Date,IWF,IWM,KFY,MTUM,SPY,VLUE,VXX
2018-11-30,-0.2937244708503528,-1.3868826587448941,1.0,-0.0,-1.019262903824731,-0.9417935388043075,0.0
2018-12-03,-0.29454663693794125,-1.3875882571534746,1.0,-0.0,-1.0202526941657377,-0.9427722036417688,0.0
2018-12-04,-0.28060656649972177,-1.3975143758115378,1.0,-0.0,-1.0169263587460584,-0.9423576330921907,0.0
2018-12-06,-0.2648809523809524,-1.33887987012987,1.0,-0.0,-1.0007215007215007,-0.9049422799422798,0.0
2018-12-07,-0.26057132542082223,-1.341035245272801,1.0,-0.0,-1.0025271898551378,-0.9087052664831445,0.0
2018-12-10,-0.22460728311317385,-1.3483577293823634,1.0,-0.0,-1.0020974651910033,-0.8876294180649767,0.0
2018-12-11,-0.22687313133116158,-1.3473158106118077,1.0,-0.0,-1.0023204962291936,-0.8859833102771207,0.0
2018-12-12,-0.23287793952967525,-1.3507726763717804,1.0,-0.0,-1.0100783874580068,-0.8855543113101902,0.0
2018-12-13,-0.2322291853178156,-1.3446284691136974,1.0,-0.0,-1.0164279319606089,-0.8829901521933751,0.0
2018-12-14,-0.2331796409866153,-1.344196248713013,1.0,-0.0,-1.0160257845024396,-0.8830296790366623,0.0
2018-12-17,-0.21707740986674987,-1.343197112170774,1.0,-0.0,-1.003565221266545,-0.8926422746111681,0.0
2018-12-18,-0.19976118874933665,-1.3299575446665488,1.0,-0.0,-0.998452149301256,-0.8942596851229436,0.0
2018-12-19,-0.21119829764596357,-1.3297867624240813,1.0,-0.0,-0.997074078999867,-0.8951544974952342,0.0
2018-12-20,-0.2127838519764508,-1.32535080341729,1.0,-0.0,-0.9953963967951839,-0.8930547563188881,0.0
2018-12-21,-0.2055729189593696,-1.3273319540432276,1.0,-0.0,-0.9977549852533345,-0.8713298410881718,0.0
2018-12-24,-0.18582601476820904,-1.308428365447634,1.0,-0.0,-0.9910429501463713,-0.8839952811639796,0.0
2018-12-26,-0.18346599757743556,-1.3156688008305935,1.0,-0.0,-0.9621906904308704,-0.864639210936148,0.0
2018-12-27,-0.12825201562629873,-1.2702601612501039,1.0,-0.0,-0.8870002493558308,-0.8703765273044635,0.0
2018-12-28,-0.12271518777002327,-1.2765869059488204,1.0,-0.0,-0.8870056497175142,-0.8679378531073447,0.0
2018-12-31,-0.12393020357291233,-1.2749896136269214,1.0,-0.0,-0.8872039883672621,-0.8683838803489822,0.0
2019-01-02,-0.11990039427267067,-1.2747873002697654,1.0,-0.0,-0.8853289064121187,-0.8702635401535588,0.0
2019-01-03,-0.12287397328465942,-1.2732099892143036,1.0,-0.0,-0.8866257363312039,-0.8656351115904753,0.0
2019-01-04,-0.09717467519076099,-1.280552691276552,1.0,-0.0,-0.8767168488348113,-0.8701175500103114,0.0
2019-01-07,-0.07686395080707148,-1.2513451191391238,1.0,-0.0,-0.8692908289170274,-0.8480116509567539,0.0
2019-01-08,-0.08027930255085566,-1.2345011301259283,1.0,-0.0,-0.8773409751372295,-0.8440426218921536,0.0
2019-01-09,-0.08098065349973746,-1.2366816107274123,1.0,-0.0,-0.8778222060664809,-0.8434508663516297,0.0
2019-01-10,-0.08221666128511462,-1.2332902809170163,1.0,-0.0,-0.8791976105908944,-0.8414998385534388,0.0
2019-01-11,-0.08314806580702536,-1.2218763895064473,1.0,-0.0,-0.8839484215206759,-0.8532276971583329,0.0
2019-01-14,-0.0876172001293243,-1.2174668606530876,1.0,-0.0,-0.8832040090526997,-0.853136113805367,0.0
2019-01-15,-0.08322207387627949,-1.2105433507302665,1.0,-0.0,-0.8829955091637335,-0.86899704656714,0.0
2019-01-16,-0.07305142302716688,-1.2133327943078913,1.0,-0.0,-0.8778298835705045,-0.8784767141009056,0.0
2019-01-17,-0.07129000969932105,-1.2153653410927903,1.0,-0.0,-0.8775460717749758,-0.8771823472356935,0.0
2019-01-18,-0.07889490173739676,-1.2047035846523173,1.0,-0.0,-0.8824917605891688,-0.9027952964153477,0.0
2019-01-22,-0.0,-1.3299097675579026,1.0,-0.0,-0.9402885774876294,-0.8880202919040292,0.0
2019-01-23,-0.0,-1.3015753938484622,1.0,-0.0,-0.950362590647662,-0.9157706093189965,0.0
2019-01-24,-0.0,-1.3057025034364977,1.0,-0.0,-0.9416420210771859,-0.9180655642104386,0.0
2019-01-25,-0.0,-1.3039816232771821,1.0,-0.0,-1.0080398162327717,-0.9418070444104135,0.0
2019-01-28,-0.0,-1.2865295345172694,1.0,-0.0,-1.0309612026745028,-0.9412716664537285,0.0
2019-01-29,-0.0,-1.2808321585714897,1.0,-0.0,-1.0405826818744928,-0.9504464095006194,0.0
2019-01-30,-0.0,-1.278862170588989,1.0,-0.0,-1.038226626233289,-0.9540426258915987,0.0
2019-01-31,-0.0,-1.2907768029103361,1.0,-0.0,-1.021313931093516,-0.9678579071260432,0.0
2019-02-01,-0.0,-1.2888584396677227,1.0,-0.0,-1.0306157403442664,-0.9624903656761155,0.0
2019-02-04,-0.0,-1.2931484572260026,1.0,-0.0,-1.0300851628364789,-0.9563059014850003,0.0
2019-02-05,-0.0,-1.2935685535668406,1.0,-0.0,-1.0259484456624133,-0.962404727241586,0.0
2019-02-06,-0.0,-1.283481091267292,1.0,-0.0,-1.024069553299927,-0.9752880209002527,0.0
2019-02-07,-0.0,-1.285059735365906,1.0,-0.0,-1.0238941463623517,-0.9731083800796473,0.0
2019-02-08,-0.0,-1.2797874164237955,1.0,-0.0,-1.0374164237956454,-0.9687124978570204,0.0
2019-02-11,-0.0,-1.2694307196562835,1.0,-0.0,-1.0481632653061224,-0.9788614393125671,0.0
2019-02-12,-0.0,-1.282513143152633,1.0,-0.0,-1.0521847797983281,-0.9745324485046971,0.0
2019-02-13,-0.0,-1.299410219983641,1.0,-0.0,-1.043738430410263,-0.9618580222997115,0.0
2019-02-14,-0.0,-1.2805177993527508,1.0,-0.0,-1.061747572815534,-0.9727292340884574,0.0
2019-02-15,-0.0,-1.2948468748650166,1.0,-0.0,-1.0564554446892143,-0.9681223273292731,0.0
2019-02-19,-0.0,-1.2784323881047952,1.0,-0.0,-1.0706115930769562,-0.9670680650869696,0.0
2019-02-20,-0.0,-1.2783963404108405,1.0,-0.0,-1.072458139133437,-0.9647419299154151,0.0
2019-02-21,-0.0,-1.121150482079655,1.0,-0.0,-0.9962572718766527,-0.9508156706399252,0.0
2019-02-22,-0.0,-1.116343377658493,1.0,-0.0,-1.0024399170428206,-0.9477451099995934,0.0
2019-02-25,-0.0,-1.1130395720178055,1.0,-0.0,-1.013966594519541,-0.9567934005798995,0.0
2019-02-26,-0.0,-1.1131620860048188,1.0,-0.0,-1.0182954220606852,-0.9523420590517417,0.0
2019-02-27,-0.0,-1.1088918841645223,1.0,-0.0,-1.0285095780745823,-0.947065310623698,0.0
2019-02-28,-0.0,-1.1116334205362983,1.0,-0.0,-1.030984303466318,-0.9450212557226946,0.0
2019-03-01,-0.0,-1.1142857142857143,1.0,-0.0,-1.0345391375434294,-0.9386879215205395,0.0
2019-03-04,-0.0,-1.1040186228865474,1.0,-0.0,-1.0354896675651393,-0.9444580576656049,0.0
2019-03-05,-0.0,-1.0957625383828045,1.0,-0.0,-1.0485977482088025,-0.9498464687819858,0.0
2019-03-06,-0.0,-1.094236122482397,1.0,-0.0,-1.0517848370722123,-0.9476420501064352,0.0
2019-03-07,-0.0,-1.0707107843137256,1.0,-0.0,-1.0708333333333333,-0.9434232026143791,0.0
2019-03-08,-0.0,-1.0647487944607015,1.0,-0.0,-1.104480072538433,-0.9523142233029716,0.0
2019-03-11,-0.0,-1.0647617453876084,1.0,-0.0,-1.1292724762582103,-0.9895410617914069,0.0
2019-03-12,-0.0,-1.0366168564534564,1.0,-0.0,-1.1561190365321934,-1.040426702789654,0.0
2019-03-13,-0.0,-1.0547272111148762,1.0,-0.0,-1.1543120975940357,-1.0268129447644865,0.0
2019-03-14,-0.0,-1.051610448896779,1.0,-0.0,-1.1548313466903373,-1.0204159269591682,0.0
2019-03-15,-0.0,-1.0417496715127368,1.0,-0.0,-1.1607256389607086,-1.036070020768872,0.0
2019-03-18,-0.0,-1.0614252716228934,1.0,-0.0,-1.168277868081102,-1.0477799640687826,0.0
2019-03-19,-0.0,-1.0649439842039747,1.0,-0.0,-1.168777095763403,-1.0586770828862084,0.0
2019-03-20,-0.0,-1.07176045431079,1.0,-0.0,-1.1656771639993118,-1.0647478919290998,0.0
2019-03-21,-0.0,-1.0732914443105526,1.0,-0.0,-1.171845412291272,-1.0585729041143053,0.0
2019-03-22,-0.0,-1.070840554592721,1.0,-0.0,-1.2000433275563258,-1.0618284228769497,0.0
2019-03-25,-0.0,-1.021988404552287,1.0,-0.0,-1.2151170281296972,-1.0575048314365472,0.0
2019-03-26,-0.0,-1.0228300667671764,1.0,-0.0,-1.2182209778160673,-1.066508722808529,0.0
2019-03-27,-0.0,-1.0187965073766614,1.0,-0.0,-1.220267538388748,-1.0622392360961763,0.0
2019-03-28,-0.0,-1.0163200275588857,1.0,-0.0,-1.2184902897989063,-1.0712655556990915,0.0
2019-03-29,-0.0,-1.0142937099065743,1.0,-0.0,-1.217462435958152,-1.0735781633443837,0.0
2019-04-01,-0.0,-1.0230915043942788,1.0,-0.0,-1.2173875581595726,-1.067637428916078,0.0
2019-04-02,-0.0,-1.0323024646221342,1.0,-0.0,-1.2258591767387843,-1.0430986278979741,0.0
2019-04-03,-0.0,-1.0314327485380117,1.0,-0.0,-1.2277691778465774,-1.040763673890609,0.0
2019-04-04,-0.0,-1.0293725540790435,1.0,-0.0,-1.2137358620393068,-1.0574119468455683,0.0
2019-04-05,-0.0,-1.028044216955568,1.0,-0.0,-1.2166544797625705,-1.0565615725407544,0.0
2019-04-08,-0.0,-1.0235147450778093,1.0,-0.0,-1.218897773192331,-1.0564439858997507,0.0
2019-04-09,-0.0,-1.0108119750161535,1.0,-0.0,-1.2486323497738532,-1.0480723670040921,0.0
2019-04-10,-0.0,-1.0022807470522421,1.0,-0.0,-1.2526465272398657,-1.0483690506928307,0.0
2019-04-11,-0.0,-0.9982774954784256,1.0,-0.0,-1.2631556282835241,-1.044828180173973,0.0
2019-04-12,-0.0,-0.9972426866571884,1.0,-0.0,-1.263452673301452,-1.0476067381844814,0.0
2019-04-15,-0.0,-0.999698119717095,1.0,-0.0,-1.2600483008452648,-1.0528290495083665,0.0
2019-04-16,-0.0,-0.9996118849454483,1.0,-0.0,-1.2605114493941092,-1.0522230367846823,0.0
2019-04-17,-0.0,-0.9890413322978686,1.0,-0.0006471654154801967,-1.2737941151091552,-1.0509103460177753,0.0
2019-04-18,-0.0,-0.9829140958709065,1.0,-0.0007766320058678863,-1.2720800793890494,-1.0588514475557664,0.0
2019-04-22,-0.0,-0.983898891966759,1.0,-0.0,-1.2784366343490305,-1.0659626038781163,0.0
2019-04-23,-0.0,-0.9911669192465903,1.0,-0.0011690842173630656,-1.2751677852348993,-1.0624810565057372,0.0
2019-04-24,-0.0,-0.9639803057786992,1.0,-0.002504966744407014,-1.2790446575105814,-1.0733350608966052,0.0
2019-04-25,-0.0,-0.9646021523965942,1.0,-0.0077797467260232525,-1.279681894800536,-1.0699744997190648,0.0
2019-04-26,-0.0,-0.9573611531968313,1.0,-0.0,-1.2862213756980219,-1.085234405436994,0.0
2019-04-29,-0.0,-0.9710239367479039,1.0,-0.0006516356053694773,-1.2950606021112994,-1.0774577522915851,0.0
2019-04-30,-0.0,-0.9563653696160845,1.0,-0.004116474564520322,-1.2887165265620937,-1.0839760811162145,0.0
2019-05-01,-0.0,-0.9574569582375646,1.0,-0.004163233444642005,-1.2966303829307428,-1.078450930222473,0.0
2019-05-02,-0.0,-0.9614951001647732,1.0,-0.0,-1.2873558234324862,-1.087286445234585,0.0
2019-05-03,-0.0,-0.9682649787566114,1.0,-0.0,-1.2822769444203588,-1.0848001387323334,0.0
2019-05-06,-0.0,-0.9440958850763705,1.0,-0.0026827052053134868,-1.2852754099779327,-1.094933148717061,0.0
2019-05-07,-0.0,-0.9465513513513513,1.0,-0.0017297297297297297,-1.2837189189189189,-1.0923243243243241,0.0
2019-05-08,-0.0,-0.9284334349375349,1.0,-0.02090756879749281,-1.2543253337912676,-1.089468939166273,0.0
2019-05-09,-0.0,-0.9272898961284232,1.0,-0.0226628895184136,-1.2553867284745472,-1.0868744098205856,0.0
2019-05-10,-0.0,-0.9254826254826255,1.0,-0.025053625053625052,-1.258129558129558,-1.0813813813813815,0.0
2019-05-13,-0.0,-0.9253443171579354,1.0,-0.021667310250139443,-1.2603938730853392,-1.0831509846827134,0.0
2019-05-14,-0.0,-0.853232776883315,1.0,-0.09753410727904414,-1.2246843487840011,-1.061435471570206,0.0
2019-05-15,-0.0,-0.8598939554612939,1.0,-0.10265111346765642,-1.2303287380699894,-1.0489077412513257,0.0
2019-05-16,-0.0,-0.8620835985571823,1.0,-0.10613197538722682,-1.224952259707193,-1.050456185020157,0.0
2019-05-17,-0.0,-0.855188819506393,1.0,-0.11295187120343231,-1.2166433031731871,-1.063123911473599,0.0
2019-05-20,-0.0,-0.8519949066213921,1.0,-0.11281833616298811,-1.2171477079796265,-1.0625636672325975,0.0
2019-05-21,-0.0,-0.8466265468723513,1.0,-0.11497711476521445,-1.2155450076284116,-1.0608577725038142,0.0
2019-05-22,-0.0,-0.8425180161085206,1.0,-0.11860958033064858,-1.2150063586265367,-1.0629504027130139,0.0
2019-05-23,-0.0,-0.8359093796315901,1.0,-0.1261062883760322,-1.219309760745289,-1.0532712259157315,0.0
2019-05-24,-0.0,-0.8232013856617802,1.0,-0.12825820624392717,-1.2187064340332052,-1.0544548181318913,0.0
2019-05-28,-0.0,-0.8231542490285522,1.0,-0.12565467139719547,-1.2184912992059471,-1.056386213887481,0.0
2019-05-29,-0.0,-0.8310227129071679,1.0,-0.12612195019173233,-1.2159622434789936,-1.040790527158569,0.0
2019-05-30,-0.0,-0.8277882649048294,1.0,-0.07849614598080855,-1.0849850558439516,-0.9414031775994967,0.0
2019-05-31,-0.0,-0.8266886844381536,1.0,-0.07745537469528976,-1.0841000235904692,-0.9435401431155146,0.0
2019-06-03,-0.0,-0.8278492898783208,1.0,-0.09605227121561877,-1.0779764466528425,-0.9105990062209007,0.0
2019-06-04,-0.0,-0.8259780907668232,1.0,-0.10043035993740218,-1.084037558685446,-0.9019170579029735,0.0
2019-06-05,-0.0,-0.8188921282798834,1.0,-0.1105150631681244,-1.0792225461613216,-0.878600583090379,0.0
2019-06-06,-0.0,-0.8295556160335913,1.0,-0.0916760623614945,-1.0707593017378796,-0.8958827417285486,0.0
2019-06-07,-0.0,-0.8447089021117722,1.0,-0.09217127523042817,-1.0602030101505076,-0.8920390463967641,0.0
2019-06-10,-0.0,-0.847172595929781,1.0,-0.093249961162032,-1.0501009787167936,-0.8932732639428306,0.0
2019-06-11,-0.0,-0.8481471379028171,1.0,-0.10801543077582511,-1.0443829638000233,-0.8961539960254061,0.0
2019-06-12,-0.0,-0.8516440704378992,1.0,-0.10885148823437743,-1.040984883902135,-0.8944210690353748,0.0
2019-06-13,-0.0,-0.862845325425316,1.0,-0.12431715311378179,-1.0364445138130172,-0.8783752146090213,0.0
2019-06-14,-0.0,-0.8662186449949207,1.0,-0.12479487379854655,-1.03610221145581,-0.8800109400640775,0.0
2019-06-17,-0.0,-0.8668589468760961,1.0,-0.12261760922945004,-1.022294110768991,-0.8858011458861129,0.0
2019-06-18,-0.0,-0.8351510886986435,1.0,-0.127946522809898,-1.037176029084086,-0.9088776826550957,0.0
2019-06-19,-0.0,-0.8277786450202934,1.0,-0.13701998126756165,-1.0347720886668748,-0.9030596315953793,0.0
2019-06-20,-0.0,-0.8343308688338613,1.0,-0.13996792238782613,-1.0333685404686461,-0.9042365919493016,0.0
2019-06-21,-0.0,-0.8350567959263611,1.0,-0.14289071680376025,-1.035370152761457,-0.9036427732079905,0.0
2019-06-24,-0.0,-0.9292260469195351,1.0,-0.23867572900679676,-1.1920192940144707,-1.0250822188116642,0.0
2019-06-25,-0.0,-0.9031357669327053,1.0,-0.23899864800034892,-1.193161498538968,-1.0260368965066073,0.0
2019-06-26,-0.0,-0.8999563509384548,1.0,-0.22959406372762986,-1.1848974247053687,-1.0504146660846791,0.0
2019-06-27,-0.0,-0.8927040503892922,1.0,-0.22950747966057214,-1.1850669232788034,-1.0667920566879538,0.0
2019-06-28,-0.0,-0.8721640488656196,1.0,-0.2392670157068063,-1.1887870855148341,-1.0627399650959861,0.0
2019-07-01,-0.0,-0.8693340306834031,1.0,-0.2407165271966527,-1.192773709902371,-1.0556136680613668,0.0
2019-07-02,-0.0,-0.8798936262969745,1.0,-0.23240910279884908,-1.1865899380939924,-1.060685325660476,0.0
2019-07-03,-0.0,-0.875534234627126,1.0,-0.23641517662450937,-1.189358918447449,-1.0597906672481465,0.0
2019-07-05,-0.0,-0.8731079607415485,1.0,-0.23184296619411124,-1.1901853871319519,-1.0669138495092694,0.0
2019-07-08,-0.0,-0.8740566243510886,1.0,-0.23029271910308424,-1.1897657374689177,-1.0683156654888104,0.0
2019-07-09,-0.0,-0.8710900060991548,1.0,-0.22911039470244837,-1.1892044959484185,-1.067177833928727,0.0
2019-07-10,-0.0,-0.8629527919445534,1.0,-0.229153044767011,-1.198770759775075,-1.068131293317641,0.0
2019-07-11,-0.0,-0.8611426079372001,1.0,-0.2324465765372874,-1.200566942869603,-1.0669864805931093,0.0
2019-07-12,-0.0,-0.8652974010116867,1.0,-0.2342578056863771,-1.2045177045177047,-1.0566457352171639,0.0
2019-07-15,-0.0,-0.8866244817804931,1.0,-0.24870172376172814,-1.1879554876718308,-1.040672048876282,0.0
2019-07-16,-0.0,-0.8827893175074184,1.0,-0.248603595740967,-1.1878163728399371,-1.0445976610228662,0.0
2019-07-17,-0.0,-0.8879238860035787,1.0,-0.24627940470475276,-1.1868808100205124,-1.0432505564526688,0.0
2019-07-18,-0.0,-0.8877315319241665,1.0,-0.2436696448027893,-1.188581390281107,-1.0382654173022445,0.0
2019-07-19,-0.0,-0.8888258650028361,1.0,-0.2519743444303853,-1.1812906322265369,-1.0411012696889044,0.0
2019-07-22,-0.0,-0.8770835151409373,1.0,-0.24530936381883237,-1.1850074177502399,-1.056025831224365,0.0
2019-07-23,-0.0,-0.8742760092322431,1.0,-0.24230283499542743,-1.1811609981274225,-1.057048295083395,0.0
2019-07-24,-0.0,-0.8741404822003656,1.0,-0.24640960919140045,-1.178823222212551,-1.0526155453042039,0.0
2019-07-25,-0.0,-0.8705902823089303,1.0,-0.24777067293053195,-1.1811301057027273,-1.0504589151333246,0.0
2019-07-26,-0.0,-0.8701247880342623,1.0,-0.24696725944606288,-1.1816165920257402,-1.0493064915865906,0.0
2019-07-29,-0.0,-0.8543089572366991,1.0,-0.2492713272719363,-1.1821464305912037,-1.064558228563971,0.0
2019-07-30,-0.0,-0.852988480765051,1.0,-0.25242338622038685,-1.17809171919148,-1.0633775266246468,0.0
2019-07-31,-0.0,-0.8576275610074383,1.0,-0.2532080560267954,-1.1758667188655443,-1.0632476401757363,0.0
2019-08-01,-0.0,-0.8752172401807439,1.0,-0.25,-1.1686652763295098,-1.050921098366354,0.0
2019-08-02,-0.0,-0.8657053509381515,1.0,-0.2611622654621265,-1.1667390548992356,-1.0497307157748437,0.0
2019-08-05,-0.0,-0.8621273271709413,1.0,-0.25387319359458405,-1.1734149199323005,-1.0502538731935946,0.0
2019-08-06,-0.0,-0.8562828231074677,1.0,-0.24426796464711156,-1.1216002732590409,-1.0475214551043934,0.0
2019-08-07,-0.0,-0.8507354816767282,1.0,-0.23123033755633024,-1.1183572825440014,-1.051058583453788,0.0
2019-08-08,-0.0,-0.8518534262880463,1.0,-0.23223091311001529,-1.117412004761095,-1.0494388709403162,0.0
2019-08-09,-0.0,-0.8451539145530762,1.0,-0.2242875894482788,-1.1094973959435999,-1.0552568065376635,0.0
2019-08-12,-0.0,-0.8426552716195634,1.0,-0.23464207141648336,-1.1090286004400067,-1.0445083770519548,0.0
2019-08-13,-0.0,-0.8370665198797477,1.0,-0.23178219079476647,-1.1165262311047126,-1.0488207647033916,0.0
2019-08-14,-0.0,-0.8473546536157286,1.0,-0.2280398278626276,-1.1020588979832926,-1.041599864990296,0.0
2019-08-15,-0.0,-0.867990363047271,1.0,-0.23955304477859932,-1.0744786907036636,-0.9718783750103847,0.0
2019-08-16,-0.0,-0.8608305274971941,1.0,-0.2451261587064056,-1.0801014257804382,-0.9706946003242299,0.0
2019-08-19,-0.0,-0.8427240736907473,1.0,-0.25009314841647695,-1.0855309459739184,-0.9615400538190851,0.0
2019-08-20,-0.0,-0.8450582115432252,1.0,-0.2569152010568904,-1.0771612583601684,-0.9493435719593758,0.0
2019-08-21,-0.0,-0.8510830695877347,1.0,-0.22401249537588885,-1.0838505487278556,-0.9513749023798759,0.0
2019-08-22,-0.0,-0.8548267936299458,1.0,-0.2137580036118864,-1.081308487933016,-0.9544820226563783,0.0
2019-08-23,-0.0,-0.9485830091851079,1.0,-0.05926192266204688,-0.6724087209492368,-0.588435262968653,0.0
2019-08-26,-0.0,-0.9408610781134619,1.0,-0.04998876296272514,-0.6440427649532859,-0.5757215783221498,0.0
2019-08-27,-0.0,-0.9389114437959909,1.0,-0.05988327835574728,-0.6169119512814006,-0.5561088556204009,0.0
2019-08-28,-0.0,-0.9334197874493927,1.0,-0.06680161943319839,-0.6203188259109311,-0.5424468623481782,0.0
2019-08-29,-0.0,-0.930422401518747,1.0,-0.06707799398829299,-0.6217370669197912,-0.5448188577756684,0.0
2019-08-30,-0.0,-0.9243519717109209,1.0,-0.07015439017459665,-0.6243803870804786,-0.53834496258643,0.0
2019-09-03,-0.0,-0.9109222536984577,1.0,-0.055775889203651244,-0.6265974189486938,-0.5543594586087505,0.0
