Date,FATE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-08,1.0,-1.0494648539195834,-3.3589817761064507,-0.0,-2.2010413653456755,-2.032783723845338,0.0
2018-11-09,1.0,-1.0655000488806334,-3.403949555186235,-0.0,-2.2355068921693224,-2.0711702023658223,0.0
2018-11-12,1.0,-1.0553398058252428,-3.3646601941747574,-0.0,-2.235145631067961,-2.0536893203883495,0.0
2018-11-13,1.0,-0.9776141098943696,-3.379978680104661,-0.0,-2.2678554123461576,-2.065413315243725,0.0
2018-11-14,1.0,-0.9800368252737668,-3.3780405078011433,-0.0,-2.2681461381916854,-2.064638046322318,0.0
2018-11-15,1.0,-0.9749637506041566,-3.377477042049299,-0.0,-2.2680521991300147,-2.0460125664572257,0.0
2018-11-16,1.0,-0.962937874975808,-3.354073930714147,-0.0,-2.279175537062125,-2.080607702728856,0.0
2018-11-19,1.0,-0.9664280185758515,-3.3518769349845203,-0.0,-2.277089783281734,-2.079624613003096,0.0
2018-11-20,1.0,-0.8489878154082318,-3.3290799194089993,-0.0,-2.2836035690300296,-2.1323995011033294,0.0
2018-11-21,1.0,-0.8732716696862781,-3.323257366262992,-0.0,-2.2871173834271,-2.0518737484504626,0.0
2018-11-23,1.0,-0.8774168968473187,-3.2877416896847316,-0.0,-2.3026954948090292,-2.0567673111724925,0.0
2018-11-26,1.0,-0.875392670157068,-3.2961446930033316,-0.0,-2.2969062351261305,-2.050832936696811,0.0
2018-11-27,1.0,-0.8504487482286255,-3.2925838450637697,-0.0,-2.275767595654228,-2.028625413320737,0.0
2018-11-28,1.0,-0.8542808542808542,-3.282933282933283,-0.0,-2.2806652806652807,-2.0321300321300324,0.0
2018-11-29,1.0,-0.7492268765813888,-3.258926061287602,-0.0,-2.2925686439883797,-2.070471371005529,0.0
2018-11-30,1.0,-0.7518063244815614,-3.264708642207,-0.0,-2.301304307028244,-2.0657783616402368,0.0
2018-12-03,1.0,-0.7526171838159011,-3.2819013486749036,-0.0,-2.3176459492596435,-2.0791285485240025,0.0
2018-12-04,1.0,-0.7419567883762619,-3.291348240400038,-0.0,-2.321917161996415,-2.0796301537880932,0.0
2018-12-06,1.0,-0.7321262766945218,-3.1226555246053853,-0.0,-2.3913649025069637,-2.0389043639740017,0.0
2018-12-07,1.0,-0.7082046964168772,-3.1515576761156328,-0.0,-2.4197773411918795,-2.0757788380578166,0.0
2018-12-10,1.0,-0.6120388715916596,-3.242947447872441,-0.0,-2.5018397962071894,-2.078026228889518,0.0
2018-12-11,1.0,-0.626805096743747,-3.2385087305332703,-0.0,-2.5065596979707405,-2.066540821142048,0.0
2018-12-12,1.0,-0.623026751110691,-3.2440684374704603,-0.0,-2.510161640986861,-2.0754324605350223,0.0
2018-12-13,1.0,-0.6214380071711644,-3.231458765804869,-0.0,-2.5145310435931307,-2.068220418946971,0.0
2018-12-14,1.0,-0.6240686598132604,-3.2247477129114404,-0.0,-2.515231538243893,-2.067245119305857,0.0
2018-12-17,1.0,-0.5723406252933997,-3.2261759459205708,-0.0,-2.4796732701154824,-2.1105999436672613,0.0
2018-12-18,1.0,-0.531415313225058,-3.1897911832946635,-0.0,-2.4577262180974477,-2.101902552204176,0.0
2018-12-19,1.0,-0.5,-3.2294713160854895,-0.0,-2.5068428946381704,-2.1375140607424075,0.0
2018-12-20,1.0,-0.49094455280022287,-3.187053032413857,-0.0,-2.498653292467725,-2.1108943995541933,0.0
2018-12-21,1.0,-0.4723321977718442,-3.182487800386705,-0.0,-2.4922198692569744,-2.060215449774422,0.0
2018-12-24,1.0,-0.4202766654532217,-3.13259919912632,-0.0,-2.468784128139789,-2.079086275937386,0.0
2018-12-26,1.0,-0.42019691084816185,-3.174419654954385,-0.0,-2.3996928913377293,-2.038298256706711,0.0
2018-12-27,1.0,-0.2639067455215566,-3.055969829433445,-0.0,-2.2057941201679956,-2.045598697180081,0.0
2018-12-28,1.0,-0.2358539539712753,-3.1126492472746152,-0.0,-2.2385360789063853,-2.064976639557017,0.0
2018-12-31,1.0,-0.2323346033945272,-3.1209733287149293,-0.0,-2.2402147558018703,-2.065812261863526,0.0
2019-01-02,1.0,-0.2258483379501385,-3.123961218836565,-0.0,-2.2409106648199444,-2.0657894736842106,0.0
2019-01-03,1.0,-0.22102892776719213,-3.1274900398406373,-0.0,-2.2414689069807725,-2.0710202667590507,0.0
2019-01-04,1.0,-0.1344732771953944,-3.1550953772125796,-0.0,-2.2118061522598387,-2.091166867159306,0.0
2019-01-07,1.0,-0.09040113418397132,-3.0674672671170042,-0.0,-2.1654574264031354,-2.0162621966474856,0.0
2019-01-08,1.0,-0.07987621278019404,-3.08773837403814,-0.0,-2.1708765473402476,-2.0255102040816326,0.0
2019-01-09,1.0,-0.0726741760534001,-3.0644138506466416,-0.0,-2.1698790154359617,-2.036795994993742,0.0
2019-01-10,1.0,-0.07671781187458306,-3.0550366911274183,-0.0,-2.174783188792528,-2.0322715143428955,0.0
2019-01-11,1.0,-0.08045112781954887,-3.030827067669173,-0.0,-2.1852130325814536,-2.0578111946533,0.0
2019-01-14,1.0,-0.10860894133289015,-3.0169519694199765,-0.0,-2.1784942662456372,-2.0056506564733256,0.0
2019-01-15,1.0,-0.09767054908485857,-3.0062396006655576,-0.0,-2.176871880199667,-2.0387687188019967,0.0
2019-01-16,1.0,-0.06701073836676934,-3.0104053941563307,-0.0,-2.16648630650129,-2.0804128860401234,0.0
2019-01-17,1.0,-0.07445304051243656,-2.998253057149988,-0.0,-2.1653772564678477,-2.080692122119624,0.0
2019-01-18,1.0,-0.0873917066195643,-2.9849440659433086,-0.0,-2.1921944654722854,-2.1466902178484313,0.0
2019-01-22,1.0,-0.0,-3.3518453427065027,-0.0,-2.3533391915641477,-2.0821616871704745,0.0
2019-01-23,1.0,-0.0,-3.2734801762114536,-0.0,-2.372775330396476,-2.1643171806167403,0.0
2019-01-24,1.0,-0.0,-3.2784196137225505,-0.0,-2.3715495193579677,-2.1692389099567864,0.0
2019-01-25,1.0,-0.0,-3.204976196892123,-0.0,-2.571993173448307,-2.2053354890864996,0.0
2019-01-28,1.0,-0.0,-3.142959641255605,-0.0,-2.636502242152466,-2.18914798206278,0.0
2019-01-29,1.0,-0.0,-3.0838709677419356,-0.0,-2.6580645161290324,-2.218637992831541,0.0
2019-01-30,1.0,-0.0,-3.0795076812505613,-0.0,-2.6621148144820768,-2.2422962896415415,0.0
2019-01-31,1.0,-0.0,-3.122720330608211,-0.0,-2.5689515766777467,-2.2922468780882217,0.0
2019-02-01,1.0,-0.0,-3.119492896960978,-0.0,-2.5886531199424563,-2.2829527063477792,0.0
2019-02-04,1.0,-0.0,-3.0888948449924056,-0.0,-2.575895649066381,-2.2693647815599034,0.0
2019-02-05,1.0,-0.0,-3.032109678001263,-0.0,-2.574997745106882,-2.41246504915667,0.0
2019-02-06,1.0,-0.0,-2.8837087480356205,-0.0,-2.4752924742448053,-2.3716605552645365,0.0
2019-02-07,1.0,-0.0,-2.87994757536042,-0.0,-2.470161642638707,-2.3874180865006553,0.0
2019-02-08,1.0,-0.0,-2.8826610790990044,-0.0,-2.472760607647983,-2.3751527850532566,0.0
2019-02-11,1.0,-0.0,-2.878462756134025,-0.0,-2.5268665904493885,-2.388971946178876,0.0
2019-02-12,1.0,-0.0,-2.936451584272654,-0.0,-2.5412265909292624,-2.3977988816898907,0.0
2019-02-13,1.0,-0.0,-2.9848619768477294,-0.0,-2.5409617097061443,-2.378806767586821,0.0
2019-02-14,1.0,-0.0,-2.9142091152815013,-0.0,-2.6190348525469167,-2.403395889186774,0.0
2019-02-15,1.0,-0.0,-2.792859018114991,-0.0,-2.5872057407893587,-2.371138531548088,0.0
2019-02-19,1.0,-0.0,-2.7519922935458445,-0.0,-2.630703213941676,-2.374638759961468,0.0
2019-02-20,1.0,-0.0,-2.808790252393386,-0.0,-2.5726718885987814,-2.3217580504786772,0.0
2019-02-21,1.0,-0.0,-2.7907563756636784,-0.0,-2.5804682740012184,-2.3327530681521456,0.0
2019-02-22,1.0,-0.0,-2.7567637877211237,-0.0,-2.599115504682622,-2.3156434269857784,0.0
2019-02-25,1.0,-0.0,-2.74768962510898,-0.0,-2.632432432432432,-2.3382737576285963,0.0
2019-02-26,1.0,-0.0,-2.764318161574775,-0.0,-2.7021466108488466,-2.440723256435379,0.0
2019-02-27,1.0,-0.0,-2.754210246410211,-0.0,-2.6676121255096614,-2.4418542811558233,0.0
2019-02-28,1.0,-0.0,-2.7615330021291697,-0.0,-2.6745919091554295,-2.4355039034776436,0.0
2019-03-01,1.0,-0.0,-2.7705746718694573,-0.0,-2.6633557999290525,-2.4343738914508695,0.0
2019-03-04,1.0,-0.0,-2.7796790495611314,-0.0,-2.645269970742087,-2.4411738629311106,0.0
2019-03-05,1.0,-0.0,-2.748022398009066,-0.0,-2.691049684472491,-2.4490267531774954,0.0
2019-03-06,1.0,-0.0,-2.738061423752885,-0.0,-2.693857624711521,-2.4443458192792473,0.0
2019-03-07,1.0,-0.0,-2.653675819309123,-0.0,-2.7723649247121345,-2.431355181576617,0.0
2019-03-08,1.0,-0.0,-2.6525584333543906,-0.0,-2.8912553018680622,-2.4806425412868873,0.0
2019-03-11,1.0,-0.0,-2.6406548431105046,-0.0,-2.8783992723965435,-2.575989085948158,0.0
2019-03-12,1.0,-0.0,-2.5400332840236683,-0.0,-2.970599112426035,-2.7349297337278107,0.0
2019-03-13,1.0,-0.0,-2.5539748953974892,-0.0,-2.9942352394235234,-2.7497907949790794,0.0
2019-03-14,1.0,-0.0,-2.5552167082524724,-0.0,-2.9530542463727936,-2.733111542371315,0.0
2019-03-15,1.0,-0.0,-2.529460966542751,-0.0,-2.9864312267657995,-2.777788104089219,0.0
2019-03-18,1.0,-0.0,-2.581224720158028,-0.0,-3.0114758724484996,-2.8137522340325463,0.0
2019-03-19,1.0,-0.0,-2.581740775780511,-0.0,-3.024314096499527,-2.854683065279092,0.0
2019-03-20,1.0,-0.0,-2.5910382720727547,-0.0,-3.025293671845396,-2.85695339143615,0.0
2019-03-21,1.0,-0.0,-2.589371075077327,-0.0,-3.032149217358703,-2.7514293748242573,0.0
2019-03-22,1.0,-0.0,-2.5890905635275114,-0.0,-3.155088852988692,-2.758814026418322,0.0
2019-03-25,1.0,-0.0,-2.4035104098590234,-0.0,-3.190925217066567,-2.7417608066473718,0.0
2019-03-26,1.0,-0.0,-2.4238566713814236,-0.0,-3.205940594059406,-2.7998114097123996,0.0
2019-03-27,1.0,-0.0,-2.2785642524431453,-0.0,-3.1316101927116633,-2.7231710658507624,0.0
2019-03-28,1.0,-0.0,-2.2658019729630983,-0.0,-3.115637559371575,-2.7527402265253933,0.0
2019-03-29,1.0,-0.0,-2.262254678229119,-0.0,-3.1105431309904157,-2.7553628480146055,0.0
2019-04-01,1.0,-0.0,-2.2689342403628117,-0.0,-3.065487528344671,-2.735873015873016,0.0
2019-04-02,1.0,-0.0,-2.311830883687171,-0.0,-3.121302848847759,-2.6396298312465976,0.0
2019-04-03,1.0,-0.0,-2.3159763313609467,-0.0,-3.1583978152025485,-2.6289485662266725,0.0
2019-04-04,1.0,-0.0,-2.308757860202315,-0.0,-3.1625808803426594,-2.6420304383486743,0.0
2019-04-05,1.0,-0.0,-2.287151348879744,-0.0,-3.2012802926383173,-2.656515775034294,0.0
2019-04-08,1.0,-0.0,-2.2680629229925002,-0.0,-3.215840497530638,-2.661788915310042,0.0
2019-04-09,1.0,-0.0,-2.244007714206998,-0.0,-3.2960786114427405,-2.643493433740472,0.0
2019-04-10,1.0,-0.0,-2.2311502476609797,-0.0,-3.3056319941295174,-2.635754907356448,0.0
2019-04-11,1.0,-0.0,-2.2026803745180836,-0.0,-3.3541398935193687,-2.622452726271342,0.0
2019-04-12,1.0,-0.0,-2.1996515040352165,-0.0,-3.3570249449743215,-2.614269992663243,0.0
2019-04-15,1.0,-0.0,-2.2097306212204506,-0.0,-3.325361920469122,-2.627359354956936,0.0
2019-04-16,1.0,-0.0,-2.218684234605179,-0.0,-3.320980876566932,-2.610302863939976,0.0
2019-04-17,1.0,-0.0,-2.205750389158502,-0.0,-3.3450233495101185,-2.605896895888655,0.0
2019-04-18,1.0,-0.0,-2.2291800569277385,-0.0,-3.3486364888439994,-2.6039849416949776,0.0
2019-04-22,1.0,-0.0,-2.226071692535107,-0.0,-3.378972653362897,-2.633684405025868,0.0
2019-04-23,1.0,-0.0,-2.2240295748613677,-0.0,-3.3900184842883547,-2.62818853974122,0.0
2019-04-24,1.0,-0.0,-2.2119205298013247,-0.0,-3.3585356880058868,-2.6274834437086096,0.0
2019-04-25,1.0,-0.0,-2.2156267255659854,-0.0,-3.361218479661329,-2.626173384870237,0.0
2019-04-26,1.0,-0.0,-2.1772339636633298,-0.0,-3.4782165368928437,-2.614200964034112,0.0
2019-04-29,1.0,-0.0,-2.096022069947495,-0.0,-3.294295630506363,-2.5088546765150843,0.0
2019-04-30,1.0,-0.0,-2.0829997331198293,-0.0,-3.2979272306734275,-2.515078729650387,0.0
2019-05-01,1.0,-0.0,-2.059308510638298,-0.0,-3.3419326241134755,-2.4640070921985817,0.0
2019-05-02,1.0,-0.0,-2.054463336875664,-0.0,-3.3283740701381506,-2.4730782855118667,0.0
2019-05-03,1.0,-0.0,-2.0621679064824656,-0.0,-3.3246546227417637,-2.4690931633014523,0.0
2019-05-06,1.0,-0.0,-1.9666813574261792,-0.0,-3.33292199206699,-2.5148523578669018,0.0
2019-05-07,1.0,-0.0,-1.9958421797593773,-0.0,-3.330237084217976,-2.52034677990092,0.0
2019-05-08,1.0,-0.0,-1.9944838455476752,-0.0,-3.2588214692233604,-2.502495403204623,0.0
2019-05-09,1.0,-0.0,-1.9936177653435918,-0.0,-3.242000349711488,-2.5071690855044593,0.0
2019-05-10,1.0,-0.0,-1.9896961229479568,-0.0,-3.248690185120503,-2.4937128885784143,0.0
2019-05-13,1.0,-0.0,-1.9856442577030815,-0.0,-3.267594537815126,-2.5003501400560224,0.0
2019-05-14,1.0,-0.0,-1.8516474038295672,-0.06977747110574435,-3.2439192685872,-2.459806796618941,0.0
2019-05-15,1.0,-0.0,-1.8742289239204935,-0.08884509938313914,-3.229095270733379,-2.3752570253598355,0.0
2019-05-16,1.0,-0.0,-1.8755589955280358,-0.09296525627794978,-3.252321981424149,-2.3790849673202614,0.0
2019-05-17,1.0,-0.0,-1.8371972765664053,-0.13324140308540894,-3.2447642850986815,-2.4033439627682496,0.0
2019-05-20,1.0,-0.0,-1.8219036992532829,-0.15354905158355506,-3.2168912539696164,-2.390610248047378,0.0
2019-05-21,1.0,-0.0,-1.79902755267423,-0.15891836560607353,-3.1991810969888252,-2.3731126844664336,0.0
2019-05-22,1.0,-0.0,-1.7756475800954328,-0.18064076346284935,-3.1998125426039534,-2.3646898432174503,0.0
2019-05-23,1.0,-0.0,-1.7653365098272782,-0.2007147111375819,-3.203437420233132,-2.338977282395984,0.0
2019-05-24,1.0,-0.0,-1.6993048491013902,-0.24245506951508988,-3.187775517124449,-2.3479145473041707,0.0
2019-05-28,1.0,-0.0,-1.701787075463708,-0.23164224612517997,-3.1855678834589654,-2.350554755653426,0.0
2019-05-29,1.0,-0.0,-1.7437938709125151,-0.24636192432802603,-3.2574901557952405,-2.312617702448211,0.0
2019-05-30,1.0,-0.0,-1.737549204175937,-0.24011637857265103,-3.2563751497518396,-2.323207256546295,0.0
2019-05-31,1.0,-0.0,-1.7430674426566246,-0.23134200616227318,-3.251454981170832,-2.3328483396097224,0.0
2019-06-03,1.0,-0.0,-1.7604906937394247,-0.2705583756345178,-3.2043147208121825,-2.2248730964467005,0.0
2019-06-04,1.0,-0.0,-1.761860465116279,-0.2787315010570825,-3.209978858350951,-2.2060887949260044,0.0
2019-06-05,1.0,-0.0,-1.682543620276193,-0.36550070288596714,-3.1836599685768627,-2.0375423798891923,0.0
2019-06-06,1.0,-0.0,-1.685888458686877,-0.2795123156767444,-3.153719416755911,-2.1187082955762415,0.0
2019-06-07,1.0,-0.0,-1.7689554723262588,-0.2639200998751561,-3.159300873907615,-2.1307532251352477,0.0
2019-06-10,1.0,-0.0,-1.7702848600614565,-0.23469811477452038,-3.1589568972676685,-2.141018187858151,0.0
2019-06-11,1.0,-0.0,-1.7630307653190949,-0.27103991863717264,-3.2861259428765153,-2.1550978896516657,0.0
2019-06-12,1.0,-0.0,-1.7671814016629899,-0.28092652299338194,-3.2883081622263703,-2.1482267096555234,0.0
2019-06-13,1.0,-0.0,-1.8023146966215642,-0.317675091481576,-3.2742745298272484,-2.115734831078206,0.0
2019-06-14,1.0,-0.0,-1.7986081643045064,-0.3487227361452941,-3.2620724772978016,-2.077399643554273,0.0
2019-06-17,1.0,-0.0,-1.7785611144143378,-0.35131232481100827,-3.2853987938503355,-2.0787394886604944,0.0
2019-06-18,1.0,-0.0,-1.8186320553325932,-0.33387413542822986,-3.3181624114080774,-2.0683972333703355,0.0
2019-06-19,1.0,-0.0,-1.782863949629882,-0.36160980175274404,-3.3065600272270914,-2.057432144984259,0.0
2019-06-20,1.0,-0.0,-1.800358025743756,-0.3380785951751769,-3.318387179268605,-2.067513425965391,0.0
2019-06-21,1.0,-0.0,-1.823690282881805,-0.3307409623109136,-3.30399111187078,-2.0877702760447825,0.0
2019-06-24,1.0,-0.0,-1.7632523939808482,-0.3362688098495212,-3.2888166894664845,-2.161593707250342,0.0
2019-06-25,1.0,-0.0,-1.7533356140951077,-0.332192952446117,-3.2992644543277456,-2.168149161820048,0.0
2019-06-26,1.0,-0.0,-1.7550546330551493,-0.2969112965671513,-3.2642174997849094,-2.2874473027617652,0.0
2019-06-27,1.0,-0.0,-1.7426724137931033,-0.33284482758620687,-3.2710344827586204,-2.2742241379310344,0.0
2019-06-28,1.0,-0.0,-1.7172021707296063,-0.33491256783530016,-3.288483073477474,-2.273408562322336,0.0
2019-07-01,1.0,-0.0,-1.6828490126756919,-0.35785116840562214,-3.3349142019487794,-2.2472191083901008,0.0
2019-07-02,1.0,-0.0,-1.68717683557394,-0.35280937607721474,-3.3366942433643567,-2.2410375732506034,0.0
2019-07-03,1.0,-0.0,-1.7096249357766742,-0.33909916081520813,-3.2788148655591716,-2.2355711594451106,0.0
2019-07-05,1.0,-0.0,-1.6994427775396486,-0.34136305186455207,-3.2924132018859837,-2.239519931418774,0.0
2019-07-08,1.0,-0.0,-1.6842874333849065,-0.35576757778923845,-3.3115867285542375,-2.2438542203885166,0.0
2019-07-09,1.0,-0.0,-1.6754272953706089,-0.3540324658593146,-3.3121188697071196,-2.247273039594606,0.0
2019-07-10,1.0,-0.0,-1.54891166257305,-0.32006436859490134,-3.3632590835944782,-2.23731684593885,0.0
2019-07-11,1.0,-0.0,-1.5216550332184005,-0.3711210158943739,-3.331006643680094,-2.1858548482045244,0.0
2019-07-12,1.0,-0.0,-1.5371553463349026,-0.3676866173503699,-3.31918291862811,-2.1821620712844654,0.0
2019-07-15,1.0,-0.0,-1.5740491417031304,-0.3909458094917536,-3.2945977785257488,-2.1549983170649614,0.0
2019-07-16,1.0,-0.0,-1.5592349174250084,-0.3999831479609033,-3.30005055611729,-2.1667509268621505,0.0
2019-07-17,1.0,-0.0,-1.5828344996206054,-0.3897647753140545,-3.297529719247956,-2.1609476435376442,0.0
2019-07-18,1.0,-0.0,-1.5811509591326105,-0.3763135946622185,-3.2660550458715596,-2.116763969974979,0.0
2019-07-19,1.0,-0.0,-1.5805035613715421,-0.35994699353983767,-3.2510352824250455,-2.090773563027994,0.0
2019-07-22,1.0,-0.0,-1.50715578220102,-0.33130449087020897,-3.2520151340681034,-2.1346438558973517,0.0
2019-07-23,1.0,-0.0,-1.4965352252103612,-0.3413628114172579,-3.2708298960567563,-2.140735852169609,0.0
2019-07-24,1.0,-0.0,-1.5020275750202756,-0.35944849959448494,-3.1777777777777776,-2.071046228710462,0.0
2019-07-25,1.0,-0.0,-1.4325952458482578,-0.3990556821882123,-3.2631064799739495,-2.0459947899706936,0.0
2019-07-26,1.0,-0.0,-1.4167547783651893,-0.4022773485156567,-3.269296461976413,-2.0450589670597803,0.0
2019-07-29,1.0,-0.0,-1.386787079977219,-0.3980148075827841,-3.279310064274672,-2.0720039052965586,0.0
2019-07-30,1.0,-0.0,-1.3879492600422834,-0.40396812489835743,-3.2681736867783377,-2.0712310944869086,0.0
2019-07-31,1.0,-0.0,-1.412109375,-0.4033203125,-3.257161458333333,-2.0654296875,0.0
2019-08-01,1.0,-0.0,-1.4410356302248195,-0.3882801720639559,-3.2451099748397048,-2.0418797175553935,0.0
2019-08-02,1.0,-0.0,-1.4207495133030499,-0.40866320571057757,-3.23645360155743,-2.0459117456197276,0.0
2019-08-05,1.0,-0.0,-1.4179031865726102,-0.3950377037217222,-3.2428444012000326,-2.0525419605935293,0.0
2019-08-06,1.0,-0.0,-1.4123695033217336,-0.40011072445428664,-3.0608193609617214,-2.035669092059475,0.0
2019-08-07,1.0,-0.0,-1.4193700787401575,-0.37,-3.0411023622047244,-2.043543307086614,0.0
2019-08-08,1.0,-0.0,-1.4098191624365481,-0.3441465736040609,-3.08684961928934,-2.0906567258883246,0.0
2019-08-09,1.0,-0.0,-1.370760878117869,-0.3308678888976316,-3.0464237941616177,-2.1204658116295536,0.0
2019-08-12,1.0,-0.0,-1.3611743464950152,-0.3432765523196483,-3.0529083915534967,-2.0924719365727293,0.0
2019-08-13,1.0,-0.0,-1.3265465935787,-0.3364134690681284,-3.0609240407204386,-2.106969459671104,0.0
2019-08-14,1.0,-0.0,-1.353613942270287,-0.3330739905080526,-3.0168054150781916,-2.0767914105656264,0.0
2019-08-15,1.0,-0.0,-1.420316441183215,-0.38309256286784377,-2.9382404647252156,-1.9019338072307574,0.0
2019-08-16,1.0,-0.0,-1.419547262159682,-0.38375650045885595,-2.931936371979199,-1.912434995411441,0.0
2019-08-19,1.0,-0.0,-1.3767092069279854,-0.38734427225767243,-2.9402157398966877,-1.8922819811607412,0.0
2019-08-20,1.0,-0.0,-1.3884303778299387,-0.392746270916938,-2.927614144014538,-1.862951465132127,0.0
2019-08-21,1.0,-0.0,-1.3985036275695284,-0.38905683192261187,-2.924274486094317,-1.8456015719467957,0.0
2019-08-22,1.0,-0.0,-1.3959459459459458,-0.40533033033033034,-2.904129129129129,-1.802102102102102,0.0
2019-08-23,1.0,-0.0,-1.3889930269175979,-0.4138861813001425,-2.898327959811052,-1.7968058783834446,0.0
2019-08-26,1.0,-0.0,-1.3545675735456757,-0.41443633414436337,-2.8543832485438325,-1.7496129174961292,0.0
2019-08-27,1.0,-0.0,-1.3418570375829035,-0.4070744288872513,-2.8507737656595435,-1.7695652173913046,0.0
2019-08-28,1.0,-0.0,-1.3460294117647058,-0.39095588235294115,-2.8350735294117646,-1.7808823529411764,0.0
2019-08-29,1.0,-0.0,-1.3230384587101993,-0.38944040002941394,-2.8471211118464597,-1.7938083682623722,0.0
2019-08-30,1.0,-0.0,-1.3038827838827838,-0.40197802197802196,-2.849010989010989,-1.771135531135531,0.0
2019-09-03,1.0,-0.0,-1.3194679209230544,-0.4109649445138532,-2.8787388843977366,-1.739913279929448,0.0
2019-09-04,1.0,-0.0,-1.2646736349682042,-0.3912725677947519,-2.8871427527227547,-1.7663182515897962,0.0
2019-09-05,1.0,-0.0,-1.3404285919746874,-0.425284050050338,-2.7982885085574574,-1.6270674528980296,0.0
2019-09-06,1.0,-0.0,-1.3340744459585456,-0.4303951803772502,-2.801334002725382,-1.6062540342824356,0.0
2019-09-09,1.0,-0.0,-1.358215358215358,-0.43057343057343056,-2.7805662805662803,-1.5807235807235807,0.0
2019-09-10,1.0,-0.0,-1.3236424627856596,-0.4594311272625621,-2.744636242924034,-1.4608987350618492,0.0
