Date,IVZ,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-26,1.0,-0.0,-0.43614608820194545,-0.0,-0.6722862087485827,-0.8753655188876291,0.0
2018-12-27,1.0,-0.0,-0.4129808112279067,-0.0,-0.6281047083830766,-0.8707160119966223,0.0
2018-12-28,1.0,-0.0,-0.4127756255279485,-0.0,-0.6286446651714195,-0.8713990271183478,0.0
2018-12-31,1.0,-0.0,-0.4111700268034029,-0.0,-0.6298216991026687,-0.8724216291807482,0.0
2019-01-02,1.0,-0.0,-0.4108651325371396,-0.0,-0.6294494611127294,-0.8725604427614331,0.0
2019-01-03,1.0,-0.0,-0.41070440581229434,-0.0,-0.6318394921522379,-0.8694563349931569,0.0
2019-01-04,1.0,-0.0,-0.41000058008005114,-0.0,-0.6196705145310053,-0.8707291606241662,0.0
2019-01-07,1.0,-0.0,-0.4003686848320756,-0.0,-0.6152716170286306,-0.8646811452272597,0.0
2019-01-08,1.0,-0.0,-0.3955348408999367,-0.0,-0.6180735370274469,-0.8634271246907187,0.0
2019-01-09,1.0,-0.0,-0.38275971132004943,-0.0,-0.6192529974984905,-0.8732856033813509,0.0
2019-01-10,1.0,-0.0,-0.3811754562437132,-0.0,-0.6204627101595057,-0.8723092398333094,0.0
2019-01-11,1.0,-0.0,-0.3841000575043128,-0.0,-0.620184013801035,-0.8709315698677401,0.0
2019-01-14,1.0,-0.0,-0.38806870404411764,-0.0,-0.6226160386029411,-0.8615866268382353,0.0
2019-01-15,1.0,-0.0,-0.38294934852014845,-0.0,-0.626053441481865,-0.8672879454655278,0.0
2019-01-16,1.0,-0.0,-0.38059637116485034,-0.0,-0.6303016361388274,-0.8645944158495557,0.0
2019-01-17,1.0,-0.0,-0.39202033917892126,-0.0,-0.6310345823823419,-0.8660041025048393,0.0
2019-01-18,1.0,-0.0,-0.39356543453642673,-0.0,-0.6348326025726647,-0.8752867388716281,0.0
2019-01-22,1.0,-0.0,-0.2752725686873092,-0.0,-0.6050007268498329,-1.0271551097543248,0.0
2019-01-23,1.0,-0.0,-0.24802702466583185,-0.0,-0.6118407641457236,-1.052272925827776,0.0
2019-01-24,1.0,-0.0,-0.24906067049194652,-0.0,-0.6124428392508665,-1.051146127632307,0.0
2019-01-25,1.0,-0.0,-0.16071586000176322,-0.0,-0.593728878309677,-1.1841958329659996,0.0
2019-01-28,1.0,-0.0,-0.1566194201023349,-0.0,-0.6015997176968771,-1.182438393224725,0.0
2019-01-29,1.0,-0.0,-0.14732327713694174,-0.0,-0.5965986394557823,-1.2137829044661343,0.0
2019-01-30,1.0,-0.0,-0.15087126600284492,-0.0,-0.6009364627785679,-1.2116820768136558,0.0
2019-01-31,1.0,-0.0,-0.1547661443494777,-0.0,-0.5464446818613485,-1.2665004748338082,0.0
2019-02-01,1.0,-0.0,-0.1532733662953476,-0.0,-0.5524513016024305,-1.272770596294752,0.0
2019-02-04,1.0,-0.0,-0.14158083761241874,-0.0,-0.5488706182660058,-1.2777299575554302,0.0
2019-02-05,1.0,-0.0,-0.14638128599418157,-0.0,-0.5528112569019771,-1.2693997506382473,0.0
2019-02-06,1.0,-0.0,-0.13660260789497133,-0.0,-0.5602221760180592,-1.2734428371996316,0.0
2019-02-07,1.0,-0.0,-0.13583840784197238,-0.0,-0.5666419129659884,-1.2679340561413932,0.0
2019-02-08,1.0,-0.0,-0.13442827813978397,-0.0,-0.5777024011425511,-1.263262816507483,0.0
2019-02-11,1.0,-0.0,-0.13058255321686243,-0.0,-0.5719098443742174,-1.2788444338441358,0.0
2019-02-12,1.0,-0.0,-0.14257567615977074,-0.0,-0.5710490178518121,-1.2715983043763808,0.0
2019-02-13,1.0,-0.0,-0.15058999253174013,-0.0,-0.5709932785660942,-1.265750560119492,0.0
2019-02-14,1.0,-0.0,-0.14687930105918257,-0.0,-0.5792292501944827,-1.2659326192328406,0.0
2019-02-15,1.0,-0.0,-0.14091249065071057,-0.0,-0.5822587883320868,-1.2686013462976815,0.0
2019-02-19,1.0,-0.0,-0.1464007928166011,-0.0,-0.5839514700141145,-1.2727409231508453,0.0
2019-02-20,1.0,-0.0,-0.138678905687545,-0.0,-0.5881929445644348,-1.2728581713462923,0.0
2019-02-21,1.0,-0.0,-0.12610937874790118,-0.0,-0.5894698968577596,-1.282741664667786,0.0
2019-02-22,1.0,-0.0,-0.13366647715371496,-0.0,-0.576827553188306,-1.2818157335647387,0.0
2019-02-25,1.0,-0.0,-0.1342781647850108,-0.0,-0.5836836416046121,-1.2846805188565937,0.0
2019-02-26,1.0,-0.0,-0.13566752747582728,-0.0,-0.5860308690168758,-1.2811242568013934,0.0
2019-02-27,1.0,-0.0,-0.13032641662412542,-0.0,-0.5898021080448035,-1.2827843007717488,0.0
2019-02-28,1.0,-0.0,-0.14244517873235205,-0.0,-0.600871132472214,-1.2605887653950136,0.0
2019-03-01,1.0,-0.0,-0.1414111074400024,-0.0,-0.6103385095966118,-1.2518847805845073,0.0
2019-03-04,1.0,-0.0,-0.14015435898975945,-0.0,-0.6122406078260608,-1.2506982191657408,0.0
2019-03-05,1.0,-0.0,-0.13414744187445485,-0.0,-0.6275152645351461,-1.2461274701476825,0.0
2019-03-06,1.0,-0.0,-0.130899028483773,-0.0,-0.6331097542635427,-1.2437813938099678,0.0
2019-03-07,1.0,-0.0,-0.10052180171534818,-0.0,-0.6523720986025311,-1.2459965213218978,0.0
2019-03-08,1.0,-0.0,-0.08498660324532618,-0.0,-0.6531896318150344,-1.2723605382785923,0.0
2019-03-11,1.0,-0.0,-0.08680882040704906,-0.0,-0.6553428978737602,-1.2910006369619946,0.0
2019-03-12,1.0,-0.0,-0.08147008237530552,-0.0,-0.6473854138378443,-1.2885851362360823,0.0
2019-03-13,1.0,-0.0,-0.09158340902210112,-0.0,-0.6535573720859825,-1.2824099303663337,0.0
2019-03-14,1.0,-0.0,-0.08772249006943812,-0.0,-0.6619970284120197,-1.2825131144061372,0.0
2019-03-15,1.0,-0.0,-0.08309281482606715,-0.0,-0.6676895032659881,-1.2873461947440377,0.0
2019-03-18,1.0,-0.0,-0.08737299547068185,-0.0,-0.6772860815277268,-1.295691027053495,0.0
2019-03-19,1.0,-0.0,-0.09508711444930125,-0.0,-0.676106630548544,-1.3070553469186728,0.0
2019-03-20,1.0,-0.0,-0.10606107388767098,-0.0,-0.6752400654583629,-1.3063574891160035,0.0
2019-03-21,1.0,-0.0,-0.10681649790071623,-0.0,-0.6911891825142011,-1.2891454680167944,0.0
2019-03-22,1.0,-0.0,-0.10758945152903306,-0.0,-0.7139408196112419,-1.2736473938343447,0.0
2019-03-25,1.0,-0.0,-0.08465592160004931,-0.0,-0.7239052050910659,-1.2731979413849426,0.0
2019-03-26,1.0,-0.0,-0.0820306454109271,-0.0,-0.7232316978795852,-1.2902646649125522,0.0
2019-03-27,1.0,-0.0,-0.09219088937093275,-0.0,-0.7155562441896499,-1.2911062906724513,0.0
2019-03-28,1.0,-0.0,-0.0913039431638383,-0.0,-0.7116929854496944,-1.2994136444017002,0.0
2019-03-29,1.0,-0.0,-0.08927629742221671,-0.0,-0.7115426373421845,-1.3012066879672426,0.0
2019-04-01,1.0,-0.0,-0.09921792564086648,-0.0,-0.7142945813419402,-1.2899571721184284,0.0
2019-04-02,1.0,-0.0,-0.10155885372911416,-0.0,-0.7191885248452037,-1.2907371106755032,0.0
2019-04-03,1.0,-0.0,-0.10199446155760912,-0.0,-0.7192196396900961,-1.2902703880021158,0.0
2019-04-04,1.0,-0.0,-0.1011054024599097,-0.0,-0.7036587264518138,-1.30901447921532,0.0
2019-04-05,1.0,-0.0,-0.09505845674201091,-0.0,-0.7097739672642245,-1.3128604832424007,0.0
2019-04-08,1.0,-0.0,-0.09725125581105114,-0.0,-0.7088390377835325,-1.3139683629215937,0.0
2019-04-09,1.0,-0.0,-0.09072152057021383,-0.0,-0.7255845942228336,-1.3098661998249344,0.0
2019-04-10,1.0,-0.0,-0.08358843006184795,-0.0,-0.7321171987255576,-1.307927781595552,0.0
2019-04-11,1.0,-0.0,-0.0859876581686717,-0.0,-0.7538490307299135,-1.2767873839057533,0.0
2019-04-12,1.0,-0.0,-0.08393830814768655,-0.0,-0.7544788907929584,-1.2773329178999844,0.0
2019-04-15,1.0,-0.0,-0.08091474272860757,-0.0,-0.7664094473429348,-1.2768283920147458,0.0
2019-04-16,1.0,-0.0,-0.09116711371717297,-0.0,-0.7603081529536522,-1.2675129436716361,0.0
2019-04-17,1.0,-0.0,-0.08551685322994185,-0.0,-0.7541742230004378,-1.2870989931836658,0.0
2019-04-18,1.0,-0.0,-0.08059318587116353,-0.0,-0.7529330788724462,-1.2950911991990737,0.0
2019-04-22,1.0,-0.0,-0.08656107887721498,-0.0,-0.7557785792692489,-1.2939313156656733,0.0
2019-04-23,1.0,-0.0,-0.08653243005896374,-0.0,-0.7546731903148914,-1.295163718479488,0.0
2019-04-24,1.0,-0.0,-0.08924098196392787,-0.0,-0.746618236472946,-1.2954033066132267,0.0
2019-04-25,1.0,-0.0,-0.08458381629648194,-0.0,-0.7555214435637981,-1.2926286770464583,0.0
2019-04-26,1.0,-0.0,-0.07275303006453644,-0.0,-0.8093813946167165,-1.2659845742169054,0.0
2019-04-29,1.0,-0.0,-0.06279523839516281,-0.0,-0.8085280594570764,-1.2778862505511117,0.0
2019-04-30,1.0,-0.0,-0.06856082059027123,-0.0,-0.8073123151469385,-1.2705934176577938,0.0
2019-05-01,1.0,-0.0,-0.06784410023926458,-0.0,-0.8140347563279186,-1.2663392519833774,0.0
2019-05-02,1.0,-0.0,-0.06884069375806605,-0.0,-0.8026063143315811,-1.2762441373666153,0.0
2019-05-03,1.0,-0.0,-0.04890153311205942,-0.0,-0.8244349612770664,-1.2877509088035404,0.0
2019-05-06,1.0,-0.0,-0.053964827629991746,-0.0,-0.8217256047235095,-1.2987111929401307,0.0
2019-05-07,1.0,-0.0,-0.048180518035912924,-0.0,-0.823232162720483,-1.3067217543302083,0.0
2019-05-08,1.0,-0.0,-0.06707567755605452,-0.0,-0.8166408399481359,-1.278738812814269,0.0
2019-05-09,1.0,-0.0,-0.06700786655293338,-0.0,-0.8236186143493508,-1.2686317252709063,0.0
2019-05-10,1.0,-0.0,-0.0678394340397309,-0.0,-0.8238322332059502,-1.2665887629093895,0.0
2019-05-13,1.0,-0.0,-0.06383990866421413,-0.0,-0.8368641380185209,-1.2706774070785236,0.0
2019-05-14,1.0,-0.0,-0.10335515028277309,-0.0,-0.8260786681070089,-1.2478236004321026,0.0
2019-05-15,1.0,-0.0,-0.10879821485495697,-0.0,-0.8299968122409946,-1.2489321007331848,0.0
2019-05-16,1.0,-0.0,-0.11000159515074173,-0.0,-0.8316477907162227,-1.2486840006380604,0.0
2019-05-17,1.0,-0.0,-0.10719872306464485,-0.0,-0.8269433359936154,-1.258196328810854,0.0
2019-05-20,1.0,-0.0,-0.10374740870674534,-0.0,-0.8256099505660979,-1.259926646467868,0.0
2019-05-21,1.0,-0.0,-0.10547647922384631,-0.0,-0.8230995085210951,-1.2628454713729496,0.0
2019-05-22,1.0,-0.0,-0.10082586652211346,-0.0,-0.8273014253372023,-1.260546538694557,0.0
2019-05-23,1.0,-0.0,-0.09795424128481295,-0.0,-0.8390797272321714,-1.2495060862915048,0.0
2019-05-24,1.0,-0.0,-0.09058778577341908,-0.0,-0.8381201044386423,-1.255397057887028,0.0
2019-05-28,1.0,-0.0,-0.0941899726062305,-0.0,-0.8360196215837422,-1.2551124418678727,0.0
2019-05-29,1.0,-0.0,-0.09631466819294732,-0.0,-0.8357658431110688,-1.2477026296543612,0.0
2019-05-30,1.0,-0.0,-0.08985801861321983,-0.0,-0.8307658101197472,-1.2556617857256298,0.0
2019-05-31,1.0,-0.0,-0.0919543880824572,-0.0,-0.8305117047295365,-1.2538512848203793,0.0
2019-06-03,1.0,-0.0,-0.08570248721451035,-0.0,-0.8305327022648583,-1.2602839808138242,0.0
2019-06-04,1.0,-0.0,-0.10216571011827377,-0.0,-0.7980150299648033,-1.2707296191774742,0.0
2019-06-05,1.0,-0.0,-0.09361528053116837,-0.0,-0.8061927688095911,-1.2469240693539758,0.0
2019-06-06,1.0,-0.0,-0.09526355516417159,-0.0,-0.7936218392250597,-1.2561642973958986,0.0
2019-06-07,1.0,-0.0,-0.10451470819568978,-0.0,-0.7908761994651564,-1.2507472078024224,0.0
2019-06-10,1.0,-0.0,-0.11506643268989722,-0.0,-0.7626284783153673,-1.2559538731511657,0.0
2019-06-11,1.0,-0.0,-0.11542088388759668,-0.0,-0.7732444835606966,-1.2546048909285221,0.0
2019-06-12,1.0,-0.0,-0.11906108597285067,-0.0,-0.7696078431372548,-1.2536136249371543,0.0
2019-06-13,1.0,-0.0,-0.12107229180399912,-0.0,-0.7700976237561603,-1.2478576137112722,0.0
2019-06-14,1.0,-0.0,-0.11723726739260049,-0.0,-0.7780462547462892,-1.2427903473813036,0.0
2019-06-17,1.0,-0.0,-0.1110204337863712,-0.0,-0.7868106343576384,-1.2409994036222105,0.0
2019-06-18,1.0,-0.0,-0.09089764176190926,-0.0,-0.7995025345549573,-1.2581152986366928,0.0
2019-06-19,1.0,-0.0,-0.09451564266867697,-0.0,-0.8028646814926499,-1.243749214725468,0.0
2019-06-20,1.0,-0.0,-0.0991667976733218,-0.0,-0.8008489231252948,-1.2441440025153279,0.0
2019-06-21,1.0,-0.0,-0.10084086543003812,-0.0,-0.8082385916291374,-1.240197776588039,0.0
2019-06-24,1.0,-0.0,-0.10238155241935484,-0.0,-0.8078061995967741,-1.2400138608870968,0.0
2019-06-25,1.0,-0.0,-0.10260770975056688,-0.0,-0.8076026706979087,-1.2391975308641974,0.0
2019-06-26,1.0,-0.0,-0.10191324114415609,-0.0,-0.8207362505525037,-1.234545684157353,0.0
2019-06-27,1.0,-0.0,-0.08982469392251281,-0.0,-0.8259843263147956,-1.2315487992949987,0.0
2019-06-28,1.0,-0.0,-0.0842237586423633,-0.0,-0.8273412947831553,-1.2311125078566938,0.0
2019-07-01,1.0,-0.0,-0.07781685717874638,-0.0,-0.8386823263409119,-1.2238098228865721,0.0
2019-07-02,1.0,-0.0,-0.08145335885287566,-0.0,-0.8321044209469424,-1.2241222427912521,0.0
2019-07-03,1.0,-0.0,-0.0793010752688172,-0.0,-0.8297699424856214,-1.2166791697924482,0.0
2019-07-05,1.0,-0.0,-0.09203258121898698,-0.0,-0.8185563149517836,-1.2102175202072216,0.0
2019-07-08,1.0,-0.0,-0.09469708792409251,-0.0,-0.8162864009488435,-1.2102437654109053,0.0
2019-07-09,1.0,-0.0,-0.09647674527273294,-0.0,-0.8133702999906545,-1.205320706520046,0.0
2019-07-10,1.0,-0.0,-0.10306710260003113,-0.0,-0.8079402148528725,-1.20277129067414,0.0
2019-07-11,1.0,-0.0,-0.1042361522396434,-0.0,-0.8098251301393348,-1.2030485333998318,0.0
2019-07-12,1.0,-0.0,-0.14638332397179055,-0.0,-0.7783810772015227,-1.195749859576858,0.0
2019-07-15,1.0,-0.0,-0.18073566084788031,-0.0,-0.7658354114713218,-1.170635910224439,0.0
2019-07-16,1.0,-0.0,-0.20925676502999876,-0.0,-0.7698971470552222,-1.081945634872046,0.0
2019-07-17,1.0,-0.0,-0.22245665535271994,-0.0,-0.7636608262238939,-1.0717365379322998,0.0
2019-07-18,1.0,-0.0,-0.22556345484798063,-0.0,-0.7334745121766753,-1.066222961730449,0.0
2019-07-19,1.0,-0.0,-0.2342155803625015,-0.0,-0.7049273796663066,-1.0616972752370664,0.0
2019-07-22,1.0,-0.0,-0.22894531484482863,-0.0,-0.6989315084939073,-1.0735038117534066,0.0
2019-07-23,1.0,-0.0,-0.23170035743249331,-0.0,-0.6960622353047187,-1.0758718048839095,0.0
2019-07-24,1.0,-0.0,-0.2328561567780079,-0.0,-0.6966177485669698,-1.0716365055070376,0.0
2019-07-25,1.0,-0.0,-0.2335803654475082,-0.0,-0.6961504995649435,-1.0706891895946473,0.0
2019-07-26,1.0,-0.0,-0.24049795525619433,-0.0,-0.6941905220110657,-1.0722877074813566,0.0
2019-07-29,1.0,-0.0,-0.24741805118994162,-0.0,-0.6832510103277952,-1.062894776231103,0.0
2019-07-30,1.0,-0.0,-0.255325523564131,-0.0,-0.6820565059771698,-1.0586931120232494,0.0
2019-07-31,1.0,-0.0,-0.2649544473747303,-0.0,-0.6776252697194918,-1.0543334931671062,0.0
2019-08-01,1.0,-0.0,-0.27068321124233813,-0.0,-0.6728060995664523,-1.0465241441172073,0.0
2019-08-02,1.0,-0.0,-0.27760894669665104,-0.0,-0.6782957515346745,-1.0830547620494742,0.0
2019-08-05,1.0,-0.0,-0.2743472981177899,-0.0,-0.6731633272616878,-1.0883120825743775,0.0
2019-08-06,1.0,-0.0,-0.2780869303654685,-0.0,-0.649511204692435,-1.0804030681305459,0.0
2019-08-07,1.0,-0.0,-0.2820997658923105,-0.0,-0.6335914520679513,-1.0856894171318807,0.0
2019-08-08,1.0,-0.0,-0.2817642988236002,-0.0,-0.6354664981797394,-1.0914944188705358,0.0
2019-08-09,1.0,-0.0,-0.2709443679262231,-0.0,-0.6213545721300677,-1.101892328881969,0.0
2019-08-12,1.0,-0.0,-0.27320316495682784,-0.0,-0.6173771774120762,-1.1179337525196305,0.0
2019-08-13,1.0,-0.0,-0.2781274351135887,-0.0,-0.6070550860157046,-1.111880357249895,0.0
2019-08-14,1.0,-0.0,-0.28570148183556404,-0.0,-0.5928238527724665,-1.1090463671128106,0.0
2019-08-15,1.0,-0.0,-0.30409995864595024,-0.0,-0.5832693330182548,-1.0664914042653748,0.0
2019-08-16,1.0,-0.0,-0.3105289553647816,-0.0,-0.5754786559282532,-1.064105968079771,0.0
2019-08-19,1.0,-0.0,-0.31083151629441924,-0.0,-0.5741057221993047,-1.061612351935883,0.0
2019-08-20,1.0,-0.0,-0.3155434015525759,-0.0,-0.571894848270995,-1.0530463420371676,0.0
2019-08-21,1.0,-0.0,-0.31931149556511806,-0.0,-0.5725534966774978,-1.0354790550627908,0.0
2019-08-22,1.0,-0.0,-0.3202234048774782,-0.0,-0.5744195566992222,-1.0294754079185917,0.0
2019-08-23,1.0,-0.0,-0.31409636081053344,-0.0,-0.5767866044984018,-1.0415823582886132,0.0
2019-08-26,1.0,-0.0,-0.30094662872408384,-0.0,-0.5700679481967593,-1.0327254776700157,0.0
2019-08-27,1.0,-0.0,-0.2977459728821416,-0.0,-0.5655637965001737,-1.0338973229806465,0.0
2019-08-28,1.0,-0.0,-0.30180584944491146,-0.0,-0.5604220412185861,-1.0364068523725325,0.0
2019-08-29,1.0,-0.0,-0.2766337890061718,-0.0,-0.5625252350464325,-1.0448462825171598,0.0
2019-08-30,1.0,-0.0,-0.26575074729822945,-0.0,-0.570447229248103,-1.0380259829845941,0.0
2019-09-03,1.0,-0.0,-0.27159819452031164,-0.0,-0.5699910876002645,-1.033378374493287,0.0
2019-09-04,1.0,-0.0,-0.2666551654734179,-0.0,-0.5702004082923603,-1.0384427384341126,0.0
2019-09-05,1.0,-0.0,-0.29104520258300476,-0.0,-0.5625178581633236,-1.0037430710326303,0.0
2019-09-06,1.0,-0.0,-0.29140946502057613,-0.0,-0.5635859625057156,-1.0028006401463192,0.0
2019-09-09,1.0,-0.0,-0.2953246456332876,-0.0,-0.5640432098765432,-0.9984282121627801,0.0
2019-09-10,1.0,-0.0,-0.3002110547030974,-0.0,-0.5480577263133877,-1.0038218013804119,0.0
2019-09-11,1.0,-0.0,-0.32595315438536504,-0.0,-0.5087194392203795,-1.0148173476947628,0.0
2019-09-12,1.0,-0.0,-0.34592433975731623,-0.0,-0.5000142755174876,-1.0091934332619557,0.0
2019-09-13,1.0,-0.0,-0.3449655606047615,-0.0,-0.49181171225242226,-1.0212638257738147,0.0
2019-09-16,1.0,-0.0,-0.34929706252143106,-0.0,-0.48699851411589895,-1.0211738484398218,0.0
2019-09-17,1.0,-0.0,-0.35628999085923213,-0.0,-0.48211837294332727,-1.0180815813528337,0.0
2019-09-18,1.0,-0.0,-0.36095874757170604,-0.0,-0.4766026739801166,-1.0192549422923094,0.0
2019-09-19,1.0,-0.0,-0.3634623625196401,-0.0,-0.4728753035280675,-1.0203685187830311,0.0
2019-09-20,1.0,-0.0,-0.3775682240320046,-0.0,-0.47538219745677956,-1.004600657236748,0.0
2019-09-23,1.0,-0.0,-0.37974611161939614,-0.0,-0.4732387923147301,-1.0061470722781336,0.0
2019-09-24,1.0,-0.0,-0.36982761068984127,-0.0,-0.45502825821476245,-1.0151941154752777,0.0
