Date,IWF,IWM,MA,MTUM,SPY,VLUE,VXX
2018-12-31,-0.5313481658402347,-0.17253822788753603,1.0,-0.45938368078091335,-0.3298112619746099,-0.10304005815311926,0.0
2019-01-02,-0.5313473116047333,-0.1724880631098194,1.0,-0.4579873365165041,-0.3296138675524185,-0.10356549719742579,0.0
2019-01-03,-0.5306127750214303,-0.17479284100059747,1.0,-0.4529703613268567,-0.329428267137699,-0.10980076369587241,0.0
2019-01-04,-0.53505304763886,-0.1732629498647805,1.0,-0.45316725608487624,-0.3310276679841897,-0.10786353234865821,0.0
2019-01-07,-0.5296931151270715,-0.16567129450089194,1.0,-0.46087023966493446,-0.3275937847410739,-0.10160552237648336,0.0
2019-01-08,-0.5301575006454945,-0.15879163439194424,1.0,-0.4626904208623806,-0.33057061709269303,-0.0997418022205009,0.0
2019-01-09,-0.5285681120540666,-0.15262981401707637,1.0,-0.4620682539273093,-0.3315190755023602,-0.10472824825237959,0.0
2019-01-10,-0.5278394711016993,-0.1552605753835029,1.0,-0.4613914570528382,-0.33138784153711065,-0.1066318888487165,0.0
2019-01-11,-0.5279127468210483,-0.1491522795409904,1.0,-0.4636875839966918,-0.33221337744236534,-0.11154760674041145,0.0
2019-01-14,-0.5290345933088577,-0.15122291742075597,1.0,-0.4623300067221676,-0.33354878742437566,-0.10936449661306168,0.0
2019-01-15,-0.5242962119643967,-0.14833885323949492,1.0,-0.46483647277996276,-0.3336524529083006,-0.11633202235561996,0.0
2019-01-16,-0.5173109765564353,-0.15321119908916833,1.0,-0.455726336490193,-0.33017647363245867,-0.1311649329814211,0.0
2019-01-17,-0.525056095736724,-0.14257344028060764,1.0,-0.45474943904263276,-0.32581951357903693,-0.13091584349934232,0.0
2019-01-18,-0.5163297045101088,-0.1429756350440643,1.0,-0.454199066874028,-0.3301451529289788,-0.14834110938310008,0.0
2019-01-22,-0.6127922971114168,-0.06757858270925672,1.0,-0.5020632737276479,-0.33042946660553263,-0.03436242294564165,0.0
2019-01-23,-0.610565423176752,-0.05817089928240623,1.0,-0.5121125757035981,-0.32943152323273445,-0.03437833986462415,0.0
2019-01-24,-0.6134783383847389,-0.060591396480146706,1.0,-0.5071441306064234,-0.32911392405063294,-0.03657387362147569,0.0
2019-01-25,-0.6902627981163603,-0.011418299660742317,1.0,-0.5154185022026432,-0.31467416071699833,-0.0,0.0
2019-01-28,-0.690757663974888,-0.012935726400526542,1.0,-0.5137331341923399,-0.31402678277599166,-0.0,0.0
2019-01-29,-0.6915475828519307,-0.008867943650552348,1.0,-0.5160129725347117,-0.31726968683490425,-0.0,0.0
2019-01-30,-0.6911347517730496,-0.009042553191489361,1.0,-0.5151975683890577,-0.31755319148936173,-0.0,0.0
2019-01-31,-0.6789488355591596,-0.018803375484655736,1.0,-0.520285851853729,-0.31403157547958743,-0.0020780010643420086,0.0
2019-02-01,-0.6905873052304082,-0.021650983092341824,1.0,-0.507969295896769,-0.3299926044934078,-0.0,0.0
2019-02-04,-0.6852891633913533,-0.01901383288244602,1.0,-0.5123526108927569,-0.32800775866469295,-0.007528967382981981,0.0
2019-02-05,-0.6749948958758677,-0.015133728052266232,1.0,-0.5199060841159657,-0.32628113515720697,-0.015746222948142097,0.0
2019-02-06,-0.6715068144185454,-0.023869570755317794,1.0,-0.5233218698254999,-0.319067634696217,-0.009705769965609476,0.0
2019-02-07,-0.6726193508941763,-0.024277780608345647,1.0,-0.5223926224079074,-0.3200692923014215,-0.008126560350537526,0.0
2019-02-08,-0.6683495244651828,-0.02343251995206405,1.0,-0.5272954435350213,-0.32412861113235936,-0.006578444121471736,0.0
2019-02-11,-0.6662667211273359,-0.021469416930460533,1.0,-0.530251199836618,-0.33010824058000615,-0.004773818033289083,0.0
2019-02-12,-0.6647398843930636,-0.026830016880658857,1.0,-0.5245536856105172,-0.3352856923627807,-0.0062407284260064455,0.0
2019-02-13,-0.6529824022917946,-0.038136893799877225,1.0,-0.5299007571107018,-0.33525168815224066,-0.001534683855125844,0.0
2019-02-14,-0.648314750736896,-0.025913110342176086,1.0,-0.5344098423683199,-0.34271434063821604,-0.011764705882352943,0.0
2019-02-15,-0.6484761489759824,-0.02476097711019404,1.0,-0.5343347089431728,-0.34339835439468896,-0.012303591110655421,0.0
2019-02-19,-0.6546799416446981,-0.020757083258682908,1.0,-0.5338998233984286,-0.3398940390571012,-0.010212177830104169,0.0
2019-02-20,-0.6570770412080881,-0.031123624264141288,1.0,-0.5320450473509086,-0.33527002815459434,-0.003992833375991809,0.0
2019-02-21,-0.6577701578853092,-0.023618823408992042,1.0,-0.5311548401955014,-0.33677934440492335,-0.009595946672125693,0.0
2019-02-22,-0.6648655569782331,-0.01779769526248399,1.0,-0.5241229193341869,-0.3422279129321383,-0.01180537772087068,0.0
2019-02-25,-0.664313584556936,-0.019714549748434132,1.0,-0.5239757675326009,-0.34675017968990657,-0.01224458363281651,0.0
2019-02-26,-0.6639716639716639,-0.021226354559687893,1.0,-0.5244988578321912,-0.3445753445753446,-0.012422679089345755,0.0
2019-02-27,-0.6642879145702845,-0.019329499948660026,1.0,-0.5251052469452715,-0.3461084300236164,-0.012193243659513296,0.0
2019-02-28,-0.6636625070610589,-0.021208853284034306,1.0,-0.5241616597339906,-0.34807168900528945,-0.010527396908540031,0.0
2019-03-01,-0.6636025163692386,-0.02316086789061497,1.0,-0.5231737065091796,-0.34779817691616377,-0.009988445243291821,0.0
2019-03-04,-0.6678125240501783,-0.019547984915728175,1.0,-0.5233062261101562,-0.3493240296554732,-0.005361586413893948,0.0
2019-03-05,-0.6745381195878408,-0.015083382583446823,1.0,-0.5149163604594393,-0.35794125960377216,-0.007092016342472441,0.0
2019-03-06,-0.6749492509700131,-0.015957036770562993,1.0,-0.5128350078371919,-0.3591232623275175,-0.0067065806716858955,0.0
2019-03-07,-0.6734038728234629,-0.01915866248908521,1.0,-0.5132004725460989,-0.3591093533309364,-0.0032872772099234683,0.0
2019-03-08,-0.6719341140136403,-0.008004117874147471,1.0,-0.5310513447432763,-0.3626817655385407,-0.0,0.0
2019-03-11,-0.6586065997724216,-0.010447915589117616,1.0,-0.5369038998655218,-0.36909072100962037,-0.011094445019137271,0.0
2019-03-12,-0.6446223007561781,-0.0,1.0,-0.5563495569472234,-0.36940986929293457,-0.028168282098588987,0.0
2019-03-13,-0.644416085008855,-0.0,1.0,-0.5642254401500156,-0.3655068236274612,-0.030263569121783518,0.0
2019-03-14,-0.6429649679870908,-0.0,1.0,-0.5636874707199,-0.36403622924366247,-0.031986882515225655,0.0
2019-03-15,-0.6425339366515838,-0.0,1.0,-0.563972538617569,-0.36500754147812975,-0.028995683153898166,0.0
2019-03-18,-0.6240227991737914,-0.004967709885742673,1.0,-0.5908175804638273,-0.3592177164222031,-0.03555834444531597,0.0
2019-03-19,-0.6147091971797761,-0.005949728723822504,1.0,-0.5939768825518308,-0.36298587267056326,-0.04343039865803476,0.0
2019-03-20,-0.61869011681323,-0.008610053812836329,1.0,-0.5908911930699566,-0.3599422496390602,-0.04685654285339284,0.0
2019-03-21,-0.6157381871667585,-0.00961311165392798,1.0,-0.5914952853728364,-0.35951986972395134,-0.05014051952827463,0.0
2019-03-22,-0.6137316423655971,-0.011258470219105124,1.0,-0.5896327154797374,-0.3644105782160466,-0.05758430669443931,0.0
2019-03-25,-0.6086098984905065,-0.0,1.0,-0.6027717877241887,-0.36306737495397884,-0.055330563298795564,0.0
2019-03-26,-0.6046787323164468,-0.0,1.0,-0.6075502515872389,-0.36149529755789145,-0.06069706788903818,0.0
2019-03-27,-0.6053192890059249,-0.0009743252139565505,1.0,-0.6062672811059908,-0.3604476629361422,-0.06030283080974325,0.0
2019-03-28,-0.5998050784954168,-0.0,1.0,-0.613186176377621,-0.35741755347171006,-0.06353387419660732,0.0
2019-03-29,-0.5959683794466404,-0.003372859025032938,1.0,-0.6181027667984189,-0.35588932806324114,-0.06173913043478261,0.0
2019-04-01,-0.5902499472685088,-0.011310904872389792,1.0,-0.6161411094705759,-0.35944421008226113,-0.05945475638051044,0.0
2019-04-02,-0.5893040795337676,-0.011761293214841382,1.0,-0.6147517206824714,-0.35993249123177135,-0.061311674270193295,0.0
2019-04-03,-0.5895319709953857,-0.011390903098220172,1.0,-0.6143441001977588,-0.3607119314436388,-0.06083058668424522,0.0
2019-04-04,-0.5920913791284163,-0.0101034082515564,1.0,-0.611744222855334,-0.36266751081565896,-0.0613590798775984,0.0
2019-04-05,-0.5956874026762385,-0.006017577661062578,1.0,-0.617250389295046,-0.3637203409960674,-0.05661273720604925,0.0
2019-04-08,-0.5975738396624473,-0.001081223628691983,1.0,-0.615954641350211,-0.363581223628692,-0.05891350210970464,0.0
2019-04-09,-0.6117519731805824,-0.0,1.0,-0.6180080775017818,-0.36678721326188524,-0.043159200696882505,0.0
2019-04-10,-0.6081116740553092,-0.0,1.0,-0.6207779185138272,-0.36539476461895715,-0.04451657166983322,0.0
2019-04-11,-0.6016969249822138,-0.0,1.0,-0.6176648836657795,-0.3636267819029802,-0.0520144396722089,0.0
2019-04-12,-0.6022311679427473,-0.0,1.0,-0.6189649275133527,-0.36217012655563446,-0.04772805009603494,0.0
2019-04-15,-0.5976578947368422,-0.0,1.0,-0.6186315789473684,-0.36476315789473684,-0.050526315789473676,0.0
2019-04-16,-0.5964681422217544,-0.0,1.0,-0.6174171645129879,-0.36610785061978585,-0.05179356264968287,0.0
2019-04-17,-0.5799738562091503,-0.0,1.0,-0.6342483660130719,-0.3571241830065359,-0.04303267973856209,0.0
2019-04-18,-0.5836932338699123,-0.0,1.0,-0.6212537625965188,-0.35914147362910614,-0.05336997775160319,0.0
2019-04-22,-0.5887274443978179,-0.0,1.0,-0.613774653797734,-0.3636697440201427,-0.056598825010490975,0.0
2019-04-23,-0.5927771512497049,-0.0,1.0,-0.614886307010412,-0.36549607909989773,-0.04954234309842902,0.0
2019-04-24,-0.5859872611464968,-0.0,1.0,-0.6171791040863935,-0.36502319729495947,-0.05297370973237923,0.0
2019-04-25,-0.5736049926578561,-0.0,1.0,-0.6359083280889449,-0.36674008810572695,-0.045967065240193,0.0
2019-04-26,-0.5736810347089225,-0.0,1.0,-0.6336542749954088,-0.3668441902563161,-0.04934805992077026,0.0
2019-04-29,-0.5732840050377833,-0.0,1.0,-0.6303264063811922,-0.36665617128463474,-0.05357892527287993,0.0
2019-04-30,-0.5724554039874082,-0.0,1.0,-0.6301678908709339,-0.3640083945435467,-0.0566894018887723,0.0
2019-05-01,-0.5266883236933153,-0.0,1.0,-0.6650555951720676,-0.3779415260280485,-0.07141536592451733,0.0
2019-05-02,-0.5241613048428522,-0.0,1.0,-0.6656075409749251,-0.38377419440252075,-0.07424471099107686,0.0
2019-05-03,-0.5244716351501668,-0.0,1.0,-0.6636209544997087,-0.38550770697600506,-0.07484506594628952,0.0
2019-05-06,-0.5204537641801306,-0.0,1.0,-0.6708887537350926,-0.38316101224317106,-0.06980987386625062,0.0
2019-05-07,-0.5141511929323388,-0.0,1.0,-0.679997883933767,-0.3800454954240068,-0.07088821880124849,0.0
2019-05-08,-0.509617925276119,-0.0,1.0,-0.6793848755482746,-0.37427997674787294,-0.07897796332505416,0.0
2019-05-09,-0.5100924702774108,-0.0,1.0,-0.6795772787318362,-0.37474240422721267,-0.07759577278731836,0.0
2019-05-10,-0.5118550984844484,-0.0,1.0,-0.6804932143422928,-0.37125732692612345,-0.0767016950942599,0.0
2019-05-13,-0.5135548926959322,-0.0,1.0,-0.6795132381279201,-0.3705091993770293,-0.07612913444025024,0.0
2019-05-14,-0.4848979591836735,-0.0,1.0,-0.7058064516129032,-0.36797893350888744,-0.07462804476629362,0.0
2019-05-15,-0.4797834411725868,-0.0,1.0,-0.7054799947180773,-0.37699722699062455,-0.07870064703552093,0.0
2019-05-16,-0.4797865031971674,-0.0,1.0,-0.7062833588754425,-0.3777413729324103,-0.07847592876393807,0.0
2019-05-17,-0.48173660596463447,-0.0,1.0,-0.7022961203483769,-0.3788862496700976,-0.07629981525468461,0.0
2019-05-20,-0.4791875494592456,-0.0,1.0,-0.7058559746768662,-0.3779213927723556,-0.07488789237668161,0.0
2019-05-21,-0.46338890061194343,-0.0,1.0,-0.717530069634944,-0.38003798269677147,-0.07673032285292256,0.0
2019-05-22,-0.46335747202106653,-0.0,1.0,-0.7200263331138907,-0.37798551678736014,-0.07194206714944043,0.0
2019-05-23,-0.4601662807829931,-0.0,1.0,-0.7162439486423912,-0.3845506209219112,-0.07006419701115556,0.0
2019-05-24,-0.4665117875339898,-0.0,1.0,-0.7070408405712928,-0.3958921830037752,-0.07051400512157131,0.0
2019-05-28,-0.4691706699044502,-0.0,1.0,-0.7031093279839519,-0.3946576571820725,-0.07255978461700893,0.0
2019-05-29,-0.48340445708866764,-0.0,1.0,-0.7006216743058847,-0.392998261419314,-0.0571887677150835,0.0
2019-05-30,-0.48265058972198815,-0.0,1.0,-0.701900800336984,-0.38953243470935134,-0.05860362257792754,0.0
2019-05-31,-0.4876674826923583,-0.0,1.0,-0.697070204532891,-0.3877438205796414,-0.05985943299376135,0.0
2019-06-03,-0.4870460875505807,-0.0,1.0,-0.7038993115770666,-0.3860423564033843,-0.050580692627042935,0.0
2019-06-04,-0.5428736811639961,-0.0,1.0,-0.6907938011418949,-0.39745310074459966,-0.0,0.0
2019-06-05,-0.5389966660541307,-0.0,1.0,-0.6948258210169849,-0.39130548919749036,-0.0,0.0
2019-06-06,-0.5346844360329102,-0.0,1.0,-0.7019425387062009,-0.39197749914570357,-0.0,0.0
2019-06-07,-0.5344832119475192,-0.0,1.0,-0.7026529592722109,-0.39213314752977674,-0.0,0.0
2019-06-10,-0.5378823777181068,-0.0,1.0,-0.7111830674459012,-0.3834833886168589,-0.0,0.0
2019-06-11,-0.5344396812455618,-0.0,1.0,-0.7143044999079504,-0.38124293190963365,-0.0,0.0
2019-06-12,-0.532861502841507,-0.0,1.0,-0.7173489791622817,-0.3807882551041886,-0.0,0.0
2019-06-13,-0.533259627786991,-0.0,1.0,-0.7171549659111849,-0.38192634710047646,-0.0,0.0
2019-06-14,-0.5281975672687063,-0.0,1.0,-0.7210784055605287,-0.38355010268021694,-0.0,0.0
2019-06-17,-0.5283138080821377,-0.0,1.0,-0.7215479794655785,-0.38275635119125967,-0.0,0.0
2019-06-18,-0.5255312985542359,-0.0,1.0,-0.7238037552998182,-0.38411502909962336,-0.0,0.0
2019-06-19,-0.5206694208351972,-0.0,1.0,-0.7334420966765781,-0.37725969002447174,-0.0,0.0
2019-06-20,-0.5218421052631579,-0.0,1.0,-0.7302105263157895,-0.37952631578947366,-0.0,0.0
2019-06-21,-0.5248073471972976,-0.0,1.0,-0.7295207431647842,-0.38477778950702,-0.0,0.0
2019-06-24,-0.5207408581695202,-0.0,1.0,-0.7359437751004017,-0.3854629042485732,-0.0,0.0
2019-06-25,-0.5165834192235524,-0.0,1.0,-0.7381273289463252,-0.38803879595126717,-0.0,0.0
2019-06-26,-0.5109077927916016,-0.0,1.0,-0.7369701457016685,-0.39643546553137476,-0.0,0.0
2019-06-27,-0.5186233532617321,-0.0,1.0,-0.7294852124226231,-0.39725411353896617,-0.0,0.0
2019-06-28,-0.5220471608332452,-0.0,1.0,-0.7255736491487786,-0.3959236544358676,-0.0,0.0
2019-07-01,-0.5119022429115531,-0.0,1.0,-0.7311415573423614,-0.40192551840880236,-0.0,0.0
2019-07-02,-0.506791754756871,-0.0,1.0,-0.7322410147991543,-0.4036469344608879,-0.0,0.0
2019-07-03,-0.5081521021060699,-0.0,1.0,-0.7337420394788996,-0.4006024892318263,-0.0,0.0
2019-07-05,-0.5105208965863188,-0.0,1.0,-0.7297304432769226,-0.39987327401853373,-0.0,0.0
2019-07-08,-0.5105343753300243,-0.0,1.0,-0.7291952687717816,-0.4004646742000212,-0.0,0.0
2019-07-09,-0.511122252421036,-0.0,1.0,-0.7297411404596671,-0.39786790511122255,-0.0,0.0
2019-07-10,-0.5119468326388522,-0.0,1.0,-0.7329764228071101,-0.3923466427554196,-0.0,0.0
2019-07-11,-0.5110203005536514,-0.0,1.0,-0.7327972581070392,-0.392617980490377,-0.0,0.0
2019-07-12,-0.473601177955406,-0.0,1.0,-0.7476072780816155,-0.39295856121161127,-0.015197728228859909,0.0
2019-07-15,-0.4738764783180026,-0.0,1.0,-0.744599211563732,-0.3955321944809461,-0.014113009198423126,0.0
2019-07-16,-0.4696682962729327,-0.0,1.0,-0.7395258371445093,-0.3989906954739,-0.020212374494033538,0.0
2019-07-17,-0.473837820782499,-0.0,1.0,-0.7371161127471603,-0.39976861590239804,-0.018642196045435423,0.0
2019-07-18,-0.46667542361749637,-0.0,1.0,-0.736766058058584,-0.40719821358203073,-0.01644555365821621,0.0
2019-07-19,-0.4747334138782371,-0.0,1.0,-0.7387193360298366,-0.3974891001733466,-0.015496139097546881,0.0
2019-07-22,-0.47162822466242843,-0.0,1.0,-0.7338569852361687,-0.39670572164135975,-0.024825303420375137,0.0
2019-07-23,-0.47426634789690775,-0.0,1.0,-0.7346241757086934,-0.39552846596432223,-0.022804298137298687,0.0
2019-07-24,-0.4746763987712343,-0.0,1.0,-0.7390448184419881,-0.39283745109880014,-0.01900911072019324,0.0
2019-07-25,-0.4745807196661505,-0.0,1.0,-0.7403742683919057,-0.39442534316684597,-0.015222697566992991,0.0
2019-07-26,-0.47226449750721594,-0.0,1.0,-0.7420099711361847,-0.3956704277092627,-0.014038310154815008,0.0
2019-07-29,-0.46935132439030797,-0.0,1.0,-0.7413960570183499,-0.39610952143438427,-0.01829732496784186,0.0
2019-07-30,-0.4673285008929509,-0.0,1.0,-0.7417008089084988,-0.3968116398781385,-0.020485345099275135,0.0
2019-07-31,-0.4672083727779531,-0.0,1.0,-0.7414010728936573,-0.39852214157988847,-0.022509729672872618,0.0
2019-08-01,-0.4673941625032868,-0.0,1.0,-0.7406521167499341,-0.3988693136997107,-0.022587430975545622,0.0
2019-08-02,-0.4751003068208638,-0.0,1.0,-0.7502950200613641,-0.39099992132798367,-0.005979073243647234,0.0
2019-08-05,-0.4735764891104697,-0.0,1.0,-0.7498819207557071,-0.39092101810548413,-0.009603778535817372,0.0
2019-08-06,-0.47347998217141657,-0.0,1.0,-0.7459951233580661,-0.38866311842898715,-0.013686059620880415,0.0
2019-08-07,-0.47077334592085596,-0.0,1.0,-0.7502163480450004,-0.3857813442425196,-0.015629507250937508,0.0
2019-08-08,-0.4769727346681712,-0.0,1.0,-0.7498884719342903,-0.3841813839976907,-0.013173432702653056,0.0
2019-08-09,-0.4763478078456052,-0.0,1.0,-0.7496591147472205,-0.38239458779106356,-0.013792741766310049,0.0
2019-08-12,-0.4770719173592722,-0.0,1.0,-0.745837812327941,-0.38208227366875536,-0.016858498728402505,0.0
2019-08-13,-0.4769819630872483,-0.0,1.0,-0.7478240352348994,-0.38144924496644295,-0.015389052013422819,0.0
2019-08-14,-0.47329722374859357,-0.0,1.0,-0.7510531962215767,-0.3781301515032577,-0.014129837506868671,0.0
2019-08-15,-0.48141891891891897,-0.0,1.0,-0.7530145530145531,-0.36429313929313933,-0.0,0.0
