Date,IWF,IWM,MTUM,SPY,URGN,VLUE,VXX
2018-11-28,-0.5905127095058444,-1.7421609252272867,-0.0,-1.4718906549570165,1.0,-1.3801100872039087,0.0
2018-11-29,-0.5314732279137921,-1.7186030893216926,-0.0,-1.4660235667623176,1.0,-1.3892789547591429,0.0
2018-11-30,-0.5308016362415289,-1.718969412052018,-0.0,-1.466389889492643,1.0,-1.3892179009707553,0.0
2018-12-03,-0.5281200439185068,-1.7186165670367208,-0.0,-1.4651701842137368,1.0,-1.3878248139563254,0.0
2018-12-04,-0.5088865815672143,-1.739265864533073,-0.0,-1.4663164966713491,1.0,-1.3930861784645454,0.0
2018-12-06,-0.48467851449489285,-1.6306902048768968,-0.0,-1.451969061817323,1.0,-1.3368365117789456,0.0
2018-12-07,-0.4833490788852149,-1.6313179026924893,-0.0,-1.4525271610769956,1.0,-1.3373878129428436,0.0
2018-12-10,-0.424920690870638,-1.659029491246622,-0.0,-1.472447420984608,1.0,-1.3183527200093994,0.0
2018-12-11,-0.43056045118082475,-1.6569145811303019,-0.0,-1.4736811185524616,1.0,-1.3135941722476794,0.0
2018-12-12,-0.4320799059929495,-1.6566392479435958,-0.0,-1.474148061104583,1.0,-1.3125734430082256,0.0
2018-12-13,-0.4315554773220677,-1.6514698116528779,-0.0,-1.4751510884233998,1.0,-1.3093352109370415,0.0
2018-12-14,-0.4337497800457505,-1.6475453105754,-0.0,-1.4753357968209277,1.0,-1.3087571118540677,0.0
2018-12-17,-0.4062335843109788,-1.64606315297963,-0.0,-1.4553785093095195,1.0,-1.3290141831553144,0.0
2018-12-18,-0.3755931806198371,-1.6413966840471028,-0.0,-1.4778838830628622,1.0,-1.363700275352979,0.0
2018-12-19,-0.3897279191396839,-1.6427689957101723,-0.0,-1.4779338308750074,1.0,-1.3660457189868955,0.0
2018-12-20,-0.38508771929824565,-1.6173099415204675,-0.0,-1.488654970760234,1.0,-1.3569005847953215,0.0
2018-12-21,-0.37577693871623585,-1.6135927969793786,-0.0,-1.4852744699390066,1.0,-1.3342433923903574,0.0
2018-12-24,-0.3521078092605391,-1.5877102050218843,-0.0,-1.4742570836212854,1.0,-1.3449665975581664,0.0
2018-12-26,-0.3503428571428572,-1.6111428571428572,-0.0,-1.4325714285714286,1.0,-1.3202285714285715,0.0
2018-12-27,-0.24375481457026518,-1.5628920435787388,-0.0,-1.3375701551667216,1.0,-1.3582040277319247,0.0
2018-12-28,-0.2366886688668867,-1.571012101210121,-0.0,-1.3375687568756875,1.0,-1.3552805280528053,0.0
2018-12-31,-0.23429672447013486,-1.5768235617946602,-0.0,-1.3384530690889074,1.0,-1.3555188549408201,0.0
2019-01-02,-0.2257708643609686,-1.582161178222737,-0.0,-1.3412764079651387,1.0,-1.366815599316013,0.0
2019-01-03,-0.22270067351220052,-1.5845202605719333,-0.0,-1.3406205145191565,1.0,-1.3727503588384675,0.0
2019-01-04,-0.11499830718880488,-1.6820900575555806,-0.0,-1.3750705337997968,1.0,-1.4705450852048303,0.0
2019-01-07,-0.08904298057344119,-1.6331517252765395,-0.0,-1.3501733531451212,1.0,-1.4309063893016345,0.0
2019-01-08,-0.08812682336103925,-1.6343369846424838,-0.0,-1.350525678427919,1.0,-1.4314966697858755,0.0
2019-01-09,-0.07519258680361728,-1.6197387518142234,-0.0,-1.3921513899743219,1.0,-1.4951992854750473,0.0
2019-01-10,-0.07692307692307691,-1.6144363250962235,-0.0,-1.3946003235343336,1.0,-1.49221844145702,0.0
2019-01-11,-0.08174310902801027,-1.5726481419484433,-0.0,-1.4027452293270841,1.0,-1.5225979243388017,0.0
2019-01-14,-0.08755274261603375,-1.5616255829447034,-0.0,-1.3865756162558294,1.0,-1.5161003775260937,0.0
2019-01-15,-0.08535839403881444,-1.556692431741089,-0.0,-1.3876438858922318,1.0,-1.5311127175665906,0.0
2019-01-16,-0.07026997000333296,-1.5574380624375068,-0.0,-1.3812909676702587,1.0,-1.545939340073325,0.0
2019-01-17,-0.07477517486399467,-1.5510713889197292,-0.0,-1.3796491617630733,1.0,-1.5457422005107138,0.0
2019-01-18,-0.08880805819809737,-1.5417459429210967,-0.0,-1.3882484611080022,1.0,-1.5771124790151092,0.0
2019-01-22,-0.0,-1.650813079209652,-0.0,-1.4995045753919682,1.0,-1.6782071457714054,0.0
2019-01-23,-0.0,-1.6616358042607535,-0.0,-1.5121611423927555,1.0,-1.631044290938643,0.0
2019-01-24,-0.0,-1.7789292941681487,-0.0,-1.591770405347397,1.0,-1.76163610719323,0.0
2019-01-25,-0.0,-1.740340030911901,-0.0,-1.827344152498712,1.0,-1.8723596084492529,0.0
2019-01-28,-0.0,-1.6862971516551193,-0.0,-1.871760328457788,1.0,-1.8571336925840394,0.0
2019-01-29,-0.0,-1.6859488107549123,-0.0,-1.9023397104446742,1.0,-1.8750000000000002,0.0
2019-01-30,-0.0,-1.6837037994313777,-0.0,-1.8993279917291288,1.0,-1.8785215818040835,0.0
2019-01-31,-0.0,-1.7073265530867396,-0.0,-1.8712185010040812,1.0,-1.8993327719116408,0.0
2019-02-01,-0.0,-1.701651019747491,-0.0,-1.8829394626092588,1.0,-1.8899967627063774,0.0
2019-02-04,-0.0,-1.7083547888774457,-0.0,-1.8641220391349123,1.0,-1.864250772399588,0.0
2019-02-05,-0.0,-1.6824708059472913,-0.0,-1.8221555739901731,1.0,-1.8765873269095783,0.0
2019-02-06,-0.0,-1.6625876354365836,-0.0,-1.8221159974506052,1.0,-1.888782664117272,0.0
2019-02-07,-0.0,-1.657583089265249,-0.0,-1.8249076785941676,1.0,-1.8845027378072075,0.0
2019-02-08,-0.0,-1.6577686953189856,-0.0,-1.8459671754262723,1.0,-1.8823679673031484,0.0
2019-02-11,-0.0,-1.6293456032719837,-0.0,-1.8578093047034765,1.0,-1.9034381390593047,0.0
2019-02-12,-0.0,-1.6336817802860257,-0.0,-1.8777015327390494,1.0,-1.901750785608927,0.0
2019-02-13,-0.0,-1.664529511597209,-0.0,-1.8000502860016343,1.0,-1.821233264190081,0.0
2019-02-14,-0.0,-1.6128951013726232,-0.0,-1.8456743483188516,1.0,-1.837866767409646,0.0
2019-02-15,-0.0,-1.638421284912679,-0.0,-1.8366433390076289,1.0,-1.8297080890233908,0.0
2019-02-19,-0.0,-1.6161876611533865,-0.0,-1.8481227595748695,1.0,-1.824602226275077,0.0
2019-02-20,-0.0,-1.6351444941132027,-0.0,-1.845243341937921,1.0,-1.8156519549203554,0.0
2019-02-21,-0.0,-1.6608963867556337,-0.0,-1.8362709303789502,1.0,-1.7976834949011709,0.0
2019-02-22,-0.0,-1.6612121593555291,-0.0,-1.8356724778148403,1.0,-1.7968405815343946,0.0
2019-02-25,-0.0,-1.658774373259053,-0.0,-1.858255254494809,1.0,-1.8136237022030897,0.0
2019-02-26,-0.0,-1.659365702348547,-0.0,-1.8575678926378425,1.0,-1.81338228777616,0.0
2019-02-27,-0.0,-1.667152544521199,-0.0,-1.8571519107674757,1.0,-1.813232777742569,0.0
2019-02-28,-0.0,-1.6480319452367371,-0.0,-1.8440768206883438,1.0,-1.8462318564999682,0.0
2019-03-01,-0.0,-1.6477820025348542,-0.0,-1.852471482889734,1.0,-1.8368821292775666,0.0
2019-03-04,-0.0,-1.6560509554140128,-0.0,-1.8150343696790063,1.0,-1.8352777952954533,0.0
2019-03-05,-0.0,-1.6367551136723453,-0.0,-1.853777468178076,1.0,-1.842188588436451,0.0
2019-03-06,-0.0,-1.634567901234568,-0.0,-1.8558404558404558,1.0,-1.8407090851535295,0.0
2019-03-07,-0.0,-1.6425215845606909,-0.0,-1.8551295073641443,1.0,-1.8508125952260033,0.0
2019-03-08,-0.0,-1.6177276492703754,-0.0,-1.9018033518129103,1.0,-1.8527368890588163,0.0
2019-03-11,-0.0,-1.6307692307692307,-0.0,-1.9270200387847445,1.0,-1.9063348416289592,0.0
2019-03-12,-0.0,-1.594487930013813,-0.0,-1.9920410445306849,1.0,-1.9911201736499373,0.0
2019-03-13,-0.0,-1.6238300696979753,-0.0,-2.0124128775307,1.0,-2.001725854629937,0.0
2019-03-14,-0.0,-1.6239936650389337,-0.0,-1.985878315956183,1.0,-1.9890457964893757,0.0
2019-03-15,-0.0,-1.6034574115776923,-0.0,-2.0029142932838786,1.0,-2.016955888197112,0.0
2019-03-18,-0.0,-1.6400375939849623,-0.0,-2.02718850698174,1.0,-2.045985499462943,0.0
2019-03-19,-0.0,-1.4592548787699586,-0.0,-1.7370195150798344,1.0,-1.717445298639858,0.0
2019-03-20,-0.0,-1.4551418439716313,-0.0,-1.7370567375886525,1.0,-1.717966903073286,0.0
2019-03-21,-0.0,-1.453089643167972,-0.0,-1.7282854656222804,1.0,-1.6207716855236436,0.0
2019-03-22,-0.0,-1.4433413616871293,-0.0,-1.822945426775539,1.0,-1.6080596839569994,0.0
2019-03-25,-0.0,-1.3024898668210771,-0.0,-1.8764331210191085,1.0,-1.6114649681528663,0.0
2019-03-26,-0.0,-1.3301583591421726,-0.0,-1.8923040963010576,1.0,-1.621048325834161,0.0
2019-03-27,-0.0,-1.3091939914664796,-0.0,-1.9136127184522769,1.0,-1.6220702554211235,0.0
2019-03-28,-0.0,-1.295996270178915,-0.0,-1.8856576723585292,1.0,-1.6461915030013405,0.0
2019-03-29,-0.0,-1.284441597764062,-0.0,-1.88703854664027,1.0,-1.651333410970071,0.0
2019-04-01,-0.0,-1.2937783991611325,-0.0,-1.88232552720494,1.0,-1.6493650238844226,0.0
2019-04-02,-0.0,-1.3220043065820868,-0.0,-1.9178839550718734,1.0,-1.5798172612465806,0.0
2019-04-03,-0.0,-1.3291918185547675,-0.0,-1.962433335286878,1.0,-1.5690089667702045,0.0
2019-04-04,-0.0,-1.3291823308270676,-0.0,-1.9547697368421053,1.0,-1.590049342105263,0.0
2019-04-05,-0.0,-1.3158359324427706,-0.0,-1.9677514270582006,1.0,-1.6011887247690226,0.0
2019-04-08,-0.0,-1.3092020213891173,-0.0,-1.9710306734046303,1.0,-1.5958984604536373,0.0
2019-04-09,-0.0,-1.2877011020095468,-0.0,-2.026460015322058,1.0,-1.5788791325358005,0.0
2019-04-10,-0.0,-1.2723421780314172,-0.0,-2.0289462846384656,1.0,-1.5821027240101193,0.0
2019-04-11,-0.0,-1.2265546417371755,-0.0,-2.103603337080646,1.0,-1.5866516774155377,0.0
2019-04-12,-0.0,-1.2240336732274129,-0.0,-2.108311595921271,1.0,-1.5959805548968462,0.0
2019-04-15,-0.0,-1.2292656844106464,-0.0,-2.102542775665399,1.0,-1.6093155893536122,0.0
2019-04-16,-0.0,-1.222617776195562,-0.0,-2.100688263913611,1.0,-1.61000355998576,0.0
2019-04-17,-0.0,-1.212211201520461,-0.0,-2.1235968402922136,1.0,-1.6034923086060462,0.0
2019-04-18,-0.0,-1.2381065935376177,-0.0,-2.1226898771908904,1.0,-1.6008107785859067,0.0
2019-04-22,-0.0,-1.239851514788648,-0.0,-2.133696563285834,1.0,-1.6138187043467849,0.0
2019-04-23,-0.0,-1.1847347082672308,-0.0,-2.086374052529526,1.0,-1.6046771255655443,0.0
2019-04-24,-0.0,-1.1826071761416588,-0.0,-2.04584109972041,1.0,-1.5962837837837838,0.0
2019-04-25,-0.0,-1.1742685277112657,-0.0,-2.0595105997780765,1.0,-1.6063189861589677,0.0
2019-04-26,-0.0,-1.151387425360028,-0.0,-2.1020957733286503,1.0,-1.600632244467861,0.0
2019-04-29,-0.0,-1.135646687697161,-0.0,-2.095162986330179,1.0,-1.6109358569926393,0.0
2019-04-30,-0.0,-1.1479781547757377,-0.0,-2.0851731350220777,1.0,-1.5767487799209856,0.0
2019-05-01,-0.0,-1.1670835999767295,-0.0,-2.0823782651695852,1.0,-1.5681540520100066,0.0
2019-05-02,-0.0,-1.1442398489140697,-0.0,-2.123229461756374,1.0,-1.6342658168083095,0.0
2019-05-03,-0.0,-1.1279767207078804,-0.0,-2.154403468139438,1.0,-1.6562147395926123,0.0
2019-05-06,-0.0,-1.0374143685227473,-0.0,-2.1284033023010713,1.0,-1.689326072955091,0.0
2019-05-07,-0.0,-1.0637424500087962,-0.0,-2.1127074415058935,1.0,-1.6875623057526534,0.0
2019-05-08,-0.0,-1.0548574752763233,-0.0,-2.072542175683537,1.0,-1.689936009307737,0.0
2019-05-09,-0.0,-1.0517241379310345,-0.0,-2.0933713886300094,1.0,-1.6796947809878846,0.0
2019-05-10,-0.0,-1.0554358586152681,-0.0,-2.0949746695393934,1.0,-1.6726256332615153,0.0
2019-05-13,-0.0,-1.0513538748832865,-0.0,-2.10655929038282,1.0,-1.677754435107376,0.0
2019-05-14,-0.0,-0.96530600561058,-0.0,-2.1037957290891396,1.0,-1.65597984771283,0.0
2019-05-15,-0.0,-0.9814464868579281,-0.0,-2.115501345702342,1.0,-1.6294451125236213,0.0
2019-05-16,-0.0,-0.985272206303725,-0.0,-2.1159312320916905,1.0,-1.6293982808022924,0.0
2019-05-17,-0.0,-0.9705899247515654,-0.0,-2.0992015624102476,1.0,-1.6743063932448734,0.0
2019-05-20,-0.0,-0.9575674282769283,-0.0009734868006642616,-2.0950008589589415,1.0,-1.6728511710473573,0.0
2019-05-21,-0.0,-0.9542307912351965,-0.0,-2.095085531208879,1.0,-1.671319869557755,0.0
2019-05-22,-0.0,-0.9560199804788425,-0.0,-2.1034621346959868,1.0,-1.682034793592467,0.0
2019-05-23,-0.0,-0.9402395003724289,-0.0,-2.090185068469604,1.0,-1.699249412708417,0.0
2019-05-24,-0.0,-0.8906954190199098,-0.008557247989046723,-2.097153288835644,1.0,-1.7084260368532147,0.0
2019-05-28,-0.0,-0.8610873409778081,-0.008671344628900679,-2.1075931313822807,1.0,-1.7275372240287523,0.0
2019-05-29,-0.0,-0.8728659230594127,-0.011211017527885272,-2.1112565445026177,1.0,-1.695538356476212,0.0
2019-05-30,-0.0,-0.8731513083048918,-0.014562002275312855,-2.110409556313993,1.0,-1.6902161547212742,0.0
2019-05-31,-0.0,-0.873827258770683,-0.007107522601921874,-2.105816796497413,1.0,-1.6992665036674817,0.0
2019-06-03,-0.0,-0.8812362280354822,-0.04666930335047178,-2.0956551217582913,1.0,-1.6264760720944687,0.0
2019-06-04,-0.0,-0.8816176470588235,-0.03891402714932126,-2.0906674208144795,1.0,-1.6449095022624434,0.0
2019-06-05,-0.0,-0.8519757008304074,-0.08772223151089562,-2.095747645321295,1.0,-1.537814189377473,0.0
2019-06-06,-0.0,-0.8668187889581478,-0.08926981300089046,-2.0784171861086373,1.0,-1.5309439002671414,0.0
2019-06-07,-0.0,-0.8900634249471459,-0.0968064982752865,-2.0535217536441523,1.0,-1.5232001780349393,0.0
2019-06-10,-0.0,-0.88040768847283,-0.06702487121254085,-2.07610923392234,1.0,-1.515648368692184,0.0
2019-06-11,-0.0,-0.8778161945126031,-0.11805710461744368,-2.0755074726745484,1.0,-1.5051862592014276,0.0
2019-06-12,-0.0,-0.8981140497712309,-0.13251869211025555,-2.0653386898783617,1.0,-1.4837629728824908,0.0
2019-06-13,-0.0,-0.9288663244811426,-0.15811202856505244,-2.0321356839991074,1.0,-1.4600535594733317,0.0
2019-06-14,-0.0,-0.9372234977879823,-0.16245729965839728,-2.036176289410315,1.0,-1.4641317130537044,0.0
2019-06-17,-0.0,-0.9470139200718455,-0.16176470588235292,-2.0341827570722946,1.0,-1.4700269420745398,0.0
2019-06-18,-0.0,-0.9493209114378718,-0.16051184195757098,-2.034515658323044,1.0,-1.468009877651813,0.0
2019-06-19,-0.0,-0.9141546893350484,-0.20093954476818968,-2.0271796879369166,1.0,-1.450142609473743,0.0
2019-06-20,-0.0,-0.9295459628718408,-0.1839074032654887,-2.026504137776784,1.0,-1.4515768284500112,0.0
2019-06-21,-0.0,-0.9418929489328417,-0.18236674488769697,-2.010392222594703,1.0,-1.4525645323499832,0.0
2019-06-24,-0.0,-0.9068512957401845,-0.19669669669669668,-1.962962962962963,1.0,-1.4944944944944942,0.0
2019-06-25,-0.0,-0.9316010058675608,-0.1884325230511316,-1.9669181335568595,1.0,-1.5012014529198099,0.0
2019-06-26,-0.0,-0.9291351805205709,-0.1695493982647635,-1.9398264763504058,1.0,-1.559026028547439,0.0
2019-06-27,-0.0,-0.91832501821851,-0.19216323784965525,-1.9406356858568306,1.0,-1.554515387633836,0.0
2019-06-28,-0.0,-0.8748251356947009,-0.1988696771305467,-1.966482009960271,1.0,-1.5554809467852946,0.0
2019-07-01,-0.0,-0.8970245206804346,-0.19019172782613641,-1.9860613301473515,1.0,-1.6160323149570461,0.0
2019-07-02,-0.0,-0.9012317647726628,-0.1825509451098371,-1.9765567349719024,1.0,-1.6159391496849633,0.0
2019-07-03,-0.0,-0.926616489907629,-0.16278937165013113,-1.9770783441669517,1.0,-1.6354202303569392,0.0
2019-07-05,-0.0,-0.9191775360255169,-0.16267016005012244,-1.974312240132141,1.0,-1.6396309164435838,0.0
2019-07-08,-0.0,-0.9170512163162993,-0.1646442203611918,-1.9755597333789099,1.0,-1.6397766763516208,0.0
2019-07-09,-0.0,-0.9117462848032796,-0.16295621476968628,-1.9764846552411317,1.0,-1.6426009223936686,0.0
2019-07-10,-0.0,-0.8467760180995475,-0.148472850678733,-2.018042986425339,1.0,-1.6428167420814477,0.0
2019-07-11,-0.0,-0.8539338525792978,-0.14047860932385145,-2.006772773450728,1.0,-1.64279264025285,0.0
2019-07-12,-0.0,-0.8920606095000283,-0.13671187787299244,-2.0127688553430563,1.0,-1.6335622268883718,0.0
2019-07-15,-0.0,-0.9119250425894379,-0.16178307779670642,-2.010335036910846,1.0,-1.594548551959114,0.0
2019-07-16,-0.0,-0.9199431818181819,-0.1735227272727273,-2.0064204545454545,1.0,-1.5819318181818183,0.0
2019-07-17,-0.0,-0.9362355080700159,-0.16640145487610822,-2.0042055012502837,1.0,-1.576210502386906,0.0
2019-07-18,-0.0,-0.9371204812439702,-0.1722944214289768,-2.000170251404574,1.0,-1.5654616650587365,0.0
2019-07-19,-0.0,-0.939486830154405,-0.17427338782924615,-2.000510899182561,1.0,-1.5623864668483194,0.0
2019-07-22,-0.0,-0.916368591381366,-0.16385624254811787,-2.0106171577811844,1.0,-1.586839266450917,0.0
2019-07-23,-0.0,-0.9261767886618475,-0.15783482269907223,-2.0144003642779893,1.0,-1.5934316124992882,0.0
2019-07-24,-0.0,-0.9262122676368596,-0.16428855664828604,-2.0092092547325335,1.0,-1.5849582172701948,0.0
2019-07-25,-0.0,-0.8985811577752554,-0.17928490351872872,-2.0275255391600457,1.0,-1.570034052213394,0.0
2019-07-26,-0.0,-0.8737158749077699,-0.18411941653896358,-2.041262273681821,1.0,-1.5765366933424143,0.0
2019-07-29,-0.0,-0.8085202809879901,-0.18224563788805798,-2.0407885791978244,1.0,-1.6334692952639926,0.0
2019-07-30,-0.0,-0.7904273504273506,-0.19310541310541313,-2.0534472934472934,1.0,-1.661025641025641,0.0
2019-07-31,-0.0,-0.8079837159335068,-0.18845414452109013,-2.0135135135135136,1.0,-1.6442383806400545,0.0
2019-08-01,-0.0,-0.8565284706691898,-0.1391134812775962,-2.091863065542749,1.0,-1.646768736739492,0.0
2019-08-02,-0.0,-0.8242704420687661,-0.19965327939901759,-2.1121641144177983,1.0,-1.6425310603871712,0.0
2019-08-05,-0.0,-0.8199757659684958,-0.18960244648318045,-2.117823553170619,1.0,-1.642605735387456,0.0
2019-08-06,-0.0,-0.8178802361540624,-0.1902727017149283,-1.9943772842282823,1.0,-1.6201855496204667,0.0
2019-08-07,-0.0,-0.8119691551184621,-0.1619915064818954,-1.983124720607957,1.0,-1.630811354492624,0.0
2019-08-08,-0.0,-0.8120737842370038,-0.16416992733370597,-1.9840134153158187,1.0,-1.6295136948015652,0.0
2019-08-09,-0.0,-0.772319188088998,-0.1542407851447053,-1.9672670495734121,1.0,-1.6824848045502705,0.0
2019-08-12,-0.0,-0.7632339857651245,-0.16147686832740213,-1.9753113879003559,1.0,-1.6605315836298933,0.0
2019-08-13,-0.0,-0.7706015828214069,-0.15053406386629034,-1.9714428025900714,1.0,-1.6417621340417292,0.0
2019-08-14,-0.0,-0.771541762958072,-0.14399691867503026,-1.9627489820622868,1.0,-1.6240233300319138,0.0
2019-08-15,-0.0,-0.8053467897788275,-0.17028129697229974,-1.8878033068499032,1.0,-1.5048314365471334,0.0
2019-08-16,-0.0,-0.8130589376144811,-0.1664152569766189,-1.8826096325826958,1.0,-1.5253205473548108,0.0
2019-08-19,-0.0,-0.7813537538824035,-0.1724858091464068,-1.8904359001820714,1.0,-1.510710078183571,0.0
2019-08-20,-0.0,-0.7817763755948879,-0.16886797497460027,-1.8911822897171273,1.0,-1.5054809903213733,0.0
2019-08-21,-0.0,-0.7876275510204082,-0.11782525510204081,-1.9000850340136055,1.0,-1.5090880102040816,0.0
2019-08-22,-0.0,-0.7898785210333669,-0.11840220677948118,-1.9022863508567183,1.0,-1.4942443371704417,0.0
2019-08-23,-0.0,-0.7981300467488314,-0.11974075648108798,-1.9096897577560563,1.0,-1.4848066298342544,0.0
2019-08-26,-0.0,-0.7683143484167625,-0.12462117253631519,-1.8919427317379038,1.0,-1.440328142961647,0.0
2019-08-27,-0.0,-0.7669176810398184,-0.10140292964720446,-1.8509903032803798,1.0,-1.4385186713430989,0.0
2019-08-28,-0.0,-0.732952204367532,-0.12706015657189948,-1.8620210135970334,1.0,-1.4283580552121962,0.0
2019-08-29,-0.0,-0.7193822393822393,-0.14074646074646074,-1.8723294723294723,1.0,-1.4155984555984555,0.0
2019-08-30,-0.0,-0.6876504635558061,-0.1500281718998105,-1.890641807099319,1.0,-1.3938431593505096,0.0
2019-09-03,-0.0,-0.6565677854470732,-0.1540650192317825,-1.9394067126824388,1.0,-1.5189946783286792,0.0
2019-09-04,-0.0,-0.644532279314888,-0.16152832674571804,-1.9394466403162056,1.0,-1.5246376811594202,0.0
2019-09-05,-0.0,-0.6907275469343179,-0.1783244058453378,-1.8924021009932914,1.0,-1.4389203806750221,0.0
