Date,HNI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.1746904625350022,-0.9853243817684962,-0.0,-0.6856381363651698,-0.5280523599068857,0.0
2018-11-13,1.0,-0.1485151829656165,-0.9856372828015668,-0.0,-0.6900800160701731,-0.5236867655428705,0.0
2018-11-14,1.0,-0.15000000000000002,-0.9848961821835233,-0.0,-0.6906563965170798,-0.5234092431346283,0.0
2018-11-15,1.0,-0.14996310458174011,-0.9913798886429194,-0.0,-0.7008787817803717,-0.5119071577111424,0.0
2018-11-16,1.0,-0.14533520862634788,-0.9810126582278481,-0.0,-0.7013930748107964,-0.5209965842877236,0.0
2018-11-19,1.0,-0.14311090257063377,-0.982639005261923,-0.0,-0.7035895029661159,-0.5222039749304555,0.0
2018-11-20,1.0,-0.10469651011632945,-0.9774674177527416,-0.0,-0.7095430152328256,-0.5415152828239058,0.0
2018-11-21,1.0,-0.10261348919071497,-0.9768538504964632,-0.0,-0.7085311991498688,-0.5328263540663501,0.0
2018-11-23,1.0,-0.10267233929402379,-0.9802898358040285,-0.0,-0.7077045802034169,-0.5330718606660905,0.0
2018-11-26,1.0,-0.10223270649212571,-0.982158282942388,-0.0,-0.7063924513256694,-0.5317296830354176,0.0
2018-11-27,1.0,-0.09040914361437799,-0.9906244823587875,-0.0,-0.7039589199933742,-0.5279443432168296,0.0
2018-11-28,1.0,-0.09055065933337751,-0.9918825790206085,-0.0,-0.703101186137433,-0.5276654959909881,0.0
2018-11-29,1.0,-0.08048587793798144,-0.9842649285667259,-0.0,-0.6992560405556653,-0.5278820198828099,0.0
2018-11-30,1.0,-0.07966933438724763,-0.9849158515298224,-0.0,-0.6994038797220301,-0.5294272634456411,0.0
2018-12-03,1.0,-0.07870309414088215,-0.9848913759052007,-0.0,-0.6990454246214615,-0.5289993416721527,0.0
2018-12-04,1.0,-0.06491922189251566,-0.9993405868776788,-0.0,-0.7001318826244642,-0.5326739202110122,0.0
2018-12-06,1.0,-0.05593319091085648,-0.9702207548391274,-0.0,-0.6978701365961029,-0.5128503916618113,0.0
2018-12-07,1.0,-0.05654270641162572,-0.9703854743178948,-0.0,-0.6979318380425283,-0.511667799462731,0.0
2018-12-10,1.0,-0.02900689876463982,-0.9797529279640623,-0.0,-0.7030322477137815,-0.4969356650088241,0.0
2018-12-11,1.0,-0.024593058721546216,-0.9816996821523741,-0.0,-0.7019937714707676,-0.5023276720069347,0.0
2018-12-12,1.0,-0.02510675185411115,-0.9814428355860917,-0.0,-0.7019937714707676,-0.5020387196198671,0.0
2018-12-13,1.0,-0.025653374430103383,-0.9810890644063442,-0.0,-0.7017915623193989,-0.5021511590573429,0.0
2018-12-14,1.0,-0.029266414222450417,-0.9714716642064052,-0.0,-0.7063089660483922,-0.5019896027212631,0.0
2018-12-17,1.0,-0.011803845046543616,-0.9733533796103772,-0.0,-0.6950513419276415,-0.5186334410287579,0.0
2018-12-18,1.0,-0.0,-0.9651203459349463,-0.0,-0.6932370989793647,-0.5211916950176465,0.0
2018-12-19,1.0,-0.008216298843985859,-0.9642049616254259,-0.0,-0.6910289481226712,-0.5211617464411961,0.0
2018-12-20,1.0,-0.009418053390181043,-0.9616596137325399,-0.0,-0.6903496770498584,-0.5203792675554424,0.0
2018-12-21,1.0,-0.003429115732655977,-0.9694872201936815,-0.0,-0.7019526909033179,-0.5002381330369899,0.0
2018-12-24,1.0,-0.0,-0.947320244934032,-0.0,-0.6926961681712013,-0.5163499779054354,0.0
2018-12-26,1.0,-0.0,-0.9501898873230595,-0.0,-0.680832365588023,-0.5076111860895767,0.0
2018-12-27,1.0,-0.0,-0.9191863661352392,-0.0,-0.6295583654022358,-0.5054364424897685,0.0
2018-12-28,1.0,-0.0,-0.9214100412025027,-0.0,-0.6278040592095223,-0.5027926140698916,0.0
2018-12-31,1.0,-0.0,-0.9209522356172746,-0.0,-0.6279871814436137,-0.5030672974210285,0.0
2019-01-02,1.0,-0.0,-0.9201683234738061,-0.0,-0.6258156979935354,-0.5033237787400134,0.0
2019-01-03,1.0,-0.0,-0.9197792481019605,-0.0,-0.6369485013873221,-0.49233161569655765,0.0
2019-01-04,1.0,-0.0,-0.9225869077231087,-0.0,-0.6178790268761755,-0.4929624461566462,0.0
2019-01-07,1.0,-0.0,-0.9166289353738417,-0.0,-0.6144163723625827,-0.4874883032992243,0.0
2019-01-08,1.0,-0.0,-0.9070748463299987,-0.0,-0.6205254911413765,-0.48556707243582015,0.0
2019-01-09,1.0,-0.0,-0.9093595464962008,-0.0,-0.6210650102520805,-0.4848932577493668,0.0
2019-01-10,1.0,-0.0,-0.9127295795070082,-0.0,-0.6206198646689222,-0.48743354277428713,0.0
2019-01-11,1.0,-0.0,-0.8958119296549223,-0.0,-0.6244938659575754,-0.5014201970145645,0.0
2019-01-14,1.0,-0.0,-0.8957741369929266,-0.0,-0.6274711323378271,-0.49951635330391153,0.0
2019-01-15,1.0,-0.0,-0.890610342845039,-0.0,-0.623475655884044,-0.5118770236330076,0.0
2019-01-16,1.0,-0.0,-0.8880425583363559,-0.0,-0.6181537903518316,-0.5164127675009067,0.0
2019-01-17,1.0,-0.0,-0.887651638602209,-0.0,-0.6171163015269479,-0.5129156859194882,0.0
2019-01-18,1.0,-0.0,-0.8796091165670237,-0.0,-0.6209219750538678,-0.5343085187095991,0.0
2019-01-22,1.0,-0.0,-0.9750649350649351,-0.0,-0.6321161191749427,-0.4485867074102369,0.0
2019-01-23,1.0,-0.0,-0.9341187270501836,-0.0,-0.6339351285189718,-0.49192166462668296,0.0
2019-01-24,1.0,-0.0,-0.9256125129834422,-0.0,-0.643917639151952,-0.4853668968045457,0.0
2019-01-25,1.0,-0.0,-0.9314767200520431,-0.0,-0.7150026331278461,-0.4513181128217837,0.0
2019-01-28,1.0,-0.0,-0.9352836074013506,-0.0,-0.6623663729142061,-0.43072590169891883,0.0
2019-01-29,1.0,-0.0,-0.9180083844705026,-0.0,-0.6778965915304697,-0.44194665532535393,0.0
2019-01-30,1.0,-0.0,-0.9157299957470078,-0.0,-0.6751321465459628,-0.4469894890333556,0.0
2019-01-31,1.0,-0.0,-0.9154835780233086,-0.0,-0.6428030876343273,-0.46880581201755717,0.0
2019-02-01,1.0,-0.0,-0.9154835780233086,-0.0,-0.6429544422582111,-0.46865445739367345,0.0
2019-02-04,1.0,-0.0,-0.9206084664101087,-0.0,-0.6506469500924214,-0.4589254871064513,0.0
2019-02-05,1.0,-0.0,-0.9203210175651121,-0.0,-0.6516353725015143,-0.45651120533010303,0.0
2019-02-06,1.0,-0.0,-0.9138824099597129,-0.0,-0.6525308211916518,-0.46269651349468394,0.0
2019-02-07,1.0,-0.0,-0.9173708920187793,-0.0,-0.6559442677570801,-0.45561108587005905,0.0
2019-02-08,1.0,-0.0,-0.919436021831413,-0.0,-0.665979381443299,-0.44672528805336564,0.0
2019-02-11,1.0,-0.0,-0.9091737545565006,-0.0,-0.670868772782503,-0.45762454434993927,0.0
2019-02-12,1.0,-0.0,-0.9073213689228994,-0.0,-0.669338920773739,-0.4600224712277186,0.0
2019-02-13,1.0,-0.0,-0.899389506769826,-0.0,-0.6666162959381045,-0.4562379110251451,0.0
2019-02-14,1.0,-0.0,-0.8627599358295245,-0.0,-0.6924962920362019,-0.47165299512667613,0.0
2019-02-15,1.0,-0.0,-0.8878057641075321,-0.0,-0.6794017922015015,-0.46019011867280213,0.0
2019-02-19,1.0,-0.0,-0.8806978223339491,-0.0,-0.6881909319441499,-0.4598843020262289,0.0
2019-02-20,1.0,-0.0,-0.88075396224128,-0.0,-0.6867480832752507,-0.46286251098518133,0.0
2019-02-21,1.0,-0.0,-0.8437076111529767,-0.0,-0.6874755086661642,-0.48313489073097216,0.0
2019-02-22,1.0,-0.0,-0.8419926466156351,-0.0,-0.6920619613043216,-0.47965764571153036,0.0
2019-02-25,1.0,-0.0,-0.8390891496310633,-0.0,-0.7003145034474417,-0.4846679569372203,0.0
2019-02-26,1.0,-0.0,-0.8372388353037219,-0.0,-0.702083270341366,-0.48429232304296554,0.0
2019-02-27,1.0,-0.0,-0.9358290509334547,-0.0,-0.764229493267417,-0.552397059780134,0.0
2019-02-28,1.0,-0.0,-0.934637125592879,-0.0,-0.762393606653239,-0.5516210772529401,0.0
2019-03-01,1.0,-0.0,-0.9463662120313634,-0.0,-0.8128088555050406,-0.5352836528958294,0.0
2019-03-04,1.0,-0.0,-0.9331224879752257,-0.0,-0.8147525861500956,-0.5466165908941162,0.0
2019-03-05,1.0,-0.0,-0.9237875288683605,-0.0,-0.8279115803365227,-0.5475420653249753,0.0
2019-03-06,1.0,-0.0,-0.9222801345912779,-0.0,-0.8313980339117238,-0.5451276637857095,0.0
2019-03-07,1.0,-0.0,-0.9184709177788764,-0.0,-0.8365463832591861,-0.5404185203493161,0.0
2019-03-08,1.0,-0.0,-0.9223205183017067,-0.0,-0.8380964909395863,-0.5283322919064688,0.0
2019-03-11,1.0,-0.0,-0.9222127324091715,-0.0,-0.8350962486039024,-0.5276591551146442,0.0
2019-03-12,1.0,-0.0,-0.8893419525940661,-0.0,-0.8542018896071607,-0.5715895905851153,0.0
2019-03-13,1.0,-0.0,-0.9005998000666445,-0.0,-0.8582472509163613,-0.5733755414861713,0.0
2019-03-14,1.0,-0.0,-0.8958568863470107,-0.0,-0.8623063110992885,-0.566968145241737,0.0
2019-03-15,1.0,-0.0,-0.8912884089848697,-0.0,-0.8658934879690728,-0.5754849030193961,0.0
2019-03-18,1.0,-0.0,-0.9011739379057485,-0.0,-0.872346866695819,-0.5901644858555619,0.0
2019-03-19,1.0,-0.0,-0.9016421081026402,-0.0,-0.8724078632363355,-0.5978352496881006,0.0
2019-03-20,1.0,-0.0,-0.9006114658288571,-0.0,-0.8733826559913516,-0.6042701260092564,0.0
2019-03-21,1.0,-0.0,-0.9048993311377448,-0.0,-0.8621532611278986,-0.6281872814314331,0.0
2019-03-22,1.0,-0.0,-0.9002354225664471,-0.0,-0.8912961888839606,-0.6203896414070763,0.0
2019-03-25,1.0,-0.0,-0.8651354733957988,-0.0,-0.9036633629875181,-0.6138416263572709,0.0
2019-03-26,1.0,-0.0,-0.8764002987303958,-0.0,-0.9058320320456243,-0.612431258062326,0.0
2019-03-27,1.0,-0.0,-0.8734872368554867,-0.0,-0.9089460659683379,-0.6074782196006645,0.0
2019-03-28,1.0,-0.0,-0.8727476711769905,-0.0,-0.9047392398177739,-0.6222547086421432,0.0
2019-03-29,1.0,-0.0,-0.86413117430943,-0.0,-0.9073003129677507,-0.6304259082868418,0.0
2019-04-01,1.0,-0.0,-0.8742851307189542,-0.0,-0.9097562636165576,-0.6200980392156862,0.0
2019-04-02,1.0,-0.0,-0.8844586333378617,-0.0,-0.9217837250373591,-0.5900353212878685,0.0
2019-04-03,1.0,-0.0,-0.885096546097362,-0.0,-0.9173918955670384,-0.5970220288278488,0.0
2019-04-04,1.0,-0.0,-0.8859153971708378,-0.0,-0.914581066376496,-0.5999387921653971,0.0
2019-04-05,1.0,-0.0,-0.8817801082774352,-0.0,-0.9168511015015833,-0.6063536381899282,0.0
2019-04-08,1.0,-0.0,-0.8777184086036145,-0.0,-0.9198175815947998,-0.6057924650308001,0.0
2019-04-09,1.0,-0.0,-0.8646998635743518,-0.0,-0.9550818553888131,-0.5908594815825375,0.0
2019-04-10,1.0,-0.0,-0.8497259387873217,-0.0,-0.9557757123889286,-0.5989854628400232,0.0
2019-04-11,1.0,-0.0,-0.8354395885138127,-0.0,-0.9811629253670335,-0.5897060326327622,0.0
2019-04-12,1.0,-0.0,-0.8298977824566169,-0.0,-0.9793527354229632,-0.5866811559751417,0.0
2019-04-15,1.0,-0.0,-0.8298853693278165,-0.0,-0.9770399511632639,-0.5845146849352235,0.0
2019-04-16,1.0,-0.0,-0.825475375385554,-0.0,-0.9780361319187878,-0.5859743076975222,0.0
2019-04-17,1.0,-0.0,-0.8106063176466597,-0.0,-0.9865300444474605,-0.5957995453465884,0.0
2019-04-18,1.0,-0.0,-0.8020232194989476,-0.0,-0.9786475660262067,-0.6139588566773032,0.0
2019-04-22,1.0,-0.0,-0.8006871683222206,-0.0,-0.9821404272690163,-0.6189957817390122,0.0
2019-04-23,1.0,-0.0,-0.8168520012628477,-0.0,-1.0029466446837618,-0.6881467709685342,0.0
2019-04-24,1.0,-0.0,-0.7983735277621986,-0.0,-1.005187885586091,-0.7017666853617499,0.0
2019-04-25,1.0,-0.0,-0.8135748197643748,-0.0,-1.0152277123263584,-0.6880253209073326,0.0
2019-04-26,1.0,-0.0,-0.8047183098591549,-0.0,-1.0289084507042254,-0.6875352112676056,0.0
2019-04-29,1.0,-0.0,-0.808272266065389,-0.0,-1.030827226606539,-0.6840121195039459,0.0
2019-04-30,1.0,-0.0,-0.8053901708648935,-0.0,-1.0329399330632376,-0.6846573894662674,0.0
2019-05-01,1.0,-0.0,-0.7962610899873257,-0.0,-1.051612448950852,-0.6727925644275453,0.0
2019-05-02,1.0,-0.0,-0.7977536002253443,-0.0,-1.0474631174958628,-0.6757860638709905,0.0
2019-05-03,1.0,-0.0,-0.7928061098792806,-0.0,-1.0507162214479289,-0.6760285784676029,0.0
2019-05-06,1.0,-0.0,-0.7919839255499155,-0.0,-1.0498801466441061,-0.6832346305696559,0.0
2019-05-07,1.0,-0.0,-0.80175605627843,-0.0,-1.0458760887196303,-0.6785500193941958,0.0
2019-05-08,1.0,-0.0,-0.7904758565066452,-0.0,-1.0251779640214609,-0.6909913384998423,0.0
2019-05-09,1.0,-0.0,-0.789348199572245,-0.0,-1.0293818589811017,-0.687458364012482,0.0
2019-05-10,1.0,-0.0,-0.7905289354691718,-0.0,-1.0309509621788355,-0.6837253321181956,0.0
2019-05-13,1.0,-0.0,-0.7908460082708348,-0.0,-1.0295086563398053,-0.6842363496179996,0.0
2019-05-14,1.0,-0.0,-0.7408396946564886,-0.0,-1.0415683553088133,-0.6874392782789729,0.0
2019-05-15,1.0,-0.0,-0.7396519448103723,-0.0,-1.0443735699923733,-0.6826249739998613,0.0
2019-05-16,1.0,-0.0,-0.7393381334810301,-0.0,-1.0400858487953475,-0.6822209914151204,0.0
2019-05-17,1.0,-0.0,-0.7267564666366565,-0.0,-1.0350081374008795,-0.700924547248866,0.0
2019-05-20,1.0,-0.0,-0.7234778996919456,-0.0,-1.0359973694230038,-0.7018102523277145,0.0
2019-05-21,1.0,-0.0,-0.7208562437320608,-0.0,-1.0363799840924024,-0.7009717467233807,0.0
2019-05-22,1.0,-0.0,-0.7153319975126097,-0.0,-1.038381814413045,-0.7009949561251987,0.0
2019-05-23,1.0,-0.0,-0.7237060041407868,-0.0,-1.03567977915804,-0.6912698412698413,0.0
2019-05-24,1.0,-0.0,-0.7199351813542959,-0.0,-1.0379258033374705,-0.6899393187146601,0.0
2019-05-28,1.0,-0.0,-0.7129712592184161,-0.0,-1.042456406368461,-0.6907092149700186,0.0
2019-05-29,1.0,-0.0,-0.7132206417920703,-0.0,-1.0419157562014705,-0.6805813234384663,0.0
2019-05-30,1.0,-0.0,-0.7105534193902774,-0.0,-1.0387256248283439,-0.6838437242515792,0.0
2019-05-31,1.0,-0.0,-0.7145557006391313,-0.0,-1.0304790048793897,-0.6911208851625318,0.0
2019-06-03,1.0,-0.0,-0.7219732475796243,-0.0,-1.0388628510827544,-0.660155314563306,0.0
2019-06-04,1.0,-0.0,-0.7330998729700965,-0.0,-1.0000686648127168,-0.7000377656469943,0.0
2019-06-05,1.0,-0.0,-0.723015225666123,-0.0,-1.0196098423056008,-0.6559611201740075,0.0
2019-06-06,1.0,-0.0,-0.7268987556945672,-0.0,-1.022200312776229,-0.6506765485823077,0.0
2019-06-07,1.0,-0.0,-0.7344892982931455,-0.0,-1.0068070983473314,-0.6453196965591981,0.0
2019-06-10,1.0,-0.0,-0.7348871824363181,-0.0,-1.000033828354927,-0.6479144819187443,0.0
2019-06-11,1.0,-0.0,-0.7366280252186292,-0.0,-1.0094230899600027,-0.6435156938512643,0.0
2019-06-12,1.0,-0.0,-0.730859018168285,-0.0,-1.008322901512332,-0.6441113780153601,0.0
2019-06-13,1.0,-0.0,-0.7432789327554683,-0.0,-1.0094467393512563,-0.6332362700616239,0.0
2019-06-14,1.0,-0.0,-0.7365642344659536,-0.0,-1.0197306078245567,-0.6280628130499526,0.0
2019-06-17,1.0,-0.0,-0.7398665808811079,-0.0,-1.0169652229860147,-0.6294063865090921,0.0
2019-06-18,1.0,-0.0,-0.7340108401084011,-0.0,-1.019241192411924,-0.6342818428184281,0.0
2019-06-19,1.0,-0.0,-0.7095446880269816,-0.0,-1.0291736930860034,-0.6339629005059022,0.0
2019-06-20,1.0,-0.0,-0.7096207746597778,-0.0,-1.030324519636646,-0.6369162192280418,0.0
2019-06-21,1.0,-0.0,-0.717354590285753,-0.0,-1.0193541849625076,-0.6409849354860502,0.0
2019-06-24,1.0,-0.0,-0.7204789850401981,-0.0,-1.0164523898368332,-0.6553478747583026,0.0
2019-06-25,1.0,-0.0,-0.7064291772688719,-0.0,-1.0268702290076335,-0.6594402035623409,0.0
2019-06-26,1.0,-0.0,-0.6994843262315104,-0.0,-1.0033586646763468,-0.6897475912606866,0.0
2019-06-27,1.0,-0.0,-0.6905756495160469,-0.0,-1.0086602139582272,-0.6969264730854136,0.0
2019-06-28,1.0,-0.0,-0.7188575713165877,-0.0,-0.990627449643843,-0.6987151085511741,0.0
2019-07-01,1.0,-0.0,-0.7110286861537414,-0.0,-0.9996256848266241,-0.6922108415285669,0.0
2019-07-02,1.0,-0.0,-0.7215849133676006,-0.0,-0.987405112843381,-0.6950335296320251,0.0
2019-07-03,1.0,-0.0,-0.7249642589692968,-0.0,-0.9828443052624413,-0.6961331608686773,0.0
2019-07-05,1.0,-0.0,-0.7126237371160322,-0.0,-0.9878218865870666,-0.7012620335408375,0.0
2019-07-08,1.0,-0.0,-0.7144169274731256,-0.0,-0.9843856306980542,-0.702986800925296,0.0
2019-07-09,1.0,-0.0,-0.7103366201972119,-0.0,-0.9843930635838151,-0.7054743284597076,0.0
2019-07-10,1.0,-0.0,-0.8925312605610003,-0.0,-0.6410642416049649,-0.5386647823281822,0.0
2019-07-11,1.0,-0.0,-0.9000978832741956,-0.0,-0.6188058240548147,-0.5399486112810474,0.0
2019-07-12,1.0,-0.0,-0.9268686253615466,-0.0,-0.5788400060892068,-0.5388948089511341,0.0
2019-07-15,1.0,-0.0,-0.9049916552875132,-0.0,-0.576543771810044,-0.5529054771658322,0.0
2019-07-16,1.0,-0.0,-0.9082387914821332,-0.0,-0.5906085057331797,-0.5345810835406176,0.0
2019-07-17,1.0,-0.0,-0.9081756428918002,-0.0,-0.5894286754002911,-0.5349041727316837,0.0
2019-07-18,1.0,-0.0,-0.9093167701863354,-0.0,-0.5895167398878958,-0.5309801545220421,0.0
2019-07-19,1.0,-0.0,-0.9118654341566904,-0.0,-0.5865434156690408,-0.5323533868767995,0.0
2019-07-22,1.0,-0.0,-0.8991068173532628,-0.0,-0.5986754162109612,-0.5402539798274395,0.0
2019-07-23,1.0,-0.0,-0.9046258586104189,-0.0,-0.5953741413895812,-0.5393289161753085,0.0
2019-07-24,1.0,-0.0,-0.9060091047040971,-0.0,-0.5937177541729893,-0.5351441578148709,0.0
2019-07-25,1.0,-0.0,-0.9064785313306023,-0.0,-0.5939007737824306,-0.5340919435593992,0.0
2019-07-26,1.0,-0.0,-0.9148262101319037,-0.0,-0.5941755262436409,-0.5372406860206537,0.0
2019-07-29,1.0,-0.0,-0.9123936186438092,-0.0,-0.598328401915627,-0.5396699508891803,0.0
2019-07-30,1.0,-0.0,-0.9081810137011382,-0.0,-0.5996460285008086,-0.5436513991028654,0.0
2019-07-31,1.0,-0.0,-0.9303383826044467,-0.0,-0.5905509406303444,-0.5331053017346689,0.0
2019-08-01,1.0,-0.0,-0.935859880385695,-0.0,-0.5870560234346394,-0.5284999389722934,0.0
2019-08-02,1.0,-0.0,-0.9333821376281112,-0.0,-0.5873901903367496,-0.5294655929721815,0.0
2019-08-05,1.0,-0.0,-0.9328697349559277,-0.0,-0.5860554488059292,-0.5310336413822552,0.0
2019-08-06,1.0,-0.0,-0.9302184833262725,-0.0,-0.5658173455183684,-0.5300792834231072,0.0
2019-08-07,1.0,-0.0,-0.9277606713759584,-0.0,-0.5594397150274709,-0.5315764052405965,0.0
2019-08-08,1.0,-0.0,-0.9337876138213832,-0.0,-0.5572272809503709,-0.5241210878610626,0.0
2019-08-09,1.0,-0.0,-0.9307088508616284,-0.0,-0.5485248563952965,-0.5281946407626839,0.0
2019-08-12,1.0,-0.0,-0.9311225256075215,-0.0,-0.5455828902706438,-0.527109428974798,0.0
2019-08-13,1.0,-0.0,-0.9247146685939712,-0.0,-0.5509079410967567,-0.5357906465504262,0.0
2019-08-14,1.0,-0.0,-0.9329390928466366,-0.0,-0.5378680995407199,-0.5310539429051723,0.0
2019-08-15,1.0,-0.0,-0.9538274605103281,-0.0,-0.5278131760661471,-0.48193699433956666,0.0
2019-08-16,1.0,-0.0,-0.9484762243566939,-0.0,-0.5332918297165895,-0.4827759990513459,0.0
2019-08-19,1.0,-0.0,-0.945342753259038,-0.0,-0.5348960950663633,-0.4758047828785953,0.0
2019-08-20,1.0,-0.0,-0.9467292461132298,-0.0,-0.5242006453505427,-0.4625110002933412,0.0
2019-08-21,1.0,-0.0,-0.9488344817475443,-0.0,-0.5251722621316522,-0.4581146459463421,0.0
2019-08-22,1.0,-0.0,-0.9507087628865979,-0.0,-0.5133259137769447,-0.4647668697282099,0.0
2019-08-23,1.0,-0.0,-0.9504115286605548,-0.0,-0.513663923142263,-0.46495416068656453,0.0
2019-08-26,1.0,-0.0,-0.9420748526465551,-0.0,-0.5097122615487356,-0.45172904387212914,0.0
2019-08-27,1.0,-0.0,-0.939272663998608,-0.0,-0.5050751116524563,-0.45571602575256653,0.0
2019-08-28,1.0,-0.0,-0.9306835971473298,-0.0,-0.5186409230590827,-0.44973038789354663,0.0
2019-08-29,1.0,-0.0,-0.9272258288894041,-0.0,-0.5224901460700209,-0.4485277069325296,0.0
2019-08-30,1.0,-0.0,-0.9246287880980636,-0.0,-0.524443543952068,-0.44536744913022086,0.0
2019-09-03,1.0,-0.0,-0.9246135139829772,-0.0,-0.5248682763013143,-0.44551560419199815,0.0
2019-09-04,1.0,-0.0,-0.9278395276137548,-0.0,-0.5229246266064606,-0.44375940720157464,0.0
2019-09-05,1.0,-0.0,-0.9280506856448533,-0.0,-0.522247295029798,-0.44271827807672276,0.0
2019-09-06,1.0,-0.0,-0.926809543065103,-0.0,-0.5259950320605394,-0.4355034371209057,0.0
2019-09-09,1.0,-0.0,-0.9463526052819414,-0.0,-0.4956745182012848,-0.4130763740185582,0.0
2019-09-10,1.0,-0.0,-0.9461011139674379,-0.0,-0.48854612967723504,-0.4216795201371037,0.0
2019-09-11,1.0,-0.0,-0.9517251252684324,-0.0,-0.46213314244810305,-0.44939155332856123,0.0
2019-09-12,1.0,-0.0,-0.941141123955591,-0.0,-0.46786654458051957,-0.4523577887146618,0.0
2019-09-13,1.0,-0.0,-0.9437871513488797,-0.0,-0.46184842249657065,-0.45218907178783724,0.0
2019-09-16,1.0,-0.0,-0.9460641399416909,-0.0,-0.45938375350140054,-0.45283827816841016,0.0
2019-09-17,1.0,-0.0,-0.8819960306209244,-0.0,-0.47170399773178334,-0.48159909271335416,0.0
2019-09-18,1.0,-0.0,-0.9061032863849765,-0.0,-0.459217150291306,-0.4628938288364727,0.0
