Date,FUN,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-15,1.0,-0.0,-0.556546516597806,-0.0,-0.6766775894001995,-0.61618464168685,0.0
2019-01-16,1.0,-0.0,-0.5613024635036497,-0.0,-0.6754105839416059,-0.6145643248175183,0.0
2019-01-17,1.0,-0.0,-0.5645082973922482,-0.0,-0.6757876096084089,-0.6159492730856018,0.0
2019-01-18,1.0,-0.0,-0.5596937600736818,-0.0,-0.6796857011282523,-0.6388153350218743,0.0
2019-01-22,1.0,-0.0,-0.536098981077147,-0.0,-0.7507423580786026,-0.624395924308588,0.0
2019-01-23,1.0,-0.0,-0.5103750182401868,-0.0,-0.7627024660732526,-0.6453524004085801,0.0
2019-01-24,1.0,-0.0,-0.5044379562043796,-0.0,-0.7735182481751824,-0.6417518248175181,0.0
2019-01-25,1.0,-0.0,-0.4376732953698459,-0.0,-0.8887928207268716,-0.6549596016815241,0.0
2019-01-28,1.0,-0.0,-0.41597203549341216,-0.0,-0.9208269845537927,-0.6508619401870275,0.0
2019-01-29,1.0,-0.0,-0.4089874176153386,-0.0,-0.92106051527861,-0.6657279808268425,0.0
2019-01-30,1.0,-0.0,-0.4070865433616116,-0.0,-0.9202314218052099,-0.6704037890824066,0.0
2019-01-31,1.0,-0.0,-0.4193218708668992,-0.0,-0.8737525550078153,-0.7128171215582542,0.0
2019-02-01,1.0,-0.0,-0.4178440449708411,-0.0,-0.8730235074851199,-0.715204713521313,0.0
2019-02-04,1.0,-0.0,-0.4172105753902608,-0.0,-0.870935723523927,-0.7196739555448612,0.0
2019-02-05,1.0,-0.0,-0.4035701471115895,-0.0,-0.8436490850376749,-0.7428537256309053,0.0
2019-02-06,1.0,-0.0,-0.40673002211463755,-0.0,-0.8392504930966471,-0.7425138963600503,0.0
2019-02-07,1.0,-0.0,-0.3977836537033186,-0.0,-0.8513027719183577,-0.7218871624231261,0.0
2019-02-08,1.0,-0.0,-0.3953633898507107,-0.0,-0.8581006585416728,-0.7263625257010042,0.0
2019-02-11,1.0,-0.0,-0.3854578096947935,-0.0,-0.8768402154398565,-0.7299222022740873,0.0
2019-02-12,1.0,-0.0,-0.37520695987236224,-0.0,-0.8984015172040097,-0.7367169391011169,0.0
2019-02-13,1.0,-0.0,-0.3903452011918019,-0.0,-0.8933096578084088,-0.7259457669967195,0.0
2019-02-14,1.0,-0.0,-0.373726071309765,-0.0,-0.9226721504823538,-0.727764841080231,0.0
2019-02-15,1.0,-0.0,-0.38581938179286124,-0.0,-0.9179861342375344,-0.723623262995368,0.0
2019-02-19,1.0,-0.0,-0.3637716368053447,-0.0,-0.9474643182508351,-0.725508654722138,0.0
2019-02-20,1.0,-0.0,-0.3719267283349562,-0.0,-0.9407558422590069,-0.7301910905550146,0.0
2019-02-21,1.0,-0.0,-0.3748659989586205,-0.0,-0.946491469876566,-0.7414928481729915,0.0
2019-02-22,1.0,-0.0,-0.36836446301302533,-0.0,-0.9539506021135414,-0.749692799213566,0.0
2019-02-25,1.0,-0.0,-0.36690447512276475,-0.0,-0.9672627320176658,-0.7542543006269495,0.0
2019-02-26,1.0,-0.0,-0.36957058242843044,-0.0,-0.959649555774926,-0.7556762092793683,0.0
2019-02-27,1.0,-0.0,-0.3701156515034696,-0.0,-0.9573477255204317,-0.7566075558982267,0.0
2019-02-28,1.0,-0.0,-0.36639857015192134,-0.0,-0.9513112076669439,-0.7638901728760285,0.0
2019-03-01,1.0,-0.0,-0.37518854856087425,-0.0,-0.954040326304448,-0.7491457595813451,0.0
2019-03-04,1.0,-0.0,-0.36496507584848764,-0.0,-0.9541216652820087,-0.7579310132619466,0.0
2019-03-05,1.0,-0.0,-0.35444170265268354,-0.0,-0.9696792103639729,-0.7603639728562616,0.0
2019-03-06,1.0,-0.0,-0.3479747420298783,-0.0,-0.9752964731249039,-0.7569690435853996,0.0
2019-03-07,1.0,-0.0,-0.3263348805754511,-0.0,-0.9954504933755496,-0.7521748486059451,0.0
2019-03-08,1.0,-0.0,-0.3095341885664466,-0.0,-1.0435297048200274,-0.7606488977456719,0.0
2019-03-11,1.0,-0.0,-0.3132431324313243,-0.0,-1.0435550509351248,-0.797079509256631,0.0
2019-03-12,1.0,-0.0,-0.27163883656332816,-0.0,-1.0695699371029024,-0.8515053797771464,0.0
2019-03-13,1.0,-0.0,-0.2825296747836717,-0.0,-1.0805481390935119,-0.8537009039148198,0.0
2019-03-14,1.0,-0.0,-0.2785982640238373,-0.0,-1.0975514963078121,-0.8626117372716674,0.0
2019-03-15,1.0,-0.0,-0.264155852603506,-0.0,-1.1081731551045628,-0.880053338537093,0.0
2019-03-18,1.0,-0.0,-0.2889878008572371,-0.0,-1.1204418067919553,-0.8876360039564788,0.0
2019-03-19,1.0,-0.0,-0.2880150182788262,-0.0,-1.120442644007509,-0.8850574712643678,0.0
2019-03-20,1.0,-0.0,-0.3015862524785195,-0.0,-1.1142762723066755,-0.8888631857237277,0.0
2019-03-21,1.0,-0.0,-0.3025393466472689,-0.0,-1.1487237137944717,-0.8551778865229467,0.0
2019-03-22,1.0,-0.0,-0.29852538867018086,-0.0,-1.193200774004137,-0.8445319276706478,0.0
2019-03-25,1.0,-0.0,-0.24609697329768623,-0.0,-1.213090404990593,-0.8415024589893388,0.0
2019-03-26,1.0,-0.0,-0.25755261934798485,-0.0,-1.2059956178208617,-0.8562844432640595,0.0
2019-03-27,1.0,-0.0,-0.2460859758524612,-0.0,-1.2154040068992968,-0.8555128035027197,0.0
2019-03-28,1.0,-0.0,-0.2402468152866242,-0.0,-1.2047837048832273,-0.8723460721868367,0.0
2019-03-29,1.0,-0.0,-0.23171864631718647,-0.0,-1.2072992700729925,-0.878865295288653,0.0
2019-04-01,1.0,-0.0,-0.24340750581202258,-0.0,-1.210594486881435,-0.8671537695117901,0.0
2019-04-02,1.0,-0.0,-0.2588223599191491,-0.0,-1.22880148447596,-0.8259385665529011,0.0
2019-04-03,1.0,-0.0,-0.26097633823383004,-0.0,-1.2211860750672021,-0.8364583679022999,0.0
2019-04-04,1.0,-0.0,-0.2614739922841559,-0.0,-1.2139151257150458,-0.8504057469735266,0.0
2019-04-05,1.0,-0.0,-0.24742885671492762,-0.0,-1.2250956897986354,-0.8558162755866202,0.0
2019-04-08,1.0,-0.0,-0.2420916076239896,-0.0,-1.2279213651332201,-0.8563350297708147,0.0
2019-04-09,1.0,-0.0,-0.22848080133555929,-0.0,-1.2608681135225377,-0.8495158597662771,0.0
2019-04-10,1.0,-0.0,-0.23013925729442972,-0.0,-1.2714854111405836,-0.8140583554376658,0.0
2019-04-11,1.0,-0.0,-0.22980233483682674,-0.0,-1.273348368267445,-0.8133788803396126,0.0
2019-04-12,1.0,-0.0,-0.23038923148332338,-0.0,-1.2691466083150984,-0.815927325774153,0.0
2019-04-15,1.0,-0.0,-0.23365910220308098,-0.0,-1.256021202584065,-0.8232234553586217,0.0
2019-04-16,1.0,-0.0,-0.24027777777777778,-0.0,-1.251984126984127,-0.8145833333333333,0.0
2019-04-17,1.0,-0.0,-0.22928460290661104,-0.0,-1.272519614658854,-0.8087198331512564,0.0
2019-04-18,1.0,-0.0,-0.22609703593310151,-0.0,-1.2641165755919854,-0.8215929789700281,0.0
2019-04-22,1.0,-0.0,-0.2219599760654212,-0.0,-1.271125590053853,-0.8311947343926601,0.0
2019-04-23,1.0,-0.0,-0.22440290067194468,-0.0,-1.2684784778125209,-0.8335440090479677,0.0
2019-04-24,1.0,-0.0,-0.2229478848959024,-0.0,-1.2563983556557485,-0.8358639437740353,0.0
2019-04-25,1.0,-0.0,-0.22356144370289205,-0.0,-1.266294783676993,-0.8305276089915995,0.0
2019-04-26,1.0,-0.0,-0.21050882382265942,-0.0,-1.2797700156203264,-0.8332280899996677,0.0
2019-04-29,1.0,-0.0,-0.2024824931134048,-0.0,-1.2766585908200856,-0.8396999767681126,0.0
2019-04-30,1.0,-0.0,-0.20333864330280102,-0.0,-1.2769480950484535,-0.838444178945971,0.0
2019-05-01,1.0,-0.0,-0.20065756700209228,-0.0,-1.283218757264787,-0.8371691408455383,0.0
2019-05-02,1.0,-0.0,-0.19469908330011956,-0.0,-1.27720207253886,-0.8494420087684336,0.0
2019-05-03,1.0,-0.0,-0.2020739165115661,-0.0,-1.2742954001595321,-0.8472148364796598,0.0
2019-05-06,1.0,-0.0,-0.19608104062011375,-0.0,-1.2732958514920656,-0.8574137529525266,0.0
2019-05-07,1.0,-0.0,-0.19088243135163954,-0.0,-1.2783257797920553,-0.8632364702745934,0.0
2019-05-08,1.0,-0.0,-0.20065517355481288,-0.0,-1.2441348731014858,-0.8641673008834917,0.0
2019-05-09,1.0,-0.0,-0.2023249652248791,-0.0,-1.2443863019142878,-0.865238126780155,0.0
2019-05-10,1.0,-0.0,-0.20274526706674184,-0.0,-1.253373561884553,-0.8594211067272306,0.0
2019-05-13,1.0,-0.0,-0.2007817934872627,-0.0,-1.2487163348461257,-0.8631861397290225,0.0
2019-05-14,1.0,-0.0,-0.1580358310448542,-0.0,-1.2515692428403296,-0.8596508434680268,0.0
2019-05-15,1.0,-0.0,-0.15960303943403645,-0.0,-1.271878684658719,-0.8438032228481595,0.0
2019-05-16,1.0,-0.0,-0.16314427078213573,-0.0,-1.2686195484779972,-0.8448835151872605,0.0
2019-05-17,1.0,-0.0,-0.1565126050420168,-0.0,-1.2670365021008403,-0.8590139180672267,0.0
2019-05-20,1.0,-0.0,-0.15491894729933714,-0.0,-1.266948874450351,-0.859618035046269,0.0
2019-05-21,1.0,-0.0,-0.15778950473630735,-0.0,-1.2612016126388936,-0.8587629879707629,0.0
2019-05-22,1.0,-0.0,-0.15819171970343154,-0.0,-1.2620234892723574,-0.8604422282002494,0.0
2019-05-23,1.0,-0.0,-0.15671813026518502,-0.0,-1.274953289408988,-0.8462647916871537,0.0
2019-05-24,1.0,-0.0,-0.14328690079131515,-0.0,-1.2795435223333989,-0.8470669020992742,0.0
2019-05-28,1.0,-0.0,-0.13847209963714818,-0.0,-1.282566768003661,-0.8478964401294498,0.0
2019-05-29,1.0,-0.0,-0.1439566890613789,-0.0,-1.2821733742091188,-0.8352357967516796,0.0
2019-05-30,1.0,-0.0,-0.14406530612244897,-0.0,-1.2858122448979592,-0.8354285714285714,0.0
2019-05-31,1.0,-0.0,-0.14979558462796402,-0.0,-1.2772199509403106,-0.8436631234668847,0.0
2019-06-03,1.0,-0.0,-0.17083565550929414,-0.0,-1.3234763793725206,-0.7840540274727076,0.0
2019-06-04,1.0,-0.0,-0.18043784155240683,-0.0,-1.3337805556464546,-0.7581072679079813,0.0
2019-06-05,1.0,-0.0,-0.1749070331447049,-0.0,-1.3621665319320937,-0.6965561843168956,0.0
2019-06-06,1.0,-0.0,-0.18869328846029382,-0.0,-1.3282959031777877,-0.7190473108536665,0.0
2019-06-07,1.0,-0.0,-0.18443794671864847,-0.0,-1.3368421052631578,-0.7275828460038987,0.0
2019-06-10,1.0,-0.0,-0.18927403531720077,-0.0,-1.3264224983649442,-0.7544146500981033,0.0
2019-06-11,1.0,-0.0,-0.18839247611857005,-0.0,-1.34435216492138,-0.7499589666152381,0.0
2019-06-12,1.0,-0.0,-0.19275486074619025,-0.0,-1.3456056227009987,-0.7459603258013663,0.0
2019-06-13,1.0,-0.0,-0.22471429041926028,-0.0,-1.3469024799920957,-0.7218983631393472,0.0
2019-06-14,1.0,-0.0,-0.21907615316234813,-0.0,-1.362394231718961,-0.7109274684752905,0.0
2019-06-17,1.0,-0.0,-0.21284373456281908,-0.0,-1.3701959492837148,-0.7102255886711675,0.0
2019-06-18,1.0,-0.0,-0.22866105332672942,-0.0,-1.37140498596665,-0.7019316493313521,0.0
2019-06-19,1.0,-0.0,-0.22450530210432432,-0.0,-1.3946351293317036,-0.684351359386872,0.0
2019-06-20,1.0,-0.0,-0.2258694285430661,-0.0,-1.395585850898382,-0.6875020680983422,0.0
2019-06-21,1.0,-0.0,-0.23182613865310303,-0.0,-1.3792978168246524,-0.6917131816230142,0.0
2019-06-24,1.0,-0.0,-0.22866509918203795,-0.0,-1.378481306090009,-0.70444083849389,0.0
2019-06-25,1.0,-0.0,-0.2204948399047367,-0.0,-1.3791677692511246,-0.7080907647525801,0.0
2019-06-26,1.0,-0.0,-0.2367313352533469,-0.0,-1.3285438490995982,-0.5995822388201413,0.0
2019-06-27,1.0,-0.0,-0.24511805998723674,-0.0,-1.3750797702616464,-0.5706126356094448,0.0
2019-06-28,1.0,-0.0,-0.24605698295599088,-0.0,-1.3683541083693718,-0.5654731620452811,0.0
2019-07-01,1.0,-0.0,-0.256328099967959,-0.0,-1.362864466517142,-0.5848766421018905,0.0
2019-07-02,1.0,-0.0,-0.26490532241555786,-0.0,-1.3515225179119756,-0.5821392016376664,0.0
2019-07-03,1.0,-0.0,-0.2585395524538208,-0.0,-1.3607900886768898,-0.5819700995614177,0.0
2019-07-05,1.0,-0.0,-0.2517035093892959,-0.0,-1.3601522761444704,-0.5872228798106146,0.0
2019-07-08,1.0,-0.0,-0.2515996928589711,-0.0,-1.3601548502687484,-0.5876311748144356,0.0
2019-07-09,1.0,-0.0,-0.24745329714194478,-0.0,-1.3569854702219384,-0.5889190483793709,0.0
2019-07-10,1.0,-0.0,-0.23212061200370523,-0.0,-1.3697256204682657,-0.5923275944676909,0.0
2019-07-11,1.0,-0.0,-0.2284405433111225,-0.0,-1.3811186570989238,-0.5939261916965659,0.0
2019-07-12,1.0,-0.0,-0.2169140134565238,-0.0,-1.3778450246273701,-0.6245050381482793,0.0
2019-07-15,1.0,-0.0,-0.2259839732243427,-0.0,-1.379557815466804,-0.6126862549480255,0.0
2019-07-16,1.0,-0.0,-0.23469158398355972,-0.0,-1.391998201843111,-0.5843367690973895,0.0
2019-07-17,1.0,-0.0,-0.25255183925017655,-0.0,-1.3818129293188677,-0.5754959234769211,0.0
2019-07-18,1.0,-0.0,-0.2673594709494568,-0.0,-1.2031766650921114,-0.4817548417572035,0.0
2019-07-19,1.0,-0.0,-0.27158490899973453,-0.0,-1.1988141942715556,-0.47936639037196543,0.0
2019-07-22,1.0,-0.0,-0.2424955164201923,-0.0,-1.19322023932026,-0.5043071766677447,0.0
2019-07-23,1.0,-0.0,-0.23083872471877367,-0.0,-1.1818791163956404,-0.5015445590720988,0.0
2019-07-24,1.0,-0.0,-0.23292347750614784,-0.0,-1.1687255894691162,-0.49145088962823663,0.0
2019-07-25,1.0,-0.0,-0.216262276140959,-0.0,-1.1899191218948584,-0.48235124205661467,0.0
2019-07-26,1.0,-0.0,-0.20973004186516528,-0.0,-1.1937924065251913,-0.4837303305904432,0.0
2019-07-29,1.0,-0.0,-0.19233437391605968,-0.0,-1.1935772921725056,-0.5045959070412764,0.0
2019-07-30,1.0,-0.0,-0.19436896571659823,-0.0,-1.1902931144129039,-0.5060415100884545,0.0
2019-07-31,1.0,-0.0,-0.181876159554731,-0.0,-1.1997622912801484,-0.5172773654916512,0.0
2019-08-01,1.0,-0.0,-0.21123087621696804,-0.0,-1.1885141400092722,-0.49776889197960134,0.0
2019-08-02,1.0,-0.0,-0.1975620374401393,-0.0,-1.2063270933101147,-0.4984472500362792,0.0
2019-08-05,1.0,-0.0,-0.19448871374344412,-0.0,-1.200023181014749,-0.5030859725884501,0.0
2019-08-06,1.0,-0.0,-0.19907697567090193,-0.0,-1.1448065637285625,-0.5049569825081192,0.0
2019-08-07,1.0,-0.0,-0.21287227095931638,-0.0,-1.1217386366862563,-0.5044431195525652,0.0
2019-08-08,1.0,-0.0,-0.21061250287290278,-0.0,-1.1492472994713858,-0.5130142495977936,0.0
2019-08-09,1.0,-0.0,-0.19740111380836783,-0.0,-1.132600314151078,-0.5259174639440239,0.0
2019-08-12,1.0,-0.0,-0.1903357856468096,-0.0,-1.1695531445910743,-0.502733804711877,0.0
2019-08-13,1.0,-0.0,-0.17930383548322512,-0.0,-1.1752996024368618,-0.5055630237679833,0.0
2019-08-14,1.0,-0.0,-0.19035952367386474,-0.0,-1.1606176286251495,-0.4978633696085693,0.0
2019-08-15,1.0,-0.0,-0.2131596601073345,-0.0,-1.1401777728085867,-0.4418325134168157,0.0
2019-08-16,1.0,-0.0,-0.19584695142567338,-0.0,-1.181308463879184,-0.44038093091400876,0.0
2019-08-19,1.0,-0.0,-0.17466685369617058,-0.0,-1.1969701220367512,-0.43380558283069154,0.0
2019-08-20,1.0,-0.0,-0.18507420890506862,-0.0,-1.198291795015402,-0.4169700364043686,0.0
2019-08-21,1.0,-0.0,-0.19874494728213246,-0.0,-1.2195211578143992,-0.40845747236905333,0.0
2019-08-22,1.0,-0.0,-0.20364724638491874,-0.0,-1.1752020809442563,-0.4181187592649568,0.0
2019-08-23,1.0,-0.0,-0.19392768423958046,-0.0,-1.1499309964118134,-0.41631244824730884,0.0
2019-08-26,1.0,-0.0,-0.1829910263753648,-0.0,-1.1462509887352372,-0.39830346671030736,0.0
2019-08-27,1.0,-0.0,-0.18106827834041164,-0.0,-1.1435533050201458,-0.3977730589132092,0.0
2019-08-28,1.0,-0.0,-0.1753841969264246,-0.0,-1.1479124167006665,-0.39668162654698763,0.0
2019-08-29,1.0,-0.0,-0.15493720225205718,-0.0,-1.1472228237332178,-0.4046394543092248,0.0
2019-08-30,1.0,-0.0,-0.14706835114998382,-0.0,-1.1558686966850233,-0.3965824425008099,0.0
2019-09-03,1.0,-0.0,-0.14941128704831505,-0.0,-1.1478143185816754,-0.4095276762755447,0.0
2019-09-04,1.0,-0.0,-0.12798962246304352,-0.0,-1.1527713969137636,-0.4216955381996054,0.0
2019-09-05,1.0,-0.0,-0.12877664878850767,-0.0,-1.1524674554618224,-0.4139557448184783,0.0
2019-09-06,1.0,-0.0,-0.13244623655913978,-0.0,-1.1448924731182797,-0.41083333333333333,0.0
2019-09-09,1.0,-0.0,-0.14247794728798563,-0.0,-1.1375713864385875,-0.40113145829423275,0.0
2019-09-10,1.0,-0.0,-0.13209067468844007,-0.012328104856037818,-1.1835517834121188,-0.3578642028362699,0.0
2019-09-11,1.0,-0.0,-0.09527124725539549,-0.047180420928613506,-1.1960852567878755,-0.3391260108177583,0.0
2019-09-12,1.0,-0.0,-0.07127354572492699,-0.05522360065378741,-1.2065593097719782,-0.34640015004957,0.0
2019-09-13,1.0,-0.0,-0.06798222127021528,-0.0498554139445218,-1.206115454642819,-0.3535664560351291,0.0
2019-09-16,1.0,-0.0,-0.07197778727039728,-0.05958991883810337,-1.188621315677061,-0.3496102093122597,0.0
2019-09-17,1.0,-0.0,-0.10454824995320731,-0.050937190833979525,-1.1911281050295461,-0.3272547394315356,0.0
2019-09-18,1.0,-0.0,-0.09762624775871757,-0.05657398239087965,-1.194342601760912,-0.32761527551047714,0.0
2019-09-19,1.0,-0.0,-0.10609589591197495,-0.057853452199287884,-1.1786469627606886,-0.33456482745696464,0.0
