Date,IWF,IWM,MTUM,PE,SPY,VLUE,VXX
2018-11-15,-0.2995125215064041,-1.2294016440451156,-0.0,1.0,-1.145383291913592,-1.1049034601414642,0.0
2018-11-16,-0.29301216312902456,-1.214738850465061,-0.0,1.0,-1.1455282613880278,-1.1165275459098498,0.0
2018-11-19,-0.2938286913391835,-1.2142789011827546,-0.0,1.0,-1.144887447539107,-1.1162247233880198,0.0
2018-11-20,-0.2508053818457457,-1.2039511085844232,-0.0,1.0,-1.1477638809929886,-1.1350198976691301,0.0
2018-11-21,-0.2647502356267672,-1.2018378887841659,-0.0,1.0,-1.154382657869934,-1.0915645617342131,0.0
2018-11-23,-0.26610512446473106,-1.1887911157122018,-0.0,1.0,-1.158627829278622,-1.0921838972283657,0.0
2018-11-26,-0.2695388407033508,-1.1881131807194654,-0.0,1.0,-1.174889805204038,-1.1070666856249112,0.0
2018-11-27,-0.2576828808446456,-1.189149698340875,-0.0,1.0,-1.167279411764706,-1.0993118401206636,0.0
2018-11-28,-0.25776646396077874,-1.1919577617498704,-0.0,1.0,-1.1657945599396595,-1.0985244896997124,0.0
2018-11-29,-0.19715008905971687,-1.18425986687916,-0.0,1.0,-1.1795256398237555,-1.1264647979750633,0.0
2018-11-30,-0.19752449716348633,-1.1855689436916872,-0.0,1.0,-1.182333911575789,-1.123024989450982,0.0
2018-12-03,-0.19084257729525608,-1.200849657776729,-0.0,1.0,-1.1955628982770827,-1.1331130516875147,0.0
2018-12-04,-0.1851973994158108,-1.2014039385659099,-0.0,1.0,-1.193206444926034,-1.1313954584000754,0.0
2018-12-06,-0.16998216490602278,-1.1164768829743448,-0.0,1.0,-1.1926190149540403,-1.0940686879773174,0.0
2018-12-07,-0.1579720793534166,-1.1242652461425422,-0.0,1.0,-1.2011388684790596,-1.1088354151359294,0.0
2018-12-10,-0.11629703690238138,-1.1327940374477368,-0.0,1.0,-1.2069623704780947,-1.0886202508634792,0.0
2018-12-11,-0.09698630136986301,-1.1466666666666667,-0.0,1.0,-1.208082191780822,-1.1144748858447489,0.0
2018-12-12,-0.09579716765646414,-1.147647327546825,-0.0,1.0,-1.208040201005025,-1.1168113293741433,0.0
2018-12-13,-0.0946409775296325,-1.1417326438149284,-0.0,1.0,-1.2242002654340762,-1.1158757036291245,0.0
2018-12-14,-0.10469165215797671,-1.1162375148904975,-0.0,1.0,-1.2426463850453588,-1.1181160084303126,0.0
2018-12-17,-0.10762290554225742,-1.1223071257595287,-0.0,1.0,-1.2566746455533053,-1.1165531209721966,0.0
2018-12-18,-0.08755655074715532,-1.106155463144907,-0.0,1.0,-1.2541242060046613,-1.12192112598821,0.0
2018-12-19,-0.08474266386324161,-1.1073224243532316,-0.0,1.0,-1.2559191882256149,-1.1228631501965445,0.0
2018-12-20,-0.0835188803562503,-1.089562411959831,-0.0,1.0,-1.2571908938065164,-1.1137365383741538,0.0
2018-12-21,-0.07612331615586294,-1.087785914474279,-0.0,1.0,-1.2584757255221046,-1.098001988970256,0.0
2018-12-24,-0.04228833363293187,-1.057163401042603,-0.0,1.0,-1.2587183174546108,-1.1358080172568759,0.0
2018-12-26,-0.04093619293405713,-1.0669217762748064,-0.0,1.0,-1.2259944825131264,-1.115778232624366,0.0
2018-12-27,-0.024373438980277322,-1.0242873137541986,-0.0,1.0,-1.1550254069416932,-1.1025751442597536,0.0
2018-12-28,-0.020309810671256454,-1.0282702237521515,-0.0,1.0,-1.154302925989673,-1.1000430292598966,0.0
2018-12-31,-0.02464561161618338,-1.0232237494075573,-0.0,1.0,-1.1570942306863718,-1.103709767762506,0.0
2019-01-02,-0.022822202127201482,-1.022779141368471,-0.0,1.0,-1.1563966757094262,-1.1040347930930543,0.0
2019-01-03,-0.024666379681446405,-1.0219113215669393,-0.0,1.0,-1.1569091691777873,-1.1013344812742143,0.0
2019-01-04,-0.0,-1.0362148030686151,-0.0,1.0,-1.134401920027429,-1.1151587879826854,0.0
2019-01-07,-0.0,-0.9971836906263135,-0.0,1.0,-1.1192097519966373,-1.0870533837746952,0.0
2019-01-08,-0.0,-1.0266208126353331,-0.0,1.0,-1.1179043009383094,-1.1012185284252536,0.0
2019-01-09,-0.0,-1.027091295116773,-0.0,1.0,-1.1180467091295117,-1.101104033970276,0.0
2019-01-10,-0.0,-1.0280350012743182,-0.0,1.0,-1.117916914450769,-1.101775550080707,0.0
2019-01-11,-0.0,-1.0055279159756774,-0.0,1.0,-1.1248458561891397,-1.1218692860483905,0.0
2019-01-14,-0.0,-1.0113592852584556,-0.0,1.0,-1.1318017443097212,-1.1112529249095937,0.0
2019-01-15,-0.0,-0.9626514267315974,-0.0,1.0,-1.0691834024228277,-0.9927556646677668,0.0
2019-01-16,-0.0,-0.9573305476314838,-0.0,1.0,-1.065852384587569,-0.9946160954638595,0.0
2019-01-17,-0.0,-0.956165374261722,-0.0,1.0,-1.066133633331994,-0.9955401984812567,0.0
2019-01-18,-0.0,-0.9508388922579342,-0.0,1.0,-1.0705073782090158,-1.021507984637154,0.0
2019-01-22,-0.0,-0.928216704288939,-0.0,1.0,-1.1880566386209728,-0.9879335111840756,0.0
2019-01-23,-0.0,-0.8858071684292828,-0.0,1.0,-1.1987161022180157,-1.030533722892062,0.0
2019-01-24,-0.0,-0.8907448651323929,-0.0,1.0,-1.1988369215540706,-1.0348098655448321,0.0
2019-01-25,-0.0,-0.8314696485623002,-0.0,1.0,-1.316966537750126,-1.0553640491003866,0.0
2019-01-28,-0.0,-0.7980946785294611,-0.0,1.0,-1.3553382575121706,-1.04335235856975,0.0
2019-01-29,-0.0,-0.8001425456984739,-0.0,1.0,-1.355106490021801,-1.0372715076303873,0.0
2019-01-30,-0.0,-0.7959089575386679,-0.0,1.0,-1.3501278450769165,-1.0456050635033742,0.0
2019-01-31,-0.0,-0.7992273128123293,-0.0,1.0,-1.3528744803258723,-1.0473270902448242,0.0
2019-02-01,-0.0,-0.7962635698056045,-0.0,1.0,-1.3647227131195827,-1.046705377429942,0.0
2019-02-04,-0.0,-0.7969453443850717,-0.0,1.0,-1.3653384945512685,-1.0452307821769682,0.0
2019-02-05,-0.0,-0.7941832568710804,-0.0,1.0,-1.358516772591439,-1.056231322867124,0.0
2019-02-06,-0.0,-0.7986152157392553,-0.0,1.0,-1.347547074221059,-1.0757409440175634,0.0
2019-02-07,-0.0,-0.8051836030559435,-0.0,1.0,-1.2880555327363836,-1.014211780169227,0.0
2019-02-08,-0.0,-0.8071715762697956,-0.0,1.0,-1.2891605809469107,-1.0064002625748747,0.0
2019-02-11,-0.0,-0.7862312880407962,-0.0,1.0,-1.2901793058068762,-1.036066787300543,0.0
2019-02-12,-0.0,-0.8104024767801857,-0.0,1.0,-1.28875128998968,-1.028813209494324,0.0
2019-02-13,-0.0,-0.8223901552692435,-0.0,1.0,-1.2877023455566567,-1.0194086554344235,0.0
2019-02-14,-0.0,-0.7767886717456111,-0.0,1.0,-1.3184001324942032,-1.0452550513415038,0.0
2019-02-15,-0.0,-0.8036573229391275,-0.0,1.0,-1.3072648863824845,-1.0356609719688175,0.0
2019-02-19,-0.0,-0.7928094885100073,-0.0,1.0,-1.3007577629519809,-1.0246684787085083,0.0
2019-02-20,-0.0,-0.8043988632151242,-0.0,1.0,-1.293298735532765,-1.0210881832035916,0.0
2019-02-21,-0.0,-0.808037922506183,-0.0,1.0,-1.2968672712283593,-1.0170651277823577,0.0
2019-02-22,-0.0,-0.8009339614844202,-0.0,1.0,-1.3047359285891396,-1.0268617241094307,0.0
2019-02-25,-0.0,-0.8310968124285654,-0.0,1.0,-1.3539347246327733,-1.0481310587139652,0.0
2019-02-26,-0.0,-0.8406049534814564,-0.0,1.0,-1.3650112579124007,-1.042652619057734,0.0
2019-02-27,-0.0,-0.8513019060585432,-0.0,1.0,-1.3715537780803266,-1.0317392784206942,0.0
2019-02-28,-0.0,-0.8605592974678148,-0.0,1.0,-1.3802114417256373,-1.0221246483076136,0.0
2019-03-01,-0.0,-0.8539340209700793,-0.0,1.0,-1.3792515557071008,-1.029025658511636,0.0
2019-03-04,-0.0,-0.854426872415704,-0.0,1.0,-1.385182659107379,-1.023146766699348,0.0
2019-03-05,-0.0,-0.8301133436373004,-0.0,1.0,-1.437317533917225,-1.025888717156105,0.0
2019-03-06,-0.0,-0.8343053173241853,-0.0,1.0,-1.430360205831904,-1.023499142367067,0.0
2019-03-07,-0.0,-0.7672921343555424,-0.0,1.0,-1.4486848235842265,-1.01969587869033,0.0
2019-03-08,-0.0,-0.7494763838427014,-0.0,1.0,-1.5022868134216714,-1.022611669160077,0.0
2019-03-11,-0.0,-0.7409474367293966,-0.0,1.0,-1.508803807051698,-1.0764006056673157,0.0
2019-03-12,-0.0,-0.7072861576117837,-0.0,1.0,-1.5352069583460817,-1.1283272870317758,0.0
2019-03-13,-0.0,-0.7082766788017019,-0.0,1.0,-1.5438835036624414,-1.1340409667090663,0.0
2019-03-14,-0.0,-0.707023382082494,-0.0,1.0,-1.5449251247920133,-1.1266748401786495,0.0
2019-03-15,-0.0,-0.712507615980503,-0.0,1.0,-1.532248237444512,-1.1072330054835058,0.0
2019-03-18,-0.0,-0.7396965031889157,-0.0,1.0,-1.5428194413899274,-1.1160325489333627,0.0
2019-03-19,-0.0,-0.7493805309734514,-0.0,1.0,-1.5356637168141591,-1.1397345132743362,0.0
2019-03-20,-0.0,-0.7625902447614016,-0.0,1.0,-1.503433703116746,-1.136159535129424,0.0
2019-03-21,-0.0,-0.7643190402132859,-0.0,1.0,-1.6073761386358587,-1.071761830704288,0.0
2019-03-22,-0.0,-0.7596940829196297,-0.0,1.0,-1.6453329755355783,-1.0674896015027506,0.0
2019-03-25,-0.0,-0.6829311489926942,-0.0,1.0,-1.6789019260571176,-1.0658401593978304,0.0
2019-03-26,-0.0,-0.6803026930781215,-0.0,1.0,-1.6823058090362788,-1.0887602937903407,0.0
2019-03-27,-0.0,-0.6557340572293179,-0.0,1.0,-1.6964977081571804,-1.09794846691291,0.0
2019-03-28,-0.0,-0.6533404644114632,-0.0,1.0,-1.6905557784017469,-1.113027588358515,0.0
2019-03-29,-0.0,-0.6656639830133593,-0.0,1.0,-1.663673361054587,-1.0942670087587365,0.0
2019-04-01,-0.0,-0.6691313202869034,-0.0,1.0,-1.6593464978305144,-1.0990436553617284,0.0
2019-04-02,-0.0,-0.6888839779005524,-0.0,1.0,-1.6826519337016574,-1.0483977900552486,0.0
2019-04-03,-0.0,-0.6881001902907465,-0.0,1.0,-1.6764172235252466,-1.0608487852369783,0.0
2019-04-04,-0.0,-0.6815085266485595,-0.0,1.0,-1.712899060510263,-1.0581504074090564,0.0
2019-04-05,-0.0,-0.6673805380805782,-0.0,1.0,-1.7306920091018607,-1.0636237897648686,0.0
2019-04-08,-0.0,-0.6872527867673499,-0.0,1.0,-1.7377741819489392,-1.0697590794678171,0.0
2019-04-09,-0.0,-0.6794808238316282,-0.0,1.0,-1.754472937040876,-1.072783811798639,0.0
2019-04-10,-0.0,-0.6836716283265675,-0.0,1.0,-1.7534506089309876,-1.0734776725304465,0.0
2019-04-11,-0.0,-0.6677791809489446,-0.0,1.0,-1.7875699079920622,-1.0548890492513079,0.0
2019-04-12,-0.0,-0.6697222849401671,-0.0,1.0,-1.7932716188755924,-1.0527432829081056,0.0
2019-04-15,-0.0,-0.6739418615661397,-0.0,1.0,-1.9429504781744154,-1.11750781176025,0.0
2019-04-16,-0.0,-0.6770330398561014,-0.0,1.0,-1.9431506200889899,-1.1133200795228628,0.0
2019-04-17,-0.0,-0.6473512285186763,-0.0,1.0,-1.964730388675851,-1.1220943994697723,0.0
2019-04-18,-0.0,-0.6227542071580943,-0.0,1.0,-1.967954491585684,-1.1497511258592084,0.0
2019-04-22,-0.0,-0.6096024636058229,-0.0,1.0,-1.9333240014930944,-1.1229936543486376,0.0
2019-04-23,-0.0,-0.6083173504233522,-0.0,1.0,-1.9554661552135475,-1.1140945876409225,0.0
2019-04-24,-0.0,-0.5752092392574929,-0.0,1.0,-1.9634357319867208,-1.1370458689858325,0.0
2019-04-25,-0.0,-0.5679382167095717,-0.0,1.0,-1.977112099227709,-1.1355019892347298,0.0
2019-04-26,-0.0,-0.5662390149913059,-0.0,1.0,-1.9700643827247522,-1.163165562291461,0.0
2019-04-29,-0.0,-0.5353947060201453,-0.0,1.0,-1.9595689857109393,-1.189974232841415,0.0
2019-04-30,-0.0,-0.5317713214620431,-0.0,1.0,-1.9661668228678537,-1.1880974695407684,0.0
2019-05-01,-0.0,-0.5238429829492224,-0.0,1.0,-1.987118231216039,-1.1733183436387482,0.0
2019-05-02,-0.0,-0.5361876116176332,-0.0,1.0,-1.9830341197480965,-1.1805150860043239,0.0
2019-05-03,-0.0,-0.5283364661654135,-0.0,1.0,-1.9887218045112784,-1.1821428571428572,0.0
2019-05-06,-0.0,-0.5306266465939029,-0.0,1.0,-1.9914377117049304,-1.182442604441099,0.0
2019-05-07,-0.0,-0.5491296759281098,-0.0,1.0,-1.9878767866408793,-1.180244351148639,0.0
2019-05-08,-0.0,-0.5442523364485982,-0.0,1.0,-1.9339719626168226,-1.1946728971962617,0.0
2019-05-09,-0.0,-0.5376931775348661,-0.0,1.0,-1.987891066716924,-1.1860629476064832,0.0
2019-05-10,-0.0,-0.5443550284719281,-0.0,1.0,-1.9845639794813874,-1.1771848086968797,0.0
2019-05-13,-0.0,-0.5455956356111555,-0.0,1.0,-1.9805295583878098,-1.1768800263368293,0.0
2019-05-14,-0.0,-0.48552038302421796,-0.0,1.0,-1.9919118672430625,-1.170919908892298,0.0
2019-05-15,-0.0,-0.48797730338123807,-0.0,1.0,-2.000093018929352,-1.1629226547602436,0.0
2019-05-16,-0.0,-0.48873894834806886,-0.0,1.0,-2.001395998138669,-1.1631921824104234,0.0
2019-05-17,-0.0,-0.45684880930404276,-0.0,1.0,-1.963586856193465,-1.1946649436957724,0.0
2019-05-20,-0.0,-0.45042778057372923,-0.0,1.0,-1.9422610605298076,-1.1825044608134696,0.0
2019-05-21,-0.0,-0.4531900297278756,-0.0,1.0,-1.9389435170363594,-1.1813400411616737,0.0
2019-05-22,-0.0,-0.4476826645925791,-0.0,1.0,-1.9436793704534017,-1.1838770188040444,0.0
2019-05-23,-0.0,-0.46261188891439065,-0.0,1.0,-1.9270140004590315,-1.2006885471654811,0.0
2019-05-24,-0.0,-0.4828798815472885,-0.0,1.0,-1.9466037386637054,-1.1975754210623728,0.0
2019-05-28,-0.0,-0.48148832056135166,-0.0,1.0,-1.9449265995752931,-1.1899639922444833,0.0
2019-05-29,-0.0,-0.48216419968741375,-0.0,1.0,-1.9455272593546014,-1.1691183230670221,0.0
2019-05-30,-0.0,-0.47468936953520485,-0.0,1.0,-1.9452369995398069,-1.1820524620340542,0.0
2019-05-31,-0.0,-0.49117241379310345,-0.0,1.0,-1.9323218390804597,-1.1742068965517243,0.0
2019-06-03,-0.0,-0.5061841084386838,-0.0,1.0,-1.934872894892976,-1.1228606635936287,0.0
2019-06-04,-0.0,-0.472885820692161,-0.0,1.0,-1.951539649377782,-1.1172676900717595,0.0
2019-06-05,-0.0,-0.4648298799946065,-0.0,1.0,-1.989212998337004,-1.0405411479167603,0.0
2019-06-06,-0.0,-0.4849569551427277,-0.0,1.0,-1.9328500226551881,-1.1132306298142274,0.0
2019-06-07,-0.0,-0.4908967391304348,-0.0,1.0,-1.9243206521739131,-1.1138134057971014,0.0
2019-06-10,-0.0,-0.5171447631754503,-0.0,1.0,-1.8391372025794974,-1.0911274182788526,0.0
2019-06-11,-0.0,-0.5202766004907429,-0.0,1.0,-1.858175329020745,-1.0828463082757083,0.0
2019-06-12,-0.0,-0.5039804313987103,-0.0,1.0,-1.8513675783855903,-1.0920613742494996,0.0
2019-06-13,-0.0,-0.5280242564765684,-0.0,1.0,-1.8356445356044053,-1.0952869309314666,0.0
2019-06-14,-0.0,-0.5330028581636298,-0.0,1.0,-1.837933190425152,-1.094989281886388,0.0
2019-06-17,-0.0,-0.5371967293686609,-0.0,1.0,-1.8310620615700817,-1.0998168089004066,0.0
2019-06-18,-0.0,-0.5715949299054957,-0.0,1.0,-1.8250548663053703,-1.0821874860034935,0.0
2019-06-19,-0.0,-0.5433035714285714,-0.0,1.0,-1.8307589285714285,-1.0902232142857142,0.0
2019-06-20,-0.0,-0.544774112585156,-0.0,1.0,-1.8371280028684114,-1.0999910362136966,0.0
2019-06-21,-0.0,-0.5488476169165362,-0.0,1.0,-1.8249272767957037,-1.101543969568136,0.0
2019-06-24,-0.0,-0.5314434376962411,-0.0,1.0,-1.8334978020992196,-1.120570557100565,0.0
2019-06-25,-0.0,-0.5172522098084085,-0.0,1.0,-1.8468165298155876,-1.1228518867501232,0.0
2019-06-26,-0.0,-0.519402449419048,-0.0,1.0,-1.81499259790947,-1.151720425283747,0.0
2019-06-27,-0.0,-0.4941213710771457,-0.0,1.0,-1.8150040698200236,-1.2128968074522928,0.0
2019-06-28,-0.0,-0.44181933611463814,-0.0,1.0,-1.8705786323235987,-1.2223381099220025,0.0
2019-07-01,-0.0,-0.4365571913929785,-0.0,1.0,-1.8728878822197055,-1.2205662514156286,0.0
2019-07-02,-0.0,-0.4443237370994025,-0.0,1.0,-1.8608998732572875,-1.2212565634618866,0.0
2019-07-03,-0.0,-0.4641137457981284,-0.0,1.0,-1.8435995275733623,-1.2348505496502227,0.0
2019-07-05,-0.0,-0.448233584597221,-0.0,1.0,-1.8473798928344385,-1.2453001543910633,0.0
2019-07-08,-0.0,-0.45194404069767447,-0.0,1.0,-1.843704578488372,-1.2465479651162792,0.0
2019-07-09,-0.0,-0.44225620547261424,-0.0,1.0,-1.8424014158006987,-1.2531197531424423,0.0
2019-07-10,-0.0,-0.4492424929692462,-0.0,1.0,-1.83634219359521,-1.2503401977683026,0.0
2019-07-11,-0.0,-0.4462104354933927,-0.0,1.0,-1.8442395894827666,-1.250624403978021,0.0
2019-07-12,-0.0,-0.4712153518123668,-0.0,1.0,-1.819126253232319,-1.2462459737785239,0.0
2019-07-15,-0.0,-0.5041281074215206,-0.0,1.0,-1.828161858101978,-1.2040464525494465,0.0
2019-07-16,-0.0,-0.5455951947579177,-0.0,1.0,-1.8521113942482708,-1.1527120495085548,0.0
2019-07-17,-0.0,-0.5608867847225384,-0.0,1.0,-1.851459006691856,-1.1399371784950154,0.0
2019-07-18,-0.0,-0.5581384748621177,-0.0,1.0,-1.8564200738411047,-1.1434887643010163,0.0
2019-07-19,-0.0,-0.5588785046728972,-0.0,1.0,-1.8563483018007751,-1.143697287440164,0.0
2019-07-22,-0.0,-0.5209348945282245,-0.0,1.0,-1.8447765274044376,-1.1903047974850791,0.0
2019-07-23,-0.0,-0.5196775075157146,-0.0,1.0,-1.8442652819531749,-1.1909902523458138,0.0
2019-07-24,-0.0,-0.5197997269003186,-0.0,1.0,-1.8437869822485207,-1.1880746472462447,0.0
2019-07-25,-0.0,-0.496137339055794,-0.0,1.0,-1.8506437768240345,-1.1709509826067312,0.0
2019-07-26,-0.0,-0.5080904682046866,-0.0,1.0,-1.8522866337306803,-1.172143407514844,0.0
2019-07-29,-0.0,-0.4709028281363307,-0.0,1.0,-1.8530638143582305,-1.2083031182015953,0.0
2019-07-30,-0.0,-0.4742454364720766,-0.0,1.0,-1.8425808783661668,-1.20156334718959,0.0
2019-07-31,-0.0,-0.5470050484377131,-0.0,1.0,-1.8256242325010232,-1.1754673215991267,0.0
2019-08-01,-0.0,-0.556524489427074,-0.0,1.0,-1.8074281583227905,-1.1543918308331829,0.0
2019-08-02,-0.0,-0.5640790078089114,-0.0,1.0,-1.815112540192926,-1.2142857142857142,0.0
2019-08-05,-0.0,-0.5609431625303913,-0.0,1.0,-1.8163677232900595,-1.2100096334694252,0.0
2019-08-06,-0.0,-0.5639301349460668,-0.0,1.0,-1.742383896736923,-1.2069774789005732,0.0
2019-08-07,-0.0,-0.5802630393658229,-0.0,1.0,-1.7083596072425908,-1.2154760832357445,0.0
2019-08-08,-0.0,-0.6048177402737576,-0.0,1.0,-1.9491242702251874,-1.3520580876220378,0.0
2019-08-09,-0.0,-0.574945054945055,-0.0,1.0,-1.9231746031746033,-1.3858852258852261,0.0
2019-08-12,-0.0,-0.5673419575298999,-0.0,1.0,-1.9537222357822799,-1.3605565047595802,0.0
2019-08-13,-0.0,-0.5503709488481062,-0.0,1.0,-1.9623682155408044,-1.3682155408043732,0.0
2019-08-14,-0.0,-0.566692591872448,-0.0,1.0,-1.9341823838226717,-1.3601011083025472,0.0
2019-08-15,-0.0,-0.5997231239259118,-0.0,1.0,-1.8938800840175674,-1.2800744701164788,0.0
2019-08-16,-0.0,-0.5976605395082359,-0.0,1.0,-1.8926712819288614,-1.2840773454285033,0.0
2019-08-19,-0.0,-0.5955896271058111,-0.0,1.0,-1.88160136286201,-1.254968767745599,0.0
2019-08-20,-0.0,-0.5936954367420132,-0.0,1.0,-1.8787692888490397,-1.2465669387947715,0.0
2019-08-21,-0.0,-0.5977293070146511,-0.0,1.0,-1.8744994582371508,-1.2387525321524475,0.0
2019-08-22,-0.0,-0.5983413438884178,-0.0,1.0,-1.8703232494581095,-1.24342663273961,0.0
2019-08-23,-0.0,-0.5947869532428356,-0.0,1.0,-1.8700509049773757,-1.2485388386123681,0.0
2019-08-26,-0.0,-0.5744363704117756,-0.0,1.0,-1.8600242220980063,-1.223588596981554,0.0
2019-08-27,-0.0,-0.5728128332328805,-0.0,1.0,-1.8391209606379526,-1.2243961240669479,0.0
2019-08-28,-0.0,-0.5511913023363405,-0.0,1.0,-1.8749016886421466,-1.2002775850104095,0.0
2019-08-29,-0.0,-0.542696524809515,-0.0,1.0,-1.8787864709161868,-1.2244935885523138,0.0
2019-08-30,-0.0,-0.533685478639607,-0.0,1.0,-1.884116393290705,-1.2156426651839494,0.0
2019-09-03,-0.0,-0.5416879084210039,-0.0,1.0,-1.8876581545163833,-1.2051721740742458,0.0
2019-09-04,-0.0,-0.5410307556710117,-0.0,1.0,-1.8931205640859117,-1.2047130862364892,0.0
2019-09-05,-0.0,-0.5664790551762318,-0.0,1.0,-1.883419450083041,-1.1635449344897582,0.0
2019-09-06,-0.0,-0.5575098996224329,-0.0,1.0,-1.9229671240445712,-1.1239985265678238,0.0
2019-09-09,-0.0,-0.5769035883734855,-0.0,1.0,-1.9225206135704085,-1.106914183057718,0.0
2019-09-10,-0.0,-0.5734538447421546,-0.0,1.0,-1.9084235639566893,-1.1060745090842357,0.0
2019-09-11,-0.0,-0.5847044765143855,-0.0,1.0,-1.8825259674602446,-1.1287802187701077,0.0
2019-09-12,-0.0,-0.5522607298599954,-0.0,1.0,-1.9003901767271059,-1.1376635299518019,0.0
2019-09-13,-0.0,-0.5555096987205943,-0.0,1.0,-1.88563305360664,-1.1445866006328242,0.0
2019-09-16,-0.0,-0.5578899082568808,-0.0,1.0,-1.8834862385321103,-1.1457798165137614,0.0
2019-09-17,-0.0,-0.6578017481867212,-0.0,1.0,-1.8946903477775712,-1.096940673237865,0.0
2019-09-18,-0.0,-0.6788158078480658,-0.0,1.0,-1.8782292975841364,-1.0977517106549366,0.0
