Date,IWF,IWM,MTUM,SPY,VCV,VLUE,VXX
2018-10-19,-0.08142778372417372,-0.18474911614933023,-0.0,-0.18630599072362233,1.0,-0.1692614576238202,0.0
2018-10-22,-0.08148304328786675,-0.18351525374247857,-0.0,-0.18696984932773245,1.0,-0.16990771526347376,0.0
2018-10-23,-0.08028438788429697,-0.18387819368243352,-0.0,-0.1883095802356913,1.0,-0.1707463558744278,0.0
2018-10-24,-0.07973481164494585,-0.1828113855929456,-0.0,-0.18794981521104842,1.0,-0.17045970304091293,0.0
2018-10-25,-0.06664666213932627,-0.16322115004974808,-0.0,-0.1916486362703138,1.0,-0.15778834157203997,0.0
2018-10-26,-0.05802122689576246,-0.1585432768432439,-0.0,-0.19638797874174985,1.0,-0.15476507752363333,0.0
2018-10-29,-0.051961823966065745,-0.1594878672571892,-0.0,-0.19267356995820595,1.0,-0.1553396544195621,0.0
2018-10-30,-0.0484884391711751,-0.15955970626296012,-0.0,-0.19284678588690188,1.0,-0.15821886839520416,0.0
2018-10-31,-0.050121775281944676,-0.1528163442594977,-0.0,-0.19192404945472596,1.0,-0.15641530800614306,0.0
2018-11-01,-0.04922532917694133,-0.15346081670001085,-0.0,-0.19181438918097365,1.0,-0.1563920035980707,0.0
2018-11-02,-0.050401199734079555,-0.14747762093968864,-0.0,-0.1931015290425318,1.0,-0.15506872188123252,0.0
2018-11-05,-0.05027440674035711,-0.14782407049547808,-0.0,-0.19312050707273712,1.0,-0.15474994202674497,0.0
2018-11-06,-0.05343830234788257,-0.1507408667677174,-0.0,-0.19109413184025736,1.0,-0.15143687938874625,0.0
2018-11-07,-0.05298402437326982,-0.1513895547547981,-0.0,-0.19056309058010237,1.0,-0.1515906033002892,0.0
2018-11-08,-0.05208783742047069,-0.1508586076965841,-0.0,-0.1900827722527642,1.0,-0.15124467230835753,0.0
2018-11-09,-0.051951260945438824,-0.15089648356060723,-0.0,-0.1902768983676432,1.0,-0.1512207928590181,0.0
2018-11-12,-0.05202143055085137,-0.1419466083689996,-0.0,-0.19527665732672353,1.0,-0.15030637066231486,0.0
2018-11-13,-0.0405015788751087,-0.13892575473281163,-0.0,-0.19735176117035075,1.0,-0.14870410202431622,0.0
2018-11-14,-0.04022646461871843,-0.13932762593660822,-0.0,-0.19750034335942865,1.0,-0.14898747119595904,0.0
2018-11-15,-0.04000792537950375,-0.1390446869475096,-0.0,-0.19776870084740594,1.0,-0.14727488873986463,0.0
2018-11-16,-0.03907724146326618,-0.136572524195021,-0.0,-0.19733398259175847,1.0,-0.14871568567776494,0.0
2018-11-19,-0.03995861103502845,-0.13632490337502665,-0.0,-0.19682583158343223,1.0,-0.1485589944916157,0.0
2018-11-20,-0.03873955960516325,-0.135292331055429,-0.0,-0.19658314350797268,1.0,-0.1480030372057707,0.0
2018-11-21,-0.04109898721967687,-0.13208343380757173,-0.0,-0.19514106583072102,1.0,-0.1387900892211237,0.0
2018-11-23,-0.040840051937071596,-0.13561010961137782,-0.0,-0.19438656883171784,1.0,-0.13896186248754414,0.0
2018-11-26,-0.04042752332357115,-0.1381600797077383,-0.0,-0.19327616919778992,1.0,-0.13775248331874038,0.0
2018-11-27,-0.039038858192439144,-0.13801358004245645,-0.0,-0.19206275123831318,1.0,-0.13644781018051522,0.0
2018-11-28,-0.03776316583217711,-0.14432647644326477,-0.0,-0.19033902394884478,1.0,-0.13566990408397175,0.0
2018-11-29,-0.036490963855421686,-0.14362951807228913,-0.0,-0.18998493975903616,1.0,-0.13591867469879518,0.0
2018-11-30,-0.03646601824806528,-0.1435454244331356,-0.0,-0.1900388448914451,1.0,-0.13558071607094463,0.0
2018-12-03,-0.036594181073429315,-0.14357568821155353,-0.0,-0.19009397024275648,1.0,-0.1356695379796398,0.0
2018-12-04,-0.03312750709875152,-0.1454906026051291,-0.0,-0.1886690404290801,1.0,-0.13509412418683614,0.0
2018-12-06,-0.033109567107833776,-0.12224392966787609,-0.0,-0.1889624983474595,1.0,-0.12462358799594576,0.0
2018-12-07,-0.03185143830987571,-0.12246936796638556,-0.0,-0.18925748538183526,1.0,-0.12559868363059382,0.0
2018-12-10,-0.02461726704636495,-0.12273674090690595,-0.0,-0.18930532694352595,1.0,-0.11998368559817046,0.0
2018-12-11,-0.03437842578381933,-0.12099685741430972,-0.0,-0.19441642914565516,1.0,-0.11186143389607542,0.0
2018-12-12,-0.03237151775377716,-0.12273040343498585,-0.0,-0.19519629537361333,1.0,-0.11512478201614912,0.0
2018-12-13,-0.03258395618272859,-0.12468245693895831,-0.0,-0.19468142905390523,1.0,-0.11644469244210803,0.0
2018-12-14,-0.030106544452467614,-0.13337950750821556,-0.0,-0.19223684404426827,1.0,-0.1179209832151962,0.0
2018-12-17,-0.02820132037464528,-0.1327285292085104,-0.0,-0.19035156077693313,1.0,-0.11906897413653673,0.0
2018-12-18,-0.026866984243312568,-0.13083180652253573,-0.0,-0.18950531330157563,1.0,-0.11853426163429827,0.0
2018-12-19,-0.028528286397021096,-0.13045900341577119,-0.0,-0.18873235307052907,1.0,-0.1182765748464369,0.0
2018-12-20,-0.028398367203616732,-0.1282535223631655,-0.0,-0.1891468785205343,1.0,-0.11728042838958871,0.0
2018-12-21,-0.027930999166020452,-0.12802317585263434,-0.0,-0.18926946318053461,1.0,-0.11789837154520315,0.0
2018-12-24,-0.015826520351506144,-0.116833530071846,-0.0,-0.19032629446654717,1.0,-0.1343213978635655,0.0
2018-12-26,-0.017235894618120827,-0.12027531160530959,-0.0,-0.18000809740015616,1.0,-0.12843055033401776,0.0
2018-12-27,-0.0,-0.11164836404133247,-0.0,-0.15984606058897333,1.0,-0.13822123856379606,0.0
2018-12-28,-0.00026809651474530834,-0.11118950190489628,-0.0,-0.16023705376040637,1.0,-0.139353746296035,0.0
2018-12-31,-0.0007763098464317977,-0.11006662149954832,-0.0,-0.16092197380307136,1.0,-0.13972165763324298,0.0
2019-01-02,-0.0018713052354016927,-0.1117396050411829,-0.0,-0.16381009087171636,1.0,-0.14023448021661775,0.0
2019-01-03,-0.0,-0.11639553018271308,-0.0,-0.15790302041750726,1.0,-0.15650083701764175,0.0
2019-01-04,-0.0,-0.11817211189408498,-0.0,-0.14694284290696846,1.0,-0.1584739127340024,0.0
2019-01-07,-0.0,-0.11035414672597264,-0.0,-0.14426271043297112,1.0,-0.15296154495805417,0.0
2019-01-08,-0.0,-0.11112519363469933,-0.0,-0.14393747359526826,1.0,-0.15320377411632166,0.0
2019-01-09,-0.0,-0.10645959936979518,-0.0,-0.14392021156875986,1.0,-0.15632736889489085,0.0
2019-01-10,-0.0,-0.10897472068615281,-0.0,-0.1435362825866155,1.0,-0.15816499266448483,0.0
2019-01-11,-0.0,-0.10085255342574034,-0.0,-0.14535753606413912,1.0,-0.16530220478220367,0.0
2019-01-14,-0.0,-0.10182690272977357,-0.0,-0.14565846088735276,1.0,-0.16325033504972844,0.0
2019-01-15,-0.0,-0.10166600890793256,-0.0,-0.14603653379940237,1.0,-0.16179455375768168,0.0
2019-01-16,-0.0,-0.10080895202660804,-0.0,-0.1395089914876825,1.0,-0.1690061446530244,0.0
2019-01-17,-0.0,-0.10244659098921245,-0.0,-0.13905379679898472,1.0,-0.16865261228230982,0.0
2019-01-18,-0.0,-0.10266558851484586,-0.0,-0.14174859201883927,1.0,-0.1742208225163496,0.0
2019-01-22,-0.0,-0.06654269622336084,-0.0,-0.10884426547512342,1.0,-0.16242357757294412,0.0
2019-01-23,-0.0,-0.06552949159758906,-0.0,-0.10950410474074272,1.0,-0.1555277618851205,0.0
2019-01-24,-0.0,-0.06487853577371049,-0.0,-0.11121464226289518,1.0,-0.1550216306156406,0.0
2019-01-25,-0.0,-0.05170473872883795,-0.0,-0.08713399795902348,1.0,-0.16947955098516365,0.0
2019-01-28,-0.0,-0.0482802847869333,-0.0,-0.0920322479321537,1.0,-0.1684509475447597,0.0
2019-01-29,-0.0,-0.045618907871292316,-0.0,-0.09215491038675191,1.0,-0.17236138769521017,0.0
2019-01-30,-0.0,-0.04632921982848776,-0.0,-0.09255385902530852,1.0,-0.1683617444049362,0.0
2019-01-31,-0.0,-0.049553442811869776,-0.0,-0.08931143762604436,1.0,-0.1707000864304235,0.0
2019-02-01,-0.0,-0.04980179044918747,-0.0,-0.09510120500905725,1.0,-0.16775616287311962,0.0
2019-02-04,-0.0,-0.05253145458600648,-0.0,-0.09576101074507025,1.0,-0.16368192492882538,0.0
2019-02-05,-0.0,-0.05087882805423925,-0.0,-0.09382917000301913,1.0,-0.16795526443601425,0.0
2019-02-06,-0.0,-0.04999934297841027,-0.0,-0.09738374002969738,1.0,-0.16666009645076937,0.0
2019-02-07,-0.0,-0.04689578860010802,-0.0,-0.09236889597302175,1.0,-0.17801957503984828,0.0
2019-02-08,-0.0,-0.04873132558691013,-0.0,-0.09708059968908915,1.0,-0.17162016177904252,0.0
2019-02-11,-0.0,-0.051980849160835486,-0.0,-0.0984242647445678,1.0,-0.16489977376755935,0.0
2019-02-12,-0.0,-0.05124341605303844,-0.0,-0.09398338617960746,1.0,-0.16501139907235135,0.0
2019-02-13,-0.0,-0.05548642311672321,-0.0,-0.09317160708905858,1.0,-0.16121975819656023,0.0
2019-02-14,-0.0,-0.057885015915432075,-0.0,-0.09160215349550045,1.0,-0.16042493548682882,0.0
2019-02-15,-0.0,-0.06327405213425423,-0.0,-0.08905285506467635,1.0,-0.1582506585586412,0.0
2019-02-19,-0.0,-0.06141303636625358,-0.0,-0.08987528952981667,1.0,-0.15732101495740475,0.0
2019-02-20,-0.0,-0.06081947898939652,-0.0,-0.09325827987956538,1.0,-0.15498101845791332,0.0
2019-02-21,-0.0,-0.06637260804690977,-0.0,-0.09163372686578886,1.0,-0.15085992513284993,0.0
2019-02-22,-0.0,-0.06766089611700106,-0.0,-0.08855019854010773,1.0,-0.15428466588910583,0.0
2019-02-25,-0.0,-0.06457676130389065,-0.0,-0.0924553101997897,1.0,-0.15737381703470033,0.0
2019-02-26,-0.0,-0.0645343714244381,-0.0,-0.09144232413167273,1.0,-0.15917250812104633,0.0
2019-02-27,-0.0,-0.06486913060633961,-0.0,-0.09623832697619361,1.0,-0.15416283046165988,0.0
2019-02-28,-0.0,-0.06502203802381422,-0.0,-0.0965068087625814,1.0,-0.1541740674955595,0.0
2019-03-01,-0.0,-0.06334573859526846,-0.0,-0.0967741935483871,1.0,-0.15492550267611746,0.0
2019-03-04,-0.0,-0.06618759953146182,-0.0,-0.09510272304918335,1.0,-0.15484134191442597,0.0
2019-03-05,-0.0,-0.0655599805475599,-0.0,-0.09600042059329941,1.0,-0.15280680309661818,0.0
2019-03-06,-0.0,-0.0632253321430447,-0.0,-0.09735860946279473,1.0,-0.15223441684608519,0.0
2019-03-07,-0.0,-0.061134282941161036,-0.0,-0.09927598961202486,1.0,-0.15121586527111042,0.0
2019-03-08,-0.0,-0.05856440511307768,-0.0,-0.10037364798426746,1.0,-0.15210750573582432,0.0
2019-03-11,-0.0,-0.05839147031723048,-0.0,-0.10136896143214426,1.0,-0.15654863762011317,0.0
2019-03-12,-0.0,-0.056991673594341735,-0.0,-0.10280669807212699,1.0,-0.159745589380204,0.0
2019-03-13,-0.0,-0.05755271802479602,-0.0,-0.10689308042810215,1.0,-0.1601276888841793,0.0
2019-03-14,-0.0,-0.05464589460297274,-0.0,-0.11147762499006439,1.0,-0.15862544047902924,0.0
2019-03-15,-0.0,-0.05377773641596979,-0.0,-0.11066647167528616,1.0,-0.16504247709959186,0.0
2019-03-18,-0.0,-0.060919755731733444,-0.0,-0.11166166702378401,1.0,-0.16660863509749305,0.0
2019-03-19,-0.0,-0.06047917809318689,-0.0,-0.11218278865062271,1.0,-0.16507698687678085,0.0
2019-03-20,-0.0,-0.05938207288165102,-0.0,-0.11246969960760156,1.0,-0.16739209042574563,0.0
2019-03-21,-0.0,-0.059822421020208655,-0.0,-0.11742175677304442,1.0,-0.16197720667996948,0.0
2019-03-22,-0.0,-0.05832335490467798,-0.0,-0.12789430489593284,1.0,-0.1591884510339446,0.0
2019-03-25,-0.0,-0.04625709998928303,-0.0,-0.133814703675919,1.0,-0.1595622119815668,0.0
2019-03-26,-0.0,-0.046754993610868247,-0.0,-0.13109153271907997,1.0,-0.16723384222207274,0.0
2019-03-27,-0.0,-0.0392394006584694,-0.0,-0.13571188604448028,1.0,-0.16886380434052273,0.0
2019-03-28,-0.0,-0.03737525889662963,-0.0,-0.13365790677031497,1.0,-0.17388439088683863,0.0
2019-03-29,-0.0,-0.0372735951807877,-0.0,-0.13360405545321305,1.0,-0.1737551936962982,0.0
2019-04-01,-0.0,-0.04036374382119063,-0.0,-0.1297818611648399,1.0,-0.17308725553406404,0.0
2019-04-02,-0.0,-0.04329625803335435,-0.0,-0.13410167308440554,1.0,-0.1642762266378651,0.0
2019-04-03,-0.0,-0.04398551696392652,-0.0,-0.13502749094810246,1.0,-0.16199544052568057,0.0
2019-04-04,-0.0,-0.04340186966026905,-0.0,-0.1381456296355906,1.0,-0.15968561810110116,0.0
2019-04-05,-0.0,-0.041943582927189485,-0.0,-0.14125750191323963,1.0,-0.15940978236060205,0.0
2019-04-08,-0.0,-0.044628942984577355,-0.0,-0.14087269600730828,1.0,-0.15793433284969638,0.0
2019-04-09,-0.0,-0.043165467625899276,-0.0,-0.14471861762926105,1.0,-0.15683453237410072,0.0
2019-04-10,-0.0,-0.031806189819340844,-0.0,-0.14401842750197533,1.0,-0.1633699829920585,0.0
2019-04-11,-0.0,-0.03702960763861029,-0.0,-0.13343496750381129,1.0,-0.16682714167268448,0.0
2019-04-12,-0.0,-0.03686863959132912,-0.0,-0.13380761978630365,1.0,-0.1665975741852659,0.0
2019-04-15,-0.0,-0.038383811346511594,-0.0,-0.12932453592794335,1.0,-0.17062594520804614,0.0
2019-04-16,-0.0,-0.035811750856164386,-0.0,-0.1305383133561644,1.0,-0.17140678510273974,0.0
2019-04-17,-0.0,-0.03992711292137842,-0.0,-0.14151347875020098,1.0,-0.15839541240152205,0.0
2019-04-18,-0.0,-0.0414722445695897,-0.0,-0.14196835612764816,1.0,-0.1574014481094127,0.0
2019-04-22,-0.0,-0.04330539436922415,-0.0,-0.14250214915108533,1.0,-0.15741188480550183,0.0
2019-04-23,-0.0,-0.045289465188851824,-0.0,-0.14927902722479286,1.0,-0.15054341977832777,0.0
2019-04-24,-0.0,-0.03912174041416703,-0.0,-0.15142730603535048,1.0,-0.15153467273288507,0.0
2019-04-25,-0.0,-0.04179369065685392,-0.0,-0.15347631646096616,1.0,-0.14771491116154767,0.0
2019-04-26,-0.0,-0.037939796453395354,-0.0,-0.16328094540272384,1.0,-0.14320861510331942,0.0
2019-04-29,-0.0,-0.03610443008209828,-0.0,-0.16239603348427234,1.0,-0.1451701758864867,0.0
2019-04-30,-0.0,-0.0363428724976488,-0.0,-0.16220609969098485,1.0,-0.1450087330377536,0.0
2019-05-01,-0.0,-0.043626778557787994,-0.0,-0.15979450765216924,1.0,-0.1414373705586487,0.0
2019-05-02,-0.0,-0.04507288238060053,-0.0,-0.1476187277490428,1.0,-0.1507624101565124,0.0
2019-05-03,-0.0,-0.04011411193196345,-0.0,-0.15231520729885753,1.0,-0.1532167992141348,0.0
2019-05-06,-0.0,-0.03960302838777349,-0.0,-0.15262966798004385,1.0,-0.15252208759732663,0.0
2019-05-07,-0.0,-0.04220408053474641,-0.0,-0.15078073514182347,1.0,-0.15195082915282504,0.0
2019-05-08,-0.0,-0.04388410716450478,-0.0,-0.15088697619913524,1.0,-0.1521935318759176,0.0
2019-05-09,-0.0,-0.04344605605160734,-0.0,-0.15494323461678317,1.0,-0.14834417464614225,0.0
2019-05-10,-0.0,-0.04252825562755109,-0.0,-0.15600878315573935,1.0,-0.14855926609459405,0.0
2019-05-13,-0.0,-0.042651219183618486,-0.0,-0.15392698369931296,1.0,-0.15058601643540348,0.0
2019-05-14,-0.0,-0.017149283103739105,-0.0,-0.1684271121999545,1.0,-0.15316545510529203,0.0
2019-05-15,-0.0,-0.017213685281362103,-0.0,-0.17075815173743106,1.0,-0.1505862825935643,0.0
2019-05-16,-0.0,-0.01769911504424779,-0.0,-0.17040418780876387,1.0,-0.15071024058479376,0.0
2019-05-17,-0.0,-0.016678286051375557,-0.0,-0.17252104896229956,1.0,-0.15149890062744678,0.0
2019-05-20,-0.0,-0.016946427853765055,-0.0,-0.17116561951585463,1.0,-0.15151312175974924,0.0
2019-05-21,-0.0,-0.015486755277141977,-0.0,-0.17173299067046807,1.0,-0.1512936861690024,0.0
2019-05-22,-0.0,-0.012804902524853822,-0.0,-0.1741038575270616,1.0,-0.1511165821480659,0.0
2019-05-23,-0.0,-0.013773920485697857,-0.0,-0.1800906671659156,1.0,-0.14340924591128526,0.0
2019-05-24,-0.0,-0.009750436835576422,-0.0,-0.17972282615944832,1.0,-0.1443758253191234,0.0
2019-05-28,-0.0,-0.011443568155174253,-0.0004396248534583822,-0.17863423212192261,1.0,-0.1416924224661622,0.0
2019-05-29,-0.0,-0.020855444703884528,-0.0033167055826788367,-0.17717841222670347,1.0,-0.1253449373805986,0.0
2019-05-30,-0.0,-0.020732742611556217,-0.002745795086751207,-0.17738897437257917,1.0,-0.1255902796200987,0.0
2019-05-31,-0.0,-0.023159152778699954,-0.0,-0.17520748954252707,1.0,-0.12956642985193548,0.0
2019-06-03,-0.0,-0.025297363093899263,-0.0028843227795345393,-0.17477937576904248,1.0,-0.12013601301914503,0.0
2019-06-04,-0.0,-0.023287508104317452,-0.004326713153472617,-0.17968429548672216,1.0,-0.11585535281897931,0.0
2019-06-05,-0.0,-0.019431889846541938,-0.011732709690981712,-0.18166649148623082,1.0,-0.10102217784317848,0.0
2019-06-06,-0.0,-0.022992882842660926,-0.015888856790188303,-0.1778895396170917,1.0,-0.09637051238280327,0.0
2019-06-07,-0.0,-0.026276720139792153,-0.015595233402966643,-0.17604088657653752,1.0,-0.09591002851024134,0.0
2019-06-10,-0.0,-0.026820526958371078,-0.014742756619799667,-0.17419558111141742,1.0,-0.09702913105693618,0.0
2019-06-11,-0.0,-0.026296461453715603,-0.016341840883456183,-0.1737796081105894,1.0,-0.09512630170763056,0.0
2019-06-12,-0.0,-0.02670514165792235,-0.017025183630640085,-0.17368835257082899,1.0,-0.09424186778593914,0.0
2019-06-13,-0.0,-0.028197117277954264,-0.01835175509989761,-0.17292394129538713,1.0,-0.0932421434009819,0.0
2019-06-14,-0.0,-0.028373075762149112,-0.017283691387026078,-0.17254819617055345,1.0,-0.09414821716820432,0.0
2019-06-17,-0.0,-0.024197148333902265,-0.017159887613895964,-0.1770343722920988,1.0,-0.09453036788068166,0.0
2019-06-18,-0.0,-0.025643381146734208,-0.015407026338928334,-0.17875562671426135,1.0,-0.09254714628800903,0.0
2019-06-19,-0.0,-0.0297490334840443,-0.01340672301946137,-0.17869078042068015,1.0,-0.0886966778061726,0.0
2019-06-20,-0.0,-0.031232373581688205,-0.011713779759952778,-0.1796156620974618,1.0,-0.08918475765724404,0.0
2019-06-21,-0.0,-0.03100652976495474,-0.012139844704583975,-0.18186118008750146,1.0,-0.08884159079263726,0.0
2019-06-24,-0.0,-0.023166074015540633,-0.011075991044382985,-0.18464375082312656,1.0,-0.0981166864217042,0.0
2019-06-25,-0.0,-0.017403791681488215,-0.012436926076703162,-0.18816120574944337,1.0,-0.09948223390379826,0.0
2019-06-26,-0.0,-0.017508497351987985,-0.012475957104840197,-0.18785076278555055,1.0,-0.09958369562353438,0.0
2019-06-27,-0.0,-0.013758136709930417,-0.010285593567212856,-0.18667230019673345,1.0,-0.10965578251052986,0.0
2019-06-28,-0.0,-0.003850871061759004,-0.0144275785670012,-0.19122476162844368,1.0,-0.10928824824930433,0.0
2019-07-01,-0.0,-0.0040364600509174365,-0.014351857958817556,-0.19042593887269318,1.0,-0.11029033492065586,0.0
2019-07-02,-0.0,-0.0015604131127596832,-0.015326430488885361,-0.19517065365440817,1.0,-0.11032649660808505,0.0
2019-07-03,-0.0,-0.0061287162788234975,-0.011172001164853201,-0.19385539935933072,1.0,-0.11252746670902497,0.0
2019-07-05,-0.0,-0.006659340950313108,-0.011134206240980766,-0.19367693590880808,1.0,-0.11245415910926351,0.0
2019-07-08,-0.0,-0.006276732391382074,-0.011070355019399604,-0.1937444548909517,1.0,-0.11310036150800482,0.0
2019-07-09,-0.0,-0.008586254031027299,-0.009780632489748252,-0.19594442158905417,1.0,-0.11277586824678512,0.0
2019-07-10,-0.0,-0.005430092537273801,-0.009200621340661966,-0.2002230453658342,1.0,-0.11278395135486782,0.0
2019-07-11,-0.0,-0.004290990248957143,-0.01053484602917342,-0.20142413050987062,1.0,-0.11222998644950448,0.0
2019-07-12,-0.0,-0.006163737562932558,-0.010786540735131977,-0.20285869897315323,1.0,-0.10858273887804035,0.0
2019-07-15,-0.0,-0.006390837585034014,-0.011399872448979593,-0.20319143282312926,1.0,-0.107687606292517,0.0
2019-07-16,-0.0,-0.005289528594022035,-0.011655569288837498,-0.203367755140013,1.0,-0.10871443190728705,0.0
2019-07-17,-0.0,-0.004439364134191079,-0.012042107501727897,-0.20369238130682119,1.0,-0.10899037694720612,0.0
2019-07-18,-0.0,-0.004279354109907636,-0.012173566349923583,-0.2031497109442488,1.0,-0.10938932819456443,0.0
2019-07-19,-0.0,-0.0047186739861496945,-0.013172411043026331,-0.2021852112769662,1.0,-0.1091409354937328,0.0
2019-07-22,-0.0,-0.010062442827029392,-0.014835142982142146,-0.19755001392037547,1.0,-0.10328918585689853,0.0
2019-07-23,-0.0,-0.008605396245399423,-0.014205523340482432,-0.19682527073900494,1.0,-0.10427092435194746,0.0
2019-07-24,-0.0,-0.00891581565162178,-0.01670723318694111,-0.19520874120323828,1.0,-0.1019895232551987,0.0
2019-07-25,-0.0,-0.013517095149748212,-0.014948316989133315,-0.190564537503313,1.0,-0.10617545719586535,0.0
2019-07-26,-0.0,-0.020450331125827816,-0.014317880794701986,-0.18671523178807947,1.0,-0.1030066225165563,0.0
2019-07-29,-0.0,-0.01997025706394731,-0.01323826216273635,-0.1907398555343106,1.0,-0.10386127044826853,0.0
2019-07-30,-0.0,-0.01900357479833619,-0.014046698294993953,-0.1901819293279645,1.0,-0.10568911214766974,0.0
2019-07-31,-0.0,-0.022228702464111978,-0.013639436395689462,-0.18774438980422303,1.0,-0.10187823920045597,0.0
2019-08-01,-0.0,-0.026727060817969907,-0.013972769654587837,-0.18503655435473618,1.0,-0.09868351345624073,0.0
2019-08-02,-0.0,-0.024782918525165617,-0.019082055477843175,-0.18372086885375705,1.0,-0.09207157750270527,0.0
2019-08-05,-0.0,-0.024110369569231585,-0.01677701864992482,-0.18470547891002137,1.0,-0.09334195046031286,0.0
2019-08-06,-0.0,-0.02467012407273682,-0.018459922536598172,-0.17490973544278868,1.0,-0.09488610254053699,0.0
2019-08-07,-0.0,-0.035590027990687216,-0.014819368509168911,-0.16371936066131268,1.0,-0.09383420095743845,0.0
2019-08-08,-0.0,-0.034923417001294914,-0.014126325978051874,-0.16431009901508117,1.0,-0.09463330412148639,0.0
2019-08-09,-0.0,-0.03416654726394081,-0.0171028122598377,-0.16008649099269254,1.0,-0.09121934063643823,0.0
2019-08-12,-0.0,-0.03417423127515205,-0.019236028808460207,-0.15903259836161648,1.0,-0.08992876027245614,0.0
2019-08-13,-0.0,-0.029777771998491607,-0.01928403313264762,-0.1590055004356137,1.0,-0.09227208301366656,0.0
2019-08-14,-0.0,-0.03174459031705672,-0.01940739971978621,-0.1555835192776711,1.0,-0.09055056821130196,0.0
2019-08-15,-0.0,-0.03995221150263993,-0.023483164831776784,-0.14748917693305758,1.0,-0.07371247254088358,0.0
2019-08-16,-0.0,-0.03852581242287125,-0.02442410530645825,-0.14933412176059235,1.0,-0.0731951871657754,0.0
2019-08-19,-0.0,-0.034074587052426386,-0.024635785369857395,-0.15090540679183337,1.0,-0.07283010156971376,0.0
2019-08-20,-0.0,-0.03554945900210246,-0.021255320239987694,-0.15323573150094869,1.0,-0.07194502846007898,0.0
2019-08-21,-0.0,-0.0344506041948752,-0.04298341976854099,-0.13561811818205044,1.0,-0.06432823237871395,0.0
2019-08-22,-0.0,-0.03357079252003562,-0.0478310647500318,-0.1338633761607938,1.0,-0.05683755247423991,0.0
2019-08-23,-0.0,-0.033650115135554624,-0.04807704540539165,-0.13395163034489777,1.0,-0.05652456013129269,0.0
2019-08-26,-0.0,-0.0312594802305592,-0.0499039336636667,-0.13115582970977854,1.0,-0.051711497623622205,0.0
2019-08-27,-0.0,-0.030075377836138433,-0.04950695066981478,-0.12972058433605635,1.0,-0.053307407734750824,0.0
2019-08-28,-0.0,-0.029876334665372442,-0.05033595118938066,-0.13030872212487551,1.0,-0.05008383022174039,0.0
2019-08-29,-0.0,-0.029414358237909877,-0.05142158900520263,-0.1307710718919668,1.0,-0.048095939936762276,0.0
2019-08-30,-0.0,-0.030828443909533123,-0.054197382277719267,-0.12371495912943183,1.0,-0.04495762499373151,0.0
2019-09-03,-0.0,-0.01854226379041585,-0.04458943028108815,-0.12592397043294615,1.0,-0.06804696535425152,0.0
2019-09-04,-0.0,-0.014253657435846005,-0.05325377026163045,-0.11638606476200028,1.0,-0.06972633479171107,0.0
2019-09-05,-0.0,-0.015762215717180814,-0.05003878005454227,-0.11921739347994696,1.0,-0.06596362180690035,0.0
2019-09-06,-0.0,-0.016280291094605746,-0.04952859679395803,-0.12036411833846,1.0,-0.06422087178332958,0.0
