Date,ANIP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-28,1.0,-0.1341758327482643,-1.1474373976129184,-0.0,-0.8377798580232468,-0.7810671659255792,0.0
2018-11-29,1.0,-0.09872832369942196,-1.1323314065510597,-0.0,-0.8346435452793834,-0.7878227360308285,0.0
2018-11-30,1.0,-0.09743748309048042,-1.1356626599157422,-0.0,-0.8368956054574266,-0.7950759478993545,0.0
2018-12-03,1.0,-0.09912491287849455,-1.1370324479207001,-0.0,-0.8389220165724464,-0.7970262526136451,0.0
2018-12-04,1.0,-0.08691115662557483,-1.145264134173204,-0.0,-0.8357614870348186,-0.796537465703134,0.0
2018-12-06,1.0,-0.07461062112966785,-1.0861324826421466,-0.0,-0.8279602176768623,-0.7643460311503096,0.0
2018-12-07,1.0,-0.06617730095990965,-1.0911725955204217,-0.0,-0.8330886504799548,-0.7739506869941652,0.0
2018-12-10,1.0,-0.0100038037276531,-1.1396348421453022,-0.0,-0.8800304298212248,-0.7740585774058576,0.0
2018-12-11,1.0,-0.032835136271549256,-1.137418294407706,-0.0,-0.8935820496158403,-0.758648369710638,0.0
2018-12-12,1.0,-0.0322691645956796,-1.137755687249092,-0.0,-0.8934429363410438,-0.7598929458994457,0.0
2018-12-13,1.0,-0.031820612728245094,-1.132172052868821,-0.0,-0.8987317594927038,-0.7573153029261211,0.0
2018-12-14,1.0,-0.04106548279689234,-1.109074208733591,-0.0,-0.9168356997971602,-0.7601898273948485,0.0
2018-12-17,1.0,-0.03554094852294875,-1.1094890510948905,-0.0,-0.914969236060687,-0.7616081323804792,0.0
2018-12-18,1.0,-0.026634750560431627,-1.1025494889623466,-0.0,-0.9107868840001521,-0.759527337664805,0.0
2018-12-19,1.0,-0.0,-1.1327961571240412,-0.0,-0.9523126985356783,-0.7887192996048656,0.0
2018-12-20,1.0,-0.002517038413878562,-1.1308472738537794,-0.0,-0.9508596654275092,-0.7881428128872365,0.0
2018-12-21,1.0,-0.0,-1.1300204483197656,-0.0,-0.9494579266175394,-0.7786951657085537,0.0
2018-12-24,1.0,-0.0,-1.1289899768696992,-0.0,-0.9482266769468002,-0.7778334618350038,0.0
2018-12-26,1.0,-0.0,-1.157973575049931,-0.0,-0.9193040405592258,-0.7635197418958366,0.0
2018-12-27,1.0,-0.0,-1.1019122361003648,-0.0,-0.821340407501566,-0.761209977524778,0.0
2018-12-28,1.0,-0.0,-1.1053716726188283,-0.0,-0.8188947387798682,-0.7574831559957291,0.0
2018-12-31,1.0,-0.0,-1.1132472324723246,-0.0,-0.8192988929889299,-0.757490774907749,0.0
2019-01-02,1.0,-0.0,-1.1144228993536474,-0.0,-0.8210526315789474,-0.7579686057248385,0.0
2019-01-03,1.0,-0.0,-1.114723813042675,-0.0,-0.8198041751339368,-0.760280805468317,0.0
2019-01-04,1.0,-0.0,-1.131257157634194,-0.0,-0.7876907163175588,-0.7753149359045403,0.0
2019-01-07,1.0,-0.0,-1.100333236742973,-0.0,-0.7715155027528253,-0.7502897710808462,0.0
2019-01-08,1.0,-0.0,-1.1013116892528443,-0.0,-0.7713240089861584,-0.7508152764693093,0.0
2019-01-09,1.0,-0.0,-1.0958274526833858,-0.0,-0.7702746715883183,-0.752723193283393,0.0
2019-01-10,1.0,-0.0,-1.0966982839765402,-0.0,-0.7701831873144594,-0.7534211860111505,0.0
2019-01-11,1.0,-0.0,-1.0865876210159904,-0.0,-0.7749011929366548,-0.7644584647739222,0.0
2019-01-14,1.0,-0.0,-1.0815492550267611,-0.0,-0.7749168233762477,-0.7599450311008246,0.0
2019-01-15,1.0,-0.0,-1.0755671145788184,-0.0,-0.7763690218176565,-0.7602586331454992,0.0
2019-01-16,1.0,-0.0,-1.074630097437748,-0.0,-0.7657524359437026,-0.768422952002887,0.0
2019-01-17,1.0,-0.0,-1.0779867855724448,-0.0,-0.7649925984763694,-0.7675199480088096,0.0
2019-01-18,1.0,-0.0,-1.063683670218415,-0.0,-0.745477716025346,-0.7307869305108146,0.0
2019-01-22,1.0,-0.0,-1.181356847219723,-0.0,-0.7527442864855138,-0.6649631095915063,0.0
2019-01-23,1.0,-0.0,-1.1508908887202285,-0.0,-0.759441974773212,-0.703856301275796,0.0
2019-01-24,1.0,-0.0,-1.1401801541077308,-0.0,-0.7783525666534022,-0.6990558188329775,0.0
2019-01-25,1.0,-0.0,-1.1382841089712785,-0.0,-0.860976601485972,-0.6971870032898385,0.0
2019-01-28,1.0,-0.0,-1.1147911038744773,-0.0,-0.8927580209451207,-0.6930392628501646,0.0
2019-01-29,1.0,-0.0,-1.1020786933927247,-0.0,-0.9011878247958427,-0.7086859688195992,0.0
2019-01-30,1.0,-0.0,-1.1017263783181734,-0.0,-0.900686838685725,-0.7102283274549843,0.0
2019-01-31,1.0,-0.0,-1.118361266294227,-0.0,-0.8866666666666666,-0.7193668528864059,0.0
2019-02-01,1.0,-0.0,-1.117176997759522,-0.0,-0.8915982076176252,-0.7253547423450337,0.0
2019-02-04,1.0,-0.0,-1.1207211915338384,-0.0,-0.8872298331404681,-0.7248870805181231,0.0
2019-02-05,1.0,-0.0,-1.136038364991945,-0.0,-0.8986924431456297,-0.7118129706642689,0.0
2019-02-06,1.0,-0.0,-1.1272788656313302,-0.0,-0.9077950333858504,-0.7161077350138795,0.0
2019-02-07,1.0,-0.0,-1.1253563390847712,-0.0,-0.9078394598649662,-0.7177419354838709,0.0
2019-02-08,1.0,-0.0,-1.1080115793826835,-0.0,-0.9143200872213241,-0.7372081657205157,0.0
2019-02-11,1.0,-0.0,-1.0998831555538804,-0.0,-0.9236365006972975,-0.7456560250273265,0.0
2019-02-12,1.0,-0.0,-1.1106628668714609,-0.0,-0.9008475517228618,-0.6895888078759392,0.0
2019-02-13,1.0,-0.0,-1.1525710176195612,-0.0,-0.8253146350233729,-0.6179431859043509,0.0
2019-02-14,1.0,-0.0,-1.174839629365645,-0.0,-0.7911974340698503,-0.5977548111190306,0.0
2019-02-15,1.0,-0.0,-1.1748254239703577,-0.0,-0.7906512754738493,-0.5972994157047171,0.0
2019-02-19,1.0,-0.0,-1.1740929684991617,-0.0,-0.7942278192001712,-0.5991580749884057,0.0
2019-02-20,1.0,-0.0,-1.192601040701404,-0.0,-0.7819516715375294,-0.5894575522132726,0.0
2019-02-21,1.0,-0.0,-1.1885535084280672,-0.0,-0.7835786322654217,-0.591532732261858,0.0
2019-02-22,1.0,-0.0,-1.1754410927717702,-0.0,-0.7967771770062607,-0.584981502561184,0.0
2019-02-25,1.0,-0.0,-1.1650058930676095,-0.0,-0.8107432408300296,-0.5958069931068967,0.0
2019-02-26,1.0,-0.0,-1.1645768585003393,-0.0,-0.8094166398742543,-0.5983281534669381,0.0
2019-02-27,1.0,-0.0,-1.1551693309015485,-0.0,-0.8220148052784036,-0.5989700675893145,0.0
2019-02-28,1.0,-0.0,-1.1886799329397186,-0.0,-0.874079743421532,-0.5818208324221882,0.0
2019-03-01,1.0,-0.0,-1.1779584134702616,-0.0,-0.8911710273251806,-0.5597125957107087,0.0
2019-03-04,1.0,-0.0,-1.1503683007366015,-0.0,-0.9033346638121847,-0.5748394353931565,0.0
2019-03-05,1.0,-0.0,-1.1387304240398242,-0.0,-0.9203517314051088,-0.574470404418444,0.0
2019-03-06,1.0,-0.0,-1.1312368363715593,-0.0,-0.930060280339894,-0.5700123465756409,0.0
2019-03-07,1.0,-0.0,-1.0975309535877198,-0.0,-0.9572442256172614,-0.5655274780971689,0.0
2019-03-08,1.0,-0.0,-1.0934736534385734,-0.0,-0.9975882481911862,-0.5630709639698896,0.0
2019-03-11,1.0,-0.0,-1.0901572768219745,-0.0,-0.9974894779590932,-0.6042974230229639,0.0
2019-03-12,1.0,-0.0,-1.0415920620710235,-0.0,-1.0214861235452104,-0.6671888988361683,0.0
2019-03-13,1.0,-0.0,-1.0565158575078912,-0.0,-1.0266045393055763,-0.674582894934616,0.0
2019-03-14,1.0,-0.0,-1.0569197266651646,-0.0,-1.0265074716527745,-0.6711721859277615,0.0
2019-03-15,1.0,-0.0,-1.0468585204158505,-0.0,-1.0295314147958416,-0.6903721560946211,0.0
2019-03-18,1.0,-0.0,-1.0623549552976983,-0.0,-1.0402891382918016,-0.7017690698116797,0.0
2019-03-19,1.0,-0.0,-1.0611060189428656,-0.0,-1.0441490986862205,-0.7139092575618698,0.0
2019-03-20,1.0,-0.0,-1.0585585585585584,-0.0,-1.044586959841197,-0.7142693540998625,0.0
2019-03-21,1.0,-0.0,-1.0598598291907624,-0.0,-1.1022174562444946,-0.6677262456435985,0.0
2019-03-22,1.0,-0.0,-1.0561412959827612,-0.0,-1.1332538094505156,-0.6585347083269201,0.0
2019-03-25,1.0,-0.0,-0.8967629385539833,-0.0,-1.266446985849971,-0.7135491374297345,0.0
2019-03-26,1.0,-0.0,-0.9104169104169103,-0.0,-1.2707772707772707,-0.7188487188487188,0.0
2019-03-27,1.0,-0.0,-0.8874056199891025,-0.0,-1.2820892037051452,-0.7224643885732077,0.0
2019-03-28,1.0,-0.0,-0.8805515409554313,-0.0,-1.2853404163899849,-0.7402445216983712,0.0
2019-03-29,1.0,-0.0,-0.883428392843191,-0.0,-1.286116102820533,-0.737010703961247,0.0
2019-04-01,1.0,-0.0,-0.8755173637116165,-0.0,-1.2960305885135401,-0.7702708029484804,0.0
2019-04-02,1.0,-0.0,-0.8945420177994802,-0.0,-1.3219264393163739,-0.7214696384972829,0.0
2019-04-03,1.0,-0.0,-0.8944424750876363,-0.0,-1.3202961912639333,-0.7239749497814014,0.0
2019-04-04,1.0,-0.0,-0.8932188029473186,-0.0,-1.3238110248630757,-0.7231963434335474,0.0
2019-04-05,1.0,-0.0,-0.8884767166535122,-0.0,-1.3277426992896606,-0.730110497237569,0.0
2019-04-08,1.0,-0.0,-0.8754427390791027,-0.0,-1.3264856355765449,-0.7335694608421882,0.0
2019-04-09,1.0,-0.0,-0.8694175715695953,-0.0,-1.351273445212241,-0.7279763079960514,0.0
2019-04-10,1.0,-0.0,-0.8627474173961044,-0.0,-1.3601845280340668,-0.7199747653970507,0.0
2019-04-11,1.0,-0.0,-0.8404343534057257,-0.0,-1.3943928923988156,-0.7138005923000987,0.0
2019-04-12,1.0,-0.0,-0.8399936818827989,-0.0,-1.3980018954351603,-0.7108276733533406,0.0
2019-04-15,1.0,-0.0,-0.8411699952822772,-0.0,-1.3827645856266708,-0.7075404937883315,0.0
2019-04-16,1.0,-0.0,-0.8469311524397437,-0.0,-1.3792710258325798,-0.70569732237644,0.0
2019-04-17,1.0,-0.0,-0.832579185520362,-0.0,-1.3960259689159946,-0.706079087153256,0.0
2019-04-18,1.0,-0.0,-0.8189224290605691,-0.0,-1.3950962257467827,-0.7215947105356371,0.0
2019-04-22,1.0,-0.0,-0.8212339047318112,-0.0,-1.399636622166048,-0.7288885377991943,0.0
2019-04-23,1.0,-0.0,-0.8262106011533296,-0.0,-1.4008610474761038,-0.7227269136582668,0.0
2019-04-24,1.0,-0.0,-0.802415230902368,-0.0,-1.4027613877743685,-0.7284241995122336,0.0
2019-04-25,1.0,-0.0,-0.8063957151858854,-0.0,-1.408829552614997,-0.7230229993698803,0.0
2019-04-26,1.0,-0.0,-0.7881519385947647,-0.0,-1.4222003542609722,-0.7258807321393426,0.0
2019-04-29,1.0,-0.0,-0.7890117674839624,-0.0,-1.42248809476957,-0.72415285922311,0.0
2019-04-30,1.0,-0.0,-0.7815892997639654,-0.0,-1.4238788355625493,-0.7284421715184894,0.0
2019-05-01,1.0,-0.0,-0.7691067143924792,-0.0,-1.4387365771152105,-0.7255634661526964,0.0
2019-05-02,1.0,-0.0,-0.7667845911949684,-0.0,-1.4340408805031444,-0.7299921383647798,0.0
2019-05-03,1.0,-0.0,-0.7580815798753968,-0.0,-1.4345441009364837,-0.7257160769562322,0.0
2019-05-06,1.0,-0.0,-0.7315003128911138,-0.0,-1.445322277847309,-0.7343163329161452,0.0
2019-05-07,1.0,-0.0,-0.7428347689898198,-0.0,-1.4395458104933436,-0.7330462020360219,0.0
2019-05-08,1.0,-0.0,-0.7286803700692912,-0.0,-1.3948050942592807,-0.7475322262222739,0.0
2019-05-09,1.0,-0.0,-0.7264778706282885,-0.0,-1.3964716805942434,-0.7458217270194987,0.0
2019-05-10,1.0,-0.0,-0.7280759799151453,-0.0,-1.4215094780273247,-0.7428282277840489,0.0
2019-05-13,1.0,-0.0,-0.729284991830701,-0.0,-1.418579320003112,-0.742278067377266,0.0
2019-05-14,1.0,-0.0,-0.6862827949141475,-0.0,-1.416394576114931,-0.7385625936311604,0.0
2019-05-15,1.0,-0.0,-0.6866080382627479,-0.0,-1.4492015737097894,-0.7213222247936435,0.0
2019-05-16,1.0,-0.0,-0.6931568180940986,-0.0,-1.4430892739974528,-0.7234165733914857,0.0
2019-05-17,1.0,-0.0,-0.6805255023183926,-0.0,-1.4415378670788255,-0.7419242658423493,0.0
2019-05-20,1.0,-0.0,-0.6690480787796871,-0.0,-1.4479629272060244,-0.7446997489862908,0.0
2019-05-21,1.0,-0.0,-0.6716049382716051,-0.0,-1.4433641975308642,-0.7430941358024692,0.0
2019-05-22,1.0,-0.0,-0.6615467322018278,-0.0,-1.4487750556792875,-0.7296290607480225,0.0
2019-05-23,1.0,-0.0,-0.656571472439736,-0.0,-1.4697911868570552,-0.7121526178412406,0.0
2019-05-24,1.0,-0.0,-0.6354003289851192,-0.0,-1.4760720706935466,-0.7139359626640144,0.0
2019-05-28,1.0,-0.0,-0.6273962119762769,-0.0,-1.481193801415726,-0.7176583126076143,0.0
2019-05-29,1.0,-0.0,-0.6329683744706825,-0.0,-1.4839964902910772,-0.6978979895471713,0.0
2019-05-30,1.0,-0.0,-0.630095238095238,-0.0,-1.4805333333333333,-0.6988952380952381,0.0
2019-05-31,1.0,-0.0,-0.634109176793265,-0.0,-1.477505618833568,-0.697763894708773,0.0
2019-06-03,1.0,-0.0,-0.6521440299362328,-0.0,-1.530108060636145,-0.6361449463515216,0.0
2019-06-04,1.0,-0.0,-0.6561759987777863,-0.0,-1.5181040409441602,-0.6451378809869376,0.0
2019-06-05,1.0,-0.0,-0.6476068343831328,-0.0,-1.541960547655867,-0.5821295213668767,0.0
2019-06-06,1.0,-0.0,-0.6526002187276086,-0.0,-1.5175170645246443,-0.6010860957121846,0.0
2019-06-07,1.0,-0.0,-0.6791326684799033,-0.0,-1.4988667271078877,-0.5995769114536114,0.0
2019-06-10,1.0,-0.0,-0.6825396825396824,-0.0,-1.4862572107227687,-0.6015156656486822,0.0
2019-06-11,1.0,-0.0,-0.6884576098059244,-0.0,-1.5013051866984453,-0.593424885559717,0.0
2019-06-12,1.0,-0.0,-0.6968515855596761,-0.0,-1.5008325134337397,-0.5864678725497616,0.0
2019-06-13,1.0,-0.0,-0.7136034567714058,-0.0,-1.5025205624834173,-0.574233407876284,0.0
2019-06-14,1.0,-0.0,-0.7077312958620168,-0.0,-1.5031015961873062,-0.5716014827142749,0.0
2019-06-17,1.0,-0.0,-0.7076498601557186,-0.0,-1.5056693627636255,-0.5662559528309019,0.0
2019-06-18,1.0,-0.0,-0.7221548719502956,-0.0,-1.5081830580390971,-0.5581527504167298,0.0
2019-06-19,1.0,-0.0,-0.7181367915611176,-0.0,-1.510340655601346,-0.5523838330371659,0.0
2019-06-20,1.0,-0.0,-0.7252734774215527,-0.0,-1.5059994700783528,-0.553919527612703,0.0
2019-06-21,1.0,-0.0,-0.7183151988474807,-0.0,-1.5177237745005119,-0.555142737991432,0.0
2019-06-24,1.0,-0.0,-0.7078583371333029,-0.0,-1.5160358717130262,-0.5760373917008664,0.0
2019-06-25,1.0,-0.0,-0.6940590672393478,-0.0,-1.5267779087004447,-0.5801436770686837,0.0
2019-06-26,1.0,-0.0,-0.6892396858079769,-0.0,-1.4890566613284526,-0.6347517730496455,0.0
2019-06-27,1.0,-0.0,-0.6807624723049889,-0.0,-1.494613797845519,-0.6446252578501032,0.0
2019-06-28,1.0,-0.0,-0.6660813132277151,-0.0,-1.5062034739454093,-0.6452376407711395,0.0
2019-07-01,1.0,-0.0,-0.6694471015879089,-0.0,-1.502276640520375,-0.6546011096231107,0.0
2019-07-02,1.0,-0.0,-0.6755941010162757,-0.0,-1.4944983571483152,-0.6505310613586002,0.0
2019-07-03,1.0,-0.0,-0.666207477136188,-0.0,-1.511575402747484,-0.6487582749779971,0.0
2019-07-05,1.0,-0.0,-0.6673041615667075,-0.0,-1.5035572215422277,-0.6541462668298653,0.0
2019-07-08,1.0,-0.0,-0.6671130155329406,-0.0,-1.503290228785676,-0.6554059224118142,0.0
2019-07-09,1.0,-0.0,-0.6626906755361852,-0.0,-1.5033834155293035,-0.6569943036280919,0.0
2019-07-10,1.0,-0.0,-0.6723209169054442,-0.0,-1.4921107927411654,-0.6560076408787011,0.0
2019-07-11,1.0,-0.0,-0.6729487474143875,-0.0,-1.5006128859266068,-0.6570137133226078,0.0
2019-07-12,1.0,-0.0,-0.6902336269628494,-0.0,-1.4873994638069705,-0.6523171198774416,0.0
2019-07-15,1.0,-0.0,-0.6773873185637892,-0.0,-1.483040488922842,-0.6592818945760123,0.0
2019-07-16,1.0,-0.0,-0.6800626504183062,-0.0,-1.4812239752454444,-0.6588608320281163,0.0
2019-07-17,1.0,-0.0,-0.6972991531242848,-0.0,-1.4700923170824751,-0.6473640039673457,0.0
2019-07-18,1.0,-0.0,-0.699882008145244,-0.0,-1.467476116164884,-0.6388688006698892,0.0
2019-07-19,1.0,-0.0,-0.7040983294645914,-0.0,-1.464972030899197,-0.6362494767685223,0.0
2019-07-22,1.0,-0.0,-0.6799619771863117,-0.0,-1.4604182509505703,-0.6619391634980988,0.0
2019-07-23,1.0,-0.0,-0.6804092343969879,-0.0,-1.461263454151295,-0.6616209637546115,0.0
2019-07-24,1.0,-0.0,-0.6856554107950014,-0.0,-1.1888128157404947,-0.44911592661526195,0.0
2019-07-25,1.0,-0.0,-0.6843415897469951,-0.0,-1.1911813533435156,-0.4447506474533502,0.0
2019-07-26,1.0,-0.0,-0.6825296809710155,-0.0,-1.192412283610798,-0.44133448298733174,0.0
2019-07-29,1.0,-0.0,-0.6744911849663003,-0.0,-1.1948271854975265,-0.4508449815730934,0.0
2019-07-30,1.0,-0.0,-0.6702216020465797,-0.0,-1.192797102893784,-0.45935080899697667,0.0
2019-07-31,1.0,-0.0,-0.6821352644166889,-0.0,-1.183762955089025,-0.45591947913898495,0.0
2019-08-01,1.0,-0.0,-0.6876967427681501,-0.0,-1.1773418602339376,-0.4485569435700321,0.0
2019-08-02,1.0,-0.0,-0.6784295550847458,-0.0,-1.1809785487288136,-0.45097325211864403,0.0
2019-08-05,1.0,-0.0,-0.6747792731721834,-0.0,-1.183856353956549,-0.4481002612347475,0.0
2019-08-06,1.0,-0.0,-0.6743338647232977,-0.0,-1.127761329993168,-0.45131275010573585,0.0
2019-08-07,1.0,-0.0,-0.6841729420929628,-0.0,-1.1047779797455206,-0.45695923136847566,0.0
2019-08-08,1.0,-0.0,-0.6638790607912513,-0.0,-1.2879096529788072,-0.6220649726600193,0.0
2019-08-09,1.0,-0.0,-0.6472928804888447,-0.0,-1.2665553502913172,-0.6388020463265596,0.0
2019-08-12,1.0,-0.0,-0.6485572988935141,-0.0,-1.2704308535240332,-0.638879994307468,0.0
2019-08-13,1.0,-0.0,-0.6346645821489482,-0.0,-1.275369528140989,-0.6431210915292779,0.0
2019-08-14,1.0,-0.0,-0.6444868937705613,-0.0,-1.257808907283597,-0.6351480420248328,0.0
2019-08-15,1.0,-0.0,-0.6712995135510772,-0.0,-1.2304725503822098,-0.5728630993745656,0.0
2019-08-16,1.0,-0.0,-0.6873330521580205,-0.0,-1.2201251230141994,-0.6072332349219739,0.0
2019-08-19,1.0,-0.0,-0.6686831246940346,-0.0,-1.2277082313448493,-0.6003916357787258,0.0
2019-08-20,1.0,-0.0,-0.6779583988813144,-0.0,-1.2339800734137387,-0.5839888131445551,0.0
2019-08-21,1.0,-0.0,-0.6842674670203113,-0.0,-1.2368953723738396,-0.5687513087178055,0.0
2019-08-22,1.0,-0.0,-0.6855829822790099,-0.0,-1.2438463948751872,-0.5520662883403544,0.0
2019-08-23,1.0,-0.0,-0.6897200167154199,-0.0,-1.2463086780888701,-0.5463504666388076,0.0
2019-08-26,1.0,-0.0,-0.6793956043956043,-0.0,-1.2357142857142855,-0.5189217032967033,0.0
2019-08-27,1.0,-0.0,-0.6768961733644219,-0.0,-1.2306953778631189,-0.5212933753943217,0.0
2019-08-28,1.0,-0.0,-0.6652069791310298,-0.0,-1.2379062606910707,-0.5180294218268902,0.0
2019-08-29,1.0,-0.0,-0.6517384021059109,-0.0,-1.2463847389832827,-0.520563399541896,0.0
2019-08-30,1.0,-0.0,-0.6448821044023443,-0.0,-1.252794057516696,-0.5096769796919721,0.0
2019-09-03,1.0,-0.0,-0.6512238358219132,-0.0,-1.257789595691007,-0.5,0.0
2019-09-04,1.0,-0.0,-0.6426696662917135,-0.0,-1.2626376248423492,-0.5033575348535978,0.0
2019-09-05,1.0,-0.0,-0.6549801067772979,-0.0,-1.2660931070833474,-0.47947767538341207,0.0
2019-09-06,1.0,-0.0,-0.6473241538357186,-0.0,-1.293325646069321,-0.45079020552126436,0.0
2019-09-09,1.0,-0.0,-0.6391885038038885,-0.0,-1.288182586644125,-0.4538292476754015,0.0
2019-09-10,1.0,-0.0,-0.6388710495183371,-0.0,-1.278012506337671,-0.4632415075207031,0.0
2019-09-11,1.0,-0.0,-0.651210908350858,-0.0,-1.2477783054066887,-0.492910928702259,0.0
2019-09-12,1.0,-0.0,-0.6410733622089876,-0.0,-1.2514212236058473,-0.49137114239306984,0.0
2019-09-13,1.0,-0.0,-0.6490555800467971,-0.0,-1.276069042693886,-0.46597036182983487,0.0
2019-09-16,1.0,-0.0,-0.6537348401323043,-0.0,-1.3029561742006615,-0.4886990077177508,0.0
2019-09-17,1.0,-0.0,-0.6021275851209014,-0.0,-1.3567904258669559,-0.5403996220736956,0.0
2019-09-18,1.0,-0.0,-0.5926782273603083,-0.0,-1.369486775267122,-0.5410754948327203,0.0
