Date,FFBC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-31,1.0,-0.0,-0.9726316424028694,-0.0,-0.4704765349489104,-0.5709979805286794,0.0
2018-11-01,1.0,-0.0,-0.9734273318872018,-0.0,-0.46920944805977344,-0.5701675102434322,0.0
2018-11-02,1.0,-0.0,-0.9510623632712997,-0.0,-0.4782582636578861,-0.5674428361653031,0.0
2018-11-05,1.0,-0.0,-0.9600563346518038,-0.0,-0.4777957569219705,-0.5586719405489632,0.0
2018-11-06,1.0,-0.0,-0.9602684724635945,-0.0,-0.47776712410858757,-0.558308863186912,0.0
2018-11-07,1.0,-0.0,-0.9601581690731532,-0.0,-0.4773830207896471,-0.558085195614403,0.0
2018-11-08,1.0,-0.0,-0.9590639792789305,-0.0,-0.4585132037274108,-0.5595879603441603,0.0
2018-11-09,1.0,-0.0,-0.9587638074254919,-0.0,-0.45928484234971867,-0.5592640009527496,0.0
2018-11-12,1.0,-0.0,-0.9475245468838064,-0.0,-0.4623120049835365,-0.5565245765477144,0.0
2018-11-13,1.0,-0.0,-0.9433083858801342,-0.0,-0.45479992928280977,-0.548470740762567,0.0
2018-11-14,1.0,-0.0,-0.9429893049703899,-0.0,-0.45493650746884295,-0.548333873486344,0.0
2018-11-15,1.0,-0.0,-0.9434162130351627,-0.0,-0.45520082389289396,-0.5438870089745477,0.0
2018-11-16,1.0,-0.0,-0.9443462897526501,-0.0,-0.45627208480565373,-0.5439929328621907,0.0
2018-11-19,1.0,-0.0,-0.9449616971125516,-0.0,-0.4570713022981732,-0.5443429581614614,0.0
2018-11-20,1.0,-0.0,-0.9318268413493948,-0.0,-0.44582197602508866,-0.5532694393153375,0.0
2018-11-21,1.0,-0.0,-0.9299735365108908,-0.0,-0.4439177596184605,-0.5341844301625613,0.0
2018-11-23,1.0,-0.0,-0.9194363742010458,-0.0,-0.44973852411388726,-0.5361127251597908,0.0
2018-11-26,1.0,-0.0,-0.9229138226495106,-0.0,-0.4476168346452119,-0.533997502105783,0.0
2018-11-27,1.0,-0.0,-0.9227739973939483,-0.0,-0.4427102939047343,-0.5301288547850007,0.0
2018-11-28,1.0,-0.0,-0.9288322225441901,-0.0,-0.44019124891335837,-0.5287163141118516,0.0
2018-11-29,1.0,-0.0,-0.9196636816493421,-0.0,-0.43338420340349565,-0.526390048662501,0.0
2018-11-30,1.0,-0.0,-0.9214005311164991,-0.0,-0.4336681676480776,-0.5314340145479737,0.0
2018-12-03,1.0,-0.0,-0.9233797435377891,-0.0,-0.43696992502966975,-0.5342866240194517,0.0
2018-12-04,1.0,-0.0,-0.9291167794551449,-0.0,-0.4307363063219388,-0.5321302562322865,0.0
2018-12-06,1.0,-0.0,-0.9301419667590028,-0.0,-0.4262176823638043,-0.5291435826408125,0.0
2018-12-07,1.0,-0.0,-0.931608880163977,-0.0,-0.4286497878114265,-0.5266607003666388,0.0
2018-12-10,1.0,-0.0,-0.939825447864033,-0.0,-0.42492535599448783,-0.5062011943040882,0.0
2018-12-11,1.0,-0.0,-0.9432430097618567,-0.0,-0.41892475595358075,-0.5174647968439542,0.0
2018-12-12,1.0,-0.0,-0.943234836702955,-0.0,-0.41990668740279946,-0.5168769080122113,0.0
2018-12-13,1.0,-0.0,-0.944932968141848,-0.0,-0.4198356638316275,-0.5183220412281966,0.0
2018-12-14,1.0,-0.0,-0.9498109613553061,-0.0,-0.4175300874484112,-0.5187451297295738,0.0
2018-12-17,1.0,-0.0,-0.9506763967809859,-0.0,-0.4152412818367995,-0.5185035622602325,0.0
2018-12-18,1.0,-0.0,-0.9402993634226071,-0.0,-0.4075529047427883,-0.5196134656190858,0.0
2018-12-19,1.0,-0.0,-0.946928988270642,-0.0,-0.416767781822384,-0.5253076789738256,0.0
2018-12-20,1.0,-0.0,-0.9597141190198367,-0.0,-0.4224620770128355,-0.5349766627771295,0.0
2018-12-21,1.0,-0.0,-0.9630447414294014,-0.0,-0.42475305055200463,-0.5174898314933178,0.0
2018-12-24,1.0,-0.0,-0.9408280604432117,-0.0,-0.4134812631822253,-0.5349455375458669,0.0
2018-12-26,1.0,-0.0,-0.9474483944954128,-0.0,-0.394954128440367,-0.524598623853211,0.0
2018-12-27,1.0,-0.0,-0.9188299000725728,-0.0,-0.3502205102439569,-0.522218500530341,0.0
2018-12-28,1.0,-0.0,-0.9237983587338803,-0.0,-0.34840618545190644,-0.5190922793501925,0.0
2018-12-31,1.0,-0.0,-0.9266562395263099,-0.0,-0.34797787956652887,-0.5183499050385432,0.0
2019-01-02,1.0,-0.0,-0.9265909027448134,-0.0,-0.34741574288666127,-0.5182754865551615,0.0
2019-01-03,1.0,-0.0,-0.9273753948508652,-0.0,-0.34422609230425183,-0.5238308221284209,0.0
2019-01-04,1.0,-0.0,-0.929155768267572,-0.0,-0.3296232400244866,-0.5237909733429796,0.0
2019-01-07,1.0,-0.0,-0.9091830862404429,-0.0,-0.3221890329122249,-0.5090296237428407,0.0
2019-01-08,1.0,-0.0,-0.8939414679552112,-0.0,-0.33594327483779124,-0.5078161360089797,0.0
2019-01-09,1.0,-0.0,-0.8870509104828567,-0.0,-0.33556624924809975,-0.511565593044239,0.0
2019-01-10,1.0,-0.0,-0.8855214254481854,-0.0,-0.3366036292085702,-0.5107400524704854,0.0
2019-01-11,1.0,-0.0,-0.8774711133015716,-0.0,-0.3407535184272494,-0.5198510486829856,0.0
2019-01-14,1.0,-0.0,-0.8759760006575162,-0.0,-0.34475767787183914,-0.5189172899372619,0.0
2019-01-15,1.0,-0.0,-0.8677817384151356,-0.0,-0.3427200438716753,-0.5314779270633397,0.0
2019-01-16,1.0,-0.0,-0.8747553816046966,-0.0,-0.35539262975110936,-0.5261155976957635,0.0
2019-01-17,1.0,-0.0,-0.8788540170184551,-0.0,-0.35595093380484033,-0.527931263122997,0.0
2019-01-18,1.0,-0.0,-0.8686879915515662,-0.0,-0.3637273156768474,-0.5466748186643693,0.0
2019-01-22,1.0,-0.0,-1.0002485158083667,-0.0,-0.22211790694463618,-0.5388927240093884,0.0
2019-01-23,1.0,-0.0,-0.9886922864252141,-0.0,-0.2222007188277578,-0.5538291401714127,0.0
2019-01-24,1.0,-0.0,-0.9783850931677018,-0.0,-0.23577639751552795,-0.5463354037267081,0.0
2019-01-25,1.0,-0.0,-1.0254893794252393,-0.0,-0.17831459114257947,-0.5728168818547827,0.0
2019-01-28,1.0,-0.0,-1.0331823361031598,-0.0,-0.1703860156184865,-0.5755217741711364,0.0
2019-01-29,1.0,-0.0,-1.0217209690893903,-0.0,-0.17371205792258423,-0.5892787524366472,0.0
2019-01-30,1.0,-0.0,-1.023297291271876,-0.0,-0.1753149035781964,-0.5881451343217032,0.0
2019-01-31,1.0,-0.0,-1.032156403391343,-0.0,-0.13484493529674252,-0.6219042838018741,0.0
2019-02-01,1.0,-0.0,-1.0315962821335865,-0.0,-0.13891757612973457,-0.6206771429368912,0.0
2019-02-04,1.0,-0.0,-1.0277227169937742,-0.0,-0.13732935034478908,-0.626734414696111,0.0
2019-02-05,1.0,-0.0,-1.026554603077095,-0.0,-0.13908357300421634,-0.6266439561053249,0.0
2019-02-06,1.0,-0.0,-1.0189090299695556,-0.0,-0.13725106834622797,-0.6369019355919895,0.0
2019-02-07,1.0,-0.0,-1.0133660741691546,-0.0,-0.13536289309931077,-0.6416831766051846,0.0
2019-02-08,1.0,-0.0,-1.0195804195804197,-0.0,-0.15295104895104897,-0.6246713286713287,0.0
2019-02-11,1.0,-0.0,-1.0053959867348659,-0.0,-0.14926086223371365,-0.6557529087740992,0.0
2019-02-12,1.0,-0.0,-1.0132146177904258,-0.0,-0.1516440787805359,-0.6527852131526303,0.0
2019-02-13,1.0,-0.0,-1.0123713659112636,-0.0,-0.15244896811561603,-0.64685373671484,0.0
2019-02-14,1.0,-0.0,-0.9869511301504987,-0.0,-0.1765402175751085,-0.6548390733329575,0.0
2019-02-15,1.0,-0.0,-0.9851596885227402,-0.0,-0.17907121092427492,-0.6571210924274913,0.0
2019-02-19,1.0,-0.0,-0.9851049998586813,-0.0,-0.1824142901557333,-0.6588564483762471,0.0
2019-02-20,1.0,-0.0,-0.9908964971304176,-0.0,-0.17822509965791183,-0.6580249356817732,0.0
2019-02-21,1.0,-0.0,-0.9871007892280275,-0.0,-0.17852394557438261,-0.6631495572968233,0.0
2019-02-22,1.0,-0.0,-0.9789822070097027,-0.0,-0.1857090322763147,-0.664083052813216,0.0
2019-02-25,1.0,-0.0,-0.9732413090826804,-0.0,-0.1860945322886318,-0.6692784205017961,0.0
2019-02-26,1.0,-0.0,-0.9757057507715832,-0.0,-0.19101282668403322,-0.6647790016139536,0.0
2019-02-27,1.0,-0.0,-0.974027077550558,-0.0,-0.19574576559225063,-0.6626069223361469,0.0
2019-02-28,1.0,-0.0,-0.9797582311808171,-0.0,-0.20210627636384224,-0.6491521105228888,0.0
2019-03-01,1.0,-0.0,-0.9847211611917494,-0.0,-0.20235973177149646,-0.6423337011572305,0.0
2019-03-04,1.0,-0.0,-0.9773621211692464,-0.0,-0.19867568408840092,-0.6536970485865474,0.0
2019-03-05,1.0,-0.0,-0.9689095654147282,-0.0,-0.21230001134687396,-0.6555089072960399,0.0
2019-03-06,1.0,-0.0,-0.9659354984979878,-0.0,-0.21184038995635662,-0.6561809216119707,0.0
2019-03-07,1.0,-0.0,-0.9822382630442196,-0.0,-0.1977378651813118,-0.6619302034784584,0.0
2019-03-08,1.0,-0.0,-0.9910953821565157,-0.0,-0.1915349049603288,-0.6714424339288771,0.0
2019-03-11,1.0,-0.0,-0.9892448512585811,-0.0,-0.19596681922196796,-0.6752002288329519,0.0
2019-03-12,1.0,-0.0,-0.9716297786720323,-0.0,-0.20554757114113253,-0.6972118424834722,0.0
2019-03-13,1.0,-0.0,-0.9893419435951653,-0.0,-0.19741692145041004,-0.6706289110495185,0.0
2019-03-14,1.0,-0.0,-0.9858781239301608,-0.0,-0.20124386625584847,-0.6657822663471413,0.0
2019-03-15,1.0,-0.0,-0.9870787795992715,-0.0,-0.19968123861566484,-0.6593237704918032,0.0
2019-03-18,1.0,-0.0,-0.9956957158024621,-0.0,-0.20976211656001606,-0.6640936612241384,0.0
2019-03-19,1.0,-0.0,-0.9968048359240069,-0.0,-0.20785837651122624,-0.6738341968911917,0.0
2019-03-20,1.0,-0.0,-1.0189895470383274,-0.0,-0.21083042973286875,-0.6737804878048781,0.0
2019-03-21,1.0,-0.0,-1.0252887004823856,-0.0,-0.19666715392486475,-0.7016225697997369,0.0
2019-03-22,1.0,-0.0,-1.021063101541702,-0.0,-0.2157505192639616,-0.6886171488751718,0.0
2019-03-25,1.0,-0.0,-1.0034695900635604,-0.0,-0.2246195113417692,-0.6875328007463992,0.0
2019-03-26,1.0,-0.0,-1.0128558041466558,-0.0,-0.2223263441489985,-0.6932470422865175,0.0
2019-03-27,1.0,-0.0,-1.0044193397330836,-0.0,-0.22725942402247717,-0.695007024116132,0.0
2019-03-28,1.0,-0.0,-1.0063524590163935,-0.0,-0.22470725995316157,-0.6963407494145198,0.0
2019-03-29,1.0,-0.0,-1.01528397089885,-0.0,-0.2259152781037315,-0.6923844168035672,0.0
2019-04-01,1.0,-0.0,-1.0206603081438004,-0.0,-0.227028613352898,-0.6870139398385914,0.0
2019-04-02,1.0,-0.0,-1.0258291752274729,-0.0,-0.2378338714411506,-0.6714998532433226,0.0
2019-04-03,1.0,-0.0,-1.0265606198456256,-0.0,-0.2360813547383559,-0.6722331464796173,0.0
2019-04-04,1.0,-0.0,-1.0222326371598465,-0.0,-0.2227364597674214,-0.6842321099036291,0.0
2019-04-05,1.0,-0.0,-0.9876152155922723,-0.0,-0.18171960163228032,-0.6843021430813572,0.0
2019-04-08,1.0,-0.0,-0.9871539816972659,-0.0,-0.18132211675098048,-0.6735633490592849,0.0
2019-04-09,1.0,-0.0,-0.9794551775232233,-0.0,-0.19789707642332025,-0.6721376873539637,0.0
2019-04-10,1.0,-0.0,-0.9815879339783723,-0.0,-0.20019920318725098,-0.6639726807057484,0.0
2019-04-11,1.0,-0.0,-0.944638561118112,-0.0,-0.25790468553098866,-0.6614732500859204,0.0
2019-04-12,1.0,-0.0,-0.9438569340555413,-0.0,-0.2570716189493595,-0.6650044421517209,0.0
2019-04-15,1.0,-0.0,-0.9427158221659862,-0.0,-0.26761373439926384,-0.6653821820900673,0.0
2019-04-16,1.0,-0.0,-0.9442235666954767,-0.0,-0.26764621146643613,-0.6691731489484298,0.0
2019-04-17,1.0,-0.0,-0.9378715299821089,-0.0,-0.2660298955387545,-0.6817683384313499,0.0
2019-04-18,1.0,-0.0,-0.919994225494442,-0.0,-0.2735672008084308,-0.6936624801501371,0.0
2019-04-22,1.0,-0.0,-0.9226570397111913,-0.0,-0.2739927797833935,-0.6914368231046931,0.0
2019-04-23,1.0,-0.0,-0.9258531510965989,-0.0,-0.2713901811772185,-0.6923454792383045,0.0
2019-04-24,1.0,-0.0,-0.9175343967232975,-0.0,-0.27482765583085755,-0.6920880325362716,0.0
2019-04-25,1.0,-0.0,-0.9264272931940195,-0.0,-0.27653986030133354,-0.6833400681175316,0.0
2019-04-26,1.0,-0.0,-0.9187135178870717,-0.0,-0.2889094376697683,-0.6820493556030747,0.0
2019-04-29,1.0,-0.0,-0.9075241455092244,-0.0,-0.28821352148516566,-0.695911167659476,0.0
2019-04-30,1.0,-0.0,-0.902969323734351,-0.0,-0.2835458409228901,-0.704715644606355,0.0
2019-05-01,1.0,-0.0,-0.9021512838306732,-0.0,-0.28530534351145037,-0.7040538977561879,0.0
2019-05-02,1.0,-0.0,-0.9090803966349629,-0.0,-0.26978115694833915,-0.7120927408863578,0.0
2019-05-03,1.0,-0.0,-0.913719820731531,-0.0,-0.26815093248518146,-0.7095272516987133,0.0
2019-05-06,1.0,-0.0,-0.9181718506549714,-0.0,-0.26686479312135725,-0.7003289283859426,0.0
2019-05-07,1.0,-0.0,-0.9222078109237644,-0.0,-0.26231445453235336,-0.6977374261420954,0.0
2019-05-08,1.0,-0.0,-0.9164558417663294,-0.0,-0.2739477920883165,-0.6844813707451702,0.0
2019-05-09,1.0,-0.0,-0.9172655666072557,-0.0,-0.2760880814120623,-0.6813660668084862,0.0
2019-05-10,1.0,-0.0,-0.9178975803207081,-0.0,-0.2765676188286683,-0.6792631760446002,0.0
2019-05-13,1.0,-0.0,-0.9187543093541714,-0.0,-0.2737301769708113,-0.6804470236727189,0.0
2019-05-14,1.0,-0.0,-0.9159271899886233,-0.0,-0.26791808873720135,-0.6602957906712172,0.0
2019-05-15,1.0,-0.0,-0.9160930655896239,-0.0,-0.2681893167984527,-0.6600204789806019,0.0
2019-05-16,1.0,-0.0,-0.91901739204691,-0.0,-0.2648373231618798,-0.6626341407873387,0.0
2019-05-17,1.0,-0.0,-0.9210877781250888,-0.0,-0.26103265039356655,-0.6595152169588815,0.0
2019-05-20,1.0,-0.0,-0.9133490124961038,-0.0,-0.2612564109829702,-0.6589782097418605,0.0
2019-05-21,1.0,-0.0,-0.9162231030577577,-0.0,-0.25622876557191393,-0.6588052095130238,0.0
2019-05-22,1.0,-0.0,-0.9113637649188303,-0.0,-0.2609876124215171,-0.6558628881724079,0.0
2019-05-23,1.0,-0.0,-0.9129549503690507,-0.0,-0.26170074375724667,-0.653346907610079,0.0
2019-05-24,1.0,-0.0,-0.911272132626593,-0.0,-0.25304499830833427,-0.6551539415811436,0.0
2019-05-28,1.0,-0.0,-0.9140734510793384,-0.0,-0.2356041491449397,-0.6537987104008971,0.0
2019-05-29,1.0,-0.0,-0.9185268169724128,-0.0,-0.23307659991597818,-0.6491247724408347,0.0
2019-05-30,1.0,-0.0,-0.9144899103139014,-0.0,-0.23110986547085202,-0.6570627802690583,0.0
2019-05-31,1.0,-0.0,-0.9225019669551534,-0.0,-0.22190064066539283,-0.6655333258401709,0.0
2019-06-03,1.0,-0.0,-0.9324645543779189,-0.0,-0.22506222209793336,-0.6389720070471769,0.0
2019-06-04,1.0,-0.0,-0.929994404029099,-0.0,-0.21866256295467262,-0.649300503637381,0.0
2019-06-05,1.0,-0.0,-0.9222250048696329,-0.0,-0.22467095194367923,-0.6357236274591646,0.0
2019-06-06,1.0,-0.0,-0.9300100144653388,-0.0,-0.2052130855680427,-0.6465728274173806,0.0
2019-06-07,1.0,-0.0,-0.9369086051430481,-0.0,-0.20313369698319048,-0.6429923188244462,0.0
2019-06-10,1.0,-0.0,-0.9386908077994429,-0.0,-0.19158774373259052,-0.6552367688022285,0.0
2019-06-11,1.0,-0.0,-0.9449692565679151,-0.0,-0.18965902738960314,-0.6602291783119061,0.0
2019-06-12,1.0,-0.0,-0.9514077222020297,-0.0,-0.19025917745407778,-0.6542063913663433,0.0
2019-06-13,1.0,-0.0,-0.9510004197565411,-0.0,-0.19445921365607946,-0.6528893241919687,0.0
2019-06-14,1.0,-0.0,-0.9477054727481193,-0.0,-0.20694090998070414,-0.6418244358063704,0.0
2019-06-17,1.0,-0.0,-0.9449082735319576,-0.0,-0.2146427275011867,-0.6327311311534918,0.0
2019-06-18,1.0,-0.0,-0.9187296964265711,-0.0,-0.22927635263806428,-0.6524868376834323,0.0
2019-06-19,1.0,-0.0,-0.9208865198485061,-0.0,-0.22841913311824943,-0.6561369055968579,0.0
2019-06-20,1.0,-0.0,-0.9208293532617857,-0.0,-0.2303197168062033,-0.6582851042310502,0.0
2019-06-21,1.0,-0.0,-0.9089765580331619,-0.0,-0.28582046883933676,-0.6639794168096055,0.0
2019-06-24,1.0,-0.0,-0.904643520502929,-0.0,-0.2886126589512788,-0.6643234747821117,0.0
2019-06-25,1.0,-0.0,-0.8912906910336951,-0.0,-0.29588806396344947,-0.6683323814962878,0.0
2019-06-26,1.0,-0.0,-0.8864097363083164,-0.0,-0.27249092934891295,-0.6979687455360969,0.0
2019-06-27,1.0,-0.0,-0.8826355525051477,-0.0,-0.2818005033173187,-0.6953214367421643,0.0
2019-06-28,1.0,-0.0,-0.8791689291532109,-0.0,-0.2834157354748364,-0.6953216541396359,0.0
2019-07-01,1.0,-0.0,-0.8819182928220929,-0.0,-0.2822378180988246,-0.6887481456122333,0.0
2019-07-02,1.0,-0.0,-0.8851351351351352,-0.0,-0.2773691412931919,-0.6884479416124986,0.0
2019-07-03,1.0,-0.0,-0.887751610879854,-0.0,-0.2738495751838969,-0.6895135998175287,0.0
2019-07-05,1.0,-0.0,-0.8821867777555854,-0.0,-0.27999543470197163,-0.6911290552686392,0.0
2019-07-08,1.0,-0.0,-0.8833143507972665,-0.0,-0.2779612756264237,-0.6860763097949886,0.0
2019-07-09,1.0,-0.0,-0.8862638928469649,-0.0,-0.27805642633228844,-0.6854944428612141,0.0
2019-07-10,1.0,-0.0,-0.8583625032015709,-0.0,-0.2984717834884317,-0.6890065169754405,0.0
2019-07-11,1.0,-0.0,-0.8575337000199493,-0.0,-0.30582233748468185,-0.6865114423323548,0.0
2019-07-12,1.0,-0.0,-0.8348144572840067,-0.0,-0.3288379092018966,-0.6755628744215099,0.0
2019-07-15,1.0,-0.0,-0.8419199091167281,-0.0,-0.33104231752343083,-0.6671400170406134,0.0
2019-07-16,1.0,-0.0,-0.8507002881022335,-0.0,-0.3270388224890892,-0.674758250848618,0.0
2019-07-17,1.0,-0.0,-0.8605825464296921,-0.0,-0.32185547599349557,-0.670384845804924,0.0
2019-07-18,1.0,-0.0,-0.8590581150940181,-0.0,-0.31707663466454583,-0.6643185820598762,0.0
2019-07-19,1.0,-0.0,-0.8598125516337634,-0.0,-0.316126826766943,-0.6728199868957069,0.0
2019-07-22,1.0,-0.0,-0.8378100940975193,-0.0,-0.3074707727402338,-0.7061591103507271,0.0
2019-07-23,1.0,-0.0,-0.8384898343266132,-0.0,-0.30662408394878665,-0.7064073683310046,0.0
2019-07-24,1.0,-0.0,-0.8377383262929557,-0.0,-0.30719831030939604,-0.7092990067359288,0.0
2019-07-25,1.0,-0.0,-0.8406976080379062,-0.0,-0.30419021521950107,-0.7094822172746476,0.0
2019-07-26,1.0,-0.0,-0.8345553621865283,-0.0,-0.30729508430572594,-0.711135202989929,0.0
2019-07-29,1.0,-0.0,-0.8313803943983995,-0.0,-0.31374678479565593,-0.7128608173763933,0.0
2019-07-30,1.0,-0.0,-0.8302453250986448,-0.0,-0.31560587865271345,-0.7134156802195918,0.0
2019-07-31,1.0,-0.0,-0.834347763966281,-0.0,-0.31341620231461637,-0.7098156879554223,0.0
2019-08-01,1.0,-0.0,-0.8460440689576436,-0.0,-0.3082829090078776,-0.6998515812307341,0.0
2019-08-02,1.0,-0.0,-0.8499684144030322,-0.0,-0.30256130477229654,-0.7188881869867341,0.0
2019-08-05,1.0,-0.0,-0.8498665671898762,-0.0,-0.30259117908691785,-0.7170363568538551,0.0
2019-08-06,1.0,-0.0,-0.8472983332860105,-0.0,-0.27530594281495785,-0.7167438030608478,0.0
2019-08-07,1.0,-0.0,-0.8456611687354758,-0.0,-0.2696253471631809,-0.7186986340191577,0.0
2019-08-08,1.0,-0.0,-0.8479696222618947,-0.0,-0.27016917453030687,-0.7156054294539375,0.0
2019-08-09,1.0,-0.0,-0.8408205880693043,-0.0,-0.25506518426547775,-0.7259156837293301,0.0
2019-08-12,1.0,-0.0,-0.839441781787426,-0.0,-0.27045390470820413,-0.7093882153932901,0.0
2019-08-13,1.0,-0.0,-0.8285907287004981,-0.0,-0.26676799234428217,-0.719271580962031,0.0
2019-08-14,1.0,-0.0,-0.8349656236845798,-0.0,-0.25438473410972356,-0.716879472428792,0.0
2019-08-15,1.0,-0.0,-0.8498710089045466,-0.0,-0.24674748259313714,-0.6773835612638354,0.0
2019-08-16,1.0,-0.0,-0.848021532826461,-0.0,-0.24932016205116822,-0.6775070758643654,0.0
2019-08-19,1.0,-0.0,-0.8440453424239903,-0.0,-0.2495496244560849,-0.6779468418281089,0.0
2019-08-20,1.0,-0.0,-0.8518149899090433,-0.0,-0.24544524619170055,-0.6674131210085429,0.0
2019-08-21,1.0,-0.0,-0.8530086514276237,-0.0,-0.24552917438292934,-0.665524199121037,0.0
2019-08-22,1.0,-0.0,-0.8540412131926413,-0.0,-0.24404729020496105,-0.6641898237666427,0.0
2019-08-23,1.0,-0.0,-0.8515847356931665,-0.0,-0.24369283483931584,-0.6679930365580702,0.0
2019-08-26,1.0,-0.0,-0.8506859483682951,-0.0,-0.23899595854067576,-0.6596101503862756,0.0
2019-08-27,1.0,-0.0,-0.8482260544815466,-0.0,-0.234210237258348,-0.663609402460457,0.0
2019-08-28,1.0,-0.0,-0.8479706614849887,-0.0,-0.2195462382659624,-0.6692575056788637,0.0
2019-08-29,1.0,-0.0,-0.8438416221400192,-0.0,-0.22022194821208385,-0.6760652144129333,0.0
2019-08-30,1.0,-0.0,-0.8387255572268564,-0.0,-0.22313687952960481,-0.6729932996034459,0.0
2019-09-03,1.0,-0.0,-0.8325854993160056,-0.0,-0.2210123119015048,-0.6823803009575924,0.0
2019-09-04,1.0,-0.0,-0.8428481376928769,-0.0,-0.21906432427988048,-0.6787897059226573,0.0
2019-09-05,1.0,-0.0,-0.8565142529175436,-0.0,-0.2171417639181175,-0.6594058323539862,0.0
2019-09-06,1.0,-0.0,-0.8549926378360692,-0.0,-0.21939248513933576,-0.652369526094781,0.0
2019-09-09,1.0,-0.0,-0.8568779822767552,-0.0,-0.21965916837082483,-0.6501431492842535,0.0
2019-09-10,1.0,-0.0,-0.8591645121785276,-0.0,-0.21216492039733298,-0.6501292692883385,0.0
2019-09-11,1.0,-0.0,-0.8587450660133388,-0.0,-0.20911936844970735,-0.6543623247584048,0.0
2019-09-12,1.0,-0.0,-0.8619863293483293,-0.0,-0.20789194194057897,-0.6533863456877537,0.0
2019-09-13,1.0,-0.0,-0.8615040750129475,-0.0,-0.2165072096382915,-0.6477498841551503,0.0
2019-09-16,1.0,-0.0,-0.8593111341217506,-0.0,-0.2179682816502262,-0.6476647228731811,0.0
2019-09-17,1.0,-0.0,-0.8387879118184046,-0.0,-0.22636727797912637,-0.6598632040766275,0.0
2019-09-18,1.0,-0.0,-0.846340466130571,-0.0,-0.21883603652719097,-0.6607060106310482,0.0
2019-09-19,1.0,-0.0,-0.8412261580381472,-0.0,-0.22689373297002724,-0.6566757493188011,0.0
2019-09-20,1.0,-0.0,-0.8563409450106273,-0.0,-0.22614311406616164,-0.6424600795683689,0.0
2019-09-23,1.0,-0.0,-0.8594865645609636,-0.0,-0.22052651659671882,-0.6452553550989263,0.0
