Date,IWF,IWM,MTUM,SIMO,SPY,VLUE,VXX
2018-11-26,-0.3393910409692332,-1.1666666666666667,-0.0,1.0,-0.8140841702534674,-0.6651522397576918,0.0
2018-11-27,-0.3272647945422814,-1.1723385689354275,-0.0,1.0,-0.8082659051245438,-0.6584959543074727,0.0
2018-11-28,-0.3237028771817964,-1.1971786084322946,-0.0,1.0,-0.8054515023511596,-0.6587232007651231,0.0
2018-11-29,-0.30320469864795613,-1.1826244629271945,-0.0,1.0,-0.7978241160471441,-0.6582048957388938,0.0
2018-11-30,-0.3026767059565577,-1.1830724957622107,-0.0,1.0,-0.7979658611581976,-0.6584144754996649,0.0
2018-12-03,-0.30194255092793254,-1.182907127940423,-0.0,1.0,-0.7975097521572954,-0.6579061428740297,0.0
2018-12-04,-0.301016788838969,-1.1839678410971861,-0.0,1.0,-0.7981792385906833,-0.6578387325608891,0.0
2018-12-06,-0.2944587381436965,-1.1119388656349602,-0.0,1.0,-0.80853269843708,-0.6252064052839754,0.0
2018-12-07,-0.2957303025648902,-1.112002764552296,-0.0,1.0,-0.8084395638150821,-0.6235217324527722,0.0
2018-12-10,-0.28267998779743747,-1.113026235509457,-0.0,1.0,-0.8054072605247103,-0.6121873093349604,0.0
2018-12-11,-0.2826526331846089,-1.112878007855699,-0.0,1.0,-0.8051710330625785,-0.6127445372383021,0.0
2018-12-12,-0.2823309561038862,-1.1129247549673926,-0.0,1.0,-0.8050036230502269,-0.6134777468441326,0.0
2018-12-13,-0.2817024843773815,-1.107567443987197,-0.0,1.0,-0.8100899253162628,-0.6110730071635422,0.0
2018-12-14,-0.2887855454753373,-1.0880917892810855,-0.0,1.0,-0.822749104215903,-0.6122207821910498,0.0
2018-12-17,-0.282508652493059,-1.088046248050812,-0.0,1.0,-0.8180884646103527,-0.6146502871486708,0.0
2018-12-18,-0.26377952755905515,-1.0770745003028468,-0.0,1.0,-0.8202983040581465,-0.6244321623258632,0.0
2018-12-19,-0.26928758095670946,-1.075976214824073,-0.0,1.0,-0.8182403514752112,-0.6239063742756504,0.0
2018-12-20,-0.2665737006746316,-1.0590585308860665,-0.0,1.0,-0.8255380092714732,-0.6177213281573889,0.0
2018-12-21,-0.2621064467766117,-1.0600824587706148,-0.0,1.0,-0.8272863568215892,-0.5986881559220391,0.0
2018-12-24,-0.22263980757666868,-1.0354780517137703,-0.0,1.0,-0.842265484064943,-0.6578848466626579,0.0
2018-12-26,-0.22425552532518356,-1.051619395475383,-0.0,1.0,-0.8114494428086915,-0.6397078006783198,0.0
2018-12-27,-0.18387837062535856,-1.0121199082042456,-0.0,1.0,-0.7447289156626506,-0.6450444635685599,0.0
2018-12-28,-0.18101039054102472,-1.0149408814045144,-0.0,1.0,-0.744034396273737,-0.6429236832676459,0.0
2018-12-31,-0.1835585989316316,-1.0113648585666655,-0.0,1.0,-0.7453482952712149,-0.6448571326139174,0.0
2019-01-02,-0.17826289565186224,-1.0124744596193138,-0.0,1.0,-0.7445603469907158,-0.649352977022619,0.0
2019-01-03,-0.18122536725188104,-1.0109996417054818,-0.0,1.0,-0.7459691866714439,-0.6447509853099247,0.0
2019-01-04,-0.1745878482280156,-1.012909916675607,-0.0,1.0,-0.7436612666738189,-0.6449594106497872,0.0
2019-01-07,-0.15224719101123596,-0.9851474719101123,-0.0,1.0,-0.746313202247191,-0.62749297752809,0.0
2019-01-08,-0.1559915907498248,-0.967729502452698,-0.0,1.0,-0.756271899088998,-0.6238612473721094,0.0
2019-01-09,-0.14961955187769557,-0.9517865282793927,-0.0,1.0,-0.7629650408499598,-0.6420281216031418,0.0
2019-01-10,-0.14416775884665792,-0.9692536573270517,-0.0,1.0,-0.7711026885338812,-0.6577166944139422,0.0
2019-01-11,-0.14535709214823228,-0.9653556722987362,-0.0,1.0,-0.7742794263808035,-0.6645960528184012,0.0
2019-01-14,-0.15703477426917203,-0.9651191702482862,-0.0,1.0,-0.7772528682556032,-0.6526125102120556,0.0
2019-01-15,-0.15490049485563745,-0.9647548862544058,-0.0,1.0,-0.7774573676528179,-0.6629641496671296,0.0
2019-01-16,-0.1456776947705443,-0.9674493062966916,-0.0,1.0,-0.7723941657773035,-0.671931696905016,0.0
2019-01-17,-0.14914868659581274,-0.9623218284576831,-0.0,1.0,-0.7707674261543382,-0.6723065439163971,0.0
2019-01-18,-0.1509447466361294,-0.9523690237618092,-0.0,1.0,-0.7755511022044087,-0.6997566561694817,0.0
2019-01-22,-0.0,-1.063075336917299,-0.0,1.0,-0.9387289196553502,-0.6803520141394801,0.0
2019-01-23,-0.0,-1.0356584530633515,-0.0,1.0,-0.9508672671778456,-0.735688230477183,0.0
2019-01-24,-0.0,-1.0415800415800414,-0.0,1.0,-0.8821898821898821,-0.7236021446547762,0.0
2019-01-25,-0.0,-1.0544265969368698,-0.0,1.0,-0.9236458722450505,-0.7574897273066865,0.0
2019-01-28,-0.0,-1.0615453728661275,-0.0,1.0,-0.9201482479784366,-0.7619796346211439,0.0
2019-01-29,-0.0,-1.0475921957821133,-0.0,1.0,-0.9198150445471974,-0.7918499304537422,0.0
2019-01-30,-0.0,-1.0517650604679198,-0.0,1.0,-0.9251026636024564,-0.7906039257054591,0.0
2019-01-31,-0.0,-1.0716074681238617,-0.0,1.0,-0.935336976320583,-0.7878718882817244,0.0
2019-02-01,-0.0,-1.069610152747169,-0.0,1.0,-0.9441826886541529,-0.7858499886009574,0.0
2019-02-04,-0.0,-1.0720310006838385,-0.0,1.0,-0.9431274219284248,-0.7839449889826001,0.0
2019-02-05,-0.0,-1.0621254646135174,-0.0,1.0,-0.9261169688234848,-0.8045589016157172,0.0
2019-02-06,-0.0,-1.0541228303391696,-0.0,1.0,-0.9363819362679934,-0.8075885905275552,0.0
2019-02-07,-0.0,-1.0470270681265206,-0.0,1.0,-0.9300106447688564,-0.8246274330900243,0.0
2019-02-08,-0.0,-1.0431586164863629,-0.0,1.0,-0.9443470973640105,-0.8217659606887096,0.0
2019-02-11,-0.0,-1.0377372904014361,-0.0,1.0,-0.9573736679271228,-0.8244146518467591,0.0
2019-02-12,-0.0,-1.0345342470998125,-0.0,1.0,-0.9750756154523529,-0.8190589226233778,0.0
2019-02-13,-0.0,-1.0659357393025735,-0.0,1.0,-0.9487970153799299,-0.7921425308359981,0.0
2019-02-14,-0.0,-1.0608128717401248,-0.0,1.0,-0.9622159524172639,-0.7897285343907274,0.0
2019-02-15,-0.0,-1.097854666006173,-0.0,1.0,-0.9413176847159243,-0.7713676027893153,0.0
2019-02-19,-0.0,-1.0708643388666284,-0.0,1.0,-0.9730204159511543,-0.7721808815111619,0.0
2019-02-20,-0.0,-1.0802290076335876,-0.0,1.0,-0.9695038167938932,-0.7670992366412213,0.0
2019-02-21,-0.0,-1.0801375095492742,-0.0,1.0,-0.9698624904507259,-0.7696715049656228,0.0
2019-02-22,-0.0,-1.091449247762331,-0.0,1.0,-0.9563511712054845,-0.7609979051609217,0.0
2019-02-25,-0.0,-1.0989657426275519,-0.0,1.0,-0.9791995078626631,-0.7666576954131262,0.0
2019-02-26,-0.0,-1.0946877768789245,-0.0,1.0,-0.9823182711198429,-0.7751839439115529,0.0
2019-02-27,-0.0,-1.1109188108149686,-0.0,1.0,-0.9517710857274719,-0.783277566247452,0.0
2019-02-28,-0.0,-1.107466584728837,-0.0,1.0,-0.9458826240589953,-0.7874865570748195,0.0
2019-03-01,-0.0,-1.111256645350181,-0.0,1.0,-0.9380537791817553,-0.8030279682564143,0.0
2019-03-04,-0.0,-1.114177781204225,-0.0,1.0,-0.9399814971860305,-0.8006321794772956,0.0
2019-03-05,-0.0,-1.0978088650152644,-0.0,1.0,-0.9641766819955946,-0.8024500521698806,0.0
2019-03-06,-0.0,-1.0984582093589397,-0.0,1.0,-0.9636384713474244,-0.8020016229375169,0.0
2019-03-07,-0.0,-1.066964802035545,-0.0,1.0,-0.9909402829715871,-0.7972936504876826,0.0
2019-03-08,-0.0,-1.0648709577114428,-0.0,1.0,-1.021843905472637,-0.8001010572139303,0.0
2019-03-11,-0.0,-1.0594486490725854,-0.0,1.0,-1.0150190188620054,-0.8469863926904826,0.0
2019-03-12,-0.0,-1.0482717520858165,-0.0,1.0,-1.039729837107668,-0.8850218514104093,0.0
2019-03-13,-0.0,-1.0795328142380423,-0.0,1.0,-1.0293580168441125,-0.8637772127761005,0.0
2019-03-14,-0.0,-1.0878085622292006,-0.0,1.0,-1.0228167110545772,-0.8644114958063361,0.0
2019-03-15,-0.0,-1.0713715790313574,-0.0,1.0,-1.0344690018351552,-0.8836272241283013,0.0
2019-03-18,-0.0,-1.0899413513296377,-0.0,1.0,-1.0312926809673015,-0.8957981843014381,0.0
2019-03-19,-0.0,-1.0901982911494439,-0.0,1.0,-1.0302273093664356,-0.9098823150088666,0.0
2019-03-20,-0.0,-1.1065401695599515,-0.0,1.0,-1.0180863948324588,-0.9125555106984254,0.0
2019-03-21,-0.0,-1.1091879650598513,-0.0,1.0,-1.017065674538984,-0.9177855063086381,0.0
2019-03-22,-0.0,-1.102930402930403,-0.0,1.0,-1.0545787545787546,-0.9124949124949125,0.0
2019-03-25,-0.0,-1.0485009885808823,-0.0,1.0,-1.0752531977565267,-0.9112698220554413,0.0
2019-03-26,-0.0,-1.0655032467532466,-0.0,1.0,-1.0725243506493507,-0.920413961038961,0.0
2019-03-27,-0.0,-1.0377144247536396,-0.0,1.0,-1.0940427430147208,-0.923557321870311,0.0
2019-03-28,-0.0,-1.0325265979046536,-0.0,1.0,-1.0908795581905302,-0.9373426459839195,0.0
2019-03-29,-0.0,-1.0333834220038176,-0.0,1.0,-1.0910530804532348,-0.9367664378832798,0.0
2019-04-01,-0.0,-1.032890729686929,-0.0,1.0,-1.0793438096398262,-0.9483493726397857,0.0
2019-04-02,-0.0,-1.0476113294704,-0.0,1.0,-1.09882896389643,-0.9055877466672069,0.0
2019-04-03,-0.0,-1.0477753464624362,-0.0,1.0,-1.098832968636032,-0.9055433989788476,0.0
2019-04-04,-0.0,-1.055824644938839,-0.0,1.0,-1.0865281996552008,-0.9624004597323701,0.0
2019-04-05,-0.0,-1.0472881286237101,-0.0,1.0,-1.0993461902216373,-0.9653768658250751,0.0
2019-04-08,-0.0,-1.0324902323668517,-0.0,1.0,-1.1082870655973678,-0.9719103434094181,0.0
2019-04-09,-0.0,-1.0256008574844375,-0.0,1.0,-1.1304778002226161,-0.96644267634085,0.0
2019-04-10,-0.0,-1.0222103181143893,-0.0,1.0,-1.1329322564694249,-0.96551013680567,0.0
2019-04-11,-0.0,-1.0122618606756368,-0.0,1.0,-1.134839320248529,-0.9676583137884212,0.0
2019-04-12,-0.0,-1.0049015603300384,-0.0,1.0,-1.1262151784984886,-0.9535577158728862,0.0
2019-04-15,-0.0,-1.0048255837729523,-0.0,1.0,-1.1298818140923403,-0.9547703758230075,0.0
2019-04-16,-0.0,-1.0036802289920261,-0.0,1.0,-1.1307299120834184,-0.9546922919648334,0.0
2019-04-17,-0.0,-0.9809488692232056,-0.0,1.0,-1.1398312028843003,-0.9762782694198624,0.0
2019-04-18,-0.0,-0.9478575540751707,-0.0,1.0,-1.1536310551854594,-1.0106916687227567,0.0
2019-04-22,-0.0,-0.948347704113206,-0.0,1.0,-1.1600726102561987,-1.017162424192417,0.0
2019-04-23,-0.0,-0.9563637864839203,-0.0,1.0,-1.1562564504809478,-1.0156462865871279,0.0
2019-04-24,-0.0,-0.8848850550291081,-0.0,1.0,-1.2411082309947732,-1.1233586878001103,0.0
2019-04-25,-0.0,-0.9079590362469723,-0.0,1.0,-1.237878723494667,-1.1034717205626143,0.0
2019-04-26,-0.0,-0.901424622581331,-0.0,1.0,-1.252349564108016,-1.0988305337018924,0.0
2019-04-29,-0.0,-0.8418510713031261,-0.0,1.0,-1.3224885844748857,-1.2262469265893923,0.0
2019-04-30,-0.0,-0.8579682233991334,-0.0,1.0,-1.3130389110167635,-1.2059351337155861,0.0
2019-05-01,-0.0,-0.8489606174896939,-0.0,1.0,-1.3138321199894747,-1.222787474782914,0.0
2019-05-02,-0.0,-0.8533168883798784,-0.0,1.0,-1.3304995154611927,-1.2210818430094266,0.0
2019-05-03,-0.0,-0.8933380424705312,-0.0,1.0,-1.3084632025076155,-1.2130148779303342,0.0
2019-05-06,-0.0,-0.8908664275910924,-0.0,1.0,-1.3053083632177802,-1.2311506618851553,0.0
2019-05-07,-0.0,-0.8977620208287171,-0.0,1.0,-1.3026368269443829,-1.231243075559495,0.0
2019-05-08,-0.0,-0.8944052863436123,-0.0,1.0,-1.282819383259912,-1.2280616740088106,0.0
2019-05-09,-0.0,-0.8872797381518182,-0.0,1.0,-1.369815719858315,-1.2266062861498452,0.0
2019-05-10,-0.0,-0.8894772268341935,-0.0,1.0,-1.377249270809962,-1.2206416872335653,0.0
2019-05-13,-0.0,-0.8890733677361454,-0.0,1.0,-1.3727619474983175,-1.225532869643258,0.0
2019-05-14,-0.0,-0.8237169552318115,-0.0,1.0,-1.3864854093787362,-1.2178629942877386,0.0
2019-05-15,-0.0,-0.8334293182120233,-0.0,1.0,-1.4018074691002524,-1.1948345368360431,0.0
2019-05-16,-0.0,-0.8357408720311946,-0.0,1.0,-1.399548032612549,-1.1957639135058489,0.0
2019-05-17,-0.0,-0.824425108763207,-0.0,1.0,-1.3843114623102193,-1.230577998756992,0.0
2019-05-20,-0.0,-0.8125776122050735,-0.0,1.0,-1.389347170480752,-1.2330583643782154,0.0
2019-05-21,-0.0,-0.8109356777608325,-0.0,1.0,-1.4229837624472954,-1.2515923566878981,0.0
2019-05-22,-0.0,-0.7980493915533287,-0.0,1.0,-1.428239083750895,-1.2475841088045811,0.0
2019-05-23,-0.0,-0.7858326985976074,-0.0,1.0,-1.4721985752049822,-1.222456203234912,0.0
2019-05-24,-0.0,-0.7717823773972908,-0.0,1.0,-1.4747641825740982,-1.2239259689749207,0.0
2019-05-28,-0.0,-0.756745871929118,-0.0,1.0,-1.4846735579719874,-1.2334541549201234,0.0
2019-05-29,-0.0,-0.7666205295352055,-0.0,1.0,-1.489797740768853,-1.2084654194758226,0.0
2019-05-30,-0.0,-0.7627156421343556,-0.0,1.0,-1.4830383809566263,-1.2119645165604245,0.0
2019-05-31,-0.0,-0.7625356887937188,-0.0,1.0,-1.4930406852248392,-1.2055228408279801,0.0
2019-06-03,-0.0,-0.7805182085299618,-0.0040512866173982726,1.0,-1.5254207105333453,-1.1419731101415727,0.0
2019-06-04,-0.0,-0.7584888888888889,-0.008222222222222223,1.0,-1.5462222222222222,-1.131511111111111,0.0
2019-06-05,-0.0,-0.71811584756442,-0.04958067179420328,1.0,-1.5081041150653978,-1.0695259201320992,0.0
2019-06-06,-0.0,-0.7236602101971684,-0.030878137757317816,1.0,-1.5007817250065143,-1.0876400590636672,0.0
2019-06-07,-0.0,-0.7341585233441911,-0.037871878393051034,1.0,-1.4861672095548315,-1.0849511400651466,0.0
2019-06-10,-0.0,-0.7404520654715511,-0.04438382263791461,1.0,-1.4579977483329003,-1.0872954014029617,0.0
2019-06-11,-0.0,-0.7400165124060314,-0.06448529092252206,1.0,-1.4542649806631036,-1.086603224264546,0.0
2019-06-12,-0.0,-0.741917260559708,-0.06613940552755085,1.0,-1.4525899530679647,-1.084912219711455,0.0
2019-06-13,-0.0,-0.7732361364228065,-0.09142584396424541,1.0,-1.4179901067430358,-1.0564957042436867,0.0
2019-06-14,-0.0,-0.7617317590069633,-0.11976125600103801,1.0,-1.4166774793477792,-1.0269019506076726,0.0
2019-06-17,-0.0,-0.751806499069707,-0.12106788974946996,1.0,-1.427631863614729,-1.026394357665181,0.0
2019-06-18,-0.0,-0.7516119260894025,-0.12445367605694752,1.0,-1.4232117356873946,-1.0280410229780605,0.0
2019-06-19,-0.0,-0.7338391502276176,-0.1330587470192933,1.0,-1.423021894645567,-1.0456535876869717,0.0
2019-06-20,-0.0,-0.7336836163098702,-0.12445177819271354,1.0,-1.4333232011811194,-1.0508923531199792,0.0
2019-06-21,-0.0,-0.7382410478863656,-0.12847665220719573,1.0,-1.3839840095262397,-1.0021263927872757,0.0
2019-06-24,-0.0,-0.7477660610680558,-0.12607461991275992,1.0,-1.3789438021428875,-0.982170838097658,0.0
2019-06-25,-0.0,-0.74917323836174,-0.12261511065886545,1.0,-1.381963876876113,-0.9860510472314085,0.0
2019-06-26,-0.0,-0.7464561582208642,-0.11505814446990917,1.0,-1.3706816059757239,-1.011925982514218,0.0
2019-06-27,-0.0,-0.7320453770044354,-0.10896451722961446,1.0,-1.3724837939269874,-1.0512623677925623,0.0
2019-06-28,-0.0,-0.7256256128234642,-0.11084111352687896,1.0,-1.3757087436586093,-1.050944281024854,0.0
2019-07-01,-0.0,-0.7320183132942536,-0.10671344829061657,1.0,-1.3725557314620684,-1.0675195755423388,0.0
2019-07-02,-0.0,-0.7310737364659563,-0.1050198998587752,1.0,-1.3757863653870843,-1.0676595198356658,0.0
2019-07-03,-0.0,-0.7347313573075938,-0.10378406081831383,1.0,-1.363970274194926,-1.0684206030579995,0.0
2019-07-05,-0.0,-0.6961240972608008,-0.11119182940899962,1.0,-1.3754540404256228,-1.0905944190419212,0.0
2019-07-08,-0.0,-0.7033507137362167,-0.10295751773655869,1.0,-1.3725959483716557,-1.0949653816565519,0.0
2019-07-09,-0.0,-0.7073713967533302,-0.09911337645093588,1.0,-1.380691309375937,-1.0960294684541911,0.0
2019-07-10,-0.0,-0.7071266143218776,-0.09525035397091003,1.0,-1.383361221950487,-1.1048182949328529,0.0
2019-07-11,-0.0,-0.710528570204746,-0.08849481709928897,1.0,-1.3787372569176732,-1.1055855392786773,0.0
2019-07-12,-0.0,-0.7067917094895512,-0.09065604659129839,1.0,-1.3840356286399451,-1.1008050702295307,0.0
2019-07-15,-0.0,-0.7133373308206271,-0.10433441836559877,1.0,-1.3894551995888298,-1.0758523213979785,0.0
2019-07-16,-0.0,-0.7082105802484949,-0.07775073651850903,1.0,-1.3860637889073908,-1.097604713718458,0.0
2019-07-17,-0.0,-0.7081871845324665,-0.07874925143297117,1.0,-1.3925913251775175,-1.0980408931474035,0.0
2019-07-18,-0.0,-0.7084789092458458,-0.07456327226246273,1.0,-1.3951853429910526,-1.082530890498509,0.0
2019-07-19,-0.0,-0.7132983489056701,-0.07777635564657195,1.0,-1.3989078032339266,-1.0764537736251547,0.0
2019-07-22,-0.0,-0.6938601356828945,-0.0664334172462346,1.0,-1.4032086017835048,-1.103255536118104,0.0
2019-07-23,-0.0,-0.6909083162917519,-0.0652692569870484,1.0,-1.399752897068848,-1.1045074982958416,0.0
2019-07-24,-0.0,-0.689669897937396,-0.05854720929239442,1.0,-1.4091044967331425,-1.1130802408506641,0.0
2019-07-25,-0.0,-0.6535554131966688,-0.07285927824044415,1.0,-1.4544949818492419,-1.0898569293188127,0.0
2019-07-26,-0.0,-0.6432990570465503,-0.06903613943764134,1.0,-1.4602551521099116,-1.094124674659726,0.0
2019-07-29,-0.0,-0.6004272591326639,-0.07041230506302072,1.0,-1.463960692159795,-1.1377910702841272,0.0
2019-07-30,-0.0,-0.599786370433668,-0.07511215552232428,1.0,-1.4566972869045076,-1.140995513779107,0.0
2019-07-31,-0.0,-0.6219011796888356,-0.0735595828346726,1.0,-1.4459736707129422,-1.1327577363651906,0.0
2019-08-01,-0.0,-0.60591045832596,-0.1493983365775969,1.0,-1.471199787648204,-1.1974871704123164,0.0
2019-08-02,-0.0,-0.5972142383373867,-0.14795489719212912,1.0,-1.463055494141057,-1.213619279239443,0.0
2019-08-05,-0.0,-0.5964617425917736,-0.14329942503317117,1.0,-1.4644847412649271,-1.2185758513931888,0.0
2019-08-06,-0.0,-0.5969369996519318,-0.14405673512008355,1.0,-1.3929255134006266,-1.2169335189697181,0.0
2019-08-07,-0.0,-0.6171932721978356,-0.1183449954365683,1.0,-1.3784606023729846,-1.2321265591724977,0.0
2019-08-08,-0.0,-0.6181762865090403,-0.12074061196105701,1.0,-1.3777381780250346,-1.2295723226703754,0.0
2019-08-09,-0.0,-0.6004494187805194,-0.11287325526122467,1.0,-1.3589732509398902,-1.2490385030897542,0.0
2019-08-12,-0.0,-0.598050631819554,-0.1296416095225773,1.0,-1.3516625695432787,-1.2334066502781733,0.0
2019-08-13,-0.0,-0.5862574359858609,-0.12526941977756703,1.0,-1.3593413225278042,-1.2398482627812741,0.0
2019-08-14,-0.0,-0.5973814123202404,-0.1235458252843958,1.0,-1.3389997853616655,-1.2328396651641984,0.0
2019-08-15,-0.0,-0.6315300869271668,-0.14541311503080429,1.0,-1.2975778546712802,-1.1452443244155623,0.0
2019-08-16,-0.0,-0.6254589963280294,-0.14983328409234795,1.0,-1.2996243616257968,-1.1457814544380196,0.0
2019-08-19,-0.0,-0.6165888145436182,-0.1514960232293902,1.0,-1.3007616883390143,-1.139376341371039,0.0
2019-08-20,-0.0,-0.6223920070526007,-0.149573905377608,1.0,-1.2978464380168757,-1.1281222450778725,0.0
2019-08-21,-0.0,-0.6344144219159832,-0.09180232316083102,1.0,-1.3109621549606563,-1.126191764852825,0.0
2019-08-22,-0.0,-0.634809020554215,-0.0924523591578597,1.0,-1.3102687858866606,-1.1232836814512772,0.0
2019-08-23,-0.0,-0.644948968964799,-0.09302228702353675,1.0,-1.3174755259320974,-1.110352009997917,0.0
2019-08-26,-0.0,-0.6261116600790514,-0.09370882740447957,1.0,-1.3072710803689065,-1.0901268115942029,0.0
2019-08-27,-0.0,-0.618943728646112,-0.08833820442102663,1.0,-1.3054377804305768,-1.1037335858066109,0.0
2019-08-28,-0.0,-0.6071428571428571,-0.0971445029624753,1.0,-1.3125,-1.0977205398288348,0.0
2019-08-29,-0.0,-0.5940109415490931,-0.1074410760561063,1.0,-1.322117559952285,-1.0897536094771914,0.0
2019-08-30,-0.0,-0.5898811962310528,-0.11286358049979517,1.0,-1.3149119213437115,-1.0790249897582957,0.0
2019-09-03,-0.0,-0.599139696845555,-0.12777550184350675,1.0,-1.2996312986480951,-1.07009422367882,0.0
2019-09-04,-0.0,-0.5843166175024582,-0.13069485414618157,1.0,-1.3028515240904621,-1.0791543756145527,0.0
2019-09-05,-0.0,-0.5909834055423854,-0.12347747895038012,1.0,-1.3076514346439958,-1.0651516390092373,0.0
2019-09-06,-0.0,-0.5883912546908141,-0.12763093489965738,1.0,-1.314039810735846,-1.0489068363517702,0.0
