Date,IWF,IWM,MTUM,SPY,VLUE,VMC,VXX
2018-11-01,-0.40047264838059815,-0.8839299550596621,-0.0,-0.8605687277235393,-0.7292344645901131,1.0,0.0
2018-11-02,-0.40468948523466675,-0.8569283486697724,-0.0,-0.8655911908520386,-0.7229430562507219,1.0,0.0
2018-11-05,-0.4033021591040295,-0.8602547819728283,-0.0,-0.8654504868567909,-0.719662856483085,1.0,0.0
2018-11-06,-0.410636577194131,-0.8671005506989641,-0.0,-0.861015904802249,-0.7122886740863403,1.0,0.0
2018-11-07,-0.4131175468483816,-0.8723865572247173,-0.0,-0.8685922254917144,-0.7176707449279851,1.0,0.0
2018-11-08,-0.40576411126972495,-0.8706740229175509,-0.0,-0.8651568347544273,-0.7165785717041554,1.0,0.0
2018-11-09,-0.40630547194566646,-0.870803426719148,-0.0,-0.8649378714208537,-0.7168711893185151,1.0,0.0
2018-11-12,-0.4053347682373741,-0.8575985855945882,-0.0,-0.8675532323775846,-0.7130448151279882,1.0,0.0
2018-11-13,-0.380758239664698,-0.851971804153172,-0.0,-0.869994284625643,-0.7075252429034101,1.0,0.0
2018-11-14,-0.3831921873807889,-0.8518348973830778,-0.0,-0.8717860685130084,-0.7079423208972305,1.0,0.0
2018-11-15,-0.3830712868264387,-0.8564722943062127,-0.0,-0.8800946420393833,-0.6965348801709662,1.0,0.0
2018-11-16,-0.3799520493206987,-0.8478517334551128,-0.0,-0.8778779921604445,-0.6999276934201012,1.0,0.0
2018-11-19,-0.38283539486203616,-0.847117031398668,-0.0,-0.8764605137963845,-0.6994862036156043,1.0,0.0
2018-11-20,-0.35111211983658647,-0.8388939325162658,-0.0,-0.8793690422151612,-0.7133454380390377,1.0,0.0
2018-11-21,-0.35903207653348335,-0.8323391483774151,-0.0,-0.8784843368973926,-0.6818232976927406,1.0,0.0
2018-11-23,-0.35975267003934797,-0.8249953157204423,-0.0,-0.8806445568671538,-0.6820311036162638,1.0,0.0
2018-11-26,-0.3592163913548339,-0.8271715923137432,-0.0,-0.8789751657489606,-0.680338614825636,1.0,0.0
2018-11-27,-0.35395753255961493,-0.8267716535433072,-0.0,-0.8752099115572639,-0.6758592379744002,1.0,0.0
2018-11-28,-0.35343958792131686,-0.8303908028815647,-0.0,-0.8736142734500393,-0.6751521033182786,1.0,0.0
2018-11-29,-0.3282628761306997,-0.817500461510061,-0.0,-0.868598855455049,-0.6777182942588149,1.0,0.0
2018-11-30,-0.32786885245901637,-0.817641411903707,-0.0,-0.8688524590163934,-0.6778540835917884,1.0,0.0
2018-12-03,-0.323910874625873,-0.8210471861951744,-0.0,-0.8710416435724052,-0.6791560433063593,1.0,0.0
2018-12-04,-0.3146953669234455,-0.8258818325900261,-0.0,-0.8677158969444546,-0.6775275515093436,1.0,0.0
2018-12-06,-0.3078667866786679,-0.7772817281728173,-0.0,-0.863942394239424,-0.6512331233123313,1.0,0.0
2018-12-07,-0.3218536338313497,-0.7808486777846109,-0.0,-0.8694063596570559,-0.6454075172738125,1.0,0.0
2018-12-10,-0.29654307719863876,-0.784811033494537,-0.0,-0.8717893605588393,-0.6291599498477521,1.0,0.0
2018-12-11,-0.2997814951463266,-0.7836085539277144,-0.0,-0.8723358527062364,-0.6263208797506896,1.0,0.0
2018-12-12,-0.29711497057557057,-0.7863140519592364,-0.0,-0.8734390699009617,-0.6314769628247453,1.0,0.0
2018-12-13,-0.2970172797017279,-0.7834659783465978,-0.0,-0.8746325374632536,-0.6298845629884562,1.0,0.0
2018-12-14,-0.2967253685305405,-0.7863778200208027,-0.0,-0.8731752806570783,-0.6303934579104049,1.0,0.0
2018-12-17,-0.2711925158607835,-0.7917488082010108,-0.0,-0.860568479156959,-0.6608480590702176,1.0,0.0
2018-12-18,-0.25808289417461905,-0.7801239139723687,-0.0,-0.8585315482125053,-0.6640079760717847,1.0,0.0
2018-12-19,-0.2604066517109995,-0.7795107360324751,-0.0,-0.8573870313000747,-0.6635687070469678,1.0,0.0
2018-12-20,-0.2600801446859818,-0.7704528529380474,-0.0,-0.8569098194971452,-0.6588176885705166,1.0,0.0
2018-12-21,-0.25556692663302394,-0.7715707379045065,-0.0,-0.8611709072943501,-0.6406112150192328,1.0,0.0
2018-12-24,-0.23797503856401625,-0.7526293647454776,-0.0,-0.8580493619408218,-0.6571658953863414,1.0,0.0
2018-12-26,-0.23812999652415712,-0.7572123740006951,-0.0,-0.8372957942301007,-0.6432047271463329,1.0,0.0
2018-12-27,-0.21220087630603301,-0.7280080889787663,-0.0,-0.7871587462082912,-0.6430401078530501,1.0,0.0
2018-12-28,-0.21193637527802117,-0.7281795511221945,-0.0,-0.7870526386735863,-0.642784929567972,1.0,0.0
2018-12-31,-0.21423513941805183,-0.7250750193870326,-0.0,-0.7880238713375366,-0.6443238140193532,1.0,0.0
2019-01-02,-0.21365245238496544,-0.7250294960391033,-0.0,-0.7879656160458453,-0.6443620428113938,1.0,0.0
2019-01-03,-0.22475471189183718,-0.7220742439057284,-0.0,-0.7973633635658653,-0.6274655247985433,1.0,0.0
2019-01-04,-0.19193986778967148,-0.7347740008724539,-0.0,-0.7897050434549177,-0.639173182107983,1.0,0.0
2019-01-07,-0.18306128530278448,-0.7172135218355792,-0.0,-0.7848226997318146,-0.6258649802999702,1.0,0.0
2019-01-08,-0.1842531662312754,-0.711848153169538,-0.0,-0.7865480638867761,-0.6241195727654508,1.0,0.0
2019-01-09,-0.18026828784774995,-0.699431705544175,-0.0,-0.7893015264653407,-0.6350690543844578,1.0,0.0
2019-01-10,-0.18131686699247127,-0.6967045304451196,-0.0,-0.7905494650640603,-0.633502839783384,1.0,0.0
2019-01-11,-0.18045460552398573,-0.6937689969604863,-0.0,-0.7926853442579622,-0.6369433064622704,1.0,0.0
2019-01-14,-0.18991902164931415,-0.6951908775409024,-0.0,-0.7929928937365724,-0.6271029581887292,1.0,0.0
2019-01-15,-0.18332175581356883,-0.6864476861499785,-0.0,-0.7922000595415302,-0.6458602097185009,1.0,0.0
2019-01-16,-0.17206678104790815,-0.6791276230698166,-0.0,-0.7873498746205622,-0.6609146100039592,1.0,0.0
2019-01-17,-0.172580964316338,-0.6775938262647583,-0.0,-0.7876459336455379,-0.6601147681551349,1.0,0.0
2019-01-18,-0.1756590946774996,-0.6741833858398276,-0.0,-0.7883933012767369,-0.6779638534239762,1.0,0.0
2019-01-22,-0.0,-0.7116720311705911,-0.0,-0.9862442825681856,-0.6901575470099949,1.0,0.0
2019-01-23,-0.0,-0.6841426146010187,-0.0,-0.9971137521222412,-0.7143293718166384,1.0,0.0
2019-01-24,-0.0,-0.685180776164076,-0.0,-1.0002720995884495,-0.7157919798646305,1.0,0.0
2019-01-25,-0.0,-0.6471278247369329,-0.0,-1.094876660341556,-0.7080558909780921,1.0,0.0
2019-01-28,-0.0,-0.6401571275972571,-0.0,-1.0994452293167016,-0.7061782846903966,1.0,0.0
2019-01-29,-0.0,-0.6376450216450217,-0.0,-1.095030303030303,-0.7304935064935065,1.0,0.0
2019-01-30,-0.0,-0.638832197585527,-0.0,-1.0953336331246324,-0.72496454391366,1.0,0.0
2019-01-31,-0.0,-0.6575233207337795,-0.0,-1.0418212712834205,-0.7683878350729965,1.0,0.0
2019-02-01,-0.0,-0.6556571112034344,-0.0,-1.036109957069658,-0.7703572912339012,1.0,0.0
2019-02-04,-0.0,-0.6656278894558405,-0.0,-1.0036985034759085,-0.7552481079415089,1.0,0.0
2019-02-05,-0.0,-0.6527858634978255,-0.0,-0.9986986747029212,-0.7730557172699565,1.0,0.0
2019-02-06,-0.0,-0.6581936366746494,-0.0,-0.9975367772836128,-0.7654122476907287,1.0,0.0
2019-02-07,-0.0,-0.6717333609071796,-0.0,-1.0278495846689415,-0.747113362975218,1.0,0.0
2019-02-08,-0.0,-0.6713747971129607,-0.0,-1.0464136478226336,-0.7356079704389267,1.0,0.0
2019-02-11,-0.0,-0.6622319232235042,-0.0,-1.0625714582683714,-0.7398399334788484,1.0,0.0
2019-02-12,-0.0,-0.6774406561707157,-0.0,-1.0578667500781984,-0.7401730789281619,1.0,0.0
2019-02-13,-0.0,-0.6905845170701211,-0.0,-1.0511929982981973,-0.7312888549300176,1.0,0.0
2019-02-14,-0.0,-0.6708926892131937,-0.0,-1.0748841907282924,-0.7372087353279231,1.0,0.0
2019-02-15,-0.0,-0.7321524040346438,-0.0,-1.0846134654453436,-0.7474070641907545,1.0,0.0
2019-02-19,-0.0,-0.7134309221070626,-0.0,-1.1024325960750794,-0.7457705595327135,1.0,0.0
2019-02-20,-0.0,-0.712317060143147,-0.0,-1.1048677135633655,-0.7436883523840045,1.0,0.0
2019-02-21,-0.0,-0.7197336561743342,-0.0,-1.1029411764705883,-0.7380714997863552,1.0,0.0
2019-02-22,-0.0,-0.7172612689596239,-0.0,-1.1065655486719363,-0.7366303496403902,1.0,0.0
2019-02-25,-0.0,-0.7111945636623748,-0.0,-1.1172389127324749,-0.74810443490701,1.0,0.0
2019-02-26,-0.0,-0.7150424107941734,-0.0,-1.1190007515836942,-0.7449268100640636,1.0,0.0
2019-02-27,-0.0,-0.7021551260443935,-0.0,-1.1406390074228134,-0.7431061067881092,1.0,0.0
2019-02-28,-0.0,-0.6995549493934391,-0.0,-1.1386835115928504,-0.7508793338597374,1.0,0.0
2019-03-01,-0.0,-0.6938453822454682,-0.0,-1.1424016622483342,-0.7461488858637243,1.0,0.0
2019-03-04,-0.0,-0.6967668015324573,-0.0,-1.1324787854917828,-0.751262128969888,1.0,0.0
2019-03-05,-0.0,-0.6823757959492032,-0.0,-1.1622117494693673,-0.7529229772997086,1.0,0.0
2019-03-06,-0.0,-0.6824105407156742,-0.0,-1.1603787169702642,-0.7571819425444596,1.0,0.0
2019-03-07,-0.0,-0.6323640687493244,-0.0,-1.219651929521133,-0.7511980686772601,1.0,0.0
2019-03-08,-0.0,-0.6189801184894415,-0.0,-1.2625304401555628,-0.7531348816922909,1.0,0.0
2019-03-11,-0.0,-0.6090157064246929,-0.0,-1.2407346671039685,-0.7944316898072228,1.0,0.0
2019-03-12,-0.0,-0.5590507726269316,-0.0,-1.2657468727005152,-0.8543782192788816,1.0,0.0
2019-03-13,-0.0,-0.5818552875695733,-0.0,-1.2680148423005564,-0.8607050092764378,1.0,0.0
2019-03-14,-0.0,-0.5923569235322408,-0.0,-1.248862417224668,-0.8582368391846399,1.0,0.0
2019-03-15,-0.0,-0.5866815062140605,-0.0,-1.259654980523094,-0.8635503617139677,1.0,0.0
2019-03-18,-0.0,-0.6036039411081557,-0.0,-1.2647885213351815,-0.8779080657850372,1.0,0.0
2019-03-19,-0.0,-0.6074945501014808,-0.0,-1.2587386303841237,-0.8922799368563481,1.0,0.0
2019-03-20,-0.0,-0.6036277245644467,-0.0,-1.2624632325213063,-0.9049324986801417,1.0,0.0
2019-03-21,-0.0,-0.6014159825261731,-0.0,-1.2833848007833095,-0.881147849664834,1.0,0.0
2019-03-22,-0.0,-0.6001212442693139,-0.0,-1.3075815557155306,-0.8811806160724435,1.0,0.0
2019-03-25,-0.0,-0.5408661062743921,-0.0,-1.332632842990093,-0.879090363254278,1.0,0.0
2019-03-26,-0.0,-0.5576770687898569,-0.0,-1.337308026112222,-0.8784196822761404,1.0,0.0
2019-03-27,-0.0,-0.5491342562903165,-0.0,-1.3476555132219248,-0.8755516994228375,1.0,0.0
2019-03-28,-0.0,-0.5458116171916307,-0.0,-1.3414155147669762,-0.889493164136264,1.0,0.0
2019-03-29,-0.0,-0.5407046929228913,-0.0,-1.3420099592575827,-0.8897314018409538,1.0,0.0
2019-04-01,-0.0,-0.5405252219913094,-0.0,-1.3421122236916683,-0.895975817116947,1.0,0.0
2019-04-02,-0.0,-0.548695553966043,-0.0,-1.3439747016526749,-0.8719647630162256,1.0,0.0
2019-04-03,-0.0,-0.5482061514136205,-0.0,-1.3486428490757822,-0.8677483717953546,1.0,0.0
2019-04-04,-0.0,-0.5459610027855153,-0.0,-1.3656929910411806,-0.8525558985169013,1.0,0.0
2019-04-05,-0.0,-0.5428614491879875,-0.0,-1.3698330758506347,-0.8553449640152229,1.0,0.0
2019-04-08,-0.0,-0.537812594154866,-0.0,-1.373041578788792,-0.8553404639951794,1.0,0.0
2019-04-09,-0.0,-0.5336828605914302,-0.0,-1.3836753168376583,-0.8545187085093542,1.0,0.0
2019-04-10,-0.0,-0.5270473894372034,-0.0,-1.3923001582159271,-0.8477360054245461,1.0,0.0
2019-04-11,-0.0,-0.5053637971920051,-0.0,-1.4281627583091805,-0.8305416494146873,1.0,0.0
2019-04-12,-0.0,-0.5065443057018203,-0.0,-1.4233112682413118,-0.831239656988115,1.0,0.0
2019-04-15,-0.0,-0.5068364156842066,-0.0,-1.425477419111831,-0.8343063768880183,1.0,0.0
2019-04-16,-0.0,-0.5083424353131708,-0.0,-1.425294715829912,-0.8326993333584422,1.0,0.0
2019-04-17,-0.0,-0.47873020649189457,-0.0,-1.4454432617444615,-0.8370632263888367,1.0,0.0
2019-04-18,-0.0,-0.4737988096966178,-0.0,-1.338873566555378,-0.8163013499782261,1.0,0.0
2019-04-22,-0.0,-0.4734102573435738,-0.0,-1.3429549011756998,-0.8235722345575657,1.0,0.0
2019-04-23,-0.0,-0.4742245522062036,-0.0,-1.346912771224698,-0.819462647444299,1.0,0.0
2019-04-24,-0.0,-0.4433610033711531,-0.0,-1.351796135861094,-0.8297386450139558,1.0,0.0
2019-04-25,-0.0,-0.45041772611696335,-0.0,-1.3618234653105705,-0.8201235016345805,1.0,0.0
2019-04-26,-0.0,-0.4407538108924218,-0.0,-1.3560592279986903,-0.8412340379088296,1.0,0.0
2019-04-29,-0.0,-0.44012215516614556,-0.0,-1.3550498073147674,-0.8403984585181414,1.0,0.0
2019-04-30,-0.0,-0.4359300592533353,-0.0,-1.3568650259914936,-0.8423788578283471,1.0,0.0
2019-05-01,-0.0,-0.41610689252336447,-0.0,-1.3752190420560748,-0.859375,1.0,0.0
2019-05-02,-0.0,-0.4188705435417884,-0.0,-1.3701417299824663,-0.863822326125073,1.0,0.0
2019-05-03,-0.0,-0.46130316208446964,-0.0,-1.36050711284735,-0.8636028598805926,1.0,0.0
2019-05-06,-0.0,-0.40686490455212926,-0.0,-1.3686857562408223,-0.8955212922173275,1.0,0.0
2019-05-07,-0.0,-0.4092061276220565,-0.0,-1.3679879504794092,-0.8964402483376804,1.0,0.0
2019-05-08,-0.0,-0.40282918605929563,-0.0,-1.3473082420200095,-0.9146480008795397,1.0,0.0
2019-05-09,-0.0,-0.4027620059342833,-0.0,-1.3429429649437707,-0.9174328729990109,1.0,0.0
2019-05-10,-0.0,-0.4048969732459833,-0.0,-1.3409215679098196,-0.9141016725835378,1.0,0.0
2019-05-13,-0.0,-0.4039010466222645,-0.0,-1.340481592622411,-0.9151357681329138,1.0,0.0
2019-05-14,-0.0,-0.3436628896209681,-0.027585707562538468,-1.3403685334684865,-0.9085906671976252,1.0,0.0
2019-05-15,-0.0,-0.3492937341542919,-0.035240854762767115,-1.3461789206809127,-0.8911264034770011,1.0,0.0
2019-05-16,-0.0,-0.351106603397689,-0.04129387474191329,-1.3400224580722282,-0.8898467779910892,1.0,0.0
2019-05-17,-0.0,-0.3449838657046517,-0.04691635546209347,-1.3287770566694463,-0.9050070700844784,1.0,0.0
2019-05-20,-0.0,-0.3325604144777363,-0.05749791674214702,-1.3264012173471975,-0.9065613564725916,1.0,0.0
2019-05-21,-0.0,-0.3354079971051203,-0.06582232675954407,-1.313153609553103,-0.9042518545322961,1.0,0.0
2019-05-22,-0.0,-0.3272944239531351,-0.07409416359297027,-1.3134085484920806,-0.9013162652780791,1.0,0.0
2019-05-23,-0.0,-0.3322341003805037,-0.0679470918644682,-1.3108171770248234,-0.9128465301685089,1.0,0.0
2019-05-24,-0.0,-0.3171631000578369,-0.07338056680161943,-1.3118493348756508,-0.9124132446500869,1.0,0.0
2019-05-28,-0.0,-0.3182212581344902,-0.07212581344902386,-1.3121475054229934,-0.9128344179320318,1.0,0.0
2019-05-29,-0.0,-0.32419465387251545,-0.0733739764077775,-1.3143465242956602,-0.8954583167995382,1.0,0.0
2019-05-30,-0.0,-0.32136160392326557,-0.0701355834415116,-1.3144381941439491,-0.9000072118851867,1.0,0.0
2019-05-31,-0.0,-0.31810802034852254,-0.07619872280549843,-1.317206046830465,-0.8963812822455532,1.0,0.0
2019-06-03,-0.0,-0.31969979890835964,-0.09110169491525423,-1.3128052283826488,-0.8672795173800633,1.0,0.0
2019-06-04,-0.0,-0.3189027467377983,-0.07486843053853363,-1.30325859707303,-0.9076130055511499,1.0,0.0
2019-06-05,-0.0,-0.31407993724819055,-0.09106143259528648,-1.3017435019788213,-0.8585588476485898,1.0,0.0
2019-06-06,-0.0,-0.3090954433716912,-0.08838932630303893,-1.3041077345113827,-0.8610566817485482,1.0,0.0
2019-06-07,-0.0,-0.31043682413204327,-0.09095759817871372,-1.296065737051793,-0.8597751849743882,1.0,0.0
2019-06-10,-0.0,-0.3165352652887279,-0.09155479792598907,-1.276333546416649,-0.8669294694225442,1.0,0.0
2019-06-11,-0.0,-0.31557216586581244,-0.1023669692116035,-1.2757074212493327,-0.8657056415732337,1.0,0.0
2019-06-12,-0.0,-0.3295145353000143,-0.11563797794644136,-1.2800730345123872,-0.8548976084777316,1.0,0.0
2019-06-13,-0.0,-0.3530064423765211,-0.13421617752326415,-1.2565855404438082,-0.8352899069434503,1.0,0.0
2019-06-14,-0.0,-0.3480234469940668,-0.14933161769962114,-1.2564157552362571,-0.8204303381228109,1.0,0.0
2019-06-17,-0.0,-0.34231661609851866,-0.14963412457611994,-1.2543280385507762,-0.8232375513117972,1.0,0.0
2019-06-18,-0.0,-0.3570181377614653,-0.15108862202900616,-1.2416348929195027,-0.8136336100915798,1.0,0.0
2019-06-19,-0.0,-0.338126423690205,-0.17664436218678817,-1.2430595102505695,-0.8013952164009112,1.0,0.0
2019-06-20,-0.0,-0.34279296944632603,-0.16838389960426395,-1.248778922599736,-0.8052336981710577,1.0,0.0
2019-06-21,-0.0,-0.3457943925233645,-0.17000784761361207,-1.246236712563316,-0.8050938146536349,1.0,0.0
2019-06-24,-0.0,-0.3196656904064576,-0.1734052432316594,-1.2397671262233017,-0.8388099149939281,1.0,0.0
2019-06-25,-0.0,-0.30055288032816124,-0.17570893525949705,-1.2474406991260925,-0.8433030140895309,1.0,0.0
2019-06-26,-0.0,-0.29829007960589726,-0.16470924213757898,-1.2299646592653413,-0.8767714989469175,1.0,0.0
2019-06-27,-0.0,-0.2914418438449169,-0.1787028765410041,-1.2290870108986958,-0.8740753975343935,1.0,0.0
2019-06-28,-0.0,-0.2768494715795487,-0.18037703513281922,-1.2385746929448729,-0.8745715509854327,1.0,0.0
2019-07-01,-0.0,-0.26682547018878655,-0.1858712269349735,-1.2329434351335016,-0.8696626017705407,1.0,0.0
2019-07-02,-0.0,-0.27277248827625405,-0.18068779309364785,-1.2281512007957938,-0.871038794941026,1.0,0.0
2019-07-03,-0.0,-0.2755986641085767,-0.17814254245718752,-1.2269594258509202,-0.8722376181340156,1.0,0.0
2019-07-05,-0.0,-0.26545338214907754,-0.18426758610884011,-1.229872391852984,-0.8749866704581807,1.0,0.0
2019-07-08,-0.0,-0.2647309687966451,-0.18522993816191627,-1.2298670836591086,-0.8740848674390503,1.0,0.0
2019-07-09,-0.0,-0.2626137009664582,-0.1841955656623081,-1.2308840250142126,-0.8754619101762364,1.0,0.0
2019-07-10,-0.0,-0.24581601108623816,-0.17972497601535017,-1.2473083892975163,-0.8804320790249796,1.0,0.0
2019-07-11,-0.0,-0.23685890615024474,-0.198056324040576,-1.244200893807193,-0.8677378165567141,1.0,0.0
2019-07-12,-0.0,-0.2590229804032144,-0.18891865219230225,-1.2067883829127308,-0.8698717044973917,1.0,0.0
2019-07-15,-0.0,-0.29466797974113673,-0.21781795160382666,-1.1847917839054585,-0.8198860438942037,1.0,0.0
2019-07-16,-0.0,-0.2989726991274979,-0.21728117084154236,-1.1834013509710104,-0.8184984520123839,1.0,0.0
2019-07-17,-0.0,-0.3438108484005563,-0.1965924895688456,-1.1535465924895687,-0.7831363004172461,1.0,0.0
2019-07-18,-0.0,-0.3436079003089312,-0.19535561803603038,-1.1564094553785276,-0.7757645180325592,1.0,0.0
2019-07-19,-0.0,-0.34630620612968244,-0.19368962401834736,-1.1637709361317674,-0.7711446243658351,1.0,0.0
2019-07-22,-0.0,-0.334804671208119,-0.18695259279855417,-1.1667941053802309,-0.7870499096343668,1.0,0.0
2019-07-23,-0.0,-0.3404536598942388,-0.1838992485388255,-1.1661564152518789,-0.7884775953242417,1.0,0.0
2019-07-24,-0.0,-0.34079377215541806,-0.18899006047125877,-1.1628553555292973,-0.7826510043789533,1.0,0.0
2019-07-25,-0.0,-0.3316807654971572,-0.19522257661905423,-1.1620787685480516,-0.7779434197753433,1.0,0.0
2019-07-26,-0.0,-0.3387561136355753,-0.19300010406188214,-1.1612959173054909,-0.7757119567102571,1.0,0.0
2019-07-29,-0.0,-0.3438095568107003,-0.19567552583249592,-1.1544405558058144,-0.7711978932048927,1.0,0.0
2019-07-30,-0.0,-0.3463311497001837,-0.1984679907108939,-1.1495615403278916,-0.7717583445981075,1.0,0.0
2019-07-31,-0.0,-0.3940111420612813,-0.19383704735376042,-1.1397980501392757,-0.7542827298050139,1.0,0.0
2019-08-01,-0.0,-0.4026985672555293,-0.1916121852830714,-1.1358325219084715,-0.7474266240089026,1.0,0.0
2019-08-02,-0.0,-0.3943554273400299,-0.19665635535782558,-1.1306871502554654,-0.7539883910882486,1.0,0.0
2019-08-05,-0.0,-0.3896266425641382,-0.18758256274768823,-1.143537509559897,-0.7555795035806159,1.0,0.0
2019-08-06,-0.0,-0.38790499725425587,-0.18523476112026357,-1.0955862163646348,-0.7634198242723778,1.0,0.0
2019-08-07,-0.0,-0.3897063855998905,-0.17048798850181374,-1.091164191362672,-0.7706864690986244,1.0,0.0
2019-08-08,-0.0,-0.3871530748434345,-0.16710584853358884,-1.0933917388179732,-0.7745457034324629,1.0,0.0
2019-08-09,-0.0,-0.3702065398618531,-0.16312225662662902,-1.0791112320936405,-0.790193609854027,1.0,0.0
2019-08-12,-0.0,-0.3628694853566448,-0.18004013741964014,-1.0892547365556653,-0.7693118813565089,1.0,0.0
2019-08-13,-0.0,-0.3601126837049859,-0.17554220547805724,-1.0924210026134473,-0.7660455486542443,1.0,0.0
2019-08-14,-0.0,-0.368573937715328,-0.17405255691413904,-1.073836384516652,-0.7612308315881916,1.0,0.0
2019-08-15,-0.0,-0.3951237360298031,-0.18723390101117615,-1.047199308142629,-0.6966471527408195,1.0,0.0
2019-08-16,-0.0,-0.3985769857366094,-0.18658775808757525,-1.0424576919240616,-0.6971772450709844,1.0,0.0
2019-08-19,-0.0,-0.3932376100046318,-0.19149076953616095,-1.039502415139284,-0.6841460993846358,1.0,0.0
2019-08-20,-0.0,-0.3980723527858463,-0.19510826511750726,-1.0355822550831792,-0.6720029046738843,1.0,0.0
2019-08-21,-0.0,-0.4022749752720079,-0.19746125947906362,-1.0338938344873063,-0.6634355423672931,1.0,0.0
2019-08-22,-0.0,-0.40493444890967784,-0.19131695105079385,-1.0335661110745107,-0.6642071282693195,1.0,0.0
2019-08-23,-0.0,-0.40231891696037414,-0.1925293982015218,-1.0324780131097862,-0.6665898086234724,1.0,0.0
2019-08-26,-0.0,-0.39335449187123517,-0.19868514800181358,-1.011723557225209,-0.6348209080899022,1.0,0.0
2019-08-27,-0.0,-0.3895016009573401,-0.1900449561758142,-1.0082150134221675,-0.6464956822665675,1.0,0.0
2019-08-28,-0.0,-0.37095156437053095,-0.20532565438250236,-1.019833694632284,-0.63940207719934,1.0,0.0
2019-08-29,-0.0,-0.3611632270168855,-0.21381898169114316,-1.027495633046516,-0.6322701688555347,1.0,0.0
2019-08-30,-0.0,-0.3475344277098719,-0.2182087915631954,-1.036798142354952,-0.622536846518528,1.0,0.0
2019-09-03,-0.0,-0.35242120205181143,-0.22637674613672287,-1.028389844178469,-0.6189631254637545,1.0,0.0
2019-09-04,-0.0,-0.32261612110234184,-0.22891059645491008,-1.0426316470436021,-0.6403803855608746,1.0,0.0
2019-09-05,-0.0,-0.3445383573133751,-0.231918188270211,-1.0435834569972258,-0.6059745790050972,1.0,0.0
