Date,IWF,IWM,MTUM,RUN,SPY,VLUE,VXX
2019-01-24,-0.0,-1.5128268991282692,-0.0,1.0,-2.091469489414695,-1.6224159402241596,0.0
2019-01-25,-0.0,-1.4067514864778468,-0.0,1.0,-2.3108496899175246,-1.675851927626111,0.0
2019-01-28,-0.0,-1.3672359751807075,-0.0,1.0,-2.3593040363333975,-1.6701848653489413,0.0
2019-01-29,-0.0,-1.3735860979462875,-0.0,1.0,-2.3087519747235388,-1.636777251184834,0.0
2019-01-30,-0.0,-1.3705856339629794,-0.0,1.0,-2.3050097921536423,-1.641923052624929,0.0
2019-01-31,-0.0,-1.3766725574349912,-0.0,1.0,-2.2520196919969706,-1.682845241100732,0.0
2019-02-01,-0.0,-1.3841215357233665,-0.0,1.0,-2.291952707856598,-1.6803966437833715,0.0
2019-02-04,-0.0,-1.3727803145611366,-0.0,1.0,-2.29236428209031,-1.6767503805175041,0.0
2019-02-05,-0.0,-1.3671255471674175,-0.0,1.0,-2.2832582630209988,-1.693522806572353,0.0
2019-02-06,-0.0,-1.3198334595003784,-0.0,1.0,-2.283181932879132,-1.705336866010598,0.0
2019-02-07,-0.0,-1.2922652280283544,-0.0,1.0,-2.2642243272065743,-1.7166426196599962,0.0
2019-02-08,-0.0,-1.3056203873083958,-0.0,1.0,-2.304737273702138,-1.6975966694001137,0.0
2019-02-11,-0.0,-1.2919407894736843,-0.0,1.0,-2.316422064777328,-1.7175480769230769,0.0
2019-02-12,-0.0,-1.3012682308180088,-0.0,1.0,-2.319277108433735,-1.7206087507926444,0.0
2019-02-13,-0.0,-1.3340736040609138,-0.0,1.0,-2.3089467005076143,-1.7020939086294418,0.0
2019-02-14,-0.0,-1.2328152640889563,-0.0,1.0,-2.360437199898913,-1.7246651503664392,0.0
2019-02-15,-0.0,-1.2609575611915755,-0.0,1.0,-2.349060780469294,-1.7146923028271457,0.0
2019-02-19,-0.0,-1.2300151783455602,-0.0,1.0,-2.379521882114849,-1.7147735896787248,0.0
2019-02-20,-0.0,-1.2272870961623568,-0.0,1.0,-2.381298602769172,-1.7137257381298603,0.0
2019-02-21,-0.0,-1.2920736985285026,-0.0,1.0,-2.3012241869667367,-1.589464572771114,0.0
2019-02-22,-0.0,-1.2965525763005066,-0.0,1.0,-2.300259483504263,-1.5813666131224515,0.0
2019-02-25,-0.0,-1.292911722681245,-0.0,1.0,-2.321364229359508,-1.5980617506367647,0.0
2019-02-26,-0.0,-1.2959234402187423,-0.0,1.0,-2.3245090728312205,-1.5938354461844393,0.0
2019-02-27,-0.0,-1.2931784294234594,-0.0,1.0,-2.338717693836978,-1.5808275347912526,0.0
2019-02-28,-0.0,-1.2748905739473524,-0.0,1.0,-2.3089205351088093,-1.581036927439739,0.0
2019-03-01,-0.0,-1.2687761635065256,-0.0,1.0,-2.314516129032258,-1.5728268899285889,0.0
2019-03-04,-0.0,-1.2631481823214616,-0.0,1.0,-2.316663591068463,-1.5714461462754505,0.0
2019-03-05,-0.0,-1.2337533975784531,-0.0,1.0,-2.3660118606375096,-1.5776501111934766,0.0
2019-03-06,-0.0,-1.2451445835131636,-0.0,1.0,-2.344965780874283,-1.575497872865158,0.0
2019-03-07,-0.0,-1.1481391388956457,-0.0,1.0,-2.3731452201410845,-1.55996108002919,0.0
2019-03-08,-0.0,-1.1248387294956073,-0.0,1.0,-2.450021502733919,-1.5688394667321988,0.0
2019-03-11,-0.0,-1.1191228396208883,-0.0,1.0,-2.4409341510252123,-1.6345784550579199,0.0
2019-03-12,-0.0,-1.0430498901788516,-0.0,1.0,-2.493316598682146,-1.73906495136492,0.0
2019-03-13,-0.0,-1.0795010709336021,-0.0,1.0,-2.4917475116542778,-1.7284238377220613,0.0
2019-03-14,-0.0,-1.0863458873913592,-0.0,1.0,-2.4851996473107443,-1.726476886257715,0.0
2019-03-15,-0.0,-1.0777742649383495,-0.0,1.0,-2.493645273474549,-1.7516914321846346,0.0
2019-03-18,-0.0,-1.1129553373455814,-0.0,1.0,-2.473930947101679,-1.748305353183402,0.0
2019-03-19,-0.0,-1.114937416608425,-0.0,1.0,-2.4686447677743186,-1.7701251667831501,0.0
2019-03-20,-0.0,-1.1169605480147153,-0.0,1.0,-2.4634022580235952,-1.7624635291132817,0.0
2019-03-21,-0.0,-1.1191897383794767,-0.0,1.0,-2.518034036068072,-1.7127889255778512,0.0
2019-03-22,-0.0,-1.0965706789930665,-0.0,1.0,-2.4999063027047286,-1.650009369729527,0.0
2019-03-25,-0.0,-0.9708785482189933,-0.0,1.0,-2.531175280485562,-1.6287168168720496,0.0
2019-03-26,-0.0,-0.982581399643011,-0.0,1.0,-2.5110481935126483,-1.6614144149689174,0.0
2019-03-27,-0.0,-0.9533411200590151,-0.0,1.0,-2.530890760435237,-1.663244605643327,0.0
2019-03-28,-0.0,-0.9518591479931052,-0.0,1.0,-2.5267175572519087,-1.677542477222359,0.0
2019-03-29,-0.0,-0.9428641792882649,-0.0,1.0,-2.5280753601773176,-1.6859376924024134,0.0
2019-04-01,-0.0,-0.9682657282212755,-0.0,1.0,-2.5337408162005306,-1.6720380317342718,0.0
2019-04-02,-0.0,-0.9963640845504406,-0.0,1.0,-2.5638133974240462,-1.602391076600727,0.0
2019-04-03,-0.0,-0.9898040660893064,-0.0,1.0,-2.5665499662182913,-1.5857134082673054,0.0
2019-04-04,-0.0,-0.995559119225313,-0.0,1.0,-2.557083821624622,-1.6153087028927404,0.0
2019-04-05,-0.0,-0.9592737978410207,-0.0,1.0,-2.5547105004906774,-1.6194185475956822,0.0
2019-04-08,-0.0,-0.9447490253411306,-0.0,1.0,-2.5311281676413255,-1.6157407407407407,0.0
2019-04-09,-0.0,-0.9114024390243901,-0.02024390243902439,1.0,-2.5749390243902437,-1.5909756097560974,0.0
2019-04-10,-0.0,-0.9018091003228359,-0.02369495035633794,1.0,-2.5807394773710177,-1.585003350185783,0.0
2019-04-11,-0.0,-0.917059435636898,-0.03311501499663341,1.0,-2.592764889514599,-1.578135520597417,0.0
2019-04-12,-0.0,-0.9194446143495015,-0.033702367117254876,1.0,-2.5865190531530984,-1.5769771851489387,0.0
2019-04-15,-0.0,-0.926679744973026,-0.03800882785679255,1.0,-2.571665031878372,-1.5941025012260912,0.0
2019-04-16,-0.0,-0.9325093312121399,-0.0539680597197577,1.0,-2.5524689469497646,-1.5799424830202533,0.0
2019-04-17,-0.0,-0.913288771693138,-0.04752560250199301,1.0,-2.5689581161464403,-1.6025633163672044,0.0
2019-04-18,-0.0,-0.8923124231242312,-0.033702337023370235,1.0,-2.581488314883149,-1.6425584255842558,0.0
2019-04-22,-0.0,-0.9077436087439792,-0.017846115845374832,1.0,-2.596887736198592,-1.6526491293071506,0.0
2019-04-23,-0.0,-0.8953337853664549,-0.013006225728903408,1.0,-2.5950810577575045,-1.6606053134438756,0.0
2019-04-24,-0.0,-0.8754691441580016,-0.018027441087799172,1.0,-2.590844767119916,-1.6683689165077216,0.0
2019-04-25,-0.0,-0.8886769230769231,-0.02806153846153846,1.0,-2.5837538461538463,-1.6534153846153845,0.0
2019-04-26,-0.0,-0.865840953814099,-0.04832735270285913,1.0,-2.4374348882972567,-1.4361037157078367,0.0
2019-04-29,-0.0,-0.8453485064011381,-0.036472261735419634,1.0,-2.3947083926031296,-1.4134281650071123,0.0
2019-04-30,-0.0,-0.8488120950323973,-0.04103671706263499,1.0,-2.393827441173127,-1.4000795725815618,0.0
2019-05-01,-0.0,-0.9345761312016991,-0.0,1.0,-2.536015574302401,-1.4287652645861602,0.0
2019-05-02,-0.0,-0.9419692778529809,-0.0,1.0,-2.484962627273262,-1.4584780177741157,0.0
2019-05-03,-0.0,-0.9390179359012054,-0.0,1.0,-2.485386650985004,-1.4562187591884739,0.0
2019-05-06,-0.0,-0.9030100334448161,-0.0,1.0,-2.4895851669307048,-1.4749163879598661,0.0
2019-05-07,-0.0,-0.9223169655983534,-0.0,1.0,-2.482857982946192,-1.4754483975301382,0.0
2019-05-08,-0.0,-0.9093577550780793,-0.0474932487965246,1.0,-2.4101209346013857,-1.5036397792649996,0.0
2019-05-09,-0.0,-0.9084453312987851,-0.05100064557779212,1.0,-2.4112917424731495,-1.4981512999589177,0.0
2019-05-10,-0.0,-0.9086330508976713,-0.03418854061740831,1.0,-2.448006162232624,-1.5343366712093383,0.0
2019-05-13,-0.0,-0.9208615970486732,-0.014340116625014875,1.0,-2.458764726883256,-1.5562894204450792,0.0
2019-05-14,-0.0,-0.8010875285037713,-0.14248962170379467,1.0,-2.378763959539262,-1.52452786060925,0.0
2019-05-15,-0.0,-0.802164375548406,-0.15220824802573854,1.0,-2.3836794384322904,-1.5116115823340157,0.0
2019-05-16,-0.0,-0.8066867191115225,-0.18428968070337806,1.0,-2.3179662193428965,-1.4753586302637667,0.0
2019-05-17,-0.0,-0.789770391684773,-0.21809853778847849,1.0,-2.374713723647895,-1.4898114980327675,0.0
2019-05-20,-0.0,-0.7742900727528749,-0.23145975123210513,1.0,-2.3710983337244778,-1.4903191739028396,0.0
2019-05-21,-0.0,-0.759614260666277,-0.23348918760958504,1.0,-2.3679135008766803,-1.4835768556399767,0.0
2019-05-22,-0.0,-0.7536358857543368,-0.23468255358915951,1.0,-2.3651071783190236,-1.4873547105893345,0.0
2019-05-23,-0.0,-0.7369096209912536,-0.24810495626822154,1.0,-2.3779008746355683,-1.4679883381924197,0.0
2019-05-24,-0.0,-0.7418676633767448,-0.2286398411493313,1.0,-2.4001635227471825,-1.4694854873561878,0.0
2019-05-28,-0.0,-0.7382926544435361,-0.2264977227607147,1.0,-2.4012612402195495,-1.4729650823309588,0.0
2019-05-29,-0.0,-0.7242791234140715,-0.22433679354094577,1.0,-2.375663206459054,-1.4427335640138408,0.0
2019-05-30,-0.0,-0.7201929703652654,-0.20997013553870894,1.0,-2.3677348954743858,-1.445267631518493,0.0
2019-05-31,-0.0,-0.7118955901799574,-0.2219283619847065,1.0,-2.375208417179325,-1.4404070603116195,0.0
2019-06-03,-0.0,-0.7260406582768636,-0.24850521040943,1.0,-2.3520870109902625,-1.3677467114629007,0.0
2019-06-04,-0.0,-0.7150911161731206,-0.24197038724373576,1.0,-2.3543280182232347,-1.383371298405467,0.0
2019-06-05,-0.0,-0.6925160853369455,-0.29275313240772094,1.0,-2.384298453550062,-1.2744102043119991,0.0
2019-06-06,-0.0,-0.7049698200485135,-0.28008123201895413,1.0,-2.371805720088001,-1.2842556552152085,0.0
2019-06-07,-0.0,-0.7291549136861109,-0.28455376283425476,1.0,-2.3479070292226107,-1.2798713753807964,0.0
2019-06-10,-0.0,-0.7355855855855856,-0.2833333333333333,1.0,-2.3252815315315316,-1.28643018018018,0.0
2019-06-11,-0.0,-0.7341056795705001,-0.3116134501271546,1.0,-2.322520486012998,-1.283074314778186,0.0
2019-06-12,-0.0,-0.7388945405222109,-0.31445687803775296,1.0,-2.3195998643608005,-1.2786820391093028,0.0
2019-06-13,-0.0,-0.7506365642505517,-0.3269959825722854,1.0,-2.3028348327957904,-1.2779380976631018,0.0
2019-06-14,-0.0,-0.7515851449275363,-0.33922101449275366,1.0,-2.3019701086956523,-1.268455615942029,0.0
2019-06-17,-0.0,-0.756528635359429,-0.3376196680450915,1.0,-2.2964368662550276,-1.274174361298363,0.0
2019-06-18,-0.0,-0.75131859499495,-0.3201099764336214,1.0,-2.2904275614409157,-1.2491863988329033,0.0
2019-06-19,-0.0,-0.7381877569409246,-0.3234217491693417,1.0,-2.297741735653545,-1.272286985414203,0.0
2019-06-20,-0.0,-0.7324196809705683,-0.3241968097056841,1.0,-2.2901033475623453,-1.2699955066277242,0.0
2019-06-21,-0.0,-0.736709145006456,-0.32577331162634027,1.0,-2.279851793633863,-1.2715432549261774,0.0
2019-06-24,-0.0,-0.7289241325009842,-0.33007142455429955,1.0,-2.2773747258309434,-1.287610370620325,0.0
2019-06-25,-0.0,-0.6935066396578888,-0.3383412108935404,1.0,-2.297771775827144,-1.2971528246680173,0.0
2019-06-26,-0.0,-0.6848706411698537,-0.3194038245219347,1.0,-2.2752530933633293,-1.344769403824522,0.0
2019-06-27,-0.0,-0.6689181582798603,-0.3408195429472025,1.0,-2.271417313970505,-1.3475740177867837,0.0
2019-06-28,-0.0,-0.638603003205669,-0.3462122490298633,1.0,-2.290309881334008,-1.3488555199370114,0.0
2019-07-01,-0.0,-0.6307986072110525,-0.35055599236212515,1.0,-2.304054812984387,-1.3306188925081435,0.0
2019-07-02,-0.0,-0.6283749790373973,-0.35893565878472805,1.0,-2.2996254681647943,-1.303035384873386,0.0
2019-07-03,-0.0,-0.6142433234421365,-0.3715357482783719,1.0,-2.310676893790941,-1.3022787077991154,0.0
2019-07-05,-0.0,-0.5838509316770186,-0.3773711599798556,1.0,-2.316266577136142,-1.3181691007777965,0.0
2019-07-08,-0.0,-0.5750456078279618,-0.3926695781966941,1.0,-2.280280833655813,-1.2802255514401017,0.0
2019-07-09,-0.0,-0.5710969881182647,-0.3904393478861564,1.0,-2.2846090080132635,-1.2801878972091738,0.0
2019-07-10,-0.0,-0.578168158214562,-0.3913932162192023,1.0,-2.2767097558280853,-1.2779803336647884,0.0
2019-07-11,-0.0,-0.5788106554659004,-0.3946612136619874,1.0,-2.275782027191334,-1.277495302310158,0.0
2019-07-12,-0.0,-0.5905019902697921,-0.39528969482529847,1.0,-2.277642636001769,-1.2650928792569658,0.0
2019-07-15,-0.0,-0.5899078010268868,-0.4030254513332965,1.0,-2.274002097940705,-1.2540164522718489,0.0
2019-07-16,-0.0,-0.5893475512559775,-0.36217226405760455,1.0,-2.262683449678448,-1.2824163139669102,0.0
2019-07-17,-0.0,-0.6031396309556596,-0.3551087854585514,1.0,-2.2641696502340953,-1.2857064169650234,0.0
2019-07-18,-0.0,-0.6039854673566003,-0.35907739733568206,1.0,-2.2685786634371903,-1.2731476384454476,0.0
2019-07-19,-0.0,-0.6083383885733195,-0.35118292615673086,1.0,-2.289858269453483,-1.265482821375393,0.0
2019-07-22,-0.0,-0.5387339289605578,-0.31837001525386793,1.0,-2.27429723251253,-1.3164088036609283,0.0
2019-07-23,-0.0,-0.5425769545083083,-0.3193135385453555,1.0,-2.272459820212476,-1.3137564696268047,0.0
2019-07-24,-0.0,-0.5484013230429988,-0.3721609702315325,1.0,-2.2916758544652702,-1.3004410143329659,0.0
2019-07-25,-0.0,-0.5138292011019283,-0.3881542699724518,1.0,-2.328925619834711,-1.278732782369146,0.0
2019-07-26,-0.0,-0.49267298369325696,-0.39295945350374617,1.0,-2.340403261348612,-1.2829991185544294,0.0
2019-07-29,-0.0,-0.4988013512040972,-0.4039991282554211,1.0,-2.281137626675384,-1.264519995641277,0.0
2019-07-30,-0.0,-0.5015532181590278,-0.40836012861736337,1.0,-2.2732573982233366,-1.2667175322905881,0.0
2019-07-31,-0.0,-0.5518708410603251,-0.40269444747463734,1.0,-2.2526999018217517,-1.2470819242936622,0.0
2019-08-01,-0.0,-0.5858767205266308,-0.4023176105761384,1.0,-2.23176105761384,-1.220390620749687,0.0
2019-08-02,-0.0,-0.5553975719129388,-0.4593131357322542,1.0,-2.236902548397681,-1.217051296073499,0.0
2019-08-05,-0.0,-0.5496382527335039,-0.43268236958059075,1.0,-2.2310830658760814,-1.2264048305499649,0.0
2019-08-06,-0.0,-0.5558845299777943,-0.4149836100243206,1.0,-2.1404250819498785,-1.1757957068837899,0.0
2019-08-07,-0.0,-0.5746071918169355,-0.3929663608562691,1.0,-2.1241695665928506,-1.1808499420014764,0.0
2019-08-08,-0.0,-0.5667021843367075,-0.40058604155567396,1.0,-2.158284496537027,-1.2020777836973895,0.0
2019-08-09,-0.0,-0.5098705501618123,-0.4066343042071197,1.0,-2.164401294498382,-1.3128371089536137,0.0
2019-08-12,-0.0,-0.5343044590236852,-0.3678972534193262,1.0,-2.2229511842544203,-1.4347270098965863,0.0
2019-08-13,-0.0,-0.49808790112509005,-0.3628554009865322,1.0,-2.2311699828188214,-1.4502577176744444,0.0
2019-08-14,-0.0,-0.5166712441636914,-0.36116451524306514,1.0,-2.1789068937105194,-1.43619884647075,0.0
2019-08-15,-0.0,-0.5452240979450946,-0.3796451108354458,1.0,-2.122215630224907,-1.3463675098430505,0.0
2019-08-16,-0.0,-0.5650531541740866,-0.3718094004640872,1.0,-2.1024229669202956,-1.3571312935081754,0.0
2019-08-19,-0.0,-0.5494517308105784,-0.37427434960223604,1.0,-2.105783702429585,-1.345678348742206,0.0
2019-08-20,-0.0,-0.5470748809077771,-0.3873574907670075,1.0,-2.088904351549537,-1.3290692073007548,0.0
2019-08-21,-0.0,-0.5565245305227114,-0.39719651169011827,1.0,-2.0856561981702426,-1.3107377882403297,0.0
2019-08-22,-0.0,-0.5612354137672626,-0.40022481533026444,1.0,-2.097259394069157,-1.2940798629697035,0.0
2019-08-23,-0.0,-0.5632196219139934,-0.4015958871097306,1.0,-2.0996626144700903,-1.290847748085471,0.0
2019-08-26,-0.0,-0.5423549902359213,-0.40402174486726133,1.0,-2.0802765609331293,-1.251227107193751,0.0
2019-08-27,-0.0,-0.5445321897390304,-0.3884211076826526,1.0,-2.052821505151404,-1.2441294911354008,0.0
2019-08-28,-0.0,-0.5468676647018935,-0.38526941734912107,1.0,-2.0517448229096034,-1.2323300818945282,0.0
2019-08-29,-0.0,-0.5220657276995305,-0.40099113197704744,1.0,-2.0671361502347416,-1.2262910798122066,0.0
2019-08-30,-0.0,-0.5092043681747269,-0.4064482579303172,1.0,-2.0709308372334894,-1.2135725429017161,0.0
2019-09-03,-0.0,-0.5025686264335012,-0.3979035856987183,1.0,-2.065071869648695,-1.2236002283223497,0.0
2019-09-04,-0.0,-0.5065704046122682,-0.39136757907858516,1.0,-2.075936217732301,-1.2201215395003375,0.0
