Date,ETRN,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-14,1.0,-0.0,-0.005549634312176119,-0.2595097210481826,-1.3975522804954243,-1.0126428755191297,0.0
2019-08-15,1.0,-0.0,-0.03911540123901455,-0.2655236997550785,-1.3475003601786486,-0.9496110070595015,0.0
2019-08-16,1.0,-0.0,-0.022009152320767056,-0.2843030435098424,-1.3793854870342124,-0.9462119561269703,0.0
2019-08-19,1.0,-0.0,-0.007593563550894955,-0.28559030916651595,-1.3844512746338817,-0.9383474959320195,0.0
2019-08-20,1.0,-0.0,-0.010565411798644165,-0.28732150584162697,-1.3802105870474541,-0.9278450887061876,0.0
2019-08-21,1.0,-0.0,-0.01573753961394411,-0.2912705272255834,-1.3782411408815904,-0.9160184384903486,0.0
2019-08-22,1.0,-0.0,-0.017007658840027324,-0.2881234044083276,-1.382114990471396,-0.9084894466218402,0.0
2019-08-23,1.0,-0.0,-0.022492970946579195,-0.29186792588854443,-1.3890851416624612,-0.901232787830726,0.0
2019-08-26,1.0,-0.0,-0.00696715484146168,-0.28433812029006117,-1.379461111901038,-0.8838689037395137,0.0
2019-08-27,1.0,-0.0,-0.002875705612951326,-0.2763162566123478,-1.3767174352966238,-0.894308943089431,0.0
2019-08-28,1.0,-0.0,-0.018532378203072096,-0.2626251826508429,-1.3775259275098897,-0.9052710360312199,0.0
2019-08-29,1.0,-0.0,-0.023922930917165065,-0.2579235755470401,-1.3796511836120762,-0.9198152061024962,0.0
2019-08-30,1.0,-0.0,-0.015744377008211352,-0.2599785790789004,-1.382684755444484,-0.9117458050696179,0.0
2019-09-03,1.0,-0.0,-0.016101392359871475,-0.26022848982506247,-1.3825062477686538,-0.9112816851124597,0.0
2019-09-04,1.0,-0.0,-0.054449882182345484,-0.26228022475983326,-1.4092804060177633,-0.8991480877288381,0.0
2019-09-05,1.0,-0.0,-0.05591569188425742,-0.259624090102488,-1.411400427334951,-0.8945786404954188,0.0
2019-09-06,1.0,-0.0,-0.04492434364956123,-0.27842981474125167,-1.4243617059694487,-0.8635657794951429,0.0
2019-09-09,1.0,-0.0,-0.08172460529689732,-0.2991318363310011,-1.4449613538957469,-0.8373566797318582,0.0
2019-09-10,1.0,-0.0,-0.10781889967159884,-0.21711375963986573,-1.4474373639349103,-0.9175676174310912,0.0
2019-09-11,1.0,-0.0,-0.12559618441971385,-0.178725921543979,-1.444115798424964,-0.9488298147668874,0.0
2019-09-12,1.0,-0.0,-0.10344062973502348,-0.18710964928489598,-1.4502753242913633,-0.954839424960272,0.0
2019-09-13,1.0,-0.0,-0.10445002956830277,-0.17940567711413363,-1.4492903607332939,-0.9628917800118272,0.0
2019-09-16,1.0,-0.0,-0.10764453644832175,-0.1735546355167825,-1.4513899157178767,-0.9639952683720243,0.0
2019-09-17,1.0,-0.0,-0.13739298024535784,-0.1673770431044068,-1.456691746043512,-0.9448871428041956,0.0
2019-09-18,1.0,-0.0,-0.13945300919063147,-0.16365253483545802,-1.4558997924696115,-0.9469315149718351,0.0
2019-09-19,1.0,-0.0,-0.13684717743430078,-0.1657214870825457,-1.4592460802846658,-0.9448089254605435,0.0
2019-09-20,1.0,-0.0,-0.13837713607888202,-0.16606739074026022,-1.4577973829558513,-0.944582422063239,0.0
2019-09-23,1.0,-0.0,-0.13900530356414345,-0.16485554278084785,-1.4545859140303379,-0.950339353929459,0.0
2019-09-24,1.0,-0.0,-0.13871566443949518,-0.16748329621380847,-1.45456570155902,-0.9511878247958426,0.0
2019-09-25,1.0,-0.0,-0.11515174027710709,-0.17165038445822964,-1.477359682032614,-0.9504104602355038,0.0
2019-09-26,1.0,-0.0,-0.11560607749173446,-0.17158884059586169,-1.4770979605483117,-0.9505553698131431,0.0
2019-09-27,1.0,-0.0,-0.09770435688506901,-0.18439557986382407,-1.4829035978717864,-0.9556870186404731,0.0
2019-09-30,1.0,-0.0,-0.08931561906888467,-0.1683227271035689,-1.4991254512299506,-0.9646831156265119,0.0
2019-10-01,1.0,-0.0,-0.08866224968361498,-0.16894960172709,-1.4992183428869204,-0.9653465346534654,0.0
2019-10-02,1.0,-0.0,-0.06973464464650213,-0.16875115976990163,-1.5173872703655593,-0.9553906105028761,0.0
2019-10-03,1.0,-0.0,-0.09376267935524325,-0.15429161594924568,-1.5124857069086348,-0.9279997049168233,0.0
2019-10-04,1.0,-0.0,-0.09705589741700135,-0.149931832418291,-1.5101882899148824,-0.9275581266811599,0.0
2019-10-07,1.0,-0.0,-0.10046668871495242,-0.14121927020174183,-1.5057509278653587,-0.9272774041818249,0.0
2019-10-08,1.0,-0.0,-0.10106910613909402,-0.14041662074286343,-1.5053822697380508,-0.9270730004776077,0.0
2019-10-09,1.0,-0.0,-0.09969302733518491,-0.1189153632509867,-1.5207206548750183,-0.9151074404326853,0.0
2019-10-10,1.0,-0.0,-0.11619075440005844,-0.11111516833418535,-1.5186226539107572,-0.90557219017016,0.0
2019-10-11,1.0,-0.0,-0.12287486318861729,-0.11550529004013134,-1.5152863918278,-0.8946005107624955,0.0
2019-10-14,1.0,-0.0,-0.12126627521062039,-0.11426383164958605,-1.518253765636967,-0.8932856778146542,0.0
2019-10-15,1.0,-0.0,-0.1185333819773805,-0.11448376504925209,-1.5190441444728202,-0.8962422473549798,0.0
2019-10-16,1.0,-0.0,-0.11912134348475466,-0.1258606243852683,-1.5141160613456706,-0.8837565116024918,0.0
2019-10-17,1.0,-0.0,-0.13229174271738336,-0.11396656202088049,-1.5304811272541432,-0.8736949697013944,0.0
2019-10-18,1.0,-0.0,-0.16887489934851035,-0.13575140912085498,-1.4883610277432104,-0.8671034331308103,0.0
2019-10-21,1.0,-0.0,-0.15828602819996337,-0.1359457974729903,-1.484929500091558,-0.8831715802966489,0.0
2019-10-22,1.0,-0.0,-0.1528830313014827,-0.13831228262859235,-1.4858502654219292,-0.8839099395936298,0.0
2019-10-23,1.0,-0.0,-0.1511985924785573,-0.1407887984751851,-1.4973975514991569,-0.8759988270654644,0.0
2019-10-24,1.0,-0.0,-0.13856223652096739,-0.21041343095924858,-1.4779971895569854,-0.8709784779232305,0.0
2019-10-25,1.0,-0.0,-0.13929152492234875,-0.20621949415766896,-1.4791450968791597,-0.8730217423458068,0.0
2019-10-28,1.0,-0.0,-0.17598044661704257,-0.2256415953782913,-1.4646150427730253,-0.837018109098989,0.0
2019-10-29,1.0,-0.0,-0.17323980448490725,-0.3071900302227529,-1.4202455132271181,-0.8305287116152382,0.0
2019-10-30,1.0,-0.0,-0.1813335280800409,-0.2824070693054846,-1.3760680639742935,-0.8116921054553421,0.0
2019-10-31,1.0,-0.0,-0.16433877101325658,-0.27696627216831926,-1.2598002629988982,-0.8529338593311299,0.0
2019-11-01,1.0,-0.0,-0.18269128161348844,-0.29232027887454204,-1.246469604809163,-0.835592074840821,0.0
2019-11-04,1.0,-0.0,-0.18434855584306595,-0.2268690118190083,-1.2749842646338905,-0.8105461920414014,0.0
2019-11-05,1.0,-0.0,-0.19868040364123915,-0.2841366170347894,-1.239750194058288,-0.805765295321431,0.0
2019-11-06,1.0,-0.0,-0.17050201260727577,-0.4363560416191995,-1.3264600896179843,-0.8640540745803903,0.0
2019-11-07,1.0,-0.0,-0.14347251086340448,-0.4304931040997544,-1.3347062157566598,-0.8699414320801058,0.0
2019-11-08,1.0,-0.0,-0.13816066439588195,-0.46243637337823873,-1.3544337709058898,-0.8720961383902942,0.0
2019-11-11,1.0,-0.0,-0.12923834815071392,-0.48674133087018434,-1.3511526767501827,-0.881537928645653,0.0
2019-11-12,1.0,-0.0,-0.14547989774575878,-0.48315128979781546,-1.3638546750329226,-0.88078085056937,0.0
2019-11-13,1.0,-0.0,-0.15547605943863513,-0.5643918547055586,-1.3331629845113608,-0.8780957622454596,0.0
2019-11-14,1.0,-0.0,-0.15136447280842566,-0.556242903566814,-1.310442034376101,-0.897263223836185,0.0
2019-11-15,1.0,-0.0,-0.1479384663439013,-0.5853506168983289,-1.2727237232547242,-0.8983679525222551,0.0
2019-11-18,1.0,-0.0,-0.1503747657713929,-0.5877576514678327,-1.2705730793254215,-0.8951046221111805,0.0
2019-11-19,1.0,-0.0,-0.21553129074315516,-0.6101287483702738,-1.3237451108213822,-0.9249511082138201,0.0
2019-11-20,1.0,-0.0,-0.19321340964840555,-0.5931316434995911,-1.3400654129190515,-0.9618969746524938,0.0
2019-11-21,1.0,-0.0,-0.16281482096178582,-0.6721297871457615,-1.3023111074229283,-1.0119082195759512,0.0
2019-11-22,1.0,-0.0,-0.14940809968847354,-0.6689511941848391,-1.319460020768432,-1.0159086188992732,0.0
2019-11-25,1.0,-0.0,-0.14907476557961993,-0.6639697950377562,-1.3164467679030787,-1.0195004563936603,0.0
2019-11-26,1.0,-0.0,-0.18585251918585252,-0.6697947947947949,-1.299215882549216,-1.0159325992659325,0.0
2019-11-27,1.0,-0.0,-0.17519966372425388,-0.6546027742749054,-1.3180748213535098,-1.0555275325767128,0.0
2019-11-29,1.0,-0.0,-0.17974865653958447,-0.6999111412008632,-1.3439681800871663,-1.007743409639064,0.0
2019-12-02,1.0,-0.0,-0.18915332591387723,-0.74505607396627,-1.341623148703022,-1.0046228918756956,0.0
2019-12-03,1.0,-0.0,-0.18661579353511104,-0.7530652490782818,-1.3436937323158706,-1.0036440024007547,0.0
2019-12-04,1.0,-0.0,-0.23274828767123287,-0.7457191780821918,-1.3195205479452055,-0.982876712328767,0.0
2019-12-05,1.0,-0.0,-0.2196629213483146,-0.7843560933448573,-1.2968020743301643,-1.0207000864304236,0.0
2019-12-06,1.0,-0.0,-0.2786928333625372,-0.8084370071841598,-1.324426143332749,-0.9690292623094444,0.0
2019-12-09,1.0,-0.0,-0.25493083444890674,-0.8420348058902276,-1.3697456492637217,-0.9955823293172691,0.0
2019-12-10,1.0,-0.0,-0.2409591001036065,-1.111105629286102,-1.5896196161626128,-0.9919581627115298,0.0
2019-12-11,1.0,-0.0,-0.24133575831059917,-1.1660604223502071,-1.6287258765282409,-1.0159139133070627,0.0
2019-12-12,1.0,-0.0,-0.22754795705490255,-1.1816007734188165,-1.647076782170661,-1.0320561746298276,0.0
2019-12-13,1.0,-0.0,-0.22986457590876694,-1.1953467060380816,-1.6443844822319518,-1.0215863964973018,0.0
2019-12-16,1.0,-0.0,-0.23074181558983758,-1.1931164400997911,-1.643093528842727,-1.024489588106512,0.0
2019-12-17,1.0,-0.0,-0.1802456232035537,-1.3038933890776065,-1.7199895479487852,-1.0218970472955318,0.0
2019-12-18,1.0,-0.0,-0.22943483785426216,-1.42550135351638,-1.8119993370532015,-1.0576211259046462,0.0
2019-12-19,1.0,-0.0,-0.27351333258953475,-1.4536985384357914,-1.7819926363940646,-1.06928483766596,0.0
2019-12-20,1.0,-0.0,-0.30003923546886385,-1.469368308951292,-1.7847093772770586,-1.0510061095230088,0.0
2019-12-23,1.0,-0.0,-0.3036113595706619,-1.458240161001789,-1.787063953488372,-1.041424418604651,0.0
2019-12-24,1.0,-0.0,-0.31674131186575205,-1.4550711491581156,-1.8527127388173932,-1.0447304268949487,0.0
2019-12-26,1.0,-0.0,-0.3157208458529395,-1.4566018481773344,-1.8467600204093202,-1.0501729122966155,0.0
2019-12-27,1.0,-0.0,-0.3318941029428474,-1.4723326894671058,-1.8345074423360979,-1.042495171003295,0.0
2019-12-30,1.0,-0.0,-0.33198010177826065,-1.5149522557035853,-1.862370632969295,-1.0085768197152496,0.0
2019-12-31,1.0,-0.0,-0.3353125892092492,-1.515558093063089,-1.8546388809591778,-1.0038823865258348,0.0
2020-01-02,1.0,-0.0,-0.33827910174152154,-1.5241750687442714,-1.8576993583868013,-1.0084784601283228,0.0
2020-01-03,1.0,-0.0,-0.32702346125164916,-1.5229163081512074,-1.850914931451844,-1.0353352836574312,0.0
2020-01-06,1.0,-0.0,-0.35465788257050396,-1.5522422561257514,-1.8418862690707352,-1.030282015718909,0.0
2020-01-07,1.0,-0.0,-0.35979602480152983,-1.552007880859941,-1.8624326360317554,-1.0205134148461492,0.0
2020-01-08,1.0,-0.0,-0.35586838141582666,-1.551210751940679,-1.8548835592631212,-1.0311087938825165,0.0
2020-01-09,1.0,-0.0,-0.37451258419000355,-1.595592579463547,-1.8713222261609361,-1.06664303438497,0.0
2020-01-10,1.0,-0.0,-0.3978016697699561,-1.6319899093038621,-1.8786713916751756,-1.0978437143371975,0.0
2020-01-13,1.0,-0.0,-0.4010344620196067,-1.639081012810489,-1.8798941480724125,-1.0943044445780958,0.0
2020-01-14,1.0,-0.0,-0.3958154900281414,-1.7382845956197235,-1.934295852196256,-1.0493086993759941,0.0
2020-01-15,1.0,-0.0,-0.40978461538461536,-1.7544,-1.9307692307692306,-1.0589538461538461,0.0
2020-01-16,1.0,-0.0,-0.4097735105859182,-1.7558468734613488,-1.928914327917282,-1.0601304775972427,0.0
2020-01-17,1.0,-0.0,-0.41770443531071716,-1.7340653947610576,-1.938592724372738,-1.0442304153119442,0.0
2020-01-21,1.0,-0.0,-0.42167716679919265,-1.7134992965930638,-1.9469692335922686,-1.0344363569637287,0.0
2020-01-22,1.0,-0.0,-0.4500557689924402,-1.7041145123311439,-1.9716197794026522,-1.0708266203990582,0.0
2020-01-23,1.0,-0.0,-0.45432269414425736,-1.7094119125408394,-2.043101281729078,-1.0760869565217392,0.0
2020-01-24,1.0,-0.0,-0.4643761073146038,-1.7312705644140725,-2.0620728929384966,-1.0697924576056694,0.0
2020-01-27,1.0,-0.0,-0.4698344223815264,-1.732094144515638,-2.0791727463046374,-1.0629321829600966,0.0
2020-01-28,1.0,-0.0,-0.4918146766955313,-1.7371847544403007,-2.064850515138108,-1.0269262372795651,0.0
2020-01-29,1.0,-0.0,-0.5046255227474339,-1.7610569002661263,-2.0528450133062983,-1.0178050944113548,0.0
2020-01-30,1.0,-0.0,-0.4904897314375987,-1.7489415481832544,-2.0660347551342815,-1.0137124802527646,0.0
2020-01-31,1.0,-0.0,-0.5246960486322189,-1.739614994934144,-2.053888044579534,-1.0141843971631206,0.0
2020-02-03,1.0,-0.0,-0.4994082103033701,-1.702672397682676,-2.027222326044976,-1.0000622936522767,0.0
2020-02-04,1.0,-0.0,-0.4988495740314657,-1.6929295441825756,-2.0262421491200797,-1.0004974814999068,0.0
2020-02-05,1.0,-0.0,-0.5049352251696484,-1.6830968537939546,-2.0084515731030232,-0.9725478099938311,0.0
2020-02-06,1.0,-0.0,-0.5117570820218478,-1.7273961612047153,-1.997407887428254,-0.9350737517743628,0.0
2020-02-07,1.0,-0.0,-0.5520287751624914,-1.7833028333438508,-2.029658610462548,-0.9452893292105761,0.0
2020-02-10,1.0,-0.0,-0.491722567542618,-1.7214597821404396,-1.9977844790448644,-0.9433195888977783,0.0
2020-02-11,1.0,-0.0,-0.4860743928681218,-1.7079618813403012,-1.9894251460190593,-0.9647094989240701,0.0
2020-02-12,1.0,-0.0,-0.483932178490543,-1.7112688988186326,-1.9876354287812943,-0.9382383546550775,0.0
2020-02-13,1.0,-0.0,-0.48332415396854533,-1.7215592680986476,-1.982069640780858,-0.932562266691145,0.0
2020-02-14,1.0,-0.0,-0.48678992006833854,-1.7152358289096346,-1.9442308865702602,-0.9553969125633046,0.0
2020-02-18,1.0,-0.0,-0.48946436205948823,-1.7262566420326149,-1.9443596164417032,-0.94753557686435,0.0
2020-02-19,1.0,-0.0,-0.544424604396281,-1.7525398682347146,-1.9274059479096113,-0.9328243334770027,0.0
2020-02-20,1.0,-0.0,-0.5502645502645503,-1.7185923464993231,-1.94838193675403,-0.9350929002091792,0.0
2020-02-21,1.0,-0.0,-0.5884763442195455,-1.7418353408667577,-1.9405190612194212,-0.9380355147150129,0.0
2020-02-24,1.0,-0.0,-0.6077918844909136,-1.7418471496141401,-1.945979586756286,-0.9279935275080906,0.0
2020-02-25,1.0,-0.0,-0.728690807799443,-1.8783039306716187,-1.725657691117301,-0.8574435159393377,0.0
2020-02-26,1.0,-0.0,-0.7021579321792744,-1.7655323689826892,-1.660659236423998,-0.8000948541617263,0.0
2020-02-27,1.0,-0.0,-0.7060111229440303,-1.7565968524434978,-1.6539462785469177,-0.7999645012424564,0.0
2020-02-28,1.0,-0.0,-0.775695722491774,-1.5614299258267805,-1.4438681612849256,-0.7959399921922927,0.0
2020-03-02,1.0,-0.0,-0.7813930126130147,-1.560553633217993,-1.4449715370018974,-0.7941176470588235,0.0
2020-03-03,1.0,-0.0,-1.0116675040473397,-1.4152291631775804,-1.3980907720649807,-0.7575503824038406,0.0
2020-03-04,1.0,-0.0,-1.0596059113300493,-1.4121510673234812,-1.2915161466885605,-0.7102353585112205,0.0
2020-03-05,1.0,-0.0,-1.216062094091557,-1.2352816938592321,-1.1801573472728233,-0.6486086910607741,0.0
2020-03-06,1.0,-0.0,-1.346539280336466,-1.164079131834467,-1.1013552105509112,-0.5804039669764786,0.0
2020-03-09,1.0,-0.0,-1.3303594451033984,-1.1627043473776495,-1.0943221081945231,-0.5695941416120881,0.0
2020-03-10,1.0,-0.27840549579680013,-0.9118683901292596,-0.966464792551749,-0.9065804935370152,-0.4562505649462171,0.0
2020-03-11,1.0,-0.14318594254857697,-1.1208338866020449,-1.0215110875049795,-0.7987872349842872,-0.3418315407427079,0.0
2020-03-12,1.0,-0.22747376636891858,-0.9401613043101207,-0.9747203191397104,-0.8557800711126529,-0.33795854652675394,0.0
2020-03-13,1.0,-0.372051606775368,-0.7679278138356814,-0.755342725977521,-0.702152920690201,-0.36006015513693207,0.0
2020-03-16,1.0,-0.3997243009058684,-0.7497046081134304,-0.7211894446632532,-0.6795982670342654,-0.38838125246159905,0.0
2020-03-17,1.0,-0.4392868790085879,-0.5338261405225206,-0.5136790230822191,-0.7474363155415444,-0.38935391528064645,0.0
2020-03-18,1.0,-0.4282454451456484,-0.5813099440225336,-0.4118087495988876,-0.7514885727528792,-0.3925553535137448,0.0
2020-03-19,1.0,-0.4246476328153234,-0.6189013371882907,-0.42425009035056016,-0.7681966028189374,-0.37799060354174197,0.0
2020-03-20,1.0,-0.45189755094410167,-0.7940549635445877,-0.40138343615629085,-0.7890072910824453,-0.30267339689661615,0.0
2020-03-23,1.0,-0.5119846970643348,-0.9835649594003748,-0.2993831980012492,-0.842715490318551,-0.26616177389131795,0.0
2020-03-24,1.0,-0.5115102553041295,-0.973606808110122,-0.31965959449390174,-0.8405819836072003,-0.2763245617475195,0.0
2020-03-25,1.0,-0.5386755913210243,-0.9772120482833828,-0.1688414244350017,-0.852141541007032,-0.22351746700259467,0.0
2020-03-26,1.0,-0.5611968385397065,-0.9802032367331578,-0.1480240873165224,-0.8525780955965375,-0.22164094843808807,0.0
2020-03-27,1.0,-0.5628485945406861,-0.9684187197576921,-0.1024267720607247,-0.8593432571196394,-0.20064270675580836,0.0
2020-03-30,1.0,-0.5759018222387505,-0.9835626626998885,-0.08590554109334325,-0.8747489773149871,-0.198735589438453,0.0
2020-03-31,1.0,-0.5776471463650569,-0.9837041446536201,-0.08802738298980578,-0.8773718282610312,-0.19376441699531213,0.0
2020-04-01,1.0,-0.6153583747109881,-1.0574991471781072,-0.039191903877496874,-0.9153242618352727,-0.1629079331387636,0.0
2020-04-02,1.0,-0.6478022802280228,-0.9893489348934893,-0.023327332733273327,-0.9443069306930694,-0.1455895589558956,0.0
2020-04-03,1.0,-0.6627937882067054,-0.9853817822834794,-0.02851501689638152,-0.9821923529635115,-0.13809469567528573,0.0
2020-04-06,1.0,-0.6802596410843833,-0.9651011836578846,-0.028445971744940814,-1.0040091638029782,-0.1404352806414662,0.0
2020-04-07,1.0,-0.6535388980140361,-0.923286546214723,-0.009145886217709422,-1.019262356278931,-0.12774376586531283,0.0
2020-04-08,1.0,-0.6557854635093748,-0.9240307761260926,-0.013445880331665048,-1.019683274818854,-0.12202136400986031,0.0
2020-04-09,1.0,-0.662950990227771,-0.9018689852487646,-0.024783561847434327,-1.0173150522052539,-0.10875784936647717,0.0
2020-04-13,1.0,-0.7137235796732124,-0.8007420176885024,-0.0678683855493929,-1.040586119022635,-0.12460650577124868,0.0
2020-04-14,1.0,-0.7306619420989143,-0.7603287092882991,-0.11448281061519903,-1.0459137515078407,-0.11821471652593485,0.0
2020-04-15,1.0,-0.7528709407559511,-0.7579283595710701,-0.1305802722640505,-1.060727051486805,-0.10042588790022056,0.0
2020-04-16,1.0,-0.8018514268227374,-0.7160507994797644,-0.1690765817458496,-1.0803687552597354,-0.05795271976130365,0.0
2020-04-17,1.0,-0.8071264367816091,-0.7119157088122605,-0.17743295019157088,-1.0802298850574714,-0.054712643678160915,0.0
2020-04-20,1.0,-0.813030511585226,-0.701039993882389,-0.18245775024852795,-1.0771583696566491,-0.04982029517473427,0.0
2020-04-21,1.0,-0.846373411534702,-0.737165200391007,-0.23456500488758555,-1.080273704789834,-0.011691104594330402,0.0
2020-04-22,1.0,-0.8335019061697658,-0.7596670038123395,-0.20995098420602193,-1.0869835835991597,-0.0,0.0
2020-04-23,1.0,-0.8166414053087716,-0.7806536862150714,-0.19952586374412187,-1.0862383894912753,-0.003303408340134468,0.0
2020-04-24,1.0,-0.8168107626100105,-0.7826154382972125,-0.19156360252781765,-1.078936145465824,-0.00713371845074245,0.0
2020-04-27,1.0,-0.8320983822787756,-0.7888427668076192,-0.1683671490088063,-1.0728168522326105,-0.017302246188462586,0.0
2020-04-28,1.0,-0.8352708672401766,-0.7816786793768891,-0.16856544989537314,-1.0758350771138494,-0.013717740060451058,0.0
2020-04-29,1.0,-0.8235385331059077,-0.7945805551248255,-0.15921073034579003,-1.071987905101566,-0.0272522871763064,0.0
2020-04-30,1.0,-0.8288888028795913,-0.7481131710337887,-0.1790842590083988,-1.0986569648178968,-0.01563649030460193,0.0
2020-05-01,1.0,-0.8420787864716354,-0.7374816190697315,-0.17827567525733304,-1.1057580682609707,-0.006075381162448728,0.0
2020-05-04,1.0,-0.8485900551633684,-0.7181267600200594,-0.17602129383173243,-1.114840103383096,-0.0,0.0
2020-05-05,1.0,-0.8551718792388482,-0.7210014339417898,-0.18788512963608886,-1.1114986629461692,-0.0,0.0
2020-05-06,1.0,-0.8536566440349176,-0.7258583899127062,-0.180368574199806,-1.11988360814743,-0.0,0.0
2020-05-07,1.0,-0.8521630874572051,-0.7324151882975413,-0.17938842203548086,-1.126517273576097,-0.0,0.0
2020-05-08,1.0,-0.853180821059229,-0.727984957693513,-0.2026402381698527,-1.1334612973989344,-0.0,0.0
2020-05-11,1.0,-0.8533087803157936,-0.7293029816244172,-0.20052501665164754,-1.134858754848568,-0.0,0.0
2020-05-12,1.0,-0.8543111215575665,-0.7278959533043444,-0.20343166059466447,-1.131782034708348,-0.0,0.0
2020-05-13,1.0,-0.8565275276059205,-0.7240974234474117,-0.19711802020518446,-1.1380296029446315,-0.0,0.0
2020-05-14,1.0,-0.860573532868448,-0.7233017315678132,-0.1879652119407663,-1.1457337616547834,-0.0,0.0
2020-05-15,1.0,-0.8688826969114243,-0.7174757662572113,-0.18743377418468662,-1.1507005219575372,-0.0,0.0
2020-05-18,1.0,-0.8758200932732589,-0.7327879219034067,-0.19666429531262347,-1.1469449055410639,-0.0,0.0
2020-05-19,1.0,-0.8878648233486943,-0.6544566544566545,-0.2594824530308401,-1.1369096852967822,-0.0,0.0
2020-05-20,1.0,-0.9005732358173552,-0.6373986953943467,-0.27353231864004746,-1.1418462146669301,-0.0,0.0
2020-05-21,1.0,-0.9055894228485472,-0.6145198321589739,-0.2921779748238461,-1.146227535428707,-0.0,0.0
2020-05-22,1.0,-0.9065431658947868,-0.6150892609745477,-0.28994972885247194,-1.1467363337687526,-0.0,0.0
2020-05-26,1.0,-0.9062697910069665,-0.6149461684610513,-0.29045281823939206,-1.1465326155794806,-0.0,0.0
2020-05-27,1.0,-0.9083066207606156,-0.6119355732320233,-0.29126597807590326,-1.145910008310578,-0.0,0.0
2020-05-28,1.0,-0.917029358233758,-0.5981245548785312,-0.29706417662419876,-1.1444171876236449,-0.0,0.0
2020-05-29,1.0,-0.9201740506329112,-0.5882911392405062,-0.2985759493670886,-1.1486550632911392,-0.0,0.0
