Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WSC
2018-11-07,-0.5168521793404764,-1.2856548424009155,-0.0,-1.3190471236866743,-1.079735774472069,0.0,1.0
2018-11-08,-0.46612870065789475,-1.2856702302631577,-0.0,-1.301449424342105,-1.0865542763157894,0.0,1.0
2018-11-09,-0.4659336142225876,-1.2850169561196176,-0.0,-1.3013051073887576,-1.0859623882437572,0.0,1.0
2018-11-12,-0.4885724990633196,-1.3058395332655355,-0.0,-1.4074827383182573,-1.1506182090670662,0.0,1.0
2018-11-13,-0.44815789473684214,-1.2846315789473683,-0.0,-1.3986315789473682,-1.1317368421052632,0.0,1.0
2018-11-14,-0.4481266490765171,-1.2900791556728233,-0.0,-1.4025329815303431,-1.1363060686015831,0.0,1.0
2018-11-15,-0.4461522265501632,-1.2875039477839774,-0.0,-1.4014633119275712,-1.1285924834193073,0.0,1.0
2018-11-16,-0.4392770320262129,-1.2782475425430715,-0.0,-1.4127470669062467,-1.1545819680794842,0.0,1.0
2018-11-19,-0.44832891246684353,-1.2824403183023874,-0.0,-1.4153315649867375,-1.1589389920424402,0.0,1.0
2018-11-20,-0.4252262681540729,-1.2686802778362452,-0.0,-1.4089139128604504,-1.1592296358661336,0.0,1.0
2018-11-21,-0.4237473903966597,-1.256367432150313,-0.0,-1.3984342379958248,-1.140605427974948,0.0,1.0
2018-11-23,-0.4240684688445882,-1.2559231812963156,-0.0,-1.3981839056465921,-1.1404863792923494,0.0,1.0
2018-11-26,-0.426268969126112,-1.256043956043956,-0.0,-1.4041339612768184,-1.1464154892726321,0.0,1.0
2018-11-27,-0.41093190893533166,-1.25193175335788,-0.0,-1.3907068402219573,-1.132344552196235,0.0,1.0
2018-11-28,-0.4115023595913499,-1.2517243167556915,-0.0,-1.3903956853186745,-1.132344552196235,0.0,1.0
2018-11-29,-0.36011009735460525,-1.2243743310056578,-0.0,-1.3781538304704624,-1.1344614914113869,0.0,1.0
2018-11-30,-0.3597778457148681,-1.2242943034749822,-0.0,-1.3788341995312343,-1.1324263731784368,0.0,1.0
2018-12-03,-0.3564411869496615,-1.2243599531735125,-0.0,-1.3779202931745305,-1.1311650633684531,0.0,1.0
2018-12-04,-0.34343178479152947,-1.2262525963827953,-0.0,-1.3705861492476823,-1.1257915801205733,0.0,1.0
2018-12-06,-0.3224586746812739,-1.1127054147074507,-0.0,-1.3489262688448302,-1.0634543603664743,0.0,1.0
2018-12-07,-0.3171928120446819,-1.116367168528412,-0.0,-1.352986886838271,-1.0701796988829528,0.0,1.0
2018-12-10,-0.2923084282024299,-1.1056156127427534,-0.0,-1.3402850856213528,-1.0451545011001626,0.0,1.0
2018-12-11,-0.2751878250818725,-1.122664226545945,-0.0,-1.3453091889809285,-1.0729146599884416,0.0,1.0
2018-12-12,-0.27673410404624277,-1.1225433526011561,-0.0,-1.3459055876685935,-1.0717726396917149,0.0,1.0
2018-12-13,-0.27610499903493535,-1.1177378884385254,-0.0,-1.359776104999035,-1.0717043041883805,0.0,1.0
2018-12-14,-0.27958544227524706,-1.1083634610749578,-0.0,-1.3620631477464449,-1.070474813208002,0.0,1.0
2018-12-17,-0.26650050328332453,-1.1026697982073528,-0.0,-1.3493265589800123,-1.0746776590135645,0.0,1.0
2018-12-18,-0.2565942683332541,-1.0880186302932369,-0.0,-1.3397176940259492,-1.0682952331162967,0.0,1.0
2018-12-19,-0.25014282993715486,-1.09260140925538,-0.0,-1.3457912778518375,-1.0724147781374975,0.0,1.0
2018-12-20,-0.2501181586161263,-1.0759050949995275,-0.0,-1.3389261744966443,-1.0613479534927688,0.0,1.0
2018-12-21,-0.25052410901467503,-1.0855250619401562,-0.0,-1.3503906994473032,-1.0781875357347055,0.0,1.0
2018-12-24,-0.2480003808798324,-1.0841268329841935,-0.0,-1.3504570557988955,-1.078366025518949,0.0,1.0
2018-12-26,-0.24665816447026592,-1.1043408436068207,-0.0,-1.315384252042889,-1.0570119503093856,0.0,1.0
2018-12-27,-0.16947704483115247,-1.0468096587076756,-0.0,-1.2164665677413553,-1.0638967579477494,0.0,1.0
2018-12-28,-0.15847043934189117,-1.0673928765141927,-0.0,-1.2260893147712892,-1.0680256734767672,0.0,1.0
2018-12-31,-0.14489100499463195,-1.137702469308687,-0.0,-1.2745647201605752,-1.1107221210848153,0.0,1.0
2019-01-02,-0.13994033190378521,-1.1368636956927094,-0.0,-1.2722823046802163,-1.1124836845049413,0.0,1.0
2019-01-03,-0.1407131204847355,-1.1364716849219296,-0.0,-1.2722908412957352,-1.111442554183174,0.0,1.0
2019-01-04,-0.09402619036601731,-1.1508028318911665,-0.0,-1.2583869325806303,-1.124103465827588,0.0,1.0
2019-01-07,-0.07096541786743515,-1.104782060518732,-0.0,-1.2389229106628241,-1.0882114553314122,0.0,1.0
2019-01-08,-0.06959077549174768,-1.1171602984399729,-0.0,-1.2401537418042052,-1.094912955007913,0.0,1.0
2019-01-09,-0.0610094035342752,-1.1003497933039568,-0.0,-1.2558033889065554,-1.125607595511743,0.0,1.0
2019-01-10,-0.05962195399681166,-1.1063539057162377,-0.0,-1.2581644272375312,-1.130630835800501,0.0,1.0
2019-01-11,-0.055998168498168494,-1.1084249084249083,-0.0,-1.270650183150183,-1.143635531135531,0.0,1.0
2019-01-14,-0.07625442671204526,-1.1161753207928988,-0.0,-1.27871038955066,-1.1280412086648575,0.0,1.0
2019-01-15,-0.07298294144767174,-1.1104195481788843,-0.0,-1.2823420931304748,-1.144721069617335,0.0,1.0
2019-01-16,-0.05919447640966628,-1.1143383199079402,-0.0,-1.2741542002301496,-1.1553049482163407,0.0,1.0
2019-01-17,-0.05796635101590512,-1.113772179828997,-0.0,-1.2728233888020595,-1.1522938310195825,0.0,1.0
2019-01-18,-0.06269549218031278,-1.0873965041398344,-0.0,-1.2627414903403862,-1.186982520699172,0.0,1.0
2019-01-22,-0.0,-1.0748129675810474,-0.0,-1.429727567872771,-1.2006304992236392,0.0,1.0
2019-01-23,-0.0,-1.007322568531731,-0.0,-1.4351764926774315,-1.2514081862561022,0.0,1.0
2019-01-24,-0.0,-1.0135198572903954,-0.0,-1.4267204957281008,-1.2541545394798612,0.0,1.0
2019-01-25,-0.0,-0.920941605139515,-0.0,-1.5376833828746765,-1.3356985329370028,0.0,1.0
2019-01-28,-0.0,-0.8977884615384615,-0.0,-1.5726923076923078,-1.3372115384615386,0.0,1.0
2019-01-29,-0.0,-0.8688351056151663,-0.0,-1.5870663523071744,-1.3557234278015686,0.0,1.0
2019-01-30,-0.0,-0.8693225558121632,-0.0,-1.5871343341031563,-1.3549364896073905,0.0,1.0
2019-01-31,-0.0,-0.8893274924180427,-0.0,-1.5553362537909787,-1.3693255668415731,0.0,1.0
2019-02-01,-0.0,-0.8868806631964528,-0.0,-1.5656448814343553,-1.3671679197994988,0.0,1.0
2019-02-04,-0.0,-0.8966500700923284,-0.0,-1.5781408614105477,-1.3591144196838596,0.0,1.0
2019-02-05,-0.0,-0.8811770969459368,-0.0,-1.5705435361308746,-1.388364551570592,0.0,1.0
2019-02-06,-0.0,-0.869963192561023,-0.0,-1.578215807826424,-1.3949050755521115,0.0,1.0
2019-02-07,-0.0,-0.8680743897714065,-0.0,-1.5779252227818674,-1.3970844633862844,0.0,1.0
2019-02-08,-0.0,-0.8629951035051147,-0.0,-1.5907305958210114,-1.3942890386386775,0.0,1.0
2019-02-11,-0.0,-0.8450327908671362,-0.0,-1.5976196259412192,-1.4152538256011657,0.0,1.0
2019-02-12,-0.0,-0.8598868954758191,-0.0,-1.6014040561622465,-1.4139040561622465,0.0,1.0
2019-02-13,-0.0,-0.886634382566586,-0.0,-1.573123486682809,-1.3828571428571428,0.0,1.0
2019-02-14,-0.0,-0.8631993006993007,-0.0,-1.5960567210567211,-1.3969988344988344,0.0,1.0
2019-02-15,-0.0,-0.889196675900277,-0.0,-1.5840987510327065,-1.3864994897215337,0.0,1.0
2019-02-19,-0.0,-0.8727281539281733,-0.0,-1.5918673968884796,-1.3820578684631415,0.0,1.0
2019-02-20,-0.0,-0.8940346127815915,-0.0,-1.5719810499854976,-1.3682200522092238,0.0,1.0
2019-02-21,-0.0,-0.8836040216550657,-0.0,-1.5741492652745552,-1.3759667440061871,0.0,1.0
2019-02-22,-0.0,-0.8872096953309836,-0.0,-1.5703732316160495,-1.3707691564868911,0.0,1.0
2019-02-25,-0.0,-0.8846603075725131,-0.0,-1.5897410940237493,-1.3922522873272338,0.0,1.0
2019-02-26,-0.0,-0.8808609882901706,-0.0,-1.5915164472085905,-1.3864243719935863,0.0,1.0
2019-02-27,-0.0,-0.8736923672994964,-0.0,-1.6021890740023248,-1.3672026346377373,0.0,1.0
2019-02-28,-0.0,-0.8719636117294106,-0.0,-1.598083809155134,-1.3688183489789993,0.0,1.0
2019-03-01,-0.0,-0.8766076781742578,-0.0,-1.5955420172130355,-1.36297263320762,0.0,1.0
2019-03-04,-0.0,-0.8798473946008596,-0.0,-1.582170280581446,-1.3672671077413434,0.0,1.0
2019-03-05,-0.0,-0.8600602936886123,-0.0,-1.6270543615676356,-1.375230963726539,0.0,1.0
2019-03-06,-0.0,-0.8642276026696546,-0.0,-1.6259073415501533,-1.3814975398255955,0.0,1.0
2019-03-07,-0.0,-0.8472195216799534,-0.0,-1.6370309158078944,-1.3767256465098194,0.0,1.0
2019-03-08,-0.0,-0.8370392185736023,-0.0,-1.6816865459186179,-1.3896824228145093,0.0,1.0
2019-03-11,-0.0,-0.8385978809783148,-0.0,-1.6767996831369443,-1.435587681948708,0.0,1.0
2019-03-12,-0.0,-0.7673333664201697,-0.0,-1.6938805896074247,-1.501811504293017,0.0,1.0
2019-03-13,-0.0,-0.7886634009797061,-0.0,-1.7075877236828951,-1.502299310206938,0.0,1.0
2019-03-14,-0.0,-0.7919748151109335,-0.0,-1.7047271637017791,-1.5002498500899462,0.0,1.0
2019-03-15,-0.0,-0.7879365716579686,-0.0,-1.7204435969490164,-1.509684865515857,0.0,1.0
2019-03-18,-0.0,-0.8138503872808805,-0.0,-1.7382286995515697,-1.543671015083571,0.0,1.0
2019-03-19,-0.0,-0.8170151848254,-0.0,-1.737103123881589,-1.558617516232936,0.0,1.0
2019-03-20,-0.0,-0.8290808484475868,-0.0,-1.730607644225843,-1.5637360385285377,0.0,1.0
2019-03-21,-0.0,-0.8421435625552264,-0.0,-1.8323197671396643,-1.523260044700868,0.0,1.0
2019-03-22,-0.0,-0.8377699911092517,-0.0,-1.878301344071963,-1.5137806600073218,0.0,1.0
2019-03-25,-0.0,-0.7275308450776935,-0.0,-1.9197769862165093,-1.5150998915905218,0.0,1.0
2019-03-26,-0.0,-0.7296832673473641,-0.0,-1.9233173577828713,-1.5563659095644928,0.0,1.0
2019-03-27,-0.0,-0.7199937486976453,-0.0,-1.9350385496978537,-1.5543342362992292,0.0,1.0
2019-03-28,-0.0,-0.7167223033590653,-0.0,-1.932401418735656,-1.5668683496766118,0.0,1.0
2019-03-29,-0.0,-0.7195223693815831,-0.0,-1.9293982688497238,-1.565387423088956,0.0,1.0
2019-04-01,-0.0,-0.7275381967982479,-0.0,-1.924180007300412,-1.5628096156854567,0.0,1.0
2019-04-02,-0.0,-0.750533270901618,-0.0,-1.9415222933250091,-1.5105873783882213,0.0,1.0
2019-04-03,-0.0,-0.7546853732593446,-0.0,-1.9726206679928802,-1.507747879803162,0.0,1.0
2019-04-04,-0.0,-0.7588618912380352,-0.0,-1.9645524350478594,-1.535920900389187,0.0,1.0
2019-04-05,-0.0,-0.7540050590219225,-0.0,-1.9753372681281618,-1.5404721753794266,0.0,1.0
2019-04-08,-0.0,-0.7431313610715604,-0.0,-1.9857090122870855,-1.5445868269788536,0.0,1.0
2019-04-09,-0.0,-0.7292294674493628,-0.0,-2.0198318261145487,-1.5394256703157227,0.0,1.0
2019-04-10,-0.0,-0.7144817394975723,-0.0,-2.022324255858138,-1.540743086341566,0.0,1.0
2019-04-11,-0.0,-0.7020524455231362,-0.0,-2.0455864506938215,-1.5285706748272043,0.0,1.0
2019-04-12,-0.0,-0.7003956739646531,-0.0,-2.0461619625428646,-1.5290952255341599,0.0,1.0
2019-04-15,-0.0,-0.7001690974424013,-0.0,-2.0497780596068487,-1.5342950750369901,0.0,1.0
2019-04-16,-0.0,-0.6982279820153399,-0.0,-2.056387199153663,-1.5349907431896324,0.0,1.0
2019-04-17,-0.0,-0.6917376806224528,-0.0,-2.0710315990049226,-1.5301963690255653,0.0,1.0
2019-04-18,-0.0,-0.6957971628202414,-0.0,-2.0608723269108618,-1.5365763286047003,0.0,1.0
2019-04-22,-0.0,-0.6908435395790254,-0.0,-2.06569110863687,-1.5454111658978846,0.0,1.0
2019-04-23,-0.0,-0.6982342648072538,-0.0,-2.0702052070629406,-1.5340155893737737,0.0,1.0
2019-04-24,-0.0,-0.6964749536178108,-0.0,-2.07012987012987,-1.5342168036045587,0.0,1.0
2019-04-25,-0.0,-0.6962314225053079,-0.0,-2.0806263269639063,-1.5309978768577492,0.0,1.0
2019-04-26,-0.0,-0.6786702127659575,-0.0,-2.1143085106382977,-1.5262234042553193,0.0,1.0
2019-04-29,-0.0,-0.6698394129533127,-0.0,-2.114431564394342,-1.5331808997128575,0.0,1.0
2019-04-30,-0.0,-0.6649300940938813,-0.0,-2.1141885067247888,-1.5369198872999839,0.0,1.0
2019-05-01,-0.0,-0.6626768805192041,-0.0,-2.117033726992233,-1.5400042557718907,0.0,1.0
2019-05-02,-0.0,-0.6634032137916357,-0.0,-2.097424710013834,-1.5599659465786953,0.0,1.0
2019-05-03,-0.0,-0.6698781072017884,-0.0,-2.0949060520572735,-1.5580454569649227,0.0,1.0
2019-05-06,-0.0,-0.6592967501331912,-0.0,-2.098987746403836,-1.5693660095897708,0.0,1.0
2019-05-07,-0.0,-0.6533397302628072,-0.0,-2.1023508715816406,-1.5750839596993442,0.0,1.0
2019-05-08,-0.0,-0.6448781003754825,-0.0,-2.074779205669258,-1.5688296578348935,0.0,1.0
2019-05-09,-0.0,-0.6419746540113473,-0.0,-2.096240521766796,-1.5643459356275518,0.0,1.0
2019-05-10,-0.0,-0.6421074949644864,-0.0,-2.0979009859005617,-1.5605321742817768,0.0,1.0
2019-05-13,-0.0,-0.6375789082807278,-0.0,-2.105087263275158,-1.5620921967004402,0.0,1.0
2019-05-14,-0.0,-0.565167484086403,-0.0,-2.1051862673484294,-1.5472190337055203,0.0,1.0
2019-05-15,-0.0,-0.5764761061024545,-0.0,-2.1135025274897075,-1.5213403512428996,0.0,1.0
2019-05-16,-0.0,-0.579002241568055,-0.0,-2.1144242297867906,-1.519522493874785,0.0,1.0
2019-05-17,-0.0,-0.5592399791775117,-0.0021343050494534097,-2.0925559604372723,-1.5516918271733473,0.0,1.0
2019-05-20,-0.0,-0.5373056725419851,-0.021265533198149014,-2.088077782977175,-1.5527478812457756,0.0,1.0
2019-05-21,-0.0,-0.5310083553894857,-0.025377549431729724,-2.0835538948570242,-1.5497431106959365,0.0,1.0
2019-05-22,-0.0,-0.5088680903873003,-0.043952634572625264,-2.0783908164848235,-1.539738352551838,0.0,1.0
2019-05-23,-0.0,-0.49824434576061144,-0.05576784054528555,-2.0849943199421666,-1.5246307962408345,0.0,1.0
2019-05-24,-0.0,-0.46771621134948815,-0.06431033595719504,-2.0859700571075783,-1.5268817204301075,0.0,1.0
2019-05-28,-0.0,-0.46151077286985137,-0.06237465933048799,-2.087468504139456,-1.530775955160179,0.0,1.0
2019-05-29,-0.0,-0.4667179487179487,-0.06225641025641025,-2.087487179487179,-1.5117948717948717,0.0,1.0
2019-05-30,-0.0,-0.4610446304760927,-0.05952442093369627,-2.090955780391351,-1.5243182168352936,0.0,1.0
2019-05-31,-0.0,-0.46437926960809495,-0.05434280137654734,-2.0878319379526427,-1.5298166315681339,0.0,1.0
2019-06-03,-0.0,-0.4629875433939147,-0.07667959975495202,-2.08025321625485,-1.4852971206861343,0.0,1.0
2019-06-04,-0.0,-0.4492442810457517,-0.08762254901960785,-2.1006944444444446,-1.4686478758169934,0.0,1.0
2019-06-05,-0.0,-0.43514180645811296,-0.11268953705103019,-2.100095713062314,-1.389602538914916,0.0,1.0
2019-06-06,-0.0,-0.42619563574056346,-0.11943758504258428,-2.1082497606208737,-1.3856775689159904,0.0,1.0
2019-06-07,-0.0,-0.44581653225806456,-0.12353830645161291,-2.0899697580645165,-1.3809475806451614,0.0,1.0
2019-06-10,-0.0,-0.31645718774548315,-0.05526315789473684,-1.6155538098978792,-0.9404948939512962,0.0,1.0
2019-06-11,-0.0,-0.31542590984447777,-0.07195863266756138,-1.6129312386516144,-0.9469092918607405,0.0,1.0
2019-06-12,-0.0,-0.31821053462844506,-0.07541656795388138,-1.6120192687356867,-0.9428650398799653,0.0,1.0
2019-06-13,-0.0,-0.3134016554986204,-0.07583760346866378,-1.6032715806070164,-0.9491525423728814,0.0,1.0
2019-06-14,-0.0,-0.3123398888582351,-0.07756276356757183,-1.6037914318369921,-0.9475426634611595,0.0,1.0
2019-06-17,-0.0,-0.30743469524447425,-0.07797171112249321,-1.6060832906504867,-0.9484653874945826,0.0,1.0
2019-06-18,-0.0,-0.31664304833884427,-0.08116831994961424,-1.5949850417257125,-0.9435915603841916,0.0,1.0
2019-06-19,-0.0,-0.2986375593859201,-0.10106403863520357,-1.5890298009344692,-0.9376496917821664,0.0,1.0
2019-06-20,-0.0,-0.30867447159581995,-0.09031979256698358,-1.5904376522354051,-0.9392629842068044,0.0,1.0
2019-06-21,-0.0,-0.3205869625083599,-0.08686415673315236,-1.5775994334946297,-0.9489751760494117,0.0,1.0
2019-06-24,-0.0,-0.317688679245283,-0.08368710691823898,-1.5813286163522011,-0.9481525157232704,0.0,1.0
2019-06-25,-0.0,-0.32056118839896247,-0.08374597186198222,-1.5787943095181953,-0.9468285781655269,0.0,1.0
2019-06-26,-0.0,-0.31348676459036995,-0.07077213101877307,-1.5567512371376953,-0.9863718482444426,0.0,1.0
2019-06-27,-0.0,-0.301676637279597,-0.07623583123425692,-1.5540380982367759,-1.0038176952141058,0.0,1.0
2019-06-28,-0.0,-0.3155282439139684,-0.074292917356023,-1.545655085480186,-1.003702828330576,0.0,1.0
2019-07-01,-0.0,-0.30514792435062393,-0.08071097857647337,-1.5386486698579613,-0.9992152554343562,0.0,1.0
2019-07-02,-0.0,-0.3177911221005534,-0.07362926331488676,-1.5302798382982064,-1.0031398406530867,0.0,1.0
2019-07-03,-0.0,-0.3076530211361672,-0.08187318299677851,-1.5385793981299598,-1.0005892983421074,0.0,1.0
2019-07-05,-0.0,-0.2886071975197206,-0.08802637259134256,-1.5396962442604294,-1.0081629449393668,0.0,1.0
2019-07-08,-0.0,-0.2932590441811191,-0.08224123047947894,-1.5368829945852627,-1.011339558973554,0.0,1.0
2019-07-09,-0.0,-0.2869861939127706,-0.08213053027925948,-1.5383981801066833,-1.0146689676812048,0.0,1.0
2019-07-10,-0.0,-0.25897757566253726,-0.07515289320997334,-1.566645758193508,-1.0195624901991533,0.0,1.0
2019-07-11,-0.0,-0.27247332686711934,-0.053229873908826386,-1.5378855480116393,-1.0161396702230843,0.0,1.0
2019-07-12,-0.0,-0.2684719535783366,-0.059264990328820114,-1.5500967117988393,-0.9906382978723403,0.0,1.0
2019-07-15,-0.0,-0.2916135019139311,-0.07957313536712678,-1.5365580172447122,-0.9587441518771991,0.0,1.0
2019-07-16,-0.0,-0.3001314162028448,-0.10119047619047618,-1.527713358070501,-0.9361085343228199,0.0,1.0
2019-07-17,-0.0,-0.3198163438536924,-0.09333281889034648,-1.522764102168377,-0.9223705532834323,0.0,1.0
2019-07-18,-0.0,-0.320201786814541,-0.09862138016019716,-1.5158271719038814,-0.9162430683918669,0.0,1.0
2019-07-19,-0.0,-0.324173712528824,-0.11260568793235973,-1.4937740199846274,-0.9126441199077633,0.0,1.0
2019-07-22,-0.0,-0.3316837380596156,-0.11293973222848812,-1.4859784401733993,-0.9056661679518164,0.0,1.0
2019-07-23,-0.0,-0.33835768802976257,-0.11249184980631304,-1.482376404709853,-0.9021593219038853,0.0,1.0
2019-07-24,-0.0,-0.33790829627357766,-0.11558809998466492,-1.481022849256249,-0.8992485815059039,0.0,1.0
2019-07-25,-0.0,-0.3383145423275368,-0.1191668259124785,-1.4640168163577298,-0.900439518440665,0.0,1.0
2019-07-26,-0.0,-0.3145613299271743,-0.11926640484996379,-1.472604567811797,-0.9063941739428832,0.0,1.0
2019-07-29,-0.0,-0.3030973451327434,-0.12217729630759842,-1.4690265486725664,-0.9201632590784253,0.0,1.0
2019-07-30,-0.0,-0.3005260349165205,-0.12640085385377753,-1.4622627125104826,-0.922657619882595,0.0,1.0
2019-07-31,-0.0,-0.33903416682573007,-0.12284787173124641,-1.4487497614048481,-0.90685245275816,0.0,1.0
2019-08-01,-0.0,-0.36059195972232816,-0.1142344953848501,-1.4471355557250742,-0.8922114577770995,0.0,1.0
2019-08-02,-0.0,-0.3553018442857688,-0.10985528275230058,-1.4500362747718507,-0.9032036351139792,0.0,1.0
2019-08-05,-0.0,-0.3510017172295364,-0.10108757870635375,-1.4605609616485404,-0.9034153787445144,0.0,1.0
2019-08-06,-0.0,-0.3571266282944563,-0.11598757952135717,-1.4106331414722812,-0.90294607694638,0.0,1.0
2019-08-07,-0.0,-0.3794466403162055,-0.08520826999087867,-1.4047962906658558,-0.9310960778352082,0.0,1.0
2019-08-08,-0.0,-0.37512839045916235,-0.07684406740974627,-1.411534218434968,-0.9406550766538593,0.0,1.0
2019-08-09,-0.0,-0.36896329684481644,-0.06745956592553312,-1.4027120184841482,-0.9486004318018256,0.0,1.0
2019-08-12,-0.0,-0.35694781553398053,-0.08589957524271843,-1.4289669296116505,-0.9206614077669902,0.0,1.0
2019-08-13,-0.0,-0.3490967056323061,-0.07943676939426143,-1.4423485653560042,-0.924510399271292,0.0,1.0
2019-08-14,-0.0,-0.35282761753349984,-0.07763645998940116,-1.4333787569081686,-0.9214929214929214,0.0,1.0
2019-08-15,-0.0,-0.3804412641621944,-0.0927623732856291,-1.3962432915921288,-0.8574090638044126,0.0,1.0
2019-08-16,-0.0,-0.3712454348960274,-0.09871804427219198,-1.3993068495192664,-0.8573451591264812,0.0,1.0
2019-08-19,-0.0,-0.35107961712547303,-0.09924315500482303,-1.4064702827038658,-0.8532314313274467,0.0,1.0
2019-08-20,-0.0,-0.3563311988747825,-0.10497094422030573,-1.4006366361920273,-0.8394344301735943,0.0,1.0
2019-08-21,-0.0,-0.35743610607685766,-0.1118837149091985,-1.3968265709953027,-0.8324888116285091,0.0,1.0
2019-08-22,-0.0,-0.36106286263350457,-0.10602756938541705,-1.398351749879892,-0.8301858900920212,0.0,1.0
2019-08-23,-0.0,-0.35884831460674155,-0.10692637492607923,-1.397693672383205,-0.8326064458900059,0.0,1.0
2019-08-26,-0.0,-0.3510739681841507,-0.10937614544388241,-1.3887178359357817,-0.8162891283630233,0.0,1.0
2019-08-27,-0.0,-0.34632145603691367,-0.10425898121360823,-1.3856520306148608,-0.8258322041967261,0.0,1.0
2019-08-28,-0.0,-0.3414232374258731,-0.10696244234570614,-1.39021890328721,-0.8219488981623838,0.0,1.0
2019-08-29,-0.0,-0.3229913654324601,-0.11576174447534027,-1.3994585101712278,-0.8205034391921556,0.0,1.0
2019-08-30,-0.0,-0.3169983567646522,-0.11681577505933906,-1.402848274602885,-0.8149716998356765,0.0,1.0
2019-09-03,-0.0,-0.3162624196376388,-0.11919199298655757,-1.396405610753945,-0.8210476329631794,0.0,1.0
2019-09-04,-0.0,-0.29982827286345864,-0.1236070006211407,-1.4000146150754504,-0.8303555117103292,0.0,1.0
2019-09-05,-0.0,-0.3035870516185477,-0.11439195100612422,-1.407808398950131,-0.8196267133275007,0.0,1.0
2019-09-06,-0.0,-0.3052351051401869,-0.11043370327102804,-1.4112879672897196,-0.8237441588785047,0.0,1.0
