Date,IWF,IWM,MTUM,SPY,TPTX,VLUE,VXX
2020-03-13,-0.6946642838907328,-0.8761807505744192,-1.4132754659177942,-1.044064334950217,1.0,-0.07771253510339546,0.0
2020-03-16,-0.5421806323550262,-1.0149818044331018,-1.2782740205113663,-0.8907320761850749,1.0,-0.0,0.0
2020-03-17,-0.589572192513369,-0.7269385026737968,-0.8530665106951872,-0.8335979278074868,1.0,-0.1746741310160428,0.0
2020-03-18,-0.5723692282524232,-0.7417283546685207,-0.7791910351314875,-0.8175125761727537,1.0,-0.17901108339127236,0.0
2020-03-19,-0.5848897457525003,-0.6560228139936539,-0.7562356910471141,-0.8174478852873841,1.0,-0.20195204241474876,0.0
2020-03-20,-0.5920450403013487,-0.7446636153752684,-0.7336870671149095,-0.8195552675280489,1.0,-0.1604358216209648,0.0
2020-03-23,-0.6003460903859311,-0.8450641876936699,-0.6279930781922813,-0.8135941084148255,1.0,-0.13726910539659545,0.0
2020-03-24,-0.6427069857697284,-0.8811448900388098,-0.5658554333764554,-0.8041720569210867,1.0,-0.1488114489003881,0.0
2020-03-25,-0.6346324351412822,-0.865425388381327,-0.45302802513395785,-0.7760687714428897,1.0,-0.12574688716703292,0.0
2020-03-26,-0.6401971733353872,-0.8648284360919628,-0.4458736088111834,-0.7737898101436438,1.0,-0.12639118881657488,0.0
2020-03-27,-0.6443636639024575,-0.8526638645916165,-0.4035745389829225,-0.7810594872959976,1.0,-0.10488848498617895,0.0
2020-03-30,-0.6494028436018957,-0.8602085308056873,-0.3970047393364929,-0.7881706161137442,1.0,-0.0966824644549763,0.0
2020-03-31,-0.6396797824937693,-0.8677969941847292,-0.39211539913903787,-0.779397326485915,1.0,-0.09716033532210558,0.0
2020-04-01,-0.6463064966422696,-0.8862898966271786,-0.36652078774617064,-0.7834829849845317,1.0,-0.09013053648230589,0.0
2020-04-02,-0.6475528633542681,-0.8544724813259504,-0.34951131591660783,-0.7808539893715857,1.0,-0.08383812107473336,0.0
2020-04-03,-0.6478396668401873,-0.8546887781661338,-0.348813861827917,-0.7848962593887112,1.0,-0.08210009667583847,0.0
2020-04-06,-0.6470719216210198,-0.8428709270392637,-0.34791805833890005,-0.7860906999183553,1.0,-0.08721145995695094,0.0
2020-04-07,-0.6247225355700302,-0.819657217714057,-0.3316109311888214,-0.7832684400130999,1.0,-0.07958225683199302,0.0
2020-04-08,-0.6196180933710884,-0.8246932403978801,-0.3188484716474262,-0.7771364263413927,1.0,-0.08995861468089741,0.0
2020-04-09,-0.6258915063756214,-0.787515308695339,-0.32630934370722575,-0.7741156977163028,1.0,-0.08821410561198761,0.0
2020-04-13,-0.6295977320845445,-0.7680051674023038,-0.3326156385689166,-0.770373560124879,1.0,-0.08788172390282414,0.0
2020-04-14,-0.6573090178058588,-0.7411688684663987,-0.350157955198162,-0.7681289488799541,1.0,-0.07316197587593337,0.0
2020-04-15,-0.6254686997821662,-0.7583473199300075,-0.32371531621611965,-0.7666321465557262,1.0,-0.09691818733707103,0.0
2020-04-16,-0.6440774690587437,-0.7386310946249598,-0.33487891001177017,-0.7721938866497842,1.0,-0.07693405143203623,0.0
2020-04-17,-0.6281053683609366,-0.7813392347230154,-0.29975728155339804,-0.7722372929754425,1.0,-0.0879497430039977,0.0
2020-04-20,-0.637612067738722,-0.7627010103885015,-0.30051942507471185,-0.7715241212466202,1.0,-0.08538494378824535,0.0
2020-04-21,-0.6485744832501782,-0.7773699215965787,-0.30908766928011405,-0.7640769779044904,1.0,-0.06468282252316464,0.0
2020-04-22,-0.6358855924675786,-0.8045478770651981,-0.28811511813821283,-0.773352282821105,1.0,-0.05112808669390656,0.0
2020-04-23,-0.6217462231363926,-0.8194907440243989,-0.27906234484715225,-0.7710475920278034,1.0,-0.05503936449393574,0.0
2020-04-24,-0.6145623163781814,-0.812820785104952,-0.2882021875331847,-0.7722204523733673,1.0,-0.05192736540299459,0.0
2020-04-27,-0.6051702217827377,-0.8016669021048171,-0.29732306822997595,-0.7647972877525073,1.0,-0.06261477609831896,0.0
2020-04-28,-0.6137911564385785,-0.7863217701238663,-0.2992906800296432,-0.7706884991354059,1.0,-0.058827681123619295,0.0
2020-04-29,-0.6120929904399055,-0.7858679930856881,-0.30049035171270333,-0.7700638515539564,1.0,-0.059159699439094084,0.0
2020-04-30,-0.6154144074360961,-0.739947890993592,-0.31913245546088304,-0.7955073586367157,1.0,-0.05087669882402648,0.0
2020-05-01,-0.6221622757847532,-0.7461813340807175,-0.30248038116591924,-0.7899033071748879,1.0,-0.04267096412556053,0.0
2020-05-04,-0.6364647412504779,-0.7406596461960866,-0.28342543356619054,-0.7877871615750879,1.0,-0.027143502589232964,0.0
2020-05-05,-0.6456717669251729,-0.7440089429190246,-0.30444351289037935,-0.7862782086215329,1.0,-0.01292531265283309,0.0
2020-05-06,-0.6442250671503821,-0.7454913314961454,-0.2935430983360659,-0.7834094952384275,1.0,-0.02169742212299857,0.0
2020-05-07,-0.6468563082487134,-0.7613019891500905,-0.27222144943663934,-0.7788635415217694,1.0,-0.018257059396299905,0.0
2020-05-08,-0.6446151706876173,-0.7586386706528541,-0.27723701592157407,-0.7777237015921573,1.0,-0.018111659598136688,0.0
2020-05-11,-0.656331467899475,-0.7372866627272411,-0.28899162292745667,-0.7873405401647606,1.0,-0.006048176857033612,0.0
2020-05-12,-0.6617800682498781,-0.7339995821436034,-0.3012744620098893,-0.7850477052719549,1.0,-0.0,0.0
2020-05-13,-0.6618270232719694,-0.7238624522403613,-0.3027787426189649,-0.7849947898575895,1.0,-0.0,0.0
2020-05-14,-0.6678627416826336,-0.6703361783661382,-0.3596934331997909,-0.7858212854903326,1.0,-0.0,0.0
2020-05-15,-0.6852496691970192,-0.6585068598091789,-0.35820739605822133,-0.7801727139772965,1.0,-0.0,0.0
2020-05-18,-0.6927529114634489,-0.6785112950750666,-0.3647748000561246,-0.771748281184229,1.0,-0.0,0.0
2020-05-19,-0.7120132036380236,-0.6011518067212136,-0.4315412438107946,-0.7669347192471117,1.0,-0.0,0.0
2020-05-20,-0.7134538223910805,-0.6116890956219153,-0.4303873877072755,-0.7951922735504031,1.0,-0.0,0.0
2020-05-21,-0.7164141952919422,-0.6157456795391508,-0.4267833013299196,-0.7969561197638859,1.0,-0.0,0.0
2020-05-22,-0.7080912569080346,-0.6170823296018139,-0.4264205753152898,-0.790987671815219,1.0,-0.0,0.0
2020-05-26,-0.7079749389402146,-0.6148808891720647,-0.4217195851474284,-0.795086899578776,1.0,-0.0,0.0
2020-05-27,-0.7032970937255738,-0.642045050806509,-0.3901797768777091,-0.8173452710864777,1.0,-0.0,0.0
2020-05-28,-0.7012270589483363,-0.6295837900915875,-0.39280031118497827,-0.8126171363909616,1.0,-0.0,0.0
2020-05-29,-0.71400205651881,-0.608020423359217,-0.4030422295500478,-0.8206573768748006,1.0,-0.0,0.0
2020-06-01,-0.7057349567672491,-0.6006705487912476,-0.40285865537321336,-0.8199752955708488,1.0,-0.0,0.0
2020-06-02,-0.7064246106029033,-0.5973934235156996,-0.40331296577543885,-0.8248154557976901,1.0,-0.0,0.0
2020-06-03,-0.7005001056561244,-0.598823695146862,-0.4056138620835387,-0.8169331548918785,1.0,-0.0,0.0
2020-06-04,-0.7026693900549373,-0.5838146217777153,-0.4218199746443161,-0.8133187772925764,1.0,-0.0,0.0
2020-06-05,-0.7314295912903802,-0.5788684633232197,-0.45525611279671596,-0.8039621631268963,1.0,-0.0,0.0
2020-06-08,-0.7313725490196078,-0.5618894830659537,-0.475187165775401,-0.7966131907308377,1.0,-0.0,0.0
2020-06-09,-0.7388653139820989,-0.5552187711728417,-0.4771244160753129,-0.7947437863281389,1.0,-0.0,0.0
2020-06-10,-0.7525265061522641,-0.5394489557107904,-0.4714371830786143,-0.7825609020956704,1.0,-0.0,0.0
2020-06-11,-0.7469422483780622,-0.5561385471691425,-0.46116212287729996,-0.7809763533874571,1.0,-0.0,0.0
2020-06-12,-0.7402110281487713,-0.5260279734987906,-0.478844603358222,-0.7604024257720755,1.0,-0.0,0.0
2020-06-15,-0.7346624693948933,-0.5292759706190976,-0.4762154599510318,-0.7575725778244142,1.0,-0.0,0.0
2020-06-16,-0.7322699386503068,-0.5392112182296231,-0.4809815950920245,-0.7532340052585451,1.0,-0.0,0.0
2020-06-17,-0.730475590109967,-0.5363171534636128,-0.4824893184842754,-0.7528192197240317,1.0,-0.0,0.0
2020-06-18,-0.7259477261579427,-0.5486300889916614,-0.4753696307196412,-0.7536262350220727,1.0,-0.0,0.0
2020-06-19,-0.727361963190184,-0.5490271691498685,-0.4755828220858896,-0.7537598597721297,1.0,-0.0,0.0
2020-06-22,-0.7270305324780032,-0.5490237319031093,-0.47547937042100463,-0.7539523959757422,1.0,-0.0,0.0
2020-06-23,-0.7266832568083837,-0.5492972556166976,-0.47523746100732533,-0.7537765938803407,1.0,-0.0,0.0
2020-06-24,-0.726813880126183,-0.54931650893796,-0.47514896600070106,-0.7538380651945321,1.0,-0.0,0.0
2020-06-25,-0.7229538547525063,-0.5494113948370419,-0.47203688825234913,-0.748803577042652,1.0,-0.0,0.0
2020-06-26,-0.723380478435481,-0.5477213200628602,-0.4720796228391828,-0.7490483673825737,1.0,-0.0,0.0
2020-06-29,-0.7242089823287002,-0.5473213662080045,-0.4705943982677936,-0.7502270028637286,1.0,-0.0,0.0
2020-06-30,-0.7289171351747739,-0.5358452351852498,-0.4754338792471278,-0.751824562628767,1.0,-0.0,0.0
2020-07-01,-0.7235882947926476,-0.5365700533640263,-0.4712775975724599,-0.7564089149314638,1.0,-0.0,0.0
2020-07-02,-0.7176581351558686,-0.5455401352953484,-0.46847757863170375,-0.7553176651091429,1.0,-0.0,0.0
2020-07-06,-0.720366116795434,-0.5422844017540196,-0.4666945082480685,-0.7508526484304309,1.0,-0.0,0.0
2020-07-07,-0.709811018689312,-0.5559461246650194,-0.45745310270420775,-0.7570737479553128,1.0,-0.0,0.0
2020-07-08,-0.7100904662491302,-0.5541057759220599,-0.45838552540013916,-0.7568893528183717,1.0,-0.0,0.0
2020-07-09,-0.7067946310591835,-0.553550316433688,-0.4587245288267613,-0.7581890256624244,1.0,-0.0,0.0
2020-07-10,-0.701503968806573,-0.5652764238963932,-0.45129508425010445,-0.7633337975212366,1.0,-0.0,0.0
2020-07-13,-0.7079547432550044,-0.56236727589208,-0.45114012184508273,-0.7598259355961706,1.0,-0.0,0.0
2020-07-14,-0.70218759781588,-0.5599763502938823,-0.44398845337877785,-0.771745556985358,1.0,-0.0,0.0
2020-07-15,-0.7022305738246859,-0.5588961965410446,-0.44694992518356125,-0.7717576643351777,1.0,-0.0,0.0
2020-07-16,-0.7022680698829495,-0.5578826716682297,-0.43888715223507346,-0.7742697370706124,1.0,-0.0,0.0
2020-07-17,-0.7016776075857039,-0.5579868708971554,-0.43933868222708483,-0.7743044701469208,1.0,-0.0,0.0
2020-07-20,-0.7070840886905593,-0.5578022590991494,-0.4470785106679682,-0.7743341235532004,1.0,-0.0,0.0
2020-07-21,-0.6963416330504939,-0.5582834886632355,-0.44707191542634583,-0.7758380859646683,1.0,-0.0,0.0
2020-07-22,-0.6871814430844978,-0.5621511043306404,-0.4419402933324087,-0.7760133143788357,1.0,-0.0,0.0
2020-07-23,-0.6889320927648938,-0.5641577558672406,-0.4438272462158034,-0.7748229412581585,1.0,-0.0,0.0
2020-07-24,-0.6955620074657818,-0.5671574726945943,-0.42942071063182635,-0.7642402875708557,1.0,-0.0,0.0
2020-07-27,-0.694250328651491,-0.5692935722687332,-0.43326644987199886,-0.7626444336815886,1.0,-0.0,0.0
2020-07-28,-0.6976929472079811,-0.5688305390051268,-0.4365387280033255,-0.7610156574754053,1.0,-0.0,0.0
2020-07-29,-0.7044659252329973,-0.5657416069015695,-0.4320410213768493,-0.7623601150261581,1.0,-0.0,0.0
2020-07-30,-0.7007903910537397,-0.5529976184723708,-0.43364511786836024,-0.7640561902460913,1.0,-0.0,0.0
2020-07-31,-0.7018198142201043,-0.5578231292517006,-0.4328878759625677,-0.7606270934769847,1.0,-0.0,0.0
2020-08-03,-0.6690253991043653,-0.5771032030902813,-0.4378354356818104,-0.7344545858544423,1.0,-0.0,0.0
2020-08-04,-0.6691048296134258,-0.5778787982363195,-0.4385958915815018,-0.732405919950781,1.0,-0.0,0.0
2020-08-05,-0.6518277113291223,-0.574922725440129,-0.4209447654885096,-0.7121018680284907,1.0,-0.0,0.0
2020-08-06,-0.652606459852788,-0.5677746781837125,-0.4256713608711727,-0.7149531139717002,1.0,-0.0,0.0
2020-08-07,-0.6557123135459106,-0.5732852958012055,-0.42678204653355334,-0.7113370820566349,1.0,-0.0,0.0
2020-08-10,-0.6656553398058253,-0.5635787486515641,-0.4312634843581445,-0.7105919633225458,1.0,-0.0,0.0
2020-08-11,-0.6586569333198149,-0.5792693230592451,-0.41968299030044953,-0.7220588732299166,1.0,-0.0,0.0
2020-08-12,-0.656293152807248,-0.5787275605402311,-0.40921491361018486,-0.7238220336128792,1.0,-0.0,0.0
2020-08-13,-0.6549286291408564,-0.584332076488015,-0.40361567465661186,-0.723673579315917,1.0,-0.0,0.0
2020-08-14,-0.6501610305958132,-0.5835010735373054,-0.4019726247987117,-0.7191693505099302,1.0,-0.0,0.0
2020-08-17,-0.6436689396978207,-0.5776173285198557,-0.40272763738467715,-0.7186789677764407,1.0,-0.0,0.0
2020-08-18,-0.6364271689573696,-0.5736962960497853,-0.4014775866085394,-0.716296715364904,1.0,-0.0,0.0
2020-08-19,-0.6390762585147034,-0.5805615550755939,-0.3920584814753281,-0.7111148031234424,1.0,-0.0,0.0
2020-08-20,-0.6264316599003201,-0.579232267221177,-0.3854176981219262,-0.7095421988975805,1.0,-0.0,0.0
2020-08-21,-0.6348948849528224,-0.577718920708492,-0.38612812448270156,-0.7119682171825856,1.0,-0.0,0.0
2020-08-24,-0.6351512343636243,-0.5689986100999405,-0.39731285988483683,-0.7078231517638494,1.0,-0.0,0.0
2020-08-25,-0.6351346884812428,-0.56278301107255,-0.398082961493968,-0.7092050900677574,1.0,-0.0,0.0
2020-08-26,-0.650517529215359,-0.5570283806343906,-0.41295492487479135,-0.7183639398998332,1.0,-0.0,0.0
2020-08-27,-0.6322496488059401,-0.5800053515285303,-0.40825473275804397,-0.7242290454210983,1.0,-0.0,0.0
2020-08-28,-0.6346295428686166,-0.580282444280838,-0.40920955759319994,-0.7223746737166188,1.0,-0.0,0.0
2020-08-31,-0.6345626129442474,-0.5805836289404994,-0.408874907971354,-0.7225085335653572,1.0,-0.0,0.0
2020-09-01,-0.6327483819310068,-0.5674918262494162,-0.42079802495496094,-0.7151864949623007,1.0,-0.0,0.0
2020-09-02,-0.6293969013897202,-0.5630028592326617,-0.41874459738014497,-0.7135447835627369,1.0,-0.0,0.0
2020-09-03,-0.6306740713644375,-0.5655282498087859,-0.4241628146719431,-0.7050979348874331,1.0,-0.0,0.0
2020-09-04,-0.6099930603747398,-0.5753940715772777,-0.4033574567925713,-0.7158388685106243,1.0,-0.0,0.0
2020-09-08,-0.6158091272595089,-0.5795248008988467,-0.4011433858762103,-0.708106143220647,1.0,-0.0,0.0
2020-09-09,-0.6036711733938617,-0.5963354057699267,-0.37636106450870094,-0.7132142504687655,1.0,-0.0,0.0
2020-09-10,-0.5937571648488421,-0.5951328158265369,-0.3691657659428122,-0.7172709704890111,1.0,-0.0,0.0
2020-09-11,-0.5886374043304768,-0.5981552953489893,-0.368319487145941,-0.7156407404984627,1.0,-0.0,0.0
2020-09-14,-0.5883641833998299,-0.5988946301262346,-0.3684348224213487,-0.7146314343645758,1.0,-0.0,0.0
2020-09-15,-0.5899744211540378,-0.6235923329900673,-0.3977676643523901,-0.7105936285420057,1.0,-0.0,0.0
2020-09-16,-0.5889627659574468,-0.628158244680851,-0.39005984042553193,-0.7172872340425532,1.0,-0.0,0.0
2020-09-17,-0.5722453049692537,-0.6493269070965597,-0.38085424630214393,-0.7214558750207745,1.0,-0.0,0.0
2020-09-18,-0.5653644624262122,-0.6460834383498044,-0.3840618160111428,-0.7208330569741992,1.0,-0.0,0.0
2020-09-21,-0.5570616964018739,-0.6542077809894017,-0.39988039469749825,-0.7112196418485665,1.0,-0.0,0.0
2020-09-22,-0.5500449056980341,-0.6699264877091441,-0.3921099025380035,-0.7142999700628679,1.0,-0.0,0.0
2020-09-23,-0.5485478832989965,-0.6648169070246561,-0.3934671363062405,-0.7124011430850004,1.0,-0.003721672094105137,0.0
2020-09-24,-0.5422213391615338,-0.6595469898668785,-0.38863500894098946,-0.7123981720643751,1.0,-0.008676071262997548,0.0
2020-09-25,-0.5406828492896645,-0.662251217008312,-0.38672715832698606,-0.7098718415736662,1.0,-0.01205417756730801,0.0
2020-09-28,-0.539852557109326,-0.6600879367912988,-0.38288869053522434,-0.7083209362292969,1.0,-0.014777348011504514,0.0
2020-09-29,-0.5404467649197012,-0.657854735311612,-0.3820963584693675,-0.7085123256889828,1.0,-0.015597118498446898,0.0
2020-09-30,-0.5406066212912178,-0.6556862485957841,-0.3836978788079033,-0.7070640322474063,1.0,-0.016982752924073218,0.0
2020-10-01,-0.5403289734443124,-0.6646848989298455,-0.38073061170564143,-0.7049808429118775,1.0,-0.01222090104373101,0.0
2020-10-02,-0.5408877733007464,-0.6594557104168043,-0.3788229077217782,-0.7086993856925821,1.0,-0.014895303520708105,0.0
2020-10-05,-0.5329175329175329,-0.6662046662046661,-0.37052437052437054,-0.7095007095007094,1.0,-0.020889020889020886,0.0
2020-10-06,-0.537784371909001,-0.6653478404220244,-0.37665677546983184,-0.7072865150016484,1.0,-0.009957138147049125,0.0
2020-10-07,-0.5363049350991632,-0.6675561705211834,-0.37408578770508005,-0.7067931738815314,1.0,-0.009685708638070766,0.0
2020-10-08,-0.5376156454745992,-0.6664142494979094,-0.37806604550093836,-0.7039475850261746,1.0,-0.006420175814045369,0.0
2020-10-09,-0.5328044244000395,-0.662837014846759,-0.37449386048655237,-0.7012871580472068,1.0,-0.020508937683115517,0.0
2020-10-12,-0.5669312435111692,-0.664121370441073,-0.3894638132556348,-0.7285575538363642,1.0,-0.0,0.0
2020-10-13,-0.573814474478503,-0.6598028036756322,-0.38916090951774096,-0.7308672613857402,1.0,-0.0,0.0
2020-10-14,-0.5748063185431129,-0.6595566287688231,-0.39148807727135526,-0.7279739745782607,1.0,-0.0,0.0
2020-10-15,-0.5758684343010573,-0.6606477596912234,-0.3923477093472059,-0.7274039268333613,1.0,-0.0,0.0
2020-10-16,-0.5770586458088557,-0.6586995199570311,-0.39350095672899393,-0.7276847158347041,1.0,-0.0,0.0
2020-10-19,-0.5770392749244713,-0.6580731789191003,-0.39590466599530044,-0.7258140315542128,1.0,-0.0,0.0
2020-10-20,-0.5734543391945548,-0.6516632744986821,-0.39955290113776654,-0.7118547929665344,1.0,-0.0,0.0
2020-10-21,-0.57332264636142,-0.6522726513709383,-0.4044684901312494,-0.7096149350432489,1.0,-0.0,0.0
2020-10-22,-0.5727485771677268,-0.6572480749916303,-0.4125544024104453,-0.7052895882156008,1.0,-0.0,0.0
2020-10-23,-0.5760960438751964,-0.6526769889308764,-0.4107949035213858,-0.7045781359729792,1.0,-0.0,0.0
2020-10-26,-0.5752715121136174,-0.652297410192147,-0.4114954051796157,-0.7026232247284878,1.0,-0.0,0.0
2020-10-27,-0.5805812860786683,-0.6569002550677943,-0.4042153309169016,-0.7144583165525574,1.0,-0.0,0.0
2020-10-28,-0.601834986170141,-0.6496997908655467,-0.4061593469608042,-0.7154422181744586,1.0,-0.0,0.0
2020-10-29,-0.5818660190244889,-0.6598191998920596,-0.4138163664575322,-0.7176347567968697,1.0,-0.0,0.0
2020-10-30,-0.5752550158751604,-0.6580085117881511,-0.4264676079173141,-0.7179625751536851,1.0,-0.0,0.0
2020-11-02,-0.5981232150142799,-0.6565687474500205,-0.43213654290765674,-0.7131442948456412,1.0,-0.0,0.0
2020-11-03,-0.5968098493351018,-0.6578920518314457,-0.432574907322382,-0.7137366935346733,1.0,-0.0,0.0
2020-11-04,-0.5971807065217392,-0.6556385869565218,-0.43063858695652174,-0.7132812500000001,1.0,-0.0,0.0
