Date,IWF,IWM,MTUM,RPLA,SPY,VLUE,VXX
2020-03-25,-0.050184173444414226,-0.07038144916071296,-0.04057996094039702,1.0,-0.07491780178487553,-0.0,0.0
2020-03-26,-0.045656325174218186,-0.07061726558043797,-0.046821913052104265,1.0,-0.0768916003273566,-0.0,0.0
2020-03-27,-0.04479042504823112,-0.06794136079332505,-0.04045269664163973,1.0,-0.07563376301011317,-0.0,0.0
2020-03-30,-0.035708607975737716,-0.06271018551355582,-0.0508113925134213,1.0,-0.07366734741296027,-0.0,0.0
2020-03-31,-0.03369538686844032,-0.06462045399072491,-0.05025628508664877,1.0,-0.07182084452038076,-0.0,0.0
2020-04-01,-0.034379233332112916,-0.06603692991127547,-0.04787707929069186,1.0,-0.07211462185284175,-0.0,0.0
2020-04-02,-0.03458798356310939,-0.0625866219272011,-0.04656308507792934,1.0,-0.07199649865052156,-0.0,0.0
2020-04-03,-0.042643499844865033,-0.052944461681663044,-0.046453614644740925,1.0,-0.09905057399937947,-0.0,0.0
2020-04-06,-0.0419291437786625,-0.06648440256009676,-0.053406742932016325,1.0,-0.09808244721060325,-0.0,0.0
2020-04-07,-0.036629123891159174,-0.05998953453603109,-0.05018439150802353,1.0,-0.09908551779128875,-0.0,0.0
2020-04-08,-0.03651902682470368,-0.06299438552713663,-0.045539613225202745,1.0,-0.1025951341235184,-0.0,0.0
2020-04-09,-0.037342024081998215,-0.05825206488207782,-0.04881082694795502,1.0,-0.09948751119514379,-0.0,0.0
2020-04-13,-0.04064707052621108,-0.05134039590172088,-0.050979807022779274,1.0,-0.10044265393414901,-0.0,0.0
2020-04-14,-0.041172374344052326,-0.04997637344873038,-0.05216493819791589,1.0,-0.10018901241015693,-0.0,0.0
2020-04-15,-0.04015011246007978,-0.05066295527692519,-0.05157009183204305,1.0,-0.1002820821890572,-0.0,0.0
2020-04-16,-0.04107227032525368,-0.04757238196839259,-0.05223658421614112,1.0,-0.09958567990671596,-0.0,0.0
2020-04-17,-0.0403096735772509,-0.0501234475999057,-0.050359176685152794,1.0,-0.09989950496892097,-0.0,0.0
2020-04-20,-0.04335593262354209,-0.04494242758518115,-0.05275095747449833,1.0,-0.09839987109728436,-0.0,0.0
2020-04-21,-0.044309371705017676,-0.04567388203187992,-0.05307945171494139,1.0,-0.09740122805929417,-0.0,0.0
2020-04-22,-0.04128655838216025,-0.047887463225296044,-0.04990234616430567,1.0,-0.09706049593315039,-0.0,0.0
2020-04-23,-0.040299871554194254,-0.04856239502025492,-0.0495380891216283,1.0,-0.09665546882719099,-0.0,0.0
2020-04-24,-0.040158112531653384,-0.04842196281884998,-0.049904267803100484,1.0,-0.09676981038848743,-0.0,0.0
2020-04-27,-0.04346102874695005,-0.04952996693047969,-0.04784552694484697,1.0,-0.09770990475482728,-0.0,0.0
2020-04-28,-0.044116190381853305,-0.04861076717349314,-0.04745926402852756,1.0,-0.0980015848645436,-0.0,0.0
2020-04-29,-0.045917356190853686,-0.04643759599663083,-0.04820888866868157,1.0,-0.09810236337511767,-0.0,0.0
2020-04-30,-0.04568741492389556,-0.043930206657591876,-0.0489543373344883,1.0,-0.09889865115703503,-0.0,0.0
2020-05-01,-0.04969320599732792,-0.03881933791874907,-0.0483076846949379,1.0,-0.10025236280864962,-0.0,0.0
2020-05-04,-0.049507641746049394,-0.03852379010835588,-0.04745666382495027,1.0,-0.10004077245264835,-0.0,0.0
2020-05-05,-0.04964039445391858,-0.038938731123798226,-0.04661278762264896,1.0,-0.10056597711376386,-0.0,0.0
2020-05-06,-0.049390951992686484,-0.03921132606923134,-0.04584537840041509,1.0,-0.10094383910261163,-0.0,0.0
2020-05-07,-0.050359178525946166,-0.039886744395949504,-0.04538879066259474,1.0,-0.10078017779646138,-0.0,0.0
2020-05-08,-0.05011496526318392,-0.03997824313298885,-0.04545454545454545,1.0,-0.10062550992657057,-0.0,0.0
2020-05-11,-0.051129343152275984,-0.0363515049671329,-0.04671823259032274,1.0,-0.10139376266495329,-0.0,0.0
2020-05-12,-0.05094297649356107,-0.0371011197073436,-0.04549274538398794,1.0,-0.10233086981239341,-0.0,0.0
2020-05-13,-0.050278089506591524,-0.03460395368052387,-0.04570286968639396,1.0,-0.10262797666761213,-0.0,0.0
2020-05-14,-0.050505672649330494,-0.03265622882765247,-0.04575074834624718,1.0,-0.10293302455068429,-0.0,0.0
2020-05-15,-0.05329539715971376,-0.03150673120742958,-0.04575743019374546,1.0,-0.10114670706622818,-0.0,0.0
2020-05-18,-0.054546575426915725,-0.03168731890758893,-0.0448061155292522,1.0,-0.10192959743542321,-0.0,0.0
2020-05-19,-0.05548714412373165,-0.025157619938922272,-0.050229041473746426,1.0,-0.10053196729386267,-0.0,0.0
2020-05-20,-0.055594530394220236,-0.023987987544462085,-0.050609853659737344,1.0,-0.10059200728624351,-0.0,0.0
2020-05-21,-0.0558015943312666,-0.022192697569136895,-0.05184037004231866,1.0,-0.10037151855132367,-0.0,0.0
2020-05-22,-0.05587189925102384,-0.022850536827735485,-0.05110009715782612,1.0,-0.10002336707210586,-0.0,0.0
2020-05-26,-0.05553643002926206,-0.02307767969115007,-0.05186023065384711,1.0,-0.09902377849361892,-0.0,0.0
2020-05-27,-0.05396205082829474,-0.0239763063461633,-0.0530280686231136,1.0,-0.09794523914860148,-0.0,0.0
2020-05-28,-0.054669368207773066,-0.021243936882175966,-0.05431325597101983,1.0,-0.09774666912261314,-0.0,0.0
2020-05-29,-0.054614421448037125,-0.02068449092828558,-0.054282978566693674,1.0,-0.09798433625494095,-0.0,0.0
2020-06-01,-0.054424273667930914,-0.020866320531231972,-0.05378600974579911,1.0,-0.09834174123307679,-0.0,0.0
2020-06-02,-0.05456464898174632,-0.020806992131397077,-0.053521230497280976,1.0,-0.09864601107251145,-0.0,0.0
2020-06-03,-0.05449032701561426,-0.02080673671805951,-0.053766080722773245,1.0,-0.09847294510458607,-0.0,0.0
2020-06-04,-0.05455550098231827,-0.021525049115913557,-0.05245579567779961,1.0,-0.09936149312377211,-0.0,0.0
2020-06-05,-0.05449343696663843,-0.021377438882135533,-0.05184121020124999,1.0,-0.10015839687626626,-0.0,0.0
2020-06-08,-0.05410809352076741,-0.01951620421481318,-0.05414489340300778,1.0,-0.098893550207306,-0.0,0.0
2020-06-09,-0.055608726594517655,-0.01823357628408059,-0.05460256693415789,1.0,-0.09856683599597535,-0.0,0.0
2020-06-10,-0.055563051184241194,-0.017895472776558036,-0.05480258558304407,1.0,-0.0982963117418342,-0.0,0.0
2020-06-11,-0.055691854759568206,-0.018105986261040236,-0.055348380765456326,1.0,-0.09754661432777231,-0.0,0.0
2020-06-12,-0.05760005903913803,-0.015350175887432043,-0.060293719711692215,1.0,-0.0967503874443433,-0.0,0.0
2020-06-15,-0.057964063018854,-0.01427886211858466,-0.060903467020871,1.0,-0.09672975931323716,-0.0,0.0
2020-06-16,-0.057628911631568594,-0.014982286951387522,-0.06131913009250147,1.0,-0.09614249163550481,-0.0,0.0
2020-06-17,-0.05709578666535525,-0.01437230288798456,-0.062050481330759674,1.0,-0.09593419968771899,-0.0,0.0
2020-06-18,-0.05778996421940513,-0.012910523921356467,-0.06291728657674385,1.0,-0.09595593207834843,-0.0,0.0
2020-06-19,-0.057796856165899975,-0.013062409288824383,-0.06308577894762737,1.0,-0.09603699785983125,-0.0,0.0
2020-06-22,-0.05622164016674659,-0.012985575681558269,-0.06601000971458787,1.0,-0.0944774412513373,-0.0,0.0
2020-06-23,-0.05702299373792798,-0.013225397684632701,-0.06613929111868411,1.0,-0.09388186951761131,-0.0,0.0
2020-06-24,-0.0568616595927908,-0.013163560312480777,-0.06629759488220459,1.0,-0.09391646675278342,-0.0,0.0
2020-06-25,-0.05625529927868369,-0.012914879760134678,-0.06615957433735976,1.0,-0.09350078029958589,-0.0,0.0
2020-06-26,-0.05617342361717032,-0.01312474653754931,-0.06618903075958857,1.0,-0.09342165091615157,-0.0,0.0
2020-06-29,-0.05619343509388086,-0.012488794469072735,-0.06610342244544595,1.0,-0.09321773728095491,-0.0,0.0
2020-06-30,-0.05533368559456371,-0.014807259858194375,-0.06515194337605525,1.0,-0.09353764484695068,-0.0,0.0
2020-07-01,-0.05450839299090094,-0.014858111177965788,-0.06369340717364343,1.0,-0.094883161216646,-0.0,0.0
2020-07-02,-0.05140043468117242,-0.01942558233770061,-0.06231658050811037,1.0,-0.09475803975982024,-0.0,0.0
2020-07-06,-0.05159500012278677,-0.01938803074580683,-0.062191498244149206,1.0,-0.09469315586552392,-0.0,0.0
2020-07-07,-0.05061116292769132,-0.020445731677384518,-0.06064994354719945,1.0,-0.0955402287565657,-0.0,0.0
2020-07-08,-0.050965184630677285,-0.01718065458293961,-0.06375250039883663,1.0,-0.09529127345466147,-0.0,0.0
2020-07-09,-0.05072534917401016,-0.017464837133950268,-0.06362453668474925,1.0,-0.09551044453717568,-0.0,0.0
2020-07-10,-0.050660874047347294,-0.017672397923493243,-0.06344881754476393,1.0,-0.09548003878109543,-0.0,0.0
2020-07-13,-0.05006935323505223,-0.018130040384450145,-0.06348582861772252,1.0,-0.09580566364294744,-0.0,0.0
2020-07-14,-0.04768559380209865,-0.018412278121015986,-0.06190546239089929,1.0,-0.09785966460723741,-0.0,0.0
2020-07-15,-0.048452963467127776,-0.017487705872974994,-0.06254368860601155,1.0,-0.0978624774658769,-0.0,0.0
2020-07-16,-0.042788616076947804,-0.03784338451647998,-0.05861335707044482,1.0,-0.09707489553198329,-0.0,0.0
2020-07-17,-0.04727525337104437,-0.03795913810427598,-0.059444506469179904,1.0,-0.0958282162926575,-0.0,0.0
2020-07-20,-0.049760789394996514,-0.037650752516694905,-0.061733778530848195,1.0,-0.09674324728396291,-0.0,0.0
2020-07-21,-0.03840063834827385,-0.04558205642898999,-0.05682795765955591,1.0,-0.10596331990973357,-0.0,0.0
2020-07-22,-0.03865047502680598,-0.04553275316061142,-0.0568536019749146,1.0,-0.10575268683140913,-0.0,0.0
2020-07-23,-0.03927929726492314,-0.04544320223597524,-0.057022359752445594,1.0,-0.10599670592932721,-0.0,0.0
2020-07-24,-0.03780574507627256,-0.0470108390605316,-0.0562658251531064,1.0,-0.10622029860426827,-0.0,0.0
2020-07-27,-0.03826317169724141,-0.04724202954656144,-0.05697016621501805,1.0,-0.10632266443548084,-0.0,0.0
2020-07-28,-0.03843799577769172,-0.04690759640729035,-0.056476496233651044,1.0,-0.10739403630185756,-0.0,0.0
2020-07-29,-0.03850670931307629,-0.04736500162422849,-0.05707289037707089,1.0,-0.10646193058297308,-0.0,0.0
2020-07-30,-0.038461058178594174,-0.048575816985302375,-0.05626802862102122,1.0,-0.10543075136424371,-0.0,0.0
2020-07-31,-0.03746970189160149,-0.049189135160798626,-0.05637322271920838,1.0,-0.1063619780604213,-0.0,0.0
2020-08-03,-0.03467579691853999,-0.0515326077448861,-0.05778049908155997,1.0,-0.10558936358978845,-0.0,0.0
2020-08-04,-0.03494868942414659,-0.05174805944777071,-0.057997825081559436,1.0,-0.10527105233553742,-0.0,0.0
2020-08-05,-0.03514277141571236,-0.0517327599139871,-0.05805870880632095,1.0,-0.10525328799319898,-0.0,0.0
2020-08-06,-0.03581615292233787,-0.04847628102481986,-0.060135608486789435,1.0,-0.10658526821457166,-0.0,0.0
2020-08-07,-0.03813085988979956,-0.04882457043163932,-0.06082361653257691,1.0,-0.10735129843234219,-0.0,0.0
2020-08-10,-0.03700774551525879,-0.050000627675466675,-0.06063345008097014,1.0,-0.10770911008172335,-0.0,0.0
2020-08-11,-0.037796027022275795,-0.05080489213691956,-0.06036063185916272,1.0,-0.10672040985459202,-0.0,0.0
2020-08-12,-0.03712395988905483,-0.05121801227425043,-0.05976480628521945,1.0,-0.10694160318277086,-0.0,0.0
2020-08-13,-0.036542683309289344,-0.05305149595433733,-0.05739195885341529,1.0,-0.10748290785924858,-0.0,0.0
2020-08-14,-0.03644324012394465,-0.05310300703774792,-0.05726794876619874,1.0,-0.10768632468982474,-0.0,0.0
2020-08-17,-0.037077015764635006,-0.0537704588814138,-0.05710914750476955,1.0,-0.10717692539411587,-0.0,0.0
2020-08-18,-0.037110968827288364,-0.0536577404491984,-0.05658292845216125,1.0,-0.10810641156014213,-0.0,0.0
2020-08-19,-0.03756357927786499,-0.05411616954474097,-0.05615070643642072,1.0,-0.10805651491365778,-0.0,0.0
2020-08-20,-0.0374048868687376,-0.05423018005574948,-0.05606338364179704,1.0,-0.10792044398684111,-0.0,0.0
2020-08-21,-0.03748116524359618,-0.05356604721245605,-0.05705675539929684,1.0,-0.10754645906579609,-0.0,0.0
2020-08-24,-0.03719651510206132,-0.05455823646087022,-0.05624042782896885,1.0,-0.1073840668859374,-0.0,0.0
2020-08-25,-0.0372556900969703,-0.055933778827312465,-0.05373561774606843,1.0,-0.10916695975481083,-0.0,0.0
2020-08-26,-0.035901365457811495,-0.05602522391247001,-0.05468112100694662,1.0,-0.1095757910736493,-0.0,0.0
2020-08-27,-0.0342164741336012,-0.057659467604218986,-0.0541687594173782,1.0,-0.10960572576594677,-0.0,0.0
2020-08-28,-0.03399003026079532,-0.05765874361195867,-0.054080184829422034,1.0,-0.10990570183699351,-0.0,0.0
2020-08-31,-0.03406494060922629,-0.057457120614751014,-0.05430551718942266,1.0,-0.10977875995077972,-0.0,0.0
2020-09-01,-0.03383534136546185,-0.058145080321285146,-0.05360190763052209,1.0,-0.10945030120481927,-0.0,0.0
2020-09-02,-0.03390213299874529,-0.05767879548306147,-0.05358845671267252,1.0,-0.1095357590966123,-0.0,0.0
2020-09-03,-0.03443081828109506,-0.05766503069024816,-0.05374872908481554,1.0,-0.1093928477286706,-0.0,0.0
2020-09-04,-0.028840148884614423,-0.059503884489520625,-0.04959906072793585,1.0,-0.11108890609777423,-0.0,0.0
2020-09-08,-0.028831733653269347,-0.0599755048990202,-0.04954009198160368,1.0,-0.11140271945610877,-0.0,0.0
2020-09-09,-0.026177292227875886,-0.061945026439189865,-0.04635588147261299,1.0,-0.1126533971864711,-0.0,0.0
2020-09-10,-0.02557423632488752,-0.0627515983897703,-0.045078953599960114,1.0,-0.1129030247890624,-0.0,0.0
2020-09-11,-0.02514109160676243,-0.0632513984576476,-0.045236523104139933,1.0,-0.11222544756873933,-0.0,0.0
2020-09-14,-0.025732728541521286,-0.06350314026517795,-0.045396770012959824,1.0,-0.11150433655667431,-0.0,0.0
2020-09-15,-0.02639811548863934,-0.06263008986327322,-0.04442062492989169,1.0,-0.11292111724602097,-0.0,0.0
2020-09-16,-0.027445987943235856,-0.06155689519601603,-0.044570087742289786,1.0,-0.11453925937020258,-0.0,0.0
2020-09-17,-0.027259791807084547,-0.061783868793529546,-0.044434459172720236,1.0,-0.11466836416285978,-0.0,0.0
2020-09-18,-0.02660942063353386,-0.06204288460098349,-0.044557050497990566,1.0,-0.11488729687226978,-0.0,0.0
2020-09-21,-0.026435949897699484,-0.062440740555915954,-0.04432606417485902,1.0,-0.11436448924597035,-0.0,0.0
2020-09-22,-0.028747407611004222,-0.059118962544664054,-0.04752504934909172,1.0,-0.113952674845706,-0.0,0.0
2020-09-23,-0.026298036080155913,-0.0594797861176353,-0.0493228724201689,1.0,-0.11421218329918545,-0.0,0.0
2020-09-24,-0.02460548949218458,-0.05829780869044948,-0.047540697529479224,1.0,-0.1160222371799666,-0.0,0.0
2020-09-25,-0.024454017979430736,-0.05710087904972981,-0.0481485170704983,1.0,-0.11542196877256768,-0.0,0.0
2020-09-28,-0.024556209337330666,-0.0567629094256534,-0.04727132496547949,1.0,-0.1153917922052073,-0.0,0.0
2020-09-29,-0.0247776603022576,-0.05645873499595746,-0.047080042291187264,1.0,-0.11555444990360096,-0.0,0.0
2020-09-30,-0.024777352107070005,-0.05644559430817453,-0.04735310214438529,1.0,-0.11526692870292055,-0.0,0.0
2020-10-01,-0.024861637957838443,-0.05721037248927305,-0.04680057210372489,1.0,-0.11484360425346682,-0.0,0.0
2020-10-02,-0.025050062811726517,-0.057090262316695485,-0.046754312864587866,1.0,-0.11490192664087863,-0.0,0.0
2020-10-05,-0.022718798936143772,-0.05977977181775247,-0.04441848325917825,1.0,-0.11590564490069846,-0.0,0.0
2020-10-06,-0.023104442015303588,-0.058667892278644544,-0.04393570505813376,1.0,-0.11646626254596044,-0.0,0.0
2020-10-07,-0.023012916045702932,-0.05848236462990561,-0.04437406855439642,1.0,-0.1160581222056632,-0.0,0.0
2020-10-08,-0.022999925486202524,-0.05845607411639055,-0.04450957502297508,1.0,-0.11593104989940636,-0.0,0.0
2020-10-09,-0.023357754873960013,-0.05823916552837451,-0.04466658388178319,1.0,-0.11552216565255184,-0.0,0.0
2020-10-12,-0.023795921408877516,-0.058198166869519855,-0.04454904493405201,1.0,-0.11541518666633548,-0.0,0.0
2020-10-13,-0.02138380390940118,-0.06010549177784673,-0.044703692212224644,1.0,-0.11488675147378219,-0.0,0.0
2020-10-14,-0.020984755302098475,-0.0603203001726987,-0.0432616447376595,1.0,-0.11785754221178575,-0.0,0.0
2020-10-15,-0.02087397338568393,-0.0602860231353205,-0.04340046966440118,1.0,-0.11795037461327236,-0.0,0.0
2020-10-16,-0.020901420352167813,-0.060604177798764806,-0.043008213935108675,1.0,-0.11790289910901795,-0.00023610403489369107,0.0
2020-10-19,-0.020068842965963743,-0.060181675841586624,-0.042946081294347176,1.0,-0.11836268065065303,-0.001105961005554658,0.0
2020-10-20,-0.019582764187259405,-0.06017633180181299,-0.04276667080591084,1.0,-0.11770768657643114,-0.0015397988327331428,0.0
2020-10-21,-0.019089610631559336,-0.059864621499099546,-0.04460038502142458,1.0,-0.11697199279637334,-0.0014779854685462337,0.0
2020-10-22,-0.019214049730481655,-0.05953001962391634,-0.04432769456243635,1.0,-0.11727153041707034,-0.0016891472290533325,0.0
2020-10-23,-0.018199209918258838,-0.06037417078685184,-0.0440632065392929,1.0,-0.11717061293448285,-0.002472111108350518,0.0
2020-10-26,-0.018037491148958373,-0.05997590032174313,-0.044124771736294865,1.0,-0.11697039714779064,-0.0031304736704803786,0.0
2020-10-27,-0.01728459400436768,-0.060055588644034145,-0.043825689894778634,1.0,-0.11698431606114752,-0.0026677585864601948,0.0
2020-10-28,-0.0183147001526225,-0.060254867168790555,-0.04351602536263354,1.0,-0.11703540097529501,-0.0016999416808328473,0.0
