Date,AMAT,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-23,1.0,-0.05484818805093047,-0.627288480373691,-0.0,-1.0268967076018987,-1.0580125065923305,0.0
2019-01-24,1.0,-0.04930106718773485,-0.6374192093792274,-0.0,-1.0092063730647827,-1.0617766421163384,0.0
2019-01-25,1.0,-0.0,-0.6258495337442705,-0.0,-1.0550023707918443,-1.2704678362573096,0.0
2019-01-28,1.0,-0.0,-0.6344963532426572,-0.0,-1.0382416715947171,-1.2697023457520207,0.0
2019-01-29,1.0,-0.0,-0.6292729138706876,-0.0,-1.0398673719112654,-1.2781637325333544,0.0
2019-01-30,1.0,-0.0,-0.630672617401951,-0.0,-1.0410363758442274,-1.2778940716457994,0.0
2019-01-31,1.0,-0.0,-0.6265298065534939,-0.0,-1.0465455981050136,-1.2748124753257006,0.0
2019-02-01,1.0,-0.0,-0.6240631163708087,-0.0,-1.0344773175542405,-1.2861932938856016,0.0
2019-02-04,1.0,-0.0,-0.6162149385439647,-0.0,-1.034037188780334,-1.289276709738418,0.0
2019-02-05,1.0,-0.0,-0.59895710813142,-0.0,-1.0030188975143104,-1.3186701168352544,0.0
2019-02-06,1.0,-0.0,-0.5962745098039215,-0.0,-1.0049411764705882,-1.320392156862745,0.0
2019-02-07,1.0,-0.0,-0.5909752547307131,-0.0,-0.9942169243479286,-1.3488728903576064,0.0
2019-02-08,1.0,-0.0,-0.5921415622290533,-0.0,-1.0106408134310711,-1.338259635847718,0.0
2019-02-11,1.0,-0.0,-0.5925590194301029,-0.0,-1.011232412406889,-1.3373664919402515,0.0
2019-02-12,1.0,-0.0,-0.5984600197433367,-0.0,-1.018598223099704,-1.3316485686080948,0.0
2019-02-13,1.0,-0.0,-0.6209168376203251,-0.0,-1.008205775603598,-1.3159618115827678,0.0
2019-02-14,1.0,-0.0,-0.5931694205075501,-0.0,-1.0357735789390465,-1.3239386512767808,0.0
2019-02-15,1.0,-0.0,-0.5985291791870947,-0.0,-1.033528388423217,-1.3217618219199747,0.0
2019-02-19,1.0,-0.0,-0.5612566279950564,-0.0,-1.0943667025475423,-1.3311804808037315,0.0
2019-02-20,1.0,-0.0,-0.5335819415241798,-0.0,-1.1037806958384575,-1.3298290157495933,0.0
2019-02-21,1.0,-0.0,-0.5405330372015548,-0.0,-1.1026810502102007,-1.3228365193939877,0.0
2019-02-22,1.0,-0.0,-0.537332963242,-0.0,-1.1095602521908086,-1.3183710694317774,0.0
2019-02-25,1.0,-0.0,-0.5369148851625208,-0.0,-1.1150361598982756,-1.3216641500437099,0.0
2019-02-26,1.0,-0.0,-0.5393691403146353,-0.0,-1.1112347052280311,-1.3220641983155887,0.0
2019-02-27,1.0,-0.0,-0.5358107035096078,-0.0,-1.109258377004923,-1.325075432745752,0.0
2019-02-28,1.0,-0.0,-0.5269094808754021,-0.0,-1.1010843229932081,-1.3438852921317075,0.0
2019-03-01,1.0,-0.0,-0.5302807672451453,-0.0,-1.0985663794130496,-1.3424407291211629,0.0
2019-03-04,1.0,-0.0,-0.5313900456077731,-0.0,-1.0793971842157448,-1.3551060876462424,0.0
2019-03-05,1.0,-0.0,-0.5131757025714514,-0.0,-1.1159541437783616,-1.351444948650585,0.0
2019-03-06,1.0,-0.0,-0.5132458233890215,-0.0,-1.1175019888623707,-1.3469769291964995,0.0
2019-03-07,1.0,-0.0,-0.470252713301117,-0.0,-1.1415669809078666,-1.3492434445060602,0.0
2019-03-08,1.0,-0.0,-0.45084421027421867,-0.0,-1.1757474154791843,-1.3649463138147129,0.0
2019-03-11,1.0,-0.0,-0.4553936093537279,-0.0,-1.1753823976936015,-1.3733883238568112,0.0
2019-03-12,1.0,-0.0,-0.42965259047542376,-0.0,-1.1909745984461173,-1.404975645102854,0.0
2019-03-13,1.0,-0.0,-0.4350032216494845,-0.0,-1.1905605670103092,-1.4014980670103092,0.0
2019-03-14,1.0,-0.0,-0.44286403085824494,-0.0,-1.1757875281260046,-1.3993089038894246,0.0
2019-03-15,1.0,-0.0,-0.4366418361183813,-0.0,-1.1860277833702435,-1.4039057781356958,0.0
2019-03-18,1.0,-0.0,-0.4425956061838893,-0.0,-1.2005288852725795,-1.4252237591537837,0.0
2019-03-19,1.0,-0.0,-0.44106960604204937,-0.0,-1.207185139824454,-1.4341702388242499,0.0
2019-03-20,1.0,-0.0,-0.43551485917508076,-0.0,-1.2105220128357113,-1.441769202469035,0.0
2019-03-21,1.0,-0.0,-0.4397636993277653,-0.0,-1.219148502750051,-1.4152780607048279,0.0
2019-03-22,1.0,-0.0,-0.4416032887975334,-0.0,-1.24415210688592,-1.4252826310380269,0.0
2019-03-25,1.0,-0.0,-0.376554029266702,-0.0,-1.2706966127257164,-1.4288916968980556,0.0
2019-03-26,1.0,-0.0,-0.37727663406049194,-0.0,-1.2709859616092989,-1.4445626816191217,0.0
2019-03-27,1.0,-0.0,-0.357063995093028,-0.0,-1.2845634839501123,-1.4475158454303825,0.0
2019-03-28,1.0,-0.0,-0.3570114096429886,-0.0,-1.2848321269373901,-1.4476342371079214,0.0
2019-03-29,1.0,-0.0,-0.34471185330713816,-0.0,-1.2888015717092338,-1.459438441388343,0.0
2019-04-01,1.0,-0.0,-0.34218410144868056,-0.0,-1.2896950794106783,-1.4720318463495712,0.0
2019-04-02,1.0,-0.0,-0.34824176275081037,-0.0,-1.295145870091502,-1.459890853883714,0.0
2019-04-03,1.0,-0.0,-0.35233349538162373,-0.0,-1.2515799708313078,-1.4472937935504782,0.0
2019-04-04,1.0,-0.0,-0.3575733226195259,-0.0,-1.2348734431498594,-1.4252310164724789,0.0
2019-04-05,1.0,-0.0,-0.3475690674387743,-0.0,-1.2417259822254394,-1.4320987654320987,0.0
2019-04-08,1.0,-0.0,-0.34051949094704725,-0.0,-1.2382672929463245,-1.4358264081255772,0.0
2019-04-09,1.0,-0.0,-0.3405220883534137,-0.0,-1.2408433734939759,-1.4346987951807229,0.0
2019-04-10,1.0,-0.0,-0.3367453436095055,-0.0,-1.244179511881824,-1.43320488118176,0.0
2019-04-11,1.0,-0.0,-0.32787016629933885,-0.0,-1.2438389100380687,-1.4355439791624924,0.0
2019-04-12,1.0,-0.0,-0.3223844768953791,-0.0,-1.2436087217443488,-1.4348069613922785,0.0
2019-04-15,1.0,-0.0,-0.32310216495257915,-0.0,-1.2391452238985152,-1.439473368282044,0.0
2019-04-16,1.0,-0.0,-0.3137724550898204,-0.0,-1.2352095808383232,-1.442994011976048,0.0
2019-04-17,1.0,-0.0,-0.30161206448257927,-0.0,-1.2354894195767832,-1.4630185207408297,0.0
2019-04-18,1.0,-0.0,-0.29744,-0.0,-1.22544,-1.47712,0.0
2019-04-22,1.0,-0.0,-0.3006760811297356,-0.0,-1.2248669840380846,-1.4749369924390927,0.0
2019-04-23,1.0,-0.0,-0.3043686989918387,-0.0,-1.2261161785885741,-1.4701552248359737,0.0
2019-04-24,1.0,-0.0,-0.27868066924889195,-0.0,-1.2316415764884399,-1.4828095675438246,0.0
2019-04-25,1.0,-0.0,-0.2936679474863913,-0.0,-1.2406340057636889,-1.4682997118155618,0.0
2019-04-26,1.0,-0.0,-0.28843613657286954,-0.0,-1.2621382540127286,-1.4521474602729856,0.0
2019-04-29,1.0,-0.0,-0.28285211549228184,-0.0,-1.2599376149724066,-1.4562504998800287,0.0
2019-04-30,1.0,-0.0,-0.281004960793727,-0.0,-1.2679228676588254,-1.4517122739638344,0.0
2019-05-01,1.0,-0.0,-0.29252597921662676,-0.0,-1.2583932853717028,-1.445883293365308,0.0
2019-05-02,1.0,-0.0,-0.28872733083007107,-0.0,-1.2570104657665575,-1.4488695374290963,0.0
2019-05-03,1.0,-0.0,-0.30840376335512676,-0.0,-1.237282730027109,-1.4409185137936533,0.0
2019-05-06,1.0,-0.0,-0.3218421970019754,-0.0,-1.2000619746678545,-1.3515125692373242,0.0
2019-05-07,1.0,-0.0,-0.31409833520897207,-0.0,-1.2064496099965076,-1.3600450153284955,0.0
2019-05-08,1.0,-0.013584439641864773,-0.32695276319851807,-0.0,-1.1803797468354431,-1.3382988576721209,0.0
2019-05-09,1.0,-0.011924056494558926,-0.327467778035039,-0.0,-1.1793625067531066,-1.3401250289418847,0.0
2019-05-10,1.0,-0.009376446982559036,-0.32539743787621545,-0.0,-1.1840561815094923,-1.3397515048618616,0.0
2019-05-13,1.0,-0.011188703267872989,-0.32443381303291025,-0.0,-1.1786334349319032,-1.3439175894131719,0.0
2019-05-14,1.0,-0.0012574781846587662,-0.25206721792477993,-0.0,-1.2050832602979842,-1.3520938917044545,0.0
2019-05-15,1.0,-0.0,-0.2668140075448691,-0.0,-1.2117898106161644,-1.3319361353503791,0.0
2019-05-16,1.0,-0.0,-0.26378887697257547,-0.0,-1.2311935039068487,-1.3352995250497932,0.0
2019-05-17,1.0,-0.0,-0.26468674652684754,-0.0,-1.220023728424356,-1.3424547437712886,0.0
2019-05-20,1.0,-0.0,-0.23104720898047054,-0.009956942949407964,-1.242811010302937,-1.360564354913117,0.0
2019-05-21,1.0,-0.0,-0.22862907919754763,-0.0,-1.277288424973808,-1.3744130999961197,0.0
2019-05-22,1.0,-0.0,-0.22232994648258747,-0.0,-1.2791049406654775,-1.3766384860001553,0.0
2019-05-23,1.0,-0.0,-0.20669656665635636,-0.0,-1.279345808846273,-1.3803356016084134,0.0
2019-05-24,1.0,-0.0,-0.18286331545850854,-0.0,-1.285174183094788,-1.3897226187261293,0.0
2019-05-28,1.0,-0.0,-0.16897666897666896,-0.0,-1.2830137830137829,-1.398013398013398,0.0
2019-05-29,1.0,-0.004794967202424336,-0.1651386704514941,-0.0,-1.2785684145920442,-1.3874717096935059,0.0
2019-05-30,1.0,-0.004873930229880646,-0.15922784664389605,-0.0,-1.2762789269678014,-1.3973212572437346,0.0
2019-05-31,1.0,-0.025824470120131608,-0.16454969775805342,-0.0,-1.2652842604636927,-1.3701889968628052,0.0
2019-06-03,1.0,-0.028391768292682924,-0.1683307926829268,-0.004192073170731708,-1.265282012195122,-1.3448170731707316,0.0
2019-06-04,1.0,-0.042522440286018565,-0.17526243724326793,-0.005324813631522897,-1.2568461889548153,-1.3235204624980983,0.0
2019-06-05,1.0,-0.04391458537689579,-0.16120878291707536,-0.024635931487210442,-1.2531879574435976,-1.2897834452576775,0.0
2019-06-06,1.0,-0.04344874405974203,-0.16776042845289282,-0.019800859923059518,-1.2465489929848383,-1.2940333408765181,0.0
2019-06-07,1.0,-0.041946435307431154,-0.17072802715956242,-0.031950207468879666,-1.2360241418332705,-1.2914749151263674,0.0
2019-06-10,1.0,-0.035680680492303066,-0.16895630245775153,-0.008807256577214047,-1.2522864993037,-1.2980164853776959,0.0
2019-06-11,1.0,-0.034779314264065164,-0.1678348172002273,-0.008410683841636674,-1.2598598219359727,-1.3177495737829135,0.0
2019-06-12,1.0,-0.03579282626829454,-0.16686888602411468,-0.004512019413058316,-1.2611663001440816,-1.3232729203002958,0.0
2019-06-13,1.0,-0.038267451640033645,-0.1440094808471596,-0.0,-1.27341539873079,-1.3672299105436196,0.0
2019-06-14,1.0,-0.04711501719526175,-0.1354222392051968,-0.0,-1.2830340084065726,-1.3555598012991976,0.0
2019-06-17,1.0,-0.04804758999389872,-0.13529591214154973,-0.0,-1.2679606467358147,-1.3620347773032337,0.0
2019-06-18,1.0,-0.051085422151005304,-0.13109000038151922,-0.0,-1.264888787150433,-1.3681278852390217,0.0
2019-06-19,1.0,-0.0435696541180967,-0.13915536021402636,-0.0,-1.2670743359449645,-1.3720619147716415,0.0
2019-06-20,1.0,-0.04421833760471255,-0.14313582985885323,-0.0,-1.2654630302566654,-1.372298512029989,0.0
2019-06-21,1.0,-0.04724017901541522,-0.1460429177982634,-0.0,-1.2606051333052826,-1.371227479631259,0.0
2019-06-24,1.0,-0.04700969311520631,-0.13574192559672044,-0.0,-1.2565418949465537,-1.391977318876671,0.0
2019-06-25,1.0,-0.04718102027519068,-0.13901345291479822,-0.0,-1.254455559388295,-1.3920892261699438,0.0
2019-06-26,1.0,-0.04333511982237195,-0.14221728810963938,-0.0,-1.2468034606844804,-1.395834928412832,0.0
2019-06-27,1.0,-0.053115738424233096,-0.12124244640314076,-0.0,-1.2342865940494978,-1.4403602632693122,0.0
2019-06-28,1.0,-0.04648207340085493,-0.13459390765201987,-0.0,-1.2294450648900526,-1.440482150421689,0.0
2019-07-01,1.0,-0.06656924201053725,-0.12379340845287085,-0.0,-1.2295888935892014,-1.4257970234203747,0.0
2019-07-02,1.0,-0.05991243567094247,-0.12331976342268991,-0.0,-1.2286273907366159,-1.428719563714571,0.0
2019-07-03,1.0,-0.05080511894239269,-0.1379654894123977,-0.0,-1.22132124053649,-1.4329964259636447,0.0
2019-07-05,1.0,-0.045736137667304014,-0.16718929254302103,-0.0,-1.1897896749521988,-1.421376673040153,0.0
2019-07-08,1.0,-0.04624631522529766,-0.1629340377474063,-0.0,-1.1949389380192184,-1.424179778722101,0.0
2019-07-09,1.0,-0.041979182611357725,-0.16014847696311035,-0.0,-1.1963875707944283,-1.428210622990969,0.0
2019-07-10,1.0,-0.049910054732652046,-0.13644888429593907,-0.0,-1.2116201630497188,-1.4294790829410189,0.0
2019-07-11,1.0,-0.06473855583221605,-0.12694886037157632,-0.0,-1.2149013598927407,-1.424095000957671,0.0
2019-07-12,1.0,-0.10534957424873038,-0.10046202604146778,-0.0,-1.2052770247050286,-1.4073084119286723,0.0
2019-07-15,1.0,-0.12142313546423136,-0.15285388127853883,-0.0,-1.1635464231354644,-1.3673135464231354,0.0
2019-07-16,1.0,-0.11853571292667148,-0.15586590052893945,-0.0,-1.1629437954260053,-1.3679744282506943,0.0
2019-07-17,1.0,-0.11809016549362757,-0.15552596537949404,-0.0,-1.1624881110899754,-1.368385010462241,0.0
2019-07-18,1.0,-0.13397401808098458,-0.15501785307300767,-0.0,-1.1508774595456963,-1.358694826407354,0.0
2019-07-19,1.0,-0.1267390307292463,-0.15678030882128116,-0.0,-1.1597615043571319,-1.3788029353309892,0.0
2019-07-22,1.0,-0.1253583030766291,-0.15593349894897765,-0.0,-1.1597171794381806,-1.3808522835849417,0.0
2019-07-23,1.0,-0.1439258857275758,-0.1390417861849756,-0.0,-1.201372199395302,-1.3919683696410574,0.0
2019-07-24,1.0,-0.14801332197351094,-0.1397258151963442,-0.004259933390132445,-1.1980481759739758,-1.3826194717682596,0.0
2019-07-25,1.0,-0.1509828199969045,-0.13631790744466799,-0.0018186039312799876,-1.2022519733787338,-1.3780374555022443,0.0
2019-07-26,1.0,-0.15334055057222395,-0.14715434580884626,-0.0,-1.1936668728734923,-1.3722162078564801,0.0
2019-07-29,1.0,-0.148374376618858,-0.13801368539065217,-0.005721575752889782,-1.1902810530792127,-1.383500212626126,0.0
2019-07-30,1.0,-0.14156451800007733,-0.14075248443602337,-0.012064498665944858,-1.1877730946212444,-1.3846332315069023,0.0
2019-07-31,1.0,-0.13378211080160943,-0.1583874961312287,-0.01404363974001857,-1.1829155060352832,-1.379681213246673,0.0
2019-08-01,1.0,-0.1337252020573108,-0.16334738388955491,-0.01392165203604161,-1.180169380099772,-1.3760006187400906,0.0
2019-08-02,1.0,-0.11587534797401795,-0.1546551190844417,-0.02540210330961955,-1.1773120940303126,-1.3931333127126508,0.0
2019-08-05,1.0,-0.11503061722829559,-0.14951726210601451,-0.0,-1.0900108944738722,-1.4021563544836397,0.0
2019-08-06,1.0,-0.1168561028155412,-0.15507763167669564,-0.0,-1.045761830473219,-1.3967387266919247,0.0
2019-08-07,1.0,-0.10882789317507419,-0.16327893175074182,-0.0,-1.0361646884272997,-1.4009643916913945,0.0
2019-08-08,1.0,-0.11602476183415503,-0.1665122141083145,-0.0,-1.0312488416058123,-1.3931126515179597,0.0
2019-08-09,1.0,-0.10972412010193153,-0.1552609225541973,-0.0,-1.0204971008605088,-1.4076891827011855,0.0
2019-08-12,1.0,-0.11628421751641702,-0.15063085663690695,-0.0,-1.027447797535601,-1.3948572271821735,0.0
2019-08-13,1.0,-0.11402378410220536,-0.14704907772173337,-0.0,-1.02510953204963,-1.395567173520857,0.0
2019-08-14,1.0,-0.11117647058823528,-0.14783088235294117,-0.0,-1.0189338235294116,-1.3984926470588235,0.0
2019-08-15,1.0,-0.13600608982491752,-0.17265378620364663,-0.00822851343023888,-0.9843404502120564,-1.3237031935331858,0.0
2019-08-16,1.0,-0.13523415678165923,-0.1660681249319839,-0.013929698552617258,-0.9914753146878513,-1.3208546450466137,0.0
2019-08-19,1.0,-0.1513811353585152,-0.13118973392300443,-0.021061407960559705,-1.0117813383600378,-1.3096135721017907,0.0
2019-08-20,1.0,-0.14779180381234855,-0.13419177487611678,-0.031070278872933774,-1.0043042644771585,-1.2996708503635113,0.0
2019-08-21,1.0,-0.1521479929183076,-0.1367200202334068,-0.03356577663764136,-0.9991689850778624,-1.2914694511688405,0.0
2019-08-22,1.0,-0.1508427871023154,-0.13473857495616076,-0.05196292452492574,-0.9889775614644096,-1.252191962208782,0.0
2019-08-23,1.0,-0.15063150738845754,-0.13574725392679524,-0.05137929800708433,-0.9888010304483165,-1.251350674442735,0.0
2019-08-26,1.0,-0.1603180801590401,-0.12488906244453124,-0.05012602506301254,-0.9771734885867444,-1.2374951187475594,0.0
2019-08-27,1.0,-0.17204491516418122,-0.1190535227232475,-0.04583613757925684,-0.9673054443696645,-1.2379653572314124,0.0
