Date,IWF,IWM,MTUM,PHG,SPY,VLUE,VXX
2018-10-15,-0.2585548283691732,-0.4836917323360492,-0.10971016428476026,1.0,-0.41829838386536666,-0.40104180579671433,0.0
2018-10-16,-0.2598829283938738,-0.47991339908587916,-0.11292866116055916,1.0,-0.4185978135942052,-0.40157164621922864,0.0
2018-10-17,-0.25475527258257064,-0.4676747579254543,-0.10900649953574745,1.0,-0.4173497811380819,-0.4040854224698236,0.0
2018-10-18,-0.2544895090055439,-0.4672802992121807,-0.1091275630653333,1.0,-0.41765033555266723,-0.4040425475476804,0.0
2018-10-19,-0.25083921444241797,-0.4642507863505405,-0.10546348425977321,1.0,-0.41870853487695925,-0.40393307430021413,0.0
2018-10-22,-0.2499404588636905,-0.4686019741194527,-0.10971446717298684,1.0,-0.416099923258091,-0.40188943872555505,0.0
2018-10-23,-0.26332387259539575,-0.5510163126057166,-0.049511195206559444,1.0,-0.5182190877555116,-0.4848198159456438,0.0
2018-10-24,-0.26371422842246983,-0.5491420550574351,-0.04560428542782664,1.0,-0.5196367698874216,-0.48652210031796955,0.0
2018-10-25,-0.24658995228739825,-0.5241650294695481,-0.04310973898400224,1.0,-0.5228739825989335,-0.4698568621947797,0.0
2018-10-26,-0.24587958291288262,-0.5226202489068281,-0.04305415405314497,1.0,-0.5226202489068281,-0.46883058638860853,0.0
2018-10-29,-0.23248274127281368,-0.5348388719640013,-0.03052069649794572,1.0,-0.5186841443304732,-0.4784370720254898,0.0
2018-10-30,-0.23083587178269013,-0.5350026548919878,-0.029455327949026076,1.0,-0.5190174105021937,-0.48033982617444043,0.0
2018-10-31,-0.2340549704026902,-0.5197454353444683,-0.0309590640024456,1.0,-0.5175777450462719,-0.47675291109690693,0.0
2018-11-01,-0.23995209313984903,-0.5142467203297774,-0.0363479374982592,1.0,-0.5178675876667688,-0.4768682282817592,0.0
2018-11-02,-0.23981610476455836,-0.5151574254667038,-0.03658400668709947,1.0,-0.5176650877681805,-0.47709668431317914,0.0
2018-11-05,-0.236760732094604,-0.5239435050282754,-0.036409727832409394,1.0,-0.5185391536897234,-0.4700949940106416,0.0
2018-11-06,-0.23870536460364325,-0.5251518021280152,-0.03573617068686981,1.0,-0.5173806473176982,-0.4683861623307894,0.0
2018-11-07,-0.23632567849686847,-0.5249269311064718,-0.03977731384829506,1.0,-0.5151287404314544,-0.46744606819763396,0.0
2018-11-08,-0.2298140089253541,-0.525487152479419,-0.0335948110984838,1.0,-0.5131524239820384,-0.4697729855586662,0.0
2018-11-09,-0.23425054308472124,-0.530273491895505,-0.03005068790731354,1.0,-0.5158747841586365,-0.47460034534618173,0.0
2018-11-12,-0.2344808439755691,-0.5172404219877845,-0.029094947251526927,1.0,-0.5224042198778456,-0.47295946696279845,0.0
2018-11-13,-0.22623484911234434,-0.5160827190148817,-0.019741019906678814,1.0,-0.5263259615119136,-0.47259725558408566,0.0
2018-11-14,-0.22700792401778072,-0.5154753030177531,-0.019768629724730112,1.0,-0.5264364007841188,-0.4722659377674701,0.0
2018-11-15,-0.22772796247758312,-0.5176162229273004,-0.017547247896261553,1.0,-0.5311905090357291,-0.46491929921368463,0.0
2018-11-16,-0.2260045718692335,-0.5110303230603982,-0.014238893938142058,1.0,-0.5318516070395769,-0.4710126965766063,0.0
2018-11-19,-0.22612622535521534,-0.5102709549509858,-0.016246282630245624,1.0,-0.5305925762749202,-0.47034365018173807,0.0
2018-11-20,-0.20605096414954605,-0.5079134322626656,-0.0,1.0,-0.5398963162081356,-0.4891241736840662,0.0
2018-11-21,-0.20479255100643573,-0.5071340544981515,-0.0,1.0,-0.5400794194166781,-0.4866219361906066,0.0
2018-11-23,-0.20425087873462217,-0.5162565905096661,-0.0,1.0,-0.5383622583479789,-0.48714850615114236,0.0
2018-11-26,-0.2026181617748381,-0.5307151715584952,-0.0,1.0,-0.5374397133801846,-0.48518671627394244,0.0
2018-11-27,-0.19358650252802811,-0.5368212794020664,-0.0,1.0,-0.5352275225324247,-0.48222136733347987,0.0
2018-11-28,-0.19249381358262305,-0.5429749793786087,-0.0,1.0,-0.5329942260104481,-0.4810833104206763,0.0
2018-11-29,-0.16596197386726314,-0.5361302817861916,-0.0,1.0,-0.53547559944352,-0.49024796093728684,0.0
2018-11-30,-0.16619841248192901,-0.5365647418237364,-0.0,1.0,-0.5366738495949375,-0.48828455306729224,0.0
2018-12-03,-0.16641658709589416,-0.5365707270495158,-0.0,1.0,-0.5367344154958396,-0.4883917610148684,0.0
2018-12-04,-0.16077748135242556,-0.5395546360320139,-0.0,1.0,-0.5344639843197039,-0.4874775412424457,0.0
2018-12-06,-0.15826110148019734,-0.4921722896386185,-0.0,1.0,-0.545326043472463,-0.471289505267369,0.0
2018-12-07,-0.14912586008406736,-0.4966667559101497,-0.0,1.0,-0.5502396187518407,-0.48124548204867335,0.0
2018-12-10,-0.13288701150341384,-0.4995350814271672,-0.0,1.0,-0.5523232645253845,-0.47195876836428363,0.0
2018-12-11,-0.13671625929861847,-0.49824654622741765,-0.0,1.0,-0.5532678002125399,-0.46849096705632304,0.0
2018-12-12,-0.13494828090515065,-0.49945488871752597,-0.0,1.0,-0.5534076102853192,-0.4712686467944797,0.0
2018-12-13,-0.13583482656254178,-0.5081436709368564,-0.0,1.0,-0.553074269209168,-0.4773876066433098,0.0
2018-12-14,-0.13879755126045926,-0.5000668324110461,-0.0,1.0,-0.5572753762664742,-0.47715668190445637,0.0
2018-12-17,-0.13419613075383588,-0.4995863909272848,-0.0,1.0,-0.554342895263509,-0.4803468979319546,0.0
2018-12-18,-0.13033528472591804,-0.4965673230441724,-0.0,1.0,-0.5536189462480042,-0.4804417243214475,0.0
2018-12-19,-0.1331204258150366,-0.49591483699268135,-0.0,1.0,-0.5523087159015303,-0.479973386560213,0.0
2018-12-20,-0.13127054830841023,-0.48539081556898933,-0.0,1.0,-0.5584632516703787,-0.47627001802948354,0.0
2018-12-21,-0.12914406667548617,-0.48511707897870093,-0.0,1.0,-0.5593332451382458,-0.4722846937425585,0.0
2018-12-24,-0.11869092440957323,-0.4739738290197731,-0.0,1.0,-0.5574892709512652,-0.48274137068534273,0.0
2018-12-26,-0.11941313387556556,-0.47830635248581216,-0.0,1.0,-0.5432696079713367,-0.4742788398671444,0.0
2018-12-27,-0.09778254101916353,-0.46173671183240195,-0.0,1.0,-0.5104493607900176,-0.48179336038173975,0.0
2018-12-28,-0.09586595598173982,-0.4636454056259723,-0.0,1.0,-0.5101884675218689,-0.48057942924179436,0.0
2018-12-31,-0.09632501083879523,-0.4631098416260743,-0.0,1.0,-0.5101629644742547,-0.4807069444798653,0.0
2019-01-02,-0.09403430085879566,-0.4630106266405036,-0.0,1.0,-0.5091103692566449,-0.48219974006778626,0.0
2019-01-03,-0.10393881453154877,-0.4605481198215424,-0.0,1.0,-0.5182409177820267,-0.4665137029955386,0.0
2019-01-04,-0.11450205338809034,-0.4593685831622176,-0.0,1.0,-0.5272843942505133,-0.4655800821355236,0.0
2019-01-07,-0.10547729237654478,-0.44848192035803286,-0.008137110308701623,1.0,-0.5232924782586584,-0.457483598637034,0.0
2019-01-08,-0.10691696090634288,-0.4323926131023446,-0.011710315746691392,1.0,-0.5343053826809256,-0.4548733710976198,0.0
2019-01-09,-0.10666768230753605,-0.4308602478163721,-0.011781434084907576,1.0,-0.5341255332114564,-0.4556672760511883,0.0
2019-01-10,-0.10502539496184375,-0.43932007860953015,-0.009009468875220132,1.0,-0.5364079528342819,-0.4625200990275899,0.0
2019-01-11,-0.1035996936430942,-0.43622670411028847,-0.011411794740873117,1.0,-0.5369160071483278,-0.4647944855756957,0.0
2019-01-14,-0.1124916909546454,-0.4387431610165159,-0.011786061256838985,1.0,-0.5400112491690955,-0.45357161118781003,0.0
2019-01-15,-0.1214361945418509,-0.4366773390252579,-0.007038674594704477,1.0,-0.5365655333638257,-0.43932001829547185,0.0
2019-01-16,-0.11951857400401188,-0.44209430464921406,-0.0,1.0,-0.5337074372191046,-0.44384632963461396,0.0
2019-01-17,-0.11890367811420444,-0.4430247917090023,-0.0,1.0,-0.5338853891485471,-0.444294858768543,0.0
2019-01-18,-0.12256932970692154,-0.4405327775094685,-0.002262270913296561,1.0,-0.5307948450725707,-0.4457182074680359,0.0
2019-01-22,-0.0,-0.4555084207585033,-0.0,1.0,-0.6572255950415322,-0.4274646277338888,0.0
2019-01-23,-0.0,-0.4437276167737675,-0.0,1.0,-0.6658962180284982,-0.43029133118285035,0.0
2019-01-24,-0.0,-0.44708056920038486,-0.0,1.0,-0.6531118650934319,-0.43186306780776823,0.0
2019-01-25,-0.0,-0.4166049303870226,-0.0,1.0,-0.7238472346404393,-0.4141525098990931,0.0
2019-01-28,-0.0,-0.4105624423727077,-0.0,1.0,-0.7368865894887819,-0.4137383464808933,0.0
2019-01-29,-0.0,-0.40962528494224315,-0.0,1.0,-0.7346515380477934,-0.4170017672822273,0.0
2019-01-30,-0.0,-0.40561526199413794,-0.0,1.0,-0.7343034915411117,-0.431171903121304,0.0
2019-01-31,-0.0,-0.4013114082270376,-0.0,1.0,-0.7266277342349265,-0.43340505097074944,0.0
2019-02-01,-0.0,-0.40485819530666395,-0.0,1.0,-0.7381314237139693,-0.43293578217974804,0.0
2019-02-04,-0.0,-0.4098661429531242,-0.0,1.0,-0.752106051992351,-0.4221406791048633,0.0
2019-02-05,-0.0,-0.3992054073577214,-0.0,1.0,-0.7478974253134513,-0.4327434084928538,0.0
2019-02-06,-0.0,-0.3950403839702733,-0.0,1.0,-0.7475550279978325,-0.43784997290532346,0.0
2019-02-07,-0.0,-0.3989276692272001,-0.0,1.0,-0.7466360777439811,-0.43215445687477444,0.0
2019-02-08,-0.0,-0.3977486897477603,-0.0,1.0,-0.7562285389719361,-0.4278005834817855,0.0
2019-02-11,-0.0,-0.3934269386910765,-0.0,1.0,-0.7615390582576991,-0.43081736612106636,0.0
2019-02-12,-0.0,-0.387111801242236,-0.0,1.0,-0.7662267080745341,-0.4346273291925466,0.0
2019-02-13,-0.0,-0.3900698215671063,-0.0,1.0,-0.7634600465477114,-0.4324540987845875,0.0
2019-02-14,-0.0,-0.37178988831014015,-0.0,1.0,-0.7775791028531447,-0.4420430692684444,0.0
2019-02-15,-0.0,-0.38043140101628126,-0.0,1.0,-0.7736181686197241,-0.438530540288292,0.0
2019-02-19,-0.0,-0.3730271853214814,-0.0,1.0,-0.7810661621789722,-0.43745302822194004,0.0
2019-02-20,-0.0,-0.37453018481557326,-0.0,1.0,-0.783638767204956,-0.43391482412711574,0.0
2019-02-21,-0.0,-0.3680704937151743,-0.0,1.0,-0.7857198393157963,-0.4379162887132305,0.0
2019-02-22,-0.0,-0.3704864528829715,-0.0,1.0,-0.7839195979899498,-0.4358389887582241,0.0
2019-02-25,-0.0,-0.36526868308907595,-0.0,1.0,-0.7929789003222117,-0.4402089179918927,0.0
2019-02-26,-0.0,-0.3662630566959414,-0.0,1.0,-0.7915865509535935,-0.4404978433716156,0.0
2019-02-27,-0.0,-0.35937012784533834,-0.0,1.0,-0.7940442781415653,-0.44506808024113914,0.0
2019-02-28,-0.0,-0.35502835440403724,-0.0,1.0,-0.7898132251183602,-0.4565059049997399,0.0
2019-03-01,-0.0,-0.3582376974523122,-0.0,1.0,-0.7966533947484842,-0.44741978296510265,0.0
2019-03-04,-0.0,-0.3482913715556015,-0.0,1.0,-0.8099829395647005,-0.42664012821175623,0.0
2019-03-05,-0.0,-0.3370815628562545,-0.0,1.0,-0.8282723598300342,-0.42556223442843816,0.0
2019-03-06,-0.0,-0.3333419736125871,-0.0,1.0,-0.8368024054537442,-0.4219134762435522,0.0
2019-03-07,-0.0,-0.3150592742144225,-0.0,1.0,-0.855024072060879,-0.4183102966299115,0.0
2019-03-08,-0.0,-0.3081734778982485,-0.0,1.0,-0.8830014595496246,-0.4151897414512093,0.0
2019-03-11,-0.0,-0.3081185634377124,-0.0,1.0,-0.8838151497725966,-0.4218986878561347,0.0
2019-03-12,-0.0,-0.28028046498141657,-0.0,1.0,-0.8976197379866622,-0.4580225110050874,0.0
2019-03-13,-0.0,-0.2888095238095238,-0.0,1.0,-0.8971428571428571,-0.45955026455026454,0.0
2019-03-14,-0.0,-0.2853367163547944,-0.0,1.0,-0.9017866582091131,-0.4558357120202982,0.0
2019-03-15,-0.0,-0.2782723900370959,-0.0,1.0,-0.9075251722310547,-0.46393746687864335,0.0
2019-03-18,-0.0,-0.2833872736512692,-0.0,1.0,-0.9113595634846337,-0.4799529248134378,0.0
2019-03-19,-0.0,-0.2814278046162104,-0.0,1.0,-0.9134728931830381,-0.48894256575416,0.0
2019-03-20,-0.0,-0.28486575106834733,-0.0,1.0,-0.9078936759211975,-0.49493374902572096,0.0
2019-03-21,-0.0,-0.28149021078286957,-0.0,1.0,-0.913945951736883,-0.4828722179071699,0.0
2019-03-22,-0.0,-0.27682201222302993,-0.0,1.0,-0.9414156099399618,-0.4740597151549417,0.0
2019-03-25,-0.0,-0.2573671238748393,-0.0,1.0,-0.9476532361765967,-0.4739605657951136,0.0
2019-03-26,-0.0,-0.2670874177521149,-0.0,1.0,-0.9500469987914596,-0.4685108097220357,0.0
2019-03-27,-0.0,-0.27041158332216114,-0.0,1.0,-0.9471779058855074,-0.46376189837779863,0.0
2019-03-28,-0.0,-0.27147148758113837,-0.0,1.0,-0.9445845179979615,-0.4662035298535486,0.0
2019-03-29,-0.0,-0.2703398696316961,-0.0,1.0,-0.9447410070012607,-0.46739451165535556,0.0
2019-04-01,-0.0,-0.2749617624171519,-0.0,1.0,-0.9417983738964768,-0.46657901092119036,0.0
2019-04-02,-0.0,-0.28197511039743073,-0.013006824568446406,1.0,-0.9432891743610331,-0.43800347919175703,0.0
2019-04-03,-0.0,-0.28075879302469303,-0.01276298465754897,1.0,-0.9348953435258082,-0.4585270172233119,0.0
2019-04-04,-0.0,-0.2834289407772481,-0.00530553984541219,1.0,-0.9325900191214888,-0.47186986614957854,0.0
2019-04-05,-0.0,-0.27503236944324555,-0.013487268018990074,1.0,-0.9371223564954683,-0.47183858437634874,0.0
2019-04-08,-0.0,-0.26881293057763644,-0.041520932697403284,1.0,-0.9025967143614202,-0.4367514573396926,0.0
2019-04-09,-0.0,-0.256600769536951,-0.05344301446198753,1.0,-0.9162796868780682,-0.4272787581265755,0.0
2019-04-10,-0.0,-0.2485089463220676,-0.06027833001988072,1.0,-0.9177998674618953,-0.42417495029821073,0.0
2019-04-11,-0.0,-0.2457633861086801,-0.06672501127111675,1.0,-0.9200944121781102,-0.419444665446734,0.0
2019-04-12,-0.0,-0.24819552064536674,-0.06968474684216112,1.0,-0.9186126738138201,-0.41717970491455253,0.0
2019-04-15,-0.0,-0.24812828545637977,-0.06841714012637393,1.0,-0.9210693994583975,-0.4172994212286943,0.0
2019-04-16,-0.0,-0.24565598597162444,-0.0768372389606249,1.0,-0.9197353738243265,-0.4146607152346033,0.0
2019-04-17,-0.0,-0.21378780248615123,-0.09459566911394418,1.0,-0.9266611890058045,-0.41543640170690976,0.0
2019-04-18,-0.0,-0.2207606216517265,-0.09194823105076115,1.0,-0.9220813663607913,-0.4173075903039304,0.0
2019-04-22,-0.0,-0.22275108357486637,-0.08519690483154731,1.0,-0.9292950780439811,-0.4218097694578137,0.0
2019-04-23,-0.0,-0.2281196013289037,-0.08951495016611297,1.0,-0.9270431893687708,-0.41315614617940205,0.0
2019-04-24,-0.0,-0.22785752259436473,-0.08854332801701223,1.0,-0.9287081339712919,-0.4130515683147262,0.0
2019-04-25,-0.0,-0.21496073472647412,-0.09444962065752695,1.0,-0.9341142020497804,-0.4185278849993345,0.0
2019-04-26,-0.0,-0.20990679094540612,-0.09872170439414114,1.0,-0.9397336884154461,-0.4147536617842876,0.0
2019-04-29,-0.0,-0.21491566971303722,-0.09727958221203806,1.0,-0.943380139085023,-0.4088886520476407,0.0
2019-04-30,-0.0,-0.22174156853320517,-0.08942828913989692,1.0,-0.9475019359662474,-0.41162647867766833,0.0
2019-05-01,-0.0,-0.18456357612296997,-0.12066156102330128,1.0,-0.9511161805442399,-0.4594535875291945,0.0
2019-05-02,-0.0,-0.1834578296889855,-0.11951650142604917,1.0,-0.9571098736927883,-0.4561727556702431,0.0
2019-05-03,-0.0,-0.17671489454111133,-0.1229403621162355,1.0,-0.9585765085914384,-0.45628274383126577,0.0
2019-05-06,-0.0,-0.1496856709299805,-0.13193691740732713,1.0,-0.9574842835464991,-0.4706535876869717,0.0
2019-05-07,-0.0,-0.14544665147074787,-0.13063063063063063,1.0,-0.9634212525778791,-0.4740583957451427,0.0
2019-05-08,-0.0,-0.14714382174206617,-0.1524645509790682,1.0,-0.9193517893315327,-0.48191762322754894,0.0
2019-05-09,-0.0,-0.14479674577732282,-0.16096010344548908,1.0,-0.9243016082540881,-0.463834487217478,0.0
2019-05-10,-0.0,-0.14540850685558818,-0.163860679363198,1.0,-0.9248983110201222,-0.4595803140909948,0.0
2019-05-13,-0.0,-0.14277246396335716,-0.16540482284790517,1.0,-0.9254209888185371,-0.4607301630068706,0.0
2019-05-14,-0.0,-0.1413000026650321,-0.19446739333208962,1.0,-0.8846307598006556,-0.4446606081603283,0.0
2019-05-15,-0.0,-0.14234296683374212,-0.19947744481177346,1.0,-0.8884238029220433,-0.4358536845472965,0.0
2019-05-16,-0.0,-0.14326059734100657,-0.1999840140676205,1.0,-0.8839954173660511,-0.4370820344763275,0.0
2019-05-17,-0.0,-0.13916617733411626,-0.20600010676346553,1.0,-0.8847221480809266,-0.43919820637377893,0.0
2019-05-20,-0.0,-0.14297906387518336,-0.1997332977730364,1.0,-0.8876650220029337,-0.436644885984798,0.0
2019-05-21,-0.0,-0.14565460649011563,-0.20442798529333406,1.0,-0.8789364309692546,-0.4352320562689828,0.0
2019-05-22,-0.0,-0.13845458413103592,-0.2123750265900872,1.0,-0.8786162518613061,-0.42953626887896185,0.0
2019-05-23,-0.0,-0.1312607944732297,-0.2201408263584429,1.0,-0.8879766175102962,-0.4177228643549887,0.0
2019-05-24,-0.0,-0.12036177492507227,-0.22589714346338488,1.0,-0.8883377980532053,-0.417685595310718,0.0
2019-05-28,-0.0,-0.12612732095490717,-0.22588859416445622,1.0,-0.8865517241379312,-0.4139257294429708,0.0
2019-05-29,-0.0,-0.12843890803074476,-0.22597402597402597,1.0,-0.8877020938245428,-0.4082692817386695,0.0
2019-05-30,-0.0,-0.12803455952507156,-0.2238948372734019,1.0,-0.889457224636913,-0.40891020884130186,0.0
2019-05-31,-0.0,-0.12547397449155462,-0.22896613899716275,1.0,-0.892053138175165,-0.40511229549492217,0.0
2019-06-03,-0.0,-0.13037854389947734,-0.2383189905496014,1.0,-0.8887862309276173,-0.38231877936750963,0.0
2019-06-04,-0.0,-0.13467071400290354,-0.23618846509172495,1.0,-0.8811402929919493,-0.3875412432361093,0.0
2019-06-05,-0.0,-0.135777946211547,-0.24996732965683072,1.0,-0.8906980998928412,-0.3371579415070176,0.0
2019-06-06,-0.0,-0.14582734001098413,-0.2313989068180035,1.0,-0.8812406831079844,-0.35680100426288675,0.0
2019-06-07,-0.0,-0.15355844427588733,-0.2345879214291319,1.0,-0.8710538016896399,-0.35631522506735014,0.0
2019-06-10,-0.0,-0.15703320802005014,-0.23856516290726817,1.0,-0.8561507936507937,-0.3589442355889724,0.0
2019-06-11,-0.0,-0.15611980190236616,-0.24473966931320912,1.0,-0.8569818934570133,-0.36247150381259335,0.0
2019-06-12,-0.0,-0.1532093266963584,-0.24283468692690593,1.0,-0.8583704479958082,-0.36544406602043494,0.0
2019-06-13,-0.0,-0.16860861806539654,-0.25562903479766963,1.0,-0.8507059255760248,-0.3493150684931507,0.0
2019-06-14,-0.0,-0.16587080862675133,-0.2614262475730703,1.0,-0.8526000944534817,-0.3438369103216666,0.0
2019-06-17,-0.0,-0.1706971991510991,-0.2600151963738308,1.0,-0.8356695574711138,-0.35370870123405035,0.0
2019-06-18,-0.0,-0.18043318649045523,-0.25721103419341307,1.0,-0.8367946297461717,-0.34778162366268095,0.0
2019-06-19,-0.0,-0.16370591626054604,-0.2684588377089556,1.0,-0.8309490122098202,-0.35701933658229834,0.0
2019-06-20,-0.0,-0.16844176285414483,-0.2679433368310598,1.0,-0.8293809024134313,-0.3575288562434418,0.0
2019-06-21,-0.0,-0.1678439198592548,-0.26904393036262897,1.0,-0.8314208439461177,-0.3575085996376336,0.0
2019-06-24,-0.0,-0.1611800588977703,-0.2709823306689104,1.0,-0.8288809423643249,-0.36832141354648723,0.0
2019-06-25,-0.0,-0.16095701327724463,-0.27127645589588534,1.0,-0.8287103983173392,-0.3681871960036808,0.0
2019-06-26,-0.0,-0.16379988462950337,-0.2707535791074519,1.0,-0.8172688656982537,-0.3702081913052599,0.0
2019-06-27,-0.0,-0.16035061935754777,-0.27424942263279445,1.0,-0.8164497165651899,-0.37334663027503673,0.0
2019-06-28,-0.0,-0.1611447758453346,-0.2757535216809633,1.0,-0.8138034154403085,-0.3724980981611185,0.0
2019-07-01,-0.0,-0.1590539619277361,-0.2769154124495254,1.0,-0.815407205411925,-0.37065394095128223,0.0
2019-07-02,-0.0,-0.1601520513828811,-0.27662865382094637,1.0,-0.8154672958448027,-0.3693275658670861,0.0
2019-07-03,-0.0,-0.1590676699614588,-0.27781127920085996,1.0,-0.8154217246532602,-0.36954982826879207,0.0
2019-07-05,-0.0,-0.17042212975321241,-0.27248698018895084,1.0,-0.8081965926042238,-0.3659155740493575,0.0
2019-07-08,-0.0,-0.16916633948436072,-0.2734720586310692,1.0,-0.8087946603847663,-0.3660515639314226,0.0
2019-07-09,-0.0,-0.1674713573609625,-0.27342954824229454,1.0,-0.8024897565049455,-0.3664169950674635,0.0
2019-07-10,-0.0,-0.1819105426316201,-0.2766301091515357,1.0,-0.7834423111991039,-0.3630656211738349,0.0
2019-07-11,-0.0,-0.1864221899023478,-0.26888115520465405,1.0,-0.7774516933305631,-0.36437772698940374,0.0
2019-07-12,-0.0,-0.1784723122811568,-0.2724160290494099,1.0,-0.7871093243418493,-0.35567371287770716,0.0
2019-07-15,-0.0,-0.19391911173372767,-0.28674086180506914,1.0,-0.7844190209354814,-0.32913067164759907,0.0
2019-07-16,-0.0,-0.19073074527714345,-0.28845754619057506,1.0,-0.784227735104837,-0.3315600996470833,0.0
2019-07-17,-0.0,-0.19940298507462687,-0.28433484750162236,1.0,-0.7833354964308891,-0.3286437378325763,0.0
2019-07-18,-0.0,-0.19938260395859814,-0.2849101143998547,1.0,-0.7838595034890659,-0.32594879244597785,0.0
2019-07-19,-0.0,-0.20196124212000935,-0.28873842322359716,1.0,-0.7806054945910188,-0.3229304485433367,0.0
2019-07-22,-0.0,-0.20001558360604643,-0.2893096462521428,1.0,-0.7862968157498312,-0.3216716014752481,0.0
2019-07-23,-0.0,-0.18336367530520453,-0.3052045405868494,1.0,-0.8470496894409938,-0.3416149068322981,0.0
2019-07-24,-0.0,-0.1823208869084369,-0.2956808847609589,1.0,-0.8558773790030334,-0.35046841865084694,0.0
2019-07-25,-0.0,-0.1609948698665091,-0.3054175284037496,1.0,-0.8800730573984046,-0.3394214498670463,0.0
2019-07-26,-0.0,-0.16127042034389333,-0.307089782451246,1.0,-0.8782692668794763,-0.33587274336757955,0.0
2019-07-29,-0.0,-0.1683633934535738,-0.31064796259185035,1.0,-0.8639679358717435,-0.32903139612558446,0.0
2019-07-30,-0.0,-0.16057710324152147,-0.3134987553200032,1.0,-0.863433175406194,-0.339222141920287,0.0
2019-07-31,-0.0,-0.14885455228284777,-0.31514566232094,1.0,-0.8692526423091368,-0.34926766457427977,0.0
2019-08-01,-0.0,-0.15404769543364347,-0.3043257405625067,1.0,-0.8727141482194418,-0.3424232702384772,0.0
2019-08-02,-0.0,-0.13956849938433533,-0.331709406285133,1.0,-0.8751003801060013,-0.3304245409283152,0.0
2019-08-05,-0.0,-0.1404467298730516,-0.3349402753227275,1.0,-0.8741496598639457,-0.3286732015640902,0.0
2019-08-06,-0.0,-0.14275118539906229,-0.33924929140949905,1.0,-0.8342030674684113,-0.3327329077375434,0.0
2019-08-07,-0.0,-0.1485554175147366,-0.3305225872961329,1.0,-0.8278396024424415,-0.33639079062144805,0.0
2019-08-08,-0.0,-0.14249491561237157,-0.32455561131507354,1.0,-0.8312511555426428,-0.3429386439872164,0.0
2019-08-09,-0.0,-0.13488910521192352,-0.32102922991922966,1.0,-0.8227525059854245,-0.3522849851350996,0.0
2019-08-12,-0.0,-0.13279873800446956,-0.32409622715919545,1.0,-0.8261864072564743,-0.34607598264756145,0.0
2019-08-13,-0.0,-0.13105764437331094,-0.32209482328864164,1.0,-0.8286411460656468,-0.34198305040274973,0.0
2019-08-14,-0.0,-0.13721288771590584,-0.3216180198071546,1.0,-0.820690376022368,-0.33355980036060523,0.0
2019-08-15,-0.0,-0.14858178992358503,-0.3278331822302811,1.0,-0.8018650433881621,-0.3120580235720761,0.0
2019-08-16,-0.0,-0.14714722495724725,-0.329895838731409,1.0,-0.8043737368502876,-0.30965953256982953,0.0
2019-08-19,-0.0,-0.1447687309854071,-0.336049089877791,1.0,-0.8001856339916465,-0.2972464291239107,0.0
2019-08-20,-0.0,-0.14225145823162114,-0.3460698409435465,1.0,-0.7889354266772876,-0.29231441272451625,0.0
2019-08-21,-0.0,-0.145935960591133,-0.33646346469622335,1.0,-0.7940784072249589,-0.28917795566502463,0.0
2019-08-22,-0.0,-0.14742537696173968,-0.33364960508770136,1.0,-0.7938506513488564,-0.2894399425582111,0.0
2019-08-23,-0.0,-0.14644029544521953,-0.33468403775133365,1.0,-0.7935217480508823,-0.28998256052523597,0.0
2019-08-26,-0.0,-0.13761024832880056,-0.3350786671072364,1.0,-0.7877894415779173,-0.28124443992578096,0.0
2019-08-27,-0.0,-0.13547666776624628,-0.3303306351341064,1.0,-0.7843639777715751,-0.28732015529447585,0.0
