Date,GRUB,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-09,1.0,-0.7233719730533471,-1.5498573769496873,-0.27747769618255747,-1.4126964860108029,-1.1056017478909996,0.0
2019-01-10,1.0,-0.7253687852850119,-1.545437989437261,-0.2779700115340254,-1.4172281915862321,-1.1045346931342197,0.0
2019-01-11,1.0,-0.7246491281365819,-1.541527431800231,-0.28160884622395044,-1.4191627680904066,-1.108815845434109,0.0
2019-01-14,1.0,-0.7365247579024301,-1.5434557524818806,-0.2879590718070528,-1.4226810402582373,-1.0998842804068456,0.0
2019-01-15,1.0,-0.7339796353880862,-1.5380769465276507,-0.29260410950551796,-1.423693677214804,-1.1087738552527286,0.0
2019-01-16,1.0,-0.7192124250947781,-1.5501406383759326,-0.2768130121071298,-1.426440014675309,-1.1421059068117891,0.0
2019-01-17,1.0,-0.7205208142306987,-1.547282841249465,-0.27740081912097314,-1.4256372638914359,-1.1420013448254782,0.0
2019-01-18,1.0,-0.721520547101226,-1.5369354938081448,-0.2991189698724663,-1.4284394060747951,-1.1750970365350255,0.0
2019-01-22,1.0,-0.664262002042901,-1.67402962206333,-0.19382022471910113,-1.6204034729315628,-1.231550051072523,0.0
2019-01-23,1.0,-0.6655312038048717,-1.650170319429269,-0.19969149688283308,-1.639951153673115,-1.2718683720033421,0.0
2019-01-24,1.0,-0.6728521895466804,-1.6406189803518687,-0.200590728136638,-1.6406189803518687,-1.26621291896751,0.0
2019-01-25,1.0,-0.5905496045650215,-1.2279507458204024,-0.0,-1.6165782360596657,-0.5704274702172389,0.0
2019-01-28,1.0,-0.6187025363577704,-1.1741698515908074,-0.02144239837196605,-1.6172631160966893,-0.531989874422991,0.0
2019-01-29,1.0,-0.6059866520569779,-1.1635123020221139,-0.02540093634824186,-1.626556429923299,-0.5590696284490487,0.0
2019-01-30,1.0,-0.6185376107301938,-1.1724137931034484,-0.022821680596566737,-1.6351533957259399,-0.555878084179971,0.0
2019-01-31,1.0,-0.6027582071653426,-1.177434667466147,-0.018537950332284017,-1.627492130115425,-0.5705291560485685,0.0
2019-02-01,1.0,-0.6003902536648822,-1.176764897183169,-0.01686095962375544,-1.6396157502376545,-0.569620253164557,0.0
2019-02-04,1.0,-0.6054289142171566,-1.1711157768446312,-0.018096380723855228,-1.6372725454909018,-0.5670865826834633,0.0
2019-02-05,1.0,-0.5864413558644136,-1.171032896710329,-0.0111988801119888,-1.6413858614138586,-0.5894410558944105,0.0
2019-02-06,1.0,-0.5615731462925851,-1.1698396793587176,-0.024799599198396794,-1.6427855711422847,-0.6110220440881764,0.0
2019-02-07,1.0,-0.5305513404147699,-1.1773394031360649,-0.02918563480020233,-1.6558421851289833,-0.6652503793626707,0.0
2019-02-08,1.0,-0.5261404925312879,-1.1572971336293905,-0.045569236980218,-1.656893419459023,-0.6605268469923294,0.0
2019-02-11,1.0,-0.5221764974851394,-1.1630340903317584,-0.05420921607478535,-1.6863791088756794,-0.6547274297617234,0.0
2019-02-12,1.0,-0.5406876340991156,-1.1423413051441729,-0.019048615835470198,-1.7983672614998167,-0.7326914019571928,0.0
2019-02-13,1.0,-0.5197097060512713,-1.1714613898605963,-0.03059572912859604,-1.785151151255678,-0.7141439983292435,0.0
2019-02-14,1.0,-0.5199790794979079,-1.1400627615062762,-0.050941422594142256,-1.7888598326359832,-0.7302301255230125,0.0
2019-02-15,1.0,-0.5172232999528129,-1.1658889529701673,-0.045247208095213126,-1.786347192366172,-0.7283070308813506,0.0
2019-02-19,1.0,-0.5432370184254607,-1.1381909547738693,-0.0466394472361809,-1.7855422948073705,-0.7209484924623115,0.0
2019-02-20,1.0,-0.5425236824200556,-1.1565394881457058,-0.04323022975872717,-1.7763646831004345,-0.715078243575653,0.0
2019-02-21,1.0,-0.5476053389165141,-1.1288667887987438,-0.04951583355142633,-1.7786443339439937,-0.7295472389426851,0.0
2019-02-22,1.0,-0.5473061416828107,-1.1361327818210378,-0.04209644484004398,-1.7770563903869312,-0.7332844651552438,0.0
2019-02-25,1.0,-0.5298479987377058,-1.1309104297059906,-0.057381791405880185,-1.7916688581496871,-0.7497501709356756,0.0
2019-02-26,1.0,-0.5323013741904913,-1.1280471752751013,-0.051334702258726904,-1.7966092771020903,-0.756752487758648,0.0
2019-02-27,1.0,-0.5353870458135861,-1.1285939968404424,-0.05397577672459189,-1.7999473407056343,-0.7480252764612955,0.0
2019-02-28,1.0,-0.5277178204790735,-1.1306659647275599,-0.056330613319294544,-1.8011055540931822,-0.7487233482495393,0.0
2019-03-01,1.0,-0.5237619072680385,-1.1337824325035524,-0.06341771485711278,-1.802063049313194,-0.7399084258723224,0.0
2019-03-04,1.0,-0.5163378058405682,-1.1347013943699027,-0.06419363325440675,-1.7996842936069455,-0.7468560905024995,0.0
2019-03-05,1.0,-0.5240320781772797,-1.1439800308035477,-0.05358755111795634,-1.8137447554304529,-0.7756651973020341,0.0
2019-03-06,1.0,-0.5284051655417973,-1.1407769570069617,-0.05170856140723814,-1.8237232289950576,-0.7697294999202848,0.0
2019-03-07,1.0,-0.5307790278072596,-1.130120993419656,-0.05280195287624709,-1.831564423689238,-0.7615156017830609,0.0
2019-03-08,1.0,-0.5038049303322615,-1.1191318327974276,-0.09512325830653805,-1.8752947481243303,-0.7657020364415864,0.0
2019-03-11,1.0,-0.47239031770045387,-1.1161119515885023,-0.1269180894748217,-1.869137670196672,-0.8185109141992652,0.0
2019-03-12,1.0,-0.450171821305842,-1.062128402334588,-0.1838760704740086,-1.8805432826051385,-0.8779795996290841,0.0
2019-03-13,1.0,-0.46049240554915827,-1.0635521193178703,-0.21401546306958383,-1.864451390031255,-0.8808466304765038,0.0
2019-03-14,1.0,-0.44935876356461685,-1.0809492491504986,-0.21095034528115753,-1.8552559465088236,-0.8840841828345939,0.0
2019-03-15,1.0,-0.45218684587418745,-1.0788806874518013,-0.21339649663985896,-1.8564503690646688,-0.9075134956483419,0.0
2019-03-18,1.0,-0.4296514536661293,-1.091889488020457,-0.2765023069653677,-1.8388459614208683,-0.9220634832397576,0.0
2019-03-19,1.0,-0.41588028365626223,-1.1069294767993747,-0.2652297727399632,-1.8461108939639288,-0.949690099949746,0.0
2019-03-20,1.0,-0.39002798560740193,-1.1827060368953108,-0.23290878976526358,-1.9146153406819348,-0.9909760694499972,0.0
2019-03-21,1.0,-0.3888031990859754,-1.1853756069694372,-0.23633247643530417,-1.9217937732076547,-0.9803484718651814,0.0
2019-03-22,1.0,-0.368808182967475,-1.1725663716814159,-0.2834731640041374,-1.948166877370417,-0.9734513274336283,0.0
2019-03-25,1.0,-0.33136464308024305,-1.0116985632347095,-0.41353853143279,-1.9585439264012723,-0.9637117383156341,0.0
2019-03-26,1.0,-0.3117603338859985,-1.0191527071065118,-0.4401120576296381,-1.9557486707449545,-0.9903950603167342,0.0
2019-03-27,1.0,-0.332,-1.0009714285714286,-0.44091428571428576,-1.9568000000000003,-0.9836571428571429,0.0
2019-03-28,1.0,-0.3174485125858123,-0.9961670480549198,-0.4627574370709382,-1.9498283752860412,-0.9946796338672768,0.0
2019-03-29,1.0,-0.3133295194508009,-0.9927345537757436,-0.46567505720823793,-1.9530320366132723,-0.995995423340961,0.0
2019-04-01,1.0,-0.31388075974063234,-0.9941470132552934,-0.45750846387789057,-1.9597750616858896,-1.0129683823951339,0.0
2019-04-02,1.0,-0.3117298037425833,-0.9939525330899134,-0.4976608854404382,-1.93056823368325,-0.9713030579644,0.0
2019-04-03,1.0,-0.31631780071864485,-0.9938972223806536,-0.4961501169223749,-1.929390292591114,-0.9677750527576569,0.0
2019-04-04,1.0,-0.3247702232117372,-0.9922361134897528,-0.4872980533196324,-1.930010846606154,-0.9744248444368329,0.0
2019-04-05,1.0,-0.35206762622801,-0.9724697281242859,-0.48269362577107605,-1.927061914553347,-0.9773817683344755,0.0
2019-04-08,1.0,-0.3526592102259758,-0.9675873088335996,-0.48658981967587306,-1.9265578635014837,-0.9731225747546222,0.0
2019-04-09,1.0,-0.3667390807226161,-0.9555796935742054,-0.49131031328607366,-1.9340841527555455,-0.9692430825520238,0.0
2019-04-10,1.0,-0.36612333295337973,-0.9313803715946655,-0.5009688817964209,-1.9257950530035335,-0.9750940385272996,0.0
2019-04-11,1.0,-0.37899595418542364,-0.9059775485782665,-0.5122229186848253,-1.930651319163485,-0.9705396318878569,0.0
2019-04-12,1.0,-0.3790667198450231,-0.9078684975215088,-0.5139878069625662,-1.9275824739331093,-0.9691185687425218,0.0
2019-04-15,1.0,-0.3546029919447641,-0.9288262370540851,-0.5323360184119678,-1.9253164556962024,-1.0126582278481011,0.0
2019-04-16,1.0,-0.3964433972848648,-0.9244362167620329,-0.5627173791091664,-1.806294177044766,-0.9198922921575227,0.0
2019-04-17,1.0,-0.3955933340789621,-0.8723297170338887,-0.5797449949670059,-1.8109271893524215,-0.9335644782462812,0.0
2019-04-18,1.0,-0.39713694570262265,-0.8705474472963151,-0.5591902924565231,-1.8109377621204499,-0.9540904769893195,0.0
2019-04-22,1.0,-0.4052519118308592,-0.8875393612235718,-0.5457152496626181,-1.8201754385964912,-0.9644062078272605,0.0
2019-04-23,1.0,-0.4188351920693928,-0.8772107694040778,-0.538075926551763,-1.8350794187225412,-0.9632758814914949,0.0
2019-04-24,1.0,-0.41705574618889574,-0.8678067165438487,-0.5403048883388648,-1.834336502221972,-0.965742251223491,0.0
2019-04-25,1.0,-0.40147713818571346,-0.875119806055139,-0.5662175114168123,-1.8395444550938715,-0.9555730957884648,0.0
2019-04-26,1.0,-0.40686385188530144,-0.8562881011515014,-0.5797019643260329,-1.8538044705351093,-0.9479566493565138,0.0
2019-04-29,1.0,-0.40502729754322114,-0.8270018198362147,-0.5573817106460419,-1.8868289353958145,-1.0106915377616015,0.0
2019-04-30,1.0,-0.40567916690377287,-0.8194389119672224,-0.564900699937404,-1.8913674386843453,-1.0092186877596314,0.0
2019-05-01,1.0,-0.4003988603988604,-0.8045014245014246,-0.5826210826210826,-1.892991452991453,-1.0174928774928775,0.0
2019-05-02,1.0,-0.3980926905855672,-0.7989184160027912,-0.5769610978659068,-1.93766354596732,-1.1033319765075302,0.0
2019-05-03,1.0,-0.402775348376188,-0.7801877441548599,-0.5762929275260917,-1.9561541601072825,-1.115153635356539,0.0
2019-05-06,1.0,-0.3960200162923309,-0.7511346444780636,-0.5857674851623413,-1.9600837891306875,-1.1256836960316536,0.0
2019-05-07,1.0,-0.3825464283635094,-0.7552541188798976,-0.6010362694300517,-1.9562205274494964,-1.1267392443383593,0.0
2019-05-08,1.0,-0.3815196021741644,-0.7404302070082108,-0.628541690759801,-1.9082340696195212,-1.1236845148606454,0.0
2019-05-09,1.0,-0.3835251923410655,-0.7415977324000694,-0.6282177358708857,-1.9075027477295077,-1.1239081390640366,0.0
2019-05-10,1.0,-0.38237335183900073,-0.7405736756881796,-0.631910710154985,-1.9098427018274347,-1.1182627804765208,0.0
2019-05-13,1.0,-0.4044650623369093,-0.7465932154247609,-0.6062046970136271,-1.911104668019716,-1.1304726007538417,0.0
2019-05-14,1.0,-0.3500944963060535,-0.6779680430674074,-0.7000171811465553,-1.8838554492869826,-1.1151136819197067,0.0
2019-05-15,1.0,-0.349295131556418,-0.6670281376633753,-0.7171394326807831,-1.8746076137206782,-1.0993094001483934,0.0
2019-05-16,1.0,-0.33489407868440585,-0.6712156683606464,-0.7314566322160679,-1.8743790327185519,-1.0981556557985495,0.0
2019-05-17,1.0,-0.3259836206402841,-0.6587251589256057,-0.7450890556096443,-1.8559074508905564,-1.1413435656606152,0.0
2019-05-20,1.0,-0.32574240430279794,-0.6459918750357613,-0.7571665617668936,-1.8521485380786173,-1.1407564227270126,0.0
2019-05-21,1.0,-0.2848860570575742,-0.6493886688479421,-0.7877848573560645,-1.8642443028528788,-1.1538947247574767,0.0
2019-05-22,1.0,-0.27457744049672295,-0.648212027135794,-0.7916522938944462,-1.8719098539726342,-1.1627572726227435,0.0
2019-05-23,1.0,-0.2704818930278082,-0.6321031723184984,-0.8225574299038516,-1.8962519431170475,-1.1360469802521733,0.0
2019-05-24,1.0,-0.2565751694039279,-0.6100838405880327,-0.8401286321350638,-1.900654645687378,-1.1351211668772254,0.0
2019-05-28,1.0,-0.2598154410500373,-0.5977531953917579,-0.8470224107296384,-1.8967157677537687,-1.1302802774115894,0.0
2019-05-29,1.0,-0.2656809781063406,-0.5856696047767984,-0.8425362524879157,-1.88040943986352,-1.1123116292294568,0.0
2019-05-30,1.0,-0.27732139822106394,-0.5807036428530961,-0.826865333408872,-1.870262308084528,-1.110248711121183,0.0
2019-05-31,1.0,-0.2715344154742379,-0.5780781629998303,-0.8216729822973814,-1.8642045133193825,-1.120298625643346,0.0
2019-06-03,1.0,-0.2586645558885057,-0.5904901905354215,-0.8771414032905523,-1.8734663877424096,-1.0541640753095494,0.0
2019-06-04,1.0,-0.3027818613592672,-0.5814768743639037,-0.8782087526857403,-1.8787741716612012,-1.0129480945380527,0.0
2019-06-05,1.0,-0.2950005579734405,-0.5711974110032363,-0.9063162593460551,-1.8775248298181009,-0.9296395491574602,0.0
2019-06-06,1.0,-0.27589320991138455,-0.6243720720212226,-0.8458542642659592,-1.882485748151493,-1.0156347011345035,0.0
2019-06-07,1.0,-0.2801061906913692,-0.6260732037957524,-0.8494125621328514,-1.875,-1.0178490736556711,0.0
2019-06-10,1.0,-0.2802479571710341,-0.6221470836855453,-0.8303747534516766,-1.8841927303465764,-1.0184277261200338,0.0
2019-06-11,1.0,-0.27094766619519095,-0.6240452616690241,-0.8626308345120226,-1.8853748231966054,-1.0146534653465347,0.0
2019-06-12,1.0,-0.2609198058701178,-0.6153223942685463,-0.8474693783221632,-1.9596140513057545,-1.0943494337878437,0.0
2019-06-13,1.0,-0.26858693142461326,-0.6470214731009004,-0.867467097667975,-1.9253636573539599,-1.0638997921957978,0.0
2019-06-14,1.0,-0.2644862518089725,-0.6554558610709118,-0.8651230101302461,-1.9305354558610712,-1.0730535455861072,0.0
2019-06-17,1.0,-0.26059973319413027,-0.6651006322139087,-0.86578504727104,-1.9302824662142566,-1.078359723913926,0.0
2019-06-18,1.0,-0.26462217575651975,-0.6799674740082476,-0.8594412499273973,-1.9329151420108033,-1.0712667712144974,0.0
2019-06-19,1.0,-0.26302959953569355,-0.6712710388856645,-0.8839233894370283,-1.938015089959373,-1.0475914103308182,0.0
2019-06-20,1.0,-0.26902963393375945,-0.6793724578733294,-0.8728065078442766,-1.9384660081348055,-1.0509006391632771,0.0
2019-06-21,1.0,-0.27170754388004187,-0.6898756247820528,-0.8683598744623968,-1.9254911077531094,-1.0564919214227595,0.0
2019-06-24,1.0,-0.27137698042870456,-0.6735787511649581,-0.8729030754892824,-1.9238699906803354,-1.0830615097856477,0.0
2019-06-25,1.0,-0.26551201306274785,-0.6396081175647306,-0.885642640541171,-1.9469325868905996,-1.0938885001166316,0.0
2019-06-26,1.0,-0.17582287473360173,-0.6631541558134029,-0.8875207198673929,-1.9656642197489937,-1.2278001420790907,0.0
2019-06-27,1.0,-0.18734057068280238,-0.6510055169959068,-0.888888888888889,-1.9618556089458385,-1.2431630776532006,0.0
2019-06-28,1.0,-0.1976026584381676,-0.6062781865653928,-0.898587704723475,-1.9856396866840729,-1.2459648706384998,0.0
2019-07-01,1.0,-0.2039485385664315,-0.6005810161854509,-0.8976700065216102,-1.9868382047785618,-1.2395802454496947,0.0
2019-07-02,1.0,-0.17425096410560664,-0.621595965588846,-0.8966478789676653,-1.9856422426579647,-1.2548205280332245,0.0
2019-07-03,1.0,-0.16911022734017925,-0.6298450762747076,-0.8929186205259096,-1.984092123226687,-1.2598088680477237,0.0
2019-07-05,1.0,-0.17093561010316613,-0.6276532669275465,-0.8888888888888888,-1.9797818095576898,-1.2618285307719672,0.0
2019-07-08,1.0,-0.16832799335469326,-0.634626794826154,-0.8837071318381393,-1.9807167437996915,-1.265930936276255,0.0
2019-07-09,1.0,-0.16103403296572988,-0.6320407921261709,-0.8852721451440768,-1.982687062729752,-1.268054073283529,0.0
2019-07-10,1.0,-0.16926727973894987,-0.6183328389202016,-0.8820528033224562,-1.994897656481756,-1.2683476713141502,0.0
2019-07-11,1.0,-0.0,-0.6068398449774799,-0.7271394155232009,-1.8503194720854719,-1.052896197758458,0.0
2019-07-12,1.0,-0.0,-0.632898748817159,-0.7270003154242456,-1.8614236147618548,-1.0356955104615708,0.0
2019-07-15,1.0,-0.0,-0.6457807239057239,-0.7356376262626263,-1.8490635521885521,-1.0304608585858586,0.0
2019-07-16,1.0,-0.0,-0.6360249750773912,-0.7100582402014796,-1.844482921454431,-1.056351330080277,0.0
2019-07-17,1.0,-0.0,-0.6579360921948664,-0.7014143530644317,-1.8389732844421163,-1.0400209533787323,0.0
2019-07-18,1.0,-0.0,-0.6573547073259881,-0.6977181348232467,-1.8412093363270845,-1.025429481489217,0.0
2019-07-19,1.0,-0.0,-0.6592522974101922,-0.6965852130325815,-1.8441416040100251,-1.0213554720133668,0.0
2019-07-22,1.0,-0.0,-0.634648549777894,-0.6793310687222367,-1.848811079174288,-1.0632871701071336,0.0
2019-07-23,1.0,-0.0,-0.6381554870078946,-0.672295707638417,-1.847963611648455,-1.0698489046897057,0.0
2019-07-24,1.0,-0.0,-0.6392054364871929,-0.6945635128071092,-1.8407213800313644,-1.0529012023000521,0.0
2019-07-25,1.0,-0.0,-0.6203853584669208,-0.7042974257218944,-1.8550467338520182,-1.0419299253302698,0.0
2019-07-26,1.0,-0.0,-0.597498045347928,-0.7050820953870212,-1.8633828511858221,-1.0464425332290852,0.0
2019-07-29,1.0,-0.0,-0.58408095138744,-0.7039432505737534,-1.867306488629251,-1.060609221781765,0.0
2019-07-30,1.0,-0.0,-0.5498646568653468,-0.717690143835253,-1.9147072872989759,-1.1252587442280135,0.0
2019-07-31,1.0,-0.0,-0.4140092063668127,-0.7509844157284676,-2.090732627142144,-1.290333314846653,0.0
2019-08-01,1.0,-0.0,-0.4331912066005869,-0.7539730882108644,-2.0757517027520906,-1.2744338003211695,0.0
2019-08-02,1.0,-0.0,-0.4165190434012401,-0.77075952170062,-2.0721877767936228,-1.2764061116031886,0.0
2019-08-05,1.0,-0.0,-0.40339191760886595,-0.7465017351393708,-2.1429530952647484,-1.304377028993619,0.0
2019-08-06,1.0,-0.0,-0.40693832599118934,-0.7301762114537445,-2.070319383259912,-1.2991740088105725,0.0
