Date,INVH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.15375800303928652,-0.5216113200966593,-0.0,-0.43927655016068357,-0.3765725816496848,0.0
2018-10-17,1.0,-0.14471512673350248,-0.5043968766164988,-0.0,-0.4358696455403109,-0.37822991846688175,0.0
2018-10-18,1.0,-0.14442638293680113,-0.5039653219053248,-0.0,-0.4363085562287572,-0.37823259937934095,0.0
2018-10-19,1.0,-0.13059546244401476,-0.4948970850975305,-0.0,-0.44173866222864,-0.38023446486698154,0.0
2018-10-22,1.0,-0.1306092488377783,-0.4901884022510398,-0.0,-0.4437729385857597,-0.38218742353804747,0.0
2018-10-23,1.0,-0.12927551844869378,-0.49063487011238155,-0.0,-0.4453149866562201,-0.38317459540190485,0.0
2018-10-24,1.0,-0.12837241243990974,-0.48665751005592073,-0.0,-0.44893554400078484,-0.3886981261650152,0.0
2018-10-25,1.0,-0.10142399770631241,-0.4550102738089549,-0.0,-0.46385052802599513,-0.36897309695608543,0.0
2018-10-26,1.0,-0.08770849128127368,-0.4469057998483699,-0.0,-0.4708112206216831,-0.363793593631539,0.0
2018-10-29,1.0,-0.07636072068672767,-0.45021696066408834,-0.0,-0.46611168757664373,-0.36555513630789555,0.0
2018-10-30,1.0,-0.05236273787745599,-0.45758000522677056,-0.0,-0.4737592359411751,-0.3920553087358343,0.0
2018-10-31,1.0,-0.058990625887700036,-0.4400861660827573,-0.0,-0.4768961272606761,-0.39122715651926904,0.0
2018-11-01,1.0,-0.04008718726307809,-0.4572829795299469,-0.0,-0.4783216451857467,-0.393527293404094,0.0
2018-11-02,1.0,-0.04499917497583858,-0.43563632934964525,-0.0,-0.4861513801475615,-0.39042500530372676,0.0
2018-11-05,1.0,-0.052950003572874736,-0.42488626348760217,-0.0,-0.492127766000524,-0.4119762761117595,0.0
2018-11-06,1.0,-0.0660773905315495,-0.4418610237071554,-0.0,-0.4900199361083756,-0.40398241779357724,0.0
2018-11-07,1.0,-0.0667131958316286,-0.4428774277394046,-0.0,-0.4919255854251402,-0.40516473731077474,0.0
2018-11-08,1.0,-0.055826519389853196,-0.44163917180700996,-0.0,-0.48737627313154497,-0.4059914885477932,0.0
2018-11-09,1.0,-0.054227279274089005,-0.44502856594171586,-0.0,-0.4929665370397042,-0.40827692159969275,0.0
2018-11-12,1.0,-0.053885341178158866,-0.43223075267274164,-0.0,-0.4991270239889024,-0.4064719810576164,0.0
2018-11-13,1.0,-0.03583030992862394,-0.42863579236916366,-0.0,-0.5025965711033649,-0.40425885086908064,0.0
2018-11-14,1.0,-0.03690964727091586,-0.4281376758308229,-0.0,-0.5030006879047371,-0.40403728918091897,0.0
2018-11-15,1.0,-0.036165163739914574,-0.4283815851922165,-0.0,-0.5033459895586141,-0.4051732320835311,0.0
2018-11-16,1.0,-0.03169741434575112,-0.420803950898687,-0.0,-0.5060426905999952,-0.4158178407768835,0.0
2018-11-19,1.0,-0.03570579565444777,-0.42067227689820763,-0.0,-0.5048732943469786,-0.41596538772405267,0.0
2018-11-20,1.0,-0.0057441376701966715,-0.41487802571860816,-0.0,-0.5104245461422088,-0.43279595310136154,0.0
2018-11-21,1.0,-0.007762482118149199,-0.4101920686663071,-0.0,-0.5089702399099458,-0.41821251846814095,0.0
2018-11-23,1.0,-0.008272403449568805,-0.4069178852643419,-0.0,-0.509936257967754,-0.4183070866141732,0.0
2018-11-26,1.0,-0.007847454847853078,-0.40907493733748745,-0.0,-0.5086322003326383,-0.41696924266204405,0.0
2018-11-27,1.0,-0.002845348321944166,-0.40989341605056323,-0.0,-0.5057490029619609,-0.41378827809781465,0.0
2018-11-28,1.0,-0.006128654970760234,-0.4001637426900585,-0.0,-0.5137076023391813,-0.41915789473684206,0.0
2018-11-29,1.0,-0.0,-0.3919526901669758,-0.0,-0.5082792207792207,-0.4189007421150278,0.0
2018-11-30,1.0,-0.0,-0.3918912650183235,-0.0,-0.5081644013545484,-0.41937653662383445,0.0
2018-12-03,1.0,-0.0,-0.3917518603519021,-0.0,-0.5076152722720635,-0.41885156594107154,0.0
2018-12-04,1.0,-0.0,-0.39235589262179477,-0.0,-0.5033873615574926,-0.4164258133136027,0.0
2018-12-06,1.0,-0.0,-0.3549122767403527,-0.0,-0.503375708447174,-0.39971097613295103,0.0
2018-12-07,1.0,-0.0,-0.3646344525347516,-0.0,-0.5183401428864897,-0.39953436351601196,0.0
2018-12-10,1.0,-0.0,-0.36261077952613496,-0.0,-0.5132257189365166,-0.38497015735214324,0.0
2018-12-11,1.0,-0.0,-0.36284086284086287,-0.0,-0.5125491792158459,-0.38574594130149686,0.0
2018-12-12,1.0,-0.0,-0.36301338881852724,-0.0,-0.5121449249140583,-0.38646643748869186,0.0
2018-12-13,1.0,-0.0,-0.3596596710153148,-0.0,-0.5231764038570619,-0.386046511627907,0.0
2018-12-14,1.0,-0.0,-0.34671391898952725,-0.0,-0.5362911470047025,-0.38874122537994954,0.0
2018-12-17,1.0,-0.0,-0.34349538294405213,-0.0,-0.5264349085641861,-0.39333242802824553,0.0
2018-12-18,1.0,-0.0,-0.3454673289333424,-0.0,-0.5289514866979655,-0.3936177451180513,0.0
2018-12-19,1.0,-0.0,-0.34572187053297937,-0.0,-0.5291221382705965,-0.3941188482744537,0.0
2018-12-20,1.0,-0.0,-0.3401080641150272,-0.0,-0.5294237334117062,-0.39122374697623946,0.0
2018-12-21,1.0,-0.0,-0.33852008647090615,-0.0,-0.5293640785444065,-0.3839398306611422,0.0
2018-12-24,1.0,-0.0,-0.3313593539703903,-0.0,-0.5258860475549574,-0.3859129654553612,0.0
2018-12-26,1.0,-0.0,-0.3306842672413793,-0.0,-0.5279049928160919,-0.38638200431034486,0.0
2018-12-27,1.0,-0.0,-0.3137216189536032,-0.0,-0.49555774925962487,-0.38440276406712737,0.0
2018-12-28,1.0,-0.0,-0.3143471016399193,-0.0,-0.4947820748925721,-0.38325440673506966,0.0
2018-12-31,1.0,-0.0,-0.3129893199412268,-0.0,-0.49573455558235924,-0.38430667339196034,0.0
2019-01-02,1.0,-0.0,-0.3123342901593006,-0.0,-0.49437956044437625,-0.38446874246773455,0.0
2019-01-03,1.0,-0.0,-0.3144484017060194,-0.0,-0.5143340808160752,-0.3696961702501869,0.0
2019-01-04,1.0,-0.0,-0.3187469900617311,-0.0,-0.4962129503962173,-0.37406418282912307,0.0
2019-01-07,1.0,-0.0,-0.2999978456169076,-0.0,-0.4926643255703729,-0.3617209212142103,0.0
2019-01-08,1.0,-0.0,-0.2891991309398326,-0.0,-0.5015810871856647,-0.3603588099898897,0.0
2019-01-09,1.0,-0.0,-0.29437640158702777,-0.0,-0.5029109884422978,-0.3590003450060376,0.0
2019-01-10,1.0,-0.0,-0.29202509540133237,-0.0,-0.505874997305047,-0.3580622210723757,0.0
2019-01-11,1.0,-0.0,-0.2860046269269854,-0.0,-0.5095024972433029,-0.3666082895504962,0.0
2019-01-14,1.0,-0.0,-0.2849827139152982,-0.0,-0.5043647363872082,-0.37143474503025065,0.0
2019-01-15,1.0,-0.0,-0.2843391736967337,-0.0,-0.5036772658446896,-0.3750811161583387,0.0
2019-01-16,1.0,-0.0,-0.2864516129032258,-0.0,-0.48698924731182797,-0.37709677419354837,0.0
2019-01-17,1.0,-0.0,-0.2932924344151526,-0.0,-0.4814989596516442,-0.37027821274587613,0.0
2019-01-18,1.0,-0.0,-0.294630654083957,-0.0,-0.4838919622518711,-0.3908883826879271,0.0
2019-01-22,1.0,-0.0,-0.24148126090100822,-0.0,-0.5361169013485345,-0.3494278300080827,0.0
2019-01-23,1.0,-0.0,-0.22203985932004688,-0.0,-0.5419588617712885,-0.36753703506341256,0.0
2019-01-24,1.0,-0.0,-0.22227670006395225,-0.0,-0.541739501172458,-0.3677254316776806,0.0
2019-01-25,1.0,-0.0,-0.18375229396952758,-0.0,-0.5972643079680766,-0.352929879219837,0.0
2019-01-28,1.0,-0.0,-0.19098625275265646,-0.0,-0.5906826587988798,-0.35633805828148724,0.0
2019-01-29,1.0,-0.0,-0.1889581095596133,-0.0,-0.5849194414607949,-0.37437164339419976,0.0
2019-01-30,1.0,-0.0,-0.1862493807482715,-0.0,-0.5845305533418054,-0.3831391216318091,0.0
2019-01-31,1.0,-0.0,-0.18873488011708495,-0.0,-0.5649563083810426,-0.39860531186776293,0.0
2019-02-01,1.0,-0.0,-0.18846385801671403,-0.0,-0.5676746790729732,-0.3977341259584733,0.0
2019-02-04,1.0,-0.0,-0.18881661138155345,-0.0,-0.5673760392883298,-0.39775126006978845,0.0
2019-02-05,1.0,-0.0,-0.1969062823610632,-0.0,-0.5726182257507767,-0.38790127718329304,0.0
2019-02-06,1.0,-0.0,-0.20761929304642873,-0.0,-0.562620796289138,-0.37724949533994756,0.0
2019-02-07,1.0,-0.0,-0.2210121174952947,-0.0,-0.5559879036521665,-0.33774610358026513,0.0
2019-02-08,1.0,-0.0,-0.22600638842468218,-0.0,-0.5659044274744569,-0.3234404416897595,0.0
2019-02-11,1.0,-0.0,-0.22017862067502492,-0.0,-0.5761471393113983,-0.32503871528882666,0.0
2019-02-12,1.0,-0.0,-0.22022914504754443,-0.0,-0.5711683856074885,-0.326415214214617,0.0
2019-02-13,1.0,-0.0,-0.2365073327416424,-0.0,-0.5614513334178606,-0.31522336334051815,0.0
2019-02-14,1.0,-0.0,-0.21064442374460157,-0.0,-0.5797908374968245,-0.3265729528325853,0.0
2019-02-15,1.0,-0.0,-0.21343622140722054,-0.0,-0.5799325856988404,-0.3265777702401899,0.0
2019-02-19,1.0,-0.0,-0.22495489303204744,-0.0,-0.5848440587679354,-0.3381519030844574,0.0
2019-02-20,1.0,-0.0,-0.2274983348015728,-0.0,-0.5827549902236738,-0.33838980683698244,0.0
2019-02-21,1.0,-0.0,-0.20764956712753588,-0.0,-0.5926476288926218,-0.3532971529482707,0.0
2019-02-22,1.0,-0.0,-0.21066787158963765,-0.0,-0.5901110250451846,-0.3508907823392719,0.0
2019-02-25,1.0,-0.0,-0.20443445563383328,-0.0,-0.597873535894887,-0.35875437610753336,0.0
2019-02-26,1.0,-0.0,-0.20522573534179075,-0.0,-0.5987983834367098,-0.357156750448445,0.0
2019-02-27,1.0,-0.0,-0.20273279571054853,-0.0,-0.6037013815320087,-0.35560936587896996,0.0
2019-02-28,1.0,-0.0,-0.20358193459075963,-0.0,-0.6039107111957086,-0.35551133414085484,0.0
2019-03-01,1.0,-0.0,-0.20488807180707255,-0.0,-0.6034173245376879,-0.3545582351032767,0.0
2019-03-04,1.0,-0.0,-0.1952264514314154,-0.0,-0.6041157250124424,-0.36457273927249906,0.0
2019-03-05,1.0,-0.0,-0.18370499292940282,-0.0,-0.6290873490699445,-0.3627760252365931,0.0
2019-03-06,1.0,-0.0,-0.17824963633600382,-0.0,-0.6326450856510127,-0.36025532469224253,0.0
2019-03-07,1.0,-0.0,-0.1627332423119433,-0.0,-0.6531434887198491,-0.351320893743363,0.0
2019-03-08,1.0,-0.0,-0.15133861360214704,-0.0,-0.6817656171586918,-0.3488468503851105,0.0
2019-03-11,1.0,-0.0,-0.15177707398610013,-0.0,-0.6787630861265066,-0.3688088325855547,0.0
2019-03-12,1.0,-0.0,-0.13163199751888527,-0.0,-0.690370173456503,-0.3932788374205268,0.0
2019-03-13,1.0,-0.0,-0.1454654494569201,-0.0,-0.6895226671997512,-0.38621976411008196,0.0
2019-03-14,1.0,-0.0,-0.14299023957409052,-0.0,-0.6925909494232476,-0.38267524401064773,0.0
2019-03-15,1.0,-0.0,-0.13692410416202982,-0.0,-0.70046739372357,-0.3882929000667706,0.0
2019-03-18,1.0,-0.0,-0.14630318791194008,-0.0,-0.7027978298883558,-0.39274985427969333,0.0
2019-03-19,1.0,-0.0,-0.14311463590483056,-0.0,-0.7112923576063446,-0.39865717375630855,0.0
2019-03-20,1.0,-0.0,-0.1522304370435687,-0.0,-0.7095344683352551,-0.39919509823871213,0.0
2019-03-21,1.0,-0.0,-0.15434983856036488,-0.0,-0.7243559348822506,-0.37919122129648447,0.0
2019-03-22,1.0,-0.0,-0.1528841537300807,-0.0,-0.7414892887354535,-0.39191568165710233,0.0
2019-03-25,1.0,-0.0,-0.08514262354651164,-0.0,-0.784679324127907,-0.40123092296511625,0.0
2019-03-26,1.0,-0.0,-0.09148761461612154,-0.0,-0.7844304548150176,-0.4049997719082159,0.0
2019-03-27,1.0,-0.0,-0.08873727924063342,-0.0,-0.7869301327978826,-0.4061059644959613,0.0
2019-03-28,1.0,-0.0,-0.08327052643599406,-0.0,-0.782848007308439,-0.41776864222907384,0.0
2019-03-29,1.0,-0.0,-0.08171561686383776,-0.0,-0.7826017448499519,-0.4195404923948294,0.0
2019-04-01,1.0,-0.0,-0.08381509494321686,-0.0,-0.781847679546649,-0.4193725293055777,0.0
2019-04-02,1.0,-0.0,-0.092094168053055,-0.0,-0.7910617835411016,-0.3958157660840037,0.0
2019-04-03,1.0,-0.0,-0.09203418803418804,-0.0,-0.7943475783475784,-0.39282051282051283,0.0
2019-04-04,1.0,-0.0,-0.09275309706402868,-0.0,-0.796297136633843,-0.37986114262376913,0.0
2019-04-05,1.0,-0.0,-0.08658018492855032,-0.0,-0.801122293659268,-0.38414703410046114,0.0
2019-04-08,1.0,-0.0,-0.08477155054955038,-0.0,-0.8025933327277683,-0.3835271141793079,0.0
2019-04-09,1.0,-0.0,-0.07088009450679267,-0.0,-0.8365214230542051,-0.36439638329774177,0.0
2019-04-10,1.0,-0.0,-0.07262061752535129,-0.0,-0.8342958483015779,-0.36671820290118684,0.0
2019-04-11,1.0,-0.0,-0.07290979035305366,-0.0,-0.839999089481232,-0.3634108033051831,0.0
2019-04-12,1.0,-0.0,-0.0724749948736643,-0.0,-0.8384406826000774,-0.3674329589209633,0.0
2019-04-15,1.0,-0.0,-0.07119178802496513,-0.0,-0.8470771130061041,-0.36791568551244824,0.0
2019-04-16,1.0,-0.0,-0.0686471663619744,-0.0,-0.8474405850091408,-0.36910420475319927,0.0
2019-04-17,1.0,-0.0,-0.06569460760601663,-0.0,-0.8904245272153503,-0.3473383548706609,0.0
2019-04-18,1.0,-0.0,-0.07237221312798285,-0.0,-0.8885481751319946,-0.34466142531067717,0.0
2019-04-22,1.0,-0.0,-0.06915188470066519,-0.0,-0.8912370657797487,-0.3493163340724317,0.0
2019-04-23,1.0,-0.0,-0.07440986875666651,-0.0,-0.8862171311969578,-0.3581598107869962,0.0
2019-04-24,1.0,-0.0,-0.07616132099538486,-0.0,-0.8852246109603654,-0.35777731394512857,0.0
2019-04-25,1.0,-0.0,-0.09024934871604019,-0.0,-0.8909797171566802,-0.3447850762932638,0.0
2019-04-26,1.0,-0.0,-0.08020219432085537,-0.0,-0.9084534929767756,-0.3407719723263994,0.0
2019-04-29,1.0,-0.0,-0.08291568568031889,-0.0,-0.9104874239492762,-0.3376535583580037,0.0
2019-04-30,1.0,-0.0,-0.07026863307005894,-0.0,-0.9149833414878499,-0.3446098646350272,0.0
2019-05-01,1.0,-0.0,-0.08976902204893175,-0.0,-0.8482568347128167,-0.342134664933762,0.0
2019-05-02,1.0,-0.0,-0.09361547046898845,-0.0,-0.8337015693688359,-0.35040885588684145,0.0
2019-05-03,1.0,-0.0,-0.09562306431043906,-0.0,-0.8319821461104026,-0.34967662597923116,0.0
2019-05-06,1.0,-0.0,-0.08846118887475003,-0.0,-0.8361888747500453,-0.34766406107980363,0.0
2019-05-07,1.0,-0.0,-0.08794780869248955,-0.0,-0.8364020731042008,-0.34879068921622114,0.0
2019-05-08,1.0,-0.0,-0.09276622729537529,-0.0,-0.811251528740318,-0.36078271504280474,0.0
2019-05-09,1.0,-0.0,-0.09342850668479492,-0.0,-0.8091321096759574,-0.36347156129617036,0.0
2019-05-10,1.0,-0.0,-0.09388042097622937,-0.0,-0.815323897659227,-0.35900925421883506,0.0
2019-05-13,1.0,-0.0,-0.09249789777505056,-0.0,-0.8214586032135633,-0.35871912001999956,0.0
2019-05-14,1.0,-0.0,-0.06365725097986215,-0.0,-0.8272514303734739,-0.36164797044645675,0.0
2019-05-15,1.0,-0.0,-0.05764708517166468,-0.0,-0.8258045732458399,-0.3561174441781819,0.0
2019-05-16,1.0,-0.0,-0.055818417176271035,-0.0,-0.8220104450296836,-0.35401508726509845,0.0
2019-05-17,1.0,-0.0,-0.05157131345688961,-0.0,-0.8279389381323305,-0.3588280060882801,0.0
2019-05-20,1.0,-0.0,-0.043513223731236596,-0.0,-0.8312410650464618,-0.3589840957827019,0.0
2019-05-21,1.0,-0.0,-0.052194252617509464,-0.0,-0.8198485186010247,-0.355624860770773,0.0
2019-05-22,1.0,-0.0,-0.050016701926288834,-0.0,-0.8193519652599932,-0.357554837991315,0.0
2019-05-23,1.0,-0.0,-0.06090368925150763,-0.0,-0.8205702376729337,-0.33562433487052146,0.0
2019-05-24,1.0,-0.0,-0.04291560668067692,-0.0,-0.8291339453600265,-0.3400951222209932,0.0
2019-05-28,1.0,-0.0,-0.047353390449624756,-0.0,-0.8267915255362954,-0.3396869673020301,0.0
2019-05-29,1.0,-0.0,-0.046166456214970876,-0.0,-0.8285594027602402,-0.34057730223078797,0.0
2019-05-30,1.0,-0.0,-0.04547568944512127,-0.0,-0.8287517997563406,-0.3408572377893454,0.0
2019-05-31,1.0,-0.0,-0.039869020753130674,-0.0,-0.829041108013629,-0.3435771494313908,0.0
2019-06-03,1.0,-0.0,-0.048531487034750395,-0.0,-0.8456297406950081,-0.3107911448227201,0.0
2019-06-04,1.0,-0.0,-0.04481267375667446,-0.0,-0.8393054145889414,-0.3223158730859185,0.0
2019-06-05,1.0,-0.0,-0.048769829130795785,-0.0,-0.8442074902766246,-0.2920508674561902,0.0
2019-06-06,1.0,-0.0,-0.04068321626456088,-0.0,-0.847694254177392,-0.29302822738972994,0.0
2019-06-07,1.0,-0.0,-0.042550403005613684,-0.0,-0.8459841418929249,-0.2957777243834779,0.0
2019-06-10,1.0,-0.0,-0.04228302133787145,-0.0,-0.8407077715233232,-0.29879565388139806,0.0
2019-06-11,1.0,-0.0,-0.04411314650461243,-0.0,-0.8468281379792769,-0.29504218948104755,0.0
2019-06-12,1.0,-0.0,-0.03962062108000612,-0.0,-0.8465001420485588,-0.2992198256080771,0.0
2019-06-13,1.0,-0.0,-0.04723169771713461,-0.0,-0.843872999212805,-0.29554797515962566,0.0
2019-06-14,1.0,-0.0,-0.04603351467086146,-0.0,-0.8428917873762862,-0.29586419348495774,0.0
2019-06-17,1.0,-0.0,-0.040163540163540165,-0.0,-0.8521360794088066,-0.29406620315711224,0.0
2019-06-18,1.0,-0.0,-0.053893652767777266,-0.0,-0.8422901529532413,-0.28574545613231217,0.0
2019-06-19,1.0,-0.0,-0.039144901376595695,-0.0,-0.849313876867538,-0.2862362177326403,0.0
2019-06-20,1.0,-0.0,-0.044481233798767075,-0.0,-0.8471257106759319,-0.2867100877861764,0.0
2019-06-21,1.0,-0.0,-0.0494531828678489,-0.0,-0.838699838786981,-0.29040128970415235,0.0
2019-06-24,1.0,-0.0,-0.056162280701754386,-0.0,-0.8378289473684211,-0.2989912280701754,0.0
2019-06-25,1.0,-0.0,-0.05584324395488656,-0.0,-0.8379777943564314,-0.3004125159081933,0.0
2019-06-26,1.0,-0.0,-0.05234383576682402,-0.0,-0.8156768031617082,-0.3276100559885827,0.0
2019-06-27,1.0,-0.0,-0.06433913005000222,-0.0,-0.8486658701712465,-0.29948227797690163,0.0
2019-06-28,1.0,-0.0,-0.057898577968463184,-0.0,-0.8539045049428312,-0.299754517106398,0.0
2019-07-01,1.0,-0.0,-0.05650491875759921,-0.0,-0.8550237647839063,-0.29914888913451976,0.0
2019-07-02,1.0,-0.0,-0.05990152568943058,-0.0,-0.8512949592634299,-0.296747698218189,0.0
2019-07-03,1.0,-0.0,-0.050413478972272587,-0.0,-0.8679299517976385,-0.29277406801397426,0.0
2019-07-05,1.0,-0.0,-0.041325786052270816,-0.0,-0.8735683014195375,-0.29622341131207713,0.0
2019-07-08,1.0,-0.0,-0.04018400159232147,-0.0,-0.8752681513590022,-0.2961054470663689,0.0
2019-07-09,1.0,-0.0,-0.03337904795611396,-0.0,-0.8773889577066006,-0.301229870819324,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.903442040969328,-0.3015810015214659,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.908848249542256,-0.29714764730537596,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.9198193235650546,-0.28352980059491023,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.9202271676682294,-0.28103193995025205,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.9208736047202835,-0.2807511943814535,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.9207432521685526,-0.28085509224604815,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.9222493564781203,-0.2778474468131917,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.9259642479746389,-0.2755151461782318,0.0
2019-07-22,1.0,-0.0,-0.0074873180781073485,-0.0013291097180072214,-0.9463704228784086,-0.2599738608422125,0.0
2019-07-23,1.0,-0.0,-0.007422506813196552,-0.0022821438858484926,-0.9463363835774267,-0.2596104845678328,0.0
2019-07-24,1.0,-0.0,-0.007243968897454643,-0.0033229215125938727,-0.9461465186858953,-0.2585675992999712,0.0
2019-07-25,1.0,-0.0,-0.0,-0.009172076123800872,-0.9610519086337151,-0.24525333983206685,0.0
2019-07-26,1.0,-0.0,-0.0,-0.007652497014199142,-0.962799133011899,-0.24125270933781573,0.0
2019-07-29,1.0,-0.0,-0.0,-0.012918418098989854,-0.947930192125707,-0.23988203965756288,0.0
2019-07-30,1.0,-0.0,-0.0,-0.014703945924592898,-0.9399332835886406,-0.23998156520212438,0.0
2019-07-31,1.0,-0.0,-0.0008760978601309767,-0.01642683487745581,-0.9318395864818101,-0.24110213110804476,0.0
2019-08-01,1.0,-0.0,-0.009036605912084546,-0.02584075443625145,-0.9172702010808919,-0.23589261098833775,0.0
2019-08-02,1.0,-0.0,-0.004870941787896579,-0.03444451692869724,-0.917955074260117,-0.21725705090569072,0.0
2019-08-05,1.0,-0.0,-0.001348353703623157,-0.026858335870558043,-0.9280370579792092,-0.2185202905484755,0.0
2019-08-06,1.0,-0.0,-0.004547217792336537,-0.034782983492090865,-0.8924830826257489,-0.22326623852420155,0.0
2019-08-07,1.0,-0.0,-0.015309194117141137,-0.029887331211834522,-0.8833318998881914,-0.22166078954158425,0.0
2019-08-08,1.0,-0.0,-0.017266589257300135,-0.03360856663656303,-0.8818001978239368,-0.2176063303659743,0.0
2019-08-09,1.0,-0.0,-0.012252390710382513,-0.026105703551912565,-0.87109375,-0.22513234289617484,0.0
2019-08-12,1.0,-0.0,-0.009594473583216067,-0.03430557332309923,-0.874397680269498,-0.21378619248646114,0.0
2019-08-13,1.0,-0.0,-0.0,-0.03185377478934378,-0.8785215763043663,-0.21744403779045027,0.0
2019-08-14,1.0,-0.0,-0.0,-0.03133782727215096,-0.8730004437588488,-0.20879910402975296,0.0
2019-08-15,1.0,-0.0,-0.016157951797181217,-0.04574264031356851,-0.8501376032024018,-0.17283796180468686,0.0
2019-08-16,1.0,-0.0,-0.012853953216618325,-0.0488491955845836,-0.8530142102956827,-0.17196335788660977,0.0
2019-08-19,1.0,-0.0,-0.012974551522736754,-0.04856070087609512,-0.8539841468502294,-0.17042136003337505,0.0
2019-08-20,1.0,-0.0,-0.01119340878828229,-0.05419856857523302,-0.8482023968042609,-0.16696488015978694,0.0
2019-08-21,1.0,-0.0,-0.011184333617445898,-0.06456977735276385,-0.8418185975926658,-0.16129971103673368,0.0
2019-08-22,1.0,-0.0,-0.012902019446522065,-0.0612690102218898,-0.8408750934928945,-0.16257375550569267,0.0
2019-08-23,1.0,-0.0,-0.00683703672822779,-0.060261808479593115,-0.8433943386000751,-0.17394838871055154,0.0
2019-08-26,1.0,-0.0,-0.002692124500403819,-0.060200045559030003,-0.8395907970759386,-0.1683820331752573,0.0
2019-08-27,1.0,-0.0,-0.0036639894013413927,-0.05878943446220088,-0.8396952885650409,-0.16792249730893433,0.0
2019-08-28,1.0,-0.0,-0.0,-0.06382759118964555,-0.8367359577235101,-0.16373882707511922,0.0
2019-08-29,1.0,-0.0,-0.0,-0.07121349612275202,-0.8423114997525162,-0.14884095033822803,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0738114324474317,-0.8365090131754743,-0.14515631744465685,0.0
2019-09-03,1.0,-0.0,-0.0032069071847055197,-0.08541473943879124,-0.8317607153869874,-0.1353479288724432,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0906713882769554,-0.8292808465957052,-0.13888946078935993,0.0
2019-09-05,1.0,-0.0,-0.0,-0.08157149308263885,-0.8402438523748922,-0.13081407282729174,0.0
2019-09-06,1.0,-0.0,-0.0,-0.09555760746896481,-0.8562224274135631,-0.10013337437160152,0.0
2019-09-09,1.0,-0.0,-0.0,-0.09533959093331147,-0.8535475673238514,-0.10056564331680125,0.0
2019-09-10,1.0,-0.0,-0.0,-0.1439027365510511,-0.8339771479689342,-0.055218964746065954,0.0
2019-09-11,1.0,-0.0,-0.0,-0.1673956828677802,-0.835778080686835,-0.03129005350639839,0.0
2019-09-12,1.0,-0.0,-0.0,-0.17597545467390643,-0.8216224944995054,-0.020932157203124687,0.0
2019-09-13,1.0,-0.0,-0.0,-0.1764171511627907,-0.8218467377260982,-0.020449773901808785,0.0
2019-09-16,1.0,-0.0,-0.0,-0.17682188685336128,-0.8219070292954563,-0.018864498426277135,0.0
2019-09-17,1.0,-0.0,-0.0,-0.1766712417245277,-0.8260536089132893,-0.015662845147747458,0.0
2019-09-18,1.0,-0.0,-0.0,-0.18172638041765965,-0.8257866462010744,-0.01211778486892596,0.0
