Date,EDU,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-10,1.0,-0.49990427874030824,-1.2045563319613288,-0.002249449602756772,-1.20733224849239,-0.8720206757920935,0.0
2018-12-11,1.0,-0.475016880486158,-1.225764444873155,-0.0,-1.2131281952348798,-0.9090865245490498,0.0
2018-12-12,1.0,-0.4744103034103517,-1.2260865370700884,-0.0,-1.2128696155515895,-0.9103275288215715,0.0
2018-12-13,1.0,-0.4758977833704385,-1.2338592585422514,-0.0,-1.213628883941535,-0.9163682121769432,0.0
2018-12-14,1.0,-0.4800754424992746,-1.2220717670954637,-0.0,-1.218202920978818,-0.9157558758100397,0.0
2018-12-17,1.0,-0.44660804020100503,-1.2290297642056434,-0.0,-1.201246617703904,-0.9549188248936993,0.0
2018-12-18,1.0,-0.4264402551925937,-1.211924977214947,-0.0,-1.1982059768791673,-0.9602820549719385,0.0
2018-12-19,1.0,-0.4214745128155899,-1.2142171450513581,-0.0,-1.2017855428626283,-0.9623692041854661,0.0
2018-12-20,1.0,-0.4197071588686984,-1.1953546048552488,-0.0,-1.201793294224257,-0.9525444746506415,0.0
2018-12-21,1.0,-0.4131568962246253,-1.1970214380572946,-0.0,-1.207171314741036,-0.9256308100929614,0.0
2018-12-24,1.0,-0.3865229871535457,-1.1681332643169733,-0.0,-1.2012611171239,-0.9496964848713002,0.0
2018-12-26,1.0,-0.3874708896134141,-1.1804378202142525,-0.0,-1.1638565440149045,-0.9258500232883093,0.0
2018-12-27,1.0,-0.32866571530503036,-1.1272297538351765,-0.0,-1.0722886193364252,-0.9312789867998572,0.0
2018-12-28,1.0,-0.3269907758121296,-1.1285593333630408,-0.0,-1.0712089479078473,-0.9293703489149324,0.0
2018-12-31,1.0,-0.3249955412876761,-1.1328696272516496,-0.0,-1.071517745675049,-0.9292848225432494,0.0
2019-01-02,1.0,-0.31992337164750956,-1.1329858326650628,-0.0,-1.0696783391250113,-0.9325937806290653,0.0
2019-01-03,1.0,-0.32387906852486753,-1.130994256200187,-0.0,-1.07150808139276,-0.9261765884500646,0.0
2019-01-04,1.0,-0.2848924683600319,-1.143862288698115,-0.0,-1.0592530312417028,-0.9371183290556687,0.0
2019-01-07,1.0,-0.26501690214093787,-1.107740313773078,-0.0,-1.050446389876051,-0.9106786859668892,0.0
2019-01-08,1.0,-0.26584964489866625,-1.1043651481032395,-0.0,-1.050970032911831,-0.9093192447600901,0.0
2019-01-09,1.0,-0.26142801539592614,-1.0890455390736495,-0.0,-1.0531505427496433,-0.9211175020542318,0.0
2019-01-10,1.0,-0.25384784038588026,-1.116597237447928,-0.0,-1.0683183512387635,-0.9462398596798948,0.0
2019-01-11,1.0,-0.2514059753954306,-1.1130052724077328,-0.0,-1.0746485061511424,-0.9545694200351494,0.0
2019-01-14,1.0,-0.2669482204918393,-1.1149091548985965,-0.0,-1.0792310061149972,-0.9381461440323786,0.0
2019-01-15,1.0,-0.26750527797325824,-1.1091660802251935,-0.0,-1.0796534130893736,-0.9419862772695284,0.0
2019-01-16,1.0,-0.26796809588860004,-1.1167760983563213,-0.0,-1.0825805314414136,-0.9393204953069229,0.0
2019-01-17,1.0,-0.26630530583465534,-1.1188965274105411,-0.0,-1.082760444209413,-0.9388330689229685,0.0
2019-01-18,1.0,-0.2672819238619221,-1.108838406247227,-0.0024846925193007362,-1.0865205430827936,-0.9718697311207739,0.0
2019-01-22,1.0,-0.0,-1.2217494738768415,-0.0,-1.3734559429041997,-0.9798243206148779,0.0
2019-01-23,1.0,-0.0,-1.1864126323751891,-0.0,-1.4674735249621784,-1.0737991679273826,0.0
2019-01-24,1.0,-0.0,-1.1819947879649373,-0.0,-1.481307746979389,-1.074911158493248,0.0
2019-01-25,1.0,-0.0,-1.1275716161665288,-0.0,-1.6391226107679588,-1.0968338115850398,0.0
2019-01-28,1.0,-0.0,-1.1258122831875703,-0.0,-1.656227097278546,-1.1038256705916842,0.0
2019-01-29,1.0,-0.0,-1.1119066300510003,-0.0,-1.671145547273441,-1.1208316987053748,0.0
2019-01-30,1.0,-0.0,-1.1098421723360454,-0.0,-1.6672875208312912,-1.124350553867268,0.0
2019-01-31,1.0,-0.0,-1.123496784960487,-0.0,-1.6196436460020616,-1.1653168409169,0.0
2019-02-01,1.0,-0.0,-1.1215434398901745,-0.0,-1.615561874877427,-1.165865856050206,0.0
2019-02-04,1.0,-0.0,-1.1256135872766542,-0.0,-1.6254172393481248,-1.1576673866090712,0.0
2019-02-05,1.0,-0.0,-1.1199764463418225,-0.0,-1.6132293046763826,-1.1738063693017322,0.0
2019-02-06,1.0,-0.0,-1.112383855267686,-0.0,-1.6263212231453714,-1.177474067155007,0.0
2019-02-07,1.0,-0.0,-1.1108598397325598,-0.0,-1.6269111646428396,-1.178408141192665,0.0
2019-02-08,1.0,-0.0,-1.1122876138882047,-0.0,-1.6390051711401132,-1.17360256094558,0.0
2019-02-11,1.0,-0.0,-1.061308301554708,-0.0,-1.6376258922460154,-1.1900850689351716,0.0
2019-02-12,1.0,-0.0,-1.078206260425866,-0.0,-1.6393386321263859,-1.1886959081542536,0.0
2019-02-13,1.0,-0.0,-1.1182215242675566,-0.0,-1.6255091524758307,-1.1637139912646612,0.0
2019-02-14,1.0,-0.0,-1.1204612365063786,-0.0,-1.6199705593719331,-1.1663395485770363,0.0
2019-02-15,1.0,-0.0,-1.1638645164452723,-0.0,-1.594725748737807,-1.1431792559188276,0.0
2019-02-19,1.0,-0.0,-1.1366152338966447,-0.0,-1.6205731080088173,-1.1411707078128828,0.0
2019-02-20,1.0,-0.0,-1.1401333202627193,-0.0,-1.6255759239290266,-1.1357219880403882,0.0
2019-02-21,1.0,-0.0,-1.1065349246722755,-0.0,-1.6270788495402073,-1.1577969086284483,0.0
2019-02-22,1.0,-0.0,-1.113775086674154,-0.0,-1.616534010449729,-1.1527418330973191,0.0
2019-02-25,1.0,-0.0,-1.1124036715260395,-0.0,-1.6354979629902322,-1.160555637363177,0.0
2019-02-26,1.0,-0.0,-1.106695485582355,-0.0,-1.6393378199145259,-1.1662818686446923,0.0
2019-02-27,1.0,-0.0,-1.090547703180212,-0.0,-1.6384471927758146,-1.1787396937573615,0.0
2019-02-28,1.0,-0.0,-1.0811036789297659,-0.0,-1.6332874286838481,-1.2039641943734016,0.0
2019-03-01,1.0,-0.0,-1.0908332515457846,-0.0,-1.6272450682108157,-1.189174600058887,0.0
2019-03-04,1.0,-0.0,-1.0920218472642154,-0.0,-1.5839266556129912,-1.2006729737637765,0.0
2019-03-05,1.0,-0.0,-1.0549530710499442,-0.0,-1.614404512960171,-1.1937460487282983,0.0
2019-03-06,1.0,-0.0,-1.0547218066882207,-0.0,-1.6002026733581045,-1.1706799208608794,0.0
2019-03-07,1.0,-0.0,-1.024448936375012,-0.0,-1.6344691500625663,-1.1538646645490422,0.0
2019-03-08,1.0,-0.0,-1.0160214268322376,-0.0,-1.6886778670562455,-1.1650353055758462,0.0
2019-03-11,1.0,-0.0,-1.012492622467047,-0.0,-1.6856679126500098,-1.2201947668699586,0.0
2019-03-12,1.0,-0.0,-0.9530394985573575,-0.0,-1.7207243060392,-1.300815839219978,0.0
2019-03-13,1.0,-0.0,-0.9819982903404234,-0.0,-1.72927037763363,-1.3171418514607534,0.0
2019-03-14,1.0,-0.0,-0.9930555555555555,-0.0,-1.7209138486312399,-1.3182367149758454,0.0
2019-03-15,1.0,-0.0,-0.9854977261243053,-0.0,-1.7268822637695806,-1.3407276402223347,0.0
2019-03-18,1.0,-0.0,-1.0128185485930237,-0.0,-1.734793932894132,-1.359378989837087,0.0
2019-03-19,1.0,-0.0,-1.0206196142798523,-0.0,-1.7260463684858431,-1.3825913007796473,0.0
2019-03-20,1.0,-0.0,-1.0153084892531312,-0.0,-1.7330549971650946,-1.4059584557497038,0.0
2019-03-21,1.0,-0.0,-1.0160524414163312,-0.0,-1.783472695364922,-1.361979973159905,0.0
2019-03-22,1.0,-0.0,-1.0044640539839087,-0.0,-1.842200882429276,-1.344147417596678,0.0
2019-03-25,1.0,-0.0,-0.8798074461002715,-0.0,-1.8919956982639423,-1.3493112101193219,0.0
2019-03-26,1.0,-0.0,-0.9229532845958417,-0.0,-1.9161092964172757,-1.3457769482034532,0.0
2019-03-27,1.0,-0.0,-0.9044437538844002,-0.0,-1.9283716594157863,-1.346384918168635,0.0
2019-03-28,1.0,-0.0,-0.8957233095164129,-0.0,-1.9127058092575335,-1.36916226571399,0.0
2019-03-29,1.0,-0.0,-0.8938350846317097,-0.0,-1.9138154148765465,-1.368549096744138,0.0
2019-04-01,1.0,-0.0,-0.8893216993871403,-0.0,-1.9099407915238393,-1.3944634881063676,0.0
2019-04-02,1.0,-0.0,-0.9081521457111723,-0.050957397125214056,-1.9148461418712055,-1.3151886253956724,0.0
2019-04-03,1.0,-0.0,-0.9069972508947559,-0.05052129259816381,-1.916489444473261,-1.3129830385393435,0.0
2019-04-04,1.0,-0.0,-0.904640780730897,-0.05253322259136213,-1.92312084717608,-1.310735049833887,0.0
2019-04-05,1.0,-0.0,-0.892660359704751,-0.05712652042831895,-1.928890737082857,-1.3193159372076098,0.0
2019-04-08,1.0,-0.0,-0.8710309278350514,-0.056391752577319584,-1.9102577319587628,-1.316958762886598,0.0
2019-04-09,1.0,-0.0,-0.808425992043252,-0.1254207895542181,-1.9191574007956747,-1.247526267469142,0.0
2019-04-10,1.0,-0.0,-0.7637670813787478,-0.15929023047114013,-1.9305017336324701,-1.2453599836834592,0.0
2019-04-11,1.0,-0.0,-0.734513725890397,-0.17823247270129608,-1.948413103377896,-1.2413511582814574,0.0
2019-04-12,1.0,-0.0,-0.7341190877085566,-0.17807030970967908,-1.9486198275422217,-1.2414919128526967,0.0
2019-04-15,1.0,-0.0,-0.7376404494382023,-0.1775791624106231,-1.941879468845761,-1.2501532175689478,0.0
2019-04-16,1.0,-0.0,-0.7373825091949326,-0.17077033101757255,-1.9447793216183082,-1.2554147936248468,0.0
2019-04-17,1.0,-0.0,-0.7132856412876851,-0.18288196218702096,-1.9553398058252427,-1.2583035258048032,0.0
2019-04-18,1.0,-0.0,-0.7123357701549,-0.17125913808087523,-1.952916517560452,-1.2757016512448238,0.0
2019-04-22,1.0,-0.0,-0.7157043407043406,-0.15801597051597052,-1.9622747747747749,-1.282708845208845,0.0
2019-04-23,1.0,-0.0,-0.7166333896482875,-0.16013925152306355,-1.9661086366661547,-1.276660011262991,0.0
2019-04-24,1.0,-0.0,-0.7082374597330879,-0.1626016260162602,-1.9631334049189548,-1.279286189088306,0.0
2019-04-25,1.0,-0.0,-0.6814077570285244,-0.1701210753129489,-1.9815821875641286,-1.297198850810589,0.0
2019-04-26,1.0,-0.0,-0.6599794238683128,-0.20324074074074078,-2.0097736625514404,-1.271039094650206,0.0
2019-04-29,1.0,-0.0,-0.662911522633745,-0.19881687242798354,-2.014866255144033,-1.2674897119341564,0.0
2019-04-30,1.0,-0.0,-0.6591224731238106,-0.20333316187438918,-2.0169744354714263,-1.2643896918882773,0.0
2019-05-01,1.0,-0.0,-0.6449969116738727,-0.2187564340127651,-2.0161107679637635,-1.26739757051678,0.0
2019-05-02,1.0,-0.0,-0.6516593774118858,-0.210136351942372,-2.0017494211474145,-1.2817597118600463,0.0
2019-05-03,1.0,-0.0,-0.6655504610787697,-0.21106589047447322,-1.9962392457884703,-1.2788625006439647,0.0
2019-05-06,1.0,-0.0,-0.6042320959686969,-0.2344642949080986,-2.0055604180610613,-1.3043299181382897,0.0
2019-05-07,1.0,-0.0,-0.5925082781456953,-0.2252173013245033,-2.0341473509933774,-1.3219681291390728,0.0
2019-05-08,1.0,-0.0,-0.5990360457365533,-0.26493359995898064,-1.9594934112700608,-1.30395323796339,0.0
2019-05-09,1.0,-0.0,-0.5899071333809573,-0.265639350954179,-1.948106949688744,-1.2989080518420248,0.0
2019-05-10,1.0,-0.0,-0.5828323993886908,-0.2607743250127356,-1.953591441670912,-1.2969943963321446,0.0
2019-05-13,1.0,-0.0,-0.5877723048799066,-0.25262783730259486,-1.9472401360889655,-1.2903569796374346,0.0
2019-05-14,1.0,-0.0,-0.5448621553884712,-0.3237593984962406,-1.8783959899749374,-1.265513784461153,0.0
2019-05-15,1.0,-0.0,-0.5602563460671908,-0.32964502077805036,-1.8818905522455314,-1.2349672057277326,0.0
2019-05-16,1.0,-0.0,-0.562269050234695,-0.34525117347448314,-1.8635274143613305,-1.222510736043144,0.0
2019-05-17,1.0,-0.0,-0.5537330599589938,-0.35165274791218676,-1.8463269490423562,-1.2490373556033405,0.0
2019-05-20,1.0,-0.0,-0.5409050044950554,-0.36464888622515235,-1.8401258615522922,-1.2488762361402457,0.0
2019-05-21,1.0,-0.0,-0.5369224628280611,-0.3650833250174633,-1.8401357149985034,-1.2473805009480092,0.0
2019-05-22,1.0,-0.0,-0.5253240279162512,-0.3771684945164507,-1.8399800598205382,-1.2425722831505484,0.0
2019-05-23,1.0,-0.0,-0.5263551215623754,-0.3838182542845755,-1.8363889996014346,-1.2354523714627341,0.0
2019-05-24,1.0,-0.0,-0.49399086213746524,-0.4002781088597537,-1.8333829956297178,-1.2385776718315455,0.0
2019-05-28,1.0,-0.0,-0.48875204846799425,-0.4015493867010975,-1.8351293638575756,-1.240552217311417,0.0
2019-05-29,1.0,-0.0,-0.5046942526451741,-0.4066365307237594,-1.847796930107794,-1.2083850777407978,0.0
2019-05-30,1.0,-0.0,-0.496952881137591,-0.41406133875043355,-1.833473715503146,-1.2102264281821336,0.0
2019-05-31,1.0,-0.0,-0.4932362122788762,-0.41846291065854024,-1.834745552747634,-1.2087111639661068,0.0
2019-06-03,1.0,-0.0,-0.5043065043065043,-0.46911196911196906,-1.8416988416988416,-1.1348876348876349,0.0
2019-06-04,1.0,-0.0,-0.498188495706983,-0.4511886445977468,-1.8349794034443396,-1.178668916571542,0.0
2019-06-05,1.0,-0.0,-0.47564497968375186,-0.4847505752190728,-1.8286581485289077,-1.1063788123561953,0.0
2019-06-06,1.0,-0.0,-0.5176643768400392,-0.44106967615309123,-1.79946025515211,-1.1486261040235524,0.0
2019-06-07,1.0,-0.0,-0.5431698817061797,-0.4419574927600255,-1.7800029450743633,-1.1433269523388798,0.0
2019-06-10,1.0,-0.0,-0.5427465582284062,-0.424966929596786,-1.7834501004360392,-1.1481554063985104,0.0
2019-06-11,1.0,-0.0,-0.539227223693243,-0.4316955967441404,-1.7911150338334803,-1.1414141414141412,0.0
2019-06-12,1.0,-0.0,-0.5389830508474576,-0.4263817243920413,-1.7955784819454679,-1.1518054532056006,0.0
2019-06-13,1.0,-0.0,-0.5462019396445625,-0.4327278097769901,-1.786688327671934,-1.1572884359769606,0.0
2019-06-14,1.0,-0.0,-0.5373222457314373,-0.44220833538355564,-1.792796339123161,-1.148206465580869,0.0
2019-06-17,1.0,-0.0,-0.5275590551181103,-0.4436515748031496,-1.8016732283464567,-1.1483759842519685,0.0
2019-06-18,1.0,-0.0,-0.5195368317319538,-0.4499630450849963,-1.8002956393200296,-1.1575264843557527,0.0
2019-06-19,1.0,-0.0,-0.5034659062976254,-0.4657588122511184,-1.7940612555921536,-1.1529423332186224,0.0
2019-06-20,1.0,-0.0,-0.5252238586876744,-0.4543719724029946,-1.7712971571169938,-1.142193081176298,0.0
2019-06-21,1.0,-0.0,-0.5346858958689806,-0.4515766316304082,-1.7545343436812513,-1.1479833781471522,0.0
2019-06-24,1.0,-0.0,-0.5130985086342229,-0.4501079277864992,-1.7652080062794349,-1.1773449764521193,0.0
2019-06-25,1.0,-0.0,-0.4969108561341571,-0.45189761694616065,-1.7727272727272727,-1.1818672158477983,0.0
2019-06-26,1.0,-0.0,-0.49047712546632627,-0.44065383860200275,-1.7629589632829374,-1.2145591989004516,0.0
2019-06-27,1.0,-0.0,-0.4742446755819713,-0.42382367508667657,-1.774145616641902,-1.2806835066864786,0.0
2019-06-28,1.0,-0.0,-0.4395424836601307,-0.43132303426421076,-1.7972370766488415,-1.283323430382254,0.0
2019-07-01,1.0,-0.0,-0.42565597667638483,-0.43949201956811784,-1.8044176508375747,-1.2718782428225528,0.0
2019-07-02,1.0,-0.0,-0.42874777799723485,-0.4359075646849694,-1.802241753900849,-1.2709362038317202,0.0
2019-07-03,1.0,-0.0,-0.4333333333333333,-0.4319506172839506,-1.8002469135802468,-1.2726913580246912,0.0
2019-07-05,1.0,-0.0,-0.45787581860259,-0.41336353340883353,-1.7827564134127727,-1.269929587867448,0.0
2019-07-08,1.0,-0.0,-0.4542050549342267,-0.4164162191456865,-1.7855840764645021,-1.27063112775287,0.0
2019-07-09,1.0,-0.0,-0.46173267326732675,-0.41099009900990097,-1.802128712871287,-1.2756435643564357,0.0
2019-07-10,1.0,-0.0,-0.4406645177287379,-0.40981899330523186,-1.8302504339201588,-1.278353582940739,0.0
2019-07-11,1.0,-0.0,-0.4415869218500797,-0.419706937799043,-1.8394637161084528,-1.2832934609250397,0.0
2019-07-12,1.0,-0.0,-0.44475991233313406,-0.4155708308427974,-1.8263598326359833,-1.2943813508667064,0.0
2019-07-15,1.0,-0.0,-0.4821206544984334,-0.44362659770229274,-1.7983786740935992,-1.249266424628239,0.0
2019-07-16,1.0,-0.0,-0.4710278511284938,-0.4500523142842907,-1.8028498829156494,-1.258432564396393,0.0
2019-07-17,1.0,-0.0,-0.5046989209885138,-0.43468748446124006,-1.7921535478096564,-1.2409129332206255,0.0
2019-07-18,1.0,-0.0,-0.5042955753091325,-0.43566569002334016,-1.7937627253314794,-1.2322590256741321,0.0
2019-07-19,1.0,-0.0,-0.5096334354312815,-0.4547969568224484,-1.7556071534433357,-1.2201857523960082,0.0
2019-07-22,1.0,-0.0,-0.5027427724240178,-0.44660242154682483,-1.7548307388188782,-1.2377563627378305,0.0
2019-07-23,1.0,-0.0,-0.5006672268076904,-0.44857411159986155,-1.7553007463055406,-1.2378787129936244,0.0
2019-07-24,1.0,-0.0,-0.49926719563349675,-0.4211856269267701,-1.828978622327791,-1.3043412341436296,0.0
2019-07-25,1.0,-0.0,-0.4668686868686868,-0.4396464646464646,-1.855,-1.288989898989899,0.0
2019-07-26,1.0,-0.0,-0.4422552288572295,-0.4452864504395271,-1.868697585126806,-1.2957967060725473,0.0
2019-07-29,1.0,-0.0,-0.394482828693355,-0.4501117659012396,-1.881324933956513,-1.3543487096118676,0.0
2019-07-30,1.0,-0.0,-0.39420098512161683,-0.4545777687503174,-1.8736606916163103,-1.3555578124206573,0.0
2019-07-31,1.0,-0.0,-0.4097902808104402,-0.4532067232011375,-1.86370791651856,-1.3512415579139796,0.0
2019-08-01,1.0,-0.0,-0.4296059961511192,-0.4365441101995341,-1.8629089435835107,-1.3352577737263243,0.0
2019-08-02,1.0,-0.0,-0.41285656483916644,-0.4622193000202306,-1.8621788387618856,-1.3203520129476027,0.0
2019-08-05,1.0,-0.0,-0.40753062150309993,-0.4419073542013206,-1.8624426634406974,-1.3287464085891425,0.0
2019-08-06,1.0,-0.0,-0.40964509600671306,-0.4305247050693519,-1.7902660545930205,-1.3056419369169259,0.0
2019-08-07,1.0,-0.0,-0.4955544933078394,-0.3964627151051625,-1.6447896749521989,-1.2433078393881454,0.0
2019-08-08,1.0,-0.0,-0.48964857757590247,-0.39316280181687785,-1.6493425770977765,-1.249151326798948,0.0
2019-08-09,1.0,-0.0,-0.4642168164494424,-0.3966028325412883,-1.6006681409683339,-1.24377734908013,0.0
2019-08-12,1.0,-0.0,-0.45552269633384973,-0.42468196967563254,-1.6013237572172934,-1.2125991644369338,0.0
2019-08-13,1.0,-0.0,-0.44616249648580264,-0.4193608846406147,-1.6070190235216943,-1.213054071783338,0.0
2019-08-14,1.0,-0.0,-0.4521053122957707,-0.4163476799551863,-1.593642050228737,-1.2060498552889551,0.0
2019-08-15,1.0,-0.0,-0.4852095316351684,-0.4205697069296083,-1.5367479229434857,-1.1224322103533277,0.0
2019-08-16,1.0,-0.0,-0.4827838158735957,-0.42483331811124303,-1.5398666544889943,-1.11914330075806,0.0
2019-08-19,1.0,-0.0,-0.461961461552445,-0.4353299400109071,-1.5451736047991274,-1.1021632430467188,0.0
2019-08-20,1.0,-0.0,-0.45759119808810933,-0.4600712449835415,-1.5120169545024125,-1.079496775939036,0.0
2019-08-21,1.0,-0.0,-0.47284072544442446,-0.419420003591309,-1.5250044891362902,-1.0718261806428442,0.0
2019-08-22,1.0,-0.0,-0.4741723041082389,-0.4213968908203038,-1.525738094171408,-1.0587787285515884,0.0
2019-08-23,1.0,-0.0,-0.4692534908700322,-0.4254385964912281,-1.521750805585392,-1.0589867525957752,0.0
2019-08-26,1.0,-0.0,-0.44592272787347464,-0.4336314375082603,-1.5062778095951364,-1.0196484426626724,0.0
2019-08-27,1.0,-0.0,-0.44359515023721663,-0.4255842558425584,-1.4983306975926902,-1.025390968195396,0.0
2019-08-28,1.0,-0.0,-0.4057742091176342,-0.45548681497082183,-1.5111228116361721,-1.015269185204686,0.0
2019-08-29,1.0,-0.0,-0.38608177396029625,-0.45882816950786626,-1.5143082518953503,-1.023138612559709,0.0
