Date,IWF,IWM,MOH,MTUM,SPY,VLUE,VXX
2018-12-03,-0.4433245208195638,-1.070183410442829,1.0,-0.0,-0.9417547918043622,-0.6756031064111038,0.0
2018-12-04,-0.4288134192695422,-1.083787803668815,1.0,-0.0,-0.9412493802677243,-0.6776979011733598,0.0
2018-12-06,-0.42452983138780803,-1.0020671206225682,1.0,-0.0,-0.9747487029831389,-0.651791504539559,0.0
2018-12-07,-0.41526941233924797,-1.008709099788377,1.0,-0.0,-0.9819306527755168,-0.6637636334038743,0.0
2018-12-10,-0.3900478315044817,-1.0088427991478757,1.0,-0.0,-0.9785361147956108,-0.6419872181357771,0.0
2018-12-11,-0.39178489610546197,-1.0080784534383667,1.0,-0.0,-0.9785780314296049,-0.640689682890559,0.0
2018-12-12,-0.395097013122937,-1.009137750583689,1.0,-0.0,-0.9819660252797681,-0.6392802511875051,0.0
2018-12-13,-0.3965042887198576,-1.0187328046609485,1.0,-0.0,-0.9837352322382262,-0.646989804175433,0.0
2018-12-14,-0.40282385306254553,-1.0010518650376243,1.0,-0.0,-0.9941338295978639,-0.6476252123958248,0.0
2018-12-17,-0.4163551977656385,-1.0174148765761697,1.0,-0.0,-1.0257937322873456,-0.6477184047315891,0.0
2018-12-18,-0.42235377496143744,-1.0403135031475383,1.0,-0.0,-1.0463584441572518,-0.6599408012673531,0.0
2018-12-19,-0.4153306613226453,-1.0441716766867066,1.0,-0.0,-1.052020708082832,-0.6634936539746159,0.0
2018-12-20,-0.4126338507512244,-1.0255665310865776,1.0,-0.0,-1.05648709222213,-0.6556819125093385,0.0
2018-12-21,-0.4085152027723916,-1.0237633565741162,1.0,-0.0,-1.0563967160361403,-0.6368662073517884,0.0
2018-12-24,-0.39389844389844386,-1.0055692055692056,1.0,-0.0,-1.0502047502047502,-0.6453316953316953,0.0
2018-12-26,-0.394806141879026,-1.0111007576064497,1.0,-0.0,-1.0211076449378114,-0.6243568447919621,0.0
2018-12-27,-0.3522440256460073,-0.965067029337478,1.0,-0.0,-0.9447056537789003,-0.623703128035749,0.0
2018-12-28,-0.3466573437439304,-0.971642776677155,1.0,-0.0,-0.9450724468787632,-0.6211785728159112,0.0
2018-12-31,-0.34863027006022923,-0.9689139304449192,1.0,-0.0,-0.9457548086263842,-0.6224596852535457,0.0
2019-01-02,-0.34767748951374866,-0.9686577598260059,1.0,-0.0,-0.9451996271555073,-0.6222619232561752,0.0
2019-01-03,-0.3670668953687821,-0.9673709652268828,1.0,-0.0,-0.9671760486511771,-0.5967176048651177,0.0
2019-01-04,-0.3666926677067083,-0.9680967238689547,1.0,-0.0,-0.9691887675507019,-0.5961778471138846,0.0
2019-01-07,-0.3475619076734943,-0.9363726689085905,1.0,-0.0,-0.9648425557933352,-0.5726841944359522,0.0
2019-01-08,-0.34054996127033305,-0.9707978311386523,1.0,-0.0,-0.9689775367931838,-0.5926800929512006,0.0
2019-01-09,-0.343409963201836,-1.0177264274126538,1.0,-0.0,-0.9940252443318957,-0.6016697661536027,0.0
2019-01-10,-0.3438019144055059,-1.0166126097618862,1.0,-0.0,-0.9940669250850407,-0.6009018273870739,0.0
2019-01-11,-0.34668727215089556,-1.004121096845776,1.0,-0.0,-0.9982960849579966,-0.6135282929148835,0.0
2019-01-14,-0.35204122076892586,-1.0026555687673402,1.0,-0.0,-0.9966706302021403,-0.6122076892588187,0.0
2019-01-15,-0.3482178296419783,-0.997539096610304,1.0,-0.0,-0.9972612526792093,-0.6261808367071525,0.0
2019-01-16,-0.3394146109304355,-1.0001586420242723,1.0,-0.0,-0.9925438248592052,-0.633973189497898,0.0
2019-01-17,-0.3410911109348981,-0.9973039410038854,1.0,-0.0,-0.9925858377606852,-0.6338117516453889,0.0
2019-01-18,-0.34003115887029123,-0.9870970319178684,1.0,-0.0,-0.996764271162066,-0.6708344984620301,0.0
2019-01-22,-0.05238193441946793,-1.1345019591668386,1.0,-0.0,-1.338255310373273,-0.5994638069705094,0.0
2019-01-23,-0.098135545443563,-1.0024161398139573,1.0,-0.0,-1.2892924737244795,-0.6370957999436234,0.0
2019-01-24,-0.09821608343736157,-1.0059598115410946,1.0,-0.0,-1.2824064752547015,-0.6403575886924656,0.0
2019-01-25,-0.0,-1.0033450340697914,1.0,-0.0,-1.5234358868469957,-0.6029320669006814,0.0
2019-01-28,-0.0,-0.9799942132021658,1.0,-0.0,-1.5531352043979663,-0.6003389410159964,0.0
2019-01-29,-0.0,-0.9592758306404838,1.0,-0.0,-1.5579998342861878,-0.6255696412295965,0.0
2019-01-30,-0.0,-0.9507960669765911,1.0,-0.0,-1.5397622084173284,-0.6234829472991319,0.0
2019-01-31,-0.0,-0.9800196126501594,1.0,-0.0,-1.4494565661518346,-0.6565334640843343,0.0
2019-02-01,-0.0,-0.9757632729799322,1.0,-0.0,-1.461928311603384,-0.6494461928311605,0.0
2019-02-04,-0.0,-0.9808681341287802,1.0,-0.0,-1.45788932318453,-0.6755811561407119,0.0
2019-02-05,-0.0,-0.9543256313809779,1.0,-0.0,-1.450874219815649,-0.728227173149258,0.0
2019-02-06,-0.0,-0.9550208772582579,1.0,-0.0,-1.452809128116086,-0.7262391996361982,0.0
2019-02-07,-0.0,-0.9564678159493986,1.0,-0.0,-1.4545867956509158,-0.7230972756211501,0.0
2019-02-08,-0.0,-0.9571973149912986,1.0,-0.0,-1.470083699345322,-0.7162509322946881,0.0
2019-02-11,-0.0,-0.9446499065032204,1.0,-0.0,-1.4714730937045502,-0.7393309785996259,0.0
2019-02-12,-0.0,-0.9457364341085273,1.0,-0.0,-1.478994748687172,-0.7429774110194216,0.0
2019-02-13,-0.0,-0.9838950193856247,1.0,-0.0,-1.513143879681309,-0.763537983042904,0.0
2019-02-14,-0.0,-0.9556439410315162,1.0,-0.0,-1.5419999135359475,-0.8256020059660196,0.0
2019-02-15,-0.0,-0.9697428794043806,1.0,-0.0,-1.537096355293914,-0.8217903211843129,0.0
2019-02-19,-0.0,-0.9447624002774887,1.0,-0.0,-1.5664672216441207,-0.8245317377731529,0.0
2019-02-20,-0.0,-0.9611532625189682,1.0,-0.0,-1.5589854758291786,-0.8154346412313028,0.0
2019-02-21,-0.0,-0.9616018743491843,1.0,-0.0,-1.5599618188129123,-0.8171641791044777,0.0
2019-02-22,-0.0,-0.9560577798984947,1.0,-0.0,-1.5669544094044159,-0.8147746497202099,0.0
2019-02-25,-0.0,-0.9597623312508191,1.0,-0.0,-1.5860893879155924,-0.8231028004718424,0.0
2019-02-26,-0.0,-0.9574812803783335,1.0,-0.0,-1.5875990716819197,-0.8337785173183868,0.0
2019-02-27,-0.0,-0.9531400543049838,1.0,-0.0,-1.5991941841114128,-0.8270999386879215,0.0
2019-02-28,-0.0,-0.941926658135122,1.0,-0.0,-1.5995322360001765,-0.8714531574069987,0.0
2019-03-01,-0.0,-0.9454634276324554,1.0,-0.0,-1.5966603011058311,-0.8989652262734822,0.0
2019-03-04,-0.0,-0.9474362392250955,1.0,-0.0,-1.5985514973784767,-0.8973162712165644,0.0
2019-03-05,-0.0,-0.9477758883021571,1.0,-0.0,-1.6091470509263404,-0.9181508994898415,0.0
2019-03-06,-0.0,-0.9457621050747338,1.0,-0.0,-1.616844177928936,-0.9124675557146693,0.0
2019-03-07,-0.0,-0.9401055645016997,1.0,-0.0,-1.6224279835390945,-0.910538557881553,0.0
2019-03-08,-0.0,-0.9263229308005427,1.0,-0.0,-1.6815468113975578,-0.9149706015377658,0.0
2019-03-11,-0.0,-0.9308435168657605,1.0,-0.0,-1.6836468488260334,-0.9623781408760127,0.0
2019-03-12,-0.0,-0.8797981201092745,1.0,-0.0,-1.7173681529842109,-1.0331527526971338,0.0
2019-03-13,-0.0,-0.9003945230912044,1.0,-0.0,-1.7199350197261545,-1.0211185889997678,0.0
2019-03-14,-0.0,-0.8957493162749733,1.0,-0.0,-1.7238677977101005,-1.0157604412923562,0.0
2019-03-15,-0.0,-0.8923835667426604,1.0,-0.0,-1.7279579397943516,-1.0323361094309775,0.0
2019-03-18,-0.0,-0.9198286413708691,1.0,-0.0,-1.7391488560399209,-1.0486771490443463,0.0
2019-03-19,-0.0,-0.9269631031220434,1.0,-0.0,-1.7334910122989593,-1.0699148533585618,0.0
2019-03-20,-0.0,-0.9232304038004752,1.0,-0.0,-1.7375296912114016,-1.0898337292161522,0.0
2019-03-21,-0.0,-0.9240271772699197,1.0,-0.0,-1.7421485247303654,-1.0850952629828479,0.0
2019-03-22,-0.0,-0.9214981057881361,1.0,-0.0,-1.778593008200259,-1.095429914161032,0.0
2019-03-25,-0.0,-0.7848539453717753,1.0,-0.03817336874051593,-1.8198975720789075,-1.099108497723824,0.0
2019-03-26,-0.0,-0.7825152788388083,1.0,-0.057916348357524836,-1.8030939648586708,-1.1311115355233003,0.0
2019-03-27,-0.0,-0.7848717562616073,1.0,-0.05225116699292276,-1.957084776389098,-1.2251166992922753,0.0
2019-03-28,-0.0,-0.7804190169218372,1.0,-0.07166599516518937,-1.9411764705882355,-1.2430499597099116,0.0
2019-03-29,-0.0,-0.794836819238153,1.0,-0.07183995150045468,-1.945235930079822,-1.240173790037385,0.0
2019-04-01,-0.0,-0.7982083206802307,1.0,-0.0684279785403381,-1.9472618686101832,-1.247342848466444,0.0
2019-04-02,-0.0,-0.8016420692086839,1.0,-0.12456555684279452,-1.9192565355361908,-1.1915075807182793,0.0
2019-04-03,-0.0,-0.8026209677419355,1.0,-0.1254032258064516,-1.9148689516129034,-1.1974798387096774,0.0
2019-04-04,-0.0,-0.804483942637851,1.0,-0.1145223187234902,-1.9167844879822258,-1.2136942031912745,0.0
2019-04-05,-0.0,-0.7892156862745098,1.0,-0.12032544976753588,-1.9221245199110573,-1.2219526986052152,0.0
2019-04-08,-0.0,-0.7834166540423168,1.0,-0.12200171691157904,-1.923041963338888,-1.2212796041003888,0.0
2019-04-09,-0.0,-0.7632471278910876,1.0,-0.1446935573662635,-1.9458980717647656,-1.2071967204818057,0.0
2019-04-10,-0.0,-0.7399707321996265,1.0,-0.15703688752081543,-1.939092698188424,-1.2101226219912196,0.0
2019-04-11,-0.0,-0.7002774274905422,1.0,-0.19505674653215638,-1.9598486759142495,-1.1890037831021438,0.0
2019-04-12,-0.0,-0.7056296745502325,1.0,-0.20082878512229632,-1.960026278552658,-1.1870325449767536,0.0
2019-04-15,-0.0,-0.7397504456327986,1.0,-0.20787459368774247,-2.0053475935828877,-1.289766173849219,0.0
2019-04-16,-0.0,-0.7396341143785711,1.0,-0.22760392095193166,-1.996278240813545,-1.2784504901189915,0.0
2019-04-17,-0.0,-0.7213079603323507,1.0,-0.29729295095148756,-2.087912087912088,-1.253980166175288,0.0
2019-04-18,-0.0,-0.7515213527922883,1.0,-0.29737734934568366,-2.0858958479185743,-1.250525068662825,0.0
2019-04-22,-0.0,-0.7447673788092398,1.0,-0.2872790369808047,-2.1140331851209195,-1.276325778115172,0.0
2019-04-23,-0.0,-0.759891891891892,1.0,-0.30264864864864865,-2.098810810810811,-1.2440540540540541,0.0
2019-04-24,-0.0,-0.7476136547484226,1.0,-0.31073720541444205,-2.0867712883567924,-1.2477484765140483,0.0
2019-04-25,-0.0,-0.7316087308003234,1.0,-0.3328482888709243,-2.0849905685798977,-1.2399353274050122,0.0
2019-04-26,-0.0,-0.7144861830742659,1.0,-0.34688039723661485,-2.1018458549222796,-1.234078151986183,0.0
2019-04-29,-0.0,-0.7219549116072876,1.0,-0.34675893388116996,-2.109152835594961,-1.2284154187165486,0.0
2019-04-30,-0.0,-0.7244396435322711,1.0,-0.3504725897920605,-2.1078044828517415,-1.2183634890629218,0.0
2019-05-01,-0.0,-0.7145481065312517,1.0,-0.3609745556696019,-2.10998865539409,-1.2167359948138945,0.0
2019-05-02,-0.0,-0.7245437857682756,1.0,-0.3515279127524026,-2.0935104200410324,-1.2294028722600152,0.0
2019-05-03,-0.0,-0.7109316101238556,1.0,-0.36095853527194405,-2.088422186322025,-1.2247172859450726,0.0
2019-05-06,-0.0,-0.6627094972067039,1.0,-0.3773635582294801,-2.090835840137516,-1.2408143532445208,0.0
2019-05-07,-0.0,-0.6658263155071609,1.0,-0.3938207370058467,-2.069409429812798,-1.2348870889878238,0.0
2019-05-08,-0.0,-0.6505307855626327,1.0,-0.432484076433121,-1.9928874734607218,-1.2319532908704882,0.0
2019-05-09,-0.0,-0.645689380248751,1.0,-0.4390879132560859,-2.0069628999681086,-1.2234506218773253,0.0
2019-05-10,-0.0,-0.6463745019920318,1.0,-0.4411155378486056,-2.003824701195219,-1.2207702523240371,0.0
2019-05-13,-0.0,-0.6397696047347284,1.0,-0.43775100401606426,-1.9884273937856691,-1.2183470725005283,0.0
2019-05-14,-0.0,-0.5339704965717847,1.0,-0.5615001038853107,-1.9149179306046125,-1.1838250571369209,0.0
2019-05-15,-0.0,-0.5416904774273988,1.0,-0.5746792041144995,-1.9220219232167906,-1.156683464076056,0.0
2019-05-16,-0.0,-0.5421011673151751,1.0,-0.574059662775616,-1.9159014267185472,-1.156005188067445,0.0
2019-05-17,-0.0,-0.5232926512594132,1.0,-0.5909633861334719,-1.8875097377304595,-1.1916904700077902,0.0
2019-05-20,-0.0,-0.5028005393631366,1.0,-0.6102582719634893,-1.880665906026346,-1.1924074266154965,0.0
2019-05-21,-0.0,-0.5019947152997255,1.0,-0.61867260763691,-1.8702657893373402,-1.1901455883114864,0.0
2019-05-22,-0.0,-0.49543852374041053,1.0,-0.6246112378187849,-1.8715011403690647,-1.1918930126477296,0.0
2019-05-23,-0.0,-0.4947215897329746,1.0,-0.6432415648933968,-1.8670047609190643,-1.1699441109501139,0.0
2019-05-24,-0.0,-0.48874398385343887,1.0,-0.63975573151167,-1.8772964860528902,-1.1693836360813537,0.0
2019-05-28,-0.0,-0.5029463454977773,1.0,-0.6414762741652021,-1.8688100899410731,-1.155794479478962,0.0
2019-05-29,-0.0,-0.497233606557377,1.0,-0.6421618852459016,-1.854610655737705,-1.1289446721311476,0.0
2019-05-30,-0.0,-0.4942928801760762,1.0,-0.6370476531709065,-1.8544812407227313,-1.1326713415570455,0.0
2019-05-31,-0.0,-0.4900794668033837,1.0,-0.6501409894898744,-1.8629582158420919,-1.123763137657011,0.0
2019-06-03,-0.0,-0.5104561257848581,1.0,-0.7206683617871413,-1.9097088890042033,-1.0483109335270615,0.0
2019-06-04,-0.0,-0.5049638754613025,1.0,-0.7078850252092105,-1.9063880659077914,-1.0785383855709756,0.0
2019-06-05,-0.0,-0.4864463233410198,1.0,-0.734358186010761,-1.8888547271329748,-1.0146041506533436,0.0
2019-06-06,-0.0,-0.5008199241570155,1.0,-0.7103105462744697,-1.8768576406682382,-1.036537870247002,0.0
2019-06-07,-0.0,-0.517481443562836,1.0,-0.7177373944202713,-1.8534425390325058,-1.0303557716918352,0.0
2019-06-10,-0.0,-0.5293787329623768,1.0,-0.7232120067384756,-1.8124968094338658,-1.039869314411149,0.0
2019-06-11,-0.0,-0.5273611466598414,1.0,-0.7776298950601485,-1.7902738674174559,-1.0237522395700025,0.0
2019-06-12,-0.0,-0.5386540032679739,1.0,-0.782577614379085,-1.774560866013072,-1.0104166666666667,0.0
2019-06-13,-0.0,-0.5498384035294721,1.0,-0.7879751705740522,-1.7692505001795518,-1.0229826091417433,0.0
2019-06-14,-0.0,-0.5365841152643184,1.0,-0.8083884530585037,-1.77762395528893,-1.0048197713172333,0.0
2019-06-17,-0.0,-0.541089566020314,1.0,-0.8087103724222838,-1.7758797578742176,-1.0041551246537397,0.0
2019-06-18,-0.0,-0.5501334154351396,1.0,-0.8077791461412152,-1.773758210180624,-0.999692118226601,0.0
2019-06-19,-0.0,-0.5281221186353857,1.0,-0.8387460301198647,-1.774049789980535,-0.9815592664685996,0.0
2019-06-20,-0.0,-0.5369382310691566,1.0,-0.8290067720090294,-1.7783706135850605,-0.9859429509542376,0.0
2019-06-21,-0.0,-0.5497076023391813,1.0,-0.8258438493895557,-1.7644916384528573,-0.9897404329537294,0.0
2019-06-24,-0.0,-0.5241169179921503,1.0,-0.8180128072712249,-1.7958066515182813,-1.0262858913447634,0.0
2019-06-25,-0.0,-0.532313101023679,1.0,-0.8150139592596422,-1.79500568710578,-1.027763416399545,0.0
2019-06-26,-0.0,-0.5264898950741718,1.0,-0.7978497958339794,-1.7718509329611825,-1.0725177030030495,0.0
2019-06-27,-0.0,-0.5364974937343359,1.0,-0.8377192982456141,-1.810202589807853,-1.0369152046783625,0.0
2019-06-28,-0.0,-0.5329644516364775,1.0,-0.8386490577856659,-1.8119747350837814,-1.03638356736441,0.0
2019-07-01,-0.0,-0.5227770249139998,1.0,-0.8445220473261753,-1.818826227457521,-1.02600854789951,0.0
2019-07-02,-0.0,-0.542594334692171,1.0,-0.8339082261942092,-1.8137869760635519,-1.0359569352984217,0.0
2019-07-03,-0.0,-0.5438532301902572,1.0,-0.8328977629103074,-1.8127744093665066,-1.0373196738448673,0.0
2019-07-05,-0.0,-0.5397869674185464,1.0,-0.8305659983291562,-1.8096804511278197,-1.0414055973266498,0.0
2019-07-08,-0.0,-0.5452029038491669,1.0,-0.8244111349036402,-1.808220608972685,-1.04491565258265,0.0
2019-07-09,-0.0,-0.5445141065830721,1.0,-0.8229885057471265,-1.8123824451410657,-1.044775339602926,0.0
2019-07-10,-0.0,-0.5253562447611064,1.0,-0.8149622799664711,-1.8367036881810563,-1.0618713327745182,0.0
2019-07-11,-0.0,-0.5170317576773923,1.0,-0.8301016664919821,-1.8395346399748456,-1.0538203542605598,0.0
2019-07-12,-0.0,-0.49370489385239424,1.0,-0.8333772322604436,-1.86282463256598,-1.0779644945477533,0.0
2019-07-15,-0.0,-0.514195417434817,1.0,-0.8506189096655254,-1.850671582828549,-1.0517777192520412,0.0
2019-07-16,-0.0,-0.5263518860458982,1.0,-0.8550778158797151,-1.8499604326035348,-1.0442627275125298,0.0
2019-07-17,-0.0,-0.5339559917682444,1.0,-0.851986702548678,-1.8489789457020736,-1.041844757532584,0.0
2019-07-18,-0.0,-0.4935132575757576,1.0,-0.7653409090909091,-1.6595643939393938,-0.8164772727272728,0.0
2019-07-19,-0.0,-0.4916474518846172,1.0,-0.752011670039057,-1.6585101877558701,-0.8035386570043762,0.0
2019-07-22,-0.0,-0.46756972861107193,1.0,-0.7405578288885754,-1.6645501152344668,-0.8307699543765581,0.0
2019-07-23,-0.0,-0.4710005174279129,1.0,-0.7409097323486524,-1.6629662731078603,-0.8290606331436097,0.0
2019-07-24,-0.0,-0.4697493921825323,1.0,-0.7584626893585189,-1.6405461006171687,-0.8067608004488499,0.0
2019-07-25,-0.0,-0.41804433590080786,1.0,-0.7822186736802555,-1.7124272027052414,-0.7839094495585196,0.0
2019-07-26,-0.0,-0.4026936974987094,1.0,-0.7838472007133137,-1.7197428316673706,-0.7866159838565864,0.0
2019-07-29,-0.0,-0.3947083979510315,1.0,-0.7810987358428497,-1.727430800319564,-0.7962310258940739,0.0
2019-07-30,-0.0,-0.39914746112047966,1.0,-0.7839610267940791,-1.707841483979764,-0.7933295859096872,0.0
2019-07-31,-0.0,-0.3952626641651032,1.0,-0.7854127579737336,-1.7101313320825515,-0.799624765478424,0.0
2019-08-01,-0.0,-0.4109961129583665,1.0,-0.7979674987121248,-1.6879595373015501,-0.7862595419847329,0.0
2019-08-02,-0.0,-0.401039471835932,1.0,-0.8027344664512807,-1.6832420283747715,-0.7952896005993351,0.0
2019-08-05,-0.0,-0.3965759191692394,1.0,-0.7937599401253626,-1.6920198334736645,-0.795350360183366,0.0
2019-08-06,-0.0,-0.3986315837810534,1.0,-0.7896863663498187,-1.6167056986729118,-0.7870230059236809,0.0
2019-08-07,-0.0,-0.3975561759187223,1.0,-0.7779506658734153,-1.61200860372523,-0.7888883803944899,0.0
2019-08-08,-0.0,-0.39592999219072994,1.0,-0.7837750930221875,-1.622261013367633,-0.7917221737332905,0.0
2019-08-09,-0.0,-0.37765908883410937,1.0,-0.7759061444353146,-1.6037158769286954,-0.8076326120697526,0.0
2019-08-12,-0.0,-0.3708928733958315,1.0,-0.8036315645763175,-1.5998907800127424,-0.7764630927459725,0.0
2019-08-13,-0.0,-0.35741565881604076,1.0,-0.8017641174865873,-1.6085295989815405,-0.7789397108302264,0.0
2019-08-14,-0.0,-0.3654638475121112,1.0,-0.8002444877077013,-1.5932901706886402,-0.7685063612079504,0.0
2019-08-15,-0.0,-0.39948487943514366,1.0,-0.8280563080065723,-1.5450952528975532,-0.6680580842843821,0.0
2019-08-16,-0.0,-0.3999378081826662,1.0,-0.827861934165519,-1.541068810803607,-0.6733596908178223,0.0
2019-08-19,-0.0,-0.38168715182597934,1.0,-0.8357502873817314,-1.5452294632593508,-0.6585905031390928,0.0
2019-08-20,-0.0,-0.38525638199373924,1.0,-0.8400864159428596,-1.5393060270711167,-0.6443278515056655,0.0
2019-08-21,-0.0,-0.37440653148156366,1.0,-0.8608510449483072,-1.5454585792252742,-0.6564316457381195,0.0
2019-08-22,-0.0,-0.381011315417256,1.0,-0.8417609618104668,-1.5342114568599718,-0.6631011315417256,0.0
2019-08-23,-0.0,-0.3856243906762386,1.0,-0.8449880350970486,-1.5432065939909598,-0.6576265177700966,0.0
2019-08-26,-0.0,-0.361713309683353,1.0,-0.8512679017211929,-1.5369859414006042,-0.6296588271361626,0.0
2019-08-27,-0.0,-0.35891175444715734,1.0,-0.8383327520055808,-1.5238925706313218,-0.6388646668991977,0.0
2019-08-28,-0.0,-0.3569965572841766,1.0,-0.8395868741011897,-1.5265612062578986,-0.6347234932670938,0.0
2019-08-29,-0.0,-0.35415669726367077,1.0,-0.8460869186931744,-1.5271675294731804,-0.6228737982337843,0.0
2019-08-30,-0.0,-0.342698577870274,1.0,-0.8491155046826222,-1.5317811307665625,-0.6121661463753035,0.0
