Date,IWF,IWM,MTUM,SPY,VLUE,VXX,YIN
2019-06-13,-0.6322188449848024,-3.281256332320162,-2.518135764944276,-6.899088145896656,-5.9325227963525835,0.0,1.0
2019-06-14,-0.6477503040129713,-3.2460478313741383,-2.5622213214430483,-6.913862991487636,-5.897648966355898,0.0,1.0
2019-06-17,-0.6483272873841193,-3.2226924627166467,-2.5467553405884726,-6.871221281741233,-5.86416767432487,0.0,1.0
2019-06-18,-0.6526039563988696,-3.229309648768672,-2.5551069842551475,-6.875656035526847,-5.872830036334275,0.0,1.0
2019-06-19,-0.6597876177118813,-3.16469645361651,-2.590262472450411,-6.828892005610098,-5.792426367461431,0.0,1.0
2019-06-20,-0.6621888581588306,-3.1523113393915447,-2.518174634531806,-6.7159225602528645,-5.7064401422362705,0.0,1.0
2019-06-21,-0.6767857142857143,-3.1908730158730156,-2.518253968253968,-6.720436507936508,-5.734920634920635,0.0,1.0
2019-06-24,-0.6789778398882012,-3.1692952685166698,-2.546616091036135,-6.749850269514873,-5.819325214613696,0.0,1.0
2019-06-25,-0.6728990751909931,-3.1278648974668273,-2.5890631282669885,-6.836751105749899,-5.877965420184962,0.0,1.0
2019-06-26,-0.6031936127744512,-3.110379241516966,-2.541716566866268,-6.784630738522954,-5.920159680638722,0.0,1.0
2019-06-27,-0.6215890850722311,-3.074237560192616,-2.572632423756019,-6.823434991974318,-5.972512038523274,0.0,1.0
2019-06-28,-0.6408253205128205,-2.986378205128205,-2.5931490384615388,-6.8485576923076925,-5.963341346153847,0.0,1.0
2019-07-01,-0.6331149493746279,-2.9356759976176297,-2.560651181258686,-6.819932499503673,-5.903513996426445,0.0,1.0
2019-07-02,-0.6022297431813657,-2.9765080629106113,-2.559227553255027,-6.836551861437388,-5.933704957196895,0.0,1.0
2019-07-03,-0.592304625199362,-2.9934210526315788,-2.555622009569378,-6.844497607655502,-5.950558213716109,0.0,1.0
2019-07-05,-0.595876701361089,-2.998598879103283,-2.55564451561249,-6.873899119295436,-5.991993594875901,0.0,1.0
2019-07-08,-0.5909455128205128,-2.9971955128205128,-2.5558894230769234,-6.883613782051282,-6.004407051282051,0.0,1.0
2019-07-09,-0.5724770642201835,-3.009378185524974,-2.6124362895005095,-7.043017329255861,-6.150254841997961,0.0,1.0
2019-07-10,-0.568102920155197,-3.011435572799673,-2.61588727792526,-7.062895650398203,-6.162344292423933,0.0,1.0
2019-07-11,-0.5910112359550562,-2.984473953013279,-2.6422880490296223,-7.0678243105209395,-6.14341164453524,0.0,1.0
2019-07-12,-0.5997959183673469,-2.9789795918367346,-2.6391836734693874,-7.0600000000000005,-6.130408163265305,0.0,1.0
2019-07-15,-0.5905128724913845,-3.0344617879586457,-2.674437461990675,-6.972836002432597,-5.9991891344009725,0.0,1.0
2019-07-16,-0.593160621761658,-3.109844559585492,-2.763937823834197,-7.151709844559585,-6.106943005181346,0.0,1.0
2019-07-17,-0.5943725611008421,-3.1341137810638737,-2.711028958718423,-7.068186485931403,-6.030601766276443,0.0,1.0
2019-07-18,-0.6011904761904762,-3.1301313628899834,-2.7222906403940885,-7.0623973727422005,-6.00923645320197,0.0,1.0
2019-07-19,-0.6308287517817145,-3.107310120138465,-2.7061698228466704,-6.977194054164121,-5.941152514762777,0.0,1.0
2019-07-22,-0.6272875152501016,-3.0927206181374545,-2.6891012606750713,-6.964009760065068,-5.960349735664904,0.0,1.0
2019-07-23,-0.630346232179226,-3.105295315682281,-2.695112016293279,-6.970468431771894,-5.965376782077393,0.0,1.0
2019-07-24,-0.6368260427263479,-3.1001017293997966,-2.725330620549339,-6.952390640895219,-5.931230925737538,0.0,1.0
2019-07-25,-0.6712867190732312,-3.0469590401323954,-2.8345055854364913,-7.138394704178734,-5.995862639635912,0.0,1.0
2019-07-26,-0.6644449073109768,-3.0072901478858576,-2.88314934388669,-7.219954176213289,-6.054155384294939,0.0,1.0
2019-07-29,-0.6570658930791546,-2.937629506837961,-2.868628263572317,-7.1889763779527565,-6.068586821384169,0.0,1.0
2019-07-30,-0.6708203530633438,-2.9439252336448596,-2.884527518172378,-7.18816199376947,-6.0812045690550365,0.0,1.0
2019-07-31,-0.6523192645215211,-3.012118679481822,-2.8986627664020057,-7.221061429168408,-6.110112829084831,0.0,1.0
2019-08-01,-0.6468612219189587,-3.1056057106865422,-2.900062985513332,-7.239974805794667,-6.102666386731052,0.0,1.0
2019-08-02,-0.6302127659574468,-3.0827659574468083,-3.0236170212765954,-7.35,-6.189787234042553,0.0,1.0
2019-08-05,-0.5968894493484658,-3.0416141235813368,-2.9632198402690206,-7.28478352248844,-6.130727196300968,0.0,1.0
2019-08-06,-0.45711382113821136,-2.958943089430894,-2.855284552845528,-7.04349593495935,-6.010162601626017,0.0,1.0
2019-08-07,-0.3897058823529412,-2.957074721780604,-2.7356915739268683,-6.881955484896662,-5.908585055643879,0.0,1.0
2019-08-08,-0.3805168986083499,-2.967196819085487,-2.7421471172962226,-6.883697813121273,-5.907355864811134,0.0,1.0
2019-08-09,-0.3142746013224426,-2.8593932322053672,-2.6616102683780634,-6.741540256709452,-5.870867366783353,0.0,1.0
2019-08-12,-0.3143799728313604,-2.8210751018823985,-2.727925480302736,-6.746361342907044,-5.796623326217738,0.0,1.0
2019-08-13,-0.30879466038476644,-2.8066352571652926,-2.7608951707891634,-6.8578720062819,-5.89674126423243,0.0,1.0
2019-08-14,-0.23782843894899536,-2.8089258114374034,-2.721020092735703,-6.74517001545595,-5.807187017001546,0.0,1.0
2019-08-15,-0.2062067676201159,-2.7964105440269207,-2.6947092914563466,-6.546270330902972,-5.451486259113853,0.0,1.0
2019-08-16,-0.21527906545521974,-2.753384016317449,-2.686816243278324,-6.488410903022436,-5.398850361579825,0.0,1.0
2019-08-19,-0.23843612334801761,-2.6439060205580027,-2.691079295154185,-6.462922173274596,-5.319016152716593,0.0,1.0
2019-08-20,-0.21629008746355685,-2.644679300291545,-2.685677842565598,-6.42201166180758,-5.252915451895044,0.0,1.0
2019-08-21,-0.23201602622473136,-2.643052267346567,-2.73374613003096,-6.398834456383173,-5.203970132944819,0.0,1.0
2019-08-22,-0.22454926242943,-2.655618284465489,-2.7175377891094517,-6.40994354398106,-5.2037880167546895,0.0,1.0
2019-08-23,-0.22394033108968528,-2.6456248863016194,-2.717300345643078,-6.400764053119884,-5.204293250864108,0.0,1.0
2019-08-26,-0.20159010600706714,-2.4971731448763252,-2.6671378091872793,-6.275441696113075,-5.026678445229682,0.0,1.0
2019-08-27,-0.2030008826125331,-2.489673433362754,-2.6497793468667252,-6.262488967343336,-5.047484554280671,0.0,1.0
2019-08-28,-0.18684025334271637,-2.4649894440534834,-2.646727656579873,-6.261787473610134,-5.032899366643209,0.0,1.0
2019-08-29,-0.17738012508686588,-2.387595552466991,-2.6122307157748437,-6.2128214037526055,-4.982974287699792,0.0,1.0
2019-08-30,-0.18451749734888653,-2.367621067515023,-2.7016613644397314,-6.367797808412867,-5.052492046659597,0.0,1.0
2019-09-03,-0.16630591630591632,-2.4053030303030303,-2.7784992784992784,-6.506854256854257,-5.180555555555555,0.0,1.0
2019-09-04,-0.14355012576356452,-2.3501616960114986,-2.8032698526769675,-6.489040603665109,-5.180201221703197,0.0,1.0
2019-09-05,-0.1510342368045649,-2.365549215406562,-2.7623038516405134,-6.457917261055635,-5.094686162624822,0.0,1.0
2019-09-06,-0.13761632068718682,-2.3339298496778813,-2.8473514674302076,-6.5375805297065135,-5.039012168933429,0.0,1.0
2019-09-09,-0.1412439505287686,-2.3471948377845493,-2.853737228894067,-6.545796737766625,-5.0362072055924,0.0,1.0
2019-09-10,-0.15672577467311483,-2.323840229267419,-2.8857245208669178,-6.547555077915099,-4.997671502776285,0.0,1.0
2019-09-11,-0.18521848588383386,-2.2913145117784572,-2.9696097824132353,-6.578493076784751,-4.957741413414854,0.0,1.0
2019-09-12,-0.2359850507207688,-2.1624844278341344,-2.9779320163730203,-6.509877202349172,-4.910482292222816,0.0,1.0
2019-09-13,-0.2477405635300372,-2.14655325181641,-2.9523303207513734,-6.478468899521531,-4.896154527733475,0.0,1.0
2019-09-16,-0.24482209240573555,-2.1508231545406264,-2.947601345370862,-6.468224464506992,-4.8909541511771994,0.0,1.0
2019-09-17,-0.2419525999292536,-2.1399009550760524,-2.94694021931376,-6.469932790944465,-4.8876901308807925,0.0,1.0
