Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WY
2019-02-12,-0.0,-0.4229581426129157,-0.0,-0.7073291788451994,-0.6271438813213479,0.0,1.0
2019-02-13,-0.0,-0.4350966176916504,-0.0,-0.7035035973206164,-0.6179948727844089,0.0,1.0
2019-02-14,-0.0,-0.4234062534526572,-0.0,-0.7156391558943763,-0.6230803226162855,0.0,1.0
2019-02-15,-0.0,-0.43088869238421584,-0.0,-0.7123079473858738,-0.6201226926052835,0.0,1.0
2019-02-19,-0.0,-0.41242191584798704,-0.0,-0.7253639340653293,-0.614078538209637,0.0,1.0
2019-02-20,-0.0,-0.41321995652054266,-0.0,-0.7254189713530917,-0.613225460249319,0.0,1.0
2019-02-21,-0.0,-0.41459652988157536,-0.0,-0.7252272101349491,-0.6142660424125586,0.0,1.0
2019-02-22,-0.0,-0.41644416306531973,-0.0,-0.7238844999862368,-0.6122932092818409,0.0,1.0
2019-02-25,-0.0,-0.4171736725663717,-0.0,-0.7326327433628319,-0.6156526548672567,0.0,1.0
2019-02-26,-0.0,-0.41732806061779265,-0.0,-0.7373136804845,-0.6107685075080889,0.0,1.0
2019-02-27,-0.0,-0.42119077220610585,-0.0,-0.7465948335405443,-0.5950545655477275,0.0,1.0
2019-02-28,-0.0,-0.4285279468732706,-0.0,-0.7537908135030437,-0.5846983951300498,0.0,1.0
2019-03-01,-0.0,-0.43466082422763325,-0.0,-0.7402795496145099,-0.598341560818681,0.0,1.0
2019-03-04,-0.0,-0.4316720257234727,-0.0,-0.7399379088590753,-0.6003437188158331,0.0,1.0
2019-03-05,-0.0,-0.42263888888888895,-0.0,-0.7544722222222223,-0.6006666666666667,0.0,1.0
2019-03-06,-0.0,-0.4233881057636167,-0.0,-0.752245113576334,-0.6046931909806211,0.0,1.0
2019-03-07,-0.0,-0.39373402955227194,-0.0,-0.7867459171203199,-0.59698922341962,0.0,1.0
2019-03-08,-0.0,-0.3800604737107341,-0.0,-0.8217145416876644,-0.5979338148832521,0.0,1.0
2019-03-11,-0.0,-0.3839632738128767,-0.0,-0.8198895961245987,-0.6125443586999381,0.0,1.0
2019-03-12,-0.0,-0.3710849627963316,-0.0,-0.849483763050124,-0.6634654207763743,0.0,1.0
2019-03-13,-0.0,-0.38890012423078035,-0.0,-0.8480339756738798,-0.6521538150405917,0.0,1.0
2019-03-14,-0.0,-0.3865094503207907,-0.0,-0.8523206751054853,-0.6511762325877117,0.0,1.0
2019-03-15,-0.0,-0.38264431596990206,-0.0,-0.8513698033177419,-0.6711890996775225,0.0,1.0
2019-03-18,-0.0,-0.39791971872253146,-0.0,-0.8547612071491356,-0.6772927043656607,0.0,1.0
2019-03-19,-0.0,-0.399183121767748,-0.0,-0.8509637987776211,-0.6882346027268453,0.0,1.0
2019-03-20,-0.0,-0.3994116781879689,-0.0,-0.851301662009119,-0.6908957199588175,0.0,1.0
2019-03-21,-0.0,-0.3981255692334812,-0.0,-0.861151100273232,-0.6787025883597262,0.0,1.0
2019-03-22,-0.0,-0.39572431018078025,-0.0,-0.8852878211227403,-0.6923465746907707,0.0,1.0
2019-03-25,-0.0,-0.334620486366986,-0.0,-0.9175829034635226,-0.6954753131908622,0.0,1.0
2019-03-26,-0.0,-0.33582332888691274,-0.0,-0.912079442715281,-0.7163776493256262,0.0,1.0
2019-03-27,-0.0,-0.31478631466792945,-0.0,-0.925950041434829,-0.7188646856872262,0.0,1.0
2019-03-28,-0.0,-0.31408755446219505,-0.0,-0.9222265034529772,-0.7276149263463647,0.0,1.0
2019-03-29,-0.0,-0.3414027623812805,-0.0,-0.931959133535069,-0.7227132456482008,0.0,1.0
2019-04-01,-0.0,-0.35348474393207524,-0.0,-0.935855509885692,-0.7108697608832619,0.0,1.0
2019-04-02,-0.0,-0.36250187041747717,-0.0,-0.9451743229088733,-0.6849917701631004,0.0,1.0
2019-04-03,-0.0,-0.3627738537052556,-0.0,-0.9487908535855383,-0.6813719621692805,0.0,1.0
2019-04-04,-0.0,-0.3617410059012072,-0.0,-0.9467094029895455,-0.6870862415001647,0.0,1.0
2019-04-05,-0.0,-0.35897666606682266,-0.0,-0.9484733969168017,-0.6917701397636614,0.0,1.0
2019-04-08,-0.0,-0.3641390917560785,-0.0,-0.9480359450605595,-0.6932648093048417,0.0,1.0
2019-04-09,-0.0,-0.35508666164280334,-0.0,-0.9773624717407686,-0.6818688771665411,0.0,1.0
2019-04-10,-0.0,-0.35279042421684204,-0.0,-0.976512798866343,-0.685741851840685,0.0,1.0
2019-04-11,-0.0,-0.3465943339361061,-0.0,-0.9815551537070526,-0.6857142857142857,0.0,1.0
2019-04-12,-0.0,-0.34639517345399695,-0.0,-0.97894419306184,-0.6912820512820512,0.0,1.0
2019-04-15,-0.0,-0.3476147342995169,-0.0,-0.9763285024154589,-0.6953804347826087,0.0,1.0
2019-04-16,-0.0,-0.35323923271806007,-0.0,-0.973428640366751,-0.6893774882374231,0.0,1.0
2019-04-17,-0.0,-0.33839649705571495,-0.0,-1.000754944889023,-0.6806281141476672,0.0,1.0
2019-04-18,-0.0,-0.34890683117118754,-0.0,-0.9993952039674621,-0.6757083673531102,0.0,1.0
2019-04-22,-0.0,-0.3500940134651544,-0.0,-1.0025777885606841,-0.6800509492327288,0.0,1.0
2019-04-23,-0.0,-0.35239167478091526,-0.0,-0.9967137293086661,-0.693707400194742,0.0,1.0
2019-04-24,-0.0,-0.34899471542246246,-0.0,-0.9901597521715361,-0.6979590597096519,0.0,1.0
2019-04-25,-0.0,-0.36059230370799183,-0.0,-1.0011577953139759,-0.685049206300844,0.0,1.0
2019-04-26,-0.0,-0.35436552712634567,-0.0,-1.015034613156049,-0.6802476289225703,0.0,1.0
2019-04-29,-0.0,-0.38158747800314907,-0.0,-1.0419252261430645,-0.6637646259763514,0.0,1.0
2019-04-30,-0.0,-0.36768967128836266,-0.0,-1.0749649478111853,-0.6730954977410811,0.0,1.0
2019-05-01,-0.0,-0.3613382435553336,-0.0,-1.073840584233194,-0.6857561949940704,0.0,1.0
2019-05-02,-0.0,-0.3607887183327093,-0.0,-1.0651441407712465,-0.6939972544615,0.0,1.0
2019-05-03,-0.0,-0.3551769331585845,-0.0,-1.0697434937277663,-0.6955938338638207,0.0,1.0
2019-05-06,-0.0,-0.33536889332003983,-0.0,-1.071815802592223,-0.7084995014955133,0.0,1.0
2019-05-07,-0.0,-0.3349957919017487,-0.0,-1.0732520806708021,-0.7088619432062592,0.0,1.0
2019-05-08,-0.0,-0.3487802609962493,-0.0,-1.047921639130839,-0.7029850283624189,0.0,1.0
2019-05-09,-0.0,-0.3505349666614979,-0.0,-1.0486276942161574,-0.7020933478058614,0.0,1.0
2019-05-10,-0.0,-0.3516170041239031,-0.0,-1.0506650956559485,-0.6984279557223032,0.0,1.0
2019-05-13,-0.0,-0.3502091402013943,-0.0,-1.0458249419054997,-0.7023702556158018,0.0,1.0
2019-05-14,-0.0,-0.3099619678567047,-0.0,-1.057201570359465,-0.6999447920500552,0.0,1.0
2019-05-15,-0.0,-0.30960427676047686,-0.0,-1.0771783212486175,-0.6856028020154848,0.0,1.0
2019-05-16,-0.0,-0.3137863242612275,-0.0,-1.0730171407507527,-0.6850156662775696,0.0,1.0
2019-05-17,-0.0,-0.3100193685246103,-0.0,-1.0673901681679836,-0.6969594490730778,0.0,1.0
2019-05-20,-0.0,-0.31654387965845693,-0.0,-1.0683086218057396,-0.6976665330908419,0.0,1.0
2019-05-21,-0.0,-0.3132309601364976,-0.0,-1.0845974872033504,-0.704389638591593,0.0,1.0
2019-05-22,-0.0,-0.3051662118580997,-0.0,-1.0935561895311339,-0.7022761101463657,0.0,1.0
2019-05-23,-0.0,-0.3086128852235382,-0.0,-1.0922366218143487,-0.6995411421839152,0.0,1.0
2019-05-24,-0.0,-0.2889177569515326,-0.0,-1.0993783056509232,-0.7047106492221088,0.0,1.0
2019-05-28,-0.0,-0.2882325653316839,-0.0,-1.098190814906448,-0.706200711303541,0.0,1.0
2019-05-29,-0.0,-0.28396395284241716,-0.0,-1.0976791556076786,-0.7045552743657799,0.0,1.0
2019-05-30,-0.0,-0.2808568096728657,-0.0,-1.0863867918738108,-0.7015896397225803,0.0,1.0
2019-05-31,-0.0,-0.28159332228564415,-0.0,-1.0852820229546432,-0.7018965199779047,0.0,1.0
2019-06-03,-0.0,-0.2976062770098385,-0.0,-1.115609771048518,-0.6517301621356545,0.0,1.0
2019-06-04,-0.0,-0.29025930239686143,-0.0,-1.1160117697541838,-0.6587690798749464,0.0,1.0
2019-06-05,-0.0,-0.2870896224982537,-0.0,-1.1258845324505724,-0.6240775047833086,0.0,1.0
2019-06-06,-0.0,-0.3056632344033919,-0.0,-1.0967595396729255,-0.6260145366444579,0.0,1.0
2019-06-07,-0.0,-0.31054622484490846,-0.0,-1.089968225147526,-0.6256619760932062,0.0,1.0
2019-06-10,-0.0,-0.30807804522246535,-0.0,-1.1062788718696814,-0.6247872599076101,0.0,1.0
2019-06-11,-0.0,-0.31060467386661783,-0.0,-1.1130941485142474,-0.6271279516749039,0.0,1.0
2019-06-12,-0.0,-0.2962974249580984,-0.0,-1.111656254761542,-0.6394636599116258,0.0,1.0
2019-06-13,-0.0,-0.32209932902356075,-0.0,-1.1244523422898987,-0.6172676858972395,0.0,1.0
2019-06-14,-0.0,-0.32062423500612,-0.0,-1.1208384332925339,-0.6185128518971849,0.0,1.0
2019-06-17,-0.0,-0.30650306748466255,-0.0,-1.1400000000000001,-0.6209509202453988,0.0,1.0
2019-06-18,-0.0,-0.31012697049622767,-0.0,-1.1366926332576825,-0.6201005949825186,0.0,1.0
2019-06-19,-0.0,-0.2968415253718553,-0.0,-1.1422537797637267,-0.6214727306114954,0.0,1.0
2019-06-20,-0.0,-0.2984841525034451,-0.0,-1.141601592405451,-0.6222018067677232,0.0,1.0
2019-06-21,-0.0,-0.29894756221042623,-0.0,-1.1473412905403333,-0.6220735785953178,0.0,1.0
2019-06-24,-0.0,-0.2897865151282445,-0.0,-1.1353401935186607,-0.6465980648133927,0.0,1.0
2019-06-25,-0.0,-0.29426763332514133,-0.0,-1.1320656180879825,-0.6456746129270091,0.0,1.0
2019-06-26,-0.0,-0.29240700891484783,-0.0,-1.122348601291116,-0.6593298493698125,0.0,1.0
2019-06-27,-0.0,-0.2893765002769742,-0.0,-1.1333476949590693,-0.6547978088262448,0.0,1.0
2019-06-28,-0.0,-0.29919901417128775,-0.0,-1.126309303758472,-0.6552064078866298,0.0,1.0
2019-07-01,-0.0,-0.2983428817840202,-0.0,-1.1272100043122035,-0.6545924967658473,0.0,1.0
2019-07-02,-0.0,-0.30274495322501227,-0.0,-1.1207840965041849,-0.6537727720334809,0.0,1.0
2019-07-03,-0.0,-0.30131619222528316,-0.0,-1.109366391184573,-0.6502601775329048,0.0,1.0
2019-07-05,-0.0,-0.28324565696109616,-0.0,-1.1197088328847566,-0.6555236114509421,0.0,1.0
2019-07-08,-0.0,-0.27902930402930404,-0.0,-1.1241758241758242,-0.6492979242979243,0.0,1.0
2019-07-09,-0.0,-0.27510597420023786,-0.0,-1.122899576103199,-0.6515812265560672,0.0,1.0
2019-07-10,-0.0,-0.26932698761364327,-0.0,-1.1267923607297576,-0.6547074257123681,0.0,1.0
2019-07-11,-0.0,-0.26835968500091567,-0.0,-1.1307307246199865,-0.6532262987607594,0.0,1.0
2019-07-12,-0.0,-0.2821845758669195,-0.0,-1.1355574582594339,-0.6401749128493671,0.0,1.0
2019-07-15,-0.0,-0.2657088823816496,-0.0,-1.1533674963396778,-0.6311920448999512,0.0,1.0
2019-07-16,-0.0,-0.27317608337904553,-0.0,-1.1634363381483515,-0.6108673127323703,0.0,1.0
2019-07-17,-0.0,-0.2826776456236657,-0.0,-1.1587984141506555,-0.6082342177493137,0.0,1.0
2019-07-18,-0.0,-0.28149210028670774,-0.0,-1.160739339962179,-0.6078814127981456,0.0,1.0
2019-07-19,-0.0,-0.2845848595848596,-0.0,-1.1641636141636142,-0.6037240537240538,0.0,1.0
2019-07-22,-0.0,-0.27123664122137403,-0.0,-1.1605801526717556,-0.621618320610687,0.0,1.0
2019-07-23,-0.0,-0.2719027697193636,-0.0,-1.1606254008000734,-0.6211866735884203,0.0,1.0
2019-07-24,-0.0,-0.2726190839461719,-0.0,-1.161118061700894,-0.6177412956577462,0.0,1.0
2019-07-25,-0.0,-0.2643229563679605,-0.0,-1.173400006098119,-0.611336402719761,0.0,1.0
2019-07-26,-0.0,-0.2626922138149866,-0.0,-1.175341713448865,-0.6129790090309983,0.0,1.0
2019-07-29,-0.0,-0.2883397683397684,-0.0,-1.2003397683397685,-0.6001235521235522,0.0,1.0
2019-07-30,-0.0,-0.2948579202869423,-0.0,-1.1979530626758605,-0.5992084351133237,0.0,1.0
2019-07-31,-0.0,-0.3141451947168177,-0.0,-1.189210925175539,-0.5898110055986884,0.0,1.0
2019-08-01,-0.0,-0.32411189503651444,-0.0,-1.1838717663077112,-0.586458720138631,0.0,1.0
2019-08-02,-0.0,-0.32049225834310036,-0.0,-1.190888902597002,-0.5729442970822282,0.0,1.0
2019-08-05,-0.0,-0.31552500154140206,-0.0,-1.1971761514273385,-0.5701029656575621,0.0,1.0
2019-08-06,-0.0,-0.317942794613818,-0.0,-1.1496702027417247,-0.5719930696981671,0.0,1.0
2019-08-07,-0.0,-0.3368800776039772,-0.0,-1.1182551230750575,-0.5762701588456408,0.0,1.0
2019-08-08,-0.0,-0.3352762598664238,-0.0,-1.123224043715847,-0.5773224043715847,0.0,1.0
2019-08-09,-0.0,-0.3260259928233272,-0.0,-1.1097910321744113,-0.5795917136567862,0.0,1.0
2019-08-12,-0.0,-0.32416224686595946,-0.0,-1.1149951783992285,-0.5743731918997106,0.0,1.0
2019-08-13,-0.0,-0.3208699314161954,-0.0,-1.116983515822404,-0.570208157863073,0.0,1.0
2019-08-14,-0.0,-0.32525494901019797,-0.0,-1.1087882423515298,-0.565386922615477,0.0,1.0
2019-08-15,-0.0,-0.3469918699186992,-0.0,-1.0934220251293423,-0.515949741315595,0.0,1.0
2019-08-16,-0.0,-0.346891720121789,-0.0,-1.0989683407727098,-0.5101540098731858,0.0,1.0
2019-08-19,-0.0,-0.33528753240631626,-0.0,-1.1060275748291302,-0.504713646005185,0.0,1.0
2019-08-20,-0.0,-0.3381778678176106,-0.0,-1.104201532634546,-0.4937021051704395,0.0,1.0
2019-08-21,-0.0,-0.34266533771106944,-0.0,-1.1075574577861163,-0.481296904315197,0.0,1.0
2019-08-22,-0.0,-0.3437738283770309,-0.0,-1.0984221948501378,-0.49052730365417324,0.0,1.0
2019-08-23,-0.0,-0.3446264763635298,-0.0,-1.0960991764602444,-0.49002080829987393,0.0,1.0
2019-08-26,-0.0,-0.3342234348242533,-0.0,-1.0923286796505385,-0.47598177226946853,0.0,1.0
2019-08-27,-0.0,-0.3328886310904872,-0.0,-1.0905742459396752,-0.47676914153132255,0.0,1.0
2019-08-28,-0.0,-0.33636574342333986,-0.0,-1.0881909838915285,-0.47262139297717,0.0,1.0
2019-08-29,-0.0,-0.3368356891997794,-0.0,-1.086581720024381,-0.4790584274228659,0.0,1.0
2019-08-30,-0.0,-0.33786953122737934,-0.0,-1.0826939224599703,-0.4748820105973304,0.0,1.0
2019-09-03,-0.0,-0.3408669448307835,-0.0,-1.078117756142791,-0.4785871580899398,0.0,1.0
2019-09-04,-0.0,-0.3222074005335808,-0.0,-1.086996868112748,-0.4907203340679736,0.0,1.0
2019-09-05,-0.0,-0.32349707805357863,-0.0,-1.0870219290632412,-0.48246832147196667,0.0,1.0
2019-09-06,-0.0,-0.32119654664626224,-0.0,-1.0986342505702653,-0.46758871596454243,0.0,1.0
2019-09-09,-0.0,-0.31263870874765815,-0.0,-1.0963251188932124,-0.4732958639573426,0.0,1.0
2019-09-10,-0.0,-0.3100953917980345,-0.0,-1.1093691460849016,-0.4624628951842992,0.0,1.0
2019-09-11,-0.0,-0.3159746251441753,-0.0,-1.0958189158016147,-0.4717416378316032,0.0,1.0
2019-09-12,-0.0,-0.3279752972411405,-0.0,-1.0897495094078264,-0.46811150871522567,0.0,1.0
2019-09-13,-0.0,-0.3274841986781725,-0.0,-1.085745620364224,-0.4728563594908944,0.0,1.0
2019-09-16,-0.0,-0.32958217913204063,-0.0,-1.0850934903047091,-0.47085641735918743,0.0,1.0
2019-09-17,-0.0,-0.3167614046224428,-0.0,-1.0930836483250137,-0.475546065729867,0.0,1.0
2019-09-18,-0.0,-0.3238578973189807,-0.0,-1.0969091801102422,-0.4651525208507691,0.0,1.0
