Date,AJRD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-20,1.0,-0.4526694894631819,-1.3348420694018592,-0.0,-1.0956830680877987,-0.9836959166788338,0.0
2018-11-21,1.0,-0.4572392194651891,-1.3246928450975668,-0.0,-1.0885569742230787,-0.9476270778125752,0.0
2018-11-23,1.0,-0.4596937301357989,-1.3051622845035153,-0.0,-1.0991524607531542,-0.9515554271405181,0.0
2018-11-26,1.0,-0.459087408548325,-1.307036965729688,-0.0,-1.0973719676549865,-0.9497497112052368,0.0
2018-11-27,1.0,-0.44503495164224843,-1.3114526477065978,-0.0,-1.0899166906061477,-0.9414919084554247,0.0
2018-11-28,1.0,-0.4451307095662166,-1.312553863832232,-0.0,-1.089102748252418,-0.941156755721536,0.0
2018-11-29,1.0,-0.41076406936634685,-1.2930113877994611,-0.0,-1.079809100789113,-0.9415961820157822,0.0
2018-11-30,1.0,-0.4104780801209372,-1.2931783824640966,-0.0,-1.0802154195011338,-0.9402872260015117,0.0
2018-12-03,1.0,-0.4092067988668555,-1.2930122757318225,-0.0,-1.0796506137865913,-0.9395656279508972,0.0
2018-12-04,1.0,-0.3955986994015362,-1.3021535271664861,-0.0,-1.0759624899863343,-0.9386456811648838,0.0
2018-12-06,1.0,-0.38212275161334613,-1.2197812256853862,-0.0,-1.0762963980044855,-0.8986681312645888,0.0
2018-12-07,1.0,-0.3873729511949455,-1.2197143118762017,-0.0,-1.0766871165644172,-0.894560937643073,0.0
2018-12-10,1.0,-0.34716365120391784,-1.2313063982224641,-0.0,-1.0825284541785698,-0.8735319457670159,0.0
2018-12-11,1.0,-0.3714689265536723,-1.2294969928922908,-0.0,-1.0971842536905412,-0.8580280663386185,0.0
2018-12-12,1.0,-0.37174229998177505,-1.2293603061782394,-0.0,-1.0970475669764899,-0.8580280663386185,0.0
2018-12-13,1.0,-0.3718865261144757,-1.2275397295205135,-0.0,-1.0970811893811758,-0.8570192614179681,0.0
2018-12-14,1.0,-0.369790477929429,-1.2409732049116722,-0.0,-1.0938969279225819,-0.8601360295795865,0.0
2018-12-17,1.0,-0.3424707435909112,-1.2447065252037703,-0.0,-1.078047447748281,-0.8883019898911707,0.0
2018-12-18,1.0,-0.3245039099579623,-1.230032093296569,-0.0,-1.0741309948921935,-0.8914704154047823,0.0
2018-12-19,1.0,-0.33420873896309716,-1.2295675798052979,-0.0,-1.0723568032601314,-0.8917817523205795,0.0
2018-12-20,1.0,-0.3318930596813395,-1.2110901071203528,-0.0,-1.0747141956971824,-0.8831577999819966,0.0
2018-12-21,1.0,-0.3258612975391499,-1.2104250559284115,-0.0,-1.0749888143176733,-0.8629977628635347,0.0
2018-12-24,1.0,-0.297782517886504,-1.1833088921477137,-0.0,-1.0719015242412122,-0.890858996578234,0.0
2018-12-26,1.0,-0.29629629629629634,-1.188176299815255,-0.0,-1.043195214216592,-0.8710741620480339,0.0
2018-12-27,1.0,-0.23086998774665146,-1.1442937423416573,-0.0,-0.9649723243334601,-0.8851565470908861,0.0
2018-12-28,1.0,-0.23098698664863954,-1.144203143484874,-0.0,-0.9648470508703735,-0.8850768970762211,0.0
2018-12-31,1.0,-0.2331360946745562,-1.1413778529163146,-0.0,-0.9656382079459003,-0.8863482671174979,0.0
2019-01-02,1.0,-0.23043147851051254,-1.1407160347884826,-0.0,-0.9639449463818289,-0.8868107742970531,0.0
2019-01-03,1.0,-0.25340634152553165,-1.1407954497219746,-0.0,-0.9910013158453246,-0.859416783394881,0.0
2019-01-04,1.0,-0.23557489228689701,-1.1443355579961139,-0.0,-0.9831460674157304,-0.8609867365041818,0.0
2019-01-07,1.0,-0.2130882900782317,-1.1115940229314127,-0.0,-0.9772755494846641,-0.8372863115195165,0.0
2019-01-08,1.0,-0.21607002766423059,-1.0964531979024734,-0.0,-0.9834427515586937,-0.833064949006978,0.0
2019-01-09,1.0,-0.2139824395069871,-1.0876375778061749,-0.0,-0.9830578342058617,-0.8375036069087761,0.0
2019-01-10,1.0,-0.21448582729070537,-1.0858190507580752,-0.0,-0.98339650626236,-0.8362722478576137,0.0
2019-01-11,1.0,-0.21417971970321514,-1.0910552349546578,-0.0,-0.9830997526793074,-0.8336356141797197,0.0
2019-01-14,1.0,-0.2229687950863597,-1.0893276722041305,-0.0,-0.9832227214641989,-0.826662269673111,0.0
2019-01-15,1.0,-0.22065378900445765,-1.0836222552418688,-0.0,-0.9853062572230477,-0.8379148093115404,0.0
2019-01-16,1.0,-0.212605561277034,-1.0796292481977343,-0.0,-0.9812564366632338,-0.8459320288362513,0.0
2019-01-17,1.0,-0.20800263190360654,-1.0837685569766007,-0.0,-0.979232635604721,-0.8413455607188387,0.0
2019-01-18,1.0,-0.21243995361934734,-1.0761139638893489,-0.0,-0.9829385456352493,-0.869637237038264,0.0
2019-01-22,1.0,-0.0,-1.2020714346603019,-0.0,-1.1877077827977156,-0.8724746398431507,0.0
2019-01-23,1.0,-0.0,-1.1837231136906794,-0.0,-1.1996415158757257,-0.8843035165585524,0.0
2019-01-24,1.0,-0.0,-1.1845661905777018,-0.0,-1.1938605840972074,-0.8850564911532722,0.0
2019-01-25,1.0,-0.0,-1.1566685572182716,-0.0,-1.3004231927053793,-0.9057196457397148,0.0
2019-01-28,1.0,-0.0,-1.1422961120565518,-0.0,-1.3143517912466727,-0.9069249901819609,0.0
2019-01-29,1.0,-0.0,-1.1356517935258092,-0.0,-1.3173665791776028,-0.9213910761154857,0.0
2019-01-30,1.0,-0.0,-1.133913728235191,-0.0,-1.3156444133345,-0.9252340537229854,0.0
2019-01-31,1.0,-0.0,-1.1493172937612504,-0.0,-1.2682530622996884,-0.9728673662027484,0.0
2019-02-01,1.0,-0.0,-1.1486789466742868,-0.0,-1.2800369279465422,-0.9674682375697894,0.0
2019-02-04,1.0,-0.0,-1.1534542579823444,-0.0,-1.2769555096842198,-0.9615705564583424,0.0
2019-02-05,1.0,-0.0,-1.1457939819898968,-0.0,-1.272523610806062,-0.9743465846694488,0.0
2019-02-06,1.0,-0.0,-1.1396554754789945,-0.0,-1.2757953946211988,-0.978994550887678,0.0
2019-02-07,1.0,-0.0,-1.1368088190083008,-0.0,-1.282181914005885,-0.9729017523826254,0.0
2019-02-08,1.0,-0.0,-1.136859707797923,-0.0,-1.2902657982749517,-0.9735081851786658,0.0
2019-02-11,1.0,-0.0,-1.137091438401482,-0.0,-1.3016629173834413,-0.9721670857042037,0.0
2019-02-12,1.0,-0.0,-1.124629473963633,-0.0,-1.3169490775560766,-0.9826129274875016,0.0
2019-02-13,1.0,-0.0,-1.141006939839986,-0.0,-1.3079167219201697,-0.9714007868098838,0.0
2019-02-14,1.0,-0.0,-1.130811242840016,-0.0,-1.33404378135962,-0.9754895430931131,0.0
2019-02-15,1.0,-0.0,-1.1342362344582593,-0.0,-1.3318383658969803,-0.9743783303730017,0.0
2019-02-19,1.0,-0.0,-1.107810147879217,-0.0,-1.3504383246258744,-0.9692730009740547,0.0
2019-02-20,1.0,-0.0,-1.1130596519197555,-0.0,-1.348965944820867,-0.96647624108764,0.0
2019-02-21,1.0,-0.0,-1.107980587759504,-0.0,-1.3868068661813608,-0.9987417992271054,0.0
2019-02-22,1.0,-0.0,-1.1077158824589868,-0.0,-1.406571119524067,-0.99269875608437,0.0
2019-02-25,1.0,-0.0,-1.1034107895094443,-0.0,-1.4204375594510124,-1.005707297187118,0.0
2019-02-26,1.0,-0.0,-1.1109041344843253,-0.0,-1.4291231258518855,-1.0033621081326671,0.0
2019-02-27,1.0,-0.0,-1.1265845873233014,-0.0,-1.4349749202006385,-0.9984040127678979,0.0
2019-02-28,1.0,-0.0,-1.1252167564114264,-0.0,-1.434060417997627,-1.0040156977274801,0.0
2019-03-01,1.0,-0.0,-1.125792763608158,-0.0,-1.43988684582744,-0.9970342656385454,0.0
2019-03-04,1.0,-0.0,-1.1176551032502164,-0.0,-1.4161918220358298,-1.0246615307471396,0.0
2019-03-05,1.0,-0.0,-1.1129275999450474,-0.0,-1.428355543343866,-1.038146265512662,0.0
2019-03-06,1.0,-0.0,-1.1165658232489917,-0.0,-1.4255133846718004,-1.0416666666666667,0.0
2019-03-07,1.0,-0.0,-1.090302226692881,-0.0,-1.4452928535503635,-1.0366695624342737,0.0
2019-03-08,1.0,-0.0,-1.0847473299736463,-0.0,-1.4894817143649728,-1.0491932128161263,0.0
2019-03-11,1.0,-0.0,-1.0758364312267659,-0.0,-1.4764869888475838,-1.0945167286245352,0.0
2019-03-12,1.0,-0.0,-1.0295237647501292,-0.0,-1.5107893375957875,-1.160970335198157,0.0
2019-03-13,1.0,-0.0,-1.0445832741729375,-0.0,-1.5207061384826541,-1.1675422405225047,0.0
2019-03-14,1.0,-0.0,-1.0456437423138776,-0.0,-1.518446693784883,-1.1658310472046165,0.0
2019-03-15,1.0,-0.0,-1.0408502158751245,-0.0,-1.5270199743796555,-1.176685486549319,0.0
2019-03-18,1.0,-0.0,-1.073117044693272,-0.0,-1.5290458417073405,-1.1829840176093407,0.0
2019-03-19,1.0,-0.0,-1.0766647476492037,-0.0,-1.5220207253886011,-1.1988581846094801,0.0
2019-03-20,1.0,-0.0,-1.0778958503630331,-0.0,-1.5191133336538925,-1.2113766408616629,0.0
2019-03-21,1.0,-0.0,-1.0772891131939437,-0.0,-1.5426099495313625,-1.1866378274453255,0.0
2019-03-22,1.0,-0.0,-1.0734033796542874,-0.0,-1.5825303829952067,-1.185929404929066,0.0
2019-03-25,1.0,-0.0,-0.9925405250322765,-0.0,-1.608903552814039,-1.1803184622005451,0.0
2019-03-26,1.0,-0.0,-1.0218468793609548,-0.0,-1.6036283143255858,-1.1865646504018093,0.0
2019-03-27,1.0,-0.0,-0.984867349870702,-0.0,-1.617613255435303,-1.1862848386169906,0.0
2019-03-28,1.0,-0.0,-0.9878639612414257,-0.0,-1.615963927663453,-1.1930253753537678,0.0
2019-03-29,1.0,-0.0,-0.9833141542002303,-0.0,-1.6145473724587647,-1.196921749136939,0.0
2019-04-01,1.0,-0.0,-0.9879067088972069,-0.0,-1.613494577214704,-1.197523754678952,0.0
2019-04-02,1.0,-0.0,-0.9957365269461078,-0.05552095808383234,-1.6008143712574852,-1.1383952095808383,0.0
2019-04-03,1.0,-0.0,-0.9978872563142226,-0.05632382598674734,-1.5967540574282146,-1.1506770383174878,0.0
2019-04-04,1.0,-0.0,-0.9944144838212635,-0.058888674884437595,-1.612336286594761,-1.1494607087827426,0.0
2019-04-05,1.0,-0.0,-0.9887218045112781,-0.06713900134952766,-1.6141796799691537,-1.149652978600347,0.0
2019-04-08,1.0,-0.0,-0.9821806973608169,-0.07021768445386245,-1.6154401849354654,-1.14818917356964,0.0
2019-04-09,1.0,-0.0,-0.9733996330983876,-0.08134594959930483,-1.6295742010234626,-1.1432847349618616,0.0
2019-04-10,1.0,-0.0,-0.9522938429692389,-0.09252394935733886,-1.6243200308092236,-1.1448033505030568,0.0
2019-04-11,1.0,-0.0,-0.9005833855648233,-0.13750542403934235,-1.6569114314642495,-1.126368063256352,0.0
2019-04-12,1.0,-0.0,-0.8973270288526489,-0.13210460291421403,-1.6634179291710895,-1.13200810576088,0.0
2019-04-15,1.0,-0.0,-0.8998212819398156,-0.13220306235811236,-1.6601458725788534,-1.1380476259479304,0.0
2019-04-16,1.0,-0.0,-0.903889828460981,-0.13384875573810098,-1.6571152452283162,-1.1372312152693889,0.0
2019-04-17,1.0,-0.0,-0.9418809105165612,-0.12355652711115335,-1.6074228959749084,-1.0793613077983177,0.0
2019-04-18,1.0,-0.0,-0.9482791405210116,-0.13581479368701274,-1.5984978132724854,-1.0711637193382773,0.0
2019-04-22,1.0,-0.0,-0.9499427917620137,-0.12900457665903892,-1.6073607932875669,-1.0810450038138826,0.0
2019-04-23,1.0,-0.0,-0.9537090007627765,-0.13238939740655986,-1.6057875667429444,-1.075419527078566,0.0
2019-04-24,1.0,-0.0,-0.912453645026522,-0.1277754306905131,-1.5925925925925928,-1.0613059193540817,0.0
2019-04-25,1.0,-0.0,-0.9156439554238961,-0.14101659848591713,-1.5931254996003197,-1.0523816241124748,0.0
2019-04-26,1.0,-0.0,-0.9006535333113922,-0.14043913677182754,-1.6012506464807936,-1.0593351826602098,0.0
2019-04-29,1.0,-0.0,-0.8998542479665241,-0.13616060933753352,-1.605011989280173,-1.0606516526399925,0.0
2019-04-30,1.0,-0.0,-0.9018898081985709,-0.13595336592704024,-1.6049736743136518,-1.0581985708913126,0.0
2019-05-01,1.0,-0.0,-0.8839197632357777,-0.14943392680979,-1.6104195048621224,-1.0538826513834736,0.0
2019-05-02,1.0,-0.0,-0.8907963992326233,-0.1344876777018053,-1.69905061734468,-1.1947464213684884,0.0
2019-05-03,1.0,-0.0,-0.8813851534407172,-0.1351657553815083,-1.7084380079799026,-1.2009260627555292,0.0
2019-05-06,1.0,-0.0,-0.8366176470588236,-0.14436274509803923,-1.702892156862745,-1.2180392156862747,0.0
2019-05-07,1.0,-0.0,-0.8410774741180511,-0.14876600755605712,-1.6994259359207105,-1.2172611746234239,0.0
2019-05-08,1.0,-0.0,-0.811650674589645,-0.18045881837221764,-1.6557401003360772,-1.2228824704105987,0.0
2019-05-09,1.0,-0.0,-0.807866647170639,-0.18443242189403908,-1.663206121752693,-1.218550470341668,0.0
2019-05-10,1.0,-0.0,-0.804721343392553,-0.1868094426867851,-1.664833292771964,-1.2110489170114385,0.0
2019-05-13,1.0,-0.0,-0.8041573361892708,-0.1811897575698569,-1.6693603349235713,-1.213367734397819,0.0
2019-05-14,1.0,-0.0,-0.7179204599904169,-0.2763775754671778,-1.616435074269286,-1.180881648298994,0.0
2019-05-15,1.0,-0.0,-0.711456928117171,-0.30415301599537486,-1.637165157063018,-1.1650607053382156,0.0
2019-05-16,1.0,-0.0,-0.7138175333751023,-0.30565328449563833,-1.6318376789242854,-1.168200877150706,0.0
2019-05-17,1.0,-0.0,-0.7004245874746695,-0.31983981472546563,-1.6177747756441185,-1.1868184888545787,0.0
2019-05-20,1.0,-0.0,-0.688650158974853,-0.3269101069467194,-1.616003468542249,-1.1859042296945757,0.0
2019-05-21,1.0,-0.0,-0.6894059835236306,-0.33776557305969074,-1.6052416052416052,-1.1851905381317147,0.0
2019-05-22,1.0,-0.0,-0.6853602083132414,-0.34106471212267336,-1.6078696113414988,-1.1877230205420002,0.0
2019-05-23,1.0,-0.0,-0.6755221869284821,-0.3461834632784676,-1.612956011165656,-1.1781692174415246,0.0
2019-05-24,1.0,-0.0,-0.6542410285933602,-0.3542026482440991,-1.6114469391671467,-1.1777010170792555,0.0
2019-05-28,1.0,-0.0,-0.6522614993524869,-0.35526883783394886,-1.6116840136217563,-1.1771787615712983,0.0
2019-05-29,1.0,-0.0,-0.6666029074215761,-0.35898048967100227,-1.6095065034429992,-1.1469013006885997,0.0
2019-05-30,1.0,-0.0,-0.6622823799502584,-0.35574899559977047,-1.6101970537593266,-1.1546298067725274,0.0
2019-05-31,1.0,-0.0,-0.6675589120978921,-0.35810907700396727,-1.6080015295635963,-1.14626451890445,0.0
2019-06-03,1.0,-0.0,-0.6780939648586708,-0.39997135217723456,-1.6130634071810541,-1.0835084033613445,0.0
2019-06-04,1.0,-0.0,-0.6715683934113154,-0.40439245643351635,-1.6222964908092623,-1.076199570303175,0.0
2019-06-05,1.0,-0.0,-0.6706802848575713,-0.41964955022488754,-1.6066341829085458,-0.9881934032983508,0.0
2019-06-06,1.0,-0.0,-0.6685856032949546,-0.41317981840307033,-1.6053543012262474,-0.9932135168023964,0.0
2019-06-07,1.0,-0.0,-0.688484735144233,-0.41829912571882744,-1.582776193370424,-0.9857403338164478,0.0
2019-06-10,1.0,-0.0,-0.6942959001782532,-0.3945022985270663,-1.5916596303593207,-1.0104137348719393,0.0
2019-06-11,1.0,-0.0,-0.696876913655848,-0.42903575297941493,-1.5737905695039804,-1.0107871308116256,0.0
2019-06-12,1.0,-0.0,-0.6960964354664029,-0.4300984131468663,-1.5720205302067145,-1.010594716767905,0.0
2019-06-13,1.0,-0.0,-0.7238158143045857,-0.45367050386865443,-1.554397056048311,-0.9859879222494811,0.0
2019-06-14,1.0,-0.0,-0.7183550273533296,-0.46245991322392,-1.5572533484248254,-0.9780230145255612,0.0
2019-06-17,1.0,-0.0,-0.7229302369489286,-0.46294722930236953,-1.5539507221750213,-0.9802227886340036,0.0
2019-06-18,1.0,-0.0,-0.7305951145902104,-0.46486843346222767,-1.5449401112892578,-0.975290012260681,0.0
2019-06-19,1.0,-0.0,-0.7141580852964686,-0.4808858795316688,-1.539286218084356,-0.9677434522969859,0.0
2019-06-20,1.0,-0.0,-0.723780832234984,-0.46973263038975716,-1.5421295424590473,-0.9715213707399737,0.0
2019-06-21,1.0,-0.0,-0.7257851551447703,-0.4734509101197774,-1.545223050080166,-0.9711873997925116,0.0
2019-06-24,1.0,-0.0,-0.7101545149553465,-0.478996361574446,-1.5399045503945565,-0.9961253130463544,0.0
2019-06-25,1.0,-0.0,-0.702839325364955,-0.48188217508385695,-1.5424953937733266,-0.997165398970095,0.0
2019-06-26,1.0,-0.0,-0.706859921627874,-0.4726405740994288,-1.5233936074784005,-1.0183655162645768,0.0
2019-06-27,1.0,-0.0,-0.7070912269098124,-0.47890584400245667,-1.5235980535739595,-1.0147399253555063,0.0
2019-06-28,1.0,-0.0,-0.6862439852816303,-0.4875459949051797,-1.530851967166714,-1.0127370506651572,0.0
2019-07-01,1.0,-0.0,-0.6907786014448275,-0.483969970253553,-1.531469852212097,-1.0153926058831861,0.0
2019-07-02,1.0,-0.0,-0.6982591876208898,-0.47785063924140214,-1.5262065386611314,-1.0152851818653583,0.0
2019-07-03,1.0,-0.0,-0.6849872292119951,-0.49039825938889414,-1.5387380569482547,-1.0157979377542332,0.0
2019-07-05,1.0,-0.0,-0.6844070520395141,-0.48570213168218557,-1.536229144018528,-1.0201824455263033,0.0
2019-07-08,1.0,-0.0,-0.6885284660487989,-0.481747682996028,-1.5361736334405145,-1.0221297522224324,0.0
2019-07-09,1.0,-0.0,-0.6834016876443689,-0.4802715316079762,-1.529062367416207,-1.0213548295856314,0.0
2019-07-10,1.0,-0.0,-0.6575129533678756,-0.473810645313236,-1.5504003768252475,-1.0285916156382477,0.0
2019-07-11,1.0,-0.0,-0.6485150844825152,-0.4937638254812444,-1.548312702969831,-1.0160022591424673,0.0
2019-07-12,1.0,-0.0,-0.6364832479676706,-0.4992246604952775,-1.5563178422066632,-1.006954560405996,0.0
2019-07-15,1.0,-0.0,-0.6296296296296297,-0.5013127051101735,-1.559071729957806,-0.9982184716361931,0.0
2019-07-16,1.0,-0.0,-0.6360309641097818,-0.5055594651653764,-1.5570724841660804,-0.9928688716866058,0.0
2019-07-17,1.0,-0.0,-0.4600277264325323,-0.442583179297597,-1.2229282193468884,-0.7253542821934689,0.0
2019-07-18,1.0,-0.0,-0.4589490653667524,-0.4362261543776149,-1.2260008444325032,-0.7171918780946532,0.0
2019-07-19,1.0,-0.0,-0.46425959428769387,-0.4385465183417375,-1.234612571692521,-0.7118441818391777,0.0
2019-07-22,1.0,-0.0,-0.4457418111753372,-0.4253179190751445,-1.238188824662813,-0.7443159922928708,0.0
2019-07-23,1.0,-0.0,-0.44890721967390046,-0.42350537717303316,-1.2371352580657595,-0.7450564699533593,0.0
2019-07-24,1.0,-0.0,-0.45094010467144796,-0.45419654971893775,-1.2408993991083541,-0.730645473929056,0.0
2019-07-25,1.0,-0.0,-0.45124646221843134,-0.4532237428759741,-1.2420036443996434,-0.7305470476485868,0.0
2019-07-26,1.0,-0.0,-0.42675796276350203,-0.4507231881827973,-1.2379981535620863,-0.731266348669026,0.0
2019-07-29,1.0,-0.0,-0.39366167353382886,-0.45111479071200283,-1.2405560475952098,-0.7654511147907122,0.0
2019-07-30,1.0,-0.0,-0.3964071395599323,-0.4539929219879981,-1.2304585320818586,-0.7658870595476226,0.0
2019-07-31,1.0,-0.0,-0.40933400023084915,-0.4530414374206456,-1.2247701127313302,-0.7603785925897427,0.0
2019-08-01,1.0,-0.0,-0.41542651119975454,-0.4440779380177968,-1.2234964713102179,-0.7524930960417305,0.0
2019-08-02,1.0,-0.0,-0.36710045079527087,-0.6075104193246577,-1.419707408352471,-0.8585098239346772,0.0
2019-08-05,1.0,-0.0,-0.36786064142425146,-0.6027939861152519,-1.4196516035606286,-0.8687763533370245,0.0
2019-08-06,1.0,-0.0,-0.3663556180493417,-0.5964037666709276,-1.3905151476415698,-0.9077080403937108,0.0
2019-08-07,1.0,-0.0,-0.36617865478463824,-0.5812858052196053,-1.3837470825376617,-0.9123276044981964,0.0
2019-08-08,1.0,-0.0,-0.36547856748375035,-0.5840519988104848,-1.3865499808827904,-0.9121882832745656,0.0
2019-08-09,1.0,-0.0,-0.34532737844442574,-0.5802224656610769,-1.3650037920283138,-0.9228111569899722,0.0
2019-08-12,1.0,-0.0,-0.3419745812642033,-0.5935948152512415,-1.3625115730999073,-0.9103189967174481,0.0
2019-08-13,1.0,-0.0,-0.3301938359332296,-0.5909262918891645,-1.3694235378211326,-0.9141403523525207,0.0
2019-08-14,1.0,-0.0,-0.3434004942822435,-0.5889917479998326,-1.350856616261048,-0.9055837138189586,0.0
2019-08-15,1.0,-0.0,-0.3724774405250205,-0.6162838392124692,-1.3091058244462674,-0.8038966365873668,0.0
2019-08-16,1.0,-0.0,-0.37806625987960196,-0.6145214791760515,-1.3014865473606618,-0.8010565543224539,0.0
2019-08-19,1.0,-0.0,-0.35892107729291445,-0.6221733284439555,-1.305871327873528,-0.7875157886158987,0.0
2019-08-20,1.0,-0.0,-0.3619883754013738,-0.6206560175588343,-1.3040279640694223,-0.7778726171605088,0.0
2019-08-21,1.0,-0.0,-0.36444660508831633,-0.6645195268189921,-1.2747123642845568,-0.7474882514989467,0.0
2019-08-22,1.0,-0.0,-0.3670983407527317,-0.6603399433427762,-1.2770133549170377,-0.7424929178470255,0.0
2019-08-23,1.0,-0.0,-0.3608322538860103,-0.6612694300518135,-1.2755019430051813,-0.7503643134715026,0.0
2019-08-26,1.0,-0.0,-0.34645763048223854,-0.6679896804921611,-1.2456439769795595,-0.708989878944235,0.0
2019-08-27,1.0,-0.0,-0.34112705080447014,-0.664738051834826,-1.2413806768645477,-0.7156217801379091,0.0
2019-08-28,1.0,-0.0,-0.31590612261051965,-0.6845292278465983,-1.2492975026714688,-0.7079985752166857,0.0
2019-08-29,1.0,-0.0,-0.30220692928334125,-0.690515741180193,-1.2545087802562886,-0.7078389495333016,0.0
2019-08-30,1.0,-0.0,-0.288622848816603,-0.6939707793486394,-1.2592052927972275,-0.6962942543220573,0.0
2019-09-03,1.0,-0.0,-0.2950005909466966,-0.7024386400346688,-1.2513099318441476,-0.6908954812275933,0.0
