Date,ABC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.21304727908501492,-0.8535732497996649,-0.0,-0.7240110730676769,-0.8518248706927952,0.0
2018-10-18,1.0,-0.21204713780145207,-0.851764019117808,-0.0,-0.7303440475756139,-0.8542449560363384,0.0
2018-10-19,1.0,-0.19085407834184875,-0.8385694097184476,-0.0,-0.7356959089756133,-0.8584628763996087,0.0
2018-10-22,1.0,-0.19136450900134025,-0.834969391820915,-0.0,-0.7367334371717318,-0.8592023762089326,0.0
2018-10-23,1.0,-0.18624454148471617,-0.8400291120815139,-0.0,-0.7465065502183406,-0.8662299854439592,0.0
2018-10-24,1.0,-0.1835799730938443,-0.8351816165509217,-0.0,-0.7476275315420136,-0.8695778642329928,0.0
2018-10-25,1.0,-0.16272853629851383,-0.8069068747995295,-0.0,-0.7432552835097473,-0.851028190598382,0.0
2018-10-26,1.0,-0.14578113420616154,-0.7935561280304901,-0.0,-0.748103186646434,-0.8414793379680277,0.0
2018-10-29,1.0,-0.12568056482489726,-0.800133478520496,-0.0,-0.7396817591063964,-0.8470617162527662,0.0
2018-10-30,1.0,-0.10494457152912194,-0.8035544606721802,-0.0,-0.7435509414041879,-0.8672532113320429,0.0
2018-10-31,1.0,-0.10797957899153787,-0.7862437932722568,-0.0,-0.7403664591929505,-0.8621232254003776,0.0
2018-11-01,1.0,-0.09504853690900202,-0.7956561212375165,-0.0,-0.7392974369718555,-0.8618618618618619,0.0
2018-11-02,1.0,-0.09632803790412486,-0.788252508361204,-0.0,-0.7397226867335562,-0.8595666109253065,0.0
2018-11-05,1.0,-0.1007405337431885,-0.780459689814168,-0.0,-0.7415816682967724,-0.8703018024311864,0.0
2018-11-06,1.0,-0.10487532304253686,-0.7834043444855766,-0.0,-0.7385276245023399,-0.86557938115527,0.0
2018-11-07,1.0,-0.10841354723707664,-0.812156862745098,-0.0,-0.7583957219251336,-0.8861319073083779,0.0
2018-11-08,1.0,-0.09287662498671673,-0.8101377917891679,-0.0,-0.7515497148524671,-0.8876412454394105,0.0
2018-11-09,1.0,-0.09109723461195361,-0.8190187332738627,-0.0,-0.7643175735950045,-0.8938090990187333,0.0
2018-11-12,1.0,-0.09023037542662117,-0.8001990898748579,-0.0,-0.773108646188851,-0.8916382252559728,0.0
2018-11-13,1.0,-0.05191721596144305,-0.8035651002905947,-0.0,-0.7889290523779149,-0.8993904599900774,0.0
2018-11-14,1.0,-0.05507616917012889,-0.8039842335144348,-0.0,-0.7916977380064628,-0.9002521217286318,0.0
2018-11-15,1.0,-0.05351692809993613,-0.804031513947051,-0.0,-0.7922847611611896,-0.8989992192490596,0.0
2018-11-16,1.0,-0.04868197278911565,-0.7931901927437642,-0.0,-0.7928713151927438,-0.9083404195011338,0.0
2018-11-19,1.0,-0.050341871258015376,-0.7925744854217592,-0.0,-0.7918659439543698,-0.9078896092393807,0.0
2018-11-20,1.0,-0.0,-0.7853895873286456,-0.0,-0.8078343632360253,-0.9581646423751686,0.0
2018-11-21,1.0,-0.0,-0.7787598154864607,-0.0,-0.8054508961583153,-0.9370400366210078,0.0
2018-11-23,1.0,-0.0,-0.7595414462081129,-0.0,-0.8228924162257496,-0.9449029982363317,0.0
2018-11-26,1.0,-0.0,-0.7650253950338601,-0.0,-0.8200479683972912,-0.9420146726862302,0.0
2018-11-27,1.0,-0.0,-0.7637601797247964,-0.0,-0.8113942712721145,-0.9350954787980904,0.0
2018-11-28,1.0,-0.0,-0.7579013906447535,-0.0,-0.8159502739148756,-0.9378775108863603,0.0
2018-11-29,1.0,-0.0,-0.7390035438815926,-0.0,-0.801090959627545,-0.9342992147870195,0.0
2018-11-30,1.0,-0.0,-0.7388827126181212,-0.0,-0.8010352973874375,-0.9342342968315731,0.0
2018-12-03,1.0,-0.0,-0.7434441929305241,-0.0,-0.8034476754309594,-0.9356085669510709,0.0
2018-12-04,1.0,-0.0,-0.745839847142609,-0.0,-0.7959353830119854,-0.93225638353309,0.0
2018-12-06,1.0,-0.0,-0.6772576383713841,-0.0,-0.8003522796558499,-0.909694465144638,0.0
2018-12-07,1.0,-0.0,-0.6780080735438787,-0.0,-0.8003324400420638,-0.9139387360493911,0.0
2018-12-10,1.0,-0.0,-0.6734063276684356,-0.0,-0.7900853093302882,-0.8951098273661585,0.0
2018-12-11,1.0,-0.0,-0.6739451760279495,-0.0,-0.7884977156678312,-0.8968691212039774,0.0
2018-12-12,1.0,-0.0,-0.6748587950511028,-0.0,-0.7879908552985476,-0.8991729424421734,0.0
2018-12-13,1.0,-0.0,-0.6722649558294986,-0.0,-0.7893251822243124,-0.8974169493802695,0.0
2018-12-14,1.0,-0.0,-0.674215442510584,-0.0,-0.7884550769437538,-0.8973187285800687,0.0
2018-12-17,1.0,-0.0,-0.6739707612166023,-0.0,-0.7891110737691145,-0.8976642581078811,0.0
2018-12-18,1.0,-0.0,-0.6625354935694003,-0.0,-0.7813262067813596,-0.8967095373308835,0.0
2018-12-19,1.0,-0.0,-0.6630907024931489,-0.0,-0.7820667067709378,-0.8968651828086358,0.0
2018-12-20,1.0,-0.0,-0.6477011685587775,-0.0,-0.7904917268701934,-0.8910343909178678,0.0
2018-12-21,1.0,-0.0,-0.6464834653004191,-0.0,-0.7899727194091423,-0.8904784084104065,0.0
2018-12-24,1.0,-0.0,-0.6244050766790058,-0.0,-0.7785563194077207,-0.9021681649920676,0.0
2018-12-26,1.0,-0.0,-0.6308236681737762,-0.0,-0.7555861345914422,-0.8899154708079418,0.0
2018-12-27,1.0,-0.0,-0.5922784810126582,-0.0,-0.6832911392405063,-0.8889556962025316,0.0
2018-12-28,1.0,-0.0,-0.593415976219088,-0.0,-0.6818354310290304,-0.8871039149958889,0.0
2018-12-31,1.0,-0.0,-0.5955777686394838,-0.0,-0.6813336285705247,-0.8863442254768608,0.0
2019-01-02,1.0,-0.0,-0.5944886866388573,-0.0,-0.6789596763999495,-0.8867083807356845,0.0
2019-01-03,1.0,-0.0,-0.594036262556068,-0.0,-0.6866510834544192,-0.8780718933602881,0.0
2019-01-04,1.0,-0.0,-0.5947856133186743,-0.0,-0.6665619601068007,-0.8798806345217528,0.0
2019-01-07,1.0,-0.0,-0.5651556324110671,-0.0,-0.6607583992094861,-0.8620615118577074,0.0
2019-01-08,1.0,-0.0,-0.5545009091189251,-0.0,-0.6675398317359549,-0.8597491448118586,0.0
2019-01-09,1.0,-0.0,-0.5489858105820431,-0.0,-0.6667795253778201,-0.8621995136815537,0.0
2019-01-10,1.0,-0.0,-0.5482967658553097,-0.0,-0.6671385050927778,-0.8617410837923501,0.0
2019-01-11,1.0,-0.0,-0.5414522936627746,-0.0,-0.6702917526726024,-0.8690963985335347,0.0
2019-01-14,1.0,-0.0,-0.5426351809606018,-0.0,-0.6719588137369752,-0.8682101239287255,0.0
2019-01-15,1.0,-0.0,-0.538193588162762,-0.0,-0.6739519112207151,-0.8704377311960543,0.0
2019-01-16,1.0,-0.0,-0.5285775676837129,-0.0,-0.6722634906992448,-0.8687150837988826,0.0
2019-01-17,1.0,-0.0,-0.5268665418725259,-0.0,-0.6729063737073067,-0.8689661521465615,0.0
2019-01-18,1.0,-0.0,-0.5281440083984315,-0.0,-0.6811992466112947,-0.8783153734523111,0.0
2019-01-22,1.0,-0.0,-0.448217156909108,-0.0,-0.6853620858160723,-1.0191367949809262,0.0
2019-01-23,1.0,-0.0,-0.4002019309648514,-0.0,-0.6929071748595949,-1.062030668265287,0.0
2019-01-24,1.0,-0.0,-0.38321041895496627,-0.0,-0.708583084889377,-1.0464773262199905,0.0
2019-01-25,1.0,-0.0,-0.28692791670658874,-0.0,-0.7542716617163296,-1.1525661907955669,0.0
2019-01-28,1.0,-0.0,-0.25324861000794285,-0.0,-0.7863701350278,-1.137537728355838,0.0
2019-01-29,1.0,-0.0,-0.23844414004013886,-0.0,-0.7864037462967092,-1.160778567105221,0.0
2019-01-30,1.0,-0.0,-0.22091898428053208,-0.0,-0.7260580411124548,-1.0759975816203144,0.0
2019-01-31,1.0,-0.0,-0.24103122072112915,-0.0,-0.6581739051591259,-1.1231299301840603,0.0
2019-02-01,1.0,-0.0,-0.25561051004636787,-0.0,-0.7051313755795982,-1.1304482225656878,0.0
2019-02-04,1.0,-0.0,-0.24518593831839047,-0.0,-0.7032997504390424,-1.1325445974674182,0.0
2019-02-05,1.0,-0.0,-0.2469577004836871,-0.0,-0.6961089374287563,-1.1377429988601004,0.0
2019-02-06,1.0,-0.0,-0.24818801468093635,-0.0,-0.7040372575023902,-1.1320359004410447,0.0
2019-02-07,1.0,-0.0,-0.24028595199211167,-0.0,-0.6996271531137337,-1.141435306443164,0.0
2019-02-08,1.0,-0.0,-0.23998394962652017,-0.0,-0.7108154824371875,-1.1358108525217605,0.0
2019-02-11,1.0,-0.0,-0.23615277563012213,-0.0,-0.7049945879078398,-1.151476728003711,0.0
2019-02-12,1.0,-0.0,-0.2283939169139466,-0.0,-0.7122589020771514,-1.1503461918892186,0.0
2019-02-13,1.0,-0.0,-0.22841260037059916,-0.0,-0.7126003705991353,-1.1473131562693022,0.0
2019-02-14,1.0,-0.0,-0.22320848668542972,-0.0,-0.7227909566078,-1.1467850184022517,0.0
2019-02-15,1.0,-0.0,-0.23301151132565914,-0.0,-0.7184366877088748,-1.1429941824483227,0.0
2019-02-19,1.0,-0.0,-0.22104709775180134,-0.0,-0.7301543123975631,-1.1412314067476883,0.0
2019-02-20,1.0,-0.0,-0.2300841167738743,-0.0,-0.7248886689757547,-1.1375556655121228,0.0
2019-02-21,1.0,-0.0,-0.21301848303146442,-0.0,-0.7293379489398529,-1.1484205971440935,0.0
2019-02-22,1.0,-0.0,-0.21327849588719155,-0.0,-0.7273795534665101,-1.1517100624652112,0.0
2019-02-25,1.0,-0.0,-0.21164447197274697,-0.0,-0.7305977082688139,-1.154691855063487,0.0
2019-02-26,1.0,-0.0,-0.21158729175698274,-0.0,-0.7380627980429801,-1.1469003530067505,0.0
2019-02-27,1.0,-0.0,-0.21529262323016388,-0.0,-0.7445859280602286,-1.1383028162468631,0.0
2019-02-28,1.0,-0.0,-0.21350263239393,-0.0,-0.742397026943326,-1.141034375967792,0.0
2019-03-01,1.0,-0.0,-0.21140627902656509,-0.0,-0.7541333828720045,-1.1306272834231221,0.0
2019-03-04,1.0,-0.0,-0.20820443014478404,-0.0,-0.740254918945675,-1.1452171760920677,0.0
2019-03-05,1.0,-0.0,-0.22185420213589227,-0.0,-0.7258009596037766,-1.1478408915028633,0.0
2019-03-06,1.0,-0.0,-0.2073334965719882,-0.0,-0.7111287952987266,-1.1422624877571008,0.0
2019-03-07,1.0,-0.0,-0.22087624903920064,-0.0,-0.6977401998462721,-1.1559415833973867,0.0
2019-03-08,1.0,-0.0,-0.20577584090351092,-0.0,-0.6892032899582616,-1.1740117849251166,0.0
2019-03-11,1.0,-0.0,-0.20528694360180771,-0.0,-0.6880455642914629,-1.2020677273571472,0.0
2019-03-12,1.0,-0.0,-0.166150767595285,-0.0,-0.7055310633774192,-1.2549792077040929,0.0
2019-03-13,1.0,-0.0,-0.1791696784939816,-0.0,-0.7154844589710551,-1.2481221911436564,0.0
2019-03-14,1.0,-0.0,-0.173861137291863,-0.0,-0.723248507697141,-1.244612001256676,0.0
2019-03-15,1.0,-0.0,-0.1683099700740274,-0.0,-0.7270751299417231,-1.2546857772877618,0.0
2019-03-18,1.0,-0.0,-0.1750837494469376,-0.0,-0.7317805448454586,-1.253460590354592,0.0
2019-03-19,1.0,-0.0,-0.17590391989099088,-0.0,-0.732927718097411,-1.2600373926545614,0.0
2019-03-20,1.0,-0.0,-0.1696021287379625,-0.0,-0.7349847947288393,-1.2631779016725797,0.0
2019-03-21,1.0,-0.0,-0.17002662609357172,-0.0,-0.7323760618739699,-1.2673703562824903,0.0
2019-03-22,1.0,-0.0,-0.16937051792828686,-0.0,-0.7595537848605578,-1.2583266932270918,0.0
2019-03-25,1.0,-0.0,-0.11758394344862409,-0.0,-0.7776445342085332,-1.2605402676091897,0.0
2019-03-26,1.0,-0.0,-0.10829602819316125,-0.0,-0.7797250531796679,-1.2868844651871607,0.0
2019-03-27,1.0,-0.0,-0.08957830560142259,-0.0,-0.7964879969516068,-1.2893433252889623,0.0
2019-03-28,1.0,-0.0,-0.08197969543147209,-0.0,-0.7838197969543148,-1.306789340101523,0.0
2019-03-29,1.0,-0.0,-0.08818672594474436,-0.0,-0.784757065735154,-1.3026675134963481,0.0
2019-04-01,1.0,-0.0,-0.08645935901915319,-0.0,-0.7852809452720516,-1.3045770733411681,0.0
2019-04-02,1.0,-0.0,-0.10076268236336593,-0.0,-0.8020506978068926,-1.2618753758030317,0.0
2019-04-03,1.0,-0.0,-0.10624838626387813,-0.0,-0.8062225664859282,-1.3150012909888975,0.0
2019-04-04,1.0,-0.0,-0.10588197293194225,-0.0,-0.8050324622888337,-1.3191640556865531,0.0
2019-04-05,1.0,-0.0,-0.10728254194007175,-0.0,-0.8051200827488122,-1.319972848046029,0.0
2019-04-08,1.0,-0.0,-0.11196973616140714,-0.0,-0.804578375581997,-1.3167679772374548,0.0
2019-04-09,1.0,-0.0,-0.10046713813014989,-0.0,-0.8309543891520146,-1.3125608252773635,0.0
2019-04-10,1.0,-0.0,-0.09804746948159182,-0.0,-0.8394262215458344,-1.3005537026843248,0.0
2019-04-11,1.0,-0.0,-0.0454275925681908,-0.0,-0.932369218605877,-1.3164448543945184,0.0
2019-04-12,1.0,-0.0,-0.04706269540891887,-0.0,-0.9276616751686687,-1.3163732104656902,0.0
2019-04-15,1.0,-0.0,-0.04582785808147175,-0.0,-0.9238830486202364,-1.3154402102496714,0.0
2019-04-16,1.0,-0.0,-0.05040136860113173,-0.0,-0.9329517041716014,-1.306520594815107,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.9703416098404516,-1.2924402101210481,0.0
2019-04-18,1.0,-0.0,-0.01864066532836249,-0.0,-0.964248159831756,-1.203549692508683,0.0
2019-04-22,1.0,-0.0,-0.02080270978462325,-0.0,-0.9686840927973415,-1.2060139323832046,0.0
2019-04-23,1.0,-0.0,-0.039824987225344916,-0.0,-0.9588017373530914,-1.1950370464997446,0.0
2019-04-24,1.0,-0.0,-0.05490447904960668,-0.0,-0.966222507625622,-1.1896612618397817,0.0
2019-04-25,1.0,-0.0,-0.062005277044854874,-0.0,-0.977154257030697,-1.1785829203938478,0.0
2019-04-26,1.0,-0.0,-0.054927354144518534,-0.0,-0.990754163847814,-1.175864179633388,0.0
2019-04-29,1.0,-0.0,-0.05494258049988742,-0.0,-0.9878727442339241,-1.1739633930581916,0.0
2019-04-30,1.0,-0.0,-0.056263269639065805,-0.0,-0.9875184970726371,-1.1731004310622144,0.0
2019-05-01,1.0,-0.0,-0.0637669054579331,-0.0,-0.9769346911240322,-1.1717369655305343,0.0
2019-05-02,1.0,-0.0,-0.06750932715811142,-0.0,-0.9707963463270295,-1.1779879068570693,0.0
2019-05-03,1.0,-0.0,-0.10269845428346869,-0.0,-0.9852305475504323,-1.1868941577154832,0.0
2019-05-06,1.0,-0.0,-0.11321186745608584,-0.0,-0.9831212587092343,-1.1747407673939356,0.0
2019-05-07,1.0,-0.0,-0.10816206309726405,-0.0,-0.983014792512109,-1.1815028145045163,0.0
2019-05-08,1.0,-0.0,-0.1228641171684296,-0.0,-0.9677786818551667,-1.16406834825061,0.0
2019-05-09,1.0,-0.0,-0.11966202329298925,-0.0,-0.9894953185658826,-1.1531660848856555,0.0
2019-05-10,1.0,-0.0,-0.1201213940738807,-0.0,-0.9954640386372536,-1.1476634904059522,0.0
2019-05-13,1.0,-0.0,-0.12000914853296739,-0.0,-0.9877475004901001,-1.1595765536169378,0.0
2019-05-14,1.0,-0.0,-0.11652733118971062,-0.0,-0.9718006430868167,-1.1270739549839228,0.0
2019-05-15,1.0,-0.0,-0.11738221579031997,-0.0,-0.9788390416465669,-1.1197298601061263,0.0
2019-05-16,1.0,-0.0,-0.11511900555680467,-0.0,-0.9785436674910866,-1.1183631516397392,0.0
2019-05-17,1.0,-0.0,-0.11188271604938271,-0.0,-0.9669495884773665,-1.1361561213991769,0.0
2019-05-20,1.0,-0.0,-0.09427349602906658,-0.0,-0.9782643644898878,-1.1427928362432076,0.0
2019-05-21,1.0,-0.0,-0.09243372250532156,-0.0,-0.9832613042636908,-1.1494871960265756,0.0
2019-05-22,1.0,-0.0,-0.09107561782948227,-0.0,-0.9796895587620915,-1.1429122344699039,0.0
2019-05-23,1.0,-0.0,-0.08327159101890927,-0.0,-1.0196179492961377,-1.1184808169313534,0.0
2019-05-24,1.0,-0.0,-0.07024873063821582,-0.0,-1.0215309467189408,-1.1217944597981875,0.0
2019-05-28,1.0,-0.0,-0.06827373691981768,-0.0,-1.0223727290235605,-1.1192142261025873,0.0
2019-05-29,1.0,-0.0,-0.07405746500528525,-0.0,-1.0278035811525033,-1.101316505973926,0.0
2019-05-30,1.0,-0.0,-0.07742203476482618,-0.0,-1.0238369120654396,-1.0940375766871167,0.0
2019-05-31,1.0,-0.0,-0.06525466785215293,-0.0,-1.0082560650323893,-1.101867140861171,0.0
2019-06-03,1.0,-0.0,-0.07031545741324921,-0.0,-1.020031545741325,-1.0642271293375394,0.0
2019-06-04,1.0,-0.0,-0.0958567968037248,-0.0,-0.9628464466605846,-1.0872369207537673,0.0
2019-06-05,1.0,-0.0,-0.08700930797248077,-0.0,-0.9773371104815863,-1.048687856053295,0.0
2019-06-06,1.0,-0.0,-0.08658331778316851,-0.0,-0.958667661877216,-1.0647819866890589,0.0
2019-06-07,1.0,-0.0,-0.10181298006654849,-0.0,-0.9492489971079392,-1.0586808470939453,0.0
2019-06-10,1.0,-0.0,-0.1025337732677582,-0.0,-0.9524995330884641,-1.057710265828301,0.0
2019-06-11,1.0,-0.0,-0.10169332666833293,-0.0,-0.9581354661334668,-1.0643901524618846,0.0
2019-06-12,1.0,-0.0,-0.11360239162929744,-0.0,-0.9471848530144493,-1.0533134030891877,0.0
2019-06-13,1.0,-0.0,-0.13649407361197755,-0.0,-0.9500623830318154,-1.0325951341235184,0.0
2019-06-14,1.0,-0.0,-0.13693610469591996,-0.0,-0.9519322555812164,-0.990423402617398,0.0
2019-06-17,1.0,-0.0,-0.14190209186974337,-0.0,-0.9501216919806525,-0.988785852922148,0.0
2019-06-18,1.0,-0.0,-0.14517222256454496,-0.0,-0.9492883110481238,-0.9864132109187258,0.0
2019-06-19,1.0,-0.0,-0.12839893077703016,-0.0,-0.9623621224690448,-0.9817494699972348,0.0
2019-06-20,1.0,-0.0,-0.13354868481772034,-0.0,-0.9607752653437933,-0.9821258267958776,0.0
2019-06-21,1.0,-0.0,-0.14118660758247167,-0.0,-0.9492860659773509,-0.9868291482028557,0.0
2019-06-24,1.0,-0.0,-0.13770016352472927,-0.0,-0.9443707383295795,-1.0033013483076734,0.0
2019-06-25,1.0,-0.0,-0.13687297422441733,-0.0,-0.9451149868806914,-1.0048772958789935,0.0
2019-06-26,1.0,-0.0,-0.135257935894662,-0.0,-0.918740147745186,-1.03690538744475,0.0
2019-06-27,1.0,-0.0,-0.13432789625181837,-0.0,-0.9361478225881333,-1.024637098022223,0.0
2019-06-28,1.0,-0.0,-0.14936089876512643,-0.0,-0.9227817152053479,-1.0227786202841136,0.0
2019-07-01,1.0,-0.0,-0.13686131386861314,-0.0,-0.9441420264753185,-1.0119077075343315,0.0
2019-07-02,1.0,-0.0,-0.1409060008652123,-0.0,-0.9373648105803102,-1.0117730671775538,0.0
2019-07-03,1.0,-0.0,-0.14199666398962127,-0.0,-0.9338666831407919,-1.0130660406499041,0.0
2019-07-05,1.0,-0.0,-0.14778706282884557,-0.0,-0.9365521510368306,-1.010677808727948,0.0
2019-07-08,1.0,-0.0,-0.14891247176758143,-0.0,-0.9355217969741036,-1.0095294081247488,0.0
2019-07-09,1.0,-0.0,-0.1436523890521107,-0.0,-0.9355806401731869,-1.0133910623163755,0.0
2019-07-10,1.0,-0.0,-0.12382866862532858,-0.0,-0.9523117365084273,-1.0165146126488325,0.0
2019-07-11,1.0,-0.0,-0.1216877166914314,-0.0,-0.9574665676077266,-1.0164066369489848,0.0
2019-07-12,1.0,-0.0,-0.12650565198591637,-0.0,-0.9331336092408425,-1.0288776329606522,0.0
2019-07-15,1.0,-0.0,-0.1408646709549728,-0.0,-0.9515400791687285,-1.0001237011380506,0.0
2019-07-16,1.0,-0.0,-0.14270691574910305,-0.0,-0.9545032784857107,-0.9957008536434492,0.0
2019-07-17,1.0,-0.0,-0.1564884317177895,-0.0,-0.9478268927810212,-0.9846785901831773,0.0
2019-07-18,1.0,-0.0,-0.15479396922695893,-0.0,-0.9443980062536763,-0.996687409058543,0.0
2019-07-19,1.0,-0.0,-0.15800068130438824,-0.0,-0.938744541822799,-1.0000929051438483,0.0
2019-07-22,1.0,-0.0,-0.17350186976542942,-0.0,-0.9386840560002472,-0.9783045399758938,0.0
2019-07-23,1.0,-0.0,-0.17312621599085884,-0.0,-0.9346530372749452,-0.9804823816435564,0.0
2019-07-24,1.0,-0.0,-0.17468338828459617,-0.0,-0.9319939604967183,-0.9747018765599482,0.0
2019-07-25,1.0,-0.0,-0.16804628119518725,-0.0,-0.9375326953257224,-0.9715973782195281,0.0
2019-07-26,1.0,-0.0,-0.16087357736081206,-0.0,-0.9400492156259612,-0.975053829590895,0.0
2019-07-29,1.0,-0.0,-0.15627498001598722,-0.0,-0.9374346676504951,-0.9807538584517003,0.0
2019-07-30,1.0,-0.0,-0.15195671554612805,-0.0,-0.9342740324018568,-0.9879492145470194,0.0
2019-07-31,1.0,-0.0,-0.1821203262040314,-0.0,-0.9231881827973534,-0.9720880135405446,0.0
2019-08-01,1.0,-0.0,-0.19603023413015422,-0.0,-0.9126159896761507,-0.9639279788606894,0.0
2019-08-02,1.0,-0.0,-0.17070175990932845,-0.006422567137864811,-1.012656235242263,-0.9585051789818342,0.0
2019-08-05,1.0,-0.0,-0.16973775234261995,-0.006131689830828249,-1.0136469404439972,-0.9549713854474562,0.0
2019-08-06,1.0,-0.0,-0.17378643784269385,-0.00861187695548465,-0.9660171617979617,-0.9493819894055328,0.0
2019-08-07,1.0,-0.0,-0.20212328983538186,-0.0,-0.9588296628645455,-0.9987045404278178,0.0
2019-08-08,1.0,-0.0,-0.20033595334685597,-0.0,-0.9682745943204868,-1.000760649087221,0.0
2019-08-09,1.0,-0.0,-0.1923052644868072,-0.0,-0.9548036864032319,-1.009026638050751,0.0
2019-08-12,1.0,-0.0,-0.18845971937568973,-0.0,-0.9706132744758001,-0.9940091439381995,0.0
2019-08-13,1.0,-0.0,-0.1733077141147195,-0.0,-0.97338331180899,-1.0032129020064888,0.0
2019-08-14,1.0,-0.0,-0.17597159822803102,-0.0,-0.9658173363913413,-1.0,0.0
2019-08-15,1.0,-0.0,-0.19791892477780187,-0.0,-0.9466105106686075,-0.9523086928246262,0.0
2019-08-16,1.0,-0.0,-0.19415552253590887,-0.0,-0.9461676572560673,-0.955268697374938,0.0
2019-08-19,1.0,-0.0,-0.185590867016353,-0.0,-0.9500771366862081,-0.9497994446158593,0.0
2019-08-20,1.0,-0.0,-0.18897880065228762,-0.0005230608288975724,-0.9475093074059259,-0.9398172363927263,0.0
2019-08-21,1.0,-0.0,-0.18809597047062443,-0.009504767763764995,-0.9421716394955398,-0.9362042448477392,0.0
2019-08-22,1.0,-0.0,-0.19004455369488402,-0.00884928560454755,-0.9459210324166538,-0.927853740974036,0.0
2019-08-23,1.0,-0.0,-0.1901248232183484,-0.01079136690647482,-0.9470269937895838,-0.9265203222037756,0.0
2019-08-26,1.0,-0.0,-0.17951917224589167,-0.013420572124163116,-0.9384053560559952,-0.9118685331710287,0.0
2019-08-27,1.0,-0.0,-0.17811139468548265,-0.0269629184807086,-0.9099834859630686,-0.8874943702146825,0.0
2019-08-28,1.0,-0.0,-0.21087194454578623,-0.0,-0.9162106287243099,-0.9132007783047551,0.0
2019-08-29,1.0,-0.0,-0.20175731963151017,-0.005867866589644584,-0.9287343042169591,-0.9040162962512541,0.0
2019-08-30,1.0,-0.0,-0.1956396494739076,-0.009369598835622668,-0.9297128475696654,-0.897540859334728,0.0
2019-09-03,1.0,-0.0,-0.2073059913975889,-0.025928394014660447,-0.91149209426304,-0.8843218028715091,0.0
2019-09-04,1.0,-0.0,-0.17173284649322987,-0.03301384451544196,-0.9261524418073939,-0.9118515137684466,0.0
2019-09-05,1.0,-0.0,-0.18902808036794966,-0.04236262406197047,-0.9106148632292422,-0.8838658920358268,0.0
2019-09-06,1.0,-0.0,-0.18191139660424016,-0.05380138122380048,-0.9176392532947314,-0.8624506167254743,0.0
2019-09-09,1.0,-0.0,-0.17889977392614922,-0.05407686510926903,-0.9171363978899774,-0.8642049736247175,0.0
2019-09-10,1.0,-0.0,-0.17428123681514074,-0.07079139292387439,-0.9199264661563499,-0.848683020914954,0.0
2019-09-11,1.0,-0.0,-0.15203458492049096,-0.11672410665699255,-0.9376927262833302,-0.8166757361388233,0.0
2019-09-12,1.0,-0.0,-0.16723590751095663,-0.11144022971134956,-0.9334441589844341,-0.810397461085084,0.0
2019-09-13,1.0,-0.0,-0.1670929241261722,-0.0875654609669955,-0.9466264766776276,-0.8434112775545,0.0
2019-09-16,1.0,-0.0,-0.1606593339630115,-0.09439078638676457,-0.9483257670393956,-0.8434538862313763,0.0
2019-09-17,1.0,-0.0,-0.17451953826942404,-0.09027502817287485,-0.9476745956811743,-0.8332165808789936,0.0
2019-09-18,1.0,-0.0,-0.1621572267705512,-0.08110904830021001,-0.9530693611711356,-0.8471862921143136,0.0
2019-09-19,1.0,-0.0,-0.1674373326843514,-0.0840532976393283,-0.9406789973229496,-0.8499026527135556,0.0
