Date,CCBG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-27,1.0,-0.0,-0.8485285551826478,-0.0,-0.4835103874850914,-0.44162760380550853,0.0
2018-11-28,1.0,-0.0,-0.8461858529819695,-0.0,-0.4850485436893204,-0.44266296809986133,0.0
2018-11-29,1.0,-0.0,-0.8586828364493853,-0.0,-0.49828757509404303,-0.45028353264836335,0.0
2018-11-30,1.0,-0.0,-0.8589599595664626,-0.0,-0.4980344808221486,-0.45086202055371477,0.0
2018-12-03,1.0,-0.0,-0.8592297103688513,-0.0,-0.49860943337921737,-0.4513863527825378,0.0
2018-12-04,1.0,-0.0,-0.8640278284287598,-0.0,-0.4924397565012483,-0.44878951945465256,0.0
2018-12-06,1.0,-0.0,-0.8825448150669389,-0.0,-0.49724869525754484,-0.4566031313818925,0.0
2018-12-07,1.0,-0.0,-0.8828417470221214,-0.0,-0.4972206466250709,-0.4560124787294384,0.0
2018-12-10,1.0,-0.0,-0.8862019514664117,-0.0,-0.49031296572280175,-0.43536821977898377,0.0
2018-12-11,1.0,-0.0,-0.8873533393501806,-0.0,-0.5054715703971119,-0.427572202166065,0.0
2018-12-12,1.0,-0.0,-0.8874908311233991,-0.0,-0.5068554985047677,-0.42687468261580996,0.0
2018-12-13,1.0,-0.0,-0.8911574244266606,-0.0,-0.5067726154455222,-0.4298843423917654,0.0
2018-12-14,1.0,-0.0,-0.9058489494605337,-0.0,-0.5013628620102214,-0.432084043157297,0.0
2018-12-17,1.0,-0.0,-0.9036154803666403,-0.0,-0.4885142016521444,-0.43685639923050806,0.0
2018-12-18,1.0,-0.0,-0.9090831701711075,-0.0,-0.4912743679237252,-0.4372463891490026,0.0
2018-12-19,1.0,-0.0,-0.9089696660140177,-0.0,-0.4912743679237252,-0.4373882693453648,0.0
2018-12-20,1.0,-0.0,-0.9123580798452039,-0.0,-0.4926158836752696,-0.44054292462225764,0.0
2018-12-21,1.0,-0.0,-0.9262646470420121,-0.0,-0.5115461560445842,-0.4201486138896828,0.0
2018-12-24,1.0,-0.0,-0.9087062698773286,-0.0,-0.5011074511585643,-0.42980463425715587,0.0
2018-12-26,1.0,-0.0,-0.9100964265456608,-0.0,-0.4985536018150879,-0.42742484401588204,0.0
2018-12-27,1.0,-0.0,-0.8805657412257727,-0.0,-0.4510214772132007,-0.42543629897163027,0.0
2018-12-28,1.0,-0.0,-0.9004595460242306,-0.0,-0.457457178665924,-0.4272106948892912,0.0
2018-12-31,1.0,-0.0,-0.9095203488372093,-0.0,-0.4582401610017889,-0.42740943649373875,0.0
2019-01-02,1.0,-0.0,-0.9091797966253213,-0.0,-0.45714604983797075,-0.4272823779193206,0.0
2019-01-03,1.0,-0.0,-0.908730380383176,-0.0,-0.4592526392224767,-0.4248449980450204,0.0
