Date,ALLY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.1319208369568082,-0.45105014889187556,-0.0,-0.4687854112314544,-0.583524389279785,0.0
2018-11-07,1.0,-0.1323203545425768,-0.45151419225493306,-0.0,-0.4699535718054237,-0.5841511026696212,0.0
2018-11-08,1.0,-0.11690218388695173,-0.4518784573840548,-0.0,-0.4646986340875128,-0.5882337519335135,0.0
2018-11-09,1.0,-0.11621260193512861,-0.4520544353252747,-0.0,-0.4658205941736372,-0.5880378634921467,0.0
2018-11-12,1.0,-0.11556801509117585,-0.45032487948019284,-0.0,-0.4662282540347935,-0.587874659400545,0.0
2018-11-13,1.0,-0.10174479166666667,-0.4470052083333333,-0.0,-0.4670052083333333,-0.5884114583333333,0.0
2018-11-14,1.0,-0.10337998071560732,-0.4464858103353921,-0.0,-0.4678810622051964,-0.5882521564641805,0.0
2018-11-15,1.0,-0.10271494390504204,-0.44662519197230394,-0.0,-0.46916729572845356,-0.5845068589426555,0.0
2018-11-16,1.0,-0.09977394964533479,-0.4398108452204641,-0.0,-0.4690414945306208,-0.589627666484787,0.0
2018-11-19,1.0,-0.10137961495492218,-0.43934630673698977,-0.0,-0.4681597339499597,-0.5892592688820182,0.0
2018-11-20,1.0,-0.08285462919836464,-0.4349738653418206,-0.0,-0.4700874605392537,-0.5996739636702375,0.0
2018-11-21,1.0,-0.08128066098631552,-0.4335657113348826,-0.0,-0.4696359411309063,-0.5975471210947586,0.0
2018-11-23,1.0,-0.08134008369065454,-0.43513974272872863,-0.0,-0.46915844397375633,-0.5974066229271066,0.0
2018-11-26,1.0,-0.07996996919253373,-0.4462422657726461,-0.0,-0.46760038315168145,-0.595050094493489,0.0
2018-11-27,1.0,-0.08211944646758922,-0.4474820518156279,-0.0,-0.4721933201539902,-0.5994173343044429,0.0
2018-11-28,1.0,-0.08324878378729936,-0.4441322615052421,-0.0,-0.4738416712193345,-0.600301776841229,0.0
2018-11-29,1.0,-0.07391596812584085,-0.43945979509469113,-0.0,-0.4723429576736004,-0.6014695229224879,0.0
2018-11-30,1.0,-0.07398401324469048,-0.439713376620017,-0.0,-0.4732389994050236,-0.5999172206844814,0.0
2018-12-03,1.0,-0.07378957169459963,-0.43971135940409684,-0.0,-0.4731274570660046,-0.5997568797848128,0.0
2018-12-04,1.0,-0.06618463524854745,-0.444932214331827,-0.0,-0.4712201420271143,-0.599974176888315,0.0
2018-12-06,1.0,-0.06016218303513965,-0.44113785557986873,-0.0,-0.47169519886729305,-0.6013386536233749,0.0
2018-12-07,1.0,-0.06442476053146566,-0.44077659903182614,-0.0,-0.4717015140591204,-0.5980276032547122,0.0
2018-12-10,1.0,-0.05124728156581809,-0.44229243955481645,-0.0,-0.47235512344889347,-0.5926314442880901,0.0
2018-12-11,1.0,-0.0430983677966536,-0.44640889640505294,-0.0,-0.4711866143951623,-0.6016347656750455,0.0
2018-12-12,1.0,-0.042014867982568566,-0.4470648551653422,-0.0,-0.471109971802102,-0.6032555754934632,0.0
2018-12-13,1.0,-0.04193350069163379,-0.44469491264921357,-0.0,-0.4731799784825042,-0.6018238639274553,0.0
2018-12-14,1.0,-0.03456828398697876,-0.47398336175269984,-0.0,-0.4676794295458068,-0.6073476980313129,0.0
2018-12-17,1.0,-0.029373081981587026,-0.47355391082342624,-0.0,-0.4641926915439564,-0.6117543904892074,0.0
2018-12-18,1.0,-0.021350304087864713,-0.46696091765249303,-0.0,-0.4626241371346455,-0.6152069593779671,0.0
2018-12-19,1.0,-0.026523223868333893,-0.46599224587259613,-0.0,-0.460574627057283,-0.6145017588004211,0.0
2018-12-20,1.0,-0.02618511313607044,-0.45986485102897506,-0.0,-0.46224531585952694,-0.6113699191153885,0.0
2018-12-21,1.0,-0.02334838857842762,-0.4597208400316415,-0.0,-0.4630125800607313,-0.6056546479879558,0.0
2018-12-24,1.0,-0.02497822411231234,-0.46690065071476144,-0.0,-0.466849413331967,-0.6031408515653021,0.0
2018-12-26,1.0,-0.024059805072204926,-0.4685921314486911,-0.0,-0.45915191100678676,-0.5996070827167423,0.0
2018-12-27,1.0,-0.02346680182463254,-0.46325392802838317,-0.0,-0.44974657881398883,-0.5977445514445008,0.0
2018-12-28,1.0,-0.02411135337964606,-0.4626286699457431,-0.0,-0.4501293037878404,-0.5984737082298058,0.0
2018-12-31,1.0,-0.02280221173844671,-0.46530208491858166,-0.0,-0.4502358849490184,-0.5980571196672246,0.0
2019-01-02,1.0,-0.02187801044465852,-0.46509151751761907,-0.0,-0.4496273386401663,-0.5985397758961619,0.0
2019-01-03,1.0,-0.02182896838475775,-0.4652029510939837,-0.0,-0.4493826534492812,-0.5989148898410365,0.0
2019-01-04,1.0,-0.0024752475247524753,-0.47231763992725806,-0.0,-0.44438270357648013,-0.6065871893311781,0.0
2019-01-07,1.0,-0.0,-0.4616539847817381,-0.0,-0.44152983580296357,-0.5997947537044453,0.0
2019-01-08,1.0,-0.0,-0.46226060833646265,-0.0,-0.44128176242333206,-0.5998998623106772,0.0
2019-01-09,1.0,-0.0,-0.45886178861788623,-0.0,-0.4410006253908693,-0.6017010631644778,0.0
2019-01-10,1.0,-0.0,-0.45797384149848697,-0.0,-0.44166854227623975,-0.60114537224598,0.0
2019-01-11,1.0,-0.0,-0.45432253221568875,-0.0,-0.4430126360565495,-0.6048542474665332,0.0
2019-01-14,1.0,-0.0,-0.4532069129856774,-0.0,-0.44179396493340356,-0.613364436752201,0.0
2019-01-15,1.0,-0.0,-0.44159094891241774,-0.0,-0.43262997171535134,-0.6288453355360317,0.0
2019-01-16,1.0,-0.0,-0.4326776855383541,-0.0,-0.4425248672500187,-0.6177548425697404,0.0
2019-01-17,1.0,-0.0,-0.43412284423590486,-0.0,-0.4423590485936057,-0.6193376095040807,0.0
2019-01-18,1.0,-0.007567271550543898,-0.43359968137804006,-0.0,-0.43887685759091927,-0.6091902521594106,0.0
2019-01-22,1.0,-0.0,-0.40660459342023586,-0.0,-0.39533209186840473,-0.6809683426443203,0.0
2019-01-23,1.0,-0.0,-0.39428841513470486,-0.0,-0.3962038856687977,-0.6971317694470012,0.0
2019-01-24,1.0,-0.0,-0.39222808239625834,-0.0,-0.4007861478754105,-0.694820380137327,0.0
2019-01-25,1.0,-0.0,-0.3621291448516579,-0.0,-0.3796559461480927,-0.7513587634006482,0.0
2019-01-28,1.0,-0.0,-0.3596985877538799,-0.0,-0.38472478666600124,-0.7507111133290084,0.0
2019-01-29,1.0,-0.0,-0.3593262632563942,-0.0,-0.37831565814098567,-0.7577043044291952,0.0
2019-01-30,1.0,-0.0,-0.36485776476769494,-0.0,-0.3856989166604118,-0.7513823212990067,0.0
2019-01-31,1.0,-0.0,-0.3757172131147541,-0.0,-0.4598872950819672,-0.7258452868852459,0.0
2019-02-01,1.0,-0.0,-0.3744953326304421,-0.0,-0.460899529405714,-0.7361586134183661,0.0
2019-02-04,1.0,-0.0,-0.3754468993544072,-0.0,-0.45891098022068466,-0.7377247357185113,0.0
2019-02-05,1.0,-0.0,-0.3782364750090081,-0.0,-0.45591187522520205,-0.739563494106141,0.0
2019-02-06,1.0,-0.0,-0.3807281615849736,-0.0,-0.4559629486684678,-0.7363180239289849,0.0
2019-02-07,1.0,-0.0,-0.3742106073830672,-0.0,-0.45800174564871393,-0.7349181085382759,0.0
2019-02-08,1.0,-0.0,-0.3719596852985036,-0.0,-0.46608731423870003,-0.7330436571193499,0.0
2019-02-11,1.0,-0.0,-0.36391027787077335,-0.0,-0.47204553063274185,-0.7393319770286627,0.0
2019-02-12,1.0,-0.0,-0.3645720476706392,-0.0,-0.47913119744105653,-0.735876799257081,0.0
2019-02-13,1.0,-0.0,-0.3778448676265676,-0.0,-0.47440264230789086,-0.7281054858853279,0.0
2019-02-14,1.0,-0.0,-0.3803343825790805,-0.0,-0.47801744156045206,-0.7217864698900872,0.0
2019-02-15,1.0,-0.0,-0.37878866112459336,-0.0,-0.47965611607373365,-0.7232663809572984,0.0
2019-02-19,1.0,-0.0,-0.3747127030447021,-0.0,-0.48462154275236935,-0.7231102962063889,0.0
2019-02-20,1.0,-0.0,-0.375694175384218,-0.0,-0.48335270566963706,-0.7239312927805761,0.0
2019-02-21,1.0,-0.0,-0.364659712898895,-0.0,-0.4859031291954973,-0.7312816275947537,0.0
2019-02-22,1.0,-0.0,-0.3577917720538894,-0.0,-0.4934961028235172,-0.7296495122077118,0.0
2019-02-25,1.0,-0.0,-0.3527935851008795,-0.0,-0.49842214174857735,-0.7354371443352302,0.0
2019-02-26,1.0,-0.0,-0.35777270605321854,-0.0,-0.5066393485139271,-0.7290834586856164,0.0
2019-02-27,1.0,-0.0,-0.34829914307971954,-0.0,-0.5171384056089328,-0.7312905738769151,0.0
2019-02-28,1.0,-0.0,-0.3497308767208363,-0.0,-0.5158109926508643,-0.7221560915019148,0.0
2019-03-01,1.0,-0.0,-0.347879039154207,-0.0,-0.5363685833484492,-0.7070301365603379,0.0
2019-03-04,1.0,-0.0,-0.3410003367265003,-0.0,-0.5358872743284896,-0.7133162379879296,0.0
2019-03-05,1.0,-0.0,-0.3366600995437578,-0.0,-0.5441984653670676,-0.7114267938614683,0.0
2019-03-06,1.0,-0.0,-0.3378360859757837,-0.0,-0.5422748839741762,-0.7126448702325702,0.0
2019-03-07,1.0,-0.0,-0.3222063964780526,-0.0,-0.5575294574647158,-0.7099054771461867,0.0
2019-03-08,1.0,-0.0,-0.31631569404512133,-0.0,-0.5575931825834692,-0.7162690703758385,0.0
2019-03-11,1.0,-0.0,-0.31516840761676523,-0.0,-0.5602907082758082,-0.7294797989007268,0.0
2019-03-12,1.0,-0.0,-0.30154240972058555,-0.0,-0.5682823997695551,-0.748867415612643,0.0
2019-03-13,1.0,-0.0,-0.30693667428361304,-0.0,-0.5728994300422872,-0.7466971344522364,0.0
2019-03-14,1.0,-0.0,-0.30226396285317036,-0.0,-0.5788189616726567,-0.7422807523807026,0.0
2019-03-15,1.0,-0.0,-0.30265746740470634,-0.0,-0.5785828589417351,-0.7421233505600882,0.0
2019-03-18,1.0,-0.0,-0.30679453065310747,-0.0,-0.5819743393840399,-0.7457912901441104,0.0
2019-03-19,1.0,-0.0,-0.30945399793961487,-0.0,-0.5793644504318883,-0.7526745383944845,0.0
2019-03-20,1.0,-0.0,-0.32387719391272074,-0.0,-0.5747918765576117,-0.7525584601516517,0.0
2019-03-21,1.0,-0.0,-0.32244141400767906,-0.0,-0.5724612736660929,-0.7530517675095988,0.0
2019-03-22,1.0,-0.0,-0.32076473712161446,-0.0,-0.5923791821561338,-0.7422198619224641,0.0
2019-03-25,1.0,-0.0,-0.2829810255192252,-0.0,-0.6109307787718049,-0.7450980392156863,0.0
2019-03-26,1.0,-0.0,-0.286940219687368,-0.0,-0.6114543726235742,-0.7420521757498943,0.0
2019-03-27,1.0,-0.0,-0.29046311453767754,-0.0,-0.6084121032898558,-0.7414321170195912,0.0
2019-03-28,1.0,-0.0,-0.29422344477359286,-0.0,-0.6068292424883622,-0.743863732543377,0.0
2019-03-29,1.0,-0.0,-0.29687417358650237,-0.0,-0.6068916274395727,-0.7407573914423231,0.0
2019-04-01,1.0,-0.0,-0.2995157577200921,-0.0,-0.6055674631526025,-0.7410759175465057,0.0
2019-04-02,1.0,-0.0,-0.29996016465276854,-0.0,-0.609613597131855,-0.7461160536449343,0.0
2019-04-03,1.0,-0.0,-0.2998272884283247,-0.0,-0.6173508702006111,-0.7399229440680217,0.0
2019-04-04,1.0,-0.0,-0.2985483356375625,-0.0,-0.6086887163671169,-0.751488886525577,0.0
2019-04-05,1.0,-0.0,-0.291329572067277,-0.0,-0.6143549073876943,-0.7555886736214605,0.0
2019-04-08,1.0,-0.0,-0.2868848097898377,-0.0,-0.6165469539771216,-0.7568236233040703,0.0
2019-04-09,1.0,-0.0,-0.2649113950955126,-0.0,-0.6588113393023194,-0.733069422673291,0.0
2019-04-10,1.0,-0.0,-0.25463134985933433,-0.0,-0.6589256329953819,-0.7405117044429109,0.0
2019-04-11,1.0,-0.0,-0.24918102081792243,-0.0,-0.6848251083166015,-0.7078622001479447,0.0
2019-04-12,1.0,-0.0,-0.24637604765167886,-0.0,-0.6860734805756155,-0.7031258236255338,0.0
2019-04-15,1.0,-0.0,-0.2441881943161728,-0.0,-0.6939599440588965,-0.7005831596168564,0.0
2019-04-16,1.0,-0.0,-0.24182954815225133,-0.0,-0.6939938276489673,-0.7019334757722033,0.0
2019-04-17,1.0,-0.0,-0.2275259392243314,-0.0,-0.7189323336061462,-0.6936663410512975,0.0
2019-04-18,1.0,-0.0,-0.21172930743243243,-0.0,-0.7234480574324325,-0.7041807432432432,0.0
2019-04-22,1.0,-0.0,-0.2125353564725475,-0.0,-0.7252108170979935,-0.7057284094213433,0.0
2019-04-23,1.0,-0.0,-0.20957292079862488,-0.0,-0.7317995504429459,-0.7030807880470713,0.0
2019-04-24,1.0,-0.0,-0.1923361717882266,-0.0,-0.7343840905484742,-0.717829375363622,0.0
2019-04-25,1.0,-0.0,-0.20150574560824197,-0.0,-0.7310791176859067,-0.7090740985338793,0.0
2019-04-26,1.0,-0.0,-0.1978431528031084,-0.0,-0.7380593661618163,-0.7072925752649803,0.0
2019-04-29,1.0,-0.0,-0.1985328916232844,-0.0,-0.7307146237576905,-0.6999789661881475,0.0
2019-04-30,1.0,-0.0,-0.19694419607636882,-0.0,-0.7357071477410193,-0.6971545784463262,0.0
2019-05-01,1.0,-0.0,-0.2011784511784512,-0.0,-0.7363215488215489,-0.6929713804713805,0.0
2019-05-02,1.0,-0.0,-0.20164619875351725,-0.0,-0.7236437268256765,-0.7044205432981828,0.0
2019-05-03,1.0,-0.0,-0.19304928023536827,-0.0,-0.7289587054744142,-0.7048702322160345,0.0
2019-05-06,1.0,-0.0,-0.17989765122687312,-0.0,-0.7330009185146307,-0.7114551896076631,0.0
2019-05-07,1.0,-0.0,-0.1798776485414971,-0.0,-0.7328222228056818,-0.7128941633628272,0.0
2019-05-08,1.0,-0.0,-0.1942891478133654,-0.0,-0.7188985840430534,-0.6992789591932703,0.0
2019-05-09,1.0,-0.0,-0.1956368570757548,-0.0,-0.7221888781607996,-0.6917095065368857,0.0
2019-05-10,1.0,-0.0,-0.19675938005531496,-0.0,-0.7240254657412724,-0.6883838647393414,0.0
2019-05-13,1.0,-0.0,-0.19529024332871592,-0.0,-0.7305350095397402,-0.6878022006743159,0.0
2019-05-14,1.0,-0.0,-0.2147285414126741,-0.0,-0.7098389146844439,-0.6693989779772249,0.0
2019-05-15,1.0,-0.0,-0.22918018321957803,-0.0,-0.7108712013079698,-0.6551267744530662,0.0
2019-05-16,1.0,-0.0,-0.23230749253343722,-0.0,-0.7068172964550059,-0.6579405272042592,0.0
2019-05-17,1.0,-0.0,-0.2316260670414324,-0.0,-0.7165053091817614,-0.6544347282948157,0.0
2019-05-20,1.0,-0.0,-0.22969843623968983,-0.0,-0.7173522753883381,-0.6548799209013089,0.0
2019-05-21,1.0,-0.0,-0.23518094841930118,-0.0,-0.7096505823627288,-0.655028078202995,0.0
2019-05-22,1.0,-0.0,-0.23088700887527894,-0.0,-0.7137333264130378,-0.6504904759433228,0.0
2019-05-23,1.0,-0.0,-0.2318566166934689,-0.0,-0.7270062769103076,-0.6348757586761425,0.0
2019-05-24,1.0,-0.0,-0.23499610288386594,-0.0,-0.7294621979734996,-0.633593141075604,0.0
2019-05-28,1.0,-0.0,-0.241600790513834,-0.0,-0.726882671104639,-0.6318909923028916,0.0
2019-05-29,1.0,-0.0,-0.24622254530349444,-0.0,-0.7289319279297991,-0.6210602835038164,0.0
2019-05-30,1.0,-0.0,-0.24459070767795602,-0.0,-0.7254800342048665,-0.6211811044025809,0.0
2019-05-31,1.0,-0.0,-0.24793367016452908,-0.0,-0.724109340588159,-0.618966187329965,0.0
2019-06-03,1.0,-0.0,-0.25154990700557966,-0.0,-0.7303936763794172,-0.6012347592477785,0.0
2019-06-04,1.0,-0.0,-0.25108493490390577,-0.0,-0.7381948749741682,-0.593872700971275,0.0
2019-06-05,1.0,-0.0,-0.2540589219091728,-0.0,-0.739688665894764,-0.5792615463784896,0.0
2019-06-06,1.0,-0.0,-0.26037085615821826,-0.0,-0.7268729264717229,-0.5845742355270941,0.0
2019-06-07,1.0,-0.0,-0.2719417800293157,-0.0,-0.7183377478334662,-0.5812482320569856,0.0
2019-06-10,1.0,-0.0,-0.27580628594905504,-0.0,-0.7065273212818406,-0.5854303615447822,0.0
2019-06-11,1.0,-0.0,-0.2720120951209512,-0.0,-0.7138171381713817,-0.576670766707667,0.0
2019-06-12,1.0,-0.0,-0.27105917326567747,-0.0,-0.7134876092360524,-0.5781758540273186,0.0
2019-06-13,1.0,-0.0,-0.26123401091999693,-0.0,-0.7117223347261029,-0.5904232139652918,0.0
2019-06-14,1.0,-0.0,-0.2576776536169995,-0.0,-0.7071112588539137,-0.5922980540568186,0.0
2019-06-17,1.0,-0.0,-0.2586949320967208,-0.0,-0.6886641017147809,-0.6006064157770021,0.0
2019-06-18,1.0,-0.0,-0.2570694087403599,-0.0,-0.6892005395912342,-0.5989462699483316,0.0
2019-06-19,1.0,-0.0,-0.2570382238498512,-0.0,-0.6903690140128684,-0.5957630782533506,0.0
2019-06-20,1.0,-0.0,-0.2578453080858212,-0.0,-0.6902853070677765,-0.5970069481560663,0.0
2019-06-21,1.0,-0.0,-0.260068224632147,-0.0,-0.6886105595438115,-0.5970419021434753,0.0
2019-06-24,1.0,-0.0,-0.26617975248529113,-0.0,-0.6873351592615135,-0.5824964495840942,0.0
2019-06-25,1.0,-0.0,-0.262422320862397,-0.0,-0.6890805326569437,-0.5849587824984147,0.0
2019-06-26,1.0,-0.0,-0.2604478748793988,-0.0,-0.6651855989437871,-0.6133143756664805,0.0
2019-06-27,1.0,-0.0,-0.2535458288851609,-0.0,-0.6678359005642824,-0.6204056733262162,0.0
2019-06-28,1.0,-0.0,-0.24905334315992783,-0.0,-0.6717070319449032,-0.6206002693842283,0.0
2019-07-01,1.0,-0.0,-0.25197872394574095,-0.0,-0.6664291349604254,-0.6265747079632504,0.0
2019-07-02,1.0,-0.0,-0.25057237344187233,-0.0,-0.6659374205036886,-0.6273721699313152,0.0
2019-07-03,1.0,-0.0,-0.25250857360599516,-0.0,-0.6623650450908168,-0.6254540835767814,0.0
2019-07-05,1.0,-0.0,-0.2552743151641321,-0.0,-0.6586864352991952,-0.6248191119348041,0.0
2019-07-08,1.0,-0.0,-0.25536290015485774,-0.0,-0.658703764819375,-0.6245842959051561,0.0
2019-07-09,1.0,-0.0,-0.2543134070841368,-0.0,-0.6587333806962347,-0.62422612402314,0.0
2019-07-10,1.0,-0.0,-0.24712570746935356,-0.0,-0.6655414837186874,-0.625339458389381,0.0
2019-07-11,1.0,-0.0,-0.24638196313410857,-0.0,-0.6687401614786981,-0.623851114609252,0.0
2019-07-12,1.0,-0.0,-0.25495105850216254,-0.0,-0.6385664061512002,-0.6357589093760274,0.0
2019-07-15,1.0,-0.0,-0.26450403909949605,-0.0,-0.633340930385677,-0.6345311352528552,0.0
2019-07-16,1.0,-0.0,-0.2720249252748366,-0.0,-0.6377729368255737,-0.6232585237347383,0.0
2019-07-17,1.0,-0.0,-0.28781141037950375,-0.0,-0.6290615998787205,-0.6097832128960533,0.0
2019-07-18,1.0,-0.0,-0.2881852384920334,-0.0,-0.6281847334797869,-0.6086912607630736,0.0
2019-07-19,1.0,-0.0,-0.2848010809968038,-0.0,-0.6558740222955591,-0.6578749058025621,0.0
2019-07-22,1.0,-0.0,-0.28872763212650854,-0.0,-0.6622451102788182,-0.6499427798585102,0.0
2019-07-23,1.0,-0.0,-0.2883079724281441,-0.0,-0.66307712316296,-0.6497333853557029,0.0
2019-07-24,1.0,-0.0,-0.2882646432098124,-0.0,-0.6604906189906969,-0.6498622732706201,0.0
2019-07-25,1.0,-0.0,-0.2837185146715139,-0.0,-0.6678525058426382,-0.6451830693326408,0.0
2019-07-26,1.0,-0.0,-0.2772169309423092,-0.0,-0.6692964472011004,-0.6486647808372045,0.0
2019-07-29,1.0,-0.0,-0.281158074005264,-0.0,-0.6554420188883728,-0.6437787067141456,0.0
2019-07-30,1.0,-0.0,-0.28599834727817375,-0.0,-0.6549168474331165,-0.6414626588162381,0.0
2019-07-31,1.0,-0.0,-0.30104056391851064,-0.0,-0.648093160164218,-0.6329107387229208,0.0
2019-08-01,1.0,-0.0,-0.29740689085180017,-0.0,-0.649956092773387,-0.6354150524303941,0.0
2019-08-02,1.0,-0.0,-0.29500955726610534,-0.0,-0.6503332127912383,-0.6377021232629023,0.0
2019-08-05,1.0,-0.0,-0.29345861944344054,-0.0,-0.6437348340131137,-0.6442769373741546,0.0
2019-08-06,1.0,-0.0,-0.2969163901962297,-0.0,-0.6377594321425816,-0.6371421958182238,0.0
2019-08-07,1.0,-0.0,-0.2985608732590171,-0.0,-0.6396261874726463,-0.6362793810982674,0.0
2019-08-08,1.0,-0.0,-0.3015415497851095,-0.0,-0.6397560285148107,-0.632241295004761,0.0
2019-08-09,1.0,-0.0,-0.29448576558091816,-0.0,-0.630982303154655,-0.6392664785842523,0.0
2019-08-12,1.0,-0.0,-0.29279544813799113,-0.0,-0.6401312248507061,-0.6300586923648666,0.0
2019-08-13,1.0,-0.0,-0.28062377967320934,-0.0,-0.6465419792415991,-0.6419689651628815,0.0
2019-08-14,1.0,-0.0,-0.286457399103139,-0.0,-0.6366175528507367,-0.6393850096092248,0.0
2019-08-15,1.0,-0.0,-0.29085009070700363,-0.0,-0.6367120627539157,-0.627539157319161,0.0
2019-08-16,1.0,-0.0,-0.29000025555186426,-0.0,-0.6389818813728246,-0.6265365055838082,0.0
2019-08-19,1.0,-0.0,-0.28917015412881497,-0.0,-0.6395835459834642,-0.62302235378177,0.0
2019-08-20,1.0,-0.0,-0.294856124267889,-0.0,-0.6371021135727019,-0.614489432136491,0.0
2019-08-21,1.0,-0.0,-0.2965743662832129,-0.0,-0.6389595846482745,-0.609538837422376,0.0
2019-08-22,1.0,-0.0,-0.29608256857411597,-0.002643821338688766,-0.6395251290133971,-0.6038843836591504,0.0
2019-08-23,1.0,-0.0,-0.2959404153638882,-0.0020844454612471085,-0.6394163552708507,-0.6045654439614632,0.0
2019-08-26,1.0,-0.0,-0.29439525029812497,-0.0019282977697713953,-0.6381650724380281,-0.6027199147489407,0.0
2019-08-27,1.0,-0.0,-0.29415645378193905,-0.002207505518763797,-0.638451193829134,-0.6025475121159066,0.0
2019-08-28,1.0,-0.0,-0.28372246305168963,-0.009633178695464801,-0.6410880421831825,-0.6006286916622303,0.0
2019-08-29,1.0,-0.0,-0.2763611477238163,-0.012293419851972017,-0.6443779783027477,-0.6016931967961067,0.0
2019-08-30,1.0,-0.0,-0.2687155638679674,-0.010766819996967093,-0.6505585603801244,-0.5973815902542586,0.0
2019-09-03,1.0,-0.0,-0.27242852448241867,-0.013776890214616143,-0.6513309234308249,-0.5903334260218913,0.0
2019-09-04,1.0,-0.0,-0.27478560044524275,-0.017860305092463762,-0.6483088365503807,-0.5888335146348251,0.0
2019-09-05,1.0,-0.0,-0.2735220332970124,-0.02323695613612751,-0.6445277855206143,-0.5927324329118415,0.0
2019-09-06,1.0,-0.0,-0.2727502975964339,-0.024086315629511433,-0.645695615834663,-0.5902033786693006,0.0
2019-09-09,1.0,-0.0,-0.27347786445142336,-0.024313646033836487,-0.6454766487691216,-0.5894033026035862,0.0
2019-09-10,1.0,-0.0,-0.28907868156596006,-0.0,-0.6034725241005446,-0.6645357608612269,0.0
2019-09-11,1.0,-0.0,-0.28900196895696423,-0.0,-0.6041885084511724,-0.6638964891195951,0.0
2019-09-12,1.0,-0.0,-0.26301146080608523,-0.0,-0.6178625213773388,-0.6716440768818439,0.0
2019-09-13,1.0,-0.0,-0.26171446081560734,-0.0,-0.6237838666019764,-0.6680626133142668,0.0
