Date,IWF,IWM,LC,MTUM,SPY,VLUE,VXX
2019-01-02,-0.13208990350670746,-1.9487526476818076,1.0,-0.0,-1.4360437750058839,-1.3667921863967993,0.0
2019-01-03,-0.13123822975517893,-1.9494467984934087,1.0,-0.0,-1.4357933145009416,-1.3687029190207156,0.0
2019-01-04,-0.061397855761907545,-1.9801394340617493,1.0,-0.0,-1.42181732966196,-1.3952194035971643,0.0
2019-01-07,-0.021688259802522685,-1.9254608755208036,1.0,-0.0,-1.406426573825695,-1.353861080988528,0.0
2019-01-08,-0.0261151570323168,-1.900773782430587,1.0,-0.0,-1.415794264906691,-1.3468934911242603,0.0
2019-01-09,-0.02117994435296122,-1.8826301743228666,1.0,-0.0,-1.4166146158650845,-1.3578445289875647,0.0
2019-01-10,-0.020836881848634532,-1.882473173224323,1.0,-0.0,-1.4166808607278714,-1.357633566115937,0.0
2019-01-11,-0.023044096728307255,-1.8615078236130869,1.0,-0.0,-1.425945945945946,-1.3794594594594596,0.0
2019-01-14,-0.03103291196902403,-1.8571916638196106,1.0,-0.0,-1.4242113654481268,-1.3816763466575561,0.0
2019-01-15,-0.03224703737465816,-1.8492479489516862,1.0,-0.0,-1.42616226071103,-1.3897561531449407,0.0
2019-01-16,-0.02453952961178804,-1.8351374327004817,1.0,-0.0,-1.4164919240578067,-1.3911589685463304,0.0
2019-01-17,-0.03693678452602493,-1.8119325551232166,1.0,-0.0,-1.4052895731122768,-1.3850448316697683,0.0
2019-01-18,-0.05307469139313954,-1.7997041925024175,1.0,-0.0,-1.4148700153592355,-1.420899937425337,0.0
2019-01-22,-0.0,-1.9483080513418904,1.0,-0.0,-1.5057759626604434,-1.3801633605600934,0.0
2019-01-23,-0.0,-1.906374501992032,1.0,-0.0,-1.520681977970471,-1.4319193812983362,0.0
2019-01-24,-0.0,-1.8838336642915545,1.0,-0.0,-1.5398317953510103,-1.4168321457773623,0.0
2019-01-25,-0.0,-1.8565512274173217,1.0,-0.0,-1.672168537302683,-1.473260908708961,0.0
2019-01-28,-0.0,-1.831080675196732,1.0,-0.0,-1.7047516068961373,-1.4713161530606116,0.0
2019-01-29,-0.0,-1.8144553619868586,1.0,-0.0,-1.716137199348966,-1.4974983422750014,0.0
2019-01-30,-0.0,-1.8139885438649384,1.0,-0.0,-1.7155260777811274,-1.499969852276153,0.0
2019-01-31,-0.0,-1.826984606097193,1.0,-0.0,-1.680169031089647,-1.5296106248113492,0.0
2019-02-01,-0.0,-1.8255406548266282,1.0,-0.0,-1.6958439047964238,-1.5194514920865048,0.0
2019-02-04,-0.0,-1.826423304726218,1.0,-0.0,-1.6944880937991056,-1.5228454007010759,0.0
2019-02-05,-0.0,-1.839713925115692,1.0,-0.0,-1.6663261013282047,-1.5039365346475149,0.0
2019-02-06,-0.0,-1.8550370016710434,1.0,-0.0,-1.6349367390785394,-1.4780973979470042,0.0
2019-02-07,-0.0,-1.8399143672692673,1.0,-0.0,-1.6268434823977163,-1.4799595623215984,0.0
2019-02-08,-0.0,-1.746918839098086,1.0,-0.0,-1.5293917192025899,-1.403248707900267,0.0
2019-02-11,-0.0,-1.7174345282054195,1.0,-0.0,-1.5475203090382321,-1.415895017894677,0.0
2019-02-12,-0.0,-1.7259048161869481,1.0,-0.0,-1.557936734112283,-1.4157879737817043,0.0
2019-02-13,-0.0,-1.7458717685912766,1.0,-0.0,-1.5469194852522494,-1.4013210340507916,0.0
2019-02-14,-0.0,-1.4704924918618083,1.0,-0.0,-1.4897616297385279,-1.2901921663341385,0.0
2019-02-15,-0.0,-1.4676013442554086,1.0,-0.0,-1.4913358538122243,-1.2920604914933838,0.0
2019-02-19,-0.0,-1.443919592715058,1.0,-0.0,-1.5133049913399463,-1.2912927098094789,0.0
2019-02-20,-0.0,-1.4462120018900613,1.0,-0.0,-1.5119441381844911,-1.2920144904709403,0.0
2019-02-21,-0.0,-1.4587439407659935,1.0,-0.0,-1.5527619453470407,-1.3152932402919086,0.0
2019-02-22,-0.0,-1.4671198144252036,1.0,-0.0,-1.5713977450504395,-1.356152559745374,0.0
2019-02-25,-0.0,-1.4588324570437423,1.0,-0.0,-1.5901674887527781,-1.3714022440240665,0.0
2019-02-26,-0.0,-1.4592660848826497,1.0,-0.0,-1.5940701393029435,-1.3669575586752671,0.0
2019-02-27,-0.0,-1.452847503373819,1.0,-0.0,-1.5748448043184886,-1.3704183535762482,0.0
2019-02-28,-0.0,-1.44893548038474,1.0,-0.0,-1.5731114233221657,-1.381605965632768,0.0
2019-03-01,-0.0,-1.4528995298059775,1.0,-0.0,-1.5687726314651678,-1.3828568340269145,0.0
2019-03-04,-0.0,-1.437115737245173,1.0,-0.0,-1.570920073346996,-1.3851256606622802,0.0
2019-03-05,-0.0,-1.4128802204333029,1.0,-0.0,-1.6020314441622994,-1.3879193905667513,0.0
2019-03-06,-0.0,-1.3994169096209912,1.0,-0.0,-1.618021811899363,-1.3815462693013714,0.0
2019-03-07,-0.0,-1.4091936699321777,1.0,-0.0,-1.6073850791258477,-1.3661319840671764,0.0
2019-03-08,-0.0,-1.3966079582517936,1.0,-0.0,-1.6618830180474014,-1.3774733637747336,0.0
2019-03-11,-0.0,-1.3932022842082143,1.0,-0.0,-1.6656050955414012,-1.4320228420821435,0.0
2019-03-12,-0.0,-1.3346657783699756,1.0,-0.0,-1.7042527204086166,-1.5129358205640682,0.0
2019-03-13,-0.0,-1.3561659130240606,1.0,-0.0,-1.7160163010104392,-1.510411433037459,0.0
2019-03-14,-0.0,-1.358738648392668,1.0,-0.0,-1.7048860660761045,-1.507660593904953,0.0
2019-03-15,-0.0,-1.3394013848559303,1.0,-0.0,-1.7134241679696227,-1.5312709403618496,0.0
2019-03-18,-0.0,-1.3745967057225337,1.0,-0.0,-1.736401199977359,-1.5492160525273109,0.0
2019-03-19,-0.0,-1.3797252809626517,1.0,-0.0,-1.7274378476558065,-1.5688500397320921,0.0
2019-03-20,-0.0,-1.3849174729652818,1.0,-0.0,-1.7295389869095048,-1.5770631758679567,0.0
2019-03-21,-0.0,-1.3888983677415687,1.0,-0.0,-1.7387817778536088,-1.5596314622078142,0.0
2019-03-22,-0.0,-1.378923895019727,1.0,-0.0,-1.7866659042826922,-1.55223283206587,0.0
2019-03-25,-0.0,-1.2555267313331828,1.0,-0.0,-1.8335777126099704,-1.550417324610873,0.0
2019-03-26,-0.0,-1.2698018404561622,1.0,-0.0,-1.8051148873708576,-1.5707107773951337,0.0
2019-03-27,-0.0,-1.2672943564300614,1.0,-0.0,-1.8046456559733888,-1.5659919941365508,0.0
2019-03-28,-0.0,-1.2703008369147253,1.0,-0.0,-1.8043994571363944,-1.5801289301063108,0.0
2019-03-29,-0.0,-1.268630555241434,1.0,-0.0,-1.803121112744544,-1.582381544724641,0.0
2019-04-01,-0.0,-1.2729125389187659,1.0,-0.0,-1.8011321822813473,-1.586810076422304,0.0
2019-04-02,-0.0,-1.295400610238445,1.0,-0.0,-1.8253474968923042,-1.5296078652955136,0.0
2019-04-03,-0.0,-1.2942539126504322,1.0,-0.0,-1.8322504096276626,-1.5235324029606192,0.0
2019-04-04,-0.0,-1.2933355962887532,1.0,-0.0,-1.8260353021045486,-1.5380742249377688,0.0
2019-04-05,-0.0,-1.2892899710539758,1.0,-0.0,-1.8491401328111694,-1.5372609115159768,0.0
2019-04-08,-0.0,-1.2844666250779788,1.0,-0.0,-1.8482390971473943,-1.5385357001077524,0.0
2019-04-09,-0.0,-1.2624885948905111,1.0,-0.0,-1.9013458029197081,-1.5387203467153288,0.0
2019-04-10,-0.0,-1.1205944798301486,1.0,-0.0,-1.7189490445859872,-1.4683121019108278,0.0
2019-04-11,-0.0,-1.100318302387268,1.0,-0.0,-1.733580901856764,-1.4711936339522547,0.0
2019-04-12,-0.0,-1.0888830486202365,1.0,-0.0,-1.7184756898817346,-1.4488830486202366,0.0
2019-04-15,-0.0,-1.0900142127704375,1.0,-0.0,-1.7200610622729904,-1.4539137758593461,0.0
2019-04-16,-0.0,-1.09826224328594,1.0,-0.0,-1.7163243812532911,-1.4513428120063192,0.0
2019-04-17,-0.0,-1.089657718474764,1.0,-0.0,-1.719160381836401,-1.4651653393808344,0.0
2019-04-18,-0.0,-1.0944915031304256,1.0,-0.0,-1.6951649392329142,-1.4715631083285106,0.0
2019-04-22,-0.0,-1.1040319613099931,1.0,-0.0,-1.686169373915786,-1.466593071544972,0.0
2019-04-23,-0.0,-1.0930721151320972,1.0,-0.0,-1.6907925836440987,-1.4684594779137559,0.0
2019-04-24,-0.0,-1.0866211962224555,1.0,-0.0,-1.6962224554039873,-1.4637985309548796,0.0
2019-04-25,-0.0,-1.0370751802265705,1.0,-0.0,-1.3667727740848234,-1.277361670255594,0.0
2019-04-26,-0.0,-1.0204580727084607,1.0,-0.0,-1.4327235103230964,-1.2498236373042373,0.0
2019-04-29,-0.0,-1.0012587412587413,1.0,-0.0,-1.4082517482517483,-1.2524941724941725,0.0
2019-04-30,-0.0,-0.9992541140273181,1.0,-0.0,-1.4112162603142044,-1.2513169549205165,0.0
2019-05-01,-0.0,-1.0052771680754682,1.0,-0.0,-1.4263765002568534,-1.2384065754448235,0.0
2019-05-02,-0.0,-0.9977148719861959,1.0,-0.0,-1.4231217646784498,-1.2426432868535184,0.0
2019-05-03,-0.0,-1.010632840554027,1.0,-0.0,-1.4143076994823485,-1.2385860187473767,0.0
2019-05-06,-0.0,-1.005087039716246,1.0,-0.0,-1.4139636906706494,-1.247911513510991,0.0
2019-05-07,-0.0,-1.0128456651718984,1.0,-0.0,-1.4107810164424515,-1.2474775784753365,0.0
2019-05-08,-0.0,-1.0092923848905822,1.0,-0.0,-1.3894903126887514,-1.2474097477117503,0.0
2019-05-09,-0.0,-1.0023112859601673,1.0,-0.0,-1.6208015736415047,-1.2945168428817309,0.0
2019-05-10,-0.0,-1.0031461999803362,1.0,-0.0,-1.6198997148756267,-1.292891554419428,0.0
2019-05-13,-0.0,-0.9981893809640322,1.0,-0.0,-1.601125519941277,-1.294250061169562,0.0
2019-05-14,-0.0,-0.9534310169737414,1.0,-0.0,-1.6011412544126893,-1.2812031529571062,0.0
2019-05-15,-0.0,-0.9630830269014903,1.0,-0.0,-1.6253628798142055,-1.2499516160247726,0.0
2019-05-16,-0.0,-0.9678543764523625,1.0,-0.0,-1.6204492641363286,-1.2529047250193648,0.0
2019-05-17,-0.0,-0.9549602019025432,1.0,-0.0,-1.6009027373325566,-1.2975635798874003,0.0
2019-05-20,-0.0,-0.9411821611686175,1.0,-0.0,-1.6012866402244366,-1.294572893489407,0.0
2019-05-21,-0.0,-0.9311492810962076,1.0,-0.0,-1.602721219724018,-1.2910354144552736,0.0
2019-05-22,-0.0,-0.9141367826632559,1.0,-0.0,-1.6233408948308314,-1.2890100873594283,0.0
2019-05-23,-0.0,-0.9112257691194907,1.0,-0.0,-1.6344391937506026,-1.2764490307647796,0.0
2019-05-24,-0.0,-0.8917690946482375,1.0,-0.0,-1.6181070352479794,-1.2727533597972167,0.0
2019-05-28,-0.0,-0.8834385159686364,1.0,-0.0,-1.6233027347485178,-1.2743354369860393,0.0
2019-05-29,-0.0,-0.9017067457092317,1.0,-0.0,-1.6376631448104415,-1.2414304154515468,0.0
2019-05-30,-0.0,-0.895709917829161,1.0,-0.0,-1.6319988534301548,-1.2496178100515958,0.0
2019-05-31,-0.0,-0.9011141395304356,1.0,-0.0,-1.622053268302013,-1.258499497919954,0.0
2019-06-03,-0.0,-0.9040178571428571,1.0,-0.0,-1.625997340425532,-1.219224924012158,0.0
2019-06-04,-0.0,-0.8859473382942187,1.0,-0.0,-1.7089772944094639,-1.1752051135279526,0.0
2019-06-05,-0.0,-0.8733908615079926,1.0,-0.0,-1.73301268449097,-1.109020606403546,0.0
2019-06-06,-0.0,-0.8891611687087653,1.0,-0.0,-1.7010367577756833,-1.1223374175306315,0.0
2019-06-07,-0.0,-0.9116399622997173,1.0,-0.0,-1.6836003770028276,-1.1172478793590952,0.0
2019-06-10,-0.0,-0.9100169779286926,1.0,-0.0,-1.6708639879268061,-1.135163176759102,0.0
2019-06-11,-0.0,-0.9152783036728512,1.0,-0.0,-1.682080651268459,-1.1357440363498674,0.0
2019-06-12,-0.0,-0.9154796270881643,1.0,-0.0,-1.683166911173158,-1.1337371634092093,0.0
2019-06-13,-0.0,-0.9272968239693283,1.0,-0.0,-1.6803142897713823,-1.1257159085530364,0.0
2019-06-14,-0.0,-0.9179047979559004,1.0,-0.0,-1.704977760953913,-1.1088293744676825,0.0
2019-06-17,-0.0,-0.9263611808747572,1.0,-0.0,-1.6933611334881298,-1.1188930483817467,0.0
2019-06-18,-0.0,-0.9585270949985765,1.0,-0.0,-1.6847774508873492,-1.1018316408845021,0.0
2019-06-19,-0.0,-0.9537273846736762,1.0,-0.0,-1.6885478829212845,-1.0938713649711092,0.0
2019-06-20,-0.0,-0.942394578313253,1.0,-0.0,-1.6775696536144578,-1.0863610692771084,0.0
2019-06-21,-0.0,-0.9485518471576774,1.0,-0.0,-1.6550720555790264,-1.0905036849270056,0.0
2019-06-24,-0.0,-0.9890753567941983,1.0,-0.0,-1.6325600855376319,-1.027148900562503,0.0
2019-06-25,-0.0,-0.9794068426924506,1.0,-0.0,-1.6403867608776497,-1.0287746374116773,0.0
2019-06-26,-0.0,-0.9708222811671088,1.0,-0.0,-1.6236679231234585,-1.0590534692168085,0.0
2019-06-27,-0.0,-0.9514576714632779,1.0,-0.0,-1.625116800598019,-1.0954494487011774,0.0
2019-06-28,-0.0,-0.9758279851969832,1.0,-0.0,-1.6110460486250995,-1.0976249590106337,0.0
2019-07-01,-0.0,-1.007362140313733,1.0,-0.0,-1.6237609469733425,-1.1807333269175246,0.0
2019-07-02,-0.0,-1.0367168528411852,1.0,-0.0,-1.6159786304031085,-1.2040310830500243,0.0
2019-07-03,-0.0,-1.0387062308775679,1.0,-0.0,-1.613131950852314,-1.2046525180904277,0.0
2019-07-05,-0.0,-1.0478269305393868,1.0,-0.0,-1.5962844392704694,-1.2065386107877376,0.0
2019-07-08,-0.0,-1.0502595449473633,1.0,-0.0,-1.5933634114393829,-1.207684470964925,0.0
2019-07-09,-0.0,-1.0624848278875565,1.0,-0.0,-1.5975627518570668,-1.1950284021944944,0.0
2019-07-10,-0.0,-1.0495520574986081,1.0,-0.0,-1.7604393379561676,-1.2515057954142836,0.0
2019-07-11,-0.0,-1.0421488856319807,1.0,-0.0,-1.774447869813514,-1.2372264618183657,0.0
2019-07-12,-0.0,-1.0262584275358646,1.0,-0.0,-1.7849647690981902,-1.2580220003041516,0.0
2019-07-15,-0.0,-1.0091139240506328,1.0,-0.0,-1.8143291139240505,-1.2398481012658227,0.0
2019-07-16,-0.0,-1.0087532888079336,1.0,-0.0,-1.8026715239829991,-1.2483302975106252,0.0
2019-07-17,-0.0,-0.9939962665859442,1.0,-0.0,-1.7996064779779024,-1.251500933353514,0.0
2019-07-18,-0.0,-1.0,1.0,-0.0,-1.7749123685528292,-1.2326489734601902,0.0
2019-07-19,-0.0,-1.005607850991388,1.0,-0.0,-1.7731323853394751,-1.228319647506509,0.0
2019-07-22,-0.0,-0.9986457340622963,1.0,-0.0,-1.7847720319004865,-1.2323318453127352,0.0
2019-07-23,-0.0,-1.011547811993517,1.0,-0.0,-1.7977613452188006,-1.2555206645056727,0.0
2019-07-24,-0.0,-1.0138237223147166,1.0,-0.0,-1.7877503657736744,-1.2435800413702638,0.0
2019-07-25,-0.0,-0.9952662144356059,1.0,-0.0,-1.695866477965936,-1.1891074130105899,0.0
2019-07-26,-0.0,-0.9961904761904763,1.0,-0.0,-1.697924297924298,-1.18989010989011,0.0
2019-07-29,-0.0,-0.9796726117762032,1.0,-0.0,-1.7010505741509894,-1.2056682140239432,0.0
2019-07-30,-0.0,-0.9831789371038517,1.0,-0.0,-1.6879570941004387,-1.204534373476353,0.0
2019-07-31,-0.0,-0.9923403424891447,1.0,-0.0,-1.6834170854271358,-1.2030053178513929,0.0
2019-08-01,-0.0,-1.025729740266069,1.0,-0.0,-1.667754982700648,-1.1795721456069392,0.0
2019-08-02,-0.0,-1.0165619367723708,1.0,-0.0,-1.6670563592966048,-1.187539578157728,0.0
2019-08-05,-0.0,-1.0108907040062232,1.0,-0.0,-1.6573317775184753,-1.1936989498249708,0.0
2019-08-06,-0.0,-1.010271845587884,1.0,-0.0,-1.5858774067173094,-1.1815011227366108,0.0
2019-08-07,-0.0,-1.0352007694157248,1.0,-0.0,-1.5547487376773264,-1.2188987737436883,0.0
2019-08-08,-0.0,-1.044502483740462,1.0,-0.0,-1.7565934347313974,-1.320018436011676,0.0
2019-08-09,-0.0,-1.0302027095854132,1.0,-0.0,-1.733676275848019,-1.3293266782112663,0.0
2019-08-12,-0.0,-1.0278835898217278,1.0,-0.0,-1.7511300726293868,-1.2999644471532328,0.0
2019-08-13,-0.0,-1.0198722498225692,1.0,-0.0,-1.7512420156139106,-1.2983372199128056,0.0
2019-08-14,-0.0,-1.049677779469224,1.0,-0.0,-1.7248185923783428,-1.2998426954889126,0.0
2019-08-15,-0.0,-1.0843892298554743,1.0,-0.0,-1.683379528806177,-1.1817461888734904,0.0
2019-08-16,-0.0,-1.0974748981012028,1.0,-0.0,-1.6692514166418133,-1.203946714385128,0.0
2019-08-19,-0.0,-1.0820637119113574,1.0,-0.0,-1.675999208547685,-1.1885140482785912,0.0
2019-08-20,-0.0,-1.1021151008362027,1.0,-0.0,-1.6609444171175602,-1.1557796360059027,0.0
2019-08-21,-0.0,-1.1040263507202202,1.0,-0.0,-1.6637825082346,-1.1483702866132441,0.0
2019-08-22,-0.0,-1.1053303229606362,1.0,-0.0,-1.6642780013743006,-1.1386080298419554,0.0
2019-08-23,-0.0,-1.1052709069493523,1.0,-0.0,-1.66352571652925,-1.138937966234786,0.0
2019-08-26,-0.0,-1.0860936745533558,1.0,-0.0,-1.646982134234669,-1.0955094157411878,0.0
2019-08-27,-0.0,-1.0797401347449471,1.0,-0.0,-1.636477382098171,-1.096150144369586,0.0
2019-08-28,-0.0,-1.0757685091643816,1.0,-0.0,-1.641169961995478,-1.0938086303939962,0.0
2019-08-29,-0.0,-1.0626502548321954,1.0,-0.0,-1.6551591499182614,-1.0903452255024522,0.0
2019-08-30,-0.0,-1.0539128767911057,1.0,-0.0,-1.6602290698231659,-1.0781137681506685,0.0
2019-09-03,-0.0,-1.0731882668711656,1.0,-0.0,-1.6649252300613497,-1.054879217791411,0.0
2019-09-04,-0.0,-1.0528359783286187,1.0,-0.0,-1.6740662607278134,-1.0676511482955362,0.0
2019-09-05,-0.0,-1.0938918305597578,1.0,-0.0,-1.6346917549167927,-0.9991017397881996,0.0
2019-09-06,-0.0,-1.0900735294117647,1.0,-0.0,-1.65092383107089,-0.9724736048265461,0.0
2019-09-09,-0.0,-1.0831840045270207,1.0,-0.0,-1.6523625389040837,-0.9800528152409694,0.0
2019-09-10,-0.0,-1.0836161387631975,1.0,-0.0,-1.6325886123680242,-0.9972190799396683,0.0
2019-09-11,-0.0,-1.0793381417055579,1.0,-0.0,-1.6207514260123508,-1.0139537076321123,0.0
2019-09-12,-0.0,-1.0459623815584782,1.0,-0.0,-1.6445575826144345,-1.0235704520812707,0.0
2019-09-13,-0.0,-1.0578566425402753,1.0,-0.0,-1.5984123278076114,-1.0133551249124446,0.0
2019-09-16,-0.0,-1.0595989342308232,1.0,-0.0,-1.598233066891039,-1.016594213060347,0.0
2019-09-17,-0.0,-1.097127669495477,1.0,-0.0,-1.5755851907115543,-0.9901613354471697,0.0
