Date,ASH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.22247872281248263,-0.6517216443233019,-0.0,-0.5001390665850809,-0.40699226789786946,0.0
2018-11-14,1.0,-0.22203672787979967,-0.6524485253199778,-0.0,-0.5004451864218141,-0.40751252086811357,0.0
2018-11-15,1.0,-0.22149945792677841,-0.6525727629055125,-0.0,-0.5009034553693047,-0.4049147972090179,0.0
2018-11-16,1.0,-0.22121607733118526,-0.6507041471070248,-0.0,-0.5002916585650399,-0.40548873642398825,0.0
2018-11-19,1.0,-0.22266970336629263,-0.6502055327185868,-0.0,-0.4994445061659815,-0.4051772025330519,0.0
2018-11-20,1.0,-0.2114224018603621,-0.6481645534577266,-0.0,-0.49994463208017276,-0.40886440396434304,0.0
2018-11-21,1.0,-0.21940290301297563,-0.6453430833516605,-0.0,-0.5005773037167364,-0.3837420277105784,0.0
2018-11-23,1.0,-0.2199516589760492,-0.6404087013843112,-0.0,-0.5022247857613712,-0.3840364754998901,0.0
2018-11-26,1.0,-0.21914911148342442,-0.6453074789200471,-0.0,-0.5002609244966904,-0.3818561344722458,0.0
2018-11-27,1.0,-0.21037361434241136,-0.6509374572327905,-0.0,-0.4975229232243054,-0.3782674148077186,0.0
2018-11-28,1.0,-0.20863368507605864,-0.6602439358640537,-0.0,-0.4948334932163903,-0.3771412909414828,0.0
2018-11-29,1.0,-0.1951597552685248,-0.6529707681849082,-0.0,-0.49220938137321546,-0.3788987083616587,0.0
2018-11-30,1.0,-0.19546418665361395,-0.6536139663892967,-0.0,-0.49363680861478215,-0.3765975961276989,0.0
2018-12-03,1.0,-0.1926016591867265,-0.655514755881953,-0.0,-0.49476404188766493,-0.3770977832177343,0.0
2018-12-04,1.0,-0.18896398230328693,-0.6569226175935727,-0.0,-0.4926580354477106,-0.3756480199766577,0.0
2018-12-06,1.0,-0.1865180467091295,-0.6182059447983015,-0.0,-0.4936305732484076,-0.3555467091295117,0.0
2018-12-07,1.0,-0.17567278940623665,-0.6248398120461341,-0.0,-0.5007742417770183,-0.3685123878684323,0.0
2018-12-10,1.0,-0.17067781268303073,-0.6259251371066503,-0.0,-0.5007986795165327,-0.3648368031521218,0.0
2018-12-11,1.0,-0.16138928161762744,-0.6307253181102783,-0.0,-0.4999066342998907,-0.3755968735828421,0.0
2018-12-12,1.0,-0.16168702982446778,-0.6306087606039588,-0.0,-0.4999199701221789,-0.37544683348450086,0.0
2018-12-13,1.0,-0.16182196383807138,-0.6297135847245187,-0.0,-0.500213344711718,-0.3750600032001707,0.0
2018-12-14,1.0,-0.15890374331550802,-0.641042780748663,-0.0,-0.49679144385026736,-0.3770588235294118,0.0
2018-12-17,1.0,-0.1550555199658339,-0.6410954516335683,-0.0,-0.49404761904761907,-0.3790305359812086,0.0
2018-12-18,1.0,-0.152908867914467,-0.6409907748093638,-0.0,-0.493974297445742,-0.37836612808617287,0.0
2018-12-19,1.0,-0.15580917842190875,-0.6402495933441775,-0.0,-0.49262686328364574,-0.3779099224020693,0.0
2018-12-20,1.0,-0.1549063869340061,-0.6315230381091489,-0.0,-0.4950205815960696,-0.37423980879033325,0.0
2018-12-21,1.0,-0.15303688785244862,-0.6319429722281111,-0.0,-0.49525651897392414,-0.3697265210939157,0.0
2018-12-24,1.0,-0.14595978255132738,-0.6248482609384071,-0.0,-0.4930331978677363,-0.3750989602575605,0.0
2018-12-26,1.0,-0.14563897721598823,-0.6265209050534781,-0.0,-0.48590124300317983,-0.3698788531784616,0.0
2018-12-27,1.0,-0.12962059133293943,-0.6092887050784762,-0.0,-0.4563435998869737,-0.37355185080531217,0.0
2018-12-28,1.0,-0.1337389953392025,-0.6084412221646815,-0.0,-0.46393060590367685,-0.3832211289487312,0.0
2018-12-31,1.0,-0.13527933901421949,-0.6061281048460204,-0.0,-0.46447719443653035,-0.38418503457743014,0.0
2019-01-02,1.0,-0.134569083801486,-0.6060009837678308,-0.0,-0.4639500867269009,-0.3843425583141326,0.0
2019-01-03,1.0,-0.13500569535052293,-0.6057781919850885,-0.0,-0.46406751579165373,-0.38394428911670286,0.0
2019-01-04,1.0,-0.13277450067266894,-0.6066697712925593,-0.0,-0.46383110835144364,-0.38388699161751016,0.0
2019-01-07,1.0,-0.12955538421999488,-0.6001285016705217,-0.0,-0.4618350038550501,-0.37851452068876895,0.0
2019-01-08,1.0,-0.13252393541928695,-0.5855643111989528,-0.0,-0.47236838727893427,-0.3763443620216125,0.0
2019-01-09,1.0,-0.1316221344684343,-0.5812605774655111,-0.0,-0.4723575567977845,-0.3789937945535668,0.0
2019-01-10,1.0,-0.13196954548950243,-0.5804301571432234,-0.0,-0.47258325001922635,-0.37850239688277065,0.0
2019-01-11,1.0,-0.14433172261998126,-0.5319148936170213,-0.0,-0.4609001442052268,-0.39276949932957217,0.0
2019-01-14,1.0,-0.1462636695018226,-0.5310095180234913,-0.0,-0.46099129202106115,-0.39309943296881333,0.0
2019-01-15,1.0,-0.14141977342423398,-0.5248751805763237,-0.0,-0.46138834680791746,-0.4066958967990471,0.0
2019-01-16,1.0,-0.13272699635184435,-0.5265504661532225,-0.0,-0.45728617754357515,-0.41690312119983786,0.0
2019-01-17,1.0,-0.12191549011188846,-0.5401712423913319,-0.0,-0.45407016391786426,-0.4095420907736216,0.0
2019-01-18,1.0,-0.11591997605268409,-0.5082817800838155,-0.0,-0.4351925763320694,-0.4351177409698663,0.0
2019-01-22,1.0,-0.0,-0.5567425922193106,-0.0,-0.5253729086877645,-0.4375377947994356,0.0
2019-01-23,1.0,-0.0,-0.5434980067618711,-0.0,-0.5296714941716708,-0.4499167381541101,0.0
2019-01-24,1.0,-0.0,-0.550327620967742,-0.0,-0.5157510080645161,-0.4540826612903226,0.0
2019-01-25,1.0,-0.0,-0.5368637819697971,-0.0,-0.5711598108506635,-0.4343061982000305,0.0
2019-01-28,1.0,-0.0,-0.5164192761285075,-0.0,-0.5979310695404636,-0.4273078487189914,0.0
2019-01-29,1.0,-0.0,-0.5093950504124656,-0.0,-0.5978714736734901,-0.43881759853345553,0.0
2019-01-30,1.0,-0.0,-0.5085557139947036,-0.0,-0.597041148910165,-0.440772051334284,0.0
2019-01-31,1.0,-0.0,-0.5118717394070492,-0.0,-0.5776561903550069,-0.45532510497518763,0.0
2019-02-01,1.0,-0.0,-0.510256018730595,-0.0,-0.5716648852242072,-0.46302234437827655,0.0
2019-02-04,1.0,-0.0,-0.5162520013215075,-0.0,-0.5699255381331164,-0.45518310503443543,0.0
2019-02-05,1.0,-0.0,-0.5116220056841251,-0.0,-0.568894640682095,-0.45703917986195697,0.0
2019-02-06,1.0,-0.0,-0.5102745815235338,-0.0,-0.5752241611420154,-0.45459625593741265,0.0
2019-02-07,1.0,-0.0,-0.5056085463563526,-0.0,-0.5685616177031667,-0.46938827419559964,0.0
2019-02-08,1.0,-0.0,-0.5067701705268516,-0.0,-0.5752354288623058,-0.4631712904046831,0.0
2019-02-11,1.0,-0.0,-0.49622679991841734,-0.0,-0.577554558433612,-0.4756526616357333,0.0
2019-02-12,1.0,-0.0,-0.5068716693439405,-0.0,-0.5792855503709937,-0.463627323491165,0.0
2019-02-13,1.0,-0.0,-0.5073478847770165,-0.0,-0.577923235616229,-0.4616305427501719,0.0
2019-02-14,1.0,-0.0,-0.5020906634031921,-0.0,-0.5857681913211973,-0.4617306613635205,0.0
2019-02-15,1.0,-0.0,-0.5208652178349148,-0.0,-0.57636975818794,-0.4534996428935823,0.0
2019-02-19,1.0,-0.0,-0.5109416949495973,-0.0,-0.5756294007395775,-0.4462286611620485,0.0
2019-02-20,1.0,-0.0,-0.5187352739986318,-0.0,-0.5692533758962276,-0.44551696182007045,0.0
2019-02-21,1.0,-0.0,-0.5204934643834229,-0.0,-0.5693839294761374,-0.4433073259702097,0.0
2019-02-22,1.0,-0.0,-0.5162607813292744,-0.0,-0.5727295788939625,-0.447767630644343,0.0
2019-02-25,1.0,-0.0,-0.511043819023869,-0.0,-0.580004071454018,-0.4536108707822281,0.0
2019-02-26,1.0,-0.0,-0.5098643178983275,-0.0,-0.5798691545961357,-0.4558969528803808,0.0
2019-02-27,1.0,-0.0,-0.5102990540128166,-0.0,-0.5732377174244737,-0.45946495778659346,0.0
2019-02-28,1.0,-0.0,-0.510643709148249,-0.0,-0.5734632111701723,-0.4591927566825199,0.0
2019-03-01,1.0,-0.0,-0.5171748457691233,-0.0,-0.5626190053060499,-0.4589860113229582,0.0
2019-03-04,1.0,-0.0,-0.507811318852996,-0.0,-0.5769792874061381,-0.4349896689008719,0.0
2019-03-05,1.0,-0.0,-0.5019368145688701,-0.0,-0.585244994466244,-0.42813663346413117,0.0
2019-03-06,1.0,-0.0,-0.4991456857128499,-0.0,-0.5830443740891502,-0.4305241469420574,0.0
2019-03-07,1.0,-0.0,-0.506074894593718,-0.0,-0.579098370880423,-0.4096499762991792,0.0
2019-03-08,1.0,-0.0,-0.504348912771807,-0.0,-0.588802799300175,-0.4062234441389653,0.0
2019-03-11,1.0,-0.0,-0.4999874153683522,-0.0,-0.5854874027837205,-0.43145151141426086,0.0
2019-03-12,1.0,-0.0,-0.4868800972595107,-0.0,-0.5943721189402765,-0.4515222126538676,0.0
2019-03-13,1.0,-0.0,-0.4958549486318788,-0.0,-0.5963025124605839,-0.45084426813142103,0.0
2019-03-14,1.0,-0.0,-0.49623754321740904,-0.0,-0.5961714460036608,-0.44979153955664025,0.0
2019-03-15,1.0,-0.0,-0.49311056210681814,-0.0,-0.597432697450526,-0.45638387285739757,0.0
2019-03-18,1.0,-0.0,-0.5027918651708416,-0.0,-0.6011730956405922,-0.45737923262127966,0.0
2019-03-19,1.0,-0.0,-0.504815718505201,-0.0,-0.596763837164505,-0.46680364710414796,0.0
2019-03-20,1.0,-0.0,-0.5143445789338141,-0.0,-0.5942827710533093,-0.4666752510945146,0.0
2019-03-21,1.0,-0.0,-0.5117665193710821,-0.0,-0.6046655020039051,-0.45270270270270274,0.0
2019-03-22,1.0,-0.0,-0.5111357141018049,-0.0,-0.6092844820927418,-0.454311388037797,0.0
2019-03-25,1.0,-0.0,-0.5014765927942272,-0.0,-0.6122338922986057,-0.4542769831283224,0.0
2019-03-26,1.0,-0.0,-0.5077339520494972,-0.0,-0.6071152358855374,-0.46310904872389785,0.0
2019-03-27,1.0,-0.0,-0.5038266292163784,-0.0,-0.6102249594145386,-0.4628031025330482,0.0
2019-03-28,1.0,-0.0,-0.501611863313991,-0.0,-0.605364281108962,-0.47203094777562865,0.0
2019-03-29,1.0,-0.0,-0.507344020238003,-0.0,-0.6047135961176076,-0.46929450940912254,0.0
2019-04-01,1.0,-0.0,-0.5176966001860082,-0.0,-0.6090988942854191,-0.45664978815748686,0.0
2019-04-02,1.0,-0.0,-0.5261202693289994,-0.0,-0.6214689265536724,-0.43219049093207446,0.0
2019-04-03,1.0,-0.0,-0.5264855380963439,-0.0,-0.6194751915782954,-0.43421833475243177,0.0
2019-04-04,1.0,-0.0,-0.5259720142510456,-0.0,-0.617932565704549,-0.4377807610884494,0.0
2019-04-05,1.0,-0.0,-0.5253055002971039,-0.0,-0.6171493528302374,-0.44103133800087835,0.0
2019-04-08,1.0,-0.0,-0.5210103566724348,-0.0,-0.6203930886644801,-0.44128205790438807,0.0
2019-04-09,1.0,-0.0,-0.5241523455643289,-0.0,-0.6143107808226248,-0.4419156732208288,0.0
2019-04-10,1.0,-0.0,-0.5244609320658474,-0.0,-0.6205528505551692,-0.43117706159672303,0.0
2019-04-11,1.0,-0.0,-0.5145285935085008,-0.0,-0.6436630602782072,-0.4178001030396703,0.0
2019-04-12,1.0,-0.0,-0.5141672247694606,-0.0,-0.6452011745917263,-0.41649064963165217,0.0
2019-04-15,1.0,-0.0,-0.5129241951169575,-0.0,-0.6386343860367508,-0.40766238419409323,0.0
2019-04-16,1.0,-0.0,-0.5143434757018195,-0.0,-0.6387644906210814,-0.4059421142871766,0.0
2019-04-17,1.0,-0.0,-0.41768262947430024,-0.0,-0.6352043304398713,-0.3854481615137033,0.0
2019-04-18,1.0,-0.0,-0.4204775493280652,-0.0,-0.6297651276798127,-0.38872222628716374,0.0
2019-04-22,1.0,-0.0,-0.41914432512723115,-0.0,-0.6276572430418584,-0.38824360191881563,0.0
2019-04-23,1.0,-0.0,-0.42520281497409834,-0.0,-0.6209559182875575,-0.3973951715374841,0.0
2019-04-24,1.0,-0.0,-0.42904637348131125,-0.0,-0.6196005573618207,-0.3958980125650867,0.0
2019-04-25,1.0,-0.0,-0.4320869990224829,-0.0,-0.6191593352883674,-0.39254643206256107,0.0
2019-04-26,1.0,-0.0,-0.4326932497305771,-0.0,-0.6111981973155678,-0.40540805329675716,0.0
2019-04-29,1.0,-0.0,-0.44052204204793566,-0.0,-0.6153619704143464,-0.39734563206829726,0.0
2019-04-30,1.0,-0.0,-0.4426760183436741,-0.0,-0.6163033082374867,-0.39338352502636287,0.0
2019-05-01,1.0,-0.0,-0.42778963900954625,-0.0,-0.6315492404721589,-0.39468453213575794,0.0
2019-05-02,1.0,-0.0,-0.4413890714249608,-0.0,-0.6910984178334935,-0.39493504524086337,0.0
2019-05-03,1.0,-0.0,-0.43220017692404905,-0.0,-0.6981675723492986,-0.397118665487173,0.0
2019-05-06,1.0,-0.0,-0.4160060590759909,-0.0,-0.7000000000000001,-0.4086341832870487,0.0
2019-05-07,1.0,-0.0,-0.41834389757317103,-0.0,-0.6991590696734766,-0.40781332861940955,0.0
2019-05-08,1.0,-0.0,-0.41266518712801376,-0.0,-0.6869514778573591,-0.4223242207202663,0.0
2019-05-09,1.0,-0.0,-0.41291200483822194,-0.0,-0.6918405402681181,-0.41512952323354496,0.0
2019-05-10,1.0,-0.0,-0.41217237903225806,-0.0,-0.6928679435483871,-0.4151209677419355,0.0
2019-05-13,1.0,-0.0,-0.40998943715104874,-0.0,-0.6869121271565817,-0.4180373220662945,0.0
2019-05-14,1.0,-0.0,-0.3971461358080128,-0.025694756274010876,-0.6627500873122787,-0.40902060569774984,0.0
2019-05-15,1.0,-0.0,-0.3964251834839483,-0.03579809276549004,-0.669304508462729,-0.39485246392730544,0.0
2019-05-16,1.0,-0.0,-0.397812952514106,-0.038872522095171516,-0.6642782243970639,-0.39566585110101365,0.0
2019-05-17,1.0,-0.0,-0.39347006070295526,-0.04251704928680273,-0.6552172066648349,-0.4068846643851015,0.0
2019-05-20,1.0,-0.0,-0.3970308907327802,-0.03833849845046486,-0.657702689193242,-0.4061531540537839,0.0
2019-05-21,1.0,-0.0,-0.393166241432788,-0.031917554655060285,-0.6692430836960328,-0.40702386312471855,0.0
2019-05-22,1.0,-0.0,-0.38938363017810684,-0.03597158294976986,-0.668801280768461,-0.4073444066439864,0.0
2019-05-23,1.0,-0.0,-0.38320118061982544,-0.04942594862302709,-0.6783811501038045,-0.3902798969458966,0.0
2019-05-24,1.0,-0.0,-0.36741365542024357,-0.05956777799960071,-0.6747105210620882,-0.39379117588340984,0.0
2019-05-28,1.0,-0.0,-0.3783094577364434,-0.053926348158703966,-0.6744418610465261,-0.3933848346208655,0.0
2019-05-29,1.0,-0.0,-0.3978375381203216,-0.057489225495879225,-0.7010862716435213,-0.3639640093757089,0.0
2019-05-30,1.0,-0.0,-0.39793320730938875,-0.05713925645872716,-0.7019533711405168,-0.36347826086956525,0.0
2019-05-31,1.0,-0.0,-0.39503961245395364,-0.0650199323812888,-0.7063884543573699,-0.3566634707574305,0.0
2019-06-03,1.0,-0.0,-0.40042713567839194,-0.07170854271356783,-0.7029648241206029,-0.3374371859296482,0.0
2019-06-04,1.0,-0.0,-0.3991556516057697,-0.07038749560235211,-0.7029451676132079,-0.3404784640900638,0.0
2019-06-05,1.0,-0.0,-0.3948575295090595,-0.07646041651003684,-0.7008495601834449,-0.33390973109791244,0.0
2019-06-06,1.0,-0.0,-0.404393347359984,-0.06938182546838995,-0.6904869251577999,-0.3404969441939686,0.0
2019-06-07,1.0,-0.0,-0.40391940657578185,-0.07249899759422615,-0.6871742181234964,-0.3423967522052927,0.0
2019-06-10,1.0,-0.0,-0.408925,-0.07834999999999999,-0.666325,-0.346425,0.0
2019-06-11,1.0,-0.0,-0.40960352864518074,-0.08285298982507143,-0.665781163851436,-0.3479023607839206,0.0
2019-06-12,1.0,-0.0,-0.4099293268507844,-0.08388050724274472,-0.6655556112475565,-0.3467745977645231,0.0
2019-06-13,1.0,-0.0,-0.4211833785004517,-0.09490113419652715,-0.6601174345076785,-0.3331074977416441,0.0
2019-06-14,1.0,-0.0,-0.4209339048048726,-0.09105947815625236,-0.6588214652730782,-0.3356392711231421,0.0
2019-06-17,1.0,-0.0,-0.430058588347708,-0.08989413865070783,-0.6511604516080365,-0.34340818225250824,0.0
2019-06-18,1.0,-0.0,-0.4196644498186215,-0.09416565900846433,-0.6522067714631198,-0.3530834340991536,0.0
2019-06-19,1.0,-0.0,-0.42050340717644397,-0.09856923734567125,-0.6519902436571199,-0.34348361789333404,0.0
2019-06-20,1.0,-0.0,-0.42291624723172944,-0.09872659553050131,-0.6510217435071471,-0.3439450372458225,0.0
2019-06-21,1.0,-0.0,-0.42798902785816745,-0.09786848529078693,-0.6444371744218235,-0.346251604298261,0.0
2019-06-24,1.0,-0.0,-0.4296322400382611,-0.09915171042364135,-0.6426359906360913,-0.3457598107080827,0.0
2019-06-25,1.0,-0.0,-0.42119961757157953,-0.10471493986816283,-0.6454989181301264,-0.34458813465505966,0.0
2019-06-26,1.0,-0.0,-0.42032268619899826,-0.09967530015857436,-0.6335422487351808,-0.36351279921467944,0.0
2019-06-27,1.0,-0.0,-0.42199501372484827,-0.10483769422549044,-0.6362033795864918,-0.35528469616459746,0.0
2019-06-28,1.0,-0.0,-0.4190291555466036,-0.10602245833123522,-0.637544690064958,-0.3551538345334609,0.0
2019-07-01,1.0,-0.0,-0.4167127697027611,-0.10800684001408238,-0.6310164462103304,-0.35897500377206654,0.0
2019-07-02,1.0,-0.0,-0.42053470566085105,-0.10380318815112338,-0.6249027237354087,-0.3611397012677294,0.0
2019-07-03,1.0,-0.0,-0.42395943164131145,-0.10129537580960987,-0.6218808053421699,-0.36328262288497265,0.0
2019-07-05,1.0,-0.0,-0.41376022482059516,-0.10387915893009485,-0.623074220906308,-0.36841973202187983,0.0
2019-07-08,1.0,-0.0,-0.41189167482368294,-0.10536355194136988,-0.6240493938709435,-0.36854654518987023,0.0
2019-07-09,1.0,-0.0,-0.420263608008854,-0.1020223362511319,-0.6308733272965086,-0.3621843243787101,0.0
2019-07-10,1.0,-0.0,-0.4122148935098937,-0.09823271738583152,-0.6397714113085947,-0.3672775791752681,0.0
2019-07-11,1.0,-0.0,-0.40766304758545985,-0.1053480111847243,-0.6425170667808651,-0.3635539209512054,0.0
2019-07-12,1.0,-0.0,-0.40632707504907634,-0.10786731766245533,-0.6498464790859213,-0.35269542457341313,0.0
2019-07-15,1.0,-0.0,-0.4230827408864014,-0.11680028235768669,-0.6319265870014622,-0.34926637422477685,0.0
2019-07-16,1.0,-0.0,-0.4219455017519095,-0.11388671825766933,-0.6319225630813441,-0.3529530387436667,0.0
2019-07-17,1.0,-0.0,-0.42982190605923015,-0.10975732808637303,-0.6313758135311034,-0.3516220170526209,0.0
2019-07-18,1.0,-0.0,-0.4292141044007137,-0.10125914197391238,-0.6370102289577522,-0.34577395762647967,0.0
2019-07-19,1.0,-0.0,-0.43205099021170046,-0.09032045931658952,-0.6680324759086426,-0.33884715582871744,0.0
2019-07-22,1.0,-0.0,-0.42581527243265144,-0.08345148875835529,-0.6669282965363581,-0.3557069070285599,0.0
2019-07-23,1.0,-0.0,-0.4273415541994784,-0.08317929759704251,-0.6662193300078495,-0.35532879244423066,0.0
2019-07-24,1.0,-0.0,-0.4263152549258582,-0.07551289863904123,-0.6740300629697338,-0.36321856591509244,0.0
2019-07-25,1.0,-0.0,-0.4295076969974089,-0.07328659249098207,-0.6727124930142763,-0.3647563887618757,0.0
2019-07-26,1.0,-0.0,-0.42204164550533263,-0.07435246317927882,-0.6767140680548502,-0.36625190452006096,0.0
2019-07-29,1.0,-0.0,-0.42090022353180245,-0.07559439138386508,-0.675370859581386,-0.3682686445844341,0.0
2019-07-30,1.0,-0.0,-0.41888152717487875,-0.07717107100246237,-0.6729875866270657,-0.36950727286573753,0.0
2019-07-31,1.0,-0.0,-0.4377190754381509,-0.07543815087630175,-0.6658877317754636,-0.36098552197104394,0.0
2019-08-01,1.0,-0.0,-0.44141239782708025,-0.07465603899070924,-0.6642635934406255,-0.35810021830735644,0.0
2019-08-02,1.0,-0.0,-0.4453905771976341,-0.06133999592086478,-0.6728278604935753,-0.36987558637568835,0.0
2019-08-05,1.0,-0.0,-0.44397166734610677,-0.057557072971871175,-0.6760854056257644,-0.3702609050142683,0.0
2019-08-06,1.0,-0.0,-0.44322741841859525,-0.06299371577114302,-0.6429851348963985,-0.37458042046286244,0.0
2019-08-07,1.0,-0.0,-0.4434988417766139,-0.055544364991439214,-0.6404723537113506,-0.3783865444657065,0.0
2019-08-08,1.0,-0.0,-0.4409268354111573,-0.05427528019141166,-0.6427402090416824,-0.3806321621961969,0.0
2019-08-09,1.0,-0.0,-0.4285104995107755,-0.051105145638375274,-0.6319024561579567,-0.3973255726435686,0.0
2019-08-12,1.0,-0.0,-0.42884003108626434,-0.059891198074657176,-0.6276417057334103,-0.3906340093760184,0.0
2019-08-13,1.0,-0.0,-0.42505205589423245,-0.05760016055793884,-0.63287423797697,-0.39321642708411725,0.0
2019-08-14,1.0,-0.0,-0.4290611550395356,-0.05765188669802823,-0.6236863176859173,-0.39185266740066055,0.0
2019-08-15,1.0,-0.0,-0.4366396660537693,-0.06586990011429707,-0.6102469810664415,-0.37196243104904836,0.0
2019-08-16,1.0,-0.0,-0.4408570079288146,-0.06382820073074343,-0.6044789103472273,-0.37635771630253767,0.0
2019-08-19,1.0,-0.0,-0.4387311523461758,-0.06329334028864546,-0.6061057704250192,-0.375884939265221,0.0
2019-08-20,1.0,-0.0,-0.4405060151308446,-0.06511224110132705,-0.6035966761751209,-0.3712513952623093,0.0
2019-08-21,1.0,-0.0,-0.43788773636408757,-0.08089731500322596,-0.5943719291279964,-0.36838056479229736,0.0
2019-08-22,1.0,-0.0,-0.43942438903361863,-0.07649175040317578,-0.5928296737377496,-0.37233593846917257,0.0
2019-08-23,1.0,-0.0,-0.4410765223862086,-0.07615031625945679,-0.5931539129356319,-0.3700855760883046,0.0
2019-08-26,1.0,-0.0,-0.4370098160114438,-0.0782074680609678,-0.5891826567355596,-0.3619345928081685,0.0
2019-08-27,1.0,-0.0,-0.4373690825303729,-0.07629562088765125,-0.5880381478104438,-0.36265063210034754,0.0
2019-08-28,1.0,-0.0,-0.4307389162561576,-0.08115763546798029,-0.5905418719211822,-0.36061576354679803,0.0
2019-08-29,1.0,-0.0,-0.4329262287008766,-0.08078892938047867,-0.5893578252733183,-0.35925342263370436,0.0
2019-08-30,1.0,-0.0,-0.427900919054406,-0.08394357890598123,-0.5917088514277289,-0.35378679903671295,0.0
2019-09-03,1.0,-0.0,-0.4295341630183481,-0.0920114122681883,-0.579467755423287,-0.3585272271139751,0.0
2019-09-04,1.0,-0.0,-0.4276506765067651,-0.09500615006150062,-0.5781549815498156,-0.35921279212792134,0.0
2019-09-05,1.0,-0.0,-0.43152823185270767,-0.09790811435313782,-0.5751087731373369,-0.3536048769695927,0.0
