Date,COLB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.0,-0.8950356593483431,-0.0,-0.3445392252831772,-0.5572087819885331,0.0
2018-10-31,1.0,-0.0,-0.884847641575066,-0.0,-0.34336997356337834,-0.5545846667594267,0.0
2018-11-01,1.0,-0.0,-0.8962839248434238,-0.0,-0.33639526791927626,-0.5508977035490605,0.0
2018-11-02,1.0,-0.0,-0.8761356082428539,-0.0,-0.3450033237314425,-0.5486372701085752,0.0
2018-11-05,1.0,-0.0,-0.8817112003322718,-0.0,-0.3444552125155752,-0.5427384743181503,0.0
2018-11-06,1.0,-0.0,-0.8807855302883416,-0.0,-0.3452898651081628,-0.5437775254134005,0.0
2018-11-07,1.0,-0.0,-0.880827150924593,-0.0,-0.34403720518215036,-0.543350680987709,0.0
2018-11-08,1.0,-0.0,-0.879542266112838,-0.0,-0.32671306357109453,-0.5445767887106979,0.0
2018-11-09,1.0,-0.0,-0.8813989408649603,-0.0,-0.331090026478376,-0.5456476169461607,0.0
2018-11-12,1.0,-0.0,-0.8674327816572277,-0.0,-0.3378237202397317,-0.5439599714081487,0.0
2018-11-13,1.0,-0.0,-0.8651851446399738,-0.0,-0.3324393114206738,-0.5391773173869017,0.0
2018-11-14,1.0,-0.0,-0.8648308332420892,-0.0,-0.33329683565093615,-0.5391985108945582,0.0
2018-11-15,1.0,-0.0,-0.8657133464825774,-0.0,-0.33256629410475563,-0.541118781503397,0.0
2018-11-16,1.0,-0.0,-0.871347279874646,-0.0,-0.3364488550457707,-0.5411936113478296,0.0
2018-11-19,1.0,-0.0,-0.8719091234150232,-0.0,-0.3371565310669197,-0.5414638171466293,0.0
2018-11-20,1.0,-0.0,-0.8594417077175698,-0.0,-0.32597153804050355,-0.5513136288998358,0.0
2018-11-21,1.0,-0.0,-0.8582991552815276,-0.0,-0.32441535160387863,-0.5333948990955265,0.0
2018-11-23,1.0,-0.0,-0.8476048310489891,-0.0,-0.3308454335730764,-0.5356222011127697,0.0
2018-11-26,1.0,-0.0,-0.8547370708387658,-0.0,-0.32849847892220774,-0.5329747935680139,0.0
2018-11-27,1.0,-0.0,-0.854716827821565,-0.0,-0.32396197286097345,-0.5298339698274694,0.0
2018-11-28,1.0,-0.0,-0.8563727482053367,-0.0,-0.32328321820398215,-0.5292970337261277,0.0
2018-11-29,1.0,-0.0,-0.8480760427605892,-0.0,-0.3173923580256887,-0.5272639146942403,0.0
2018-11-30,1.0,-0.0,-0.8494333513221803,-0.0,-0.317323259579061,-0.5315434430652995,0.0
2018-12-03,1.0,-0.0,-0.8529467603265439,-0.0,-0.32293672533969786,-0.5362751213690976,0.0
2018-12-04,1.0,-0.0,-0.8542360040046539,-0.0,-0.31774765267743593,-0.5338366209378467,0.0
2018-12-06,1.0,-0.0,-0.8562785295627043,-0.0,-0.3121843178564676,-0.5325608405585718,0.0
2018-12-07,1.0,-0.0,-0.8576910604258999,-0.0,-0.3144795157280294,-0.5302399740568587,0.0
2018-12-10,1.0,-0.0,-0.8609182770913185,-0.0,-0.30622637969390765,-0.5131737650432872,0.0
2018-12-11,1.0,-0.0,-0.8627540473058233,-0.0,-0.30158133540956317,-0.5204714473648884,0.0
2018-12-12,1.0,-0.0,-0.8629636593161614,-0.0,-0.3011737530552497,-0.5217963525019473,0.0
2018-12-13,1.0,-0.0,-0.864567648956765,-0.0,-0.3011131426113143,-0.5230694773069477,0.0
2018-12-14,1.0,-0.0,-0.8667617151772744,-0.0,-0.3001560230268467,-0.5231344488083068,0.0
2018-12-17,1.0,-0.0,-0.8660189484419872,-0.0,-0.2922783756944631,-0.5255911323438632,0.0
2018-12-18,1.0,-0.0,-0.8599807753925023,-0.0,-0.2851650112143544,-0.5249385880593826,0.0
2018-12-19,1.0,-0.0,-0.860662747194014,-0.0,-0.2863442009620524,-0.5253340459647248,0.0
2018-12-20,1.0,-0.0,-0.8673436492585428,-0.0,-0.28906082097571456,-0.5300612508059317,0.0
2018-12-21,1.0,-0.0,-0.868439355839709,-0.0,-0.28711679417901664,-0.5195548659782784,0.0
2018-12-24,1.0,-0.0,-0.8425878893196097,-0.0,-0.2798823686672905,-0.5509958561689614,0.0
2018-12-26,1.0,-0.0,-0.8492914388832864,-0.0,-0.2621941510535534,-0.5423013640464944,0.0
2018-12-27,1.0,-0.0,-0.8246854124592201,-0.0,-0.22399150743099788,-0.540546838589405,0.0
2018-12-28,1.0,-0.0,-0.8262995834088028,-0.0,-0.22244934923797452,-0.538748156389888,0.0
2018-12-31,1.0,-0.0,-0.8330393733464752,-0.0,-0.222622814753333,-0.5381024018260103,0.0
2019-01-02,1.0,-0.0,-0.8324521847302131,-0.0,-0.22072772508163582,-0.5384336287772767,0.0
2019-01-03,1.0,-0.0,-0.8326332711055797,-0.0,-0.21935283136278777,-0.5408369632856254,0.0
2019-01-04,1.0,-0.0,-0.8362876383621023,-0.0,-0.20045411151533915,-0.5434373145496297,0.0
2019-01-07,1.0,-0.0,-0.8181864415399481,-0.0,-0.19389208157453083,-0.530768448354778,0.0
2019-01-08,1.0,-0.0,-0.8083210641214398,-0.0,-0.20107122912118597,-0.529065339899477,0.0
2019-01-09,1.0,-0.0,-0.8013082169206196,-0.0,-0.20087214461374642,-0.5331237481935958,0.0
2019-01-10,1.0,-0.0,-0.7986160397444997,-0.0,-0.2040961168001622,-0.5320135861299807,0.0
2019-01-11,1.0,-0.0,-0.7838537699923839,-0.0,-0.208987052551409,-0.5458492003046459,0.0
2019-01-14,1.0,-0.0,-0.7815573354962994,-0.0,-0.2099766805231674,-0.5432170739126027,0.0
2019-01-15,1.0,-0.0,-0.776782542501903,-0.0,-0.21025120527784827,-0.5503933011925907,0.0
2019-01-16,1.0,-0.0,-0.7800126662444585,-0.0,-0.20081063964534515,-0.5524255858138063,0.0
2019-01-17,1.0,-0.0,-0.7787375246972996,-0.0,-0.2007193880135772,-0.5535994731242717,0.0
2019-01-18,1.0,-0.0,-0.7683762643634233,-0.0,-0.2099416545644475,-0.5695176947183368,0.0
2019-01-22,1.0,-0.0,-0.8820797348865234,-0.0,-0.0,-0.6284645511146817,0.0
2019-01-23,1.0,-0.0,-0.8687160667605066,-0.0,-0.0,-0.6448572290367987,0.0
2019-01-24,1.0,-0.0,-0.8609363201610875,-0.0,-0.008205386357915933,-0.6478479738233074,0.0
2019-01-25,1.0,-0.0,-0.902740685041616,-0.0,-0.0,-0.6901496097700106,0.0
2019-01-28,1.0,-0.0,-0.8951934531517066,-0.0,-0.004868700471331641,-0.6896721396384731,0.0
2019-01-29,1.0,-0.0,-0.8878999403170978,-0.0,-0.006227781093494564,-0.7007551184575863,0.0
2019-01-30,1.0,-0.0,-0.8841269841269842,-0.0,-0.005490502211813688,-0.7125422846734323,0.0
2019-01-31,1.0,-0.0,-0.8828741953139253,-0.0,-0.0,-0.7233964919596549,0.0
2019-02-01,1.0,-0.0,-0.8843837188078538,-0.0,-0.0,-0.7231102187687414,0.0
2019-02-04,1.0,-0.0,-0.8787894585929149,-0.0,-0.0,-0.7278888512368688,0.0
2019-02-05,1.0,-0.0,-0.8720087586674312,-0.0,-0.0,-0.7347375006516865,0.0
2019-02-06,1.0,-0.0,-0.864762004066524,-0.0,-0.0,-0.7419842552525937,0.0
2019-02-07,1.0,-0.0,-0.8619522482880725,-0.0,-0.0,-0.7417397870179915,0.0
2019-02-08,1.0,-0.0,-0.8723952906855595,-0.0,-0.0,-0.732314023754949,0.0
2019-02-11,1.0,-0.0,-0.8597412779302235,-0.0,-0.0,-0.7535868286946296,0.0
2019-02-12,1.0,-0.0,-0.8655563411632231,-0.0,-0.0007070469007777517,-0.7524288370387828,0.0
2019-02-13,1.0,-0.0,-0.8706301025748379,-0.0,-0.001753192380154909,-0.7443479171027841,0.0
2019-02-14,1.0,-0.0,-0.8391223425171049,-0.0,-0.030644611633942383,-0.7516711668021077,0.0
2019-02-15,1.0,-0.0,-0.837222732642079,-0.0,-0.03349520934505841,-0.7542984643654023,0.0
2019-02-19,1.0,-0.0,-0.8358326548835254,-0.0,-0.03592720014707041,-0.7544974656616855,0.0
2019-02-20,1.0,-0.0,-0.8370284753598822,-0.0,-0.034464642219186714,-0.7553851003467479,0.0
2019-02-21,1.0,-0.0,-0.8358287642345001,-0.0,-0.03645613665120203,-0.7637336566849431,0.0
2019-02-22,1.0,-0.0,-0.8270714304520682,-0.0,-0.04625997209130881,-0.7595903214765277,0.0
2019-02-25,1.0,-0.0,-0.8221605916534601,-0.0,-0.05306391970417327,-0.7660855784469097,0.0
2019-02-26,1.0,-0.0,-0.8251446996326347,-0.0,-0.055606945582366465,-0.7621640193461428,0.0
2019-02-27,1.0,-0.0,-0.8264720657835595,-0.0,-0.0576399354855768,-0.7599481769387377,0.0
2019-02-28,1.0,-0.0,-0.832773442666314,-0.0,-0.0654675307499008,-0.746911784155535,0.0
2019-03-01,1.0,-0.0,-0.8383262006657157,-0.0,-0.06057484017541079,-0.7428277064511016,0.0
2019-03-04,1.0,-0.0,-0.8324093141137336,-0.0,-0.05950683774222504,-0.7481387612862348,0.0
2019-03-05,1.0,-0.0,-0.8187830687830687,-0.0,-0.08050264550264549,-0.7462169312169312,0.0
2019-03-06,1.0,-0.0,-0.8174844597275492,-0.0,-0.08276682978442004,-0.7449014680597805,0.0
2019-03-07,1.0,-0.0,-0.8207861601946884,-0.0,-0.07851021055972913,-0.7459263569992595,0.0
2019-03-08,1.0,-0.0,-0.8270377202127943,-0.0,-0.08041275697062046,-0.765845964659021,0.0
2019-03-11,1.0,-0.0,-0.8265461236898951,-0.0,-0.08147318452142838,-0.7588607088567085,0.0
2019-03-12,1.0,-0.0,-0.8127890501777741,-0.0,-0.08680193546662389,-0.7737054561980378,0.0
2019-03-13,1.0,-0.0,-0.8169989000080488,-0.0,-0.09492125667373166,-0.7709870415582325,0.0
2019-03-14,1.0,-0.0,-0.8158183913591166,-0.0,-0.09691511886575004,-0.7674144354211894,0.0
2019-03-15,1.0,-0.0,-0.8066154342218401,-0.0,-0.10092433361994842,-0.7795034393809115,0.0
2019-03-18,1.0,-0.0,-0.8191973969631237,-0.0,-0.11304229934924077,-0.77925704989154,0.0
2019-03-19,1.0,-0.0,-0.816850115504824,-0.0,-0.11819540698464466,-0.7827150428047288,0.0
2019-03-20,1.0,-0.0,-0.8350619851673463,-0.0,-0.12128841575216878,-0.7803015790481924,0.0
2019-03-21,1.0,-0.0,-0.8384322804696545,-0.0,-0.10525880601951382,-0.8124965547654485,0.0
2019-03-22,1.0,-0.0,-0.8343236339404709,-0.0,-0.14665704131497112,-0.7955630830741893,0.0
2019-03-25,1.0,-0.0,-0.8130978050533533,-0.0,-0.15726765079891636,-0.7940509758390003,0.0
2019-03-26,1.0,-0.0,-0.8160735925966729,-0.0,-0.15409827035364107,-0.7840420843891153,0.0
2019-03-27,1.0,-0.0,-0.8148311630986537,-0.0,-0.15537408960494373,-0.7885400573824761,0.0
2019-03-28,1.0,-0.0,-0.8171122403888643,-0.0,-0.1533086610693769,-0.791427308882015,0.0
2019-03-29,1.0,-0.0,-0.8235863403843494,-0.0,-0.15371215263376192,-0.7878058896723351,0.0
2019-04-01,1.0,-0.0,-0.8270922064273466,-0.0,-0.15462691520548702,-0.7839205708280325,0.0
2019-04-02,1.0,-0.0,-0.82746527874419,-0.0,-0.16624453783851484,-0.7895571822204904,0.0
2019-04-03,1.0,-0.0,-0.8279710548288337,-0.0,-0.16885610910102977,-0.786362371277484,0.0
2019-04-04,1.0,-0.0,-0.8243006750187506,-0.0,-0.15389316369899164,-0.7996888802466736,0.0
2019-04-05,1.0,-0.0,-0.8168821759001227,-0.0,-0.15589120499386913,-0.8139839482777841,0.0
2019-04-08,1.0,-0.0,-0.8181109812433908,-0.0,-0.15581343574330717,-0.8089553069516335,0.0
2019-04-09,1.0,-0.0,-0.8068815525317868,-0.0,-0.1847813963863484,-0.7966763328128484,0.0
2019-04-10,1.0,-0.0,-0.8110707296617277,-0.0,-0.18040257198769918,-0.8041655018171652,0.0
2019-04-11,1.0,-0.0,-0.7921299085382552,-0.0,-0.2041185168957774,-0.7421271701626594,0.0
2019-04-12,1.0,-0.0,-0.7861871679607683,-0.0,-0.19994551151069337,-0.738291785860237,0.0
2019-04-15,1.0,-0.0,-0.7827262301348916,-0.0,-0.214788924690077,-0.7330839386161324,0.0
2019-04-16,1.0,-0.0,-0.7767562406220161,-0.0,-0.21012140226435685,-0.7412631291774656,0.0
2019-04-17,1.0,-0.0,-0.7697871291197501,-0.0,-0.20429577271855565,-0.7655680666283116,0.0
2019-04-18,1.0,-0.0,-0.761057099821991,-0.0,-0.20922908393810763,-0.7683143913460223,0.0
2019-04-22,1.0,-0.0,-0.7677103664403333,-0.0,-0.21359650328504276,-0.7676828765428706,0.0
2019-04-23,1.0,-0.0,-0.7702680389674721,-0.0,-0.20983543398095658,-0.7718366448346085,0.0
2019-04-24,1.0,-0.0,-0.7578037062457104,-0.0,-0.21279341111873712,-0.7747700754975978,0.0
2019-04-25,1.0,-0.0,-0.7623574666849842,-0.0,-0.2157988734716307,-0.7694738288226406,0.0
2019-04-26,1.0,-0.0,-0.7372301505292261,-0.0,-0.3101348898260117,-0.7454129080905968,0.0
2019-04-29,1.0,-0.0,-0.7450914582983722,-0.0,-0.31358729093248305,-0.7381831403479331,0.0
2019-04-30,1.0,-0.0,-0.7508076069552516,-0.0,-0.31256495968987896,-0.7456670131183462,0.0
2019-05-01,1.0,-0.0,-0.7392183288409704,-0.0,-0.33192946990116806,-0.7365790655884996,0.0
2019-05-02,1.0,-0.0,-0.7441578917731854,-0.0,-0.33425305478912104,-0.7370628976856806,0.0
2019-05-03,1.0,-0.0,-0.7501760513788345,-0.0,-0.3317371341652348,-0.7349088758063154,0.0
2019-05-06,1.0,-0.0,-0.7556099207018728,-0.0,-0.3302682638771723,-0.7260840222709634,0.0
2019-05-07,1.0,-0.0,-0.758331692774981,-0.0,-0.32758669179064603,-0.7264954861208763,0.0
2019-05-08,1.0,-0.0,-0.7530577402110331,-0.0,-0.33258697416664335,-0.7132021607097876,0.0
2019-05-09,1.0,-0.0,-0.7534706672637708,-0.0,-0.33433161665920286,-0.7111229287953427,0.0
2019-05-10,1.0,-0.0,-0.7553989034351571,-0.0,-0.33450822423632093,-0.7074521651560927,0.0
2019-05-13,1.0,-0.0,-0.7534818551211994,-0.0,-0.3393862967633459,-0.7094297323805521,0.0
2019-05-14,1.0,-0.0,-0.7612461581447333,-0.0,-0.3366582844369936,-0.6961721151159541,0.0
2019-05-15,1.0,-0.0,-0.7623679356028845,-0.0,-0.3413270725026553,-0.6912907373246129,0.0
2019-05-16,1.0,-0.0,-0.7661846309063394,-0.0,-0.33868617229975895,-0.6976907124040131,0.0
2019-05-17,1.0,-0.0,-0.764253647586981,-0.0,-0.34152637485970816,-0.7000280583613917,0.0
2019-05-20,1.0,-0.0,-0.7637775410663228,-0.0,-0.3401076414195212,-0.6993048158322588,0.0
2019-05-21,1.0,-0.0,-0.7676742162723471,-0.0,-0.33650472902809353,-0.7023659173191883,0.0
2019-05-22,1.0,-0.0,-0.7607916689994961,-0.0,-0.34309389171938864,-0.6954817759363977,0.0
2019-05-23,1.0,-0.0,-0.7607004979578135,-0.0,-0.35226319028702513,-0.6845521177194651,0.0
2019-05-24,1.0,-0.0,-0.7579117901734589,-0.0,-0.34898466523281474,-0.6863216111281808,0.0
2019-05-28,1.0,-0.0,-0.7602120535714285,-0.0,-0.34274553571428573,-0.6872209821428571,0.0
2019-05-29,1.0,-0.0,-0.7659485404922699,-0.0,-0.33853323659094714,-0.6861639783445889,0.0
2019-05-30,1.0,-0.0,-0.7590844143109293,-0.0,-0.3415235480346286,-0.701089849550332,0.0
2019-05-31,1.0,-0.0,-0.7665392614243156,-0.0,-0.3322466415603395,-0.7116238547580236,0.0
2019-06-03,1.0,-0.0,-0.7719838691609724,-0.0,-0.32790971210933123,-0.7005993054777641,0.0
2019-06-04,1.0,-0.0,-0.7679397013085264,-0.0,-0.32214407800722916,-0.711872005379809,0.0
2019-06-05,1.0,-0.0,-0.7583853354134166,-0.0,-0.3263037664363717,-0.7011366168932472,0.0
2019-06-06,1.0,-0.0,-0.7634606278376647,-0.0,-0.30695523801565416,-0.7150218656861925,0.0
2019-06-07,1.0,-0.0,-0.7720901719285534,-0.0,-0.3036196951542341,-0.7108145010728117,0.0
2019-06-10,1.0,-0.0,-0.7718150694463773,-0.0,-0.2961560943023353,-0.7154786094023994,0.0
2019-06-11,1.0,-0.0,-0.7753396321350702,-0.0,-0.29599709286073683,-0.724017442835579,0.0
2019-06-12,1.0,-0.0,-0.7763268273586488,-0.0,-0.2940271796879369,-0.7258822213522733,0.0
2019-06-13,1.0,-0.0,-0.7694672703896249,-0.0,-0.29649505282575883,-0.7290793224886803,0.0
2019-06-14,1.0,-0.0,-0.7647683451629128,-0.0,-0.3064047392835187,-0.7232157827083217,0.0
2019-06-17,1.0,-0.0,-0.757119302462063,-0.0,-0.3219685325433866,-0.7155632562948887,0.0
2019-06-18,1.0,-0.0,-0.7352628039896896,-0.0,-0.33422055362546227,-0.7322649333183906,0.0
2019-06-19,1.0,-0.0,-0.7341165255425336,-0.0,-0.33488476420120006,-0.7347894353165481,0.0
2019-06-20,1.0,-0.0,-0.7355230254839707,-0.0,-0.33646146497710094,-0.7377145907673288,0.0
2019-06-21,1.0,-0.0,-0.7353065301184482,-0.0,-0.34133303322735836,-0.7368539515516417,0.0
2019-06-24,1.0,-0.0,-0.7345434079076966,-0.0,-0.34163500773884903,-0.7379485014774166,0.0
2019-06-25,1.0,-0.0,-0.7201203904250233,-0.0,-0.3505667913701443,-0.7421732159432927,0.0
2019-06-26,1.0,-0.0,-0.7164452201328679,-0.0,-0.3364767481139511,-0.7620763427541944,0.0
2019-06-27,1.0,-0.0,-0.7109537458551115,-0.0,-0.3494351711347159,-0.7496768392064295,0.0
2019-06-28,1.0,-0.0,-0.7104346849376615,-0.0,-0.34811299561945414,-0.7494664719757386,0.0
2019-07-01,1.0,-0.0,-0.7149864065696908,-0.0,-0.34367555144482753,-0.7441071778917571,0.0
2019-07-02,1.0,-0.0,-0.7164630729575254,-0.0,-0.3411128544211588,-0.7441723635548583,0.0
2019-07-03,1.0,-0.0,-0.7230221873599283,-0.0,-0.33272635589421784,-0.7456857911250561,0.0
2019-07-05,1.0,-0.0,-0.7179630822666032,-0.0,-0.33550880927705107,-0.7475700960757402,0.0
2019-07-08,1.0,-0.0,-0.7243679578451707,-0.0,-0.32655978474129715,-0.7519199506698806,0.0
2019-07-09,1.0,-0.0,-0.7263508781758593,-0.0,-0.3250231098910334,-0.7498249250679291,0.0
2019-07-10,1.0,-0.0,-0.7238837346189422,-0.0,-0.32998850800235446,-0.749054012388934,0.0
2019-07-11,1.0,-0.0,-0.7210775656659099,-0.0,-0.3403974995094329,-0.7417654808959158,0.0
2019-07-12,1.0,-0.0,-0.7075855871036594,-0.0,-0.3529081360406661,-0.7479709045974107,0.0
2019-07-15,1.0,-0.0,-0.7104989750933647,-0.0,-0.3610479319349676,-0.7364445567629798,0.0
2019-07-16,1.0,-0.0,-0.7188477691028495,-0.0,-0.357169029566786,-0.742551932128865,0.0
2019-07-17,1.0,-0.0,-0.7277392432188575,-0.0,-0.3525912141205662,-0.7392714148762195,0.0
2019-07-18,1.0,-0.0,-0.7265512874630646,-0.0,-0.351146756718728,-0.7364288729421696,0.0
2019-07-19,1.0,-0.0,-0.7267073754115428,-0.0,-0.35126769282719417,-0.7359934715929876,0.0
2019-07-22,1.0,-0.0,-0.7028455741761331,-0.0,-0.34259363401192217,-0.7663929816668542,0.0
2019-07-23,1.0,-0.0,-0.7050347564236064,-0.0,-0.3402752371035376,-0.7689753187178117,0.0
2019-07-24,1.0,-0.0,-0.7057781526781949,-0.0,-0.33898495712076476,-0.7669900182763953,0.0
2019-07-25,1.0,-0.0,-0.7172380737566257,-0.0,-0.3273937070034961,-0.7748110973271681,0.0
2019-07-26,1.0,-0.0,-0.7043549434111371,-0.0,-0.3395049532894922,-0.7785272783720469,0.0
2019-07-29,1.0,-0.0,-0.6931789295297275,-0.0,-0.3435672927552606,-0.7876853551758227,0.0
2019-07-30,1.0,-0.0,-0.6947207777526566,-0.0,-0.34498643454668776,-0.7864288944155551,0.0
2019-07-31,1.0,-0.0,-0.7105248291057003,-0.0,-0.33797525563527486,-0.7761708378057738,0.0
2019-08-01,1.0,-0.0,-0.7183546978447668,-0.0,-0.33323003239892945,-0.7657134807719397,0.0
2019-08-02,1.0,-0.0,-0.7224519857231885,-0.0,-0.33043453628689595,-0.7798141748342869,0.0
2019-08-05,1.0,-0.0,-0.721410365335599,-0.0,-0.3269328802039082,-0.7837156612857547,0.0
2019-08-06,1.0,-0.0,-0.7202279042353139,-0.0,-0.30758651660164477,-0.7789160515310561,0.0
2019-08-07,1.0,-0.0,-0.7190709388554639,-0.0,-0.2961522317056107,-0.7831817545823423,0.0
2019-08-08,1.0,-0.0,-0.7214435585396559,-0.0,-0.29514617429011053,-0.781032312211498,0.0
2019-08-09,1.0,-0.0,-0.71783434163205,-0.0,-0.28668209317237725,-0.7834062839778082,0.0
2019-08-12,1.0,-0.0,-0.7155912180987407,-0.0,-0.30563913964114564,-0.7648779672350384,0.0
2019-08-13,1.0,-0.0,-0.7044499485152924,-0.0,-0.30275791055575657,-0.7757493112181004,0.0
2019-08-14,1.0,-0.0,-0.7119527545956138,-0.0,-0.28716000776332934,-0.7735048659439377,0.0
2019-08-15,1.0,-0.0,-0.7257100559271851,-0.0,-0.2787038052418028,-0.7371148152209672,0.0
2019-08-16,1.0,-0.0,-0.7226077178354954,-0.0,-0.2832615671539453,-0.7367598255670442,0.0
2019-08-19,1.0,-0.0,-0.7134106322467731,-0.0,-0.2857416320280026,-0.7354791074163203,0.0
2019-08-20,1.0,-0.0,-0.7165051194539248,-0.0,-0.28251194539249147,-0.7313856655290102,0.0
2019-08-21,1.0,-0.0,-0.7179158250996234,-0.0,-0.2829575850210164,-0.7285059228123806,0.0
2019-08-22,1.0,-0.0,-0.7180585490955719,-0.0,-0.28341472730745093,-0.7268163588246529,0.0
2019-08-23,1.0,-0.0,-0.7155485226311625,-0.0,-0.28292363517311,-0.729790194527051,0.0
2019-08-26,1.0,-0.0,-0.7110286750968021,-0.0,-0.27659689691587014,-0.7201267228073975,0.0
2019-08-27,1.0,-0.0,-0.7092935194201017,-0.0,-0.2734772260088716,-0.7219787947636049,0.0
2019-08-28,1.0,-0.0,-0.7149434003141418,-0.0,-0.262768780804853,-0.7304338406542816,0.0
2019-08-29,1.0,-0.0,-0.7022405022188548,-0.0,-0.26750730598549627,-0.7361456867626367,0.0
2019-08-30,1.0,-0.0,-0.6975425330812853,-0.0,-0.27059141236835,-0.7323791520388874,0.0
2019-09-03,1.0,-0.0,-0.6957368008434484,-0.0,-0.2687140115163148,-0.7389094644643291,0.0
2019-09-04,1.0,-0.0,-0.694125280488794,-0.0,-0.2674308578225959,-0.7419503095514883,0.0
2019-09-05,1.0,-0.0,-0.7066404249009193,-0.0,-0.26532042813620554,-0.7241109703162492,0.0
2019-09-06,1.0,-0.0,-0.7063274098007539,-0.0,-0.2702477113624125,-0.7159396876682822,0.0
2019-09-09,1.0,-0.0,-0.7096244447435724,-0.0,-0.27136895948310674,-0.7111320500740341,0.0
2019-09-10,1.0,-0.0,-0.7123564068763284,-0.0,-0.26074090016410645,-0.71719889160905,0.0
2019-09-11,1.0,-0.0,-0.718459924126241,-0.0,-0.2513520058116071,-0.7207468991309495,0.0
2019-09-12,1.0,-0.0,-0.6984284754869039,-0.0,-0.26159838817998654,-0.7263398253861651,0.0
2019-09-13,1.0,-0.0,-0.6962811584070558,-0.0,-0.273037726209363,-0.7196482830944634,0.0
2019-09-16,1.0,-0.0,-0.695,-0.0,-0.2731989247311828,-0.7200000000000001,0.0
2019-09-17,1.0,-0.0,-0.6769545112377675,-0.0,-0.2807291106570599,-0.7307775029573073,0.0
2019-09-18,1.0,-0.0,-0.6862402579951626,-0.0,-0.2751142166084386,-0.7260951357162053,0.0
2019-09-19,1.0,-0.0,-0.6768137320638327,-0.0,-0.2875150864959099,-0.7177148987528497,0.0
2019-09-20,1.0,-0.0,-0.686271878019972,-0.0,-0.28916568237946955,-0.7089820680768818,0.0
2019-09-23,1.0,-0.0,-0.689007035067934,-0.0,-0.2833360184737662,-0.7127705278986092,0.0
2019-09-24,1.0,-0.0,-0.6921322385015832,-0.0,-0.28323404712069983,-0.7080448666344658,0.0
