Date,ENDP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-11,1.0,-0.5370399373531715,-2.15920125293657,-0.0,-2.148707909162099,-1.9859044635865308,0.0
2018-12-12,1.0,-0.5365452408930669,-2.1602820211515863,-0.0,-2.1489228358793575,-1.988170779475127,0.0
2018-12-13,1.0,-0.5356192265539377,-2.150931579771411,-0.0,-2.1576640050101767,-1.98418662909034,0.0
2018-12-14,1.0,-0.542305286205818,-2.131138567406944,-0.0,-2.164060056302784,-1.9823271817328747,0.0
2018-12-17,1.0,-0.5289855072463768,-2.1259155368552283,-0.0,-2.1549010441016048,-1.9819230169861302,0.0
2018-12-18,1.0,-0.5024615384615385,-2.0936923076923075,-0.0,-2.1308461538461536,-1.9653076923076922,0.0
2018-12-19,1.0,-0.49506781750924794,-2.1004932182490754,-0.0,-2.139411220715167,-1.9715628853267573,0.0
2018-12-20,1.0,-0.4892821725532077,-2.0652986497825916,-0.0,-2.1259440079334806,-1.947822106949424,0.0
2018-12-21,1.0,-0.47317110036275695,-2.0555471584038694,-0.0,-2.117971584038694,-1.910671100362757,0.0
2018-12-24,1.0,-0.44564079557350084,-2.022655899506505,-0.0,-2.0985494242560194,-1.9102736653207715,0.0
2018-12-26,1.0,-0.43418047882136274,-2.0231307550644564,-0.0,-2.040957642725598,-1.8681399631675872,0.0
2018-12-27,1.0,-0.299304433359095,-1.941333520691351,-0.0,-1.9044474109463922,-1.8808403007096184,0.0
2018-12-28,1.0,-0.2857950929788588,-1.9729901718164464,-0.0,-1.9210209997878809,-1.8909000919182635,0.0
2018-12-31,1.0,-0.28423882286361063,-1.977292020373514,-0.0,-1.9215478211658175,-1.8910582908885114,0.0
2019-01-02,1.0,-0.27552972858054,-1.9833463255616184,-0.0,-1.9247395648784635,-1.9030543547586987,0.0
2019-01-03,1.0,-0.2680829899104732,-1.9914736393349437,-0.0,-1.9266022452749751,-1.919141679693051,0.0
2019-01-04,1.0,-0.1914728134059252,-2.022343208654458,-0.0,-1.9101322208866578,-1.9467581135544088,0.0
2019-01-07,1.0,-0.1437962202136401,-1.9463845521774856,-0.0,-1.8712681457135032,-1.8859901396877568,0.0
2019-01-08,1.0,-0.14018047806020528,-1.9693462836674243,-0.0,-1.878556175518358,-1.9003237583522767,0.0
2019-01-09,1.0,-0.1348492134368345,-1.9519818643951363,-0.0,-1.8764855396029403,-1.9063680703441641,0.0
2019-01-10,1.0,-0.13820355989279087,-1.9458456463473301,-0.0,-1.8836506082056217,-1.9047488145144664,0.0
2019-01-11,1.0,-0.14539370347606365,-1.8875913405722868,-0.0,-1.8748890254729222,-1.9213275968039334,0.0
2019-01-14,1.0,-0.1595439650464227,-1.8844893500819224,-0.0,-1.873566357181868,-1.9092708902239213,0.0
2019-01-15,1.0,-0.15955409656681713,-1.8806592805361786,-0.0,-1.8753932430584055,-1.9234030912323896,0.0
2019-01-16,1.0,-0.14799125444110411,-1.8823449029789563,-0.0,-1.8718229024323585,-1.9303088275485105,0.0
2019-01-17,1.0,-0.1477133105802048,-1.8791126279863481,-0.0,-1.8711262798634811,-1.927986348122867,0.0
2019-01-18,1.0,-0.16742455560148822,-1.872330163979606,-0.0,-1.881562629185614,-1.9685131597078684,0.0
2019-01-22,1.0,-0.0,-1.9928109273903667,-0.0,-2.109705248023005,-2.086484543493889,0.0
2019-01-23,1.0,-0.0,-1.9556116925297726,-0.0,-2.132010104655359,-2.1299891735835437,0.0
2019-01-24,1.0,-0.0,-1.954742312689476,-0.0,-2.133607622347337,-2.1298541937346616,0.0
2019-01-25,1.0,-0.0,-1.899620507478235,-0.0,-2.2947391919041595,-2.246744549445643,0.0
2019-01-28,1.0,-0.0,-1.8659334126040428,-0.0,-2.3250594530321047,-2.2406361474435195,0.0
2019-01-29,1.0,-0.0,-1.8498917668134656,-0.0,-2.3469433455251174,-2.2675225796820184,0.0
2019-01-30,1.0,-0.0,-1.8496453900709218,-0.0,-2.3460246360582304,-2.269727510265024,0.0
2019-01-31,1.0,-0.0,-1.867818671454219,-0.0,-2.310667265110712,-2.301989826451227,0.0
2019-02-01,1.0,-0.0,-1.867665792431622,-0.0,-2.3228924690895463,-2.3028849756463092,0.0
2019-02-04,1.0,-0.0,-1.8695098186178982,-0.0,-2.3216159496327387,-2.3039274471593463,0.0
2019-02-05,1.0,-0.0,-1.868061806180618,-0.0,-2.319081908190819,-2.3135313531353137,0.0
2019-02-06,1.0,-0.0,-1.8661464585834333,-0.0,-2.3178271308523404,-2.319027611044418,0.0
2019-02-07,1.0,-0.0,-1.8608799940034482,-0.0,-2.3187916947755043,-2.3160182894835466,0.0
2019-02-08,1.0,-0.0,-1.8660398646107559,-0.0,-2.3379465964648363,-2.317638209853328,0.0
2019-02-11,1.0,-0.0,-1.8433780322434834,-0.0,-2.3527196022299233,-2.3374265481392196,0.0
2019-02-12,1.0,-0.0,-1.864752550056668,-0.0,-2.3601813373630525,-2.3307895731016246,0.0
2019-02-13,1.0,-0.0,-1.8605368017442299,-0.0,-2.3455379294789864,-2.3121569806781443,0.0
2019-02-14,1.0,-0.0,-1.79037826478535,-0.0,-2.3914740318222756,-2.323401380966677,0.0
2019-02-15,1.0,-0.0,-1.7956012610719112,-0.0,-2.3892058249512087,-2.321573337336736,0.0
2019-02-19,1.0,-0.0,-1.7728739773324327,-0.0,-2.4100427831569466,-2.3229002476919614,0.0
2019-02-20,1.0,-0.0,-1.7875534869754524,-0.0,-2.401696569326627,-2.317693866826815,0.0
2019-02-21,1.0,-0.0,-1.7927122464312546,-0.0,-2.405108940646131,-2.3153268219383922,0.0
2019-02-22,1.0,-0.0,-1.776827896512936,-0.0,-2.412448443944507,-2.3097862767154105,0.0
2019-02-25,1.0,-0.0,-1.7615551726721104,-0.0,-2.4191325192898345,-2.3105101505730765,0.0
2019-02-26,1.0,-0.0,-1.7668366581670918,-0.0,-2.4241787910604473,-2.3086095695215243,0.0
2019-02-27,1.0,-0.0,-1.7662415603900976,-0.0,-2.432408102025506,-2.303225806451613,0.0
2019-02-28,1.0,-0.0,-1.7692538657859178,-0.0,-2.4340189160786667,-2.303107641495271,0.0
2019-03-01,1.0,-0.0,-1.784388025767336,-0.0,-2.487381583933308,-2.306934444865479,0.0
2019-03-04,1.0,-0.0,-1.7767850382372985,-0.0,-2.4845157870826076,-2.3104414325736355,0.0
2019-03-05,1.0,-0.0,-1.9034059184812953,-0.0,-2.605487756241525,-2.467496211214804,0.0
2019-03-06,1.0,-0.0,-1.8663315793607163,-0.0,-2.552265766119532,-2.435011387732663,0.0
2019-03-07,1.0,-0.0,-1.8603281777498624,-0.0,-2.555625343487477,-2.435188819973306,0.0
2019-03-08,1.0,-0.0,-1.871969818590464,-0.0,-2.6597367153636218,-2.4952640873334406,0.0
2019-03-11,1.0,-0.0,-1.8909164969450103,-0.0,-2.6871690427698574,-2.568635437881874,0.0
2019-03-12,1.0,-0.0,-1.7948613043122494,-0.0,-2.7248179363390888,-2.663039031175845,0.0
2019-03-13,1.0,-0.0,-1.8413929691368214,-0.0,-2.741211421026572,-2.669664961214722,0.0
2019-03-14,1.0,-0.0,-1.840092317837125,-0.0,-2.7382954170788,-2.664276294098253,0.0
2019-03-15,1.0,-0.0,-1.8327676132130144,-0.0,-2.7525457405414357,-2.693517675304247,0.0
2019-03-18,1.0,-0.0,-1.8879912480013463,-0.0,-2.7932340318101487,-2.7340738870655557,0.0
2019-03-19,1.0,-0.0,-1.8949101038237528,-0.0,-2.7912551700852535,-2.754790242255423,0.0
2019-03-20,1.0,-0.0,-1.8898519017165938,-0.0,-2.7682598451699763,-2.7564792998990235,0.0
2019-03-21,1.0,-0.0,-1.8916849015317287,-0.0,-2.7982662851371827,-2.726140380407339,0.0
2019-03-22,1.0,-0.0,-1.9049283765347886,-0.0,-2.8794338335607095,-2.7422407912687587,0.0
2019-03-25,1.0,-0.0,-1.7395562997069904,-0.0,-2.905985768103809,-2.7261615738802845,0.0
2019-03-26,1.0,-0.0,-1.7641094964515038,-0.0,-2.9188070294018247,-2.7658837445082796,0.0
2019-03-27,1.0,-0.0,-1.7397295012679628,-0.0,-2.94167371090448,-2.771766694843618,0.0
2019-03-28,1.0,-0.0,-1.7253099434932953,-0.0,-2.9237581175676817,-2.7846841528211184,0.0
2019-03-29,1.0,-0.0,-1.7090939824205547,-0.0,-2.9375422582826234,-2.8050202839756597,0.0
2019-04-01,1.0,-0.0,-1.723348538604494,-0.0,-2.929126541645548,-2.794897786788309,0.0
2019-04-02,1.0,-0.0,-1.736842105263158,-0.031663157894736844,-2.9251368421052635,-2.727326315789474,0.0
2019-04-03,1.0,-0.0,-1.736084210526316,-0.03225263157894737,-2.9226947368421055,-2.730021052631579,0.0
2019-04-04,1.0,-0.0,-1.7355874894336432,-0.035925612848689774,-2.9442941673710905,-2.737193575655114,0.0
2019-04-05,1.0,-0.0,-1.7298991781750404,-0.038718969753452515,-2.9540794713208505,-2.749809370499026,0.0
2019-04-08,1.0,-0.0,-1.7212254570074474,-0.03909952606635071,-2.954807041299932,-2.747968855788761,0.0
2019-04-09,1.0,-0.0,-1.6758859849445995,-0.08610335786179481,-2.9782627082804702,-2.7178381121542756,0.0
2019-04-10,1.0,-0.0,-1.653278204370939,-0.09762889207661801,-2.9790734959075182,-2.708125896548814,0.0
2019-04-11,1.0,-0.0,-1.6136612482102248,-0.1386338751789775,-2.990987955866251,-2.6792722984923776,0.0
2019-04-12,1.0,-0.0,-1.6177185483195038,-0.1523761629368871,-2.957338026988517,-2.654010560724164,0.0
2019-04-15,1.0,-0.0,-1.6361099365750529,-0.1650739957716702,-2.966342494714588,-2.6891331923890065,0.0
2019-04-16,1.0,-0.0,-1.6345877378435518,-0.17116279069767443,-2.9649048625792815,-2.68600422832981,0.0
2019-04-17,1.0,-0.0,-1.6283006093432633,-0.18491875423155044,-2.9743568043331075,-2.675440081245769,0.0
2019-04-18,1.0,-0.0,-1.6411495422177012,-0.20430654459138692,-2.9690573075618856,-2.6628518141742963,0.0
2019-04-22,1.0,-0.007158684165672406,-1.6539969319925005,-0.2025737174024203,-2.981506732572013,-2.6770922106698483,0.0
2019-04-23,1.0,-0.010910330719399933,-1.6599897715649508,-0.20806341629730654,-2.980225025571088,-2.6644220934197067,0.0
2019-04-24,1.0,-0.009593344086934373,-1.6316325664317852,-0.2093556329060192,-2.9736819763986757,-2.665421512861873,0.0
2019-04-25,1.0,-0.0010205817315870045,-1.6299540738220784,-0.23626467086239156,-2.9771219595169245,-2.6604014288144238,0.0
2019-04-26,1.0,-0.009797239734196626,-1.6116885329698414,-0.25149088430737776,-2.99207701482365,-2.6542852274663487,0.0
2019-04-29,1.0,-0.011667518310338954,-1.6001532958610118,-0.24663600749446432,-2.992079713847726,-2.6659001873616077,0.0
2019-04-30,1.0,-0.00819462227912932,-1.6155356380708494,-0.23883909517712335,-3.0014511310285954,-2.672129748186086,0.0
2019-05-01,1.0,-0.047427446280284224,-1.6186114202551152,-0.21693348172245527,-3.017464258197072,-2.660559883571612,0.0
2019-05-02,1.0,-0.0421557707137349,-1.6259960586068032,-0.20632336560706024,-3.0029132036672097,-2.6909433638934113,0.0
2019-05-03,1.0,-0.03693230505569837,-1.6393316195372751,-0.20419880034275922,-2.999400171379606,-2.6891173950299914,0.0
2019-05-06,1.0,-0.023410799726589198,-1.615088858509911,-0.20463089542036908,-3.0076042378673957,-2.6933526999316473,0.0
2019-05-07,1.0,-0.005710876235935902,-1.615581316058643,-0.2236617797476986,-2.991305830207978,-2.6873508353221958,0.0
2019-05-08,1.0,-0.003289473684210526,-1.5912618083670715,-0.24612010796221323,-2.938090418353576,-2.6557860998650473,0.0
2019-05-09,1.0,-0.0010061205667812527,-1.5795254464660016,-0.24935021380062042,-2.9133897878762474,-2.640982644420223,0.0
2019-05-10,1.0,-0.0010888684144400704,-1.5793617555909205,-0.25094228997403467,-2.909456403383868,-2.634977803836167,0.0
2019-05-13,1.0,-0.0013394725826705737,-1.5786521557136877,-0.2410213478442863,-2.9104227710339057,-2.640351611552951,0.0
2019-05-14,1.0,-0.090901516413931,-1.5317447092151308,-0.3342776203966006,-2.790368271954674,-2.5846525579070154,0.0
2019-05-15,1.0,-0.06359539308963445,-1.541896177599733,-0.36671674177933566,-2.8087130696044067,-2.5650141879485897,0.0
2019-05-16,1.0,-0.04679144385026738,-1.5493816844919788,-0.3805147058823529,-2.8089070855614975,-2.570020053475936,0.0
2019-05-17,1.0,-0.042343096234309624,-1.5321338912133893,-0.399163179916318,-2.7918828451882844,-2.6025941422594143,0.0
2019-05-20,1.0,-0.03987627487042301,-1.5095301788998496,-0.4181574987460291,-2.7893328874770105,-2.602825614445745,0.0
2019-05-21,1.0,-0.03708034073826625,-1.5053449139802906,-0.4164857190579589,-2.790713211959245,-2.6017203941874056,0.0
2019-05-22,1.0,-0.02676167854315123,-1.4418052256532068,-0.3599366587490103,-2.6422802850356297,-2.4468725257323833,0.0
2019-05-23,1.0,-0.029725670013439797,-1.4373468258360345,-0.3816902521938494,-2.6369673491975654,-2.419954146572852,0.0
2019-05-24,1.0,-0.007155775733270425,-1.3993866477942911,-0.4027679484155068,-2.6352127073995435,-2.4189667374380748,0.0
2019-05-28,1.0,-0.01680672268907563,-1.371632765255635,-0.416633943296945,-2.6334720804209537,-2.4150632215503025,0.0
2019-05-29,1.0,-0.007338017174082748,-1.356830601092896,-0.4079625292740047,-2.6250585480093678,-2.409211553473849,0.0
2019-05-30,1.0,-0.017762953769779707,-1.3478125969593546,-0.3878374185541421,-2.604017995656221,-2.3993174061433447,0.0
2019-05-31,1.0,-0.006031646561178129,-1.3803853987153376,-0.3682437725207583,-2.632696224345919,-2.4459501801660664,0.0
2019-06-03,1.0,-0.0,-1.3764586899019762,-0.38610549245371095,-2.6198848607437375,-2.397308230900887,0.0
2019-06-04,1.0,-0.008694302126998912,-1.357165036485018,-0.3832479428660146,-2.6198571650364855,-2.393805309734513,0.0
2019-06-05,1.0,-0.0,-1.3062823243078796,-0.40158198965622144,-2.589595375722543,-2.3083358685731667,0.0
2019-06-06,1.0,-0.0,-1.347792823808431,-0.3528421696886237,-2.5856476168617553,-2.364241450539362,0.0
2019-06-07,1.0,-0.0,-1.3672407194795257,-0.3593570608495982,-2.570455415231535,-2.3569843092231153,0.0
2019-06-10,1.0,-0.0,-1.3816911143537363,-0.3506643114968129,-2.5647799708163737,-2.3827663005913524,0.0
2019-06-11,1.0,-0.0,-1.3867441860465115,-0.41852713178294576,-2.569457364341085,-2.377209302325581,0.0
2019-06-12,1.0,-0.0,-1.4017745952677458,-0.43096201743462015,-2.578066625155666,-2.372509339975093,0.0
2019-06-13,1.0,-0.0,-1.4317880794701987,-0.4563303467082197,-2.55660303856642,-2.3463965718737825,0.0
2019-06-14,1.0,-0.0,-1.4147771093629493,-0.43953416628104275,-2.529693043344131,-2.328474471695203,0.0
2019-06-17,1.0,-0.0,-1.4398288603656166,-0.43796188253597823,-2.5502917152858813,-2.3509918319719953,0.0
2019-06-18,1.0,-0.0,-1.4178546389343303,-0.4441068785541793,-2.560722910337306,-2.3672197553945624,0.0
2019-06-19,1.0,-0.0,-1.3911187019641331,-0.47061563543203166,-2.554149522552597,-2.3474885490256967,0.0
2019-06-20,1.0,-0.0,-1.4006843988178566,-0.4671021931871209,-2.5571628558096124,-2.352309846010266,0.0
2019-06-21,1.0,-0.0,-1.4091824094146796,-0.4660885723134097,-2.521910808299783,-2.345153298234748,0.0
2019-06-24,1.0,-0.0,-1.4030279503105592,-0.4752329192546584,-2.5228260869565218,-2.362888198757764,0.0
2019-06-25,1.0,-0.0,-1.4068627450980393,-0.469187675070028,-2.532057267351385,-2.372782446311858,0.0
2019-06-26,1.0,-0.0,-1.412836147592245,-0.44129143214509065,-2.515165728580363,-2.448170731707317,0.0
2019-06-27,1.0,-0.0,-1.405871241932945,-0.43798205572170623,-2.530930269164174,-2.49551393042657,0.0
2019-06-28,1.0,-0.0,-1.404911838790932,-0.4330132241813603,-2.5352644836272042,-2.498346977329975,0.0
2019-07-01,1.0,-0.0,-1.3796535778666037,-0.44580296261462493,-2.535778666039658,-2.4763696214436868,0.0
2019-07-02,1.0,-0.0,-1.373185516031265,-0.46267347264316483,-2.616126973999043,-2.5236879885149146,0.0
2019-07-03,1.0,-0.0,-1.3725911769390031,-0.46313107182672403,-2.610049370918936,-2.517279821627648,0.0
2019-07-05,1.0,-0.0,-1.3623856858846919,-0.46194831013916504,-2.608031809145129,-2.519920477137177,0.0
2019-07-08,1.0,-0.0,-1.3543300784376502,-0.47518809028333603,-2.6362253881863293,-2.5380982871778457,0.0
2019-07-09,1.0,-0.0,-1.3464975267273016,-0.47167703845540127,-2.6288495292803575,-2.5313547151747247,0.0
2019-07-10,1.0,-0.0,-1.3542182137441134,-0.4743395322850985,-2.625029930561098,-2.527895282943571,0.0
2019-07-11,1.0,-0.0,-1.3600031971864759,-0.47765965949964034,-2.624570378067301,-2.5307329549996003,0.0
2019-07-12,1.0,-0.0,-1.3914756735022114,-0.47985524728588663,-2.6406915963007638,-2.529794933655006,0.0
2019-07-15,1.0,-0.0,-1.4320610687022899,-0.504700683005223,-2.6110887906789877,-2.4875853756528725,0.0
2019-07-16,1.0,-0.0,-1.443756034760219,-0.5321049243643385,-2.6087061474090762,-2.461779851947216,0.0
2019-07-17,1.0,-0.0,-1.4440126305562304,-0.5408468949882601,-2.6345235203627237,-2.4771273581086555,0.0
2019-07-18,1.0,-0.0,-1.4411360142406342,-0.532891010599563,-2.6400194190468484,-2.4772230763006715,0.0
2019-07-19,1.0,-0.0,-1.45017015070491,-0.5444822557122022,-2.639361529735861,-2.468400583373845,0.0
2019-07-22,1.0,-0.0,-1.4465862152749656,-0.5395642666234713,-2.637887746011177,-2.475014173483437,0.0
2019-07-23,1.0,-0.0,-1.4597271841506982,-0.5358882754140954,-2.6424975641442026,-2.4814874959402404,0.0
2019-07-24,1.0,-0.0,-1.4588996763754045,-0.549514563106796,-2.623948220064725,-2.458090614886731,0.0
2019-07-25,1.0,-0.0,-1.2655746693167018,-0.02885340278253718,-2.4163525460900552,-2.1427592351449523,0.0
2019-07-26,1.0,-0.0,-1.2827073875361121,-0.01685238684825973,-2.429770257256844,-2.14919521254643,0.0
2019-07-29,1.0,-0.0,-1.2522032497934452,-0.021412833930046817,-2.432387771963646,-2.1790828972734784,0.0
2019-07-30,1.0,-0.0,-1.2476754597424065,-0.03092499483435498,-2.426200151525587,-2.1827260830635717,0.0
2019-07-31,1.0,-0.0,-1.311049723756906,-0.030732044198895025,-2.4089088397790053,-2.155317679558011,0.0
2019-08-01,1.0,-0.0,-1.3465141912372554,-0.026866905483604295,-2.3876412234775417,-2.12785891430146,0.0
2019-08-02,1.0,-0.0,-1.3283366568108368,-0.03218043044763804,-2.378945197001994,-2.136698067798941,0.0
2019-08-05,1.0,-0.0,-1.3228216905463768,-0.01021457462123809,-2.3791046822513198,-2.1432782614656882,0.0
2019-08-06,1.0,-0.0,-1.3107572398038032,-0.0,-2.2887858630652422,-2.119532352348317,0.0
2019-08-07,1.0,-0.0,-1.4792008349485612,-0.07574176233785597,-2.490755926643805,-2.4091247949903085,0.0
2019-08-08,1.0,-0.0,-1.4728403386528808,-0.07964336555031093,-2.5131490222521915,-2.426612721959991,0.0
2019-08-09,1.0,-0.0,-1.4656767646619906,-0.06133412923444262,-2.505223101029697,-2.429338904641098,0.0
2019-08-12,1.0,-0.0,-1.4574808421992411,-0.07603600922550405,-2.500260397291868,-2.4061453760880886,0.0
2019-08-13,1.0,-0.0,-1.4558035714285715,-0.0705357142857143,-2.5076636904761904,-2.4063988095238096,0.0
2019-08-14,1.0,-0.0,-1.470853343184337,-0.05866272626523827,-2.4768378278537124,-2.3818987809383083,0.0
2019-08-15,1.0,-0.0,-1.4890426758938868,-0.057309688581314876,-2.4008794694348325,-2.2615340253748557,0.0
2019-08-16,1.0,-0.0,-1.478458213256484,-0.06289625360230547,-2.401512968299712,-2.261815561959654,0.0
2019-08-19,1.0,-0.0,-1.4304033240203453,-0.07221147646679563,-2.4155741815316283,-2.2456479690522246,0.0
2019-08-20,1.0,-0.0,-1.434687636522499,-0.06880733944954129,-2.477719528178244,-2.299912625600699,0.0
2019-08-21,1.0,-0.0,-1.528836291913215,-0.25641025641025644,-2.6956213017751476,-2.408757396449704,0.0
2019-08-22,1.0,-0.0,-1.5359652585866561,-0.25076983813659687,-2.7050138176075795,-2.4039478878799843,0.0
2019-08-23,1.0,-0.0,-1.5477944088065259,-0.2538211768432724,-2.720281935534965,-2.397560782450305,0.0
2019-08-26,1.0,-0.0,-1.499242967567137,-0.2897442027253168,-2.7787074667304172,-2.4012271894174835,0.0
2019-08-27,1.0,-0.0,-1.4912127236580517,-0.2808747514910537,-2.771212723658052,-2.4089860834990056,0.0
2019-08-28,1.0,-0.0,-1.532551036810802,-0.2473878797620961,-2.8038096769008196,-2.453464073300112,0.0
2019-08-29,1.0,-0.0,-1.4932218524230865,-0.29523500284113974,-2.870768731228184,-2.4583164217874827,0.0
2019-08-30,1.0,-0.0,-1.4722469095903692,-0.30152702593520236,-2.8691120626969377,-2.43653550941262,0.0
