Date,IWF,IWM,MTUM,SPY,TTC,VLUE,VXX
2019-01-17,-0.0,-0.46047070124879924,-0.0,-0.4306436119116235,1.0,-0.5103986551392892,0.0
2019-01-18,-0.0,-0.45919451419741164,-0.0,-0.4340593007533321,1.0,-0.5212719721846629,0.0
2019-01-22,-0.0,-0.4462678414515401,-0.0,-0.38247797278362267,1.0,-0.5461562210558815,0.0
2019-01-23,-0.0,-0.4329004329004329,-0.0,-0.38461538461538464,1.0,-0.5610579896294182,0.0
2019-01-24,-0.0,-0.4221831905247917,-0.0,-0.3990410861360993,1.0,-0.5523248914101255,0.0
2019-01-25,-0.0,-0.4137248432860442,-0.0,-0.3697742376396286,1.0,-0.5731017580242258,0.0
2019-01-28,-0.0,-0.39826226566558054,-0.0,-0.39292628795391227,1.0,-0.569887141710346,0.0
2019-01-29,-0.0,-0.3970286038217162,-0.0,-0.3931549235892954,1.0,-0.5718402343104141,0.0
2019-01-30,-0.0,-0.3943671963677639,-0.0,-0.3915295119182747,1.0,-0.5788403329549754,0.0
2019-01-31,-0.0,-0.39372641509433964,-0.0,-0.3716745283018868,1.0,-0.5930896226415096,0.0
2019-02-01,-0.0,-0.3921786127304053,-0.0,-0.3779707819027165,1.0,-0.5899553940194945,0.0
2019-02-04,-0.0,-0.3873096685994437,-0.0,-0.37931928534389286,1.0,-0.5904162541837552,0.0
2019-02-05,-0.0,-0.3827116971021646,-0.0,-0.37949187995017514,1.0,-0.588004418435216,0.0
2019-02-06,-0.0,-0.37179908847436927,-0.0,-0.38220645585678714,1.0,-0.5952638255884979,0.0
2019-02-07,-0.0,-0.3710848469183956,-0.0,-0.37923823398106155,1.0,-0.5993561878803543,0.0
2019-02-08,-0.0,-0.3808250035196396,-0.0,-0.3899760664507954,1.0,-0.5756018583697029,0.0
2019-02-11,-0.0,-0.38021286093555434,-0.0,-0.39701148885181964,1.0,-0.5722341000399408,0.0
2019-02-12,-0.0,-0.3795149517306333,-0.0,-0.40663998116317396,1.0,-0.5684247704261832,0.0
2019-02-13,-0.0,-0.3828148915628606,-0.0,-0.4060800150705253,1.0,-0.5658746791626439,0.0
2019-02-14,-0.0,-0.39455335133231595,-0.0,-0.3977462143444066,1.0,-0.5553938255663811,0.0
2019-02-15,-0.0,-0.4279387989409311,-0.0,-0.3772112748658591,1.0,-0.5378992010122075,0.0
2019-02-19,-0.0,-0.43404936875824385,-0.0,-0.37843885434332014,1.0,-0.5429150179008857,0.0
2019-02-20,-0.0,-0.4412783709255462,-0.0,-0.3783968512102571,1.0,-0.5372033279125127,0.0
2019-02-21,-0.0,-0.4460765820994058,-0.0,-0.37699236065264546,1.0,-0.5347543148165613,0.0
2019-02-22,-0.0,-0.47036526533425227,-0.0,-0.44932066555085165,1.0,-0.5416461553608349,0.0
2019-02-25,-0.0,-0.4661546792694333,-0.0,-0.4499581548761876,1.0,-0.5453650371683159,0.0
2019-02-26,-0.0,-0.46778718377793094,-0.0,-0.4478541194999508,1.0,-0.5452062210847525,0.0
2019-02-27,-0.0,-0.4638241303759139,-0.0,-0.4541000960094533,1.0,-0.5438812436916866,0.0
2019-02-28,-0.0,-0.4659955202205429,-0.0,-0.45607600856573216,1.0,-0.5393211411130528,0.0
2019-03-01,-0.0,-0.46742314224530485,-0.0,-0.45491914244221826,1.0,-0.5390749993846456,0.0
2019-03-04,-0.0,-0.46166904492446986,-0.0,-0.4540422181764503,1.0,-0.5445554298085913,0.0
2019-03-05,-0.0,-0.4526409188376507,-0.0,-0.46915436373943264,1.0,-0.5428733394129102,0.0
2019-03-06,-0.0,-0.4522360478009117,-0.0,-0.4712085745965258,1.0,-0.5404952568683011,0.0
2019-03-07,-0.0,-0.4529653610379379,-0.0,-0.47155272163273343,1.0,-0.5373593638445062,0.0
2019-03-08,-0.0,-0.45090362929039246,-0.0,-0.4720785935884178,1.0,-0.5391983060028561,0.0
2019-03-11,-0.0,-0.44920104050538834,-0.0,-0.47390065650935215,1.0,-0.5543168586646847,0.0
2019-03-12,-0.0,-0.4296672643952979,-0.0,-0.4838613269575613,1.0,-0.5770073719864515,0.0
2019-03-13,-0.0,-0.435875,-0.0,-0.48837499999999995,1.0,-0.57575,0.0
2019-03-14,-0.0,-0.43806857942617217,-0.0,-0.486778966310107,1.0,-0.5744276716984904,0.0
2019-03-15,-0.0,-0.44235259053201537,-0.0,-0.4807759177388108,1.0,-0.5606030500223536,0.0
2019-03-18,-0.0,-0.4456210290270338,-0.0,-0.483592874050081,1.0,-0.5623769777002616,0.0
2019-03-19,-0.0,-0.4464985155801711,-0.0,-0.48319736546665665,1.0,-0.5651024124940748,0.0
2019-03-20,-0.0,-0.4497125718570357,-0.0,-0.48150462384403897,1.0,-0.5681579605098726,0.0
2019-03-21,-0.0,-0.45035992801439717,-0.0,-0.5043241351729655,1.0,-0.5448160367926415,0.0
2019-03-22,-0.0,-0.4492898579715943,-0.0,-0.512627525505101,1.0,-0.5385827165433087,0.0
2019-03-25,-0.0,-0.4082042882668255,-0.0,-0.5345691880087353,1.0,-0.5388376017470716,0.0
2019-03-26,-0.0,-0.41541063522857286,-0.0,-0.535392727453614,1.0,-0.5363876038402229,0.0
2019-03-27,-0.0,-0.4255808774404276,-0.0,-0.5237671046445451,1.0,-0.5251033083413753,0.0
2019-03-28,-0.0,-0.4239084672725922,-0.0,-0.522375492211298,1.0,-0.5302261076302038,0.0
2019-03-29,-0.0,-0.42868117163106506,-0.0,-0.5211874907072409,1.0,-0.5282252069187688,0.0
2019-04-01,-0.0,-0.433504375201408,-0.0,-0.5210827693909422,1.0,-0.5243052973401751,0.0
2019-04-02,-0.0,-0.4432951424117195,-0.0,-0.5356709806735789,1.0,-0.4956076315854594,0.0
2019-04-03,-0.0,-0.44031176006314127,-0.0,-0.5373668113654302,1.0,-0.48877762430939226,0.0
2019-04-04,-0.0,-0.44018264840182647,-0.0,-0.5350857707022091,1.0,-0.4929285449833395,0.0
2019-04-05,-0.0,-0.4397660241380162,-0.0,-0.5370091566502949,1.0,-0.49132462916800357,0.0
2019-04-08,-0.0,-0.4391561806069578,-0.0,-0.5379471996052307,1.0,-0.49020478657784355,0.0
2019-04-09,-0.0,-0.4443216697360344,-0.0,-0.5151381215469614,1.0,-0.4960343769183548,0.0
2019-04-10,-0.0,-0.4475847010622899,-0.0,-0.5157380829714678,1.0,-0.490002698658031,0.0
2019-04-11,-0.0,-0.4398657422152535,-0.0,-0.5394565989661171,1.0,-0.470637234485631,0.0
2019-04-12,-0.0,-0.43831853632216605,-0.0,-0.5396821503899544,1.0,-0.47454260067690196,0.0
2019-04-15,-0.0,-0.43721637599038443,-0.0,-0.5434297348345476,1.0,-0.4723428263055904,0.0
2019-04-16,-0.0,-0.4391876977411523,-0.0,-0.5445760674956466,1.0,-0.4688151472788365,0.0
2019-04-17,-0.0,-0.43683151800608383,-0.0,-0.547762731822196,1.0,-0.46855068197429106,0.0
2019-04-18,-0.0,-0.4340016195921572,-0.0,-0.5437167186081323,1.0,-0.4762091727810361,0.0
2019-04-22,-0.0,-0.42690591802026073,-0.0,-0.553079786054078,1.0,-0.48482906509575807,0.0
2019-04-23,-0.0,-0.42453364875187893,-0.0,-0.5524752963209384,1.0,-0.487198442620931,0.0
2019-04-24,-0.0,-0.42215598364290285,-0.0,-0.5532344681480021,1.0,-0.4880277873577376,0.0
2019-04-25,-0.0,-0.4037030628136356,-0.0,-0.5660643215583516,1.0,-0.502237164116382,0.0
2019-04-26,-0.0,-0.40379236081887265,-0.0,-0.562021932321707,1.0,-0.509641805084536,0.0
2019-04-29,-0.0,-0.39986139986139985,-0.0,-0.561058311058311,1.0,-0.5141075141075141,0.0
2019-04-30,-0.0,-0.37839424629385005,-0.0,-0.5402416947991585,1.0,-0.5276921571505456,0.0
2019-05-01,-0.0,-0.3776254589963281,-0.0,-0.5471236230110159,1.0,-0.5232313341493269,0.0
2019-05-02,-0.0,-0.3722435224303402,-0.0,-0.5508559427580648,1.0,-0.5189870326503699,0.0
2019-05-03,-0.0,-0.380353260205702,-0.0,-0.546014218356827,1.0,-0.516673588547138,0.0
2019-05-06,-0.0,-0.3699643537282094,-0.0,-0.5425557888568778,1.0,-0.529029737780165,0.0
2019-05-07,-0.0,-0.370497468847352,-0.0,-0.5391598520249221,1.0,-0.5241433021806853,0.0
2019-05-08,-0.0,-0.36386984226976476,-0.0,-0.5302982579410268,1.0,-0.5287233784798779,0.0
2019-05-09,-0.0,-0.36402180496668685,-0.0,-0.5318715929739551,1.0,-0.5268806783767414,0.0
2019-05-10,-0.0,-0.3582527541251744,-0.0,-0.5317746668590946,1.0,-0.5153220762976861,0.0
2019-05-13,-0.0,-0.3614065344447638,-0.0,-0.5246239340806745,1.0,-0.509317811631695,0.0
2019-05-14,-0.0,-0.34903568789186357,-0.0,-0.5279280997449162,1.0,-0.5069730850835578,0.0
2019-05-15,-0.0,-0.35844013269373043,-0.0,-0.5321352712345767,1.0,-0.4960024820410014,0.0
2019-05-16,-0.0,-0.3558475813668692,-0.0,-0.5106212613631012,1.0,-0.4885780227026518,0.0
2019-05-17,-0.0,-0.3575744750887588,-0.0,-0.5049258188145117,1.0,-0.48872587054148736,0.0
2019-05-20,-0.0,-0.36124779281930547,-0.0,-0.5041082989994115,1.0,-0.48896998234255445,0.0
2019-05-21,-0.0,-0.3631571515978727,-0.0,-0.5014354967760154,1.0,-0.48865722219607477,0.0
2019-05-22,-0.0,-0.3621582192103157,-0.0,-0.5024471739846581,1.0,-0.4884465151301237,0.0
2019-05-23,-0.0,-0.3725222468101135,-0.0,-0.49154856631668165,1.0,-0.4900889872404539,0.0
2019-05-24,-0.0,-0.40159664270898654,-0.0,-0.5149052144131977,1.0,-0.49532101683469204,0.0
2019-05-28,-0.0,-0.39157396449704146,-0.0,-0.5026272189349112,1.0,-0.4726627218934911,0.0
2019-05-29,-0.0,-0.39321640748893466,-0.0,-0.5023550853274634,1.0,-0.47134843428246825,0.0
2019-05-30,-0.0,-0.3910654055711489,-0.0,-0.49612000849116683,1.0,-0.47147203811590443,0.0
2019-05-31,-0.0,-0.3919592058358318,-0.0,-0.5064803229537996,1.0,-0.4623338605727236,0.0
2019-06-03,-0.0,-0.3968847791816663,-0.0,-0.5100585868567798,1.0,-0.445965977271123,0.0
2019-06-04,-0.0,-0.4018020985272667,-0.0,-0.4977650214087423,1.0,-0.4530419234931539,0.0
2019-06-05,-0.0,-0.40940896580678265,-0.0,-0.4976442599244297,1.0,-0.42536269067500115,0.0
2019-06-06,-0.0,-0.412253277961831,-0.0,-0.4996033782837945,1.0,-0.42118893192104895,0.0
2019-06-07,-0.0,-0.4232590691706521,-0.0,-0.49156654613320894,1.0,-0.4180800186632451,0.0
2019-06-10,-0.0,-0.42162943617963905,-0.0,-0.4915123816630136,1.0,-0.4186214615492235,0.0
2019-06-11,-0.0,-0.4238289919401939,-0.0,-0.49538605303118793,1.0,-0.41696063543978507,0.0
2019-06-12,-0.0,-0.42162591744191485,-0.0,-0.49506801926043664,1.0,-0.4207376934224674,0.0
2019-06-13,-0.0,-0.42803296343119346,-0.0,-0.49297654164910804,1.0,-0.42016669007819446,0.0
2019-06-14,-0.0,-0.42400991836066343,-0.0,-0.4970642588130717,1.0,-0.41816182834686194,0.0
2019-06-17,-0.0,-0.4228286796688649,-0.0,-0.495626958514569,1.0,-0.4200692203358122,0.0
2019-06-18,-0.0,-0.4104760567336049,-0.0,-0.5011000327669335,1.0,-0.4288957543416187,0.0
2019-06-19,-0.0,-0.42470889613414065,-0.0,-0.4971355379599441,1.0,-0.40696320447135537,0.0
2019-06-20,-0.0,-0.42758218698997436,-0.0,-0.4967591513173234,1.0,-0.40720447656796455,0.0
2019-06-21,-0.0,-0.4286347310975326,-0.0,-0.49603526283875177,1.0,-0.4075283362097113,0.0
2019-06-24,-0.0,-0.4200700116686114,-0.0,-0.502147024504084,1.0,-0.41150525087514583,0.0
2019-06-25,-0.0,-0.4174816197922745,-0.0,-0.5040028007935582,1.0,-0.4125102112265142,0.0
2019-06-26,-0.0,-0.4146381463346063,-0.0,-0.5151231169317996,1.0,-0.41309186327109154,0.0
2019-06-27,-0.0,-0.41638689987087685,-0.0,-0.5341941542434558,1.0,-0.39713581406268345,0.0
2019-06-28,-0.0,-0.3977702147635254,-0.0,-0.5508508391033916,1.0,-0.3985213003168642,0.0
2019-07-01,-0.0,-0.3890946598527826,-0.0,-0.563903605419851,1.0,-0.39122790566833887,0.0
2019-07-02,-0.0,-0.3979381443298969,-0.0,-0.5534676663542643,1.0,-0.39158856607310216,0.0
2019-07-03,-0.0,-0.402780056726284,-0.0,-0.5470804716251377,1.0,-0.39420079229272637,0.0
2019-07-05,-0.0,-0.39579717622777805,-0.0,-0.5530043623059243,1.0,-0.3965242272151602,0.0
2019-07-08,-0.0,-0.3992400788066423,-0.0,-0.5471432592175626,1.0,-0.39902898958626515,0.0
2019-07-09,-0.0,-0.39676474035869186,-0.0,-0.546782323291525,1.0,-0.4008674246864377,0.0
2019-07-10,-0.0,-0.39416109743228983,-0.0,-0.5480361120881698,1.0,-0.40272013131668427,0.0
2019-07-11,-0.0,-0.39132676980778247,-0.0,-0.5567041725269574,1.0,-0.39608532583216133,0.0
2019-07-12,-0.0,-0.38788759462816697,-0.0,-0.5627534159889376,1.0,-0.3930906789790705,0.0
2019-07-15,-0.0,-0.39553027988625944,-0.0,-0.5560125020562592,1.0,-0.3984677931050689,0.0
2019-07-16,-0.0,-0.39005543028936485,-0.0,-0.5513199924840285,1.0,-0.40738913942127014,0.0
2019-07-17,-0.0,-0.3894383236627593,-0.0,-0.548145363997275,1.0,-0.4115671028213019,0.0
2019-07-18,-0.0,-0.39353251318101934,-0.0,-0.5450263620386643,1.0,-0.40471001757469244,0.0
2019-07-19,-0.0,-0.39365759487710705,-0.0,-0.5447311422921178,1.0,-0.4158819097843488,0.0
2019-07-22,-0.0,-0.3884029878971256,-0.0,-0.5364977307110438,1.0,-0.4389419440242057,0.0
2019-07-23,-0.0,-0.3896834590198813,-0.0,-0.5353537741424552,1.0,-0.43899671402567314,0.0
2019-07-24,-0.0,-0.39119036372224847,-0.0,-0.5363722248464808,1.0,-0.43424657534246575,0.0
2019-07-25,-0.0,-0.37426196211799156,-0.0,-0.561877096027585,1.0,-0.4255821642813282,0.0
2019-07-26,-0.0,-0.37554842666415056,-0.0,-0.5605981978581875,1.0,-0.4226541491720527,0.0
2019-07-29,-0.0,-0.3748377198158857,-0.0,-0.5616192611825799,1.0,-0.42398206066328337,0.0
2019-07-30,-0.0,-0.3713151927437642,-0.0,-0.5620984504913076,1.0,-0.42861866969009826,0.0
2019-07-31,-0.0,-0.3777704267284155,-0.0,-0.5586928784083928,1.0,-0.4263739898870564,0.0
2019-08-01,-0.0,-0.38591602512634016,-0.0,-0.5541491522221698,1.0,-0.4214329570679639,0.0
2019-08-02,-0.0,-0.3820619968364143,-0.0,-0.5549495951082466,1.0,-0.42387326770073425,0.0
2019-08-05,-0.0,-0.38102992542244885,-0.0,-0.5542811290474843,1.0,-0.42473803455111864,0.0
2019-08-06,-0.0,-0.3817603145257541,-0.0,-0.5332896492008143,1.0,-0.42519482343029646,0.0
2019-08-07,-0.0,-0.36393068430614434,-0.0,-0.5407835282060838,1.0,-0.42444216704709553,0.0
2019-08-08,-0.0,-0.3668228110652777,-0.0,-0.5436388636416603,1.0,-0.4200517373977487,0.0
2019-08-09,-0.0,-0.36218522086142835,-0.0,-0.5231182055868996,1.0,-0.40814641530205037,0.0
2019-08-12,-0.0,-0.35897318358927344,-0.0,-0.5389181755672702,1.0,-0.394109557643823,0.0
2019-08-13,-0.0,-0.36949617274077456,-0.0,-0.5331886210442134,1.0,-0.382268936364675,0.0
2019-08-14,-0.0,-0.37468100619759387,-0.0,-0.5239701057236602,1.0,-0.379898833394094,0.0
2019-08-15,-0.0,-0.38568108486202307,-0.0,-0.5192129786321894,1.0,-0.3514745368803448,0.0
2019-08-16,-0.0,-0.3878302099796794,-0.0,-0.5136599683901558,1.0,-0.35637841499209755,0.0
2019-08-19,-0.0,-0.38699844198071665,-0.0,-0.5140786235238333,1.0,-0.3569218958159279,0.0
2019-08-20,-0.0,-0.39439980192225443,-0.0,-0.5101627388750084,1.0,-0.3463209309654039,0.0
2019-08-21,-0.0,-0.3934064449298534,-0.0,-0.5154817934109487,1.0,-0.3430089850699214,0.0
2019-08-22,-0.0,-0.3942307692307693,-0.0,-0.5099531615925059,1.0,-0.3476400648531796,0.0
2019-08-23,-0.0,-0.39062359196179147,-0.0,-0.5093043164819321,1.0,-0.35291069658466256,0.0
2019-08-26,-0.0,-0.3849589138978206,-0.0,-0.4996427295462665,1.0,-0.348316362986781,0.0
2019-08-27,-0.0,-0.3808896725665692,-0.0,-0.49483293529451156,1.0,-0.3562931053724081,0.0
2019-08-28,-0.0,-0.36844801853378184,-0.0,-0.5055801831102003,1.0,-0.35358980641999516,0.0
2019-08-29,-0.0,-0.3610652997548473,-0.0,-0.5073100066859817,1.0,-0.36028526855359927,0.0
2019-08-30,-0.0,-0.36157677086575657,-0.0,-0.5049135132731557,1.0,-0.356818889234737,0.0
2019-09-03,-0.0,-0.3700120112104631,-0.0,-0.5093420525824103,1.0,-0.34494417011432893,0.0
2019-09-04,-0.0,-0.3629084276785516,-0.0,-0.5117551546965012,1.0,-0.34960742009386325,0.0
2019-09-05,-0.0,-0.3603008254900652,-0.0,-0.5121375965111363,1.0,-0.35260218498987606,0.0
2019-09-06,-0.0,-0.36098071061472403,-0.0,-0.5133379313413576,1.0,-0.35052395043050705,0.0
2019-09-09,-0.0,-0.36610659841993987,-0.0,-0.5146990096806499,1.0,-0.3446533882274396,0.0
2019-09-10,-0.0,-0.3616741950557397,-0.0004895307180525578,-0.5423555328096838,1.0,-0.32062036892815027,0.0
2019-09-11,-0.0,-0.36286582795269473,-0.025538618562648382,-0.5371097650269587,1.0,-0.29330581996494265,0.0
2019-09-12,-0.0,-0.33868930209880105,-0.03386449768400523,-0.5428292812659294,1.0,-0.30087985638616166,0.0
2019-09-13,-0.0,-0.3408175014392631,-0.029560249767503655,-0.5400115141047783,1.0,-0.3038616536025862,0.0
2019-09-16,-0.0,-0.3463818117480538,-0.027401804670912952,-0.5347885704175513,1.0,-0.30305644019815997,0.0
