Date,IWF,IWM,MTUM,NIO,SPY,VLUE,VXX
2019-07-16,-2.4818452380952385,-2.6995535714285714,-2.628720238095238,1.0,-3.0364583333333335,-3.0343750000000003,0.0
2019-07-17,-2.4808092829515025,-2.699047902409997,-2.627640583159774,1.0,-3.0355548943766735,-3.03362094614698,0.0
2019-07-18,-2.492680011951001,-2.7103376157753214,-2.6414699731102482,1.0,-3.049297878697341,-3.044965640872423,0.0
2019-07-19,-2.4939507094846904,-2.7099327856609414,-2.640179238237491,1.0,-3.049141150112024,-3.0433159073935774,0.0
2019-07-22,-2.49052380241755,-2.707506342336965,-2.6360244739591105,1.0,-3.0459632890613344,-3.0431278913594983,0.0
2019-07-23,-2.489406147418681,-2.707699194270367,-2.635034318113996,1.0,-3.0455088033422864,-3.043121456281707,0.0
2019-07-24,-2.48628912071535,-2.7037257824143066,-2.6338301043219072,1.0,-3.041728763040238,-3.037704918032787,0.0
2019-07-25,-2.4811011904761906,-2.6943452380952384,-2.6311011904761905,1.0,-3.041369047619048,-3.033184523809524,0.0
2019-07-26,-2.476077265973254,-2.6875185735512632,-2.6279346210995542,1.0,-3.0381872213967314,-3.0291233283803867,0.0
2019-07-29,-2.4721603563474392,-2.680920564216778,-2.6267260579064593,1.0,-3.036674090571641,-3.031180400890869,0.0
2019-07-30,-2.471059661620659,-2.678836449985159,-2.6258533689522117,1.0,-3.035470466013654,-3.0301276343128527,0.0
2019-07-31,-2.4723871733966742,-2.677553444180522,-2.6270783847980996,1.0,-3.036817102137767,-3.031769596199525,0.0
2019-08-01,-2.478649010563904,-2.690819818479393,-2.6263948817140306,1.0,-3.0452313643803,-3.037643207855974,0.0
2019-08-02,-2.472473660780531,-2.6793292773408517,-2.6229410891823712,1.0,-3.0375426621160404,-3.026858584359697,0.0
2019-08-05,-2.468208092485549,-2.674818437824218,-2.618645323847636,1.0,-3.0363124351563653,-3.0232696013042832,0.0
2019-08-06,-2.3856030005770337,-2.6001154068090018,-2.538805539526832,1.0,-2.9532602423542986,-2.9482111944604728,0.0
2019-08-07,-2.3686477174849268,-2.5907263853000284,-2.5185185185185186,1.0,-2.938558713752512,-2.938989376973873,0.0
2019-08-08,-2.368360608670686,-2.590869939707149,-2.5183749641113984,1.0,-2.9387022681596324,-2.9391329313809935,0.0
2019-08-09,-2.3436386949707937,-2.5648952842285224,-2.4955121812223964,1.0,-2.9163698532554494,-2.9266277247471146,0.0
2019-08-12,-2.3408250355618776,-2.5571834992887625,-2.4968705547652914,1.0,-2.9132290184921765,-2.9166429587482217,0.0
2019-08-13,-2.332104890148831,-2.5474131821403256,-2.486888731396173,1.0,-2.9024805102764,-2.9054571226080794,0.0
2019-08-14,-2.3133549569877307,-2.5387110421661263,-2.4727118883091244,1.0,-2.8863347905796077,-2.8912706247355806,0.0
2019-08-15,-2.2547911209154834,-2.484902798841859,-2.416793051151248,1.0,-2.819660830001379,-2.8111126430442575,0.0
2019-08-16,-2.255759415091737,-2.4876534694440613,-2.417298937784522,1.0,-2.8205269692371364,-2.8137674161953377,0.0
2019-08-19,-2.2414360098657164,-2.4604001096190737,-2.4031241436009867,1.0,-2.8050150726226364,-2.792408879144971,0.0
2019-08-20,-2.2341123411234114,-2.4548312149788165,-2.398933989339893,1.0,-2.796911302446358,-2.782014486811535,0.0
2019-08-21,-2.247904356190738,-2.470386148137969,-2.415006183866978,1.0,-2.813796894324584,-2.794695616325409,0.0
2019-08-22,-2.252927400468384,-2.4777517564402807,-2.422096707535473,1.0,-2.823253891720623,-2.7999724479955916,0.0
2019-08-23,-2.252927400468384,-2.4777517564402807,-2.422096707535473,1.0,-2.823116131698581,-2.7999724479955916,0.0
2019-08-26,-2.2234462124303005,-2.4347885216918264,-2.3924928600571196,1.0,-2.7893376852985177,-2.759825921392629,0.0
2019-08-27,-2.22101400027185,-2.432785102623352,-2.3887454125322822,1.0,-2.7879570477096642,-2.76199537855104,0.0
2019-08-28,-2.223430279967382,-2.425659146507203,-2.394128839358521,1.0,-2.7893449306876867,-2.758222343027996,0.0
2019-08-29,-0.0,-1.1010849909584086,-0.6785714285714286,1.0,-3.673508137432188,-2.588426763110307,0.0
2019-08-30,-0.0,-1.0928770949720672,-0.6572974860335197,1.0,-3.50846717877095,-2.4704085195530725,0.0
2019-09-03,-0.0,-1.0618953856690352,-0.5997774163170961,1.0,-3.450475130553891,-2.448848557486517,0.0
2019-09-04,-0.0,-1.058997548812442,-0.6271659200405714,1.0,-3.3684388470966105,-2.3977685740850307,0.0
2019-09-05,-0.0,-1.0966515088879702,-0.643075651095494,1.0,-3.25274906986358,-2.275403059115337,0.0
2019-09-06,-0.0,-1.0860392286138125,-0.6474369540135158,1.0,-3.2589418163837154,-2.2489698368221527,0.0
2019-09-09,-0.0,-1.080276930684909,-0.6473254759746148,1.0,-3.2598697766422156,-2.254512486606775,0.0
2019-09-10,-0.0,-1.0869636423190303,-0.6473141172617097,1.0,-3.212168358991156,-2.24222076645922,0.0
2019-09-11,-0.0,-1.1105013106159896,-0.6211500655307994,1.0,-3.2031454783748363,-2.2564711664482306,0.0
2019-09-12,-0.0,-1.0418001149708467,-0.6528701650652871,1.0,-3.239303605157264,-2.2782294489611563,0.0
2019-09-13,-0.0,-1.031170950632395,-0.6339453284373724,1.0,-3.2123215014279887,-2.2825785393716846,0.0
2019-09-16,-0.0,-1.0351693186454507,-0.6297837617299061,1.0,-3.2116687066503466,-2.283312933496532,0.0
2019-09-17,-0.0,-0.9554109031733117,-0.6462164361269326,1.0,-3.220179007323027,-2.3148901545972334,0.0
2019-09-18,-0.0,-0.8833601286173633,-0.6311093247588424,1.0,-3.1943729903536977,-2.3297427652733123,0.0
2019-09-19,-0.0,-0.8756410256410257,-0.627323717948718,1.0,-3.193509615384616,-2.316426282051282,0.0
2019-09-20,-0.0,-0.8991495507060334,-0.6668806161745828,1.0,-3.164152759948652,-2.2928433889602053,0.0
2019-09-23,-0.0,-0.9041238767650834,-0.6782734274711169,1.0,-3.147063543003851,-2.293645699614891,0.0
2019-09-24,-0.0,-0.9059752523607945,-0.669488765874308,1.0,-3.2227287528492345,-2.3424780201888633,0.0
2019-09-25,-0.0,-0.9168546317181303,-0.4830831453682819,1.0,-3.063778486427627,-2.3141479349770555,0.0
2019-09-26,-0.0,-0.7924380907741582,-0.7627529099289118,1.0,-3.0789782048277474,-2.1776423716897115,0.0
2019-09-27,-0.0,-0.7846518987341772,-0.7666139240506329,1.0,-3.1340981012658227,-2.226028481012658,0.0
2019-09-30,-0.0,-0.7380474085978305,-0.8521494576134994,1.0,-3.186741663318602,-2.2584973885094413,0.0
2019-10-01,-0.0,-0.6908082538129027,-0.9197455346219721,1.0,-3.2424761438708103,-2.302993230568469,0.0
2019-10-02,-0.0,-0.7882117882117882,-1.0144855144855145,1.0,-3.2446719946719944,-2.2775557775557775,0.0
2019-10-03,-0.0,-1.1950399709302326,-1.2288335755813955,1.0,-3.412609011627907,-2.2478197674418605,0.0
2019-10-04,-0.0,-1.2282559094642695,-1.2747102309026193,1.0,-3.3834078671169117,-2.24030300264671,0.0
2019-10-07,-0.0,-1.2584996809771214,-1.2533953149211556,1.0,-3.358217117856166,-2.244736122504785,0.0
2019-10-08,-0.0,-1.258064516129032,-1.2586112629852377,1.0,-3.3528339712046655,-2.243028977583379,0.0
2019-10-09,-0.0,-1.3003848681122687,-1.2910917112550455,1.0,-3.513939735285835,-2.281610813855252,0.0
2019-10-10,-0.0,-1.4099766173031956,-1.4447583787996883,1.0,-3.510522213561964,-2.3775331254871395,0.0
2019-10-11,-0.0,-1.4635484192679764,-1.6208237758053257,1.0,-3.5012466340879627,-2.3874538745387452,0.0
2019-10-14,-0.0,-1.3879819729594391,-1.726189283925889,1.0,-3.5650475713570358,-2.3358037055583374,0.0
2019-10-15,-0.0,-1.3934409788386322,-1.7543877244007624,1.0,-3.563333667636145,-2.317821682880353,0.0
2019-10-16,-0.0,-1.459099493092138,-1.7609581552529567,1.0,-3.4727164297783517,-2.246496372130007,0.0
2019-10-17,-0.0,-1.3802239552089584,-1.8680263947210558,1.0,-3.4707058588282345,-2.2789442111577687,0.0
2019-10-18,-0.0,-1.368120872523514,-1.877226335801481,1.0,-3.467180308184911,-2.2933760256153692,0.0
2019-10-21,-0.0,-1.3177786736545052,-1.8903446885708526,1.0,-3.489921386817174,-2.380568433783511,0.0
2019-10-22,-0.0,-1.3220287198289031,-1.9058967308279866,1.0,-3.540482737549649,-2.415928302271107,0.0
2019-10-23,-0.0,-1.312550937245314,-1.9128973105134475,1.0,-3.5717196414017933,-2.3901792991035045,0.0
2019-10-24,-0.0,-1.291649356044869,-2.0763398421271293,1.0,-3.6111341919401743,-2.4072496884088075,0.0
2019-10-25,-0.0,-1.2931768615640253,-2.069893031467442,1.0,-3.6115899885761764,-2.410738394433482,0.0
2019-10-28,-0.0,-1.3835303878863305,-2.106616884463804,1.0,-3.5599460692802323,-2.3213026343082346,0.0
2019-10-29,-0.0,-1.374960646447686,-2.266239899254906,1.0,-3.5337391121838597,-2.3193409591772487,0.0
2019-10-30,-0.0,-1.36144451463466,-2.272162560539061,1.0,-3.5589597810065277,-2.335965466413982,0.0
2019-10-31,-0.0,-1.324796153042024,-2.28183148651474,1.0,-3.4840058540664858,-2.3630566590006272,0.0
2019-11-01,-0.0,-1.346024400504838,-2.315734118636937,1.0,-3.5124106015986536,-2.3432898611695414,0.0
2019-11-04,-0.0,-1.3247746803605114,-2.318696290085936,1.0,-3.5199119681408506,-2.3166002934395302,0.0
2019-11-05,-0.0,-1.376179123043433,-2.5488752980201097,1.0,-3.2789468228464806,-2.161915621436716,0.0
2019-11-06,-0.835995085995086,-1.7626535626535627,-2.7497542997543,1.0,-3.260442260442261,-2.6762899262899262,0.0
2019-11-07,-0.8297686053783615,-1.8378986866791744,-2.7898686679174487,1.0,-3.3288305190744216,-2.7214509068167607,0.0
2019-11-08,-0.8321844842712119,-1.826043363830054,-2.8013535530768268,1.0,-3.340644191001379,-2.7325479383381377,0.0
2019-11-11,-0.8442033556200328,-1.7929859972246753,-2.873218115302132,1.0,-3.3524662545729784,-2.7522391825406842,0.0
2019-11-12,-0.8396107178968656,-1.8021991911021233,-2.876769464105157,1.0,-3.3627401415571287,-2.75783619817998,0.0
2019-11-13,-0.9346123727486296,-1.8341164186896373,-3.0985382406682334,1.0,-3.4036805011746285,-2.780344557556774,0.0
2019-11-14,-0.9373204492034474,-1.8363802559414992,-3.0954557325672503,1.0,-3.402585531470358,-2.7866283624967356,0.0
2019-11-15,-0.9252926476390898,-1.8391424437721953,-3.1607260291990005,1.0,-3.4195712218860974,-2.808102064974352,0.0
2019-11-18,-0.947465195692146,-1.8129760966640398,-3.1566850538481743,1.0,-3.4208037825059106,-2.795639611242448,0.0
2019-11-19,-1.0238647211236873,-2.0122732851493246,-3.202100095458884,1.0,-3.4969316787126683,-2.9016773489704075,0.0
2019-11-20,-1.012100611828688,-2.0182188987083616,-3.1834126444595507,1.0,-3.488103331067301,-2.894357579877634,0.0
2019-11-21,-1.1328583403185246,-1.9839340597932382,-3.3505169041631735,1.0,-3.5201173512154234,-2.982956132998044,0.0
2019-11-22,-1.1309204015269334,-1.9762477025307505,-3.3787643150007067,1.0,-3.595221263961544,-3.056977237381592,0.0
2019-11-25,-1.1356435643564358,-1.9766619519094768,-3.380905233380481,1.0,-3.596322489391796,-3.0545968882602548,0.0
2019-11-26,-1.134319943622269,-1.9322057787174065,-3.377307963354475,1.0,-3.595630725863284,-3.055109231853418,0.0
2019-11-27,-1.1204046736962097,-1.988885722428042,-3.447135936164149,1.0,-3.6356511826731257,-3.057138785978911,0.0
2019-11-29,-1.1773100764019029,-1.9801066743549085,-3.562202681274326,1.0,-3.702753351592907,-2.9930805823843163,0.0
2019-12-02,-1.2378835037794576,-2.0337927967985774,-3.7392915369793984,1.0,-3.776641470283088,-3.0336445827775305,0.0
2019-12-03,-1.2136610373944512,-2.04478287092883,-3.799457177322074,1.0,-3.882237635705669,-3.138118214716526,0.0
2019-12-04,-1.2507603406326036,-2.1195255474452557,-3.8181265206812656,1.0,-3.881538929440389,-3.136861313868613,0.0
2019-12-05,-1.2861338692224455,-2.1080537950224145,-3.9231720513216883,1.0,-3.902303292626372,-3.2386767661153195,0.0
2019-12-06,-1.4294585987261148,-2.2363057324840767,-4.038375796178344,1.0,-4.0058917197452235,-3.213535031847134,0.0
2019-12-09,-1.4271955599085862,-2.1351616062683645,-4.259222984002611,1.0,-4.1722167809337245,-3.32990532158015,0.0
2019-12-10,-1.8686091258933482,-2.2387758841854497,-5.101887483965549,1.0,-4.711379879054426,-3.4046179219351296,0.0
2019-12-11,-1.8869036655000921,-2.225824277030761,-5.1440412599005345,1.0,-4.734757782280346,-3.428071468041997,0.0
2019-12-12,-1.8915485177683669,-2.221506168293132,-5.139016755661941,1.0,-4.7331983060209915,-3.427545571717916,0.0
2019-12-13,-1.9076186970923814,-2.215679057784321,-5.21843945528156,1.0,-4.70610967979389,-3.354619065145381,0.0
2019-12-16,-1.917729709743021,-2.209650582362729,-5.260676650027732,1.0,-4.739323349972269,-3.3603253836198927,0.0
2019-12-17,-2.1952976867652634,-2.09935532802427,-5.485400075843762,1.0,-4.8619643534319295,-3.318733409177095,0.0
2019-12-18,-2.51894397420395,-2.263401854091092,-5.797057638049174,1.0,-5.083635630794034,-3.49012494961709,0.0
2019-12-19,-2.5252279635258357,-2.339209726443769,-5.8265450861195545,1.0,-5.065248226950355,-3.5071935157041545,0.0
2019-12-20,-2.529935275080906,-2.4037216828478964,-5.825647249190939,1.0,-5.027912621359223,-3.439118122977346,0.0
2019-12-23,-2.5351941747572817,-2.4292071197411005,-5.814118122977346,1.0,-5.024474110032362,-3.4233414239482203,0.0
2019-12-24,-2.542071197411003,-2.4342637540453076,-5.803600323624596,1.0,-5.0256877022653725,-3.4211165048543695,0.0
2019-12-26,-2.545343883140596,-2.4290931223371883,-5.825928180158248,1.0,-5.04828565631974,-3.439440048691418,0.0
2019-12-27,-2.5207577589681582,-2.4655380894800487,-5.799274486094317,1.0,-4.974808544941556,-3.3927851672712617,0.0
2019-12-30,-2.591121021690655,-2.4617879586458544,-5.88870869653355,1.0,-5.012365700385161,-3.317453882019055,0.0
2019-12-31,-4.467334035827187,-4.078767123287671,-6.459957850368809,1.0,-5.721812434141201,-4.615911485774499,0.0
2020-01-02,-4.496282527881041,-4.105682421667552,-6.527084439723845,1.0,-5.77376526818906,-4.650557620817843,0.0
2020-01-03,-4.50981446625437,-4.168862597472439,-6.631083624630277,1.0,-5.841355203011561,-4.737832750739446,0.0
2020-01-06,-4.6007646095030035,-4.254232659748771,-6.742763517203714,1.0,-5.915892954669579,-4.79382850901147,0.0
2020-01-07,-4.602518477963318,-4.264440186148371,-6.7656720503695595,1.0,-5.927730632356967,-4.8143991240076645,0.0
2020-01-08,-4.6255166712593,-4.2843758611187654,-6.827500688895012,1.0,-5.977404243593276,-4.841278589143014,0.0
2020-01-09,-4.636689655172415,-4.3084137931034485,-6.817379310344828,1.0,-5.974344827586208,-4.849103448275862,0.0
2020-01-10,-4.646734637641223,-4.298153761366768,-6.81537613667677,1.0,-5.9625241113254335,-4.833011848994213,0.0
2020-01-13,-4.645427080472398,-4.284262565229333,-6.801153529250206,1.0,-5.932436143916506,-4.801702828893162,0.0
2020-01-14,-4.813236118900729,-4.330342120022435,-6.99214806505889,1.0,-6.0622546270330915,-4.844924284913068,0.0
2020-01-15,-4.869269949066214,-4.37549518958687,-7.052065647990944,1.0,-6.112903225806451,-4.887096774193548,0.0
2020-01-16,-4.913778287023776,-4.407333142366085,-7.194786594099113,1.0,-6.20681753079347,-4.92237181323403,0.0
2020-01-17,-4.911605360707157,-4.389506700883946,-7.142571998859425,1.0,-6.186484174508127,-4.884231536926148,0.0
2020-01-21,-4.928530588907948,-4.387078330474558,-7.171526586620928,1.0,-6.21097770154374,-4.889651229273871,0.0
2020-01-22,-4.995662232504338,-4.398785425101215,-7.306824754193175,1.0,-6.295546558704453,-4.921631000578369,0.0
2020-01-23,-5.093446958565972,-4.45342344989715,-7.400822803408758,1.0,-6.414928004701734,-5.023214810461358,0.0
2020-01-24,-5.088641033167009,-4.448781919577341,-7.397417082477252,1.0,-6.40769004989727,-5.0085118872908705,0.0
2020-01-27,-5.018002322880372,-4.39082462253194,-7.335365853658537,1.0,-6.3272357723577235,-4.964285714285714,0.0
2020-01-28,-4.826722925457103,-4.29395218002813,-7.137552742616035,1.0,-6.116455696202531,-4.754711673699016,0.0
2020-01-29,-4.762196821856705,-4.26456649010315,-7.080011151379984,1.0,-6.0588235294117645,-4.712851965430723,0.0
2020-01-30,-4.795587824629991,-4.259424741692264,-7.091594526668528,1.0,-6.084892488131807,-4.693660988550684,0.0
2020-01-31,-4.771148459383753,-4.322408963585434,-7.098039215686274,1.0,-6.09859943977591,-4.721008403361344,0.0
2020-02-03,-4.617032818009221,-4.17195551939246,-6.867100623813399,1.0,-5.896121508001085,-4.57011120151885,0.0
2020-02-04,-4.554391619661563,-4.115498254096159,-6.8015041633091595,1.0,-5.846629062583938,-4.5420359924791835,0.0
2020-02-05,-4.3912018853102905,-4.016234616391725,-6.658811207122284,1.0,-5.712752029327048,-4.40560356114166,0.0
2020-02-06,-4.500660851176315,-4.030134813639968,-6.797515199577054,1.0,-5.746233148295003,-4.359767380385937,0.0
2020-02-07,-4.477470355731225,-4.046640316205534,-6.762318840579711,1.0,-5.7167325428195,-4.347299077733861,0.0
2020-02-10,-4.401501423763914,-3.9914574165156615,-6.623349728190525,1.0,-5.604193631892311,-4.26637328501165,0.0
2020-02-11,-4.368937048503612,-3.9788441692466456,-6.591073271413827,1.0,-5.584623323013416,-4.276315789473684,0.0
2020-02-12,-4.373677419354839,-3.9754838709677416,-6.592,1.0,-5.589161290322581,-4.276129032258064,0.0
2020-02-13,-4.373257614868353,-3.9870934434692824,-6.5998967475477555,1.0,-5.589313371192566,-4.263810015487868,0.0
2020-02-14,-4.387506480041472,-4.011923276308968,-6.634266459305339,1.0,-5.5992742353551055,-4.287195438050803,0.0
2020-02-18,-4.37461139896373,-4.023575129533679,-6.612435233160622,1.0,-5.5896373056994815,-4.3062176165803105,0.0
2020-02-19,-4.413936557462298,-4.073582943317732,-6.59594383775351,1.0,-5.5878835153406134,-4.329693187727509,0.0
2020-02-20,-4.46953781512605,-4.11344537815126,-6.656512605042016,1.0,-5.645483193277311,-4.37578781512605,0.0
2020-02-21,-4.474392819429779,-4.15337909186906,-6.697201689545936,1.0,-5.673442449841605,-4.400475184794087,0.0
2020-02-24,-4.313364055299539,-4.078853046594982,-6.465437788018433,1.0,-5.487199180747568,-4.257040450588838,0.0
2020-02-25,-3.980063214198882,-3.9567225869195233,-6.25407245319718,1.0,-5.1558473133965474,-3.9662047167517627,0.0
2020-02-26,-4.381770145310436,-4.176221928665785,-6.964597093791282,1.0,-5.689299867899604,-4.207926023778071,0.0
2020-02-27,-4.394584647739222,-4.135909568874869,-6.916929547844376,1.0,-5.670609884332283,-4.170347003154575,0.0
2020-02-28,-3.9167471042471047,-4.0390926640926645,-6.252895752895753,1.0,-5.088320463320463,-3.833976833976834,0.0
2020-03-02,-3.961659030624548,-3.98456715698095,-6.2295635399083675,1.0,-5.103689414034242,-3.8345792138895587,0.0
2020-03-03,-3.7215248721524867,-4.122966062296606,-5.808693630869363,1.0,-4.868433286843328,-3.7231520223152024,0.0
2020-03-04,-3.5568259775897557,-4.183626800823234,-5.820260690601419,1.0,-4.728561628172879,-3.5783215184084156,0.0
2020-03-05,-3.5022904260192393,-4.495419147961521,-5.663307375171782,1.0,-4.660787906550619,-3.582455336692625,0.0
2020-03-06,-3.412160646174557,-4.608256674893426,-5.477899932690151,1.0,-4.49293246578416,-3.4455912048463095,0.0
2020-03-09,-3.3575049592241566,-4.515759312320917,-5.397619572404673,1.0,-4.408199250606128,-3.361913158474763,0.0
2020-03-10,-3.1736822840409955,-3.263909224011713,-4.76006588579795,1.0,-3.724560761346998,-2.3795754026354317,0.0
2020-03-11,-2.799828473413379,-3.3773584905660377,-4.522984562607204,1.0,-3.3675814751286453,-2.0849056603773586,0.0
2020-03-12,-2.7460830237441445,-2.9880471652398644,-4.251655629139073,1.0,-3.239541269584881,-1.9271523178807948,0.0
2020-03-13,-2.6169119688975284,-2.3129686198278256,-3.796861982782561,1.0,-2.871841155234657,-1.2863093585115246,0.0
2020-03-16,-2.3036458333333334,-2.6635416666666667,-3.6079427083333337,1.0,-2.64921875,-0.7963541666666667,0.0
2020-03-17,-2.0073176059414592,-1.9636304062909569,-2.693206640454347,1.0,-2.4958497160332023,-0.7617955439056358,0.0
2020-03-18,-1.9470036255065046,-2.0433994455107696,-2.441458733205374,1.0,-2.465451055662188,-0.7660481979100021,0.0
2020-03-19,-1.8957954315746917,-1.7829997978572873,-2.2925005053567817,1.0,-2.3655750960177886,-0.7704669496664646,0.0
2020-03-20,-1.9019349609968592,-1.7261675615439165,-2.3230675716746023,1.0,-2.3783811164015805,-0.8011346368149123,0.0
2020-03-23,-1.8824293277394866,-1.8688442713015683,-2.136250124862651,1.0,-2.3381280591349514,-0.7633603036659674,0.0
2020-03-24,-1.896685192536721,-1.8921198888447794,-2.0541881699086937,1.0,-2.3007145692735214,-0.7808654227868201,0.0
2020-03-25,-1.7757445281664872,-1.7963760315751705,-1.6389486903480446,1.0,-2.134104772156441,-0.6251345532831002,0.0
2020-03-26,-1.7797746781115882,-1.7927396280400574,-1.6208869814020028,1.0,-2.125536480686695,-0.6224070100143062,0.0
2020-03-27,-1.7383991719855099,-1.733051578402622,-1.5074176298085218,1.0,-2.0850439882697946,-0.5613248231844057,0.0
2020-03-30,-1.704504658517822,-1.7053594324301222,-1.543037866484315,1.0,-2.0759039234122576,-0.5189332421574494,0.0
2020-03-31,-1.6746648450175048,-1.7475023482196226,-1.5251472974126887,1.0,-2.0563572709418496,-0.5353086841431133,0.0
2020-04-01,-1.6807948149411562,-1.7890158621865937,-1.4849906191369606,1.0,-2.0573938256865083,-0.5159474671669794,0.0
2020-04-02,-1.7031563126252505,-1.6546426185704741,-1.4519038076152304,1.0,-2.06437875751503,-0.4759519038076152,0.0
