Date,IWF,IWM,MTUM,SPY,STOR,VLUE,VXX
2018-11-08,-0.0912599371418007,-0.41222961730449253,-0.0,-0.47670549084858566,1.0,-0.33076816417082644,0.0
2018-11-09,-0.09095320623916811,-0.41217793183131135,-0.0,-0.4770421721548238,1.0,-0.33062969381860197,0.0
2018-11-12,-0.09059939232114907,-0.40116011416996594,-0.0,-0.48151643495074115,1.0,-0.3285378878556302,0.0
2018-11-13,-0.07505362603258638,-0.3974031308475195,-0.0,-0.48441422116745014,1.0,-0.32511067500342294,0.0
2018-11-14,-0.07435411289033055,-0.39872535806473725,-0.0,-0.48509491285378165,1.0,-0.3261073166274528,0.0
2018-11-15,-0.07373250850320726,-0.39858926655557325,-0.0,-0.4855616682265391,1.0,-0.3248339306503527,0.0
2018-11-16,-0.06878960492302061,-0.3915311234644156,-0.0,-0.4897170178207856,1.0,-0.33761123693180517,0.0
2018-11-19,-0.06638253018950069,-0.3935061066428358,-0.0,-0.4923810178501867,1.0,-0.33915354826882976,0.0
2018-11-20,-0.050793361298559186,-0.38922578880175085,-0.0,-0.4943233631223783,1.0,-0.3454313332117454,0.0
2018-11-21,-0.05464493228730981,-0.38468494946982884,-0.0,-0.49363568537903285,1.0,-0.3278922023015532,0.0
2018-11-23,-0.05516275497526486,-0.38074047301723557,-0.0,-0.4949061419955274,1.0,-0.32810770516614335,0.0
2018-11-26,-0.054447281024783675,-0.3853105302397036,-0.0,-0.49323362627928513,1.0,-0.32623184149289475,0.0
2018-11-27,-0.04611087333588629,-0.3910301173608452,-0.0,-0.4918117721262361,1.0,-0.3236546302344964,0.0
2018-11-28,-0.048291417615879094,-0.38403067553851356,-0.0,-0.4964249464305853,1.0,-0.3268072628848539,0.0
2018-11-29,-0.028845294485655554,-0.37722316560908037,-0.0,-0.4961122531057288,1.0,-0.33215658235767265,0.0
2018-11-30,-0.029147480888729937,-0.37809021413563415,-0.0,-0.49810004917519785,1.0,-0.3298985202735929,0.0
2018-12-03,-0.029030527868412818,-0.37804496491306483,-0.0,-0.4979662986635676,1.0,-0.32979484199705,0.0
2018-12-04,-0.0242075698809683,-0.38016584191520664,-0.0,-0.4960322767598413,1.0,-0.328674602113147,0.0
2018-12-06,-0.020746346555323588,-0.33896572720946416,-0.0,-0.5033272442588727,1.0,-0.3116301322199026,0.0
2018-12-07,-0.032953049583150505,-0.3435498025449759,-0.0,-0.5101579640193067,1.0,-0.30728389644580956,0.0
2018-12-10,-0.01910661884577763,-0.34467992609498965,-0.0,-0.5119443538745788,1.0,-0.29792413868057815,0.0
2018-12-11,-0.016484352913033077,-0.34597568666681167,-0.0,-0.5112324119783398,1.0,-0.3010242915860209,0.0
2018-12-12,-0.018107031709068747,-0.34610111210254846,-0.0,-0.5123071231147577,1.0,-0.2998106596443883,0.0
2018-12-13,-0.016038211257422056,-0.3444928901645451,-0.0,-0.5288008588768871,1.0,-0.30168050656208234,0.0
2018-12-14,-0.023563610737959435,-0.3255301812416041,-0.0,-0.5474685635006276,1.0,-0.3056662776101654,0.0
2018-12-17,-0.012637398802079907,-0.3251716799403234,-0.0,-0.5400513394326335,1.0,-0.3161324294082801,0.0
2018-12-18,-0.01398523903455307,-0.3344489017930362,-0.0,-0.5489040093973714,1.0,-0.31904519160442385,0.0
2018-12-19,-0.014605820164454001,-0.334293756510561,-0.0,-0.5485272279970744,1.0,-0.318934373545513,0.0
2018-12-20,-0.013767236624379483,-0.3260893546607832,-0.0,-0.5509762824048539,1.0,-0.3154550468836183,0.0
2018-12-21,-0.011561964215061326,-0.3251197960170572,-0.0,-0.5522266672528245,1.0,-0.3091836286103662,0.0
2018-12-24,-0.005229072769439461,-0.31801076445105675,-0.0,-0.5512186583818317,1.0,-0.3134380606484925,0.0
2018-12-26,-0.00103973099725688,-0.319949561985665,-0.0,-0.5681134412883815,1.0,-0.3231129988496593,0.0
2018-12-27,-0.0,-0.30422084243774744,-0.0,-0.5375895117149471,1.0,-0.3215931462691734,0.0
2018-12-28,-0.0,-0.3062221645695507,-0.0,-0.5363644225364292,1.0,-0.31938859341894754,0.0
2018-12-31,-0.0,-0.3070336655927695,-0.0,-0.5360115894397717,1.0,-0.3191636575925966,0.0
2019-01-02,-0.0,-0.3069919332165488,-0.0,-0.5339648348796471,1.0,-0.3216981336101559,0.0
2019-01-03,-0.001004739750562436,-0.31317301181661317,-0.0,-0.5665203241377803,1.0,-0.30351877334381755,0.0
2019-01-04,-0.0,-0.31781310484309416,-0.0,-0.5489637474718917,1.0,-0.30793989082921946,0.0
2019-01-07,-0.0,-0.29894327030033374,-0.0,-0.5451997946436211,1.0,-0.2949858817489518,0.0
2019-01-08,-0.0,-0.297374722079699,-0.0,-0.5458996066358817,1.0,-0.29459551906960835,0.0
2019-01-09,-0.0,-0.30116714851697185,-0.0,-0.5467823107399079,1.0,-0.2936074526180533,0.0
2019-01-10,-0.0,-0.2995505136986301,-0.0,-0.5480950342465754,1.0,-0.2927654109589041,0.0
2019-01-11,-0.0,-0.29068493739126694,-0.0,-0.5527180566592925,1.0,-0.30440945896604304,0.0
2019-01-14,-0.0,-0.2915368583890166,-0.0,-0.5512536793932493,1.0,-0.30576026470145884,0.0
2019-01-15,-0.0,-0.28904473898683136,-0.0,-0.5514090850598379,1.0,-0.3042722944280015,0.0
2019-01-16,-0.0,-0.2912909704713474,-0.0,-0.5391436263407546,1.0,-0.30622622964830565,0.0
2019-01-17,-0.0,-0.29795632520532245,-0.0,-0.5296576897773816,1.0,-0.2945820334882536,0.0
2019-01-18,-0.0,-0.2968933489911391,-0.0,-0.5292623038326039,1.0,-0.3089996797267001,0.0
2019-01-22,-0.0,-0.25325316908070383,-0.0,-0.6426243982425529,1.0,-0.20633185477937313,0.0
2019-01-23,-0.0,-0.23598322833484336,-0.0,-0.6559490950464592,1.0,-0.21506078675122733,0.0
2019-01-24,-0.0,-0.24348101265822786,-0.0,-0.6452320675105485,1.0,-0.22101265822784813,0.0
2019-01-25,-0.0,-0.20550614146548074,-0.0,-0.7506776789495976,1.0,-0.1615628970775095,0.0
2019-01-28,-0.0,-0.21265166835187058,-0.0,-0.7333164812942367,1.0,-0.1605578024941018,0.0
2019-01-29,-0.0,-0.21202063337702423,-0.0,-0.7275379476554903,1.0,-0.17451693374487337,0.0
2019-01-30,-0.0,-0.20964467005076143,-0.0,-0.7251903553299492,1.0,-0.18022419627749575,0.0
2019-01-31,-0.0,-0.21733327684094567,-0.0,-0.7131175324125073,1.0,-0.18803491229556818,0.0
2019-02-01,-0.0,-0.21944207836456558,-0.0,-0.7239352640545145,1.0,-0.1860945485519591,0.0
2019-02-04,-0.0,-0.22201528482435295,-0.0,-0.7404148738038662,1.0,-0.17828013615053628,0.0
2019-02-05,-0.0,-0.2200042653017701,-0.0,-0.7392834293026233,1.0,-0.17334186393687356,0.0
2019-02-06,-0.0,-0.2329408276504723,-0.0,-0.725740183828201,1.0,-0.15915540683637594,0.0
2019-02-07,-0.0,-0.24128300785727683,-0.0,-0.7104478856213918,1.0,-0.13244826076988805,0.0
2019-02-08,-0.0,-0.24858461988426264,-0.0,-0.7259907660810161,1.0,-0.11454655608247853,0.0
2019-02-11,-0.0,-0.24037092857740938,-0.0,-0.7296533534287868,1.0,-0.12325211420916019,0.0
2019-02-12,-0.0,-0.23603445392206054,-0.0,-0.7267728717176785,1.0,-0.12782237832413446,0.0
2019-02-13,-0.0,-0.25643722652305617,-0.0,-0.7262495792662402,1.0,-0.12100302928306968,0.0
2019-02-14,-0.0,-0.24035864978902954,-0.0,-0.7363713080168777,1.0,-0.13299578059071732,0.0
2019-02-15,-0.0,-0.24802634356398023,-0.0,-0.7329970025752522,1.0,-0.12983915227762063,0.0
2019-02-19,-0.0,-0.24939242164880915,-0.0,-0.7329402565565629,1.0,-0.13098332593672732,0.0
2019-02-20,-0.0,-0.24717439526777227,-0.0,-0.7367064539980986,1.0,-0.12874194570613712,0.0
2019-02-21,-0.0,-0.2448659863657535,-0.0,-0.741944362112038,1.0,-0.13030867595376214,0.0
2019-02-22,-0.0,-0.24575983717774763,-0.0,-0.7503180122116689,1.0,-0.1240035617367707,0.0
2019-02-25,-0.0,-0.24384792234332425,-0.0,-0.7578763623978202,1.0,-0.1270223092643052,0.0
2019-02-26,-0.0,-0.24536622778985043,-0.0,-0.7612808385529847,1.0,-0.12382291533512292,0.0
2019-02-27,-0.0,-0.25023466166055125,-0.0,-0.7616477515146344,1.0,-0.12142674289615155,0.0
2019-02-28,-0.0,-0.25158611879923354,-0.0,-0.7606344475196933,1.0,-0.11679795614221844,0.0
2019-03-01,-0.0,-0.2522566635442391,-0.0,-0.7655198841863238,1.0,-0.11115132419313634,0.0
2019-03-04,-0.0,-0.24202855188921182,-0.0,-0.7631860147033681,1.0,-0.13190288938280048,0.0
2019-03-05,-0.0,-0.23636597220735284,-0.0,-0.7712138406526348,1.0,-0.13361026058283193,0.0
2019-03-06,-0.0,-0.2342996721732982,-0.0,-0.7787919693171349,1.0,-0.12956654024983394,0.0
2019-03-07,-0.0,-0.2294251005218582,-0.0,-0.7864659081187442,1.0,-0.1228719308751818,0.0
2019-03-08,-0.0,-0.218039283252929,-0.0,-0.8258959338387318,1.0,-0.10977343211578222,0.0
2019-03-11,-0.0,-0.21711283353959054,-0.0,-0.8244642740832411,1.0,-0.1295295164897197,0.0
2019-03-12,-0.0,-0.1926836752586358,-0.0,-0.8381115202524987,1.0,-0.16103366649132034,0.0
2019-03-13,-0.0,-0.20245858301022207,-0.0,-0.8390244977088475,1.0,-0.16154829044765598,0.0
2019-03-14,-0.0,-0.197629927629709,-0.0,-0.8391236854188076,1.0,-0.14963814854494173,0.0
2019-03-15,-0.0,-0.1935632486507832,-0.0,-0.8394541705059014,1.0,-0.16083102979246194,0.0
2019-03-18,-0.0,-0.20687058406609227,-0.0,-0.8411260493034175,1.0,-0.16689184699550377,0.0
2019-03-19,-0.0,-0.20500099665566654,-0.0,-0.8432592855086266,1.0,-0.1665300879271777,0.0
2019-03-20,-0.0,-0.20671170672278213,-0.0,-0.8430612470927012,1.0,-0.16531177317532394,0.0
2019-03-21,-0.0,-0.20879145189478576,-0.0,-0.8732827467203504,1.0,-0.1301683516580758,0.0
2019-03-22,-0.0,-0.2076335536894765,-0.0,-0.8855190280507416,1.0,-0.14018670716455245,0.0
2019-03-25,-0.0,-0.1583877754401506,-0.0,-0.9126121138301406,1.0,-0.14357214040527072,0.0
2019-03-26,-0.0,-0.17132618083069936,-0.0,-0.9085830031607532,1.0,-0.14597337844455327,0.0
2019-03-27,-0.0,-0.1647192614725951,-0.0,-0.914552022476921,1.0,-0.15055969317218926,0.0
2019-03-28,-0.0,-0.15128653288789573,-0.0,-0.8948428062567756,1.0,-0.16630898913692782,0.0
2019-03-29,-0.0,-0.1564755368607483,-0.0,-0.8938011954837282,1.0,-0.16358202346690282,0.0
2019-04-01,-0.0,-0.16269489723600283,-0.0,-0.8941796598157336,1.0,-0.1578889085754784,0.0
2019-04-02,-0.0,-0.17175285960340944,-0.0,-0.9044296250496843,1.0,-0.1320275581857528,0.0
2019-04-03,-0.0,-0.17241074779767293,-0.0,-0.9035833351732055,1.0,-0.13185260415516747,0.0
2019-04-04,-0.0,-0.17226383184344046,-0.0,-0.9099914340310572,1.0,-0.11414702716949637,0.0
2019-04-05,-0.0,-0.17445250674090798,-0.0,-0.9108446412521647,1.0,-0.10688997522853322,0.0
2019-04-08,-0.0,-0.17342534779274837,-0.0,-0.9086208785190053,1.0,-0.10877423595136378,0.0
2019-04-09,-0.0,-0.15828535148980888,-0.0,-0.9457932876502397,1.0,-0.085185104100532,0.0
2019-04-10,-0.0,-0.1600830691878894,-0.0,-0.9476664116296862,1.0,-0.07828177942944584,0.0
2019-04-11,-0.0,-0.16460815389660072,-0.0,-0.940539949721281,1.0,-0.0808831566291398,0.0
2019-04-12,-0.0,-0.166422911527799,-0.0,-0.93634716552793,1.0,-0.08008993473183296,0.0
2019-04-15,-0.0,-0.1673833795376656,-0.0,-0.9335749055903604,1.0,-0.08194538429634803,0.0
2019-04-16,-0.0,-0.16771827172892606,-0.0,-0.9320350195402048,1.0,-0.08353164639870751,0.0
2019-04-17,-0.0,-0.18698409166759372,-0.0,-0.9909889865391034,1.0,-0.04696851707642674,0.0
2019-04-18,-0.0,-0.2008838891120932,-0.0,-0.9862059729476363,1.0,-0.04493102986473818,0.0
2019-04-22,-0.0,-0.19259788383409973,-0.0,-0.9886602080450021,1.0,-0.05096209652216617,0.0
2019-04-23,-0.0,-0.19083134225040752,-0.0,-0.9850389656789407,1.0,-0.05711988924368622,0.0
2019-04-24,-0.0,-0.1960223463687151,-0.0,-0.9830167597765364,1.0,-0.055597765363128486,0.0
2019-04-25,-0.0,-0.20555182449070966,-0.0,-0.9878665771211104,1.0,-0.0452205059323931,0.0
2019-04-26,-0.0,-0.20102168847463703,-0.0,-0.9990141602437713,1.0,-0.0404866463523929,0.0
2019-04-29,-0.0,-0.19759192534073358,-0.0,-0.9977620123984513,1.0,-0.042633663809502495,0.0
2019-04-30,-0.0,-0.18698605648909547,-0.0,-0.9990391490883089,1.0,-0.04851179835538077,0.0
2019-05-01,-0.0,-0.18566447633096422,-0.0,-0.9892271244021278,1.0,-0.06014483036073488,0.0
2019-05-02,-0.0,-0.18548387096774197,-0.0,-0.9835135376641945,1.0,-0.06494057724957555,0.0
2019-05-03,-0.0,-0.19038259665423357,-0.0,-0.980010274049092,1.0,-0.06309606235901101,0.0
2019-05-06,-0.0,-0.18265797929310962,-0.0,-0.9823500535523026,1.0,-0.0663379150303463,0.0
2019-05-07,-0.0,-0.17735123902308225,-0.0,-0.9896766697204658,1.0,-0.06745916474873194,0.0
2019-05-08,-0.0,-0.18422169126677534,-0.0,-0.9569256190965321,1.0,-0.09186521671169864,0.0
2019-05-09,-0.0,-0.1825573624415237,-0.0,-0.9521496992648697,1.0,-0.0929605702829138,0.0
2019-05-10,-0.0,-0.18402012511409427,-0.0,-0.9514236737238141,1.0,-0.09078563636768405,0.0
2019-05-13,-0.0,-0.18087924318308293,-0.0,-0.9536783528102393,1.0,-0.09139677239844185,0.0
2019-05-14,-0.0,-0.1340499107949164,-0.0,-0.9664324574348582,1.0,-0.10211228827558863,0.0
2019-05-15,-0.0,-0.13535491548581882,-0.0,-0.9734446966524891,1.0,-0.0949600017630077,0.0
2019-05-16,-0.0,-0.1360332980972516,-0.0,-0.9705338266384778,1.0,-0.09568798449612403,0.0
2019-05-17,-0.0,-0.12583597324885604,-0.0,-0.9611052446321717,1.0,-0.11298838437170011,0.0
2019-05-20,-0.0,-0.12091294883352754,-0.0,-0.9641592823061192,1.0,-0.11372281712438707,0.0
2019-05-21,-0.0,-0.12090813093980993,-0.0,-0.9655711017247448,1.0,-0.11345036958817317,0.0
2019-05-22,-0.0,-0.11853187605832033,-0.0,-0.9680909550722406,1.0,-0.11248433136146724,0.0
2019-05-23,-0.0,-0.11974956063268893,-0.004789103690685414,-0.974340949033392,1.0,-0.09795694200351493,0.0
2019-05-24,-0.0,-0.09347578097578098,-0.021959459459459457,-0.9751886626886626,1.0,-0.10312829062829063,0.0
2019-05-28,-0.0,-0.09367732877012856,-0.020907375718485367,-0.9753192049493221,1.0,-0.10394453951121056,0.0
2019-05-29,-0.0,-0.091977976177419,-0.01930374887577599,-0.9787439401583785,1.0,-0.1035602255028846,0.0
2019-05-30,-0.0,-0.09401878615895642,-0.02133790888492928,-0.9846235068963242,1.0,-0.09980421918651973,0.0
2019-05-31,-0.0,-0.0928898074048017,-0.018006331896930787,-0.9824113974144754,1.0,-0.1052677864743646,0.0
2019-06-03,-0.0,-0.10000219447431367,-0.04158528824420111,-0.9888959599727885,1.0,-0.0639908709868551,0.0
2019-06-04,-0.0,-0.10428395496129485,-0.03413089373680507,-0.9771507741027445,1.0,-0.08358990147783252,0.0
2019-06-05,-0.0,-0.10098060579646982,-0.051405534974940076,-0.9920461974286338,1.0,-0.034669862715188494,0.0
2019-06-06,-0.0,-0.0874624133873709,-0.05804680350372598,-1.0049026016472742,1.0,-0.028522246916808294,0.0
2019-06-07,-0.0,-0.10344150745878043,-0.059146820204135045,-0.9896405827444823,1.0,-0.0286792288231702,0.0
2019-06-10,-0.0,-0.10492496024744603,-0.05624169552810995,-0.9851227428173125,1.0,-0.031932736500468316,0.0
2019-06-11,-0.0,-0.10207922959072008,-0.06738892536660102,-0.9987743488728388,1.0,-0.020398336616327426,0.0
2019-06-12,-0.0,-0.10169194738109309,-0.06706502943944667,-0.9986210519403769,1.0,-0.02142841508525401,0.0
2019-06-13,-0.0,-0.1127013698630137,-0.07765479452054795,-0.9880547945205479,1.0,-0.013369863013698632,0.0
2019-06-14,-0.0,-0.11458629513790161,-0.0709302071258284,-0.9833555696507076,1.0,-0.01828481441788237,0.0
2019-06-17,-0.0,-0.11099936596777367,-0.07105533570913225,-0.9845427315857365,1.0,-0.019742451737029668,0.0
2019-06-18,-0.0,-0.12001479515241183,-0.075672853071082,-0.966689149496312,1.0,-0.013380909901873328,0.0
2019-06-19,-0.0,-0.09905476304036769,-0.0986862073450982,-0.9613016519967047,1.0,-0.008932055673589734,0.0
2019-06-20,-0.0,-0.09905005638934676,-0.10362626876030191,-0.9572959139411816,1.0,-0.008870478008154768,0.0
2019-06-21,-0.0,-0.1008913661107376,-0.10407946387906916,-0.9531544817714546,1.0,-0.010670368040946452,0.0
2019-06-24,-0.0,-0.09719805081796032,-0.11397058823529412,-0.9376740341106858,1.0,-0.02658371040723982,0.0
2019-06-25,-0.0,-0.09024305404582808,-0.11348319492151833,-0.9408887342927954,1.0,-0.029392582286186356,0.0
2019-06-26,-0.0,-0.08739008051670341,-0.11261428353226124,-0.9466058609177596,1.0,-0.0353924371031443,0.0
2019-06-27,-0.0,-0.09907271839921912,-0.1326145791738764,-0.9842273392785837,1.0,-0.002440214738897023,0.0
2019-06-28,-0.0,-0.11012824217100438,-0.12853110483853045,-0.9802191452003645,1.0,-0.0036894628053252727,0.0
2019-07-01,-0.0,-0.1031636863823934,-0.13244886187158897,-0.9829613524426499,1.0,-0.0,0.0
2019-07-02,-0.0,-0.10883735367151473,-0.1287912380276694,-0.9794696700957787,1.0,-0.0,0.0
2019-07-03,-0.0,-0.09505127061970575,-0.14005795809184127,-0.9940704413731609,1.0,-0.0,0.0
2019-07-05,-0.0,-0.07797848408579638,-0.14943091966055638,-0.9960799162527564,1.0,-0.0038309909348063346,0.0
2019-07-08,-0.0,-0.07554437369194461,-0.15229104510842945,-0.9965712250077927,1.0,-0.0020706238589304005,0.0
2019-07-09,-0.0,-0.07046233257687001,-0.15280558892893695,-0.9970186445957371,1.0,-0.004627775552885684,0.0
2019-07-10,-0.0,-0.05499566174998331,-0.1488130992903068,-1.014282853901088,1.0,-0.006651983358917885,0.0
2019-07-11,-0.0,-0.05587548638132296,-0.14748193440800444,-1.0136297943301835,1.0,-0.006492495831017232,0.0
2019-07-12,-0.0,-0.06687302364940097,-0.146506034828308,-1.0134725871821137,1.0,-0.0,0.0
2019-07-15,-0.0,-0.06282384860008451,-0.14677430115417972,-1.0142548980363377,1.0,-0.0,0.0
2019-07-16,-0.0,-0.06469344608879492,-0.15951930566373648,-1.0012239902080784,1.0,-0.0,0.0
2019-07-17,-0.0,-0.06436029297179369,-0.1597096996816492,-1.0021594425521494,1.0,-0.0,0.0
2019-07-18,-0.0,-0.06323143327548614,-0.15990299470475683,-1.0017576647532593,1.0,-0.0,0.0
2019-07-19,-0.0,-0.06236387073832067,-0.15728763835178022,-1.0028448237542784,1.0,-0.0,0.0
2019-07-22,-0.0,-0.06951611117262761,-0.16306056915070313,-0.9820174952939873,1.0,-0.0,0.0
2019-07-23,-0.0,-0.06795042054006198,-0.16341301460823376,-0.9820053120849934,1.0,-0.0,0.0
2019-07-24,-0.0,-0.06770314264832902,-0.16273558789006268,-0.984253537970899,1.0,-0.0,0.0
2019-07-25,-0.0,-0.0677527169702738,-0.16388144934593504,-0.981783572013546,1.0,-0.0,0.0
2019-07-26,-0.0,-0.06947615775122482,-0.1607661442284245,-0.986610210822674,1.0,-0.0,0.0
2019-07-29,-0.0,-0.06978289765175011,-0.1631590607000443,-0.9824102791315906,1.0,-0.0,0.0
2019-07-30,-0.0,-0.0707433255788191,-0.1659909161404675,-0.9788412540157307,1.0,-0.0,0.0
2019-07-31,-0.0,-0.0756477602677483,-0.16559168384422723,-0.9752199835982002,1.0,-0.0,0.0
2019-08-01,-0.0,-0.08426643062624474,-0.17001549015268863,-0.9585749059526444,1.0,-0.0,0.0
2019-08-02,-0.0,-0.07807834376589767,-0.17517860697617837,-0.9585941474419942,1.0,-0.0,0.0
2019-08-05,-0.0,-0.07240440183335917,-0.1694528707127516,-0.9723224763633949,1.0,-0.0,0.0
2019-08-06,-0.0,-0.07713600697471665,-0.17537053182214474,-0.9270924149956409,1.0,-0.0,0.0
2019-08-07,-0.0,-0.08966281393934127,-0.1683974971756322,-0.9145085600069524,1.0,-0.0,0.0
2019-08-08,-0.0,-0.09042309454712082,-0.1751947456850466,-0.9164066420825243,1.0,-0.0,0.0
2019-08-09,-0.0,-0.0853751166474967,-0.1737233880943597,-0.9110657783372036,1.0,-0.0,0.0
2019-08-12,-0.0,-0.07541844864641904,-0.18270629355447973,-0.9128150576384517,1.0,-0.0,0.0
2019-08-13,-0.0,-0.0644399167678169,-0.18122507369516214,-0.9218614530951968,1.0,-0.0,0.0
2019-08-14,-0.0,-0.06747751827650902,-0.18026352677319876,-0.9088007590951241,1.0,-0.0,0.0
2019-08-15,-0.0,-0.07139814262588395,-0.1912115532078044,-0.8674064922893413,1.0,-0.0,0.0
2019-08-16,-0.0,-0.0727524204702628,-0.19178636025109055,-0.863368443451431,1.0,-0.0,0.0
2019-08-19,-0.0,-0.06524322947618642,-0.1926734018167926,-0.8644834026657611,1.0,-0.0,0.0
2019-08-20,-0.0,-0.06659041809632736,-0.19254882026517559,-0.8588766043970009,1.0,-0.0,0.0
2019-08-21,-0.0,-0.06357501004929443,-0.20921573190598095,-0.8428501914655046,1.0,-0.0,0.0
2019-08-22,-0.0,-0.06546977098268097,-0.20495252595741084,-0.8442343885470194,1.0,-0.0,0.0
2019-08-23,-0.0,-0.06622824638937641,-0.20192002706646087,-0.8463978346831321,1.0,-0.0,0.0
2019-08-26,-0.0,-0.05584192439862543,-0.20379683178275082,-0.835763976196463,1.0,-0.0,0.0
2019-08-27,-0.0,-0.05510789258879424,-0.20314364051152178,-0.8347181816279119,1.0,-0.0,0.0
2019-08-28,-0.0,-0.044293336123025426,-0.21012658227848102,-0.8378282247096978,1.0,-0.0,0.0
2019-08-29,-0.0,-0.03769164801606392,-0.21334895103432405,-0.8406367002028906,1.0,-0.0,0.0
2019-08-30,-0.0,-0.03667792651903749,-0.2156887276366821,-0.8327911922932566,1.0,-0.0,0.0
2019-09-03,-0.0,-0.037979174057302646,-0.2174203376390309,-0.8313682936499655,1.0,-0.0,0.0
2019-09-04,-0.0,-0.01961928986927423,-0.2324291641473636,-0.8328920209328023,1.0,-0.0,0.0
2019-09-05,-0.0,-0.013488555479466268,-0.22023698354396232,-0.8414160908091058,1.0,-0.0,0.0
2019-09-06,-0.0,-0.0,-0.23970413088447315,-0.8497461292546856,1.0,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.23994318893855215,-0.8486987760558085,1.0,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.26873417456630466,-0.823906083244397,1.0,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.30400958768739095,-0.7985534366392634,1.0,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.3081714837031755,-0.7892319308695835,1.0,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.31031805975159454,-0.7876804296743873,1.0,-0.0,0.0
