Date,BTI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.13718122673346553,-0.7283164596597432,-0.0,-0.7860696517412935,-0.8275754096649618,0.0
2018-10-24,1.0,-0.14624265022228597,-0.7478846981213252,-0.0,-0.8222787896170946,-0.8688512835221569,0.0
2018-10-25,1.0,-0.09843787884035883,-0.689653978040248,-0.0,-0.840705205915971,-0.8348862180042257,0.0
2018-10-26,1.0,-0.08355260909681167,-0.6728633427878208,-0.0,-0.8388408570549841,-0.8220278166968528,0.0
2018-10-29,1.0,-0.060543293718166385,-0.6784380305602717,-0.0,-0.8293378607809848,-0.8272665534804755,0.0
2018-10-30,1.0,-0.060853029068187986,-0.6784841075794621,-0.0,-0.8293602281988589,-0.8271189894050529,0.0
2018-10-31,1.0,-0.07836807582677977,-0.6613894707922663,-0.0,-0.8533946907517428,-0.8410316288334078,0.0
2018-11-01,1.0,-0.055048076923076915,-0.6817307692307693,-0.0,-0.854223901098901,-0.8430631868131867,0.0
2018-11-02,1.0,-0.05752891800593715,-0.6634592418193606,-0.0,-0.8541986556112874,-0.8369672774422493,0.0
2018-11-05,1.0,-0.05869298006009288,-0.6615337339524721,-0.0,-0.8545820813985251,-0.839524720021852,0.0
2018-11-06,1.0,-0.057035390665070955,-0.6607283296289965,-0.0,-0.8578218498888699,-0.8438023593776713,0.0
2018-11-07,1.0,-0.0560686918445539,-0.6629720853858785,-0.0,-0.8571770662287903,-0.8446907498631636,0.0
2018-11-08,1.0,-0.04432292904934959,-0.6583907889821009,-0.0,-0.8503209591413918,-0.8433583534286587,0.0
2018-11-09,1.0,-0.0497205362959915,-0.6691355484689504,-0.0,-0.8572849158179886,-0.8528957926139287,0.0
2018-11-12,1.0,-0.04986741054516651,-0.677824844164342,-0.0,-0.8591796673210043,-0.8570100216964561,0.0
2018-11-13,1.0,-0.0685728564289284,-0.7169986435353752,-0.0,-0.8936603127007925,-0.8904119368886985,0.0
2018-11-14,1.0,-0.06722839727500897,-0.7238795267120832,-0.0,-0.8985657941914665,-0.8958408031552528,0.0
2018-11-15,1.0,-0.06564065855404438,-0.7231567644953473,-0.0,-0.8995705082319256,-0.8906943450250537,0.0
2018-11-16,1.0,-0.058399710354815344,-0.7202751629254164,-0.0,-0.9183200579290368,-0.9235698769007965,0.0
2018-11-19,1.0,-0.06514717090697927,-0.7214096468624106,-0.0,-0.9179399702391753,-0.9248720647479404,0.0
2018-11-20,1.0,-0.008662696264212235,-0.7118570655116405,-0.0,-0.9296155928532756,-0.9593575166937376,0.0
2018-11-21,1.0,-0.013387597729463423,-0.7016172218057192,-0.0,-0.9263503623576451,-0.9287065795580306,0.0
2018-11-23,1.0,-0.014054863910391324,-0.6982128206042877,-0.0,-0.9266935397567153,-0.9282987907109478,0.0
2018-11-26,1.0,-0.012783431530083912,-0.7075165149080521,-0.0,-0.9246563113729691,-0.9257632565613282,0.0
2018-11-27,1.0,-0.0013488570211557574,-0.7098892517393156,-0.0,-0.9186781201192672,-0.9197075110038335,0.0
2018-11-28,1.0,-0.0,-0.718321370194016,-0.0,-0.9162461800867032,-0.9185203610262241,0.0
2018-11-29,1.0,-0.0,-0.7017112337046276,-0.0,-0.9010857725148459,-0.9110299026669946,0.0
2018-11-30,1.0,-0.0,-0.7020342198643853,-0.0,-0.902434739837684,-0.9088992727400484,0.0
2018-12-03,1.0,-0.0,-0.7061225926838713,-0.0,-0.9044819209238462,-0.9101855437805867,0.0
2018-12-04,1.0,-0.0,-0.7047562175073767,-0.0,-0.9004145004917803,-0.9075804411971337,0.0
2018-12-06,1.0,-0.0,-0.6365553363716754,-0.0,-0.8885790082307325,-0.8760288415754031,0.0
2018-12-07,1.0,-0.0,-0.6393213640854427,-0.0,-0.8938779681804244,-0.8735733996525056,0.0
2018-12-10,1.0,-0.0,-0.6312104483640769,-0.0,-0.8817490238319645,-0.8531372021004443,0.0
2018-12-11,1.0,-0.0,-0.6340383835653467,-0.0,-0.8998175429112042,-0.8450128395729152,0.0
2018-12-12,1.0,-0.0,-0.6363082340195015,-0.0,-0.900088028169014,-0.8492686890574215,0.0
2018-12-13,1.0,-0.0,-0.639193083573487,-0.0,-0.9000847601288354,-0.8511273097135107,0.0
2018-12-14,1.0,-0.0,-0.6359970177578962,-0.0,-0.9018910126067506,-0.8510234512674529,0.0
2018-12-17,1.0,-0.0,-0.6312679385446563,-0.0,-0.8916089819348303,-0.8537903089650515,0.0
2018-12-18,1.0,-0.0,-0.6140603543557624,-0.0,-0.8819707271326658,-0.8532337475298925,0.0
2018-12-19,1.0,-0.0,-0.6154852122594058,-0.0,-0.883676480450674,-0.8540674669706928,0.0
2018-12-20,1.0,-0.0,-0.6009065760090657,-0.0,-0.8855114488551146,-0.8465486784654868,0.0
2018-12-21,1.0,-0.0,-0.6046202426458368,-0.0,-0.8945321588831644,-0.8247964101711817,0.0
2018-12-24,1.0,-0.0,-0.5829100982784776,-0.0,-0.8827254138909043,-0.832299980212387,0.0
2018-12-26,1.0,-0.0,-0.6014022672170893,-0.0,-0.8560710307319311,-0.81885197562414,0.0
2018-12-27,1.0,-0.0,-0.5546794005843361,-0.0,-0.7671766516917471,-0.8197354779931514,0.0
2018-12-28,1.0,-0.0,-0.5552974415319416,-0.0,-0.765845236226652,-0.8180819337623607,0.0
2018-12-31,1.0,-0.0,-0.5755413931957258,-0.0,-0.7722819366498621,-0.8228225371761946,0.0
2019-01-02,1.0,-0.0,-0.5770965692503176,-0.0,-0.7707115628970774,-0.8288119440914865,0.0
2019-01-03,1.0,-0.0,-0.5773251564932795,-0.0,-0.78437291474691,-0.8158304470782625,0.0
2019-01-04,1.0,-0.0,-0.5827642893272635,-0.0,-0.7567653009610521,-0.8218259989883663,0.0
2019-01-07,1.0,-0.0,-0.560162879612073,-0.0,-0.7440862888937242,-0.8041403748717789,0.0
2019-01-08,1.0,-0.0,-0.5389202762084118,-0.0,-0.7865034526051476,-0.813308223477715,0.0
2019-01-09,1.0,-0.0,-0.5331411200601711,-0.0,-0.7853270237237143,-0.8154439186436429,0.0
2019-01-10,1.0,-0.0,-0.5298724897396535,-0.0,-0.7890284783357876,-0.814029261568345,0.0
2019-01-11,1.0,-0.0,-0.5314547221264458,-0.0,-0.7892988120239476,-0.8137479233927845,0.0
2019-01-14,1.0,-0.0,-0.5308285768048674,-0.0,-0.7844194944489745,-0.8209245436868846,0.0
2019-01-15,1.0,-0.0,-0.5254716092783829,-0.0,-0.7792460529206818,-0.8341128095671553,0.0
2019-01-16,1.0,-0.0,-0.5232959177274722,-0.0,-0.7708346397441526,-0.8412867624004515,0.0
2019-01-17,1.0,-0.0,-0.5170285427828429,-0.0,-0.7726603377510417,-0.8434376664473477,0.0
2019-01-18,1.0,-0.0,-0.5221927162367223,-0.0,-0.7789264036418817,-0.8602048558421852,0.0
2019-01-22,1.0,-0.0,-0.43564419932020776,-0.0,-0.8340601551978452,-0.9368947604694413,0.0
2019-01-23,1.0,-0.0,-0.40996464159434265,-0.0,-0.8433944069431052,-0.9610414657666346,0.0
2019-01-24,1.0,-0.0,-0.41147925571231153,-0.0,-0.8413728829900055,-0.96079313558505,0.0
2019-01-25,1.0,-0.0,-0.3118090951214669,-0.0,-0.9665386906731979,-1.0313761832263189,0.0
2019-01-28,1.0,-0.0,-0.2810982257904649,-0.0,-1.0027422605477914,-1.0201209237783724,0.0
2019-01-29,1.0,-0.0,-0.2794102965156911,-0.0,-0.9989350727145663,-1.0495523977503411,0.0
2019-01-30,1.0,-0.0,-0.27572835176692745,-0.0,-1.0094078769894794,-1.0868626922039386,0.0
2019-01-31,1.0,-0.0,-0.28657996867978486,-0.0,-1.0305031660652277,-1.0872540341798869,0.0
2019-02-01,1.0,-0.0,-0.28768106039901614,-0.0,-1.044103580213173,-1.0844493030882756,0.0
2019-02-04,1.0,-0.0,-0.28995558592415444,-0.0,-1.041851725316023,-1.0846600614964126,0.0
2019-02-05,1.0,-0.0,-0.27813482838780257,-0.0,-1.030630384247231,-1.1098386435115548,0.0
2019-02-06,1.0,-0.0,-0.27689297727740786,-0.0,-1.0476076062332669,-1.107915150683051,0.0
2019-02-07,1.0,-0.0,-0.27235967377150294,-0.0,-1.0563018298951408,-1.0981084230004796,0.0
2019-02-08,1.0,-0.0,-0.2823858977862804,-0.0,-1.0659333151134192,-1.0679147308007653,0.0
2019-02-11,1.0,-0.0,-0.2642898729408541,-0.0,-1.0691804513853214,-1.09130449672934,0.0
2019-02-12,1.0,-0.0,-0.2730078178576327,-0.0,-1.06682896721986,-1.089082430393636,0.0
2019-02-13,1.0,-0.0,-0.274369834005055,-0.0,-1.0620602500170777,-1.079069608579821,0.0
2019-02-14,1.0,-0.0,-0.24297815425769057,-0.0,-1.08776021125553,-1.0987345245035838,0.0
2019-02-15,1.0,-0.0,-0.2697698385434558,-0.0,-1.0765716248711783,-1.0888698041909994,0.0
2019-02-19,1.0,-0.0,-0.25587781019392486,-0.0,-1.0897545906984727,-1.0866998455465935,0.0
2019-02-20,1.0,-0.0,-0.2647533385972742,-0.0,-1.0860997631226612,-1.0821518074770846,0.0
2019-02-21,1.0,-0.0,-0.2692691658921133,-0.0,-1.0877138627835723,-1.0854762642431752,0.0
2019-02-22,1.0,-0.0,-0.27349927800316304,-0.0,-1.0805198377226157,-1.0840610603039262,0.0
2019-02-25,1.0,-0.0,-0.27583578728564,-0.0,-1.0987008487787977,-1.0898319764420579,0.0
2019-02-26,1.0,-0.0,-0.27727162503897185,-0.0,-1.0983822357709496,-1.0885440121938548,0.0
2019-02-27,1.0,-0.0,-0.275406996882577,-0.0,-1.0994111534464843,-1.0889851056459994,0.0
2019-02-28,1.0,-0.0,-0.26963296398891967,-0.0,-1.091932132963989,-1.1010041551246537,0.0
2019-03-01,1.0,-0.0,-0.27094807579064045,-0.0,-1.0898888080640132,-1.1030863556063597,0.0
2019-03-04,1.0,-0.0,-0.2896258621890894,-0.0,-1.0897025012192574,-1.10426391695116,0.0
2019-03-05,1.0,-0.0,-0.28487195589979764,-0.0,-1.1014234875444842,-1.1026446165654875,0.0
2019-03-06,1.0,-0.0,-0.27706081908159336,-0.0,-1.121393348022243,-1.0989053264785087,0.0
2019-03-07,1.0,-0.0,-0.2167412458271184,-0.0,-1.2420626464947795,-1.0925847006179417,0.0
2019-03-08,1.0,-0.0,-0.18498247120269012,-0.0,-1.2948415253630965,-1.0974815768762967,0.0
2019-03-11,1.0,-0.0,-0.17804676556158186,-0.0,-1.2702489134729358,-1.1435293272511764,0.0
2019-03-12,1.0,-0.0,-0.1283451665756417,-0.0,-1.3021299836155107,-1.2105224831603858,0.0
2019-03-13,1.0,-0.0,-0.15118323686716975,-0.0,-1.3077148509048282,-1.204410579529636,0.0
2019-03-14,1.0,-0.0,-0.1493369280093267,-0.0,-1.3053410084523462,-1.188574759545322,0.0
2019-03-15,1.0,-0.0,-0.13820989461358313,-0.0,-1.3151346604215455,-1.205906030444965,0.0
2019-03-18,1.0,-0.0,-0.15646207770900142,-0.0,-1.3344395555224104,-1.2379372063539416,0.0
2019-03-19,1.0,-0.0,-0.16236466489341775,-0.0,-1.3356310643239802,-1.248342262016259,0.0
2019-03-20,1.0,-0.0,-0.166366163323567,-0.0,-1.336826684696867,-1.2530989407257156,0.0
2019-03-21,1.0,-0.0,-0.1671949286846276,-0.0,-1.39940381857973,-1.20673911402913,0.0
2019-03-22,1.0,-0.0,-0.1596584440227704,-0.0,-1.4481593927893737,-1.1872485768500949,0.0
2019-03-25,1.0,-0.0,-0.08315541072030566,-0.0,-1.4772820916207816,-1.1853017192943027,0.0
2019-03-26,1.0,-0.0,-0.09550159984942594,-0.0,-1.4646715603237341,-1.2041784302653868,0.0
2019-03-27,1.0,-0.0,-0.08749623833885042,-0.0,-1.4698314775804993,-1.2043334336442972,0.0
2019-03-28,1.0,-0.0,-0.08080656083063727,-0.0,-1.4593710029343165,-1.2218042284252502,0.0
2019-03-29,1.0,-0.0,-0.08425887579533903,-0.0,-1.4595836000150597,-1.2211136628891985,0.0
2019-04-01,1.0,-0.0,-0.08928839513586548,-0.0,-1.443326827803633,-1.2205749887404294,0.0
2019-04-02,1.0,-0.0,-0.11997454518230143,-0.0,-1.4845025080482144,-1.1388784906790448,0.0
2019-04-03,1.0,-0.0,-0.12257705161529892,-0.0,-1.4656516895655403,-1.1251021165985888,0.0
2019-04-04,1.0,-0.0,-0.11850619338140136,-0.0,-1.5007210205213533,-1.0783139212423738,0.0
2019-04-05,1.0,-0.0,-0.11531892774931313,-0.0,-1.5021534120442561,-1.0953070468552757,0.0
2019-04-08,1.0,-0.0,-0.10823634072206982,-0.0,-1.508710801393728,-1.0898139224553338,0.0
2019-04-09,1.0,-0.0,-0.09644424607602471,-0.0,-1.5417317563043964,-1.0812318678866326,0.0
2019-04-10,1.0,-0.0,-0.09880327989953461,-0.0,-1.547203959518357,-1.0475733175740563,0.0
2019-04-11,1.0,-0.0,-0.09049107963950709,-0.0,-1.5378333639874933,-1.0501747287106862,0.0
2019-04-12,1.0,-0.0,-0.09190283400809716,-0.0,-1.5396393080603608,-1.048987854251012,0.0
2019-04-15,1.0,-0.0,-0.09150254481079885,-0.0,-1.5437043593715423,-1.0529246883528804,0.0
2019-04-16,1.0,-0.0,-0.10292016267907522,-0.0,-1.5309419997801634,-1.0300443337119407,0.0
2019-04-17,1.0,-0.0,-0.08482781384090658,-0.0,-1.5572670260754757,-1.0253419884842483,0.0
2019-04-18,1.0,-0.0,-0.09403560286291061,-0.0,-1.5523949348504311,-1.0239677004955037,0.0
2019-04-22,1.0,-0.0,-0.1051738135655768,-0.0,-1.5564248284006201,-1.0286737028562993,0.0
2019-04-23,1.0,-0.0,-0.11179986716847466,-0.0,-1.5568592723784223,-1.0211054534720685,0.0
2019-04-24,1.0,-0.0,-0.10636891206934547,-0.0,-1.5409167707338574,-1.0256739880996106,0.0
2019-04-25,1.0,-0.0,-0.10546014971378248,-0.0,-1.5388228386907383,-1.0251724644062823,0.0
2019-04-26,1.0,-0.0,-0.1011327159355053,-0.0,-1.5330775190938273,-1.055418219385308,0.0
2019-04-29,1.0,-0.0,-0.10285735299525613,-0.0,-1.5278196594711875,-1.046776744015004,0.0
2019-04-30,1.0,-0.0,-0.10082735797021511,-0.0,-1.529545872403015,-1.0467733039161609,0.0
2019-05-01,1.0,-0.0,-0.09270645410699165,-0.0,-1.5401494790324362,-1.0488936342549977,0.0
2019-05-02,1.0,-0.0,-0.09955989496652982,-0.0,-1.544102962387662,-1.0546987684455784,0.0
2019-05-03,1.0,-0.0,-0.09650680876258141,-0.0,-1.5471432800473655,-1.056764357608052,0.0
2019-05-06,1.0,-0.0,-0.08261897723913687,-0.0,-1.549844812296778,-1.0625184747265741,0.0
2019-05-07,1.0,-0.0,-0.08056067871634083,-0.0,-1.5443747694577645,-1.063740317226116,0.0
2019-05-08,1.0,-0.0,-0.09827308649202399,-0.0,-1.5024879262403044,-1.0579540465388555,0.0
2019-05-09,1.0,-0.0,-0.0992131747483989,-0.0,-1.5032753888380606,-1.0571637694419032,0.0
2019-05-10,1.0,-0.0,-0.1005259866848126,-0.0,-1.524993563100011,-1.0527090153382133,0.0
2019-05-13,1.0,-0.0,-0.09839379571433822,-0.0,-1.5188003087440733,-1.0583305766898226,0.0
2019-05-14,1.0,-0.0,-0.058938668986515876,-0.0,-1.5223647962882412,-1.0434971726837756,0.0
2019-05-15,1.0,-0.0,-0.06139713891511147,-0.0,-1.542117493282986,-1.027267446082347,0.0
2019-05-16,1.0,-0.0,-0.0655636587932223,-0.0,-1.5388411160698086,-1.0238743151554732,0.0
2019-05-17,1.0,-0.0,-0.0516534175469164,-0.0,-1.5207085556644522,-1.05753384877854,0.0
2019-05-20,1.0,-0.0,-0.033777648639814035,-0.0,-1.532996767515345,-1.065230813932372,0.0
2019-05-21,1.0,-0.0,-0.044622177185871456,-0.0,-1.5137883613202083,-1.0605819339895772,0.0
2019-05-22,1.0,-0.0,-0.03496528782181082,-0.0,-1.5223821232282329,-1.0585044836563495,0.0
2019-05-23,1.0,-0.0,-0.0232491078830696,-0.0,-1.5289983058789605,-1.0522654363262804,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.5334458367742632,-1.0571254173997344,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.5304142350793026,-1.04972969102431,0.0
2019-05-29,1.0,-0.0,-0.0037279994264616265,-0.0,-1.5308814567874682,-1.0500053769222497,0.0
2019-05-30,1.0,-0.0,-0.002544164546529545,-0.0,-1.5304762246031463,-1.0503457913785073,0.0
2019-05-31,1.0,-0.0,-0.004658663321985307,-0.0,-1.5265006271277548,-1.0524278803081883,0.0
2019-06-03,1.0,-0.0,-0.008057902806004207,-0.0,-1.5282917959140017,-1.0290940207508825,0.0
2019-06-04,1.0,-0.0,-0.019021835927759773,-0.0,-1.5048979446443203,-1.0382217789334949,0.0
2019-06-05,1.0,-0.0,-0.010924930621421296,-0.0,-1.5117855762813084,-0.9901289212070117,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.487962542366959,-1.0061148188266535,0.0
2019-06-07,1.0,-0.0,-0.002133762417797677,-0.0,-1.4875822023226526,-1.0082552119770531,0.0
2019-06-10,1.0,-0.0,-0.009022609184103357,-0.0,-1.4962435051256848,-1.0055118663109115,0.0
2019-06-11,1.0,-0.0,-0.0060926219404824795,-0.0,-1.5123789399542173,-1.0032752245113579,0.0
2019-06-12,1.0,-0.0,-0.00943961114437674,-0.0,-1.5072029868620338,-1.0056003663132682,0.0
2019-06-13,1.0,-0.0,-0.0022566086395873633,-0.0,-1.5269718461207824,-1.052690020775127,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.4832186341979883,-1.0459855302629257,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.4828999434708874,-1.0501695873374788,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.4820316921335595,-1.0550367855121674,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-1.472937872937873,-1.0371007371007372,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.4754703710216281,-1.0413223140495866,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.4708157524613221,-1.0453586497890297,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-1.466697225062586,-1.0592715348542014,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-1.4685990338164252,-1.0576183927500968,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-1.4364820846905537,-1.1040929046877213,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-1.453326237360298,-1.0946248004257584,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.4577172641208382,-1.0880402794029005,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-1.4681626729904789,-1.0712844653665097,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.4675966802048384,-1.0641003001942433,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-1.5005515817942423,-1.058040639123163,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.504802903088089,-1.0529030880888004,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.4844364177201743,-1.0567654661992283,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.4812008780004249,-1.0591588189478156,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-1.4838411490738435,-1.0714615849539588,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.4924937744574884,-1.0649590892920668,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-1.4944617212341453,-0.9997204654250672,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-1.5124628561440308,-0.9834294703723124,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-1.5303056768558951,-0.9631441048034934,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-1.5299954578805772,-0.9639425596589917,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-1.5329075935231715,-0.9567978782802903,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-1.5818627097889504,-1.0196643376791759,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-1.582969825876924,-1.022062799668337,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-1.5806730561360522,-1.0224111839734813,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-1.5910122887311253,-1.0127211791415907,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-1.6199697100822155,-0.9859728833116976,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-1.6236481614996396,-0.9812545061283346,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-1.6155455365193867,-0.9913074842200179,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-1.612356104074194,-0.9963191512395799,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-1.6302606669579147,-1.0103393039172857,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-1.6279847355987642,-1.0063601671815372,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-1.7425426403185813,-1.0143136223608085,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-1.744953095684803,-1.0073545966228892,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-1.6818148339102894,-1.0008470206967666,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-1.656557136570339,-1.0107085228106207,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-1.6641695126877456,-1.0080790275788623,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-1.636983057023137,-1.0066678812169794,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-1.6348478833591975,-0.9740878414955428,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-1.6355281652070495,-0.9684650592856886,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-1.6158591256321055,-0.9705555356310297,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0153267479874855,-1.594579393257637,-0.9054030301965058,0.0
2019-08-16,1.0,-0.0,-0.0,-0.021847910353090423,-1.6045175840439778,-0.8974910141659034,0.0
2019-08-19,1.0,-0.0,-0.0,-0.029623389842406374,-1.610017198413534,-0.8702046260222527,0.0
2019-08-20,1.0,-0.0,-0.0,-0.03941610949697203,-1.6047887422550497,-0.8563377323485141,0.0
2019-08-21,1.0,-0.0,-0.0,-0.05640989794491823,-1.5940514469453377,-0.8445757025024466,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0563237656260912,-1.5929534185348138,-0.8425518541797611,0.0
2019-08-23,1.0,-0.0,-0.0,-0.057383347303716116,-1.592798267672534,-0.8423791561888795,0.0
2019-08-26,1.0,-0.0,-0.0,-0.05677277111754169,-1.5789237977125536,-0.8092531349042305,0.0
2019-08-27,1.0,-0.0,-0.0,-0.057306295814208395,-1.563643214359115,-0.8044118654518052,0.0
2019-08-28,1.0,-0.0,-0.0,-0.025485272159630788,-1.548357540382788,-0.819668793267273,0.0
2019-08-29,1.0,-0.0,-0.0,-0.024628205562519056,-1.5426674345336902,-0.8203529929875673,0.0
2019-08-30,1.0,-0.0,-0.0,-0.028314940434004926,-1.5400762714724443,-0.8064527015625527,0.0
2019-09-03,1.0,-0.0,-0.0,-0.043332995848941985,-1.5282643177753028,-0.8032465998447571,0.0
2019-09-04,1.0,-0.0,-0.0,-0.05641060182534604,-1.5104906880409523,-0.8008958340349577,0.0
2019-09-05,1.0,-0.0,-0.0,-0.045979326084038125,-1.5210430930326218,-0.7890992079473754,0.0
2019-09-06,1.0,-0.0,-0.0,-0.05606694560669456,-1.530979079497908,-0.7602343096234309,0.0
2019-09-09,1.0,-0.0,-0.0,-0.05549419285738194,-1.52960471265522,-0.7619908290658367,0.0
2019-09-10,1.0,-0.0,-0.0,-0.1012590588785359,-1.5216912133052802,-0.7166950539358115,0.0
2019-09-11,1.0,-0.0,-0.0,-0.06383549696420784,-1.5274563080742007,-0.7631746670692027,0.0
2019-09-12,1.0,-0.0,-0.0,-0.060552122514777,-1.530393605588393,-0.7674637291778613,0.0
2019-09-13,1.0,-0.0,-0.0,-0.06355177857646703,-1.5310537099862283,-0.764368009136408,0.0
2019-09-16,1.0,-0.0,-0.0,-0.08218159699929037,-1.5321190822153887,-0.7648768289798262,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0875037964431546,-1.5223568319103704,-0.7647555090608443,0.0
2019-09-18,1.0,-0.0,-0.0,-0.10958996721089814,-1.5209748842240478,-0.7497549268160768,0.0
2019-09-19,1.0,-0.0,-0.0,-0.11359259384397066,-1.5102206304693042,-0.7549075919856741,0.0
2019-09-20,1.0,-0.0,-0.0,-0.13151927437641722,-1.4956509967170948,-0.7573019257454224,0.0
2019-09-23,1.0,-0.0,-0.0,-0.13347780448989266,-1.4933802864592152,-0.7591846409101684,0.0
2019-09-24,1.0,-0.0,-0.0,-0.1290880130138611,-1.4978818585420408,-0.7620564611787034,0.0
2019-09-25,1.0,-0.0,-0.0,-0.12558832492466054,-1.5019469745708192,-0.7585074323637965,0.0
2019-09-26,1.0,-0.0,-0.0,-0.21650902837489253,-1.5237833190025794,-0.6990885640584694,0.0
