Date,IWF,IWM,MTUM,QTRX,SPY,VLUE,VXX
2018-10-25,-0.8227673047528932,-2.3072276002620278,-0.0,1.0,-1.6811267195574642,-1.4674284882451416,0.0
2018-10-26,-0.7743766616368472,-2.272544370194726,-0.0,1.0,-1.6938995473162322,-1.4445642020550407,0.0
2018-10-29,-0.7174946004319654,-2.322462203023758,-0.0,1.0,-1.682721382289417,-1.4767458603311736,0.0
2018-10-30,-0.702158273381295,-2.3217266187050356,-0.0,1.0,-1.6823741007194244,-1.4880575539568344,0.0
2018-10-31,-0.7098888572242804,-2.268381305215161,-0.0,1.0,-1.6741236819606724,-1.4722143060701052,0.0
2018-11-01,-0.6975686051471633,-2.273069813735248,-0.0,1.0,-1.6698421726148158,-1.468861083463671,0.0
2018-11-02,-0.7126696832579185,-2.2014988687782804,-0.0,1.0,-1.6961255656108596,-1.459841628959276,0.0
2018-11-05,-0.7070999646767926,-2.2146944542564464,-0.0,1.0,-1.695513952666902,-1.4472624514305896,0.0
2018-11-06,-0.7347534910230834,-2.2515673981191218,-0.0,1.0,-1.6986320889142204,-1.439655172413793,0.0
2018-11-07,-0.7326168955946196,-2.2512988399402176,-0.0,1.0,-1.695039498968045,-1.4380471140844067,0.0
2018-11-08,-0.6760356066447045,-2.2395738417326703,-0.0,1.0,-1.6623677016892129,-1.4312749702109764,0.0
2018-11-09,-0.6785263157894738,-2.241543859649123,-0.0,1.0,-1.663578947368421,-1.4338947368421056,0.0
2018-11-12,-0.676869322152341,-2.20230607966457,-0.0,1.0,-1.680922431865828,-1.4280922431865828,0.0
2018-11-13,-0.6179333195278526,-2.1932767308621526,-0.0,1.0,-1.679712845999862,-1.411817491544143,0.0
2018-11-14,-0.6184001656429016,-2.1926288908827387,-0.0,1.0,-1.6794809855752642,-1.4112775208779074,0.0
2018-11-15,-0.617289913067476,-2.198840899682627,-0.0,1.0,-1.6898026769697805,-1.3934731613081275,0.0
2018-11-16,-0.6151623555310952,-2.1882911392405062,-0.0,1.0,-1.683957072096863,-1.3920610897083106,0.0
2018-11-19,-0.621489537444934,-2.1875000000000004,-0.0,1.0,-1.6821310572687225,-1.392139317180617,0.0
2018-11-20,-0.5146210873146623,-2.1804640307523337,-0.0,1.0,-1.7086765513454145,-1.4605985722130697,0.0
2018-11-21,-0.5237804464346293,-2.165547187733225,-0.0,1.0,-1.6993690209647876,-1.3960241536060791,0.0
2018-11-23,-0.525766912710774,-2.1420058237963024,-0.0,1.0,-1.7069140651452563,-1.3971016455610483,0.0
2018-11-26,-0.5242165242165242,-2.1598833265499935,-0.0,1.0,-1.704924704924705,-1.394247727581061,0.0
2018-11-27,-0.49914809514073466,-2.197641927349554,-0.0,1.0,-1.716622367613985,-1.4017583316295237,0.0
2018-11-28,-0.5083213478528867,-2.1812204643517568,-0.0,1.0,-1.7400862954592153,-1.4192178617902882,0.0
2018-11-29,-0.4489617633223573,-2.140850749277602,-0.0,1.0,-1.7167529063906994,-1.4134130770781532,0.0
2018-11-30,-0.4503734607361551,-2.1454141713209074,-0.0,1.0,-1.7235717650225422,-1.4095955857613889,0.0
2018-12-03,-0.44921980091471614,-2.1450766747376915,-0.0,1.0,-1.7228948076405703,-1.4086629001883237,0.0
2018-12-04,-0.42788041652670467,-2.161840779308028,-0.0,1.0,-1.719314746388982,-1.409203896540141,0.0
2018-12-06,-0.4057307340049719,-2.0291116053905536,-0.0,1.0,-1.7500327096689783,-1.3570587465654849,0.0
2018-12-07,-0.4275553213909379,-2.039712855637513,-0.0,1.0,-1.7642255005268703,-1.3543203371970494,0.0
2018-12-10,-0.35360966957892664,-2.082375353084149,-0.0,1.0,-1.7990540629310912,-1.3339683373842213,0.0
2018-12-11,-0.3729270860752829,-2.0790339563042903,-0.0,1.0,-1.8081732034745985,-1.3205448802316397,0.0
2018-12-12,-0.3696469811943253,-2.085384361596833,-0.0,1.0,-1.8127350709336856,-1.330715935334873,0.0
2018-12-13,-0.36933614330874603,-2.077054794520548,-0.0,1.0,-1.8137513171759745,-1.325803477344573,0.0
2018-12-14,-0.3815017469839805,-2.046871909816072,-0.0,1.0,-1.834926494824972,-1.329092227569385,0.0
2018-12-17,-0.3709984881351476,-2.044895812791691,-0.0,1.0,-1.8283047393676461,-1.329126405048314,0.0
2018-12-18,-0.3370162133891213,-2.02510460251046,-0.0,1.0,-1.8317860878661085,-1.343684623430962,0.0
2018-12-19,-0.33542565712043937,-2.0257617366287435,-0.0,1.0,-1.832810252386557,-1.3444488034523343,0.0
2018-12-20,-0.32874557609123084,-2.0035391270153364,-0.0,1.0,-1.872722506226242,-1.348931707956482,0.0
2018-12-21,-0.31652185274710914,-2.0148951460116287,-0.0,1.0,-1.8907689292480563,-1.3107728490233226,0.0
2018-12-24,-0.27173350582147476,-1.9694049159120313,-0.0,1.0,-1.88124191461837,-1.3459249676584735,0.0
2018-12-26,-0.26717605858007004,-1.9703279210442535,-0.0,1.0,-1.8257879656160458,-1.3040432983126393,0.0
2018-12-27,-0.14559270516717324,-1.8993313069908813,-0.0,1.0,-1.6937993920972643,-1.3403039513677812,0.0
2018-12-28,-0.14187712481787274,-1.9017119961146185,-0.0,1.0,-1.6912336085478388,-1.3361461874696454,0.0
2018-12-31,-0.14248421563865954,-1.9014691597863038,-0.0,1.0,-1.6908693540553665,-1.3360854783875666,0.0
2019-01-02,-0.13480555724079354,-1.9020809318691987,-0.0,1.0,-1.6887702481344415,-1.341200024267427,0.0
2019-01-03,-0.1490935548414479,-1.8966228096768325,-0.0,1.0,-1.6980537197598982,-1.319408233796156,0.0
2019-01-04,-0.10994292580354462,-1.901111444878342,-0.0,1.0,-1.6776809852808652,-1.3190747972364074,0.0
2019-01-07,-0.06755176043981752,-1.8397473388700434,-0.0,1.0,-1.6668616212422505,-1.2744765469645574,0.0
2019-01-08,-0.06781346907729213,-1.8412029723246153,-0.0,1.0,-1.6666666666666665,-1.2754081095313323,0.0
2019-01-09,-0.06709134474899188,-1.836128806031208,-0.0,1.0,-1.6650108117585176,-1.2759628309274735,0.0
2019-01-10,-0.06616743696249927,-1.839407944772714,-0.0,1.0,-1.6661791376586907,-1.278652079798748,0.0
2019-01-11,-0.08346567848950062,-1.7964825598494207,-0.0,1.0,-1.6786071407564263,-1.3235103817422504,0.0
2019-01-14,-0.08386269596130311,-1.7754531149833905,-0.0,1.0,-1.6460749460924295,-1.3225129669561164,0.0
2019-01-15,-0.07912823826587558,-1.7876402514245435,-0.0,1.0,-1.6534100922281618,-1.3541678905010868,0.0
2019-01-16,-0.04672952268709488,-1.7989982321744256,-0.0,1.0,-1.6484384207424867,-1.3985857395403654,0.0
2019-01-17,-0.04007734223940939,-1.7973281771840397,-0.0,1.0,-1.6386594011835707,-1.3832542333157558,0.0
2019-01-18,-0.04348849526275525,-1.7654916730418408,-0.0,1.0,-1.636791620078856,-1.4390042958865414,0.0
2019-01-22,-0.0,-1.9194379678488156,-0.0,1.0,-1.8569763161124062,-1.3593078905387161,0.0
2019-01-23,-0.0,-1.81643986086532,-0.0,1.0,-1.8572649051077075,-1.4286934765362789,0.0
2019-01-24,-0.0,-1.8006939794241188,-0.0,1.0,-1.8700919218360015,-1.4167529067997808,0.0
2019-01-25,-0.0,-1.6859105253387783,-0.0,1.0,-2.081244972464575,-1.4205804096281172,0.0
2019-01-28,-0.0,-1.6506285218899004,-0.0,1.0,-2.1268189980803767,-1.4148863706731067,0.0
2019-01-29,-0.0,-1.6366801367733914,-0.0,1.0,-2.1395710289089216,-1.440721168790799,0.0
2019-01-30,-0.0,-1.641546975066841,-0.0,1.0,-2.143754274699994,-1.4324441957346266,0.0
2019-01-31,-0.0,-1.6716668741441552,-0.0,1.0,-2.104693140794224,-1.4479646458359268,0.0
2019-02-01,-0.0,-1.6707187831182595,-0.0,1.0,-2.114269683934917,-1.449036843089583,0.0
2019-02-04,-0.0,-1.6223335981908196,-0.0,1.0,-2.0853859788521483,-1.4043762606197665,0.0
2019-02-05,-0.0,-1.5865849923430322,-0.0,1.0,-2.0799999999999996,-1.458928024502297,0.0
2019-02-06,-0.0,-1.5848501562787276,-0.0,1.0,-2.0747686461972177,-1.4689587546730403,0.0
2019-02-07,-0.0,-1.5869511745172797,-0.0,1.0,-2.059033329233797,-1.503320624769401,0.0
2019-02-08,-0.0,-1.5634964266080267,-0.0,1.0,-2.0707348359904714,-1.47419216907947,0.0
2019-02-11,-0.0,-1.553995216778071,-0.0,1.0,-2.091310480161894,-1.487091433126878,0.0
2019-02-12,-0.0,-1.582572767636902,-0.0,1.0,-2.0947212629501726,-1.4894548593981254,0.0
2019-02-13,-0.0,-1.589972316210397,-0.0,1.0,-2.0843432789910796,-1.4776376499538604,0.0
2019-02-14,-0.0,-1.5663069098126785,-0.0,1.0,-2.144895174295993,-1.4915022950006203,0.0
2019-02-15,-0.0,-1.6421402622991195,-0.0,1.0,-2.0813373560741333,-1.4337787082076228,0.0
2019-02-19,-0.0,-1.6149778652238072,-0.0,1.0,-2.104033448106247,-1.4295376291195279,0.0
2019-02-20,-0.0,-1.6559980454434402,-0.0,1.0,-2.055704861959443,-1.396286342536037,0.0
2019-02-21,-0.0,-1.69410117489499,-0.0,1.0,-2.035855603579473,-1.3575820295854386,0.0
2019-02-22,-0.0,-1.6757052529182879,-0.0,1.0,-2.051130836575876,-1.3529304474708173,0.0
2019-02-25,-0.0,-1.6728617717185303,-0.0,1.0,-2.0767255609219295,-1.3639420431619491,0.0
2019-02-26,-0.0,-1.6458043017267494,-0.0,1.0,-2.0700999697061495,-1.3429263859436535,0.0
2019-02-27,-0.0,-1.6338535414165667,-0.0,1.0,-2.0816326530612246,-1.2869747899159663,0.0
2019-02-28,-0.0,-1.6505363384355791,-0.0,1.0,-2.1001566831384837,-1.2755212727491863,0.0
2019-03-01,-0.0,-1.5808943089430896,-0.0,1.0,-2.049593495934959,-1.1767131242741,0.0
2019-03-04,-0.0,-1.5825001444836158,-0.0,1.0,-2.0083222562561405,-1.1885222215800728,0.0
2019-03-05,-0.0,-1.570849029266879,-0.0,1.0,-2.028281657490582,-1.1962909301651694,0.0
2019-03-06,-0.0,-1.569708198239926,-0.0,1.0,-2.0317855488652152,-1.1881658175081056,0.0
2019-03-07,-0.0,-1.5957840023101357,-0.0,1.0,-2.009298296274906,-1.1701992492058908,0.0
2019-03-08,-0.0,-1.5786546455125579,-0.0,1.0,-2.1008137696856157,-1.174931210116504,0.0
2019-03-11,-0.0,-1.5776878199785689,-0.0,1.0,-2.1298964162400287,-1.2455054173115847,0.0
2019-03-12,-0.0,-1.5296876928774226,-0.0,1.0,-2.2602765090729537,-1.3821133193432908,0.0
2019-03-13,-0.0,-1.536950420954163,-0.0,1.0,-2.293670096663549,-1.4057374493295915,0.0
2019-03-14,-0.0,-1.5289551117510798,-0.0,1.0,-2.3184749264383644,-1.4131346647467602,0.0
2019-03-15,-0.0,-1.508192572910736,-0.0,1.0,-2.3645853103055607,-1.4535332447649776,0.0
2019-03-18,-0.0,-1.5493427380570695,-0.0,1.0,-2.38089131131773,-1.482077588970824,0.0
2019-03-19,-0.0,-1.5474889074657578,-0.0,1.0,-2.373995241463571,-1.5089061796669023,0.0
2019-03-20,-0.0,-1.555442003065917,-0.0,1.0,-2.3293944813490035,-1.502491057741441,0.0
2019-03-21,-0.0,-1.5539462770369423,-0.0,1.0,-2.3585146430166524,-1.4679384929496586,0.0
2019-03-22,-0.0,-1.5469032258064517,-0.0,1.0,-2.4375483870967742,-1.4670967741935483,0.0
2019-03-25,-0.0,-1.4214000126927715,-0.0,1.0,-2.467919020118043,-1.4570667005140572,0.0
2019-03-26,-0.0,-1.4610472541507025,-0.0,1.0,-2.454086845466156,-1.470498084291188,0.0
2019-03-27,-0.0,-1.4247674863039876,-0.0,1.0,-2.4747101541597654,-1.470696904064212,0.0
2019-03-28,-0.0,-1.407111618178361,-0.0,1.0,-2.436901819103759,-1.4943271851429296,0.0
2019-03-29,-0.0,-1.3998481589269898,-0.0,1.0,-2.4362267493356953,-1.490636467164368,0.0
2019-04-01,-0.0,-1.3991748651221834,-0.0,1.0,-2.4408759124087593,-1.5071405902887973,0.0
2019-04-02,-0.0,-1.480776852952834,-0.0,1.0,-2.6477077553177435,-1.477407847800238,0.0
2019-04-03,-0.0,-1.4800451557208314,-0.0,1.0,-2.695398100803506,-1.465103924563384,0.0
2019-04-04,-0.0,-1.4798936523762047,-0.0,1.0,-2.695579926886009,-1.4711864406779662,0.0
2019-04-05,-0.0,-1.4434977874645005,-0.0,1.0,-2.6779605045901858,-1.4831252889505318,0.0
2019-04-08,-0.0,-1.4235209235209234,-0.0,1.0,-2.6570247933884295,-1.478486160304342,0.0
2019-04-09,-0.0,-1.383678281372806,-0.0,1.0,-2.7286481529997375,-1.4373198847262247,0.0
2019-04-10,-0.0,-1.3581641313573154,-0.0,1.0,-2.723901547300385,-1.4466279297512568,0.0
2019-04-11,-0.0,-1.3098702320094378,-0.0,1.0,-2.80266089920042,-1.441342246690261,0.0
2019-04-12,-0.0,-1.3180207376296103,-0.0,1.0,-2.8049612810080067,-1.4395589972437328,0.0
2019-04-15,-0.0,-1.3391333333333333,-0.0,1.0,-2.8215333333333334,-1.506,0.0
2019-04-16,-0.0,-1.3501634095911426,-0.0,1.0,-2.8156473020743014,-1.504035216434336,0.0
2019-04-17,-0.0,-1.330639775611059,-0.0,1.0,-2.8495392012822225,-1.4981300921597434,0.0
2019-04-18,-0.0,-1.3474973233404712,-0.0,1.0,-2.845757494646681,-1.4983940042826553,0.0
2019-04-22,-0.0,-1.3316055289739501,-0.0,1.0,-2.8315390749601277,-1.4822567783094098,0.0
2019-04-23,-0.0,-1.3447794899043573,-0.0,1.0,-2.8322263549415516,-1.464864505844846,0.0
2019-04-24,-0.0,-1.3392809763863094,-0.0,1.0,-2.827805784027593,-1.4659724064738657,0.0
2019-04-25,-0.0,-1.3232276119402986,-0.0,1.0,-2.8508128997867805,-1.4890724946695097,0.0
2019-04-26,-0.0,-1.304559716937045,-0.0,1.0,-2.873088991254423,-1.4982976166633286,0.0
2019-04-29,-0.0,-1.3114469109387537,-0.0,1.0,-2.8819871623428726,-1.492845680663279,0.0
2019-04-30,-0.0,-1.2988697920149803,-0.0,1.0,-2.890991774225908,-1.4976927706814687,0.0
2019-05-01,-0.0,-1.2885065934801527,-0.0,1.0,-2.9033402503514294,-1.5020416359863447,0.0
2019-05-02,-0.0,-1.2914297183381283,-0.0,1.0,-2.882250618853282,-1.516625409781227,0.0
2019-05-03,-0.0,-1.2827553952027795,-0.0,1.0,-2.884078305605666,-1.5144651566780252,0.0
2019-05-06,-0.0,-1.2397365094151307,-0.0,1.0,-2.87843502561714,-1.5356311131811828,0.0
2019-05-07,-0.0,-1.2366844207723036,-0.0,1.0,-2.881358189081225,-1.5397470039946737,0.0
2019-05-08,-0.0,-1.2346372406501915,-0.0,1.0,-2.811616228359984,-1.5613849610149333,0.0
2019-05-09,-0.0,-1.2307489103156783,-0.0,1.0,-2.815942411834632,-1.5574560824197596,0.0
2019-05-10,-0.0,-1.2343853162551166,-0.0,1.0,-2.8181698138122275,-1.5497821206919318,0.0
2019-05-13,-0.0,-1.249702734839477,-0.0,1.0,-2.798850574712644,-1.5573391465186948,0.0
2019-05-14,-0.0,-1.1412258064516128,-0.06993548387096775,1.0,-2.714451612903226,-1.526,0.0
2019-05-15,-0.0,-1.15747170781893,-0.0859053497942387,1.0,-2.7132201646090537,-1.4734439300411524,0.0
2019-05-16,-0.0,-1.1566466911527804,-0.08409046974676204,1.0,-2.7258843997680264,-1.4770925961724337,0.0
2019-05-17,-0.0,-1.1301798027969323,-0.1114906231874718,1.0,-2.693819681639492,-1.509119030740478,0.0
2019-05-20,-0.0,-1.1057104229704502,-0.1284362325371789,1.0,-2.6931050022532674,-1.510654735080152,0.0
2019-05-21,-0.0,-1.1329847549451935,-0.16334887236991308,1.0,-2.559090336399143,-1.444248456595691,0.0
2019-05-22,-0.0,-1.1163551695928513,-0.1802278019004468,1.0,-2.558429299603549,-1.4377949782895978,0.0
2019-05-23,-0.0,-1.0927563499529633,-0.1920978363123236,1.0,-2.5712762621511445,-1.4154280338664158,0.0
2019-05-24,-0.0,-1.054359358422268,-0.21138363602321658,1.0,-2.5658740560444357,-1.4094738812956376,0.0
2019-05-28,-0.0,-1.04340234472437,-0.20940384135694687,1.0,-2.567036667498129,-1.4161262160139685,0.0
2019-05-29,-0.0,-1.067219095912436,-0.21451981942984355,1.0,-2.5422670212108094,-1.359903531012306,0.0
2019-05-30,-0.0,-1.0595665634674922,-0.20613003095975233,1.0,-2.547863777089783,-1.378390092879257,0.0
2019-05-31,-0.0,-1.0469149666229958,-0.23613450620749893,1.0,-2.586686630482251,-1.3690186536901867,0.0
2019-06-03,-0.0,-1.0805564542219348,-0.35166612746683923,1.0,-2.7292138466515694,-1.3089615011323197,0.0
2019-06-04,-0.0,-1.0844924629617647,-0.3500032347803584,1.0,-2.7243320178559873,-1.3107976968363848,0.0
2019-06-05,-0.0,-1.0801220908050362,-0.3990843189622281,1.0,-2.728475136716266,-1.151278138115223,0.0
2019-06-06,-0.0,-1.050702229094189,-0.4513593609070996,1.0,-2.8033758536271103,-1.1370313103981446,0.0
2019-06-07,-0.0,-1.0452488687782806,-0.46755009696186167,1.0,-2.8000646412411117,-1.1512605042016808,0.0
2019-06-10,-0.0,-1.0498836908761955,-0.44236236753683117,1.0,-2.799495993796847,-1.1698759369346083,0.0
2019-06-11,-0.0,-1.055171960281449,-0.4599197737883869,1.0,-2.8430328138357335,-1.2177944367725388,0.0
2019-06-12,-0.0,-1.05735332807156,-0.45987897921599574,1.0,-2.8410286766640356,-1.2189555380163113,0.0
2019-06-13,-0.0,-1.0780745136828223,-0.486646884272997,1.0,-2.8334322453016814,-1.195977579953841,0.0
2019-06-14,-0.0,-1.0627253064167268,-0.5272334010618076,1.0,-2.816477682375303,-1.1479320967424786,0.0
2019-06-17,-0.0,-1.0631427261413506,-0.5266260561996463,1.0,-2.8071657824064977,-1.153140761118753,0.0
2019-06-18,-0.0,-1.092563600782779,-0.5297455968688846,1.0,-2.7716242661448143,-1.1292237442922375,0.0
2019-06-19,-0.0,-1.055779220779221,-0.5716233766233766,1.0,-2.757987012987013,-1.108116883116883,0.0
2019-06-20,-0.0,-1.063529258608345,-0.5606326889279438,1.0,-2.767428236672525,-1.1175551650068347,0.0
2019-06-21,-0.0,-1.0734088246778604,-0.5601327606403749,1.0,-2.751789665495249,-1.1225432773656125,0.0
2019-06-24,-0.0,-1.0558239749281797,-0.5765865761295378,1.0,-2.733350744319666,-1.1632932880647688,0.0
2019-06-25,-0.0,-1.0359777995429318,-0.5809337251061051,1.0,-2.744041789095658,-1.1685275873326804,0.0
2019-06-26,-0.0,-1.0304854114876358,-0.5674473374329452,1.0,-2.7347900039251605,-1.2091456234462907,0.0
2019-06-27,-0.0,-1.0221027087295862,-0.6045779497606086,1.0,-2.74460549616318,-1.1873811241555716,0.0
2019-06-28,-0.0,-1.080161782256995,-0.5897758917915396,1.0,-2.7493038058612917,-1.2111788887415462,0.0
2019-07-01,-0.0,-1.0415220293724967,-0.6150200267022697,1.0,-2.823898531375167,-1.1950600801068092,0.0
2019-07-02,-0.0,-1.0421397088286362,-0.6137304661413115,1.0,-2.8327100307199142,-1.1897288633631626,0.0
2019-07-03,-0.0,-1.1026200873362446,-0.5714383187772927,1.0,-2.876501091703057,-1.2726528384279476,0.0
2019-07-05,-0.0,-1.023695402686829,-0.5963680550867481,1.0,-2.8555323027070814,-1.2752987240937013,0.0
2019-07-08,-0.0,-1.0211647344297654,-0.5926799676462658,1.0,-2.8485440819627934,-1.2779724993259638,0.0
2019-07-09,-0.0,-1.017530897367007,-0.5891993551853842,1.0,-2.837452982267598,-1.2727028479312197,0.0
2019-07-10,-0.0,-0.9894545943041374,-0.5820123589468028,1.0,-2.8651934443847393,-1.2802256851155291,0.0
2019-07-11,-0.0,-0.9757804090419807,-0.6015877287405813,1.0,-2.878498385360603,-1.2717976318622175,0.0
2019-07-12,-0.0,-1.0058068872383525,-0.6,1.0,-2.888048615800135,-1.2583389601620525,0.0
2019-07-15,-0.0,-1.0152439024390243,-0.627981029810298,1.0,-2.9102303523035227,-1.2216124661246612,0.0
2019-07-16,-0.0,-1.0098996474098183,-0.6428668294005967,1.0,-2.906902630865202,-1.2209113100081366,0.0
2019-07-17,-0.0,-1.035966820777808,-0.6305412020669025,1.0,-2.9118846886048413,-1.220628229534947,0.0
2019-07-18,-0.0,-1.0379333786539768,-0.6409925220938136,1.0,-2.913732154996601,-1.205506458191706,0.0
2019-07-19,-0.0,-1.0395310796074155,-0.6601008724100328,1.0,-2.899945474372956,-1.2161259541984735,0.0
2019-07-22,-0.0,-0.9981582537517052,-0.6477489768076398,1.0,-2.928922237380627,-1.2463847203274214,0.0
2019-07-23,-0.0,-1.0035475508254879,-0.647700914176559,1.0,-2.92625187610861,-1.2447127848273982,0.0
2019-07-24,-0.0,-1.005392491467577,-0.6780887372013652,1.0,-2.919112627986348,-1.223344709897611,0.0
2019-07-25,-0.0,-1.0103177314656644,-0.6722241202596515,1.0,-2.9240860949777927,-1.2263067987700715,0.0
2019-07-26,-0.0,-1.0140422631220178,-0.6719154737559646,1.0,-2.9167689161554193,-1.2138377641445126,0.0
2019-07-29,-0.0,-0.9636313918512442,-0.6757588187038556,1.0,-2.9240497675690458,-1.2727645611156688,0.0
2019-07-30,-0.0,-0.954402300424483,-0.6839654936327537,1.0,-2.9179789127755718,-1.2900178009037382,0.0
2019-07-31,-0.0,-0.957433766941361,-0.6814002588026971,1.0,-2.889736429884901,-1.2820268337533203,0.0
2019-08-01,-0.0,-0.9707135610415962,-0.6589786946229286,1.0,-2.8756171795738923,-1.2583023334460601,0.0
2019-08-02,-0.0,-0.9399810964083175,-0.7254253308128544,1.0,-2.87476370510397,-1.2111126113961652,0.0
2019-08-05,-0.0,-0.9355164746310896,-0.7165285358129507,1.0,-2.879522943197898,-1.2065898524358198,0.0
2019-08-06,-0.0,-0.9333684141287903,-0.7118989673090838,1.0,-2.735315398276656,-1.1970005919884235,0.0
2019-08-07,-0.0,-0.976067012365377,-0.6596197314186943,1.0,-2.749434915569738,-1.2629304613748171,0.0
2019-08-08,-0.0,-0.9767705005324813,-0.6554845580404686,1.0,-2.755657614483493,-1.2681043663471776,0.0
2019-08-09,-0.0,-0.9021023571883626,-0.6622779075529128,1.0,-2.9311955829263114,-1.5830678841933885,0.0
2019-08-12,-0.0,-0.8921513269339357,-0.6890880858272163,1.0,-2.931253529079616,-1.5456662902315075,0.0
2019-08-13,-0.0,-0.858185683912119,-0.6874557051736357,1.0,-2.9667611622962435,-1.5747696669029059,0.0
2019-08-14,-0.0,-0.8763807781608387,-0.6811369872651797,1.0,-2.9277422078378947,-1.5504819531414902,0.0
2019-08-15,-0.0,-0.9360592755214051,-0.7226948408342481,1.0,-2.833081778265642,-1.3687568605927551,0.0
2019-08-16,-0.0,-0.9222709217915355,-0.7296945623887139,1.0,-2.827146966169018,-1.3693329680865634,0.0
2019-08-19,-0.0,-0.8724769415853495,-0.7139419863654591,1.0,-2.771955620906296,-1.325290736532549,0.0
2019-08-20,-0.0,-0.8697778952934956,-0.7657324167107351,1.0,-2.703662083553675,-1.2710867265996826,0.0
2019-08-21,-0.0,-0.8853830445952177,-0.7408602858836704,1.0,-2.7063434556353334,-1.2545945589882088,0.0
2019-08-22,-0.0,-0.8904479578392623,-0.7381422924901186,1.0,-2.717391304347826,-1.2416337285902506,0.0
2019-08-23,-0.0,-0.8926826046757365,-0.7424382512217673,1.0,-2.729428080834764,-1.2395984678378023,0.0
2019-08-26,-0.0,-0.8633970984722045,-0.7323148029272051,1.0,-2.6468096032866866,-1.1767877776351265,0.0
2019-08-27,-0.0,-0.867563372995344,-0.7408173823072943,1.0,-2.6733704086911536,-1.1848163476461457,0.0
2019-08-28,-0.0,-0.8435097241067391,-0.7591910576985204,1.0,-2.6844349680170576,-1.1740647412289205,0.0
2019-08-29,-0.0,-0.8173997412677879,-0.7809184993531696,1.0,-2.7070504527813712,-1.1629366106080208,0.0
2019-08-30,-0.0,-0.7847342995169082,-0.7931723027375202,1.0,-2.7247020933977457,-1.1385507246376811,0.0
2019-09-03,-0.0,-0.8136609907120743,-0.8249484004127967,1.0,-2.716202270381837,-1.0950722394220844,0.0
2019-09-04,-0.0,-0.8101012626578321,-0.7554069258657331,1.0,-2.66289536192024,-1.022377797224653,0.0
2019-09-05,-0.0,-0.8326383270056638,-0.7502333976473516,1.0,-2.662973797224124,-0.9781539802078795,0.0
2019-09-06,-0.0,-0.7895690193628981,-0.8212367270455966,1.0,-2.7340412242348533,-0.9013116801998752,0.0
2019-09-09,-0.0,-0.782284150286141,-0.8213485941776562,1.0,-2.719270962926101,-0.8974869370490172,0.0
