Date,DNP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.06699998161866073,-0.24381008400272045,-0.0,-0.2870062312740106,-0.24031762954248845,0.0
2018-10-18,1.0,-0.06680511651841504,-0.243475703888848,-0.0,-0.2872528118797324,-0.240296258178343,0.0
2018-10-19,1.0,-0.05968788740611099,-0.23652738277546853,-0.0,-0.28781083643258226,-0.23904324363742432,0.0
2018-10-22,1.0,-0.05959069020866774,-0.23099372537574786,-0.0,-0.29122282212169853,-0.24222968043192764,0.0
2018-10-23,1.0,-0.056670753353217806,-0.23272155025709523,-0.0,-0.2953942432615418,-0.24507310289300807,0.0
2018-10-24,1.0,-0.05569768291791536,-0.23119654995979827,-0.0,-0.2953914187559389,-0.24504787661720637,0.0
2018-10-25,1.0,-0.03707855173027311,-0.20702784449782047,-0.0,-0.30477715505737923,-0.23031758740325595,0.0
2018-10-26,1.0,-0.030641800007064398,-0.20204160926848225,-0.0,-0.30662993182861786,-0.22678464201193885,0.0
2018-10-29,1.0,-0.02973616871084444,-0.2010941498279361,-0.0,-0.30773846289596757,-0.22618900555898705,0.0
2018-10-30,1.0,-0.021487340654684134,-0.20184328542674532,-0.0,-0.30869734100780394,-0.23357110067445883,0.0
2018-10-31,1.0,-0.02493108836490686,-0.19040679811085556,-0.0,-0.3087592394262338,-0.2316308794353635,0.0
2018-11-01,1.0,-0.021964526938123893,-0.19248785109033173,-0.0,-0.3083980982789776,-0.2315047104436764,0.0
2018-11-02,1.0,-0.024274387901225943,-0.18132443854563235,-0.0,-0.311410708672418,-0.2293493066955398,0.0
2018-11-05,1.0,-0.022348709711212767,-0.18675140552432168,-0.0,-0.31193909976603695,-0.22495373118692602,0.0
2018-11-06,1.0,-0.023307784974771723,-0.18742252562110445,-0.0,-0.3111894826893867,-0.2239817029523194,0.0
2018-11-07,1.0,-0.023364241186023364,-0.1874727155255208,-0.0,-0.31131367104964464,-0.22405573890722405,0.0
2018-11-08,1.0,-0.01504059399070155,-0.18661092221219902,-0.0,-0.308045937131358,-0.22510582194157241,0.0
2018-11-09,1.0,-0.015023506757108408,-0.18663150772860537,-0.0,-0.3081206738025432,-0.22505768263275683,0.0
2018-11-12,1.0,-0.014745285138896091,-0.17964009749520304,-0.0,-0.3106190253936974,-0.2236339435426715,0.0
2018-11-13,1.0,-0.0040770877944325485,-0.17555460385438973,-0.0,-0.3121370449678801,-0.2212933618843683,0.0
2018-11-14,1.0,-0.004453656280511828,-0.1752342451909077,-0.0,-0.3121499169221809,-0.2211069048801795,0.0
2018-11-15,1.0,-0.004009458209108667,-0.17516534731503375,-0.0,-0.31224084164353516,-0.22202803193859016,0.0
2018-11-16,1.0,-0.0015570460611867773,-0.17012867018000138,-0.0,-0.312521387995346,-0.2268325234412429,0.0
2018-11-19,1.0,-0.0,-0.17144179032866103,-0.0,-0.3143013811302649,-0.2278179512663217,0.0
2018-11-20,1.0,-0.0,-0.16333310617418562,-0.0,-0.30976557175957475,-0.2305778928717459,0.0
2018-11-21,1.0,-0.0,-0.1601704516630874,-0.0,-0.3096876743832119,-0.2211136851717199,0.0
2018-11-23,1.0,-0.0,-0.1557526609224531,-0.0,-0.31192769048825814,-0.22179422199695897,0.0
2018-11-26,1.0,-0.0,-0.15559685731181888,-0.0,-0.3120892117935288,-0.22193123257582156,0.0
2018-11-27,1.0,-0.0,-0.15498838344725413,-0.0,-0.30925283679585175,-0.21931714872554633,0.0
2018-11-28,1.0,-0.0,-0.153090951955947,-0.0,-0.3106276206995268,-0.2202482191873095,0.0
2018-11-29,1.0,-0.0,-0.1446706866888269,-0.0,-0.30454173417742664,-0.22115689779010136,0.0
2018-11-30,1.0,-0.0,-0.14459240447110325,-0.0,-0.3043725251040083,-0.22185092980902577,0.0
2018-12-03,1.0,-0.0,-0.1448083320795092,-0.0,-0.3047461424009897,-0.22221107711854493,0.0
2018-12-04,1.0,-0.0,-0.1444906271387317,-0.0,-0.30347037908758573,-0.22129300415644249,0.0
2018-12-06,1.0,-0.0,-0.1203078783520991,-0.0,-0.3033026653375386,-0.21056329972382462,0.0
2018-12-07,1.0,-0.0,-0.12070009987392961,-0.0,-0.3031746811402001,-0.21340275390081373,0.0
2018-12-10,1.0,-0.0,-0.11951073114546663,-0.0,-0.30014762422335056,-0.20256963483282772,0.0
2018-12-11,1.0,-0.0,-0.11970859766683431,-0.0,-0.2998393717651258,-0.20297567861372962,0.0
2018-12-12,1.0,-0.0,-0.12030600311850312,-0.0,-0.3016502079002079,-0.202247920997921,0.0
2018-12-13,1.0,-0.0,-0.11766617381838271,-0.0,-0.30601004110679647,-0.20109834760426992,0.0
2018-12-14,1.0,-0.0,-0.11044480197617539,-0.0,-0.31254773861180174,-0.2021516909625729,0.0
2018-12-17,1.0,-0.0,-0.10805252845831242,-0.0,-0.30577910196414987,-0.20541800929449294,0.0
2018-12-18,1.0,-0.0,-0.1044973544973545,-0.0,-0.30405536198219124,-0.20454252161569234,0.0
2018-12-19,1.0,-0.0,-0.10658073709437141,-0.0,-0.30672323337003693,-0.2059880821296716,0.0
2018-12-20,1.0,-0.0,-0.10034200167774408,-0.0,-0.3094308575853391,-0.203426469639285,0.0
2018-12-21,1.0,-0.0,-0.12351722839389946,-0.0,-0.33765255644374453,-0.25054346895808016,0.0
2018-12-24,1.0,-0.0,-0.1090639991834235,-0.0,-0.33185328842162565,-0.26028376033479633,0.0
2018-12-26,1.0,-0.0,-0.10924558255107676,-0.0,-0.3468387631143015,-0.2694988956377692,0.0
2018-12-27,1.0,-0.0,-0.1131473550982194,-0.0,-0.349948853095688,-0.27067982037900723,0.0
2018-12-28,1.0,-0.0,-0.1128184671950606,-0.0,-0.35037028044190843,-0.27114587488510034,0.0
2018-12-31,1.0,-0.0,-0.11246205879802271,-0.0,-0.35056803399531694,-0.27142485473939815,0.0
2019-01-02,1.0,-0.0,-0.11190253370767045,-0.0,-0.34898270423902117,-0.2721569443000243,0.0
2019-01-03,1.0,-0.0,-0.11186000173265183,-0.0,-0.3504981373992896,-0.2702936844841029,0.0
2019-01-04,1.0,-0.0,-0.11180477709752522,-0.0,-0.3420539794774511,-0.27072518754850394,0.0
2019-01-07,1.0,-0.0,-0.1053838518670637,-0.0,-0.3397508299962351,-0.26619776157716396,0.0
2019-01-08,1.0,-0.0,-0.10772051264478101,-0.0,-0.33871907340141183,-0.2669282434377356,0.0
2019-01-09,1.0,-0.0,-0.11308173506564928,-0.0,-0.34008730322403247,-0.265381178249811,0.0
2019-01-10,1.0,-0.0,-0.11471150040439847,-0.0,-0.33964309683192506,-0.2664899932887061,0.0
2019-01-11,1.0,-0.0,-0.10760115059338235,-0.0,-0.34173312434331776,-0.27309368379351323,0.0
2019-01-14,1.0,-0.0,-0.10987044715517093,-0.0,-0.3419472497978425,-0.26868881509901416,0.0
2019-01-15,1.0,-0.0,-0.10920638198998296,-0.0,-0.34178413452436274,-0.2701330441816836,0.0
2019-01-16,1.0,-0.0,-0.10973953408407117,-0.0,-0.3351156193587209,-0.2743918163844236,0.0
2019-01-17,1.0,-0.0,-0.1117026740165029,-0.0,-0.3312390865203547,-0.2689766151949875,0.0
2019-01-18,1.0,-0.0,-0.11467763588172523,-0.0,-0.3318646518192145,-0.2745688616570858,0.0
2019-01-22,1.0,-0.0,-0.03998810271324234,-0.0,-0.36278462606166756,-0.24962820978882316,0.0
2019-01-23,1.0,-0.0,-0.030914555603263207,-0.0,-0.3672754896456056,-0.253228523301516,0.0
2019-01-24,1.0,-0.0,-0.030136805234287224,-0.0,-0.3698202366003569,-0.2522800872381204,0.0
2019-01-25,1.0,-0.0,-0.0,-0.0,-0.40408405634546235,-0.24537327219344834,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.40000986015020296,-0.2433485070089234,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.3947541739388152,-0.2517535482596239,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.3943035890681593,-0.25205795192624303,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-0.3765838407108771,-0.26894849432285667,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-0.3768802870214937,-0.26890161614166747,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.377555888207136,-0.2674080044743466,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.37723970148272346,-0.2665943386921787,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.37829358039292993,-0.26438990735265133,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.3783264340626848,-0.26435705368289636,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.38185650561265333,-0.25212006339765686,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.38056050913731326,-0.2554848420398213,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.38277315748896873,-0.25758246805439367,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.3813066082464114,-0.25358859497106234,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.38777950692112373,-0.2503399131788025,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.38792835018600763,-0.25090545567773975,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.38944801741208046,-0.24702570900224197,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.3874167307723783,-0.24934121151611371,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-0.38704028021015763,-0.24970129466258573,0.0
2019-02-22,1.0,-0.0,-0.0038136836272368723,-0.0,-0.37698425633169264,-0.2489976857133544,0.0
2019-02-25,1.0,-0.0,-0.0012752808070238542,-0.0,-0.3820283504733254,-0.2516717623399768,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.383998300820181,-0.24982844819135375,0.0
2019-02-27,1.0,-0.0,-0.0013075100106235188,-0.0,-0.38362343711694047,-0.24944022227670182,0.0
2019-02-28,1.0,-0.0,-0.0016020139604073693,-0.0,-0.3829630719435045,-0.25014303696075063,0.0
2019-03-01,1.0,-0.0,-0.001487973576205504,-0.0,-0.3898000228919012,-0.24384780155991959,0.0
2019-03-04,1.0,-0.0,-0.0026995189947972907,-0.0,-0.39331173718137497,-0.2400445011616112,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.3990615701533532,-0.23583363306412058,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.40153670099722083,-0.23325159391858755,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.40132095213183366,-0.2335371436044991,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.4154356791928885,-0.2277066662284954,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.41632605781800724,-0.23845377372540583,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.41679870573911304,-0.2510632620044365,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.4214547217439275,-0.25027165281933833,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.42051967582922545,-0.250463697886206,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.42152248555397376,-0.25337911397705387,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.42580372964306806,-0.26180069192473204,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.4277569113118803,-0.2641356207491625,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.42699010035259016,-0.2681719555193925,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.43799302569658394,-0.2547990655787656,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.4482705689725748,-0.2572827125119389,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.44655090551448146,-0.2491521399986434,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.4463283561783613,-0.25429407163021667,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.44719208136331173,-0.2535460389809177,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.4397489966668934,-0.2608155907761377,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.4377102660821695,-0.26140958983246676,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.4416107382550335,-0.25748024806728403,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.4442327471378711,-0.2418519954812929,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.4451113621419298,-0.2409333850381885,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.45467601588240264,-0.2349412857987666,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.4545224092476171,-0.23546609883052796,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.45507687109309003,-0.23441459706031428,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.47041500236950784,-0.22207365784307087,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.4850896652159924,-0.20830440451797536,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.4862997459779848,-0.20718035563082135,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.4840045991004701,-0.20684116194920701,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.48027806907750076,-0.21112276310003045,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.48069213984878467,-0.21077113039359957,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.48621617505203835,-0.2060889137093635,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.4850336911251821,-0.20798767480445604,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.4846499026331386,-0.20866988400643469,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.487825101104963,-0.2043081713115725,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.47911328388401897,-0.20667565745111263,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.48269986672739845,-0.2042950891576834,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.4822085889570552,-0.19862173291873267,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.4821656693336919,-0.19873260270288443,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.47997982854261223,-0.20095814422592034,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.4778460244005049,-0.20494741270509045,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.47684203440035006,-0.206149651620721,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.4738115642486263,-0.2065500495706676,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.47125973677142097,-0.20749395648670427,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.47191539365452406,-0.2067819372167198,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.4612201129299801,-0.21429887907779438,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.45918384433764803,-0.21532510591269113,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.4601282459106967,-0.21410035326223442,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.46160419564015354,-0.2139709455270522,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.4576533928958379,-0.2092077409031054,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.4593432955170173,-0.2065570493278025,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.457094802750995,-0.2081564003929993,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.45081475557332795,-0.21535206104835214,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.45027633506458914,-0.21440937541616725,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.4480682555258037,-0.21507808472067458,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.4438836301052492,-0.21097835440524257,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.4505987033606775,-0.2032779835935433,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.44918568387703584,-0.20089764533108923,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.4498406460029393,-0.20149611110193702,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.4476741311977853,-0.20012523275166016,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.4477385775933064,-0.19932799683763217,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.44107166424706346,-0.20865778012405967,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.44225477434131394,-0.20549028654286608,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.42545033878697736,-0.22716906296479922,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.4284123657322504,-0.2089992140424417,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.4353070355135286,-0.20352677035021877,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.43273722687560445,-0.20641893553198812,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.43659890308384514,-0.20549114913461855,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.43887452020493223,-0.20849051941419702,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.4489924120943612,-0.2041295399315601,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.4535447668548161,-0.20172810487808918,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.4622043081802564,-0.18970529932602087,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.46616019818331955,-0.18536746490503717,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.4665433342693381,-0.18522984423778927,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.47278726387857795,-0.17696939701394046,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.47379371841870604,-0.17751577000561444,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.47066303360581285,-0.1807447774750227,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.4641386495559709,-0.18960128330218792,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.462780609299487,-0.18663301829218007,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.4542859500041251,-0.19572642521244124,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.4556175877902943,-0.19612830762115557,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.4585932600587517,-0.19173515529590388,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.4593952590686396,-0.19019811616436547,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.45555115903320476,-0.19314472252448314,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.4606344700095732,-0.1899118608259334,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.46035096978493206,-0.1889266393983375,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.45925168272403327,-0.19047776164708985,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.45835598833473384,-0.18929695352017534,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.4579268292682927,-0.19006262359920897,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.4622653956526041,-0.18697430484546623,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.4641531226796469,-0.18587575282567445,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.4711979665269205,-0.1793318588452778,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.4765474087404448,-0.17446218362528687,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.47643028151572686,-0.17468835135804509,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.4753579726144771,-0.17238708826970292,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.4790195949066438,-0.17038332123771194,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.4742317330519652,-0.17440978633605908,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.47434460016488045,-0.17446001648804615,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.4759982867685819,-0.1713396151818661,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.47660443215120685,-0.16981132075471697,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.4787568519646414,-0.16734431842499467,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.4804333844555484,-0.1686703276769076,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.4808809932637697,-0.17015585787874785,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.4809821222034963,-0.17130960642411025,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.480783511279064,-0.16940873611775772,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.48856435643564355,-0.16160066006600662,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.4876809082957902,-0.16254930112051752,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.47482486505996424,-0.1657834725116073,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.47703679369250984,-0.16553876478318003,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.47721897378621636,-0.16524866960120885,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.4690420465146729,-0.1676459516522365,0.0
2019-08-12,1.0,-0.0,-0.0,-0.004514303472415316,-0.47679877001586546,-0.1542877704901945,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0020942751026685647,-0.4810124511199463,-0.1530456977372012,0.0
2019-08-14,1.0,-0.0,-0.0,-0.002755584542638187,-0.47611283221914236,-0.15167128648296105,0.0
2019-08-15,1.0,-0.0,-0.0,-0.008119255626644149,-0.46922802117501866,-0.14650384852716702,0.0
2019-08-16,1.0,-0.0,-0.0,-0.009831163977315198,-0.4716521230439234,-0.14350249435317441,0.0
2019-08-19,1.0,-0.0,-0.0,-0.010877141791891583,-0.4716075799575289,-0.1385498224967174,0.0
2019-08-20,1.0,-0.0,-0.0,-0.013766439652522769,-0.4691751459954382,-0.13473639937234094,0.0
2019-08-21,1.0,-0.0,-0.0,-0.021507982677267147,-0.46475664145821216,-0.12966194816107557,0.0
2019-08-22,1.0,-0.0,-0.0,-0.015076025089085603,-0.46129411954401073,-0.13603895580386655,0.0
2019-08-23,1.0,-0.0,-0.0,-0.012757652978936164,-0.46171091255120805,-0.1383665043063127,0.0
2019-08-26,1.0,-0.0,-0.0,-0.012757228027437657,-0.4577376754920187,-0.13217193409833966,0.0
2019-08-27,1.0,-0.0,-0.0,-0.015850377621470943,-0.47314511685196586,-0.1316975138569252,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0023895253682487726,-0.48083469721767597,-0.15343698854337154,0.0
2019-08-29,1.0,-0.0,-0.0,-0.006677140612725845,-0.4846818538884524,-0.14521144278606965,0.0
2019-08-30,1.0,-0.0,-0.0,-0.006927612184736325,-0.4812970848345889,-0.14949230265312807,0.0
2019-09-03,1.0,-0.0,-0.0,-0.008632834256134718,-0.48140746322445366,-0.148068669527897,0.0
2019-09-04,1.0,-0.0,-0.0,-0.012434061793519217,-0.4770322073326562,-0.14876642311850857,0.0
2019-09-05,1.0,-0.0,-0.0,-0.006357247916326197,-0.4819741787873836,-0.14590619382252001,0.0
2019-09-06,1.0,-0.0,-0.0,-0.00643738256678376,-0.48345723388612044,-0.14394248835879422,0.0
2019-09-09,1.0,-0.0,-0.0,-0.004941342016132991,-0.48294255280854753,-0.148305708722614,0.0
2019-09-10,1.0,-0.0,-0.0,-0.025238142001374843,-0.4858587842482569,-0.12560149268388493,0.0
2019-09-11,1.0,-0.0,-0.0,-0.024242126628691154,-0.48523538270149935,-0.12739802265435735,0.0
2019-09-12,1.0,-0.0,-0.0,-0.025714005299833156,-0.4841005005397978,-0.12595282494193083,0.0
2019-09-13,1.0,-0.0,-0.0,-0.019918885327402366,-0.48348269771701446,-0.13195852685288154,0.0
2019-09-16,1.0,-0.0,-0.0,-0.01906958612175947,-0.47948476382301347,-0.12578779806380352,0.0
2019-09-17,1.0,-0.0,-0.0,-0.018831749126655292,-0.47958404419530415,-0.12641156877081808,0.0
2019-09-18,1.0,-0.0,-0.0,-0.02401743174463795,-0.4794217604110769,-0.12265638974258906,0.0
2019-09-19,1.0,-0.0,-0.0,-0.028060893274474162,-0.46179563749675406,-0.13309854583225136,0.0
2019-09-20,1.0,-0.0,-0.0,-0.029410809406262183,-0.46048785241002993,-0.13411069247758867,0.0
2019-09-23,1.0,-0.0,-0.0,-0.03342591239097598,-0.4534262372297747,-0.13734184410986047,0.0
2019-09-24,1.0,-0.0,-0.0,-0.03204690900821883,-0.45424422570899525,-0.1379820030536335,0.0
2019-09-25,1.0,-0.0,-0.0,-0.032320872274143306,-0.45737603842159913,-0.13283683800623053,0.0
2019-09-26,1.0,-0.0,-0.0,-0.061796465968586387,-0.46695026178010474,-0.10737892670157068,0.0
2019-09-27,1.0,-0.0,-0.0,-0.06311976528822671,-0.4662765730769861,-0.10966874825851075,0.0
2019-09-30,1.0,-0.0,-0.0,-0.07859874911765188,-0.45642431505162767,-0.10657123627230496,0.0
2019-10-01,1.0,-0.0,-0.0,-0.0864682024925699,-0.44999261095876913,-0.1055483489597872,0.0
2019-10-02,1.0,-0.0,-0.0,-0.09331182937265486,-0.4511388322032783,-0.10124415772496874,0.0
2019-10-03,1.0,-0.0,-0.0,-0.09226048077081717,-0.4554453812014321,-0.1021596739865701,0.0
2019-10-04,1.0,-0.0,-0.0,-0.10289383732120931,-0.45327381940065714,-0.10314273387979955,0.0
2019-10-07,1.0,-0.0,-0.0,-0.11278307756117793,-0.44403152218996267,-0.10224802986312732,0.0
