Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WVE
2018-11-09,-0.812586022327573,-2.312433093745221,-0.0,-1.8663404190243156,-1.6550695825049702,0.0,1.0
2018-11-12,-0.8060063703928408,-2.277187926588806,-0.0,-1.8617473077506446,-1.6388593963294402,0.0,1.0
2018-11-13,-0.7635711081202333,-2.2568416330192913,-0.0,-1.8438014057125767,-1.6129804097502618,0.0,1.0
2018-11-14,-0.7634786510132356,-2.257159949151275,-0.0,-1.844014058176924,-1.6131758019890827,0.0,1.0
2018-11-15,-0.7598806860551828,-2.255480984340045,-0.0,-1.8442207307979122,-1.5975391498881433,0.0,1.0
2018-11-16,-0.7502227502227503,-2.2312889812889813,-0.0,-1.838060588060588,-1.6054351054351055,0.0,1.0
2018-11-19,-0.7457753294126406,-2.239484850740713,-0.0,-1.847167423509268,-1.6118514107049802,0.0,1.0
2018-11-20,-0.66116797996907,-2.2156270712129027,-0.0,-1.8460122247588189,-1.641431622358053,0.0,1.0
2018-11-21,-0.7008508732646664,-2.257127929541723,-0.0,-1.902672040603075,-1.6031497238393793,0.0,1.0
2018-11-23,-0.7009756460862441,-2.2425709391524538,-0.0,-1.9032546361808296,-1.6008788262456246,0.0,1.0
2018-11-26,-0.6994258444560435,-2.2588173887107597,-0.0,-1.9006785474610395,-1.5975691596450674,0.0,1.0
2018-11-27,-0.6759793052475979,-2.2565410199556544,-0.0,-1.881079083518108,-1.5773835920177384,0.0,1.0
2018-11-28,-0.6741832254223413,-2.299769293741163,-0.0,-1.8839770782168639,-1.5842822058495203,0.0,1.0
2018-11-29,-0.6136363636363635,-2.250728438228438,-0.0,-1.8508886946386944,-1.5691287878787876,0.0,1.0
2018-11-30,-0.6198341040886737,-2.270792042868678,-0.0,-1.8757982823166703,-1.5741760258386552,0.0,1.0
2018-12-03,-0.618460635409788,-2.270452711130677,-0.0,-1.8751926040061635,-1.5732628952967938,0.0,1.0
2018-12-04,-0.5970280360149329,-2.283727399165507,-0.0,-1.8685308542566428,-1.5707488470829367,0.0,1.0
2018-12-06,-0.5697896749521989,-2.1334183131506266,-0.0,-1.8772041640110473,-1.5012392890021953,0.0,1.0
2018-12-07,-0.5776234677247927,-2.133919081697725,-0.0,-1.8784808332742862,-1.495713172252533,0.0,1.0
2018-12-10,-0.508164552526456,-2.153269325110379,-0.0,-1.8872380685401917,-1.4595276473473964,0.0,1.0
2018-12-11,-0.5257580011229647,-2.150126333520494,-0.0,-1.8953537338573836,-1.447290847838293,0.0,1.0
2018-12-12,-0.5264598540145985,-2.1497754070746775,-0.0,-1.8951431779898933,-1.4471504772599664,0.0,1.0
2018-12-13,-0.5263858714696193,-2.144088583642862,-0.0,-1.8941761861377813,-1.4435489522741607,0.0,1.0
2018-12-14,-0.5344863805055668,-2.121209999299769,-0.0,-1.9037882501225407,-1.4427561095161403,0.0,1.0
2018-12-17,-0.4951923076923076,-2.1213071348940913,-0.0,-1.8770903010033442,-1.4740802675585283,0.0,1.0
2018-12-18,-0.4714747780606978,-2.0928360057807445,-0.0,-1.8567201156148923,-1.460807927878329,0.0,1.0
2018-12-19,-0.4734705113206249,-2.092147821898011,-0.0,-1.8557566581790657,-1.4604638359369624,0.0,1.0
2018-12-20,-0.4710174577195854,-2.062124931805783,-0.0,-1.8449945444626297,-1.4412847790507366,0.0,1.0
2018-12-21,-0.483089770354906,-2.0946416144746,-0.0,-1.8833681280445373,-1.4978427279053583,0.0,1.0
2018-12-24,-0.4348426283821093,-2.048591938155715,-0.0,-1.8772087244616231,-1.541620651573716,0.0,1.0
2018-12-26,-0.4336258913878223,-2.0841332967635764,-0.0,-1.826933625891388,-1.5122051563357104,0.0,1.0
2018-12-27,-0.3740817115607681,-1.9590797783219485,-0.0,-1.6547235468488206,-1.4563088026807578,0.0,1.0
2018-12-28,-0.3566233766233766,-1.9952597402597403,-0.0,-1.6744155844155844,-1.4672077922077924,0.0,1.0
2018-12-31,-0.34958553619215454,-2.0178186802428035,-0.0,-1.6844200770184714,-1.4750995365837738,0.0,1.0
2019-01-02,-0.34133925075055477,-2.0196449549667146,-0.0,-1.6833964234434147,-1.482117217073489,0.0,1.0
2019-01-03,-0.36439735792296124,-2.0166764763586422,-0.0,-1.7053822509973189,-1.4533385651690538,0.0,1.0
2019-01-04,-0.318600129617628,-2.023849643551523,-0.0,-1.6833441348023335,-1.4550874918988983,0.0,1.0
2019-01-07,-0.2773750236399168,-1.9594023829036122,-0.0,-1.6621698291622016,-1.4050305742923785,0.0,1.0
2019-01-08,-0.2785256007044911,-1.948546987042395,-0.0,-1.6631651780098122,-1.3999245188073972,0.0,1.0
2019-01-09,-0.27246467817896386,-1.9274097331240188,-0.0,-1.6652433281004708,-1.4142543171114599,0.0,1.0
2019-01-10,-0.2774022364015415,-1.9265272600922358,-0.0,-1.6906311200960265,-1.422957862151747,0.0,1.0
2019-01-11,-0.28349637109498266,-1.8864626065004733,-0.0,-1.6939728621016092,-1.4471442095298201,0.0,1.0
2019-01-14,-0.30013883629938154,-1.8836930455635492,-0.0,-1.6915309857377256,-1.4353780133787708,0.0,1.0
2019-01-15,-0.28387461523965074,-1.8529430240593003,-0.0,-1.6769269426471514,-1.468057038758716,0.0,1.0
2019-01-16,-0.2691221685386208,-1.856434711677229,-0.0,-1.6695112003513832,-1.47963857689653,0.0,1.0
2019-01-17,-0.2712959478108142,-1.852841550621001,-0.0,-1.6691130347509722,-1.479488144523899,0.0,1.0
2019-01-18,-0.28058283180234406,-1.8397846056382643,-0.0,-1.682293316439658,-1.5324675324675325,0.0,1.0
2019-01-22,-0.0,-2.0426568362846425,-0.0,-1.997103548153512,-1.54308472121651,0.0,1.0
2019-01-23,-0.0,-1.9935935539264251,-0.0,-2.0190212007132953,-1.5919688263654979,0.0,1.0
2019-01-24,-0.0,-1.9836683417085426,-0.0,-2.0382835228775456,-1.589989420788151,0.0,1.0
2019-01-25,-0.0,-1.9568836712913553,-0.0,-2.4653859836357164,-1.6925649235147633,0.0,1.0
2019-01-28,-0.0,-1.9332037716835815,-0.0,-2.5412078024904625,-1.7234578564744836,0.0,1.0
2019-01-29,-0.0,-1.9025359439346867,-0.0,-2.571707246586229,-1.750668304313272,0.0,1.0
2019-01-30,-0.0,-1.9041593949970912,-0.0,-2.5877690517742873,-1.779668411867365,0.0,1.0
2019-01-31,-0.0,-1.8566844919786096,-0.0,-2.5483065953654185,-1.725133689839572,0.0,1.0
2019-02-01,-0.0,-1.8501526880193166,-0.0,-2.531922448689724,-1.7196932036076984,0.0,1.0
2019-02-04,-0.0,-1.8318709312199264,-0.0,-2.52271440701953,-1.7216246815737333,0.0,1.0
2019-02-05,-0.0,-1.807580793437522,-0.0,-2.5138957640902335,-1.7501591118025597,0.0,1.0
2019-02-06,-0.0,-1.8198863636363638,-0.0,-2.5081676136363638,-1.77421875,0.0,1.0
2019-02-07,-0.0,-1.8188210227272725,-0.0,-2.5113636363636362,-1.772088068181818,0.0,1.0
2019-02-08,-0.0,-1.8114468538926414,-0.0,-2.5328830430145755,-1.7655172413793105,0.0,1.0
2019-02-11,-0.0,-1.8030108447488582,-0.0,-2.5415239726027394,-1.7900970319634704,0.0,1.0
2019-02-12,-0.0,-1.8137695103698954,-0.0,-2.543154443731737,-1.7701518067137056,0.0,1.0
2019-02-13,-0.0,-1.8293359903209736,-0.0,-2.5307807273503666,-1.7568144616041563,0.0,1.0
2019-02-14,-0.0,-1.7972287693736164,-0.0,-2.563674023284051,-1.7814441825583887,0.0,1.0
2019-02-15,-0.0,-1.8653165274040502,-0.0,-2.4966010480101968,-1.7193032148420901,0.0,1.0
2019-02-19,-0.0,-1.8410071433623312,-0.0,-2.514817172360139,-1.7168116557040811,0.0,1.0
2019-02-20,-0.0,-1.8809076355536998,-0.0,-2.4256977796338832,-1.6537899352683234,0.0,1.0
2019-02-21,-0.0,-1.8474163710967382,-0.0,-2.4347312052298493,-1.6724389735030252,0.0,1.0
2019-02-22,-0.0,-1.8283613153878175,-0.0,-2.4492160399611493,-1.660122103510476,0.0,1.0
2019-02-25,-0.0,-1.824042419591153,-0.0,-2.4731737947394126,-1.6796902253540777,0.0,1.0
2019-02-26,-0.0,-1.825506157378418,-0.0,-2.4499408613372298,-1.6821122938843667,0.0,1.0
2019-02-27,-0.0,-1.8103928670938982,-0.0,-2.4603650041794376,-1.694970743939816,0.0,1.0
2019-02-28,-0.0,-1.815475775531544,-0.0,-2.4630184733356573,-1.6925758103868944,0.0,1.0
2019-03-01,-0.0,-1.8157452764170747,-0.0,-2.5053883834849544,-1.6766969909027292,0.0,1.0
2019-03-04,-0.0,-1.814861460957179,-0.0,-2.5099356283235377,-1.6721242653232578,0.0,1.0
2019-03-05,-0.0,-1.7965361869895806,-0.0,-2.5551253168121653,-1.6885384398760912,0.0,1.0
2019-03-06,-0.0,-1.7930548707473408,-0.0,-2.566316827498767,-1.6843699373106993,0.0,1.0
2019-03-07,-0.0,-1.709618492236352,-0.0,-2.637883791189489,-1.6784233822806152,0.0,1.0
2019-03-08,-0.0,-1.703751248038796,-0.0,-2.7206532591641706,-1.7072457566680928,0.0,1.0
2019-03-11,-0.0,-1.7113118901337188,-0.0,-2.7275749909649436,-1.7891579327791831,0.0,1.0
2019-03-12,-0.0,-1.619269393101441,-0.0,-2.76721001309853,-1.890408965216126,0.0,1.0
2019-03-13,-0.0,-1.6567437097717963,-0.0,-2.7697483908718548,-1.887726740784084,0.0,1.0
2019-03-14,-0.0,-1.6695677612813575,-0.0,-2.75660059972208,-1.887515541578293,0.0,1.0
2019-03-15,-0.0,-1.6666666666666667,-0.0,-2.77047493015733,-1.9147919423614175,0.0,1.0
2019-03-18,-0.0,-1.7124638540817085,-0.0,-2.772744123971232,-1.9293393638318381,0.0,1.0
2019-03-19,-0.0,-1.7203459330500261,-0.0,-2.77998956236487,-1.9551927234772235,0.0,1.0
2019-03-20,-0.0,-1.728198646940748,-0.0,-2.7528064827893837,-1.9533863653259982,0.0,1.0
2019-03-21,-0.0,-1.7325053915371458,-0.0,-2.76314419573139,-1.9409533724994423,0.0,1.0
2019-03-22,-0.0,-1.731703647987965,-0.0,-2.84445280180519,-1.9453930048890558,0.0,1.0
2019-03-25,-0.0,-1.5428302023645464,-0.10023935591499239,-2.752085297744252,-1.8580546891999712,0.0,1.0
2019-03-26,-0.0,-1.5402864487697394,-0.12067572530297467,-2.759603378626515,-1.9242012486228426,0.0,1.0
2019-03-27,-0.0,-1.5393340651298941,-0.1268935236004391,-2.7489937797292354,-1.902744237102086,0.0,1.0
2019-03-28,-0.0,-1.5279982363315696,-0.1453556731334509,-2.750734861845973,-1.9246031746031746,0.0,1.0
2019-03-29,-0.0,-1.512327560904021,-0.14242735544467272,-2.7535221602582913,-1.929556794834165,0.0,1.0
2019-04-01,-0.0,-1.5216593245227608,-0.13348017621145378,-2.752863436123348,-1.9341409691629958,0.0,1.0
2019-04-02,-0.0,-1.5320258557367414,-0.2390921110621419,-2.733215807257235,-1.8411194358748344,0.0,1.0
2019-04-03,-0.0,-1.5392069832815507,-0.231395176801302,-2.784657493712088,-1.8422103861517978,0.0,1.0
2019-04-04,-0.0,-1.5423892100192678,-0.21587372165406846,-2.7872387727879055,-1.8651993478583075,0.0,1.0
2019-04-05,-0.0,-1.504613567579538,-0.2300140252454418,-2.7837897689525355,-1.8632907654831325,0.0,1.0
2019-04-08,-0.0,-1.5160765762436248,-0.22898957794367655,-2.787345701825708,-1.859191366693769,0.0,1.0
2019-04-09,-0.0,-1.4621508071054763,-0.28554580968526566,-2.809464140930198,-1.8136655119038843,0.0,1.0
2019-04-10,-0.0,-1.4361631753031974,-0.2993752296949651,-2.8053656743844173,-1.8093348033811099,0.0,1.0
2019-04-11,-0.0,-1.3789499270782695,-0.44271592934694537,-3.1845730027548207,-2.096175660346783,0.0,1.0
2019-04-12,-0.0,-1.3787682333873583,-0.4406807131280389,-3.185656401944895,-2.0985413290113453,0.0,1.0
2019-04-15,-0.0,-1.3853024766544864,-0.44076329679252946,-3.1818920016240355,-2.112220868859115,0.0,1.0
2019-04-16,-0.0,-1.3870679863702744,-0.4533506409216291,-3.1706960895667695,-2.1018984260911893,0.0,1.0
2019-04-17,-0.24371246246246245,-1.599099099099099,-0.8682432432432433,-3.3096846846846844,-2.3635510510510507,0.0,1.0
2019-04-18,-0.26823238566131025,-1.583341257012456,-0.8352191689645336,-3.3676904060093182,-2.453836645431207,0.0,1.0
2019-04-22,-0.29261336628957124,-1.5884589789903982,-0.8091073295940678,-3.3634375891244415,-2.4529898279304114,0.0,1.0
2019-04-23,-0.29767220902612823,-1.5970546318289787,-0.8177672209026128,-3.357244655581948,-2.43144893111639,0.0,1.0
2019-04-24,-0.29413992237053865,-1.5737953232983053,-0.8188014768531667,-3.350468616870207,-2.4297074694689007,0.0,1.0
2019-04-25,-0.2845006607513687,-1.548801208231074,-0.8512365489899942,-3.3419860298282043,-2.412780819331697,0.0,1.0
2019-04-26,-0.30298759864712516,-1.4896655392709508,-0.8769259676813228,-3.3463923337091317,-2.3789928598271324,0.0,1.0
2019-04-29,-0.303621692625258,-1.4678176018014637,-0.8615124788890974,-3.3481891536873714,-2.401482454494277,0.0,1.0
2019-04-30,-0.30329794230949925,-1.461336089448464,-0.8703373109085785,-3.3592032321713803,-2.401766419242695,0.0,1.0
2019-05-01,-0.32741784037558685,-1.4446009389671362,-0.8684507042253522,-3.3613145539906104,-2.3878873239436618,0.0,1.0
2019-05-02,-0.3315508021390374,-1.434093254526691,-0.8668730650154798,-3.351627732432686,-2.3975982737592645,0.0,1.0
2019-05-03,-0.32828805114223936,-1.4464604681771176,-0.8753407915765723,-3.3527310331860485,-2.3982325843752936,0.0,1.0
2019-05-06,-0.32320675105485236,-1.384997655883732,-0.9011720581340835,-3.358087201125176,-2.409001406469761,0.0,1.0
2019-05-07,-0.30846565817908483,-1.3969745372545337,-0.9213567603119421,-3.3559146857089166,-2.4132293526261392,0.0,1.0
2019-05-08,-0.30178671133445,-1.3681369812023079,-0.9487251070165643,-3.298808859110367,-2.388423599478876,0.0,1.0
2019-05-09,-0.30791433891992553,-1.3629422718808195,-0.9540968342644321,-3.305307262569833,-2.380633147113594,0.0,1.0
2019-05-10,-0.3039397881434678,-1.356532243077495,-0.9538189927522767,-3.3055194201821223,-2.372235643932355,0.0,1.0
2019-05-13,-0.3001575386896488,-1.350199240107497,-0.9475488833286997,-3.2986748216106014,-2.370493930126958,0.0,1.0
2019-05-14,-0.1762884720451648,-1.2015115643780734,-1.1438717902021491,-3.262884720451648,-2.3212529593880893,0.0,1.0
2019-05-15,-0.15498357064622123,-1.210752099306316,-1.1727820372398685,-3.2808506754289883,-2.308141657539248,0.0,1.0
2019-05-16,-0.11769554863528119,-1.2274226048726873,-1.200952555413079,-3.2894302985894854,-2.3236856567136837,0.0,1.0
2019-05-17,-0.10714285714285715,-1.234455958549223,-1.2085492227979275,-3.3031088082901556,-2.399241302738712,0.0,1.0
2019-05-20,-0.10610962196136428,-1.2020519456511694,-1.2380996395230615,-3.2977169793881136,-2.399020242166559,0.0,1.0
2019-05-21,-0.09566503373694427,-1.204270265274055,-1.2408725390516686,-3.3020611886495983,-2.4001294019780017,0.0,1.0
2019-05-22,-0.08769500600018462,-1.1783439490445862,-1.2704698606110958,-3.303793962891166,-2.3907504846302965,0.0,1.0
2019-05-23,-0.09188940092165898,-1.168847926267281,-1.291336405529954,-3.300921658986175,-2.363594470046083,0.0,1.0
2019-05-24,-0.06652006597031336,-1.116914055341763,-1.3223382811068354,-3.296041781198461,-2.3607293384643575,0.0,1.0
2019-05-28,-0.05826670342799375,-1.1324326808197775,-1.3198235456299972,-3.3093465674110836,-2.37046227368808,0.0,1.0
2019-05-29,-0.06671547542783929,-1.1330648851468839,-1.3152740916994599,-3.2996247826484852,-2.3370550013727462,0.0,1.0
2019-05-30,-0.06607567172363371,-1.1274904039480897,-1.307804788886858,-3.2989398647413637,-2.338877718881374,0.0,1.0
2019-05-31,-0.06756880314528664,-1.139069214592667,-1.2997165584712445,-3.296790710432477,-2.3400384017555087,0.0,1.0
2019-06-03,-0.05403939996385325,-1.1230797035966023,-1.332911621181999,-3.265949756009398,-2.260708476414242,0.0,1.0
2019-06-04,-0.037459283387622146,-1.1285740137531668,-1.331795150199059,-3.269272529858849,-2.280944625407166,0.0,1.0
2019-06-05,-0.0,-1.0772316950852558,-1.2793380140421264,-3.0699598796389167,-1.9319625543296557,0.0,1.0
2019-06-06,-0.0,-1.1204309987567345,-1.2454206382096975,-3.0009117281392457,-1.9217571487774556,0.0,1.0
2019-06-07,-0.0,-1.1347693323429893,-1.243212016175621,-2.9659981843690684,-1.9088883386976976,0.0,1.0
2019-06-10,-0.0,-1.1331635586954736,-1.2136695966483202,-2.9573646594923186,-1.9107040170869956,0.0,1.0
2019-06-11,-0.0,-1.1338984445724631,-1.2806353386552547,-2.9246975557567274,-1.8905439881491235,0.0,1.0
2019-06-12,-0.0,-1.1343320437896123,-1.2845501687381677,-2.925014404477735,-1.8873158284632479,0.0,1.0
2019-06-13,-0.0017286796180441225,-1.1644715179453409,-1.3026835693118208,-2.8968554494567007,-1.8660684886401053,0.0,1.0
2019-06-14,-0.0,-1.1822314049586777,-1.283305785123967,-2.905619834710744,-1.893305785123967,0.0,1.0
2019-06-17,-0.0,-1.1657687525901368,-1.2908412764193948,-2.9297140489017823,-1.9021135515955243,0.0,1.0
2019-06-18,-0.017757862418056592,-1.217077420960916,-1.279229939424114,-2.9085553066135588,-1.875446021077089,0.0,1.0
2019-06-19,-0.030035481475369254,-1.1786451027312483,-1.3033253568776302,-2.8892647908243254,-1.8503176829771433,0.0,1.0
2019-06-20,-0.03753841043102732,-1.18910389502533,-1.2869363009716799,-2.9171165185615813,-1.8742629349721782,0.0,1.0
2019-06-21,-0.04395878344690045,-1.2032574372610936,-1.2801229848761841,-2.903523350506897,-1.8789263752700682,0.0,1.0
2019-06-24,-0.03601659751037345,-1.1750207468879668,-1.2910373443983405,-2.885145228215768,-1.9114522821576765,0.0,1.0
2019-06-25,-0.03459432553509209,-1.1773685083789613,-1.2906089264974283,-2.883855981416957,-1.9095735855317737,0.0,1.0
2019-06-26,-0.0,-1.1883901057716333,-1.2745898226034815,-2.8757391521612394,-1.989755975680853,0.0,1.0
2019-06-27,-0.0010818007822251808,-1.1670133976866106,-1.30099026379296,-2.867354581010235,-1.9851044353832072,0.0,1.0
2019-06-28,-0.01436519139749232,-1.1306983309806529,-1.3038279498463838,-2.8746989952669604,-1.9799883749896205,0.0,1.0
2019-07-01,-0.04852758191621734,-1.1075072583990044,-1.3025300705101617,-2.8814599751140606,-1.9553712152633762,0.0,1.0
2019-07-02,-0.03645703869417516,-1.1142596735437897,-1.2999420001657138,-2.88018891374596,-1.9547601292567733,0.0,1.0
2019-07-03,-0.03208689163419286,-1.1237045021142527,-1.2942542077771328,-2.880772738578891,-1.960451040543902,0.0,1.0
2019-07-05,-0.03435430463576159,-1.114569536423841,-1.2915562913907284,-2.8756622516556294,-1.962003311258278,0.0,1.0
2019-07-08,-0.031376434646189416,-1.1179093386177856,-1.2817273552968378,-2.864998761456527,-1.9609445958219802,0.0,1.0
2019-07-09,-0.02573832700874443,-1.1083979541329814,-1.2840290381125228,-2.8663586866853654,-1.9650222735522191,0.0,1.0
2019-07-10,-0.030958474366383222,-1.102617023033105,-1.2839924048542888,-2.8728638652687195,-1.9652439527780072,0.0,1.0
2019-07-11,-0.02668876916701202,-1.1089100704517199,-1.2923331951927062,-2.88487360132615,-1.9756319933692499,0.0,1.0
2019-07-12,-0.01491671500787271,-1.1235601226485457,-1.2927819673489682,-2.8805834092980858,-1.9752216789591448,0.0,1.0
2019-07-15,-0.02496061033253172,-1.1516709511568124,-1.3169417032921469,-2.8628410315946593,-1.9360643502778008,0.0,1.0
2019-07-16,-0.0548456687686691,-1.138981081978095,-1.3545469631596416,-2.84948556256223,-1.8994357782940592,0.0,1.0
2019-07-17,-0.05525639963549002,-1.138679479744843,-1.352829094524066,-2.840112666721896,-1.8974401458039931,0.0,1.0
2019-07-18,-0.05009920634920635,-1.1363260582010581,-1.3536706349206349,-2.840112433862434,-1.886987433862434,0.0,1.0
2019-07-19,-0.0746407438715131,-1.1568047337278107,-1.3593406593406594,-2.9344885883347422,-1.9277261200338123,0.0,1.0
2019-07-22,-0.068854677719506,-1.1445609879884961,-1.355269835899171,-2.947217052952123,-1.9428184740314667,0.0,1.0
2019-07-23,-0.06481012658227848,-1.1584810126582281,-1.3518987341772153,-2.9330801687763715,-1.9305485232067512,0.0,1.0
2019-07-24,-0.06453798594054375,-1.1604133141356823,-1.3856187007707292,-2.940882527314305,-1.9180147370204117,0.0,1.0
2019-07-25,-0.07437177426178186,-1.1221761570352822,-1.4042643201624503,-2.9618411033082324,-1.8982993485066417,0.0,1.0
2019-07-26,-0.0626166638384524,-1.13193619548617,-1.4038689971152214,-2.981503478703546,-1.9048023078228407,0.0,1.0
2019-07-29,-0.07155635062611806,-1.0382989103919336,-1.3396487233696537,-2.858350951374207,-1.8236298585135793,0.0,1.0
2019-07-30,-0.03910887063988942,-1.0643141718838929,-1.3448247825026425,-2.8672249776404586,-1.815269534108464,0.0,1.0
2019-07-31,-0.013177279423800951,-1.1431494516287444,-1.349156981502701,-2.8692912096906205,-1.8099525290554919,0.0,1.0
2019-08-01,-0.016213086276780544,-1.2072958888245513,-1.3410538506079908,-2.8956075771362393,-1.8118951112581687,0.0,1.0
2019-08-02,-0.0019023986765922252,-1.1942100909842848,-1.3602977667493796,-2.9014061207609596,-1.8134822167080233,0.0,1.0
2019-08-05,-0.0,-1.1919701986754967,-1.349337748344371,-2.912168874172185,-1.8245860927152318,0.0,1.0
2019-08-06,-0.0,-1.1877164056059357,-1.3297609233305852,-2.8716405605935695,-1.8549051937345424,0.0,1.0
2019-08-07,-0.0,-1.1953560879553657,-1.2996389891696751,-2.854775188710207,-1.8550213324581557,0.0,1.0
2019-08-08,-0.0,-1.1975481323021229,-1.3088695079809116,-2.8639953924633867,-1.857330919861774,0.0,1.0
2019-08-09,-0.0,-1.164577567963536,-1.2825980791144391,-2.829887677030767,-1.8622008790493245,0.0,1.0
2019-08-12,-0.0,-1.1509663797303882,-1.3100535975312653,-2.8311677765145364,-1.82856910833198,0.0,1.0
2019-08-13,-0.0,-1.1269455252918288,-1.3061770428015564,-2.8394130998702987,-1.8338197146562907,0.0,1.0
2019-08-14,-0.0,-1.1370028123744473,-1.2932101245480112,-2.8046605062274006,-1.8004821213338689,0.0,1.0
2019-08-15,-0.0,-1.1666009619175275,-1.3115982023180635,-2.7507687455649297,-1.6555231412126468,0.0,1.0
2019-08-16,-0.0,-1.1577664176169877,-1.3083759339362957,-2.738340542666142,-1.660243806527723,0.0,1.0
2019-08-19,-0.0,-1.1246195864221615,-1.3102614124073353,-2.7343737807257122,-1.6341006632852129,0.0,1.0
2019-08-20,-0.0,-1.1248737275623593,-1.3161861838526692,-2.7208019271116637,-1.608749708602067,0.0,1.0
2019-08-21,-0.0,-1.1254460822342902,-1.3370830100853377,-2.708378588052754,-1.586966640806827,0.0,1.0
2019-08-22,-0.0,-1.1256001238965463,-1.3335140157968097,-2.7051262196066284,-1.5793712250271024,0.0,1.0
2019-08-23,-0.0,-1.1236155216482069,-1.3351405778018743,-2.7059096894121293,-1.5806676477422354,0.0,1.0
2019-08-26,-0.0,-1.0713850837138508,-1.3242009132420092,-2.6830289193302894,-1.5317351598173519,0.0,1.0
