Date,CHCT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.17989928534812893,-0.8483550945330639,-0.0,-0.5504628652413834,-0.4366613394445617,0.0
2018-10-25,1.0,-0.14075518525084207,-0.8132127873308514,-0.0,-0.5852981149914318,-0.41532234237428356,0.0
2018-10-26,1.0,-0.12903791621597918,-0.8010933434677113,-0.0,-0.5859327038325489,-0.40728505861373404,0.0
2018-10-29,1.0,-0.12440512685761002,-0.8032466205366267,-0.0,-0.5859682928965577,-0.4060027444454176,0.0
2018-10-30,1.0,-0.10433814698731654,-0.80755148071121,-0.0,-0.5907027153695187,-0.4266088637628518,0.0
2018-10-31,1.0,-0.10728927398017038,-0.7914110429447853,-0.0,-0.5874741953304451,-0.42142296397522755,0.0
2018-11-01,1.0,-0.06984136327515672,-0.8375960208376254,-0.0,-0.6003472937575418,-0.43541219059952313,0.0
2018-11-02,1.0,-0.0774616939618551,-0.8061406849676266,-0.0,-0.6139220109571382,-0.43219172062227174,0.0
2018-11-05,1.0,-0.08272248226324001,-0.798198357325797,-0.0,-0.6171803703376608,-0.4457593688362919,0.0
2018-11-06,1.0,-0.08057668494604635,-0.7968630225838789,-0.0,-0.6204964915384162,-0.450350846158382,0.0
2018-11-07,1.0,-0.07992340550891149,-0.7969067609368096,-0.0,-0.6192075416114302,-0.4499042568861394,0.0
2018-11-08,1.0,-0.057374657094496,-0.7971750423159983,-0.0,-0.6108387322710558,-0.4529854666433199,0.0
2018-11-09,1.0,-0.05693690538726434,-0.7970291250802545,-0.0,-0.6114807681083289,-0.4528687328547248,0.0
2018-11-12,1.0,-0.05654450261780104,-0.7799592786503782,-0.0,-0.6211751018033741,-0.45098894706224546,0.0
2018-11-13,1.0,-0.027440785673021374,-0.7811958405545928,-0.0,-0.6302137492778741,-0.44965337954939344,0.0
2018-11-14,1.0,-0.02531497559121868,-0.7951708614692039,-0.0,-0.641322459002017,-0.4613698149609752,0.0
2018-11-15,1.0,-0.02419237166953629,-0.7954008229491932,-0.0,-0.642629935506464,-0.4560072372836841,0.0
2018-11-16,1.0,-0.020525212530569464,-0.7862466519156865,-0.0,-0.6420461162221963,-0.46255968324211016,0.0
2018-11-19,1.0,-0.012720618617555043,-0.8019597426362081,-0.0,-0.6607343132046515,-0.4760049583849832,0.0
2018-11-20,1.0,-0.0,-0.7911646586345382,-0.0,-0.6562014481282795,-0.484067657491279,0.0
2018-11-21,1.0,-0.0,-0.7948276365334656,-0.0,-0.6676201873960127,-0.4564931842727458,0.0
2018-11-23,1.0,-0.0,-0.7801331464611071,-0.0,-0.6785505722961925,-0.4611948142957253,0.0
2018-11-26,1.0,-0.0,-0.7809398715703444,-0.0,-0.6776415645067133,-0.46030356100408637,0.0
2018-11-27,1.0,-0.0,-0.780735622840886,-0.0,-0.6695793537898801,-0.45266641507243016,0.0
2018-11-28,1.0,-0.0,-0.782387782358748,-0.0,-0.668660356541432,-0.452383717554149,0.0
2018-11-29,1.0,-0.0,-0.7835315325793039,-0.0,-0.6699328351699474,-0.4541040327973716,0.0
2018-11-30,1.0,-0.0,-0.783640010464812,-0.0,-0.6703002819685474,-0.4529519490712479,0.0
2018-12-03,1.0,-0.0,-0.7846870451237263,-0.0,-0.6719941775836972,-0.45452692867540023,0.0
2018-12-04,1.0,-0.0,-0.795569306208225,-0.0,-0.6683109074457838,-0.4548904001634511,0.0
2018-12-06,1.0,-0.0,-0.747290780141844,-0.0,-0.6633758865248227,-0.4262127659574469,0.0
2018-12-07,1.0,-0.0,-0.7566431166156574,-0.0,-0.6777838162523956,-0.42590314922342043,0.0
2018-12-10,1.0,-0.0,-0.7553399156929866,-0.0,-0.6697032279967183,-0.40402297224658384,0.0
2018-12-11,1.0,-0.0,-0.7561714415128525,-0.0,-0.6669969425886083,-0.4077397803193296,0.0
2018-12-12,1.0,-0.0,-0.7561148227833767,-0.0,-0.6670252519533462,-0.4078247084135432,0.0
2018-12-13,1.0,-0.0,-0.7516373224462023,-0.0,-0.6767315925264381,-0.40679311615774993,0.0
2018-12-14,1.0,-0.0,-0.7404331311298826,-0.0,-0.6858665457225467,-0.40832813651567557,0.0
2018-12-17,1.0,-0.0,-0.73696990230956,-0.0,-0.667570162064487,-0.41888305381444463,0.0
2018-12-18,1.0,-0.0,-0.7497432679141945,-0.0,-0.6791134185303515,-0.42372204472843455,0.0
2018-12-19,1.0,-0.0,-0.7537336964311309,-0.0,-0.6838469256127275,-0.4289522717500358,0.0
2018-12-20,1.0,-0.0,-0.7431422868548617,-0.0,-0.6844311377245509,-0.4238665526090676,0.0
2018-12-21,1.0,-0.0,-0.7421879430613055,-0.0,-0.6840299438552714,-0.40934611240288094,0.0
2018-12-24,1.0,-0.0,-0.7285380215817202,-0.0,-0.6759079255064379,-0.41303919082636015,0.0
2018-12-26,1.0,-0.0,-0.7290802019068985,-0.0,-0.6685642176107685,-0.4066461020751543,0.0
2018-12-27,1.0,-0.0,-0.695834801224899,-0.0,-0.6116365410151486,-0.4024823175523699,0.0
2018-12-28,1.0,-0.0,-0.6986405242918269,-0.0,-0.6099225477982994,-0.3995558684937443,0.0
2018-12-31,1.0,-0.0,-0.7019379319691015,-0.0,-0.6094050684374577,-0.3990242580295433,0.0
2019-01-02,1.0,-0.0,-0.701349008559974,-0.0,-0.6067017011593889,-0.4008018203489002,0.0
2019-01-03,1.0,-0.0,-0.7040813551948228,-0.0,-0.6308018598580635,-0.38420752100497596,0.0
2019-01-04,1.0,-0.0,-0.709323088577458,-0.0,-0.6083274714571723,-0.3878036902765002,0.0
2019-01-07,1.0,-0.0,-0.6911376894595243,-0.0,-0.5998508297594629,-0.3727657760848139,0.0
2019-01-08,1.0,-0.0,-0.6958390049910588,-0.0,-0.5984466330370726,-0.37475645234473004,0.0
2019-01-09,1.0,-0.0,-0.694879526109347,-0.0,-0.5982335832644022,-0.375190116604851,0.0
2019-01-10,1.0,-0.0,-0.691802753762408,-0.0,-0.6023855267371118,-0.37418614579997866,0.0
2019-01-11,1.0,-0.0,-0.6816930764503113,-0.0,-0.6062581834700586,-0.38417550704112446,0.0
2019-01-14,1.0,-0.0,-0.6757453366636551,-0.0,-0.5955253228463624,-0.3859010469256523,0.0
2019-01-15,1.0,-0.0,-0.6734112510316552,-0.0,-0.5931418226351801,-0.3957828598812598,0.0
2019-01-16,1.0,-0.0,-0.6757400836731451,-0.0,-0.5740613250013239,-0.3980829317375417,0.0
2019-01-17,1.0,-0.0,-0.6774721936012258,-0.0,-0.5710549258936356,-0.3934110063142321,0.0
2019-01-18,1.0,-0.0,-0.6739791022497068,-0.0,-0.5748214095319331,-0.41675551764580443,0.0
2019-01-22,1.0,-0.0,-0.7317826156384734,-0.0,-0.6247671262042901,-0.3048916804173098,0.0
2019-01-23,1.0,-0.0,-0.7114156715022308,-0.0,-0.6407790334214956,-0.3193609574951244,0.0
2019-01-24,1.0,-0.0,-0.7127753303964758,-0.0,-0.6360699506073956,-0.3210252302763316,0.0
2019-01-25,1.0,-0.0,-0.7125067824199675,-0.0,-0.7473412913727618,-0.2531199131850244,0.0
2019-01-28,1.0,-0.0,-0.7033110068606448,-0.0,-0.7570301271795428,-0.25134907937196627,0.0
2019-01-29,1.0,-0.0,-0.6741184729197042,-0.0,-0.7543333873319295,-0.2714779415735191,0.0
2019-01-30,1.0,-0.0,-0.6742377184216923,-0.0,-0.7540443460177708,-0.2724498339049883,0.0
2019-01-31,1.0,-0.0,-0.6930298872837812,-0.0,-0.7182094530976784,-0.2788852123853334,0.0
2019-02-01,1.0,-0.0,-0.6937437612971106,-0.0,-0.7307308387514501,-0.27336984379636875,0.0
2019-02-04,1.0,-0.0,-0.693468286099865,-0.0,-0.7368960863697706,-0.2687179487179487,0.0
2019-02-05,1.0,-0.0,-0.676161401645872,-0.0,-0.7249800902574994,-0.25349084151844975,0.0
2019-02-06,1.0,-0.0,-0.6829332909447359,-0.0,-0.7217188576272983,-0.2446351931330472,0.0
2019-02-07,1.0,-0.0,-0.6859359690702539,-0.0,-0.7229298519715065,-0.23925535577152238,0.0
2019-02-08,1.0,-0.0,-0.6981218740430744,-0.0,-0.6905685413902215,-0.16308563846075327,0.0
2019-02-11,1.0,-0.0,-0.6775674710473957,-0.0,-0.70465792561604,-0.1686648640375491,0.0
2019-02-12,1.0,-0.0,-0.6860813266115617,-0.0,-0.7039946771758323,-0.1689484863218773,0.0
2019-02-13,1.0,-0.0,-0.7004572779119355,-0.0,-0.704798849098289,-0.16372090633509737,0.0
2019-02-14,1.0,-0.0,-0.6620963377232546,-0.0,-0.7264761217494394,-0.18868070410556428,0.0
2019-02-15,1.0,-0.0,-0.6709249509652111,-0.0,-0.7236502529162795,-0.18617735108908845,0.0
2019-02-19,1.0,-0.0,-0.6515167201573662,-0.0,-0.7489905787348587,-0.18772647271974324,0.0
2019-02-20,1.0,-0.0,-0.6476690640037254,-0.0,-0.750685569410669,-0.18872561701246962,0.0
2019-02-21,1.0,-0.0,-0.6400217228270708,-0.0,-0.7525149344436113,-0.19351418448886704,0.0
2019-02-22,1.0,-0.0,-0.6377620931254686,-0.0,-0.7583184673854029,-0.1893275420770961,0.0
2019-02-25,1.0,-0.0,-0.6401612693458186,-0.0,-0.7683703992716868,-0.19258681232930158,0.0
2019-02-26,1.0,-0.0,-0.6376283019850988,-0.0,-0.7688219663418955,-0.19869223154274998,0.0
2019-02-27,1.0,-0.0,-0.6155528618108991,-0.0,-0.8118741435648782,-0.2077316327606198,0.0
2019-02-28,1.0,-0.0,-0.6017440225035162,-0.0,-0.8603094233473981,-0.3509142053445851,0.0
2019-03-01,1.0,-0.0,-0.6082256034778629,-0.0,-0.915541700034321,-0.3363173549937078,0.0
2019-03-04,1.0,-0.0,-0.5800919377652051,-0.0,-0.9563295615275813,-0.4103312116925979,0.0
2019-03-05,1.0,-0.0,-0.5699807947998228,-0.0,-0.9703944452651796,-0.41424139459299747,0.0
2019-03-06,1.0,-0.0,-0.5688574974880312,-0.0,-0.9673444056977363,-0.41905549973402684,0.0
2019-03-07,1.0,-0.0,-0.5484032671836759,-0.0,-0.9928935806327958,-0.4074248813139504,0.0
2019-03-08,1.0,-0.0,-0.5373334525619243,-0.0,-1.0417001997078899,-0.4017109302810814,0.0
2019-03-11,1.0,-0.0,-0.538107278309554,-0.0,-1.0416290409969298,-0.43031725964722173,0.0
2019-03-12,1.0,-0.0,-0.5090775495208647,-0.0,-1.0672014205676148,-0.4852891651103696,0.0
2019-03-13,1.0,-0.0,-0.5316146958937944,-0.0,-1.0681074405680764,-0.4876813831429453,0.0
2019-03-14,1.0,-0.0,-0.5231217417969948,-0.0,-1.0697638761116222,-0.4736583869978534,0.0
2019-03-15,1.0,-0.0,-0.5101708456243854,-0.0,-1.0708886430678466,-0.49170353982300885,0.0
2019-03-18,1.0,-0.0,-0.5248936236295307,-0.0,-1.076031928440538,-0.5049538776904681,0.0
2019-03-19,1.0,-0.0,-0.5259651307596513,-0.0,-1.0682440846824408,-0.5191158156911582,0.0
2019-03-20,1.0,-0.0,-0.5258408019236174,-0.0,-1.067357836554976,-0.5295568809917871,0.0
2019-03-21,1.0,-0.0,-0.5280814643593428,-0.0,-1.1099518960454802,-0.48556881364403076,0.0
2019-03-22,1.0,-0.0,-0.5223381782640225,-0.0,-1.1377810007251632,-0.49276413279944514,0.0
2019-03-25,1.0,-0.0,-0.4852265265922521,-0.0,-1.1505799956226745,-0.4908232498514836,0.0
2019-03-26,1.0,-0.0,-0.515021998742929,-0.0,-1.138874921433061,-0.48878064110622255,0.0
2019-03-27,1.0,-0.0,-0.4996704021094264,-0.0,-1.1494804909439056,-0.4898452459428069,0.0
2019-03-28,1.0,-0.0,-0.49455207711872395,-0.0,-1.1401073884510318,-0.5053223223537538,0.0
2019-03-29,1.0,-0.0,-0.49696855464455125,-0.0,-1.1399805233562654,-0.5044450727232745,0.0
2019-04-01,1.0,-0.0,-0.5108767511411931,-0.0,-1.1461986463088305,-0.4910121202581458,0.0
2019-04-02,1.0,-0.0,-0.5290692184204728,-0.0,-1.1735654254147125,-0.4450565016210771,0.0
2019-04-03,1.0,-0.0,-0.5289414875200655,-0.0,-1.1743413805042333,-0.4442416039784709,0.0
2019-04-04,1.0,-0.0,-0.5266292701374008,-0.0,-1.1834740955502332,-0.44132106391024833,0.0
2019-04-05,1.0,-0.0,-0.5230206065196125,-0.0,-1.1864369339518446,-0.4462116191738458,0.0
2019-04-08,1.0,-0.0,-0.5157748611812215,-0.0,-1.191569914184755,-0.44762746087834426,0.0
2019-04-09,1.0,-0.0,-0.5162954056448551,-0.0,-1.2023161625110745,-0.44554486773826096,0.0
2019-04-10,1.0,-0.0,-0.4972098742078879,-0.0,-1.2013934865538005,-0.45411267694441815,0.0
2019-04-11,1.0,-0.0,-0.5227229207889194,-0.0,-1.21494223527159,-0.45375630305738174,0.0
2019-04-12,1.0,-0.0,-0.5309033280507132,-0.0,-1.197147385103011,-0.44152139461172746,0.0
2019-04-15,1.0,-0.0,-0.5341944083018628,-0.0,-1.1898702040557265,-0.4494303576528831,0.0
2019-04-16,1.0,-0.0,-0.5310775670704636,-0.0,-1.1876387391387073,-0.45246400710344387,0.0
2019-04-17,1.0,-0.0,-0.5290916035393722,-0.0,-1.2202240753708065,-0.4335731109555032,0.0
2019-04-18,1.0,-0.0,-0.5335838720978375,-0.0,-1.2134781362463773,-0.4377527946749896,0.0
2019-04-22,1.0,-0.0,-0.5213804173354735,-0.0,-1.2321027287319422,-0.45678972712680577,0.0
2019-04-23,1.0,-0.0,-0.5191633145615446,-0.0,-1.2259050683829444,-0.47295253419147215,0.0
2019-04-24,1.0,-0.0,-0.520030915883035,-0.0,-1.2283588818755635,-0.47201468504444155,0.0
2019-04-25,1.0,-0.0,-0.5125,-0.0,-1.2393363402061854,-0.46981314432989685,0.0
2019-04-26,1.0,-0.0,-0.4962843295638126,-0.0,-1.2738933764135703,-0.4608400646203554,0.0
2019-04-29,1.0,-0.0,-0.4812302125734962,-0.0,-1.2722426826904438,-0.4771596562641339,0.0
2019-04-30,1.0,-0.0,-0.46854299285875844,-0.0,-1.2791869971241154,-0.4836009952499434,0.0
2019-05-01,1.0,-0.0,-0.46555681267173105,-0.0,-1.2688217229675125,-0.49823824147405843,0.0
2019-05-02,1.0,-0.0,-0.468893339363008,-0.0,-1.253181730085923,-0.5081077588991536,0.0
2019-05-03,1.0,-0.0,-0.47318775035534305,-0.0,-1.2510014213722702,-0.5061700478097946,0.0
2019-05-06,1.0,-0.0,-0.45678176483863686,-0.0,-1.2572782667569398,-0.5099783989425154,0.0
2019-05-07,1.0,-0.0,-0.4596802727652868,-0.0,-1.2543986619061405,-0.5024928431277944,0.0
2019-05-08,1.0,-0.0,-0.460987693782963,-0.0,-1.217804059453412,-0.5175962921527888,0.0
2019-05-09,1.0,-0.0,-0.4601041865192809,-0.0,-1.1925544755733435,-0.5237278444825615,0.0
2019-05-10,1.0,-0.0,-0.45694272764730115,-0.0,-1.1953028430160693,-0.5172260784127286,0.0
2019-05-13,1.0,-0.0,-0.4541182447450308,-0.0,-1.2021972439194768,-0.5189242395376897,0.0
2019-05-14,1.0,-0.0,-0.38991185419868873,-0.0,-1.2227485178330562,-0.5241695159823081,0.0
2019-05-15,1.0,-0.0,-0.3925357165334508,-0.0,-1.2496381144187803,-0.5046573100887407,0.0
2019-05-16,1.0,-0.0,-0.39239191995469136,-0.0,-1.2495437669120886,-0.5045308665282235,0.0
2019-05-17,1.0,-0.0,-0.381129342109407,-0.0,-1.2467168456523794,-0.5214940320599628,0.0
2019-05-20,1.0,-0.0,-0.3657953508854707,-0.0,-1.255449655562895,-0.5242678745556919,0.0
2019-05-21,1.0,-0.0,-0.37501567791295626,-0.0,-1.2406559638780887,-0.5199109494544087,0.0
2019-05-22,1.0,-0.0,-0.37007553201491833,-0.0,-1.2438963236907261,-0.5201366471307236,0.0
2019-05-23,1.0,-0.0,-0.36492030188206553,-0.0,-1.2583534274888046,-0.5082516518961576,0.0
2019-05-24,1.0,-0.0,-0.34196389530888877,-0.0,-1.2684739833843461,-0.5128365294521832,0.0
2019-05-28,1.0,-0.0,-0.33403111916515654,-0.0,-1.2729175779541335,-0.5174654752233956,0.0
2019-05-29,1.0,-0.0,-0.3487796472099508,-0.0,-1.2935112949212018,-0.4908356048500799,0.0
2019-05-30,1.0,-0.0,-0.3470857071307832,-0.0,-1.292055343391974,-0.49114130094534525,0.0
2019-05-31,1.0,-0.0,-0.34591766401403595,-0.0,-1.3000187981703113,-0.48709192305282284,0.0
2019-06-03,1.0,-0.0,-0.3544627274993767,-0.0035527299925205685,-1.3134193467963102,-0.4449950137122912,0.0
2019-06-04,1.0,-0.0,-0.3519401589527817,-0.00782297023531245,-1.3233286582515194,-0.4336294218482157,0.0
2019-06-05,1.0,-0.0,-0.3310777098665336,-0.04711862292628165,-1.3791006610951726,-0.36107646251715103,0.0
2019-06-06,1.0,-0.0,-0.3175292257124252,-0.039164005085429006,-1.3794226177555895,-0.3647244875810103,0.0
2019-06-07,1.0,-0.0,-0.33448040674603174,-0.043774801587301584,-1.3585999503968254,-0.36337425595238093,0.0
2019-06-10,1.0,-0.0,-0.33785163865936313,-0.042026428991427604,-1.3465478290471329,-0.3683037786649337,0.0
2019-06-11,1.0,-0.0,-0.3353356780478695,-0.07264465124964985,-1.348999346384886,-0.3555043729963584,0.0
2019-06-12,1.0,-0.0,-0.3354704179764091,-0.07453860757523886,-1.3484796613862002,-0.3537705020074072,0.0
2019-06-13,1.0,-0.0,-0.34876331692729423,-0.08731543206030776,-1.3316304280107158,-0.34736153510684686,0.0
2019-06-14,1.0,-0.0,-0.34164642879382273,-0.0934055669717915,-1.3372252319571578,-0.341241671336945,0.0
2019-06-17,1.0,-0.0,-0.3385736076954207,-0.09438719920306322,-1.34047255860287,-0.33956977866326304,0.0
2019-06-18,1.0,-0.0,-0.3763760970012715,-0.09399323968121066,-1.3162774831767297,-0.31438583434117906,0.0
2019-06-19,1.0,-0.0,-0.35465924895688455,-0.11905424200278164,-1.31080203987019,-0.3062277855045588,0.0
2019-06-20,1.0,-0.0,-0.3601338995133745,-0.12205932492328674,-1.3089917242661873,-0.3083408238539504,0.0
2019-06-21,1.0,-0.0,-0.36433796181502603,-0.1230473592858914,-1.3026283163897843,-0.30944706174063974,0.0
2019-06-24,1.0,-0.0,-0.34700207822823287,-0.13009088371227395,-1.2884084493935917,-0.33633177207729764,0.0
2019-06-25,1.0,-0.0,-0.33380906580621145,-0.13288449008718314,-1.2958952561198847,-0.3400142719741864,0.0
2019-06-26,1.0,-0.0,-0.332287914544777,-0.12681654452863,-1.2836293628120732,-0.3624705005589368,0.0
2019-06-27,1.0,-0.0,-0.3366890730029701,-0.1505080506487416,-1.3037673909645144,-0.3354697514459903,0.0
2019-06-28,1.0,-0.0,-0.3415381728333281,-0.14990773465111187,-1.3006912082069246,-0.33550182966878306,0.0
2019-07-01,1.0,-0.0,-0.3395943369690909,-0.15085789292746196,-1.3038097321623903,-0.33103103415945245,0.0
2019-07-02,1.0,-0.0,-0.347900626539073,-0.14834325613291358,-1.2954396683395157,-0.32545743586546555,0.0
2019-07-03,1.0,-0.0,-0.3401061173533083,-0.15536828963795254,-1.3006866416978775,-0.32493757802746565,0.0
2019-07-05,1.0,-0.0,-0.31109522181117294,-0.16765629371716353,-1.2986912052724842,-0.3313333540585071,0.0
2019-07-08,1.0,-0.0,-0.31700718350592405,-0.16099138601237675,-1.2967627577199363,-0.3349814970301956,0.0
2019-07-09,1.0,-0.0,-0.308103737794639,-0.16244791342745196,-1.3000497543379563,-0.3390447167112383,0.0
2019-07-10,1.0,-0.0,-0.2729245458490917,-0.15351230702461408,-1.3312976625953252,-0.3422716845433691,0.0
2019-07-11,1.0,-0.0,-0.2746983467229132,-0.1532925959241912,-1.330934582338162,-0.3428766400942957,0.0
2019-07-12,1.0,-0.0,-0.27666170634920634,-0.15510292658730157,-1.3355964781746033,-0.33283730158730157,0.0
2019-07-15,1.0,-0.0,-0.26503416504344063,-0.15490214265838048,-1.346319141699904,-0.3256036854960888,0.0
2019-07-16,1.0,-0.0,-0.2719843996657071,-0.15479617420373293,-1.3450645370972234,-0.32349026526758906,0.0
2019-07-17,1.0,-0.0,-0.2693724652487539,-0.1559704033930838,-1.3460573976037893,-0.3244481594997059,0.0
2019-07-18,1.0,-0.0,-0.26977060532987074,-0.15630989921474062,-1.3495331725715698,-0.31595869659308723,0.0
2019-07-19,1.0,-0.0,-0.26937726442263027,-0.16015854829219955,-1.3467314897965503,-0.3203790295110395,0.0
2019-07-22,1.0,-0.0,-0.26929514599218896,-0.16087037381439465,-1.3518070795362964,-0.31761825057343,0.0
2019-07-23,1.0,-0.0,-0.2713745427490855,-0.16092132184264368,-1.3506417012834027,-0.31706863413726827,0.0
2019-07-24,1.0,-0.0,-0.27099591230026016,-0.16468475164127339,-1.3477641521119783,-0.31329741112349807,0.0
2019-07-25,1.0,-0.0,-0.26885779168968266,-0.16040630945804946,-1.3453630393420488,-0.29420610077947584,0.0
2019-07-26,1.0,-0.0,-0.26324183407452845,-0.16104891887747277,-1.3493329243980985,-0.29339058426621684,0.0
2019-07-29,1.0,-0.0,-0.25395168963506337,-0.16138240078573401,-1.348915011816703,-0.30502440072434855,0.0
2019-07-30,1.0,-0.0,-0.2541446641286995,-0.16517254083261698,-1.3410291047525482,-0.3097752671005772,0.0
2019-07-31,1.0,-0.0,-0.25886906041711455,-0.1652179254845348,-1.3384525601253185,-0.3089658138034831,0.0
2019-08-01,1.0,-0.0,-0.2628609969955239,-0.1617511803298792,-1.3365932920473358,-0.3045864246734931,0.0
2019-08-02,1.0,-0.0,-0.24868081973248246,-0.18401030801325313,-1.3409620812369614,-0.294207878267272,0.0
2019-08-05,1.0,-0.0,-0.24168384773979137,-0.1693694802597163,-1.3652029418100133,-0.3009508570021848,0.0
2019-08-06,1.0,-0.0,-0.24415019045891528,-0.17455710744301348,-1.302345970131205,-0.30210411754035915,0.0
2019-08-07,1.0,-0.0,-0.25993008257489,-0.16014706768730033,-1.288891567717437,-0.3047133988306914,0.0
2019-08-08,1.0,-0.0,-0.2622514150800617,-0.16887126555074614,-1.2943669219360112,-0.30141962042558346,0.0
2019-08-09,1.0,-0.0,-0.24429320002409202,-0.16301270854664818,-1.281154008311751,-0.3230440281876769,0.0
2019-08-12,1.0,-0.0,-0.2405074707633106,-0.17626191263566127,-1.2847307819499143,-0.3048432191924962,0.0
2019-08-13,1.0,-0.0,-0.21837109245720132,-0.17384240454914704,-1.3000571652074495,-0.3164244667087884,0.0
2019-08-14,1.0,-0.0,-0.2324771963514162,-0.17312770043206913,-1.2854956793086894,-0.3094095055208833,0.0
2019-08-15,1.0,-0.0,-0.2586866902237927,-0.19305064782096581,-1.2479387514723204,-0.24496466431095407,0.0
2019-08-16,1.0,-0.0,-0.24938249823570924,-0.1986297341801929,-1.2467360621030346,-0.24573629734180194,0.0
2019-08-19,1.0,-0.0,-0.24288674234686433,-0.2065252283538098,-1.2419820818863632,-0.22686549741734033,0.0
2019-08-20,1.0,-0.0,-0.2443617763310858,-0.21619972099511742,-1.2316903045803302,-0.21407812136712392,0.0
2019-08-21,1.0,-0.0,-0.24406730490281403,-0.2387583405860168,-1.2163330432259936,-0.20191470844212356,0.0
2019-08-22,1.0,-0.0,-0.2463121286770033,-0.23486451238950876,-1.2162585132589478,-0.20066657006230978,0.0
2019-08-23,1.0,-0.0,-0.24800880470356532,-0.2339907898166652,-1.215831088713181,-0.1984533843079329,0.0
2019-08-26,1.0,-0.0,-0.24068194170313797,-0.23805028747961898,-1.2035813381389628,-0.17818015389456218,0.0
2019-08-27,1.0,-0.0,-0.23577352016013725,-0.2335430368887618,-1.2022590792107521,-0.18798970546182445,0.0
2019-08-28,1.0,-0.0,-0.21909694403113195,-0.24722444775094427,-1.2159207966121093,-0.17915188279729882,0.0
2019-08-29,1.0,-0.0,-0.20627969546053004,-0.25596771423664777,-1.226028965596199,-0.1739366878470433,0.0
2019-08-30,1.0,-0.0,-0.20398790506617984,-0.2589000456412597,-1.2227863989046097,-0.16687585577361938,0.0
2019-09-03,1.0,-0.0,-0.21553519961190537,-0.2715235567731073,-1.2156493450903174,-0.15092885883057958,0.0
2019-09-04,1.0,-0.0,-0.1912301723154171,-0.28680246490927763,-1.2117710829624557,-0.16310053634600022,0.0
2019-09-05,1.0,-0.0,-0.18823462929475587,-0.2652859403254973,-1.2179588607594936,-0.15404611211573235,0.0
2019-09-06,1.0,-0.0,-0.17721340188711224,-0.2829255890163286,-1.2413413187185718,-0.12353805299734447,0.0
2019-09-09,1.0,-0.0,-0.1804473059979668,-0.28287021348695357,-1.2394103693663165,-0.12120185247938552,0.0
2019-09-10,1.0,-0.0,-0.1752519281652874,-0.3131790801103417,-1.229775375781118,-0.0966053031582503,0.0
2019-09-11,1.0,-0.0,-0.1446079818850835,-0.3638267761109538,-1.2546560996320408,-0.06736484574016417,0.0
2019-09-12,1.0,-0.0,-0.1358660292495262,-0.36680716245650763,-1.2569375689513735,-0.06913524369890527,0.0
