Date,GME,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.49811270776769745,-1.9855638699423879,-0.0,-1.4992384610290708,-1.6391629693397787,0.0
2018-10-24,1.0,-0.49443266171792155,-1.9793875927889717,-0.0,-1.5049045599151645,-1.6490588547189822,0.0
2018-10-25,1.0,-0.39917250159134315,-1.8679821769573521,-0.0,-1.5218332272437938,-1.576320814767664,0.0
2018-10-26,1.0,-0.35912352142718634,-1.8926378385366172,-0.0,-1.6071359317432616,-1.6048089974791546,0.0
2018-10-29,1.0,-0.3317939837085498,-1.8908344557757681,-0.0,-1.5907895580783786,-1.6005387723686744,0.0
2018-10-30,1.0,-0.2859293193717278,-1.9357329842931938,-0.0,-1.6346858638743456,-1.6880890052356021,0.0
2018-10-31,1.0,-0.2938661830429432,-1.883217824988665,-0.0,-1.6268540708595116,-1.6731653604508063,0.0
2018-11-01,1.0,-0.2577619663648124,-1.9117076326002587,-0.0,-1.62496765847348,-1.6738680465717983,0.0
2018-11-02,1.0,-0.26018548129197316,-1.863895107131436,-0.0,-1.6177806204029421,-1.6541093700031981,0.0
2018-11-05,1.0,-0.25166623942578825,-1.8970776723916942,-0.0,-1.624070751089464,-1.635798513201743,0.0
2018-11-06,1.0,-0.2791405087049382,-1.9345026211895668,-0.0,-1.6288913338942463,-1.6295385411947445,0.0
2018-11-07,1.0,-0.27718481143670354,-1.9358949479267737,-0.0,-1.626431205123229,-1.6292774435603854,0.0
2018-11-08,1.0,-0.20700269334359372,-1.9465820187251506,-0.0,-1.6095934333718098,-1.6494805694497885,0.0
2018-11-09,1.0,-0.20667991537919098,-1.9456375408680044,-0.0,-1.6097826783768192,-1.648503109173665,0.0
2018-11-12,1.0,-0.2025074778845542,-1.9072742315280342,-0.0,-1.6163686119773435,-1.6380067460064915,0.0
2018-11-13,1.0,-0.15361011960673807,-1.8869058801427765,-0.0,-1.6021666979773312,-1.6194501847329201,0.0
2018-11-14,1.0,-0.1549154664996869,-1.885723231058234,-0.0,-1.6022542266750155,-1.618785222291797,0.0
2018-11-15,1.0,-0.15661055418952147,-1.8977365865960532,-0.0,-1.612319525881092,-1.6381060462770316,0.0
2018-11-16,1.0,-0.14938201894723635,-1.876090093481398,-0.0,-1.6053704749356923,-1.6430767300332518,0.0
2018-11-19,1.0,-0.16166005415958185,-1.880408086151521,-0.0,-1.6078468417406637,-1.647773789281441,0.0
2018-11-20,1.0,-0.051902242378432856,-1.878054925673973,-0.0,-1.6420382968002012,-1.726883345930965,0.0
2018-11-21,1.0,-0.0479940472499535,-1.8529174676009177,-0.0,-1.620016122031376,-1.6798536615613566,0.0
2018-11-23,1.0,-0.07008744855967078,-1.9615483539094651,-0.0,-1.6665380658436215,-1.73193158436214,0.0
2018-11-26,1.0,-0.06920259590053332,-1.9630533958748315,-0.0,-1.6638822849065091,-1.7293580929126775,0.0
2018-11-27,1.0,-0.06689349682223793,-1.9623804326892214,-0.0,-1.6624510496244465,-1.727996404956025,0.0
2018-11-28,1.0,-0.0705935251798561,-1.9533016443987667,-0.0,-1.6679727646454265,-1.731628982528263,0.0
2018-11-29,1.0,-0.006060223470740484,-1.9186288744397448,-0.0,-1.6531153336279276,-1.7349283504829243,0.0
2018-11-30,1.0,-0.004422821760283061,-1.920641940986921,-0.0,-1.6546408036898972,-1.738674417135275,0.0
2018-12-03,1.0,-0.00161404867970818,-1.9712699335011943,-0.0,-1.7039834721415197,-1.7793272645102978,0.0
2018-12-04,1.0,-0.0,-1.9701856968450815,-0.0,-1.6868213069459614,-1.7684893658035084,0.0
2018-12-06,1.0,-0.0,-1.8186939028164657,-0.0,-1.6721757969668833,-1.6991643454038998,0.0
2018-12-07,1.0,-0.0,-1.8201968918333233,-0.0,-1.6750665593461707,-1.6963036344498794,0.0
2018-12-10,1.0,-0.0,-1.8306367271608737,-0.0,-1.6673638880344508,-1.6538911104275609,0.0
2018-12-11,1.0,-0.0,-1.8300424432552131,-0.0,-1.6694347050501321,-1.6517192593959524,0.0
2018-12-12,1.0,-0.0,-1.8325326435082534,-0.0,-1.6702389751170237,-1.656380881990638,0.0
2018-12-13,1.0,-0.0,-1.8252904653593165,-0.0,-1.670498555357472,-1.6515645171205509,0.0
2018-12-14,1.0,-0.0,-1.8256485921554162,-0.0,-1.670355342432067,-1.651727529816796,0.0
2018-12-17,1.0,-0.0,-1.81605678619508,-0.0,-1.629115163382695,-1.6740301064741157,0.0
2018-12-18,1.0,-0.0,-1.7832362930616206,-0.0,-1.6089883551673947,-1.6727923338185346,0.0
2018-12-19,1.0,-0.0,-1.7835476826013104,-0.0,-1.609378791555448,-1.6735015772870663,0.0
2018-12-20,1.0,-0.0,-1.7508429672447012,-0.0,-1.613078034682081,-1.6573338150289016,0.0
2018-12-21,1.0,-0.0,-1.7474747474747476,-0.0,-1.6105433028509952,-1.6189110035263883,0.0
2018-12-24,1.0,-0.0,-1.69852984589951,-0.0,-1.5780244435260082,-1.627738088209246,0.0
2018-12-26,1.0,-0.0,-1.7052662205411695,-0.0,-1.521792260692464,-1.591969741053244,0.0
2018-12-27,1.0,-0.0,-1.587597832630945,-0.0,-1.338788243664824,-1.5468228339992336,0.0
2018-12-28,1.0,-0.0,-1.6001205942005152,-0.0,-1.3382119168996327,-1.543222057775585,0.0
2018-12-31,1.0,-0.0,-1.6017543859649122,-0.0,-1.337938596491228,-1.5427631578947367,0.0
2019-01-02,1.0,-0.0,-1.5999452354874042,-0.0,-1.3347207009857611,-1.5417853231106242,0.0
2019-01-03,1.0,-0.0,-1.601490982842734,-0.0,-1.3328399934221344,-1.5471687770651756,0.0
2019-01-04,1.0,-0.0,-1.605386289445049,-0.0,-1.286126224156692,-1.5491294885745375,0.0
2019-01-07,1.0,-0.0,-1.6174065741096417,-0.0,-1.309773363332053,-1.5603358393239313,0.0
2019-01-08,1.0,-0.0,-1.5939277899343547,-0.0,-1.3216630196936543,-1.5548687089715536,0.0
2019-01-09,1.0,-0.0,-1.5788267394270123,-0.0,-1.318581173260573,-1.5596725784447476,0.0
2019-01-10,1.0,-0.0,-1.5743648457093011,-0.0,-1.3205212081561444,-1.5570821066404974,0.0
2019-01-11,1.0,-0.0,-1.5597202491530981,-0.0,-1.329089716970823,-1.5750191235930502,0.0
2019-01-14,1.0,-0.0,-1.5628791605181178,-0.0,-1.3388533639394435,-1.5636443132754005,0.0
2019-01-15,1.0,-0.0,-1.5531297876997154,-0.0,-1.3355767126285838,-1.5829503173560955,0.0
2019-01-16,1.0,-0.0,-1.549581578515561,-0.0,-1.319094240551332,-1.600886069025871,0.0
2019-01-17,1.0,-0.0,-1.54831657192829,-0.0,-1.3182662877131612,-1.5991473546130301,0.0
2019-01-18,1.0,-0.0,-1.5409176133230396,-0.0,-1.3354472262049188,-1.6380831587074003,0.0
2019-01-22,1.0,-0.0,-1.603777891913485,-0.0,-1.3582719853906295,-1.7446784226445242,0.0
2019-01-23,1.0,-0.0,-1.5654366261746504,-0.0,-1.3720490488196195,-1.7925739170295667,0.0
2019-01-24,1.0,-0.0,-1.5509993700246265,-0.0,-1.3919019529236585,-1.7841475287784205,0.0
2019-01-25,1.0,-0.0,-1.4973982970671715,-0.0,-1.4798368022705772,-1.9357852412488175,0.0
2019-01-28,1.0,-0.0,-1.4715471250740961,-0.0,-1.5208654416123297,-1.9352697095435685,0.0
2019-01-29,1.0,-0.0,-1.4262227216275358,-0.0,-1.5293039209888226,-1.9584836477615473,0.0
2019-01-30,1.0,-0.0,-1.791108883957334,-0.0,-2.0959266948242536,-2.271672990192569,0.0
2019-01-31,1.0,-0.0,-1.8205903527717782,-0.0,-2.0564434845212385,-2.3223902087832973,0.0
2019-02-01,1.0,-0.0,-1.8196697671064963,-0.0,-2.0685701925156823,-2.3220852260436944,0.0
2019-02-04,1.0,-0.0,-1.8232239451857195,-0.0,-2.0720519293184276,-2.3171294626758026,0.0
2019-02-05,1.0,-0.0,-1.8108907320591419,-0.0,-2.0687342228633248,-2.332780382257483,0.0
2019-02-06,1.0,-0.0,-1.8080873842592593,-0.0,-2.085431134259259,-2.3403501157407405,0.0
2019-02-07,1.0,-0.0,-1.8127354390031876,-0.0,-2.0962764416111273,-2.335265140538974,0.0
2019-02-08,1.0,-0.0,-1.8212648278873442,-0.0,-2.1249545156829925,-2.3311986027217815,0.0
2019-02-11,1.0,-0.0,-1.803270311701584,-0.0,-2.137601284765311,-2.358931308854661,0.0
2019-02-12,1.0,-0.0,-1.811371973587674,-0.0,-2.1606016140865734,-2.3647835656639766,0.0
2019-02-13,1.0,-0.0,-1.8367644911665937,-0.0,-2.132574098408527,-2.3310702292305447,0.0
2019-02-14,1.0,-0.0,-1.7783697000656788,-0.0,-2.174122454936875,-2.34517988761585,0.0
2019-02-15,1.0,-0.0,-1.8008335161219564,-0.0,-2.1698471887109743,-2.34086422461066,0.0
2019-02-19,1.0,-0.0,-1.7722092343658677,-0.0,-2.1927235534774985,-2.3407364114552895,0.0
2019-02-20,1.0,-0.0,-1.7910414989387398,-0.0,-2.193149381541389,-2.3348459342750494,0.0
2019-02-21,1.0,-0.0,-1.7974100087796312,-0.0,-2.190956979806848,-2.327992390986245,0.0
2019-02-22,1.0,-0.0,-1.784383901833321,-0.0,-2.198013293404426,-2.321671170842159,0.0
2019-02-25,1.0,-0.0,-1.7878030859662013,-0.0,-2.2223365172667155,-2.3373989713445997,0.0
2019-02-26,1.0,-0.0,-1.7895007342143907,-0.0,-2.216299559471366,-2.3364170337738623,0.0
2019-02-27,1.0,-0.0,-1.7811489861886571,-0.0,-2.232588892153982,-2.3327211284161034,0.0
2019-02-28,1.0,-0.0,-1.7843065156640685,-0.0,-2.2354022650389767,-2.3343138696867185,0.0
2019-03-01,1.0,-0.0,-1.7871432774345397,-0.0,-2.2410267725801707,-2.3268608414239482,0.0
2019-03-04,1.0,-0.0,-1.7791338872141755,-0.0,-2.2343945298139842,-2.338872141754283,0.0
2019-03-05,1.0,-0.0,-1.7736461561162757,-0.0,-2.2588903644680536,-2.3453593035266342,0.0
2019-03-06,1.0,-0.0,-1.7648445557683807,-0.0,-2.261824075438338,-2.3402828937674967,0.0
2019-03-07,1.0,-0.0,-1.723379290114403,-0.0,-2.2912144323848636,-2.318935171604576,0.0
2019-03-08,1.0,-0.0,-1.7215415460013364,-0.0,-2.3561297987673573,-2.347813172941264,0.0
2019-03-11,1.0,-0.0,-1.7407912687585265,-0.0,-2.4076095194785507,-2.4308776716689406,0.0
2019-03-12,1.0,-0.0,-1.6952703743645048,-0.0,-2.474503158219073,-2.5331227853951623,0.0
2019-03-13,1.0,-0.0,-1.7286623215394166,-0.0,-2.4937926753569215,-2.536700806952204,0.0
2019-03-14,1.0,-0.0,-1.7248026010218303,-0.0,-2.489007586313671,-2.5273262114878468,0.0
2019-03-15,1.0,-0.0,-1.6148838585589584,-0.0,-2.3433939931942596,-2.4392661636336737,0.0
2019-03-18,1.0,-0.0,-1.6464354527938343,-0.0,-2.3300726248703123,-2.434192974655402,0.0
2019-03-19,1.0,-0.0,-1.653685778108712,-0.0,-2.336932241250931,-2.455398361876396,0.0
2019-03-20,1.0,-0.0,-1.6663924003291195,-0.0,-2.3435559877328145,-2.4699678360385966,0.0
2019-03-21,1.0,-0.0,-1.6689366160293346,-0.0,-2.352690264162239,-2.4617226670657786,0.0
2019-03-22,1.0,-0.0,-1.667219416597573,-0.0,-2.4119996985000376,-2.458279942715007,0.0
2019-03-25,1.0,-0.0,-1.497835497835498,-0.0,-2.4856695029108824,-2.480295566502463,0.0
2019-03-26,1.0,-0.0,-1.5114929535006405,-0.0,-2.497173863893285,-2.5276961338458057,0.0
2019-03-27,1.0,-0.0,-1.4829763246899663,-0.0,-2.5054490792934985,-2.5275460353250656,0.0
2019-03-28,1.0,-0.0,-1.4714928732183046,-0.0,-2.489947486871718,-2.5404351087771944,0.0
2019-03-29,1.0,-0.0,-1.4610243316311204,-0.0,-2.4956443376389306,-2.5530189246019823,0.0
2019-04-01,1.0,-0.0,-1.4787089978934698,-0.0,-2.497818236533253,-2.546870297923563,0.0
2019-04-02,1.0,-0.0,-1.4984260230849946,-0.0,-2.506295907660021,-2.4904062359466344,0.0
2019-04-03,1.0,-0.0,-1.5005617556737323,-0.0,-2.496067710283874,-2.4934461838064563,0.0
2019-04-04,1.0,-0.0,-1.5050306377184355,-0.0,-2.5470156592783115,-2.5128224525304486,0.0
2019-04-05,1.0,-0.0,-1.5101653770292824,-0.0,-2.5519648004855107,-2.523972083143681,0.0
2019-04-08,1.0,-0.0,-1.4984825493171472,-0.0,-2.5642640364188165,-2.524506828528073,0.0
2019-04-09,1.0,-0.0,-1.47094963592233,-0.0,-2.606341019417475,-2.5076608009708736,0.0
2019-04-10,1.0,-0.0,-1.451434627905216,-0.0,-2.6191233250056776,-2.4999621470209705,0.0
2019-04-11,1.0,-0.0,-1.4348682217509845,-0.0,-2.6428355043926084,-2.495758860951227,0.0
2019-04-12,1.0,-0.0,-1.4387121212121212,-0.0,-2.6427272727272726,-2.4943181818181817,0.0
2019-04-15,1.0,-0.0,-1.4588721401790496,-0.0,-2.6588874435687506,-2.5340117836100697,0.0
2019-04-16,1.0,-0.0,-1.463178889229825,-0.0,-2.664621049401657,-2.5433415158023935,0.0
2019-04-17,1.0,-0.0,-1.4619927897522433,-0.0,-2.6668712127023086,-2.541612334125949,0.0
2019-04-18,1.0,-0.0,-1.4612853863810251,-0.0,-2.657842387146136,-2.5319816373374135,0.0
2019-04-22,1.0,-0.0,-1.4773846153846153,-0.0,-2.670769230769231,-2.5441538461538458,0.0
2019-04-23,1.0,-0.0,-1.488736834012455,-0.0,-2.6671023295148766,-2.532328746059814,0.0
2019-04-24,1.0,-0.0,-1.4735228753161163,-0.0,-2.6564487700206914,-2.5334508391447623,0.0
2019-04-25,1.0,-0.0,-1.4820166000614816,-0.0,-2.6716876729173067,-2.5314325238241624,0.0
2019-04-26,1.0,-0.0,-1.4674824905718464,-0.0,-2.697529438928654,-2.5313630416378055,0.0
2019-04-29,1.0,-0.0,-1.4478758546516093,-0.0,-2.691941307520934,-2.542444495659522,0.0
2019-04-30,1.0,-0.0,-1.452674267350218,-0.0,-2.683296350141556,-2.5158007498660955,0.0
2019-05-01,1.0,-0.0,-1.4430350729731796,-0.0,-2.6954229387942235,-2.502712615572706,0.0
2019-05-02,1.0,-0.0,-1.445258818140174,-0.0,-2.6741487249961824,-2.5152695067949304,0.0
2019-05-03,1.0,-0.0,-1.4621919485688046,-0.0,-2.67449869891321,-2.5168375937547833,0.0
2019-05-06,1.0,-0.0,-1.432101547243503,-0.0,-2.6290371038005107,-2.449827249511792,0.0
2019-05-07,1.0,-0.0,-1.434406499172559,-0.0,-2.63291710546111,-2.4549420791334433,0.0
2019-05-08,1.0,-0.0,-1.4139760837070254,-0.0,-2.610612855007474,-2.4492526158445442,0.0
2019-05-09,1.0,-0.0,-1.4124458389362018,-0.0,-2.6129538323621695,-2.4451665919617507,0.0
2019-05-10,1.0,-0.0,-1.4111409796893668,-0.0,-2.6136499402628433,-2.442428315412186,0.0
2019-05-13,1.0,-0.0,-1.4095323472284476,-0.0,-2.6131032421933362,-2.447930673838339,0.0
2019-05-14,1.0,-0.0,-1.2669636987802206,-0.02578336133226207,-2.5992988094368563,-2.4120224965305677,0.0
2019-05-15,1.0,-0.0,-1.2726474462168886,-0.03819698521879116,-2.6094687545733937,-2.397116932533294,0.0
2019-05-16,1.0,-0.0,-1.2744652798124818,-0.042484617638441254,-2.609654263111632,-2.3983299150307644,0.0
2019-05-17,1.0,-0.0,-1.2726471883717514,-0.047129643224196154,-2.599324621935105,-2.4218910585817057,0.0
2019-05-20,1.0,-0.0,-1.2468864468864467,-0.06175824175824175,-2.597142857142857,-2.42021978021978,0.0
2019-05-21,1.0,-0.0,-1.2464545521346169,-0.054228819163788675,-2.6162098611213174,-2.4311852450584173,0.0
2019-05-22,1.0,-0.0,-1.2210009525903127,-0.07496153000659485,-2.6119293617644903,-2.4197259470945993,0.0
2019-05-23,1.0,-0.0,-1.2184093070900708,-0.09021731177288358,-2.607448598814663,-2.400819492207507,0.0
2019-05-24,1.0,-0.0,-1.1727127039627039,-0.10445804195804195,-2.603729603729603,-2.403554778554778,0.0
2019-05-28,1.0,-0.0,-1.1692520573883913,-0.10458087539145001,-2.604762945160586,-2.404194887480883,0.0
2019-05-29,1.0,-0.0,-1.1828932095182823,-0.10577481137550784,-2.5972141613464887,-2.368905977945444,0.0
2019-05-30,1.0,-0.0,-1.1749422632794457,-0.1088337182448037,-2.576934180138568,-2.3563799076212475,0.0
2019-05-31,1.0,-0.0,-1.1828374299266924,-0.113339082938048,-2.561880120741699,-2.3289492597383927,0.0
2019-06-03,1.0,-0.0,-1.1561601570717341,-0.15181263586003788,-2.4919009887104693,-2.212257204964589,0.0
2019-06-04,1.0,-0.0,-1.0937306873583739,-0.14811508617729863,-2.4634347318547003,-2.161436517201126,0.0
2019-06-05,1.0,-0.0,-1.0407862078218286,-0.1720668142483397,-2.4283893472865095,-2.067015496075669,0.0
2019-06-06,1.0,-0.4285968660968661,-1.599537037037037,-0.6918625356125356,-2.581463675213675,-2.601673789173789,0.0
2019-06-07,1.0,-0.43273342836778333,-1.6086956521739129,-0.6998396293656449,-2.572166785459729,-2.5959550962223807,0.0
2019-06-10,1.0,-0.4111140843814111,-1.6215324235126216,-0.6965480331816966,-2.576041387922576,-2.6146641691196146,0.0
2019-06-11,1.0,-0.43931159420289856,-1.6430253623188407,-0.7462862318840581,-2.5894927536231886,-2.639945652173913,0.0
2019-06-12,1.0,-0.44264236902050114,-1.650751708428246,-0.7470615034168564,-2.6079271070615033,-2.663234624145786,0.0
2019-06-13,1.0,-0.4554945054945055,-1.6697802197802196,-0.7626373626373627,-2.606501831501831,-2.663095238095238,0.0
2019-06-14,1.0,-0.4552361772244599,-1.6645001830831196,-0.7665690223361405,-2.608934456243134,-2.6588246063712924,0.0
2019-06-17,1.0,-0.4581199707388442,-1.6570958302852963,-0.7681967812728603,-2.6094550109729338,-2.6512435991221652,0.0
2019-06-18,1.0,-0.4633278598795841,-1.6644772851669405,-0.765006385696041,-2.5925925925925926,-2.6371100164203614,0.0
2019-06-19,1.0,-0.4651797906235776,-1.6497041420118341,-0.7818843878015475,-2.589531178880291,-2.6170232134729177,0.0
2019-06-20,1.0,-0.4746072341980271,-1.6574716843259045,-0.7796857873584218,-2.5971867007672635,-2.6252283522104496,0.0
2019-06-21,1.0,-0.47947590251053696,-1.6727139453912405,-0.781839838739234,-2.5940993219717794,-2.634414513468939,0.0
2019-06-24,1.0,-0.48381757999264435,-1.6654100772342775,-0.7911916145641781,-2.598473703567488,-2.6556638470025744,0.0
2019-06-25,1.0,-0.4847429671034546,-1.6371300284064878,-0.7950151195821498,-2.5964446073490333,-2.6500503986071657,0.0
2019-06-26,1.0,-0.45620806911129486,-1.650215972796618,-0.7875195294550134,-2.5954415954415953,-2.7008547008547006,0.0
2019-06-27,1.0,-0.46625484049419136,-1.6471510234187718,-0.8011248386501936,-2.6004056795131847,-2.7050525539369352,0.0
2019-06-28,1.0,-0.469132394884534,-1.6184561597203055,-0.8081700248412917,-2.6053914803569787,-2.699420369859233,0.0
2019-07-01,1.0,-0.4935531405415362,-1.6008473015288267,-0.8132252716890772,-2.616135568244612,-2.686037944372813,0.0
2019-07-02,1.0,-0.48229357798165134,-1.611284403669725,-0.8041284403669725,-2.599633027522936,-2.677064220183486,0.0
2019-07-03,1.0,-0.48150527765029827,-1.6096374483708122,-0.806700321248279,-2.6020192748967417,-2.6785681505277648,0.0
2019-07-05,1.0,-0.4817565089842318,-1.5912174550788414,-0.8072057205720573,-2.6034103410341034,-2.6839933993399336,0.0
2019-07-08,1.0,-0.4777573529411765,-1.6053308823529413,-0.8002757352941177,-2.6103860294117647,-2.69733455882353,0.0
2019-07-09,1.0,-0.4728824447095531,-1.596953289896302,-0.7993943287143251,-2.6085161053500965,-2.6990914930714878,0.0
2019-07-10,1.0,-0.4688964439952219,-1.5965266930074427,-0.7989524947165304,-2.616190388679592,-2.707984930625747,0.0
2019-07-11,1.0,-0.4793008279668813,-1.5885004599816006,-0.8121435142594295,-2.618123275068997,-2.701563937442502,0.0
2019-07-12,1.0,-0.48512097895615097,-1.611013256697877,-0.8179289885973858,-2.6448502827477522,-2.711411884675999,0.0
2019-07-15,1.0,-0.4881911642122812,-1.6397147355746968,-0.8407891080855794,-2.623228674631842,-2.6699083078632957,0.0
2019-07-16,1.0,-0.49791105746913006,-1.6460867143255038,-0.857951907900845,-2.6249187633460216,-2.65722774115681,0.0
2019-07-17,1.0,-0.49962928637627435,-1.6581093605189992,-0.847451343836886,-2.616404077849861,-2.646246524559778,0.0
2019-07-18,1.0,-0.48580937413330866,-1.6546177313488029,-0.8384025145604143,-2.6202274198021636,-2.645557918091892,0.0
2019-07-19,1.0,-0.5057150822414275,-1.6619273301737758,-0.8426726140693244,-2.632190316885048,-2.650218381191339,0.0
2019-07-22,1.0,-0.5018188601809532,-1.6639306034884804,-0.8385411808599943,-2.642943755246712,-2.680346982557597,0.0
2019-07-23,1.0,-0.49545922666417,-1.678120026214774,-0.8399962550323002,-2.655275723246887,-2.6934743937833536,0.0
2019-07-24,1.0,-0.49793891699456627,-1.677721566423084,-0.8553494472550123,-2.654206483042908,-2.683342701892449,0.0
2019-07-25,1.0,-0.5066005055706394,-1.6469431701151578,-0.8703304933994944,-2.6706300908154668,-2.6679149892332177,0.0
2019-07-26,1.0,-0.5000934754159656,-1.6340437464946718,-0.8712843522153674,-2.674051224527949,-2.668162273322116,0.0
2019-07-29,1.0,-0.4973875723082665,-1.6094420600858368,-0.8693786154133234,-2.6725135286434036,-2.68147042358649,0.0
2019-07-30,1.0,-0.4968630021537598,-1.6073602397228206,-0.8818241408371571,-2.68189905421856,-2.6962262384118367,0.0
2019-07-31,1.0,-0.5017840375586855,-1.6079812206572772,-0.887981220657277,-2.6874178403755873,-2.704507042253521,0.0
2019-08-01,1.0,-0.4996246950647401,-1.6348282979921187,-0.8831863389003567,-2.6766747982735972,-2.688215425032839,0.0
2019-08-02,1.0,-0.4766398803961876,-1.61979069332835,-0.8839469258082602,-2.670248551672585,-2.693328349841151,0.0
2019-08-05,1.0,-0.46913465124953374,-1.6147892577396492,-0.8748601268183513,-2.6731629988810144,-2.6929317418873553,0.0
2019-08-06,1.0,-0.40867976244860665,-1.591594335312928,-0.8328917313841937,-2.62658748286889,-2.676838739150297,0.0
2019-08-07,1.0,-0.39166742307343194,-1.5909049650540075,-0.8049378233638921,-2.612780248706544,-2.67659072342743,0.0
2019-08-08,1.0,-0.39148936170212767,-1.583069262109552,-0.7963784517881394,-2.607062019013128,-2.6759619737437754,0.0
2019-08-09,1.0,-0.36328614943558507,-1.5524995520516036,-0.77342770112883,-2.5844830675506185,-2.685271456728185,0.0
2019-08-12,1.0,-0.35100286532951286,-1.5471883954154728,-0.7774892550143266,-2.5927650429799427,-2.6857091690544412,0.0
2019-08-13,1.0,-0.348175687359502,-1.459104271139547,-0.7318001037523777,-2.4914404288431613,-2.6155109804599688,0.0
2019-08-14,1.0,-0.32027154764973786,-1.4721148062215346,-0.7257025006444959,-2.468849359800636,-2.606427773481138,0.0
2019-08-15,1.0,-0.2869608994797785,-1.4653465346534653,-0.7030542037254573,-2.4236449068635677,-2.511579124014096,0.0
2019-08-16,1.0,-0.28926382943003437,-1.473180559053135,-0.7005791991941577,-2.4175270712666834,-2.51372450264417,0.0
2019-08-19,1.0,-0.28826806352373824,-1.4406751475846014,-0.6945206618441838,-2.404755965743743,-2.4863224411740252,0.0
2019-08-20,1.0,-0.2745017633068154,-1.4397605183301896,-0.6639055195604034,-2.374641187566637,-2.4486180595423606,0.0
2019-08-21,1.0,-0.2804413707358769,-1.3558940088584972,-0.699821275934416,-2.1803558940088585,-2.2540989975911105,0.0
2019-08-22,1.0,-0.2755758938959125,-1.3569378732645623,-0.6882804622663461,-2.17870162103467,-2.2566508958349494,0.0
2019-08-23,1.0,-0.2699881376037959,-1.3688414393040726,-0.7146698299723211,-2.2344800316330566,-2.320363780150257,0.0
2019-08-26,1.0,-0.2410478995504573,-1.3238257634475277,-0.685475120136413,-2.214152844520229,-2.286234692295768,0.0
2019-08-27,1.0,-0.23743232791956692,-1.320030935808198,-0.6798143851508122,-2.2107501933488014,-2.285924207269915,0.0
2019-08-28,1.0,-0.23861622621157258,-1.3094229139378997,-0.6792510979274213,-2.205562832267509,-2.2719778103089605,0.0
2019-08-29,1.0,-0.23944855206407883,-1.3053758471965495,-0.6792975970425138,-2.206407886629698,-2.2711799137399873,0.0
2019-08-30,1.0,-0.22686360489268406,-1.3061004692668667,-0.6748980690822372,-2.209785368105239,-2.27532887145165,0.0
2019-09-03,1.0,-0.24388544891640868,-1.326393188854489,-0.6985294117647058,-2.219427244582043,-2.251702786377709,0.0
2019-09-04,1.0,-0.23415615569140288,-1.3167995047589567,-0.7063375377234388,-2.2227810879826664,-2.2580670123036444,0.0
2019-09-05,1.0,-0.227626609111231,-1.3195868341940953,-0.6983735450551144,-2.2190703769367146,-2.2437369922145995,0.0
2019-09-06,1.0,-0.2187116564417178,-1.3114263803680983,-0.6947085889570553,-2.2169478527607365,-2.2269171779141104,0.0
