Date,IWF,IWM,MTUM,SPY,VLUE,VVI,VXX
2018-11-14,-0.09615834785548939,-0.7361562670689521,-0.0,-0.4000832314614925,-0.36858532525294563,1.0,0.0
2018-11-15,-0.09572947261716008,-0.7385699061679619,-0.0,-0.4043095157643022,-0.36059054401788265,1.0,0.0
2018-11-16,-0.0937597261126673,-0.7327782965037867,-0.0,-0.40343915343915343,-0.3636788048552755,1.0,0.0
2018-11-19,-0.09268052204146235,-0.7334007939596794,-0.0,-0.40440050854933707,-0.3641576502944916,1.0,0.0
2018-11-20,-0.06826863514350609,-0.7300485236423704,-0.0,-0.40677266157340486,-0.37598079702663634,1.0,0.0
2018-11-21,-0.06664434887853114,-0.7306929673216079,-0.0,-0.40581464218576985,-0.3720031931604563,1.0,0.0
2018-11-23,-0.06747961205011448,-0.7236500218672017,-0.0,-0.40873659026009107,-0.3727457487587147,1.0,0.0
2018-11-26,-0.06668553345854022,-0.7286011988988654,-0.0,-0.40682806349533046,-0.3706295505415627,1.0,0.0
2018-11-27,-0.05756798358132376,-0.735351462288353,-0.0,-0.4047460236018471,-0.3677783478707029,1.0,0.0
2018-11-28,-0.05489923558026407,-0.7505726713509896,-0.0,-0.401642086840141,-0.36668983090108875,1.0,0.0
2018-11-29,-0.060569242302820354,-0.7531473774009254,-0.0,-0.4038207998345526,-0.367577488819378,1.0,0.0
2018-11-30,-0.060116354234001294,-0.7535100193923724,-0.0,-0.4037233354880414,-0.36829993535875893,1.0,0.0
2018-12-03,-0.05815606503140427,-0.7543229341673343,-0.0,-0.40401664555816896,-0.36819250949882393,1.0,0.0
2018-12-04,-0.05631584383391861,-0.755190043379467,-0.0,-0.4030933691386077,-0.36748605659987604,1.0,0.0
2018-12-06,-0.05088800478456458,-0.7700028603375197,-0.0,-0.4068440075928959,-0.37257196349169197,1.0,0.0
2018-12-07,-0.0535375334772095,-0.7699368158298447,-0.0,-0.4066408382953275,-0.3700824254400791,1.0,0.0
2018-12-10,-0.019269223777495,-0.7916482717428,-0.0,-0.42488378736333654,-0.361129145350196,1.0,0.0
2018-12-11,-0.019218283339825996,-0.7915075964160498,-0.0,-0.42475003246331644,-0.3615894039735099,1.0,0.0
2018-12-12,-0.01821394237015096,-0.7920336737080053,-0.0,-0.42474082157611665,-0.3632915010263206,1.0,0.0
2018-12-13,-0.017940596115899887,-0.7887111849620937,-0.0,-0.42790009346764984,-0.36179769446463805,1.0,0.0
2018-12-14,-0.020190486076869175,-0.7826538291853736,-0.0,-0.43066981548283284,-0.3616380764539486,1.0,0.0
2018-12-17,-0.010916239846862227,-0.7833048786797042,-0.0,-0.42340524600341456,-0.3691861969062032,1.0,0.0
2018-12-18,-0.00311262026032824,-0.7781036168132943,-0.0,-0.42102690744456456,-0.3701702937696147,1.0,0.0
2018-12-19,-0.017930248225112713,-0.7794216717624501,-0.0,-0.42079079649686474,-0.37293361662434577,1.0,0.0
2018-12-20,-0.016107798342755362,-0.76834714370531,-0.0,-0.4274503730091122,-0.3694726244869511,1.0,0.0
2018-12-21,-0.012465302765498098,-0.7712809704945,-0.0,-0.4307597409273157,-0.35565950447208805,1.0,0.0
2018-12-24,-0.0,-0.7573728596984411,-0.0,-0.4275491949910555,-0.37063634040378224,1.0,0.0
2018-12-26,-0.0,-0.7668585630595217,-0.0,-0.4091958104029824,-0.3600466637924476,1.0,0.0
2018-12-27,-0.0,-0.7466845477574131,-0.0,-0.37788705111011767,-0.3589132270401828,1.0,0.0
2018-12-28,-0.0,-0.7482751774457735,-0.0,-0.37653248622623714,-0.3569762247481014,1.0,0.0
2018-12-31,-0.0,-0.7499317295995631,-0.0,-0.3761326680072491,-0.35649561828157195,1.0,0.0
2019-01-02,-0.0,-0.7493054866554222,-0.0,-0.37429308463141187,-0.3568062307768628,1.0,0.0
2019-01-03,-0.0,-0.7490449967753138,-0.0,-0.384556233566503,-0.3469266259860099,1.0,0.0
2019-01-04,-0.0,-0.7498020389983173,-0.0,-0.37874888646936555,-0.3459615955656736,1.0,0.0
2019-01-07,-0.0,-0.7351978505129457,-0.0,-0.3730581338544211,-0.33434294088910604,1.0,0.0
2019-01-08,-0.0,-0.7314674735249621,-0.0,-0.37514030549997557,-0.3334634717680933,1.0,0.0
2019-01-09,-0.0,-0.737737003058104,-0.0,-0.37695412844036696,-0.33176758409785934,1.0,0.0
2019-01-10,-0.0,-0.7369579572969402,-0.0,-0.3774060214738181,-0.331401178858806,1.0,0.0
2019-01-11,-0.0,-0.7315036968124173,-0.0,-0.3797189443274739,-0.33699750281545315,1.0,0.0
2019-01-14,-0.0,-0.732092111709946,-0.0,-0.3842479176874081,-0.3334394904458599,1.0,0.0
2019-01-15,-0.0,-0.7278232726916098,-0.0,-0.3844946795469033,-0.33950375128720645,1.0,0.0
2019-01-16,-0.0,-0.7282014846755028,-0.0,-0.37768576818482497,-0.3440723228066737,1.0,0.0
2019-01-17,-0.0,-0.733140347864485,-0.0,-0.37678777322571944,-0.3433015234403749,1.0,0.0
2019-01-18,-0.0,-0.7259456527099669,-0.0,-0.3822310992750407,-0.3576712531439562,1.0,0.0
2019-01-22,-0.0,-0.8376615414796832,-0.0,-0.34581524804433655,-0.2687903087373403,1.0,0.0
2019-01-23,-0.0,-0.8190885640584694,-0.0,-0.34919543053678903,-0.2884412234369242,1.0,0.0
2019-01-24,-0.0,-0.8140431909195883,-0.0,-0.356779598555389,-0.2859985750436086,1.0,0.0
2019-01-25,-0.0,-0.8413748668004857,-0.0,-0.36998488340396,-0.26677074814759744,1.0,0.0
2019-01-28,-0.0,-0.8166456369529181,-0.0,-0.39988619213736115,-0.2575521413196764,1.0,0.0
2019-01-29,-0.0,-0.7933534593685044,-0.0,-0.41287241413441556,-0.2682866475304365,1.0,0.0
2019-01-30,-0.0,-0.7929993815708102,-0.0,-0.4107854050711194,-0.2699319727891156,1.0,0.0
2019-01-31,-0.0,-0.8022466883713993,-0.0,-0.4157864651937272,-0.26721674081069663,1.0,0.0
2019-02-01,-0.0,-0.8015419049987564,-0.0,-0.4192489430489928,-0.26615269833374783,1.0,0.0
2019-02-04,-0.0,-0.7949814727313421,-0.0,-0.41600557061500587,-0.2759195245082191,1.0,0.0
2019-02-05,-0.0,-0.7942770485282419,-0.0,-0.41684069212410507,-0.2749353619729515,1.0,0.0
2019-02-06,-0.0,-0.7782108895895921,-0.0,-0.42110882141172384,-0.28346202547359534,1.0,0.0
2019-02-07,-0.0,-0.7821467580180718,-0.0,-0.42451097209810346,-0.27571740641445736,1.0,0.0
2019-02-08,-0.0,-0.7797271439576551,-0.0,-0.43679332024552076,-0.26850724385576896,1.0,0.0
2019-02-11,-0.0,-0.7759255573248408,-0.0,-0.4391421178343949,-0.27296476910828027,1.0,0.0
2019-02-12,-0.0,-0.7722538467274852,-0.0,-0.4378682045290711,-0.2756469213751274,1.0,0.0
2019-02-13,-0.0,-0.7830747040684374,-0.0,-0.4332040187008853,-0.2705411320003979,1.0,0.0
2019-02-14,-0.0,-0.7798690467299025,-0.0,-0.44145691736998033,-0.26827993128687727,1.0,0.0
2019-02-15,-0.0,-0.7813721827916822,-0.0,-0.44106586975470047,-0.2679118416137467,1.0,0.0
2019-02-19,-0.0,-0.784583104361293,-0.0,-0.44224908827496634,-0.2710196333116851,1.0,0.0
2019-02-20,-0.0,-0.7809702425606402,-0.0,-0.4423105776444112,-0.277344336084021,1.0,0.0
2019-02-21,-0.0,-0.7738604255744755,-0.0,-0.44487785362438426,-0.28169929737704097,1.0,0.0
2019-02-22,-0.0,-0.7778666400079977,-0.0,-0.44449165250424877,-0.27686693991802463,1.0,0.0
2019-02-25,-0.0,-0.7784937070651357,-0.0,-0.4498320212605927,-0.2788196359624931,1.0,0.0
2019-02-26,-0.0,-0.781286754585721,-0.0,-0.4418057606166012,-0.2793723880783764,1.0,0.0
2019-02-27,-0.0,-0.7799414311816384,-0.0,-0.44880234275273445,-0.27422221109804024,1.0,0.0
2019-02-28,-0.0,-0.7773269211501854,-0.0,-0.44717463180042083,-0.28025748922953614,1.0,0.0
2019-03-01,-0.0,-0.7800510868476409,-0.0,-0.4456325753781428,-0.2785485325052589,1.0,0.0
2019-03-04,-0.0,-0.7797836646802543,-0.0,-0.44539035505032804,-0.2787069958435575,1.0,0.0
2019-03-05,-0.0,-0.7836380508113261,-0.0,-0.4404233441175733,-0.2839264665312367,1.0,0.0
2019-03-06,-0.0,-0.7823274240866578,-0.0,-0.4405606679872621,-0.28457160051152175,1.0,0.0
2019-03-07,-0.0,-0.7876252920340644,-0.0,-0.43432059687994573,-0.29017509483256715,1.0,0.0
2019-03-08,-0.0,-0.7877505511491777,-0.0,-0.4587588373919875,-0.2875098193244305,1.0,0.0
2019-03-11,-0.0,-0.7850830412920919,-0.0,-0.46272030067550407,-0.29168571283457767,1.0,0.0
2019-03-12,-0.0,-0.7677964802942453,-0.0,-0.4725805215703302,-0.3138361727669791,1.0,0.0
2019-03-13,-0.0,-0.7739494073579968,-0.0,-0.4768587408281595,-0.3147416491354097,1.0,0.0
2019-03-14,-0.0,-0.7773850685106928,-0.0,-0.4693558714304008,-0.3144064540914329,1.0,0.0
2019-03-15,-0.0,-0.7715136578352845,-0.0,-0.47193982337235574,-0.3237831176833026,1.0,0.0
2019-03-18,-0.0,-0.7864397119021711,-0.0,-0.47777086895694076,-0.3265972330172548,1.0,0.0
2019-03-19,-0.0,-0.7871324388154992,-0.0,-0.4771223170953259,-0.3310581090550466,1.0,0.0
2019-03-20,-0.0,-0.7869994799791992,-0.0,-0.47381695267810714,-0.3392875715028601,1.0,0.0
2019-03-21,-0.0,-0.7886690413665791,-0.0,-0.4837367723148124,-0.3276305868282156,1.0,0.0
2019-03-22,-0.0,-0.7834088112876625,-0.0,-0.5028664171094998,-0.33145729169393473,1.0,0.0
2019-03-25,-0.0,-0.7533648599490723,-0.0,-0.513381489372759,-0.33162708517382944,1.0,0.0
2019-03-26,-0.0,-0.761001695578453,-0.0,-0.510890830833442,-0.33671579496543624,1.0,0.0
2019-03-27,-0.0,-0.7559582790091265,-0.0,-0.5147327249022164,-0.336870925684485,1.0,0.0
2019-03-28,-0.0,-0.7513754530520717,-0.0,-0.5067664467680112,-0.349378112695888,1.0,0.0
2019-03-29,-0.0,-0.7638190954773869,-0.0,-0.5090295226130653,-0.3444043132328309,1.0,0.0
2019-04-01,-0.0,-0.7604461200125667,-0.0,-0.5094250706880301,-0.34820400041889205,1.0,0.0
2019-04-02,-0.0,-0.7651887483007425,-0.0,-0.5165220119209453,-0.3325316323329499,1.0,0.0
2019-04-03,-0.0,-0.7642017245884505,-0.0,-0.5166710216880063,-0.3321400574862817,1.0,0.0
2019-04-04,-0.0,-0.7626941379490666,-0.0,-0.5177273440359775,-0.3342310306960205,1.0,0.0
2019-04-05,-0.0,-0.7572195313522712,-0.0,-0.5254352663961251,-0.33548893834271504,1.0,0.0
2019-04-08,-0.0,-0.7568494046840246,-0.0,-0.5216799685987178,-0.338244144969253,1.0,0.0
2019-04-09,-0.0,-0.7540369088811996,-0.0,-0.5330554681765755,-0.3342508126245151,1.0,0.0
2019-04-10,-0.0,-0.756133438402942,-0.0,-0.528079852902548,-0.3425531914893617,1.0,0.0
2019-04-11,-0.0,-0.758851070545531,-0.0,-0.5313798726918828,-0.3401283602504077,1.0,0.0
2019-04-12,-0.0,-0.7487186091435931,-0.0,-0.5092079845460399,-0.3177334191886671,1.0,0.0
2019-04-15,-0.0,-0.7501866392071052,-0.0,-0.5045951859956236,-0.3195520659029476,1.0,0.0
2019-04-16,-0.0,-0.7540701113654484,-0.0,-0.5046423703094056,-0.3132378282451583,1.0,0.0
2019-04-17,-0.0,-0.7488091866422925,-0.0,-0.5042611807719045,-0.3216612168181467,1.0,0.0
2019-04-18,-0.0,-0.7328738836404936,-0.0,-0.5042847555624387,-0.3440194104589335,1.0,0.0
2019-04-22,-0.0,-0.7296835786913664,-0.0,-0.5087061136839925,-0.3488396160513311,1.0,0.0
2019-04-23,-0.0,-0.7392137566685659,-0.0,-0.5034184492671052,-0.3471020873258404,1.0,0.0
2019-04-24,-0.0,-0.7452976838178144,-0.0,-0.5005181615627753,-0.344991968495777,1.0,0.0
2019-04-25,-0.0,-0.7468751620766557,-0.0,-0.5072091696488772,-0.3391421606763135,1.0,0.0
2019-04-26,-0.0,-0.7358789326134357,-0.0,-0.5234918492368393,-0.336413664209324,1.0,0.0
2019-04-29,-0.0,-0.7437283905685392,-0.0,-0.5273351184131854,-0.32856734343723193,1.0,0.0
2019-04-30,-0.0,-0.7410064462466209,-0.0,-0.5276564774381368,-0.33063006862133504,1.0,0.0
2019-05-01,-0.0,-0.7282045945313109,-0.0,-0.5407810182896688,-0.3326742461690559,1.0,0.0
2019-05-02,-0.0,-0.7271923437012379,-0.0,-0.5336783522313534,-0.33977426401747635,1.0,0.0
2019-05-03,-0.0,-0.7320027028431831,-0.0,-0.5287696865741462,-0.33811528665731067,1.0,0.0
2019-05-06,-0.0,-0.7177530306570101,-0.0,-0.5293201464060432,-0.34877865171456013,1.0,0.0
2019-05-07,-0.0,-0.7229756009023258,-0.0,-0.5257344361760053,-0.34415432883034713,1.0,0.0
2019-05-08,-0.0,-0.7155854225898164,-0.0,-0.5190230033600413,-0.35003876970793485,1.0,0.0
2019-05-09,-0.0,-0.7165688277431534,-0.0,-0.5190204039411415,-0.3504616100752541,1.0,0.0
2019-05-10,-0.0,-0.7192465700333308,-0.0,-0.5177118052864119,-0.34679482210681345,1.0,0.0
2019-05-13,-0.0,-0.7197365021958151,-0.0,-0.5158098682510979,-0.34773960216998195,1.0,0.0
2019-05-14,-0.0,-0.6847128855134192,-0.0,-0.5288653974444502,-0.35223482321547706,1.0,0.0
2019-05-15,-0.0,-0.6802832383240881,-0.0,-0.5265983281781231,-0.3494209974692605,1.0,0.0
2019-05-16,-0.0,-0.6801862893113948,-0.0,-0.5294403643900816,-0.34929245886537524,1.0,0.0
2019-05-17,-0.0,-0.6782953672894805,-0.0,-0.5244433068850781,-0.3567699001791656,1.0,0.0
2019-05-20,-0.0,-0.6784875408496732,-0.0,-0.5214971405228759,-0.3531198937908497,1.0,0.0
2019-05-21,-0.0,-0.6796761257694567,-0.0,-0.5197568389057751,-0.35480575208806925,1.0,0.0
2019-05-22,-0.0,-0.6753879926485603,-0.0,-0.5243261180314479,-0.35289462936491733,1.0,0.0
2019-05-23,-0.0,-0.6731725985457327,-0.0,-0.5301951779563719,-0.34797805842581964,1.0,0.0
2019-05-24,-0.0,-0.6661915548881365,-0.0,-0.5316500801751126,-0.34737458321667636,1.0,0.0
2019-05-28,-0.0,-0.6582123758594347,-0.0,-0.5369747899159664,-0.3512859689330277,1.0,0.0
2019-05-29,-0.0,-0.6717773412587056,-0.0,-0.5512640628587464,-0.3280440827572132,1.0,0.0
2019-05-30,-0.0,-0.6696674487401815,-0.0,-0.5492961338365806,-0.3313016423543813,1.0,0.0
2019-05-31,-0.0,-0.6726503136314957,-0.0,-0.5529858738334439,-0.3242133714110868,1.0,0.0
2019-06-03,-0.0,-0.6778603495066832,-0.0,-0.5613665762041241,-0.2970806807517691,1.0,0.0
2019-06-04,-0.0,-0.6735827520608751,-0.0,-0.5697400126823081,-0.293138871274572,1.0,0.0
2019-06-05,-0.0,-0.6612084986689437,-0.0,-0.5854638605655734,-0.26475463358280177,1.0,0.0
2019-06-06,-0.0,-0.6650757366424678,-0.0,-0.5872541385113919,-0.25966489989700825,1.0,0.0
2019-06-07,-0.0,-0.6661388826057453,-0.0,-0.5854884515820955,-0.2616049661966875,1.0,0.0
2019-06-10,-0.0,-0.6654782827014813,-0.0,-0.5790861159929701,-0.2661059502887271,1.0,0.0
2019-06-11,-0.0,-0.6655566127497621,-0.0,-0.5790475236616756,-0.2592768791627022,1.0,0.0
2019-06-12,-0.0,-0.663104414856342,-0.0,-0.5793622985283812,-0.26028631494644106,1.0,0.0
2019-06-13,-0.0,-0.6705655462605822,-0.0,-0.5809998497219857,-0.2530431297901117,1.0,0.0
2019-06-14,-0.0,-0.6665248084914634,-0.0,-0.5940269363640915,-0.2428278175536975,1.0,0.0
2019-06-17,-0.0,-0.6591301735146097,-0.0,-0.6092541125215953,-0.2354590750895115,1.0,0.0
2019-06-18,-0.0,-0.6514807514782566,-0.0,-0.6086923978942641,-0.23477458147251815,1.0,0.0
2019-06-19,-0.0,-0.6452416542102641,-0.004758345789735925,-0.6099900348779274,-0.23129048330842056,1.0,0.0
2019-06-20,-0.0,-0.6450584219836069,-0.0053812999825606014,-0.6093076558957622,-0.23162012008271254,1.0,0.0
2019-06-21,-0.0,-0.648006975585451,-0.0051320378674638775,-0.604559043348281,-0.23358246138515196,1.0,0.0
2019-06-24,-0.0,-0.6495845912028142,-0.008732317057957637,-0.6002345250866994,-0.23639629749756744,1.0,0.0
2019-06-25,-0.0,-0.6346264188599227,-0.011176250467756018,-0.6084570288137707,-0.24043906698266185,1.0,0.0
2019-06-26,-0.0,-0.6346542307788223,-0.00982568143843986,-0.6031571859647372,-0.24619067807177236,1.0,0.0
2019-06-27,-0.0,-0.6384603864010784,-0.01659927112974889,-0.608431930507713,-0.23263940891617996,1.0,0.0
2019-06-28,-0.0,-0.6319584799261422,-0.018788831499363726,-0.6118970980861841,-0.23255233675175288,1.0,0.0
2019-07-01,-0.0,-0.6261465603190428,-0.022233300099700898,-0.6164506480558325,-0.22769192422731804,1.0,0.0
2019-07-02,-0.0,-0.6289265874498667,-0.02192163017213462,-0.6151010138753954,-0.2251451062451735,1.0,0.0
2019-07-03,-0.0,-0.6264669972341962,-0.024219470261380906,-0.6162509655395809,-0.22477761443201355,1.0,0.0
2019-07-05,-0.0,-0.6190132250753406,-0.025628253343627807,-0.6167716868820204,-0.229209733256955,1.0,0.0
2019-07-08,-0.0,-0.627073755746552,-0.01763941635018989,-0.6195282830301819,-0.23425944433339996,1.0,0.0
2019-07-09,-0.0,-0.6244818458772413,-0.017704639664385957,-0.6190381061778955,-0.23590371073265745,1.0,0.0
2019-07-10,-0.0,-0.6137975821760415,-0.014961534618843041,-0.631456688979918,-0.23753621740433611,1.0,0.0
2019-07-11,-0.0,-0.6082178094167603,-0.024703384538528786,-0.633195953540652,-0.23167228674909454,1.0,0.0
2019-07-12,-0.0,-0.6013037614266447,-0.026824516709126327,-0.6398171736849992,-0.22968180228782656,1.0,0.0
2019-07-15,-0.0,-0.6427490761179593,-0.05498648279967261,-0.5965673751829162,-0.1859173094570798,1.0,0.0
2019-07-16,-0.0,-0.6388564905576097,-0.06020299277861876,-0.5963223068714794,-0.18621733627813483,1.0,0.0
2019-07-17,-0.0,-0.646074805787893,-0.056935792112382415,-0.5954431510759227,-0.18349010945372415,1.0,0.0
2019-07-18,-0.0,-0.6479780094598945,-0.0622570020554221,-0.587454495926302,-0.178722666600629,1.0,0.0
2019-07-19,-0.0,-0.6488481545702254,-0.06494921971761208,-0.5846420609363389,-0.17862273965816197,1.0,0.0
2019-07-22,-0.0,-0.6363163371488034,-0.05720727416877261,-0.5864674694019127,-0.19756206332689166,1.0,0.0
2019-07-23,-0.0,-0.6387091977098669,-0.055270528168141375,-0.5859419535529283,-0.1985773415619501,1.0,0.0
2019-07-24,-0.0,-0.6387504648568241,-0.053725052683773394,-0.5872071402008182,-0.19955373744886576,1.0,0.0
2019-07-25,-0.0,-0.6347194425913573,-0.052454722901687546,-0.5939021075778914,-0.18973142588886419,1.0,0.0
2019-07-26,-0.0,-0.6267485752349936,-0.05097081390471961,-0.5972170823773222,-0.19216440924678657,1.0,0.0
2019-07-29,-0.0,-0.6066768804981715,-0.05238707126618563,-0.5979539389146981,-0.21407037659385195,1.0,0.0
2019-07-30,-0.0,-0.6108184314016473,-0.05369642106304568,-0.5952363285597685,-0.21359847641661103,1.0,0.0
2019-07-31,-0.0,-0.6050025926566087,-0.05439640484950246,-0.5956690288649102,-0.21412874391960296,1.0,0.0
2019-08-01,-0.0,-0.6060329067641682,-0.05649982706655468,-0.5938534512574732,-0.21409160531646823,1.0,0.0
2019-08-02,-0.0,-0.6002863914675094,-0.06722792810586609,-0.591694647442228,-0.20968299427217066,1.0,0.0
2019-08-05,-0.0,-0.5998124197847764,-0.06476453746667983,-0.5930249777865535,-0.21055879158850824,1.0,0.0
2019-08-06,-0.0,-0.5981182466371009,-0.0671354715409306,-0.5725626638571044,-0.21240781123661578,1.0,0.0
2019-08-07,-0.0,-0.5967501527183873,-0.06050091631032376,-0.5709712889431887,-0.21527183872938302,1.0,0.0
2019-08-08,-0.0,-0.5978786841976637,-0.06315069162715675,-0.5702380370497092,-0.21264480179871942,1.0,0.0
2019-08-09,-0.0,-0.5908869632947134,-0.061629831564599356,-0.5614351085580762,-0.22008567812287022,1.0,0.0
2019-08-12,-0.0,-0.5900136200019457,-0.06683529526218504,-0.5636735090962155,-0.21162078023154002,1.0,0.0
2019-08-13,-0.0,-0.5846213667735978,-0.06517935258092739,-0.5668319237873044,-0.21359482842422473,1.0,0.0
2019-08-14,-0.0,-0.5925495325291866,-0.06556702029743738,-0.5538923606065009,-0.21011965315118925,1.0,0.0
2019-08-15,-0.0,-0.6007778924875754,-0.07498019255239971,-0.5394108184677439,-0.1857098268949125,1.0,0.0
2019-08-16,-0.0,-0.6010856772271995,-0.07455624144308602,-0.5363053347104461,-0.18999351475992604,1.0,0.0
2019-08-19,-0.0,-0.5914326078107416,-0.07916097981466848,-0.5410051959868784,-0.18288916026147548,1.0,0.0
2019-08-20,-0.0,-0.5928747104754173,-0.0870125838725853,-0.5326535972683206,-0.17526684018243036,1.0,0.0
2019-08-21,-0.0,-0.5967372638809387,-0.10403548941041786,-0.5219423774088915,-0.16232589200534248,1.0,0.0
2019-08-22,-0.0,-0.5973285629099582,-0.10194394752534287,-0.5212403100775194,-0.16467501490757305,1.0,0.0
2019-08-23,-0.0,-0.5961121049493142,-0.10449612403100775,-0.5204293381037567,-0.16417412045319021,1.0,0.0
2019-08-26,-0.0,-0.5948744745030046,-0.10650072441393724,-0.5169465358763033,-0.15682967959527824,1.0,0.0
2019-08-27,-0.0,-0.593701796435606,-0.10714539974845157,-0.5152708892000285,-0.15700420038444196,1.0,0.0
2019-08-28,-0.0,-0.5837050393850242,-0.11552149568188287,-0.5213058745373446,-0.15205940969915532,1.0,0.0
2019-08-29,-0.0,-0.575946664135902,-0.12254436746702096,-0.5289456201955015,-0.1451314415867894,1.0,0.0
2019-08-30,-0.0,-0.5662111271642074,-0.1269984131119585,-0.5375524028327135,-0.13775135596030413,1.0,0.0
2019-09-03,-0.0,-0.5708837672027857,-0.13575100078167562,-0.5279863562072151,-0.13409290096406662,1.0,0.0
2019-09-04,-0.0,-0.5756081369434303,-0.14007302385129689,-0.5250604580587036,-0.13016264403243397,1.0,0.0
2019-09-05,-0.0,-0.5703394231223151,-0.12611528112165415,-0.5313694944058915,-0.13255912760232264,1.0,0.0
2019-09-06,-0.0,-0.5730103642845339,-0.12252992421559601,-0.5325447977902118,-0.13279977335505347,1.0,0.0
2019-09-09,-0.0,-0.5868567915247824,-0.12412504729474083,-0.534359629209232,-0.11937192584184639,1.0,0.0
2019-09-10,-0.0,-0.5880241783150737,-0.12804590102002267,-0.5260436343029845,-0.11904986777483943,1.0,0.0
2019-09-11,-0.0,-0.5850245421936945,-0.14583726637719463,-0.5262884651689635,-0.10265244478006418,1.0,0.0
