Date,CDK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-19,1.0,-0.07810011101993532,-0.5100159289472415,-0.0,-0.4301057102862384,-0.39525510450354784,0.0
2018-12-20,1.0,-0.076765928810056,-0.5006849808926382,-0.0,-0.43434998918451223,-0.3916167952507992,0.0
2018-12-21,1.0,-0.0740705296904158,-0.50167472127853,-0.0,-0.4366955356715632,-0.3800181826881669,0.0
2018-12-24,1.0,-0.06509115141129992,-0.49214622304726546,-0.0,-0.4342662668380218,-0.3884287686229711,0.0
2018-12-26,1.0,-0.06582087083894442,-0.49611359179719805,-0.0,-0.4204644789377938,-0.38018286200297685,0.0
2018-12-27,1.0,-0.04705015767787676,-0.479409801348894,-0.0,-0.38984416361669316,-0.38558571001081876,0.0
2018-12-28,1.0,-0.048649396784387906,-0.4783280662499135,-0.0,-0.3915941962123134,-0.3881802034555143,0.0
2018-12-31,1.0,-0.046730698189878093,-0.4820603989656446,-0.0,-0.3920160694495752,-0.38802179534540077,0.0
2019-01-02,1.0,-0.04706018251126256,-0.48245350583342955,-0.0,-0.3927457548804436,-0.38800970313041466,0.0
2019-01-03,1.0,-0.047931440715160194,-0.48208634589175575,-0.0,-0.3931302118223187,-0.3868009516989674,0.0
2019-01-04,1.0,-0.033307264111882964,-0.4871187376362884,-0.0,-0.3884620692827897,-0.3913373510604039,0.0
2019-01-07,1.0,-0.029638587204526785,-0.4797846125764351,-0.0,-0.386396823948161,-0.38580359587478325,0.0
2019-01-08,1.0,-0.03172614845013323,-0.47042612795226274,-0.0,-0.39171430523606715,-0.3836745849181224,0.0
2019-01-09,1.0,-0.031082188040411397,-0.4670292163465914,-0.0,-0.3916446709747884,-0.3856830800036407,0.0
2019-01-10,1.0,-0.03197634750966568,-0.46486240618603597,-0.0,-0.3929724812372072,-0.38448942460768704,0.0
2019-01-11,1.0,-0.03294926678203844,-0.4598096365789234,-0.0,-0.39459422533928407,-0.3897440568357774,0.0
2019-01-14,1.0,-0.031790460586200615,-0.4579692335699982,-0.0,-0.3910659020571637,-0.394797924631349,0.0
2019-01-15,1.0,-0.031924092108855925,-0.4555838718485483,-0.0,-0.39143988349868025,-0.3964685537453354,0.0
2019-01-16,1.0,-0.026670607762442875,-0.4554011959709875,-0.0,-0.38894067892953776,-0.4027193560855824,0.0
2019-01-17,1.0,-0.028568831109797948,-0.45251028432464374,-0.0,-0.38857701311393444,-0.4031000704561467,0.0
2019-01-18,1.0,-0.03831841042874219,-0.44816076140643674,-0.0,-0.38000405963147565,-0.3888675883533683,0.0
2019-01-22,1.0,-0.0,-0.47530043063603367,-0.0,-0.4130949428449034,-0.3662435460960927,0.0
2019-01-23,1.0,-0.0,-0.4588951226133382,-0.0,-0.4259343045878201,-0.3774092842276717,0.0
2019-01-24,1.0,-0.0,-0.4514677280745398,-0.0,-0.4376498258627708,-0.37242751820525577,0.0
2019-01-25,1.0,-0.0,-0.45236208886977386,-0.0,-0.4407723476016932,-0.3704869049505399,0.0
2019-01-28,1.0,-0.0,-0.4392682263329706,-0.0,-0.4596935074356184,-0.36797243380486033,0.0
2019-01-29,1.0,-0.0,-0.456879296841006,-0.0,-0.40137934035331996,-0.3173788182055522,0.0
2019-01-30,1.0,-0.0,-0.456331592689295,-0.0,-0.4007832898172324,-0.31866840731070495,0.0
2019-01-31,1.0,-0.0,-0.4767647784079446,-0.0,-0.33768970387141606,-0.4272456230805443,0.0
2019-02-01,1.0,-0.0,-0.4751483928771419,-0.0,-0.35022958897972895,-0.41451450330384143,0.0
2019-02-04,1.0,-0.0,-0.47676319738404,-0.0,-0.3493695267531188,-0.41353669735044457,0.0
2019-02-05,1.0,-0.0,-0.47522028894753326,-0.0,-0.3501587869571051,-0.4110569396609563,0.0
2019-02-06,1.0,-0.0,-0.4839681354244461,-0.0,-0.5281553398058252,-0.4773213841175006,0.0
2019-02-07,1.0,-0.0,-0.4915690339986511,-0.0,-0.5444780295271164,-0.4620169368739227,0.0
2019-02-08,1.0,-0.0,-0.4976923848700713,-0.0,-0.5653907896056989,-0.4451941406641919,0.0
2019-02-11,1.0,-0.0,-0.49626232166839823,-0.0,-0.5988647593948763,-0.43889212680232115,0.0
2019-02-12,1.0,-0.0,-0.4961510124234648,-0.0,-0.6061583801224562,-0.43827646655318714,0.0
2019-02-13,1.0,-0.0,-0.5055605038809009,-0.0,-0.6033337574755058,-0.4359587733808372,0.0
2019-02-14,1.0,-0.0,-0.503615991851286,-0.0,-0.604812834224599,-0.43804430863254396,0.0
2019-02-15,1.0,-0.0,-0.5128702262812826,-0.0,-0.6023623051608459,-0.43587846628740534,0.0
2019-02-19,1.0,-0.0,-0.509545686574783,-0.0,-0.6067381316998468,-0.4360387953037264,0.0
2019-02-20,1.0,-0.0,-0.5058412406897255,-0.0,-0.6091980410162228,-0.4357208448117539,0.0
2019-02-21,1.0,-0.0,-0.4908720040795512,-0.0,-0.6136155022947476,-0.4452320244773075,0.0
2019-02-22,1.0,-0.0,-0.4841389150763116,-0.0,-0.6244298927306546,-0.4393966417815374,0.0
2019-02-25,1.0,-0.0,-0.4814219774054523,-0.0,-0.6264759136000816,-0.44227679596052333,0.0
2019-02-26,1.0,-0.0,-0.4826645592209249,-0.0,-0.6214755519298425,-0.44521490847906997,0.0
2019-02-27,1.0,-0.0,-0.47814778928043244,-0.0,-0.6248916313937478,-0.4467846397062573,0.0
2019-02-28,1.0,-0.0,-0.47744370489378524,-0.0,-0.6240787493943335,-0.44865223267793847,0.0
2019-03-01,1.0,-0.0,-0.4788484585766377,-0.0,-0.6238621006196292,-0.44720401866537474,0.0
2019-03-04,1.0,-0.0,-0.4824030829696552,-0.0,-0.6229487277645918,-0.4467498660133221,0.0
2019-03-05,1.0,-0.0,-0.4782175435010348,-0.0,-0.6296343613460408,-0.4472749572016251,0.0
2019-03-06,1.0,-0.0,-0.473280106114328,-0.0,-0.6321710073208683,-0.4453740785143994,0.0
2019-03-07,1.0,-0.0,-0.4660751963799985,-0.0,-0.6431603833540941,-0.4329003228512596,0.0
2019-03-08,1.0,-0.0,-0.46217113665389525,-0.0,-0.6607918263090676,-0.4313154533844189,0.0
2019-03-11,1.0,-0.0,-0.46118028400905536,-0.0,-0.6630222267956369,-0.44831755505247994,0.0
2019-03-12,1.0,-0.0,-0.4315910037484382,-0.0,-0.6793002915451896,-0.49219075385256145,0.0
2019-03-13,1.0,-0.0,-0.4404319857748026,-0.0,-0.6792008786151353,-0.4952669839443544,0.0
2019-03-14,1.0,-0.0,-0.4439330543933054,-0.0,-0.676673640167364,-0.4944560669456067,0.0
2019-03-15,1.0,-0.0,-0.44066907870588856,-0.0,-0.6787792984112003,-0.5023333857689686,0.0
2019-03-18,1.0,-0.0,-0.44786039614447626,-0.0,-0.6851498781908697,-0.5150142993326978,0.0
2019-03-19,1.0,-0.0,-0.44947966443665704,-0.0,-0.6844801953913136,-0.5208134225337155,0.0
2019-03-20,1.0,-0.0,-0.45193305483862384,-0.0,-0.6834473033020247,-0.5253971210387676,0.0
2019-03-21,1.0,-0.0,-0.45452357393094966,-0.0,-0.6718904607814298,-0.5478832936645897,0.0
2019-03-22,1.0,-0.0,-0.4515816134073395,-0.0,-0.6929460580912863,-0.5498733631513715,0.0
2019-03-25,1.0,-0.0,-0.42102587429427657,-0.0,-0.7054290530596955,-0.5492467824365184,0.0
2019-03-26,1.0,-0.0,-0.42667275265814625,-0.0,-0.7064762109333048,-0.5518472774138116,0.0
2019-03-27,1.0,-0.0,-0.4301043538911393,-0.0,-0.703275478176892,-0.5492394774257585,0.0
2019-03-28,1.0,-0.0,-0.4297338668528614,-0.0,-0.7004055106480114,-0.5553616027069851,0.0
2019-03-29,1.0,-0.0,-0.431188717259906,-0.0,-0.7000671591672263,-0.5550839489590329,0.0
2019-04-01,1.0,-0.0,-0.4276402618040779,-0.0,-0.7016457025884127,-0.5641716271177311,0.0
2019-04-02,1.0,-0.0,-0.4343640763646141,-0.0,-0.7096262436138746,-0.5449045442323205,0.0
2019-04-03,1.0,-0.0,-0.4344328454584589,-0.0,-0.7067907877744296,-0.5492359018510546,0.0
2019-04-04,1.0,-0.0,-0.4326602046311255,-0.0,-0.7153204092622509,-0.5445341949380722,0.0
2019-04-05,1.0,-0.0,-0.42738454898575745,-0.0,-0.71727988778593,-0.5528161415623651,0.0
2019-04-08,1.0,-0.0,-0.42029493435419085,-0.0,-0.7203515488097485,-0.5552799719623649,0.0
2019-04-09,1.0,-0.0,-0.4115405405405405,-0.0,-0.7442972972972973,-0.5468648648648649,0.0
2019-04-10,1.0,-0.0,-0.39905039387072405,-0.0,-0.7457375633970001,-0.5529567281752455,0.0
2019-04-11,1.0,-0.0,-0.39169723780750976,-0.0,-0.7534527406128615,-0.5523305999136815,0.0
2019-04-12,1.0,-0.0,-0.39347615459145224,-0.0,-0.7455592636451717,-0.552319948325977,0.0
2019-04-15,1.0,-0.0,-0.3928002806487303,-0.0,-0.7520576409315378,-0.5536875624038643,0.0
2019-04-16,1.0,-0.0,-0.3928195437980834,-0.0,-0.7546227561074369,-0.5519503306789041,0.0
2019-04-17,1.0,-0.0,-0.39906723459319565,-0.0,-0.7462123254434679,-0.5506011753922467,0.0
2019-04-18,1.0,-0.0,-0.3902787898415782,-0.0,-0.7441502712330984,-0.5644077402639462,0.0
2019-04-22,1.0,-0.0,-0.3899085052244058,-0.0,-0.7482540198148449,-0.5687834984570407,0.0
2019-04-23,1.0,-0.0,-0.38887384215372955,-0.0,-0.7545907588971346,-0.5649477276420563,0.0
2019-04-24,1.0,-0.0,-0.3896905541868588,-0.0,-0.7522809107399085,-0.5653139128786854,0.0
2019-04-25,1.0,-0.0,-0.385061520949645,-0.0,-0.7603664155238766,-0.5647189549569083,0.0
2019-04-26,1.0,-0.0,-0.3809058325187357,-0.0,-0.76194743130227,-0.5724720321494515,0.0
2019-04-29,1.0,-0.0,-0.3894905845216067,-0.0,-0.7673070643300316,-0.5644116686622402,0.0
2019-04-30,1.0,-0.0,-0.3818107444777747,-0.0,-0.778238341968912,-0.5669757294791382,0.0
2019-05-01,1.0,-0.0,-0.39373356704645046,-0.0,-0.7880148992112181,-0.557077125328659,0.0
2019-05-02,1.0,-0.0,-0.4093221776245124,-0.0,-0.848465147831986,-0.5687998190966137,0.0
2019-05-03,1.0,-0.0,-0.3958594016607894,-0.0,-0.8670515299738368,-0.5809066090319646,0.0
2019-05-06,1.0,-0.0,-0.380341273671957,-0.0,-0.8725476278356661,-0.586354731552199,0.0
2019-05-07,1.0,-0.0,-0.3769872813990461,-0.0,-0.8719339086986146,-0.5900806268453328,0.0
2019-05-08,1.0,-0.0,-0.384510792589655,-0.0,-0.8564387286839272,-0.5917511755707892,0.0
2019-05-09,1.0,-0.0,-0.38543970062935873,-0.0,-0.8521857458751487,-0.5972954584112944,0.0
2019-05-10,1.0,-0.0,-0.3830191353649894,-0.0,-0.8545428773919206,-0.5973352232459249,0.0
2019-05-13,1.0,-0.0,-0.3834967968705709,-0.0,-0.852032428142185,-0.599098588355349,0.0
2019-05-14,1.0,-0.0,-0.36170995303570413,-0.0,-0.8583715271883664,-0.609092966672325,0.0
2019-05-15,1.0,-0.0,-0.36266130858048445,-0.0,-0.8637083993660857,-0.6036053882725833,0.0
2019-05-16,1.0,-0.0,-0.36306201660197746,-0.0,-0.8663625803892683,-0.6036773663484148,0.0
2019-05-17,1.0,-0.0,-0.35774647887323946,-0.0,-0.8789016929862,-0.6087067861715749,0.0
2019-05-20,1.0,-0.0,-0.3556636513625761,-0.0,-0.8800136542072026,-0.6089491949707003,0.0
2019-05-21,1.0,-0.0,-0.35760025044824545,-0.0,-0.8793010217150012,-0.6091015169194866,0.0
2019-05-22,1.0,-0.0,-0.3548304433245067,-0.0,-0.8821218074656187,-0.610347085789129,0.0
2019-05-23,1.0,-0.0,-0.3507339553937187,-0.0,-0.89118684569868,-0.6028959945380064,0.0
2019-05-24,1.0,-0.0,-0.340892963583208,-0.0,-0.8933041923306179,-0.6042121994834095,0.0
2019-05-28,1.0,-0.0,-0.3322351604657767,-0.0,-0.8992899744390797,-0.6085771087759159,0.0
2019-05-29,1.0,-0.0,-0.3368373331822174,-0.0,-0.9011418694925338,-0.5954438557220978,0.0
2019-05-30,1.0,-0.0,-0.3342868471734451,-0.0,-0.8992579585363091,-0.5986461991616631,0.0
2019-05-31,1.0,-0.0,-0.33426815104387975,-0.0,-0.8900880994872666,-0.6084246905186822,0.0
2019-06-03,1.0,-0.0,-0.3371318966489902,-0.0,-0.8943642107638498,-0.5892474331490466,0.0
2019-06-04,1.0,-0.0,-0.35487866674173757,-0.0,-0.9257361635043073,-0.5345138224199089,0.0
2019-06-05,1.0,-0.0,-0.3520073654549005,-0.0,-0.9333203135898221,-0.504617359038027,0.0
2019-06-06,1.0,-0.0,-0.3419007438658821,-0.0,-0.9009659153991341,-0.5327800599533696,0.0
2019-06-07,1.0,-0.0,-0.34480746791131855,-0.0,-0.8991220759015391,-0.5343112741012391,0.0
2019-06-10,1.0,-0.0,-0.34757518588391967,-0.0,-0.8873876373321496,-0.5393962934191544,0.0
2019-06-11,1.0,-0.0,-0.34926296430462284,-0.0,-0.893303981943322,-0.5439574219076545,0.0
2019-06-12,1.0,-0.0,-0.3474741836449902,-0.0,-0.8930505163271001,-0.5504325983812448,0.0
2019-06-13,1.0,-0.0,-0.3603273925917649,-0.0,-0.8921727470808425,-0.5409520084920945,0.0
2019-06-14,1.0,-0.0,-0.3551524271303573,-0.0,-0.8913782533578554,-0.540071337011648,0.0
2019-06-17,1.0,-0.0,-0.35720455875386625,-0.0,-0.8912419539108869,-0.5380778554908462,0.0
2019-06-18,1.0,-0.0,-0.3418358785031045,-0.0,-0.9015774458801813,-0.5534765340940874,0.0
2019-06-19,1.0,-0.0,-0.3373157659669495,-0.0,-0.9074642697632872,-0.5466447074586869,0.0
2019-06-20,1.0,-0.0,-0.34433350256670614,-0.0,-0.9227167597450217,-0.5535341569357477,0.0
2019-06-21,1.0,-0.0,-0.3490214877897468,-0.0,-0.9146128249957702,-0.5562856014889177,0.0
2019-06-24,1.0,-0.0,-0.343391535288467,-0.0,-0.913092614567441,-0.5688252246143415,0.0
2019-06-25,1.0,-0.0,-0.3437146732986661,-0.0,-0.9129832692742483,-0.5694381641419851,0.0
2019-06-26,1.0,-0.0,-0.3375745751689428,-0.0,-0.8975881471428169,-0.5923318347612181,0.0
2019-06-27,1.0,-0.0,-0.338950409244102,-0.0,-0.9102778328471494,-0.5829108725820612,0.0
2019-06-28,1.0,-0.0,-0.34548906267709395,-0.0,-0.9052193131587895,-0.5827666326646265,0.0
2019-07-01,1.0,-0.0,-0.3453787943202109,-0.0,-0.9003769520732365,-0.5884703681659723,0.0
2019-07-02,1.0,-0.0,-0.3506739918441323,-0.0,-0.8909435885817852,-0.5902809243316719,0.0
2019-07-03,1.0,-0.0,-0.33868766702678116,-0.0,-0.9141979871495992,-0.590151816682777,0.0
2019-07-05,1.0,-0.0,-0.33216963314828596,-0.0,-0.9344130944886396,-0.5949464888685401,0.0
2019-07-08,1.0,-0.0,-0.330928867897524,-0.0,-0.9347073135823672,-0.596822670674109,0.0
2019-07-09,1.0,-0.0,-0.3336575040759704,-0.0,-0.9308658219158492,-0.5958353594004748,0.0
2019-07-10,1.0,-0.0,-0.30621339808598774,-0.0,-0.9515497786030568,-0.5989715754892159,0.0
2019-07-11,1.0,-0.0,-0.303186169452779,-0.0,-0.9599657093870554,-0.5943706243749107,0.0
2019-07-12,1.0,-0.0,-0.30974487901037057,-0.0,-0.9553181155900923,-0.5918349855726652,0.0
2019-07-15,1.0,-0.0,-0.32032501716639966,-0.0,-0.9499027237354086,-0.5908388647287709,0.0
2019-07-16,1.0,-0.0,-0.3138876173037308,-0.0,-0.947699702449073,-0.599450675211719,0.0
2019-07-17,1.0,-0.0,-0.32316933638443934,-0.0,-0.9430205949656749,-0.5942219679633867,0.0
2019-07-18,1.0,-0.0,-0.32538029053340567,-0.0,-0.9400953223550902,-0.5884871143582865,0.0
2019-07-19,1.0,-0.0,-0.32584686510088184,-0.0,-0.9404982734511002,-0.5874546959276277,0.0
2019-07-22,1.0,-0.0,-0.3237141062967403,-0.0,-0.9330079351487127,-0.5976479990866016,0.0
2019-07-23,1.0,-0.0,-0.32113913936765215,-0.0,-0.9341114028078986,-0.5983335235703687,0.0
2019-07-24,1.0,-0.0,-0.32268088260448147,-0.0,-0.9354296140030789,-0.5926506642339928,0.0
2019-07-25,1.0,-0.0,-0.32912114556294036,-0.0,-0.9285449410959294,-0.5948597997546853,0.0
2019-07-26,1.0,-0.0,-0.32030113782188385,-0.0,-0.935067157156301,-0.5963156243761941,0.0
2019-07-29,1.0,-0.0,-0.3173120859035869,-0.0,-0.9377427461731779,-0.6007824994288324,0.0
2019-07-30,1.0,-0.0,-0.3225953980277262,-0.0,-0.9360011433471487,-0.5997999142489638,0.0
2019-07-31,1.0,-0.0,-0.3240509915014165,-0.0,-0.9119263456090652,-0.5968838526912181,0.0
2019-08-01,1.0,-0.0,-0.32936485492901985,-0.0,-0.9073864600418529,-0.5911430348962163,0.0
2019-08-02,1.0,-0.0,-0.3222533141128918,-0.0,-0.915740976285367,-0.5885412250204923,0.0
2019-08-05,1.0,-0.0,-0.32250311050786107,-0.0,-0.916242506503789,-0.5889888021717,0.0
2019-08-06,1.0,-0.0,-0.3272319017707416,-0.0,-0.9175169826336583,-0.5975328994116477,0.0
2019-08-07,1.0,-0.0,-0.3378784442680576,-0.0,-0.897494046944098,-0.5994443814491439,0.0
2019-08-08,1.0,-0.0,-0.3408232252932989,-0.0,-0.904184302474221,-0.5956594608414055,0.0
2019-08-09,1.0,-0.0,-0.3365531697920798,-0.0,-0.8964081355164014,-0.5997393915358903,0.0
2019-08-12,1.0,-0.0,-0.33668811839083723,-0.0,-0.8991012956085391,-0.599240212060216,0.0
2019-08-13,1.0,-0.0,-0.32809065738018445,-0.0,-0.9150800673650558,-0.6113093369109126,0.0
2019-08-14,1.0,-0.0,-0.33221390556962743,-0.0,-0.9074764493269203,-0.6063124341861855,0.0
2019-08-15,1.0,-0.0,-0.3248376246810485,-0.0,-0.9285838552540012,-0.6461377870563674,0.0
2019-08-16,1.0,-0.0,-0.31851529650572713,-0.0,-0.9350442221255619,-0.6462809917355372,0.0
2019-08-19,1.0,-0.0,-0.31670432817660354,-0.0,-0.9359464627151053,-0.6443884350194101,0.0
2019-08-20,1.0,-0.0,-0.32239505030646465,-0.0,-0.9359604487105354,-0.6328206314328668,0.0
2019-08-21,1.0,-0.0,-0.31645752616665707,-0.0,-0.9293066558723182,-0.6455791360666165,0.0
2019-08-22,1.0,-0.0,-0.31704420369619374,-0.0,-0.9211806963675337,-0.6584786512948264,0.0
2019-08-23,1.0,-0.0,-0.3209690068841316,-0.0,-0.9299677578644668,-0.6537601301304208,0.0
2019-08-26,1.0,-0.0,-0.3115089072437908,-0.0,-0.9242236739862434,-0.6422137162920539,0.0
2019-08-27,1.0,-0.0,-0.3081057775222765,-0.0,-0.9189709686691578,-0.6472837022132797,0.0
2019-08-28,1.0,-0.0,-0.305481455984855,-0.0,-0.9240742334279896,-0.6388147893181884,0.0
2019-08-29,1.0,-0.0,-0.31081662507529473,-0.0,-0.9192266873189341,-0.6382984826320168,0.0
2019-08-30,1.0,-0.0,-0.3072694477052137,-0.0,-0.9214361382311678,-0.6344089100123114,0.0
2019-09-03,1.0,-0.0,-0.3234940104315928,-0.0,-0.9303891786553563,-0.6119390153034906,0.0
2019-09-04,1.0,-0.0,-0.31982020670503025,-0.0,-0.9308597440522202,-0.6122706060866329,0.0
2019-09-05,1.0,-0.0,-0.31681471537516787,-0.0,-0.9292793693410643,-0.6101510953700267,0.0
2019-09-06,1.0,-0.0,-0.31941903019213175,-0.0,-0.9265210430009149,-0.6131633119853614,0.0
2019-09-09,1.0,-0.0,-0.3168583033007265,-0.0,-0.9257479549224873,-0.6176134088438877,0.0
2019-09-10,1.0,-0.0,-0.3202646199667793,-0.0,-0.9091299616243772,-0.6344865112549402,0.0
2019-09-11,1.0,-0.0,-0.3165521191294387,-0.0,-0.9186426116838489,-0.6284936998854525,0.0
2019-09-12,1.0,-0.0,-0.3225972835119491,-0.0,-0.915840449309416,-0.627055991747378,0.0
