Date,ERII,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-30,1.0,-0.36552722011213606,-1.7526376077651176,-0.0,-1.6041478266112015,-1.306505094350998,0.0
2018-12-03,1.0,-0.3623005118940078,-1.7523035230352304,-0.0,-1.6028304727491718,-1.304787714543812,0.0
2018-12-04,1.0,-0.3445872882374144,-1.762585606151628,-0.0,-1.5975609756097562,-1.302655292562778,0.0
2018-12-06,1.0,-0.3198258345428157,-1.6425544267053702,-0.0,-1.599013062409289,-1.2440638606676344,0.0
2018-12-07,1.0,-0.33098755379783645,-1.6444108409910432,-0.0,-1.602303128998488,-1.2383389554495754,0.0
2018-12-10,1.0,-0.2815439320945171,-1.6480844230328058,-0.0,-1.599908235833907,-1.205781142463868,0.0
2018-12-11,1.0,-0.25570485346924593,-1.6754314838410747,-0.0,-1.6096953550330129,-1.2509556353527163,0.0
2018-12-12,1.0,-0.25844584806165616,-1.6756098974329257,-0.0,-1.611346120414904,-1.2493480906298895,0.0
2018-12-13,1.0,-0.2579693375759329,-1.6686144055539485,-0.0,-1.6134220422331502,-1.245357246167197,0.0
2018-12-14,1.0,-0.26687879664448944,-1.6454150997975123,-0.0,-1.6268440844663004,-1.2462250506219263,0.0
2018-12-17,1.0,-0.24915107913669068,-1.6410359712230216,-0.0,-1.6128345323741007,-1.2523741007194245,0.0
2018-12-18,1.0,-0.2242814781021898,-1.6194114963503652,-0.0,-1.6056683394160585,-1.2531934306569346,0.0
2018-12-19,1.0,-0.22542198905109492,-1.6190693430656935,-0.0,-1.605098083941606,-1.2530223540145986,0.0
2018-12-20,1.0,-0.22398279667251428,-1.5952690849414293,-0.0,-1.600475355101579,-1.2393186576877369,0.0
2018-12-21,1.0,-0.21357094670564425,-1.595457611873173,-0.0,-1.604171351472903,-1.208567573645154,0.0
2018-12-24,1.0,-0.18840498997549565,-1.5676654043216753,-0.0,-1.5934506571619513,-1.2196480285141458,0.0
2018-12-26,1.0,-0.1864687379283704,-1.5887644169747805,-0.0,-1.550742232768611,-1.1924838585067048,0.0
2018-12-27,1.0,-0.11211374009758145,-1.5153454698074602,-0.0,-1.4327684801426999,-1.186086774041236,0.0
2018-12-28,1.0,-0.09637535665222444,-1.5452287857973157,-0.0,-1.4483778928458204,-1.1938074606361617,0.0
2018-12-31,1.0,-0.09700940505125225,-1.5448060868646307,-0.0,-1.4481137060128921,-1.1938074606361617,0.0
2019-01-02,1.0,-0.09458174904942965,-1.544782425010562,-0.0,-1.4478770595690749,-1.1936523024926067,0.0
2019-01-03,1.0,-0.09618836448104741,-1.543817970647239,-0.0,-1.4484214972019849,-1.1908457396262273,0.0
2019-01-04,1.0,-0.042169306619112557,-1.5625721179062206,-0.0,-1.433756425049827,-1.2064407846428198,0.0
2019-01-07,1.0,-0.017406440382941687,-1.5172784518507143,-0.0,-1.415297189371832,-1.1695592074950083,0.0
2019-01-08,1.0,-0.02257636122177955,-1.4917764838083563,-0.0,-1.4290530186944528,-1.1643170906119114,0.0
2019-01-09,1.0,-0.017192123252729313,-1.4735741250892767,-0.0,-1.432098765432099,-1.1786042240587695,0.0
2019-01-10,1.0,-0.01578140960163432,-1.4770173646578142,-0.0,-1.433197139938713,-1.1812563840653727,0.0
2019-01-11,1.0,-0.025000000000000005,-1.4209432048681543,-0.0,-1.4252535496957404,-1.1997971602434079,0.0
2019-01-14,1.0,-0.0333569907735983,-1.4176214133630742,-0.0,-1.4199026665314813,-1.1985704146811316,0.0
2019-01-15,1.0,-0.028117545551438864,-1.4115109374206973,-0.0,-1.4168400751154646,-1.218900675024108,0.0
2019-01-16,1.0,-0.01474462910417511,-1.4081374138629914,-0.0,-1.4111775435751923,-1.2327725982975273,0.0
2019-01-17,1.0,-0.005862434932026078,-1.4153737302269167,-0.0,-1.4074897660079853,-1.2250972860969322,0.0
2019-01-18,1.0,-0.0,-1.3621913425972207,-0.0,-1.3781365590322905,-1.2581725482355293,0.0
2019-01-22,1.0,-0.0,-1.410121894769326,-0.0,-1.5147353803425398,-1.2183819369438873,0.0
2019-01-23,1.0,-0.0,-1.3775800527649886,-0.0,-1.5312710154673839,-1.2641353266773576,0.0
2019-01-24,1.0,-0.0,-1.3823012509045798,-0.0,-1.5205727282125503,-1.2661015196939935,0.0
2019-01-25,1.0,-0.0,-1.3406891417632671,-0.0,-1.643677549718175,-1.3330851855790704,0.0
2019-01-28,1.0,-0.0,-1.297633543332098,-0.0,-1.6799195298851182,-1.3165334321562814,0.0
2019-01-29,1.0,-0.0,-1.2746815286624202,-0.0,-1.6941613588110402,-1.3390127388535031,0.0
2019-01-30,1.0,-0.0,-1.2730312035661218,-0.0,-1.6931649331352154,-1.3405327955848017,0.0
2019-01-31,1.0,-0.0,-1.2752011859381618,-0.0,-1.6452244811520544,-1.3739411266412538,0.0
2019-02-01,1.0,-0.0,-1.2735223959713755,-0.0,-1.6561887092499337,-1.3711635303472038,0.0
2019-02-04,1.0,-0.0,-1.2784480467711932,-0.0,-1.6519798033483921,-1.3844273186287535,0.0
2019-02-05,1.0,-0.0,-1.2583559168925023,-0.0,-1.6465274456666137,-1.4088952654232425,0.0
2019-02-06,1.0,-0.0,-1.2247196953670405,-0.0,-1.6390945631478737,-1.4249524011000636,0.0
2019-02-07,1.0,-0.0,-1.2188045029332488,-0.0,-1.6383912055388195,-1.4279372126208973,0.0
2019-02-08,1.0,-0.0,-1.2136390109599196,-0.0,-1.6546831153703605,-1.4263779319108378,0.0
2019-02-11,1.0,-0.0,-1.1869436201780417,-0.0,-1.6706231454005935,-1.4412886816447648,0.0
2019-02-12,1.0,-0.0,-1.1427449748743719,-0.0,-1.6565640703517588,-1.4351968174204355,0.0
2019-02-13,1.0,-0.0,-1.165620094191523,-0.0,-1.647723704866562,-1.419518576661434,0.0
2019-02-14,1.0,-0.0,-1.156130318451288,-0.0,-1.6574156654949896,-1.4327684801426999,0.0
2019-02-15,1.0,-0.0,-1.1817990862784227,-0.0,-1.6463267342330516,-1.4231476132962242,0.0
2019-02-19,1.0,-0.0,-1.157557956571908,-0.0,-1.666526801636421,-1.4208014266233087,0.0
2019-02-20,1.0,-0.0,-1.1541972717733473,-0.0,-1.6760755508919205,-1.416316894018888,0.0
2019-02-21,1.0,-0.0,-1.1683105981112276,-0.0,-1.6720881427072403,-1.4061909758656872,0.0
2019-02-22,1.0,-0.0,-1.1750836778893483,-0.0,-1.4692852923803896,-1.2778105926363457,0.0
2019-02-25,1.0,-0.0,-1.168078335373317,-0.0,-1.4567441860465118,-1.2711872705018359,0.0
2019-02-26,1.0,-0.0,-1.1587239646846497,-0.0,-1.4584654407102091,-1.2606214331008243,0.0
2019-02-27,1.0,-0.0,-1.153166780521128,-0.0,-1.4707719332487557,-1.255538206304284,0.0
2019-02-28,1.0,-0.0,-1.1516511389688309,-0.0,-1.46870884347105,-1.2574508560558022,0.0
2019-03-01,1.0,-0.0,-1.1605088119629072,-0.0,-1.4489003252900907,-1.2457153954459388,0.0
2019-03-04,1.0,-0.0,-1.1599378881987576,-0.0,-1.4396836180124224,-1.252862965838509,0.0
2019-03-05,1.0,-0.0,-1.151204086596935,-0.0,-1.4558015081488689,-1.258039406470445,0.0
2019-03-06,1.0,-0.0,-1.1446339211971044,-0.0,-1.458339406306175,-1.2554535296118154,0.0
2019-03-07,1.0,-0.0,-1.082203061422205,-0.0,-1.5108990505715947,-1.2509203642704902,0.0
2019-03-08,1.0,-0.0,-1.0772767289445369,-0.0,-1.5496429619485474,-1.2640125207864619,0.0
2019-03-11,1.0,-0.0,-1.1462028314299246,-0.0,-1.6661228356402291,-1.450607862744066,0.0
2019-03-12,1.0,-0.0,-1.091890124264225,-0.0,-1.7712557226945715,-1.5870394593416175,0.0
2019-03-13,1.0,-0.0,-1.1238816620012075,-0.0,-1.778363247159559,-1.586475657280861,0.0
2019-03-14,1.0,-0.0,-1.1241150442477876,-0.0,-1.8012721238938054,-1.6055309734513274,0.0
2019-03-15,1.0,-0.0,-1.1087271511368704,-0.0,-1.830528310298707,-1.6335822559072672,0.0
2019-03-18,1.0,-0.0,-1.1411453645364535,-0.0,-1.8368024302430244,-1.6476147614761474,0.0
2019-03-19,1.0,-0.0,-1.1421325518485124,-0.0,-1.8287308385933274,-1.66490081154193,0.0
2019-03-20,1.0,-0.0,-1.1622004419013086,-0.0,-1.8303212282590222,-1.672936377542349,0.0
2019-03-21,1.0,-0.0,-1.1626970624929114,-0.0,-1.8723488714982421,-1.635817171373483,0.0
2019-03-22,1.0,-0.0,-1.1588191544138682,-0.0,-1.9318610904513989,-1.630470850735168,0.0
2019-03-25,1.0,-0.0,-1.0526463647600854,-0.0,-1.9533093606023149,-1.6126531070906844,0.0
2019-03-26,1.0,-0.0,-1.0687899530463312,-0.0,-1.9510097867285172,-1.6373253380098434,0.0
2019-03-27,1.0,-0.0,-1.0452744765138653,-0.0,-1.9731182795698925,-1.6408602150537634,0.0
2019-03-28,1.0,-0.0,-1.0356213954540314,-0.0,-1.9589505823815447,-1.6596177767725886,0.0
2019-03-29,1.0,-0.0,-1.0445009895391575,-0.0,-1.954650834040147,-1.65535764772406,0.0
2019-04-01,1.0,-0.0,-1.0538357247768613,-0.0,-1.9450344593831204,-1.6501525251384022,0.0
2019-04-02,1.0,-0.0,-1.0707417196198616,-0.0,-1.9516954394646573,-1.6009109823989205,0.0
2019-04-03,1.0,-0.0,-1.069619540747411,-0.0,-1.9660625844214317,-1.5923570463755066,0.0
2019-04-04,1.0,-0.0,-1.0635571789828604,-0.0,-1.9512784490025288,-1.60472042708626,0.0
2019-04-05,1.0,-0.0,-1.0539353676387795,-0.0,-1.9643621213827271,-1.61175543294674,0.0
2019-04-08,1.0,-0.0,-1.0513137905812187,-0.0,-1.9608957407303211,-1.6143025938220896,0.0
2019-04-09,1.0,-0.0,-1.037836006324825,-0.0,-1.9967811158798285,-1.6125480009035467,0.0
2019-04-10,1.0,-0.0,-1.0131623354708066,-0.0,-1.9928563392957588,-1.61891101361233,0.0
2019-04-11,1.0,-0.0,-0.9974682119950489,-0.0,-2.021604590975582,-1.6071227635872622,0.0
2019-04-12,1.0,-0.0,-0.998031163863419,-0.0,-2.0186195646059515,-1.608651628508747,0.0
2019-04-15,1.0,-0.0,-1.0022434099831745,-0.0,-1.9937184520471118,-1.6125630959057768,0.0
2019-04-16,1.0,-0.0,-1.016025285571698,-0.0,-1.9572474215370965,-1.5718088055894421,0.0
2019-04-17,1.0,-0.0,-1.0047716806303058,-0.0,-1.972091216778561,-1.5716584364423238,0.0
2019-04-18,1.0,-0.0,-0.9917318683757838,-0.0,-1.9714222296209976,-1.5858720381776814,0.0
2019-04-22,1.0,-0.0,-0.9957784813642172,-0.0,-1.9704493695495195,-1.5883463867133254,0.0
2019-04-23,1.0,-0.0,-0.9663893327456057,-0.0,-1.9531103642073941,-1.5904457545870296,0.0
2019-04-24,1.0,-0.0,-0.9357752685210687,-0.0,-1.9602313412283117,-1.6121178738639494,0.0
2019-04-25,1.0,-0.0,-0.9381551362683438,-0.0,-1.9727463312368974,-1.6060355290742578,0.0
2019-04-26,1.0,-0.0,-0.9264681509308877,-0.0,-1.9860781172310922,-1.6120656317330535,0.0
2019-04-29,1.0,-0.0,-0.9237166776823089,-0.0,-1.9798413747521482,-1.604263053536021,0.0
2019-04-30,1.0,-0.0,-0.9228862572294134,-0.0,-1.9799504268796475,-1.6052877995042687,0.0
2019-05-01,1.0,-0.0,-0.9244295006063279,-0.0,-1.9890860985558374,-1.5985558372836512,0.0
2019-05-02,1.0,-0.0,-0.9297386519944979,-0.0,-1.9586795048143053,-1.6136451169188446,0.0
2019-05-03,1.0,-0.0,-0.9084499283904374,-0.0,-1.9769196871212955,-1.6231133634460724,0.0
2019-05-06,1.0,-0.0,-0.9867720322968562,-0.0,-2.0420317242169155,-1.6975891885701195,0.0
2019-05-07,1.0,-0.0,-0.9959281986580261,-0.0,-2.0403165682170097,-1.6986867006939268,0.0
2019-05-08,1.0,-0.0,-1.0077858604228234,-0.0,-2.0034666969765857,-1.671857240281882,0.0
2019-05-09,1.0,-0.0,-1.004063412121559,-0.0,-2.05156527213415,-1.6674869799118641,0.0
2019-05-10,1.0,-0.0,-1.0080990132892258,-0.0,-2.037985513032567,-1.6573889237437973,0.0
2019-05-13,1.0,-0.0,-1.0128650310240792,-0.0,-2.02584391188023,-1.6537826606705757,0.0
2019-05-14,1.0,-0.0,-0.9325098259404828,-0.0,-2.042111173498035,-1.6402021336327905,0.0
2019-05-15,1.0,-0.0,-0.9462793697078451,-0.0,-2.0508046879380926,-1.6105534682891272,0.0
2019-05-16,1.0,-0.0,-0.9470714366324343,-0.0,-2.0767972012188243,-1.6188353458977542,0.0
2019-05-17,1.0,-0.0,-0.9465055593374178,-0.0,-2.0619469026548676,-1.6643408214204674,0.0
2019-05-20,1.0,-0.0,-0.9395346203929116,-0.0,-2.060465379607088,-1.6616090131914167,0.0
2019-05-21,1.0,-0.0,-0.9418986195971939,-0.0,-2.05459379950215,-1.6608961303462322,0.0
2019-05-22,1.0,-0.0,-0.9164879810405148,-0.0,-2.0715494865139377,-1.654610089154723,0.0
2019-05-23,1.0,-0.0,-0.9153421260286326,-0.0,-2.08567241573667,-1.635384962236501,0.0
2019-05-24,1.0,-0.0,-0.905472356716586,-0.0,-2.090980745411553,-1.6335435198738881,0.0
2019-05-28,1.0,-0.0,-0.8883062697338746,-0.0,-2.104871447902571,-1.6450721695985566,0.0
2019-05-29,1.0,-0.0,-0.8967843489993254,-0.0,-2.102990780301327,-1.621992354396222,0.0
2019-05-30,1.0,-0.0,-0.8887948544346649,-0.0,-2.1103588354773186,-1.6429135635296772,0.0
2019-05-31,1.0,-0.0,-0.9054373522458629,-0.0,-2.0951818079477653,-1.6281098727907237,0.0
2019-06-03,1.0,-0.0,-0.92676009342676,-0.0,-2.085863641419197,-1.5485485485485484,0.0
2019-06-04,1.0,-0.0,-0.92119021134594,-0.0,-2.0877085650723024,-1.552836484983315,0.0
2019-06-05,1.0,-0.0,-0.9054928187698716,-0.0,-2.09867339107554,-1.4776888499068086,0.0
2019-06-06,1.0,-0.0,-0.9053772861679991,-0.0,-2.0797283977658525,-1.4906910524586574,0.0
2019-06-07,1.0,-0.0,-0.9264085856650058,-0.0,-2.0632426216941355,-1.4859004544707881,0.0
2019-06-10,1.0,-0.0,-0.9270120916999508,-0.0,-2.0491875034195983,-1.4952125622366912,0.0
2019-06-11,1.0,-0.0,-0.9368074602303894,-0.0,-2.0594624245748765,-1.4892484914975317,0.0
2019-06-12,1.0,-0.0,-0.9416218588829145,-0.0,-2.0592011412268185,-1.4858443981125864,0.0
2019-06-13,1.0,-0.0,-0.9674193725619471,-0.010823581121916379,-2.047744629415966,-1.4682160320861493,0.0
2019-06-14,1.0,-0.0,-0.9539686899203516,-0.029607250755287008,-2.056852513045867,-1.4525130458665203,0.0
2019-06-17,1.0,-0.0,-0.9539188224309331,-0.030702477069259076,-2.0545943867743177,-1.4532322733014773,0.0
2019-06-18,1.0,-0.0,-0.989486431441625,-0.02603621951890791,-2.0511917212528212,-1.4377717840039632,0.0
2019-06-19,1.0,-0.0,-0.9785029213978614,-0.05594752507992503,-2.0633888215191267,-1.4142321684489032,0.0
2019-06-20,1.0,-0.0,-0.9889484444935625,-0.05603138641763828,-2.063601701939548,-1.4171962203680166,0.0
2019-06-21,1.0,-0.0,-1.0067043439716312,-0.05158466312056738,-2.05291445035461,-1.4295766843971631,0.0
2019-06-24,1.0,-0.0,-0.9964998055447524,-0.060336685371409515,-2.0467248180454467,-1.4523584643591307,0.0
2019-06-25,1.0,-0.0,-0.9885682574916759,-0.06687014428412874,-2.0447835738068814,-1.4491120976692562,0.0
2019-06-26,1.0,-0.0,-0.988226800688621,-0.06058754928638862,-2.0354306658521684,-1.4691508857666462,0.0
2019-06-27,1.0,-0.0,-0.9668019796474447,-0.07523772451759995,-2.031474170049491,-1.4872935550241895,0.0
2019-06-28,1.0,-0.0,-0.928249624561989,-0.08626731186384114,-2.056621614105345,-1.4909060570665778,0.0
2019-07-01,1.0,-0.0,-0.9280351482120015,-0.08397753183916357,-2.059840943217841,-1.4895167120849786,0.0
2019-07-02,1.0,-0.0,-0.9332815275310836,-0.07565497335701599,-2.051731793960924,-1.489897868561279,0.0
2019-07-03,1.0,-0.0,-0.9374340753899961,-0.07305834674956975,-2.0489091211902513,-1.4921445622605896,0.0
2019-07-05,1.0,-0.0,-0.9090858725761773,-0.08094182825484765,-2.0499722991689753,-1.5001662049861497,0.0
2019-07-08,1.0,-0.0,-0.910793439716312,-0.07845744680851065,-2.0493683510638294,-1.5021609042553192,0.0
2019-07-09,1.0,-0.0,-0.9004969630038653,-0.07736057426836002,-2.0401435670900057,-1.5038652678078408,0.0
2019-07-10,1.0,-0.0,-0.9011322838994753,-0.07578017122341894,-2.03971278652306,-1.5067108533554265,0.0
2019-07-11,1.0,-0.0,-0.8933701657458565,-0.09359116022099448,-2.0404419889502763,-1.4974585635359117,0.0
2019-07-12,1.0,-0.0,-0.8907414564125213,-0.09705736211560756,-2.0447744713741507,-1.4883785126704576,0.0
2019-07-15,1.0,-0.0,-0.9038899062205205,-0.1014372121413906,-2.0401198601631427,-1.5036901392819488,0.0
2019-07-16,1.0,-0.0,-0.9053169053169052,-0.10822510822510822,-2.037240537240537,-1.499278499278499,0.0
2019-07-17,1.0,-0.0,-0.9488461975673524,-0.09707854950551324,-2.095884960782085,-1.5420029555530292,0.0
2019-07-18,1.0,-0.0,-0.9489129817789637,-0.10001702900607369,-2.094113640233865,-1.533348470227621,0.0
2019-07-19,1.0,-0.0,-0.9549235611510791,-0.11673785971223022,-2.044345773381295,-1.5044964028776977,0.0
2019-07-22,1.0,-0.0,-1.0493519441674974,-0.04047856430707877,-1.7522931206380856,-1.1429212362911265,0.0
2019-07-23,1.0,-0.0,-1.0469534941556826,-0.037503108679432975,-1.744640636657548,-1.1447898532703307,0.0
2019-07-24,1.0,-0.0,-1.048813188995928,-0.0549210447909425,-1.7344324163273412,-1.1275697685966828,0.0
2019-07-25,1.0,-0.0,-1.0198977819679453,-0.07100679799533569,-1.7577531881109514,-1.113432243338461,0.0
2019-07-26,1.0,-0.0,-1.0093193872998563,-0.06791255638725029,-1.7637931889158778,-1.1160957715758688,0.0
2019-07-29,1.0,-0.0,-0.9905753968253967,-0.07232142857142856,-1.7611607142857142,-1.1362599206349207,0.0
2019-07-30,1.0,-0.0,-0.9927840656353482,-0.07566846241288984,-1.746799782533485,-1.1272179113329708,0.0
2019-07-31,1.0,-0.0,-1.014929800276844,-0.07558829345461737,-1.735910618944038,-1.1172137631006527,0.0
2019-08-01,1.0,-0.0,-1.0211893707398991,-0.07463202607922553,-1.731551911488689,-1.1118739504099575,0.0
2019-08-02,1.0,-0.0,-1.0024936436534324,-0.08062781146098182,-1.6915705065519264,-1.1148053980050852,0.0
2019-08-05,1.0,-0.0,-0.9939164990433204,-0.07094147083353775,-1.7234950694205955,-1.1176470588235294,0.0
2019-08-06,1.0,-0.0,-0.9955938509742486,-0.10300597277979047,-1.6739939293057868,-1.123176343875453,0.0
2019-08-07,1.0,-0.0,-1.0164142647777235,-0.07772349780166098,-1.6585246702491452,-1.1325354176844162,0.0
2019-08-08,1.0,-0.0,-1.0146692093296172,-0.0721725099017163,-1.6633416458852868,-1.139553078089091,0.0
2019-08-09,1.0,-0.0,-0.9937390797903319,-0.06435643564356436,-1.6426422053970102,-1.1526887982915939,0.0
2019-08-12,1.0,-0.0,-0.9912723041117145,-0.06443948797517456,-1.6475950349107835,-1.145364623739333,0.0
2019-08-13,1.0,-0.0,-0.9812161115414407,-0.057319907048799384,-1.6551123160340822,-1.1475600309837335,0.0
2019-08-14,1.0,-0.0,-0.9944085606863974,-0.05273305697483852,-1.6349657765352357,-1.138098910633375,0.0
2019-08-15,1.0,-0.0,-1.0082930527912044,-0.05103781632072789,-1.5825040280542129,-1.097099800966733,0.0
2019-08-16,1.0,-0.0,-1.011426133131045,-0.05073013464820785,-1.5764744926986534,-1.1025507301346482,0.0
2019-08-19,1.0,-0.0,-0.97958990834357,-0.06061608239629595,-1.5932155343475387,-1.091136728715865,0.0
2019-08-20,1.0,-0.0,-0.9827618688771665,-0.06720987189148454,-1.5844951017332327,-1.0754050489826676,0.0
2019-08-21,1.0,-0.0,-0.9939602699004388,-0.08238569338932666,-1.5852404095691972,-1.0569527674232058,0.0
2019-08-22,1.0,-0.0,-0.993180963130173,-0.08817720090293453,-1.5829571106094809,-1.0384687735139202,0.0
2019-08-23,1.0,-0.0,-0.994875411377527,-0.08782322519981194,-1.5826046074283027,-1.0361542078044195,0.0
2019-08-26,1.0,-0.0,-0.9790050629383622,-0.0827256258999489,-1.57234427980863,-1.0108226113614194,0.0
2019-08-27,1.0,-0.0,-0.9767258565533868,-0.0775650238768603,-1.5678520098289213,-1.014187027678613,0.0
2019-08-28,1.0,-0.0,-0.9408212560386473,-0.10837049424005946,-1.5911371237458194,-1.0048309178743962,0.0
2019-08-29,1.0,-0.0,-0.9242410175471173,-0.11651657227741156,-1.5986445084021912,-1.0026924148175658,0.0
2019-08-30,1.0,-0.0,-0.927046014981622,-0.11282743218722374,-1.6051737775089563,-1.0075838645140278,0.0
2019-09-03,1.0,-0.0,-0.9326506865254829,-0.1198045147777519,-1.604142424947638,-0.9978124272748428,0.0
2019-09-04,1.0,-0.0,-0.9525569643943292,-0.11706358489683245,-1.617601646937725,-0.9915781593599401,0.0
2019-09-05,1.0,-0.0,-0.9775920825358293,-0.11787498249381448,-1.620185798982307,-0.9526165911955556,0.0
2019-09-06,1.0,-0.0,-0.973456675343994,-0.12374488657493492,-1.6263480847898848,-0.9250650799553738,0.0
2019-09-09,1.0,-0.0,-0.9621946671639009,-0.12171359313816894,-1.6344396792839828,-0.9431754614954317,0.0
2019-09-10,1.0,-0.0,-0.970456454774573,-0.09931858489685429,-1.6310557266872023,-0.9663959675161019,0.0
