Date,IWF,IWM,LGND,MTUM,SPY,VLUE,VXX
2019-01-07,-0.2878856796300508,-1.189371541202335,1.0,-0.0,-0.8029717231445682,-0.5101963459934804,0.0
2019-01-08,-0.28840980563028074,-1.187511840260675,1.0,-0.0,-0.8033948395407874,-0.5096048194597053,0.0
2019-01-09,-0.28066180935033397,-1.1695127504553735,1.0,-0.0,-0.8124241044323013,-0.5321417729204615,0.0
2019-01-10,-0.2813851171963893,-1.1675263597056815,1.0,-0.0,-0.8129029811120382,-0.5309489494045362,0.0
2019-01-11,-0.27768633005397536,-1.1564904490295906,1.0,-0.0,-0.8333269532595796,-0.5605405198484095,0.0
2019-01-14,-0.2883637337004321,-1.152843103514206,1.0,-0.0,-0.8340407632595311,-0.5486979465412413,0.0
2019-01-15,-0.2876433023005309,-1.1623836269908439,1.0,-0.0,-0.8381549588366546,-0.5588982072786027,0.0
2019-01-16,-0.29931192660550454,-1.144762996941896,1.0,-0.0,-0.8371941896024465,-0.5413990825688073,0.0
2019-01-17,-0.3239329590070503,-1.187022417359733,1.0,-0.0,-1.0022797314982903,-0.7084898889686326,0.0
2019-01-18,-0.32426920462270564,-1.1745411284840246,1.0,-0.0,-1.0058633582596872,-0.7441366417403126,0.0
2019-01-22,-0.0,-1.3630539477753723,1.0,-0.0,-1.3397693633190473,-0.7154155436751646,0.0
2019-01-23,-0.0,-1.3277146912704043,1.0,-0.0,-1.3537526614620299,-0.7543026969481902,0.0
2019-01-24,-0.0017747803709290977,-1.3270920223622327,1.0,-0.0,-1.3527819682314313,-0.7553021563581507,0.0
2019-01-25,-0.0,-1.297867523882827,1.0,-0.0,-1.504097432879069,-0.7255851858559333,0.0
2019-01-28,-0.0,-1.2729579123816428,1.0,-0.0,-1.535631767317537,-0.7218321025687491,0.0
2019-01-29,-0.0,-1.2612428454619788,1.0,-0.0,-1.541201053874807,-0.7400744980466976,0.0
2019-01-30,-0.0,-1.2575743790373943,1.0,-0.0,-1.5403057046674553,-0.7512965153307252,0.0
2019-01-31,-0.0,-1.2698542805100184,1.0,-0.0,-1.5043715846994536,-0.7795081967213116,0.0
2019-02-01,-0.0,-1.267073670782268,1.0,-0.0,-1.5162421978222242,-0.772700350813249,0.0
2019-02-04,-0.0,-1.2677186901395603,1.0,-0.0,-1.5124965794034477,-0.7805801331752257,0.0
2019-02-05,-0.0,-1.2565471302126106,1.0,-0.0,-1.5041974632721962,-0.801761109590291,0.0
2019-02-06,-0.0,-1.255581533947646,1.0,-0.0,-1.497272268830514,-0.8315683308119012,0.0
2019-02-07,-0.0,-1.2525678650036685,1.0,-0.0,-1.494451577402788,-0.8384996331621424,0.0
2019-02-08,-0.0,-1.2416131989000916,1.0,-0.0,-1.5087076076993584,-0.8326764436296975,0.0
2019-02-11,-0.0,-1.2147647923557514,1.0,-0.0,-1.5091877986034545,-0.8699467107680999,0.0
2019-02-12,-0.0,-1.241131152834802,1.0,-0.0,-1.5063431286617153,-0.8656640679060756,0.0
2019-02-13,-0.0,-1.2678908371301028,1.0,-0.0,-1.4886096921165264,-0.8455980486906898,0.0
2019-02-14,-0.0,-1.2070774469651648,1.0,-0.0,-1.5272191799733101,-0.8674244167318577,0.0
2019-02-15,-0.0,-1.2122146539027983,1.0,-0.0,-1.5244385125184094,-0.8657032400589101,0.0
2019-02-19,-0.0,-1.190040042343628,1.0,-0.0,-1.546554977677544,-0.8659271873705529,0.0
2019-02-20,-0.0,-1.18911821616143,1.0,-0.0,-1.557587763751958,-0.8602690500322492,0.0
2019-02-21,-0.0,-1.1793938835666913,1.0,-0.0,-1.5605195283714075,-0.8657885040530582,0.0
2019-02-22,-0.0,-1.1946136582237896,1.0,-0.0,-1.5301149635872302,-0.8555397792332708,0.0
2019-02-25,-0.0,-1.1910763569457221,1.0,-0.0,-1.5452621895124194,-0.8634774609015639,0.0
2019-02-26,-0.0,-1.1755756767936756,1.0,-0.0,-1.552282024176127,-0.8683642046237992,0.0
2019-02-27,-0.0,-1.1668887561457522,1.0,-0.0,-1.5536001470385519,-0.8744658365115104,0.0
2019-02-28,-0.0,-1.1759127112011418,1.0,-0.0,-1.561254085907647,-0.8666728051194696,0.0
2019-03-01,-0.0,-1.1775627735544805,1.0,-0.0,-1.5583506104584197,-0.8713199723566,0.0
2019-03-04,-0.0,-1.1844517785111845,1.0,-0.0,-1.521773010634397,-0.8775669233590027,0.0
2019-03-05,-0.0,-1.1804424819465524,1.0,-0.0,-1.530794351685755,-0.8883676003863669,0.0
2019-03-06,-0.0,-1.1801159366948841,1.0,-0.0,-1.5305023923444978,-0.8900441663599558,0.0
2019-03-07,-0.0,-1.2785349233390118,1.0,-0.0,-1.4992428544387657,-0.9543346583380654,0.0
2019-03-08,-0.0,-1.2704679061320079,1.0,-0.0,-1.5491564307221717,-0.9597572049897242,0.0
2019-03-11,-0.0,-1.2627449092572087,1.0,-0.0,-1.5388244355653975,-1.0123718288162518,0.0
2019-03-12,-0.0,-1.233156330686413,1.0,-0.0,-1.5700297169581527,-1.068446436400838,0.0
2019-03-13,-0.0,-1.2437815826914587,1.0,-0.0,-1.585095422656135,-1.0771721532649756,0.0
2019-03-14,-0.0,-1.2426593341844252,1.0,-0.0,-1.5883334970048117,-1.0791515270548955,0.0
2019-03-15,-0.0,-1.2302417365564875,1.0,-0.0,-1.607005426739023,-1.0962012826837693,0.0
2019-03-18,-0.0,-1.2529147982062783,1.0,-0.0,-1.615346287992028,-1.1142999501743898,0.0
2019-03-19,-0.0,-1.2665062415400812,1.0,-0.0,-1.6015942246954427,-1.1451847395598336,0.0
2019-03-20,-0.0,-1.271913952553277,1.0,-0.0,-1.5992661841576195,-1.154955770004021,0.0
2019-03-21,-0.0,-1.275179224946107,1.0,-0.0,-1.629468090439665,-1.1086378904095853,0.0
2019-03-22,-0.0,-1.2687155638679675,1.0,-0.0,-1.6676439367133395,-1.118485568417328,0.0
2019-03-25,-0.0,-1.1600499999999998,1.0,-0.0,-1.7161499999999998,-1.12385,0.0
2019-03-26,-0.0,-1.1624886741165812,1.0,-0.0,-1.7181616832779625,-1.1530756065639787,0.0
2019-03-27,-0.0,-1.1327736162083353,1.0,-0.0,-1.7387763310039717,-1.1558493791161832,0.0
2019-03-28,-0.0,-1.1286944262625245,1.0,-0.0,-1.7384824530486882,-1.1678163234479633,0.0
2019-03-29,-0.0,-1.1325574365175333,1.0,-0.0,-1.7393692059653365,-1.1663643692059655,0.0
2019-04-01,-0.0,-1.1365745410530563,1.0,-0.0,-1.7371393988299375,-1.1696086342545895,0.0
2019-04-02,-0.0,-1.162864641162814,1.0,-0.0,-1.7732411426264256,-1.1108811951145654,0.0
2019-04-03,-0.0,-1.1638996820911338,1.0,-0.0,-1.7722157743351667,-1.1100570217490033,0.0
2019-04-04,-0.0,-1.1657894736842105,1.0,-0.0,-1.7603744939271255,-1.1345647773279353,0.0
2019-04-05,-0.0,-1.1566918360107434,1.0,-0.0,-1.767952161354077,-1.1430598489839356,0.0
2019-04-08,-0.0,-1.1521904279564448,1.0,-0.0,-1.7706761205368449,-1.1417067612053684,0.0
2019-04-09,-0.0,-1.1494066335328128,1.0,-0.0,-1.7816208540419922,-1.1404807789836697,0.0
2019-04-10,-0.0,-1.117081277067177,1.0,-0.0,-1.7609024070903414,-1.157820525732702,0.0
2019-04-11,-0.0,-1.1145015105740181,1.0,-0.0,-1.7629405840886203,-1.157804632426989,0.0
2019-04-12,-0.0,-1.1135333803242373,1.0,-0.0,-1.7635686235021648,-1.1576377001309033,0.0
2019-04-15,-0.0,-1.1171934069257523,1.0,-0.0,-1.7577498865870254,-1.1656333484550632,0.0
2019-04-16,-0.0,-1.1159953622019458,1.0,-0.0,-1.7565660130059988,-1.168523466249937,0.0
2019-04-17,-0.0,-1.1151013820236053,1.0,-0.0,-1.7741854130939172,-1.1545949762937557,0.0
2019-04-18,-0.0,-1.1285223714776285,1.0,-0.018634481365518634,-1.7662357337642662,-1.1366023633976365,0.0
2019-04-22,-0.0,-1.1226860069990363,1.0,-0.01810620276918395,-1.7792260485875133,-1.1517472232083987,0.0
2019-04-23,-0.0,-1.1203727277356281,1.0,-0.018432710423137634,-1.8073221650796882,-1.1457813534294006,0.0
2019-04-24,-0.0,-1.1074006302734574,1.0,-0.025668394835823928,-1.798312493646437,-1.1515197722882993,0.0
2019-04-25,-0.0,-1.105531185398074,1.0,-0.0,-1.782483739222508,-1.1540866233045934,0.0
2019-04-26,-0.0,-1.0882100479676848,1.0,-0.01787427417318859,-1.8026760918959859,-1.1404190860893715,0.0
2019-04-29,-0.0,-1.09027358680346,1.0,-0.02650372158519413,-1.7868135184067593,-1.125578354455844,0.0
2019-04-30,-0.0,-1.0937123342707915,1.0,-0.03289473684210527,-1.786108879067899,-1.1093812776215348,0.0
2019-05-01,-0.0,-1.070555221487272,1.0,-0.04329524954900782,-1.8018641010222491,-1.0953096812988576,0.0
2019-05-02,-0.0,-1.0538515336197423,1.0,-0.047057648116694974,-1.799330602457788,-1.0952642621640525,0.0
2019-05-03,-0.0,-1.0693168198162206,1.0,-0.043597682780663206,-1.7905513383939273,-1.0905912904514583,0.0
2019-05-06,-0.0,-0.9670080209857237,1.0,-0.08076476819855724,-1.837360641678858,-1.1595116783534278,0.0
2019-05-07,-0.0,-0.9663936882053331,1.0,-0.11015679616498553,-1.7801857585139318,-1.1367721961450115,0.0
2019-05-08,-0.0,-0.960885279992078,1.0,-0.14848739911868097,-1.718621577461999,-1.123236124176858,0.0
2019-05-09,-0.0,-0.95701424614167,1.0,-0.1496834190740008,-1.718490304709141,-1.1213395330431342,0.0
2019-05-10,-0.0,-0.9571605243630967,1.0,-0.14974029186247836,-1.7180311649765025,-1.1218402176601534,0.0
2019-05-13,-0.0,-0.9635930757402906,1.0,-0.13426913347552205,-1.72526164376767,-1.1368979713307872,0.0
2019-05-14,-0.0,-0.8735502813799854,1.0,-0.24697822363591876,-1.6650844139955958,-1.1079031074137509,0.0
2019-05-15,-0.0,-0.8696994950732879,1.0,-0.2686896416491004,-1.6769939702926613,-1.0868179812735919,0.0
2019-05-16,-0.0,-0.8712919833292474,1.0,-0.278303505761216,-1.6717822995832312,-1.0817847511645011,0.0
2019-05-17,-0.0,-0.866499852811304,1.0,-0.2818172897654793,-1.6611716220194288,-1.0967520361102934,0.0
2019-05-20,-0.0,-0.8504901960784313,1.0,-0.296078431372549,-1.6575,-1.097892156862745,0.0
2019-05-21,-0.0,-0.8477249351031004,1.0,-0.2971053533819856,-1.6566096880050938,-1.096439241808297,0.0
2019-05-22,-0.0,-0.8334718216921648,1.0,-0.3114032943936654,-1.6517913876533556,-1.0911579256073123,0.0
2019-05-23,-0.0,-0.83224358348785,1.0,-0.3462964770176637,-1.64867766175466,-1.0522591978139944,0.0
2019-05-24,-0.0,-0.8029463243873979,1.0,-0.3641579152080902,-1.6440587320108908,-1.0507584597432906,0.0
2019-05-28,-0.0,-0.8013884843188659,1.0,-0.3591610836003496,-1.6408389163996504,-1.0534517914360617,0.0
2019-05-29,-0.0,-0.8141708640061992,1.0,-0.36231111972103835,-1.6410790391321193,-1.0255714839209609,0.0
2019-05-30,-0.0,-0.8096203020215177,1.0,-0.3694697737250928,-1.625657355140638,-1.0198292082790563,0.0
2019-05-31,-0.0,-0.8022596153846153,1.0,-0.3594230769230769,-1.6133173076923077,-1.0326923076923078,0.0
2019-06-03,-0.0,-0.805720298450354,1.0,-0.38038071551559216,-1.606227281423379,-0.990529940692558,0.0
2019-06-04,-0.0,-0.8011698710265138,1.0,-0.36376276549839387,-1.5988397180802607,-1.0307810327467994,0.0
2019-06-05,-0.0,-0.7781198200331518,1.0,-0.3920435709211461,-1.5891072697134738,-0.9766990291262135,0.0
2019-06-06,-0.0,-0.7888778361991379,1.0,-0.36327033300175265,-1.5801241059163469,-1.0045473923546966,0.0
2019-06-07,-0.0,-0.8070897818164607,1.0,-0.3693501822140186,-1.5584741350750155,-0.9979175540726016,0.0
2019-06-10,-0.0,-0.8105258180442595,1.0,-0.3574806128239077,-1.5530073765840742,-1.0075184414601854,0.0
2019-06-11,-0.0,-0.808496483558259,1.0,-0.3894696825698537,-1.5558353925109294,-0.998146740163467,0.0
2019-06-12,-0.0,-0.8153442935430069,1.0,-0.3986180605194186,-1.5605908982606622,-0.9907553014057661,0.0
2019-06-13,-0.0,-0.8706016430029916,1.0,-0.44104658340851893,-1.5093309273944633,-0.9275844057172706,0.0
2019-06-14,-0.0,-0.8781733087505319,1.0,-0.41639483761168633,-1.493026993807025,-0.9398194109582566,0.0
2019-06-17,-0.0,-0.8974725117806654,1.0,-0.41353705554762243,-1.490980056166405,-0.9578751963444239,0.0
2019-06-18,-0.0,-0.9203400353407517,1.0,-0.4049859114570897,-1.5021729786522757,-0.9482783322985816,0.0
2019-06-19,-0.0,-0.9027599027599028,1.0,-0.4205157538490872,-1.4965918299251633,-0.9468516135182802,0.0
2019-06-20,-0.0,-0.9135702361077987,1.0,-0.4099212974004293,-1.497448127832101,-0.9489148580968281,0.0
2019-06-21,-0.0,-0.9257808768745821,1.0,-0.4046709332314452,-1.4841436622409017,-0.961409876779062,0.0
2019-06-24,-0.0,-0.8991918129214289,1.0,-0.40959303715747697,-1.4760174071063077,-0.9974176270862226,0.0
2019-06-25,-0.0,-0.8931082309053517,1.0,-0.4103017839207997,-1.4796499115213544,-0.9995695633459276,0.0
2019-06-26,-0.0,-0.8875717017208413,1.0,-0.38991395793499045,-1.4488527724665392,-1.053776290630975,0.0
2019-06-27,-0.0,-0.8794730538922156,1.0,-0.3858682634730539,-1.4482395209580838,-1.0768383233532934,0.0
2019-06-28,-0.0,-0.8753591266040989,1.0,-0.3881440337100172,-1.4489082551235397,-1.0758954223328865,0.0
2019-07-01,-0.0,-0.8635210795808012,1.0,-0.39531990237833187,-1.464659999042925,-1.0619706177920276,0.0
2019-07-02,-0.0,-0.8697231916622843,1.0,-0.39016111297031125,-1.4585743653487593,-1.0623416359898648,0.0
2019-07-03,-0.0,-0.8691874343550081,1.0,-0.38981189725961995,-1.4569368853241669,-1.0581972691683377,0.0
2019-07-05,-0.0,-0.8343736598846905,1.0,-0.40639443465002145,-1.460761423738505,-1.0632772668794968,0.0
2019-07-08,-0.0,-0.8364147526922711,1.0,-0.4035547507862385,-1.459830363099209,-1.065329267130468,0.0
2019-07-09,-0.0,-0.8265447096374635,1.0,-0.40522128531275303,-1.4599113905959695,-1.0723167071602115,0.0
2019-07-10,-0.0,-0.8267270128632681,1.0,-0.40519294902334446,-1.4603144354454503,-1.0718913768461171,0.0
2019-07-11,-0.0,-0.8174478046916058,1.0,-0.416320290478238,-1.4735081935884575,-1.070374086283503,0.0
2019-07-12,-0.0,-0.8459025843020463,1.0,-0.41627437794216543,-1.4879911614948602,-1.0533672783168413,0.0
2019-07-15,-0.0,-0.8460763138948884,1.0,-0.42179025677945764,-1.4861051115910728,-1.0456443484521238,0.0
2019-07-16,-0.0,-0.8385596471039509,1.0,-0.4094744917529728,-1.4854238588415805,-1.06132527809743,0.0
2019-07-17,-0.0,-0.8463309352517986,1.0,-0.405515587529976,-1.483980815347722,-1.0602877697841726,0.0
2019-07-18,-0.0,-0.8442792036459583,1.0,-0.3939074118493644,-1.4968577596545936,-1.0623171024226434,0.0
2019-07-19,-0.0,-0.8446462026228563,1.0,-0.4003458711629918,-1.4920978046788682,-1.0667243118604988,0.0
2019-07-22,-0.0,-0.8390180630284396,1.0,-0.3952248270561106,-1.493034204458109,-1.0767678708685626,0.0
2019-07-23,-0.0,-0.8443675176691187,1.0,-0.39126881100052885,-1.4928121544305013,-1.0794749747584018,0.0
2019-07-24,-0.0,-0.8486509274873524,1.0,-0.3952126662919243,-1.4201330335394415,-1.0202829304852914,0.0
2019-07-25,-0.0,-0.8228462148421103,1.0,-0.41242595270301785,-1.424086944353748,-1.0050841923597182,0.0
2019-07-26,-0.0,-0.8180715585203153,1.0,-0.40873256519102485,-1.4298642533936652,-1.0081634557074217,0.0
2019-07-29,-0.0,-0.7941341042618669,1.0,-0.40730206099039445,-1.4320619229693183,-1.0293294786906648,0.0
2019-07-30,-0.0,-0.7948872879386475,1.0,-0.4100395073204741,-1.415059260980711,-1.0279804787357658,0.0
2019-07-31,-0.0,-0.6551690538828802,1.0,-0.4410990938322128,-1.5908603722108545,-1.1848387411088377,0.0
2019-08-01,-0.0,-0.6688574071369456,1.0,-0.4509030719049705,-1.5743147850640182,-1.1742855751910812,0.0
2019-08-02,-0.0,-0.6324321676951709,1.0,-0.5133215789989225,-1.5697423841708298,-1.1821921833676168,0.0
2019-08-05,-0.0,-0.6268540202966433,1.0,-0.5123438719750195,-1.5758684621389538,-1.1639344262295082,0.0
2019-08-06,-0.0,-0.6237926747633165,1.0,-0.5164483121354116,-1.4855599120206562,-1.155685186956106,0.0
2019-08-07,-0.0,-0.6233549494564182,1.0,-0.5049589929429715,-1.481117680717147,-1.1588308220484456,0.0
2019-08-08,-0.0,-0.6160961190044817,1.0,-0.4938018499094116,-1.4871269190426242,-1.170782874034519,0.0
2019-08-09,-0.0,-0.6052257207890743,1.0,-0.4825493171471927,-1.472543626707132,-1.1817147192716235,0.0
2019-08-12,-0.0,-0.5944894958979466,1.0,-0.5076113245127329,-1.4871247688149096,-1.1529852515768009,0.0
2019-08-13,-0.0,-0.5902679163116539,1.0,-0.5022247467575499,-1.4908170027454322,-1.1501940736533183,0.0
2019-08-14,-0.0,-0.5939860271903323,1.0,-0.5000944108761329,-1.479890483383686,-1.146525679758308,0.0
2019-08-15,-0.0,-0.6397836930679223,1.0,-0.5256165213742949,-1.4518670458253693,-1.0444734511211597,0.0
2019-08-16,-0.0,-0.6394421381594291,1.0,-0.5246979803162461,-1.4463361164233408,-1.0539670693595784,0.0
2019-08-19,-0.0,-0.6220435853352538,1.0,-0.5269736536406301,-1.4506296175828262,-1.046930904697737,0.0
2019-08-20,-0.0,-0.6254752851711027,1.0,-0.5268941852916628,-1.4475563386812575,-1.0370026894185291,0.0
2019-08-21,-0.0,-0.6292899819369181,1.0,-0.5329998610532166,-1.4429623454217035,-1.026307257653652,0.0
2019-08-22,-0.0,-0.631474195788012,1.0,-0.5282110622541079,-1.442212450821569,-1.026660495255728,0.0
2019-08-23,-0.0,-0.6277531001295577,1.0,-0.5315565426614843,-1.440403479548399,-1.0273921895243383,0.0
2019-08-26,-0.0,-0.6054160376926947,1.0,-0.5325008005123278,-1.4320021956909565,-1.0044371254745894,0.0
2019-08-27,-0.0,-0.6012331582553094,1.0,-0.5255537794016899,-1.4271294816168076,-1.0133363781685316,0.0
2019-08-28,-0.0,-0.5982098004292825,1.0,-0.5261451340366261,-1.4291455450518336,-1.0133351600675893,0.0
2019-08-29,-0.0,-0.581321038937326,1.0,-0.5357648240288493,-1.4378965627425024,-1.0097685671246635,0.0
2019-08-30,-0.0,-0.569575310665028,1.0,-0.5425827302107515,-1.4414857298921209,-0.9982247712686058,0.0
2019-09-03,-0.0,-0.5830412816894998,1.0,-0.5595557780710937,-1.4287014701197034,-0.9801556597332849,0.0
