Date,INFN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-11,1.0,-1.6790777792500333,-3.597720948721346,-0.5102689810520737,-3.327679872797138,-3.1354180469060555,0.0
2018-12-12,1.0,-1.6802441289637786,-3.6032904338596254,-0.5096192118880191,-3.3326257131484676,-3.1420989783733577,0.0
2018-12-13,1.0,-1.6695709570957096,-3.580594059405941,-0.5089108910891089,-3.3190759075907588,-3.1231683168316833,0.0
2018-12-14,1.0,-1.6671496311907268,-3.5621707060063224,-0.5131717597471023,-3.3146733403582718,-3.114857744994731,0.0
2018-12-17,1.0,-1.6194379391100702,-3.537210512620349,-0.46981524850377315,-3.266328389279209,-3.1178766588602653,0.0
2018-12-18,1.0,-1.5698045727423682,-3.4737514369651294,-0.4229148039340912,-3.221356495082386,-3.085323796142547,0.0
2018-12-19,1.0,-1.5674775928297056,-3.4846350832266326,-0.4231754161331626,-3.2331626120358514,-3.0956466069142126,0.0
2018-12-20,1.0,-1.5413858868404324,-3.432422123331214,-0.4542911633820725,-3.2217418944691674,-3.0647171010807375,0.0
2018-12-21,1.0,-1.5241762403736903,-3.428355005681101,-0.4315111728317132,-3.2189117535664686,-3.0217144299962126,0.0
2018-12-24,1.0,-1.4442938131624352,-3.3248705940350014,-0.4173034261769781,-3.146290362336702,-2.9916194232191273,0.0
2018-12-26,1.0,-1.4439401373895977,-3.3642051030421984,-0.37806673209028463,-3.110525024533857,-2.9701913640824342,0.0
2018-12-27,1.0,-1.2372337989466453,-3.1807877261277766,-0.2738722234943897,-2.8774902679184793,-2.8800091596061366,0.0
2018-12-28,1.0,-1.2289335464717972,-3.180634848138844,-0.2687828271294816,-2.869604932633021,-2.8701758392327013,0.0
2018-12-31,1.0,-1.2285191956124315,-3.1849862888482634,-0.2696526508226691,-2.8711151736745886,-2.8715722120658134,0.0
2019-01-02,1.0,-1.2204007285974499,-3.1785063752276868,-0.25546448087431695,-2.8625910746812386,-2.867372495446266,0.0
2019-01-03,1.0,-1.22228538942581,-3.16941444002274,-0.2682205798749289,-2.8606026151222284,-2.849573621375782,0.0
2019-01-04,1.0,-1.1476168963180484,-3.1987802123334093,-0.23503501242376326,-2.840862886830811,-2.8720352383103687,0.0
2019-01-07,1.0,-1.0291774332472006,-3.0402670111972436,-0.23858742463393623,-2.7265288544358315,-2.732019810508182,0.0
2019-01-08,1.0,-1.0260227029342472,-3.000749625187406,-0.2424502034696937,-2.725423002784322,-2.714178624973228,0.0
2019-01-09,1.0,-1.016089504528503,-2.9725093233883855,-0.23697389451251996,-2.7161427810335645,-2.713692061800746,0.0
2019-01-10,1.0,-1.0193066666666668,-2.96992,-0.23722666666666667,-2.724906666666667,-2.7154133333333337,0.0
2019-01-11,1.0,-1.0205084383678702,-2.9447767571031833,-0.25048066652424694,-2.7311471907712024,-2.7344584490493484,0.0
2019-01-14,1.0,-1.0343425698084947,-2.943725259441532,-0.2638279661923612,-2.7324275168503265,-2.7244035519417995,0.0
2019-01-15,1.0,-1.0182497331910352,-2.921344717182497,-0.2821771611526147,-2.716862326574173,-2.733831376734258,0.0
2019-01-16,1.0,-1.001807357006166,-2.9182436742504785,-0.266000425260472,-2.705188177758877,-2.7402721667021046,0.0
2019-01-17,1.0,-1.0081984667802384,-2.9103492333901193,-0.27512776831345825,-2.7090076660988074,-2.744569846678024,0.0
2019-01-18,1.0,-1.0226467747128904,-2.8883760867231945,-0.3255339701620693,-2.7119244391971664,-2.784587313512933,0.0
2019-01-22,1.0,-0.972014502605937,-3.1202130070247,-0.2384998866983911,-3.003399048266485,-2.9960344436891,0.0
2019-01-23,1.0,-0.9666092943201375,-3.1287435456110155,-0.26092943201376934,-3.059667240390132,-3.0586345381526105,0.0
2019-01-24,1.0,-0.9740736491912355,-3.1181599174027763,-0.26534358150739934,-3.061718481128829,-3.052541011815992,0.0
2019-01-25,1.0,-0.08790370433160974,-2.4286683055013985,-0.0,-2.5628549631262185,-2.3973043994235823,0.0
2019-01-28,1.0,-0.11001614136437006,-2.4133038824229036,-0.0,-2.574037889728995,-2.398097018095319,0.0
2019-01-29,1.0,-0.11234431924087096,-2.3780394814877575,-0.0,-2.5701092942472252,-2.411844446327205,0.0
2019-01-30,1.0,-0.10941067049970407,-2.374397564893887,-0.0,-2.5653166483470025,-2.4061046757419464,0.0
2019-01-31,1.0,-0.08087487283825026,-2.409969481180061,-0.0,-2.540606985418786,-2.445998643608003,0.0
2019-02-01,1.0,-0.07879096620818475,-2.410850738665308,-0.0,-2.553149940567159,-2.447614195958567,0.0
2019-02-04,1.0,-0.10178991140842523,-2.5391430121135423,-0.0,-2.732688483095281,-2.6663352015910324,0.0
2019-02-05,1.0,-0.0657080451401529,-2.5377684746996723,-0.0,-2.7626501638150707,-2.73471059337459,0.0
2019-02-06,1.0,-0.0615608778799745,-2.5346507604043347,-0.0,-2.765686185229032,-2.7447409161278573,0.0
2019-02-07,1.0,-0.06265938069216757,-2.53488160291439,-0.0,-2.7666666666666666,-2.7432604735883426,0.0
2019-02-08,1.0,-0.06641729769181644,-2.525043335462093,-0.0,-2.7783961317398047,-2.753398412553599,0.0
2019-02-11,1.0,-0.0713172609771748,-2.5187459895499127,-0.0,-2.79677330644422,-2.7799064992208264,0.0
2019-02-12,1.0,-0.0960759027266028,-2.532148120854827,-0.0,-2.80370302137067,-2.779568901989683,0.0
2019-02-13,1.0,-0.08003292783316565,-2.548705753224184,-0.0,-2.773621146986189,-2.744260495746822,0.0
2019-02-14,1.0,-0.11090759227035443,-2.498946789999084,-0.0,-2.7958604267790093,-2.7526330250022895,0.0
2019-02-15,1.0,-0.11463213006337834,-2.5226416827408835,-0.0,-2.7951685496463674,-2.7527326168825206,0.0
2019-02-19,1.0,-0.13093604172385398,-2.489614786348248,-0.0,-2.7916552292066976,-2.7376704181535367,0.0
2019-02-20,1.0,-0.1319908466819222,-2.492906178489702,-0.0,-2.792128146453089,-2.7362013729977113,0.0
2019-02-21,1.0,-0.13450077931603557,-2.4918859448060875,-0.0,-2.7998533052168333,-2.7421839185843955,0.0
2019-02-22,1.0,-0.13377313542239325,-2.490837456477918,-0.0,-2.800806303829943,-2.737126626351475,0.0
2019-02-25,1.0,-0.1550568075991805,-2.5237474390016765,-0.0,-2.852486496554293,-2.781430433972807,0.0
2019-02-26,1.0,-0.1558864588180549,-2.520893438808748,-0.0,-2.8517449976733364,-2.7781293624941834,0.0
2019-02-27,1.0,-0.17140990948959597,-2.5097508631146774,-0.0,-2.869646356256415,-2.7801623588690862,0.0
2019-02-28,1.0,-0.1709026350214913,-2.51121285740983,-0.0,-2.8732947112689216,-2.7887310783031207,0.0
2019-03-01,1.0,-0.16386240418769862,-2.5178538044494294,-0.0,-2.873527762198542,-2.792297625724434,0.0
2019-03-04,1.0,-0.1514472455648926,-2.5140056022408963,-0.0,-2.867880485527544,-2.803641456582633,0.0
2019-03-05,1.0,-0.19680300893276917,-2.4978843441466854,-0.0,-2.894781382228491,-2.8134461683121765,0.0
2019-03-06,1.0,-0.19686001692206448,-2.495722478142333,-0.0,-2.8951772116198176,-2.8133872332424557,0.0
2019-03-07,1.0,-0.21281165374918293,-2.435521523951816,-0.0,-2.8997105238584364,-2.78989634886544,0.0
2019-03-08,1.0,-0.246934540652707,-2.4294472740992266,-0.0,-2.9451046972269386,-2.8106960950764,0.0
2019-03-11,1.0,-0.25898591009297417,-2.455094411962043,-0.0,-2.9837055496980733,-2.8870890443784143,0.0
2019-03-12,1.0,-0.2849183852995797,-2.4336819470237514,-0.0,-3.0588407780275633,-2.996774508845665,0.0
2019-03-13,1.0,-0.33063880126182965,-2.452385646687697,-0.04347397476340694,-3.044854100946372,-2.986691640378549,0.0
2019-03-14,1.0,-0.32969195945280977,-2.452612931798051,-0.04566479677197126,-3.034248597578978,-2.979234327329987,0.0
2019-03-15,1.0,-0.34099692795560405,-2.450004954910316,-0.05836884352393222,-3.0506391834307798,-3.0097116242196016,0.0
2019-03-18,1.0,-0.341634866439044,-2.4787105844547095,-0.15434826270335408,-3.0451897971480215,-3.0221932114882506,0.0
2019-03-19,1.0,-0.33713766286233715,-2.4925765074234927,-0.16139783860216142,-3.058781941218059,-3.05009594990405,0.0
2019-03-20,1.0,-0.34559495986180266,-2.512549537648613,-0.1587237069403516,-3.0724519865867292,-3.072350370897267,0.0
2019-03-21,1.0,-0.35255304030047707,-2.508679321896254,-0.16211552126687648,-3.079687341386661,-3.0482184549791898,0.0
2019-03-22,1.0,-0.3552036199095023,-2.5073015220074044,-0.2323118058412176,-3.1327642945290006,-3.0562525709584536,0.0
2019-03-25,1.0,-0.30357321589430486,-2.2937643879491545,-0.329496546892203,-3.095485937343609,-2.9866880192172958,0.0
2019-03-26,1.0,-0.2961909598781107,-2.333570340274251,-0.36678517013712547,-3.1259522600304726,-3.034840020314881,0.0
2019-03-27,1.0,-0.30890105433901055,-2.2958231954582318,-0.3740875912408759,-3.1298661800486616,-3.0291970802919708,0.0
2019-03-28,1.0,-0.3001220008133388,-2.2949369662464414,-0.3971126474176494,-3.130642537616917,-3.04412362749085,0.0
2019-03-29,1.0,-0.28884826325411334,-2.2893560836888076,-0.41387365427584805,-3.122994109282957,-3.041336583384115,0.0
2019-04-01,1.0,-0.2818907181092819,-2.293101706898293,-0.4044035955964044,-3.0998889001111003,-3.020704979295021,0.0
2019-04-02,1.0,-0.2966613032984714,-2.2825824617860015,-0.45424376508447306,-3.0647626709573608,-2.958065164923572,0.0
2019-04-03,1.0,-0.30421656435543926,-2.2821777196336925,-0.45184663379289525,-3.0706450639025866,-2.9546140686323845,0.0
2019-04-04,1.0,-0.3161290322580645,-2.283266129032258,-0.442741935483871,-3.0725806451612905,-2.9659274193548386,0.0
2019-04-05,1.0,-0.3396055544375126,-2.259207083920306,-0.4324813845844234,-3.065103642584021,-2.9659891326222585,0.0
2019-04-08,1.0,-0.3413161601931978,-2.246729724290602,-0.4365063393036829,-3.069933588247132,-2.9679009861139063,0.0
2019-04-09,1.0,-0.3876669679622376,-2.1941347795520736,-0.462187405845134,-3.0716079140303303,-2.927588631113789,0.0
2019-04-10,1.0,-0.3900360866078589,-2.1657979149959905,-0.4812550120288693,-3.0728748997594226,-2.9141940657578185,0.0
2019-04-11,1.0,-0.4140076259281557,-2.1353602247641983,-0.5046156933574152,-3.0805739514348787,-2.8995584988962473,0.0
2019-04-12,1.0,-0.41410796708809955,-2.1354605659241424,-0.5046156933574152,-3.080272927955047,-2.8995584988962473,0.0
2019-04-15,1.0,-0.4025138260432379,-2.143690296631473,-0.4985419808949221,-3.095927601809955,-2.9146304675716443,0.0
2019-04-16,1.0,-0.40328595907670595,-2.1425259550448543,-0.5078117125289789,-3.1061384941034165,-2.919766152605584,0.0
2019-04-17,1.0,-0.40413306451612907,-2.117036290322581,-0.5300403225806452,-3.11491935483871,-2.914516129032258,0.0
2019-04-18,1.0,-0.4101401068440681,-2.111783086382421,-0.515472230621913,-3.1123878641266,-2.929845781675234,0.0
2019-04-22,1.0,-0.4298450005065343,-2.1272414142437444,-0.5046094620605814,-3.125316583932732,-2.943572079829804,0.0
2019-04-23,1.0,-0.42697768762677485,-2.136004056795132,-0.5086206896551725,-3.1271805273833673,-2.9431034482758625,0.0
2019-04-24,1.0,-0.4117587430309174,-2.1104916371008615,-0.5288393309680689,-3.1255955397871262,-2.960162189559047,0.0
2019-04-25,1.0,-0.40761421319796953,-2.0991878172588834,-0.5476142131979695,-3.134619289340101,-2.9632487309644664,0.0
2019-04-26,1.0,-0.32355878347707673,-1.8629142078983205,-0.41724920562868817,-2.8106218792555606,-2.6641852019972765,0.0
2019-04-29,1.0,-0.3284855013915073,-1.8276326420684084,-0.4117963910584433,-2.766855193464404,-2.642786605619894,0.0
2019-04-30,1.0,-0.32908781056597003,-1.8214189613418243,-0.41214458695847156,-2.7625796035518877,-2.6441833348282358,0.0
2019-05-01,1.0,-0.3463366514213972,-1.8089857411891312,-0.4163752129853825,-2.7624428302394404,-2.6336651421397184,0.0
2019-05-02,1.0,-0.34329295648272773,-1.812920592193809,-0.40978017048003595,-2.755316285329745,-2.6513234634365186,0.0
2019-05-03,1.0,-0.34272384712004306,-1.8152700520366052,-0.4095639691369101,-2.753813027094922,-2.6504575632513907,0.0
2019-05-06,1.0,-0.3305372122077458,-1.7695877208638229,-0.41674103159021947,-2.751740139211137,-2.6552739603783686,0.0
2019-05-07,1.0,-0.32358988111200504,-1.7746491463305625,-0.427013497809958,-2.753285063019576,-2.6604094037722357,0.0
2019-05-08,1.0,-0.29515301609764727,-1.7486290465239696,-0.42800283035556347,-2.7300548381390413,-2.643021404563948,0.0
2019-05-09,1.0,-0.3039259325202528,-1.7493990919611857,-0.43888542686726606,-2.759369714234844,-2.6508501735956553,0.0
2019-05-10,1.0,-0.488824003221909,-1.942911800241643,-0.6067257349979863,-3.049637535239629,-2.9803664921465964,0.0
2019-05-13,1.0,-0.4857688826309967,-1.9411646384391026,-0.5954943176103791,-3.0499849140098556,-2.98491400985618,0.0
2019-05-14,1.0,-0.41098987515973656,-1.847635898948196,-0.7181755627641797,-2.9661849995085032,-2.886955666961565,0.0
2019-05-15,1.0,-0.3828908554572272,-1.857030481809243,-0.7523107177974434,-2.979744346116027,-2.86086529006883,0.0
2019-05-16,1.0,-0.36980909269828777,-1.8620350324739223,-0.763235583546546,-2.9820901397362722,-2.863412714032671,0.0
2019-05-17,1.0,-0.3684314111395395,-1.842353867348947,-0.7824247195433969,-2.9691005707537883,-2.8783703995276517,0.0
2019-05-20,1.0,-0.36108926464805347,-1.831399921352733,-0.7862760519071962,-2.9717852929610693,-2.8802595359811245,0.0
2019-05-21,1.0,-0.34850863422292,-1.8336930926216641,-0.7916012558869702,-2.962519623233909,-2.8751962323390896,0.0
2019-05-22,1.0,-0.33698440892046577,-1.8417209394118808,-0.7933688573120189,-2.9922044602328794,-2.90359186895599,0.0
2019-05-23,1.0,-0.33785377358490565,-1.8369693396226416,-0.8132861635220126,-2.9731721698113205,-2.865762578616352,0.0
2019-05-24,1.0,-0.31117618350414833,-1.7970717423133236,-0.8247925817471938,-2.967105905319668,-2.860614934114202,0.0
2019-05-28,1.0,-0.30962832894351766,-1.7948492829967806,-0.8249926836406205,-2.966539849770754,-2.859038142620232,0.0
2019-05-29,1.0,-0.3209732360097324,-1.7991240875912409,-0.8216058394160584,-2.959416058394161,-2.8311435523114357,0.0
2019-05-30,1.0,-0.324623213936191,-1.8002544529262086,-0.8236445488353885,-2.978567234292425,-2.8596594245449207,0.0
2019-05-31,1.0,-0.3236847252102483,-1.800312927831019,-0.8203598670056719,-2.9738900840993545,-2.860747115196558,0.0
2019-06-03,1.0,-0.309512266071948,-1.7900707844468147,-0.8422379520992922,-2.9538446620769903,-2.8007369339668378,0.0
2019-06-04,1.0,-0.3264474832702939,-1.7811075550383089,-0.8448259140723501,-2.957618077781011,-2.7884783241198723,0.0
2019-06-05,1.0,-0.30703340630056153,-1.7358903588084134,-0.8690396878271629,-2.9309032073855525,-2.6745978871228706,0.0
2019-06-06,1.0,-0.29971374045801524,-1.7612595419847328,-0.8354007633587787,-2.931583969465649,-2.7139312977099235,0.0
2019-06-07,1.0,-0.31313324412158283,-1.7895239915886063,-0.836455744599503,-2.913496463391321,-2.7056968074937866,0.0
2019-06-10,1.0,-0.2952553353658537,-1.7945884146341464,-0.8342225609756098,-2.897484756097561,-2.705792682926829,0.0
2019-06-11,1.0,-0.30965339444285306,-1.7940418218275564,-0.8913396352525542,-2.8678506636111907,-2.6855724243292274,0.0
2019-06-12,1.0,-0.31528175740210124,-1.7897803247373447,-0.8882521489971347,-2.8670487106017193,-2.6907354345749765,0.0
2019-06-13,1.0,-0.3257060794638583,-1.8176160842508375,-0.9115366203925324,-2.8505505026328386,-2.668549545236955,0.0
2019-06-14,1.0,-0.32445636555225593,-1.8154037743078841,-0.9164670945492864,-2.856212280869815,-2.667017913593256,0.0
2019-06-17,1.0,-0.32380497131931163,-1.8122370936902485,-0.9125239005736138,-2.8466539196940728,-2.6651051625239006,0.0
2019-06-18,1.0,-0.3266360505166475,-1.8223306544202067,-0.9111174894756984,-2.845197091465748,-2.662361270570226,0.0
2019-06-19,1.0,-0.32691941322156604,-1.8071061154505619,-0.9220803962659554,-2.8333968374928555,-2.636121165936369,0.0
2019-06-20,1.0,-0.3357636224098235,-1.8230046047582502,-0.9125095932463545,-2.860514198004605,-2.661454336147352,0.0
2019-06-21,1.0,-0.3434081750143927,-1.8302629053924393,-0.9114373440798312,-2.849740932642487,-2.6602379581654194,0.0
2019-06-24,1.0,-0.3386431244602246,-1.8110546012858653,-0.9189137318875348,-2.841665866999328,-2.6857307360138183,0.0
2019-06-25,1.0,-0.33704094352286895,-1.8020903250551348,-0.9223319589605907,-2.84284207498322,-2.6842458529101547,0.0
2019-06-26,1.0,-0.31778033794162824,-1.809331797235023,-0.9167626728110599,-2.838037634408602,-2.7187019969278032,0.0
2019-06-27,1.0,-0.32817456502931847,-1.7959242526194368,-0.941747572815534,-2.8386042487743923,-2.7081611073728733,0.0
2019-06-28,1.0,-0.337463976945245,-1.7562920268972142,-0.9523535062439963,-2.8534101825168112,-2.706628242074928,0.0
2019-07-01,1.0,-0.3597101725617313,-1.720850414720183,-0.95671656020593,-2.8296310420440465,-2.6668891219372677,0.0
2019-07-02,1.0,-0.3524871355060034,-1.7215551743853628,-0.9523537259386315,-2.8350485991995424,-2.667810177244139,0.0
2019-07-03,1.0,-0.348178523745947,-1.7297348846080491,-0.9477398436009918,-2.837020789624261,-2.6739462139996184,0.0
2019-07-05,1.0,-0.3481199428843408,-1.718705378391242,-0.9446930033317467,-2.833222275107092,-2.6745359352689193,0.0
2019-07-08,1.0,-0.3470106626047221,-1.7205826351865956,-0.9426884996191927,-2.8331111957349586,-2.6767897943640517,0.0
2019-07-09,1.0,-0.3343169919086149,-1.7196573060447407,-0.9391718229414564,-2.842360780580676,-2.6837696335078536,0.0
2019-07-10,1.0,-0.3346040217287716,-1.7349661679214714,-0.9443438482798056,-2.836653006766416,-2.6795959210902507,0.0
2019-07-11,1.0,-0.3461098398169336,-1.72454233409611,-0.9567124332570557,-2.8367658276125094,-2.6704805491990844,0.0
2019-07-12,1.0,-0.34191948101507347,-1.7347834382751384,-0.9564968517458501,-2.83781721045602,-2.66914710933028,0.0
2019-07-15,1.0,-0.35767539667367615,-1.749091951825655,-0.9786847639074746,-2.8304339514433186,-2.64261135538138,0.0
2019-07-16,1.0,-0.3730143540669857,-1.7470813397129188,-0.9993301435406698,-2.8257416267942586,-2.6242105263157893,0.0
2019-07-17,1.0,-0.3736453438189316,-1.7688692816725806,-0.99338256449602,-2.8284262012084014,-2.626066941593939,0.0
2019-07-18,1.0,-0.38929416403785483,-1.8063880126182963,-1.047417192429022,-2.925276025236593,-2.6896687697160884,0.0
2019-07-19,1.0,-0.3837509944311854,-1.8178202068416864,-1.0681185361972951,-2.952267303102625,-2.722255369928401,0.0
2019-07-22,1.0,-0.3794713831478538,-1.8042527821939587,-1.0568362480127187,-2.953199523052464,-2.742746422893482,0.0
2019-07-23,1.0,-0.3767279960218796,-1.811437095972153,-1.0570860268523123,-2.954947787170562,-2.745002486325211,0.0
2019-07-24,1.0,-0.36367297623842126,-1.8283326621022955,-1.0580950463149417,-3.0167136528393073,-2.8015505436971404,0.0
2019-07-25,1.0,-0.3763289869608826,-1.7835506519558677,-1.0794383149448346,-3.018856569709128,-2.7719157472417253,0.0
2019-07-26,1.0,-0.36723896985426235,-1.7563385905370332,-1.0768616490317429,-3.0152725094829305,-2.7663206228788177,0.0
2019-07-29,1.0,-0.36456983351610006,-1.7296381218223507,-1.0753663642707607,-3.015751171368757,-2.7836706210746684,0.0
2019-07-30,1.0,-0.3666600079904115,-1.7266280463443866,-1.0846983619656412,-3.0175789053136235,-2.7923491809828205,0.0
2019-07-31,1.0,-0.36321839080459767,-1.7478260869565216,-1.0854572713643178,-3.009695152423788,-2.7888055972013994,0.0
2019-08-01,1.0,-0.3588258785942492,-1.7870407348242812,-1.0798722044728435,-2.9935103833865813,-2.764776357827476,0.0
2019-08-02,1.0,-0.34316754709458785,-1.7702581481112327,-1.0955845709159773,-2.990929931226951,-2.767268015548689,0.0
2019-08-05,1.0,-0.33499203821656054,-1.7651273885350318,-1.086186305732484,-2.9975119426751595,-2.7682125796178343,0.0
2019-08-06,1.0,-0.26642123619453595,-1.7333850029064133,-1.0391397016082153,-2.9187173028482847,-2.7303817089711298,0.0
2019-08-07,1.0,-0.2402121504339441,-1.7452266152362585,-1.01648987463838,-2.910414657666345,-2.73076181292189,0.0
2019-08-08,1.0,-0.2489341085271318,-1.7465116279069768,-1.0229651162790698,-2.9276162790697677,-2.7437984496124033,0.0
2019-08-09,1.0,-0.2255384912585724,-1.7395923886796099,-1.0093692649473582,-2.9348015068096203,-2.7497343765092244,0.0
