Date,IWF,IWM,MTUM,SBCF,SPY,VLUE,VXX
2018-11-05,-0.15983464293603458,-0.967338824197671,-0.0,1.0,-0.5211903184070182,-0.5073369307961753,0.0
2018-11-06,-0.1622602221100454,-0.9686395759717314,-0.0,1.0,-0.5193715295305401,-0.5047324583543665,0.0
2018-11-07,-0.16157411786964335,-0.9690032478794185,-0.0,1.0,-0.518210197710718,-0.5044934254091381,0.0
2018-11-08,-0.13652732112102708,-0.9729450446218881,-0.0,1.0,-0.5107562235791451,-0.5111006732425238,0.0
2018-11-09,-0.13512072750078394,-0.9742552524302289,-0.0,1.0,-0.5144245845092505,-0.5120100344935716,0.0
2018-11-12,-0.134221471682772,-0.9669449917127935,-0.0,1.0,-0.5162147793726741,-0.5098664665228132,0.0
2018-11-13,-0.11164581328200193,-0.9684560216088671,-0.0,1.0,-0.5179297711819678,-0.5066906765189855,0.0
2018-11-14,-0.11260827718960538,-0.9677419354838709,-0.0,1.0,-0.5180850072960973,-0.5063181098450744,0.0
2018-11-15,-0.11207596676454053,-0.9724807896545262,-0.0,1.0,-0.5201474354969701,-0.5189604548010246,0.0
2018-11-16,-0.12003167062549487,-0.9935708630245448,-0.0,1.0,-0.5324148851939826,-0.5210451306413302,0.0
2018-11-19,-0.11947673497830287,-0.9938551202052517,-0.0,1.0,-0.5328624370466567,-0.5212695194957397,0.0
2018-11-20,-0.07953470777378475,-0.9899438875228547,-0.0,1.0,-0.5391526385473803,-0.5436920749006998,0.0
2018-11-21,-0.08275430359937402,-0.9875430359937403,-0.0,1.0,-0.5366197183098591,-0.5229733959311423,0.0
2018-11-23,-0.0840186360651637,-0.977111409899628,-0.0,1.0,-0.541383946718364,-0.5243425784059286,0.0
2018-11-26,-0.08289004318167595,-0.9854183615995995,-0.0,1.0,-0.5391451279804744,-0.5216847111834283,0.0
2018-11-27,-0.07913219915717185,-0.9864835336350867,-0.0,1.0,-0.5367566723895738,-0.5192133603870767,0.0
2018-11-28,-0.08347156583518513,-0.9732402741698225,-0.0,1.0,-0.5470251322337328,-0.5260868204438045,0.0
2018-11-29,-0.07910661925260466,-0.9689313119970056,-0.0,1.0,-0.5451369392975233,-0.5261713144924824,0.0
2018-11-30,-0.07869374005801441,-0.9692773151180561,-0.0,1.0,-0.5452418826611771,-0.5258101743551356,0.0
2018-12-03,-0.07759211920942702,-0.9693871188976869,-0.0,1.0,-0.5450152752665378,-0.5254379948874618,0.0
2018-12-04,-0.0721351250466592,-0.9721289038198334,-0.0,1.0,-0.5423354485504542,-0.5240139355480901,0.0
2018-12-06,-0.06493386365738599,-0.9629698146949095,-0.0,1.0,-0.5399438843153578,-0.5154009804828416,0.0
2018-12-07,-0.06857636212266041,-0.9629058616755574,-0.0,1.0,-0.5398230088495576,-0.5121642872560205,0.0
2018-12-10,-0.040461543170201696,-0.9748416123404646,-0.0,1.0,-0.5461390138646588,-0.49918893275793463,0.0
2018-12-11,-0.022879635893966417,-0.9851466879881912,-0.0,1.0,-0.5462820591672304,-0.5209114951719048,0.0
2018-12-12,-0.02263570659695525,-0.9851760725818853,-0.0,1.0,-0.5461479317238197,-0.5215439028140858,0.0
2018-12-13,-0.023712611779216776,-0.9895775516497071,-0.0,1.0,-0.5453283996299723,-0.5249152019734814,0.0
2018-12-14,-0.021291718170580964,-1.000556242274413,-0.0,1.0,-0.5416872682323857,-0.5266996291718171,0.0
2018-12-17,-0.008132084770823066,-1.0018790044356827,-0.0,1.0,-0.5320354854608182,-0.538257762444554,0.0
2018-12-18,-0.0,-0.9928599883553458,-0.0,1.0,-0.5289430944136304,-0.5425795973401158,0.0
2018-12-19,-0.0,-0.9978436325549873,-0.0,1.0,-0.5359497258332819,-0.5467315630583451,0.0
2018-12-20,-0.0,-0.998920685827063,-0.0,1.0,-0.5366350067842606,-0.5481682496607869,0.0
2018-12-21,-0.0,-1.001166825313968,-0.0,1.0,-0.5378450578806767,-0.5315810483004267,0.0
2018-12-24,-0.0,-0.9772373124751749,-0.0,1.0,-0.5269333007424608,-0.5512236854166029,0.0
2018-12-26,-0.0,-0.9876266149087161,-0.0,1.0,-0.5057621156062353,-0.5393036938193728,0.0
2018-12-27,-0.0,-0.9545521486848694,-0.0,1.0,-0.4469676887278725,-0.5438720508968808,0.0
2018-12-28,-0.0,-0.9556078893141007,-0.0,1.0,-0.44580512216661755,-0.5423609066823668,0.0
2018-12-31,-0.0,-0.9615203160936486,-0.0,1.0,-0.445509229226868,-0.5416052367753731,0.0
2019-01-02,-0.0,-0.962178428133113,-0.0,1.0,-0.44636535284399337,-0.5416568326646213,0.0
2019-01-03,-0.0,-0.9618595321671927,-0.0,1.0,-0.44768590897023686,-0.5402200525058258,0.0
2019-01-04,-0.0,-0.9681341595935269,-0.0,1.0,-0.42397720931598576,-0.5448324473552821,0.0
2019-01-07,-0.0,-0.9493410572049239,-0.0,1.0,-0.4166256335988414,-0.5305141202027516,0.0
2019-01-08,-0.0,-0.9371656594280426,-0.0,1.0,-0.4257872365034843,-0.5286412399155654,0.0
2019-01-09,-0.0,-0.9223517163596403,-0.0,1.0,-0.4282078718297233,-0.5413979582983892,0.0
2019-01-10,-0.0,-0.9215045680582861,-0.0,1.0,-0.42870359662310625,-0.54093905400717,0.0
2019-01-11,-0.0,-0.9105931466341972,-0.0,1.0,-0.43477126456775084,-0.5536904968980112,0.0
2019-01-14,-0.0,-0.9086057371581053,-0.0,1.0,-0.43774110276416156,-0.5541375409693419,0.0
2019-01-15,-0.0,-0.9011904761904762,-0.0,1.0,-0.4366144018583043,-0.5657955865272939,0.0
2019-01-16,-0.0,-0.897990547162699,-0.0,1.0,-0.434076608577145,-0.5675761881288601,0.0
2019-01-17,-0.0,-0.9032839290903806,-0.0,1.0,-0.4342342342342342,-0.5686137750653879,0.0
2019-01-18,-0.0,-0.8947599018576936,-0.0,1.0,-0.44169879658838646,-0.5844724851033999,0.0
2019-01-22,-0.0,-1.0165851085650657,-0.0,1.0,-0.34518123479942564,-0.5684941541887655,0.0
2019-01-23,-0.0,-1.0043107240256886,-0.0,1.0,-0.3473798422333656,-0.5808040819917305,0.0
2019-01-24,-0.0,-1.004400246413799,-0.0,1.0,-0.3477661415705946,-0.5813605561911467,0.0
2019-01-25,-0.0,-1.04078008937291,-0.0,1.0,-0.32162410109200673,-0.5969636885561245,0.0
2019-01-28,-0.0,-1.0290103904561736,-0.0,1.0,-0.3366685414878186,-0.5945649921553536,0.0
2019-01-29,-0.0,-1.014469931067269,-0.0,1.0,-0.35125980508676014,-0.6055383884002852,0.0
2019-01-30,-0.0,-1.0155144742317066,-0.0,1.0,-0.3522261190037449,-0.604380907091482,0.0
2019-01-31,-0.0,-1.0215660646387832,-0.0,1.0,-0.32167894486692017,-0.6272873098859315,0.0
2019-02-01,-0.0,-1.0125764293372743,-0.0,1.0,-0.26071459619229764,-0.6245037526442377,0.0
2019-02-04,-0.0,-1.009455304832067,-0.0,1.0,-0.2581356227159348,-0.6328093276872209,0.0
2019-02-05,-0.0,-1.0126012601260126,-0.0,1.0,-0.2572515316047734,-0.6336633663366337,0.0
2019-02-06,-0.0,-1.0031652002206928,-0.0,1.0,-0.2609112292011499,-0.6397769840578447,0.0
2019-02-07,-0.0,-1.0011612715923937,-0.0,1.0,-0.2627667295688779,-0.6392509798229061,0.0
2019-02-08,-0.0,-0.9993312787114031,-0.0,1.0,-0.275222422515555,-0.6329301622375996,0.0
2019-02-11,-0.0,-0.9847637359435996,-0.0,1.0,-0.276262891102954,-0.6522169783837324,0.0
2019-02-12,-0.0,-0.9901030566665694,-0.0,1.0,-0.2803550054009868,-0.6489942486789478,0.0
2019-02-13,-0.0,-0.9923023093072079,-0.0,1.0,-0.28044086773967813,-0.6430779099603452,0.0
2019-02-14,-0.0,-0.9781491002570695,-0.0,1.0,-0.2985802757653657,-0.6445431175508296,0.0
2019-02-15,-0.0,-0.9727427099191943,-0.0,1.0,-0.3048659093570676,-0.6501053987586369,0.0
2019-02-19,-0.0,-0.9640729057132843,-0.0,1.0,-0.30982007243836895,-0.6470089963780816,0.0
2019-02-20,-0.0,-0.9615845636602834,-0.0,1.0,-0.3092822686741704,-0.6526823563806461,0.0
2019-02-21,-0.0,-0.9683398134884672,-0.0,1.0,-0.30718858713128894,-0.6478206215102172,0.0
2019-02-22,-0.0,-0.9678503580301038,-0.0,1.0,-0.3091626479614204,-0.6457109454917433,0.0
2019-02-25,-0.0,-0.9626236609494819,-0.0,1.0,-0.31267927179066907,-0.6515834455306445,0.0
2019-02-26,-0.0,-0.9688065363291509,-0.0,1.0,-0.30215932302305226,-0.6470382258535161,0.0
2019-02-27,-0.0,-0.975281227173119,-0.0,1.0,-0.3031117604090577,-0.6434477720964208,0.0
2019-02-28,-0.0,-0.9776088862905583,-0.0,1.0,-0.30666471791873723,-0.6388190587547501,0.0
2019-03-01,-0.0,-0.9852057192880069,-0.0,1.0,-0.3032681645754304,-0.6295302013422819,0.0
2019-03-04,-0.0,-0.9863137621104238,-0.0,1.0,-0.30074705264386603,-0.6311135753472628,0.0
2019-03-05,-0.0,-0.9758736657406054,-0.0,1.0,-0.31530925573914315,-0.6332212311741483,0.0
2019-03-06,-0.0,-0.9705221375828152,-0.0,1.0,-0.316055219916528,-0.6320228818258763,0.0
2019-03-07,-0.0,-0.9680090985972997,-0.0,1.0,-0.31845090548540433,-0.6297570791169695,0.0
2019-03-08,-0.0,-0.972272647420507,-0.0,1.0,-0.3208701762604673,-0.6347719154418223,0.0
2019-03-11,-0.0,-0.971098435846172,-0.0,1.0,-0.32382688462895454,-0.6451840526872868,0.0
2019-03-12,-0.0,-0.9486739792448926,-0.0,1.0,-0.33607308636135175,-0.6718505159211188,0.0
2019-03-13,-0.0,-0.9525378450578806,-0.0,1.0,-0.344731374295043,-0.6709706144256457,0.0
2019-03-14,-0.0,-0.9489103039288362,-0.0,1.0,-0.349236471460341,-0.6670126019273537,0.0
2019-03-15,-0.0,-0.9370467245274045,-0.0,1.0,-0.35435738913327786,-0.6808940672928308,0.0
2019-03-18,-0.0,-0.9446790667026088,-0.0,1.0,-0.3629556414173181,-0.6875430556803547,0.0
2019-03-19,-0.0,-0.9459743535841917,-0.0,1.0,-0.36241328568425474,-0.6947055467131145,0.0
2019-03-20,-0.0,-0.9637626453268912,-0.0,1.0,-0.3638834365091348,-0.6921334742563793,0.0
2019-03-21,-0.0,-0.9674848678407396,-0.0,1.0,-0.34446573592481067,-0.7297198649511817,0.0
2019-03-22,-0.0,-0.9624651746624622,-0.0,1.0,-0.3852677341334232,-0.7138352264029637,0.0
2019-03-25,-0.0,-0.9594093680115185,-0.0,1.0,-0.3911405201727782,-0.7128940354746807,0.0
2019-03-26,-0.0,-0.9663221996678355,-0.0,1.0,-0.38894014885895306,-0.7203358553238606,0.0
2019-03-27,-0.0,-0.9678851013992479,-0.0,1.0,-0.38935461998397336,-0.7247734697651482,0.0
2019-03-28,-0.0,-0.9680342776116643,-0.0,1.0,-0.38731851669184064,-0.7271662402515336,0.0
2019-03-29,-0.0,-0.9686883629191322,-0.0,1.0,-0.38674186390532544,-0.7264238165680473,0.0
2019-04-01,-0.0,-0.9784070578073909,-0.0,1.0,-0.3895983712752174,-0.7167314454932444,0.0
2019-04-02,-0.0,-0.9862313260434314,-0.0,1.0,-0.4012012937009087,-0.6927768365932543,0.0
2019-04-03,-0.0,-0.9862612820749778,-0.0,1.0,-0.40495333148507534,-0.6892154144718603,0.0
2019-04-04,-0.0,-0.980723113816639,-0.0,1.0,-0.3951915390764311,-0.6985488532251122,0.0
2019-04-05,-0.0,-0.9671697765208571,-0.0,1.0,-0.39817404936829487,-0.7086471365774185,0.0
2019-04-08,-0.0,-0.9670917191580888,-0.0,1.0,-0.3989552926716854,-0.7066216008603472,0.0
2019-04-09,-0.0,-0.9525070023700329,-0.0,1.0,-0.43140755332574104,-0.6940810735941395,0.0
2019-04-10,-0.0,-0.9464615384615384,-0.0,1.0,-0.4326153846153846,-0.6978461538461538,0.0
2019-04-11,-0.0,-0.9366823652537939,-0.0,1.0,-0.45458183273309327,-0.6869209222150399,0.0
2019-04-12,-0.0,-0.9372499538376315,-0.0,1.0,-0.45242198559734104,-0.6878192897150243,0.0
2019-04-15,-0.0,-0.9365216585877921,-0.0,1.0,-0.46182345858161716,-0.6891537250301027,0.0
2019-04-16,-0.0,-0.9434598373078471,-0.0,1.0,-0.45999195818254923,-0.6895239862670502,0.0
2019-04-17,-0.0,-0.9521276595744681,-0.0,1.0,-0.441458436417615,-0.6989423552696685,0.0
2019-04-18,-0.0,-0.9289773609515233,-0.0,1.0,-0.4456693891494053,-0.730846868109686,0.0
2019-04-22,-0.0,-0.9366587736789631,-0.0,1.0,-0.44877866400797606,-0.7302467597208374,0.0
2019-04-23,-0.0,-0.9396199332230787,-0.0,1.0,-0.443848098105907,-0.7369176521983338,0.0
2019-04-24,-0.0,-0.9348944529325559,-0.0,1.0,-0.44822425243989894,-0.7349318699136291,0.0
2019-04-25,-0.0,-0.9370618476398193,-0.0,1.0,-0.4453653217011996,-0.7333229474996106,0.0
2019-04-26,-0.0,-0.9282550377440889,-0.0,1.0,-0.4632852954020838,-0.7278370453552936,0.0
2019-04-29,-0.0,-0.9295471556886228,-0.0,1.0,-0.4627931636726547,-0.7264221556886228,0.0
2019-04-30,-0.0,-0.9295849315495681,-0.0,1.0,-0.46312408394923127,-0.7257616864689556,0.0
2019-05-01,-0.0,-0.9151766245093763,-0.0,1.0,-0.484331194318111,-0.7155628932776773,0.0
2019-05-02,-0.0,-0.9166277222170298,-0.0,1.0,-0.4826930865813005,-0.7162351621646884,0.0
2019-05-03,-0.0,-0.9123855781804595,-0.0,1.0,-0.4852107852294663,-0.7159225356497914,0.0
2019-05-06,-0.0,-0.8948661338971983,-0.0,1.0,-0.4893497932149632,-0.7253334991759695,0.0
2019-05-07,-0.0,-0.9008300432119875,-0.0,1.0,-0.48521776976404385,-0.7227282618832965,0.0
2019-05-08,-0.0,-0.9045308443565335,-0.0,1.0,-0.48324885647175175,-0.7028371863023859,0.0
2019-05-09,-0.0,-0.9046735905044511,-0.0,1.0,-0.48145400593471815,-0.7048714144411474,0.0
2019-05-10,-0.0,-0.9036446257998703,-0.0,1.0,-0.48285882098364713,-0.7047822189248508,0.0
2019-05-13,-0.0,-0.9044881305637983,-0.0,1.0,-0.47963031651829874,-0.7068805637982196,0.0
2019-05-14,-0.0,-0.9115787544668764,-0.0,1.0,-0.46147032772364927,-0.6811948321676187,0.0
2019-05-15,-0.0,-0.9121842450899539,-0.0,1.0,-0.46525550566602525,-0.6770212895934512,0.0
2019-05-16,-0.0,-0.9171906149363593,-0.0,1.0,-0.4635178653580739,-0.6863364514644993,0.0
2019-05-17,-0.0,-0.9144050104384133,-0.0,1.0,-0.46441729092472056,-0.691329976667076,0.0
2019-05-20,-0.0,-0.9081006443694384,-0.0,1.0,-0.466953053083768,-0.6933722000613685,0.0
2019-05-21,-0.0,-0.9151264367816092,-0.0,1.0,-0.4582375478927203,-0.6917701149425288,0.0
2019-05-22,-0.0,-0.9082419937542098,-0.0,1.0,-0.46583185353009615,-0.6876186393974649,0.0
2019-05-23,-0.0,-0.9087178859050127,-0.0,1.0,-0.4654132345285849,-0.688030131365404,0.0
2019-05-24,-0.0,-0.9166027430885828,-0.0,1.0,-0.4643306434291676,-0.6873676781933663,0.0
2019-05-28,-0.0,-0.9257507830252412,-0.0,1.0,-0.4578394644721489,-0.6870969723024012,0.0
2019-05-29,-0.0,-0.9202978152081044,-0.0,1.0,-0.44910289271329185,-0.6820151348712314,0.0
2019-05-30,-0.0,-0.9169563891430313,-0.0,1.0,-0.4449222323879231,-0.6878316559926806,0.0
2019-05-31,-0.0,-0.9291754434166744,-0.0,1.0,-0.4340751595078915,-0.6895320084256801,0.0
2019-06-03,-0.0,-0.9310376380162265,-0.0,1.0,-0.4326541816629049,-0.6863905325443787,0.0
2019-06-04,-0.0,-0.9275494951343767,-0.0,1.0,-0.4317134925719167,-0.691315091058845,0.0
2019-06-05,-0.0,-0.9187460206773187,-0.0,1.0,-0.4388624442894824,-0.6742261164842495,0.0
2019-06-06,-0.0,-0.9280063051320138,-0.0,1.0,-0.41535057140258874,-0.6879869047258177,0.0
2019-06-07,-0.0,-0.9446665455206252,-0.0,1.0,-0.40308316675752626,-0.680901326549155,0.0
2019-06-10,-0.0,-0.944098062953995,-0.0,1.0,-0.3937046004842615,-0.6888619854721549,0.0
2019-06-11,-0.0,-0.9496357012750454,-0.0,1.0,-0.3936854887674559,-0.692501517911354,0.0
2019-06-12,-0.0,-0.948928159349001,-0.0,1.0,-0.39333211878302055,-0.6941155037347422,0.0
2019-06-13,-0.0,-0.9490384032033005,-0.0,1.0,-0.39828914639325363,-0.6861311654431839,0.0
2019-06-14,-0.0,-0.9454297407912688,-0.0,1.0,-0.4028497802031227,-0.6834318629680158,0.0
2019-06-17,-0.0,-0.9450336343251925,-0.0,1.0,-0.4063693109508515,-0.6786861402339253,0.0
2019-06-18,-0.0,-0.934174221521482,-0.0,1.0,-0.41126709317485827,-0.6865771201600922,0.0
2019-06-19,-0.0,-0.924668370451503,-0.0,1.0,-0.4152367043933308,-0.7025678471461603,0.0
2019-06-20,-0.0,-0.9322601259852105,-0.0,1.0,-0.40878244727792823,-0.7021088828702717,0.0
2019-06-21,-0.0,-0.935171658144631,-0.0,1.0,-0.4061967372778183,-0.7021852934015096,0.0
2019-06-24,-0.0,-0.9526724531749657,-0.0,1.0,-0.40511649154865237,-0.6877417389980205,0.0
2019-06-25,-0.0,-0.9420435510887772,-0.0,1.0,-0.41248667580325876,-0.6910004568296026,0.0
2019-06-26,-0.0,-0.9387014096539941,-0.0,1.0,-0.3839628974186856,-0.7285348141819736,0.0
2019-06-27,-0.0,-0.9380384967919341,-0.0,1.0,-0.3995417048579285,-0.7177207454934311,0.0
2019-06-28,-0.0,-0.9385300940056159,-0.0,1.0,-0.39638017336100606,-0.7172201196435112,0.0
2019-07-01,-0.0,-0.9492966360856268,-0.0,1.0,-0.38474006116207954,-0.724097859327217,0.0
2019-07-02,-0.0,-0.9537136048394489,-0.0,1.0,-0.37988451315266875,-0.7216094833643947,0.0
2019-07-03,-0.0,-0.9570460373671998,-0.0,1.0,-0.37477103431432407,-0.7210282085724752,0.0
2019-07-05,-0.0,-0.9512619403668323,-0.0,1.0,-0.37687307351908933,-0.7237159337137974,0.0
2019-07-08,-0.0,-0.9570862541907955,-0.0,1.0,-0.3635781773849436,-0.7271868332825357,0.0
2019-07-09,-0.0,-0.955422346640701,-0.0,1.0,-0.3610029211295034,-0.7263875365141188,0.0
2019-07-10,-0.0,-0.9623410598041005,-0.0,1.0,-0.35633023057735597,-0.7232767536655108,0.0
2019-07-11,-0.0,-0.9605163018661147,-0.0,1.0,-0.3649730585405948,-0.7187737830679777,0.0
2019-07-12,-0.0,-0.9486115349404944,-0.0,1.0,-0.37165090021361,-0.7313091241989625,0.0
2019-07-15,-0.0,-0.9085224011359173,-0.0,1.0,-0.36569892148273464,-0.7468354430379747,0.0
2019-07-16,-0.0,-0.8848123363398313,-0.0,1.0,-0.23252836776258365,-0.7921443118999127,0.0
2019-07-17,-0.0,-0.8812027890761186,-0.0,1.0,-0.2296629866356769,-0.7944218477629286,0.0
2019-07-18,-0.0,-0.8834658464395567,-0.0,1.0,-0.2267134815158726,-0.7915675236492368,0.0
2019-07-19,-0.0,-0.8803833275603278,-0.0,1.0,-0.22168340838240386,-0.7844359773698186,0.0
2019-07-22,-0.0,-0.8456057689545207,-0.0,1.0,-0.20800413709885945,-0.8193754129916396,0.0
2019-07-23,-0.0,-0.8487155910579852,-0.0,1.0,-0.20642491810815472,-0.8182575714039424,0.0
2019-07-24,-0.0,-0.8501793143021086,-0.0,1.0,-0.20459044613398364,-0.8142303830153492,0.0
2019-07-25,-0.0,-0.8622419724770642,-0.0,1.0,-0.18890481651376148,-0.8158256880733944,0.0
2019-07-26,-0.0,-0.8643718319539505,-0.0,1.0,-0.1858300638620808,-0.8135685443454853,0.0
2019-07-29,-0.0,-0.8752595155709342,-0.0,1.0,-0.20452710495963095,-0.8037485582468281,0.0
2019-07-30,-0.0,-0.8764352893658762,-0.0,1.0,-0.20587386763602797,-0.8026657434654666,0.0
2019-07-31,-0.0,-0.8909285075186885,-0.0,1.0,-0.19915144168326263,-0.7961728288163477,0.0
2019-08-01,-0.0,-0.8981134252581779,-0.0,1.0,-0.195436450700975,-0.7911209830958287,0.0
2019-08-02,-0.0,-0.8976075726530258,-0.0,1.0,-0.18718074514444027,-0.801102421286543,0.0
2019-08-05,-0.0,-0.8980398949222019,-0.0,1.0,-0.186282151208106,-0.8024017782396582,0.0
2019-08-06,-0.0,-0.8953105776658751,-0.0,1.0,-0.1663757832393923,-0.7994621040885812,0.0
2019-08-07,-0.0,-0.8904105680618563,-0.0,1.0,-0.15991897058403948,-0.8028189106679221,0.0
2019-08-08,-0.0,-0.8823344838406024,-0.0,1.0,-0.15697292980003993,-0.8131899477992983,0.0
2019-08-09,-0.0,-0.8745277391131439,-0.0,1.0,-0.14047098258671137,-0.8256682669090701,0.0
2019-08-12,-0.0,-0.8707678312533758,-0.0,1.0,-0.16778008357733745,-0.804218665605367,0.0
2019-08-13,-0.0,-0.8656512843828144,-0.0,1.0,-0.16364514662423277,-0.8122584678335985,0.0
2019-08-14,-0.0,-0.8759593327858174,-0.0,1.0,-0.14627170003681575,-0.8097193509104812,0.0
2019-08-15,-0.0,-0.8875701459034793,-0.0,1.0,-0.14043209876543208,-0.7778338945005613,0.0
2019-08-16,-0.0,-0.8848474642867166,-0.0,1.0,-0.14094468300075777,-0.7807246498835283,0.0
2019-08-19,-0.0,-0.882841199069011,-0.0,1.0,-0.1404896104988643,-0.7808530327248254,0.0
2019-08-20,-0.0,-0.8883042735999552,-0.0,1.0,-0.13652010858918026,-0.7738658307911896,0.0
2019-08-21,-0.0,-0.886182735426009,-0.0,1.0,-0.1373038116591928,-0.7792040358744394,0.0
2019-08-22,-0.0,-0.8877905348641837,-0.0,1.0,-0.13074768972276674,-0.7818258190982919,0.0
2019-08-23,-0.0,-0.8895734729884895,-0.0,1.0,-0.13182289186994148,-0.7792029574033102,0.0
2019-08-26,-0.0,-0.8885415212840195,-0.0,1.0,-0.12834612700628054,-0.7744591765526866,0.0
2019-08-27,-0.0,-0.8867603591545369,-0.0,1.0,-0.12511850984328815,-0.7765880319000614,0.0
2019-08-28,-0.0,-0.8892172991662717,-0.0,1.0,-0.11663831804366617,-0.7825614142709757,0.0
2019-08-29,-0.0,-0.877076134210233,-0.0,1.0,-0.12336974696243451,-0.7863114479991083,0.0
2019-08-30,-0.0,-0.8749478485800907,-0.0,1.0,-0.1238005173420855,-0.7826606959085471,0.0
2019-09-03,-0.0,-0.8799042795926318,-0.0,1.0,-0.12927820134676388,-0.7733875006956425,0.0
2019-09-04,-0.0,-0.8943887943301989,-0.0,1.0,-0.12754262116688525,-0.7683250090683333,0.0
2019-09-05,-0.0,-0.9064509842136037,-0.0,1.0,-0.12709858841217253,-0.7506751677478632,0.0
2019-09-06,-0.0,-0.9051821929557592,-0.0,1.0,-0.11681376753451568,-0.744791522563152,0.0
2019-09-09,-0.0,-0.9027866175941555,-0.0,1.0,-0.11727592218501812,-0.7471843263137503,0.0
2019-09-10,-0.0,-0.9100228103443536,-0.0,1.0,-0.08879544892406628,-0.7494160002198587,0.0
2019-09-11,-0.0,-0.909410729991205,-0.0,1.0,-0.09034190853122252,-0.7487082233948988,0.0
2019-09-12,-0.0,-0.9105121441916695,-0.0,1.0,-0.08819650511045168,-0.748846027035938,0.0
2019-09-13,-0.0,-0.9095130797977578,-0.0,1.0,-0.08938777753352385,-0.7489558144647176,0.0
2019-09-16,-0.0,-0.9077472527472528,-0.0,1.0,-0.0904945054945055,-0.7490109890109891,0.0
