Date,IWF,IWM,MTUM,NLSN,SPY,VLUE,VXX
2018-12-21,-0.2633525253943734,-0.9240743341291018,-0.0,1.0,-1.3594532603098817,-1.1341571876609091,0.0
2018-12-24,-0.23940461838078458,-0.8958082166372995,-0.0,1.0,-1.3519892423258835,-1.149726421218585,0.0
2018-12-26,-0.23547736851750045,-0.8946765622136704,-0.0,1.0,-1.3226131574124977,-1.1285046728971961,0.0
2018-12-27,-0.18532094078631584,-0.8364096522232403,-0.0,1.0,-1.2298293842998647,-1.1120129161757648,0.0
2018-12-28,-0.1774059674107728,-0.8471888515136953,-0.0,1.0,-1.2326678607312918,-1.1112664365907998,0.0
2018-12-31,-0.1771156450696841,-0.8484424832889161,-0.0,1.0,-1.232382367075888,-1.1109703350954607,0.0
2019-01-02,-0.1728486646884273,-0.8476610228661198,-0.0,1.0,-1.2305376156397279,-1.112716006283819,0.0
2019-01-03,-0.17687074829931973,-0.8456305599162742,-0.0,1.0,-1.2322082679225537,-1.1060090702947847,0.0
2019-01-04,-0.13104943625325238,-0.8617085862966175,-0.0,1.0,-1.221899392888118,-1.121856027753686,0.0
2019-01-07,-0.10996694635138572,-0.8236714975845411,-0.0,1.0,-1.2092973980845836,-1.0947114162217138,0.0
2019-01-08,-0.1119096943305289,-0.8137656956834229,-0.0,1.0,-1.2111782860525093,-1.0909821164334335,0.0
2019-01-09,-0.11022957461174882,-0.8056634031060095,-0.0,1.0,-1.2101620526671168,-1.0941087103308575,0.0
2019-01-10,-0.1109939695525661,-0.8031459536962847,-0.0,1.0,-1.2104752667313288,-1.0924387466790368,0.0
2019-01-11,-0.11347996791489003,-0.7855363701608478,-0.0,1.0,-1.2153501920884875,-1.1073584666694811,0.0
2019-01-14,-0.12186470737268812,-0.7860400304028377,-0.0,1.0,-1.2131154463305462,-1.1016383751372352,0.0
2019-01-15,-0.11963462595678098,-0.7829322958514822,-0.0,1.0,-1.2128811265699666,-1.113460481244978,0.0
2019-01-16,-0.09283965211517352,-0.7921134847589294,-0.0,1.0,-1.1980494807059023,-1.1388583973655324,0.0
2019-01-17,-0.10224071972085594,-0.7747929541346114,-0.0,1.0,-1.1912389120107623,-1.1357043763400176,0.0
2019-01-18,-0.11252752837540234,-0.7740132136201932,-0.0,1.0,-1.1913010333728613,-1.1572929019142808,0.0
2019-01-22,-0.0,-0.7335544982321359,-0.0,1.0,-1.38460866908202,-1.2469771705443276,0.0
2019-01-23,-0.0,-0.7068313697907508,-0.0,1.0,-1.4017935642693864,-1.2873219623703183,0.0
2019-01-24,-0.0,-0.6927612761276126,-0.0,1.0,-1.4262706270627064,-1.2814081408140814,0.0
2019-01-25,-0.0,-0.6153124161973719,-0.0,1.0,-1.535532314293376,-1.3186287655314204,0.0
2019-01-28,-0.0,-0.5933800866574351,-0.0,1.0,-1.55987850091571,-1.313619511323536,0.0
2019-01-29,-0.0,-0.573718379225431,-0.0,1.0,-1.565211551376763,-1.3383478844862324,0.0
2019-01-30,-0.0,-0.5720229041782232,-0.0,1.0,-1.5616444484208645,-1.3398049566073187,0.0
2019-01-31,-0.0,-0.5934031507339779,-0.0,1.0,-1.5161564625850341,-1.3659595417114214,0.0
2019-02-01,-0.0,-0.5920580853352455,-0.0,1.0,-1.5216475439225527,-1.3682323413409823,0.0
2019-02-04,-0.0,-0.5930258616825781,-0.0,1.0,-1.5239119716731657,-1.36520102191744,0.0
2019-02-05,-0.0,-0.5859070330359943,-0.0,1.0,-1.5194764444842888,-1.377112376171052,0.0
2019-02-06,-0.0,-0.5878741709983868,-0.0,1.0,-1.5167144649578777,-1.3765459759813587,0.0
2019-02-07,-0.0,-0.5830983393760351,-0.0,1.0,-1.5175685958551544,-1.3754084418781611,0.0
2019-02-08,-0.0,-0.5911005556551353,-0.0,1.0,-1.5278723785624664,-1.3621168668220112,0.0
2019-02-11,-0.0,-0.5935201480077614,-0.0,1.0,-1.5538558729299219,-1.3650557285321059,0.0
2019-02-12,-0.0,-0.5994203686093375,-0.0,1.0,-1.5626952859665806,-1.366299868677263,0.0
2019-02-13,-0.0,-0.617247007616975,-0.0,1.0,-1.5594849474066013,-1.3571817192600653,0.0
2019-02-14,-0.0,-0.5956905173197563,-0.0,1.0,-1.5817801618328937,-1.3683971270115465,0.0
2019-02-15,-0.0,-0.6108405770718609,-0.0,1.0,-1.576343694534201,-1.3638556410139717,0.0
2019-02-19,-0.0,-0.5947801573227846,-0.0,1.0,-1.589323875778657,-1.3627972536716229,0.0
2019-02-20,-0.0,-0.5977236512633735,-0.0,1.0,-1.595356248577282,-1.3595720464375143,0.0
2019-02-21,-0.0,-0.6085216679550726,-0.0,1.0,-1.591105452230458,-1.3476876904188078,0.0
2019-02-22,-0.0,-0.6066654542147858,-0.0,1.0,-1.5967081931435847,-1.343320905701555,0.0
2019-02-25,-0.0,-0.6089342051117919,-0.0,1.0,-1.6089342051117919,-1.3543962324539345,0.0
2019-02-26,-0.0,-0.6095943659395436,-0.0,1.0,-1.6145333150409291,-1.3490190698312525,0.0
2019-02-27,-0.0,-0.6102749439590099,-0.0,1.0,-1.616679628528295,-1.3477743721121733,0.0
2019-02-28,-0.0,-0.609463664653121,-0.0,1.0,-1.6148636280431998,-1.3519128683873332,0.0
2019-03-01,-0.0,-0.6199843368498641,-0.0,1.0,-1.641820610862855,-1.345003915787534,0.0
2019-03-04,-0.0,-0.6264076056858039,-0.0,1.0,-1.6422835517814287,-1.3464094517260476,0.0
2019-03-05,-0.0,-0.6213987957387679,-0.0,1.0,-1.6610467809170912,-1.3493283927744326,0.0
2019-03-06,-0.0,-0.6200954278037708,-0.0,1.0,-1.6606754064946494,-1.3516468244776947,0.0
2019-03-07,-0.0,-0.5772534170668637,-0.0,1.0,-1.693295160694496,-1.347109346139638,0.0
2019-03-08,-0.0,-0.5726899000280296,-0.0,1.0,-1.735448005232178,-1.3634495001401477,0.0
2019-03-11,-0.0,-0.578957310162448,-0.0,1.0,-1.7372024933887418,-1.4061673592746504,0.0
2019-03-12,-0.0,-0.5361799684768591,-0.0,1.0,-1.7692123991020683,-1.4707933323780866,0.0
2019-03-13,-0.0,-0.5617772659661244,-0.0,1.0,-1.7710762439422292,-1.4653327575452233,0.0
2019-03-14,-0.0,-0.56161625844797,-0.0,1.0,-1.7699276230647556,-1.4616306379715285,0.0
2019-03-15,-0.0,-0.5420560747663552,-0.0,1.0,-1.7726335969326625,-1.4780254013898873,0.0
2019-03-18,-0.0,-0.5788987255569608,-0.0,1.0,-1.7901060414437202,-1.4952816421830917,0.0
2019-03-19,-0.0,-0.5857673146429617,-0.0,1.0,-1.7883168897137833,-1.5101592263358405,0.0
2019-03-20,-0.0,-0.5943349995099481,-0.0,1.0,-1.7881505439576595,-1.518033911594629,0.0
2019-03-21,-0.0,-0.5918786692759296,-0.0,1.0,-1.8019569471624266,-1.49853228962818,0.0
2019-03-22,-0.0,-0.5955128205128205,-0.0,1.0,-1.8358481262327415,-1.4996548323471401,0.0
2019-03-25,-0.0,-0.4899348439171448,-0.0,1.0,-1.8722649032383545,-1.5002431197121462,0.0
2019-03-26,-0.0,-0.49840694083623355,-0.0,1.0,-1.8778491250428901,-1.5254644380177442,0.0
2019-03-27,-0.0,-0.4849657198824682,-0.0,1.0,-1.8853574926542607,-1.5268364348677768,0.0
2019-03-28,-0.0,-0.4807022706095826,-0.0,1.0,-1.8837722524643226,-1.5396008042763965,0.0
2019-03-29,-0.0,-0.47824954415212295,-0.0,1.0,-2.031570721542068,-1.6999218546496482,0.0
2019-04-01,-0.0,-0.4876780700842258,-0.0,1.0,-2.0279193095559944,-1.683529167099927,0.0
2019-04-02,-0.0,-0.5036802819821687,-0.0,1.0,-2.02944225585735,-1.6503732116939664,0.0
2019-04-03,-0.0,-0.5028242732030885,-0.0,1.0,-2.0323884541638595,-1.6469917603772606,0.0
2019-04-04,-0.0,-0.5249208025343188,-0.0,1.0,-2.0366948257655753,-1.7182682154171065,0.0
2019-04-05,-0.0,-0.528987415091359,-0.0,1.0,-2.0287504607445634,-1.7079669317044917,0.0
2019-04-08,-0.0,-0.5215036803364879,-0.0,1.0,-2.032176656151419,-1.7038906414300734,0.0
2019-04-09,-0.0,-0.5074044795783926,-0.0,1.0,-2.0673517786561266,-1.6953359683794464,0.0
2019-04-10,-0.0,-0.49665807062786166,-0.0,1.0,-2.0894689753170885,-1.6767538550602599,0.0
2019-04-11,-0.0,-0.44633635015595446,-0.0,1.0,-2.080840619726952,-1.5860817098737026,0.0
2019-04-12,-0.0,-0.4462750716332378,-0.0,1.0,-2.0808943921408103,-1.5894903806794922,0.0
2019-04-15,-0.0,-0.44983071714373657,-0.0,1.0,-2.079562942443829,-1.6003898635477583,0.0
2019-04-16,-0.0,-0.45754041334151835,-0.0,1.0,-2.0697258031512176,-1.5883977900552486,0.0
2019-04-17,-0.0,-0.4565952649379932,-0.0,1.0,-2.0895767141539405,-1.5784052475146049,0.0
2019-04-18,-0.0,-0.45637239823644005,-0.0,1.0,-2.080231723572234,-1.5900235824874396,0.0
2019-04-22,-0.0,-0.4645171243443382,-0.0,1.0,-2.082022009667798,-1.5959066131852309,0.0
2019-04-23,-0.0,-0.47153509899717144,-0.0,1.0,-2.0809976857804062,-1.5901774235021855,0.0
2019-04-24,-0.0,-0.4473182544180534,-0.0,1.0,-2.0896491318460506,-1.615281570405482,0.0
2019-04-25,-0.0,-0.4498244889531282,-0.0,1.0,-2.099163741482552,-1.6131013834400165,0.0
2019-04-26,-0.0,-0.43993179352038436,-0.0,1.0,-2.1104738283470263,-1.6167519247661861,0.0
2019-04-29,-0.0,-0.43119834710743804,-0.0,1.0,-2.110485537190083,-1.6235537190082645,0.0
2019-04-30,-0.0,-0.4320375819524031,-0.0,1.0,-2.1121263744773113,-1.6182437664550102,0.0
2019-05-01,-0.011969251405871123,-0.4223804364649435,-0.0,1.0,-2.1131403807460147,-1.611618428519837,0.0
2019-05-02,-0.00495611770779556,-0.42312854930304594,-0.0,1.0,-2.1164687661331953,-1.6180175529168819,0.0
2019-05-03,-0.005992664152502971,-0.4177816810456166,-0.0,1.0,-2.121248127292452,-1.6211706359456526,0.0
2019-05-06,-0.005718407088764103,-0.3861212714440266,-0.0,1.0,-2.1293081242594405,-1.630570295193447,0.0
2019-05-07,-0.0,-0.3857894194080643,-0.0,1.0,-2.134680829122409,-1.6357636382386307,0.0
2019-05-08,-0.003223000972016166,-0.3759656213229651,-0.0,1.0,-2.1106563667058884,-1.625978411009362,0.0
2019-05-09,-0.01749286005711954,-0.370359037127703,-0.0,1.0,-2.1056201550387597,-1.6064871481028151,0.0
2019-05-10,-0.018924709243011633,-0.3707406651703734,-0.0,1.0,-2.109569475617221,-1.6017649459294023,0.0
2019-05-13,-0.013311572397613098,-0.3677768144030193,-0.0,1.0,-2.115978987096445,-1.603151935533228,0.0
2019-05-14,-0.0,-0.2976536648952171,-0.04091045823724055,1.0,-2.0967111200240653,-1.5782111701594306,0.0
2019-05-15,-0.0,-0.30109415779963866,-0.05280064244127685,1.0,-2.103995181690424,-1.5611824934752057,0.0
2019-05-16,-0.0,-0.3045312970963529,-0.06098663719481564,1.0,-2.0963026223249273,-1.5617401788405507,0.0
2019-05-17,-0.0,-0.2854918897202832,-0.07844121930397228,1.0,-2.069954301210265,-1.587907397177723,0.0
2019-05-20,-0.0,-0.2680283033070708,-0.0909820846088222,1.0,-2.069754604305716,-1.5896020474732773,0.0
2019-05-21,-0.0,-0.2636277017200742,-0.09753773632215033,1.0,-2.065142169399729,-1.588486033799709,0.0
2019-05-22,-0.0,-0.2546437690882692,-0.10514194162118862,1.0,-2.0639863816151807,-1.5830371000851151,0.0
2019-05-23,-0.0,-0.25218739063046847,-0.12289385530723465,1.0,-2.0617969101544924,-1.5628718564071795,0.0
2019-05-24,-0.0,-0.22234948458742096,-0.1273342961007918,1.0,-2.065235795030128,-1.5648623076540016,0.0
2019-05-28,-0.0,-0.2067245335727826,-0.13224583458046493,1.0,-2.0752768632146066,-1.5742791579367457,0.0
2019-05-29,-0.0,-0.20881197473767965,-0.131085583569546,1.0,-2.0753891292456115,-1.5576110199413198,0.0
2019-05-30,-0.0,-0.20484023256969638,-0.12637280723550168,1.0,-2.0757839288376485,-1.5624906823038314,0.0
2019-05-31,-0.0,-0.21136634844868735,-0.12107199681782022,1.0,-2.0742342879872715,-1.565483293556086,0.0
2019-06-03,-0.0,-0.21808775246244153,-0.16361556064073227,1.0,-2.083573773753855,-1.5094020495473088,0.0
2019-06-04,-0.0,-0.22079665821274058,-0.16475210104928142,1.0,-2.0814560644487545,-1.5058928837833805,0.0
2019-06-05,-0.0,-0.20136602623949684,-0.19743501547835487,1.0,-2.0895287700850083,-1.4254336396245886,0.0
2019-06-06,-0.0,-0.21424008648223675,-0.17802564984521643,1.0,-2.0799960689892387,-1.4415507837452706,0.0
2019-06-07,-0.0,-0.23615203299941073,-0.18483598507169516,1.0,-2.0567177371832646,-1.4329208406992733,0.0
2019-06-10,-0.0,-0.2398921832884097,-0.1809360450869885,1.0,-2.0440088213673118,-1.435971575594217,0.0
2019-06-11,-0.0,-0.24597350145298724,-0.23233019750775746,1.0,-2.02314928828252,-1.4239274983992516,0.0
2019-06-12,-0.0,-0.25342768686421935,-0.23426212590299275,1.0,-2.011155339328714,-1.4154503906825888,0.0
2019-06-13,-0.0,-0.2839828546090555,-0.2598413558653988,1.0,-1.9918214514460262,-1.3911908163768045,0.0
2019-06-14,-0.0,-0.28107309869554514,-0.260152596603495,1.0,-1.9920748215604234,-1.3891705636229388,0.0
2019-06-17,-0.0,-0.2787780401416765,-0.26175718221172767,1.0,-1.9896202282565918,-1.3891676505312869,0.0
2019-06-18,-0.0,-0.29811952348134296,-0.26075612877818255,1.0,-1.9836073643792458,-1.3801811558531063,0.0
2019-06-19,-0.0,-0.2848157248157248,-0.2816707616707617,1.0,-1.983832923832924,-1.3636855036855036,0.0
2019-06-20,-0.0,-0.29359649554560224,-0.27848599694836834,1.0,-1.9837082246394646,-1.3661465767583796,0.0
2019-06-21,-0.0,-0.30590322262737757,-0.2770769685621366,1.0,-1.9723563614861535,-1.372277520449394,0.0
2019-06-24,-0.0,-0.2981970857001729,-0.2809582612990862,1.0,-1.972437638923191,-1.3878982464806127,0.0
2019-06-25,-0.0,-0.3141493961532727,-0.27563242383579345,1.0,-1.981213657372894,-1.3989364345708464,0.0
2019-06-26,-0.0,-0.3128016319219861,-0.26588387481964276,1.0,-1.972137917309319,-1.4244987312801631,0.0
2019-06-27,-0.0,-0.3023360063754545,-0.28211386163271407,1.0,-1.9698660158390198,-1.426507944414006,0.0
2019-06-28,-0.0,-0.2880672770700637,-0.28597730891719747,1.0,-1.9761644108280254,-1.4259056528662422,0.0
2019-07-01,-0.0,-0.28280419337208723,-0.28841854225667013,1.0,-1.9804739901624684,-1.4167536145476227,0.0
2019-07-02,-0.0,-0.2930350233158051,-0.2801865264411152,1.0,-1.9728147633693818,-1.4147732910010913,0.0
2019-07-03,-0.0,-0.2838757763975155,-0.288695652173913,1.0,-1.9814161490683229,-1.4149565217391304,0.0
2019-07-05,-0.0,-0.2798212956068504,-0.28761479275254404,1.0,-1.978505832712832,-1.4180193596425914,0.0
2019-07-08,-0.0,-0.2805791065496554,-0.2881154246616094,1.0,-1.975159898854678,-1.4142495909564181,0.0
2019-07-09,-0.0,-0.2725112618187219,-0.2870649967823375,1.0,-1.973763675065591,-1.4169100539577248,0.0
2019-07-10,-0.0,-0.2643951792887963,-0.28314238952536824,1.0,-1.9849724743341763,-1.4270197887219163,0.0
2019-07-11,-0.0,-0.25872251724651346,-0.2931659139411385,1.0,-1.9883368901682466,-1.422800138964713,0.0
2019-07-12,-0.0,-0.12162748643761301,-0.0,1.0,-1.4281012658227847,-1.0669439421338154,0.0
2019-07-15,-0.0,-0.15916967509025268,-0.0,1.0,-1.4251263537906136,-1.025812274368231,0.0
2019-07-16,-0.0,-0.16443932135009545,-0.0,1.0,-1.4505961600806887,-0.9871762544576924,0.0
2019-07-17,-0.0,-0.16000287645620595,-0.0,1.0,-1.4468574715949951,-0.988745865094204,0.0
2019-07-18,-0.0,-0.1606206450686014,-0.0,1.0,-1.4485669132964585,-0.9825084404855974,0.0
2019-07-19,-0.0,-0.16690351001847378,-0.017550092368907203,1.0,-1.3993178911467954,-0.9688787835725452,0.0
2019-07-22,-0.0,-0.13066072754268745,-0.0007777424258493301,1.0,-1.3993000318167357,-1.0044543429844097,0.0
2019-07-23,-0.0,-0.1307512898438052,-0.0,1.0,-1.3975899356845007,-1.005477418898862,0.0
2019-07-24,-0.0,-0.12998522895125555,-0.014208342125624255,1.0,-1.3829570232819866,-0.9897657733699093,0.0
2019-07-25,-0.0,-0.12084475367207814,-0.018202262984046664,1.0,-1.3906107245765689,-0.9842575022840678,0.0
2019-07-26,-0.0,-0.10385559060637925,-0.016719242902208203,1.0,-1.3958990536277602,-0.9886435331230283,0.0
2019-07-29,-0.0,-0.08702365078251105,-0.020668117060846376,1.0,-1.392729314337848,-1.0086321847147166,0.0
2019-07-30,-0.0,-0.09368635437881874,-0.0057281059063136455,1.0,-1.1833312118126273,-0.8995353869653766,0.0
2019-07-31,-0.0,-0.0492379100545694,-0.009565326475569217,1.0,-1.1766606033996112,-0.9007401367371262,0.0
2019-08-01,-0.0,-0.07535213476801456,-0.003105687486275371,1.0,-1.174200834457446,-0.8843994102330834,0.0
2019-08-02,-0.0,-0.06601290807694717,-0.013847985462748293,1.0,-1.1751049564509055,-0.8780625352465693,0.0
2019-08-05,-0.0,-0.06403971648921222,-0.0012489462016423644,1.0,-1.1699191307334438,-0.8871577106816124,0.0
2019-08-06,-0.0,-0.06903365236184007,-0.008521148502624266,1.0,-1.126520531028095,-0.8832664402593393,0.0
2019-08-07,-0.0,-0.07284156036235903,-0.0,1.0,-1.1147162137178777,-0.8937573180501632,0.0
2019-08-08,-0.0,-0.07201405152224824,-0.0,1.0,-1.1147849131024283,-0.8946443978799458,0.0
2019-08-09,-0.0,-0.06323363517180403,-0.0,1.0,-1.0829903350711914,-0.9026189822860452,0.0
2019-08-12,-0.0,-0.06251713737318343,-0.0,1.0,-1.0879870822289248,-0.8961399018980593,0.0
2019-08-13,-0.0,-0.04911381592995943,-0.0,1.0,-1.0954821390439584,-0.9059516183154878,0.0
2019-08-14,-0.0,-0.05677811550151975,-0.0,1.0,-1.0826747720364742,-0.9000303951367781,0.0
2019-08-15,-0.0,-0.08434673216318218,-0.0,1.0,-1.070328880369017,-0.8405918648535314,0.0
2019-08-16,-0.0,-0.10181730653508245,-0.0,1.0,-1.049975929714767,-0.8569924178601518,0.0
2019-08-19,-0.0,-0.08745315544895818,-0.0,1.0,-1.0617298755808724,-0.8488682356468296,0.0
2019-08-20,-0.0,-0.08930870333223556,-0.0,1.0,-1.0604173527738692,-0.8441962815484567,0.0
2019-08-21,-0.0,-0.09352496489078793,-0.02082648579197418,1.0,-1.0481967311082558,-0.8254698658379896,0.0
2019-08-22,-0.0,-0.09350370193455936,-0.023226653928827324,1.0,-1.0473489371865299,-0.8213518032003821,0.0
2019-08-23,-0.0,-0.08936830483692897,-0.025154417688658132,1.0,-1.0444901978336767,-0.8249037686867782,0.0
2019-08-26,-0.0,-0.08094365281144682,-0.022970496068113286,1.0,-1.0354461065452611,-0.8169455448471589,0.0
2019-08-27,-0.0,-0.07899244034963383,-0.02421450507914009,1.0,-1.0332211197732104,-0.8165898889676353,0.0
2019-08-28,-0.0,-0.06854648419065597,-0.03327041057102407,1.0,-1.0413225578102878,-0.806394525719679,0.0
2019-08-29,-0.0,-0.055416359616801775,-0.03661016949152542,1.0,-1.0450110537951363,-0.8106705969049374,0.0
2019-08-30,-0.0,-0.04217272966724223,-0.034768357282917266,1.0,-1.0496063683455765,-0.8000526793292165,0.0
2019-09-03,-0.0,-0.0501610541727672,-0.041756954612005855,1.0,-1.0491361639824304,-0.7871742313323572,0.0
2019-09-04,-0.0,-0.04800679534870097,-0.04059635042910284,1.0,-1.052400339767435,-0.7879968366480186,0.0
2019-09-05,-0.0,-0.05990473685748517,-0.03912802080593788,1.0,-1.0555799070746033,-0.7675988428158149,0.0
2019-09-06,-0.0,-0.0617676208243456,-0.03643677490817933,1.0,-1.0564332769777882,-0.7603334693639597,0.0
