Date,IWF,IWM,MTUM,REPL,SPY,VLUE,VXX
2019-06-28,-0.0,-1.2265895953757227,-1.0078355812459858,1.0,-5.453436095054592,-4.157482337829158,0.0
2019-07-01,-0.0,-1.206945156330087,-1.006791389031266,1.0,-5.4624551512045105,-4.137749871860584,0.0
2019-07-02,-0.0,-1.2527415817313896,-0.9867113920784416,1.0,-5.476067604180106,-4.185911495290931,0.0
2019-07-03,-0.0,-1.262933814991614,-0.9819378144755515,1.0,-5.46858469874855,-4.188104760676042,0.0
2019-07-05,-0.0,-1.261910893638939,-0.9672933298995622,1.0,-5.454931753798609,-4.192377028071078,0.0
2019-07-08,-0.0,-1.2570876288659794,-0.972680412371134,1.0,-5.461855670103093,-4.194974226804123,0.0
2019-07-09,-0.0,-1.2328096832346125,-0.976693278392995,1.0,-5.458923512747875,-4.208215297450424,0.0
2019-07-10,-0.0,-1.2216926445961611,-0.9735926832410149,1.0,-5.471724848640989,-4.214607754733994,0.0
2019-07-11,-0.0,-1.2017781213761114,-1.008246360005154,1.0,-5.478288880298931,-4.19675299574797,0.0
2019-07-12,-0.0,-1.2524297006608784,-1.0014254243877154,1.0,-5.506025657638979,-4.198393157962939,0.0
2019-07-15,-0.0,-1.3298808907301916,-1.069782496116002,1.0,-5.464526152252719,-4.08234075608493,0.0
2019-07-16,-0.0,-1.305798045602606,-1.1424104234527688,1.0,-5.510097719869707,-4.0710097719869704,0.0
2019-07-17,-0.0,-1.3472656250000001,-1.1218750000000002,1.0,-5.499479166666667,-4.052213541666667,0.0
2019-07-18,-0.0,-1.3423610211221977,-1.1167552157574188,1.0,-5.480886354801088,-4.0185305170403005,0.0
2019-07-19,-0.0,-1.364304461942257,-1.1187664041994752,1.0,-5.588845144356956,-4.051443569553806,0.0
2019-07-22,-0.0,-1.3132372214941022,-1.0913499344692004,1.0,-5.601703800786369,-4.099868938401048,0.0
2019-07-23,-0.0,-1.321896280775275,-1.0936354112100577,1.0,-5.594552121529597,-4.085777894185437,0.0
2019-07-24,-0.0,-1.3216435488092122,-1.136875163569746,1.0,-5.577597487568699,-4.04933263543575,0.0
2019-07-25,-0.0,-1.2958425648377427,-1.1298058125895998,1.0,-5.58582040922716,-4.021243320735045,0.0
2019-07-26,-0.0,-1.2669789227166275,-1.130366900858704,1.0,-5.59328649492584,-4.020036429872495,0.0
2019-07-29,-0.0,-1.1928599146294139,-1.1178372784891992,1.0,-5.569266589057043,-4.054973483378605,0.0
2019-07-30,-0.0,-1.2029248091109097,-1.116345282774686,1.0,-5.567749449980587,-4.054613692247962,0.0
2019-07-31,-0.0,-1.2707468879668051,-1.1071058091286308,1.0,-5.551478215767635,-4.0374740663900415,0.0
2019-08-01,-0.0,-1.3323863636363635,-1.09426652892562,1.0,-5.506456611570249,-3.9802427685950414,0.0
2019-08-02,-0.0,-1.2831835352351177,-1.2022925621987754,1.0,-5.541227041813208,-3.999218444704963,0.0
2019-08-05,-0.0,-1.2692507804370448,-1.1685744016649324,1.0,-5.5615244536940684,-4.007804370447451,0.0
2019-08-06,-0.0,-1.26151356733881,-1.1396564600448096,1.0,-5.181229773462784,-3.8647000248941996,0.0
2019-08-07,-0.0,-1.3621750596508853,-1.0631671480597764,1.0,-5.18033404495793,-3.9524048725354763,0.0
2019-08-08,-0.0,-1.3609050911376492,-1.05656819610308,1.0,-5.190697674418605,-3.9626649905719677,0.0
2019-08-09,-0.0,-1.2951754929926826,-1.016495101079003,1.0,-5.1039315391293565,-3.9867295051469682,0.0
2019-08-12,-0.0,-1.271525633106856,-1.0594193946880792,1.0,-5.098332303891292,-3.92402717726992,0.0
2019-08-13,-0.0,-1.2212519985241668,-1.0494404132333048,1.0,-5.0945763128766455,-3.9332185463042677,0.0
2019-08-14,-0.0,-1.2402944319126201,-1.0102101389053781,1.0,-4.8730855989552415,-3.748664371364122,0.0
2019-08-15,-0.0,-1.3298471440064359,-1.0451672221583725,1.0,-4.6667049764394894,-3.4512125043098494,0.0
2019-08-16,-0.0,-1.3392367458866543,-1.0501599634369287,1.0,-4.624657221206581,-3.4120201096892138,0.0
2019-08-19,-0.0,-1.2657184783835647,-1.0549723445084096,1.0,-4.606614742070211,-3.3606501862512697,0.0
2019-08-20,-0.0,-1.3006514657980455,-0.9664495114006515,1.0,-4.417263843648208,-3.1733984799131374,0.0
2019-08-21,-0.0,-1.3118908382066277,-0.9709768247779943,1.0,-4.402425817630496,-3.144249512670565,0.0
2019-08-22,-0.0,-1.3258061014004996,-0.9599392031266963,1.0,-4.427423732493757,-3.1433069156443385,0.0
2019-08-23,-0.0,-1.332105719237435,-0.9586221837088388,1.0,-4.40944540727903,-3.1316074523396877,0.0
2019-08-26,-0.0,-1.2669268086901497,-0.9556000843703859,1.0,-4.3103775574773255,-3.013288335794136,0.0
2019-08-27,-0.0,-1.255310199789695,-0.9415352260778127,1.0,-4.295268138801262,-3.0231335436382754,0.0
2019-08-28,-0.0,-1.221895356167262,-0.9692162218953562,1.0,-4.31077957554108,-3.0045177558310567,0.0
2019-08-29,-0.0,-1.1856513530522341,-0.97189007761695,1.0,-4.32263478078456,-3.0086007971470528,0.0
2019-08-30,-0.0,-1.1412780292662386,-1.0093694073060322,1.0,-4.378671439098852,-2.9979997894515207,0.0
2019-09-03,-0.0,-1.1559207753898018,-1.026654024441635,1.0,-4.370206489675517,-2.982511588706279,0.0
2019-09-04,-0.0,-1.1265676045947939,-1.0402571398461378,1.0,-4.376014332384867,-2.9957845926862685,0.0
2019-09-05,-0.0,-1.1488001676621609,-1.0148800167662162,1.0,-4.375668028921723,-2.939536833280939,0.0
2019-09-06,-0.0,-1.123905794080867,-1.0431429762400999,1.0,-4.3889120466861185,-2.8651521467278034,0.0
2019-09-09,-0.0,-1.1241925401125235,-1.040320900187539,1.0,-4.386747239008127,-2.867680766826422,0.0
2019-09-10,-0.0,-1.1062038865218748,-1.0684817624441443,1.0,-4.391665800685857,-2.8254182687311653,0.0
2019-09-11,-0.0,-1.1037696768848384,-1.1172328086164043,1.0,-4.366714995857498,-2.768537696768848,0.0
2019-09-12,-0.0,-1.0859625530154133,-1.117926968035585,1.0,-4.372607841108927,-2.767973518154546,0.0
2019-09-13,-0.0,-1.0771537904643707,-1.1247285138070122,1.0,-4.3775985107043125,-2.762850346468094,0.0
2019-09-16,-0.0,-1.1002671049928088,-1.1104376412574481,1.0,-4.322272447092665,-2.7403944935278406,0.0
2019-09-17,-0.0,-1.0449369036626655,-1.1213706781573818,1.0,-4.331896993946855,-2.7614650661742077,0.0
2019-09-18,-0.0,-1.0033776867963153,-1.1269191402251792,1.0,-4.331013306038895,-2.7740020470829068,0.0
2019-09-19,-0.0,-1.0199898011218766,-1.1346251912289649,1.0,-4.27679755226925,-2.767465578786333,0.0
2019-09-20,-0.0,-0.9984384759525295,-1.1946699979179678,1.0,-4.382365188423901,-2.8346866541744737,0.0
2019-09-23,-0.0,-1.0668699629710303,-1.30821171857983,1.0,-4.505227619255064,-3.010564147244609,0.0
2019-09-24,-0.0,-1.0663745892661556,-1.3010952902519168,1.0,-4.548849945235487,-3.0365826944140193,0.0
2019-09-25,-0.0,-1.025558071821417,-1.3146770193033537,1.0,-4.488838563571659,-2.9549228944246733,0.0
2019-09-26,-0.0,-0.893919218819352,-1.701952951620062,1.0,-4.626941855304039,-2.8736129604971143,0.0
2019-09-27,-0.0,-0.8495921331992401,-1.6580623533355683,1.0,-4.715834171415801,-2.950944239579841,0.0
2019-09-30,-0.0,-0.8480354178195905,-1.5644714997232982,1.0,-4.734698395130049,-2.920863309352518,0.0
2019-10-01,-0.0,-0.8317446242518288,-1.581356683662159,1.0,-4.740190645089781,-2.93072489470184,0.0
2019-10-02,-0.0,-0.8997762863534676,-1.7127516778523493,1.0,-4.7413870246085015,-2.8317673378076065,0.0
2019-10-03,-0.0,-1.014966435567294,-1.6531308462638932,1.0,-4.643116540112248,-2.6935182128315174,0.0
2019-10-04,-0.0,-1.070292514736959,-1.687576465354243,1.0,-4.643087531976421,-2.7211656100544985,0.0
2019-10-07,-0.0,-1.0802516834087648,-1.6401368804503806,1.0,-4.605695992935202,-2.7126614416602273,0.0
2019-10-08,-0.0,-1.0779664755183063,-1.6118217909131012,1.0,-4.624393471548302,-2.7136082928981033,0.0
2019-10-09,-0.0,-1.0958292497005335,-1.5819448981814224,1.0,-4.575302188827181,-2.6367200261352504,0.0
2019-10-10,-0.0,-1.207129414369534,-1.7676298018377063,1.0,-4.389018044946308,-2.7067419461972766,0.0
2019-10-11,-0.0,-1.2457999774495434,-1.9174653286729053,1.0,-4.376818130567144,-2.735144886683955,0.0
2019-10-14,-0.0,-1.1427602577144795,-2.0497343732338646,1.0,-4.45292189442749,-2.6578501186843,0.0
2019-10-15,-0.0,-1.1503282771111614,-2.073126556486303,1.0,-4.44951324428345,-2.647045505999547,0.0
2019-10-16,-0.0,-1.238788982472115,-2.070225358524926,1.0,-4.416913271113136,-2.655816071022081,0.0
2019-10-17,-0.0,-1.225088865955739,-2.1246416695333106,1.0,-4.443871115697742,-2.6728586171310633,0.0
2019-10-18,-0.0,-1.2867375231053606,-2.1879621072088726,1.0,-4.3863216266173755,-2.6916589648798523,0.0
2019-10-21,-0.0,-1.1748791158185585,-2.1897306009670734,1.0,-4.365300483536726,-2.7828689845728753,0.0
2019-10-22,-0.0,-1.154040985493898,-2.192378540179599,1.0,-4.37358968454985,-2.7928851024637344,0.0
2019-10-23,-0.0,-1.1539523645150156,-2.1470486710390055,1.0,-4.385916465308941,-2.8192382924864803,0.0
2019-10-24,-0.0,-1.1163117247835246,-2.35455183711678,1.0,-4.415516030891646,-2.8150011701380766,0.0
2019-10-25,-0.0,-1.1155961155961156,-2.3547443547443545,1.0,-4.413829413829413,-2.8158418158418157,0.0
2019-10-28,-0.0,-1.1851286268060612,-2.397744625866322,1.0,-4.388112298837073,-2.775754728062963,0.0
2019-10-29,-0.0,-1.1781684285544602,-2.580116403373322,1.0,-4.33650077206319,-2.783109632973037,0.0
2019-10-30,-0.0,-1.1854886593041207,-2.581403633772711,1.0,-4.328702054387841,-2.7794798717491984,0.0
2019-10-31,-0.0,-1.1624245294187285,-2.5890848822067007,1.0,-4.260802651829052,-2.826328874156505,0.0
2019-11-01,-0.0,-1.20789380111414,-2.6290150527438665,1.0,-4.259333886452531,-2.7563114851250443,0.0
2019-11-04,-0.0,-1.1613323850165955,-2.705547652916074,1.0,-4.276671408250356,-2.710289236605026,0.0
2019-11-05,-0.0,-1.246987246987247,-3.0624780624780623,1.0,-3.978003978003978,-2.4125424125424124,0.0
2019-11-06,-0.0,-1.2445081184336197,-3.115568290353391,1.0,-4.042741165234002,-2.5360553963705827,0.0
2019-11-07,-0.0,-1.2196861626248217,-3.105087969567285,1.0,-4.0282929148835,-2.53471231573942,0.0
2019-11-08,-0.0,-1.1865396069088745,-3.1285288862418104,1.0,-4.0464562239428234,-2.550327575938059,0.0
2019-11-11,-0.0,-1.1396298966594567,-3.2420091324200913,1.0,-4.048546022590723,-2.5861571737563085,0.0
2019-11-12,-0.0,-1.1153198653198653,-3.2551707551707554,1.0,-4.058201058201059,-2.5962000962000964,0.0
2019-11-13,-0.0,-1.152452551146167,-3.5854079368991867,1.0,-4.009489770766576,-2.577150603894503,0.0
2019-11-14,-0.0,-1.2229126213592232,-3.6814239482200644,1.0,-4.222135922330097,-2.818640776699029,0.0
2019-11-15,-0.0,-1.2171599169262721,-3.7209241952232612,1.0,-4.216640706126688,-2.8255451713395643,0.0
2019-11-18,-0.0,-1.2314889067094361,-3.905105586741513,1.0,-4.369152632985833,-2.8595295375568033,0.0
2019-11-19,-0.0,-1.5026759983532316,-3.890078221490325,1.0,-4.403458213256484,-2.926718814326883,0.0
2019-11-20,-0.0,-1.530424008810573,-3.924284140969163,1.0,-4.413821585903084,-2.898127753303965,0.0
2019-11-21,-0.0,-1.4638880959177847,-4.262489294890094,1.0,-4.486582928918071,-3.060519554667428,0.0
2019-11-22,-0.0,-1.439170836311651,-4.260614724803431,1.0,-4.51879914224446,-3.0773409578270194,0.0
2019-11-25,-0.0,-1.4405494348261556,-4.270138789526399,1.0,-4.525253970525111,-3.072399484904851,0.0
2019-11-26,-0.0,-1.3304597701149425,-4.320258620689656,1.0,-4.586925287356322,-3.1301724137931037,0.0
2019-11-27,-0.0,-1.3872029773833379,-4.270397938734612,1.0,-4.540366447180075,-3.1165187517892927,0.0
2019-11-29,-0.0,-1.3791902481497607,-4.447975620374401,1.0,-4.650268466115223,-3.0341024524742415,0.0
2019-12-02,-0.0,-1.427572136403381,-4.610609151850772,1.0,-4.580588749635675,-2.9543864762459924,0.0
2019-12-03,-0.0,-1.4041367170309522,-4.60041073786123,1.0,-4.637523837465161,-3.026991345166496,0.0
2019-12-04,-0.0,-1.4802973977695166,-4.648921933085501,1.0,-4.6817843866171005,-3.05903345724907,0.0
2019-12-05,-0.0,-1.4381529144587435,-4.810749432248296,1.0,-4.677214231642695,-3.214080242240727,0.0
2019-12-06,-0.0,-1.6298512041724191,-4.887252646111367,1.0,-4.757938334100323,-3.0647338548857186,0.0
2019-12-09,-0.0,-1.4418089816571789,-5.151960784313725,1.0,-4.9916192283364955,-3.2275458570524984,0.0
2019-12-10,-0.0,-1.4981273408239701,-6.345282682361334,1.0,-5.7772427322989115,-3.2141965400392363,0.0
2019-12-11,-0.0,-1.2753836108390468,-5.819131570355861,1.0,-5.2776689520078355,-2.951681358145609,0.0
2019-12-12,-0.0,-1.2877312560856864,-5.780915287244401,1.0,-5.231418370658877,-2.9284323271665045,0.0
2019-12-13,-0.0,-1.2917207792207792,-5.887337662337662,1.0,-5.198538961038961,-2.8561688311688314,0.0
2019-12-16,-0.0,-1.2895503073439016,-5.908929149142672,1.0,-5.181009382076998,-2.7965059851180847,0.0
2019-12-17,-0.08301574150787075,-1.155923777961889,-6.227837613918807,1.0,-5.376139188069594,-2.727091963545982,0.0
2019-12-18,-0.40591032608695654,-1.231657608695652,-6.270380434782608,1.0,-5.323879076086957,-2.7518682065217392,0.0
2019-12-19,-0.4092307692307692,-1.3052991452991451,-6.315555555555555,1.0,-5.298119658119658,-2.7658119658119658,0.0
2019-12-20,-0.4304790519112002,-1.42730762810883,-6.163578701385411,1.0,-5.091804373226506,-2.5785344683692206,0.0
2019-12-23,-0.432639467110741,-1.471773522064946,-6.1335553705245625,1.0,-5.074604496253122,-2.540216486261449,0.0
2019-12-24,-0.45111778445111783,-1.4776443109776443,-6.11644978311645,1.0,-5.096596596596596,-2.5415415415415414,0.0
2019-12-26,-0.4557595993322204,-1.4899833055091818,-6.124373956594324,1.0,-5.10033388981636,-2.5242070116861437,0.0
2019-12-27,-0.4627793648126365,-1.5325155436061166,-6.180641908922871,1.0,-5.098806923206183,-2.5293228028902703,0.0
2019-12-30,-0.5364406779661017,-1.5352542372881355,-6.290847457627119,1.0,-5.154915254237289,-2.432033898305085,0.0
2019-12-31,-0.4983113812901047,-1.5472813238770686,-6.279297534616684,1.0,-5.1465721040189125,-2.414724755150287,0.0
2020-01-02,-0.5108548168249661,-1.5680122116689281,-6.306478968792402,1.0,-5.161295793758481,-2.4141791044776117,0.0
2020-01-03,-0.46923984493510873,-1.5413787291420866,-6.255688521827069,1.0,-5.1218607786954315,-2.466543064217091,0.0
2020-01-06,-0.536799459824443,-1.5979068197164077,-6.24713031735314,1.0,-5.062795408507765,-2.435854152599595,0.0
2020-01-07,-0.549291019581364,-1.602633355840648,-6.236664415935179,1.0,-5.064483457123565,-2.4274139095205944,0.0
2020-01-08,-0.5539629005059021,-1.5952782462057336,-6.213659359190557,1.0,-5.032883642495785,-2.467959527824621,0.0
2020-01-09,-0.5745725410529879,-1.6307770441848655,-6.209581852039953,1.0,-5.026240054173015,-2.4877264262739125,0.0
2020-01-10,-0.6190071404284258,-1.633117987079225,-6.233934036042163,1.0,-5.027031621897314,-2.4879292757565454,0.0
2020-01-13,-0.644417684500258,-1.6368484431446757,-6.370892826423534,1.0,-5.068983313263375,-2.4816789953552383,0.0
2020-01-14,-0.8249518135622919,-1.583143507972665,-6.545120028035745,1.0,-5.151217802698441,-2.4179078324864203,0.0
2020-01-15,-0.8593363925167666,-1.6028944581715494,-6.582597952700318,1.0,-5.169608189198729,-2.43469819978821,0.0
2020-01-16,-0.8528375044060628,-1.5831864645752554,-6.553225237927388,1.0,-5.1656679591117385,-2.4691575608036658,0.0
2020-01-17,-0.8923023215220807,-1.5906790015709549,-6.4335835224297435,1.0,-5.138593122709024,-2.3998952696805724,0.0
2020-01-21,-0.8434707903780069,-1.6238831615120275,-6.317697594501718,1.0,-5.016323024054983,-2.380756013745704,0.0
2020-01-22,-0.8485994157071662,-1.638082144698402,-6.299879704416567,1.0,-5.033339061694449,-2.3651830211376526,0.0
2020-01-23,-0.905215733841622,-1.6173973314850114,-6.279847513429216,1.0,-5.104314676832439,-2.42124415179345,0.0
2020-01-24,-0.9059414515849645,-1.612333275593279,-6.273168196778106,1.0,-5.100467694439633,-2.4299324441364973,0.0
2020-01-27,-0.7356885835786718,-1.387144259077527,-6.0119398102715085,1.0,-4.881092574419365,-2.3400392541707555,0.0
2020-01-28,-0.6440436639772188,-1.4875810789432051,-5.864894795127353,1.0,-4.676633444075304,-2.147128618889416,0.0
2020-01-29,-0.606443656543857,-1.477108062278403,-5.670571913056883,1.0,-4.536303375982735,-2.1250192693078467,0.0
2020-01-30,-0.5946029298380878,-1.4795682343870469,-5.679568234387046,1.0,-4.537085582112567,-2.1292212798766386,0.0
2020-01-31,-0.5697947673507755,-1.557418141939527,-5.75074416418612,1.0,-4.610527964906784,-2.1781294062353123,0.0
2020-02-03,-0.5739709068399876,-1.5046425255338904,-5.6824512534818945,1.0,-4.540544722995977,-2.1737852058186324,0.0
2020-02-04,-0.5333948907356111,-1.4749153585718682,-5.655432440751,1.0,-4.535703293321022,-2.189750692520776,0.0
2020-02-05,-0.42252880533656756,-1.4915100060642812,-5.630382049727107,1.0,-4.4930260764099454,-2.12310491206792,0.0
2020-02-06,-0.5208552928775787,-1.4975154344225268,-5.660442704411987,1.0,-4.39466947748833,-1.9843397078753202,0.0
2020-02-07,-0.4852205547976352,-1.5393360618462937,-5.70289525541913,1.0,-4.431408215855692,-1.9995452478399272,0.0
2020-02-10,-0.4826352660605157,-1.5449396333283651,-5.587270830228053,1.0,-4.341481591891489,-1.9490236995081234,0.0
2020-02-11,-0.4436536180308422,-1.5255041518386714,-5.5505634638196915,1.0,-4.311832740213523,-1.9961447212336891,0.0
2020-02-12,-0.41667909891093535,-1.5446814859018347,-5.601670893629717,1.0,-4.329404744144413,-2.026107712964344,0.0
2020-02-13,-0.38761329305135955,-1.596223564954683,-5.734894259818732,1.0,-4.400906344410877,-1.986102719033233,0.0
2020-02-14,-0.3974514563106796,-1.6060376213592233,-5.760315533980582,1.0,-4.39016990291262,-2.0160800970873782,0.0
2020-02-18,-0.3866909201152039,-1.6170986812187358,-5.738972260118236,1.0,-4.375776868273458,-2.039866606033045,0.0
2020-02-19,-0.4213568603589899,-1.6560693641618494,-5.741405536963796,1.0,-4.358989960450258,-2.033617280194706,0.0
2020-02-20,-0.46275049716995564,-1.660700627199021,-5.752638825149151,1.0,-4.375707511090715,-2.045586660547652,0.0
2020-02-21,-0.4339735894357743,-1.6520108043217285,-5.637304921968787,1.0,-4.281062424969988,-2.001800720288115,0.0
2020-02-24,-0.35005717552887367,-1.702258433390509,-5.319039451114923,1.0,-4.061320754716982,-1.861349342481418,0.0
2020-02-25,-0.2167686318131257,-1.8591490545050056,-5.367213570634038,1.0,-3.7538932146829813,-1.7074527252502782,0.0
2020-02-26,-0.22648268541860153,-1.7277431338728937,-5.161470080934058,1.0,-3.641501923842377,-1.5106806421653176,0.0
