Date,BYM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.08351434229860091,-0.21904746693924487,-0.0,-0.15696671564556317,-0.13760940394812496,0.0
2018-10-24,1.0,-0.08297821402920756,-0.21584869523581515,-0.0,-0.1577208522863299,-0.1394940547442343,0.0
2018-10-25,1.0,-0.07152315817351883,-0.19864774338282262,-0.0,-0.16005857701475332,-0.1276542709810092,0.0
2018-10-26,1.0,-0.06597114729738097,-0.1946628691721875,-0.0,-0.16218809980806143,-0.12505417621199927,0.0
2018-10-29,1.0,-0.05971574198118292,-0.1962858594724442,-0.0,-0.15814354567992484,-0.12569871113780198,0.0
2018-10-30,1.0,-0.056899179457179365,-0.19631448496697815,-0.0,-0.15825854026509845,-0.12802315377865356,0.0
2018-10-31,1.0,-0.058511697743185896,-0.1898144601571956,-0.0,-0.1574560664327629,-0.12633869064946607,0.0
2018-11-01,1.0,-0.05093074520849917,-0.1958545098279346,-0.0,-0.15740003673994243,-0.1266609515645092,0.0
2018-11-02,1.0,-0.051993649630579473,-0.1904194907492215,-0.0,-0.1586218477132564,-0.1254961226109788,0.0
2018-11-05,1.0,-0.05197838431947242,-0.19049581730475668,-0.0,-0.1586218477132564,-0.12543506136655067,0.0
2018-11-06,1.0,-0.051915530378219915,-0.1904536501198638,-0.0,-0.15883098441007162,-0.1257271991571361,0.0
2018-11-07,1.0,-0.05161388782907288,-0.19062953071346814,-0.0,-0.15827546737886303,-0.12563143838229685,0.0
2018-11-08,1.0,-0.04871260626891549,-0.19002935227290013,-0.0,-0.15661642814776514,-0.12548476875579823,0.0
2018-11-09,1.0,-0.04775032747433516,-0.19086422761750999,-0.0,-0.15857373503518443,-0.1259176897066439,0.0
2018-11-12,1.0,-0.047771570830044324,-0.18302568461958832,-0.0,-0.1623960167587589,-0.12481024955977899,0.0
2018-11-13,1.0,-0.033186508175948835,-0.18273698183792916,-0.0,-0.16750135762987994,-0.12503771194110905,0.0
2018-11-14,1.0,-0.033171923790559804,-0.18276990843402574,-0.0,-0.16750388438852937,-0.12505468313949103,0.0
2018-11-15,1.0,-0.03305859839980713,-0.18363041873220126,-0.0,-0.1697530399144153,-0.12033088733858695,0.0
2018-11-16,1.0,-0.03179855898677818,-0.18056286758622764,-0.0,-0.16943186775168845,-0.12239587250492621,0.0
2018-11-19,1.0,-0.033893203299018716,-0.18025705857564264,-0.0,-0.168593100957197,-0.12228342664499428,0.0
2018-11-20,1.0,-0.025229083068814755,-0.17747200095825597,-0.0,-0.16878780619272923,-0.12578606935377612,0.0
2018-11-21,1.0,-0.0260030381556608,-0.17546838233103984,-0.0,-0.1674262055818664,-0.12040925743901351,0.0
2018-11-23,1.0,-0.026473608238217834,-0.17143112248694178,-0.0,-0.169288233455855,-0.1209392996919597,0.0
2018-11-26,1.0,-0.026256285144744276,-0.17260718217250304,-0.0,-0.16856088780458778,-0.12018386837642438,0.0
2018-11-27,1.0,-0.021947894128456682,-0.17497554758587983,-0.0,-0.16688402145884584,-0.11817184860250748,0.0
2018-11-28,1.0,-0.0229712895954443,-0.17140230157788586,-0.0,-0.16902954087080316,-0.11957230988254833,0.0
2018-11-29,1.0,-0.018035036970349926,-0.16901574745044792,-0.0,-0.16832209218235755,-0.12048939592957186,0.0
2018-11-30,1.0,-0.018558257240532183,-0.17110890766749048,-0.0,-0.17184887007740007,-0.11840878483373043,0.0
2018-12-03,1.0,-0.01825686851799796,-0.17113225133523693,-0.0,-0.17178322557736977,-0.11831456850764155,0.0
2018-12-04,1.0,-0.015852632511180974,-0.17215014243752674,-0.0,-0.17043794004339546,-0.11758107130732555,0.0
2018-12-06,1.0,-0.015751438833354968,-0.1477634976271871,-0.0,-0.17206860242041339,-0.10685591472297948,0.0
2018-12-07,1.0,-0.02019209937170506,-0.14782985484220407,-0.0,-0.17261500686069184,-0.10373366072073373,0.0
2018-12-10,1.0,-0.01798224792484859,-0.1471954886136406,-0.0,-0.17203976234661142,-0.10137672090112641,0.0
2018-12-11,1.0,-0.023310728118295827,-0.1457532432004377,-0.0,-0.17414654514563807,-0.09661209738960161,0.0
2018-12-12,1.0,-0.02260253252085224,-0.14617456818934846,-0.0,-0.17412161286140285,-0.09767059942089114,0.0
2018-12-13,1.0,-0.022680768898239143,-0.14635868468831953,-0.0,-0.17408282659442634,-0.09785584598979796,0.0
2018-12-14,1.0,-0.02009170728884903,-0.1554250502654304,-0.0,-0.17155338261033082,-0.09941706565605427,0.0
2018-12-17,1.0,-0.01777572574594563,-0.15485946788249552,-0.0,-0.16921567495815779,-0.1009840133895077,0.0
2018-12-18,1.0,-0.016603599844611024,-0.1533890623426327,-0.0,-0.16842438455893988,-0.10036976821144411,0.0
2018-12-19,1.0,-0.01940573534492687,-0.15287055165265462,-0.0,-0.16728089370033397,-0.10005182540596569,0.0
2018-12-20,1.0,-0.019141298104537623,-0.14995692130959218,-0.0,-0.16806433084434233,-0.09879379666858128,0.0
2018-12-21,1.0,-0.018568892452181882,-0.14943878135379682,-0.0,-0.16785018898178902,-0.09582235711831406,0.0
2018-12-24,1.0,-0.013484073984422832,-0.14309920120744402,-0.0,-0.1662513704774245,-0.10103800316099727,0.0
2018-12-26,1.0,-0.014520416242506502,-0.1450769143762018,-0.0,-0.1581693247370207,-0.09608641556385025,0.0
2018-12-27,1.0,-0.003921351272707118,-0.13773226731699206,-0.0,-0.14315010600119163,-0.1008327675317657,0.0
2018-12-28,1.0,-0.00350410659132145,-0.1380867301006911,-0.0,-0.14300355950748603,-0.10044182213542749,0.0
2018-12-31,1.0,-0.003726019807465891,-0.13779347600249325,-0.0,-0.14304314703234297,-0.10057483205208116,0.0
2019-01-02,1.0,-0.00332258109174477,-0.13766560990129165,-0.0,-0.14270485789043788,-0.10072958343139563,0.0
2019-01-03,1.0,-0.0,-0.14299700690928419,-0.0,-0.13715068952977705,-0.11849282497412517,0.0
2019-01-04,1.0,-0.0,-0.14560187118870604,-0.0,-0.12556734330186842,-0.12108428702698187,0.0
2019-01-07,1.0,-0.0,-0.13815372752058605,-0.0,-0.1231169618022087,-0.11572250833080885,0.0
2019-01-08,1.0,-0.0,-0.14086488723360233,-0.0,-0.12192565004483068,-0.11660114490654527,0.0
2019-01-09,1.0,-0.0,-0.14710732349476893,-0.0,-0.12371648305965495,-0.11488948936465045,0.0
2019-01-10,1.0,-0.0,-0.1461894340249882,-0.0,-0.12455328697675706,-0.1144139402166385,0.0
2019-01-11,1.0,-0.0,-0.144729549988916,-0.0,-0.12509698514741743,-0.11567557082686766,0.0
2019-01-14,1.0,-0.0,-0.14355916293964993,-0.0,-0.12197007343603335,-0.11486113411738724,0.0
2019-01-15,1.0,-0.0,-0.1427489013486892,-0.0,-0.12247034674675226,-0.11238617421372384,0.0
2019-01-16,1.0,-0.0,-0.14237143486400175,-0.0,-0.11908104834269354,-0.11503413720955842,0.0
2019-01-17,1.0,-0.0,-0.14185080212432238,-0.0,-0.11928675600561349,-0.11473267108775213,0.0
2019-01-18,1.0,-0.0,-0.1417211765844754,-0.0,-0.12164124407074994,-0.1195530417225595,0.0
2019-01-22,1.0,-0.0,-0.13201238551207328,-0.0,-0.0915513114071607,-0.07743547044129892,0.0
2019-01-23,1.0,-0.0,-0.13430498207282188,-0.0,-0.08972649727532782,-0.07034961233286305,0.0
2019-01-24,1.0,-0.0,-0.12926256214546258,-0.0,-0.10091254851564833,-0.06790243649155601,0.0
2019-01-25,1.0,-0.0,-0.12773947145823186,-0.0,-0.08598415912644503,-0.06790044344192962,0.0
2019-01-28,1.0,-0.0,-0.11767727354444359,-0.0,-0.10098364023936102,-0.06547756632508925,0.0
2019-01-29,1.0,-0.0,-0.1145712742147102,-0.0,-0.10370198862905508,-0.06803272362429574,0.0
2019-01-30,1.0,-0.0,-0.11519944537879859,-0.0,-0.10411985980408521,-0.06452606848031223,0.0
2019-01-31,1.0,-0.0,-0.11812671751804198,-0.0,-0.09624521663199528,-0.06976654595885662,0.0
2019-02-01,1.0,-0.0,-0.11972140383521993,-0.0,-0.10545562619527575,-0.06701297358763633,0.0
2019-02-04,1.0,-0.0,-0.12075139950096316,-0.0,-0.10826255025921472,-0.06381465823733985,0.0
2019-02-05,1.0,-0.0,-0.12002120835919719,-0.0,-0.10781346989447549,-0.06535795572108422,0.0
2019-02-06,1.0,-0.0,-0.12423017830167972,-0.0,-0.10459246252566072,-0.062282932875421214,0.0
2019-02-07,1.0,-0.0,-0.12300598044407703,-0.0,-0.10221005179607073,-0.0664694713184102,0.0
2019-02-08,1.0,-0.0,-0.12357000064487007,-0.0,-0.10102534339330625,-0.06514477332817438,0.0
2019-02-11,1.0,-0.0,-0.12724109041696205,-0.0,-0.10485274215376683,-0.0568151060127602,0.0
2019-02-12,1.0,-0.0,-0.12610756233257778,-0.0,-0.10372450030908717,-0.05803111477436638,0.0
2019-02-13,1.0,-0.0,-0.12475716289063002,-0.0,-0.1037605979904023,-0.05804932648886487,0.0
2019-02-14,1.0,-0.0,-0.11802043554546393,-0.0,-0.10880895861285994,-0.06329342553411084,0.0
2019-02-15,1.0,-0.0,-0.1255114025011938,-0.0,-0.10506820851025385,-0.060038976291573634,0.0
2019-02-19,1.0,-0.0,-0.12281970176231362,-0.0,-0.10838551416951779,-0.05986701955974437,0.0
2019-02-20,1.0,-0.0,-0.12260239469911266,-0.0,-0.10765812893142687,-0.06137869570271632,0.0
2019-02-21,1.0,-0.0,-0.11747762177243312,-0.0,-0.10955966881514874,-0.06464821297097612,0.0
2019-02-22,1.0,-0.0,-0.11345888244936946,-0.0,-0.11451731570998927,-0.06279607088921302,0.0
2019-02-25,1.0,-0.0,-0.11157334435802693,-0.0,-0.11578512183147723,-0.0645978140099739,0.0
2019-02-26,1.0,-0.0,-0.11294427720572085,-0.0,-0.11515355098771334,-0.06387514373199313,0.0
2019-02-27,1.0,-0.0,-0.11219090392855299,-0.0,-0.11199731557482835,-0.06640080532755151,0.0
2019-02-28,1.0,-0.0,-0.11582617679343966,-0.0,-0.11585200490734164,-0.059727513398334084,0.0
2019-03-01,1.0,-0.0,-0.11745568623400768,-0.0,-0.11616468066977369,-0.057398107385842834,0.0
2019-03-04,1.0,-0.0,-0.11791892589723729,-0.0,-0.11509166021172218,-0.057978311386522076,0.0
2019-03-05,1.0,-0.0,-0.11692307692307694,-0.0,-0.11701357466063349,-0.05888817065287654,0.0
2019-03-06,1.0,-0.0,-0.11503990495131337,-0.0,-0.11742903634062556,-0.058940517085517986,0.0
2019-03-07,1.0,-0.0,-0.1065552632936201,-0.0,-0.12454226623343131,-0.05829336221568931,0.0
2019-03-08,1.0,-0.0,-0.10541424231501983,-0.0,-0.1267313732557541,-0.05512074558467638,0.0
2019-03-11,1.0,-0.0,-0.10496560091902986,-0.0,-0.1276961005769752,-0.058110567552566696,0.0
2019-03-12,1.0,-0.0,-0.0956320704479628,-0.0,-0.13242762329042898,-0.0707596794513787,0.0
2019-03-13,1.0,-0.0,-0.09959026019782341,-0.0,-0.135240232794843,-0.07007333559516662,0.0
2019-03-14,1.0,-0.0,-0.09906546935365981,-0.0,-0.1362770178552783,-0.06985486060352929,0.0
2019-03-15,1.0,-0.0,-0.09979675855959143,-0.0,-0.13600239720673302,-0.06703059044244099,0.0
2019-03-18,1.0,-0.0,-0.10108148205989147,-0.0,-0.13575137625424588,-0.06458959642889678,0.0
2019-03-19,1.0,-0.0,-0.10026357681567892,-0.0,-0.13626399436310968,-0.06829510164670269,0.0
2019-03-20,1.0,-0.0,-0.0987038101709089,-0.0,-0.13671405425181624,-0.07122510845136676,0.0
2019-03-21,1.0,-0.0,-0.09895955872742007,-0.0,-0.13655138159098631,-0.07157608553577498,0.0
2019-03-22,1.0,-0.0,-0.09643542493625298,-0.0,-0.14830051786230644,-0.06963539339134092,0.0
2019-03-25,1.0,-0.0,-0.07246471425400515,-0.0,-0.16113279974931127,-0.0720730130958754,0.0
2019-03-26,1.0,-0.0,-0.07421803428870567,-0.0,-0.16042402826855123,-0.07408716136631331,0.0
2019-03-27,1.0,-0.0,-0.07299843014128729,-0.0,-0.16131606488749348,-0.0739010989010989,0.0
2019-03-28,1.0,-0.0,-0.0726773096048155,-0.0,-0.16099188694059147,-0.07490185815231615,0.0
2019-03-29,1.0,-0.0,-0.07265806890417768,-0.0,-0.16102493002328197,-0.07427995919114762,0.0
2019-04-01,1.0,-0.0,-0.07385078140325639,-0.0,-0.1611717779376185,-0.07275223958673903,0.0
2019-04-02,1.0,-0.0,-0.07771276317851732,-0.0016979259181860926,-0.1663575570764328,-0.06034167493861345,0.0
2019-04-03,1.0,-0.0,-0.07789561673893736,-0.0017501697925918188,-0.1664489838566428,-0.06000208975497623,0.0
2019-04-04,1.0,-0.0,-0.07842420603323369,-0.002597606025401715,-0.16462817684606249,-0.05967967210118915,0.0
2019-04-05,1.0,-0.0,-0.07584034711694286,-0.0035678812274556955,-0.16656646975795913,-0.06095457159286947,0.0
2019-04-08,1.0,-0.0,-0.07346832135858916,-0.004768125408229916,-0.16727629000653169,-0.060836054866100595,0.0
2019-04-09,1.0,-0.0,-0.07330485781835758,-0.004271327246365453,-0.16673850856224776,-0.06190158966521677,0.0
2019-04-10,1.0,-0.0,-0.06772362497553337,-0.006485287401317936,-0.16573367260390162,-0.06493116722124356,0.0
2019-04-11,1.0,-0.0,-0.0665874580564296,-0.008891384105182072,-0.16710840699298873,-0.0630361269600867,0.0
2019-04-12,1.0,-0.0,-0.06700869428996632,-0.00894232526565886,-0.1664839038145218,-0.0630140205216574,0.0
2019-04-15,1.0,-0.0,-0.06768556102272283,-0.011054699226040538,-0.16112191492971717,-0.06529711951343661,0.0
2019-04-16,1.0,-0.0,-0.06613338900995655,-0.010609006563751909,-0.16200592434068875,-0.06618558584421855,0.0
2019-04-17,1.0,-0.0,-0.06236292428198433,-0.01845953002610966,-0.1660182767624021,-0.05865535248041775,0.0
2019-04-18,1.0,-0.0,-0.0627825541589359,-0.017260302610604437,-0.16614837849844513,-0.06041759218125278,0.0
2019-04-22,1.0,-0.0,-0.06317675367473975,-0.01676518282157242,-0.16684103154260604,-0.06095360150651252,0.0
2019-04-23,1.0,-0.0,-0.06076849660726659,-0.014865271222560695,-0.16577980571861883,-0.06599814347536181,0.0
2019-04-24,1.0,-0.0,-0.06020302844227277,-0.01648789537633425,-0.16304986869782206,-0.06674853999817092,0.0
2019-04-25,1.0,-0.0,-0.05930243194856448,-0.021627484547129622,-0.1622388040197065,-0.0636279288579904,0.0
2019-04-26,1.0,-0.0,-0.060934750016296196,-0.023388305847076463,-0.1586858744540773,-0.060687047780457595,0.0
2019-04-29,1.0,-0.0,-0.061711976008866284,-0.022661190429623834,-0.1596453484581785,-0.059847447682378256,0.0
2019-04-30,1.0,-0.0,-0.06489399086330093,-0.023505524969739566,-0.15920242604089388,-0.05392214282925306,0.0
2019-05-01,1.0,-0.0,-0.06189582844784908,-0.027306599963521715,-0.1552541754605383,-0.05833919591443237,0.0
2019-05-02,1.0,-0.0,-0.06234865251920323,-0.026871501106626738,-0.15037104543679208,-0.06232261424293712,0.0
2019-05-03,1.0,-0.0,-0.06460973895843634,-0.025817869505244253,-0.14907737553028133,-0.0617989225203654,0.0
2019-05-06,1.0,-0.0,-0.06649782453406065,-0.02700175336060783,-0.148295343853497,-0.05699071368270667,0.0
2019-05-07,1.0,-0.0,-0.06676272814601344,-0.02722174624191915,-0.14776592154113768,-0.056377703351766756,0.0
2019-05-08,1.0,-0.0,-0.06359689035646499,-0.032903460648449075,-0.14141597982371754,-0.062114869608174514,0.0
2019-05-09,1.0,-0.0,-0.06351307507624424,-0.03167867107909935,-0.13739536694568816,-0.06518720394523392,0.0
2019-05-10,1.0,-0.0,-0.06253406348135268,-0.030975059043367677,-0.13930341802704316,-0.0648438919311723,0.0
2019-05-13,1.0,-0.0,-0.06425083858935672,-0.029217877818502068,-0.13815031147604678,-0.0634996697447321,0.0
2019-05-14,1.0,-0.0,-0.04991300985888266,-0.04624009278948386,-0.12949287969585668,-0.0630968490237773,0.0
2019-05-15,1.0,-0.0,-0.049379374347473026,-0.050307412706391864,-0.13194900944794608,-0.05730636866323808,0.0
2019-05-16,1.0,-0.0,-0.05024614036444238,-0.05353230753369932,-0.1284311451326065,-0.05648341452099281,0.0
2019-05-17,1.0,-0.0,-0.047495002901541045,-0.056019085692178734,-0.1231414017667161,-0.06291830550003225,0.0
2019-05-20,1.0,-0.0,-0.04140410561719565,-0.06191930516359326,-0.12101648174636924,-0.06430329506063066,0.0
2019-05-21,1.0,-0.0,-0.04107947958263558,-0.06208939842844261,-0.1208553394306325,-0.06413757567950534,0.0
2019-05-22,1.0,-0.0,-0.0379012123240071,-0.06589276981287483,-0.11921186069856632,-0.06396231757226326,0.0
2019-05-23,1.0,-0.0,-0.03995934593266348,-0.06861017123596083,-0.11623718303335949,-0.0617272832533546,0.0
2019-05-24,1.0,-0.0,-0.03586459990761176,-0.07224246779243443,-0.11322691577272494,-0.06183595955448339,0.0
2019-05-28,1.0,-0.0,-0.03487566402340442,-0.07236892755408422,-0.11354479431313676,-0.06234762747966228,0.0
2019-05-29,1.0,-0.0,-0.0370379860354878,-0.07312792261866632,-0.11263852411760938,-0.058330664275190576,0.0
2019-05-30,1.0,-0.0,-0.03637504321216855,-0.0732622306441494,-0.11163463631358592,-0.05910144296633932,0.0
2019-05-31,1.0,-0.0,-0.03600199797640851,-0.07547483958554797,-0.11269355396457434,-0.05659652403335084,0.0
2019-06-03,1.0,-0.0,-0.03777219323646847,-0.0820885050579786,-0.1105228916584812,-0.0452985674375885,0.0
2019-06-04,1.0,-0.0,-0.03760108160506109,-0.0836840896915895,-0.11336445498839315,-0.04082804010101782,0.0
2019-06-05,1.0,-0.0,-0.036569603892648066,-0.08853493499581845,-0.1160951874097164,-0.025938315720114548,0.0
2019-06-06,1.0,-0.0,-0.041222882182343185,-0.08573852914730055,-0.11081419941490102,-0.02867238256860982,0.0
2019-06-07,1.0,-0.0,-0.04339400387582171,-0.08457144304695316,-0.11015693278109207,-0.028486022976276424,0.0
2019-06-10,1.0,-0.0,-0.04246761321101849,-0.08450382551101976,-0.11429586489538528,-0.027571593518835723,0.0
2019-06-11,1.0,-0.0,-0.042599901018996744,-0.08769970686395188,-0.11160742611321904,-0.027080187302513867,0.0
2019-06-12,1.0,-0.0,-0.042316088744478855,-0.08717063512209981,-0.11184444331624105,-0.027897649388231707,0.0
2019-06-13,1.0,-0.0,-0.04618670463646881,-0.08966551824965992,-0.10925641058238726,-0.026201706098475698,0.0
2019-06-14,1.0,-0.0,-0.047496022908049634,-0.09081769010499524,-0.10860960865415209,-0.025746102449888644,0.0
2019-06-17,1.0,-0.0,-0.04806456129631751,-0.09082114535201945,-0.10820890772775295,-0.025801606395030614,0.0
2019-06-18,1.0,-0.0,-0.04694017702716451,-0.08974717672194525,-0.10959914538610235,-0.025460372367483976,0.0
2019-06-19,1.0,-0.0,-0.04528138967899228,-0.09362301909792768,-0.10954642421779764,-0.02134548963835839,0.0
2019-06-20,1.0,-0.0,-0.047135992677904054,-0.09334401138992703,-0.10914499275417588,-0.02157221671370096,0.0
2019-06-21,1.0,-0.0,-0.04633637150567748,-0.0936147461683385,-0.1116401038749427,-0.021398747390396655,0.0
2019-06-24,1.0,-0.0,-0.04488371500624093,-0.09370303385383498,-0.11163614132511401,-0.023422574317956035,0.0
2019-06-25,1.0,-0.0,-0.038915364815617116,-0.09521139682458778,-0.11534442773770993,-0.024784015902545933,0.0
2019-06-26,1.0,-0.0,-0.03742687070485144,-0.09458907084280715,-0.1180287663183711,-0.0273228929821424,0.0
2019-06-27,1.0,-0.0,-0.037322774300676965,-0.0936518073828075,-0.11766509132711711,-0.02866266445267595,0.0
2019-06-28,1.0,-0.0,-0.04584842628028722,-0.09099287058251308,-0.11385308536101475,-0.029272850615024257,0.0
2019-07-01,1.0,-0.0,-0.0446084765060318,-0.09160920569535237,-0.11601785874195654,-0.027043968836751142,0.0
2019-07-02,1.0,-0.0,-0.044608812089523685,-0.09045463240451444,-0.11264426449021234,-0.027558502837467323,0.0
2019-07-03,1.0,-0.0,-0.046120151781394045,-0.08894236891028089,-0.1116841113403112,-0.026587210634884253,0.0
2019-07-05,1.0,-0.0,-0.043554717365818854,-0.09034609307304145,-0.112926244966614,-0.027447882155053775,0.0
2019-07-08,1.0,-0.0,-0.04287917606719947,-0.09069124189004883,-0.11325252061743975,-0.02782557709711547,0.0
2019-07-09,1.0,-0.0,-0.042008457736791155,-0.091035308503592,-0.11276557803026444,-0.027958934121363428,0.0
2019-07-10,1.0,-0.0,-0.04215286624203822,-0.09059872611464968,-0.11222929936305731,-0.02890445859872611,0.0
2019-07-11,1.0,-0.0,-0.039426706763068656,-0.09131742273977862,-0.11885597287094504,-0.030059504766779706,0.0
2019-07-12,1.0,-0.0,-0.037063098101427765,-0.0922291592037255,-0.12217900823908705,-0.027890077273425105,0.0
2019-07-15,1.0,-0.0,-0.03512211373363061,-0.09000281899490017,-0.12216498808333973,-0.03405858383947105,0.0
2019-07-16,1.0,-0.0,-0.03280011270636151,-0.08468346162220315,-0.12336223568437096,-0.03990829800586586,0.0
2019-07-17,1.0,-0.0,-0.033487668175813466,-0.08467467839782478,-0.1253062114430094,-0.03909245982377612,0.0
2019-07-18,1.0,-0.0,-0.03371261628353963,-0.0855052407677917,-0.12430486148484149,-0.0378385997283514,0.0
2019-07-19,1.0,-0.0,-0.03401691873878493,-0.08672135349910279,-0.12294283517046911,-0.03804152781338119,0.0
2019-07-22,1.0,-0.0,-0.027315960160486073,-0.08311435273608245,-0.12355633035519721,-0.04785099919244229,0.0
2019-07-23,1.0,-0.0,-0.02894797569293095,-0.08271582779928718,-0.12298402605061408,-0.04737058024153226,0.0
2019-07-24,1.0,-0.0,-0.02908652922107044,-0.08429968094512,-0.12193278064656664,-0.04603872224286611,0.0
2019-07-25,1.0,-0.0,-0.027863103465929455,-0.0860210925101111,-0.12002764552296115,-0.045986279629345206,0.0
2019-07-26,1.0,-0.0,-0.029143828177903845,-0.08712484188738549,-0.11762300841989601,-0.0437987913169024,0.0
2019-07-29,1.0,-0.0,-0.02462550050530248,-0.08628519527702089,-0.11983983830320707,-0.048496245410702174,0.0
2019-07-30,1.0,-0.0,-0.02340414653475471,-0.0862029296725209,-0.11985837359715724,-0.04875118235038474,0.0
2019-07-31,1.0,-0.0,-0.032724622113097526,-0.08529629913808537,-0.11628174633622343,-0.04450241694160976,0.0
2019-08-01,1.0,-0.0,-0.0338091468552897,-0.08274814228441563,-0.11731058961722121,-0.042899823804295086,0.0
2019-08-02,1.0,-0.0,-0.03067359624987262,-0.08996993783756242,-0.11534444104758994,-0.03781972893100989,0.0
2019-08-05,1.0,-0.0,-0.02962962962962963,-0.08809978363242969,-0.1179839633447881,-0.037024309532900604,0.0
2019-08-06,1.0,-0.0,-0.030075857855615517,-0.08728744527033906,-0.11825425109459323,-0.037165258120354344,0.0
2019-08-07,1.0,-0.0,-0.034245357315245285,-0.08412722607524833,-0.11364733379061555,-0.038221172166755586,0.0
2019-08-08,1.0,-0.0,-0.03504848076654255,-0.08627416095868652,-0.11315144044426935,-0.036306566189271965,0.0
2019-08-09,1.0,-0.0,-0.03349349019408983,-0.0851789404292542,-0.11026736476464548,-0.03879261165553175,0.0
2019-08-12,1.0,-0.0,-0.03344651092079258,-0.08487052146151117,-0.11014544164597376,-0.03846348755891147,0.0
2019-08-13,1.0,-0.0,-0.02792815583101442,-0.0856185175815836,-0.10956235770301039,-0.04175309891221857,0.0
2019-08-14,1.0,-0.0,-0.031136501210653752,-0.0862086359967716,-0.10359917271993543,-0.040153349475383376,0.0
2019-08-15,1.0,-0.0,-0.037309978104472945,-0.08895839849859243,-0.09757898029402565,-0.0273131060369096,0.0
2019-08-16,1.0,-0.0,-0.03561369468611129,-0.08964135945421543,-0.09857920761094073,-0.02795268198034675,0.0
2019-08-19,1.0,-0.0,-0.034374766051955184,-0.09200708706610436,-0.09742220447682978,-0.023918848102213463,0.0
2019-08-20,1.0,-0.0,-0.03504769029362259,-0.09170251231219999,-0.09722585873698646,-0.022829000685742784,0.0
2019-08-21,1.0,-0.0,-0.03617249196582048,-0.09237438030940934,-0.0963852420218729,-0.020664657083779677,0.0
2019-08-22,1.0,-0.0,-0.03721144622590973,-0.09081735620585268,-0.10053443958590275,-0.017216678501575912,0.0
2019-08-23,1.0,-0.0,-0.03793953581033968,-0.09026048411196334,-0.10047066440880566,-0.01647325430819803,0.0
2019-08-26,1.0,-0.0,-0.036032910388580495,-0.09060269627279938,-0.09826030927835051,-0.014200039651070579,0.0
2019-08-27,1.0,-0.0,-0.03511244637315629,-0.09254107785319535,-0.0956937799043062,-0.013018804940469565,0.0
2019-08-28,1.0,-0.0,-0.03477003324969408,-0.09267888706228447,-0.09512626231412927,-0.013485284847286255,0.0
2019-08-29,1.0,-0.0,-0.03315074252222621,-0.09278745687683157,-0.09577980290084454,-0.014800984259270709,0.0
2019-08-30,1.0,-0.0,-0.031861202630832065,-0.09436197386443564,-0.09516405681215216,-0.012586532410320957,0.0
2019-09-03,1.0,-0.0,-0.02864120781527531,-0.09090684823366885,-0.0963464574699033,-0.017576968620485495,0.0
