Date,IWF,IWM,MTUM,SPY,UAA,VLUE,VXX
2018-11-01,-0.6080350899497806,-1.9712669251795816,-0.01506579365583879,-1.3643760727226495,1.0,-1.3981310787616807,0.0
2018-11-02,-0.6095821234692589,-1.94097967428355,-0.008395404620628709,-1.365231662668855,1.0,-1.388082312839288,0.0
2018-11-05,-0.6033219653909309,-1.963306808134394,-0.007389162561576354,-1.367752936718454,1.0,-1.3738158393330806,0.0
2018-11-06,-0.6055937874865838,-1.964328556095713,-0.006629206389292252,-1.3658690573899868,1.0,-1.371046151903529,0.0
2018-11-07,-0.6030698972472409,-1.9736775339337815,-0.019916275529620702,-1.3688950907015096,1.0,-1.377204110110364,0.0
2018-11-08,-0.5509932093672654,-2.0059656025893258,-0.0,-1.3738655835501683,1.0,-1.4155613378181127,0.0
2018-11-09,-0.5502601853027034,-2.0055844650336336,-0.0,-1.3749206752125904,1.0,-1.4152176672166519,0.0
2018-11-12,-0.5476942514213519,-1.9761212886923563,-0.0,-1.3839545167403664,1.0,-1.4093493367024637,0.0
2018-11-13,-0.49711815561959655,-1.9756296203483272,-0.0,-1.3873574740007517,1.0,-1.4047111890740507,0.0
2018-11-14,-0.4989661006328717,-1.9746851306472835,-0.0,-1.3880568957954758,1.0,-1.404411303966414,0.0
2018-11-15,-0.49643527204502824,-1.975046904315197,-0.0,-1.389555972482802,1.0,-1.3928705440900564,0.0
2018-11-16,-0.48917803077692984,-1.9600900788189666,-0.0,-1.3947203803327912,1.0,-1.411485049418241,0.0
2018-11-19,-0.5017894142022981,-1.963458278395178,-0.0,-1.397312739373391,1.0,-1.4161486783449488,0.0
2018-11-20,-0.4399975102701357,-1.9492717540146896,-0.0,-1.3963027511515,1.0,-1.4388148885845886,0.0
2018-11-21,-0.4445197879423005,-1.939156700776723,-0.0,-1.3886080631241522,1.0,-1.3921218098878068,0.0
2018-11-23,-0.44397931543954694,-1.9307436591972422,-0.0,-1.3899285890174835,1.0,-1.3914060576212754,0.0
2018-11-26,-0.4426875038454439,-1.93533501507414,-0.0,-1.3866363132960067,1.0,-1.3880514366578476,0.0
2018-11-27,-0.4250702848062584,-1.9358880332477693,-0.0,-1.3745263415230413,1.0,-1.3762376237623763,0.0
2018-11-28,-0.4246742920056273,-1.944706098232308,-0.0,-1.3720716863416722,1.0,-1.3751299773686463,0.0
2018-11-29,-0.3828685018974761,-1.9174146135774954,-0.0,-1.3547376664056383,1.0,-1.3686524908138065,0.0
2018-11-30,-0.3830492139027769,-1.9184988856093008,-0.0,-1.3564845491235469,1.0,-1.3656406240587917,0.0
2018-12-03,-0.38170099987953254,-1.9192868329116972,-0.0,-1.3566437778580895,1.0,-1.3656788338754366,0.0
2018-12-04,-0.3652586673075768,-1.9286787237877787,-0.0,-1.351018446193595,1.0,-1.3636363636363638,0.0
2018-12-06,-0.3380651945320715,-1.8294193246874635,-0.0,-1.3548895899053628,1.0,-1.3194298399345719,0.0
2018-12-07,-0.3511629269435819,-1.8328548831214482,-0.0,-1.3598922022379751,1.0,-1.314664010779776,0.0
2018-12-10,-0.3048533580146931,-1.8384913518829178,-0.0,-1.3544281830277087,1.0,-1.2869208075432406,0.0
2018-12-11,-0.28704403979289084,-1.8551399150619583,-0.0,-1.358950491593461,1.0,-1.31653964744895,0.0
2018-12-12,-0.28613002735580007,-1.856003725045108,-0.0,-1.359175833769862,1.0,-1.319073395029393,0.0
2018-12-13,-0.30374143472196957,-1.9034624946940757,-0.0,-1.4743193256928022,1.0,-1.3823903947607787,0.0
2018-12-14,-0.30338240661881005,-1.920854118505901,-0.0,-1.4721377296508091,1.0,-1.387151721620635,0.0
2018-12-17,-0.2675294689512699,-1.9284846275367602,-0.0,-1.4546724996961964,1.0,-1.4253858305991007,0.0
2018-12-18,-0.24363526933493834,-1.9086969605777915,-0.0,-1.4433343364429732,1.0,-1.4230514595245263,0.0
2018-12-19,-0.2521241337752335,-1.9083458873154568,-0.0,-1.4421211208195241,1.0,-1.4233202771919253,0.0
2018-12-20,-0.2495214166068437,-1.8846015793251973,-0.0,-1.4383823881311317,1.0,-1.4097870303900455,0.0
2018-12-21,-0.2382055852644088,-1.8840166369578133,-0.0,-1.436898395721925,1.0,-1.3825906120023768,0.0
2018-12-24,-0.20848784507622578,-1.8548472541055976,-0.0,-1.4248631467420094,1.0,-1.3979633880746363,0.0
2018-12-26,-0.20333352759484818,-1.8705635526545836,-0.0,-1.3828311673174427,1.0,-1.3710589195174545,0.0
2018-12-27,-0.11704551770132829,-1.8011448896793196,-0.0,-1.2740510198410493,1.0,-1.365419885511032,0.0
2018-12-28,-0.11183297240268755,-1.8061524793158976,-0.0,-1.2726969848409129,1.0,-1.3620967294130712,0.0
2018-12-31,-0.11691417765170477,-1.8014906279548362,-0.0,-1.27682296012014,1.0,-1.3668168418710718,0.0
2019-01-02,-0.11121604355313593,-1.801177712349314,-0.0,-1.2742069885006388,1.0,-1.368646186322982,0.0
2019-01-03,-0.11924059065171533,-1.797490840457422,-0.0,-1.2790607305429111,1.0,-1.355501276784723,0.0
2019-01-04,-0.07434145266174363,-1.8100407803372645,-0.0,-1.2622616554612587,1.0,-1.3642124986222859,0.0
2019-01-07,-0.034806034482758624,-1.7670258620689654,-0.0,-1.2528556034482758,1.0,-1.3332435344827587,0.0
2019-01-08,-0.036694783216031805,-1.7504432385966797,-0.0,-1.2576693708698221,1.0,-1.3277816579809811,0.0
2019-01-09,-0.031806479296288354,-1.7347135807766574,-0.0,-1.2590645784166488,1.0,-1.3380712293499248,0.0
2019-01-10,-0.032104191231643264,-1.7318040518812308,-0.0,-1.2596205381069783,1.0,-1.3360488798370673,0.0
2019-01-11,-0.034567901234567905,-1.713472893183038,-0.0,-1.2662372517444982,1.0,-1.3534084809447127,0.0
2019-01-14,-0.0391788036760359,-1.7105390444456388,-0.0,-1.2666200892137367,1.0,-1.3579298113613156,0.0
2019-01-15,-0.03859195866300662,-1.7033209537650036,-0.0,-1.2704666559018245,1.0,-1.3700952688519294,0.0
2019-01-16,-0.02317578103995268,-1.7034467924934131,-0.0,-1.264666344033984,1.0,-1.3859762327257084,0.0
2019-01-17,-0.029639591178052715,-1.6946745562130177,-0.0,-1.266810112963959,1.0,-1.3881656804733729,0.0
2019-01-18,-0.04285869094061552,-1.680104031209363,-0.0,-1.274273948851322,1.0,-1.4210554833116602,0.0
2019-01-22,-0.0,-1.8096221465647153,-0.0,-1.3179103644583356,1.0,-1.4538148127476698,0.0
2019-01-23,-0.0,-1.7675760461598788,-0.0,-1.3385244524116298,1.0,-1.495826564338132,0.0
2019-01-24,-0.0,-1.763990812839617,-0.0,-1.3437342445801355,1.0,-1.4942020054898886,0.0
2019-01-25,-0.0,-1.7293323416671433,-0.0,-1.419131529263688,1.0,-1.5726300131586475,0.0
2019-01-28,-0.0,-1.7197940503432494,-0.0,-1.4292906178489702,1.0,-1.5717963386727687,0.0
2019-01-29,-0.0,-1.7136381892248551,-0.0,-1.4352515921739628,1.0,-1.5886740489987952,0.0
2019-01-30,-0.0,-1.6439011427052883,-0.0,-1.2667552484719637,1.0,-1.4041987775710867,0.0
2019-01-31,-0.0,-1.6470713185704422,-0.0,-1.2325951887844513,1.0,-1.4307259306462747,0.0
2019-02-01,-0.0,-1.6466237428829882,-0.0,-1.2353003778002447,1.0,-1.4392060873729577,0.0
2019-02-04,-0.0,-1.651391592571158,-0.0,-1.2070289893197244,1.0,-1.402798968800968,0.0
2019-02-05,-0.0,-1.6378139314484286,-0.0,-1.2038645816879903,1.0,-1.4234191544253145,0.0
2019-02-06,-0.0,-1.6353821035445304,-0.0,-1.2057197029546531,1.0,-1.4256069942592298,0.0
2019-02-07,-0.0,-1.6298906184265882,-0.0,-1.207719814892722,1.0,-1.4211190576356751,0.0
2019-02-08,-0.0,-1.6290067482075075,-0.0,-1.2226381273724167,1.0,-1.420339519190215,0.0
2019-02-11,-0.0,-1.6225267167495505,-0.0,-1.2392339434980426,1.0,-1.428684795259761,0.0
2019-02-12,-0.0,-1.6202632416940876,-0.0,-1.254696953614266,1.0,-1.4323320242012525,0.0
2019-02-13,-0.0,-1.6425865656511762,-0.0,-1.25758950008003,1.0,-1.4350957690871258,0.0
2019-02-14,-0.0,-1.6385109801821103,-0.0,-1.2819496518478843,1.0,-1.4356722013926084,0.0
2019-02-15,-0.0,-1.6260488482710707,-0.0,-1.2827748383303939,1.0,-1.4356261022927692,0.0
2019-02-19,-0.0,-1.6039667996119433,-0.0,-1.3312493262908267,1.0,-1.4544572598900505,0.0
2019-02-20,-0.0,-1.6129501833081732,-0.0,-1.3267198619797282,1.0,-1.4517468190640501,0.0
2019-02-21,-0.0,-1.626642257161318,-0.0,-1.320643980185225,1.0,-1.4371634718931725,0.0
2019-02-22,-0.0,-1.619913885898816,-0.0,-1.3308396124865447,1.0,-1.4313778256189453,0.0
2019-02-25,-0.0,-1.6106080206985771,-0.0,-1.3423350582147477,1.0,-1.4372574385510997,0.0
2019-02-26,-0.0,-1.6097337501347417,-0.0,-1.3434299881427185,1.0,-1.4365096475153605,0.0
2019-02-27,-0.0,-1.6027529841918486,-0.0,-1.3358963329390257,1.0,-1.438272932573395,0.0
2019-02-28,-0.0,-1.618210259453045,-0.0,-1.3501267598036573,1.0,-1.4256971789201143,0.0
2019-03-01,-0.0,-1.6187779755163672,-0.0,-1.3542037426522138,1.0,-1.4198889068651244,0.0
2019-03-04,-0.0,-1.6130631601638283,-0.0,-1.3517999568872603,1.0,-1.4242293597758138,0.0
2019-03-05,-0.0,-1.6019559109574237,-0.0,-1.3695158850226927,1.0,-1.4315971471795979,0.0
2019-03-06,-0.0,-1.5973429821245342,-0.0,-1.3737106442728302,1.0,-1.4293892099152132,0.0
2019-03-07,-0.0,-1.576028429894465,-0.0,-1.3889726469954773,1.0,-1.4193947878526816,0.0
2019-03-08,-0.0,-1.5704344043929754,-0.0,-1.4315228619583535,1.0,-1.43494807807318,0.0
2019-03-11,-0.0,-1.5654292597459483,-0.0,-1.4318878668418746,1.0,-1.47793473499781,0.0
2019-03-12,-0.0,-1.5373026862364996,-0.0,-1.4684021046801443,1.0,-1.5329271669897537,0.0
2019-03-13,-0.0,-1.559600802854594,-0.0,-1.4800401427297056,1.0,-1.5356824264049957,0.0
2019-03-14,-0.0,-1.5610027855153203,-0.0,-1.4765459610027856,1.0,-1.5335376044568247,0.0
2019-03-15,-0.0,-1.5470601386094345,-0.0,-1.4888218198077354,1.0,-1.5532081377151798,0.0
2019-03-18,-0.0,-1.5774814982204395,-0.0,-1.5041523077792214,1.0,-1.5677080390938367,0.0
2019-03-19,-0.0,-1.5786908472655141,-0.0,-1.511533012184755,1.0,-1.5771039954661379,0.0
2019-03-20,-0.0,-1.5769317796130786,-0.0,-1.5082022853263946,1.0,-1.5716144360221747,0.0
2019-03-21,-0.0,-1.5790126239855726,-0.0,-1.5043958521190264,1.0,-1.5522430117222725,0.0
2019-03-22,-0.0,-1.5773119745512383,-0.0,-1.5485685071574644,1.0,-1.5546466712110882,0.0
2019-03-25,-0.0,-1.4754474272930649,-0.0,-1.5714205816554812,1.0,-1.5459731543624162,0.0
2019-03-26,-0.0,-1.494263217097863,-0.0,-1.5678290213723285,1.0,-1.5621484814398199,0.0
2019-03-27,-0.0,-1.483047511948271,-0.0011807703120607254,-1.575035141973573,1.0,-1.5633961203261175,0.0
2019-03-28,-0.0,-1.4794998873620184,-0.01295336787564767,-1.5705113764361343,1.0,-1.568934444694751,0.0
2019-03-29,-0.0,-1.474225645061555,-0.004497161167013323,-1.5728259036483219,1.0,-1.5699027488897634,0.0
2019-04-01,-0.0,-1.4888926382093244,-0.0,-1.5693718013610034,1.0,-1.5652100556774085,0.0
2019-04-02,-0.0,-1.4889038332212512,-0.07397444519166106,-1.5502129567361578,1.0,-1.4909773593364717,0.0
2019-04-03,-0.0,-1.4896690744162606,-0.07436026653228064,-1.5501427851503442,1.0,-1.4852455344644155,0.0
2019-04-04,-0.0,-1.4883421141127677,-0.0687142697007062,-1.5550386727945296,1.0,-1.4927138213204798,0.0
2019-04-05,-0.0,-1.4823595505617977,-0.06185393258426967,-1.5642696629213486,1.0,-1.509494382022472,0.0
2019-04-08,-0.0,-1.4683898399910484,-0.07670359180933199,-1.5560590802282643,1.0,-1.49351012644064,0.0
2019-04-09,-0.0,-1.4414167412712624,-0.1082699194270367,-1.57335496866607,1.0,-1.4723030438675022,0.0
2019-04-10,-0.0,-1.427175794116005,-0.1048958856696254,-1.5633338915871156,1.0,-1.4871322503209958,0.0
2019-04-11,-0.0,-1.423420406340701,-0.10979013172583164,-1.5630162982808662,1.0,-1.4854320160750165,0.0
2019-04-12,-0.0,-1.4213464514702632,-0.1109882821136414,-1.5297921733362814,1.0,-1.4651227061684722,0.0
2019-04-15,-0.0,-1.4251467168641347,-0.10458420994352785,-1.5352120473923152,1.0,-1.4715424648433175,0.0
2019-04-16,-0.0,-1.4220315527262664,-0.10750069194575144,-1.5352892333241073,1.0,-1.4706891779684474,0.0
2019-04-17,-0.0,-1.3941355463347165,-0.13311203319502077,-1.5430152143845088,1.0,-1.4622959889349931,0.0
2019-04-18,-0.0,-1.3703133589884553,-0.14854315557998898,-1.52803738317757,1.0,-1.450577240241891,0.0
2019-04-22,-0.0,-1.370254036479859,-0.143715214636028,-1.5370584669642366,1.0,-1.4595800958836171,0.0
2019-04-23,-0.0,-1.3655085072407906,-0.1422278508892682,-1.5350476295358184,1.0,-1.4634656681900777,0.0
2019-04-24,-0.0,-1.345155091957178,-0.14295909964315126,-1.534284930002745,1.0,-1.4675816634641778,0.0
2019-04-25,-0.0,-1.3454495463293923,-0.16244157272477316,-1.5345064613692605,1.0,-1.4566400879846026,0.0
2019-04-26,-0.0,-1.3371875344125095,-0.16859376720625482,-1.5414051315934367,1.0,-1.4587600484528136,0.0
2019-04-29,-0.0,-1.333645271386106,-0.1653638665639106,-1.5427171639326214,1.0,-1.4631179125839482,0.0
2019-04-30,-0.0,-1.3241117588824112,-0.16829831701682982,-1.5413595864041358,1.0,-1.466230337696623,0.0
2019-05-01,-0.0,-1.3016090944038663,-0.18287659948377177,-1.5484101268603436,1.0,-1.4588939535394585,0.0
2019-05-02,-0.0,-1.2758788798006608,-0.19310979903580522,-1.5331780510264883,1.0,-1.414657927522886,0.0
2019-05-03,-0.0,-1.2990166784375508,-0.1892214918237627,-1.5300700820340087,1.0,-1.414407562340414,0.0
2019-05-06,-0.0,-1.257088538837588,-0.20901683867463333,-1.5417164584464964,1.0,-1.4240630092341118,0.0
2019-05-07,-0.0,-1.252284595300261,-0.21116187989556134,-1.5450391644908616,1.0,-1.4310269799825934,0.0
2019-05-08,-0.0,-1.2330217731914204,-0.22486357988005834,-1.521097844291966,1.0,-1.4238478577989087,0.0
2019-05-09,-0.0,-1.229304187858457,-0.22962882804891244,-1.530678497998052,1.0,-1.421058327020885,0.0
2019-05-10,-0.0,-1.224027200604458,-0.23039559609261157,-1.5296562145825463,1.0,-1.412866317664202,0.0
2019-05-13,-0.0,-1.2269266079818546,-0.21931198358265377,-1.5321056326618783,1.0,-1.422044607657828,0.0
2019-05-14,-0.0,-1.1496779688082184,-0.29467184755415976,-1.4915100867621227,1.0,-1.3869697130994838,0.0
2019-05-15,-0.0,-1.1526489713250185,-0.30039441424155205,-1.4965888498027928,1.0,-1.380343246988594,0.0
2019-05-16,-0.0,-1.1560014943694294,-0.30351710519293373,-1.4929818007151623,1.0,-1.384586646741741,0.0
2019-05-17,-0.0,-1.1491739293161525,-0.3128909800566754,-1.490402609207079,1.0,-1.3942148318451584,0.0
2019-05-20,-0.0,-1.0957777172432581,-0.3585943884500137,-1.549877417597385,1.0,-1.443857259602288,0.0
2019-05-21,-0.0,-1.0853572398804672,-0.3637598478674273,-1.5449606085302907,1.0,-1.4392828035859824,0.0
2019-05-22,-0.0,-1.070664857530529,-0.37959294436906377,-1.5457259158751697,1.0,-1.4314246947082767,0.0
2019-05-23,-0.0,-1.0543649286528132,-0.39699419456350715,-1.5610113395909067,1.0,-1.4132711193098584,0.0
2019-05-24,-0.0,-1.0317794323945182,-0.4022876874932556,-1.5508794647674542,1.0,-1.4105427862307112,0.0
2019-05-28,-0.0,-1.0244862736637723,-0.40148859284828226,-1.5529367348039482,1.0,-1.4145946820559843,0.0
2019-05-29,-0.0,-1.0363792917877515,-0.40447745129695406,-1.551017113335486,1.0,-1.3896781831880314,0.0
2019-05-30,-0.0,-1.0364409516632576,-0.40381095919905263,-1.5525352567553021,1.0,-1.3898697384002583,0.0
2019-05-31,-0.0,-1.0400860909335485,-0.40764057035243473,-1.5513586225450635,1.0,-1.3815980629539952,0.0
2019-06-03,-0.0,-1.0438925168611497,-0.4326624558398458,-1.5425008029118936,1.0,-1.3336366556043249,0.0
2019-06-04,-0.0,-1.0466988727858293,-0.41964573268921096,-1.538539989264627,1.0,-1.3627482555018786,0.0
2019-06-05,-0.0,-1.0377747252747251,-0.4294167371090448,-1.5227176669484361,1.0,-1.2932692307692308,0.0
2019-06-06,-0.0,-1.0275613505061747,-0.44781894312821324,-1.539407430964117,1.0,-1.2855249907245454,0.0
2019-06-07,-0.0,-1.0430056209566232,-0.44988864142538976,-1.5283168946866053,1.0,-1.2815781100859052,0.0
2019-06-10,-0.0,-1.0433931311848441,-0.43345504577446153,-1.5280732391384877,1.0,-1.2868709318939515,0.0
2019-06-11,-0.0,-1.0433674823504433,-0.4820319549869951,-1.508731885981209,1.0,-1.273952969902861,0.0
2019-06-12,-0.0,-1.0412836724934913,-0.4793050316136231,-1.5114499760905373,1.0,-1.2811221507890123,0.0
2019-06-13,-0.0,-1.0654989384288747,-0.49792993630573246,-1.4863057324840763,1.0,-1.2581210191082801,0.0
2019-06-14,-0.0,-1.063517310853083,-0.495572875245215,-1.4853931392821167,1.0,-1.2574624887333652,0.0
2019-06-17,-0.0,-1.0483564105274283,-0.5001585456082867,-1.4987844836698025,1.0,-1.2375013212134025,0.0
2019-06-18,-0.0,-1.0422266906550957,-0.5053973965498995,-1.4995766747803998,1.0,-1.2443644830140757,0.0
2019-06-19,-0.0,-1.032142291655671,-0.51686282788832,-1.496120757903626,1.0,-1.2327545257824457,0.0
2019-06-20,-0.0,-1.045200716468233,-0.4982088294173428,-1.4922558213043937,1.0,-1.2324307238436414,0.0
2019-06-21,-0.0,-1.0575380067567568,-0.4955130912162162,-1.4847972972972971,1.0,-1.240867820945946,0.0
2019-06-24,-0.0,-1.0446277495769882,-0.50290820642978,-1.477580372250423,1.0,-1.2625846023688663,0.0
2019-06-25,-0.0,-1.0521334531803521,-0.5018241421244647,-1.4729022365568656,1.0,-1.2604557711626923,0.0
2019-06-26,-0.0,-1.0509901514349254,-0.4963465000529493,-1.4705602033252143,1.0,-1.276977655406121,0.0
2019-06-27,-0.0,-1.0349317243569387,-0.5140256165978617,-1.4653329099184926,1.0,-1.278342330898698,0.0
2019-06-28,-0.0,-1.0045454545454546,-0.5202431289640592,-1.481553911205074,1.0,-1.2790697674418603,0.0
2019-07-01,-0.0,-0.9938728079442215,-0.5275723642510036,-1.4939256285653921,1.0,-1.2666384956687091,0.0
2019-07-02,-0.0,-1.0052286891306643,-0.520280976021971,-1.4876412802366112,1.0,-1.2683004119573253,0.0
2019-07-03,-0.0,-0.9974627339042184,-0.5275399090812982,-1.4939739930225182,1.0,-1.2669943968707051,0.0
2019-07-05,-0.0,-0.9829479463625804,-0.5314116777531411,-1.4947207264280433,1.0,-1.2701932214127336,0.0
2019-07-08,-0.0,-0.9806444807763304,-0.5337798639312272,-1.4932229312799958,1.0,-1.266336163704446,0.0
2019-07-09,-0.0,-0.9675424221599619,-0.538034572078025,-1.5002378812708146,1.0,-1.2804355870381139,0.0
2019-07-10,-0.0,-0.9350656195646445,-0.5312285879934644,-1.5202656406472352,1.0,-1.2840879144046804,0.0
2019-07-11,-0.0,-0.9366988447539168,-0.5332594819855463,-1.5202299941973942,1.0,-1.2848551986073746,0.0
2019-07-12,-0.0,-0.9182013746786294,-0.5411616559105934,-1.523899470066635,1.0,-1.263602497507739,0.0
2019-07-15,-0.0,-0.8992903360467542,-0.5309956167814652,-1.5212377374243373,1.0,-1.2666457941974536,0.0
2019-07-16,-0.0,-0.8953354899300846,-0.5298966920588543,-1.5212876969633726,1.0,-1.2710529061880413,0.0
2019-07-17,-0.0,-0.9100813177648039,-0.5232485404503753,-1.516732693911593,1.0,-1.2626146788990824,0.0
2019-07-18,-0.0,-0.9076190968809806,-0.5286815289918791,-1.490353281953137,1.0,-1.245900791392955,0.0
2019-07-19,-0.0,-0.9092789903796421,-0.5275162925416365,-1.4930174821557878,1.0,-1.2424226750801697,0.0
2019-07-22,-0.0,-0.9016656321125595,-0.5204324436168012,-1.4938444030622802,1.0,-1.2568280571073867,0.0
2019-07-23,-0.0,-0.9082768259226668,-0.518556861121176,-1.4924685542729954,1.0,-1.2569491174491432,0.0
2019-07-24,-0.0,-0.9075673718512388,-0.5218538250659494,-1.4906636321315885,1.0,-1.2524181451404335,0.0
2019-07-25,-0.0,-0.885463465014201,-0.5326620191066358,-1.5076684740511233,1.0,-1.2381616318099666,0.0
2019-07-26,-0.0,-0.8649860810392823,-0.5351067120321682,-1.5135580987730695,1.0,-1.2415197443035364,0.0
2019-07-29,-0.0,-0.8432192452635384,-0.5380723762325126,-1.516648598420319,1.0,-1.2644158794073617,0.0
2019-07-30,-0.0,-0.8400702080429509,-0.5418408961850188,-1.5120024779309276,1.0,-1.2684425171648341,0.0
2019-07-31,-0.0,-0.7456364526126911,-0.6011636126366158,-1.6729922244576152,1.0,-1.4177043118916863,0.0
2019-08-01,-0.0,-0.7477883310719132,-0.5970149253731344,-1.6695793758480326,1.0,-1.4130257801899595,0.0
2019-08-02,-0.0,-0.7532098563077092,-0.5817079167349615,-1.6861170299950827,1.0,-1.4424957657214663,0.0
2019-08-05,-0.0,-0.747780621970481,-0.56325908174936,-1.6870540820216764,1.0,-1.448232667066064,0.0
2019-08-06,-0.0,-0.7352109670880674,-0.5340587827385715,-1.6390355790259774,1.0,-1.4258281325012,0.0
2019-08-07,-0.0,-0.7385686941726926,-0.5157911527009783,-1.6326563164610806,1.0,-1.4299234368353892,0.0
2019-08-08,-0.0,-0.7388250319284801,-0.5129842486164325,-1.6353767560664112,1.0,-1.4342273307790547,0.0
2019-08-09,-0.0,-0.714081524616199,-0.4971942826892536,-1.6223928004235044,1.0,-1.4601376389624139,0.0
2019-08-12,-0.0,-0.7114509471901788,-0.5068790348184993,-1.619748121494338,1.0,-1.4534342258440047,0.0
2019-08-13,-0.0,-0.6691473193228865,-0.5002358366961899,-1.6091923903359362,1.0,-1.462239924532257,0.0
2019-08-14,-0.0,-0.6783216783216783,-0.4933201127230978,-1.5948230873604006,1.0,-1.4521970566746687,0.0
2019-08-15,-0.0,-0.6904359407817223,-0.49567132831309874,-1.560678243942421,1.0,-1.375902873828185,0.0
2019-08-16,-0.0,-0.7015698748204392,-0.49066283603529653,-1.5537143443463985,1.0,-1.38431151241535,0.0
2019-08-19,-0.0,-0.675588701026715,-0.5009449864637074,-1.5620370843336568,1.0,-1.3694641671349033,0.0
2019-08-20,-0.0,-0.6831627717529657,-0.49656331144035437,-1.558576447227738,1.0,-1.3530879283132222,0.0
2019-08-21,-0.0,-0.6859205776173284,-0.49809325265673465,-1.55585498550872,1.0,-1.3448416128540193,0.0
2019-08-22,-0.0,-0.6886236668359573,-0.4896901980700864,-1.5563737938039615,1.0,-1.3440325038090402,0.0
2019-08-23,-0.0,-0.6914818191026031,-0.48495897903372837,-1.5501873797224754,1.0,-1.3376886458016812,0.0
2019-08-26,-0.0,-0.6691308691308692,-0.4732767232767233,-1.536013986013986,1.0,-1.3165834165834165,0.0
2019-08-27,-0.0,-0.6644553072625698,-0.4676276935355148,-1.5326217079010374,1.0,-1.3233240223463687,0.0
2019-08-28,-0.0,-0.6513633418074871,-0.47774288420318023,-1.5377099845471311,1.0,-1.317980160510443,0.0
2019-08-29,-0.0,-0.6289520779479021,-0.48145754623185527,-1.5396202028236228,1.0,-1.3211871147345398,0.0
2019-08-30,-0.0,-0.6258815406618335,-0.48128421364107116,-1.519751442521083,1.0,-1.30477881343394,0.0
