Date,BRKR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.3330150678800537,-0.5442637624944054,-0.0,-0.5867820378934805,-0.5197075936147993,0.0
2018-10-30,1.0,-0.32633337310583466,-0.5443562820665793,-0.0,-0.5870719484548383,-0.5252058226941893,0.0
2018-10-31,1.0,-0.3282447282447282,-0.5344223344223344,-0.0,-0.5851796851796852,-0.5221265221265221,0.0
2018-11-01,1.0,-0.31837194814441244,-0.5416654305971699,-0.0,-0.5844729894093565,-0.522026758432466,0.0
2018-11-02,1.0,-0.3182142009023985,-0.5433685585371645,-0.0,-0.5842733317501781,-0.5225302778437425,0.0
2018-11-05,1.0,-0.30734371717535486,-0.5911587287296299,-0.0,-0.5990816602142792,-0.5035263047327512,0.0
2018-11-06,1.0,-0.3118847539015606,-0.5949579831932773,-0.0,-0.5958283313325331,-0.4985294117647059,0.0
2018-11-07,1.0,-0.31158507319414447,-0.5948224142068634,-0.0,-0.5951223902087833,-0.4982301415886729,0.0
2018-11-08,1.0,-0.30372295924465165,-0.593940480458946,-0.0,-0.5917592924584678,-0.4985060356161109,0.0
2018-11-09,1.0,-0.30225253522390744,-0.595201770917467,-0.0,-0.594812887014269,-0.4991474468276048,0.0
2018-11-12,1.0,-0.30190487600335447,-0.5982987899844255,-0.0,-0.5948244878399425,-0.5000599017611117,0.0
2018-11-13,1.0,-0.29228154905643505,-0.5961005276808872,-0.0,-0.5956235280088245,-0.4972423456458873,0.0
2018-11-14,1.0,-0.2920480634485226,-0.596380333343272,-0.0,-0.5957243805718715,-0.49742091296699364,0.0
2018-11-15,1.0,-0.2915101651463662,-0.5964943659452692,-0.0,-0.5960472187444107,-0.49692958922077146,0.0
2018-11-16,1.0,-0.2878733785552779,-0.5883910508151851,-0.0,-0.5957693680828277,-0.5030941330477211,0.0
2018-11-19,1.0,-0.2855483755695185,-0.5900062535362258,-0.0,-0.5980167356540901,-0.5043328072421905,0.0
2018-11-20,1.0,-0.27999999999999997,-0.5892342007434944,-0.0,-0.5990483271375465,-0.5056951672862453,0.0
2018-11-21,1.0,-0.29081225033288954,-0.5875721260541501,-0.0,-0.6032549193667702,-0.47734872022488534,0.0
2018-11-23,1.0,-0.2916814473217453,-0.5799042213550905,-0.0,-0.606391155256001,-0.47815419179378027,0.0
2018-11-26,1.0,-0.2908032045407515,-0.5854199308244893,-0.0,-0.6042510420669879,-0.47577379016761756,0.0
2018-11-27,1.0,-0.28406949352179034,-0.5880153121319199,-0.0,-0.6007950530035335,-0.47179034157832744,0.0
2018-11-28,1.0,-0.2842545422421155,-0.587973733031008,-0.0,-0.6006360611325422,-0.4718336817927501,0.0
2018-11-29,1.0,-0.2667309321415009,-0.5803464493325154,-0.0,-0.5988373791370899,-0.4752723979785587,0.0
2018-11-30,1.0,-0.26726279185295576,-0.5813681657461792,-0.0,-0.6010928961748634,-0.4724292101341282,0.0
2018-12-03,1.0,-0.2659248225707527,-0.5816758667017143,-0.0,-0.600922924150822,-0.4720932270218172,0.0
2018-12-04,1.0,-0.2638641734006243,-0.5821931794976516,-0.0,-0.5999591586685726,-0.47122144753347533,0.0
2018-12-06,1.0,-0.26176529416807154,-0.5392176472269051,-0.0,-0.6041946452553076,-0.4521816155670486,0.0
2018-12-07,1.0,-0.24994252212898035,-0.5460972525577653,-0.0,-0.6117369812622141,-0.46611679503391196,0.0
2018-12-10,1.0,-0.24676256927096793,-0.5464438510351164,-0.0,-0.6132311137910242,-0.4648692106698825,0.0
2018-12-11,1.0,-0.2625489293115358,-0.5431729219433571,-0.0,-0.620653925857702,-0.4518190191112134,0.0
2018-12-12,1.0,-0.26355785837651124,-0.5430051813471503,-0.0,-0.6210132412204951,-0.45092112838226833,0.0
2018-12-13,1.0,-0.2635728054780332,-0.5416750582616451,-0.0,-0.6216589463992865,-0.4502114681934575,0.0
2018-12-14,1.0,-0.26418296892980436,-0.5406214039125431,-0.0,-0.6218354430379747,-0.45023014959723817,0.0
2018-12-17,1.0,-0.26468555632342783,-0.5413787145818937,-0.0,-0.624913614374568,-0.44854296245104813,0.0
2018-12-18,1.0,-0.2638252499927956,-0.5428085645946803,-0.0,-0.6268695426644766,-0.44825797527448774,0.0
2018-12-19,1.0,-0.2734860080284171,-0.54200479394692,-0.0,-0.6242238715453259,-0.4482051578248188,0.0
2018-12-20,1.0,-0.2716525240903207,-0.5313389903638717,-0.0,-0.6292535596145549,-0.4442111318855171,0.0
2018-12-21,1.0,-0.270236827717188,-0.53178325803574,-0.0,-0.6307732151592761,-0.44482173174872663,0.0
2018-12-24,1.0,-0.27956581366169647,-0.5550173616176942,-0.0,-0.6455603863324676,-0.4377461994105803,0.0
2018-12-26,1.0,-0.28212857225668075,-0.5672134948698626,-0.0,-0.6237609413947018,-0.42527969393078663,0.0
2018-12-27,1.0,-0.2592854516138158,-0.5486690616955673,-0.0,-0.5883284772707986,-0.4324913015190518,0.0
2018-12-28,1.0,-0.26382518020456425,-0.547508476024958,-0.0,-0.5955155417533263,-0.44223482150488613,0.0
2018-12-31,1.0,-0.2615266174332069,-0.5519089846311768,-0.0,-0.5958769353596989,-0.4420461349833195,0.0
2019-01-02,1.0,-0.26236761725328994,-0.5527675487425423,-0.0,-0.597499357711741,-0.44203705289600637,0.0
2019-01-03,1.0,-0.2741686664381213,-0.5500799908581876,-0.0,-0.6087875671351846,-0.42375157124900004,0.0
2019-01-04,1.0,-0.2690036795116803,-0.5514418551584471,-0.0,-0.60754727744659,-0.4243133004364072,0.0
2019-01-07,1.0,-0.2590799031476998,-0.5354186609606397,-0.0,-0.6074666366349457,-0.4135367982431444,0.0
2019-01-08,1.0,-0.2559613045568976,-0.5484683053771957,-0.0,-0.6051537351851327,-0.41903091675388227,0.0
2019-01-09,1.0,-0.25768967874231036,-0.5648211437685122,-0.0,-0.6098484848484849,-0.4156413761676919,0.0
2019-01-10,1.0,-0.2562705093451277,-0.5686973890711943,-0.0,-0.6098730204023399,-0.4186046511627907,0.0
2019-01-11,1.0,-0.25799354230362603,-0.5612481069805983,-0.0,-0.6120810355173301,-0.4260936651713004,0.0
2019-01-14,1.0,-0.252823158498137,-0.5608770421324162,-0.0,-0.6125824018343365,-0.4398394955574664,0.0
2019-01-15,1.0,-0.2494547124325565,-0.5557341292618528,-0.0,-0.6145964872000919,-0.45012053725175066,0.0
2019-01-16,1.0,-0.24969839719653011,-0.5594301143218245,-0.0,-0.615068650542885,-0.4482104900327455,0.0
2019-01-17,1.0,-0.25873785015913064,-0.5460332023969952,-0.0,-0.6132121455400407,-0.44926455830490003,0.0
2019-01-18,1.0,-0.2592390052958784,-0.5427699746718857,-0.0,-0.6139765139304628,-0.4622093023255814,0.0
2019-01-22,1.0,-0.10480222711982369,-0.587895835749913,-0.0,-0.7894965781231876,-0.41770096276534047,0.0
2019-01-23,1.0,-0.10111543600766862,-0.566374252018823,-0.0,-0.8023005867658165,-0.43499099517806306,0.0
2019-01-24,1.0,-0.09674707178476168,-0.5734083265684796,-0.0,-0.7896613707526383,-0.43937724689783136,0.0
2019-01-25,1.0,-0.0,-0.5773882919382304,-0.0,-0.9510011156127063,-0.4074335036110622,0.0
2019-01-28,1.0,-0.015540422559804437,-0.535795355334381,-0.0,-0.9766020604155754,-0.3822536522903207,0.0
2019-01-29,1.0,-0.014402094850160025,-0.5366307826592959,-0.0,-0.9789060226942101,-0.37957521093977303,0.0
2019-01-30,1.0,-0.012625821842089952,-0.5338918950369466,-0.0,-0.9761156688194566,-0.38657124570896606,0.0
2019-01-31,1.0,-0.006858471374600407,-0.533420517291485,-0.0,-0.9793955245568148,-0.3864574251671025,0.0
2019-02-01,1.0,-0.0,-0.5331605915919413,-0.0,-0.9907127052521252,-0.3875043670664958,0.0
2019-02-04,1.0,-0.0,-0.537221349164775,-0.0,-0.9905127757406438,-0.38245736569466277,0.0
2019-02-05,1.0,-0.0,-0.5261933833362404,-0.0,-0.985202628059771,-0.39572068143496714,0.0
2019-02-06,1.0,-0.004916935788891798,-0.5198859503651333,-0.0,-0.9885950365133397,-0.3960024439207471,0.0
2019-02-07,1.0,-0.007356575848332413,-0.5151929283824257,-0.0,-0.9863627111744353,-0.3988252740542584,0.0
2019-02-08,1.0,-0.004716019912084073,-0.5163168466711304,-0.0,-0.9965648743850253,-0.3935256615527932,0.0
2019-02-11,1.0,-0.0038472748469833866,-0.4989215972019819,-0.0,-0.9999417079568639,-0.4119207228213349,0.0
2019-02-12,1.0,-0.007702631732508607,-0.5007585925191107,-0.0,-0.9956526813327887,-0.41354962945673107,0.0
2019-02-13,1.0,-0.0,-0.5126229702500888,-0.0,-1.0131859665757972,-0.43732961953300936,0.0
2019-02-14,1.0,-0.0,-0.529677533664068,-0.0,-0.9992322230096858,-0.4241081974958658,0.0
2019-02-15,1.0,-0.0,-0.5357206221538826,-0.0,-0.9982849370157905,-0.4229995860192797,0.0
2019-02-19,1.0,-0.0,-0.5273974628145607,-0.0,-1.0079545790578701,-0.4217405446964544,0.0
2019-02-20,1.0,-0.0,-0.5218935962341238,-0.0,-1.0230334251117625,-0.41569707197205197,0.0
2019-02-21,1.0,-0.0010062148564664102,-0.5279372595442439,-0.0,-1.0213376738680082,-0.4091743119266055,0.0
2019-02-22,1.0,-0.0,-0.5306750281015205,-0.0,-1.0215346388215107,-0.4058451162515529,0.0
2019-02-25,1.0,-0.0,-0.5295706104038695,-0.0,-1.0290216326893973,-0.408854862162082,0.0
2019-02-26,1.0,-0.0,-0.5309894674380655,-0.0,-1.0250704643228006,-0.41085892300845567,0.0
2019-02-27,1.0,-0.0,-0.5395408163265306,-0.0,-1.0113016136687234,-0.4154603701945895,0.0
2019-02-28,1.0,-0.0,-0.5546148342475554,-0.0,-1.0284104459813974,-0.3981337944192702,0.0
2019-03-01,1.0,-0.0,-0.5570661896243292,-0.0,-1.02510435301133,-0.39934406678592727,0.0
2019-03-04,1.0,-0.0,-0.5638539117980546,-0.0,-1.0200214835591097,-0.39995225875753415,0.0
2019-03-05,1.0,-0.0,-0.5548479684276617,-0.0,-1.0312733578497324,-0.40368343947140256,0.0
2019-03-06,1.0,-0.0,-0.5567275226342367,-0.0,-1.0292526966862878,-0.40203782830848295,0.0
2019-03-07,1.0,-0.0,-0.5600680861229731,-0.0,-1.0292352256099382,-0.39693015199928333,0.0
2019-03-08,1.0,-0.0,-0.5504418926230986,-0.0,-1.0686286298322611,-0.38700174352191424,0.0
2019-03-11,1.0,-0.0,-0.5481898534931591,-0.0,-1.0655042983412035,-0.4133066957258748,0.0
2019-03-12,1.0,-0.0,-0.5193034886557697,-0.0,-1.080934374237619,-0.4492864113198341,0.0
2019-03-13,1.0,-0.0,-0.531440472908818,-0.0,-1.079879935066924,-0.4515605378418941,0.0
2019-03-14,1.0,-0.0,-0.5295215940742554,-0.0,-1.0827339230510238,-0.4485935539163172,0.0
2019-03-15,1.0,-0.0,-0.5235055848778691,-0.0,-1.0840493433165581,-0.461059285626611,0.0
2019-03-18,1.0,-0.0,-0.5303110010830884,-0.0,-1.0867708494507196,-0.4774253442673681,0.0
2019-03-19,1.0,-0.0,-0.5321274549346903,-0.0,-1.0833048928050635,-0.48717073624771184,0.0
2019-03-20,1.0,-0.0,-0.5340460577431084,-0.0,-1.082294806849613,-0.49146906175218324,0.0
2019-03-21,1.0,-0.0,-0.5350362014853485,-0.0,-1.1027003511388709,-0.46965600820359843,0.0
2019-03-22,1.0,-0.0,-0.5349134172168931,-0.0,-1.1069203936713592,-0.47265479008346833,0.0
2019-03-25,1.0,-0.0,-0.5365754875693189,-0.0,-1.1046171101003177,-0.4742663094273787,0.0
2019-03-26,1.0,-0.0,-0.5419195395107301,-0.0,-1.1018269411249453,-0.48457736344866426,0.0
2019-03-27,1.0,-0.0,-0.5401293386235121,-0.0,-1.104501858852198,-0.4794901433971696,0.0
2019-03-28,1.0,-0.0,-0.538552936026515,-0.0,-1.1047151522731538,-0.48349071352635853,0.0
2019-03-29,1.0,-0.0,-0.5415754923413566,-0.0,-1.1021881838074399,-0.482213191622382,0.0
2019-04-01,1.0,-0.0,-0.5479704797047971,-0.0,-1.1011320282694352,-0.47804740759272,0.0
2019-04-02,1.0,-0.004744514155507694,-0.5577925523613322,-0.0,-1.1120267191060338,-0.44682710615850424,0.0
2019-04-03,1.0,-0.0006246876561719141,-0.5601886556721639,-0.0,-1.1089142928535733,-0.45371064467766115,0.0
2019-04-04,1.0,-0.002751289667031421,-0.5599499765515085,-0.0,-1.1013912771611691,-0.46234172268250745,0.0
2019-04-05,1.0,-0.03556904210723894,-0.5361321403991741,-0.0,-1.095664143152099,-0.46095851842582747,0.0
2019-04-08,1.0,-0.03758716657806685,-0.5298789830826479,-0.0,-1.098001813690234,-0.461584164608024,0.0
2019-04-09,1.0,-0.03618904632323043,-0.5288855525319821,-0.0,-1.097525882831316,-0.465265396765819,0.0
2019-04-10,1.0,-0.04096618961314918,-0.5182176113992875,-0.0,-1.1025560902443596,-0.46306480844947184,0.0
2019-04-11,1.0,-0.05717320669832542,-0.5064671332166959,-0.0,-1.1063796550862286,-0.45419895026243445,0.0
2019-04-12,1.0,-0.05758720839449112,-0.504450204553262,-0.0,-1.1069922863121078,-0.45392086443271606,0.0
2019-04-15,1.0,-0.053928158314315196,-0.5053302904304874,-0.0,-1.1117016287866948,-0.4553412323756526,0.0
2019-04-16,1.0,-0.06058239080172468,-0.5069986877460476,-0.0,-1.1053240017496717,-0.451540336186965,0.0
2019-04-17,1.0,-0.055917345021916094,-0.49802755165936125,-0.016906700062617408,-1.128334376956794,-0.4316844082654978,0.0
2019-04-18,1.0,-0.04466750313676286,-0.5127038895859474,-0.0229297365119197,-1.1271643663739022,-0.4292973651191971,0.0
2019-04-22,1.0,-0.050886346492330904,-0.5139238119185315,-0.016689715866230827,-1.1286773950213729,-0.4329268292682927,0.0
2019-04-23,1.0,-0.04784658912291732,-0.5117887456774599,-0.015498270983967307,-1.1278843131090852,-0.44064759509588175,0.0
2019-04-24,1.0,-0.030448717948717948,-0.49626068376068366,-0.033685268979386625,-1.1246229260935143,-0.45726495726495725,0.0
2019-04-25,1.0,-0.02770170302515189,-0.4876129316586395,-0.03657883967639374,-1.1325589448169484,-0.4634683791355809,0.0
2019-04-26,1.0,-0.027537099467532057,-0.4754403100286714,-0.04965499858218595,-1.147169097955197,-0.45089637354674056,0.0
2019-04-29,1.0,-0.023964179857476196,-0.48133316516365016,-0.049725673204263104,-1.1528662420382167,-0.44532383174623197,0.0
2019-04-30,1.0,-0.024397932164922455,-0.4812760055478502,-0.054469802042617574,-1.1553398058252426,-0.4367040726264027,0.0
2019-05-01,1.0,-0.0,-0.49575238928102944,-0.07901805234555562,-1.1019114248235367,-0.4465925416952964,0.0
2019-05-02,1.0,-0.0,-0.4970011245782831,-0.07634637011120829,-1.1016493814819441,-0.4487692115456704,0.0
2019-05-03,1.0,-0.0,-0.4984546220848553,-0.08160844182198496,-1.096437825856202,-0.44550591614373575,0.0
2019-05-06,1.0,-0.0,-0.6061088347837865,-0.0,-1.227726795570756,-0.5524364227422031,0.0
2019-05-07,1.0,-0.0,-0.606465166711846,-0.0,-1.2285172133369477,-0.553469775006777,0.0
2019-05-08,1.0,-0.0,-0.601814380142992,-0.023000134898151895,-1.1827532712801836,-0.5648860110616485,0.0
2019-05-09,1.0,-0.0,-0.6010182750016858,-0.025187133319846247,-1.184435902623238,-0.5611302178164408,0.0
2019-05-10,1.0,-0.0,-0.6025533061609458,-0.028194159059521003,-1.179270387711793,-0.5584936167345976,0.0
2019-05-13,1.0,-0.0,-0.6024384493617595,-0.029234448149270825,-1.1813680913408104,-0.5550166717187026,0.0
2019-05-14,1.0,-0.0,-0.5560372136450032,-0.08966621094401281,-1.1403514622028077,-0.5485344626363,0.0
2019-05-15,1.0,-0.0,-0.5622954105150645,-0.09058721357472109,-1.146602979490948,-0.5407842875275569,0.0
2019-05-16,1.0,-0.0,-0.5661685875100508,-0.09370812114714552,-1.139406325381935,-0.5510251943178772,0.0
2019-05-17,1.0,-0.0,-0.5577174678788285,-0.10392834378878861,-1.1323090341843067,-0.5607366902613304,0.0
2019-05-20,1.0,-0.0,-0.5631593092790432,-0.10129006248740174,-1.1340455553315865,-0.5610763958879258,0.0
2019-05-21,1.0,-0.0,-0.567842400241635,-0.10598382387488672,-1.1235694868610933,-0.5586468436419774,0.0
2019-05-22,1.0,-0.0,-0.5623763040488411,-0.11170373352118347,-1.1236791788266076,-0.5567072557109792,0.0
2019-05-23,1.0,-0.0,-0.5641128627372226,-0.14807376912005893,-1.119289085249523,-0.5155470763463534,0.0
2019-05-24,1.0,-0.0,-0.5333511384122321,-0.16815784202443748,-1.1136075315483742,-0.523335781531682,0.0
2019-05-28,1.0,-0.0,-0.528717230338203,-0.1721699686478554,-1.1130011340137416,-0.5214462010539658,0.0
2019-05-29,1.0,-0.0,-0.5418166066906571,-0.1754964680794349,-1.119452219112355,-0.4952685592429695,0.0
2019-05-30,1.0,-0.0,-0.5467314783774724,-0.1693932282936641,-1.1399932953402614,-0.49624539054642974,0.0
2019-05-31,1.0,-0.0,-0.5485903925446682,-0.1739800878280983,-1.1407596124836579,-0.4888538768395293,0.0
2019-06-03,1.0,-0.0,-0.5571700571199518,-0.20252530313658682,-1.1412299161572634,-0.4394227878544944,0.0
2019-06-04,1.0,-0.0,-0.5669034043546397,-0.21459771264712746,-1.145443633089927,-0.4073888833316661,0.0
2019-06-05,1.0,-0.0,-0.5805359197764262,-0.21903665954298868,-1.1347690284399146,-0.35347690284399147,0.0
2019-06-06,1.0,-0.0,-0.5996657600681587,-0.22292492708981876,-1.1101681030245436,-0.3441032866926631,0.0
2019-06-07,1.0,-0.0,-0.6039976445956555,-0.2226511384454331,-1.1001701125359853,-0.34457602721800573,0.0
2019-06-10,1.0,-0.0,-0.6086346429969979,-0.23149719357786191,-1.077763999477875,-0.34541835269547055,0.0
2019-06-11,1.0,-0.0,-0.6103129305254871,-0.23309059896345863,-1.0833825362461458,-0.35344092370268315,0.0
2019-06-12,1.0,-0.0,-0.6052164772353984,-0.22738322055055515,-1.088693252742921,-0.363642336245976,0.0
2019-06-13,1.0,-0.0,-0.6228996086942225,-0.24359606721252178,-1.074249449212456,-0.34753871954227095,0.0
2019-06-14,1.0,-0.0,-0.6039981587426843,-0.2734595909778391,-1.09009009009009,-0.3203787729335174,0.0
2019-06-17,1.0,-0.0,-0.6028140307044939,-0.2740392517834248,-1.0923436010388243,-0.31825503796968996,0.0
2019-06-18,1.0,-0.0,-0.6115509707940472,-0.2757974966326095,-1.0842011892637735,-0.31370938598508497,0.0
2019-06-19,1.0,-0.0,-0.605535649715657,-0.279017783767792,-1.0835935702310904,-0.31912165938003356,0.0
2019-06-20,1.0,-0.0,-0.6114127751999211,-0.2767301806693652,-1.0825352946983908,-0.32016980945799195,0.0
2019-06-21,1.0,-0.0,-0.613277133825079,-0.2783192834562698,-1.0825210748155953,-0.31882244467860904,0.0
2019-06-24,1.0,-0.0,-0.6000395869758849,-0.27862633193679276,-1.0837924322897765,-0.33645630587536696,0.0
2019-06-25,1.0,-0.0,-0.5856337192045118,-0.2804327034068797,-1.09142178688038,-0.34055605026219454,0.0
2019-06-26,1.0,-0.0,-0.5885951065509076,-0.2800907655880031,-1.0786635096027362,-0.34125887924230464,0.0
2019-06-27,1.0,-0.0,-0.5870080294853233,-0.2850138212452284,-1.078945636435435,-0.33980518625773337,0.0
2019-06-28,1.0,-0.0,-0.5765789473684211,-0.28654605263157895,-1.086217105263158,-0.34016447368421054,0.0
2019-07-01,1.0,-0.0,-0.5718741791436827,-0.28976228001050697,-1.080805095876018,-0.34098371421066453,0.0
2019-07-02,1.0,-0.0,-0.5751852580497082,-0.2859531772575251,-1.0762017181454524,-0.3415961702406715,0.0
2019-07-03,1.0,-0.0,-0.5811741554608068,-0.2812725483765169,-1.0721548048540506,-0.34519514594949163,0.0
2019-07-05,1.0,-0.0,-0.5471395881006864,-0.29676364825106244,-1.0735861392611963,-0.35152010460934946,0.0
2019-07-08,1.0,-0.0,-0.550515935214211,-0.29166666666666663,-1.0689328631138975,-0.3542972831765935,0.0
2019-07-09,1.0,-0.0,-0.5514323980008492,-0.29017084245255287,-1.0712442426420148,-0.3537712736419168,0.0
2019-07-10,1.0,-0.0,-0.5774689147841938,-0.2957815246403229,-1.0362932100774689,-0.345452770001953,0.0
2019-07-11,1.0,-0.0,-0.5769882107731388,-0.29929004103432555,-1.0362144206344037,-0.34419983065198984,0.0
2019-07-12,1.0,-0.0,-0.5841500341874776,-0.29808224530329175,-1.031387360401133,-0.34233060918829156,0.0
2019-07-15,1.0,-0.0,-0.6037625118189822,-0.3193896514622934,-1.0325388803755993,-0.3047504157021291,0.0
2019-07-16,1.0,-0.0,-0.5978792822185971,-0.3253181076672104,-1.0325611745513865,-0.306884176182708,0.0
2019-07-17,1.0,-0.0,-0.5712079284381235,-0.3361541926764914,-1.0036681897161979,-0.3067121436385868,0.0
2019-07-18,1.0,-0.0,-0.5700193423597679,-0.3298517085751128,-1.0137330754352032,-0.3100902643455835,0.0
2019-07-19,1.0,-0.0,-0.5711477100589809,-0.32726335127469625,-1.0182744061623747,-0.3063138556740903,0.0
2019-07-22,1.0,-0.0,-0.6193843725335438,-0.3438989739542226,-0.958011049723757,-0.23576953433307024,0.0
2019-07-23,1.0,-0.0,-0.6178736031315107,-0.34452932634636024,-0.9580150262011491,-0.23637855925247805,0.0
2019-07-24,1.0,-0.0,-0.6179283871373734,-0.354634698886162,-0.9478006418727581,-0.2260713611478195,0.0
2019-07-25,1.0,-0.0,-0.5974785424592071,-0.36608293771811234,-0.9646304272644385,-0.21577011349702893,0.0
2019-07-26,1.0,-0.0,-0.5978680043894027,-0.3704655902179025,-0.9588963787427496,-0.20805768929299262,0.0
2019-07-29,1.0,-0.0,-0.5697078340723968,-0.3732113092430104,-0.9599647765512471,-0.24206686165361513,0.0
2019-07-30,1.0,-0.0,-0.5645140986908359,-0.375912638469285,-0.9568227593152064,-0.24977970795568982,0.0
2019-07-31,1.0,-0.0,-0.5630826404635928,-0.3765117157974301,-0.9570735701688081,-0.252739984882842,0.0
2019-08-01,1.0,-0.0,-0.5692699971668713,-0.3772783076777788,-0.9529071048572417,-0.24846538861082254,0.0
2019-08-02,1.0,-0.0,-0.5706530315942303,-0.3679260171069659,-0.9571063346274027,-0.26061294700628096,0.0
2019-08-05,1.0,-0.0,-0.5776185373694079,-0.3922783284221805,-1.0306054111974283,-0.34801098312349316,0.0
2019-08-06,1.0,-0.0,-0.5773509933774834,-0.3939072847682119,-0.9900993377483444,-0.3498675496688742,0.0
2019-08-07,1.0,-0.0,-0.5818876703223662,-0.39867065470255897,-0.9965437022266534,-0.3462612163509472,0.0
2019-08-08,1.0,-0.0,-0.5803696071262381,-0.3960313767200691,-0.9984045735558066,-0.34899953466728706,0.0
2019-08-09,1.0,-0.0,-0.5621813124958611,-0.3893119660949606,-0.9848023309714589,-0.37474339447718696,0.0
2019-08-12,1.0,-0.0,-0.5628561961563949,-0.3875414181577203,-0.9873094764744864,-0.37574552683896617,0.0
2019-08-13,1.0,-0.0,-0.5510528933841818,-0.3862709335101973,-0.9962195324158515,-0.3826894379041619,0.0
2019-08-14,1.0,-0.0,-0.5513560108746105,-0.3853192759100856,-0.9969498043896294,-0.3818049200981367,0.0
2019-08-15,1.0,-0.0,-0.5671627114199553,-0.39612560639832173,-0.971843450898125,-0.34269699750885013,0.0
2019-08-16,1.0,-0.0,-0.5644119479327191,-0.3982753532902718,-0.9728843568641595,-0.34322436801206596,0.0
2019-08-19,1.0,-0.0,-0.5629772868801416,-0.3976270853134935,-0.9750581757398971,-0.34184392514175216,0.0
2019-08-20,1.0,-0.0,-0.5666132670742472,-0.4092588354529703,-0.9649524307712428,-0.3285055742635761,0.0
2019-08-21,1.0,-0.0,-0.574493132766514,-0.4291039895356442,-0.9568672334859384,-0.3096468279921517,0.0
2019-08-22,1.0,-0.0,-0.5775338168986474,-0.42227014310919425,-0.957197935045416,-0.3102986342547213,0.0
2019-08-23,1.0,-0.0,-0.576642812796131,-0.42289971571414564,-0.9570303565009964,-0.31108061301179624,0.0
2019-08-26,1.0,-0.0,-0.5623846378031799,-0.4266377384152068,-0.9544056215796121,-0.2947767235516985,0.0
2019-08-27,1.0,-0.0,-0.55665598601806,-0.42314787843479945,-0.9521312748810563,-0.3046574101045409,0.0
2019-08-28,1.0,-0.0,-0.5360971659919028,-0.4405506072874494,-0.9664129554655869,-0.2958056680161943,0.0
