Date,BBY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.35221528915536654,-0.8707777041865653,-0.0,-0.5776832711681249,-0.6852232718653047,0.0
2018-10-25,1.0,-0.3238676844783715,-0.8319592875318066,-0.0,-0.5783884648006785,-0.658490245971162,0.0
2018-10-26,1.0,-0.3027825443289257,-0.8203963527472158,-0.0,-0.5901551091820598,-0.6512903334342721,0.0
2018-10-29,1.0,-0.28524535253726346,-0.8277005526712444,-0.0,-0.5809412158767376,-0.6556355719309999,0.0
2018-10-30,1.0,-0.28155242273046915,-0.8276127649599839,-0.0,-0.5809530187857884,-0.6585071828014599,0.0
2018-10-31,1.0,-0.28194068278329487,-0.8245226869963553,-0.0,-0.5799645567927241,-0.6572708730397565,0.0
2018-11-01,1.0,-0.26090444199338214,-0.8422741401784819,-0.0,-0.5804004144523547,-0.6587787024967412,0.0
2018-11-02,1.0,-0.2608259152667158,-0.8455591995181047,-0.0,-0.5803159092430227,-0.659828659393615,0.0
2018-11-05,1.0,-0.2627788571045756,-0.8414952770148053,-0.0,-0.5807931935419038,-0.6645675621357271,0.0
2018-11-06,1.0,-0.2704415166448758,-0.8486037078011331,-0.0,-0.5764859700291662,-0.6569110597069966,0.0
2018-11-07,1.0,-0.2700619869324845,-0.8484503266878874,-0.0,-0.5756408108560899,-0.6565253811358687,0.0
2018-11-08,1.0,-0.24767256284080327,-0.8493150684931506,-0.0,-0.5668971937757681,-0.6609921532118632,0.0
2018-11-09,1.0,-0.2466824092859281,-0.849602554295407,-0.0,-0.5686965776432634,-0.6609571955965011,0.0
2018-11-12,1.0,-0.2500426228390221,-0.8959661745149522,-0.0,-0.5802843795819552,-0.6835680431002149,0.0
2018-11-13,1.0,-0.22464381197333244,-0.8949203018714679,-0.0,-0.5824224170022675,-0.682256590747572,0.0
2018-11-14,1.0,-0.22516242555495397,-0.8944233892799134,-0.0,-0.5823971304818625,-0.681916621548457,0.0
2018-11-15,1.0,-0.22430980299395123,-0.8950427465954786,-0.0,-0.5839218734160105,-0.675903085189065,0.0
2018-11-16,1.0,-0.22315555105758525,-0.8904294437135243,-0.0,-0.5827008062611746,-0.6772256519245691,0.0
2018-11-19,1.0,-0.23108149250701937,-0.8911403538445926,-0.0,-0.5820845032306079,-0.6785291431277698,0.0
2018-11-20,1.0,-0.2509653829067423,-0.9059563271024844,-0.0,-0.5874995728394218,-0.6728975156340772,0.0
2018-11-21,1.0,-0.2673846153846154,-0.9121367521367522,-0.0,-0.6006495726495727,-0.6386666666666667,0.0
2018-11-23,1.0,-0.27116956253004604,-0.8896710390769865,-0.0,-0.6232401620767805,-0.6497149921021907,0.0
2018-11-26,1.0,-0.27006045616927726,-0.897190162132454,-0.0,-0.6208092882660071,-0.6469497114591921,0.0
2018-11-27,1.0,-0.26669636432169413,-0.897474557105164,-0.0,-0.6180653119967104,-0.6444162697460851,0.0
2018-11-28,1.0,-0.2686137392019745,-0.8911627588098177,-0.0,-0.6215549156725628,-0.6466131907308378,0.0
2018-11-29,1.0,-0.23896809232858116,-0.8803462321792263,-0.0,-0.6210794297352342,-0.6540393754243041,0.0
2018-11-30,1.0,-0.23772416374587402,-0.882669207472692,-0.0,-0.6222479327593834,-0.660223908530983,0.0
2018-12-03,1.0,-0.2368206244473165,-0.8826610434664307,-0.0,-0.6218964696279164,-0.6597510373443983,0.0
2018-12-04,1.0,-0.23858404665279814,-0.8838113426320636,-0.0,-0.6256522183951165,-0.6622787572894998,0.0
2018-12-06,1.0,-0.23341192320646684,-0.8638935668575278,-0.0,-0.620444594139441,-0.6503873358033008,0.0
2018-12-07,1.0,-0.23544269693193678,-0.863738928366955,-0.0,-0.6202135183376553,-0.6484019802647089,0.0
2018-12-10,1.0,-0.21675238795003673,-0.8671431434105937,-0.0,-0.6191303186159909,-0.636764411194977,0.0
2018-12-11,1.0,-0.20217791924945552,-0.8754900318311276,-0.0,-0.6187971184453007,-0.6541464231864633,0.0
2018-12-12,1.0,-0.20095870206489677,-0.8762067578439261,-0.0,-0.6187986055242692,-0.6561410565835345,0.0
2018-12-13,1.0,-0.20119294953421352,-0.8751089069097244,-0.0,-0.6191274043294686,-0.6555525769050331,0.0
2018-12-14,1.0,-0.1920992004336631,-0.9148258571622171,-0.0,-0.6154289199078466,-0.6656728554004607,0.0
2018-12-17,1.0,-0.1771498024916439,-0.9154259090448698,-0.0,-0.6037340896046457,-0.6799351767446572,0.0
2018-12-18,1.0,-0.17653831826340208,-0.9212977073385487,-0.0,-0.6071658369738223,-0.6814995428223103,0.0
2018-12-19,1.0,-0.1750999119420172,-0.9217638691322901,-0.0,-0.608074239653187,-0.6819413398360766,0.0
2018-12-20,1.0,-0.17402886431076345,-0.9104734286485028,-0.0,-0.6107027245751281,-0.6767601834367413,0.0
2018-12-21,1.0,-0.1697828203148602,-0.9127253197274344,-0.0,-0.6134738679466953,-0.6607700312174818,0.0
2018-12-24,1.0,-0.15831134564643798,-0.9018068868775256,-0.0,-0.6094652817207175,-0.6703516916602652,0.0
2018-12-26,1.0,-0.15934393638170974,-0.9119615639496353,-0.0,-0.5851888667992047,-0.6569582504970178,0.0
2018-12-27,1.0,-0.1421776411583886,-0.8880116486005502,-0.0,-0.5485520142371785,-0.6569487138003559,0.0
2018-12-28,1.0,-0.14057952266994372,-0.8895284910419767,-0.0,-0.5480563999741285,-0.6557467175473773,0.0
2018-12-31,1.0,-0.14315762223732323,-0.8858686858881014,-0.0,-0.5493641394039414,-0.6575413390285731,0.0
2019-01-02,1.0,-0.1447159219961712,-0.8883480969531783,-0.0,-0.553295045264285,-0.6583925500502936,0.0
2019-01-03,1.0,-0.14510529218988286,-0.8881534118563224,-0.0,-0.5533599402965702,-0.6581329699211526,0.0
2019-01-04,1.0,-0.12327174053495284,-0.8961429125209975,-0.0,-0.5460330792092002,-0.6649437911874919,0.0
2019-01-07,1.0,-0.09920040776018604,-0.8743588926762447,-0.0,-0.5569112165907425,-0.655155936414896,0.0
2019-01-08,1.0,-0.09374196038075636,-0.8988615899151016,-0.0,-0.5563094931824029,-0.6669346539747877,0.0
2019-01-09,1.0,-0.09439974251689733,-0.9016092693916962,-0.0,-0.5567750241390409,-0.6657869327325394,0.0
2019-01-10,1.0,-0.09519060640180152,-0.8996622165031366,-0.0,-0.557503619108895,-0.6646292423998713,0.0
2019-01-11,1.0,-0.09226209651439984,-0.8992010824044843,-0.0,-0.5615939694607307,-0.6683847690226146,0.0
2019-01-14,1.0,-0.09980997777706206,-0.8977744854906761,-0.0,-0.5621115011755612,-0.6610196785725788,0.0
2019-01-15,1.0,-0.09393978550200285,-0.8895206098979196,-0.0,-0.5676120945858638,-0.6793190334668562,0.0
2019-01-16,1.0,-0.09018865503080081,-0.8745187371663243,-0.0,-0.5603503593429158,-0.6833611396303901,0.0
2019-01-17,1.0,-0.0940768786498107,-0.8687030738625424,-0.0,-0.5613168196111147,-0.6845280112943593,0.0
2019-01-18,1.0,-0.09713380941609848,-0.8649949914369728,-0.0,-0.56793873396452,-0.701263450415226,0.0
2019-01-22,1.0,-0.0,-0.9708086526818733,-0.0,-0.5699512386687174,-0.7318126779461335,0.0
2019-01-23,1.0,-0.0,-0.964242523288119,-0.0,-0.5714659258048701,-0.7327994770387318,0.0
2019-01-24,1.0,-0.0,-0.9578624158881557,-0.0,-0.580486052133011,-0.7281309204938916,0.0
2019-01-25,1.0,-0.0,-0.9620047701073274,-0.0,-0.5885119915198093,-0.7620577712998543,0.0
2019-01-28,1.0,-0.0,-0.9656932612947065,-0.0,-0.5854353806887864,-0.7635652490967549,0.0
2019-01-29,1.0,-0.0,-0.9476724882130287,-0.0,-0.5864931270336675,-0.7861079752971645,0.0
2019-01-30,1.0,-0.0,-0.9486063585927378,-0.0,-0.5868908009700675,-0.7866516062589283,0.0
2019-01-31,1.0,-0.0,-0.9517129307199946,-0.0,-0.5544058634298411,-0.810300799257122,0.0
2019-02-01,1.0,-0.0,-0.9506439192777483,-0.0,-0.5586497610196495,-0.8098778544875199,0.0
2019-02-04,1.0,-0.0,-0.9548867184904656,-0.0,-0.5665404292073616,-0.8006112550661085,0.0
2019-02-05,1.0,-0.0,-0.9510761259465922,-0.0,-0.5655307559452637,-0.8047694964793409,0.0
2019-02-06,1.0,-0.0,-0.9562995653183793,-0.0,-0.5634601984271824,-0.7984205461724789,0.0
2019-02-07,1.0,-0.0,-0.9587382666091744,-0.0,-0.5624730505157717,-0.7956482802082989,0.0
2019-02-08,1.0,-0.0,-0.9619530964938467,-0.0,-0.5701396490529738,-0.7849868975354097,0.0
2019-02-11,1.0,-0.0,-0.9433429643651823,-0.0,-0.5767327554714224,-0.8009365348211617,0.0
2019-02-12,1.0,-0.0,-0.9341662502082292,-0.0,-0.5951690821256039,-0.8023321672497086,0.0
2019-02-13,1.0,-0.0,-0.9599853767157434,-0.0,-0.5791817607763635,-0.7843397919505467,0.0
2019-02-14,1.0,-0.0,-0.8807142621381655,-0.0,-0.624946364326501,-0.7950292108129517,0.0
2019-02-15,1.0,-0.0,-0.9409010542859013,-0.0,-0.578089188658241,-0.7551568332132801,0.0
2019-02-19,1.0,-0.0,-0.9312449012889542,-0.0,-0.5814325338554414,-0.7504976341980747,0.0
2019-02-20,1.0,-0.0,-0.92253039142196,-0.0,-0.5866114786689698,-0.7499918521656943,0.0
2019-02-21,1.0,-0.0,-0.970239628961608,-0.0,-0.5571695439319764,-0.6934424117495491,0.0
2019-02-22,1.0,-0.0,-0.9662157809983897,-0.0,-0.5620933977455717,-0.6923027375201288,0.0
2019-02-25,1.0,-0.0,-0.9632431383958879,-0.0,-0.5723014256619144,-0.6972488927682411,0.0
2019-02-26,1.0,-0.0,-0.9679456203086241,-0.0,-0.5581972230276087,-0.695402854289488,0.0
2019-02-27,1.0,-0.0,-0.9645227814654894,-0.0,-0.5630276470967326,-0.694689695173036,0.0
2019-02-28,1.0,-0.0,-1.0695015186707166,-0.0,-0.7903519742719314,-0.7134893693049847,0.0
2019-03-01,1.0,-0.0,-1.0681071428571427,-0.0,-0.7965714285714285,-0.70675,0.0
2019-03-04,1.0,-0.0,-1.0531419982822787,-0.0,-0.7966289722301746,-0.7288147724019467,0.0
2019-03-05,1.0,-0.0,-1.0452769313497043,-0.0,-0.8086036924179961,-0.7309912170639901,0.0
2019-03-06,1.0,-0.0,-1.04712528604119,-0.0,-0.8050986842105264,-0.7233266590389017,0.0
2019-03-07,1.0,-0.0,-1.016067411718499,-0.0,-0.8509301246117043,-0.7035026957546329,0.0
2019-03-08,1.0,-0.0,-1.0108797463794221,-0.0,-0.8854024065134376,-0.706246847755602,0.0
2019-03-11,1.0,-0.0,-1.0047594826333384,-0.0,-0.8830111902339777,-0.7454221770091557,0.0
2019-03-12,1.0,-0.0,-0.9810561732007022,-0.0,-0.8993929198361614,-0.7766968987712113,0.0
2019-03-13,1.0,-0.0,-0.9894539575218638,-0.0,-0.9061879914749761,-0.7789373116778129,0.0
2019-03-14,1.0,-0.0,-0.9906734229272232,-0.0,-0.90669751046486,-0.7745465227289416,0.0
2019-03-15,1.0,-0.0,-0.9836150079163445,-0.0,-0.9166022313045399,-0.7818034537354099,0.0
2019-03-18,1.0,-0.0,-0.9979189118882158,-0.0,-0.9230369021516964,-0.7952729570032331,0.0
2019-03-19,1.0,-0.0,-0.9986211522695086,-0.0,-0.9233435194156666,-0.8046508161287917,0.0
2019-03-20,1.0,-0.0,-0.993521000893655,-0.0,-0.9243744414655942,-0.8056672624366994,0.0
2019-03-21,1.0,-0.0,-0.997212103189354,-0.0,-0.9388521299531635,-0.7811315143855476,0.0
2019-03-22,1.0,-0.0,-0.9916563774460283,-0.0,-0.9687955999551016,-0.7810828001646275,0.0
2019-03-25,1.0,-0.0,-0.8763564739111045,-0.0,-1.0416976363906645,-0.7983127694365988,0.0
2019-03-26,1.0,-0.0,-0.8908269216403975,-0.0,-1.0436244117427356,-0.8005154254127138,0.0
2019-03-27,1.0,-0.0,-0.8855414940082876,-0.0,-1.052226826445664,-0.7953858214805689,0.0
2019-03-28,1.0,-0.0,-0.8829508931908214,-0.0,-1.047724045145377,-0.8064877793557067,0.0
2019-03-29,1.0,-0.0,-0.8812647157753113,-0.0,-1.047389468176552,-0.8086855776058602,0.0
2019-04-01,1.0,-0.0,-0.8900231845037768,-0.0,-1.0476404158252937,-0.8017724927080996,0.0
2019-04-02,1.0,-0.0,-0.9006157865273371,-0.0,-1.0603470796790444,-0.77107669341295,0.0
2019-04-03,1.0,-0.0,-0.8946704743537441,-0.0,-1.055705967436858,-0.7584096725141862,0.0
2019-04-04,1.0,-0.0,-0.8957839359810315,-0.0,-1.0535714285714286,-0.7554090100770599,0.0
2019-04-05,1.0,-0.0,-0.8949972103403385,-0.0,-1.0525571880230613,-0.7719918169983263,0.0
2019-04-08,1.0,-0.0,-0.8911655530809206,-0.0,-1.055902004454343,-0.7648478099480328,0.0
2019-04-09,1.0,-0.0,-0.8799627906976745,-0.0,-1.0841302325581397,-0.7568372093023256,0.0
2019-04-10,1.0,-0.0,-0.8750696120289586,-0.0,-1.1024317802116206,-0.7351401522183033,0.0
2019-04-11,1.0,-0.0,-0.8531663445815372,-0.0,-1.1256875278727516,-0.7375130072840791,0.0
2019-04-12,1.0,-0.0,-0.8570633831546935,-0.0,-1.1178281348514632,-0.7338945962986315,0.0
2019-04-15,1.0,-0.0,-0.8608408229963603,-0.0,-1.1103765876847658,-0.7426650820768032,0.0
2019-04-16,1.0,-0.0,-0.8688755466607369,-0.0,-1.1043658735453266,-0.7329330664887702,0.0
2019-04-17,1.0,-0.0,-0.853561760670449,-0.0,-1.1239663292171913,-0.7307079022508992,0.0
2019-04-18,1.0,-0.0,-0.842152133580705,-0.0,-1.12278293135436,-0.7456400742115027,0.0
2019-04-22,1.0,-0.0,-0.8410004466279589,-0.0,-1.128293881196963,-0.7526053297603097,0.0
2019-04-23,1.0,-0.0,-0.8566858843221128,-0.0,-1.121480379393714,-0.741417147108053,0.0
2019-04-24,1.0,-0.0,-0.8474368499257058,-0.0,-1.1194650817236256,-0.7478083209509658,0.0
2019-04-25,1.0,-0.0,-0.8569142006327936,-0.0,-1.1280848687883864,-0.7372789875302438,0.0
2019-04-26,1.0,-0.0,-0.8502683763232444,-0.0,-1.135567317727747,-0.7416505143879528,0.0
2019-04-29,1.0,-0.0,-0.8308559904391993,-0.0,-1.1370630415297283,-0.7668060950104572,0.0
2019-04-30,1.0,-0.0,-0.8348079292193975,-0.0,-1.1366707731362227,-0.7616754395789002,0.0
2019-05-01,1.0,-0.0,-0.8174641774851285,-0.0,-1.1521942459500916,-0.7715963934303565,0.0
2019-05-02,1.0,-0.0,-0.8224058014354068,-0.0,-1.131541566985646,-0.7841282894736843,0.0
2019-05-03,1.0,-0.0,-0.8352606564125594,-0.0,-1.1258934920100296,-0.7812207626960068,0.0
2019-05-06,1.0,-0.0,-0.799790434847691,-0.0,-1.147930544120949,-0.7945138836913405,0.0
2019-05-07,1.0,-0.0,-0.8014678349434584,-0.0,-1.146895828652737,-0.7960757882123867,0.0
2019-05-08,1.0,-0.0,-0.7756763758836375,-0.029460749842703284,-1.0933047114993153,-0.8026573892446057,0.0
2019-05-09,1.0,-0.0,-0.7732672168153054,-0.03160270880361174,-1.096399363505162,-0.7992450875180401,0.0
2019-05-10,1.0,-0.0,-0.7802098734268508,-0.049222891349031773,-1.0103854891637518,-0.7662183116367963,0.0
2019-05-13,1.0,-0.0,-0.7884235834499588,-0.039042595184268135,-1.0020095453403668,-0.7589980981088744,0.0
2019-05-14,1.0,-0.0,-0.7565211177017079,-0.07350103623240192,-0.9820267276495391,-0.7611662974344314,0.0
2019-05-15,1.0,-0.0,-0.7550575452140968,-0.0840660518979198,-0.9872757166344988,-0.7478375866752449,0.0
2019-05-16,1.0,-0.0,-0.7556968354882491,-0.0843988856346882,-0.9833202371597971,-0.7482677334095292,0.0
2019-05-17,1.0,-0.0,-0.7474162285877767,-0.09380252476486786,-0.9753960590780675,-0.7595751528805923,0.0
2019-05-20,1.0,-0.0,-0.7275944660923033,-0.10706752940335325,-0.976691809959604,-0.7635219676116255,0.0
2019-05-21,1.0,-0.0,-0.717323928609597,-0.10758433971002102,-0.9774144134516048,-0.7600726728652345,0.0
2019-05-22,1.0,-0.0,-0.7090792611310816,-0.11645371391963555,-0.9750863081467772,-0.758515143965548,0.0
2019-05-23,1.0,-0.0,-0.7096223597183698,-0.12588009387668017,-0.9722281487803142,-0.7482042528980869,0.0
2019-05-24,1.0,-0.0,-0.7207824659099021,-0.11205111729849361,-0.9875419433140573,-0.7492325265938459,0.0
2019-05-28,1.0,-0.0,-0.7130791161796151,-0.11821097647897362,-0.9862081254454739,-0.7462936564504633,0.0
2019-05-29,1.0,-0.0,-0.7188222324952881,-0.11916361438071191,-0.9864158458091817,-0.731659613811742,0.0
2019-05-30,1.0,-0.0,-0.7183133643829771,-0.11732499022291748,-0.9870231450207984,-0.7326412344011092,0.0
2019-05-31,1.0,-0.0,-0.717948717948718,-0.12301290942067643,-0.9889754258686297,-0.7264127458302215,0.0
2019-06-03,1.0,-0.0,-0.713237379466818,-0.12787152580828134,-0.9843306863301192,-0.7196539988655701,0.0
2019-06-04,1.0,-0.0,-0.6912533559417832,-0.12060194997880457,-0.98671753567896,-0.7339974565493853,0.0
2019-06-05,1.0,-0.0,-0.6841148291898317,-0.14353648728976537,-0.9979719570614356,-0.6710024826042867,0.0
2019-06-06,1.0,-0.0,-0.7057178806095344,-0.12487767370334125,-0.97703760659863,-0.6874038864811968,0.0
2019-06-07,1.0,-0.0,-0.7319716984420201,-0.13000592520302534,-0.947614234428915,-0.675856540378516,0.0
2019-06-10,1.0,-0.0,-0.7293707512637266,-0.12236360467143106,-0.9587240718145371,-0.6756841554819591,0.0
2019-06-11,1.0,-0.0,-0.7311571868870832,-0.13652283552815916,-0.9530330624824882,-0.6817035584197254,0.0
2019-06-12,1.0,-0.0,-0.7244855102897942,-0.13261234775304495,-0.9553058938821225,-0.6875262494750106,0.0
2019-06-13,1.0,-0.0,-0.7193927522037218,-0.13253812788582622,-0.9529872673849167,-0.6930180495312718,0.0
2019-06-14,1.0,-0.0,-0.7219636796248995,-0.1288708492249554,-0.9514328702893733,-0.6967703558556982,0.0
2019-06-17,1.0,-0.0,-0.7142657146857064,-0.13047739045219098,-0.9629707405851884,-0.6922161556768865,0.0
2019-06-18,1.0,-0.0,-0.7244130305469051,-0.13097029287238882,-0.9571713495923582,-0.6865530634381889,0.0
2019-06-19,1.0,-0.0,-0.7285099534688452,-0.12818808382605046,-0.9571073715145366,-0.6847776650456565,0.0
2019-06-20,1.0,-0.0,-0.7339507472111134,-0.11380060338174419,-0.9692696274468533,-0.6910474987721884,0.0
2019-06-21,1.0,-0.0,-0.7368236367464384,-0.11456944346971716,-0.9661379745947084,-0.6914520317215243,0.0
2019-06-24,1.0,-0.0,-0.7327334715827212,-0.11844926364626904,-0.9622508874907737,-0.7013813222733823,0.0
2019-06-25,1.0,-0.0,-0.7244869271858309,-0.12222378408771437,-0.9657014337925218,-0.7018203542310937,0.0
2019-06-26,1.0,-0.0,-0.723644419438779,-0.12100007032843378,-0.9641676629861452,-0.7075743723187284,0.0
2019-06-27,1.0,-0.0,-0.7077189632615537,-0.1168275520667586,-0.9653124005516072,-0.7460839432834765,0.0
2019-06-28,1.0,-0.0,-0.6874911760553438,-0.1261471128053085,-0.9719398559932232,-0.7440350134123958,0.0
2019-07-01,1.0,-0.0,-0.6856124753034152,-0.12708156929156084,-0.9735393734123624,-0.7418854078464577,0.0
2019-07-02,1.0,-0.0,-0.6768117484303501,-0.1302898088042283,-0.9940051789578235,-0.7461601220247597,0.0
2019-07-03,1.0,-0.0,-0.6829519247826858,-0.12552776299450064,-0.9898527585595176,-0.7496895511797055,0.0
2019-07-05,1.0,-0.0,-0.6567888121791469,-0.1351035581518853,-0.9915383253673217,-0.7570189414055586,0.0
2019-07-08,1.0,-0.0,-0.653680418197231,-0.14018790618818877,-0.9882028821701045,-0.75,0.0
2019-07-09,1.0,-0.0,-0.646418985732448,-0.14129820596129394,-0.989158073174177,-0.7546969911004379,0.0
2019-07-10,1.0,-0.0,-0.6282757646394009,-0.13604577240940877,-1.0073815073815073,-0.7601186692095783,0.0
2019-07-11,1.0,-0.0,-0.6244655665877531,-0.14398784495247519,-1.0087982756793046,-0.7561923606939684,0.0
2019-07-12,1.0,-0.0,-0.6030794337815305,-0.14701812892468158,-1.0261468052648384,-0.7714904033774435,0.0
2019-07-15,1.0,-0.0,-0.6111623616236163,-0.1547686630712461,-1.0197629860913995,-0.7624183934147034,0.0
2019-07-16,1.0,-0.0,-0.6061294790297951,-0.16882701800490074,-1.0189637416101425,-0.757342235164601,0.0
2019-07-17,1.0,-0.0,-0.6094943680488931,-0.16782148313967948,-1.020395835554134,-0.7555697686813772,0.0
2019-07-18,1.0,-0.0,-0.61008164714235,-0.169613063542776,-1.0193823216187434,-0.7507987220447284,0.0
2019-07-19,1.0,-0.0,-0.612095599985795,-0.16719343726694838,-1.0258531908093327,-0.746084733122625,0.0
2019-07-22,1.0,-0.0,-0.6026106131739934,-0.15717029449423814,-1.026355100298762,-0.7705576895717741,0.0
2019-07-23,1.0,-0.0,-0.601609228140131,-0.16099401879806324,-1.028624323554543,-0.7690472799772144,0.0
2019-07-24,1.0,-0.0,-0.602254542868319,-0.16482344155613243,-1.0251413534369331,-0.7638419686355392,0.0
2019-07-25,1.0,-0.0,-0.5959700060414371,-0.1674899605529692,-1.0307757916059561,-0.7595863392444651,0.0
2019-07-26,1.0,-0.0,-0.5820710206108767,-0.16637695555003726,-1.0355103054382917,-0.7635602539997872,0.0
2019-07-29,1.0,-0.0,-0.5680769503797828,-0.16717540995243843,-1.0364165542698942,-0.7777028465961525,0.0
2019-07-30,1.0,-0.0,-0.5655441332860687,-0.16972704714640197,-1.0318326834455867,-0.7777383906416164,0.0
2019-07-31,1.0,-0.0,-0.5535410161793927,-0.17179960261141072,-1.0374680669883622,-0.7853037184217997,0.0
2019-08-01,1.0,-0.0,-0.5630350194552529,-0.1594269543685886,-1.0392996108949417,-0.7755217545100813,0.0
2019-08-02,1.0,-0.0,-0.5920544076111194,-0.09833506763787722,-1.1394380853277835,-0.8865393191615877,0.0
2019-08-05,1.0,-0.0,-0.5873817034700315,-0.09419187233252922,-1.1508257561699757,-0.8789014659491556,0.0
2019-08-06,1.0,-0.0,-0.5878351194177244,-0.09169379320434512,-1.106835887494971,-0.871145898101752,0.0
2019-08-07,1.0,-0.0,-0.5788590604026845,-0.08659177122847972,-1.10968047855267,-0.8723737963233148,0.0
2019-08-08,1.0,-0.0,-0.5804463569396835,-0.08828677704033257,-1.1081977973889576,-0.8697760921887535,0.0
2019-08-09,1.0,-0.0,-0.5685075275043427,-0.0749131441806601,-1.0895338737695426,-0.8860741169658367,0.0
2019-08-12,1.0,-0.0,-0.5669185983437601,-0.08519871261707591,-1.0877300835352404,-0.8763967743102015,0.0
2019-08-13,1.0,-0.0,-0.5500343071756166,-0.0821205445812719,-1.0931710664114693,-0.885991838503485,0.0
2019-08-14,1.0,-0.0,-0.5394879192210603,-0.08261810313739633,-1.0868734222863325,-0.8972232239451857,0.0
2019-08-15,1.0,-0.0,-0.548553238670911,-0.09442397796773848,-1.065166851461068,-0.8685217640115883,0.0
2019-08-16,1.0,-0.0,-0.5604486763326841,-0.08627281252254201,-1.06174709658804,-0.8982543461011324,0.0
2019-08-19,1.0,-0.0,-0.5403445800430725,-0.08671931083991385,-1.0675520459440058,-0.8947236180904522,0.0
2019-08-20,1.0,-0.0,-0.5500751126690036,-0.07890407039130123,-1.0667429716002577,-0.8810716074111167,0.0
2019-08-21,1.0,-0.0,-0.5567131694437506,-0.05983515895386591,-1.0739287115995289,-0.8775466514432511,0.0
2019-08-22,1.0,-0.0,-0.5586344807884588,-0.05281388373089558,-1.0715612055420654,-0.8879445793458077,0.0
2019-08-23,1.0,-0.0,-0.55723063732495,-0.05101457559302658,-1.0719134038296656,-0.8923263789654187,0.0
2019-08-26,1.0,-0.0,-0.5473587375720907,-0.05286063050631568,-1.063545978841595,-0.8744294660864027,0.0
2019-08-27,1.0,-0.0,-0.5464511794037556,-0.05219789935283092,-1.0627718640591293,-0.8750221027690349,0.0
2019-08-28,1.0,-0.0,-0.5297217016160402,-0.0667986845362283,-1.0752148237207821,-0.8644930867428127,0.0
2019-08-29,1.0,-0.0,-0.5225400417211752,-0.06965314853445531,-1.0784216667255948,-0.865077962026659,0.0
2019-08-30,1.0,-0.0,-0.47517496610604226,-0.1050529478582683,-1.198160565754278,-0.8858231651460189,0.0
2019-09-03,1.0,-0.0,-0.478358072200843,-0.1102803738317757,-1.1934029686641012,-0.8829759941359722,0.0
2019-09-04,1.0,-0.0,-0.46534472015540806,-0.11274419968478538,-1.1966425979547703,-0.8905179049224792,0.0
