Date,ATGE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.3261304378884206,-0.9828202014429602,-0.0,-0.7004071719408529,-0.56232588042003,0.0
2018-10-29,1.0,-0.2993202121222906,-0.998896679360786,-0.0,-0.6897889454390149,-0.5710929992525893,0.0
2018-10-30,1.0,-0.29081723414096133,-0.9989326502294803,-0.0,-0.6900772049667343,-0.5779699007364714,0.0
2018-10-31,1.0,-0.2924785176279218,-0.985324799321051,-0.0,-0.6858446196824499,-0.572544998055094,0.0
2018-11-01,1.0,-0.2930857648099027,-0.9849690539345712,-0.0,-0.6859770114942528,-0.5726613616268789,0.0
2018-11-02,1.0,-0.30510990175984165,-0.9448724291469361,-0.0,-0.7109336348858576,-0.5729026786345324,0.0
2018-11-05,1.0,-0.2944055690511584,-1.0257423588702368,-0.0,-0.745658242993365,-0.5599144338493891,0.0
2018-11-06,1.0,-0.28705228112537956,-1.026561299528043,-0.0,-0.7635458969011817,-0.5814217246551787,0.0
2018-11-07,1.0,-0.28795542848764755,-1.0281504288541896,-0.0,-0.7661461769664981,-0.583205043618503,0.0
2018-11-08,1.0,-0.2714581742829098,-1.0253390046170068,-0.0,-0.7570436616134075,-0.5815974115679646,0.0
2018-11-09,1.0,-0.27116426156810003,-1.025008178546763,-0.0,-0.7573697793609828,-0.5814038021155175,0.0
2018-11-12,1.0,-0.2708205035319688,-1.0044557145444666,-0.0,-0.7683028436877377,-0.5789530882086578,0.0
2018-11-13,1.0,-0.23840178378767177,-1.0052866287851543,-0.0,-0.7766669064230742,-0.5759907933539524,0.0
2018-11-14,1.0,-0.23816546762589927,-1.0057553956834533,-0.0,-0.7768705035971222,-0.5763309352517985,0.0
2018-11-15,1.0,-0.23703118264118406,-1.005855726397471,-0.0,-0.7774823968961058,-0.5721008765627246,0.0
2018-11-16,1.0,-0.23393739703459637,-0.996597664923716,-0.0,-0.7751235584843492,-0.5757109089606761,0.0
2018-11-19,1.0,-0.23672051291235358,-0.9959167591962463,-0.0,-0.7737741323113292,-0.5753429564096135,0.0
2018-11-20,1.0,-0.20831998861250492,-0.9896444966371305,-0.0,-0.77509697163802,-0.5855307640297498,0.0
2018-11-21,1.0,-0.2113723693023584,-0.9830436775126027,-0.0,-0.7703317234815102,-0.5604752000564036,0.0
2018-11-23,1.0,-0.21216815717203014,-0.975635518625449,-0.0,-0.7723751848461377,-0.5606647419195832,0.0
2018-11-26,1.0,-0.21135435731381108,-0.9798676615514571,-0.0,-0.7700971420526538,-0.558285231592285,0.0
2018-11-27,1.0,-0.19930584770719395,-0.9870284672556444,-0.0,-0.7663371196185669,-0.5531482260552517,0.0
2018-11-28,1.0,-0.19785889785889788,-0.9962793962793962,-0.0,-0.7636714636714638,-0.5521586521586522,0.0
2018-11-29,1.0,-0.17348779134295228,-0.9825541065482796,-0.0,-0.7580119311875693,-0.5543146503884572,0.0
2018-11-30,1.0,-0.17454469623244823,-0.9861671069094954,-0.0,-0.7636243570137634,-0.5512303628527735,0.0
2018-12-03,1.0,-0.17291796902132392,-0.9862471348197542,-0.0,-0.7631798291310691,-0.5506008196151976,0.0
2018-12-04,1.0,-0.15663617957131887,-1.0072261397751867,-0.0,-0.7685540738672066,-0.5584374781819451,0.0
2018-12-06,1.0,-0.14823481534235425,-0.9513005731339232,-0.0,-0.7656933563943432,-0.5260623325533286,0.0
2018-12-07,1.0,-0.14825364530349272,-0.9515089860969821,-0.0,-0.7658528314682943,-0.525364530349271,0.0
2018-12-10,1.0,-0.13211225004200974,-0.9525793984204337,-0.0,-0.7638044026214083,-0.5122500420097463,0.0
2018-12-11,1.0,-0.12442784060312333,-0.9566841680129241,-0.0,-0.7629577275175013,-0.5216074313408724,0.0
2018-12-12,1.0,-0.12466343564889606,-0.9565158858373721,-0.0,-0.7628231017770598,-0.5216074313408724,0.0
2018-12-13,1.0,-0.12521036687983844,-0.956277347694379,-0.0,-0.7625715247391451,-0.5218108381016493,0.0
2018-12-14,1.0,-0.12585411828065568,-0.9559729374936886,-0.0,-0.7621596149315022,-0.5219967013362954,0.0
2018-12-17,1.0,-0.11693277874681338,-0.955387092445995,-0.0,-0.7552327921642291,-0.5268348316114316,0.0
2018-12-18,1.0,-0.10747601279317696,-0.947161513859275,-0.0,-0.7512659914712154,-0.5256196695095949,0.0
2018-12-19,1.0,-0.10422638490767282,-0.9485034331044596,-0.0,-0.7534831011265916,-0.5268982067862142,0.0
2018-12-20,1.0,-0.10416804937943851,-0.9392712550607288,-0.0,-0.7527709563947701,-0.522300391584257,0.0
2018-12-21,1.0,-0.09989106394216486,-0.9397220479978873,-0.0,-0.7537384874393425,-0.5077080513650019,0.0
2018-12-24,1.0,-0.09541229978247973,-0.9385010876013447,-0.0,-0.753707731856832,-0.5081075736602728,0.0
2018-12-26,1.0,-0.0951852093813288,-0.9433265826092636,-0.0,-0.733847259423793,-0.4941203371006728,0.0
2018-12-27,1.0,-0.06452833759106821,-0.9111237266218815,-0.0,-0.6797552590910524,-0.4984703693190778,0.0
2018-12-28,1.0,-0.06064426653218181,-0.9154006177898255,-0.0,-0.6796318476958961,-0.49634369287020114,0.0
2018-12-31,1.0,-0.05959325240422513,-0.9176414945609334,-0.0,-0.6796468548005675,-0.49620053602396347,0.0
2019-01-02,1.0,-0.05761355761355761,-0.9172809172809173,-0.0,-0.6783531783531783,-0.49675549675549674,0.0
2019-01-03,1.0,-0.0634011206950828,-0.9149090222250205,-0.0,-0.6820499905559403,-0.4876597620096959,0.0
2019-01-04,1.0,-0.0344784392321423,-0.9261578930886544,-0.0,-0.6743807346632011,-0.49653962984999844,0.0
2019-01-07,1.0,-0.01956682254491755,-0.9041656411518582,-0.0,-0.6723787841496431,-0.48043317745508246,0.0
2019-01-08,1.0,-0.02352760264493311,-0.8843918191603874,-0.0,-0.6887590342918654,-0.4788251576195602,0.0
2019-01-09,1.0,-0.0190315142198309,-0.8714834742505765,-0.0,-0.6925441967717141,-0.49149884704073793,0.0
2019-01-10,1.0,-0.020499738758951346,-0.8678427636229524,-0.0,-0.6953007345483603,-0.4898115991025602,0.0
2019-01-11,1.0,-0.020987198424421465,-0.8597365829640571,-0.0,-0.698547513540128,-0.4980305268340719,0.0
2019-01-14,1.0,-0.02705114790422847,-0.8578506801255616,-0.0,-0.6970825383147657,-0.49550686280544093,0.0
2019-01-15,1.0,-0.025233385710324425,-0.8535909048895461,-0.0,-0.697630711402779,-0.5045444742274393,0.0
2019-01-16,1.0,-0.019553502694380293,-0.8567821401077752,-0.0,-0.6941955350269439,-0.508760585065435,0.0
2019-01-17,1.0,-0.02469857283464567,-0.8489480807086613,-0.0,-0.6929441437007873,-0.5091966043307087,0.0
2019-01-18,1.0,-0.030342395842998977,-0.8415143360861093,-0.0,-0.694534657140206,-0.5265843926881322,0.0
2019-01-22,1.0,-0.0,-0.9265750680729866,-0.0,-0.7784419892961096,-0.42480673531344865,0.0
2019-01-23,1.0,-0.0,-0.8983752587667022,-0.0,-0.7904460196976351,-0.44774480898312524,0.0
2019-01-24,1.0,-0.0,-0.8484459913293032,-0.0,-0.8086645905843561,-0.3959516394944129,0.0
2019-01-25,1.0,-0.0,-0.8580647153266642,-0.0,-0.9057984438680994,-0.323700135852785,0.0
2019-01-28,1.0,-0.0,-0.8472642967542504,-0.0,-0.920741885625966,-0.3231839258114374,0.0
2019-01-29,1.0,-0.0,-0.8416976456009914,-0.0,-0.9256505576208179,-0.33054522924411406,0.0
2019-01-30,1.0,-0.0,-0.8431554811922909,-0.0,-0.9271240007436325,-0.3281898742021441,0.0
2019-01-31,1.0,-0.0,-0.8527523647077065,-0.0,-0.8999224685997829,-0.3486121879361141,0.0
2019-02-01,1.0,-0.0,-0.851381558522198,-0.0,-0.8986339646072647,-0.35461036945048124,0.0
2019-02-04,1.0,-0.0,-0.8525201080711778,-0.0,-0.8961212384708548,-0.3568522716685817,0.0
2019-02-05,1.0,-0.0,-0.843860519947881,-0.0,-0.892039461438233,-0.36641434510144566,0.0
2019-02-06,1.0,-0.0,-0.8403004065419111,-0.0,-0.8898302454768332,-0.3732427148310213,0.0
2019-02-07,1.0,-0.0,-0.8400161380423313,-0.0,-0.8914406306250388,-0.3720129104338651,0.0
2019-02-08,1.0,-0.0,-0.8414971268830563,-0.0,-0.8988041621369778,-0.3658021431899363,0.0
2019-02-11,1.0,-0.0,-0.8222104078058543,-0.0,-0.8949837378033525,-0.410151363522642,0.0
2019-02-12,1.0,-0.0,-0.8172989567995991,-0.0,-0.9000971147520442,-0.4153691926944645,0.0
2019-02-13,1.0,-0.0,-0.824680611222445,-0.0,-0.8972945891783567,-0.4092873246492986,0.0
2019-02-14,1.0,-0.0,-0.8066411158582558,-0.0,-0.9090851972857503,-0.42579793918069864,0.0
2019-02-15,1.0,-0.0,-0.7994225276967014,-0.0,-0.9112764020964755,-0.42770611681260395,0.0
2019-02-19,1.0,-0.0,-0.7882526065312,-0.0,-0.9183443439055701,-0.42437145809198784,0.0
2019-02-20,1.0,-0.0,-0.7863563754815673,-0.0,-0.9182823315688915,-0.42750649920130296,0.0
2019-02-21,1.0,-0.0,-0.7772263232291503,-0.0,-0.9281922412439138,-0.4357782315062038,0.0
2019-02-22,1.0,-0.0,-0.7819368673331021,-0.0,-0.9430166188388887,-0.428526378859071,0.0
2019-02-25,1.0,-0.0,-0.7759226991921432,-0.0,-0.953841279898622,-0.43830191667986695,0.0
2019-02-26,1.0,-0.0,-0.7772109382426566,-0.0,-0.9552900915745114,-0.43616717893469376,0.0
2019-02-27,1.0,-0.0,-0.7814323775691449,-0.0,-0.9569588936818065,-0.4333925399644761,0.0
2019-02-28,1.0,-0.0,-0.7781058513509223,-0.0,-0.9543131091850017,-0.4424865860240657,0.0
2019-03-01,1.0,-0.0,-0.7806140267327046,-0.0,-0.9586627297837889,-0.43562879004349614,0.0
2019-03-04,1.0,-0.0,-0.7898497792739861,-0.0,-0.9482643630704736,-0.4377679677327151,0.0
2019-03-05,1.0,-0.0,-0.7841329590404492,-0.0,-0.9569031517162181,-0.44896006124792653,0.0
2019-03-06,1.0,-0.0,-0.7836579845060095,-0.0,-0.9594159466955717,-0.4449899575987503,0.0
2019-03-07,1.0,-0.0,-0.7685803293279928,-0.0,-0.9792421641553817,-0.4310509250429143,0.0
2019-03-08,1.0,-0.0,-0.7655218812071507,-0.0,-1.0119497661305825,-0.42621900429294546,0.0
2019-03-11,1.0,-0.0,-0.7645631853025844,-0.0,-1.0121615939450788,-0.4577416955073261,0.0
2019-03-12,1.0,-0.0,-0.7367440948740567,-0.0,-1.032735469959816,-0.49753340520761874,0.0
2019-03-13,1.0,-0.0,-0.7488578471651601,-0.0,-1.035858668857847,-0.5020542317173377,0.0
2019-03-14,1.0,-0.0,-0.749605730056512,-0.0,-1.0332829543961097,-0.5026941779471678,0.0
2019-03-15,1.0,-0.0,-0.7468950749464669,-0.0,-1.0359084170647341,-0.5115466974139351,0.0
2019-03-18,1.0,-0.0,-0.760122535961641,-0.0,-1.0414890783164625,-0.5282032498668088,0.0
2019-03-19,1.0,-0.0,-0.7600922336586018,-0.0,-1.0409704584948536,-0.5407699505413714,0.0
2019-03-20,1.0,-0.0,-0.7695631783465094,-0.0,-1.035140024118987,-0.5451561034436554,0.0
2019-03-21,1.0,-0.0,-0.7715877437325905,-0.0,-1.033426183844011,-0.5510286270429909,0.0
2019-03-22,1.0,-0.0,-0.7609135004042037,-0.0,-1.0647062786310968,-0.5427445432497979,0.0
2019-03-25,1.0,-0.0,-0.7239005480550729,-0.0,-1.0774629060286058,-0.5404023526266541,0.0
2019-03-26,1.0,-0.0,-0.7240056531395114,-0.0,-1.0772932229625143,-0.563665118783229,0.0
2019-03-27,1.0,-0.0,-0.7056055921494825,-0.0,-1.090368329076489,-0.5646592283909128,0.0
2019-03-28,1.0,-0.0,-0.7034382990176289,-0.0,-1.0881106176826807,-0.5727358363611896,0.0
2019-03-29,1.0,-0.0,-0.7065436919348324,-0.0,-1.0879224451326241,-0.5716641981957722,0.0
2019-04-01,1.0,-0.0,-0.7109703930748762,-0.0,-1.0865640472902423,-0.57071642695948,0.0
2019-04-02,1.0,-0.0,-0.7229477925130099,-0.0,-1.098606681215377,-0.5358066140674836,0.0
2019-04-03,1.0,-0.0,-0.7246751502535004,-0.0,-1.0920659436591345,-0.5408790249471176,0.0
2019-04-04,1.0,-0.0,-0.7257841716923283,-0.0,-1.0791752299450825,-0.564233011017149,0.0
2019-04-05,1.0,-0.0,-0.7251095382541287,-0.0,-1.0790360633636669,-0.5662285136501517,0.0
2019-04-08,1.0,-0.0,-0.7176359592964486,-0.0,-1.0840353123525845,-0.5678280207561157,0.0
2019-04-09,1.0,-0.0,-0.7107005336756064,-0.0,-1.1024116733094644,-0.5645477268121327,0.0
2019-04-10,1.0,-0.0,-0.7000809771239626,-0.0,-1.1116472096632701,-0.5623186449827924,0.0
2019-04-11,1.0,-0.0,-0.6954642169610591,-0.0,-1.1261103042993683,-0.5557769597081968,0.0
2019-04-12,1.0,-0.0,-0.6952615758722009,-0.0,-1.1260765307845586,-0.5559796007970549,0.0
2019-04-15,1.0,-0.0,-0.6970926301555105,-0.0,-1.1233603786342121,-0.5602096010818121,0.0
2019-04-16,1.0,-0.0,-0.7009664774263314,-0.0,-1.1247296566639633,-0.553595566369289,0.0
2019-04-17,1.0,-0.0,-0.6830059835705351,-0.0,-1.1403603664514383,-0.5571819749163314,0.0
2019-04-18,1.0,-0.0,-0.6871088861076345,-0.0,-1.1353719175997024,-0.5601258329668842,0.0
2019-04-22,1.0,-0.0,-0.6879329682654879,-0.0,-1.0846143695982056,-0.5262255063666952,0.0
2019-04-23,1.0,-0.0,-0.6763070443852204,-0.0,-1.0773204356266246,-0.536636725561807,0.0
2019-04-24,1.0,-0.0,-0.6799367776350884,-0.0,-1.0773815403865783,-0.535546116105239,0.0
2019-04-25,1.0,-0.0,-0.6740735856521166,-0.0,-1.086871950415403,-0.5359026770407491,0.0
2019-04-26,1.0,-0.0,-0.6738365400427562,-0.0,-1.0926492353231378,-0.5224469659595461,0.0
2019-04-29,1.0,-0.0,-0.6783837056504599,-0.0,-1.0921156373193168,-0.5146846254927727,0.0
2019-04-30,1.0,-0.0,-0.6616742969260955,-0.0,-1.0844669718770437,-0.5239699149771092,0.0
2019-05-01,1.0,-0.0,-0.6540736625379915,-0.0,-1.10104905389065,-0.5129579398019543,0.0
2019-05-02,1.0,-0.0,-0.6526814911706997,-0.0,-1.0882930019620667,-0.529136690647482,0.0
2019-05-03,1.0,-0.0,-0.6527664302754992,-0.0,-1.088107454491977,-0.5272067714631197,0.0
2019-05-06,1.0,-0.0,-0.5468760907504364,-0.0,-1.2771029668411868,-0.6664223385689354,0.0
2019-05-07,1.0,-0.0,-0.5555943933727149,-0.0,-1.2755077073648153,-0.6642664895662204,0.0
2019-05-08,1.0,-0.0,-0.5581516637112758,-0.0,-1.24696637808143,-0.6718472932095547,0.0
2019-05-09,1.0,-0.0,-0.5596866840731071,-0.0,-1.2451174934725848,-0.6764838990426457,0.0
2019-05-10,1.0,-0.0,-0.5598690853382542,-0.0,-1.250235019672017,-0.6716688137599666,0.0
2019-05-13,1.0,-0.0,-0.5569854223338215,-0.0,-1.2572016460905349,-0.6732928785659483,0.0
2019-05-14,1.0,-0.0,-0.5041669536469453,-0.03223362490529651,-1.2380329223775741,-0.6693298436531441,0.0
2019-05-15,1.0,-0.0,-0.5012789491876944,-0.051918423781541656,-1.2549602488765987,-0.6484618043553404,0.0
2019-05-16,1.0,-0.0,-0.5032645870038346,-0.060178947732062046,-1.2463467716861851,-0.6448336615193284,0.0
2019-05-17,1.0,-0.0,-0.49690386411595805,-0.06420590168471305,-1.2327117999100563,-0.6655135434323867,0.0
2019-05-20,1.0,-0.0,-0.4934287888220239,-0.06802932835304697,-1.231444974752715,-0.6656291070069862,0.0
2019-05-21,1.0,-0.0,-0.4911553344389166,-0.0724502487562189,-1.226851851851852,-0.6644900497512438,0.0
2019-05-22,1.0,-0.0,-0.4819967549280216,-0.08205889460420479,-1.2271205164497532,-0.6610280664204095,0.0
2019-05-23,1.0,-0.0,-0.47734170230376605,-0.09504759277141675,-1.230928403917782,-0.6454338529452339,0.0
2019-05-24,1.0,-0.0,-0.4440889072391962,-0.11540049545829892,-1.2281516652903934,-0.6530415634461877,0.0
2019-05-28,1.0,-0.0,-0.4440850595279059,-0.11496111761062557,-1.228442639873374,-0.6533961874612897,0.0
2019-05-29,1.0,-0.0,-0.45246430532674353,-0.1167284459088413,-1.2294755628775398,-0.6335118066996156,0.0
2019-05-30,1.0,-0.0,-0.4477535037098104,-0.11510717230008244,-1.2301456444078043,-0.6420032976092334,0.0
2019-05-31,1.0,-0.0,-0.4504275558913424,-0.11940657302791992,-1.229884268003709,-0.6344654692812253,0.0
2019-06-03,1.0,-0.0,-0.45685591309694606,-0.14254970280795246,-1.225934276149484,-0.5906606545057047,0.0
2019-06-04,1.0,-0.0,-0.45427829414980864,-0.1399330235101148,-1.2262165117550574,-0.5967400218698743,0.0
2019-06-05,1.0,-0.0,-0.4446546191521703,-0.15990542138152342,-1.2221584191859483,-0.5510555649383551,0.0
2019-06-06,1.0,-0.0,-0.45344006484952887,-0.14422265004897492,-1.213665687168575,-0.566285000168879,0.0
2019-06-07,1.0,-0.0,-0.47736875908460946,-0.14531994726701147,-1.1952472703917791,-0.5623838015076226,0.0
2019-06-10,1.0,-0.0,-0.4742458928090492,-0.12180177753837865,-1.2065041745219498,-0.5639981147320227,0.0
2019-06-11,1.0,-0.0,-0.47181741335587485,-0.13825866441251056,-1.2155874894336431,-0.555570583262891,0.0
2019-06-12,1.0,-0.0,-0.4690402999695977,-0.13849947640441848,-1.2150795527480323,-0.5554166807418167,0.0
2019-06-13,1.0,-0.0,-0.47849008144368216,-0.1492007705045453,-1.2047919975668278,-0.5469568449866513,0.0
2019-06-14,1.0,-0.0,-0.4706279768942337,-0.1614363409113941,-1.210248961253927,-0.5357227308043103,0.0
2019-06-17,1.0,-0.0,-0.46058873002523126,-0.16090832632464255,-1.2031959629941127,-0.5394785534062237,0.0
2019-06-18,1.0,-0.0,-0.46136791185165277,-0.15731658156409567,-1.2050188121472722,-0.5356087073367374,0.0
2019-06-19,1.0,-0.0,-0.44755807327456176,-0.17628129923239366,-1.2033654007307344,-0.5247879864579493,0.0
2019-06-20,1.0,-0.0,-0.4534649476228848,-0.17566478646253023,-1.2021555197421434,-0.526222132688692,0.0
2019-06-21,1.0,-0.0,-0.4569809549356223,-0.17532859442060086,-1.19206008583691,-0.5286011266094421,0.0
2019-06-24,1.0,-0.0,-0.46060015457508646,-0.18024799220403911,-1.1878087301320608,-0.5316710910984912,0.0
2019-06-25,1.0,-0.0,-0.4749554277256367,-0.17667440374070711,-1.1822249133784102,-0.5300904901268207,0.0
2019-06-26,1.0,-0.0,-0.4716739211121233,-0.15683098829166245,-1.150757499072106,-0.5948982690555724,0.0
2019-06-27,1.0,-0.0,-0.4668220825731468,-0.16886276099736466,-1.1514967227515371,-0.5914588823569159,0.0
2019-06-28,1.0,-0.0,-0.4561415355527044,-0.17016679046525762,-1.1583158889864271,-0.5917009926396111,0.0
2019-07-01,1.0,-0.0,-0.44712154957143824,-0.1752716474320038,-1.1712897347641225,-0.5808193291489505,0.0
2019-07-02,1.0,-0.0,-0.4527532520051223,-0.16937386264069557,-1.1655658151917503,-0.5822605648042056,0.0
2019-07-03,1.0,-0.0,-0.4462798772882041,-0.17456090078549033,-1.1705491689984153,-0.5798132353436942,0.0
2019-07-05,1.0,-0.0,-0.45173017369058843,-0.1694493065840851,-1.1645684664063551,-0.5803487276154571,0.0
2019-07-08,1.0,-0.0,-0.45388757993941437,-0.16644227532817235,-1.163211040053854,-0.5823291820935712,0.0
2019-07-09,1.0,-0.0,-0.45124000268835274,-0.16607298877612742,-1.1629141743396731,-0.5802137240405941,0.0
2019-07-10,1.0,-0.0,-0.4645936063869042,-0.16862902955284964,-1.1459192915366812,-0.5753245446311764,0.0
2019-07-11,1.0,-0.0,-0.46340481224202157,-0.1709453337360314,-1.1472532635323334,-0.5742138997952952,0.0
2019-07-12,1.0,-0.0,-0.46025834591511494,-0.17258849186378125,-1.1514175473913772,-0.5708773695688643,0.0
2019-07-15,1.0,-0.0,-0.48145166700207953,-0.1877641376534514,-1.1326222579995975,-0.552257328771718,0.0
2019-07-16,1.0,-0.0,-0.4804602327999732,-0.20596424138740735,-1.1278051725873002,-0.5402703699976519,0.0
2019-07-17,1.0,-0.0,-0.4957391129302825,-0.19918808293632154,-1.1255451922431725,-0.5345903509360532,0.0
2019-07-18,1.0,-0.0,-0.49613647767185154,-0.19702291353069076,-1.1289513296537883,-0.5229637063054022,0.0
2019-07-19,1.0,-0.0,-0.4970867934637021,-0.20509643718189122,-1.1201781409054379,-0.5261853736940798,0.0
2019-07-22,1.0,-0.0,-0.48391636509851227,-0.19575123978019032,-1.1225371934057096,-0.5485859804315776,0.0
2019-07-23,1.0,-0.0,-0.48677993364833616,-0.1960390067356992,-1.121108541938943,-0.547166649911196,0.0
2019-07-24,1.0,-0.0,-0.48631628312062436,-0.19830502797038824,-1.1199209459685793,-0.5452383345057448,0.0
2019-07-25,1.0,-0.0,-0.4840632114637739,-0.1983393598500067,-1.1233092272666398,-0.5423530199544663,0.0
2019-07-26,1.0,-0.0,-0.4855917437340839,-0.19585176249832464,-1.1265245945583702,-0.5428226779252111,0.0
2019-07-29,1.0,-0.0,-0.47771106564250493,-0.1957535303391138,-1.128970583302586,-0.5518398014289069,0.0
2019-07-30,1.0,-0.0,-0.4794566493375817,-0.1980211303035385,-1.1244340097266476,-0.5520711051484152,0.0
2019-07-31,1.0,-0.0,-0.5018786902844874,-0.1959205582393988,-1.1160762211486848,-0.5408950617283951,0.0
2019-08-01,1.0,-0.0,-0.5086516816181165,-0.21335214864093002,-1.0993179450996202,-0.5385545811914121,0.0
2019-08-02,1.0,-0.0,-0.49689503541337987,-0.22724984055587255,-1.0917726830250747,-0.5408009130274244,0.0
2019-08-05,1.0,-0.0,-0.5142144218907704,-0.14665806885723898,-0.7426264438712572,-0.40013457440843336,0.0
2019-08-06,1.0,-0.0,-0.5163554643065228,-0.14496573537163943,-0.7245512304747108,-0.38861914934938824,0.0
2019-08-07,1.0,-0.0,-0.5155361295564708,-0.15480093020649463,-0.743408702474013,-0.38808102883079765,0.0
2019-08-08,1.0,-0.0,-0.5106418729696427,-0.14918225607706956,-0.7465833986781674,-0.39411336395205554,0.0
2019-08-09,1.0,-0.0,-0.5124975453754874,-0.14946559317754649,-0.7519566863971723,-0.39139338513759925,0.0
2019-08-12,1.0,-0.0,-0.5091209684198728,-0.16283240395662285,-0.7555972763191078,-0.3745901869027937,0.0
2019-08-13,1.0,-0.0,-0.4964042868735484,-0.16168117077538685,-0.7591291938327223,-0.38097769818395494,0.0
2019-08-14,1.0,-0.0,-0.5038004287663224,-0.16234652114597545,-0.740485007099702,-0.37756494139265534,0.0
2019-08-15,1.0,-0.0,-0.5251510159253158,-0.17800658978583195,-0.7174354750137287,-0.32515101592531576,0.0
2019-08-16,1.0,-0.0,-0.5224651213885532,-0.17958365374052512,-0.7170438317038339,-0.3272822146545095,0.0
2019-08-19,1.0,-0.0,-0.5193804824561403,-0.18081140350877192,-0.7177083333333333,-0.32332785087719296,0.0
2019-08-20,1.0,-0.0,-0.518771612053351,-0.17816565124320766,-0.7222954058949448,-0.32518250178385205,0.0
2019-08-21,1.0,-0.0,-0.5231802604523647,-0.19185743660041124,-0.71407813570939,-0.31248800548320765,0.0
2019-08-22,1.0,-0.0,-0.5202046455637329,-0.2014171978878827,-0.7103499220267571,-0.3039314929824081,0.0
2019-08-23,1.0,-0.0,-0.5253574650736802,-0.2007819121305739,-0.7111572846324193,-0.2966618366733193,0.0
2019-08-26,1.0,-0.0,-0.539257704306248,-0.21056007463774454,-0.7917431995101898,-0.373975917665238,0.0
2019-08-27,1.0,-0.0,-0.5379103434213975,-0.20992688823512276,-0.78986921441263,-0.37511287174856545,0.0
2019-08-28,1.0,-0.0,-0.5512381954799287,-0.1955676402654738,-0.7861006344472707,-0.39084290851679676,0.0
2019-08-29,1.0,-0.0,-0.541288699010944,-0.20685316322350325,-0.7987066190671271,-0.37935272429332245,0.0
2019-08-30,1.0,-0.0,-0.5238960886647511,-0.21702926171348152,-0.8197384624406263,-0.37137160616900255,0.0
2019-09-03,1.0,-0.0,-0.5274103188337782,-0.2241809169037632,-0.8118675387909541,-0.3696653271932655,0.0
2019-09-04,1.0,-0.0,-0.5362885446368206,-0.22469796290308355,-0.8143390458273319,-0.3642082365736794,0.0
