Date,HTHT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.8343164241709268,-1.817276182985975,-0.035653427710053746,-1.487219819111286,-1.379407523921877,0.0
2018-11-05,1.0,-0.8295893640709936,-1.828410504944659,-0.03562774248477307,-1.4868033270024232,-1.3687864300216124,0.0
2018-11-06,1.0,-0.858809570891833,-1.8608529431151537,-0.020829213631270185,-1.4898820117329115,-1.3612154768967106,0.0
2018-11-07,1.0,-0.8581784631606695,-1.8610122578094106,-0.02056148675365757,-1.489587452220904,-1.3608804534071437,0.0
2018-11-08,1.0,-0.8002359418010224,-1.8811770874295453,-0.0,-1.482828680036702,-1.3896316686328485,0.0
2018-11-09,1.0,-0.8157246521536515,-1.9129884827907595,-0.0,-1.5085546901005258,-1.4200785566873044,0.0
2018-11-12,1.0,-0.8121236185560188,-1.8869697571305672,-0.0,-1.5085699159552644,-1.41003242670902,0.0
2018-11-13,1.0,-0.7520830577965878,-1.9005422563153023,-0.0,-1.538288586165851,-1.4220341224705728,0.0
2018-11-14,1.0,-0.7601728723404255,-1.907912234042553,-0.0,-1.5506648936170213,-1.430186170212766,0.0
2018-11-15,1.0,-0.7628624883068288,-1.9269677936656422,-0.0,-1.5765067486302287,-1.415408258719765,0.0
2018-11-16,1.0,-0.7557551563539587,-1.9077844311377246,-0.0,-1.5701929474384564,-1.419560878243513,0.0
2018-11-19,1.0,-0.7494991318285027,-1.9183918792573793,-0.0,-1.5822759449712835,-1.4280753305729932,0.0
2018-11-20,1.0,-0.7101093801789857,-1.9055352999668542,-0.0,-1.5776599270798806,-1.4357971494862445,0.0
2018-11-21,1.0,-0.7290335331708281,-1.9011133803280846,-0.0,-1.5822517952434283,-1.3756505698662624,0.0
2018-11-23,1.0,-0.7287788778877887,-1.9111551155115514,-0.0,-1.582904290429043,-1.3778877887788779,0.0
2018-11-26,1.0,-0.7279984166776621,-1.9129832431719225,-0.0,-1.5806174957118353,-1.3756432246998287,0.0
2018-11-27,1.0,-0.7070514922925549,-1.919908166612004,-0.0,-1.5692358150213184,-1.3632666448015742,0.0
2018-11-28,1.0,-0.711677393931433,-1.9071325364508078,-0.0,-1.5789439117299358,-1.3700249573098646,0.0
2018-11-29,1.0,-0.6543880056869589,-1.874499159881091,-0.0,-1.5631381672482876,-1.3703631898668736,0.0
2018-11-30,1.0,-0.6537442656845642,-1.8747173224785167,-0.0,-1.5634812948245784,-1.3692576080635783,0.0
2018-12-03,1.0,-0.654677189804632,-1.8768922240910855,-0.0,-1.5661146331996378,-1.3714581446500194,0.0
2018-12-04,1.0,-0.6545619609623241,-1.881525192918747,-0.0,-1.5729200440957134,-1.3755917255690293,0.0
2018-12-06,1.0,-0.6398539778449144,-1.7499370594159114,-0.0,-1.5849068479355488,-1.3193605236656596,0.0
2018-12-07,1.0,-0.6261303990387657,-1.7617150445835705,-0.0,-1.5974198444317966,-1.3386454183266934,0.0
2018-12-10,1.0,-0.5778872536792218,-1.7636567722624097,-0.0,-1.5911698677974557,-1.3032551758543278,0.0
2018-12-11,1.0,-0.5919755397479096,-1.759827779857731,-0.0,-1.5962810433046297,-1.2918382628229126,0.0
2018-12-12,1.0,-0.5902847152847153,-1.7613636363636365,-0.0,-1.5967157842157844,-1.2953296703296704,0.0
2018-12-13,1.0,-0.5920797042421204,-1.7715395701485057,-0.0,-1.599223008960461,-1.3032144871232532,0.0
2018-12-14,1.0,-0.5916332162568991,-1.7787255393878576,-0.0,-1.596713497240341,-1.304879578524837,0.0
2018-12-17,1.0,-0.5623557302389419,-1.7763428785326596,-0.0,-1.573460602657683,-1.3265331586499471,0.0
2018-12-18,1.0,-0.534134555817123,-1.7548011398835337,-0.0,-1.570561268739933,-1.3355222401189442,0.0
2018-12-19,1.0,-0.5228486278405562,-1.762324599528126,-0.0,-1.5812119706941512,-1.3424810629579038,0.0
2018-12-20,1.0,-0.5174544331170837,-1.7333333333333334,-0.0,-1.5953042940994748,-1.3325301204819278,0.0
2018-12-21,1.0,-0.5080759073880734,-1.735368175397654,-0.0,-1.6007492476816312,-1.2972425228766198,0.0
2018-12-24,1.0,-0.4648978347057029,-1.6941750533699298,-0.0,-1.597682220189082,-1.3426044525770051,0.0
2018-12-26,1.0,-0.4661217075386013,-1.7247956403269755,-0.0,-1.5492582500756886,-1.3149258250075688,0.0
2018-12-27,1.0,-0.37262138161688385,-1.649117748817899,-0.0,-1.4205973936108869,-1.3240110713873834,0.0
2018-12-28,1.0,-0.3665014980410233,-1.6555081816086654,-0.0,-1.4195091034800646,-1.3201198432818622,0.0
2018-12-31,1.0,-0.3622669821665609,-1.6656085877532176,-0.0,-1.4220003462803716,-1.3214636117042766,0.0
2019-01-02,1.0,-0.3484883720930233,-1.6815116279069768,-0.0,-1.4357558139534885,-1.3481976744186048,0.0
2019-01-03,1.0,-0.35901010805158595,-1.676890902753573,-0.0,-1.4419658417567098,-1.331300104566051,0.0
2019-01-04,1.0,-0.31784375900835976,-1.6860766791582589,-0.0,-1.4241568175266648,-1.3371576823292015,0.0
2019-01-07,1.0,-0.29185176854299055,-1.6330765337682056,-0.0,-1.4029691278187033,-1.2953944778721251,0.0
2019-01-08,1.0,-0.29408134642356243,-1.6200841514726507,-0.0,-1.4056100981767181,-1.2903225806451615,0.0
2019-01-09,1.0,-0.28004746567214783,-1.5976719217946544,-0.0,-1.4331242583488728,-1.3398881166299375,0.0
2019-01-10,1.0,-0.27426977167909805,-1.6180037579001307,-0.0,-1.4437738427375733,-1.357797642771736,0.0
2019-01-11,1.0,-0.2780849244799088,-1.5909945853519523,-0.0,-1.4503277286976348,-1.3801652892561984,0.0
2019-01-14,1.0,-0.28595793064241043,-1.5839681637293916,-0.0,-1.4395679363274587,-1.3755542922114838,0.0
2019-01-15,1.0,-0.27762603846591555,-1.5770456355980425,-0.0,-1.4349038352111072,-1.400648685558211,0.0
2019-01-16,1.0,-0.2804996292705184,-1.5819882507272,-0.0,-1.4436776364569668,-1.397307933610905,0.0
2019-01-17,1.0,-0.2733159150289674,-1.5841190503237532,-0.0,-1.43678291491537,-1.3857207770078381,0.0
2019-01-18,1.0,-0.2757634679171909,-1.568226009378932,-0.0,-1.4433832780510123,-1.4316024247969805,0.0
2019-01-22,1.0,-0.0,-1.7114185618431208,-0.0,-1.725194465886824,-1.5012172673831718,0.0
2019-01-23,1.0,-0.0,-1.6672694394213383,-0.0,-1.7543098251959013,-1.6061482820976491,0.0
2019-01-24,1.0,-0.0,-1.66875791759667,-0.0,-1.75586656210412,-1.6078301260783012,0.0
2019-01-25,1.0,-0.0,-1.5962432583224846,-0.0,-1.916372202591284,-1.6866282313557743,0.0
2019-01-28,1.0,-0.0,-1.5663832164359752,-0.0,-1.956985910247657,-1.683570231518838,0.0
2019-01-29,1.0,-0.0,-1.5686298899185274,-0.0,-1.9460165433173706,-1.704583618384228,0.0
2019-01-30,1.0,-0.0,-1.5653686106453015,-0.0,-1.9384510278864668,-1.7069747220669524,0.0
2019-01-31,1.0,-0.0,-1.5970149253731345,-0.0,-1.860842844600527,-1.813307412517246,0.0
2019-02-01,1.0,-0.0,-1.5987417426863795,-0.0,-1.8868197546398238,-1.8057250707769739,0.0
2019-02-04,1.0,-0.0,-1.6048795944233205,-0.0,-1.8894803548795944,-1.8427756653992395,0.0
2019-02-05,1.0,-0.0,-1.5822593826617215,-0.0,-1.8427107562708243,-1.8615703778210853,0.0
2019-02-06,1.0,-0.0,-1.564662221663102,-0.0,-1.853818090325827,-1.8716190715813308,0.0
2019-02-07,1.0,-0.0,-1.570125786163522,-0.0,-1.8577358490566036,-1.8614465408805032,0.0
2019-02-08,1.0,-0.0,-1.5602398232881034,-0.0,-1.8762385610602712,-1.8747238876617227,0.0
2019-02-11,1.0,-0.0,-1.5059680864430205,-0.0,-1.8768061314235458,-1.8994848599070238,0.0
2019-02-12,1.0,-0.0,-1.5233203075759485,-0.0,-1.8868649943274929,-1.8926005294340098,0.0
2019-02-13,1.0,-0.0,-1.5589824120603013,-0.0,-1.8617462311557786,-1.860678391959799,0.0
2019-02-14,1.0,-0.0,-1.5329424374251308,-0.0,-1.9028434524935378,-1.8689868230250297,0.0
2019-02-15,1.0,-0.0,-1.5463858850313035,-0.0,-1.9058369695819897,-1.8716246126604694,0.0
2019-02-19,1.0,-0.0,-1.4976697317042449,-0.0,-1.939035142965109,-1.8612545660662552,0.0
2019-02-20,1.0,-0.0,-1.498078982175474,-0.0,-1.9384014612332303,-1.8619386533979971,0.0
2019-02-21,1.0,-0.0,-1.5046865104496516,-0.0,-1.9494616846105126,-1.8789740341988599,0.0
2019-02-22,1.0,-0.0,-1.5029780762894438,-0.0,-1.9515904194652136,-1.881827398301863,0.0
2019-02-25,1.0,-0.0,-1.4900456505199087,-0.0,-1.9670301800659398,-1.883337560233325,0.0
2019-02-26,1.0,-0.0,-1.491123510017753,-0.0,-1.9691858990616284,-1.880040578239919,0.0
2019-02-27,1.0,-0.0,-1.4879544736010115,-0.0,-1.9518178944040467,-1.8833386025924754,0.0
2019-02-28,1.0,-0.0,-1.4804341085271318,-0.0,-1.9090852713178295,-1.811968992248062,0.0
2019-03-01,1.0,-0.0,-1.4904643962848296,-0.0,-1.904767801857585,-1.7967182662538699,0.0
2019-03-04,1.0,-0.0,-1.4832580305749832,-0.0,-1.8921210620783562,-1.813888716964783,0.0
2019-03-05,1.0,-0.0,-1.470142768466791,-0.0,-1.917256362507759,-1.8199255121042832,0.0
2019-03-06,1.0,-0.0,-1.465942253958398,-0.0,-1.9284694194349583,-1.814840111766532,0.0
2019-03-07,1.0,-0.0,-1.4422054642106563,-0.0,-1.9495611324020274,-1.7894671776486584,0.0
2019-03-08,1.0,-0.0,-1.413004176796958,-0.0,-2.0230658936475283,-1.7979552396982732,0.0
2019-03-11,1.0,-0.0,-1.414611065547915,-0.0,-2.02990347612138,-1.8642356949088383,0.0
2019-03-12,1.0,-0.0,-1.3513807210432114,-0.0,-2.080989516747635,-1.9598568141140373,0.0
2019-03-13,1.0,-0.0,-1.3686478836999871,-0.0,-2.096938119130323,-1.966936832625756,0.0
2019-03-14,1.0,-0.0,-1.3606915611543158,-0.0,-2.1050196028022365,-1.9613728388713927,0.0
2019-03-15,1.0,-0.0,-1.350749160423663,-0.0,-2.129423921467321,-1.9781710152415397,0.0
2019-03-18,1.0,-0.0,-1.379264744776514,-0.0,-2.1807061623909014,-2.052036498280878,0.0
2019-03-19,1.0,-0.0,-1.382970244420829,-0.0,-2.185374601487779,-2.07345908607864,0.0
2019-03-20,1.0,-0.0,-1.3750333778371162,-0.0,-2.1916555407209612,-2.1088785046728975,0.0
2019-03-21,1.0,-0.0,-1.3780918727915192,-0.0,-2.2260817387825855,-2.062937529168611,0.0
2019-03-22,1.0,-0.0,-1.370877453294665,-0.0,-2.3242732852229038,-2.0493019491468267,0.0
2019-03-25,1.0,-0.0,-1.1783996794015497,-0.0,-2.427932139994657,-2.0728025647876036,0.0
2019-03-26,1.0,-0.0,-1.204225825987484,-0.0,-2.427091043671355,-2.0977054034048854,0.0
2019-03-27,1.0,-0.0,-1.1799180052422877,-0.0,-2.4415619329255995,-2.099334632703811,0.0
2019-03-28,1.0,-0.0,-1.1659171756493725,-0.0,-2.4212363245855424,-2.1246392375327203,0.0
2019-03-29,1.0,-0.0,-1.1601149886348443,-0.0,-2.403262468244418,-2.1220082898783263,0.0
2019-04-01,1.0,-0.0,-1.155689022355689,-0.0,-2.381648314981648,-2.136069402736069,0.0
2019-04-02,1.0,-0.0,-1.1688207861425717,-0.0,-2.397068620919387,-2.0962691538974014,0.0
2019-04-03,1.0,-0.0,-1.1717468151804176,-0.0,-2.389114920296138,-2.108850797038618,0.0
2019-04-04,1.0,-0.0,-1.1683485931965514,-0.0,-2.413820757869411,-2.100982423310833,0.0
2019-04-05,1.0,-0.0,-1.155966995371302,-0.0,-2.445025826792782,-2.107265043268263,0.0
2019-04-08,1.0,-0.0,-1.1630253223758937,-0.0,-2.433754259370615,-2.0845860893966726,0.0
2019-04-09,1.0,-0.0,-1.1189635649104108,-0.0,-2.504496103377073,-2.0374342236728165,0.0
2019-04-10,1.0,-0.0,-1.0802121312562147,-0.0037122969837587003,-2.500298309579052,-2.044945309910507,0.0
2019-04-11,1.0,-0.0,-1.0374834437086093,-0.0480794701986755,-2.521523178807947,-2.015496688741722,0.0
2019-04-12,1.0,-0.0,-1.0421882243857208,-0.053645936817007744,-2.5159944367176634,-2.011126564673157,0.0
2019-04-15,1.0,-0.0,-1.0422887208155214,-0.052153896744491945,-2.480368299901348,-2.001907267346268,0.0
2019-04-16,1.0,-0.0,-1.044946038431166,-0.04764411687286128,-2.48236377994209,-2.0057251908396947,0.0
2019-04-17,1.0,-0.0,-1.040665920905442,-0.05718233861946437,-2.490623149305784,-1.991774692373495,0.0
2019-04-18,1.0,-0.0,-1.0540878845773767,-0.06126885829106001,-2.4858686342973844,-1.9868239014427829,0.0
2019-04-22,1.0,-0.0,-1.0553239362054134,-0.056779829263450474,-2.5029448745946663,-2.0026470782873402,0.0
2019-04-23,1.0,-0.0,-1.0510832836414232,-0.0567150334592195,-2.520506194924799,-1.9972835089114158,0.0
2019-04-24,1.0,-0.0,-1.0381739993384056,-0.05967581872312273,-2.5165729407872974,-2.0014555077737346,0.0
2019-04-25,1.0,-0.0,-1.0252518557794275,-0.07065217391304349,-2.525649522799576,-2.006230116648993,0.0
2019-04-26,1.0,-0.0,-1.0046456065834881,-0.07904167772763472,-2.546522431643217,-2.006371117600212,0.0
2019-04-29,1.0,-0.0,-0.9917015202814846,-0.07116776206598951,-2.551749319524663,-2.0242315607780657,0.0
2019-04-30,1.0,-0.0,-0.9895722635494156,-0.0844845908607864,-2.558780552603613,-2.0090329436769396,0.0
2019-05-01,1.0,-0.0,-0.912781662781663,-0.09188034188034189,-2.566692566692567,-1.9036519036519035,0.0
2019-05-02,1.0,-0.0,-0.914664940110068,-0.08449336354807381,-2.5503399158303655,-1.9250890255746194,0.0
2019-05-03,1.0,-0.0,-0.927568127386886,-0.08110557317625737,-2.543271409152696,-1.9210304874101884,0.0
2019-05-06,1.0,-0.0,-0.8541680097994971,-0.10302366062794147,-2.5365869383018507,-1.9533234478757013,0.0
2019-05-07,1.0,-0.0,-0.8287202865516119,-0.08498860306089223,-2.5998046239010097,-1.9990231195050474,0.0
2019-05-08,1.0,-0.0,-0.8422377080913667,-0.14350238740482643,-2.5015485869144403,-1.965156794425087,0.0
2019-05-09,1.0,-0.0,-0.8363870967741935,-0.1545806451612903,-2.5150967741935486,-1.9456129032258065,0.0
2019-05-10,1.0,-0.0,-0.8365793886237586,-0.15677802141106667,-2.513478653424481,-1.9423448987488714,0.0
2019-05-13,1.0,-0.0,-0.8420237480640167,-0.14539235931853384,-2.5150361383582864,-1.950826019617966,0.0
2019-05-14,1.0,-0.0,-0.7311548223350254,-0.28902284263959394,-2.4203680203045685,-1.9045685279187818,0.0
2019-05-15,1.0,-0.0,-0.7275785464931768,-0.31164709615994923,-2.4262773722627737,-1.881624880990162,0.0
2019-05-16,1.0,-0.0,-0.7296387989589285,-0.32266869802577286,-2.4185234558496793,-1.8771662540468481,0.0
2019-05-17,1.0,-0.0,-0.7259372804496392,-0.31940984863000577,-2.3984799131378938,-1.94309254646484,0.0
2019-05-20,1.0,-0.0,-0.7172039578678583,-0.32416214490903283,-2.398595595276093,-1.9437599744653684,0.0
2019-05-21,1.0,-0.0,-0.7059048347028474,-0.31919230524237213,-2.404548060386012,-1.9401872730747185,0.0
2019-05-22,1.0,-0.0,-0.699713284485505,-0.32360624402676014,-2.407327174259318,-1.9408091748964638,0.0
2019-05-23,1.0,-0.0,-0.684250667344604,-0.32426592093555356,-2.415024787085293,-1.9321215202745645,0.0
2019-05-24,1.0,-0.0,-0.6815983710867906,-0.3128658691779079,-2.43382540086536,-1.9346525833545432,0.0
2019-05-28,1.0,-0.0,-0.6482309362626134,-0.3209222122876485,-2.458743134499936,-1.9586154042661899,0.0
2019-05-29,1.0,-0.0,-0.6670928151367936,-0.3279851700332396,-2.4770519048836617,-1.92003323958067,0.0
2019-05-30,1.0,-0.0,-0.6605533899929709,-0.32756086650904215,-2.4737043900568727,-1.9283660297782605,0.0
2019-05-31,1.0,-0.0,-0.6583823153590596,-0.32883976488627653,-2.4723358037311525,-1.9293381037567088,0.0
2019-06-03,1.0,-0.0,-0.6599593753967247,-0.36289196394566453,-2.4591849688967877,-1.8655579535356097,0.0
2019-06-04,1.0,-0.0,-0.6452329567094071,-0.3710168846007363,-2.481084169099911,-1.8502602513647328,0.0
2019-06-05,1.0,-0.0,-0.6353715898400752,-0.41825023518344306,-2.5025399811853246,-1.7153966760740043,0.0
2019-06-06,1.0,-0.0,-0.660681775378241,-0.37937095862891584,-2.484211187142947,-1.7536568522820013,0.0
2019-06-07,1.0,-0.0,-0.6893130729624513,-0.38176566620620367,-2.461572271756875,-1.7463895516765036,0.0
2019-06-10,1.0,-0.0,-0.6848173444451406,-0.3582931261357228,-2.4752177454727735,-1.747665893852998,0.0
2019-06-11,1.0,-0.0,-0.682648689516129,-0.3812373991935484,-2.4799017137096775,-1.7566154233870968,0.0
2019-06-12,1.0,-0.0,-0.6851921865154379,-0.3805293005671077,-2.4780718336483933,-1.7574669187145555,0.0
2019-06-13,1.0,-0.0,-0.6890151515151515,-0.38554292929292927,-2.4703282828282824,-1.7682449494949495,0.0
2019-06-14,1.0,-0.0,-0.671925285543005,-0.4112450306051619,-2.481857764876633,-1.7453145705811826,0.0
2019-06-17,1.0,-0.0,-0.6649211356466876,-0.4121766561514196,-2.4902839116719244,-1.7417665615141955,0.0
2019-06-18,1.0,-0.0,-0.6898877821207918,-0.4124952717185727,-2.475223805320893,-1.7267683772538138,0.0
2019-06-19,1.0,-0.0,-0.6819210460145838,-0.43016092532059347,-2.47051797837566,-1.7035453859693237,0.0
2019-06-20,1.0,-0.0,-0.7014569203717659,-0.4159758854559156,-2.4620070334086916,-1.7004521477015828,0.0
2019-06-21,1.0,-0.0,-0.6971759959657086,-0.4241048915784166,-2.4789460413514877,-1.703416540595058,0.0
2019-06-24,1.0,-0.0,-0.6716804651456739,-0.4286797699551286,-2.4779119003981545,-1.741641913669974,0.0
2019-06-25,1.0,-0.0,-0.6509838546922301,-0.4262108980827447,-2.4829717457114024,-1.7465943491422806,0.0
2019-06-26,1.0,-0.0,-0.6487305797650625,-0.40564607805987113,-2.4521914866742454,-1.809018567639257,0.0
2019-06-27,1.0,-0.0,-0.6313817627635255,-0.39706629413258826,-2.4584074168148335,-1.8632207264414529,0.0
2019-06-28,1.0,-0.0,-0.6009517766497462,-0.40260152284263967,-2.477284263959391,-1.864340101522843,0.0
2019-07-01,1.0,-0.0,-0.5752766361049636,-0.41802086626620294,-2.4857413847613024,-1.8440720834650648,0.0
2019-07-02,1.0,-0.0,-0.5770081526891234,-0.4137015736585982,-2.4858117929596157,-1.8433925298615936,0.0
2019-07-03,1.0,-0.0,-0.5944064793723107,-0.40110098709187547,-2.4787395596051627,-1.8532649962034926,0.0
2019-07-05,1.0,-0.0,-0.5870804306523115,-0.3948068397720076,-2.4825839138695374,-1.8686510449651677,0.0
2019-07-08,1.0,-0.0,-0.5890168290522586,-0.3890927495887637,-2.4765279007971657,-1.872073895988865,0.0
2019-07-09,1.0,-0.0,-0.5926677660789039,-0.38246860332360777,-2.4913738424457694,-1.8763795509323862,0.0
2019-07-10,1.0,-0.0,-0.5688120071228696,-0.38170948867972526,-2.5288094632409055,-1.8804375476977868,0.0
2019-07-11,1.0,-0.0,-0.5725832113536562,-0.38394959587602623,-2.5259975816203144,-1.8816266785464264,0.0
2019-07-12,1.0,-0.0,-0.5764825655383049,-0.38406719266989053,-2.525260880631204,-1.8771315856452024,0.0
2019-07-15,1.0,-0.0,-0.594995543104546,-0.4089519928689672,-2.526677702788743,-1.836304596969311,0.0
2019-07-16,1.0,-0.0,-0.598026106335562,-0.43024514485832543,-2.520089143584846,-1.8189748487742756,0.0
2019-07-17,1.0,-0.0,-0.6194752260858489,-0.4204559928671507,-2.5173226340593557,-1.8113616099859893,0.0
2019-07-18,1.0,-0.0,-0.6147477859068156,-0.4123347452188423,-2.548774226671801,-1.8418688230008984,0.0
2019-07-19,1.0,-0.0,-0.6247589424572317,-0.4505132192846034,-2.384758942457232,-1.7608087091757387,0.0
2019-07-22,1.0,-0.0,-0.559347273065707,-0.4106223242538934,-2.3841285599056894,-1.8505925420363591,0.0
2019-07-23,1.0,-0.0,-0.56356642054973,-0.41304212942855373,-2.382391263882856,-1.845628839113979,0.0
2019-07-24,1.0,-0.0,-0.5648216939078752,-0.4208766716196137,-2.372275879148093,-1.8332095096582466,0.0
2019-07-25,1.0,-0.0,-0.5452690166975881,-0.4291898577612863,-2.3884353741496596,-1.8214594928880643,0.0
2019-07-26,1.0,-0.0,-0.5131513954062732,-0.4319585082736478,-2.399975302543838,-1.829278834280069,0.0
2019-07-29,1.0,-0.0,-0.48767072492429386,-0.43928063778505655,-2.39342438662629,-1.8597120079105123,0.0
2019-07-30,1.0,-0.0,-0.4839367354503892,-0.44550846410478184,-2.385518349190659,-1.8632151241813915,0.0
2019-07-31,1.0,-0.0,-0.4971639950678175,-0.442170160295931,-2.3676325524044386,-1.8582614056720097,0.0
2019-08-01,1.0,-0.0,-0.5167066642052798,-0.4345578733616393,-2.3599778475170763,-1.842225093840379,0.0
2019-08-02,1.0,-0.0,-0.5070405214290107,-0.4419848736395499,-2.3608190370780298,-1.8390825800897745,0.0
2019-08-05,1.0,-0.0,-0.5018733493028684,-0.4293962287328788,-2.3685891530004297,-1.8422701308273446,0.0
2019-08-06,1.0,-0.0,-0.5051913557889653,-0.4252082578775806,-2.2707956054569602,-1.8352650006036462,0.0
2019-08-07,1.0,-0.0,-0.5397980040880125,-0.39894192617530366,-2.2365035469520262,-1.8364794998196465,0.0
2019-08-08,1.0,-0.0,-0.5353061469986767,-0.39071334055094437,-2.2425117286178278,-1.846084446048358,0.0
2019-08-09,1.0,-0.0,-0.5114736464682682,-0.37803274769929485,-2.219134695828852,-1.867216445559938,0.0
2019-08-12,1.0,-0.0,-0.49800369465466904,-0.3922888981586318,-2.2353256659317084,-1.8335021750789586,0.0
2019-08-13,1.0,-0.0,-0.48581286062697043,-0.3862946880019035,-2.2409731723276427,-1.8354648741895188,0.0
2019-08-14,1.0,-0.0,-0.497908442820951,-0.38355034466505633,-2.1887114829434986,-1.8215400930890238,0.0
2019-08-15,1.0,-0.0,-0.5444566410537871,-0.4058004506326189,-2.1229995955861116,-1.704084580276157,0.0
2019-08-16,1.0,-0.0,-0.5392848877574635,-0.41506595695440873,-2.138104605415413,-1.6932423050219856,0.0
2019-08-19,1.0,-0.0,-0.5206759328681009,-0.41201914758636604,-2.1441259588211548,-1.6905242516869485,0.0
2019-08-20,1.0,-0.0,-0.5256166982922201,-0.4291300097751711,-2.1275947329078257,-1.6677591857857512,0.0
2019-08-21,1.0,-0.0,-0.5364758059930631,-0.33956899982941946,-2.1383976801046227,-1.6715755956103941,0.0
2019-08-22,1.0,-0.0,-0.5469581640244949,-0.33474503519716137,-2.1751845704801696,-1.6662278944657472,0.0
2019-08-23,1.0,-0.0,-0.5360866078588613,-0.33594913506701796,-2.1739603620116847,-1.681979608202543,0.0
2019-08-26,1.0,-0.0,-0.5057350252119466,-0.34792486285809276,-2.099628747160193,-1.5877985260708154,0.0
2019-08-27,1.0,-0.0,-0.49756610244496075,-0.343566766235203,-2.093428476601394,-1.5969686912269057,0.0
2019-08-28,1.0,-0.0,-0.4632377366847525,-0.37675783412689623,-2.1210275716974865,-1.57546229653416,0.0
2019-08-29,1.0,-0.0,-0.4438911022576361,-0.3863435148295706,-2.130201416555998,-1.5729858344400178,0.0
2019-08-30,1.0,-0.0,-0.43904850848761195,-0.39575894083392854,-2.107729495138164,-1.5510630115914958,0.0
2019-09-03,1.0,-0.0,-0.45358556973163217,-0.40893092828860533,-2.109381874175099,-1.5274967003959525,0.0
