Date,IWF,IWM,MTUM,MXL,SPY,VLUE,VXX
2018-11-08,-0.5307434161879302,-1.6285763039645074,-0.0,1.0,-1.273704567430749,-1.2549343040782663,0.0
2018-11-09,-0.529759872538978,-1.6291680892227154,-0.0,1.0,-1.2760896779333104,-1.2552065551382725,0.0
2018-11-12,-0.5263633794857304,-1.6022605255721956,-0.0,1.0,-1.2770274088725628,-1.24566261655835,0.0
2018-11-13,-0.4874254168293091,-1.5893603970334023,-0.0,1.0,-1.2681648357776167,-1.2313054145987845,0.0
2018-11-14,-0.4883474576271187,-1.5883140053523641,-0.0,1.0,-1.268064228367529,-1.2306534344335416,0.0
2018-11-15,-0.4937707875303005,-1.61632561023733,-0.0,1.0,-1.302779187101866,-1.2244207677997634,0.0
2018-11-16,-0.4870600123505305,-1.5988323134789197,-0.0,1.0,-1.2980968955257395,-1.2298882838376466,0.0
2018-11-19,-0.4850272487218383,-1.601045002528232,-0.0,1.0,-1.3006910500589919,-1.2315860441597841,0.0
2018-11-20,-0.41991872181706835,-1.5850359071424593,-0.0,1.0,-1.3028447364026052,-1.2591994655681122,0.0
2018-11-21,-0.42426907012530224,-1.5690811167289513,-0.0,1.0,-1.2907232358760168,-1.2115849637282918,0.0
2018-11-23,-0.42512342292923755,-1.5566099835436096,-0.0,1.0,-1.2928140427866155,-1.210861217772902,0.0
2018-11-26,-0.4238719228027853,-1.5621470475355008,-0.0,1.0,-1.2894347277811284,-1.2073578595317724,0.0
2018-11-27,-0.4172944644611857,-1.5590675837973578,-0.0,1.0,-1.2822906430833059,-1.2004585653455617,0.0
2018-11-28,-0.4156185059608444,-1.5736082248714864,-0.0,1.0,-1.2796675051952315,-1.1997703160888111,0.0
2018-11-29,-0.3787023598344353,-1.5438370155351289,-0.0,1.0,-1.2605493737569209,-1.1923345696930603,0.0
2018-11-30,-0.37856720589025633,-1.5443650239157305,-0.0,1.0,-1.261675713441178,-1.189713548664481,0.0
2018-12-03,-0.3760669995168304,-1.5438879046545337,-0.0,1.0,-1.2603747248617598,-1.188221399044398,0.0
2018-12-04,-0.3641272387062283,-1.546110665597434,-0.0,1.0,-1.2528201015771183,-1.183159582999198,0.0
2018-12-06,-0.3441193167156939,-1.440625483821025,-0.0,1.0,-1.245032770810755,-1.1309284202920988,0.0
2018-12-07,-0.34112969847170593,-1.442172655927303,-0.0,1.0,-1.2464374225526642,-1.1334159438248659,0.0
2018-12-10,-0.30647870120616827,-1.4394116748943968,-0.0,1.0,-1.2368059443228663,-1.1066212020967987,0.0
2018-12-11,-0.30681933842239184,-1.4391348600508904,-0.0,1.0,-1.2364376590330788,-1.1067175572519083,0.0
2018-12-12,-0.3086633411381452,-1.4388679629441108,-0.0,1.0,-1.2371475109437036,-1.1054667616817673,0.0
2018-12-13,-0.3087285852269839,-1.4344974836053073,-0.0,1.0,-1.2376086624980938,-1.1027909104773526,0.0
2018-12-14,-0.3112330437433318,-1.4285423969923283,-0.0,1.0,-1.238784738098867,-1.1019661636945588,0.0
2018-12-17,-0.283987457009913,-1.428737608739632,-0.0,1.0,-1.2198563625328747,-1.125075864859397,0.0
2018-12-18,-0.2682499123202565,-1.4119444861967034,-0.0,1.0,-1.2091788165739767,-1.1209479432837317,0.0
2018-12-19,-0.27490599147656053,-1.4110303334168965,-0.0,1.0,-1.2073201303584857,-1.1205815993983455,0.0
2018-12-20,-0.27333366518990493,-1.3910597839613716,-0.0,1.0,-1.2043904624421324,-1.1091144407387128,0.0
2018-12-21,-0.2654967869500741,-1.3889767671774593,-0.0,1.0,-1.2026693030153237,-1.0859614434008897,0.0
2018-12-24,-0.2433134123640639,-1.364063877730969,-0.0,1.0,-1.1924659547369454,-1.098755755853826,0.0
2018-12-26,-0.24178540273335272,-1.3770960550547642,-0.0,1.0,-1.1533391489774159,-1.0741494620529224,0.0
2018-12-27,-0.1760983046149582,-1.3160715110638888,-0.0,1.0,-1.0545572134706889,-1.0728969372199382,0.0
2018-12-28,-0.17753120665742025,-1.3156264447526584,-0.0,1.0,-1.055617198335645,-1.074433656957929,0.0
2018-12-31,-0.17656307806141325,-1.3180725120236774,-0.0,1.0,-1.0556788753237145,-1.0741768405475398,0.0
2019-01-02,-0.17105627945661214,-1.3182700304962574,-0.0,1.0,-1.0538305147398577,-1.0774882173551428,0.0
2019-01-03,-0.1790100655646874,-1.3148490165296889,-0.0,1.0,-1.0586388401514453,-1.0646874134269093,0.0
2019-01-04,-0.16214850211358206,-1.317175151626539,-0.0,1.0,-1.0501286528211726,-1.0652913067450835,0.0
2019-01-07,-0.13253932584269662,-1.2777977528089888,-0.0,1.0,-1.0452134831460673,-1.0387865168539325,0.0
2019-01-08,-0.1361538116792901,-1.2595796172634788,-0.0,1.0,-1.0523461659122484,-1.0336126921525568,0.0
2019-01-09,-0.12937219730941704,-1.2417488789237667,-0.0,1.0,-1.059730941704036,-1.0534529147982061,0.0
2019-01-10,-0.12603940708604483,-1.2577729573391179,-0.0,1.0,-1.0676518438177873,-1.0676970354302242,0.0
2019-01-11,-0.12519215118907678,-1.2670223347499774,-0.0,1.0,-1.0665973415317842,-1.0623926213943395,0.0
2019-01-14,-0.13058419243986255,-1.264062217399168,-0.0,1.0,-1.064026044492675,-1.062940857297884,0.0
2019-01-15,-0.13102787535927735,-1.2793466855239746,-0.0,1.0,-1.0734066335143027,-1.0784707331538848,0.0
2019-01-16,-0.1228813559322034,-1.278157463094587,-0.0,1.0,-1.0694368507381082,-1.0857481319482414,0.0
2019-01-17,-0.12727355609244656,-1.2719150294023795,-0.0,1.0,-1.0717965081825227,-1.0874777772712767,0.0
2019-01-18,-0.13495636196600827,-1.2610013780431786,-0.0,1.0,-1.0787322002756086,-1.118787322002756,0.0
2019-01-22,-0.0,-1.360122266635316,-0.0,1.0,-1.2089348695038795,-1.1335057606395484,0.0
2019-01-23,-0.0,-1.320184958006983,-0.0,1.0,-1.2202981976030953,-1.1777861658960085,0.0
2019-01-24,-0.0,-1.321206115515289,-0.0,1.0,-1.2189505473763684,-1.178605134012835,0.0
2019-01-25,-0.0,-1.288641317510293,-0.0,1.0,-1.3116008718818117,-1.2435456527004118,0.0
2019-01-28,-0.0,-1.2919515530377026,-0.0,1.0,-1.3352705606563782,-1.2565930845868332,0.0
2019-01-29,-0.0,-1.2869262455865045,-0.0,1.0,-1.336357395056885,-1.2805511965476657,0.0
2019-01-30,-0.0,-1.2864568010199076,-0.0,1.0,-1.3360302049622437,-1.2809649897028539,0.0
2019-01-31,-0.0,-1.2984374266810568,-0.0,1.0,-1.174604664257895,-1.2193702782600535,0.0
2019-02-01,-0.0,-1.2957402889848002,-0.0,1.0,-1.1874648151623195,-1.208106586601614,0.0
2019-02-04,-0.0,-1.3059294117647058,-0.0,1.0,-1.2027764705882353,-1.1971764705882353,0.0
2019-02-05,-0.0,-1.3168330821401657,-0.0,1.0,-1.1971552373775434,-1.195930670685757,0.0
2019-02-06,-0.0,-1.3137190238386882,-0.0,1.0,-1.1962216150004712,-1.2012626024686703,0.0
2019-02-07,-0.0,-1.3305915381963258,-0.0,1.0,-1.2418854356499038,-1.3529035117962862,0.0
2019-02-08,-0.0,-1.3316543209876543,-0.0,1.0,-1.2608395061728395,-1.3457777777777775,0.0
2019-02-11,-0.0,-1.3211031887502476,-0.0,1.0,-1.269211725094078,-1.361160625866508,0.0
2019-02-12,-0.0,-1.3270090394357803,-0.0,1.0,-1.2802225091884374,-1.3594914075692859,0.0
2019-02-13,-0.0,-1.3398829016572393,-0.0,1.0,-1.2741887466507889,-1.3477225364691872,0.0
2019-02-14,-0.0,-1.303606068142253,-0.0,1.0,-1.30723700571997,-1.3629942800298434,0.0
2019-02-15,-0.0,-1.3416442719219668,-0.0,1.0,-1.2886433761321787,-1.3463222852592813,0.0
2019-02-19,-0.0,-1.3205651178987163,-0.0,1.0,-1.3083275295990449,-1.3457367426126752,0.0
2019-02-20,-0.0,-1.3256207394138426,-0.0,1.0,-1.3076578593819972,-1.3425386873662735,0.0
2019-02-21,-0.0,-1.3221553311110004,-0.0,1.0,-1.308423304642022,-1.3447435195780886,0.0
2019-02-22,-0.0,-1.3318783790486581,-0.0,1.0,-1.2930410197906848,-1.3351024254749269,0.0
2019-02-25,-0.0,-1.331903431763767,-0.0,1.0,-1.3099062250598565,-1.3462190742218676,0.0
2019-02-26,-0.0,-1.3272410358565738,-0.0,1.0,-1.3130478087649402,-1.3397410358565736,0.0
2019-02-27,-0.0,-1.3064022093899073,-0.0,1.0,-1.3506904343459705,-1.3642480542304796,0.0
2019-02-28,-0.0,-1.309830133681777,-0.0,1.0,-1.3539049150668407,-1.3618956679063223,0.0
2019-03-01,-0.0,-1.3144223508683615,-0.0,1.0,-1.3690410269317894,-1.3504656430908635,0.0
2019-03-04,-0.0,-1.3183579010917141,-0.0,1.0,-1.3565930472405292,-1.3559893344066005,0.0
2019-03-05,-0.0,-1.305674653215637,-0.0,1.0,-1.3810340479192937,-1.3574274905422448,0.0
2019-03-06,-0.0,-1.3058218141458986,-0.0,1.0,-1.3808394712945213,-1.358187872061346,0.0
2019-03-07,-0.0,-1.2591066673365823,-0.0,1.0,-1.411897703863739,-1.3534140581821834,0.0
2019-03-08,-0.0,-1.2538391131902775,-0.0,1.0,-1.4595749008440966,-1.3715041187836876,0.0
2019-03-11,-0.0,-1.2574252329232511,-0.0,1.0,-1.4706336541926186,-1.4194162763164668,0.0
2019-03-12,-0.0,-1.1993858644738211,-0.0,1.0,-1.5071302175497032,-1.4979702300405955,0.0
2019-03-13,-0.0,-1.2222571518390442,-0.0,1.0,-1.5185476265325368,-1.498637744943938,0.0
2019-03-14,-0.0,-1.226108322877457,-0.0,1.0,-1.5070054370556254,-1.4948243412797992,0.0
2019-03-15,-0.0,-1.2182610521894361,-0.0,1.0,-1.5135461514228712,-1.5186390843221675,0.0
2019-03-18,-0.0,-1.2443007104230728,-0.0,1.0,-1.5213657088325734,-1.5359983034672886,0.0
2019-03-19,-0.0,-1.2403145782750977,-0.0,1.0,-1.493982898764911,-1.543808719518632,0.0
2019-03-20,-0.0,-1.23895444203397,-0.0,1.0,-1.498650722260437,-1.5536271760410605,0.0
2019-03-21,-0.0,-1.239208633093525,-0.0,1.0,-1.5224291155311045,-1.5281950909860345,0.0
2019-03-22,-0.0,-1.2374020156774916,-0.0,1.0,-1.5662027408947903,-1.5288753799392099,0.0
2019-03-25,-0.0,-1.1530526315789473,-0.0,1.0,-1.5877368421052631,-1.5223684210526316,0.0
2019-03-26,-0.0,-1.1654386429896633,-0.0,1.0,-1.5933739729658096,-1.5419560031804929,0.0
2019-03-27,-0.0,-1.1556543837357052,-0.0,1.0,-1.5985281660313426,-1.5402371876323593,0.0
2019-03-28,-0.0,-1.154029692470838,-0.0,1.0,-1.5958642629904563,-1.5523329798515375,0.0
2019-03-29,-0.0,-1.1550864538029064,-0.0,1.0,-1.595629574626074,-1.5531982603161132,0.0
2019-04-01,-0.0,-1.1629127139753033,-0.0,1.0,-1.586835550373629,-1.5499496528697865,0.0
2019-04-02,-0.0,-1.1756592506473602,-0.0,1.0,-1.5960471384030017,-1.5128679384875547,0.0
2019-04-03,-0.0,-1.1761970193425642,-0.0,1.0,-1.5953387591163726,-1.513264982559983,0.0
2019-04-04,-0.0,-1.1777695403516204,-0.0,1.0,-1.5914001270917177,-1.5263185765727598,0.0
2019-04-05,-0.0,-1.1649260456979271,-0.0,1.0,-1.6020251285585538,-1.5343794730424642,0.0
2019-04-08,-0.0,-1.1530022788701044,-0.0,1.0,-1.6085113148550534,-1.5381843234935608,0.0
2019-04-09,-0.0,-1.139941536008504,-0.0,1.0,-1.6439542917884664,-1.5310124900345468,0.0
2019-04-10,-0.0,-1.1119588830604565,-0.0,1.0,-1.6529433582366344,-1.5336724421130714,0.0
2019-04-11,-0.0,-1.098075597731008,-0.0,1.0,-1.6765625828341197,-1.5267984944070403,0.0
2019-04-12,-0.0,-1.0934574496218332,-0.0,1.0,-1.6741947426878934,-1.52134130216322,0.0
2019-04-15,-0.0,-1.0941101829332769,-0.0,1.0,-1.6691339748334566,-1.523791900179761,0.0
2019-04-16,-0.0,-1.078391167192429,-0.0,1.0,-1.6578338590956887,-1.5213459516298633,0.0
2019-04-17,-0.0,-1.0588699494949496,-0.0,1.0,-1.6725589225589224,-1.5295138888888888,0.0
2019-04-18,-0.0,-1.0536559705418203,-0.0,1.0,-1.6699631772751184,-1.5367701209889533,0.0
2019-04-22,-0.0,-1.0565499762395059,-0.0,1.0,-1.6782829082844923,-1.5453297428586514,0.0
2019-04-23,-0.0,-1.054851652412628,-0.0,1.0,-1.6780171048463732,-1.5464048146974976,0.0
2019-04-24,-0.0,-1.0385243741765482,-0.0,1.0,-1.6748353096179185,-1.556679841897233,0.0
2019-04-25,-0.0,-0.8697037134005322,-0.0,1.0,-1.2941920844787713,-1.199720731334817,0.0
2019-04-26,-0.0,-0.8678269256060672,-0.0,1.0,-1.2868352987593705,-1.2291876726140896,0.0
2019-04-29,-0.0,-0.8527271132935812,-0.0,1.0,-1.2857769203788145,-1.245922483339179,0.0
2019-04-30,-0.0,-0.8368647793212591,-0.0,1.0,-1.3038948478987165,-1.2552312291190435,0.0
2019-05-01,-0.0,-0.8241598945750056,-0.0,1.0,-1.3250164726553921,-1.24348781023501,0.0
2019-05-02,-0.0,-0.8267170209028631,-0.0,1.0,-1.3092833304057616,-1.2553135429474793,0.0
2019-05-03,-0.0,-0.7933482142857143,-0.0,1.0,-1.3734374999999999,-1.2975446428571429,0.0
2019-05-06,-0.0,-0.7875837427422957,-0.0,1.0,-1.3739169271996428,-1.3047789191603396,0.0
2019-05-07,-0.0,-0.7850859566867604,-0.0,1.0,-1.3708417057378879,-1.309354766688993,0.0
2019-05-08,-0.0,-0.7869449378330372,-0.0,1.0,-1.350355239786856,-1.3031527531083482,0.0
2019-05-09,-0.0,-0.7859361135758651,-0.0,1.0,-1.36055900621118,-1.2900621118012423,0.0
2019-05-10,-0.0,-0.7861769142045958,-0.0,1.0,-1.365495519474758,-1.2844911720344245,0.0
2019-05-13,-0.0,-0.7844258298985064,-0.0,1.0,-1.3573549616628993,-1.2902096352435402,0.0
2019-05-14,-0.0,-0.7309141905513192,-0.0,1.0,-1.3670347970900165,-1.2845122271890614,0.0
2019-05-15,-0.0,-0.7470163934426229,-0.0,1.0,-1.3741639344262295,-1.2504043715846995,0.0
2019-05-16,-0.0,-0.7475732400524706,-0.0,1.0,-1.3742894621775252,-1.2506777437691299,0.0
2019-05-17,-0.0,-0.7418374091209518,-0.0,1.0,-1.3566424322538002,-1.3077770434016303,0.0
2019-05-20,-0.0,-0.7429679922405432,-0.0,1.0,-1.3572436293095849,-1.308526584957235,0.0
2019-05-21,-0.0,-0.7451414405241489,-0.0,1.0,-1.3670813227677185,-1.3147106998981806,0.0
2019-05-22,-0.0,-0.7345649003403014,-0.0,1.0,-1.3776019799354753,-1.3073319485570336,0.0
2019-05-23,-0.0,-0.7492827190465682,-0.0,1.0,-1.3668505848598542,-1.2978591922312956,0.0
2019-05-24,-0.0,-0.722741843411057,-0.0,1.0,-1.3689017696394854,-1.2995213630176086,0.0
2019-05-28,-0.0,-0.7122233334782797,-0.0,1.0,-1.3401313214767143,-1.2960386137322257,0.0
2019-05-29,-0.0,-0.7132059079061686,-0.0,1.0,-1.3399218071242398,-1.290920938314509,0.0
2019-05-30,-0.0,-0.7057113097821369,-0.0,1.0,-1.3344327749327314,-1.2997569655411856,0.0
2019-05-31,-0.0,-0.7189582071471835,-0.0,1.0,-1.3294540105563728,-1.2779700614346283,0.0
2019-06-03,-0.0,-0.7357669266905142,-0.0,1.0,-1.3507736068611818,-1.2232469939231998,0.0
2019-06-04,-0.0,-0.7463740047342371,-0.0,1.0,-1.342027114267269,-1.2154508284914998,0.0
2019-06-05,-0.0,-0.748756324673668,-0.0,1.0,-1.3700837620647137,-1.1329988519920065,0.0
2019-06-06,-0.0,-0.774455597141885,-0.0,1.0,-1.3201769309288875,-1.158514800952705,0.0
2019-06-07,-0.0,-0.7762502660140456,-0.0,1.0,-1.3204511598212387,-1.1595233028303895,0.0
2019-06-10,-0.0,-0.7731253188233294,-0.0,1.0,-1.3094286685937766,-1.1684662472368645,0.0
2019-06-11,-0.0,-0.7772740880126587,-0.0,1.0,-1.3179232775948337,-1.1814138476671086,0.0
2019-06-12,-0.0,-0.7889625668449197,-0.0,1.0,-1.3178181818181816,-1.1712941176470586,0.0
2019-06-13,-0.0,-0.7978919405287288,-0.0,1.0,-1.3157804533184798,-1.170958481511633,0.0
2019-06-14,-0.0,-0.7891444972796985,-0.0,1.0,-1.3377029516343228,-1.1570920618600866,0.0
2019-06-17,-0.0,-0.7777158535539741,-0.0,1.0,-1.3589128011660807,-1.1504329932264425,0.0
2019-06-18,-0.0,-0.7405896847650607,-0.0,1.0,-1.3524088707621718,-1.1554507604724276,0.0
2019-06-19,-0.0,-0.7298112886773207,-0.0,1.0,-1.3565113906834412,-1.1638898333900034,0.0
2019-06-20,-0.0,-0.7323662043733515,-0.0,1.0,-1.3562920105504976,-1.1655747468731388,0.0
2019-06-21,-0.0,-0.7384314392650562,-0.0,1.0,-1.3498213678121809,-1.1648945219462403,0.0
2019-06-24,-0.0,-0.7210698922441331,-0.0,1.0,-1.3433280804122834,-1.1946846117807404,0.0
2019-06-25,-0.0,-0.7308839826101782,-0.0,1.0,-1.3376523740516582,-1.1936748785269797,0.0
2019-06-26,-0.0,-0.725698443164854,-0.0,1.0,-1.3133717210492644,-1.2262316058861167,0.0
2019-06-27,-0.0,-0.7169658119658119,-0.0,1.0,-1.3158547008547008,-1.2407264957264956,0.0
2019-06-28,-0.0,-0.7041679058503633,-0.0,1.0,-1.3102349492288736,-1.2341844755066493,0.0
2019-07-01,-0.0,-0.7014558997799222,-0.0,1.0,-1.3207635009310987,-1.2100050787201626,0.0
2019-07-02,-0.0,-0.6954086395654756,-0.0,1.0,-1.3351014172961047,-1.212849019774251,0.0
2019-07-03,-0.0,-0.7000932835820896,-0.0,1.0,-1.3248388738127546,-1.2152306648575306,0.0
2019-07-05,-0.0,-0.6793524326156976,-0.0,1.0,-1.3318359043905745,-1.2268181047635194,0.0
2019-07-08,-0.0,-0.6776708903674196,-0.0,1.0,-1.3342797813281349,-1.2258761706996653,0.0
2019-07-09,-0.0,-0.6718756617117689,-0.0,1.0,-1.3332062846736965,-1.2299157243891077,0.0
2019-07-10,-0.0,-0.6649154768461636,-0.0,1.0,-1.3412701775198068,-1.2305639113671991,0.0
2019-07-11,-0.0,-0.6588913864031554,-0.0,1.0,-1.3560795623224053,-1.2260486025700836,0.0
2019-07-12,-0.0,-0.6658895341443771,-0.0,1.0,-1.3461065660633291,-1.2268661777796617,0.0
2019-07-15,-0.0,-0.6851027760118669,-0.0,1.0,-1.3481246026700573,-1.2049586776859504,0.0
2019-07-16,-0.0,-0.6814519548808413,-0.02408616741582563,1.0,-1.3444576371809007,-1.1905690781104232,0.0
2019-07-17,-0.0,-0.67943822131704,-0.025543109300746776,1.0,-1.3467413441955194,-1.1913187372708758,0.0
2019-07-18,-0.0,-0.6802660566005762,-0.03041857312319946,1.0,-1.340916793763769,-1.1850110150821895,0.0
2019-07-19,-0.0,-0.680574381565571,-0.02994747543205693,1.0,-1.341409691629956,-1.1839207048458151,0.0
2019-07-22,-0.0,-0.642790815465136,-0.012113793685632281,1.0,-1.3434070572345096,-1.2225645787607633,0.0
2019-07-23,-0.0,-0.6420946031478121,-0.012068019747668678,1.0,-1.3423773154985443,-1.2230473859656525,0.0
2019-07-24,-0.0,-0.6452630251040747,-0.027206593499011816,1.0,-1.328665741558387,-1.2039443253017115,0.0
2019-07-25,-0.0,-0.660285063675466,-0.0207050687357679,1.0,-1.316859239267943,-1.219068904444632,0.0
2019-07-26,-0.0,-0.6420774204383239,-0.015114619195566378,1.0,-1.317574943320178,-1.2237383491477034,0.0
2019-07-29,-0.0,-0.5441813646111427,-0.03400586458925992,1.0,-1.4151604008928182,-1.3832115191036807,0.0
2019-07-30,-0.0,-0.5696468425889458,-0.03295260601286596,1.0,-1.4037022449783378,-1.3698744037460067,0.0
2019-07-31,-0.0,-0.592495293138929,-0.031393668724550114,1.0,-1.3935811550418145,-1.3610490827094006,0.0
2019-08-01,-0.0,-0.6058844102474424,-0.02701757453877765,1.0,-1.3885634344670805,-1.3502666783247357,0.0
2019-08-02,-0.0,-0.598995413845818,-0.03236514522821577,1.0,-1.3889495523039965,-1.3474557763703867,0.0
2019-08-05,-0.0,-0.5968682035667682,-0.014397564158329709,1.0,-1.3794258373205743,-1.3590256633318833,0.0
2019-08-06,-0.0,-0.5966472801915841,-0.019842627437564146,1.0,-1.3053369825521726,-1.354601436879918,0.0
2019-08-07,-0.0,-0.6163167776071002,-0.0,1.0,-1.2868663594470047,-1.3637566137566137,0.0
2019-08-08,-0.0,-0.6178868729989327,-0.0026040554962646744,1.0,-1.287982924226254,-1.3605122732123798,0.0
2019-08-09,-0.0,-0.6049702633814784,-0.0,1.0,-1.2700084961767204,-1.3730671197960918,0.0
2019-08-12,-0.0,-0.6023267663043479,-0.0006368885869565216,1.0,-1.2772163722826086,-1.3657014266304348,0.0
2019-08-13,-0.0,-0.5824287652645862,-0.0,1.0,-1.2795963364993215,-1.3781377204884666,0.0
2019-08-14,-0.0,-0.5880562951692659,-0.0,1.0,-1.2656692447487428,-1.3726385190820338,0.0
2019-08-15,-0.0,-0.6175761104641492,-0.012643486940608885,1.0,-1.2323656629512563,-1.2964564964232241,0.0
2019-08-16,-0.0,-0.6126778138258048,-0.016221612178687297,1.0,-1.2326345561933283,-1.2978537559271275,0.0
2019-08-19,-0.0,-0.5927828644819157,-0.021419397605336205,1.0,-1.2396735302647388,-1.289141152587314,0.0
2019-08-20,-0.0,-0.5961745021895397,-0.03833760224737669,1.0,-1.2246963562753037,-1.2719986780137156,0.0
2019-08-21,-0.0,-0.6031287406612457,-0.04383539026705741,1.0,-1.2218186321046764,-1.2588434391381516,0.0
2019-08-22,-0.0,-0.6051036814115512,-0.04308034794080059,1.0,-1.224347610998887,-1.2499896936966648,0.0
2019-08-23,-0.0,-0.6072341829580137,-0.04421347851191949,1.0,-1.2263466138744534,-1.2465973768869092,0.0
2019-08-26,-0.0,-0.5962897887467822,-0.04441629550933682,1.0,-1.2140317901360682,-1.231397867037143,0.0
2019-08-27,-0.0,-0.5887422899391365,-0.039867652465177074,1.0,-1.211837751725828,-1.2443936113720846,0.0
2019-08-28,-0.0,-0.5865125398251776,-0.03941671432072543,1.0,-1.2131361816845028,-1.2455681725349235,0.0
2019-08-29,-0.0,-0.5775527701792349,-0.044543338913158856,1.0,-1.217654023598579,-1.243008206426326,0.0
2019-08-30,-0.0,-0.5662581932174409,-0.04771404144444897,1.0,-1.2230183609493956,-1.234173350160811,0.0
2019-09-03,-0.0,-0.5745114006514658,-0.06095276872964169,1.0,-1.210301302931596,-1.2258957654723126,0.0
2019-09-04,-0.0,-0.5793818625457503,-0.04941032940219601,1.0,-1.215575437169581,-1.2223261488409922,0.0
2019-09-05,-0.0,-0.5857084855866829,-0.0485586682907024,1.0,-1.2146975233455137,-1.2111246447421844,0.0
2019-09-06,-0.0,-0.5868832487309645,-0.04568527918781726,1.0,-1.2184365482233501,-1.2098680203045684,0.0
2019-09-09,-0.0,-0.5999028300740921,-0.0447791408559051,1.0,-1.2070934045912791,-1.196971537309203,0.0
2019-09-10,-0.0,-0.5831848371942329,-0.08776121820832658,1.0,-1.2245261623197798,-1.1543819860683622,0.0
2019-09-11,-0.0,-0.6009906215744387,-0.05338800698307011,1.0,-1.221103487475133,-1.1844829686167837,0.0
