Date,HWKN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-29,1.0,-0.11532669622688865,-1.4359575002091525,-0.0,-0.8172425332552496,-0.8145235505730779,0.0
2018-11-30,1.0,-0.11404501445995223,-1.4384928119367955,-0.0,-0.8185171214216858,-0.820235550526007,0.0
2018-12-03,1.0,-0.11368588669125043,-1.4384428427757292,-0.0,-0.8183037210861549,-0.8199798860207844,0.0
2018-12-04,1.0,-0.1049596791041658,-1.4422763548238833,-0.0,-0.8136882129277567,-0.8173651443613421,0.0
2018-12-06,1.0,-0.09200455951799381,-1.389024588829181,-0.0,-0.8045513759973946,-0.7853769744341312,0.0
2018-12-07,1.0,-0.09288883461554118,-1.3893027231652217,-0.0,-0.8044124231692921,-0.7838563927219441,0.0
2018-12-10,1.0,-0.05121783737932706,-1.4076018903744396,-0.0,-0.8141131801106758,-0.7662883224946478,0.0
2018-12-11,1.0,-0.06309875096002264,-1.4040987913820284,-0.0,-0.8185456162334775,-0.756457415416953,0.0
2018-12-12,1.0,-0.06841038118410381,-1.4064882400648822,-0.0,-0.8252230332522302,-0.7550283860502838,0.0
2018-12-13,1.0,-0.07050289347135055,-1.4158040590105143,-0.0,-0.826391718966501,-0.7626130899013774,0.0
2018-12-14,1.0,-0.07697009208703448,-1.398378290277891,-0.0,-0.8363621546736207,-0.7629370059489854,0.0
2018-12-17,1.0,-0.06340572356403491,-1.3987010351126445,-0.0,-0.8258575197889181,-0.7713009945199919,0.0
2018-12-18,1.0,-0.05027617626899972,-1.3899528282869007,-0.0,-0.8204652662984316,-0.771116397210015,0.0
2018-12-19,1.0,-0.05055840019352498,-1.3897512397693828,-0.0,-0.8203846308914244,-0.771116397210015,0.0
2018-12-20,1.0,-0.05027888126479676,-1.37691103888287,-0.0,-0.8206332009148911,-0.7648569479555396,0.0
2018-12-21,1.0,-0.04241841071285382,-1.3892630903696574,-0.0,-0.8369417047550316,-0.7406382808114826,0.0
2018-12-24,1.0,-0.0022871358638953533,-1.3639354786935238,-0.0,-0.8489286574111228,-0.7973677874969907,0.0
2018-12-26,1.0,-0.0,-1.3680019112845425,-0.0,-0.828979851875448,-0.7847017599745163,0.0
2018-12-27,1.0,-0.0,-1.3173239870590048,-0.0,-0.7313973193652751,-0.8028038822985673,0.0
2018-12-28,1.0,-0.0,-1.3179350964314587,-0.0,-0.7302228894791546,-0.8014012395580706,0.0
2018-12-31,1.0,-0.0,-1.3171266889941102,-0.0,-0.7306463409939562,-0.8017861954806175,0.0
2019-01-02,1.0,-0.0,-1.3163037624067093,-0.0,-0.7269369854581826,-0.8038393475417404,0.0
2019-01-03,1.0,-0.0,-1.3164781035942432,-0.0,-0.7258138997921959,-0.8059339644423922,0.0
2019-01-04,1.0,-0.0,-1.3170246162091803,-0.0,-0.7076298763447035,-0.8036828605336702,0.0
2019-01-07,1.0,-0.0,-1.284748309541698,-0.0,-0.6933508640120211,-0.7784748309541698,0.0
2019-01-08,1.0,-0.0,-1.264007205313919,-0.0,-0.7117874432393891,-0.777010545277142,0.0
2019-01-09,1.0,-0.0,-1.25786139949777,-0.0,-0.7107679622203066,-0.7793560960983472,0.0
2019-01-10,1.0,-0.0,-1.2548505506030414,-0.0,-0.7129372986740581,-0.7778485279796239,0.0
2019-01-11,1.0,-0.0,-1.2379006560449861,-0.0,-0.7178256794751641,-0.7931021555763824,0.0
2019-01-14,1.0,-0.0,-1.239531742458352,-0.0,-0.7271874530992046,-0.785344439441693,0.0
2019-01-15,1.0,-0.0,-1.2384230523266748,-0.0,-0.7264417108678478,-0.7969755106647105,0.0
2019-01-16,1.0,-0.0,-1.239637743790162,-0.0,-0.7150426515350795,-0.8031641050693322,0.0
2019-01-17,1.0,-0.0,-1.2343415367274093,-0.0,-0.7175652827352997,-0.8053729100131506,0.0
2019-01-18,1.0,-0.0,-1.2206004688799819,-0.0,-0.7257052106178629,-0.8350223096120397,0.0
2019-01-22,1.0,-0.0,-1.378634056299031,-0.0,-0.6812028918627904,-0.7857252730349177,0.0
2019-01-23,1.0,-0.0,-1.3364424744652148,-0.0,-0.6833686644825593,-0.834496049335132,0.0
2019-01-24,1.0,-0.0,-1.345865240312464,-0.0,-0.662792934929003,-0.8394197098549275,0.0
2019-01-25,1.0,-0.0,-1.359479684990009,-0.0,-0.6896524703208871,-0.8689025584766681,0.0
2019-01-28,1.0,-0.0,-1.3570678592261327,-0.0,-0.6717091191911336,-0.8600427765895392,0.0
2019-01-29,1.0,-0.0,-1.350169531158658,-0.0,-0.6736817490938852,-0.873416734868857,0.0
2019-01-30,1.0,-0.0,-1.34970377299657,-0.0,-0.6732538197692547,-0.8747661365762394,0.0
2019-01-31,1.0,-0.0,-1.3661839896959527,-0.0,-0.64111471058897,-0.8957105499395027,0.0
2019-02-01,1.0,-0.0,-1.3633877646691148,-0.0,-0.6515743417454489,-0.8916321587624033,0.0
2019-02-04,1.0,-0.0,-1.366282714308102,-0.0,-0.6461761479391944,-0.9054615264065193,0.0
2019-02-05,1.0,-0.0,-1.3363061328723531,-0.0,-0.6445998507052214,-0.9479039798844932,0.0
2019-02-06,1.0,-0.0,-1.3320723489774204,-0.0,-0.6613468889151595,-0.9471568743350277,0.0
2019-02-07,1.0,-0.0,-1.3387160454832596,-0.0,-0.6762081490840177,-0.9332359444093493,0.0
2019-02-08,1.0,-0.0,-1.3211551703187656,-0.0,-0.7046862975414152,-1.0245453440803598,0.0
2019-02-11,1.0,-0.0,-1.304136055526241,-0.0,-0.7109631854527743,-1.0438770954255794,0.0
2019-02-12,1.0,-0.0,-1.2733152084363157,-0.0,-0.7742214532871973,-1.0717169220629428,0.0
2019-02-13,1.0,-0.0,-1.2909068094361722,-0.0,-0.7973063409737328,-1.094487200936925,0.0
2019-02-14,1.0,-0.0,-1.244344839142091,-0.0,-0.8359584450402144,-1.1087466487935658,0.0
2019-02-15,1.0,-0.0,-1.284260771259892,-0.0,-0.8136331281664783,-1.089142904995185,0.0
2019-02-19,1.0,-0.0,-1.2793656107461189,-0.0,-0.8172155500690463,-1.088044524417291,0.0
2019-02-20,1.0,-0.0,-1.2914657160830363,-0.0,-0.8082197525686727,-1.0940658418955755,0.0
2019-02-21,1.0,-0.0,-1.2896447594681877,-0.0,-0.8083714297697437,-1.0960449607851361,0.0
2019-02-22,1.0,-0.0,-1.2745549738219897,-0.0,-0.8206492146596859,-1.0932356020942409,0.0
2019-02-25,1.0,-0.0,-1.265061255420368,-0.0,-0.8374521113122554,-1.1074811602744918,0.0
2019-02-26,1.0,-0.0,-1.2617796645790424,-0.0,-0.8473372283636669,-1.0941532512294565,0.0
2019-02-27,1.0,-0.0,-1.2564059480803158,-0.0,-0.8468873393262204,-1.0973284046038814,0.0
2019-02-28,1.0,-0.0,-1.2618307136252835,-0.0,-0.8526099016558796,-1.088341598722367,0.0
2019-03-01,1.0,-0.0,-1.2344436158753833,-0.0,-0.8390504598558289,-1.0693512304250559,0.0
2019-03-04,1.0,-0.0,-1.2336909249057697,-0.0,-0.8390837924035953,-1.0692540280826741,0.0
2019-03-05,1.0,-0.0,-1.223450224364301,-0.0,-0.8556174173176001,-1.0758268239986704,0.0
2019-03-06,1.0,-0.0,-1.220791626863812,-0.0,-0.8564189890767121,-1.0761307471861112,0.0
2019-03-07,1.0,-0.0,-1.1705648171186864,-0.0,-0.906112631666252,-1.0702911171933316,0.0
2019-03-08,1.0,-0.0,-1.165780772611225,-0.0,-0.9381827313439083,-1.0813627422257563,0.0
2019-03-11,1.0,-0.0,-1.158885605740819,-0.0,-0.9358379062895738,-1.1264668636555508,0.0
2019-03-12,1.0,-0.0,-1.1103433567924932,-0.0,-0.9645553422904671,-1.1904030710172746,0.0
2019-03-13,1.0,-0.0,-1.1306808437660778,-0.0,-0.9724747041673812,-1.1842737094837936,0.0
2019-03-14,1.0,-0.0,-1.124856131974935,-0.0,-0.970160705912443,-1.1677394603350528,0.0
2019-03-15,1.0,-0.0,-1.1266233766233766,-0.0,-0.9703947368421052,-1.1750256322624744,0.0
2019-03-18,1.0,-0.0,-1.1256526722417965,-0.0,-0.9600118860635903,-1.1593581525661163,0.0
2019-03-19,1.0,-0.0,-1.1235183763963503,-0.0,-0.9681504221028396,-1.1719962479747592,0.0
2019-03-20,1.0,-0.0,-1.1272641831852357,-0.0,-0.9627477785372522,-1.1820317840054682,0.0
2019-03-21,1.0,-0.0,-1.1285023741284168,-0.0,-1.0098387303760106,-1.1393677546306198,0.0
2019-03-22,1.0,-0.0,-1.1209416634329323,-0.0,-1.0632087267710084,-1.1274953649808133,0.0
2019-03-25,1.0,-0.0,-1.0851992978550327,-0.0,-1.0720126728603845,-1.1241169670762512,0.0
2019-03-26,1.0,-0.0,-1.1097130052572612,-0.0,-1.069378608980436,-1.1301818495216756,0.0
2019-03-27,1.0,-0.0,-1.0940963387813187,-0.0,-1.0874552589589892,-1.1308810211738323,0.0
2019-03-28,1.0,-0.0,-1.094740929289443,-0.0,-1.0846887268648344,-1.134863453988524,0.0
2019-03-29,1.0,-0.0,-1.0902618975708678,-0.0,-1.0850843508650818,-1.1392760063856409,0.0
2019-04-01,1.0,-0.0,-1.1113757415667085,-0.0,-1.0936647468929979,-1.1252760576798164,0.0
2019-04-02,1.0,-0.0,-1.1272413048174552,-0.0,-1.113804277381724,-1.0795420177144093,0.0
2019-04-03,1.0,-0.0,-1.1262480010372995,-0.0,-1.1237411937589143,-1.0720923196611487,0.0
2019-04-04,1.0,-0.0,-1.1242050616482804,-0.0,-1.1222150118970367,-1.0798182998053212,0.0
2019-04-05,1.0,-0.0,-1.122453402687473,-0.0,-1.1231035977459904,-1.089076723016905,0.0
2019-04-08,1.0,-0.0,-1.1177056277056276,-0.0,-1.1199134199134197,-1.0913852813852813,0.0
2019-04-09,1.0,-0.0,-1.1139273469033462,-0.0,-1.138665856516644,-1.08749620242177,0.0
2019-04-10,1.0,-0.0,-1.1122054931227492,-0.0,-1.1396277172733977,-1.0871263071115547,0.0
2019-04-11,1.0,-0.0,-1.1221018748096916,-0.0,-1.1408064726608378,-1.086998129540215,0.0
2019-04-12,1.0,-0.0,-1.1212542947853694,-0.0,-1.1419997390510155,-1.0858957073892055,0.0
2019-04-15,1.0,-0.0,-1.126389191544999,-0.0,-1.1337982131183264,-1.098060579646982,0.0
2019-04-16,1.0,-0.0,-1.127696665940292,-0.0,-1.133580300719111,-1.0969274351710614,0.0
2019-04-17,1.0,-0.0,-1.123483724583297,-0.0,-1.1321232219216337,-1.1077319137795618,0.0
2019-04-18,1.0,-0.0,-1.120595382746051,-0.0,-1.13148758896025,-1.0874414164207602,0.0
2019-04-22,1.0,-0.0,-1.1179775280898876,-0.0,-1.1409720407629997,-1.0960717707516767,0.0
2019-04-23,1.0,-0.0,-1.1317268726306158,-0.0,-1.1351257135387163,-1.090679332432786,0.0
2019-04-24,1.0,-0.0,-1.1059815684228829,-0.0,-1.1390627716918795,-1.1020257346548428,0.0
2019-04-25,1.0,-0.0,-1.092364585599304,-0.0,-1.152055688492495,-1.1062867087230803,0.0
2019-04-26,1.0,-0.0,-1.085639458751637,-0.0,-1.1489742470536883,-1.1302487996508075,0.0
2019-04-29,1.0,-0.0,-1.0825407905069366,-0.0,-1.1477183491841898,-1.132405549253992,0.0
2019-04-30,1.0,-0.0,-1.0778427436949123,-0.0,-1.1524129505192426,-1.1331267998952788,0.0
2019-05-01,1.0,-0.0,-1.085034757137236,-0.0,-1.164167358894767,-1.122764831897871,0.0
2019-05-02,1.0,-0.0,-1.0840949840381335,-0.0,-1.148336030087025,-1.1406830804215682,0.0
2019-05-03,1.0,-0.0,-1.1034588575687168,-0.0,-1.1422559291569856,-1.138091271754855,0.0
2019-05-06,1.0,-0.0,-1.1222330011464856,-0.0,-1.1454713819560807,-1.1418114472175676,0.0
2019-05-07,1.0,-0.0,-1.1215237927076898,-0.0,-1.1472587622494925,-1.1454930696565728,0.0
2019-05-08,1.0,-0.0,-1.132516802263884,-0.0,-1.1506013441811107,-1.1385744605588963,0.0
2019-05-09,1.0,-0.0,-1.1289536635066892,-0.0,-1.1695313192167982,-1.1313457960485516,0.0
2019-05-10,1.0,-0.0,-1.1283017195532705,-0.0,-1.1704485020386457,-1.1330437865626661,0.0
2019-05-13,1.0,-0.0,-1.1238672030414218,-0.0,-1.1628133150612263,-1.1339463330533577,0.0
2019-05-14,1.0,-0.0,-1.054922506003056,-0.0,-1.181619733682602,-1.1292730844793712,0.0
2019-05-15,1.0,-0.0,-1.0592142638640039,-0.0,-1.1971769435825723,-1.113665166280645,0.0
2019-05-16,1.0,-0.0,-1.0489742173894576,-0.0,-1.125515015078792,-1.0730153336448203,0.0
2019-05-17,1.0,-0.0,-1.0339033520503658,-0.0,-1.1058363110430491,-1.1141313595371787,0.0
2019-05-20,1.0,-0.0,-1.0172900940412433,-0.0,-1.0964028170201998,-1.1034453675199258,0.0
2019-05-21,1.0,-0.0,-1.0040298883385106,-0.0,-1.0965494081101503,-1.097263034170095,0.0
2019-05-22,1.0,-0.0,-0.9918569509738079,-0.0,-1.1109385493619879,-1.0946524513096039,0.0
2019-05-23,1.0,-0.0,-1.0191007934175726,-0.0,-1.0821963813441922,-1.096679400528945,0.0
2019-05-24,1.0,-0.0,-0.9809240315277545,-0.0,-1.0948767398960255,-1.1166778467214489,0.0
2019-05-28,1.0,-0.0,-1.002213405721445,-0.0,-1.0798914178325327,-1.0941323867195656,0.0
2019-05-29,1.0,-0.0,-1.0135833333333333,-0.0,-1.08125,-1.0718333333333334,0.0
2019-05-30,1.0,-0.0,-1.007052245034218,-0.0,-1.0812468703054583,-1.084626940410616,0.0
2019-05-31,1.0,-0.0,-1.0016717515777154,-0.0,-1.09620930329753,-1.0814978894136331,0.0
2019-06-03,1.0,-0.0,-1.0047501979249136,-0.0,-1.0962956789866245,-1.0657944081003374,0.0
2019-06-04,1.0,-0.0,-1.0160813231679373,-0.0,-1.071199433404158,-1.078865141857268,0.0
2019-06-05,1.0,-0.0,-1.017360824742268,-0.0,-1.0725360824742267,-1.0338144329896906,0.0
2019-06-06,1.0,-0.0,-1.0410233058740737,-0.0,-1.0237612286293827,-1.0748023347269942,0.0
2019-06-07,1.0,-0.0,-1.0101935537121869,-0.0,-1.0369774256118196,-1.0797738434237134,0.0
2019-06-10,1.0,-0.0,-0.9983189831898319,-0.0,-1.0242312423124231,-1.0775317753177531,0.0
2019-06-11,1.0,-0.0,-1.0103893979057592,-0.0,-1.0150523560209423,-1.0649132853403143,0.0
2019-06-12,1.0,-0.0,-1.0011029862330978,-0.0,-1.0136851995588054,-1.070346010866457,0.0
2019-06-13,1.0,-0.0,-1.0332664181244622,-0.0,-1.0210168380515383,-1.0425662665410298,0.0
2019-06-14,1.0,-0.0,-1.023968533617405,-0.0,-1.0410128241897814,-1.032203875937231,0.0
2019-06-17,1.0,-0.0,-1.0133628463682571,-0.0,-1.0527135595999344,-1.0329972126578129,0.0
2019-06-18,1.0,-0.0,-0.9719073435189748,-0.0,-1.0735584031542633,-1.0616477739444719,0.0
2019-06-19,1.0,-0.0,-0.9835542464408444,-0.0,-1.0673375879561449,-1.0400507281950582,0.0
2019-06-20,1.0,-0.0,-0.986403472847899,-0.0,-1.067204521254812,-1.0417315095421409,0.0
2019-06-21,1.0,-0.0,-0.990867392906872,-0.0,-1.0638053894667867,-1.0406257678761568,0.0
2019-06-24,1.0,-0.0,-0.9896602658788775,-0.0,-1.0633103561463975,-1.0500984736582963,0.0
2019-06-25,1.0,-0.0,-0.9589114194236926,-0.0,-1.0865281996552008,-1.0593136852475167,0.0
2019-06-26,1.0,-0.0,-0.9523555263482154,-0.0,-1.0512588819977822,-1.103708875836859,0.0
2019-06-27,1.0,-0.0,-0.936469327176781,-0.0,-1.0524818601583115,-1.133740105540897,0.0
2019-06-28,1.0,-0.0,-0.9478397226921966,-0.0,-1.0447736557586762,-1.1339495728964635,0.0
2019-07-01,1.0,-0.0,-0.9371732059780148,-0.0,-1.0542632467372062,-1.1256535880439704,0.0
2019-07-02,1.0,-0.0,-0.9424611335033314,-0.0,-1.0438430533848813,-1.1265526034383482,0.0
2019-07-03,1.0,-0.0,-0.9555921730175078,-0.0,-1.0287950566426365,-1.1350772399588054,0.0
2019-07-05,1.0,-0.0,-0.950284676953544,-0.0,-1.0289627857083918,-1.1465467447809223,0.0
2019-07-08,1.0,-0.0,-0.9570494096350846,-0.0,-1.008351503682067,-1.1486403093759,0.0
2019-07-09,1.0,-0.0,-0.9550894509561998,-0.0,-1.007649599012955,-1.149948591404483,0.0
2019-07-10,1.0,-0.0,-0.9509472817133444,-0.0,-1.0098846787479407,-1.1577841845140036,0.0
2019-07-11,1.0,-0.0,-0.9448851429515782,-0.0,-1.0282597917699554,-1.158362254172864,0.0
2019-07-12,1.0,-0.0,-0.951991406379111,-0.0,-1.0373491984795902,-1.1422078995207403,0.0
2019-07-15,1.0,-0.0,-0.9548085669395519,-0.0,-1.0355991069213597,-1.144215661953196,0.0
2019-07-16,1.0,-0.0,-0.9512860805557852,-0.0,-1.0373831775700935,-1.1466379952030437,0.0
2019-07-17,1.0,-0.0,-0.9664226936277551,-0.0,-1.0293594673944508,-1.1393540917173222,0.0
2019-07-18,1.0,-0.0,-0.9723373691770983,-0.0,-1.0068130515083111,-1.1250974758875436,0.0
2019-07-19,1.0,-0.0,-0.9551973360578195,-0.0,-0.824119271956711,-1.0046921708858365,0.0
2019-07-22,1.0,-0.0,-0.9556404341413606,-0.0,-0.8181371251370874,-1.0079794274477178,0.0
2019-07-23,1.0,-0.0,-0.9646792452830187,-0.0,-0.810566037735849,-0.9983396226415094,0.0
2019-07-24,1.0,-0.0,-0.9658958450836622,-0.0,-0.8051513442376386,-0.9890580936266214,0.0
2019-07-25,1.0,-0.0,-0.9624910737775774,-0.0,-0.8090352162964635,-0.9868831510504754,0.0
2019-07-26,1.0,-0.0,-0.9752816609518067,-0.0,-0.8060590074983985,-0.9866988206036398,0.0
2019-07-29,1.0,-0.0,-0.9743899219250934,-0.0,-0.8098668577678875,-0.9874401237128956,0.0
2019-07-30,1.0,-0.0,-0.9755371277798719,-0.0,-0.8098002261590653,-0.9839803995476819,0.0
2019-07-31,1.0,-0.0,-1.007660666440243,-0.0,-0.7985584361674025,-0.9675082078569003,0.0
2019-08-01,1.0,-0.0,-1.0137891953154514,-0.0,-0.7974310540234227,-0.9666792595391009,0.0
2019-08-02,1.0,-0.0,-0.9930539653461569,-0.0,-0.8659644301961683,-0.9574841615143883,0.0
2019-08-05,1.0,-0.0,-0.9784436217800402,-0.0,-0.9103038716643529,-0.9674919018972699,0.0
2019-08-06,1.0,-0.0,-0.9744975639464069,-0.0,-0.8579095615103532,-0.9739646772228988,0.0
2019-08-07,1.0,-0.0,-0.9624853013693435,-0.0,-0.837499525850624,-0.993210180935402,0.0
2019-08-08,1.0,-0.0,-0.9546597576773603,-0.0,-0.8437095176407833,-1.0117351215423303,0.0
2019-08-09,1.0,-0.0,-0.946746010688701,-0.0,-0.8282606223704658,-1.0153128908767008,0.0
2019-08-12,1.0,-0.0,-0.9484872641688494,-0.0,-0.8283414948942793,-1.019208138784497,0.0
2019-08-13,1.0,-0.0,-0.9242763382525894,-0.0,-0.832505026746083,-1.0369892636291211,0.0
2019-08-14,1.0,-0.0,-0.934114091424254,-0.0,-0.8117869285984133,-1.031998488855308,0.0
2019-08-15,1.0,-0.0,-0.9771725323171188,-0.0,-0.8187999701113352,-0.9401105880594784,0.0
2019-08-16,1.0,-0.0,-0.973583918696757,-0.0,-0.8187117022866538,-0.9441040203258109,0.0
2019-08-19,1.0,-0.0,-0.9531802448918829,-0.0,-0.8328929249320779,-0.9356507499348693,0.0
2019-08-20,1.0,-0.0,-0.9589914720059325,-0.0,-0.8295513533555803,-0.9192806822395254,0.0
2019-08-21,1.0,-0.0,-0.9584771234554157,-0.0,-0.8339456009499424,-0.9182901035288878,0.0
2019-08-22,1.0,-0.0,-0.9592889482669043,-0.0,-0.829288206041713,-0.9225859125658725,0.0
2019-08-23,1.0,-0.0,-0.957329969203369,-0.0,-0.829839338057957,-0.9232310489406701,0.0
2019-08-26,1.0,-0.0,-0.9483471830728117,-0.0,-0.8156459347658966,-0.8967309733865358,0.0
2019-08-27,1.0,-0.0,-0.9452790876192566,-0.0,-0.809518587564426,-0.9005738933362577,0.0
2019-08-28,1.0,-0.0,-0.9319693094629156,-0.0,-0.8314943368651809,-0.8901351845085861,0.0
2019-08-29,1.0,-0.0,-0.9168097621570275,-0.0,-0.8506448430820942,-0.8860472763143473,0.0
2019-08-30,1.0,-0.0,-0.8996471829192886,-0.0,-0.864510966427818,-0.8731313425235515,0.0
2019-09-03,1.0,-0.0,-0.9130245073085593,-0.0,-0.8645553050687224,-0.8584830194167697,0.0
2019-09-04,1.0,-0.0,-0.8969780719298883,-0.0,-0.8698498127204625,-0.8696679879268336,0.0
2019-09-05,1.0,-0.0,-0.9247488584474886,-0.0,-0.8977534246575343,-0.8304657534246576,0.0
2019-09-06,1.0,-0.0,-0.9232535257461464,-0.0,-0.9071462410262018,-0.813745854742903,0.0
2019-09-09,1.0,-0.0,-0.9346462436177972,-0.0,-0.9095915390226113,-0.8027352297592998,0.0
2019-09-10,1.0,-0.0,-0.9277169948942378,-0.0,-0.9444566010211524,-0.774799416484318,0.0
2019-09-11,1.0,-0.0,-0.9224373700907998,-0.0,-0.9554753309265944,-0.768661342668563,0.0
2019-09-12,1.0,-0.0,-0.8871862230005838,-0.0,-0.981428779918272,-0.7799547577349679,0.0
2019-09-13,1.0,-0.0,-0.8831831941354535,-0.0,-0.9900434005616543,-0.7738794266749335,0.0
2019-09-16,1.0,-0.0,-0.8792601223419749,-0.0,-0.9888581415671425,-0.7730483542091465,0.0
2019-09-17,1.0,-0.0,-0.7994516690748769,-0.0,-1.060205253603053,-0.8452817605868623,0.0
2019-09-18,1.0,-0.0,-0.7883287937017275,-0.0,-1.1035409126525129,-0.8393343531957762,0.0
