Date,IWF,IWM,MTUM,SPY,VKI,VLUE,VXX
2018-10-22,-0.08772799207123104,-0.20753872468308904,-0.0,-0.16616845436961492,1.0,-0.1370909730325943,0.0
2018-10-23,-0.08661014237721965,-0.2078547432410814,-0.0,-0.1674132138857783,1.0,-0.13786594144936812,0.0
2018-10-24,-0.0860045038570265,-0.20513311932026895,-0.0,-0.1674093239423123,1.0,-0.13854950249948095,0.0
2018-10-25,-0.07541873304014222,-0.18848445151430085,-0.0,-0.1686628614204173,1.0,-0.1269455101213312,0.0
2018-10-26,-0.0679362130360737,-0.18392940083604273,-0.0,-0.17231769623780768,1.0,-0.1240439696547453,0.0
2018-10-29,-0.06427194943343868,-0.1840900331457643,-0.0,-0.169690896477299,1.0,-0.1236105758113004,0.0
2018-10-30,-0.06525828835774866,-0.184148033924441,-0.0,-0.1697301464919044,1.0,-0.12288357748650733,0.0
2018-10-31,-0.06685796710041737,-0.17761784925116622,-0.0,-0.16885588018659464,1.0,-0.12116376135526638,0.0
2018-11-01,-0.06573295698594833,-0.17842240903233722,-0.0,-0.1687427133828312,1.0,-0.12112658771553046,0.0
2018-11-02,-0.06681146563064026,-0.17287160818624,-0.0,-0.16995013613142035,1.0,-0.11991801523448253,0.0
2018-11-05,-0.06859454737713208,-0.16909567376212586,-0.0,-0.17035232096608582,1.0,-0.124454048089743,0.0
2018-11-06,-0.06880431617184986,-0.16927486473644682,-0.0,-0.17028646751375628,1.0,-0.12436583234983065,0.0
2018-11-07,-0.06882702802133792,-0.1692930283892329,-0.0,-0.17036605555214912,1.0,-0.12440983506039609,0.0
2018-11-08,-0.07272699263641125,-0.17036386603814274,-0.0,-0.17319838555627445,1.0,-0.12422589888159719,0.0
2018-11-09,-0.07233649179570141,-0.17043371080810416,-0.0,-0.17373083737770587,1.0,-0.12419690316616594,0.0
2018-11-12,-0.07248425257335996,-0.16129973882316792,-0.0,-0.17916730680596096,1.0,-0.12338300814257183,0.0
2018-11-13,-0.062387750753401715,-0.15830568323643116,-0.0,-0.1802837052144531,1.0,-0.12104654348421662,0.0
2018-11-14,-0.06230117052529034,-0.1584090597744189,-0.0,-0.1803126474572659,1.0,-0.12111664155136459,0.0
2018-11-15,-0.062151273280121634,-0.15817559863169897,-0.0,-0.18049410870391489,1.0,-0.11951349296845307,0.0
2018-11-16,-0.06078220090755946,-0.1549528767206447,-0.0,-0.1801763518538192,1.0,-0.12174652076914905,0.0
2018-11-19,-0.0642462773966873,-0.15512494866685933,-0.0,-0.1794758696214276,1.0,-0.12215006007878687,0.0
2018-11-20,-0.055790094874937586,-0.15210253151149244,-0.0,-0.17968738178461724,1.0,-0.12557689106783482,0.0
2018-11-21,-0.05766802933750151,-0.14931766261873272,-0.0,-0.1781441625586149,1.0,-0.11780088974389806,0.0
2018-11-23,-0.058130978660779986,-0.14512471655328799,-0.0,-0.18008439578922075,1.0,-0.11836434352990645,0.0
2018-11-26,-0.05814948863892351,-0.14501329088260473,-0.0,-0.1801853214591437,1.0,-0.11844654361962545,0.0
2018-11-27,-0.057288465862249865,-0.14481001274076294,-0.0,-0.17934497489320242,1.0,-0.11748482350296036,0.0
2018-11-28,-0.05724052113161721,-0.14535014467549212,-0.0,-0.17917272604608628,1.0,-0.11747949805849987,0.0
2018-11-29,-0.053265040990338526,-0.14338405483297742,-0.0,-0.17847596577418728,1.0,-0.11816267713948662,0.0
2018-11-30,-0.05373674528513528,-0.14474372971598645,-0.0,-0.18102687585061994,1.0,-0.11610307643988456,0.0
2018-12-03,-0.05235375044861826,-0.14548690034693146,-0.0,-0.18137636080870917,1.0,-0.11616222036128723,0.0
2018-12-04,-0.051969398123244276,-0.1453887992349531,-0.0,-0.18107106568645032,1.0,-0.11581794274101967,0.0
2018-12-06,-0.05237009760944532,-0.1222163773452569,-0.0,-0.18151265415862997,1.0,-0.10512011222163775,0.0
2018-12-07,-0.054630197831740744,-0.12186961222641067,-0.0,-0.1813944653867508,1.0,-0.10318225650916105,0.0
2018-12-10,-0.04374710379981465,-0.12449316496756258,-0.0,-0.18360461075069512,1.0,-0.09624073215940687,0.0
2018-12-11,-0.049222384879625464,-0.12305596219906367,-0.0,-0.18578696389488786,1.0,-0.0913570941979621,0.0
2018-12-12,-0.047610750533606305,-0.1242903399108478,-0.0,-0.1862177113734373,1.0,-0.09387115041163914,0.0
2018-12-13,-0.046725982786694584,-0.12197604093975344,-0.0,-0.19187601767852988,1.0,-0.09323389160269831,0.0
2018-12-14,-0.04367194917110933,-0.13259329584459212,-0.0,-0.1891623457240926,1.0,-0.09517271598627035,0.0
2018-12-17,-0.04006463917075514,-0.13188429006099958,-0.0,-0.1856046819723682,1.0,-0.09828356796575871,0.0
2018-12-18,-0.03828812502718297,-0.12924598054423939,-0.0,-0.18443829102454443,1.0,-0.097786218594604,0.0
2018-12-19,-0.036263943486270475,-0.1300425013417659,-0.0,-0.18578743526886088,1.0,-0.09846385935392159,0.0
2018-12-20,-0.034949462816490015,-0.12422459042468585,-0.0,-0.19010367714041962,1.0,-0.09672195150165566,0.0
2018-12-21,-0.03446783963080473,-0.12356504182290165,-0.0,-0.18996250360542255,1.0,-0.094173637150274,0.0
2018-12-24,-0.02396567311969921,-0.11308353543905975,-0.0,-0.19014680768623626,1.0,-0.1078885811460471,0.0
2018-12-26,-0.025127847181664078,-0.11508383071466217,-0.0,-0.18164983404794802,1.0,-0.10263386561444994,0.0
2018-12-27,-0.003985336184630766,-0.10722914988752187,-0.0,-0.16132974143916462,1.0,-0.11607465215097064,0.0
2018-12-28,-0.003594975362620584,-0.1075300159622458,-0.0,-0.1612048025539593,1.0,-0.11570546186411271,0.0
2018-12-31,-0.0035953246897470776,-0.10762375412976484,-0.0,-0.1612065854132541,1.0,-0.11573058663483161,0.0
2019-01-02,-0.0026630789075828398,-0.1074663300830825,-0.0,-0.16063081681623367,1.0,-0.11626003855916335,0.0
2019-01-03,-0.0,-0.11286817793105382,-0.0,-0.15493964755856499,1.0,-0.1340931712719575,0.0
2019-01-04,-0.0,-0.11761498671885921,-0.0,-0.1413253180483713,1.0,-0.13908849433803996,0.0
2019-01-07,-0.0,-0.10906605545123164,-0.0,-0.13860046393460732,1.0,-0.13309124047277146,0.0
2019-01-08,-0.0,-0.11001657916551534,-0.0,-0.13818734457032328,1.0,-0.1333932025421387,0.0
2019-01-09,-0.0,-0.10882954043305347,-0.0,-0.1380634114007954,1.0,-0.1340173442333186,0.0
2019-01-10,-0.0,-0.109837855770427,-0.0,-0.13774656843094701,1.0,-0.13471932322408525,0.0
2019-01-11,-0.0,-0.10575033898774108,-0.0,-0.13912333619282174,1.0,-0.1387497578658992,0.0
2019-01-14,-0.0,-0.10451080050825921,-0.0,-0.13548975194740623,1.0,-0.1411386111264571,0.0
2019-01-15,-0.0,-0.1035162985749955,-0.0,-0.13605826930239615,1.0,-0.13990702294077884,0.0
2019-01-16,-0.0,-0.10288786270590668,-0.0,-0.13095320146116204,1.0,-0.14461368805568958,0.0
2019-01-17,-0.0,-0.10101177184131448,-0.0,-0.13209549802883688,1.0,-0.1453284812394894,0.0
2019-01-18,-0.0,-0.1022441813664941,-0.0,-0.134678639334934,1.0,-0.15094444367340706,0.0
2019-01-22,-0.0,-0.06967570593519326,-0.0,-0.10382357153086066,1.0,-0.128363688438155,0.0
2019-01-23,-0.0,-0.06598740995522098,-0.0,-0.10557466415731066,1.0,-0.12638068661172042,0.0
2019-01-24,-0.0,-0.05801675433469706,-0.0,-0.11985193843756088,1.0,-0.1209299305149685,0.0
2019-01-25,-0.0,-0.04592166077099847,-0.0,-0.09988639004363654,1.0,-0.14521418058818972,0.0
2019-01-28,-0.0,-0.03821961068544212,-0.0,-0.11187616483744046,1.0,-0.14416804721474427,0.0
2019-01-29,-0.0,-0.03596570983244577,-0.0,-0.11848291985972204,1.0,-0.1444213534225224,0.0
2019-01-30,-0.0,-0.03574995784203085,-0.0,-0.11830174728567537,1.0,-0.1431165765134711,0.0
2019-01-31,-0.0,-0.03740638651965883,-0.0,-0.1208263990014562,1.0,-0.14195444143956729,0.0
2019-02-01,-0.0,-0.03787898537500978,-0.0,-0.12556375296540578,1.0,-0.14003232618160014,0.0
2019-02-04,-0.0,-0.037610071097775755,-0.0,-0.12393190268084274,1.0,-0.14299132476681234,0.0
2019-02-05,-0.0,-0.03133587736549407,-0.0,-0.12224378426954585,1.0,-0.14883890545838163,0.0
2019-02-06,-0.0,-0.03086283041728006,-0.0,-0.1209630141090947,1.0,-0.15095298271212496,0.0
2019-02-07,-0.0,-0.027586027247388574,-0.0,-0.11845841256609967,1.0,-0.15641199301883352,0.0
2019-02-08,-0.0,-0.027537628248528723,-0.0,-0.11801468673506589,1.0,-0.1564632050414041,0.0
2019-02-11,-0.0,-0.02574972932781988,-0.0,-0.12252644760699703,1.0,-0.15616806459607882,0.0
2019-02-12,-0.0,-0.027312487760297672,-0.0,-0.1222272994320778,1.0,-0.15602846138781906,0.0
2019-02-13,-0.0,-0.032281223893065994,-0.0,-0.1208359440267335,1.0,-0.1522295321637427,0.0
2019-02-14,-0.0,-0.029774207896182726,-0.0,-0.12296904842887418,1.0,-0.15543810993956203,0.0
2019-02-15,-0.0,-0.04108531190282977,-0.0,-0.1172613282374807,1.0,-0.15051961990523807,0.0
2019-02-19,-0.0,-0.03838047988690063,-0.0,-0.12040370190986086,1.0,-0.15023627819302815,0.0
2019-02-20,-0.0,-0.03896665051785317,-0.0,-0.12224215364068453,1.0,-0.14815445248975423,0.0
2019-02-21,-0.0,-0.04122239396400409,-0.0,-0.1215713499777318,1.0,-0.14710120248356082,0.0
2019-02-22,-0.0,-0.040046096225871505,-0.0,-0.12372646080511249,1.0,-0.14577931431864016,0.0
2019-02-25,-0.0,-0.0396199425189307,-0.0,-0.12592028766781715,1.0,-0.14681295030118507,0.0
2019-02-26,-0.0,-0.03996533886511042,-0.0,-0.12924401964130977,1.0,-0.14372554683191974,0.0
2019-02-27,-0.0,-0.040402846713411586,-0.0,-0.12862732739830351,1.0,-0.14401638698495234,0.0
2019-02-28,-0.0,-0.044520592907689685,-0.0,-0.13261648745519714,1.0,-0.13576745834810353,0.0
2019-03-01,-0.0,-0.04579591408014285,-0.0,-0.1306391471036185,1.0,-0.1365211911139121,0.0
2019-03-04,-0.0,-0.048293591458776,-0.0,-0.12339655308097898,1.0,-0.1399228771543244,0.0
2019-03-05,-0.0,-0.04963582058268706,-0.0,-0.1211748061203102,1.0,-0.1391741773213163,0.0
2019-03-06,-0.0,-0.04973338399255833,-0.0,-0.12066503334337783,1.0,-0.13976705490848584,0.0
2019-03-07,-0.0,-0.045858239702823954,-0.0,-0.12541038284959388,1.0,-0.13672452356349651,0.0
2019-03-08,-0.0,-0.04232963466973725,-0.0,-0.12921333612477756,1.0,-0.1369334240552706,0.0
2019-03-11,-0.0,-0.04207328300497146,-0.0,-0.12991556408974933,1.0,-0.1432253991635321,0.0
2019-03-12,-0.0,-0.04009489916963226,-0.0,-0.1314221695004613,1.0,-0.1465269540002636,0.0
2019-03-13,-0.0,-0.042351821498440224,-0.0,-0.1327922592925501,1.0,-0.14668481996510338,0.0
2019-03-14,-0.0,-0.04213587100185038,-0.0,-0.13347872059212265,1.0,-0.14608776103621465,0.0
2019-03-15,-0.0,-0.04252662894785773,-0.0,-0.13238770685579196,1.0,-0.1532127393949053,0.0
2019-03-18,-0.0,-0.04797635288767622,-0.0,-0.13499451622395206,1.0,-0.15454885910708077,0.0
2019-03-19,-0.0,-0.04815415767100693,-0.0,-0.13346653614579002,1.0,-0.15934721682110148,0.0
2019-03-20,-0.0,-0.04358564774420446,-0.0,-0.13566989274735894,1.0,-0.1630803924990268,0.0
2019-03-21,-0.0,-0.043666715871120115,-0.0,-0.14325205652249762,1.0,-0.15502086716139507,0.0
2019-03-22,-0.0,-0.04163517598790758,-0.0,-0.15558194774346792,1.0,-0.15236989851004104,0.0
2019-03-25,-0.0,-0.01941877774350584,-0.0,-0.16772835168372066,1.0,-0.15392868158837017,0.0
2019-03-26,-0.0,-0.020983350606350187,-0.0,-0.1659824757392627,1.0,-0.1589700795456075,0.0
2019-03-27,-0.0,-0.02005919547961792,-0.0,-0.1665276469796852,1.0,-0.15877842055697566,0.0
2019-03-28,-0.0,-0.0181468169029253,-0.0,-0.16215015548645048,1.0,-0.16590606195226365,0.0
2019-03-29,-0.0,-0.01989468310899761,-0.0,-0.15857983396469735,1.0,-0.16486660756024826,0.0
2019-04-01,-0.0,-0.02250782267703423,-0.0,-0.1557820662610961,1.0,-0.16467238762875522,0.0
2019-04-02,-0.0,-0.026100375738056895,-0.0,-0.16136607622114868,1.0,-0.15445517981749865,0.0
2019-04-03,-0.0,-0.026874571900560057,-0.0,-0.15752716332916988,1.0,-0.15864190069436052,0.0
2019-04-04,-0.0,-0.027222229694287906,-0.0,-0.1541875697704133,1.0,-0.16356202337561027,0.0
2019-04-05,-0.0,-0.027001574082794064,-0.0,-0.15727374241547715,1.0,-0.16108113925923934,0.0
2019-04-08,-0.0,-0.02421294492294049,-0.0,-0.15677949021135942,1.0,-0.16267820431855745,0.0
2019-04-09,-0.0,-0.023084783134797927,-0.0,-0.15808437978972278,1.0,-0.163327865766759,0.0
2019-04-10,-0.0,-0.018057962836067556,-0.0,-0.16222607387104143,1.0,-0.16331438859553657,0.0
2019-04-11,-0.0,-0.016941182792809737,-0.0,-0.16316468280624447,1.0,-0.16336620361662682,0.0
2019-04-12,-0.0,-0.017850911335999784,-0.0,-0.16089979330523718,1.0,-0.16342308002040104,0.0
2019-04-15,-0.0,-0.019111958740732782,-0.0,-0.1570994950037606,1.0,-0.1668636510153648,0.0
2019-04-16,-0.0,-0.017872728981751285,-0.0,-0.15689328731989635,1.0,-0.16803856534758496,0.0
2019-04-17,-0.0,-0.018239044467758855,-0.0,-0.16860355634465873,1.0,-0.1582062249482151,0.0
2019-04-18,-0.0,-0.02065214464579014,-0.0,-0.16664422843910714,1.0,-0.1590107434233555,0.0
2019-04-22,-0.0,-0.022163766356400917,-0.0,-0.16743558613246998,1.0,-0.15939565627950897,0.0
2019-04-23,-0.0,-0.023976253120151118,-0.0,-0.16656547257640156,1.0,-0.15872630371719626,0.0
2019-04-24,-0.0,-0.021440314799342372,-0.0,-0.16450152278791472,1.0,-0.16165808694714712,0.0
2019-04-25,-0.0,-0.022452225007412202,-0.0,-0.16517075011455218,1.0,-0.1600495943505566,0.0
2019-04-26,-0.0,-0.020175745976980512,-0.0,-0.1748968974904984,1.0,-0.15267257877570825,0.0
2019-04-29,-0.0,-0.01488632992637739,-0.0,-0.17430759688250047,1.0,-0.1592055230441466,0.0
2019-04-30,-0.0,-0.0138815816099397,-0.0,-0.17250124785840518,1.0,-0.1626532842284188,0.0
2019-05-01,-0.0,-0.014935038653013315,-0.0,-0.16980342952739438,1.0,-0.16440684826162624,0.0
2019-05-02,-0.0,-0.011607707948990721,-0.0,-0.16932171664803866,1.0,-0.16567242563391282,0.0
2019-05-03,-0.0,-0.013699366790798972,-0.0,-0.16565613110522565,1.0,-0.16502426629740666,0.0
2019-05-06,-0.0,-0.008585709295138796,-0.0,-0.16545293311477172,1.0,-0.16957783570257703,0.0
2019-05-07,-0.0,-0.008500980365824178,-0.0,-0.1650774891891166,1.0,-0.16938841288173834,0.0
2019-05-08,-0.0,-0.010222473300513813,-0.0,-0.16475667823420223,1.0,-0.1700831248486805,0.0
2019-05-09,-0.0,-0.010290418477018065,-0.0,-0.1650502414549172,1.0,-0.16981208216192947,0.0
2019-05-10,-0.0,-0.009613316123480693,-0.0,-0.16784984403571046,1.0,-0.16707002258793158,0.0
2019-05-13,-0.0,-0.01038559720542792,-0.0,-0.16591428187558782,1.0,-0.1672578261453715,0.0
2019-05-14,-0.0,-0.0,-0.0,-0.17121568208524732,1.0,-0.1641117401986967,0.0
2019-05-15,-0.0,-0.0,-0.0,-0.16881648936170213,1.0,-0.16097074468085107,0.0
2019-05-16,-0.0,-0.0,-0.0,-0.16901689503791406,1.0,-0.16130105095117733,0.0
2019-05-17,-0.0,-0.0,-0.0,-0.16557728404265232,1.0,-0.1656438450991094,0.0
2019-05-20,-0.0,-0.0,-0.0,-0.16534174889146327,1.0,-0.16623390457928866,0.0
2019-05-21,-0.0,-0.0,-0.0010242358136688925,-0.1614701109367102,1.0,-0.16769533640160683,0.0
2019-05-22,-0.0,-0.0,-0.00380202863485902,-0.16158621698150832,1.0,-0.1639791021363147,0.0
2019-05-23,-0.0,-0.0,-0.0077188787033346615,-0.16335857579380894,1.0,-0.15747309685133518,0.0
2019-05-24,-0.0,-0.0,-0.00922404081903121,-0.1597375919422172,1.0,-0.15631833543171425,0.0
2019-05-28,-0.0,-0.0,-0.008489302152833968,-0.16060698510392762,1.0,-0.15735717412354588,0.0
2019-05-29,-0.0,-0.0,-0.009289400555776102,-0.16089718142119888,1.0,-0.15310308323408758,0.0
2019-05-30,-0.0,-0.0,-0.012163748862122192,-0.1559387327009591,1.0,-0.15118932967453394,0.0
2019-05-31,-0.0,-0.0,-0.013922614020270271,-0.15644795185810811,1.0,-0.14930848817567569,0.0
2019-06-03,-0.0,-0.0,-0.022059596384275803,-0.15482446920327939,1.0,-0.13698234181206642,0.0
2019-06-04,-0.0,-0.0,-0.021024690871342035,-0.1543343714274451,1.0,-0.13868411716008988,0.0
2019-06-05,-0.0,-0.0,-0.027878155371469572,-0.15238405844367622,1.0,-0.12429717565716523,0.0
2019-06-06,-0.0,-0.0,-0.024232464720765838,-0.14879881054855623,1.0,-0.13120484127605186,0.0
2019-06-07,-0.0,-0.0,-0.024510891554314206,-0.14864459207246244,1.0,-0.13200381106514048,0.0
2019-06-10,-0.0,-0.0,-0.027199414447973438,-0.14884523389405166,1.0,-0.13097805486936176,0.0
2019-06-11,-0.0,-0.0,-0.027836504580690622,-0.14804374494296973,1.0,-0.12915981520632683,0.0
2019-06-12,-0.0,-0.0,-0.02905512119353112,-0.14788612898594233,1.0,-0.1283202589638834,0.0
2019-06-13,-0.0,-0.0,-0.03513015283642972,-0.14748911579745577,1.0,-0.12479244838992246,0.0
2019-06-14,-0.0,-0.0,-0.03434541299379693,-0.14772445315050603,1.0,-0.12383937316356512,0.0
2019-06-17,-0.0,-0.0,-0.03448230839535187,-0.14941898420159289,1.0,-0.12175218696957826,0.0
2019-06-18,-0.0,-0.0,-0.034527338495893026,-0.1491570576021521,1.0,-0.12219073612181204,0.0
2019-06-19,-0.0,-0.0,-0.03918961201501877,-0.14842772215269087,1.0,-0.11609564038381309,0.0
2019-06-20,-0.0,-0.0,-0.03878416280738373,-0.1490574652664536,1.0,-0.11671776139847367,0.0
2019-06-21,-0.0,-0.0,-0.03934242139350256,-0.15021414394651625,1.0,-0.11621226365820538,0.0
2019-06-24,-0.0,-0.0,-0.03930644908206496,-0.14749725404048328,1.0,-0.12080914273759089,0.0
2019-06-25,-0.0,-0.0,-0.040329433296293876,-0.14783972808680304,1.0,-0.11910582391005947,0.0
2019-06-26,-0.0,-0.0,-0.03938049042326172,-0.147964861291125,1.0,-0.12184648416532474,0.0
2019-06-27,-0.0,-0.0,-0.03847009408162464,-0.14793975635607082,1.0,-0.12210983604412284,0.0
2019-06-28,-0.0,-0.0,-0.038292743636435096,-0.1465552251319875,1.0,-0.12521452058742616,0.0
2019-07-01,-0.0,-0.0,-0.03772818409361936,-0.14650958602523947,1.0,-0.1262236433448217,0.0
2019-07-02,-0.0,-0.0,-0.03727659574468085,-0.14492962356792144,1.0,-0.1271227495908347,0.0
2019-07-03,-0.0,-0.0,-0.037501145722852916,-0.1445836770501892,1.0,-0.1273127234159563,0.0
2019-07-05,-0.0,-0.0,-0.037346353723508696,-0.14408388203107614,1.0,-0.1276033144398047,0.0
2019-07-08,-0.0,-0.0,-0.03575732173730811,-0.14466652695551946,1.0,-0.129381254256824,0.0
2019-07-09,-0.0,-0.0,-0.035609046976701544,-0.14463637911389918,1.0,-0.12939219717904057,0.0
2019-07-10,-0.0,-0.0,-0.03595426146410468,-0.14513995310883204,1.0,-0.12871494623233395,0.0
2019-07-11,-0.0,-0.0,-0.04085911598589981,-0.14575880279383052,1.0,-0.12382225367247188,0.0
2019-07-12,-0.0,-0.0,-0.04070483427223896,-0.14401938949299095,1.0,-0.12538975501113586,0.0
2019-07-15,-0.0,-0.0,-0.03905359552475403,-0.14480355294703331,1.0,-0.12623966671470307,0.0
2019-07-16,-0.0,-0.0,-0.03776155972799098,-0.14495355144717706,1.0,-0.1275533601498932,0.0
2019-07-17,-0.0,-0.0,-0.038242420273721434,-0.14407700870931833,1.0,-0.1273524981992011,0.0
2019-07-18,-0.0,-0.0,-0.03648775894538606,-0.14572870893492362,1.0,-0.12558851224105463,0.0
2019-07-19,-0.0,-0.0,-0.04065231878944686,-0.14093065192677096,1.0,-0.1251453735282972,0.0
2019-07-22,-0.0,-0.0,-0.042886184159086765,-0.137467747400245,1.0,-0.12278141207745837,0.0
2019-07-23,-0.0,-0.0,-0.042906655548027306,-0.1373846875488612,1.0,-0.12267420649398028,0.0
2019-07-24,-0.0,-0.0,-0.04226968108686015,-0.13795666119064381,1.0,-0.1235886203030066,0.0
2019-07-25,-0.0,-0.0,-0.04228988720088674,-0.13681945621699157,1.0,-0.12492664797548411,0.0
2019-07-26,-0.0,-0.0,-0.043592457563997024,-0.1404863642897278,1.0,-0.12264952239079017,0.0
2019-07-29,-0.0,-0.0,-0.04235901061921409,-0.14357544093962368,1.0,-0.12347618860562255,0.0
2019-07-30,-0.0,-0.0,-0.04304106140856888,-0.1424432324715507,1.0,-0.12553096649011486,0.0
2019-07-31,-0.0,-0.0,-0.04328039135966005,-0.14220887379175573,1.0,-0.12603774574737367,0.0
2019-08-01,-0.0,-0.0,-0.04028569556385558,-0.14573094816853416,1.0,-0.1245003603957801,0.0
2019-08-02,-0.0,-0.0,-0.04766455464209038,-0.13949835052626067,1.0,-0.12194323715766874,0.0
2019-08-05,-0.0,-0.0,-0.04565493243331632,-0.1407715552764805,1.0,-0.12173776539382285,0.0
2019-08-06,-0.0,-0.0,-0.046004243741782636,-0.1338601127325271,1.0,-0.1218969265416108,0.0
2019-08-07,-0.0,-0.0,-0.043217006476061935,-0.1321557888725942,1.0,-0.12243520693548594,0.0
2019-08-08,-0.0,-0.0,-0.041302456067434705,-0.13338874962658942,1.0,-0.12414115568947826,0.0
2019-08-09,-0.0,-0.0,-0.03976228086076081,-0.12872569075795634,1.0,-0.1262915296372064,0.0
2019-08-12,-0.0,-0.0,-0.04410965989913358,-0.12819087029613346,1.0,-0.12085865770076297,0.0
2019-08-13,-0.0,-0.0,-0.043849231960759,-0.1264360397573254,1.0,-0.12053698205757067,0.0
2019-08-14,-0.0,-0.0,-0.044375498854244445,-0.12311079070006953,1.0,-0.11989237621977909,0.0
2019-08-15,-0.0,-0.0,-0.05212483399734396,-0.11732556951680458,1.0,-0.1074803350699765,0.0
2019-08-16,-0.0,-0.0,-0.0527276906574041,-0.11669305818051796,1.0,-0.10760075598917097,0.0
2019-08-19,-0.0,-0.0,-0.05347770700636943,-0.11630573248407644,1.0,-0.10410191082802547,0.0
2019-08-20,-0.0,-0.0,-0.054897520387781326,-0.11438785766084401,1.0,-0.1029503441432043,0.0
2019-08-21,-0.0,-0.0,-0.059014432254944384,-0.11147453356071983,1.0,-0.10218392852597552,0.0
2019-08-22,-0.0,-0.0,-0.05965046075627582,-0.1130727677152844,1.0,-0.09832856688910073,0.0
2019-08-23,-0.0,-0.0,-0.06017800381436745,-0.11371900826446282,1.0,-0.09755880483153212,0.0
2019-08-26,-0.0,-0.0,-0.06222390508645714,-0.1093272750220876,1.0,-0.09060961756910262,0.0
2019-08-27,-0.0,-0.0,-0.06113135235309691,-0.10799157852271152,1.0,-0.09157726201132109,0.0
2019-08-28,-0.0,-0.0,-0.06358556109349041,-0.10582490056889694,1.0,-0.08921109600765241,0.0
2019-08-29,-0.0,-0.0,-0.0652190322824145,-0.10668545404222127,1.0,-0.08617869813552073,0.0
2019-08-30,-0.0,-0.0,-0.06803300239129617,-0.09938277014760934,1.0,-0.08455923778999161,0.0
2019-09-03,-0.0,-0.0,-0.06151252107662525,-0.10015612314994067,1.0,-0.08732904515081497,0.0
2019-09-04,-0.0,-0.0,-0.061202335795567976,-0.09923387901776802,1.0,-0.08731782790976242,0.0
2019-09-05,-0.0,-0.0,-0.0613208722741433,-0.09976323987538942,1.0,-0.08502180685358256,0.0
2019-09-06,-0.0,-0.0,-0.06549202954415459,-0.10318072169306905,1.0,-0.07478053269005992,0.0
2019-09-09,-0.0,-0.0,-0.06598147757844754,-0.1008318972464325,1.0,-0.07297387768258967,0.0
2019-09-10,-0.0,-0.0,-0.0758505298382599,-0.10117122141662019,1.0,-0.062365991200347026,0.0
2019-09-11,-0.0,-0.0,-0.08667540302640689,-0.0987167441400455,1.0,-0.050885174562357825,0.0
2019-09-12,-0.0,-0.0,-0.08540605702757892,-0.09591113735331021,1.0,-0.048785888257435975,0.0
2019-09-13,-0.0,-0.0,-0.07573098692503522,-0.09949578585728762,1.0,-0.060604562643663956,0.0
2019-09-16,-0.0,-0.0,-0.08583272981544839,-0.10396323951751867,1.0,-0.05886172364707939,0.0
2019-09-17,-0.0,-0.0,-0.08624993759049378,-0.10406161066453642,1.0,-0.05789105796594937,0.0
