Date,IWF,IWM,MTUM,NUS,SPY,VLUE,VXX
2018-09-24,-0.3731917671717692,-0.8076143352918943,-0.09607256983816101,1.0,-0.5417654537332921,-0.617462117307494,0.0
2018-09-25,-0.378380238078855,-0.8060964701025254,-0.10259409619486687,1.0,-0.5401155989816281,-0.6132938828872222,0.0
2018-09-26,-0.3836557331090552,-0.8223296888141295,-0.08943089430894309,1.0,-0.5614311746565741,-0.6475329408466498,0.0
2018-09-27,-0.3863851244878664,-0.8150716111636377,-0.0915012081100956,1.0,-0.5615435795076514,-0.6472668697692335,0.0
2018-09-28,-0.38576280682096714,-0.8153296684057565,-0.09194999824923841,1.0,-0.5613641934241395,-0.6471164956756189,0.0
2018-10-01,-0.3858113313257231,-0.8152181525316898,-0.0921983332166118,1.0,-0.5613488339519574,-0.6470691224875692,0.0
2018-10-02,-0.3857848460433671,-0.8185098259011455,-0.09167338074053315,1.0,-0.5607594493291764,-0.6462675587627421,0.0
2018-10-03,-0.3854421959246551,-0.8137735452699392,-0.0912401092360479,1.0,-0.5620404733562075,-0.648729080596597,0.0
2018-10-04,-0.38832505074543294,-0.8083222509974103,-0.09193672569468749,1.0,-0.565724084832365,-0.6453419192272696,0.0
2018-10-05,-0.3943731317038861,-0.8197643748901002,-0.09062774749428522,1.0,-0.5667311411992263,-0.645331457710568,0.0
2018-10-08,-0.3942537628358419,-0.8200520467013644,-0.0900970600647067,1.0,-0.5668167112111407,-0.6454845969897313,0.0
2018-10-09,-0.39728873239436624,-0.8213028169014086,-0.09549295774647888,1.0,-0.5649647887323944,-0.6420774647887325,0.0
2018-10-10,-0.39871119339219596,-0.8384363429222442,-0.08854315009968669,1.0,-0.573803759612646,-0.6607448020506977,0.0
2018-10-11,-0.37696536751059284,-0.8357670623664951,-0.059389991945932696,1.0,-0.5643099765381517,-0.6654060300451728,0.0
2018-10-12,-0.38004437664678964,-0.8310567189016781,-0.054604077104423804,1.0,-0.5497850506171128,-0.6514353071696021,0.0
2018-10-15,-0.38008390832495403,-0.8321140043687806,-0.05263340383481849,1.0,-0.5502236399570056,-0.6521965257792726,0.0
2018-10-16,-0.37841586905257313,-0.8392287418504647,-0.0474060202524622,1.0,-0.5506311555000694,-0.6522055763628797,0.0
2018-10-17,-0.3658878664522971,-0.8098381965586837,-0.03608935107583895,1.0,-0.5485923442684638,-0.6603496048985735,0.0
2018-10-18,-0.3640571957617529,-0.8078729897472825,-0.038096217810239,1.0,-0.5558413057641531,-0.6631690841134313,0.0
2018-10-19,-0.35397928590896705,-0.7995366584900517,-0.027187244480784953,1.0,-0.5599618424638866,-0.6662578359225948,0.0
2018-10-22,-0.35514305177111716,-0.7959128065395095,-0.024420980926430517,1.0,-0.5623978201634876,-0.6681198910081744,0.0
2018-10-23,-0.3611063684480109,-0.7980194638893632,-0.034147174321324913,1.0,-0.5560525866484549,-0.6654259859996585,0.0
2018-10-24,-0.36050489156461657,-0.8029349387699254,-0.03444619278921804,1.0,-0.5569200246288568,-0.665868509270028,0.0
2018-10-25,-0.32998168803063094,-0.7620775761611454,-0.026901947727651074,1.0,-0.5699683702347261,-0.6405193940402863,0.0
2018-10-26,-0.3189381933438986,-0.753730850501849,-0.009937929212889595,1.0,-0.5827060221870048,-0.6363576333861596,0.0
2018-10-29,-0.31390828831203055,-0.7571485044142838,-0.003953089998682303,1.0,-0.5806759783897747,-0.6385887468704704,0.0
2018-10-30,-0.3092352282458336,-0.7577564060338581,-0.0007904617614122917,1.0,-0.5817469204927211,-0.6440945919241157,0.0
2018-10-31,-0.31033239362748316,-0.7466072248082344,-0.002327411001114535,1.0,-0.5787058283616338,-0.6400708057431325,0.0
2018-11-01,-0.3080073389686128,-0.7491645370552389,-0.0,1.0,-0.578861149334906,-0.6402922482144027,0.0
2018-11-02,-0.3109262883235486,-0.7322896281800392,-0.0,1.0,-0.5820287018917156,-0.6363666014350946,0.0
2018-11-05,-0.3085224308815858,-0.7386541471048513,-0.0,1.0,-0.5823552425665102,-0.6308033385498175,0.0
2018-11-06,-0.30771990476501093,-0.7379080917125991,-0.0,1.0,-0.5834773816900949,-0.6323342356739833,0.0
2018-11-07,-0.30647894668231,-0.7375831052014079,-0.00149915265284839,1.0,-0.5818667709555468,-0.6315995307000392,0.0
2018-11-08,-0.2781068919750089,-0.7426111165064258,-0.0,1.0,-0.5748276196950568,-0.6416108251594315,0.0
2018-11-09,-0.3216150621460616,-0.8847907626682355,-0.0,1.0,-0.7028388615135691,-0.7680370670000735,0.0
2018-11-12,-0.3256556950739283,-0.8646259008841668,-0.0,1.0,-0.7434801991232634,-0.7812244594695,0.0
2018-11-13,-0.29392228495516437,-0.8633897929812908,-0.0,1.0,-0.7509502195652975,-0.7819107716151887,0.0
2018-11-14,-0.2973032959715903,-0.8642030111345392,-0.0,1.0,-0.754411275108201,-0.7832648984574409,0.0
2018-11-15,-0.29687846734225903,-0.8679266217915526,-0.0,1.0,-0.761335897625564,-0.7723204379022117,0.0
2018-11-16,-0.29573981098641466,-0.8630389840519787,-0.0,1.0,-0.7595614294152392,-0.7732944477259303,0.0
2018-11-19,-0.29839781453041936,-0.8623006497341996,-0.0,1.0,-0.7581955109273479,-0.7728145304193739,0.0
2018-11-20,-0.2792398735573035,-0.8575681834889362,-0.0,1.0,-0.7585459089906638,-0.7803058148937734,0.0
2018-11-21,-0.28861729295877414,-0.8527544691718351,-0.0,1.0,-0.7588471360817219,-0.7480846406421015,0.0
2018-11-23,-0.28939504373177843,-0.8457725947521867,-0.0,1.0,-0.7609329446064141,-0.7482507288629738,0.0
2018-11-26,-0.28884193654147394,-0.8480565371024736,-0.0,1.0,-0.7593166004881425,-0.7466030381406871,0.0
2018-11-27,-0.2759071592023537,-0.8571065344520723,-0.0,1.0,-0.756456358287022,-0.7428353492426719,0.0
2018-11-28,-0.27609880130766434,-0.8576462041409372,-0.0,1.0,-0.7560479476934253,-0.742608063930258,0.0
2018-11-29,-0.23930947671282143,-0.8463945333573097,-0.0,1.0,-0.7573817658694478,-0.7534256428699874,0.0
2018-11-30,-0.23962304870153228,-0.847241205668657,-0.0,1.0,-0.7592978922379685,-0.7507013883893245,0.0
2018-12-03,-0.23791380611768087,-0.8474893066388698,-0.0,1.0,-0.7589231156320765,-0.7501168182308328,0.0
2018-12-04,-0.23590259320451118,-0.8478557574886861,-0.0,1.0,-0.7582788592773507,-0.7496587888801092,0.0
2018-12-06,-0.22886373988297537,-0.7963631267299673,-0.0,1.0,-0.7535475281174451,-0.7249921166041834,0.0
2018-12-07,-0.2236800561305034,-0.7985616558498508,-0.0,1.0,-0.7558323101210314,-0.7300824416768987,0.0
2018-12-10,-0.18934725848563969,-0.8110704960835509,-0.0,1.0,-0.7652915578764142,-0.7155439512619669,0.0
2018-12-11,-0.1895279209023813,-0.8110639186742794,-0.0,1.0,-0.7650745021584738,-0.7157429327391728,0.0
2018-12-12,-0.19121743975484048,-0.8109068115336397,-0.0,1.0,-0.7659144727677949,-0.7143404373868226,0.0
2018-12-13,-0.19150046987574396,-0.8094044760015314,-0.0,1.0,-0.7662455187776269,-0.7134106017890084,0.0
2018-12-14,-0.19283899926928563,-0.806778245589617,-0.0,1.0,-0.7669021190716448,-0.7131076237864923,0.0
2018-12-17,-0.17539176258493971,-0.807065594231036,-0.0,1.0,-0.7544029954236583,-0.7300998474552767,0.0
2018-12-18,-0.1734240488753124,-0.8097750624826436,-0.0,1.0,-0.7569078033879477,-0.7311510691474591,0.0
2018-12-19,-0.18123370981754997,-0.80879235447437,-0.0,1.0,-0.7545438748913988,-0.7307037358818419,0.0
2018-12-20,-0.18056660555536339,-0.7980559687294614,-0.0,1.0,-0.7553357086028571,-0.7251720917361375,0.0
2018-12-21,-0.17632683967784124,-0.7980656708198526,-0.0,1.0,-0.7568665244028361,-0.7106078336889928,0.0
2018-12-24,-0.1651658848906084,-0.7863868250761804,-0.0,1.0,-0.7531756085869826,-0.7190741945424043,0.0
2018-12-26,-0.16604439617133934,-0.795431403163397,-0.0,1.0,-0.7281583056140113,-0.704568596836603,0.0
2018-12-27,-0.1413991769547325,-0.7666172839506172,-0.0,1.0,-0.6794732510288065,-0.7046913580246913,0.0
2018-12-28,-0.13973152595907087,-0.7681121273935646,-0.0,1.0,-0.6789168914917418,-0.7033954069882214,0.0
2018-12-31,-0.14151253866912392,-0.765648653985388,-0.0,1.0,-0.679490554860791,-0.7043375238596722,0.0
2019-01-02,-0.14180800263461224,-0.7663428289148692,-0.0,1.0,-0.6806191338712334,-0.7044953070969867,0.0
2019-01-03,-0.15204004346823857,-0.7633286132973294,-0.0,1.0,-0.68910330292752,-0.6885764151875391,0.0
2019-01-04,-0.12960414208939575,-0.7705138288111155,-0.0,1.0,-0.6817734958710185,-0.6950779918731157,0.0
2019-01-07,-0.1152730320417768,-0.7482754174456837,-0.0,1.0,-0.6796144671523435,-0.6803558764747598,0.0
2019-01-08,-0.11862552684920048,-0.7327306071233229,-0.0,1.0,-0.6888452752485442,-0.6771982883433609,0.0
2019-01-09,-0.1158949972689008,-0.722616714327025,-0.0,1.0,-0.6899720463965555,-0.6846383703370498,0.0
2019-01-10,-0.11751477769211,-0.7186777178103315,-0.0,1.0,-0.6934913903880751,-0.682857877152403,0.0
2019-01-11,-0.1176773197865089,-0.7137804642788245,-0.0,1.0,-0.6956787344865282,-0.68809079801942,0.0
2019-01-14,-0.12232297896970866,-0.71236092353206,-0.0,1.0,-0.6954788089266192,-0.6854781657984437,0.0
2019-01-15,-0.11989820571465389,-0.7113036755468222,-0.0,1.0,-0.6951003446831814,-0.6950359179203042,0.0
2019-01-16,-0.12249034749034748,-0.7068532818532818,-0.0,1.0,-0.6964285714285714,-0.6917631917631917,0.0
2019-01-17,-0.12562345142710044,-0.7019339061041928,-0.0,1.0,-0.6976220355890208,-0.6926344241722174,0.0
2019-01-18,-0.126922074537399,-0.7070953870211102,-0.0,1.0,-0.7070302319520458,-0.7167057597081052,0.0
2019-01-22,-0.0,-0.752571845755625,-0.0,1.0,-0.8266078184110971,-0.7393309882524722,0.0
2019-01-23,-0.0,-0.7309664957037234,-0.0,1.0,-0.833710783987211,-0.7657696662892159,0.0
2019-01-24,-0.0,-0.7268518518518519,-0.0,1.0,-0.8405941913136157,-0.7632560618172128,0.0
2019-01-25,-0.0,-0.6827647018924234,-0.0,1.0,-0.9131452214610323,-0.7954961676727939,0.0
2019-01-28,-0.0,-0.6671193806872199,-0.0,1.0,-0.9350468559011273,-0.7931889175607769,0.0
2019-01-29,-0.0,-0.6569521993735531,-0.0,1.0,-0.9354146806482364,-0.8122361432656953,0.0
2019-01-30,-0.0,-0.6580713288142521,-0.0,1.0,-0.9364717103246244,-0.8117995708008312,0.0
2019-01-31,-0.0,-0.6640891129581687,-0.0,1.0,-0.9098991688240906,-0.8324703638097833,0.0
2019-02-01,-0.0,-0.6653152999693387,-0.0,1.0,-0.9086635096923653,-0.8328279903246687,0.0
2019-02-04,-0.0,-0.6765189937191415,-0.0,1.0,-0.8757263292244651,-0.8065025358546334,0.0
2019-02-05,-0.0,-0.6605403602401602,-0.0,1.0,-0.8445296864576385,-0.8304869913275517,0.0
2019-02-06,-0.0,-0.6519114016945761,-0.0,1.0,-0.8458869837881114,-0.8379811862032157,0.0
2019-02-07,-0.0,-0.6491292453459665,-0.0,1.0,-0.8436978714886235,-0.8433976112630948,0.0
2019-02-08,-0.0,-0.6468877448686233,-0.0,1.0,-0.8544494216754696,-0.8415791936885738,0.0
2019-02-11,-0.0,-0.6435477373438969,-0.0,1.0,-0.8748153618906943,-0.8387270041627501,0.0
2019-02-12,-0.0,-0.6461942080656554,-0.0,1.0,-0.879856042514547,-0.8374424001883556,0.0
2019-02-13,-0.0,-0.6585620123755717,-0.0,1.0,-0.8745964487489911,-0.8297686306160882,0.0
2019-02-14,-0.0,-0.6241402562373568,-0.0,1.0,-0.8992245448415375,-0.8481793661496967,0.0
2019-02-15,-0.0,-0.5986029205279415,-0.0,1.0,-0.9871875877562482,-0.9244594215108114,0.0
2019-02-19,-0.0,-0.5760491659350307,-0.0,1.0,-1.0119754170324846,-0.9238279192273925,0.0
2019-02-20,-0.0,-0.5897002954833264,-0.0,1.0,-1.0131560433375546,-0.9148023075840722,0.0
2019-02-21,-0.0,-0.5957304635295774,-0.0,1.0,-1.0115003165224732,-0.9096855876767251,0.0
2019-02-22,-0.0,-0.5955957364477432,-0.0,1.0,-1.0188904914341999,-0.9032961620994124,0.0
2019-02-25,-0.0,-0.5982582221120827,-0.0,1.0,-1.034092115976918,-0.9078486210925054,0.0
2019-02-26,-0.0,-0.5919728899714074,-0.0,1.0,-1.0386176709379082,-0.8993257792368244,0.0
2019-02-27,-0.0,-0.6045219729672352,-0.0,1.0,-1.0436628688698606,-0.890170547024273,0.0
2019-02-28,-0.0,-0.5999929133300262,-0.0,1.0,-1.0409255190985753,-0.9024165544610587,0.0
2019-03-01,-0.0,-0.5996098599042383,-0.0,1.0,-1.0383755985103742,-0.9087426848732045,0.0
2019-03-04,-0.0,-0.5810350939383198,-0.0,1.0,-1.0440269408011342,-0.9197802197802196,0.0
2019-03-05,-0.0,-0.5719406587166382,-0.0,1.0,-1.0614707552526974,-0.9157084043157298,0.0
2019-03-06,-0.0,-0.5709929078014185,-0.0,1.0,-1.0670212765957447,-0.9081205673758865,0.0
2019-03-07,-0.0,-0.5643381700784049,-0.0,1.0,-1.066945755135346,-0.9164153687870294,0.0
2019-03-08,-0.0,-0.5497655774668051,-0.0,1.0,-1.1062954081815253,-0.9229447764933253,0.0
2019-03-11,-0.0,-0.5535235749981894,-0.0,1.0,-1.103896574201492,-0.9639313391757806,0.0
2019-03-12,-0.0,-0.515247915752523,-0.0,1.0,-1.1283457656867049,-1.0130174052947198,0.0
2019-03-13,-0.0,-0.527954420143356,-0.0,1.0,-1.1349016724866752,-1.0129020400661644,0.0
2019-03-14,-0.0,-0.5273861967694567,-0.0,1.0,-1.13575624082232,-1.0079662261380322,0.0
2019-03-15,-0.0,-0.5193136207975844,-0.0,1.0,-1.140295319807048,-1.0226829178480685,0.0
2019-03-18,-0.0,-0.5358045806067817,-0.0,1.0,-1.1470850684116598,-1.0350981558596073,0.0
2019-03-19,-0.0,-0.5297213387854005,-0.0,1.0,-1.1964637286082083,-1.059972739663789,0.0
2019-03-20,-0.0,-0.5306153437345784,-0.0,1.0,-1.1962570701894242,-1.069202444672209,0.0
2019-03-21,-0.0,-0.5475746268656716,-0.0,1.0,-1.177705223880597,-1.1615360696517412,0.0
2019-03-22,-0.0,-0.5457685664939551,-0.0,1.0,-1.2313550007850527,-1.1481394253414978,0.0
2019-03-25,-0.0,-0.5090569124693234,-0.0,1.0,-1.2407775310661837,-1.1456507342916131,0.0
2019-03-26,-0.0,-0.49449769258075976,-0.0,1.0,-1.2503451268094508,-1.199463574330454,0.0
2019-03-27,-0.0,-0.4808025859350362,-0.0,1.0,-1.2589877010406811,-1.20218385367392,0.0
2019-03-28,-0.0,-0.47720904534512015,-0.0,1.0,-1.2529302655984844,-1.216346343581041,0.0
2019-03-29,-0.0,-0.4547437295528899,-0.0,1.0,-1.2359012307212962,-1.2040426857766007,0.0
2019-04-01,-0.0,-0.4652975332216204,-0.0,1.0,-1.2346362183858774,-1.197069482872842,0.0
2019-04-02,-0.0,-0.4751372610100853,-0.0,1.0,-1.2452786106460028,-1.1735134924652468,0.0
2019-04-03,-0.0,-0.4745386591917777,-0.0,1.0,-1.2464766799034495,-1.1721949700225807,0.0
2019-04-04,-0.0,-0.4721150473518064,-0.0,1.0,-1.2505943333723062,-1.1745586343972876,0.0
2019-04-05,-0.0,-0.4625927372120266,-0.0,1.0,-1.2515814135103476,-1.190550566185084,0.0
2019-04-08,-0.0,-0.4652416865304208,-0.0,1.0,-1.2514165136180686,-1.1910046500722908,0.0
2019-04-09,-0.0,-0.44516204790981684,-0.0,1.0,-1.293917332080789,-1.1751213402223266,0.0
2019-04-10,-0.0,-0.43403456635645576,-0.0,1.0,-1.3068350668647846,-1.1693907875185734,0.0
2019-04-11,-0.0,-0.43983386230947064,-0.0,1.0,-1.312997139610517,-1.165510755848125,0.0
2019-04-12,-0.0,-0.4392193745591347,-0.0,1.0,-1.3185202602084802,-1.161062779214672,0.0
2019-04-15,-0.0,-0.4431724624612851,-0.0,1.0,-1.3067785313835416,-1.1705022150782136,0.0
2019-04-16,-0.0,-0.4344579537902185,-0.0,1.0,-1.3011454708940928,-1.173853551741663,0.0
2019-04-17,-0.0,-0.4113092444861567,-0.0,1.0,-1.3297356483653997,-1.1694822462067886,0.0
2019-04-18,-0.0,-0.40235459772362814,-0.0,1.0,-1.3178315797707982,-1.1911057222200494,0.0
2019-04-22,-0.0,-0.40719102885821834,-0.0,1.0,-1.3204203262233376,-1.1933422208281055,0.0
2019-04-23,-0.0,-0.40867992766726946,-0.0,1.0,-1.3147260004717354,-1.2077600440286187,0.0
2019-04-24,-0.0,-0.39974121706398996,-0.0,1.0,-1.3048149309912171,-1.2163974278544543,0.0
2019-04-25,-0.0,-0.42668558143200536,-0.0,1.0,-1.316034204200654,-1.1978957323560704,0.0
2019-04-26,-0.0,-0.4138176075799447,-0.0,1.0,-1.3444137386498223,-1.1896960126332412,0.0
2019-04-29,-0.0,-0.4146428148323658,-0.0,1.0,-1.3455751688188602,-1.1887612052284484,0.0
2019-04-30,-0.0,-0.4159987365262368,-0.0,1.0,-1.346033876890275,-1.1863228965136021,0.0
2019-05-01,-0.0,-0.4069992495161354,-0.0,1.0,-1.3596002685942252,-1.1833155587154875,0.0
2019-05-02,-0.0,-0.7201188641866608,-0.13135593220338984,1.0,-1.8770085846357034,-1.7745432533568126,0.0
2019-05-03,-0.0,-0.7040298757036956,-0.13338163981940807,1.0,-1.9255336937740373,-1.810824368764283,0.0
2019-05-06,-0.0,-0.6432538569424965,-0.1624123422159888,1.0,-1.9573071528751753,-1.8470687237026648,0.0
2019-05-07,-0.0,-0.6436955911260881,-0.1638303847233923,1.0,-1.9588879528222407,-1.8499859590002807,0.0
2019-05-08,-0.0,-0.6330510363271674,-0.17166258078894583,1.0,-1.9334744818364162,-1.8335190550479161,0.0
2019-05-09,-0.0,-0.6312712289102956,-0.17328359040035635,1.0,-1.9327913580934348,-1.8308369062865415,0.0
2019-05-10,-0.0,-0.6308788334168197,-0.17582234095842378,1.0,-1.9323203651138197,-1.8266822507931206,0.0
2019-05-13,-0.0,-0.6352180216348834,-0.16242890598862494,1.0,-1.940504070480651,-1.837849894055983,0.0
2019-05-14,-0.0,-0.5142045454545454,-0.25715690559440557,1.0,-1.8925371503496502,-1.7993881118881117,0.0
2019-05-15,-0.0,-0.5153091964725858,-0.27726351536397,1.0,-1.9040368077997478,-1.7807416333461137,0.0
2019-05-16,-0.0,-0.5157115437345763,-0.2819851933095695,1.0,-1.9051275020564846,-1.781080340005484,0.0
2019-05-17,-0.0,-0.5118431199735596,-0.2869340090338217,1.0,-1.8951195328853145,-1.8145863170651095,0.0
2019-05-20,-0.0,-0.5055610615570972,-0.29159784164739566,1.0,-1.8938442902764012,-1.8149983481995373,0.0
2019-05-21,-0.0,-0.5073517264166529,-0.3024946307616058,1.0,-1.883198414009582,-1.8139214714466656,0.0
2019-05-22,-0.0,-0.48842325248858826,-0.32035417697849644,1.0,-1.8831325963812353,-1.8077324973876698,0.0
2019-05-23,-0.0,-0.48006370826010547,-0.33282073813708263,1.0,-1.8870276801405976,-1.7921792618629175,0.0
2019-05-24,-0.0,-0.4451069416333898,-0.34385427493025544,1.0,-1.8846890213883267,-1.796510037744106,0.0
2019-05-28,-0.0,-0.4330652661524153,-0.34487663438918975,1.0,-1.8893812571803708,-1.8034356365227857,0.0
2019-05-29,-0.0,-0.4323646475110408,-0.3432746306090181,1.0,-1.8862112207622268,-1.7904149173981792,0.0
2019-05-30,-0.0,-0.4288749659493326,-0.33919912830291477,1.0,-1.885698719694906,-1.7943884500136202,0.0
2019-05-31,-0.0,-0.42364853829821986,-0.34204366051499807,1.0,-1.884043769394088,-1.79421852033317,0.0
2019-06-03,-0.0,-0.4211465657111952,-0.35694970254191455,1.0,-1.8730124391563008,-1.757220118983234,0.0
2019-06-04,-0.0,-0.42438865694301364,-0.3453884942796725,1.0,-1.8692728948652604,-1.7830613240795963,0.0
2019-06-05,-0.0,-0.40074806305102856,-0.3715736040609137,1.0,-1.8634784931872828,-1.7075073470478226,0.0
2019-06-06,-0.0,-0.4111111111111111,-0.34962606837606836,1.0,-1.8555021367521367,-1.7256410256410255,0.0
2019-06-07,-0.0,-0.43461990805089273,-0.35293488720196725,1.0,-1.8405324494814497,-1.717737624291671,0.0
2019-06-10,-0.0,-0.43631609839389573,-0.3430980203831172,1.0,-1.834960781174964,-1.7215196627714635,0.0
2019-06-11,-0.0,-0.4455164281502921,-0.3835557699522967,1.0,-1.8188347537117433,-1.7120115774240232,0.0
2019-06-12,-0.0,-0.4433876081465957,-0.3792251061314417,1.0,-1.8264280724380677,-1.724703100650223,0.0
2019-06-13,-0.0,-0.4692195831313621,-0.4007109387623202,1.0,-1.812624548930899,-1.7033446437227338,0.0
2019-06-14,-0.0,-0.4601474624616544,-0.41531672138205694,1.0,-1.8159948334320004,-1.690382648942468,0.0
2019-06-17,-0.0,-0.4568293076550648,-0.4176663618268869,1.0,-1.8181720372263166,-1.6869116143956104,0.0
2019-06-18,-0.0,-0.44979248639034114,-0.4238667600927074,1.0,-1.8207298011103326,-1.6955748396485746,0.0
2019-06-19,-0.0,-0.43354464381648217,-0.4402062963360911,1.0,-1.8153540345976147,-1.6831954442892445,0.0
2019-06-20,-0.0,-0.4438016975725793,-0.42844785640914745,1.0,-1.8357030869870792,-1.6983294588311617,0.0
2019-06-21,-0.0,-0.45915050384657063,-0.4262650341315419,1.0,-1.8272835626828476,-1.7049517824249647,0.0
2019-06-24,-0.0,-0.4361233480176211,-0.42954261162778046,1.0,-1.8340131614727797,-1.7389459944526025,0.0
2019-06-25,-0.0,-0.444153720359771,-0.4272553829381303,1.0,-1.8364677023712181,-1.7431452711910602,0.0
2019-06-26,-0.0,-0.44925234156761784,-0.40866516952401816,1.0,-1.8229172372240783,-1.7964616311551733,0.0
2019-06-27,-0.0,-0.4353715382506169,-0.42297778996435426,1.0,-1.821113243761996,-1.8044968467233342,0.0
2019-06-28,-0.0,-0.40003292000438934,-0.43591572478876334,1.0,-1.8428618457149128,-1.8078569077142543,0.0
2019-07-01,-0.0,-0.3903760880275907,-0.4389883396288389,1.0,-1.843597744566705,-1.8013904855750809,0.0
2019-07-02,-0.0,-0.4010299676765463,-0.42995671944337915,1.0,-1.839861940502931,-1.8077576288829234,0.0
2019-07-03,-0.0,-0.4070912672357189,-0.423560954256949,1.0,-1.831582403151674,-1.8094221930400525,0.0
2019-07-05,-0.0,-0.3998244940492514,-0.42220150276970336,1.0,-1.8391378270169474,-1.8233971370591784,0.0
2019-07-08,-0.0,-0.40251192892008997,-0.4186365381451215,1.0,-1.8379860692151593,-1.8254264246147098,0.0
2019-07-09,-0.0,-0.40218525229231866,-0.41635095810684675,1.0,-1.8431889309833636,-1.8289134134958547,0.0
2019-07-10,-0.0,-0.3630151962392041,-0.40701869465398494,1.0,-1.8631791844320542,-1.8330600196785833,0.0
2019-07-11,-0.0,-0.35754159369527144,-0.4152254816112085,1.0,-1.8685420315236427,-1.831545534150613,0.0
2019-07-12,-0.0,-0.37140036202073395,-0.4184630574296528,1.0,-1.8749931435467062,-1.8203609237013878,0.0
2019-07-15,-0.0,-0.3910108659861705,-0.4353528701569531,1.0,-1.8651081110745253,-1.7963999560970259,0.0
2019-07-16,-0.0,-0.4023639362286971,-0.4512919186366135,1.0,-1.8631115997800989,-1.7807586586036281,0.0
2019-07-17,-0.0,-0.42328539823008854,-0.44480088495575226,1.0,-1.8736172566371683,-1.789269911504425,0.0
2019-07-18,-0.0,-0.46249707465480927,-0.4691668616896794,1.0,-2.0104727357828223,-1.908553709337702,0.0
2019-07-19,-0.0,-0.46210882765063055,-0.4649112564222327,1.0,-2.008407286314806,-1.9029659037832791,0.0
2019-07-22,-0.0,-0.4890424146327652,-0.44589161334163885,1.0,-1.908715102780452,-1.8192423127017385,0.0
2019-07-23,-0.0,-0.4969356486210419,-0.44268527976393146,1.0,-1.9106798320281468,-1.8244240154352516,0.0
2019-07-24,-0.0,-0.4918671636733311,-0.4583756918558681,1.0,-1.8948943860838132,-1.8026657630181862,0.0
2019-07-25,-0.0,-0.47080703336339047,-0.4677073940486925,1.0,-1.908588818755636,-1.7886045987376016,0.0
2019-07-26,-0.0,-0.45920378399684664,-0.4693394898361394,1.0,-1.9125513823976577,-1.78985303226533,0.0
2019-07-29,-0.0,-0.46595083356880473,-0.4726758971460865,1.0,-1.9207685786945465,-1.7918621079400963,0.0
2019-07-30,-0.0,-0.47426470588235287,-0.4770927601809954,1.0,-1.915554298642534,-1.7891402714932125,0.0
2019-07-31,-0.0,-0.5029756844074137,-0.4762228645921895,1.0,-1.9078388029246727,-1.780932947911353,0.0
2019-08-01,-0.0,-0.5194841920705843,-0.466489451954075,1.0,-1.902041739720604,-1.7678298738759122,0.0
2019-08-02,-0.0,-0.5040112994350283,-0.47079096045197744,1.0,-1.8990395480225988,-1.7758757062146893,0.0
2019-08-05,-0.0,-0.49909594304441185,-0.46180359362639845,1.0,-1.9108373827551135,-1.7785625494406148,0.0
2019-08-06,-0.0,-0.4782512328918934,-0.4304316506898654,1.0,-1.861694464453926,-1.7707098132653627,0.0
2019-08-07,-0.0,-0.4898939695162359,-0.4058427214490833,1.0,-1.8495140269494146,-1.777170311464546,0.0
2019-08-08,-0.0,-0.4884238646482636,-0.4137911843276937,1.0,-1.8713268032056989,-1.791907836153161,0.0
2019-08-09,-0.0,-0.4662143526945777,-0.400573666501186,1.0,-1.8534392409950906,-1.795796789674003,0.0
2019-08-12,-0.0,-0.45827136010576763,-0.41205310417010965,1.0,-1.8551754530931528,-1.7832314218035588,0.0
2019-08-13,-0.0,-0.4431061980971237,-0.4040037397569158,1.0,-1.8628939118957268,-1.7896386734862233,0.0
2019-08-14,-0.0,-0.45285189852610813,-0.3959783025587639,1.0,-1.8468577064270448,-1.7835187113034903,0.0
2019-08-15,-0.0,-0.4690846472582468,-0.4028951191949632,1.0,-1.8182209546359578,-1.6911155357046763,0.0
2019-08-16,-0.0,-0.4697744522797007,-0.4045324864079238,1.0,-1.815955213435969,-1.6926845023416053,0.0
2019-08-19,-0.0,-0.4437550147098155,-0.40577694570740835,1.0,-1.8184006418828562,-1.6810912008558438,0.0
2019-08-20,-0.0,-0.4494771660264618,-0.4045027742210841,1.0,-1.8159944515578321,-1.6650128040973111,0.0
2019-08-21,-0.0,-0.4499600532623169,-0.4337683089214381,1.0,-1.8005858854860188,-1.6418641810918775,0.0
2019-08-22,-0.0,-0.4528532680955167,-0.42455991065255544,1.0,-1.8001914588097645,-1.6406424506727648,0.0
2019-08-23,-0.0,-0.4512130240476697,-0.4241859970206427,1.0,-1.8006490742711214,-1.644232815492658,0.0
