Date,FE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-21,1.0,-0.0,-0.3924137767333666,-0.0,-0.6012010728951553,-0.37997578864914905,0.0
2018-11-23,1.0,-0.0021459739144948616,-0.3773337466320132,-0.0,-0.6174682276639882,-0.3874436681847445,0.0
2018-11-26,1.0,-0.0013830269213343826,-0.3818823473305195,-0.0,-0.6157331234947659,-0.38550683167608557,0.0
2018-11-27,1.0,-0.0,-0.3811025489033788,-0.0,-0.6100770598695909,-0.37989330171902785,0.0
2018-11-28,1.0,-0.0,-0.37823735888435633,-0.0,-0.612109856749834,-0.3813442747367422,0.0
2018-11-29,1.0,-0.0,-0.36390761929375276,-0.0,-0.6020487277682494,-0.38350210276531255,0.0
2018-11-30,1.0,-0.0,-0.3650363811901005,-0.0,-0.6026797277886359,-0.3870534768172934,0.0
2018-12-03,1.0,-0.0,-0.3673141452809679,-0.0,-0.6058178552861666,-0.38990500496242736,0.0
2018-12-04,1.0,-0.0,-0.3675183345162053,-0.0,-0.6075940383250532,-0.39063165365507446,0.0
2018-12-06,1.0,-0.0,-0.3174464765139172,-0.0,-0.6096743844512265,-0.3675623580164758,0.0
2018-12-07,1.0,-0.0,-0.3200460034502588,-0.0,-0.6147211040828061,-0.3654054054054054,0.0
2018-12-10,1.0,-0.0,-0.3175790934109673,-0.0,-0.6096845361293698,-0.34716946801009846,0.0
2018-12-11,1.0,-0.0,-0.3176221579917613,-0.0,-0.6147386148979267,-0.34352170053938413,0.0
2018-12-12,1.0,-0.0,-0.31770489564603865,-0.0,-0.6148576370712612,-0.3434235382479459,0.0
2018-12-13,1.0,-0.0,-0.31412169396541906,-0.0,-0.6217509169191516,-0.34218739321593733,0.0
2018-12-14,1.0,-0.0,-0.30620331572235376,-0.0,-0.6279832392056841,-0.34309528147203494,0.0
2018-12-17,1.0,-0.0,-0.3026103916721475,-0.0,-0.6198943142902502,-0.3454289796566348,0.0
2018-12-18,1.0,-0.0,-0.31154674117162096,-0.0,-0.6295057939815876,-0.3490358631429487,0.0
2018-12-19,1.0,-0.0,-0.3117341212579308,-0.0,-0.6296296296296298,-0.349114730067111,0.0
2018-12-20,1.0,-0.0,-0.3046590080233406,-0.0,-0.6293307804522247,-0.34536834427425234,0.0
2018-12-21,1.0,-0.0,-0.3032582589386867,-0.0,-0.6311687134635428,-0.3314224860651652,0.0
2018-12-24,1.0,-0.0,-0.28779599271402556,-0.0,-0.623940272999168,-0.33702129573410694,0.0
2018-12-26,1.0,-0.0,-0.2879339590636662,-0.0,-0.6325002827094878,-0.3412416600701119,0.0
2018-12-27,1.0,-0.0,-0.2625071001004938,-0.0,-0.5838904181413029,-0.33824878752130033,0.0
2018-12-28,1.0,-0.0,-0.26223883206574,-0.0,-0.5844916513681265,-0.3387752425911356,0.0
2018-12-31,1.0,-0.0,-0.26417404613534495,-0.0,-0.5839947523778288,-0.33836230458073685,0.0
2019-01-02,1.0,-0.0,-0.2636512618813504,-0.0,-0.5831749153283077,-0.3382497541789577,0.0
2019-01-03,1.0,-0.0,-0.26758550954013893,-0.0,-0.6077332278202761,-0.3228699551569507,0.0
2019-01-04,1.0,-0.0,-0.2685351041985233,-0.0,-0.5922713967407924,-0.3236707588798112,0.0
2019-01-07,1.0,-0.0,-0.2500429184549356,-0.0,-0.5859656652360515,-0.3099141630901287,0.0
2019-01-08,1.0,-0.0,-0.24917948387927152,-0.0,-0.5862668125361993,-0.3096938884956132,0.0
2019-01-09,1.0,-0.0,-0.25031119886680686,-0.0,-0.5864274370090569,-0.30946044555092933,0.0
2019-01-10,1.0,-0.0,-0.2478859939047946,-0.0,-0.5897325835944542,-0.30858050392754427,0.0
2019-01-11,1.0,-0.0,-0.24334109128523404,-0.0,-0.59417291612792,-0.3174510818032928,0.0
2019-01-14,1.0,-0.0,-0.2469953608803539,-0.0,-0.5974754558204769,-0.31325925126766646,0.0
2019-01-15,1.0,-0.0,-0.24623637307492643,-0.0,-0.5944800138432254,-0.3222875930091711,0.0
2019-01-16,1.0,-0.0,-0.247630740070647,-0.0,-0.579736365986043,-0.32650555699147066,0.0
2019-01-17,1.0,-0.0,-0.25149636136588727,-0.0,-0.5777677302674072,-0.3237738448951471,0.0
2019-01-18,1.0,-0.0,-0.2536460812740728,-0.0,-0.5765568875232614,-0.33364348465832866,0.0
2019-01-22,1.0,-0.0,-0.18234802545587006,-0.0,-0.7239066618097666,-0.23649531809123828,0.0
2019-01-23,1.0,-0.0,-0.14586723768736615,-0.0,-0.7306209850107066,-0.2648394004282655,0.0
2019-01-24,1.0,-0.0,-0.14285407541011766,-0.0,-0.7396504337370093,-0.2647084084857854,0.0
2019-01-25,1.0,-0.0,-0.06903956272774596,-0.0,-0.8859318063508589,-0.21405951761235467,0.0
2019-01-28,1.0,-0.0,-0.0608077348305838,-0.0,-0.8944048212621128,-0.21262112770708233,0.0
2019-01-29,1.0,-0.0,-0.05398591671737808,-0.0,-0.9003086151438756,-0.21905155176910374,0.0
2019-01-30,1.0,-0.0,-0.05445694504543488,-0.0,-0.8990913024664647,-0.2100173085244483,0.0
2019-01-31,1.0,-0.0,-0.06430875127167254,-0.0,-0.873828437844975,-0.22641182709582458,0.0
2019-02-01,1.0,-0.0,-0.06278384021006866,-0.0,-0.86358451174103,-0.22597447321409353,0.0
2019-02-04,1.0,-0.0,-0.06261716477407399,-0.0,-0.8711456829494278,-0.22099161800512832,0.0
2019-02-05,1.0,-0.0,-0.05160706201901313,-0.0,-0.8651404427773826,-0.23893595464442,0.0
2019-02-06,1.0,-0.0,-0.04927436223664632,-0.0,-0.8651370409505531,-0.24201582817587822,0.0
2019-02-07,1.0,-0.0,-0.0482892606583918,-0.0,-0.8597733405288721,-0.2506206152185645,0.0
2019-02-08,1.0,-0.0,-0.06155170558484881,-0.0,-0.8724416227267836,-0.2181426880447649,0.0
2019-02-11,1.0,-0.0,-0.05084416844556569,-0.0,-0.8777195592642905,-0.2276775125601052,0.0
2019-02-12,1.0,-0.0,-0.04354544479021354,-0.0,-0.8712522802875845,-0.23135529563257862,0.0
2019-02-13,1.0,-0.0,-0.03963375592265335,-0.0,-0.8662867631365517,-0.22834763307295,0.0
2019-02-14,1.0,-0.0,-0.024550513698630136,-0.0,-0.8791309931506849,-0.23672945205479454,0.0
2019-02-15,1.0,-0.0,-0.03499903613425579,-0.0,-0.8744832608649089,-0.2324415790262814,0.0
2019-02-19,1.0,-0.0,-0.028656971770744225,-0.0,-0.8792557741659538,-0.2306458511548332,0.0
2019-02-20,1.0,-0.0,-0.05196099215603137,-0.0,-0.8525757896968412,-0.21543353826584694,0.0
2019-02-21,1.0,-0.0,-0.06122967479674797,-0.0,-0.8500592818428184,-0.20589854336043362,0.0
2019-02-22,1.0,-0.0,-0.06381535722611957,-0.0,-0.8556047729054956,-0.19998728355551787,0.0
2019-02-25,1.0,-0.0,-0.0668994708994709,-0.0,-0.8542222222222222,-0.1953015873015873,0.0
2019-02-26,1.0,-0.0,-0.06949152542372883,-0.0,-0.8563135593220339,-0.19283898305084748,0.0
2019-02-27,1.0,-0.0,-0.06355258976803305,-0.0,-0.8690392966846732,-0.18582777248172863,0.0
2019-02-28,1.0,-0.0,-0.06011761221813259,-0.0,-0.8623979354401997,-0.19281211659686084,0.0
2019-03-01,1.0,-0.0,-0.06334679038701359,-0.0,-0.8602016444378686,-0.1901460548286868,0.0
2019-03-04,1.0,-0.0,-0.05969550436049581,-0.0,-0.86185780349262,-0.19004582215934285,0.0
2019-03-05,1.0,-0.0,-0.05692864857996061,-0.0,-0.8664675858271386,-0.1945062159815321,0.0
2019-03-06,1.0,-0.0,-0.05754632967219372,-0.0,-0.8647215978966117,-0.198083202578347,0.0
2019-03-07,1.0,-0.0,-0.026871035940803385,-0.0,-0.8940380549682875,-0.1932558139534884,0.0
2019-03-08,1.0,-0.0,-0.00718186260969339,-0.0,-0.939294137645284,-0.17833542273123262,0.0
2019-03-11,1.0,-0.0,-0.009566829309867258,-0.0,-0.9352481196599407,-0.18588200200285512,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.9444660026732203,-0.21137843314793256,0.0
2019-03-13,1.0,-0.0,-0.002310166893365287,-0.0,-0.9464775352462378,-0.2102251872962411,0.0
2019-03-14,1.0,-0.0,-0.004681466140271396,-0.0,-0.9428515953659957,-0.20982460682156495,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.9368389176093963,-0.22621184919210055,0.0
2019-03-18,1.0,-0.0,-0.008187951702002226,-0.0,-0.9392781501779515,-0.2359658507827682,0.0
2019-03-19,1.0,-0.0,-0.008608038549994524,-0.0,-0.9387361734749754,-0.24301828934399297,0.0
2019-03-20,1.0,-0.0,-0.026056758610011284,-0.0,-0.9421354155146099,-0.24373465460417174,0.0
2019-03-21,1.0,-0.0,-0.026005041793817168,-0.0,-0.9582061828313652,-0.22712396621113615,0.0
2019-03-22,1.0,-0.0,-0.02525139664804469,-0.0,-0.9731620111731843,-0.23620111731843577,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.9969357847055689,-0.22351008082422952,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-1.0005578987302224,-0.23103702215973757,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-1.0032777381377096,-0.2264760970388869,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.9914461373964181,-0.23612224895304285,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.9885918003565063,-0.239572192513369,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.9889431329276177,-0.24026393811721172,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-1.0018882175226587,-0.21954416207570643,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.999977778271594,-0.22219506233194816,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-1.0078486303806475,-0.21555940946282462,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-1.0652650321873716,-0.21752727936812308,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-1.0898246924531385,-0.24449683699432762,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-1.1089218195908972,-0.23954345834996826,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.1180118387672648,-0.23094992013530022,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.1296905859117843,-0.22150380889683063,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.1296610169491526,-0.2243879472693032,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-1.1276209772416717,-0.22831362201385288,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.1230029325513196,-0.22303812316715543,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.1598035511900264,-0.20136003022289384,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.1587290337821876,-0.20366170564611386,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.1577777777777778,-0.20628841607565013,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.1603111184661576,-0.20381096479822217,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.1338218820014936,-0.20000933532486928,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.139543575249352,-0.19628132956483146,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.151072580268262,-0.1857036033088751,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.1530783974568746,-0.18435323266794446,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.1492063492063491,-0.1850606909430439,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.1490839139512516,-0.1968470687592371,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.1435404454865181,-0.20112543962485346,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.1370160837853003,-0.20074340751823455,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.136884173132654,-0.20019631672431523,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.1399303038099025,-0.19886802161049652,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-1.1039895661084846,-0.22500407573887324,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-1.0993668372234293,-0.2370271722623303,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-1.1003223395309727,-0.2354713631692049,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-1.10856821272804,-0.23631759133330205,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.0987508126683385,-0.2231587257360453,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.1173348232993434,-0.21071378684173767,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.1154590160113733,-0.21516302701190948,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.1061135982092893,-0.22554094385375864,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.1039399013861755,-0.22185784724160387,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.10283935127097,-0.2206886937125331,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.0939038417299287,-0.20651023694501958,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.1052123552123552,-0.19300422871851441,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.1085548973687838,-0.1874454699912752,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.1049445005045408,-0.18842308045133474,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.1093717435101775,-0.20635435240719727,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.114284388557641,-0.2057397396932928,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.099692790982376,-0.21014944679278408,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.1156175445035788,-0.1783813543769499,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.1002092964419605,-0.19972860461372155,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.109194226616661,-0.16379133992499148,0.0
2019-06-06,1.0,-0.0,-0.0,-0.006145802279450547,-1.1411470635448437,-0.14591693994083518,0.0
2019-06-07,1.0,-0.0,-0.0,-0.014558877476155538,-1.1274303008070434,-0.15074743213499633,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0022485831631599475,-1.1303719340109675,-0.16185209829520686,0.0
2019-06-11,1.0,-0.0,-0.0,-0.04864266178431771,-1.078660066454194,-0.13302140548360117,0.0
2019-06-12,1.0,-0.0,-0.0,-0.05364409078578534,-1.0766118093860204,-0.13034632426078308,0.0
2019-06-13,1.0,-0.0,-0.0,-0.08021898470726631,-1.061917473531807,-0.1200796308026423,0.0
2019-06-14,1.0,-0.0,-0.0,-0.09333814768008666,-1.0600965878317385,-0.1033128723596317,0.0
2019-06-17,1.0,-0.0,-0.0,-0.09358838275480476,-1.0738724903453103,-0.09094604665868695,0.0
2019-06-18,1.0,-0.0,-0.0,-0.09355589185282226,-1.0724820996995912,-0.09267499378853929,0.0
2019-06-19,1.0,-0.0,-0.0,-0.10640982313844767,-1.065945702376929,-0.08065787991438549,0.0
2019-06-20,1.0,-0.0,-0.0,-0.1031441717791411,-1.06910862504511,-0.08325063154095995,0.0
2019-06-21,1.0,-0.0,-0.0,-0.10400360888688394,-1.064508853050637,-0.08706439607533552,0.0
2019-06-24,1.0,-0.0,-0.0,-0.11646657120828284,-0.9854829827073466,-0.10093622645665822,0.0
2019-06-25,1.0,-0.0,-0.0,-0.11609818438216112,-0.9861404900405429,-0.10120306716023267,0.0
2019-06-26,1.0,-0.0,-0.0,-0.10776440562363865,-0.965479307385976,-0.1269499020923632,0.0
2019-06-27,1.0,-0.0,-0.0,-0.1303665037269691,-0.977793014974232,-0.10371369799385105,0.0
2019-06-28,1.0,-0.0,-0.0,-0.1319203483103852,-0.9786947200919398,-0.09947620836740557,0.0
2019-07-01,1.0,-0.0,-0.0,-0.1305173441674579,-0.9794431318863299,-0.09808121177327828,0.0
2019-07-02,1.0,-0.0,-0.0,-0.12773891745184138,-0.9774928837794303,-0.10134822039321256,0.0
2019-07-03,1.0,-0.0,-0.0,-0.1350464614436077,-0.9719469767032193,-0.09497071387677809,0.0
2019-07-05,1.0,-0.0,-0.0,-0.13666989607186894,-0.9700986436498151,-0.09512066232164876,0.0
2019-07-08,1.0,-0.0,-0.0,-0.13940965735510671,-0.9679773181828172,-0.09048550517593792,0.0
2019-07-09,1.0,-0.0,-0.0,-0.13884934626924508,-0.9624843958739405,-0.0887190381288189,0.0
2019-07-10,1.0,-0.0,-0.0,-0.12962719873982673,-0.9757372888772207,-0.0824582130042881,0.0
2019-07-11,1.0,-0.0,-0.0,-0.13248976553777447,-0.9761378313886031,-0.08058407583353402,0.0
2019-07-12,1.0,-0.0,-0.0,-0.13545052020851964,-0.9816345671472507,-0.06408270988287129,0.0
2019-07-15,1.0,-0.0,-0.0,-0.14183515452899736,-0.9832493620362494,-0.05600994569129098,0.0
2019-07-16,1.0,-0.0,-0.0,-0.14993011269328207,-0.9809557089193675,-0.05307067353891849,0.0
2019-07-17,1.0,-0.0,-0.0,-0.15205213714335536,-0.9762418535713508,-0.05135247062926394,0.0
2019-07-18,1.0,-0.0,-0.0,-0.1438435725348477,-0.9734124935467217,-0.033858199965582515,0.0
2019-07-19,1.0,-0.0,-0.0,-0.1489022815325011,-0.9676711149375806,-0.03581575548859233,0.0
2019-07-22,1.0,-0.0,-0.0,-0.1497962615613479,-0.9735247827867969,-0.03264126943061035,0.0
2019-07-23,1.0,-0.0,-0.0,-0.1502684520344136,-0.9731763589710417,-0.03279642926450611,0.0
2019-07-24,1.0,-0.0,-0.0,-0.16044727883828155,-0.9690826043866075,-0.02499245917180161,0.0
2019-07-25,1.0,-0.0,-0.0,-0.16102625966696107,-0.9668684431615002,-0.02628120893561104,0.0
2019-07-26,1.0,-0.0,-0.0,-0.1602900671372009,-0.9693363745911516,-0.022206920296092267,0.0
2019-07-29,1.0,-0.0,-0.0,-0.16094998169799538,-0.9639773485778266,-0.028249682406390628,0.0
2019-07-30,1.0,-0.0,-0.0,-0.16355402199698083,-0.9581841708000862,-0.03482855294371361,0.0
2019-07-31,1.0,-0.0,-0.0,-0.16419230935220752,-0.9570799706529713,-0.03659747097665185,0.0
2019-08-01,1.0,-0.0,-0.0,-0.1747007440957619,-0.9457349293648226,-0.03636363636363636,0.0
2019-08-02,1.0,-0.0,-0.0,-0.1884709730171709,-0.94538881955502,-0.017859448293669578,0.0
2019-08-05,1.0,-0.0,-0.0,-0.18726768794448145,-0.9472315922909996,-0.01405152224824356,0.0
2019-08-06,1.0,-0.0,-0.0,-0.19514319707657007,-0.9069006543723974,-0.022520608481346138,0.0
2019-08-07,1.0,-0.0,-0.0,-0.19101266358900515,-0.8993689382067681,-0.027296599042819027,0.0
2019-08-08,1.0,-0.0,-0.0,-0.19574459085044732,-0.8962162390812377,-0.023032507772678245,0.0
2019-08-09,1.0,-0.0,-0.0,-0.19203776686547663,-0.8910198318194271,-0.02446837657274126,0.0
2019-08-12,1.0,-0.0,-0.0,-0.19381525766251262,-0.8948299090602897,-0.016440720781407882,0.0
2019-08-13,1.0,-0.0,-0.0,-0.19066932856992752,-0.8979510349900178,-0.012882210780708206,0.0
2019-08-14,1.0,-0.0,-0.0,-0.1917197185458201,-0.8918369911207908,-0.01061735634109566,0.0
2019-08-15,1.0,-0.0,-0.0,-0.19974736493342446,-0.871052577084757,-0.0,0.0
2019-08-16,1.0,-0.0,-0.0,-0.20250669212093544,-0.8725695669315847,-0.0,0.0
2019-08-19,1.0,-0.0,-0.0,-0.20249492312155498,-0.8697003605619794,-0.0,0.0
2019-08-20,1.0,-0.0,-0.0,-0.1995197283981286,-0.8706371879269656,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.21860205495028015,-0.8487523516156376,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.21679493545183712,-0.852056438265475,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.2150379976870973,-0.8500536923839418,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.21200090047684342,-0.8345373800216932,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.21302125919869172,-0.8311120196238757,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.21505156744613502,-0.8272235270090882,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.21656831315214506,-0.8253527453903171,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.2167139099047658,-0.8225625548055551,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.2245996940336563,-0.8151759306476287,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.23001837859914234,-0.8120481927710843,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.2101459515109918,-0.8085471465773059,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.21651502007383944,-0.8009562813968971,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.21637544893265,-0.8012993825915016,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.20196676291824,-0.8172970135088746,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.21210412933620568,-0.8012039702832753,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.21110103757429233,-0.8036264732547598,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.20761461073515533,-0.8004578405188859,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.20798878766643308,-0.7942136349984984,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.20847427096051077,-0.7930068250505374,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.21814872594903797,-0.7819312772510901,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.22504075384676553,-0.7629517713013398,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.24552729294493755,-0.7401560731518437,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.2578397212543554,-0.7218878682293317,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.2624428115901844,-0.7181081776950349,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.26246308152787967,-0.7197565858589863,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.2927186903685849,-0.7159184493321281,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.2939582496989161,-0.7132677639502208,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.31836200825032696,-0.6939128684978367,-0.0,0.0
2019-10-01,1.0,-0.0,-0.0,-0.326515410786544,-0.6866506955488897,-0.0,0.0
2019-10-02,1.0,-0.0,-0.0,-0.34181082448153766,-0.6814567526555386,-0.0,0.0
