Date,IWF,IWM,KRC,MTUM,SPY,VLUE,VXX
2018-11-01,-0.16594874263024906,-0.41898688485140173,1.0,-0.0,-0.47669353868367226,-0.34482011791601497,0.0
2018-11-02,-0.173125374925015,-0.39241751649670065,1.0,-0.0,-0.490629874025195,-0.3433473305338932,0.0
2018-11-05,-0.17098445595854922,-0.39831606217616583,1.0,-0.0,-0.49107656879677614,-0.33839474189215124,0.0
2018-11-06,-0.1696872224489306,-0.3974651335845796,1.0,-0.0,-0.492594637413284,-0.34069468782255935,0.0
2018-11-07,-0.1697719087635054,-0.3975510204081633,1.0,-0.0,-0.4928211284513806,-0.3408163265306122,0.0
2018-11-08,-0.16145907983373942,-0.3965649037313076,1.0,-0.0,-0.48948927428216527,-0.34128804166069465,0.0
2018-11-09,-0.16109306325243647,-0.39652207146952034,1.0,-0.0,-0.48991974011083506,-0.34115230269443914,0.0
2018-11-12,-0.16091789854554975,-0.384917517674784,1.0,-0.0,-0.4952986264848009,-0.339308243471637,0.0
2018-11-13,-0.14517881608163652,-0.3813719468984741,1.0,-0.0,-0.4991259980157793,-0.33649076392497757,0.0
2018-11-14,-0.14573540874412452,-0.3808961428537685,1.0,-0.0,-0.49916148994968934,-0.336207100172426,0.0
2018-11-15,-0.1452248849014284,-0.38078148978869086,1.0,-0.0,-0.4995868256404203,-0.3353795301617283,0.0
2018-11-16,-0.1419681791396582,-0.3739068945197407,1.0,-0.0,-0.49972893341190333,-0.34149675898644666,0.0
2018-11-19,-0.14516167071531333,-0.3734817575057192,1.0,-0.0,-0.4984316407631896,-0.3413598735878871,0.0
2018-11-20,-0.12873239436619718,-0.36901408450704226,1.0,-0.0,-0.5008920187793428,-0.3487793427230047,0.0
2018-11-21,-0.12923803070308665,-0.3661237937238591,1.0,-0.0,-0.5003855410425965,-0.3408650139028437,0.0
2018-11-23,-0.12953101644245144,-0.36413957399103136,1.0,-0.0,-0.5009342301943199,-0.3409706651718984,0.0
2018-11-26,-0.12907142356814308,-0.36666744495552084,1.0,-0.0,-0.49956804968596047,-0.3395129468350884,0.0
2018-11-27,-0.12484298674110259,-0.36750407071411956,1.0,-0.0,-0.4971853919516167,-0.33658990462898347,0.0
2018-11-28,-0.1258171835376777,-0.3644464090454366,1.0,-0.0,-0.4986157318009446,-0.3376218504990345,0.0
2018-11-29,-0.1142085084761421,-0.35897731996858984,1.0,-0.0,-0.4967665942999677,-0.33964617303339645,0.0
2018-11-30,-0.1143285994688835,-0.3591502136012008,1.0,-0.0,-0.4976330677750837,-0.33809028980487243,0.0
2018-12-03,-0.11445463153275906,-0.3591602965289485,1.0,-0.0,-0.49765594328075563,-0.3381677097526616,0.0
2018-12-04,-0.11093955246237873,-0.3604267969488167,1.0,-0.0,-0.496070794828659,-0.3371050630285991,0.0
2018-12-06,-0.10809832877269952,-0.33193875935683753,1.0,-0.0,-0.4980438273140505,-0.32341301250593635,0.0
2018-12-07,-0.12197849855059233,-0.33690169135605214,1.0,-0.0,-0.5053525370340782,-0.31832188263221567,0.0
2018-12-10,-0.10707413695529146,-0.3393548387096774,1.0,-0.0,-0.5083644595359367,-0.30893039049236,0.0
2018-12-11,-0.09286348021930523,-0.3479081829970198,1.0,-0.0,-0.50824669563437,-0.32593216097549876,0.0
2018-12-12,-0.08557603686635945,-0.3591935483870968,1.0,-0.0,-0.5173271889400921,-0.34205069124423965,0.0
2018-12-13,-0.08406118582189566,-0.35590831369286935,1.0,-0.0,-0.5288599288322011,-0.34181339248578957,0.0
2018-12-14,-0.08934270780332115,-0.3413895184791156,1.0,-0.0,-0.5391785003931727,-0.34284657014663034,0.0
2018-12-17,-0.08301817175537311,-0.3404898072133567,1.0,-0.0,-0.5346831473111336,-0.3478922608615441,0.0
2018-12-18,-0.08363273915764585,-0.34568044319788604,1.0,-0.0,-0.5398344961869219,-0.3488560765860782,0.0
2018-12-19,-0.08756348120492545,-0.34489715465065046,1.0,-0.0,-0.53813510191777,-0.3483523873570948,0.0
2018-12-20,-0.08741590178715927,-0.3400457771715256,1.0,-0.0,-0.5385522391510416,-0.34598756155642385,0.0
2018-12-21,-0.08518868141735546,-0.3395805033039394,1.0,-0.0,-0.5405567195450464,-0.3370939147652707,0.0
2018-12-24,-0.069638521097723,-0.32432308608604027,1.0,-0.0,-0.5410042607779356,-0.3557978650295506,0.0
2018-12-26,-0.0642569345785686,-0.32731676642522767,1.0,-0.0,-0.5662715140787666,-0.371148426764795,0.0
2018-12-27,-0.05296319970778924,-0.315131038261346,1.0,-0.0,-0.5413432563236235,-0.37345904483608805,0.0
2018-12-28,-0.05179455586738769,-0.31612932667077376,1.0,-0.0,-0.5411732493668286,-0.37262418144066445,0.0
2018-12-31,-0.05036299712341902,-0.31898086845349527,1.0,-0.0,-0.5412538240263002,-0.3724030866170494,0.0
2019-01-02,-0.05086604816964489,-0.31947808601069416,1.0,-0.0,-0.5423655225995155,-0.3723550111969289,0.0
2019-01-03,-0.06489127442884668,-0.3183548949444903,1.0,-0.0,-0.5588356729975227,-0.3517065785851913,0.0
2019-01-04,-0.038280464393454616,-0.32960051192979245,1.0,-0.0,-0.5546210805375263,-0.3628988024499497,0.0
2019-01-07,-0.02894042869700453,-0.3154371492325377,1.0,-0.0,-0.5555705817386796,-0.353956769671152,0.0
2019-01-08,-0.02898942765041365,-0.3157728635513176,1.0,-0.0,-0.5553526746466491,-0.3540948130114289,0.0
2019-01-09,-0.02991955165868209,-0.3213640061466148,1.0,-0.0,-0.5562912410738498,-0.3521874717526891,0.0
2019-01-10,-0.02959864330130017,-0.32253250423968344,1.0,-0.0,-0.5560429621254946,-0.3530130016958734,0.0
2019-01-11,-0.03176513328186731,-0.3172199264338586,1.0,-0.0,-0.5596249035012034,-0.36194995685936154,0.0
2019-01-14,-0.033379441710696386,-0.3164924374702374,1.0,-0.0,-0.5548425134356788,-0.3629107235991746,0.0
2019-01-15,-0.03188978165145944,-0.31410867492850336,1.0,-0.0,-0.5547460166144627,-0.36899087566389754,0.0
2019-01-16,-0.02547626589438436,-0.3189963346757772,1.0,-0.0,-0.5464048146974976,-0.3716457758269605,0.0
2019-01-17,-0.02199981967360923,-0.3218826075196105,1.0,-0.0,-0.5439996393472185,-0.3661978180506717,0.0
2019-01-18,-0.02452834461984463,-0.32104273775281406,1.0,-0.0,-0.5422508096845061,-0.37702987339478633,0.0
2019-01-22,-0.0,-0.27948746768573673,1.0,-0.0,-0.6550297853208946,-0.3134314937619422,0.0
2019-01-23,-0.0,-0.2430045175645607,1.0,-0.0,-0.6609803789360125,-0.34355966107028074,0.0
2019-01-24,-0.0,-0.2423738338765876,1.0,-0.0,-0.6622906597729571,-0.3432842531190289,0.0
2019-01-25,-0.0,-0.1991402399225766,1.0,-0.0,-0.7566788953658482,-0.29483918885462856,0.0
2019-01-28,-0.0,-0.20413975601004666,1.0,-0.0,-0.7441469321851454,-0.29424560459275206,0.0
2019-01-29,-0.0,-0.1866684615557201,1.0,-0.0,-0.745417423885486,-0.3115254313342757,0.0
2019-01-30,-0.0,-0.18519677996422185,1.0,-0.0,-0.7436270125223614,-0.3073121645796064,0.0
2019-01-31,-0.0,-0.1917688658132665,1.0,-0.0,-0.7249574791871811,-0.32118879240891596,0.0
2019-02-01,-0.0,-0.19078359542530376,1.0,-0.0,-0.7200902430307362,-0.3228645461043603,0.0
2019-02-04,-0.0,-0.18809029405854377,1.0,-0.0,-0.7256346707750017,-0.3190658003438498,0.0
2019-02-05,-0.0,-0.1888296091256111,1.0,-0.0,-0.7251155211286471,-0.3183472107507199,0.0
2019-02-06,-0.0,-0.20016912566481965,1.0,-0.0,-0.7254823419453903,-0.2996862273850057,0.0
2019-02-07,-0.0,-0.20464547677261613,1.0,-0.0,-0.7262280506779284,-0.29184263169593244,0.0
2019-02-08,-0.0,-0.22210575614978031,1.0,-0.0,-0.7494814781774795,-0.2585918508441312,0.0
2019-02-11,-0.0,-0.20929816318768596,1.0,-0.0,-0.745821867239412,-0.2821889612278229,0.0
2019-02-12,-0.0,-0.21287084341668908,1.0,-0.0,-0.7444429506139644,-0.28343192614502105,0.0
2019-02-13,-0.0,-0.228596369496609,1.0,-0.0,-0.7362848893166507,-0.27342928128567273,0.0
2019-02-14,-0.0,-0.21733956078501818,1.0,-0.0,-0.7413212377060223,-0.286814568644182,0.0
2019-02-15,-0.0,-0.23010042461414032,1.0,-0.0,-0.7352115207476803,-0.2813012513760643,0.0
2019-02-19,-0.0,-0.22437337166472016,1.0,-0.0,-0.741083460605516,-0.28052286407330873,0.0
2019-02-20,-0.0,-0.22213735313279265,1.0,-0.0,-0.7411767348864376,-0.2832206321748702,0.0
2019-02-21,-0.0,-0.2115725869853321,1.0,-0.0,-0.7446932770277859,-0.2899660818976168,0.0
2019-02-22,-0.0,-0.20981471083660866,1.0,-0.0,-0.7478046041549691,-0.28830993823694556,0.0
2019-02-25,-0.0,-0.2103376763897029,1.0,-0.0,-0.7539560885442496,-0.28991028357603355,0.0
2019-02-26,-0.0,-0.2098846119174254,1.0,-0.0,-0.7559722347426305,-0.2878166411250338,0.0
2019-02-27,-0.0,-0.2102024254993012,1.0,-0.0,-0.7614625129615437,-0.2825391100491412,0.0
2019-02-28,-0.0,-0.20919794298087335,1.0,-0.0,-0.7596986647419705,-0.28660682064236737,0.0
2019-03-01,-0.0,-0.21222583265637693,1.0,-0.0,-0.7535427385143064,-0.2907527755212564,0.0
2019-03-04,-0.0,-0.20465440795840742,1.0,-0.0,-0.7594697395962279,-0.286579190205037,0.0
2019-03-05,-0.0,-0.19890473936853492,1.0,-0.0,-0.7682825141414824,-0.28643544497780177,0.0
2019-03-06,-0.0,-0.19469804558057754,1.0,-0.0,-0.7763576114154325,-0.28317666418701115,0.0
2019-03-07,-0.0,-0.19619768437176194,1.0,-0.0,-0.7770194170383384,-0.27933955038969227,0.0
2019-03-08,-0.0,-0.18488804278850512,1.0,-0.0,-0.8096047502492973,-0.2718475206236968,0.0
2019-03-11,-0.0,-0.18622680974899963,1.0,-0.0,-0.8064296107675518,-0.2808975991269552,0.0
2019-03-12,-0.0,-0.17191649116381283,1.0,-0.0,-0.8162714037176083,-0.30097976375789764,0.0
2019-03-13,-0.0,-0.18348581674405773,1.0,-0.0,-0.8158935221369132,-0.29936554641165924,0.0
2019-03-14,-0.0,-0.17748296063279306,1.0,-0.0,-0.81665868836764,-0.28537235861314364,0.0
2019-03-15,-0.0,-0.1659050404423525,1.0,-0.0,-0.8214595804962757,-0.29751405200383857,0.0
2019-03-18,-0.0,-0.1746089987616383,1.0,-0.0,-0.8219281750217861,-0.2967022886758703,0.0
2019-03-19,-0.0,-0.1738073394495413,1.0,-0.0,-0.8226834862385322,-0.29708715596330276,0.0
2019-03-20,-0.0,-0.18156103394351947,1.0,-0.0,-0.8203017201729372,-0.2978336859534541,0.0
2019-03-21,-0.0,-0.1829473054718587,1.0,-0.0,-0.8505876670423443,-0.26650872875313386,0.0
2019-03-22,-0.0,-0.18219965688320117,1.0,-0.0,-0.8612231650206333,-0.274933926832661,0.0
2019-03-25,-0.0,-0.13123691656506636,1.0,-0.0,-0.8909617906190334,-0.2781854569713142,0.0
2019-03-26,-0.0,-0.13097876269621422,1.0,-0.0,-0.8908587257617728,-0.2865650969529086,0.0
2019-03-27,-0.0,-0.1255799995383088,1.0,-0.0,-0.8953115261201782,-0.2875874327662227,0.0
2019-03-28,-0.0,-0.11863976945244956,1.0,-0.0,-0.8857175792507205,-0.3011412103746398,0.0
2019-03-29,-0.0,-0.12393113144490285,1.0,-0.0,-0.8828450918477886,-0.29808467974278013,0.0
2019-04-01,-0.0,-0.1327813271213414,1.0,-0.0,-0.8853702977604538,-0.2882810157529349,0.0
2019-04-02,-0.0,-0.14197616089097517,1.0,-0.0,-0.8962906714528971,-0.2628054673477841,0.0
2019-04-03,-0.0,-0.1431922183641088,1.0,-0.0,-0.8944972060615817,-0.26184836847793597,0.0
2019-04-04,-0.0,-0.1442561291654244,1.0,-0.0,-0.8948466848611335,-0.25431736348416395,0.0
2019-04-05,-0.0,-0.14098413354457992,1.0,-0.0,-0.8963054809304034,-0.258845950724438,0.0
2019-04-08,-0.0,-0.13757172366307094,1.0,-0.0,-0.8980261647922884,-0.25955932981409224,0.0
2019-04-09,-0.0,-0.12502297794117648,1.0,-0.0,-0.9274586397058824,-0.2453125,0.0
2019-04-10,-0.0,-0.12773630412311932,1.0,-0.0,-0.9271390834960376,-0.24212702423337545,0.0
2019-04-11,-0.0,-0.1325930165998855,1.0,-0.0,-0.9092157985117344,-0.24780767029192902,0.0
2019-04-12,-0.0,-0.13552052200497366,1.0,-0.0,-0.9001391709064361,-0.2458305765325911,0.0
2019-04-15,-0.0,-0.13482403355215172,1.0,-0.0,-0.9008023340627279,-0.243731765134938,0.0
2019-04-16,-0.0,-0.13225813799858768,1.0,-0.0,-0.8996560286111301,-0.2460420510717784,0.0
2019-04-17,-0.0,-0.13477403978366487,1.0,-0.0,-0.9350536254468786,-0.2218580988174901,0.0
2019-04-18,-0.0,-0.14259497155441367,1.0,-0.0,-0.9292071939805469,-0.222196733345568,0.0
2019-04-22,-0.0,-0.13858701895462378,1.0,-0.0,-0.9315565766800689,-0.22736358414704194,0.0
2019-04-23,-0.0,-0.13687985654512852,1.0,-0.0,-0.926939169616994,-0.23513724768954894,0.0
2019-04-24,-0.0,-0.14151637835848363,1.0,-0.0,-0.9252392344497609,-0.23357563489142438,0.0
2019-04-25,-0.0,-0.15322152760155947,1.0,-0.0,-0.9323629149461349,-0.22127384714756976,0.0
2019-04-26,-0.0,-0.1505329211461265,1.0,-0.0,-0.9406634983620172,-0.21582152909149632,0.0
2019-04-29,-0.0,-0.1519396303048485,1.0,-0.0,-0.9420303233101793,-0.2137631827937138,0.0
2019-04-30,-0.0,-0.14361997226074896,1.0,-0.0,-0.9513869625520112,-0.21659731853906614,0.0
2019-05-01,-0.0,-0.1514027732989358,1.0,-0.0,-0.9298383010088911,-0.22218639148661723,0.0
2019-05-02,-0.0,-0.1511689508234481,1.0,-0.0,-0.9175400207301624,-0.2346193711850743,0.0
2019-05-03,-0.0,-0.1510342285898558,1.0,-0.0,-0.9173999170774405,-0.2349702860828304,0.0
2019-05-06,-0.0,-0.148856807349589,1.0,-0.0,-0.9187216504340218,-0.2349243627823444,0.0
2019-05-07,-0.0,-0.15114731528223954,1.0,-0.0,-0.916039467645709,-0.22746672785681504,0.0
2019-05-08,-0.0,-0.16524490919097412,1.0,-0.0,-0.889905521922583,-0.2380067877453678,0.0
2019-05-09,-0.0,-0.16411113145367995,1.0,-0.0,-0.8837651043573782,-0.24066276089344563,0.0
2019-05-10,-0.0,-0.16406947209446007,1.0,-0.0,-0.8866387496853618,-0.2375460515777671,0.0
2019-05-13,-0.0,-0.16266385553212942,1.0,-0.0,-0.8918553487945733,-0.23714364286369052,0.0
2019-05-14,-0.0,-0.14032052449462756,1.0,-0.0,-0.8932343835366964,-0.2428974685849572,0.0
2019-05-15,-0.0,-0.13666485112563545,1.0,-0.0,-0.89360929557008,-0.23915214233841686,0.0
2019-05-16,-0.0,-0.1379662633096465,1.0,-0.0,-0.8931595795400368,-0.2391763343701047,0.0
2019-05-17,-0.0,-0.13019673769821435,1.0,-0.005588622836112499,-0.8821845608614657,-0.25385069744195554,0.0
2019-05-20,-0.0,-0.12354924096739892,1.0,-0.007239655211420557,-0.8809529196172032,-0.2506504377729011,0.0
2019-05-21,-0.0,-0.12560845842106455,1.0,-0.006384568362426135,-0.8814553193416197,-0.2505603477552129,0.0
2019-05-22,-0.0,-0.12210249909453097,1.0,-0.010277073524085476,-0.8798216226005071,-0.2514487504527345,0.0
2019-05-23,-0.0,-0.12369499739565641,1.0,-0.00989650565029327,-0.8773014471091786,-0.2537536517426455,0.0
2019-05-24,-0.0,-0.12103309339490242,1.0,-0.008035673864819595,-0.883539318212685,-0.25096201729367557,0.0
2019-05-28,-0.0,-0.12065532223026793,1.0,-0.006177588703837798,-0.8833272990586531,-0.2526701665459812,0.0
2019-05-29,-0.0,-0.12047212047212048,1.0,-0.005200560756116312,-0.8857685524352191,-0.24967213856102746,0.0
2019-05-30,-0.0,-0.12102112278323732,1.0,-0.008426522082909747,-0.8842652208290975,-0.24540833615723484,0.0
2019-05-31,-0.0,-0.11882440644272257,1.0,-0.009917093997786161,-0.8845415320667767,-0.24571351119343982,0.0
2019-06-03,-0.0,-0.12329629796230489,1.0,-0.022356169313121316,-0.8837884035805856,-0.21964823894561647,0.0
2019-06-04,-0.0,-0.1159381183666127,1.0,-0.022620974995502786,-0.8922468069796725,-0.21779996402230617,0.0
2019-06-05,-0.0,-0.11241640659830585,1.0,-0.037628176549264376,-0.9014935354436023,-0.17761925991975033,0.0
2019-06-06,-0.0,-0.10211030960168467,1.0,-0.054841166718939016,-0.9199336887853399,-0.16333617097540212,0.0
2019-06-07,-0.0,-0.1041526826867141,1.0,-0.05593591981026536,-0.9123372264733521,-0.1650109634402828,0.0
2019-06-10,-0.0,-0.1049313721106988,1.0,-0.04915724057763669,-0.9121920686725979,-0.16915545222872982,0.0
2019-06-11,-0.0,-0.10348457025126528,1.0,-0.06590674967528105,-0.9092802436511846,-0.16076947193980384,0.0
2019-06-12,-0.0,-0.10685876896188577,1.0,-0.06921508436218603,-0.9079522283716865,-0.1566694301911313,0.0
2019-06-13,-0.0,-0.12711445024293683,1.0,-0.08637754183912182,-0.8984614000359906,-0.13743926579089435,0.0
2019-06-14,-0.0,-0.13355739516838472,1.0,-0.07975999819547516,-0.8960593688674351,-0.14627929533304762,0.0
2019-06-17,-0.0,-0.13324764353041987,1.0,-0.07962386686510621,-0.8933612952690209,-0.14873945789924684,0.0
2019-06-18,-0.0,-0.14460762230831603,1.0,-0.08070546896116768,-0.8848544913956212,-0.14228759347688982,0.0
2019-06-19,-0.0,-0.13583938487825714,1.0,-0.09202095370849164,-0.882753659030104,-0.13763798646552305,0.0
2019-06-20,-0.0,-0.1371909379288623,1.0,-0.09368039775922969,-0.8808297149542171,-0.1380683479943306,0.0
2019-06-21,-0.0,-0.1412696270301885,1.0,-0.09317496738201286,-0.8740720745039817,-0.14099968506771043,0.0
2019-06-24,-0.0,-0.15156683494792378,1.0,-0.10610815481875653,-0.8656933642606995,-0.15070268795197161,0.0
2019-06-25,-0.0,-0.1559242569074605,1.0,-0.10432882698347672,-0.8646046702171242,-0.1510765169101916,0.0
2019-06-26,-0.0,-0.15390747784889416,1.0,-0.10033482905496208,-0.8566157210213426,-0.16689064528619912,0.0
2019-06-27,-0.0,-0.16128515526671092,1.0,-0.11343509004782719,-0.8715302409666126,-0.1421313988878464,0.0
2019-06-28,-0.0,-0.15422976620762227,1.0,-0.11421970078235806,-0.8766756645468272,-0.14244864345518599,0.0
2019-07-01,-0.0,-0.15301433437735762,1.0,-0.11542945977458219,-0.8708991563978875,-0.14686449783955557,0.0
2019-07-02,-0.0,-0.1567177802117561,1.0,-0.11578130704636728,-0.867538335158817,-0.1418172690763052,0.0
2019-07-03,-0.0,-0.1462343957199689,1.0,-0.12526864511408844,-0.8738168183273126,-0.14102153733595502,0.0
2019-07-05,-0.0,-0.13601172751843876,1.0,-0.1322323514590682,-0.8780750377937606,-0.14423473361125108,0.0
2019-07-08,-0.0,-0.1313542834908791,1.0,-0.1377171499851228,-0.8789453205465656,-0.140761255178412,0.0
2019-07-09,-0.0,-0.1259611863786159,1.0,-0.13850238008055657,-0.8803322958623215,-0.1437431343830099,0.0
2019-07-10,-0.0,-0.1251575642289093,1.0,-0.13973368780510165,-0.8854078335205006,-0.14152132560218184,0.0
2019-07-11,-0.0,-0.12123295519651656,1.0,-0.1486650624498682,-0.8854818379741033,-0.1363813452503724,0.0
2019-07-12,-0.0,-0.12803481447549245,1.0,-0.14725148877691252,-0.8788135593220339,-0.1363490609253321,0.0
2019-07-15,-0.0,-0.11970559327070333,1.0,-0.14526046309629934,-0.8844316441518664,-0.1363688312875723,0.0
2019-07-16,-0.0,-0.12439130335383278,1.0,-0.1529228869938959,-0.8805697171989666,-0.1283006789968222,0.0
2019-07-17,-0.0,-0.11576741749607124,1.0,-0.15626209943744734,-0.8745530325460632,-0.13098139248866922,0.0
2019-07-18,-0.0,-0.11554736554736555,1.0,-0.15438165438165438,-0.8784466284466284,-0.12662662662662663,0.0
2019-07-19,-0.0,-0.11505354248007853,1.0,-0.16480580861702854,-0.8674795077288397,-0.13592255177295248,0.0
2019-07-22,-0.0,-0.12075756881784455,1.0,-0.17010946732011176,-0.8765400998488526,-0.12272706453533641,0.0
2019-07-23,-0.0,-0.11897835299507502,1.0,-0.17143511625243388,-0.8772878249914099,-0.12298705761081205,0.0
2019-07-24,-0.0,-0.11757283780683642,1.0,-0.16836430373938976,-0.8810048176187198,-0.12716219316356964,0.0
2019-07-25,-0.0,-0.10362860681682647,1.0,-0.17457222808385706,-0.8963484563512089,-0.11911096839304555,0.0
2019-07-26,-0.0,-0.10119047619047619,1.0,-0.1826309067688378,-0.8880450647692028,-0.10873928115307425,0.0
2019-07-29,-0.0,-0.10515845795033613,1.0,-0.18244386518498193,-0.8907943476471395,-0.10815383911830613,0.0
2019-07-30,-0.0,-0.10919658589048305,1.0,-0.1839546005812224,-0.8863183908835038,-0.10883046154550238,0.0
2019-07-31,-0.0,-0.12645388771865557,1.0,-0.18241139298470557,-0.8792700796776262,-0.10147449400128217,0.0
2019-08-01,-0.0,-0.135384263494968,1.0,-0.18687099725526074,-0.8696706312900275,-0.09535681610247027,0.0
2019-08-02,-0.0,-0.13539039933978267,1.0,-0.18018431066892854,-0.8753839805602677,-0.10146256476090046,0.0
2019-08-05,-0.0,-0.13396757152331512,1.0,-0.18004894001417887,-0.8787019461659844,-0.09419809271159695,0.0
2019-08-06,-0.0,-0.13592869907480715,1.0,-0.18286696676996853,-0.844956681068609,-0.09833284321487547,0.0
2019-08-07,-0.0,-0.15570723795363925,1.0,-0.17424703205604739,-0.8262936180757361,-0.0964609943457007,0.0
2019-08-08,-0.0,-0.15459503312750708,1.0,-0.17160950105917877,-0.8283228917834767,-0.09904448550953261,0.0
2019-08-09,-0.0,-0.1524013046901361,1.0,-0.17161174221122483,-0.8267011584748623,-0.09875154650770443,0.0
2019-08-12,-0.0,-0.15304030459368737,1.0,-0.16854033838736568,-0.8293869826751077,-0.10194426295987565,0.0
2019-08-13,-0.0,-0.1411023622047244,1.0,-0.16722159730033745,-0.8354555680539933,-0.1059392575928009,0.0
2019-08-14,-0.0,-0.1493670886075949,1.0,-0.1667973563347149,-0.8265038646801837,-0.09772599977596057,0.0
2019-08-15,-0.0,-0.163906844948198,1.0,-0.1793367572832728,-0.8054989816700611,-0.06501815283804126,0.0
2019-08-16,-0.0,-0.16224835559099066,1.0,-0.181649059863132,-0.8077868580160787,-0.06300799503908933,0.0
2019-08-19,-0.0,-0.1575536385755364,1.0,-0.18080070780800706,-0.8109931431099314,-0.06257465162574652,0.0
2019-08-20,-0.0,-0.15389530272318674,1.0,-0.19053494315678152,-0.7998369613113598,-0.05898034722834229,0.0
2019-08-21,-0.0,-0.15312080019387958,1.0,-0.19813170591993653,-0.795985811540241,-0.055938663552843194,0.0
2019-08-22,-0.0,-0.15560056357872493,1.0,-0.1930257132793237,-0.7966493483620994,-0.056203768932722796,0.0
2019-08-23,-0.0,-0.1545338441890166,1.0,-0.19242964724534284,-0.7966265909190998,-0.058374069670145766,0.0
2019-08-26,-0.0,-0.15104999233582236,1.0,-0.1936628199794162,-0.7935708498478113,-0.05152517134911423,0.0
2019-08-27,-0.0,-0.14810195821026145,1.0,-0.19061371841155234,-0.7917076906246582,-0.05752105896510229,0.0
2019-08-28,-0.0,-0.15331697484883008,1.0,-0.18495311541495046,-0.7912978704758566,-0.06127859083340636,0.0
2019-08-29,-0.0,-0.14325756580388035,1.0,-0.18860859282617265,-0.7953838742171419,-0.06256295712346166,0.0
2019-08-30,-0.0,-0.1450194671682926,1.0,-0.1894221094536069,-0.7918981582746402,-0.06098254516820508,0.0
2019-09-03,-0.0,-0.15014653777175102,1.0,-0.20042867766064476,-0.7759284370762433,-0.06064914045754779,0.0
2019-09-04,-0.0,-0.14722477365175174,1.0,-0.20642522853518785,-0.7730612780475004,-0.06022831649389843,0.0
2019-09-05,-0.0,-0.1419016079131988,1.0,-0.19436576757157173,-0.7802300753845484,-0.062246720990021355,0.0
