Date,CYRX,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-22,1.0,-0.0,-2.1996229260935145,-0.0,-2.529185520361991,-1.8126696832579186,0.0
2019-01-23,1.0,-0.0,-2.1295313210981344,-0.0,-2.572956165630214,-1.8813893523433944,0.0
2019-01-24,1.0,-0.0,-2.129900659740654,-0.0,-2.570713581557595,-1.882535830742398,0.0
2019-01-25,1.0,-0.0,-2.0415156766976525,-0.0,-2.8767134079092487,-1.9595084291791398,0.0
2019-01-28,1.0,-0.0,-2.009786125799069,-0.0,-2.9229737195170076,-1.9592770894167788,0.0
2019-01-29,1.0,-0.0,-1.9737904822234538,-0.0,-2.9483727927785255,-1.9961200411750728,0.0
2019-01-30,1.0,-0.0,-1.9714648065948004,-0.0,-2.9495878249841474,-2.005389980976538,0.0
2019-01-31,1.0,-0.0,-2.0033420864168057,-0.0,-2.9195512055383146,-2.034534892973661,0.0
2019-02-01,1.0,-0.0,-1.999203885041,-0.0,-2.940132155083194,-2.0217339383807023,0.0
2019-02-04,1.0,-0.0,-1.998168352313451,-0.0,-2.9503066018953574,-2.0151310026280163,0.0
2019-02-05,1.0,-0.0,-1.9744508118433621,-0.0,-2.9399076727156954,-2.0449697548551415,0.0
2019-02-06,1.0,-0.0,-1.9623994264319287,-0.0,-2.94869752250458,-2.055205926870071,0.0
2019-02-07,1.0,-0.0,-1.958406514449944,-0.0,-2.9458725850231517,-2.079115439885039,0.0
2019-02-08,1.0,-0.0,-1.9541746641074855,-0.0,-2.9802463211772228,-2.0629398592450414,0.0
2019-02-11,1.0,-0.0,-1.9365908542955879,-0.0,-3.0077955476975005,-2.092260708832275,0.0
2019-02-12,1.0,-0.0,-1.9255806604518884,-0.0,-2.9682414283457104,-2.006320113762048,0.0
2019-02-13,1.0,-0.0,-1.9682900093955529,-0.0,-2.914265580958346,-1.94699342311306,0.0
2019-02-14,1.0,-0.0,-1.9234280317934997,-0.0,-2.958605493035335,-1.9877233021169438,0.0
2019-02-15,1.0,-0.0,-1.9530942057548286,-0.0,-2.9492313756405206,-1.9810011824990148,0.0
2019-02-19,1.0,-0.0,-1.9170670237063872,-0.0,-2.9800740332361975,-1.9787351342836892,0.0
2019-02-20,1.0,-0.0,-1.9102382079192302,-0.0,-3.00323394857233,-1.974207288215807,0.0
2019-02-21,1.0,-0.0,-1.9231982337170797,-0.0,-3.0015770383220315,-1.9604163381170165,0.0
2019-02-22,1.0,-0.0,-1.9282394643560457,-0.0,-2.999684915320992,-1.9491925955100433,0.0
2019-02-25,1.0,-0.0,-1.9121368881814562,-0.0,-3.04950258654994,-1.9970553123756463,0.0
2019-02-26,1.0,-0.0,-1.9420464592878384,-0.0,-3.085845189293465,-2.0101278032312515,0.0
2019-02-27,1.0,-0.0,-1.9361378205128208,-0.0,-3.0985576923076925,-1.9781250000000001,0.0
2019-02-28,1.0,-0.0,-1.9801683665209648,-0.0,-3.150315687226809,-1.964060223409422,0.0
2019-03-01,1.0,-0.0,-2.001624035728786,-0.0,-3.175233455136013,-1.9433211530653676,0.0
2019-03-04,1.0,-0.0,-1.9897859922178989,-0.0,-3.172422178988327,-1.9441472114137484,0.0
2019-03-05,1.0,-0.0,-1.954032389988549,-0.0,-3.256747914281041,-1.968509733355145,0.0
2019-03-06,1.0,-0.0,-1.9563579792024892,-0.0,-3.2580856464423156,-1.9734708916728076,0.0
2019-03-07,1.0,-0.0,-1.9556884265705627,-0.0,-3.2630846097141455,-1.9719878777950692,0.0
2019-03-08,1.0,-0.0,-1.9341645885286782,-0.0,-3.3852036575228595,-1.9932668329177057,0.0
2019-03-11,1.0,-0.0,-1.9487244681752691,-0.0,-3.415713196033562,-2.110856852275617,0.0
2019-03-12,1.0,-0.0,-1.8276568501920614,-0.0,-3.462483994878361,-2.2460093896713618,0.0
2019-03-13,1.0,-0.0,-1.87261421538993,-0.0,-3.492615942654806,-2.2711805855427927,0.0
2019-03-14,1.0,-0.0,-1.8801780212256076,-0.0,-3.433669976035604,-2.2448647723382407,0.0
2019-03-15,1.0,-0.0,-1.8480871504546235,-0.0,-3.4463029679190256,-2.2834963115457194,0.0
2019-03-18,1.0,-0.0,-1.9073912283767254,-0.0,-3.4887296872269786,-2.3405556526297397,0.0
2019-03-19,1.0,-0.0,-1.906536346976176,-0.0,-3.4594641766297234,-2.3607644646129677,0.0
2019-03-20,1.0,-0.0,-1.9203818866602436,-0.0,-3.457037750722607,-2.3814487168257865,0.0
2019-03-21,1.0,-0.0,-1.9833563218390804,-0.0,-3.8042298850574716,-2.4077241379310346,0.0
2019-03-22,1.0,-0.0,-1.9836004472605293,-0.0,-3.9030935519940364,-2.4313268729034663,0.0
2019-03-25,1.0,-0.0,-1.776282284467079,-0.0,-3.923244816296835,-2.3947799199708983,0.0
2019-03-26,1.0,-0.0,-1.8307140887786046,-0.0,-3.9320834482124805,-2.427534233985847,0.0
2019-03-27,1.0,-0.0,-1.8096374483708122,-0.0,-3.9479577787976137,-2.4209270307480493,0.0
2019-03-28,1.0,-0.0,-1.794918998527246,-0.0,-3.9532400589101617,-2.456553755522828,0.0
2019-03-29,1.0,-0.0,-1.785050170302863,-0.0,-3.9571941452637387,-2.4632237871674487,0.0
2019-04-01,1.0,-0.0,-1.8261272104434776,-0.0,-3.9762059068604763,-2.4560688825108787,0.0
2019-04-02,1.0,-0.0,-1.8517185531761742,-0.0,-3.9410653230160158,-2.204876732049667,0.0
2019-04-03,1.0,-0.0,-1.8552524979746152,-0.0,-3.9323971554595376,-2.21415068863084,0.0
2019-04-04,1.0,-0.0,-1.8548096011550261,-0.0,-3.9283522829814115,-2.2404800577513084,0.0
2019-04-05,1.0,-0.0,-1.8458333333333332,-0.0,-3.9432065217391306,-2.2689311594202897,0.0
2019-04-08,1.0,-0.0,-1.8159509202453987,-0.0,-3.9356730422230246,-2.2703897509924214,0.0
2019-04-09,1.0,-0.0,-1.8061853800108834,-0.0,-3.986667875929621,-2.2765282060584076,0.0
2019-04-10,1.0,-0.0,-1.7921211574867033,-0.0,-3.9966645632380784,-2.225818083476066,0.0
2019-04-11,1.0,-0.0,-1.7605989536352156,-0.0,-4.048800288652354,-2.210986830236334,0.0
2019-04-12,1.0,-0.0,-1.7626782169283524,-0.0,-4.050712867713409,-2.2102508572459842,0.0
2019-04-15,1.0,-0.0,-1.7787450126949582,-0.0,-4.042437431991295,-2.2467355821545154,0.0
2019-04-16,1.0,-0.0,-1.7546454988273499,-0.0,-4.027872992964099,-2.2378675807324555,0.0
2019-04-17,1.0,-0.0,-1.7125520738996558,-0.0,-4.060949103423292,-2.282829197609129,0.0
2019-04-18,1.0,-0.0,-1.7178069777979157,-0.0,-4.049478930675124,-2.294789306751246,0.0
2019-04-22,1.0,-0.0,-1.699351117519827,-0.0,-4.0394736842105265,-2.2734318673395815,0.0
2019-04-23,1.0,-0.0,-1.6795366795366795,-0.0,-4.013289036544851,-2.2862530304390773,0.0
2019-04-24,1.0,-0.0,-1.6464754757437685,-0.0,-4.003394979004735,-2.2841954793174306,0.0
2019-04-25,1.0,-0.0,-1.630090396491542,-0.0,-4.0307885080103825,-2.2892687729347534,0.0
2019-04-26,1.0,-0.0,-1.6029952470630435,-0.0,-4.07192180073536,-2.2929782082324452,0.0
2019-04-29,1.0,-0.0,-1.5973991031390133,-0.0,-4.074708520179372,-2.2965022421524663,0.0
2019-04-30,1.0,-0.0,-1.582562629074257,-0.0,-4.092753883451558,-2.3037622339947923,0.0
2019-05-01,1.0,-0.0,-1.5725973208666726,-0.0,-4.1064461026701435,-2.311336869549582,0.0
2019-05-02,1.0,-0.0,-1.5756294964028779,-0.0,-4.066187050359712,-2.3509892086330937,0.0
2019-05-03,1.0,-0.0,-1.5971139195124135,-0.0,-4.033342296316214,-2.33252666487407,0.0
2019-05-06,1.0,-0.0,-1.5973873873873874,-0.0,-4.042342342342343,-2.3692792792792794,0.0
2019-05-07,1.0,-0.0,-1.5955948727207077,-0.0,-4.052717096948908,-2.3785881928145876,0.0
2019-05-08,1.0,-0.0,-1.6012589928057555,-0.0,-3.9847122302158273,-2.4068345323741007,0.0
2019-05-09,1.0,-0.0,-1.5984040168564513,-0.0,-3.963507576436833,-2.404285842374249,0.0
2019-05-10,1.0,-0.0,-1.5799094862010827,-0.0,-3.9298074363297544,-2.3642736711331973,0.0
2019-05-13,1.0,-0.0,-1.538990628492821,-0.0,-3.7909895967672598,-2.2676468059496173,0.0
2019-05-14,1.0,-0.0,-1.3190353000083452,-0.11199198865058832,-3.7170992239005254,-2.1970291245931737,0.0
2019-05-15,1.0,-0.0,-1.33183295823956,-0.13244977911144454,-3.723764274401934,-2.147370175877303,0.0
2019-05-16,1.0,-0.0,-1.3325008325008325,-0.14918414918414916,-3.7127872127872124,-2.13053613053613,0.0
2019-05-17,1.0,-0.0,-1.305233286036224,-0.17252316167264836,-3.677322427176363,-2.1913863617394207,0.0
2019-05-20,1.0,-0.0,-1.23229317234929,-0.22974236884618654,-3.769492390102882,-2.2711504123798996,0.0
2019-05-21,1.0,-0.0,-1.2516778523489933,-0.24706375838926176,-3.673489932885906,-2.217030201342282,0.0
2019-05-22,1.0,-0.0,-1.2287149434910005,-0.2724152365006279,-3.6680619506069485,-2.2025115110925073,0.0
2019-05-23,1.0,-0.0,-1.2320773591197065,-0.3096032010670223,-3.6415471823941314,-2.1529676558852953,0.0
2019-05-24,1.0,-0.0,-1.1497713097713098,-0.35875259875259874,-3.637837837837838,-2.1697297297297298,0.0
2019-05-28,1.0,-0.0,-1.145672237465702,-0.35561652947534717,-3.6400598653030682,-2.1732767938804356,0.0
2019-05-29,1.0,-0.0,-1.186342689568496,-0.36807708420611646,-3.6925848345203183,-2.13171344784248,0.0
2019-05-30,1.0,-0.0,-1.19074952167041,-0.34098660677148324,-3.679560768654854,-2.107478579153149,0.0
2019-05-31,1.0,-0.0,-1.1771433341681277,-0.36138241923365894,-3.7035645713331666,-2.106018866349445,0.0
2019-06-03,1.0,-0.0,-1.177399355212036,-0.38340084318426054,-3.6761180457964784,-2.0295114491196165,0.0
2019-06-04,1.0,-0.0,-1.1885780308657259,-0.3854914582817529,-3.661384831228852,-2.017413551209045,0.0
2019-06-05,1.0,-0.0,-1.1379643806914337,-0.445886050447256,-3.6175356596019017,-1.8572810057216536,0.0
2019-06-06,1.0,-0.0,-1.1585051546391751,-0.42058634020618557,-3.5980186855670104,-1.8769329896907214,0.0
2019-06-07,1.0,-0.0,-1.202854148189954,-0.4251390792550189,-3.5639764573087156,-1.8705958235910667,0.0
2019-06-10,1.0,-0.0,-1.2108530882115787,-0.40162876955329785,-3.5572488308337364,-1.8934849217868086,0.0
2019-06-11,1.0,-0.0,-1.2073446327683617,-0.46731234866828086,-3.52179176755448,-1.8745762711864407,0.0
2019-06-12,1.0,-0.0,-1.2268988872762456,-0.47903563941299787,-3.5073375262054505,-1.8499435574907273,0.0
2019-06-13,1.0,-0.0,-1.2693083689774836,-0.5149705431361472,-3.46775885723509,-1.8183358889516585,0.0
2019-06-14,1.0,-0.0,-1.2480845229453987,-0.5298814420517783,-3.481893701104928,-1.8052262279216065,0.0
2019-06-17,1.0,-0.0,-1.2295029310206376,-0.5314382076608046,-3.4639845820284267,-1.8052678069541477,0.0
2019-06-18,1.0,-0.0,-1.2576716609246053,-0.5324893838634726,-3.4376251902892396,-1.784392276259915,0.0
2019-06-19,1.0,-0.0,-1.2052526860326302,-0.5861520095503381,-3.410903302825308,-1.7563072025467565,0.0
2019-06-20,1.0,-0.0,-1.21385253750399,-0.5763645068624322,-3.421002234280243,-1.7683530162783276,0.0
2019-06-21,1.0,-0.0,-1.2474102625873285,-0.563719585642014,-3.420701838914318,-1.7983618405203565,0.0
2019-06-24,1.0,-0.0,-1.2131623518025647,-0.5690781514638277,-3.429470118557948,-1.8534559238648276,0.0
2019-06-25,1.0,-0.0,-1.1600420100177735,-0.5834545160769107,-3.4646954273711423,-1.8705768298594279,0.0
2019-06-26,1.0,-0.0,-1.155732380643066,-0.5794088989931796,-3.487414745047093,-1.8970444949658978,0.0
2019-06-27,1.0,-0.0,-1.1306540839570451,-0.6042141230068337,-3.4857630979498864,-1.914741295151318,0.0
2019-06-28,1.0,-0.0,-1.1154283856283531,-0.6061615997398796,-3.494472443505121,-1.912697122419119,0.0
2019-07-01,1.0,-0.0,-1.102304072691871,-0.6127697549894532,-3.5065714749310404,-1.8912867110173617,0.0
2019-07-02,1.0,-0.0,-1.116590121666264,-0.6063169768753525,-3.470792039319958,-1.8636693255982597,0.0
2019-07-03,1.0,-0.0,-1.1043246732289818,-0.6172341455543005,-3.4824915281587865,-1.8643698563821205,0.0
2019-07-05,1.0,-0.0,-1.0277999680460137,-0.6421153538903978,-3.456462693721041,-1.8621185492890235,0.0
2019-07-08,1.0,-0.0,-1.0315621254494605,-0.6385137834598481,-3.4557730723132236,-1.8645625249700357,0.0
2019-07-09,1.0,-0.0,-1.014845558304733,-0.6404341926729986,-3.4530289727831427,-1.8732540506026016,0.0
2019-07-10,1.0,-0.0,-0.9475230231819626,-0.6255954271197206,-3.490790727214989,-1.8751190854239443,0.0
2019-07-11,1.0,-0.0,-0.9354403239895182,-0.6484554911458748,-3.4944016517112684,-1.8627015008337968,0.0
2019-07-12,1.0,-0.0,-0.9508248730964467,-0.643242385786802,-3.4754124365482237,-1.861992385786802,0.0
2019-07-15,1.0,-0.0,-0.9747699143129164,-0.6731989844493811,-3.4639796889876227,-1.8220406220247538,0.0
2019-07-16,1.0,-0.0,-0.9743671137211332,-0.7084358384255217,-3.455043250535671,-1.7980319022299815,0.0
2019-07-17,1.0,-0.0,-0.973851030110935,-0.7095879556259905,-3.4431854199683043,-1.7973058637083992,0.0
2019-07-18,1.0,-0.0,-0.9730370838934135,-0.7108405155372816,-3.4428718273108245,-1.780264094251601,0.0
2019-07-19,1.0,-0.0,-0.9797891733375603,-0.7128477451058096,-3.4569231988586826,-1.7762542601252278,0.0
2019-07-22,1.0,-0.0,-0.9582903814130521,-0.6970898422012529,-3.463642851478868,-1.8106415034493695,0.0
2019-07-23,1.0,-0.0,-0.9639882604902039,-0.6956452764337273,-3.4606964384865555,-1.8117712382009996,0.0
2019-07-24,1.0,-0.0,-0.9617542473330699,-0.7163176610035559,-3.439589095219281,-1.7843540102726196,0.0
2019-07-25,1.0,-0.0,-0.9295796861446257,-0.7306994716505008,-3.4644744105354466,-1.7609809951896538,0.0
2019-07-26,1.0,-0.0,-0.8906876227897839,-0.7328880157170923,-3.471277013752456,-1.7636935166994105,0.0
2019-07-29,1.0,-0.0,-0.8890544143013958,-0.7403951701427004,-3.445664105378705,-1.7655637447075427,0.0
2019-07-30,1.0,-0.0,-0.8922066755256782,-0.7463456577815993,-3.419682638943172,-1.7585398264675998,0.0
2019-07-31,1.0,-0.0,-0.9378655526015952,-0.7192556019749335,-3.2774022028104826,-1.6613748575769085,0.0
2019-08-01,1.0,-0.0,-0.9875114224794396,-0.7011117879987816,-3.2832013402375875,-1.6430855924459336,0.0
2019-08-02,1.0,-0.0,-0.9562660232242497,-0.7142964862011764,-3.2317146735032427,-1.6380636404765496,0.0
2019-08-05,1.0,-0.0,-0.9487391173821675,-0.7108225758030622,-3.2307114980486342,-1.615055538877214,0.0
2019-08-06,1.0,-0.0,-0.9421965317919074,-0.6996414721592156,-3.0788029560254624,-1.5962537499085385,0.0
2019-08-07,1.0,-0.0,-0.9559500328731098,-0.658338812184966,-3.0685952224413757,-1.6222514427642631,0.0
2019-08-08,1.0,-0.0,-0.9571125885877111,-0.6572660188500037,-3.0695550522393513,-1.6222693066413385,0.0
2019-08-09,1.0,-0.0,-0.9244177636337336,-0.6349631129755534,-3.0316071170258936,-1.6416895703746563,0.0
2019-08-12,1.0,-0.0,-0.9058541859746678,-0.7903151065801668,-3.3026722273710223,-1.7244362063639171,0.0
2019-08-13,1.0,-0.0,-0.8770299812617114,-0.794893816364772,-3.3629762648344785,-1.7726420986883198,0.0
2019-08-14,1.0,-0.0,-0.9076887123159616,-0.7910726805328347,-3.3315416374542335,-1.7596790527381787,0.0
2019-08-15,1.0,-0.0,-0.956784984484977,-0.8237342011655189,-3.220616059940967,-1.5672443805343221,0.0
2019-08-16,1.0,-0.0,-0.9461608359836438,-0.8321217628350749,-3.2255035589883385,-1.5685294563077388,0.0
2019-08-19,1.0,-0.0,-0.9058531820572544,-0.8434893680967765,-3.2284168607709067,-1.5359531144338416,0.0
2019-08-20,1.0,-0.0,-0.9246409674981103,-0.8759637188208618,-3.2406651549508694,-1.5173091458805745,0.0
2019-08-21,1.0,-0.0,-0.9327140915269596,-0.922066153149071,-3.2190001510345865,-1.4779489503096208,0.0
2019-08-22,1.0,-0.0,-0.9399290619575882,-0.9104218549543431,-3.223681231605162,-1.4725681080673159,0.0
2019-08-23,1.0,-0.0,-0.9315254237288135,-0.9141996233521656,-3.214538606403013,-1.472693032015066,0.0
2019-08-26,1.0,-0.0,-0.9021715126978285,-0.9135075450864925,-3.143687891056312,-1.401693043798307,0.0
2019-08-27,1.0,-0.0,-0.8842166316247372,-0.9083593126948453,-3.084535634017255,-1.373015297614732,0.0
2019-08-28,1.0,-0.0,-0.8571944785719448,-0.9256341692563418,-3.083833200838332,-1.3604827636048278,0.0
2019-08-29,1.0,-0.0,-0.8115837884449554,-0.938991089393504,-3.0814889336016096,-1.353837309571716,0.0
2019-08-30,1.0,-0.0,-0.7787298387096774,-0.9627736175115207,-3.117655529953917,-1.3413018433179724,0.0
2019-09-03,1.0,-0.0,-0.7839590689630324,-0.972400374720761,-3.1057865532896156,-1.3440224832456582,0.0
2019-09-04,1.0,-0.0,-0.7799913382416631,-0.9755305326981377,-3.119099177132958,-1.3435108993792406,0.0
2019-09-05,1.0,-0.0,-0.8112635379061371,-0.9620938628158845,-3.148664259927797,-1.2981949458483752,0.0
2019-09-06,1.0,-0.0,-0.7891887990762125,-1.0002165127020786,-3.186633949191686,-1.2410508083140879,0.0
2019-09-09,1.0,-0.0,-0.8069807775690129,-1.003902298019945,-3.1883942766295705,-1.22720046249458,0.0
